Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Jake Murphy,2012-09-15,3,Utah,,Brigham Young,W,1,6,6.0,0,jake-murphy-1
Kj Myers,2012-09-15,2,West Virginia,N,James Madison,W,1,6,6.0,0,kj-myers-1
Jordan Najvar,2012-09-15,2,Baylor,,Sam Houston State,W,3,24,8.0,1,jordan-najvar-1
Mike Naples,2012-09-15,3,Boston College,@,Northwestern,L,2,6,3.0,0,mike-naples-2
Rajion Neal,2012-09-15,3,Tennessee,,Florida,L,2,20,10.0,0,rajion-neal-1
Korvic Neat,2012-09-15,3,Mississippi,,Texas,L,4,57,14.3,0,korvic-neat-1
J.J. Nelson,2012-09-15,2,Alabama-Birmingham,@,South Carolina,L,1,31,31.0,0,jamarcus-nelson-1
Nate Nord,2012-09-15,3,Louisville,,North Carolina,W,3,19,6.3,0,nate-nord-1
Warren Norman,2012-09-15,3,Vanderbilt,,Presbyterian,W,1,9,9.0,0,warren-norman-1
Kevin Norwood,2012-09-15,3,Alabama,@,Arkansas,W,1,14,14.0,0,kevin-norwood-1
Levi Norwood,2012-09-15,2,Baylor,,Sam Houston State,W,1,12,12.0,0,levi-norwood-1
Kyle Nunn,2012-09-15,3,San Jose State,,Colorado State,W,5,37,7.4,0,kyle-nunn-1
Uzoma Nwachukwu,2012-09-15,2,Texas A&M,@,Southern Methodist,W,2,38,19.0,2,uzoma-nwachukwu-1
Nick O'Leary,2012-09-15,3,Florida State,,Wake Forest,W,1,11,11.0,0,nick-oleary-1
Evans Okotcha,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,4,55,13.8,0,evans-okotcha-1
David Oku,2012-09-15,3,Arkansas State,@,Nebraska,L,2,11,5.5,0,david-oku-1
Justin Olack,2012-09-15,3,Toledo,,Bowling Green State,W,1,9,9.0,0,justin-olack-1
Jarrell Oliver,2012-09-15,3,Utah,,Brigham Young,W,1,-1,-1.0,0,jarrell-oliver-1
Chris Omigie,2012-09-15,3,Kansas,,Texas Christian,L,3,51,17.0,0,chris-omigie-1
Omar Ontiveros,2012-09-15,3,Texas Tech,,New Mexico,W,1,3,3.0,0,omar-ontiveros-1
Jeremiah Ostrowski,2012-09-15,2,Hawaii,,Lamar,W,2,15,7.5,0,jeremiah-ostrowski-1
Ryan Otten,2012-09-15,3,San Jose State,,Colorado State,W,2,24,12.0,0,ryan-otten-1
Kevin Ozier,2012-09-15,3,Arizona State,@,Missouri,L,3,21,7.0,0,kevin-ozier-1
Tobias Palmer,2012-09-15,3,North Carolina State,,South Alabama,W,3,13,4.3,0,tobias-palmer-1
Sean Parker,2012-09-15,3,Washington,,Portland State,W,1,16,16.0,0,sean-parker-1
Dennis Parks,2012-09-15,3,Rice,@,Louisiana Tech,L,2,29,14.5,0,dennis-parks-1
Kevin Parks,2012-09-15,3,Virginia,@,Georgia Tech,L,3,34,11.3,0,kevin-parks-1
C.J. Parsons,2012-09-15,3,Boston College,@,Northwestern,L,1,5,5.0,0,cj-parsons-1
Cordarrelle Patterson,2012-09-15,3,Tennessee,,Florida,L,8,75,9.4,1,cordarrelle-patterson-1
Daymond Patterson,2012-09-15,3,Kansas,,Texas Christian,L,6,48,8.0,0,daymond-patterson-1
Daz'Mond Patterson,2012-09-15,3,Ohio,@,Marshall,W,1,2,2.0,0,dazmond-patterson-1
Derek Patterson,2012-09-15,3,Tulsa,,Nicholls State,W,1,7,7.0,0,derek-patterson-1
Devin Patterson,2012-09-15,3,Texas-El Paso,,New Mexico State,W,2,19,9.5,0,devin-patterson-1
Quinton Patton,2012-09-15,2,Louisiana Tech,,Rice,W,7,119,17.0,2,quinton-patton-1
Solomon Patton,2012-09-15,3,Florida,@,Tennessee,W,1,17,17.0,0,solomon-patton-1
Quintin Payton,2012-09-15,3,North Carolina State,,South Alabama,W,5,61,12.2,1,quintin-payton-1
Dewayne Peace,2012-09-15,3,Houston,@,UCLA,L,10,103,10.3,0,dewayne-peace-1
Jacob Pedersen,2012-09-15,3,Wisconsin,,Utah State,W,1,1,1.0,0,jacob-pedersen-1
Harry Peoples,2012-09-15,3,Louisiana,@,Oklahoma State,L,6,69,11.5,0,harry-peoples-1
Ladarius Perkins,2012-09-15,3,Mississippi State,@,Troy,W,1,-3,-3.0,0,ladarius-perkins-1
Kevin Perry,2012-09-15,3,Texas-El Paso,,New Mexico State,W,1,4,4.0,1,kevin-perry-2
Senorise Perry,2012-09-15,3,Louisville,,North Carolina,W,2,34,17.0,0,senorise-perry-1
Turner Petersen,2012-09-15,3,Rice,@,Louisiana Tech,L,2,13,6.5,0,turner-petersen-1
John Pettigrew,2012-09-15,3,Bowling Green State,@,Toledo,L,1,-2,-2.0,0,john-pettigrew-1
Justus Pickett,2012-09-15,3,Maryland,,Connecticut,L,1,6,6.0,0,justus-pickett-1
Quentin Pierce,2012-09-15,2,Southern Mississippi,,East Carolina,L,1,24,24.0,0,quentin-pierce-1
Tony Pierson,2012-09-15,3,Kansas,,Texas Christian,L,6,99,16.5,0,tony-pierson-1
Hayden Plinke,2012-09-15,2,Boise State,,Miami (OH),W,1,14,14.0,0,hayden-plinke-1
Jameel Poteat,2012-09-15,2,Cincinnati,,Delaware State,W,1,-1,-1.0,0,jameel-poteat-1
Chris Potter,2012-09-15,2,Boise State,,Miami (OH),W,3,46,15.3,1,chris-potter-1
Darius Powe,2012-09-15,3,California,@,Ohio State,L,2,44,22.0,0,darius-powe-1
Tiger Powell,2012-09-15,3,New Mexico State,@,Texas-El Paso,L,2,11,5.5,0,tiger-powell-1
Andrew Power,2012-09-15,3,North Texas,@,Kansas State,L,2,10,5.0,0,andrew-power-1
Andrew Pratt,2012-09-15,3,Akron,,Morgan State,W,3,90,30.0,2,andrew-pratt-1
Jhurell Pressley,2012-09-15,3,New Mexico,@,Texas Tech,L,1,4,4.0,0,jhurell-pressley-1
Nolan Proctor,2012-09-15,3,Akron,,Morgan State,W,1,6,6.0,0,nolan-proctor-1
Lonnie Pryor,2012-09-15,3,Florida State,,Wake Forest,W,2,30,15.0,0,lonnie-pryor-1
John Rabe,2012-09-15,3,Minnesota,,Western Michigan,W,1,13,13.0,0,john-rabe-1
Scott Radcliff,2012-09-15,3,Louisville,,North Carolina,W,1,11,11.0,0,scott-radcliff-1
Sherman Ragland III,2012-09-15,3,Wake Forest,@,Florida State,L,2,48,24.0,0,sherman-ragland-iii-1
Joseph Randle,2012-09-15,3,Oklahoma State,,Louisiana,W,1,7,7.0,0,joseph-randle-1
Lance Ray,2012-09-15,3,East Carolina,@,Southern Mississippi,W,2,12,6.0,0,lance-ray-1
Jordan Reed,2012-09-15,3,Florida,@,Tennessee,W,5,60,12.0,1,jordan-reed-1
Kyler Reed,2012-09-15,3,Nebraska,,Arkansas State,W,1,22,22.0,0,kyler-reed-1
Lucas Reed,2012-09-15,3,New Mexico,@,Texas Tech,L,1,4,4.0,0,lucas-reed-1
Bernard Reedy,2012-09-15,3,Toledo,,Bowling Green State,W,4,40,10.0,0,bernard-reedy-1
Tevin Reese,2012-09-15,2,Baylor,,Sam Houston State,W,5,91,18.2,0,tevin-reese-1
Chip Reeves,2012-09-15,3,Troy,,Mississippi State,L,9,79,8.8,0,chip-reeves-1
Jerrell Rhodes,2012-09-15,3,Memphis,,Middle Tennessee State,L,1,2,2.0,0,jerrell-rhodes-1
Kedrick Rhodes,2012-09-15,3,Florida International,@,Central Florida,L,1,5,5.0,1,kedrick-rhodes-1
Jerry Rice Jr.,2012-09-15,3,UCLA,,Houston,W,1,8,8.0,0,jerry-rice-jr-1
David Richards,2012-09-15,3,Arizona,,South Carolina State,W,2,14,7.0,0,david-richards-1
Demetrius Richardson,2012-09-15,2,Cincinnati,,Delaware State,W,1,3,3.0,0,demetrius-richardson-1
Theo Riddick,2012-09-15,3,Notre Dame,@,Michigan State,W,3,16,5.3,0,theo-riddick-1
Mychal Rivera,2012-09-15,3,Tennessee,,Florida,L,4,47,11.8,1,mychal-rivera-1
Ryan Roberson,2012-09-15,3,Texas,@,Mississippi,W,1,1,1.0,1,ryan-roberson-1
Adam Roberts,2012-09-15,3,San Diego State,,North Dakota,W,1,13,13.0,0,adam-roberts-2
D'Angelo Roberts,2012-09-15,3,Indiana,,Ball State,L,3,22,7.3,0,dangelo-roberts-1
Dyrell Roberts,2012-09-15,3,Virginia Tech,@,Pittsburgh,L,2,53,26.5,0,dyrell-roberts-1
Allen Robinson,2012-09-15,3,Penn State,,Navy,W,5,136,27.2,3,allen-robinson-1
Demarco Robinson,2012-09-15,3,Kentucky,,Western Kentucky,L,7,75,10.7,0,demarco-robinson-1
Jaquon Robinson,2012-09-15,3,Troy,,Mississippi State,L,5,69,13.8,0,jaquon-robinson-2
Jerald Robinson,2012-09-15,3,Michigan,,Massachusetts,W,1,9,9.0,0,jerald-robinson-1
Tyler Robinson,2012-09-15,3,Kentucky,,Western Kentucky,L,2,31,15.5,0,tyler-robinson-1
Fritz Rock,2012-09-15,3,Illinois,,Charleston Southern,W,4,46,11.5,0,fritz-rock-1
Dallin Rogers,2012-09-15,3,Utah,,Brigham Young,W,1,3,3.0,0,dallin-rogers-1
Eli Rogers,2012-09-15,3,Louisville,,North Carolina,W,1,15,15.0,1,eli-rogers-1
Zach Rogers,2012-09-15,3,Tennessee,,Florida,L,3,39,13.0,0,zach-rogers-1
Shaq Roland,2012-09-15,3,South Carolina,,Alabama-Birmingham,W,1,30,30.0,1,shaq-roland-1
David Rolf,2012-09-15,3,Utah,,Brigham Young,W,1,5,5.0,0,david-rolf-2
Charles Ross,2012-09-15,3,Rice,@,Louisiana Tech,L,1,18,18.0,1,charles-ross-1
O.J. Ross,2012-09-15,3,Purdue,,Eastern Michigan,W,5,23,4.6,0,oj-ross-1
Rashad Ross,2012-09-15,3,Arizona State,@,Missouri,L,1,16,16.0,0,rashad-ross-1
Isaiah Roundtree,2012-09-15,3,Indiana,,Ball State,L,2,43,21.5,0,isaiah-roundtree-1
Roy Roundtree,2012-09-15,3,Michigan,,Massachusetts,W,2,25,12.5,1,roy-roundtree-1
Robbie Rouse,2012-09-15,3,Fresno State,,Colorado,W,4,42,10.5,2,robbie-rouse-1
Marcus Rucker,2012-09-15,3,Memphis,,Middle Tennessee State,L,10,177,17.7,2,marcus-rucker-1
Dominic Rufran,2012-09-15,3,Wyoming,,Cal Poly,L,3,58,19.3,0,dominic-rufran-1
Alonzo Russell,2012-09-15,3,Toledo,,Bowling Green State,W,6,152,25.3,1,alonzo-russell-1
Connor Ryan,2012-09-15,3,Ball State,@,Indiana,W,6,38,6.3,0,connor-ryan-1
Marcus Sales,2012-09-15,3,Syracuse,,Stony Brook,W,5,117,23.4,1,marcus-sales-1
Jarred Salubi,2012-09-15,2,Baylor,,Sam Houston State,W,4,14,3.5,0,jarred-salubi-1
Lanear Sampson,2012-09-15,2,Baylor,,Sam Houston State,W,5,40,8.0,0,lanear-sampson-1
Anthon Samuel,2012-09-15,3,Bowling Green State,@,Toledo,L,3,14,4.7,0,anthon-samuel-1
Ace Sanders,2012-09-15,3,South Carolina,,Alabama-Birmingham,W,4,55,13.8,1,ace-sanders-1
Vince Sanders,2012-09-15,3,Mississippi,,Texas,L,1,11,11.0,0,vince-sanders-1
Wes Saxton,2012-09-15,3,South Alabama,@,North Carolina State,L,4,72,18.0,0,wes-saxton-1
Josh Schaffer,2012-09-15,3,Western Michigan,@,Minnesota,L,4,42,10.5,0,josh-schaffer-1
Steven Scheu,2012-09-15,3,Vanderbilt,,Presbyterian,W,1,3,3.0,1,steven-scheu-1
Harley Scioneaux,2012-09-15,2,Louisiana-Monroe,@,Auburn,L,2,5,2.5,2,harley-scioneaux-1
Perris Scoggins,2012-09-15,3,New Mexico State,@,Texas-El Paso,L,1,25,25.0,0,perris-scoggins-1
Keith Sconiers,2012-09-15,3,Akron,,Morgan State,W,6,53,8.8,0,keith-sconiers-1
Cordale Scott,2012-09-15,3,Toledo,,Bowling Green State,W,1,14,14.0,0,cordale-scott-2
Dawan Scott,2012-09-15,3,Miami (OH),@,Boise State,L,4,23,5.8,0,dawan-scott-1
Desmond Scott,2012-09-15,3,Duke,,North Carolina Central,W,5,56,11.2,0,desmond-scott-1
Donald Scott,2012-09-15,3,Eastern Michigan,@,Purdue,L,1,12,12.0,0,donald-scott-1
E.J. Scott,2012-09-15,3,Virginia,@,Georgia Tech,L,2,28,14.0,1,ej-scott-1
Mike Scott,2012-09-15,3,Idaho,@,Louisiana State,L,2,20,10.0,0,mike-scott-5
Rashawn Scott,2012-09-15,3,Miami (FL),,Bethune-Cookman,W,2,36,18.0,0,rashawn-scott-1
Justin Scott-Wesley,2012-09-15,3,Georgia,,Florida Atlantic,W,1,43,43.0,0,justin-scott-wesley-1
Stanton Seckinger,2012-09-15,3,Clemson,,Furman,W,1,4,4.0,0,stanton-seckinger-1
Austin Seferian-Jenkins,2012-09-15,3,Washington,,Portland State,W,5,78,15.6,1,austin-seferian-jenkins-1
Tim Semisch,2012-09-15,3,Northern Illinois,@,Army,W,1,2,2.0,1,tim-semisch-1
Canaan Severin,2012-09-15,3,Virginia,@,Georgia Tech,L,1,3,3.0,0,canaan-severin-1
Curry Sexton,2012-09-15,3,Kansas State,,North Texas,W,2,8,4.0,0,curry-sexton-1
Mike Shanahan,2012-09-15,3,Pittsburgh,,Virginia Tech,W,5,111,22.2,1,mike-shanahan-1
Tajae Sharpe,2012-09-15,3,Massachusetts,@,Michigan,L,2,27,13.5,0,tajae-sharpe-1
Akeem Shavers,2012-09-15,3,Purdue,,Eastern Michigan,W,2,9,4.5,0,akeem-shavers-1
Kenny Shaw,2012-09-15,3,Florida State,,Wake Forest,W,3,32,10.7,1,kenny-shaw-1
Nate Shaw,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,1,10,10.0,0,nate-shaw-2
Rushel Shell,2012-09-15,3,Pittsburgh,,Virginia Tech,W,2,15,7.5,0,rushel-shell-1
Russell Shepard,2012-09-15,3,Louisiana State,,Idaho,W,3,68,22.7,0,russell-shepard-1
Khalek Shepherd,2012-09-15,3,Virginia,@,Georgia Tech,L,2,24,12.0,0,khalek-shepherd-1
Dominique Sherrer,2012-09-15,3,Eastern Michigan,@,Purdue,L,2,12,6.0,0,dominique-sherrer-1
Ronnie Shields,2012-09-15,3,Kentucky,,Western Kentucky,L,1,8,8.0,0,ronnie-shields-1
Marvin Shinn,2012-09-15,3,Alabama,@,Arkansas,W,1,7,7.0,0,marvin-shinn-1
Jaxon Shipley,2012-09-15,3,Texas,@,Mississippi,W,3,35,11.7,0,jaxon-shipley-1
Tommy Shuler,2012-09-15,3,Marshall,,Ohio,L,13,121,9.3,0,tommy-shuler-1
Andre Sims,2012-09-15,3,Michigan State,,Notre Dame,L,1,3,3.0,0,andre-sims-1
Dion Sims,2012-09-15,3,Michigan State,,Notre Dame,L,6,52,8.7,0,dion-sims-1
Justin Sims,2012-09-15,2,Southern Mississippi,,East Carolina,L,1,16,16.0,0,justin-sims-2
Kyle Slavin,2012-09-15,3,Colorado,@,Fresno State,L,1,12,12.0,0,kyle-slavin-1
Tyler Slavin,2012-09-15,3,Arizona,,South Carolina State,W,5,48,9.6,0,tyler-slavin-1
Andrell Smith,2012-09-15,3,Louisville,,North Carolina,W,2,45,22.5,0,andrell-smith-1
Chris Smith,2012-09-15,3,Mississippi State,@,Troy,W,3,58,19.3,0,chris-smith-4
Daniel Smith,2012-09-15,3,Notre Dame,@,Michigan State,W,1,9,9.0,0,daniel-smith-2
Darnell Smith,2012-09-15,3,North Texas,@,Kansas State,L,1,7,7.0,0,darnell-smith-2
Devin Smith,2012-09-15,3,Ohio State,,California,W,5,145,29.0,2,devin-smith-2
Jamill Smith,2012-09-15,3,Ball State,@,Indiana,W,9,63,7.0,0,jamill-smith-1
L.T. Smith,2012-09-15,3,Akron,,Morgan State,W,4,41,10.3,0,lt-smith-1
Michael Smith,2012-09-15,3,Connecticut,@,Maryland,W,2,18,9.0,0,michael-smith-1
Orwin Smith,2012-09-15,3,Georgia Tech,,Virginia,W,1,10,10.0,0,orwin-smith-1
Rashard Smith,2012-09-15,3,North Carolina State,,South Alabama,W,1,33,33.0,1,rashard-smith-1
Rodney Smith,2012-09-15,3,Florida State,,Wake Forest,W,1,20,20.0,1,rodney-smith-1
Vincent Smith,2012-09-15,3,Michigan,,Massachusetts,W,1,19,19.0,0,vincent-smith-1
Josh Snead,2012-09-15,3,Duke,,North Carolina Central,W,2,24,12.0,1,josh-snead-1
Willie Snead,2012-09-15,3,Ball State,@,Indiana,W,6,85,14.2,1,willie-snead-3
Bo Snelson,2012-09-15,2,Navy,@,Penn State,L,1,21,21.0,0,bo-snelson-1
Andre Snipes-Booker,2012-09-15,3,Marshall,,Ohio,L,1,17,17.0,0,andre-snipes-booker-1
Broderick Snoddy,2012-09-15,3,Georgia Tech,,Virginia,W,1,11,11.0,0,broderick-snoddy-1
Isi Sofele,2012-09-15,3,California,@,Ohio State,L,1,6,6.0,0,isi-sofele-1
Shawn Southward,2012-09-15,3,Troy,,Mississippi State,L,5,30,6.0,0,shawn-southward-1
Daniel Spencer,2012-09-15,3,Houston,@,UCLA,L,5,59,11.8,0,daniel-spencer-1
Evan Spencer,2012-09-15,3,Ohio State,,California,W,1,10,10.0,0,evan-spencer-1
Nelson Spruce,2012-09-15,3,Colorado,@,Fresno State,L,3,39,13.0,0,nelson-spruce-1
Kye Staley,2012-09-15,3,Oklahoma State,,Louisiana,W,2,65,32.5,1,kye-staley-1
Dwayne Stanford,2012-09-15,3,Oregon,,Tennessee Tech,W,2,25,12.5,0,dwayne-stanford-1
Darius Staten,2012-09-15,2,Navy,@,Penn State,L,1,7,7.0,0,darius-staten-1
Eric Stephens,2012-09-15,3,Texas Tech,,New Mexico,W,1,3,3.0,0,eric-stephens-1
David Stevens,2012-09-15,3,Syracuse,,Stony Brook,W,1,5,5.0,0,david-stevens-1
Eric Stevens,2012-09-15,3,California,@,Ohio State,L,2,13,6.5,0,eric-stevens-1
Josh Stewart,2012-09-15,3,Oklahoma State,,Louisiana,W,9,104,11.6,2,josh-stewart-1
Je'Ron Stokes,2012-09-15,3,Bowling Green State,@,Toledo,L,1,12,12.0,0,jeron-stokes-1
Jake Stoneburner,2012-09-15,3,Ohio State,,California,W,3,44,14.7,2,jake-stoneburner-1
Nick Stoner,2012-09-15,3,Indiana,,Ball State,L,4,26,6.5,0,nick-stoner-1
Devin Street,2012-09-15,3,Pittsburgh,,Virginia Tech,W,4,73,18.3,1,devin-street-1
Zach Sudfeld,2012-09-15,3,Nevada,,Northwestern State,W,2,43,21.5,1,zach-sudfeld-1
Marquelo Suel,2012-09-15,3,Akron,,Morgan State,W,6,99,16.5,0,marquelo-suel-1
Dominque Sullivan,2012-09-15,2,Southern Mississippi,,East Carolina,L,1,9,9.0,0,dominque-sullivan-1
Darryl Surgent,2012-09-15,3,Louisiana,@,Oklahoma State,L,2,83,41.5,1,darryl-surgent-1
Zachary Swanson,2012-09-15,3,Virginia,@,Georgia Tech,L,1,1,1.0,1,zachary-swanson-1
Demarcus Sweat,2012-09-15,3,Kentucky,,Western Kentucky,L,2,24,12.0,1,demarcus-sweat-1
Luke Swift,2012-09-15,3,Miami (OH),@,Boise State,L,1,8,8.0,0,luke-swift-1
Ryan Swope,2012-09-15,2,Texas A&M,@,Southern Methodist,W,5,70,14.0,1,ryan-swope-1
Travis Tannahill,2012-09-15,3,Kansas State,,North Texas,W,1,13,13.0,0,travis-tannahill-1
Sean Tapley,2012-09-15,3,North Carolina,@,Louisville,L,4,62,15.5,0,sean-tapley-1
Austin Tate,2012-09-15,3,Arkansas,,Alabama,L,2,21,10.5,0,austin-tate-1
Jordan Taylor,2012-09-15,3,Rice,@,Louisiana Tech,L,4,57,14.3,0,jordan-taylor-2
Stepfan Taylor,2012-09-15,3,Stanford,,Southern California,W,5,60,12.0,1,stepfan-taylor-1
Randall Telfer,2012-09-15,3,Southern California,@,Stanford,L,4,20,5.0,0,randall-telfer-1
Dominique Terrell,2012-09-15,3,Virginia,@,Georgia Tech,L,2,29,14.5,0,dominique-terrell-1
Drew Terrell,2012-09-15,3,Stanford,,Southern California,W,1,13,13.0,0,drew-terrell-1
Brandon Terry,2012-09-15,3,Wake Forest,@,Florida State,L,1,7,7.0,0,brandon-terry-1
Damien Thigpen,2012-09-15,3,UCLA,,Houston,W,2,18,9.0,0,damien-thigpen-1
De'Anthony Thomas,2012-09-15,3,Oregon,,Tennessee Tech,W,3,73,24.3,1,deanthony-thomas-1
Eric Thomas,2012-09-15,3,Troy,,Mississippi State,L,7,74,10.6,0,eric-thomas-2
Gerald Thomas,2012-09-15,3,Colorado,@,Fresno State,L,1,6,6.0,0,gerald-thomas-1
Lawrence Thomas,2012-09-15,3,Michigan State,,Notre Dame,L,1,10,10.0,0,lawrence-thomas-1
Kenbrell Thompkins,2012-09-15,2,Cincinnati,,Delaware State,W,3,22,7.3,0,kenbrell-thompkins-1
Chris Thompson,2012-09-15,3,Florida State,,Wake Forest,W,2,23,11.5,0,chris-thompson-1
D.J. Thompson,2012-09-15,2,Southern Mississippi,,East Carolina,L,2,11,5.5,0,dj-thompson-1
Der'Rikk Thompson,2012-09-15,3,Southern Methodist,,Texas A&M,L,3,30,10.0,0,derrikk-thompson-1
Ian Thompson,2012-09-15,3,Louisiana,@,Oklahoma State,L,2,4,2.0,0,ian-thompson-1
Jordan Thompson,2012-09-15,3,Ohio,@,Marshall,W,1,9,9.0,0,jordan-thompson-1
Jordan Thompson,2012-09-15,2,West Virginia,N,James Madison,W,1,2,2.0,0,jordan-thompson-2
Juwan Thompson,2012-09-15,3,Duke,,North Carolina Central,W,1,-6,-6.0,0,juwan-thompson-1
Tramaine Thompson,2012-09-15,3,Kansas State,,North Texas,W,5,102,20.4,2,tramaine-thompson-1
Jerome Tiller,2012-09-15,3,Iowa State,,Western Illinois,W,4,41,10.3,0,jerome-tiller-1
Wayne Times,2012-09-15,3,Florida International,@,Central Florida,L,3,12,4.0,0,wayne-times-1
Levine Toilolo,2012-09-15,3,Stanford,,Southern California,W,3,47,15.7,0,levine-toilolo-1
Robby Toma,2012-09-15,3,Notre Dame,@,Michigan State,W,5,58,11.6,0,robby-toma-1
Eric Tomlinson,2012-09-15,3,Texas-El Paso,,New Mexico State,W,1,1,1.0,0,eric-tomlinson-1
Jack Tomlinson,2012-09-15,3,Ball State,@,Indiana,W,2,17,8.5,0,jack-tomlinson-1
Westlee Tonga,2012-09-15,3,Utah,,Brigham Young,W,1,17,17.0,1,westlee-tonga-1
Alex Torres,2012-09-15,3,Texas Tech,,New Mexico,W,1,9,9.0,0,alex-torres-1
Fitzgerald Toussaint,2012-09-15,3,Michigan,,Massachusetts,W,1,17,17.0,0,fitzgerald-toussaint-1
Malcolm Trail,2012-09-15,3,Texas-El Paso,,New Mexico State,W,2,14,7.0,0,malcolm-trail-1
Spencer Treadwell,2012-09-15,3,Miami (OH),@,Boise State,L,1,3,3.0,0,spencer-treadwell-1
Bryce Treggs,2012-09-15,3,California,@,Ohio State,L,3,28,9.3,0,bryce-treggs-1
Markese Triplett,2012-09-15,2,Southern Mississippi,,East Carolina,L,4,66,16.5,1,markese-triplett-1
Mike Trumpy,2012-09-15,3,Northwestern,,Boston College,W,2,8,4.0,0,mike-trumpy-1
Matthew Tucker,2012-09-15,2,Texas Christian,@,Kansas,W,2,19,9.5,0,matthew-tucker-1
Brandon Turner,2012-09-15,2,Navy,@,Penn State,L,2,30,15.0,0,brandon-turner-1
Harold Turner,2012-09-15,3,Middle Tennessee State,@,Memphis,W,2,16,8.0,0,harold-turner-1
Richy Turner,2012-09-15,3,Nevada,,Northwestern State,W,7,74,10.6,0,richy-turner-1
Andrew Turzilli,2012-09-15,3,Kansas,,Texas Christian,L,3,100,33.3,0,andrew-turzilli-1
Taimi Tutogi,2012-09-15,3,Arizona,,South Carolina State,W,2,17,8.5,1,taimi-tutogi-1
Bryan Underwood,2012-09-15,3,North Carolina State,,South Alabama,W,3,58,19.3,1,bryan-underwood-1
Jamere Valentine,2012-09-15,3,Memphis,,Middle Tennessee State,L,2,10,5.0,0,jamere-valentine-1
Vincent Van Horne,2012-09-15,3,Middle Tennessee State,@,Memphis,W,1,15,15.0,0,vincent-van-horne-1
Travon Van,2012-09-15,3,Marshall,,Ohio,L,3,55,18.3,0,travon-van-1
Nick Vannett,2012-09-15,3,Ohio State,,California,W,2,6,3.0,0,nick-vannett-1
Marcus Vasquez,2012-09-15,3,Western Kentucky,@,Kentucky,W,1,17,17.0,0,marcus-vasquez-1
Rahsaan Vaughn,2012-09-15,3,Oregon,,Tennessee Tech,W,2,23,11.5,0,rahsaan-vaughn-1
Justin Veltung,2012-09-15,3,Idaho,@,Louisiana State,L,3,12,4.0,0,justin-veltung-1
Conner Vernon,2012-09-15,3,Duke,,North Carolina Central,W,5,51,10.2,0,conner-vernon-1
Dominique Vinson,2012-09-15,3,Colorado State,@,San Jose State,L,2,15,7.5,0,dominique-vinson-1
Dan Vitale,2012-09-15,3,Northwestern,,Boston College,W,2,13,6.5,0,dan-vitale-1
Corey Waldon,2012-09-15,3,South Alabama,@,North Carolina State,L,2,24,12.0,0,corey-waldon-1
Beckett Wales,2012-09-15,3,Syracuse,,Stony Brook,W,2,11,5.5,0,beckett-wales-1
Clive Walford,2012-09-15,3,Miami (FL),,Bethune-Cookman,W,2,8,4.0,0,clive-walford-1
Deion Walker,2012-09-15,3,Massachusetts,@,Michigan,L,4,63,15.8,0,deion-walker-2
Eric Ward,2012-09-15,3,Texas Tech,,New Mexico,W,5,90,18.0,3,eric-ward-1
Jacob Wark,2012-09-15,3,California,@,Ohio State,L,2,12,6.0,0,jacob-wark-1
James Washington,2012-09-15,3,North Carolina State,,South Alabama,W,2,21,10.5,0,james-washington-1
L'Damian Washington,2012-09-15,3,Missouri,,Arizona State,W,3,34,11.3,0,ldamian-washington-1
Shaq Washington,2012-09-15,2,Cincinnati,,Delaware State,W,3,23,7.7,0,shaq-washington-1
Matt Waters,2012-09-15,3,Ohio,@,Marshall,W,1,22,22.0,0,matt-waters-1
Sammy Watkins,2012-09-15,3,Clemson,,Furman,W,4,52,13.0,0,sammy-watkins-1
Remi Watson,2012-09-15,3,Marshall,,Ohio,L,1,3,3.0,0,remi-watson-1
Trey Watts,2012-09-15,3,Tulsa,,Nicholls State,W,1,11,11.0,0,trey-watts-1
Blake Webb,2012-09-15,3,Oklahoma State,,Louisiana,W,2,37,18.5,0,blake-webb-1
Cameron Webb,2012-09-15,3,Utah State,@,Wisconsin,L,3,41,13.7,0,cameron-webb-1
Danny Webster,2012-09-15,3,East Carolina,@,Southern Mississippi,W,1,6,6.0,0,danny-webster-1
Mark Weisman,2012-09-15,3,Iowa,,Northern Iowa,W,3,33,11.0,0,mark-weisman-1
Jamison Wells,2012-09-15,3,Northern Illinois,@,Army,W,2,14,7.0,0,jamison-wells-1
Keith Wenning,2012-09-15,3,Ball State,@,Indiana,W,1,12,12.0,1,keith-wenning-1
Craig Wenrick,2012-09-15,3,Texas-El Paso,,New Mexico State,W,1,17,17.0,1,craig-wenrick-1
Jarrod West,2012-09-15,3,Syracuse,,Stony Brook,W,3,58,19.3,1,jarrod-west-1
Jarvis West,2012-09-15,3,Iowa State,,Western Illinois,W,3,29,9.7,0,jarvis-west-1
Jamire Westbrook,2012-09-15,3,Miami (OH),@,Boise State,L,1,3,3.0,0,jamire-westbrook-1
Garic Wharton,2012-09-15,3,Arizona,,South Carolina State,W,1,6,6.0,0,garic-wharton-1
Reggie Whatley,2012-09-15,3,Middle Tennessee State,@,Memphis,W,2,15,7.5,0,reggie-whatley-1
Deandrew White,2012-09-15,3,Alabama,@,Arkansas,W,1,13,13.0,0,deandrew-white-1
