Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
John Williams,2018-09-08,2,Memphis,@,Navy,L,3,22,7.3,0,john-williams-16
Ty Williams,2018-09-08,2,Southern Mississippi,,Louisiana-Monroe,L,1,0,0.0,0,ty-williams-2
Kenny Young,2018-09-08,2,Miami (OH),,Cincinnati,L,3,7,2.3,0,kenny-young-2
Marcus Outlow,2018-09-12,3,Coastal Carolina,@,Campbell,W,1,16,16.0,0,marcus-outlow-1
Laqavious Paul,2018-09-12,3,Coastal Carolina,@,Campbell,W,1,1,1.0,0,laqavious-paul-1
Greg Dortch,2018-09-13,3,Wake Forest,,Boston College,L,5,14,2.8,0,greg-dortch-1
Isaiah Harper,2018-09-13,3,Old Dominion,@,UNC Charlotte,L,1,-1,-1.0,0,isaiah-harper-1
Demetrius Kemp,2018-09-13,3,Wake Forest,,Boston College,L,1,36,36.0,0,demetrius-kemp-1
Jordan Nathan,2018-09-13,3,Utah State,,Tennessee Tech,W,3,74,24.7,1,jordan-nathan-1
Mark Quattlebaum,2018-09-13,3,UNC Charlotte,,Old Dominion,W,1,-2,-2.0,0,mark-quattlebaum-1
Devin Thompkins,2018-09-13,3,Utah State,,Tennessee Tech,W,1,17,17.0,0,devin-thompkins-1
Michael Walker,2018-09-13,3,Boston College,@,Wake Forest,W,2,8,4.0,0,michael-walker-2
Hunter Hill,2018-09-14,3,Memphis,,Georgia State,W,1,1,1.0,0,hunter-hill-3
John Williams,2018-09-14,3,Memphis,,Georgia State,W,4,75,18.8,0,john-williams-16
Brandon Aiyuk,2018-09-15,3,Arizona State,@,San Diego State,L,2,20,10.0,0,brandon-aiyuk-1
Maurice Alexander,2018-09-15,3,Florida International,,Massachusetts,W,5,136,27.2,1,maurice-alexander-2
Ugo Amadi,2018-09-15,3,Oregon,,San Jose State,W,3,100,33.3,0,ugo-amadi-1
Jesse Aniebonam,2018-09-15,3,Maryland,,Temple,L,1,45,45.0,1,jesse-aniebonam-1
Tyron Arnett,2018-09-15,3,Western Michigan,,Delaware State,W,3,118,39.3,1,tyron-arnett-1
Blake Banham,2018-09-15,3,Eastern Michigan,@,Buffalo,L,2,11,5.5,0,blake-banham-1
Jarrick Bernard,2018-09-15,3,Oklahoma State,,Boise State,W,1,14,14.0,0,jarrick-bernard-1
Ronnie Blackmon,2018-09-15,3,Colorado,,New Hampshire,W,3,17,5.7,0,ronnie-blackmon-1
David Bouvier,2018-09-15,3,Kentucky,,Murray State,W,1,2,2.0,0,david-bouvier-1
De'Quan Bowman,2018-09-15,3,Texas Tech,,Houston,W,2,11,5.5,0,dequan-bowman-1
Keegan Brewer,2018-09-15,3,North Texas,@,Arkansas,W,1,90,90.0,1,keegan-brewer-1
Shun Brown,2018-09-15,3,Arizona,,Southern Utah,W,1,-1,-1.0,0,shun-brown-1
Rodjay Burns,2018-09-15,3,Louisville,,Western Kentucky,W,1,36,36.0,0,rodjay-burns-1
Kyle Buss,2018-09-15,3,Connecticut,,Rhode Island,W,1,3,3.0,0,kyle-buss-1
Marquez Callaway,2018-09-15,3,Tennessee,,Texas-El Paso,W,3,5,1.7,0,marquez-callaway-1
Greg Campbell Jr.,2018-09-15,3,Texas-San Antonio,@,Kansas State,L,1,11,11.0,0,greg-campbell-3
OJ Clark,2018-09-15,4,New Mexico State,,New Mexico,L,4,27,6.8,0,oj-clark-1
Austin Conway,2018-09-15,4,Wyoming,,Wofford,W,1,2,2.0,0,austin-conway-1
Antwan Cordy,2018-09-15,3,Syracuse,,Florida State,W,3,23,7.7,0,antwan-cordy-1
Thai Cottrell,2018-09-15,3,San Jose State,@,Oregon,L,1,3,3.0,0,thai-cottrell-1
Britain Covey,2018-09-15,3,Utah,,Washington,L,5,77,15.4,0,britain-covey-1
Roger Cray,2018-09-15,3,Western Kentucky,@,Louisville,L,3,23,7.7,0,roger-cray-1
Danny Davis,2018-09-15,3,Wisconsin,,Brigham Young,L,1,1,1.0,0,danny-davis-5
Ryan Davis,2018-09-15,3,Auburn,,Louisiana State,L,3,24,8.0,0,ryan-davis-5
Ethan Dedeaux,2018-09-15,3,San Diego State,,Arizona State,W,1,-1,-1.0,0,ethan-dedeaux-1
Jahan Dotson,2018-09-15,3,Penn State,,Kent State,W,1,-2,-2.0,0,jahan-dotson-1
Romeo Doubs,2018-09-15,3,Nevada,,Oregon State,W,1,29,29.0,0,romeo-doubs-1
Trey Ellis,2018-09-15,3,Vanderbilt,@,Notre Dame,L,2,27,13.5,0,trey-ellis-1
Jalen Embry,2018-09-15,3,Northern Illinois,,Central Michigan,W,1,0,0.0,0,jalen-embry-1
Chris Finke,2018-09-15,3,Notre Dame,,Vanderbilt,W,1,1,1.0,0,chris-finke-1
Aaron Fuller,2018-09-15,3,Washington,@,Utah,W,2,21,10.5,0,aaron-fuller-1
Jonathan Giles,2018-09-15,3,Louisiana State,@,Auburn,W,1,4,4.0,0,jonathan-giles-1
Kyle Groenweg,2018-09-15,3,Iowa,,Northern Iowa,W,2,-2,-1.0,0,kyle-groenweg-1
KJ Hamler,2018-09-15,3,Penn State,,Kent State,W,1,33,33.0,0,kj-hamler-1
Mecole Hardman,2018-09-15,3,Georgia,,Middle Tennessee State,W,2,90,45.0,1,mecole-hardman-1
J-Shun Harris II,2018-09-15,3,Indiana,,Ball State,W,4,103,25.8,1,j-shun-harris-ii-1
Marcus Hayes,2018-09-15,3,New Mexico,@,New Mexico State,W,2,32,16.0,0,marcus-hayes-1
James Houston IV,2018-09-15,3,Florida,,Colorado State,W,1,28,28.0,0,james-houston-iv-1
Jalen Hurd,2018-09-15,3,Baylor,,Duke,L,1,0,0.0,0,jalen-hurd-1
Jesiah Irish,2018-09-15,3,Oregon State,@,Nevada,L,2,15,7.5,0,jesiah-irish-1
Trenton Irwin,2018-09-15,3,Stanford,,California-Davis,W,1,22,22.0,0,trenton-irwin-1
Taivon Jacobs,2018-09-15,3,Maryland,,Temple,L,1,-1,-1.0,0,taivon-jacobs-1
KeeSean Johnson,2018-09-15,3,Fresno State,@,UCLA,W,1,-2,-2.0,0,keesean-johnson-1
Terry Juniel,2018-09-15,3,Texas-El Paso,@,Tennessee,L,1,0,0.0,0,terry-juniel-1
Tavares Kelly,2018-09-15,3,Virginia,N,Ohio,W,3,43,14.3,0,tavares-kelly-1
Aulden Knight,2018-09-15,3,Cincinnati,,Alabama A&M,W,3,6,2.0,0,aulden-knight-1
CeeDee Lamb,2018-09-15,3,Oklahoma,@,Iowa State,W,1,0,0.0,0,ceedee-lamb-1
Kwamie Lassiter II,2018-09-15,3,Kansas,,Rutgers,W,1,12,12.0,0,kwamie-lassiter-ii-1
Donovan Lee,2018-09-15,3,Colorado,,New Hampshire,W,1,-4,-4.0,0,donovan-lee-1
Ty Lee,2018-09-15,3,Middle Tennessee State,@,Georgia,L,1,7,7.0,0,ty-lee-1
Riley Lees,2018-09-15,3,Northwestern,,Akron,L,2,5,2.5,0,riley-lees-1
Ryheem Malone,2018-09-15,2,Louisiana,@,Mississippi State,L,1,-2,-2.0,0,ryheem-malone-1
D.J. Matthews,2018-09-15,3,Florida State,@,Syracuse,L,1,1,1.0,0,dj-matthews-1
Tyree McCants,2018-09-15,3,South Florida,N,Illinois,W,2,19,9.5,0,tyree-mccants-1
Danzel Mckinley-Lewis,2018-09-15,2,Toledo,,Miami (FL),L,2,18,9.0,0,danzel-mckinley-lewis-1
Tarique Milton,2018-09-15,2,Iowa State,,Oklahoma,L,1,0,0.0,0,tarique-milton-1
Tra Minter,2018-09-15,3,South Alabama,,Texas State,W,1,-2,-2.0,0,tra-minter-1
Keith Mixon,2018-09-15,3,Mississippi State,,Louisiana,W,1,6,6.0,0,keith-mixon-1
Rondale Moore,2018-09-15,3,Purdue,,Missouri,L,1,2,2.0,0,rondale-moore-1
Christian Morgan,2018-09-15,3,Baylor,,Duke,L,1,5,5.0,0,christian-morgan-3
Tony Nicholson,2018-09-15,3,Baylor,,Duke,L,1,10,10.0,0,tony-nicholson-1
Amen Ogbongbemiga,2018-09-15,3,Oklahoma State,,Boise State,W,1,10,10.0,0,amen-ogbongbemiga-1
K.J. Osborn,2018-09-15,3,Buffalo,,Eastern Michigan,W,2,23,11.5,0,kj-osborn-1
Donovan Peoples-Jones,2018-09-15,3,Michigan,,Southern Methodist,W,2,7,3.5,0,donovan-peoples-jones-1
Kyle Phillips,2018-09-15,3,UCLA,,Fresno State,L,1,4,4.0,0,kyle-phillips-4
Brandon Presley,2018-09-15,3,Nevada-Las Vegas,,Prairie View A&M,W,2,26,13.0,0,brandon-presley-1
James Proche,2018-09-15,3,Southern Methodist,@,Michigan,L,2,16,8.0,0,james-proche-1
T.J. Rahming,2018-09-15,3,Duke,@,Baylor,W,3,59,19.7,0,tj-rahming-1
Jayden Reed,2018-09-15,3,Western Michigan,,Delaware State,W,4,146,36.5,1,jayden-reed-1
Nikko Remigio,2018-09-15,3,California,,Idaho State,W,4,50,12.5,0,nikko-remigio-1
Jacob Robertson,2018-09-15,3,Tulane,@,Alabama-Birmingham,L,1,4,4.0,0,jacob-robertson-1
Amari Rodgers,2018-09-15,3,Clemson,,Georgia Southern,W,2,2,1.0,0,amari-rodgers-1
Cedarius Rookard,2018-09-15,3,Troy,@,Nebraska,W,3,65,21.7,1,cedarius-rookard-1
C.J. Saunders,2018-09-15,3,Ohio State,N,Texas Christian,W,1,0,0.0,0,cj-saunders-1
Rodney Scott III,2018-09-15,3,Buffalo,,Eastern Michigan,W,1,-2,-2.0,0,rodney-scott-iii-1
Khalil Shakir,2018-09-15,3,Boise State,@,Oklahoma State,L,1,16,16.0,0,khalil-shakir-1
Duke Shelley,2018-09-15,3,Kansas State,,Texas-San Antonio,W,1,-1,-1.0,0,duke-shelley-1
Steven Sims Jr.,2018-09-15,3,Kansas,,Rutgers,W,1,-5,-5.0,0,steven-sims-jr-1
Bryson Smith,2018-09-15,3,Houston,@,Texas Tech,L,1,3,3.0,0,bryson-smith-1
Sutton Smith,2018-09-15,3,Northern Illinois,,Central Michigan,W,1,13,13.0,0,sutton-smith-1
Jake Springer,2018-09-15,3,Navy,,Lehigh,W,2,18,9.0,0,jake-springer-1
Brad Stewart,2018-09-15,3,Georgia Tech,@,Pittsburgh,L,2,22,11.0,0,brad-stewart-2
Deon Stewart,2018-09-15,3,Arkansas,,North Texas,L,1,1,1.0,0,deon-stewart-1
Feddie Swain,2018-09-15,3,Florida,,Colorado State,W,2,107,53.5,1,feddie-swain-1
Kyle Sweet,2018-09-15,3,Washington State,,Eastern Washington,W,1,18,18.0,0,kyle-sweet-1
DeAndre Thompkins,2018-09-15,3,Penn State,,Kent State,W,3,62,20.7,0,deandre-thompkins-1
Cole Tucker,2018-09-15,3,Northern Illinois,,Central Michigan,W,1,6,6.0,0,cole-tucker-1
Tyler Vaughns,2018-09-15,3,Southern California,@,Texas,L,2,22,11.0,0,tyler-vaughns-1
Jaylen Waddle,2018-09-15,3,Alabama,@,Mississippi,W,1,37,37.0,0,jaylen-waddle-1
Warren Wand,2018-09-15,3,Arkansas State,@,Tulsa,W,3,44,14.7,0,warren-wand-1
Juwan Washington,2018-09-15,3,San Diego State,,Arizona State,W,1,-3,-3.0,0,juwan-washington-1
Vic Wharton,2018-09-15,3,California,,Idaho State,W,3,28,9.3,0,vic-wharton-1
Hutch White,2018-09-15,3,Texas State,@,South Alabama,L,1,7,7.0,0,hutch-white-1
Papi White,2018-09-15,2,Ohio,N,Virginia,L,1,7,7.0,0,papi-white-1
Andre Wilson,2018-09-15,3,Alabama-Birmingham,,Tulane,W,1,6,6.0,0,andre-wilson-1
Michael Wilson,2018-09-15,3,Stanford,,California-Davis,W,2,37,18.5,0,michael-wilson-3
Antoine Winfield Jr.,2018-09-15,3,Minnesota,,Miami (OH),W,1,31,31.0,0,antoine-winfield-jr-1
Isaiah Wright,2018-09-15,3,Temple,@,Maryland,W,1,2,2.0,0,isaiah-wright-1
Willie Wright,2018-09-15,3,Florida Atlantic,,Bethune-Cookman,W,2,55,27.5,0,willie-wright-4
Isaiah Zuber,2018-09-15,3,Kansas State,,Texas-San Antonio,W,1,39,39.0,0,isaiah-zuber-1
Jarion Anderson,2018-09-20,4,Tulsa,@,Temple,L,2,22,11.0,0,jarion-anderson-1
Isaiah Wright,2018-09-20,4,Temple,,Tulsa,W,1,10,10.0,0,isaiah-wright-1
Dante Cousart,2018-09-21,4,Florida Atlantic,@,Central Florida,L,1,0,0.0,0,dante-cousart-1
KJ Hamler,2018-09-21,4,Penn State,@,Illinois,W,1,17,17.0,0,kj-hamler-1
Kyle Sweet,2018-09-21,4,Washington State,@,Southern California,L,2,5,2.5,0,kyle-sweet-1
DeAndre Thompkins,2018-09-21,4,Penn State,@,Illinois,W,2,30,15.0,0,deandre-thompkins-1
Tyler Vaughns,2018-09-21,4,Southern California,,Washington State,W,1,0,0.0,0,tyler-vaughns-1
Willie Wright,2018-09-21,4,Florida Atlantic,@,Central Florida,L,1,0,0.0,0,willie-wright-4
Brad Absher,2018-09-22,3,Appalachian State,,Gardner-Webb,W,1,4,4.0,0,brad-absher-1
Jaylond Adams,2018-09-22,3,Southern Mississippi,,Rice,W,1,9,9.0,0,jaylond-adams-1
Brandon Aiyuk,2018-09-22,4,Arizona State,@,Washington,L,1,1,1.0,0,brandon-aiyuk-1
Maurice Alexander,2018-09-22,4,Florida International,@,Miami (FL),L,3,34,11.3,0,maurice-alexander-2
Joshua Allen,2018-09-22,4,Miami (OH),@,Bowling Green State,W,1,0,0.0,0,joshua-allen-1
Ugo Amadi,2018-09-22,4,Oregon,,Stanford,L,1,10,10.0,0,ugo-amadi-1
Rafael Araujo-Lopes,2018-09-22,4,Pittsburgh,@,North Carolina,L,3,27,9.0,0,rafael-araujo-lopes-1
Grayland Arnold,2018-09-22,4,Baylor,,Kansas,W,2,12,6.0,0,grayland-arnold-1
Justice Augafa,2018-09-22,5,Hawaii,,Duquesne,W,2,24,12.0,0,justice-augafa-1
Blake Banham,2018-09-22,4,Eastern Michigan,@,San Diego State,L,1,13,13.0,0,blake-banham-1
Ronnie Bell,2018-09-22,4,Michigan,,Nebraska,W,1,7,7.0,0,ronnie-bell-3
Shaun Beyer,2018-09-22,4,Iowa,,Wisconsin,L,1,0,0.0,0,shaun-beyer-1
Jake Bobo,2018-09-22,4,Duke,,North Carolina Central,W,3,14,4.7,0,jake-bobo-1
De'Quan Bowman,2018-09-22,4,Texas Tech,@,Oklahoma State,W,1,2,2.0,0,dequan-bowman-1
K.J. Britt,2018-09-22,4,Auburn,,Arkansas,W,1,11,11.0,0,kj-britt-1
Shun Brown,2018-09-22,4,Arizona,@,Oregon State,W,2,21,10.5,0,shun-brown-1
Trevon Brown,2018-09-22,3,East Carolina,@,South Florida,L,3,22,7.3,0,trevon-brown-1
Rodjay Burns,2018-09-22,4,Louisville,@,Virginia,L,2,13,6.5,0,rodjay-burns-1
Marquez Callaway,2018-09-22,4,Tennessee,,Florida,L,1,6,6.0,0,marquez-callaway-1
Greg Campbell Jr.,2018-09-22,4,Texas-San Antonio,,Texas State,W,1,13,13.0,0,greg-campbell-3
OJ Clark,2018-09-22,5,New Mexico State,@,Texas-El Paso,W,1,9,9.0,0,oj-clark-1
Zac Crosby,2018-09-22,4,South Alabama,@,Memphis,L,1,13,13.0,0,zac-crosby-1
Deejay Dallas,2018-09-22,4,Miami (FL),,Florida International,W,2,8,4.0,0,deejay-dallas-1
Chuck Davis,2018-09-22,4,Virginia,,Louisville,W,3,10,3.3,0,chuck-davis-3
Ryan Davis,2018-09-22,4,Auburn,,Arkansas,W,2,84,42.0,0,ryan-davis-5
Ethan Dedeaux,2018-09-22,4,San Diego State,,Eastern Michigan,W,1,2,2.0,0,ethan-dedeaux-1
Romeo Doubs,2018-09-22,4,Nevada,@,Toledo,L,2,0,0.0,0,romeo-doubs-1
Clifton Duck,2018-09-22,3,Appalachian State,,Gardner-Webb,W,1,62,62.0,1,clifton-duck-1
Jack Dunn,2018-09-22,4,Wisconsin,@,Iowa,W,1,5,5.0,0,jack-dunn-1
Bryan Edwards,2018-09-22,3,South Carolina,@,Vanderbilt,W,1,5,5.0,0,bryan-edwards-1
Chris Finke,2018-09-22,4,Notre Dame,@,Wake Forest,W,2,58,29.0,0,chris-finke-1
Aaron Fuller,2018-09-22,4,Washington,,Arizona State,W,2,9,4.5,0,aaron-fuller-1
Christian Gibson,2018-09-22,5,New Mexico State,@,Texas-El Paso,W,1,10,10.0,0,christian-gibson-1
Marcus Green,2018-09-22,4,Louisiana-Monroe,,Troy,L,1,-1,-1.0,0,marcus-green-6
Kyle Groenweg,2018-09-22,4,Iowa,,Wisconsin,L,2,35,17.5,0,kyle-groenweg-1
Mecole Hardman,2018-09-22,4,Georgia,@,Missouri,W,1,23,23.0,0,mecole-hardman-1
J-Shun Harris II,2018-09-22,4,Indiana,,Michigan State,L,1,19,19.0,0,j-shun-harris-ii-1
N'Keal Harry,2018-09-22,4,Arizona State,@,Washington,L,1,42,42.0,0,nkeal-harry-1
Damon Hazelton Jr,2018-09-22,3,Virginia Tech,@,Old Dominion,L,3,8,2.7,0,damon-hazelton-jr-1
Dominique Heath,2018-09-22,3,Appalachian State,,Gardner-Webb,W,1,3,3.0,0,dominique-heath-2
K.J. Hill,2018-09-22,4,Ohio State,,Tulane,W,2,19,9.5,0,kj-hill-1
Andy Isabella,2018-09-22,5,Massachusetts,,UNC Charlotte,W,1,25,25.0,0,andy-isabella-1
Taivon Jacobs,2018-09-22,4,Maryland,,Minnesota,W,2,-1,-0.5,0,taivon-jacobs-1
Olabisi Johnson,2018-09-22,5,Colorado State,,Illinois State,L,3,20,6.7,0,olabisi-johnson-1
Steven Jones,2018-09-22,3,Appalachian State,,Gardner-Webb,W,2,18,9.0,1,steven-jones-1
Aulden Knight,2018-09-22,4,Cincinnati,,Ohio,W,1,6,6.0,0,aulden-knight-1
CeeDee Lamb,2018-09-22,4,Oklahoma,,Army,W,1,7,7.0,0,ceedee-lamb-1
Kwamie Lassiter II,2018-09-22,4,Kansas,@,Baylor,L,1,-1,-1.0,0,kwamie-lassiter-ii-1
Tyjon Lindsey,2018-09-22,3,Nebraska,@,Michigan,L,2,3,1.5,0,tyjon-lindsey-1
Ryheem Malone,2018-09-22,3,Louisiana,,Coastal Carolina,L,1,4,4.0,0,ryheem-malone-1
D.J. Matthews,2018-09-22,4,Florida State,,Northern Illinois,W,3,26,8.7,0,dj-matthews-1
Danzel Mckinley-Lewis,2018-09-22,3,Toledo,,Nevada,W,1,1,1.0,0,danzel-mckinley-lewis-1
Tarique Milton,2018-09-22,3,Iowa State,,Akron,W,1,37,37.0,0,tarique-milton-1
Keith Mixon,2018-09-22,4,Mississippi State,@,Kentucky,L,2,3,1.5,0,keith-mixon-1
Rondale Moore,2018-09-22,4,Purdue,,Boston College,W,2,25,12.5,0,rondale-moore-1
Jordan Nathan,2018-09-22,4,Utah State,,Air Force,W,1,1,1.0,0,jordan-nathan-1
Dazz Newsome,2018-09-22,3,North Carolina,,Pittsburgh,W,3,-2,-0.7,0,dazz-newsome-1
K.J. Osborn,2018-09-22,4,Buffalo,@,Rutgers,W,5,52,10.4,0,kj-osborn-1
Donovan Peoples-Jones,2018-09-22,4,Michigan,,Nebraska,W,3,77,25.7,1,donovan-peoples-jones-1
Desmond Phillips,2018-09-22,3,Toledo,,Nevada,W,1,18,18.0,0,desmond-phillips-1
Chris Platt,2018-09-22,4,Baylor,,Kansas,W,1,-24,-24.0,0,chris-platt-1
Brandon Presley,2018-09-22,4,Nevada-Las Vegas,@,Arkansas State,L,1,-7,-7.0,0,brandon-presley-1
James Proche,2018-09-22,4,Southern Methodist,,Navy,W,5,66,13.2,0,james-proche-1
Mark Quattlebaum,2018-09-22,4,UNC Charlotte,@,Massachusetts,L,2,3,1.5,0,mark-quattlebaum-1
T.J. Rahming,2018-09-22,4,Duke,,North Carolina Central,W,1,4,4.0,0,tj-rahming-1
Sean Riley,2018-09-22,4,Syracuse,,Connecticut,W,3,110,36.7,1,sean-riley-2
Amari Rodgers,2018-09-22,4,Clemson,@,Georgia Tech,W,2,32,16.0,0,amari-rodgers-1
Cedarius Rookard,2018-09-22,4,Troy,@,Louisiana-Monroe,W,1,6,6.0,0,cedarius-rookard-1
Jamil Sabbagh,2018-09-22,4,Central Michigan,,Maine,W,1,15,15.0,0,jamil-sabbagh-1
C.J. Saunders,2018-09-22,4,Ohio State,,Tulane,W,2,16,8.0,0,cj-saunders-1
Peyton Sawyer,2018-09-22,4,Houston,,Texas Southern,W,1,25,25.0,0,peyton-sawyer-1
Michael Shelton,2018-09-22,4,Brigham Young,,McNeese State,W,2,29,14.5,0,michael-shelton-2
Marcus Simms,2018-09-22,3,West Virginia,,Kansas State,W,1,25,25.0,0,marcus-simms-1
Bryson Smith,2018-09-22,4,Houston,,Texas Southern,W,2,32,16.0,0,bryson-smith-1
Brad Stewart,2018-09-22,4,Georgia Tech,,Clemson,L,1,1,1.0,0,brad-stewart-2
Deon Stewart,2018-09-22,4,Arkansas,@,Auburn,L,1,13,13.0,0,deon-stewart-1
Eric Stokes,2018-09-22,4,Georgia,@,Missouri,W,1,27,27.0,1,eric-stokes-2
Feddie Swain,2018-09-22,4,Florida,@,Tennessee,W,1,-4,-4.0,0,feddie-swain-1
Anthony Taylor,2018-09-22,4,Texas State,@,Texas-San Antonio,L,1,31,31.0,0,anthony-taylor-7
Jeff Thomas,2018-09-22,4,Miami (FL),,Florida International,W,1,36,36.0,0,jeff-thomas-6
Thayer Thomas,2018-09-22,3,North Carolina State,@,Marshall,W,1,6,6.0,0,thayer-thomas-1
Cody Thompson,2018-09-22,3,Toledo,,Nevada,W,2,0,0.0,0,cody-thompson-1
Cole Tucker,2018-09-22,4,Northern Illinois,@,Florida State,L,1,8,8.0,0,cole-tucker-1
Payton Turner,2018-09-22,4,Houston,,Texas Southern,W,1,27,27.0,0,payton-turner-1
Ky'Jon Tyler,2018-09-22,4,Coastal Carolina,@,Louisiana,W,1,0,0.0,0,kyjon-tyler-1
Jaylen Waddle,2018-09-22,4,Alabama,,Texas A&M,W,2,25,12.5,0,jaylen-waddle-1
Michael Walker,2018-09-22,4,Boston College,@,Purdue,L,1,23,23.0,0,michael-walker-2
Tylan Wallace,2018-09-22,4,Oklahoma State,,Texas Tech,L,1,2,2.0,0,tylan-wallace-1
Warren Wand,2018-09-22,4,Arkansas State,,Nevada-Las Vegas,W,2,3,1.5,0,warren-wand-1
Cody White,2018-09-22,3,Michigan State,@,Indiana,W,3,21,7.0,0,cody-white-3
Hutch White,2018-09-22,4,Texas State,@,Texas-San Antonio,L,1,32,32.0,0,hutch-white-1
Papi White,2018-09-22,3,Ohio,@,Cincinnati,L,1,11,11.0,0,papi-white-1
John Williams,2018-09-22,4,Memphis,,South Alabama,W,1,18,18.0,0,john-williams-16
Marcel Williams,2018-09-22,3,Marshall,,North Carolina State,L,1,13,13.0,0,marcel-williams-2
Avery Young,2018-09-22,4,Rutgers,,Buffalo,L,2,25,12.5,0,avery-young-2
Dazz Newsome,2018-09-27,4,North Carolina,@,Miami (FL),L,1,15,15.0,0,dazz-newsome-1
Ronnie Blackmon,2018-09-28,4,Colorado,,UCLA,W,2,22,11.0,0,ronnie-blackmon-1
Kyle Phillips,2018-09-28,4,UCLA,@,Colorado,L,1,32,32.0,0,kyle-phillips-4
Jacob Robertson,2018-09-28,5,Tulane,,Memphis,W,2,7,3.5,0,jacob-robertson-1
Maurice Alexander,2018-09-29,5,Florida International,,Arkansas-Pine Bluff,W,2,29,14.5,0,maurice-alexander-2
Ugo Amadi,2018-09-29,5,Oregon,@,California,W,1,4,4.0,0,ugo-amadi-1
Otis Anderson,2018-09-29,4,Central Florida,,Pittsburgh,W,3,22,7.3,0,otis-anderson-1
Rafael Araujo-Lopes,2018-09-29,5,Pittsburgh,@,Central Florida,L,1,86,86.0,1,rafael-araujo-lopes-1
Justice Augafa,2018-09-29,6,Hawaii,@,San Jose State,W,3,10,3.3,0,justice-augafa-1
Ronnie Bell,2018-09-29,5,Michigan,@,Northwestern,W,1,0,0.0,0,ronnie-bell-3
David Bouvier,2018-09-29,5,Kentucky,,South Carolina,W,1,7,7.0,0,david-bouvier-1
De'Quan Bowman,2018-09-29,5,Texas Tech,,West Virginia,L,2,0,0.0,0,dequan-bowman-1
Keegan Brewer,2018-09-29,5,North Texas,,Louisiana Tech,L,1,7,7.0,0,keegan-brewer-1
Devon Brown,2018-09-29,5,Old Dominion,@,East Carolina,L,1,15,15.0,0,devon-brown-2
Shun Brown,2018-09-29,5,Arizona,,Southern California,L,3,33,11.0,0,shun-brown-1
Trevon Brown,2018-09-29,4,East Carolina,,Old Dominion,W,1,1,1.0,0,trevon-brown-1
Rodjay Burns,2018-09-29,5,Louisville,,Florida State,L,3,13,4.3,0,rodjay-burns-1
Kyle Buss,2018-09-29,5,Connecticut,,Cincinnati,L,2,11,5.5,0,kyle-buss-1
Greg Campbell Jr.,2018-09-29,5,Texas-San Antonio,,Texas-El Paso,W,2,1,0.5,0,greg-campbell-3
C.J. Carroll,2018-09-29,4,Virginia Tech,@,Duke,W,2,9,4.5,0,cj-carroll-1
Perry Carter,2018-09-29,5,Louisiana-Monroe,@,Georgia State,L,1,0,0.0,0,perry-carter-2
Rona Cleveland,2018-09-29,4,Air Force,,Nevada,L,3,17,5.7,0,rona-cleveland-1
Austin Conway,2018-09-29,5,Wyoming,,Boise State,L,2,4,2.0,0,austin-conway-1
Thai Cottrell,2018-09-29,4,San Jose State,,Hawaii,L,1,20,20.0,0,thai-cottrell-1
Britain Covey,2018-09-29,4,Utah,@,Washington State,L,3,3,1.0,0,britain-covey-1
Jaelon Darden,2018-09-29,5,North Texas,,Louisiana Tech,L,1,-3,-3.0,0,jaelon-darden-1
Chuck Davis,2018-09-29,5,Virginia,@,North Carolina State,L,2,21,10.5,0,chuck-davis-3
Ryan Davis,2018-09-29,5,Auburn,,Southern Mississippi,W,2,3,1.5,0,ryan-davis-5
Greg Dortch,2018-09-29,5,Wake Forest,,Rice,W,1,14,14.0,0,greg-dortch-1
Clifton Duck,2018-09-29,4,Appalachian State,,South Alabama,W,3,58,19.3,0,clifton-duck-1
Bryan Edwards,2018-09-29,4,South Carolina,@,Kentucky,L,2,19,9.5,0,bryan-edwards-1
Trey Ellis,2018-09-29,5,Vanderbilt,,Tennessee State,W,2,35,17.5,0,trey-ellis-1
Chris Finke,2018-09-29,5,Notre Dame,,Stanford,W,2,8,4.0,0,chris-finke-1
Aaron Fuller,2018-09-29,5,Washington,,Brigham Young,W,2,16,8.0,0,aaron-fuller-1
Bailey Gaither,2018-09-29,4,San Jose State,,Hawaii,L,1,9,9.0,0,bailey-gaither-1
Drell Greene,2018-09-29,5,Western Kentucky,,Marshall,L,2,14,7.0,0,drell-greene-1
KJ Hamler,2018-09-29,5,Penn State,,Ohio State,L,1,10,10.0,0,kj-hamler-1
Penny Hart,2018-09-29,5,Georgia State,,Louisiana-Monroe,W,3,67,22.3,1,penny-hart-1
Trey Hartley,2018-09-29,4,San Jose State,,Hawaii,L,1,-6,-6.0,0,trey-hartley-1
Marcus Hayes,2018-09-29,4,New Mexico,,Liberty,L,3,26,8.7,0,marcus-hayes-1
Damon Hazelton Jr,2018-09-29,4,Virginia Tech,@,Duke,W,1,-2,-2.0,0,damon-hazelton-jr-1
Timmy Hernandez,2018-09-29,5,Oregon State,@,Arizona State,L,1,0,0.0,0,timmy-hernandez-1
John Hightower,2018-09-29,4,Boise State,@,Wyoming,W,1,2,2.0,0,john-hightower-1
K.J. Hill,2018-09-29,5,Ohio State,@,Penn State,W,1,-2,-2.0,0,kj-hill-1
