Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Jeremiah Johnson,2012-10-27,8,Maryland,@,Boston College,L,2,0,2,0.0,0.0,jeremiah-johnson-2
Jerrion Johnson,2012-10-27,8,Southern Mississippi,@,Rice,L,2,2,4,0.0,0.0,jerrion-johnson-1
Jordan Johnson,2012-10-27,9,Brigham Young,@,Georgia Tech,W,0,1,1,0.0,0.0,jordan-johnson-3
Josh Johnson,2012-10-27,8,Purdue,@,Minnesota,L,6,1,7,0.0,0.0,josh-johnson-3
Keelan Johnson,2012-10-27,8,Arizona State,,UCLA,L,8,0,8,0.0,0.0,keelan-johnson-1
Kenyata Johnson,2012-10-27,0,Memphis,@,Southern Methodist,L,2,4,6,0.0,0.0,kenyata-johnson-1
Lamar Johnson,2012-10-27,8,Alabama-Birmingham,@,Tulane,L,3,3,6,0.0,0.0,lamar-johnson-1
Lyndell Johnson,2012-10-27,7,Oklahoma State,,Texas Christian,W,4,0,4,1.0,0.0,lyndell-johnson-1
Michael Johnson,2012-10-27,8,Louisiana-Monroe,,South Alabama,W,1,0,1,0.0,0.0,michael-johnson-11
Najja Johnson,2012-10-27,8,Buffalo,,Toledo,L,2,2,4,0.5,0.0,najja-johnson-1
Nick Johnson,2012-10-27,7,Baylor,@,Iowa State,L,0,2,2,0.0,0.0,nick-johnson-2
Nico Johnson,2012-10-27,8,Alabama,,Mississippi State,W,0,2,2,0.0,0.0,nico-johnson-1
Orhian Johnson,2012-10-27,9,Ohio State,@,Penn State,W,2,0,2,0.0,0.0,orhian-johnson-1
Roland Johnson,2012-10-27,8,Minnesota,,Purdue,W,1,1,2,0.0,0.0,roland-johnson-2
Shelton Johnson,2012-10-27,9,Wisconsin,,Michigan State,L,1,1,2,0.0,0.0,shelton-johnson-1
Travis Johnson,2012-10-27,8,San Jose State,,Texas State,W,4,2,6,1.0,1.0,travis-johnson-3
Tristian Johnson,2012-10-27,9,Kentucky,@,Missouri,L,0,1,1,0.0,0.0,tristian-johnson-1
Zamel Johnson,2012-10-27,7,Temple,@,Pittsburgh,L,1,0,1,0.0,0.0,zamel-johnson-1
Nic Johnston,2012-10-27,8,Texas-San Antonio,,Utah State,L,5,4,9,0.0,0.0,nic-johnston-1
Anthony Jones,2012-10-27,8,Arizona State,,UCLA,L,4,0,4,1.0,0.0,anthony-jones-6
Brandon Jones,2012-10-27,8,Rutgers,,Kent State,L,1,2,3,0.0,0.0,brandon-jones-5
Bruce Jones,2012-10-27,8,Texas Tech,@,Kansas State,L,5,0,5,0.0,0.0,bruce-jones-1
Bryce Jones,2012-10-27,8,Boston College,,Maryland,W,1,0,1,0.0,0.0,bryce-jones-1
Byran Jones,2012-10-27,8,Arkansas,,Mississippi,L,1,2,3,1.0,1.0,byran-jones-1
C.J. Jones,2012-10-27,8,Boston College,,Maryland,W,0,1,1,0.0,0.0,cj-jones-3
C.J. Jones,2012-10-27,8,Texas A&M,@,Auburn,W,3,0,3,0.0,0.0,cj-jones-4
Carl Jones,2012-10-27,8,Ohio,@,Miami (OH),L,3,2,5,0.0,0.0,carl-jones-2
Chris Jones,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,2,1,3,2.5,2.5,chris-jones-6
Christian Jones,2012-10-27,9,Florida State,,Duke,W,8,3,11,3.0,0.0,christian-jones-1
Christion Jones,2012-10-27,8,Alabama,,Mississippi State,W,2,0,2,0.0,0.0,christion-jones-1
Corey Jones,2012-10-27,0,Memphis,@,Southern Methodist,L,1,0,1,0.0,0.0,corey-jones-2
Daniel Jones,2012-10-27,9,Northwestern,,Iowa,W,4,0,4,0.0,0.0,daniel-jones-2
Daquan Jones,2012-10-27,8,Penn State,,Ohio State,L,0,1,1,0.0,0.0,daquan-jones-1
Darius Jones,2012-10-27,7,Baylor,@,Iowa State,L,1,1,2,0.0,0.0,darius-jones-3
Datone Jones,2012-10-27,8,UCLA,@,Arizona State,W,6,3,9,1.0,0.0,datone-jones-1
David Jones,2012-10-27,8,Middle Tennessee State,,North Texas,W,1,1,2,0.0,0.0,david-jones-4
Deandre Jones,2012-10-27,8,Wyoming,,Boise State,L,2,1,3,0.0,0.0,deandre-jones-2
Devin Jones,2012-10-27,8,Ohio,@,Miami (OH),L,0,1,1,0.0,0.0,devin-jones-3
Elijah Jones,2012-10-27,9,Toledo,@,Buffalo,W,1,1,2,1.0,0.0,elijah-jones-1
Jarvis Jones,2012-10-27,8,Georgia,N,Florida,W,12,1,13,4.5,3.0,jarvis-jones-1
Jason Jones,2012-10-27,8,Mississippi,@,Arkansas,W,1,3,4,1.0,1.0,jason-jones-2
Jonathan Jones,2012-10-27,8,Auburn,,Texas A&M,L,2,0,2,0.0,0.0,jonathan-jones-3
Justin Jones,2012-10-27,8,Middle Tennessee State,,North Texas,W,1,5,6,0.0,0.0,justin-jones-1
Korey Jones,2012-10-27,8,Wyoming,,Boise State,L,7,4,11,0.0,0.0,korey-jones-1
L.J. Jones,2012-10-27,9,Fresno State,@,New Mexico,W,1,2,3,0.0,0.0,lj-jones-1
Melvin Jones,2012-10-27,0,Memphis,@,Southern Methodist,L,0,1,1,0.0,0.0,melvin-jones-1
P.J. Jones,2012-10-27,8,Mississippi State,@,Alabama,L,1,1,2,0.0,0.0,pj-jones-1
Romelle Jones,2012-10-27,8,South Alabama,@,Louisiana-Monroe,L,1,0,1,0.0,0.0,romelle-jones-1
Shaq Jones,2012-10-27,8,Alabama-Birmingham,@,Tulane,L,5,3,8,0.0,0.0,shaq-jones-1
Taiwan Jones,2012-10-27,9,Michigan State,@,Wisconsin,W,4,3,7,1.5,1.0,taiwan-jones-1
Tony Jones,2012-10-27,9,Northwestern,,Iowa,W,1,0,1,0.0,0.0,tony-jones-1
Trevor Jones,2012-10-27,9,Rice,,Southern Mississippi,W,2,0,2,0.0,0.0,trevor-jones-1
Dion Jordan,2012-10-27,8,Oregon,,Colorado,W,0,4,4,0.5,0.0,dion-jordan-1
Tim Joy,2012-10-27,8,Boston College,,Maryland,W,3,0,3,1.0,0.0,tim-joy-1
Mark Joyce,2012-10-27,8,South Florida,,Syracuse,L,5,3,8,0.0,0.0,mark-joyce-1
Anthony Joyner,2012-10-27,8,New Mexico State,,Louisiana Tech,L,2,3,5,0.0,0.0,anthony-joyner-1
Lamarcus Joyner,2012-10-27,9,Florida State,,Duke,W,0,3,3,0.0,0.0,lamarcus-joyner-1
Randall Joyner,2012-10-27,0,Southern Methodist,,Memphis,W,0,2,2,0.0,0.0,randall-joyner-1
David Kafovalu,2012-10-27,8,Oregon,,Colorado,W,1,1,2,1.0,0.0,david-kafovalu-1
Samson Kafovalu,2012-10-27,8,Colorado,@,Oregon,L,0,2,2,0.0,0.0,samson-kafovalu-1
Ethan Kagy,2012-10-27,9,Toledo,@,Buffalo,W,1,0,1,0.0,0.0,ethan-kagy-1
Sam Kamp,2012-10-27,8,Oregon,,Colorado,W,0,1,1,0.0,0.0,sam-kamp-1
Kalonji Kashama,2012-10-27,8,Eastern Michigan,@,Bowling Green State,L,0,3,3,0.0,0.0,kalonji-kashama-1
Bronson Kaufusi,2012-10-27,9,Brigham Young,@,Georgia Tech,W,2,2,4,0.0,0.0,bronson-kaufusi-1
Keni Kaufusi,2012-10-27,9,California,@,Utah,L,0,1,1,0.0,0.0,keni-kaufusi-1
Uona Kaveinga,2012-10-27,9,Brigham Young,@,Georgia Tech,W,4,0,4,2.0,0.0,uona-kaveinga-1
Chris Kearney,2012-10-27,8,San Jose State,,Texas State,W,1,0,1,0.0,0.0,chris-kearney-1
Hank Keighley,2012-10-27,9,Toledo,@,Buffalo,W,2,2,4,1.5,0.0,hank-keighley-1
Jesse Kelley,2012-10-27,8,South Alabama,@,Louisiana-Monroe,L,1,0,1,0.0,0.0,jesse-kelley-1
Brendan Kelly,2012-10-27,9,Wisconsin,,Michigan State,L,2,0,2,0.0,0.0,brendan-kelly-2
Luke Kelly,2012-10-27,8,Miami (OH),,Ohio,W,1,1,2,1.0,1.0,luke-kelly-1
Eric Kendricks,2012-10-27,8,UCLA,@,Arizona State,W,11,6,17,1.0,0.0,eric-kendricks-1
Kyle Kennedy,2012-10-27,8,Indiana,@,Illinois,W,0,1,1,0.0,0.0,kyle-kennedy-1
Kent Kern,2012-10-27,8,Miami (OH),,Ohio,W,1,1,2,0.0,0.0,kent-kern-1
Josh Keyes,2012-10-27,8,Boston College,,Maryland,W,1,0,1,0.0,0.0,josh-keyes-1
Kenny Keys,2012-10-27,9,Nevada-Las Vegas,@,San Diego State,L,5,6,11,0.0,0.0,kenny-keys-1
Dillon Kidd,2012-10-27,9,Florida State,,Duke,W,0,1,1,0.0,0.0,dillon-kidd-1
Joel Kight,2012-10-27,8,Mississippi,@,Arkansas,W,0,3,3,0.0,0.0,joel-kight-1
Darius Kilgo,2012-10-27,8,Maryland,@,Boston College,L,2,0,2,0.0,0.0,darius-kilgo-1
Brian King,2012-10-27,8,Texas-San Antonio,,Utah State,L,1,2,3,0.0,0.0,brian-king-3
David King,2012-10-27,7,Oklahoma,,Notre Dame,L,1,2,3,0.0,0.0,david-king-1
Derek King,2012-10-27,8,Vanderbilt,,Massachusetts,W,1,0,1,0.0,0.0,derek-king-2
Gabe King,2012-10-27,9,California,@,Utah,L,1,2,3,0.0,0.0,gabe-king-1
Herbert King,2012-10-27,8,Middle Tennessee State,,North Texas,W,1,0,1,0.0,0.0,herbert-king-1
Lucas King,2012-10-27,9,California,@,Utah,L,1,1,2,1.0,1.0,lucas-king-1
Andrae Kirk,2012-10-27,8,Florida Atlantic,,Troy,W,0,7,7,0.5,0.0,andrae-kirk-1
Christian Kirksey,2012-10-27,8,Iowa,@,Northwestern,L,5,4,9,0.0,0.0,christian-kirksey-1
Kevin Kisseberth,2012-10-27,8,Louisiana Tech,@,New Mexico State,W,0,3,3,0.0,0.0,kevin-kisseberth-1
Darrin Kitchens,2012-10-27,8,Florida,N,Georgia,L,1,0,1,0.0,0.0,darrin-kitchens-1
A.J. Klein,2012-10-27,8,Iowa State,,Baylor,W,7,6,13,0.5,0.0,aj-klein-1
Ben Kline,2012-10-27,8,Penn State,,Ohio State,L,0,1,1,0.0,0.0,ben-kline-1
Alex Klorman,2012-10-27,9,Nevada-Las Vegas,@,San Diego State,L,2,0,2,1.0,0.0,alex-klorman-1
Jake Knott,2012-10-27,8,Iowa State,,Baylor,W,7,4,11,0.0,0.0,jake-knott-1
Darren Koontz,2012-10-27,8,Boise State,@,Wyoming,W,1,0,1,0.0,0.0,darren-koontz-1
Jon Koontz,2012-10-27,8,Texas Christian,@,Oklahoma State,L,2,0,2,0.0,0.0,jon-koontz-1
Robert Kough,2012-10-27,8,Army,,Ball State,L,4,2,6,0.0,0.0,robert-kough-1
Jordan Kovacs,2012-10-27,8,Michigan,@,Nebraska,L,4,1,5,0.0,0.0,jordan-kovacs-1
Jonathan Krause,2012-10-27,8,Vanderbilt,,Massachusetts,W,1,0,1,0.0,0.0,jonathan-krause-1
Micah Kreikemeier,2012-10-27,8,Nebraska,,Michigan,W,0,1,1,0.0,0.0,micah-kreikemeier-1
Josh Kristoff,2012-10-27,8,Ohio,@,Miami (OH),L,5,2,7,0.0,0.0,josh-kristoff-1
Jesse Kroll,2012-10-27,8,Central Michigan,,Akron,W,1,0,1,0.0,0.0,jesse-kroll-1
Dave Kruger,2012-10-27,8,Utah,,California,W,0,2,2,0.0,0.0,dave-kruger-1
Joe Kruger,2012-10-27,8,Utah,,California,W,3,1,4,1.0,1.0,joe-kruger-1
Alex Kuresa,2012-10-27,9,Brigham Young,@,Georgia Tech,W,0,1,1,0.0,0.0,alex-kuresa-1
Steven Kurfehs,2012-10-27,8,Texas-San Antonio,,Utah State,L,1,6,7,0.5,0.5,steven-kurfehs-1
Michael Kutzler,2012-10-27,9,Rice,,Southern Mississippi,W,1,0,1,0.0,0.0,michael-kutzler-1
Tim Kynard,2012-10-27,8,Illinois,,Indiana,L,1,0,1,0.0,0.0,tim-kynard-1
Eddie Lackey,2012-10-27,7,Baylor,@,Iowa State,L,7,4,11,0.5,0.0,eddie-lackey-1
Ryan Lacy,2012-10-27,8,Utah,,California,W,2,0,2,0.0,0.0,ryan-lacy-1
Kenny Ladler,2012-10-27,8,Vanderbilt,,Massachusetts,W,1,2,3,0.0,0.0,kenny-ladler-1
Royce Lafrance,2012-10-27,8,Tulane,,Alabama-Birmingham,W,1,1,2,0.0,0.0,royce-lafrance-1
John Laihinen,2012-10-27,8,Indiana,@,Illinois,W,5,1,6,0.0,0.0,john-laihinen-1
Cleyon Laing,2012-10-27,8,Iowa State,,Baylor,W,3,2,5,0.0,0.0,cleyon-laing-1
Darren Lake,2012-10-27,8,Alabama,,Mississippi State,W,0,1,1,0.0,0.0,darren-lake-1
Carlos Lammons,2012-10-27,8,Buffalo,,Toledo,L,1,2,3,0.5,0.0,carlos-lammons-1
Ashton Lampkin,2012-10-27,7,Oklahoma State,,Texas Christian,W,3,0,3,0.0,0.0,ashton-lampkin-1
Michael Lanaris,2012-10-27,8,South Florida,,Syracuse,L,0,1,1,0.0,0.0,michael-lanaris-1
Jarek Lancaster,2012-10-27,8,Stanford,,Washington State,W,2,1,3,0.0,0.0,jarek-lancaster-1
Derek Landisch,2012-10-27,9,Wisconsin,,Michigan State,L,2,0,2,0.0,0.0,derek-landisch-1
Ryan Lankford,2012-10-27,8,Illinois,,Indiana,L,1,1,2,0.0,0.0,ryan-lankford-1
Al Lapuaho,2012-10-27,9,Utah State,@,Texas-San Antonio,W,1,1,2,1.0,1.0,al-lapuaho-1
Anthony Larceval,2012-10-27,8,San Jose State,,Texas State,W,4,0,4,1.0,0.0,anthony-larceval-1
Derek Largent,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,1,2,3,0.0,0.0,derek-largent-1
Kyle Lark,2012-10-27,9,Western Michigan,,Northern Illinois,L,0,6,6,0.0,0.0,kyle-lark-1
B.J. Larsen,2012-10-27,9,Utah State,@,Texas-San Antonio,W,1,0,1,0.0,0.0,bj-larsen-1
Daniel Lasco,2012-10-27,9,California,@,Utah,L,0,1,1,0.0,0.0,daniel-lasco-1
Paul Lasike,2012-10-27,9,Brigham Young,@,Georgia Tech,W,1,0,1,0.0,0.0,paul-lasike-1
Herman Lathers,2012-10-27,8,Tennessee,@,South Carolina,L,13,2,15,2.0,1.0,herman-lathers-1
Greg Latta,2012-10-27,8,Purdue,@,Minnesota,L,1,1,2,0.0,0.0,greg-latta-1
Dede Lattimore,2012-10-27,8,South Florida,,Syracuse,L,0,3,3,0.0,0.0,dede-lattimore-1
John Lattimore,2012-10-27,9,East Carolina,,Navy,L,0,3,3,0.0,0.0,john-lattimore-1
Kevin Laudermill,2012-10-27,8,New Mexico State,,Louisiana Tech,L,0,3,3,0.0,0.0,kevin-laudermill-1
Art Laurel,2012-10-27,7,Hawaii,@,Colorado State,L,2,4,6,1.5,0.0,art-laurel-1
Alex Lauricella,2012-10-27,8,Tulane,,Alabama-Birmingham,W,2,0,2,0.0,0.0,alex-lauricella-1
Saylor Lavallii,2012-10-27,8,Central Michigan,,Akron,W,0,1,1,0.0,0.0,saylor-lavallii-1
Caleb Lavey,2012-10-27,7,Oklahoma State,,Texas Christian,W,2,0,2,0.0,0.0,caleb-lavey-1
Alexander Lavoy,2012-10-27,8,New Mexico State,,Louisiana Tech,L,3,4,7,0.0,0.0,alexander-lavoy-1
Cameron Lawrence,2012-10-27,8,Mississippi State,@,Alabama,L,6,4,10,2.0,1.0,cameron-lawrence-1
Demarcus Lawrence,2012-10-27,8,Boise State,@,Wyoming,W,4,3,7,2.0,1.0,demarcus-lawrence-1
Niles Lawrence-Stampl,2012-10-27,9,Florida State,,Duke,W,1,0,1,0.0,0.0,niles-lawrence-stampl-1
Nevin Lawson,2012-10-27,9,Utah State,@,Texas-San Antonio,W,4,1,5,0.0,0.0,nevin-lawson-1
Jared Leaf,2012-10-27,7,Hawaii,@,Colorado State,L,1,1,2,0.0,0.0,jared-leaf-1
Cre'Von Leblanc,2012-10-27,8,Florida Atlantic,,Troy,W,4,4,8,0.0,0.0,crevon-leblanc-1
Eric Lee,2012-10-27,8,South Florida,,Syracuse,L,2,4,6,0.0,0.0,eric-lee-3
Kelvin Lee,2012-10-27,9,Utah State,@,Texas-San Antonio,W,1,0,1,0.0,0.0,kelvin-lee-1
Kenneth Lee,2012-10-27,9,Ball State,@,Army,W,2,2,4,0.0,0.0,kenneth-lee-2
Moe Lee,2012-10-27,8,Utah,,California,W,1,1,2,0.0,0.0,moe-lee-1
Octavius Leftwich,2012-10-27,8,Ohio,@,Miami (OH),L,2,0,2,0.0,0.0,octavius-leftwich-1
Dominick Legrande,2012-10-27,8,Marshall,,Central Florida,L,1,5,6,0.0,0.0,dominick-legrande-1
Jimmy Legree,2012-10-27,9,South Carolina,,Tennessee,W,5,1,6,0.0,0.0,jimmy-legree-1
Deauntay Legrier,2012-10-27,9,Western Michigan,,Northern Illinois,L,1,1,2,0.0,0.0,deauntay-legrier-1
Jon Lejiste,2012-10-27,8,South Florida,,Syracuse,L,0,1,1,0.0,0.0,jon-lejiste-1
Tanner Leland,2012-10-27,9,Rice,,Southern Mississippi,W,1,0,1,0.0,0.0,tanner-leland-1
Gabe Lemon,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,1,2,3,0.0,0.0,gabe-lemon-1
Rasheen Lemon,2012-10-27,9,Northern Illinois,@,Western Michigan,W,0,1,1,0.0,0.0,rasheen-lemon-1
Corey Lemonier,2012-10-27,8,Auburn,,Texas A&M,L,2,0,2,0.0,0.0,corey-lemonier-1
Charles Leno,2012-10-27,8,Boise State,@,Wyoming,W,1,0,1,0.0,0.0,charles-leno-1
Cortney Lester,2012-10-27,8,Buffalo,,Toledo,L,1,2,3,0.0,0.0,cortney-lester-1
Robert Lester,2012-10-27,8,Alabama,,Mississippi State,W,0,1,1,0.0,0.0,robert-lester-1
Ben Letcher,2012-10-27,9,Fresno State,@,New Mexico,W,3,0,3,2.0,0.0,ben-letcher-1
Alphonso Lewis,2012-10-27,8,Ohio,@,Miami (OH),L,2,2,4,0.0,0.0,alphonso-lewis-1
Donavan Lewis,2012-10-27,9,Fresno State,@,New Mexico,W,1,1,2,0.0,0.0,donavan-lewis-1
Isaiah Lewis,2012-10-27,9,Michigan State,@,Wisconsin,W,5,2,7,0.0,0.0,isaiah-lewis-1
Jeffery Lewis,2012-10-27,8,Houston,,Texas-El Paso,W,0,2,2,0.0,0.0,jeffery-lewis-1
Keith Lewis,2012-10-27,8,Mississippi,@,Arkansas,W,1,3,4,0.5,0.0,keith-lewis-4
Phil Lewis,2012-10-27,9,Toledo,@,Buffalo,W,1,2,3,0.0,0.0,phil-lewis-1
Rammell Lewis,2012-10-27,8,Western Kentucky,@,Florida International,W,2,0,2,1.0,1.0,rammell-lewis-1
Rob'Donovan Lewis,2012-10-27,8,Louisiana-Monroe,,South Alabama,W,4,0,4,0.0,0.0,robdonovan-lewis-1
Shaun Lewis,2012-10-27,7,Oklahoma State,,Texas Christian,W,5,1,6,0.0,0.0,shaun-lewis-1
Kapron Lewis-Moore,2012-10-27,8,Notre Dame,@,Oklahoma,W,2,1,3,0.0,0.0,kapron-lewis-moore-1
Levander Liggins,2012-10-27,8,Louisiana Tech,@,New Mexico State,W,2,0,2,0.0,0.0,levander-liggins-1
Brian Lilly,2012-10-27,7,Texas State,@,San Jose State,L,2,5,7,0.0,0.0,brian-lilly-1
Alexander Lincoln,2012-10-27,8,North Texas,@,Middle Tennessee State,L,0,1,1,0.0,0.0,alexander-lincoln-1
Travis Linser,2012-10-27,8,Eastern Michigan,@,Bowling Green State,L,0,1,1,0.0,0.0,travis-linser-1
Deandre Little,2012-10-27,9,Texas-El Paso,@,Houston,L,0,1,1,0.5,0.0,deandre-little-1
Cory Littleton,2012-10-27,8,Washington,,Oregon State,W,1,0,1,0.0,0.0,cory-littleton-1
Darius Lively,2012-10-27,8,Louisiana-Monroe,,South Alabama,W,0,1,1,0.5,0.5,darius-lively-1
Joseph Lizcano,2012-10-27,8,Texas-San Antonio,,Utah State,L,0,1,1,0.0,0.0,joseph-lizcano-1
Terrance Lloyd,2012-10-27,7,Baylor,@,Iowa State,L,2,2,4,0.0,0.0,terrance-lloyd-2
Casey Locker,2012-10-27,8,Washington State,@,Stanford,L,0,2,2,0.0,0.0,casey-locker-1
Alex Logan,2012-10-27,9,California,@,Utah,L,1,1,2,0.0,0.0,alex-logan-1
Paris Logan,2012-10-27,9,Northern Illinois,@,Western Michigan,W,0,1,1,0.0,0.0,paris-logan-1
David Logston,2012-10-27,9,Texas-El Paso,@,Houston,L,0,1,1,0.0,0.0,david-logston-1
Rob Lohr,2012-10-27,8,Vanderbilt,,Massachusetts,W,2,0,2,2.0,1.0,rob-lohr-1
Alonzo Long,2012-10-27,8,South Alabama,@,Louisiana-Monroe,L,1,0,1,0.0,0.0,alonzo-long-1
Travis Long,2012-10-27,8,Washington State,@,Stanford,L,2,3,5,0.0,0.0,travis-long-1
Jared Loomis,2012-10-27,8,Kansas State,,Texas Tech,W,0,1,1,0.0,0.0,jared-loomis-1
Gabe Loper,2012-10-27,8,South Alabama,@,Louisiana-Monroe,L,1,0,1,0.0,0.0,gabe-loper-1
Cody Lopez,2012-10-27,8,Central Michigan,,Akron,W,1,0,1,0.0,0.0,cody-lopez-1
Joe Lopez,2012-10-27,7,Oregon State,@,Washington,L,0,1,1,0.5,0.0,joe-lopez-1
Matt Losiniecki,2012-10-27,8,Central Michigan,,Akron,W,0,1,1,0.0,0.0,matt-losiniecki-1
John Lotulelei,2012-10-27,9,Nevada-Las Vegas,@,San Diego State,L,7,3,10,0.5,0.0,john-lotulelei-1
Star Lotulelei,2012-10-27,8,Utah,,California,W,2,0,2,1.0,1.0,star-lotulelei-1
Jake Love,2012-10-27,8,Kansas,,Texas,L,3,3,6,2.5,1.0,jake-love-1
Jamerson Love,2012-10-27,8,Mississippi State,@,Alabama,L,1,0,1,0.0,0.0,jamerson-love-1
Lowe,2012-10-27,7,Texas State,@,San Jose State,L,1,0,1,0.0,0.0,lowe-1
Daytawion Lowe,2012-10-27,7,Oklahoma State,,Texas Christian,W,2,1,3,0.0,0.0,daytawion-lowe-1
Michael Lowe,2012-10-27,9,California,@,Utah,L,3,6,9,0.0,0.0,michael-lowe-1
Ashely Lowery,2012-10-27,9,Kentucky,@,Missouri,L,3,1,4,0.0,0.0,ashely-lowery-1
B.J. Lowery,2012-10-27,8,Iowa,@,Northwestern,L,3,0,3,0.0,0.0,bj-lowery-1
Shakeil Lucas,2012-10-27,8,Louisiana Tech,@,New Mexico State,W,0,4,4,0.0,0.0,shakeil-lucas-1
Sterling Lucas,2012-10-27,8,North Carolina State,@,North Carolina,L,2,0,2,0.0,0.0,sterling-lucas-1
Will Lucas,2012-10-27,8,Purdue,@,Minnesota,L,2,4,6,0.0,0.0,will-lucas-1
Dillon Lukehart,2012-10-27,8,Boise State,@,Wyoming,W,1,0,1,0.0,0.0,dillon-lukehart-1
Vai Lutui,2012-10-27,8,Kansas State,,Texas Tech,W,1,0,1,0.0,0.0,vai-lutui-1
Keon Lyn,2012-10-27,8,Syracuse,@,South Florida,W,5,0,5,1.0,0.0,keon-lyn-1
Cameron Lynch,2012-10-27,8,Syracuse,@,South Florida,W,2,0,2,0.0,0.0,cameron-lynch-1
D.J. Lynch,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,1,3,4,0.0,0.0,dj-lynch-1
Shawn Lynch,2012-10-27,8,Navy,@,East Carolina,W,1,0,1,0.0,0.0,shawn-lynch-1
Gabe Lynn,2012-10-27,7,Oklahoma,,Notre Dame,L,2,1,3,0.0,0.0,gabe-lynn-1
Sean Maag,2012-10-27,8,Central Florida,@,Marshall,W,3,1,4,0.0,0.0,sean-maag-1
Ashaad Mabry,2012-10-27,8,Texas-San Antonio,,Utah State,L,0,1,1,0.0,0.0,ashaad-mabry-1
Robert Maci,2012-10-27,8,Purdue,@,Minnesota,L,1,0,1,0.0,0.0,robert-maci-1
Khalil Mack,2012-10-27,8,Buffalo,,Toledo,L,2,4,6,0.5,0.0,khalil-mack-1
Jarrett Mackey,2012-10-27,8,Army,,Ball State,L,7,6,13,0.0,0.0,jarrett-mackey-1
Leon Mackey,2012-10-27,8,Texas Tech,@,Kansas State,L,0,1,1,0.0,0.0,leon-mackey-1
Ferrington Macon,2012-10-27,8,Texas-San Antonio,,Utah State,L,1,0,1,1.0,0.0,ferrington-macon-1
Brad Madison,2012-10-27,8,Missouri,,Kentucky,W,0,1,1,0.5,0.5,brad-madison-1
Damon Magazu,2012-10-27,9,East Carolina,,Navy,L,5,7,12,0.0,0.0,damon-magazu-1
Brandon Magee,2012-10-27,8,Arizona State,,UCLA,L,7,2,9,1.0,1.0,brandon-magee-1
Javonte Magee,2012-10-27,7,Baylor,@,Iowa State,L,1,1,2,0.0,0.0,javonte-magee-1
Craig Mager,2012-10-27,7,Texas State,@,San Jose State,L,1,3,4,0.0,0.0,craig-mager-1
Curt Maggitt,2012-10-27,8,Tennessee,@,South Carolina,L,1,0,1,1.0,1.0,curt-maggitt-1
Roosevelt Maggitt,2012-10-27,8,Iowa State,,Baylor,W,0,4,4,0.0,0.0,roosevelt-maggitt-1
Jon Major,2012-10-27,8,Colorado,@,Oregon,L,1,0,1,0.0,0.0,jon-major-1
Tani Maka,2012-10-27,9,Nevada-Las Vegas,@,San Diego State,L,4,2,6,0.5,0.0,tani-maka-1
Ebenezer Makinde,2012-10-27,8,Boise State,@,Wyoming,W,2,1,3,0.0,0.0,ebenezer-makinde-1
C.J. Malauulu,2012-10-27,8,Kent State,@,Rutgers,W,2,4,6,0.0,0.0,cj-malauulu-1
Marcus Mallet,2012-10-27,8,Texas Christian,@,Oklahoma State,L,4,0,4,1.0,0.0,marcus-mallet-1
Derrick Malone Jr.,2012-10-27,8,Oregon,,Colorado,W,2,7,9,0.0,0.0,derrick-malone-jr-1
Nigel Malone,2012-10-27,8,Kansas State,,Texas Tech,W,4,0,4,0.0,0.0,nigel-malone-1
Kurt Mangum,2012-10-27,9,Akron,@,Central Michigan,L,3,9,12,0.0,0.0,kurt-mangum-1
Peter Mangum,2012-10-27,9,North Carolina,,North Carolina State,W,1,0,1,0.0,0.0,peter-mangum-1
Corey Manns,2012-10-27,8,Eastern Michigan,@,Bowling Green State,L,1,0,1,0.0,0.0,corey-manns-1
Justin Manton,2012-10-27,8,Louisiana-Monroe,,South Alabama,W,1,0,1,0.0,0.0,justin-manton-1
James Manuel,2012-10-27,8,Minnesota,,Purdue,W,3,2,5,0.0,0.0,james-manuel-1
Justin March,2012-10-27,9,Akron,@,Central Michigan,L,0,2,2,0.0,0.0,justin-march-1
Jamal Marcus,2012-10-27,9,Ohio State,@,Penn State,W,1,1,2,0.0,0.0,jamal-marcus-1
Kadetrix Marcus,2012-10-27,9,South Carolina,,Tennessee,W,1,0,1,0.0,0.0,kadetrix-marcus-1
Mark,2012-10-27,9,Texas-El Paso,@,Houston,L,2,1,3,0.0,0.0,mark-1
Tomme Mark,2012-10-27,8,Houston,,Texas-El Paso,W,1,5,6,0.0,0.0,tomme-mark-1
Kendrick Market,2012-10-27,8,Mississippi State,@,Alabama,L,1,1,2,0.0,0.0,kendrick-market-1
Markovsky,2012-10-27,8,Navy,@,East Carolina,W,0,1,1,0.0,0.0,markovsky-1
Mike Marry,2012-10-27,8,Mississippi,@,Arkansas,W,1,6,7,0.0,0.0,mike-marry-1
Cassius Marsh,2012-10-27,8,UCLA,@,Arizona State,W,6,3,9,1.0,1.0,cassius-marsh-1
Antonio Marshall,2012-10-27,8,Indiana,@,Illinois,W,2,1,3,0.0,0.0,antonio-marshall-1
