Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Derrick Thomas,2013-08-31,1,Marshall,,Miami (OH),W,0,1,1,0.0,0.0,derrick-thomas-2
Duke Thomas,2013-08-31,1,Texas,,New Mexico State,W,1,0,1,0.0,0.0,duke-thomas-1
Dwayne Thomas,2013-08-31,1,Louisiana State,N,Texas Christian,W,1,0,1,0.0,0.0,dwayne-thomas-2
Dymonte Thomas,2013-08-31,1,Michigan,,Central Michigan,W,1,1,2,0.0,0.0,dymonte-thomas-1
Jemea Thomas,2013-08-31,1,Georgia Tech,,Elon,W,3,1,4,0.0,0.0,jemea-thomas-1
Jordan Thomas,2013-08-31,1,San Diego State,,Eastern Illinois,L,2,0,2,1.0,0.0,jordan-thomas-2
Octavius Thomas,2013-08-31,1,Southern Mississippi,,Texas State,L,2,1,3,1.0,1.0,octavius-thomas-1
Robert Thomas,2013-08-31,1,Arkansas,,Louisiana,W,1,2,3,0.0,0.0,robert-thomas-2
Sean Thomas,2013-08-31,1,Louisiana,@,Arkansas,L,5,8,13,0.0,0.0,sean-thomas-1
Kedeem Thomas-Davis,2013-08-31,1,New Mexico State,@,Texas,L,2,1,3,0.0,0.0,kedeem-thomas-davis-1
Chip Thompson,2013-08-31,1,East Carolina,,Old Dominion,W,1,0,1,0.0,0.0,chip-thompson-1
Juwan Thompson,2013-08-31,1,Duke,,North Carolina Central,W,1,0,1,0.0,0.0,juwan-thompson-1
Kendall Thompson,2013-08-31,1,Texas,,New Mexico State,W,4,0,4,0.0,0.0,kendall-thompson-1
Mykkele Thompson,2013-08-31,1,Texas,,New Mexico State,W,5,0,5,0.0,0.0,mykkele-thompson-1
Ron Thompson,2013-08-31,1,Syracuse,N,Penn State,L,1,1,2,0.0,0.0,ron-thompson-1
Shaq Thompson,2013-08-31,1,Washington,,Boise State,W,6,3,9,0.0,0.0,shaq-thompson-1
Khyri Thornton,2013-08-31,1,Southern Mississippi,,Texas State,L,4,2,6,0.0,0.0,khyri-thornton-1
Mike Thornton,2013-08-31,1,Georgia,@,Clemson,L,2,1,3,1.0,1.0,mike-thornton-2
Fred Tiller,2013-08-31,1,Kentucky,N,Western Kentucky,L,4,3,7,0.0,0.0,fred-tiller-1
Troy Timmerman,2013-08-31,1,Air Force,,Colgate,W,0,1,1,0.0,0.0,troy-timmerman-1
John Timu,2013-08-31,1,Washington,,Boise State,W,7,6,13,0.5,0.0,john-timu-1
Corey Tindal,2013-08-31,1,Marshall,,Miami (OH),W,3,1,4,1.0,0.0,corey-tindal-1
Ricky Tjong-A-Tjoe,2013-08-31,1,Boise State,@,Washington,L,2,1,3,0.0,0.0,ricky-tjong-a-tjoe-1
Dalvin Tomlinson,2013-08-31,1,Alabama,N,Virginia Tech,W,2,2,4,0.0,0.0,dalvin-tomlinson-1
Jaron Toney,2013-08-31,1,Tennessee,,Austin Peay,W,1,0,1,0.0,0.0,jaron-toney-1
Wes Tonkery,2013-08-31,1,West Virginia,,William & Mary,W,1,0,1,0.0,0.0,wes-tonkery-1
Dominique Tovell,2013-08-31,1,Louisiana,@,Arkansas,L,0,3,3,0.5,0.5,dominique-tovell-1
Brody Trahan,2013-08-31,1,Baylor,,Wofford,W,0,1,1,0.5,0.0,brody-trahan-1
Marcus Trice,2013-08-31,1,North Texas,,Idaho,W,5,0,5,0.0,0.0,marcus-trice-1
Corey Trim,2013-08-31,1,Louisiana,@,Arkansas,L,6,1,7,0.0,0.0,corey-trim-1
Josh Trimble,2013-08-31,1,Virginia Tech,N,Alabama,L,0,3,3,1.0,0.0,josh-trimble-1
Louis Trinca-Pasat,2013-08-31,1,Iowa,,Northern Illinois,L,1,3,4,0.0,0.0,louis-trinca-pasat-1
Marcus Trotter,2013-08-31,1,Wisconsin,,Massachusetts,W,0,1,1,0.0,0.0,marcus-trotter-1
Tyler Tucker,2013-08-31,1,Miami (OH),@,Marshall,L,0,3,3,0.0,0.0,tyler-tucker-1
Kyle Tudor,2013-08-31,1,East Carolina,,Old Dominion,W,3,2,5,0.0,0.0,kyle-tudor-1
Eric Tuipulotu,2013-08-31,1,Idaho,@,North Texas,L,3,3,6,1.0,1.0,eric-tuipulotu-1
Stephon Tuitt,2013-08-31,1,Notre Dame,,Temple,W,2,1,3,1.0,1.0,stephon-tuitt-1
Taniela Tupou,2013-08-31,1,Washington,,Boise State,W,0,1,1,0.0,0.0,taniela-tupou-1
Kent Turene,2013-08-31,1,Marshall,,Miami (OH),W,1,1,2,0.0,0.0,kent-turene-1
Alan Turner,2013-08-31,1,Arkansas,,Louisiana,W,3,3,6,0.0,0.0,alan-turner-1
Tedarius Turner,2013-08-31,1,Arkansas State,,Arkansas-Pine Bluff,W,2,2,4,0.0,0.0,tedarius-turner-1
Thomas Tutogi,2013-08-31,1,Washington,,Boise State,W,1,0,1,0.0,0.0,thomas-tutogi-1
Alex Twine,2013-08-31,1,Maryland,,Florida International,W,3,1,4,0.0,0.0,alex-twine-1
Jack Tyler,2013-08-31,1,Virginia Tech,N,Alabama,L,3,5,8,1.5,1.0,jack-tyler-1
Fatu Ulale,2013-08-31,1,New Mexico,,Texas-San Antonio,L,1,2,3,1.5,1.0,fatu-ulale-1
Uani Unga,2013-08-31,1,Brigham Young,@,Virginia,L,3,7,10,1.0,0.0,uani-unga-1
Brent Urban,2013-08-31,1,Virginia,,Brigham Young,W,2,3,5,0.0,0.0,brent-urban-1
Randy Uzoma,2013-08-31,1,Nevada,@,UCLA,L,2,0,2,0.0,0.0,randy-uzoma-1
Destiny Vaeao,2013-08-31,1,Washington State,@,Auburn,L,1,0,1,0.0,0.0,destiny-vaeao-1
Vincent Valentine,2013-08-31,1,Nebraska,,Wyoming,W,1,3,4,0.0,0.0,vincent-valentine-1
Raziel Valgis,2013-08-31,1,Arkansas State,,Arkansas-Pine Bluff,W,0,2,2,0.0,0.0,raziel-valgis-1
Kyle Van Noy,2013-08-31,1,Brigham Young,@,Virginia,L,3,1,4,2.5,0.0,kyle-van-noy-1
Eddie Vanderdoes,2013-08-31,1,UCLA,,Nevada,W,6,0,6,2.0,0.0,eddie-vanderdoes-1
Nick Vanhoose,2013-08-31,1,Northwestern,@,California,W,5,2,7,1.5,0.0,nick-vanhoose-1
Billy Vaughn Jr.,2013-08-31,1,San Diego State,,Eastern Illinois,L,2,0,2,0.0,0.0,billy-vaughn-jr-1
Kosta Vavlas,2013-08-31,1,Georgia,@,Clemson,L,0,1,1,0.0,0.0,kosta-vavlas-1
Jason Verrett,2013-08-31,1,Texas Christian,N,Louisiana State,L,4,3,7,1.0,1.0,jason-verrett-1
Mitch Villemez,2013-08-31,1,Louisiana Tech,@,North Carolina State,L,2,3,5,0.0,0.0,mitch-villemez-1
Lucas Vincent,2013-08-31,1,Missouri,,Murray State,W,3,1,4,1.0,1.0,lucas-vincent-1
Trent Voss,2013-08-31,1,Toledo,@,Florida,L,8,2,10,0.5,0.0,trent-voss-1
Lucas Wacha,2013-08-31,1,Wyoming,@,Nebraska,L,4,5,9,0.0,0.0,lucas-wacha-1
Chris Wade,2013-08-31,1,Miami (OH),@,Marshall,L,4,4,8,0.5,0.0,chris-wade-6
Jordan Wade,2013-08-31,1,Oklahoma,,Louisiana-Monroe,W,1,1,2,0.0,0.0,jordan-wade-1
Triston Wade,2013-08-31,1,Texas-San Antonio,@,New Mexico,W,3,4,7,0.0,0.0,triston-wade-1
Michael Wadsworth,2013-08-31,1,Brigham Young,@,Virginia,L,0,2,2,0.0,0.0,michael-wadsworth-1
Raheem Waiters,2013-08-31,1,Marshall,,Miami (OH),W,2,2,4,0.0,0.0,raheem-waiters-1
Michael Wakefield,2013-08-31,1,Florida International,@,Maryland,L,4,3,7,3.0,1.0,michael-wakefield-1
Alex Walker,2013-08-31,1,Maryland,,Florida International,W,2,0,2,0.0,0.0,alex-walker-3
Hardreck Walker,2013-08-31,1,Texas A&M,,Rice,W,0,1,1,0.0,0.0,hardreck-walker-1
Joe Walker,2013-08-31,1,Oregon,,Nicholls State,W,1,2,3,0.0,0.0,joe-walker-3
Rijo Walker,2013-08-31,1,Virginia,,Brigham Young,W,1,1,2,0.0,0.0,rijo-walker-1
Von Walker,2013-08-31,1,Penn State,N,Syracuse,W,1,0,1,0.0,0.0,von-walker-1
Aaron Wallace,2013-08-31,1,UCLA,,Nevada,W,2,0,2,0.0,0.0,aaron-wallace-1
Cleveland Wallace,2013-08-31,1,Washington,,Boise State,W,0,1,1,0.0,0.0,cleveland-wallace-1
Marlon Walls,2013-08-31,1,Tennessee,,Austin Peay,W,2,1,3,1.5,1.0,marlon-walls-1
Chris Walton,2013-08-31,1,Alabama-Birmingham,@,Troy,L,3,1,4,1.0,0.0,chris-walton-1
Hershey Walton,2013-08-31,1,Temple,@,Notre Dame,L,0,1,1,0.0,0.0,hershey-walton-1
Leterrius Walton,2013-08-31,1,Central Michigan,@,Michigan,L,2,1,3,1.0,0.0,leterrius-walton-1
Mwanza Wamulumba,2013-08-31,1,Miami (OH),@,Marshall,L,1,3,4,0.0,0.0,mwanza-wamulumba-1
Jimmie Ward,2013-08-31,1,Northern Illinois,@,Iowa,W,7,6,13,0.0,0.0,jimmie-ward-1
Johnny Ward,2013-08-31,1,South Florida,,McNeese State,L,1,0,1,0.0,0.0,johnny-ward-1
Marcus Ward,2013-08-31,1,Western Kentucky,N,Kentucky,W,3,1,4,0.0,0.0,marcus-ward-1
Terron Ward,2013-08-31,1,Oregon State,,Eastern Washington,L,1,0,1,0.0,0.0,terron-ward-1
Dominique Ware,2013-08-31,1,Northern Illinois,@,Iowa,W,2,0,2,0.0,0.0,dominique-ware-1
Nyeem Wartman-White,2013-08-31,1,Penn State,N,Syracuse,W,3,0,3,0.0,0.0,nyeem-wartman-1
Adolphus Washington,2013-08-31,1,Ohio State,,Buffalo,W,1,1,2,0.5,0.0,adolphus-washington-1
Carroll Washington,2013-08-31,1,Arkansas,,Louisiana,W,1,0,1,0.0,0.0,carroll-washington-1
Dwayne Washington,2013-08-31,1,Washington,,Boise State,W,1,0,1,0.0,0.0,dwayne-washington-1
Jacques Washington,2013-08-31,1,Iowa State,,Northern Iowa,L,4,5,9,0.0,0.0,jacques-washington-1
Leonard Washington,2013-08-31,1,Florida International,@,Maryland,L,1,0,1,0.0,0.0,leonard-washington-1
Nolan Washington,2013-08-31,1,Washington State,@,Auburn,L,2,2,4,0.0,0.0,nolan-washington-1
Shaan Washington,2013-08-31,1,Texas A&M,,Rice,W,2,3,5,1.5,1.0,shaan-washington-1
Tony Washington,2013-08-31,1,Oregon,,Nicholls State,W,4,3,7,1.0,1.0,tony-washington-2
Carlos Watkins,2013-08-31,1,Clemson,,Georgia,W,1,1,2,0.5,0.0,carlos-watkins-1
Diaheem Watkins,2013-08-31,1,Alabama-Birmingham,@,Troy,L,1,3,4,1.0,1.0,diaheem-watkins-1
Jaylen Watkins,2013-08-31,1,Florida,,Toledo,W,2,2,4,1.0,0.0,jaylen-watkins-1
Elkino Watson,2013-08-31,1,South Florida,,McNeese State,L,2,1,3,0.0,0.0,elkino-watson-1
Josh Watson,2013-08-31,1,Clemson,,Georgia,W,1,1,2,0.0,0.0,josh-watson-1
Ryan Watson,2013-08-31,1,Air Force,,Colgate,W,0,3,3,0.0,0.0,ryan-watson-3
Ryan Watson,2013-08-31,1,Purdue,@,Cincinnati,L,2,0,2,0.0,0.0,ryan-watson-2
Taylor Watson,2013-08-31,1,Clemson,,Georgia,W,1,0,1,0.0,0.0,taylor-watson-2
Tre Watson,2013-08-31,1,Washington,,Boise State,W,2,0,2,0.0,0.0,tre-watson-1
Brandon Watts,2013-08-31,1,Georgia Tech,,Elon,W,5,4,9,0.5,0.0,brandon-watts-1
Colby Way,2013-08-31,1,Buffalo,@,Ohio State,L,6,1,7,2.0,0.0,colby-way-1
Ben Weaver,2013-08-31,1,Boise State,@,Washington,L,6,1,7,0.0,0.0,ben-weaver-1
Braylon Webb,2013-08-31,1,Missouri,,Murray State,W,4,0,4,0.0,0.0,braylon-webb-1
Cortez Webb,2013-08-31,1,Alabama-Birmingham,@,Troy,L,3,1,4,0.0,0.0,cortez-webb-1
Deonte Welch,2013-08-31,1,South Florida,,McNeese State,L,1,0,1,0.0,0.0,deonte-welch-1
Matthew Wells,2013-08-31,1,Mississippi State,N,Oklahoma State,L,1,3,4,0.5,0.0,matthew-wells-1
Robert Welsh,2013-08-31,1,Syracuse,N,Penn State,L,4,2,6,1.0,1.0,robert-welsh-1
D.J. Welter,2013-08-31,1,Louisiana State,N,Texas Christian,W,1,1,2,0.0,0.0,dj-welter-1
Chad West,2013-08-31,1,Cincinnati,,Purdue,W,1,0,1,0.0,0.0,chad-west-1
Forrest West,2013-08-31,1,North Carolina State,,Louisiana Tech,W,1,0,1,1.0,0.0,forrest-west-1
Broc Westlake,2013-08-31,1,Idaho,@,North Texas,L,0,1,1,0.5,0.0,broc-westlake-1
Chris Whaley,2013-08-31,1,Texas,,New Mexico State,W,3,1,4,1.0,0.0,chris-whaley-1
Donnie Wharton,2013-08-31,1,Air Force,,Colgate,W,1,0,1,0.0,0.0,donnie-wharton-1
D.J. White,2013-08-31,1,Georgia Tech,,Elon,W,2,0,2,0.0,0.0,dj-white-1
Daniel White,2013-08-31,1,Alabama-Birmingham,@,Troy,L,2,1,3,0.0,0.0,daniel-white-1
Darrenn White,2013-08-31,1,Wyoming,@,Nebraska,L,4,3,7,1.0,0.0,darrenn-white-1
Dwight White,2013-08-31,1,Northwestern,@,California,W,5,2,7,0.0,0.0,dwight-white-1
Johnathon White,2013-08-31,1,East Carolina,,Old Dominion,W,0,1,1,0.0,0.0,johnathon-white-1
Julius White,2013-08-31,1,Rice,@,Texas A&M,L,0,1,1,0.0,0.0,julius-white-1
Kevin White,2013-08-31,1,Texas Christian,N,Louisiana State,L,4,0,4,0.0,0.0,kevin-white-5
Matt White,2013-08-31,1,Missouri,,Murray State,W,1,3,4,0.0,0.0,matt-white-1
Ryan White,2013-08-31,1,Auburn,,Washington State,W,1,0,1,0.0,0.0,ryan-white-2
Jermaine Whitehead,2013-08-31,1,Auburn,,Washington State,W,4,1,5,0.0,0.0,jermaine-whitehead-1
Marcus Whitfield,2013-08-31,1,Maryland,,Florida International,W,1,4,5,1.5,1.5,marcus-whitfield-1
Zac Whitfield,2013-08-31,1,North Texas,,Idaho,W,2,1,3,0.0,0.0,zac-whitfield-1
Nickoe Whitley,2013-08-31,1,Mississippi State,N,Oklahoma State,L,5,0,5,0.0,0.0,nickoe-whitley-1
Chaz Whittaker,2013-08-31,1,Toledo,@,Florida,L,4,0,4,0.0,0.0,chaz-whittaker-1
J.J. Whittaker,2013-08-31,1,San Diego State,,Eastern Illinois,L,1,0,1,0.0,0.0,jj-whittaker-1
Jonathan Wiggins,2013-08-31,1,Texas A&M,,Rice,W,0,1,1,0.0,0.0,jonathan-wiggins-1
Korrin Wiggins,2013-08-31,1,Clemson,,Georgia,W,1,0,1,0.0,0.0,korrin-wiggins-1
Howard Wilder,2013-08-31,1,Cincinnati,,Purdue,W,2,0,2,0.0,0.0,howard-wilder-1
Matt Wile,2013-08-31,1,Michigan,,Central Michigan,W,0,1,1,0.0,0.0,matt-wile-1
Jeremi Wilkes,2013-08-31,1,Syracuse,N,Penn State,L,5,1,6,0.0,0.0,jeremi-wilkes-1
Ed Wilkins,2013-08-31,1,Southern Mississippi,,Texas State,L,1,3,4,0.0,0.0,ed-wilkins-2
Robert Williams III,2013-08-31,1,Miami (OH),@,Marshall,L,0,1,1,0.0,0.0,robert-williams-iii-1
Adam Williams,2013-08-31,1,Southern Mississippi,,Texas State,L,0,1,1,0.0,0.0,adam-williams-1
Alonzo Williams,2013-08-31,1,Texas A&M,,Rice,W,2,4,6,0.0,0.0,alonzo-williams-1
Anthony Williams,2013-08-31,1,Georgia Tech,,Elon,W,3,0,3,2.0,1.0,anthony-williams-13
Armstead Williams,2013-08-31,1,Purdue,@,Cincinnati,L,1,2,3,0.0,0.0,armstead-williams-1
Avery Williams,2013-08-31,1,Temple,@,Notre Dame,L,1,0,1,0.0,0.0,avery-williams-4
Brandon Williams,2013-08-31,1,East Carolina,,Old Dominion,W,0,2,2,0.0,0.0,brandon-williams-11
Chase Williams,2013-08-31,1,Virginia Tech,N,Alabama,L,0,1,1,0.5,0.0,chase-williams-1
D'Metrius Williams,2013-08-31,1,Massachusetts,@,Wisconsin,L,2,3,5,0.0,0.0,dmetrius-williams-1
Deion Williams,2013-08-31,1,Duke,,North Carolina Central,W,0,2,2,0.5,0.0,deion-williams-1
Dekeathan Williams,2013-08-31,1,Arkansas State,,Arkansas-Pine Bluff,W,1,0,1,0.0,0.0,dekeathan-williams-1
Dominique Williams,2013-08-31,1,Boston College,,Villanova,W,1,1,2,0.0,0.0,dominique-williams-2
Frankie Williams,2013-08-31,1,Purdue,@,Cincinnati,L,4,1,5,0.0,0.0,frankie-williams-1
Ishaq Williams,2013-08-31,1,Notre Dame,,Temple,W,0,2,2,0.0,0.0,ishaq-williams-1
Jamaal Williams,2013-08-31,1,Brigham Young,@,Virginia,L,1,0,1,0.0,0.0,jamaal-williams-1
Jarrick Williams,2013-08-31,1,Alabama,N,Virginia Tech,W,2,1,3,0.0,0.0,jarrick-williams-1
Joe Williams,2013-08-31,1,Baylor,,Wofford,W,1,1,2,0.0,0.0,joe-williams-5
Jordan Williams,2013-08-31,1,Tennessee,,Austin Peay,W,1,0,1,0.0,0.0,jordan-williams-2
Jules Williams,2013-08-31,1,Purdue,@,Cincinnati,L,1,0,1,1.0,0.0,jules-williams-1
Nigel Williams,2013-08-31,1,Virginia Tech,N,Alabama,L,1,2,3,1.5,1.0,nigel-williams-1
Terran Williams,2013-08-31,1,Western Kentucky,N,Kentucky,W,1,0,1,0.0,0.0,terran-williams-2
Terry Williams,2013-08-31,1,East Carolina,,Old Dominion,W,0,2,2,0.0,0.0,terry-williams-2
TJ Williams,2013-08-31,1,Miami (OH),@,Marshall,L,0,2,2,0.5,0.0,tj-williams-4
Trevor Williams,2013-08-31,1,Penn State,N,Syracuse,W,2,1,3,0.0,0.0,trevor-williams-1
Trey Williams,2013-08-31,1,Idaho,@,North Texas,L,1,2,3,0.0,0.0,trey-williams-1
Treyvon Williams,2013-08-31,1,Florida International,@,Maryland,L,1,1,2,0.0,0.0,treyvon-williams-1
Wes Williams,2013-08-31,1,Miami (OH),@,Marshall,L,1,3,4,0.0,0.0,wes-williams-2
Avery Williamson,2013-08-31,1,Kentucky,N,Western Kentucky,L,6,8,14,0.0,0.0,avery-williamson-1
Brandon Willis,2013-08-31,1,UCLA,,Nevada,W,1,0,1,0.0,0.0,brandon-willis-4
Joel Willis,2013-08-31,1,California,,Northwestern,L,1,0,1,0.0,0.0,joel-willis-1
Malcolm Willis,2013-08-31,1,Penn State,N,Syracuse,W,8,0,8,1.0,0.0,malcolm-willis-1
Matthew Willis,2013-08-31,1,Idaho,@,North Texas,L,5,5,10,0.5,0.0,matthew-willis-1
Nate Willis,2013-08-31,1,Kentucky,N,Western Kentucky,L,2,2,4,0.0,0.0,nate-willis-1
Andrew Wilson,2013-08-31,1,Missouri,,Murray State,W,1,0,1,0.0,0.0,andrew-wilson-2
Jarrod Wilson,2013-08-31,1,Michigan,,Central Michigan,W,2,2,4,1.0,0.0,jarrod-wilson-1
Jason Wilson,2013-08-31,1,Central Michigan,@,Michigan,L,6,2,8,1.0,0.0,jason-wilson-1
Mark Wilson,2013-08-31,1,Troy,,Alabama-Birmingham,W,4,2,6,0.5,0.0,mark-wilson-5
Ramik Wilson,2013-08-31,1,Georgia,@,Clemson,L,2,11,13,0.0,0.0,ramik-wilson-1
Reggie Wilson,2013-08-31,1,Texas,,New Mexico State,W,2,0,2,0.0,0.0,reggie-wilson-1
Travis Wilson,2013-08-31,1,Nevada,@,UCLA,L,2,0,2,0.0,0.0,travis-wilson-6
Tyrel Wilson,2013-08-31,1,Virginia Tech,N,Alabama,L,1,2,3,0.5,0.0,tyrel-wilson-1
Denzel Wimberly,2013-08-31,1,Central Michigan,@,Michigan,L,2,0,2,0.0,0.0,denzel-wimberly-1
Joe Windsor,2013-08-31,1,Northern Illinois,@,Iowa,W,2,5,7,0.0,0.0,joe-windsor-1
Ross Winship,2013-08-31,1,Rice,@,Texas A&M,L,1,1,2,0.0,0.0,ross-winship-1
Evan Winston,2013-08-31,1,Missouri,,Murray State,W,1,0,1,0.0,0.0,evan-winston-1
Mitchell Winters,2013-08-31,1,Miami (OH),@,Marshall,L,1,3,4,0.0,0.0,mitchell-winters-1
Deatrich Wise Jr.,2013-08-31,1,Arkansas,,Louisiana,W,0,1,1,0.5,0.5,deatrich-wise-jr-1
Adrian Witty,2013-08-31,1,Cincinnati,,Purdue,W,0,2,2,0.0,0.0,adrian-witty-1
A.J Wolf,2013-08-31,1,Duke,,North Carolina Central,W,0,1,1,0.0,0.0,aj-wolf-1
Lo Wood,2013-08-31,1,Notre Dame,,Temple,W,1,0,1,0.0,0.0,lo-wood-1
Jonathan Woodruff,2013-08-31,1,Duke,,North Carolina Central,W,1,1,2,0.0,0.0,jonathan-woodruff-1
Walter Woods III,2013-08-31,1,Iowa State,,Northern Iowa,L,1,0,1,0.0,0.0,walter-woods-iii-1
Xavier Woods,2013-08-31,1,Louisiana Tech,@,North Carolina State,L,1,2,3,0.0,0.0,xavier-woods-1
Daryl Worley,2013-08-31,1,West Virginia,,William & Mary,W,1,0,1,0.0,0.0,daryl-worley-1
Chris Wormley,2013-08-31,1,Michigan,,Central Michigan,W,2,0,2,1.0,0.0,chris-wormley-1
T.J. Worthy,2013-08-31,1,Louisiana,@,Arkansas,L,1,2,3,0.5,0.0,tj-worthy-1
Gabriel Woullard,2013-08-31,1,East Carolina,,Old Dominion,W,2,0,2,1.0,1.0,gabriel-woullard-1
Carlos Wray,2013-08-31,1,Duke,,North Carolina Central,W,2,0,2,0.0,0.0,carlos-wray-1
Sam Wren,2013-08-31,1,Oklahoma State,N,Mississippi State,W,0,1,1,0.0,0.0,sam-wren-1
Arius Wright,2013-08-31,1,Western Kentucky,N,Kentucky,W,3,2,5,1.5,0.0,arius-wright-1
Gabe Wright,2013-08-31,1,Auburn,,Washington State,W,1,0,1,1.0,0.0,gabe-wright-1
James Wright,2013-08-31,1,Louisiana State,N,Texas Christian,W,1,2,3,0.0,0.0,james-wright-4
Will Wright,2013-08-31,1,North Texas,,Idaho,W,2,2,4,1.0,0.0,will-wright-1
Dylan Wynn,2013-08-31,1,Oregon State,,Eastern Washington,L,1,1,2,1.0,1.0,dylan-wynn-1
Eddie Yarbrough,2013-08-31,1,Wyoming,@,Nebraska,L,6,7,13,2.0,0.0,eddie-yarbrough-1
Louis Young,2013-08-31,1,Georgia Tech,,Elon,W,0,1,1,0.0,0.0,louis-young-1
Sterling Young,2013-08-31,1,Arkansas State,,Arkansas-Pine Bluff,W,0,1,1,0.0,0.0,sterling-young-1
Tavon Young,2013-08-31,1,Temple,@,Notre Dame,L,2,0,2,0.0,0.0,tavon-young-1
Anthony Young-Wiseman,2013-08-31,1,Duke,,North Carolina Central,W,2,0,2,0.0,0.0,anthony-young-wiseman-1
Kyle Zelinsky,2013-08-31,1,Central Michigan,@,Michigan,L,1,0,1,0.0,0.0,kyle-zelinsky-1
Tyrequek Zimmerman,2013-08-31,1,Oregon State,,Eastern Washington,L,5,4,9,0.0,0.0,tyrequek-zimmerman-1
Kyle Zuleger,2013-08-31,1,Wisconsin,,Massachusetts,W,0,1,1,0.0,0.0,kyle-zuleger-1
Jordan Zumwalt,2013-08-31,1,UCLA,,Nevada,W,5,2,7,1.0,0.0,jordan-zumwalt-1
Zach Zwinak,2013-08-31,1,Penn State,N,Syracuse,W,1,0,1,0.0,0.0,zach-zwinak-1
Joshua Appleby,2013-09-01,1,Louisville,,Ohio,W,0,1,1,0.0,0.0,joshua-appleby-1
Lamar Atkins,2013-09-01,1,Louisville,,Ohio,W,1,1,2,0.0,0.0,lamar-atkins-1
Brandon Atwell,2013-09-01,1,Ohio,@,Louisville,L,1,7,8,0.0,0.0,brandon-atwell-1
Chidobe Awuzie,2013-09-01,1,Colorado,N,Colorado State,W,0,3,3,0.0,0.0,chidobe-awuzie-1
Shaquil Barrett,2013-09-01,1,Colorado State,N,Colorado,L,3,5,8,3.5,1.0,shaquil-barrett-1
Tarell Basham,2013-09-01,1,Ohio,@,Louisville,L,1,1,2,1.0,1.0,tarell-basham-1
Devin Bass,2013-09-01,1,Ohio,@,Louisville,L,1,2,3,1.0,0.0,devin-bass-1
Jered Bell,2013-09-01,1,Colorado,N,Colorado State,W,1,2,3,0.0,0.0,jered-bell-1
Shaq Bell,2013-09-01,1,Colorado State,N,Colorado,L,2,0,2,0.0,0.0,shaq-bell-1
Andrew Bennett,2013-09-01,1,Ohio,@,Louisville,L,0,2,2,0.0,0.0,andrew-bennett-1
Austin Berk,2013-09-01,1,Colorado State,N,Colorado,L,0,1,1,0.0,0.0,austin-berk-1
Bernard Blake,2013-09-01,1,Colorado State,N,Colorado,L,6,5,11,1.0,0.0,bernard-blake-1
Nate Bonsu,2013-09-01,1,Colorado,N,Colorado State,W,0,2,2,0.0,0.0,nate-bonsu-1
Ty Branz,2013-09-01,1,Ohio,@,Louisville,L,0,1,1,0.0,0.0,ty-branz-1
Blair Brown,2013-09-01,1,Ohio,@,Louisville,L,0,2,2,0.0,0.0,blair-brown-1
Preston Brown,2013-09-01,1,Louisville,,Ohio,W,1,8,9,0.0,0.0,preston-brown-4
James Burgess,2013-09-01,1,Louisville,,Ohio,W,5,3,8,2.0,0.0,james-burgess-1
Nathan Carpenter,2013-09-01,1,Ohio,@,Louisville,L,3,3,6,0.0,0.0,nathan-carpenter-1
Travis Carrie,2013-09-01,1,Ohio,@,Louisville,L,1,5,6,1.0,0.0,travis-carrie-1
Miles Chapman,2013-09-01,1,Ohio,@,Louisville,L,0,1,1,0.0,0.0,miles-chapman-1
Robert Clark,2013-09-01,1,Louisville,,Ohio,W,1,0,1,0.0,0.0,robert-clark-1
Deonte Clyburn,2013-09-01,1,Colorado State,N,Colorado,L,1,1,2,0.0,0.0,deonte-clyburn-1
Kenneth Crawley,2013-09-01,1,Colorado,N,Colorado State,W,4,1,5,1.0,0.0,kenneth-crawley-1
Malcolm Creer,2013-09-01,1,Colorado,N,Colorado State,W,0,1,1,0.0,0.0,malcolm-creer-1
Antwan Crutcher,2013-09-01,1,Ohio,@,Louisville,L,0,1,1,0.0,0.0,antwan-crutcher-1
Aaron Davis,2013-09-01,1,Colorado State,N,Colorado,L,3,8,11,0.0,0.0,aaron-davis-4
Tony Davis,2013-09-01,1,Ohio,@,Louisville,L,1,4,5,0.0,0.0,tony-davis-6
Nick Dawson,2013-09-01,1,Louisville,,Ohio,W,1,4,5,1.0,0.0,nick-dawson-1
Dominique Dishman,2013-09-01,1,Louisville,,Ohio,W,1,1,2,0.0,0.0,dominique-dishman-1
B.J. Dubose,2013-09-01,1,Louisville,,Ohio,W,0,2,2,0.0,0.0,bj-dubose-1
Brandon Dunn,2013-09-01,1,Louisville,,Ohio,W,0,5,5,1.0,0.0,brandon-dunn-1
George Durant,2013-09-01,1,Louisville,,Ohio,W,1,2,3,0.0,0.0,george-durant-1
Eli Edwards,2013-09-01,1,Colorado State,N,Colorado,L,0,1,1,0.0,0.0,eli-edwards-1
Deandre Elliott,2013-09-01,1,Colorado State,N,Colorado,L,3,0,3,0.0,0.0,deandre-elliott-1
Nu'Uvali Fa'Apito,2013-09-01,1,Colorado State,N,Colorado,L,1,2,3,0.5,0.0,nuuvali-faapito-1
Terell Floyd,2013-09-01,1,Louisville,,Ohio,W,1,0,1,0.0,0.0,terell-floyd-1
