Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Freddy Cortez,2010-09-18,3,Kent State,@,Penn State,L,0,0,,0,1,0.0,0,freddy-cortez-1
Ben Deline,2010-09-18,3,Colorado State,@,Miami (OH),L,1,1,100.0,1,1,100.0,4,ben-deline-1
Stefan Demos,2010-09-18,3,Northwestern,@,Rice,W,3,3,100.0,3,3,100.0,12,stefan-demos-1
Derek Dimke,2010-09-18,3,Illinois,,Northern Illinois,W,2,2,100.0,2,2,100.0,8,derek-dimke-1
Scott Enos,2010-09-18,3,Hawaii,@,Colorado,L,1,1,100.0,2,3,66.7,7,scott-enos-1
Ross Evans,2010-09-18,3,Texas Christian,,Baylor,W,6,6,100.0,1,1,100.0,9,ross-evans-1
Mitch Ewald,2010-09-18,2,Indiana,@,Western Kentucky,W,5,5,100.0,1,2,50.0,8,mitch-ewald-1
Trey Farquhar,2010-09-18,3,Idaho,,Nevada-Las Vegas,W,3,3,100.0,3,3,100.0,12,trey-farquhar-1
Kai Forbath,2010-09-18,3,UCLA,,Houston,W,4,4,100.0,1,1,100.0,7,kai-forbath-1
Cade Foster,2010-09-18,3,Alabama,@,Duke,W,2,2,100.0,2,2,100.0,8,cade-foster-1
Alan Gendreau,2010-09-18,3,Middle Tennessee State,@,Memphis,L,2,2,100.0,1,1,100.0,5,alan-gendreau-1
Kevin Goessling,2010-09-18,2,Fresno State,@,Utah State,W,5,5,100.0,2,2,100.0,11,kevin-goessling-1
Nico Grasu,2010-09-18,3,Washington State,@,Southern Methodist,L,3,3,100.0,0,1,0.0,3,nico-grasu-1
Jack Griffin,2010-09-18,2,Florida International,@,Texas A&M,L,2,2,100.0,2,2,100.0,8,jack-griffin-1
David Harman,2010-09-18,3,Central Michigan,@,Eastern Michigan,W,7,7,100.0,1,1,100.0,10,david-harman-1
Paulo Henriques,2010-09-18,3,Memphis,,Middle Tennessee State,W,3,3,100.0,1,1,100.0,6,paulo-henriques-1
Zach Hocker,2010-09-18,3,Arkansas,@,Georgia,W,4,4,100.0,1,1,100.0,7,zach-hocker-1
Matt Hogan,2010-09-18,3,Houston,@,UCLA,L,1,1,100.0,2,2,100.0,7,matt-hogan-1
Dustin Hopkins,2010-09-18,3,Florida State,,Brigham Young,W,4,4,100.0,2,3,66.7,10,dustin-hopkins-1
Joe Houston,2010-09-18,3,Southern California,@,Minnesota,W,2,2,100.0,0,1,0.0,2,joe-houston-1
Igor Iveljic,2010-09-18,3,Akron,@,Kentucky,L,1,1,100.0,1,1,100.0,4,igor-iveljic-1
Radi Jabour,2010-09-18,2,Louisiana-Monroe,@,Arkansas State,L,0,2,0.0,0,1,0.0,0,radi-jabour-1
Josh Jasper,2010-09-18,3,Louisiana State,,Mississippi State,W,2,2,100.0,5,5,100.0,17,josh-jasper-1
Aaron Jones,2010-09-18,3,Baylor,@,Texas Christian,L,1,1,100.0,1,1,100.0,4,aaron-jones-2
Ross Krautman,2010-09-18,3,Syracuse,,Maine,W,5,5,100.0,1,1,100.0,8,ross-krautman-1
Spencer Lanning,2010-09-18,3,South Carolina,,Furman,W,5,5,100.0,1,1,100.0,8,spencer-lanning-1
Daniel Lincoln,2010-09-18,3,Tennessee,,Florida,L,2,2,100.0,1,1,100.0,5,daniel-lincoln-1
Grant Mahoney,2010-09-18,3,Iowa State,@,Kansas State,L,2,2,100.0,2,2,100.0,8,grant-mahoney-1
Ian McGarvey,2010-09-18,3,Ball State,@,Purdue,L,0,0,,0,2,0.0,0,ian-mcgarvey-1
Craig McIntosh,2010-09-18,3,Kentucky,,Akron,W,4,5,80.0,2,3,66.7,10,craig-mcintosh-1
Brandon McManus,2010-09-18,3,Temple,,Connecticut,W,3,3,100.0,1,1,100.0,6,brandon-mcmanus-1
Matt Nelson,2010-09-18,3,Louisiana Tech,,Navy,L,2,2,100.0,3,3,100.0,11,matt-nelson-1
Jimmy Newman,2010-09-18,3,Wake Forest,@,Stanford,L,3,3,100.0,1,1,100.0,6,jimmy-newman-1
Mitch Payne,2010-09-18,3,Brigham Young,@,Florida State,L,1,1,100.0,1,1,100.0,4,mitch-payne-1
Abel Perez,2010-09-18,3,San Diego State,@,Missouri,L,3,3,100.0,1,1,100.0,6,abel-perez-1
John Potter,2010-09-18,3,Western Michigan,,Toledo,L,3,3,100.0,1,1,100.0,6,john-potter-1
A.J. Principe,2010-09-18,3,Buffalo,,Central Florida,L,1,1,100.0,1,2,50.0,4,aj-principe-1
Grant Ressel,2010-09-18,3,Missouri,,San Diego State,W,3,3,100.0,2,2,100.0,9,grant-ressel-1
Bryson Rose,2010-09-18,3,Mississippi,,Vanderbilt,L,2,2,100.0,0,1,0.0,2,bryson-rose-1
David Ruffer,2010-09-18,3,Notre Dame,@,Michigan State,L,4,4,100.0,1,1,100.0,7,david-ruffer-1
Mike Scott,2010-09-18,3,Texas-El Paso,,New Mexico State,W,0,0,,0,1,0.0,0,mike-scott-1
Will Snyderwine,2010-09-18,3,Duke,,Alabama,L,1,1,100.0,2,2,100.0,7,will-snyderwine-1
Erik Soderberg,2010-09-18,3,Air Force,@,Oklahoma,L,3,3,100.0,1,2,50.0,6,erik-soderberg-1
Tyler Stampler,2010-09-18,2,New Mexico State,@,Texas-El Paso,L,1,1,100.0,1,1,100.0,4,tyler-stampler-1
Jimmy Stevens,2010-09-18,3,Oklahoma,,Air Force,W,3,3,100.0,2,2,100.0,9,jimmy-stevens-1
Caleb Sturgis,2010-09-18,3,Florida,@,Tennessee,W,4,4,100.0,1,1,100.0,7,caleb-sturgis-1
Michael Taylor,2010-09-18,3,Troy,@,Alabama-Birmingham,L,3,4,75.0,2,2,100.0,9,michael-taylor-1
Dave Teggart,2010-09-18,3,Connecticut,@,Temple,L,1,1,100.0,3,5,60.0,10,dave-teggart-1
Justin Tucker,2010-09-18,3,Texas,@,Texas Tech,W,3,3,100.0,1,1,100.0,6,justin-tucker-1
Collin Wagner,2010-09-18,3,Penn State,,Kent State,W,3,3,100.0,1,2,50.0,6,collin-wagner-1
Harrison Waid,2010-09-18,3,San Jose State,,Southern Utah,W,1,1,100.0,1,1,100.0,4,harrison-waid-1
Blair Walsh,2010-09-18,3,Georgia,,Arkansas,L,3,3,100.0,1,1,100.0,6,blair-walsh-1
Tyler Warner,2010-09-18,3,Marshall,@,Bowling Green State,L,4,4,100.0,0,1,0.0,4,tyler-warner-1
Thomas Weber,2010-09-18,3,Arizona State,@,Wisconsin,L,1,2,50.0,2,3,66.7,7,thomas-weber-1
Philip Welch,2010-09-18,3,Wisconsin,,Arizona State,W,2,2,100.0,2,3,66.7,8,philip-welch-1
Carson Wiggs,2010-09-18,3,Purdue,,Ball State,W,3,3,100.0,1,1,100.0,6,carson-wiggs-1
Bryan Wright,2010-09-18,3,Bowling Green State,,Marshall,W,5,6,83.3,1,3,33.3,8,bryan-wright-3
Bobby Zalud,2010-09-18,3,Arkansas State,,Louisiana-Monroe,W,4,4,100.0,2,3,66.7,10,bobby-zalud-1
Alex Zendejas,2010-09-18,3,Arizona,,Iowa,W,4,4,100.0,2,2,100.0,10,alex-zendejas-1
Matt Bosher,2010-09-23,3,Miami (FL),@,Pittsburgh,W,4,4,100.0,1,1,100.0,7,matt-bosher-1
Dan Hutchins,2010-09-23,3,Pittsburgh,,Miami (FL),L,0,0,,1,2,50.0,3,dan-hutchins-1
Matt Szymanski,2010-09-24,4,Southern Methodist,,Texas Christian,L,3,3,100.0,1,1,100.0,6,matt-szymanski-1
James Aho,2010-09-25,4,New Mexico,@,Nevada-Las Vegas,L,1,1,100.0,1,1,100.0,4,james-aho-1
Tyler Albrecht,2010-09-25,3,Louisiana,,Middle Tennessee State,L,2,2,100.0,0,1,0.0,2,tyler-albrecht-1
Travis Baltz,2010-09-25,4,Maryland,,Florida International,W,6,6,100.0,0,1,0.0,6,travis-baltz-1
Devin Barclay,2010-09-25,4,Ohio State,,Eastern Michigan,W,10,10,100.0,1,1,100.0,13,devin-barclay-1
Casey Barth,2010-09-25,3,North Carolina,@,Rutgers,W,2,2,100.0,1,1,100.0,5,casey-barth-1
Tyler Bitancurt,2010-09-25,4,West Virginia,@,Louisiana State,L,2,2,100.0,0,2,0.0,2,tyler-bitancurt-1
Maikon Bonani,2010-09-25,3,South Florida,,Western Kentucky,W,0,0,,1,1,100.0,3,maikon-bonani-1
Chris Boswell,2010-09-25,4,Rice,,Baylor,L,1,1,100.0,2,2,100.0,7,chris-boswell-1
Sean Brauchle,2010-09-25,4,Mississippi State,,Georgia,W,2,2,100.0,1,1,100.0,5,sean-brauchle-1
Kyle Brotzman,2010-09-25,3,Boise State,,Oregon State,W,4,4,100.0,3,3,100.0,13,kyle-brotzman-1
Wes Byrum,2010-09-25,4,Auburn,,South Carolina,W,5,5,100.0,0,2,0.0,5,wes-byrum-1
Alex Carlton,2010-09-25,4,Army,@,Duke,W,5,5,100.0,0,1,0.0,5,alex-carlton-1
Ryan Casano,2010-09-25,4,Toledo,@,Purdue,W,4,4,100.0,1,2,50.0,7,ryan-casano-1
Nick Cattoi,2010-09-25,4,Central Florida,@,Kansas State,L,1,1,100.0,2,4,50.0,7,nick-cattoi-1
Josh Cherry,2010-09-25,4,Kansas State,,Central Florida,W,2,2,100.0,1,1,100.0,5,josh-cherry-1
Michael Cklamovski,2010-09-25,4,Northern Illinois,@,Minnesota,W,4,4,100.0,2,2,100.0,10,michael-cklamovski-1
Dan Conroy,2010-09-25,4,Michigan State,,Northern Colorado,W,6,6,100.0,1,1,100.0,9,dan-conroy-1
Trevor Cook,2010-09-25,4,Miami (OH),@,Missouri,L,1,1,100.0,2,3,66.7,7,trevor-cook-1
Josh Czajkowski,2010-09-25,4,North Carolina State,@,Georgia Tech,W,6,6,100.0,1,3,33.3,9,josh-czajkowski-1
Trent Deans,2010-09-25,4,North Texas,@,Florida Atlantic,W,3,3,100.0,0,1,0.0,3,trent-deans-1
Ben Deline,2010-09-25,4,Colorado State,,Idaho,W,3,4,75.0,3,4,75.0,12,ben-deline-1
Stefan Demos,2010-09-25,4,Northwestern,,Central Michigan,W,3,4,75.0,1,2,50.0,6,stefan-demos-1
Ricky Drake,2010-09-25,4,Nevada,@,Brigham Young,W,0,0,,1,1,100.0,3,ricky-drake-1
Eric Ellestad,2010-09-25,4,Minnesota,,Northern Illinois,L,2,2,100.0,3,4,75.0,11,eric-ellestad-1
Scott Enos,2010-09-25,4,Hawaii,,Charleston Southern,W,9,9,100.0,1,1,100.0,12,scott-enos-1
Trey Farquhar,2010-09-25,4,Idaho,@,Colorado State,L,4,4,100.0,2,2,100.0,10,trey-farquhar-1
Kevin Fitzpatrick,2010-09-25,4,Tulsa,,Central Arkansas,W,5,5,100.0,2,2,100.0,11,kevin-fitzpatrick-1
Kai Forbath,2010-09-25,4,UCLA,@,Texas,W,4,4,100.0,2,3,66.7,10,kai-forbath-1
Nate Freese,2010-09-25,3,Boston College,,Virginia Tech,L,0,0,,0,1,0.0,0,nate-freese-1
Alan Gendreau,2010-09-25,4,Middle Tennessee State,@,Louisiana,W,4,4,100.0,2,2,100.0,10,alan-gendreau-1
Kevin Goessling,2010-09-25,3,Fresno State,@,Mississippi,L,5,5,100.0,1,3,33.3,8,kevin-goessling-1
Ross Gornall,2010-09-25,3,Florida Atlantic,,North Texas,L,2,2,100.0,1,2,50.0,5,ross-gornall-1
Nico Grasu,2010-09-25,4,Washington State,,Southern California,L,1,2,50.0,1,1,100.0,4,nico-grasu-1
David Harman,2010-09-25,4,Central Michigan,@,Northwestern,L,1,3,33.3,0,1,0.0,1,david-harman-1
Chris Hazley,2010-09-25,4,Virginia Tech,@,Boston College,W,1,1,100.0,4,4,100.0,13,chris-hazley-1
Alex Henery,2010-09-25,4,Nebraska,,South Dakota State,W,2,2,100.0,1,1,100.0,5,alex-henery-1
Paulo Henriques,2010-09-25,4,Memphis,@,Texas-El Paso,L,1,1,100.0,2,2,100.0,7,paulo-henriques-1
Zach Hocker,2010-09-25,4,Arkansas,,Alabama,L,2,2,100.0,2,2,100.0,8,zach-hocker-1
Matt Hogan,2010-09-25,4,Houston,,Tulane,W,6,6,100.0,0,1,0.0,6,matt-hogan-1
Dustin Hopkins,2010-09-25,4,Florida State,,Wake Forest,W,4,4,100.0,1,2,50.0,7,dustin-hopkins-1
Joe Houston,2010-09-25,4,Southern California,@,Washington State,W,6,6,100.0,0,1,0.0,6,joe-houston-1
Danny Hrapmann,2010-09-25,4,Southern Mississippi,@,Louisiana Tech,W,1,1,100.0,2,2,100.0,7,danny-hrapmann-1
Igor Iveljic,2010-09-25,4,Akron,@,Indiana,L,2,2,100.0,2,2,100.0,8,igor-iveljic-1
Josh Jasper,2010-09-25,4,Louisiana State,,West Virginia,W,2,2,100.0,2,2,100.0,8,josh-jasper-1
Aaron Jones,2010-09-25,4,Baylor,@,Rice,W,3,3,100.0,3,4,75.0,12,aaron-jones-2
Justin Kahut,2010-09-25,3,Oregon State,@,Boise State,L,3,3,100.0,1,2,50.0,6,justin-kahut-1
Nolan Kohorst,2010-09-25,4,Nevada-Las Vegas,,New Mexico,W,6,6,100.0,1,2,50.0,9,nolan-kohorst-1
Daniel Lincoln,2010-09-25,4,Tennessee,,Alabama-Birmingham,W,2,3,66.7,2,2,100.0,8,daniel-lincoln-1
Grant Mahoney,2010-09-25,4,Iowa State,,Northern Iowa,W,3,3,100.0,2,2,100.0,9,grant-mahoney-1
Anthony Martinez,2010-09-25,4,Nevada,@,Brigham Young,W,3,3,100.0,1,1,100.0,6,anthony-martinez-3
Craig McIntosh,2010-09-25,4,Kentucky,@,Florida,L,2,2,100.0,0,1,0.0,2,craig-mcintosh-1
Mike Meyer,2010-09-25,4,Iowa,,Ball State,W,6,6,100.0,1,2,50.0,9,mike-meyer-1
Matt Nelson,2010-09-25,4,Louisiana Tech,,Southern Mississippi,L,1,1,100.0,1,1,100.0,4,matt-nelson-1
Mitch Payne,2010-09-25,4,Brigham Young,,Nevada,L,1,1,100.0,2,2,100.0,7,mitch-payne-1
Abel Perez,2010-09-25,4,San Diego State,,Utah State,W,5,5,100.0,2,2,100.0,11,abel-perez-1
Robert Randolph,2010-09-25,3,Virginia,,Virginia Military Institute,W,6,6,100.0,2,2,100.0,12,robert-randolph-1
Grant Ressel,2010-09-25,4,Missouri,,Miami (OH),W,6,7,85.7,1,1,100.0,9,grant-ressel-1
Jacob Rogers,2010-09-25,4,Cincinnati,,Oklahoma,L,2,3,66.7,3,3,100.0,11,jacob-rogers-1
Bryson Rose,2010-09-25,4,Mississippi,,Fresno State,W,7,7,100.0,2,3,66.7,13,bryson-rose-1
David Ruffer,2010-09-25,4,Notre Dame,,Stanford,L,0,0,,2,2,100.0,6,david-ruffer-1
Cairo Santos,2010-09-25,3,Tulane,@,Houston,L,2,2,100.0,1,2,50.0,5,cairo-santos-1
Eric Schwartz,2010-09-25,3,South Florida,,Western Kentucky,W,3,3,100.0,0,2,0.0,3,eric-schwartz-1
Jeremy Shelley,2010-09-25,4,Alabama,@,Arkansas,W,3,3,100.0,1,1,100.0,6,jeremy-shelley-1
Erik Soderberg,2010-09-25,4,Air Force,@,Wyoming,W,2,3,66.7,0,1,0.0,2,erik-soderberg-1
Tyler Stampler,2010-09-25,3,New Mexico State,@,Kansas,L,1,2,50.0,1,1,100.0,4,tyler-stampler-1
Jimmy Stevens,2010-09-25,4,Oklahoma,@,Cincinnati,W,4,4,100.0,1,2,50.0,7,jimmy-stevens-1
Giorgio Tavecchio,2010-09-25,4,California,@,Arizona,L,0,0,,3,5,60.0,9,giorgio-tavecchio-1
Michael Taylor,2010-09-25,4,Troy,,Arkansas State,W,3,3,100.0,2,3,66.7,9,michael-taylor-1
San San Te,2010-09-25,3,Rutgers,,North Carolina,L,1,1,100.0,2,3,66.7,7,san-san-te-1
Dave Teggart,2010-09-25,4,Connecticut,,Buffalo,W,5,5,100.0,1,2,50.0,8,dave-teggart-1
Casey Tinius,2010-09-25,4,Western Kentucky,@,South Florida,L,0,1,0.0,0,3,0.0,0,casey-tinius-1
Justin Tucker,2010-09-25,4,Texas,,UCLA,L,0,0,,2,2,100.0,6,justin-tucker-1
Collin Wagner,2010-09-25,4,Penn State,,Temple,W,1,1,100.0,5,6,83.3,16,collin-wagner-1
Harrison Waid,2010-09-25,4,San Jose State,@,Utah,L,0,0,,1,1,100.0,3,harrison-waid-1
Blair Walsh,2010-09-25,4,Georgia,@,Mississippi State,L,0,0,,2,2,100.0,6,blair-walsh-1
Tyler Warner,2010-09-25,4,Marshall,,Ohio,W,1,2,50.0,1,1,100.0,4,tyler-warner-1
Dakota Warren,2010-09-25,4,Texas-El Paso,,Memphis,W,1,1,100.0,3,4,75.0,10,dakota-warren-1
Thomas Weber,2010-09-25,4,Arizona State,,Oregon,L,4,4,100.0,1,2,50.0,7,thomas-weber-1
Matt Weller,2010-09-25,4,Ohio,@,Marshall,L,2,2,100.0,1,1,100.0,5,matt-weller-1
Nate Whitaker,2010-09-25,4,Stanford,@,Notre Dame,W,2,2,100.0,5,5,100.0,17,nate-whitaker-1
Carson Wiggs,2010-09-25,4,Purdue,,Toledo,L,2,2,100.0,2,4,50.0,8,carson-wiggs-1
Josh Zahn,2010-09-25,4,Alabama-Birmingham,@,Tennessee,L,1,1,100.0,2,7,28.6,7,josh-zahn-1
Alex Zendejas,2010-09-25,4,Arizona,,California,W,1,1,100.0,1,2,50.0,4,alex-zendejas-1
Dan Bailey,2010-09-30,4,Oklahoma State,,Texas A&M,W,5,5,100.0,1,1,100.0,8,dan-bailey-1
Braeden Loveless,2010-10-01,5,Utah State,,Brigham Young,W,4,4,100.0,1,2,50.0,7,braeden-loveless-1
Mitch Payne,2010-10-01,5,Brigham Young,@,Utah State,L,1,2,50.0,1,2,50.0,4,mitch-payne-1
Tyler Albrecht,2010-10-02,4,Louisiana,@,North Texas,W,4,4,100.0,0,1,0.0,4,tyler-albrecht-1
Michael Barbour,2010-10-02,4,East Carolina,@,North Carolina,L,2,2,100.0,1,1,100.0,5,michael-barbour-1
Devin Barclay,2010-10-02,5,Ohio State,@,Illinois,W,3,3,100.0,1,1,100.0,6,devin-barclay-1
Casey Barth,2010-10-02,4,North Carolina,,East Carolina,W,6,6,100.0,0,1,0.0,6,casey-barth-1
Rob Beard,2010-10-02,5,Oregon,,Stanford,W,7,7,100.0,1,1,100.0,10,rob-beard-1
Scott Blair,2010-10-02,5,Georgia Tech,@,Wake Forest,W,1,1,100.0,3,3,100.0,10,scott-blair-1
Maikon Bonani,2010-10-02,4,South Florida,,Florida Atlantic,W,2,2,100.0,1,1,100.0,5,maikon-bonani-1
Matt Bosher,2010-10-02,4,Miami (FL),@,Clemson,W,3,4,75.0,1,1,100.0,6,matt-bosher-1
Chris Boswell,2010-10-02,5,Rice,,Southern Methodist,L,4,4,100.0,1,3,33.3,7,chris-boswell-1
Jacob Branstetter,2010-10-02,5,Kansas,@,Baylor,L,1,1,100.0,0,1,0.0,1,jacob-branstetter-1
Kyle Brotzman,2010-10-02,4,Boise State,@,New Mexico State,W,7,7,100.0,1,1,100.0,10,kyle-brotzman-1
Joe Buckley,2010-10-02,4,Navy,@,Air Force,L,0,0,,2,3,66.7,6,joe-buckley-1
Wes Byrum,2010-10-02,5,Auburn,,Louisiana-Monroe,W,7,7,100.0,1,1,100.0,10,wes-byrum-1
Alex Carlton,2010-10-02,5,Army,,Temple,L,5,5,100.0,0,1,0.0,5,alex-carlton-1
Michael Cklamovski,2010-10-02,5,Northern Illinois,@,Akron,W,5,6,83.3,3,3,100.0,14,michael-cklamovski-1
Bill Claus,2010-10-02,5,Toledo,,Wyoming,L,1,1,100.0,0,1,0.0,1,bill-claus-1
Dan Conroy,2010-10-02,5,Michigan State,,Wisconsin,W,4,4,100.0,2,2,100.0,10,dan-conroy-1
Trevor Cook,2010-10-02,5,Miami (OH),,Kent State,W,3,3,100.0,2,2,100.0,9,trevor-cook-1
Freddy Cortez,2010-10-02,4,Kent State,@,Miami (OH),L,3,3,100.0,0,1,0.0,3,freddy-cortez-1
Josh Czajkowski,2010-10-02,5,North Carolina State,,Virginia Tech,L,3,3,100.0,3,3,100.0,12,josh-czajkowski-1
Stefan Demos,2010-10-02,5,Northwestern,@,Minnesota,W,2,3,66.7,1,1,100.0,5,stefan-demos-1
Derek Depasquale,2010-10-02,5,Mississippi State,,Alcorn State,W,0,0,,0,1,0.0,0,derek-depasquale-1
Derek Dimke,2010-10-02,4,Illinois,,Ohio State,L,1,1,100.0,2,3,66.7,7,derek-dimke-1
Scott Enos,2010-10-02,5,Hawaii,,Louisiana Tech,W,5,5,100.0,2,2,100.0,11,scott-enos-1
Ross Evans,2010-10-02,5,Texas Christian,@,Colorado State,W,3,3,100.0,2,2,100.0,9,ross-evans-1
Trey Farquhar,2010-10-02,5,Idaho,@,Western Michigan,W,3,4,75.0,2,3,66.7,9,trey-farquhar-1
Kevin Fitzpatrick,2010-10-02,5,Tulsa,@,Memphis,W,6,6,100.0,2,4,50.0,12,kevin-fitzpatrick-1
Erik Folk,2010-10-02,4,Washington,@,Southern California,W,2,2,100.0,4,4,100.0,14,erik-folk-1
Kai Forbath,2010-10-02,5,UCLA,,Washington State,W,4,4,100.0,2,2,100.0,10,kai-forbath-1
Nate Freese,2010-10-02,4,Boston College,,Notre Dame,L,1,1,100.0,2,2,100.0,7,nate-freese-1
Andrew Furney,2010-10-02,5,Washington State,@,UCLA,L,2,2,100.0,0,1,0.0,2,andrew-furney-1
Kevin Goessling,2010-10-02,4,Fresno State,,Cal Poly,W,5,5,100.0,1,1,100.0,8,kevin-goessling-1
Aric Goodman,2010-10-02,4,Colorado,,Georgia,W,3,3,100.0,0,1,0.0,3,aric-goodman-1
Ross Gornall,2010-10-02,4,Florida Atlantic,@,South Florida,L,0,0,,1,1,100.0,3,ross-gornall-1
Sean Graham,2010-10-02,5,Eastern Michigan,,Ohio,L,2,2,100.0,1,1,100.0,5,sean-graham-1
Jack Griffin,2010-10-02,4,Florida International,@,Pittsburgh,L,2,2,100.0,1,1,100.0,5,jack-griffin-1
David Harman,2010-10-02,5,Central Michigan,,Ball State,L,0,1,0.0,1,1,100.0,3,david-harman-1
Paulo Henriques,2010-10-02,5,Memphis,,Tulsa,L,1,1,100.0,0,1,0.0,1,paulo-henriques-1
Chas Henry,2010-10-02,5,Florida,@,Alabama,L,0,0,,2,2,100.0,6,chas-henry-1
Dustin Hopkins,2010-10-02,5,Florida State,@,Virginia,W,4,4,100.0,2,2,100.0,10,dustin-hopkins-1
Joe Houston,2010-10-02,5,Southern California,,Washington,L,4,4,100.0,1,2,50.0,7,joe-houston-1
Danny Hrapmann,2010-10-02,5,Southern Mississippi,,Marshall,W,5,5,100.0,2,2,100.0,11,danny-hrapmann-1
Dan Hutchins,2010-10-02,4,Pittsburgh,,Florida International,W,5,5,100.0,3,3,100.0,14,dan-hutchins-1
Igor Iveljic,2010-10-02,5,Akron,,Northern Illinois,L,2,2,100.0,0,1,0.0,2,igor-iveljic-1
Radi Jabour,2010-10-02,4,Louisiana-Monroe,@,Auburn,L,0,0,,1,1,100.0,3,radi-jabour-1
Josh Jasper,2010-10-02,5,Louisiana State,,Tennessee,W,1,1,100.0,1,2,50.0,4,josh-jasper-1
Aaron Jones,2010-10-02,5,Baylor,,Kansas,W,7,7,100.0,2,2,100.0,13,aaron-jones-2
Justin Kahut,2010-10-02,4,Oregon State,,Arizona State,W,4,4,100.0,1,1,100.0,7,justin-kahut-1
Nolan Kohorst,2010-10-02,5,Nevada-Las Vegas,,Nevada,L,2,2,100.0,2,2,100.0,8,nolan-kohorst-1
Grant Mahoney,2010-10-02,5,Iowa State,,Texas Tech,W,7,7,100.0,1,1,100.0,10,grant-mahoney-1
Anthony Martinez,2010-10-02,5,Nevada,@,Nevada-Las Vegas,W,5,6,83.3,1,1,100.0,8,anthony-martinez-3
Ian McGarvey,2010-10-02,5,Ball State,@,Central Michigan,W,4,4,100.0,1,1,100.0,7,ian-mcgarvey-1
Craig McIntosh,2010-10-02,5,Kentucky,@,Mississippi,L,3,3,100.0,2,2,100.0,9,craig-mcintosh-1
Mike Meyer,2010-10-02,5,Iowa,,Penn State,W,3,3,100.0,1,1,100.0,6,mike-meyer-1
Jimmy Newman,2010-10-02,5,Wake Forest,,Georgia Tech,L,2,2,100.0,2,2,100.0,8,jimmy-newman-1
Michael Palardy,2010-10-02,5,Tennessee,@,Louisiana State,L,2,2,100.0,0,1,0.0,2,michael-palardy-1
Chris Philpott,2010-10-02,4,Louisville,@,Arkansas State,W,4,4,100.0,2,3,66.7,10,chris-philpott-1
John Potter,2010-10-02,4,Western Michigan,,Idaho,L,1,1,100.0,2,2,100.0,7,john-potter-1
A.J. Principe,2010-10-02,5,Buffalo,@,Bowling Green State,W,4,4,100.0,0,1,0.0,4,aj-principe-1
David Ruffer,2010-10-02,5,Notre Dame,@,Boston College,W,4,4,100.0,1,1,100.0,7,david-ruffer-1
Marcelo Sada,2010-10-02,5,Southern Methodist,@,Rice,W,6,6,100.0,0,1,0.0,6,marcelo-sada-1
Cairo Santos,2010-10-02,4,Tulane,@,Rutgers,W,2,2,100.0,1,1,100.0,5,cairo-santos-1
Eric Schwartz,2010-10-02,4,South Florida,,Florida Atlantic,W,2,2,100.0,0,1,0.0,2,eric-schwartz-1
Jeremy Shelley,2010-10-02,5,Alabama,,Florida,W,4,4,100.0,1,1,100.0,7,jeremy-shelley-1
Will Snyderwine,2010-10-02,5,Duke,@,Maryland,L,1,1,100.0,3,3,100.0,10,will-snyderwine-1
Dave Teggart,2010-10-02,5,Connecticut,,Vanderbilt,W,5,5,100.0,1,1,100.0,8,dave-teggart-1
Justin Tucker,2010-10-02,5,Texas,N,Oklahoma,L,2,2,100.0,2,2,100.0,8,justin-tucker-1
Collin Wagner,2010-10-02,5,Penn State,@,Iowa,L,0,0,,1,1,100.0,3,collin-wagner-1
Harrison Waid,2010-10-02,5,San Jose State,,California-Davis,L,1,1,100.0,2,3,66.7,7,harrison-waid-1
Blair Walsh,2010-10-02,5,Georgia,@,Colorado,L,3,3,100.0,2,3,66.7,9,blair-walsh-1
Dakota Warren,2010-10-02,5,Texas-El Paso,@,New Mexico,W,5,5,100.0,1,3,33.3,8,dakota-warren-1
Ian Watts,2010-10-02,5,Wyoming,@,Toledo,W,2,2,100.0,2,2,100.0,8,ian-watts-1
Thomas Weber,2010-10-02,5,Arizona State,@,Oregon State,L,2,2,100.0,2,2,100.0,8,thomas-weber-1
Philip Welch,2010-10-02,5,Wisconsin,@,Michigan State,L,3,3,100.0,1,1,100.0,6,philip-welch-1
Matt Weller,2010-10-02,5,Ohio,@,Eastern Michigan,W,3,4,75.0,1,1,100.0,6,matt-weller-1
Nate Whitaker,2010-10-02,5,Stanford,@,Oregon,L,4,4,100.0,1,1,100.0,7,nate-whitaker-1
Matt Williams,2010-10-02,4,Texas Tech,@,Iowa State,L,5,5,100.0,1,2,50.0,8,matt-williams-1
Bryan Wright,2010-10-02,5,Bowling Green State,,Buffalo,L,2,3,66.7,0,1,0.0,2,bryan-wright-3
Bobby Zalud,2010-10-02,5,Arkansas State,,Louisville,L,3,3,100.0,1,2,50.0,6,bobby-zalud-1
Michael Taylor,2010-10-05,5,Troy,@,Middle Tennessee State,W,6,6,100.0,0,1,0.0,6,michael-taylor-1
Nick Cattoi,2010-10-06,5,Central Florida,,Alabama-Birmingham,W,4,4,100.0,0,1,0.0,4,nick-cattoi-1
Josh Zahn,2010-10-06,5,Alabama-Birmingham,@,Central Florida,L,1,1,100.0,0,1,0.0,1,josh-zahn-1
Josh Cherry,2010-10-07,5,Kansas State,,Nebraska,L,1,1,100.0,2,2,100.0,7,josh-cherry-1
