Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
A.J. Ouellette,2018-10-25,8,Ohio,,Ball State,W,2,18,9.0,0,aj-ouellette-1
Steven Peoples,2018-10-25,7,Virginia Tech,,Georgia Tech,L,1,13,13.0,0,steven-peoples-1
Desmond Phillips,2018-10-25,8,Toledo,@,Western Michigan,W,3,13,4.3,0,desmond-phillips-1
Chris Platt,2018-10-25,8,Baylor,@,West Virginia,L,2,38,19.0,0,chris-platt-1
Devin Reece,2018-10-25,9,Ball State,@,Ohio,L,2,22,11.0,0,devin-reece-1
Collin Reed,2018-10-25,7,Appalachian State,@,Georgia Southern,L,1,17,17.0,0,collin-reed-1
Jayden Reed,2018-10-25,9,Western Michigan,,Toledo,L,6,103,17.2,2,jayden-reed-1
Giovanni Ricci,2018-10-25,9,Western Michigan,,Toledo,L,4,31,7.8,0,giovanni-ricci-1
Drew Rosi,2018-10-25,8,Toledo,@,Western Michigan,W,1,16,16.0,0,drew-rosi-1
Sean Savoy,2018-10-25,7,Virginia Tech,,Georgia Tech,L,1,2,2.0,0,sean-savoy-1
Shakif Seymour,2018-10-25,8,Toledo,@,Western Michigan,W,1,16,16.0,0,shakif-seymour-1
David Sills,2018-10-25,7,West Virginia,,Baylor,W,5,139,27.8,2,david-sills-1
T.J. Simmons,2018-10-25,7,West Virginia,,Baylor,W,3,29,9.7,0,tj-simmons-4
Marcus Simms,2018-10-25,7,West Virginia,,Baylor,W,1,13,13.0,0,marcus-simms-1
Alec Sinkfield,2018-10-25,7,West Virginia,,Baylor,W,2,29,14.5,0,alec-sinkfield-1
Corey Sutton,2018-10-25,7,Appalachian State,@,Georgia Southern,L,4,64,16.0,0,corey-sutton-2
Cody Thompson,2018-10-25,8,Toledo,@,Western Michigan,W,6,63,10.5,3,cody-thompson-1
Tyquan Thornton,2018-10-25,8,Baylor,@,West Virginia,L,3,36,12.0,0,tyquan-thornton-1
Tre Turner,2018-10-25,7,Virginia Tech,,Georgia Tech,L,2,62,31.0,1,tre-turner-2
Yo'Heinz Tyler,2018-10-25,9,Ball State,@,Ohio,L,1,31,31.0,0,yoheinz-tyler-1
Jalen Virgil,2018-10-25,7,Appalachian State,@,Georgia Southern,L,1,13,13.0,0,jalen-virgil-1
Keishawn Watson,2018-10-25,9,Western Michigan,,Toledo,L,1,31,31.0,0,keishawn-watson-1
Trevon Wesco,2018-10-25,7,West Virginia,,Baylor,W,3,52,17.3,0,trevon-wesco-1
Papi White,2018-10-25,8,Ohio,,Ball State,W,3,35,11.7,0,papi-white-1
Keyan Williams,2018-10-25,9,Ball State,@,Ohio,L,1,5,5.0,0,keyan-williams-1
Malik Williams,2018-10-25,7,Appalachian State,@,Georgia Southern,L,2,10,5.0,1,malik-williams-2
Kazmeir Allen,2018-10-26,8,UCLA,,Utah,L,1,0,0.0,0,kazmeir-allen-1
Chris Autman-Bell,2018-10-26,8,Minnesota,,Indiana,W,2,23,11.5,0,chris-autman-bell-1
Rashod Bateman,2018-10-26,8,Minnesota,,Indiana,W,4,108,27.0,1,rashod-bateman-1
Shannon Brooks,2018-10-26,8,Minnesota,,Indiana,W,2,11,5.5,0,shannon-brooks-1
Anthony Brown,2018-10-26,8,Boston College,,Miami (FL),W,1,27,27.0,0,anthony-brown-11
Harrison Bryant,2018-10-26,8,Florida Atlantic,,Louisiana Tech,L,4,15,3.8,0,harrison-bryant-1
Jake Burt,2018-10-26,8,Boston College,,Miami (FL),W,1,23,23.0,0,jake-burt-1
Cameron Butler,2018-10-26,9,Colorado State,,Wyoming,L,4,41,10.3,0,cameron-butler-1
Lawrence Cager,2018-10-26,8,Miami (FL),@,Boston College,L,1,7,7.0,0,lawrence-cager-1
Britain Covey,2018-10-26,8,Utah,@,UCLA,W,5,47,9.4,0,britain-covey-1
Jaquis Dancy,2018-10-26,8,Louisiana Tech,@,Florida Atlantic,W,1,13,13.0,0,jaquis-dancy-1
AJ Dillon,2018-10-26,8,Boston College,,Miami (FL),W,2,18,9.0,0,aj-dillon-1
Jaylen Dixon,2018-10-26,8,Utah,@,UCLA,W,2,24,12.0,0,jaylen-dixon-1
Demetrius Douglas,2018-10-26,8,Minnesota,,Indiana,W,3,43,14.3,0,demetrius-douglas-2
Jovon Durante,2018-10-26,8,Florida Atlantic,,Louisiana Tech,L,3,27,9.0,0,jovon-durante-1
Nico Evans,2018-10-26,9,Wyoming,@,Colorado State,W,1,14,14.0,1,nico-evans-1
Demetric Felton,2018-10-26,8,UCLA,,Utah,L,4,28,7.0,0,demetric-felton-1
Cole Fotheringham,2018-10-26,8,Utah,@,UCLA,W,1,7,7.0,1,cole-fotheringham-1
Ty Fryfogle,2018-10-26,9,Indiana,@,Minnesota,L,2,41,20.5,1,ty-fryfogle-1
Chris Garrison,2018-10-26,8,Boston College,,Miami (FL),W,1,14,14.0,0,chris-garrison-1
Donavan Hale,2018-10-26,9,Indiana,@,Minnesota,L,4,51,12.8,1,donavan-hale-1
Nikko Hall,2018-10-26,9,Colorado State,,Wyoming,L,2,23,11.5,0,nikko-hall-1
Adrian Hardy,2018-10-26,8,Louisiana Tech,@,Florida Atlantic,W,4,65,16.3,0,adrian-hardy-1
J-Shun Harris II,2018-10-26,9,Indiana,@,Minnesota,L,5,34,6.8,0,j-shun-harris-ii-1
Justin Henderson,2018-10-26,8,Louisiana Tech,@,Florida Atlantic,W,1,14,14.0,0,justin-henderson-2
DeSean Holmes,2018-10-26,8,Florida Atlantic,,Louisiana Tech,L,2,3,1.5,0,desean-holmes-1
Travis Homer,2018-10-26,8,Miami (FL),@,Boston College,L,4,46,11.5,0,travis-homer-1
Theo Howard,2018-10-26,8,UCLA,,Utah,L,6,51,8.5,0,theo-howard-1
Korab Idrizi,2018-10-26,8,Boston College,,Miami (FL),W,1,11,11.0,0,korab-idrizi-1
Raghib Ismail Jr.,2018-10-26,9,Wyoming,@,Colorado State,W,2,9,4.5,0,raghib-ismail-jr-1
Jake Jackson,2018-10-26,8,Utah,@,UCLA,W,1,6,6.0,0,jake-jackson-1
Warren Jackson,2018-10-26,9,Colorado State,,Wyoming,L,3,30,10.0,0,warren-jackson-2
Olabisi Johnson,2018-10-26,9,Colorado State,,Wyoming,L,5,56,11.2,0,olabisi-johnson-1
Tyler Johnson,2018-10-26,8,Minnesota,,Indiana,W,5,102,20.4,2,tyler-johnson-6
Brevin Jordan,2018-10-26,8,Miami (FL),@,Boston College,L,8,36,4.5,0,brevin-jordan-1
Joshua Kelley,2018-10-26,8,UCLA,,Utah,L,2,11,5.5,0,joshua-kelley-1
Marvin Kinsey,2018-10-26,9,Colorado State,,Wyoming,L,9,47,5.2,0,marvin-kinsey-1
Brant Kuithe,2018-10-26,8,Utah,@,UCLA,W,1,11,11.0,0,brant-kuithe-1
Darrell Langham,2018-10-26,8,Miami (FL),@,Boston College,L,2,30,15.0,1,darrell-langham-1
Dymond Lee,2018-10-26,8,UCLA,,Utah,L,2,12,6.0,0,dymond-lee-1
Travis Levy,2018-10-26,8,Boston College,,Miami (FL),W,1,31,31.0,0,travis-levy-1
Hunter Long,2018-10-26,8,Boston College,,Miami (FL),W,1,16,16.0,0,hunter-long-3
Mike Majette,2018-10-26,9,Indiana,@,Minnesota,L,4,16,4.0,0,mike-majette-1
Ray Marten,2018-10-26,8,Boston College,,Miami (FL),W,1,1,1.0,0,ray-marten-1
Tyree Mayfield,2018-10-26,9,Wyoming,@,Colorado State,W,1,43,43.0,1,tyree-mayfield-1
John Mitchell,2018-10-26,8,Florida Atlantic,,Louisiana Tech,L,2,8,4.0,0,john-mitchell-1
Zack Moss,2018-10-26,8,Utah,@,UCLA,W,2,14,7.0,0,zack-moss-1
Samson Nacua,2018-10-26,8,Utah,@,UCLA,W,1,16,16.0,0,samson-nacua-1
Whop Philyor,2018-10-26,9,Indiana,@,Minnesota,L,1,14,14.0,0,whop-philyor-1
Adam Prentice,2018-10-26,9,Colorado State,,Wyoming,L,1,10,10.0,0,adam-prentice-1
James Price,2018-10-26,9,Wyoming,@,Colorado State,W,3,50,16.7,0,james-price-3
George Scott III,2018-10-26,8,Louisiana Tech,@,Florida Atlantic,W,1,45,45.0,0,george-scott-iii-1
Stevie Scott,2018-10-26,9,Indiana,@,Minnesota,L,2,6,3.0,0,stevie-scott-1
Demari Simpkins,2018-10-26,8,Utah,@,UCLA,W,1,20,20.0,0,demari-simpkins-1
Alfred Smith,2018-10-26,8,Louisiana Tech,@,Florida Atlantic,W,1,-1,-1.0,0,alfred-smith-1
Jeff Smith,2018-10-26,8,Boston College,,Miami (FL),W,2,19,9.5,1,jeff-smith-10
Tommy Sweeney,2018-10-26,8,Boston College,,Miami (FL),W,3,28,9.3,0,tommy-sweeney-1
Reese Taylor,2018-10-26,9,Indiana,@,Minnesota,L,2,4,2.0,0,reese-taylor-1
Jeff Thomas,2018-10-26,8,Miami (FL),@,Boston College,L,4,31,7.8,0,jeff-thomas-6
Luke Timian,2018-10-26,9,Indiana,@,Minnesota,L,7,48,6.9,0,luke-timian-1
Teddy Veal,2018-10-26,8,Louisiana Tech,@,Florida Atlantic,W,9,81,9.0,1,teddy-veal-1
Nick Westbrook,2018-10-26,9,Indiana,@,Minnesota,L,2,18,9.0,0,nick-westbrook-1
Kobay White,2018-10-26,8,Boston College,,Miami (FL),W,3,22,7.3,0,kobay-white-1
Bryce Williams,2018-10-26,8,Minnesota,,Indiana,W,1,15,15.0,0,bryce-williams-4
Preston Williams,2018-10-26,9,Colorado State,,Wyoming,L,10,126,12.6,0,preston-williams-4
Caleb Wilson,2018-10-26,8,UCLA,,Utah,L,5,62,12.4,0,caleb-wilson-2
Willie Wright,2018-10-26,8,Florida Atlantic,,Louisiana Tech,L,6,68,11.3,0,willie-wright-4
Jonathan Adams Jr.,2018-10-27,8,Arkansas State,@,Louisiana,L,1,2,2.0,0,jonathan-adams-jr-1
Salvon Ahmed,2018-10-27,9,Washington,@,California,L,1,-2,-2.0,0,salvon-ahmed-1
Brandon Aiyuk,2018-10-27,8,Arizona State,@,Southern California,W,1,23,23.0,0,brandon-aiyuk-1
Cam Akers,2018-10-27,8,Florida State,,Clemson,L,3,14,4.7,0,cam-akers-1
Maurice Alexander,2018-10-27,8,Florida International,@,Western Kentucky,W,6,48,8.0,1,maurice-alexander-2
Josh Ali,2018-10-27,8,Kentucky,@,Missouri,W,2,22,11.0,0,josh-ali-1
Austin Allen,2018-10-27,8,Nebraska,,Bethune-Cookman,W,1,13,13.0,0,austin-allen-2
Eltoro Allen,2018-10-27,8,Utah State,,New Mexico,W,1,4,4.0,0,eltoro-allen-1
Jarion Anderson,2018-10-27,8,Tulsa,,Tulane,L,1,32,32.0,0,jarion-anderson-1
Cary Angeline,2018-10-27,7,North Carolina State,@,Syracuse,L,2,64,32.0,0,cary-angeline-1
Deangleo Antoine,2018-10-27,8,South Florida,@,Houston,L,3,40,13.3,1,deangleo-antoine-1
Rafael Araujo-Lopes,2018-10-27,8,Pittsburgh,,Duke,W,1,17,17.0,0,rafael-araujo-lopes-1
JJ Arcega-Whiteside,2018-10-27,8,Stanford,,Washington State,L,10,111,11.1,2,jj-arcega-whiteside-1
Jafar Armstrong,2018-10-27,8,Notre Dame,N,Navy,W,5,64,12.8,0,jafar-armstrong-1
Marcus Armstrong-Brown,2018-10-27,10,Hawaii,@,Fresno State,L,3,36,12.0,0,marcus-armstrong-brown-1
Jordan Asberry,2018-10-27,8,Army,@,Eastern Michigan,W,2,57,28.5,1,jordan-asberry-1
Chatarius Atwell,2018-10-27,8,Louisville,,Wake Forest,L,8,132,16.5,0,chatarius-atwell-1
Jaelan Austin,2018-10-27,8,Texas Christian,@,Kansas,L,1,6,6.0,0,jaelan-austin-1
Kevin Austin,2018-10-27,8,Notre Dame,N,Navy,W,1,38,38.0,0,kevin-austin-2
Zach Austin,2018-10-27,8,Texas Tech,@,Iowa State,L,1,14,14.0,0,zach-austin-1
Andre Baccellia,2018-10-27,9,Washington,@,California,L,4,40,10.0,0,andre-baccellia-1
Alex Bachman,2018-10-27,8,Wake Forest,@,Louisville,W,2,22,11.0,0,alex-bachman-1
Tyler Badie,2018-10-27,8,Missouri,,Kentucky,L,1,9,9.0,0,tyler-badie-1
Dorian Baker,2018-10-27,8,Kentucky,@,Missouri,W,1,8,8.0,0,dorian-baker-1
Blake Banham,2018-10-27,9,Eastern Michigan,,Army,L,7,104,14.9,1,blake-banham-1
Jeff Banks,2018-10-27,8,Texas State,,New Mexico State,W,2,30,15.0,1,jeff-banks-2
Taye Barber,2018-10-27,8,Texas Christian,@,Kansas,L,5,75,15.0,0,taye-barber-1
Jake Bargas,2018-10-27,7,North Carolina,@,Virginia,L,2,7,3.5,0,jake-bargas-1
Matthew Barnes,2018-10-27,8,Louisiana,,Arkansas State,W,2,14,7.0,0,matthew-barnes-1
Nick Basquine,2018-10-27,8,Oklahoma,,Kansas State,W,2,30,15.0,0,nick-basquine-1
John Bates,2018-10-27,8,Boise State,@,Air Force,W,1,3,3.0,0,john-bates-1
Ryan Bay,2018-10-27,8,Oregon,@,Arizona,L,1,5,5.0,0,ryan-bay-1
Omar Bayless,2018-10-27,8,Arkansas State,@,Louisiana,L,6,75,12.5,0,omar-bayless-1
B.J. Baylor,2018-10-27,8,Oregon State,@,Colorado,W,1,2,2.0,0,bj-baylor-1
Andrew Beck,2018-10-27,8,Texas,@,Oklahoma State,L,3,51,17.0,1,andrew-beck-1
Chance Bell,2018-10-27,8,San Diego State,@,Nevada,L,2,21,10.5,0,chance-bell-1
Judah Bell,2018-10-27,8,Southern Methodist,,Cincinnati,L,1,13,13.0,0,judah-bell-1
Renard Bell,2018-10-27,8,Washington State,@,Stanford,W,2,14,7.0,1,renard-bell-1
Marcus Bennett,2018-10-27,8,Air Force,,Boise State,L,1,20,20.0,1,marcus-bennett-1
Stanley Berryhill III,2018-10-27,9,Arizona,,Oregon,W,1,11,11.0,0,stanley-berryhill-iii-1
Khari Blasingame,2018-10-27,9,Vanderbilt,@,Arkansas,W,2,42,21.0,0,khari-blasingame-1
Jake Bobo,2018-10-27,8,Duke,@,Pittsburgh,L,1,18,18.0,0,jake-bobo-1
C.J. Bolar,2018-10-27,9,Vanderbilt,@,Arkansas,W,1,8,8.0,0,cj-bolar-1
Jeremiah Booker,2018-10-27,8,Kansas,,Texas Christian,W,3,49,16.3,0,jeremiah-booker-1
Johnathan Boone,2018-10-27,9,New Mexico State,@,Texas State,L,8,70,8.8,0,johnathan-boone-1
Max Borghi,2018-10-27,8,Washington State,@,Stanford,W,2,17,8.5,1,max-borghi-1
David Bouvier,2018-10-27,8,Kentucky,@,Missouri,W,2,43,21.5,0,david-bouvier-1
Lynn Bowden Jr.,2018-10-27,8,Kentucky,@,Missouri,W,13,166,12.8,0,lynn-bowden-jr-1
Alan Bowman,2018-10-27,8,Texas Tech,@,Iowa State,L,1,10,10.0,0,alan-bowman-1
Miles Boykin,2018-10-27,8,Notre Dame,N,Navy,W,4,58,14.5,2,miles-boykin-1
Trevon Bradford,2018-10-27,8,Oregon State,@,Colorado,W,5,36,7.2,1,trevon-bradford-1
Ja'Marcus Bradley,2018-10-27,8,Louisiana,,Arkansas State,W,2,16,8.0,0,jamarcus-bradley-1
Jacob Breeland,2018-10-27,8,Oregon,@,Arizona,L,4,34,8.5,0,jacob-breeland-1
Gerold Bright,2018-10-27,8,Utah State,,New Mexico,W,1,9,9.0,0,gerold-bright-1
Sam Brincks,2018-10-27,8,Iowa,@,Penn State,L,1,10,10.0,1,sam-brincks-1
Ryeshene Bronson,2018-10-27,8,South Florida,@,Houston,L,5,52,10.4,0,ryeshene-bronson-1
Romello Brooker,2018-10-27,8,Houston,,South Florida,W,5,46,9.2,0,romello-brooker-1
D.J. Brown,2018-10-27,8,Northern Illinois,@,Brigham Young,W,1,7,7.0,0,dj-brown-3
Erik Brown,2018-10-27,8,Texas-El Paso,,Alabama-Birmingham,L,1,6,6.0,0,erik-brown-3
Keenen Brown,2018-10-27,8,Texas State,,New Mexico State,W,1,0,0.0,0,keenen-brown-2
Marquise Brown,2018-10-27,8,Oklahoma,,Kansas State,W,2,22,11.0,0,marquise-brown-1
Shun Brown,2018-10-27,9,Arizona,,Oregon,W,10,96,9.6,1,shun-brown-1
Spencer Brown,2018-10-27,8,Alabama-Birmingham,@,Texas-El Paso,W,3,14,4.7,0,spencer-brown-3
Tony Brown,2018-10-27,8,Colorado,,Oregon State,L,3,28,9.3,0,tony-brown-9
Camron Buckley,2018-10-27,8,Texas A&M,@,Mississippi State,L,3,30,10.0,0,camron-buckley-1
Ian Bunting,2018-10-27,8,California,,Washington,W,3,12,4.0,0,ian-bunting-1
BJ Busbee,2018-10-27,8,San Diego State,@,Nevada,L,2,44,22.0,0,bj-busbee-1
Matt Bushman,2018-10-27,8,Brigham Young,,Northern Illinois,L,3,63,21.0,0,matt-bushman-1
Rico Bussey Jr.,2018-10-27,9,North Texas,,Rice,W,4,145,36.3,1,rico-bussey-jr-1
Devin Butler,2018-10-27,8,Syracuse,,North Carolina State,W,1,0,0.0,0,devin-butler-2
Hakeem Butler,2018-10-27,7,Iowa State,,Texas Tech,W,4,148,37.0,1,hakeem-butler-1
Evan Butts,2018-10-27,8,Virginia,,North Carolina,W,1,16,16.0,1,evan-butts-1
Cedric Byrd,2018-10-27,10,Hawaii,@,Fresno State,L,5,45,9.0,0,cedric-byrd-1
Grant Calcaterra,2018-10-27,8,Oklahoma,,Kansas State,W,2,57,28.5,1,grant-calcaterra-1
Royce Caldwell,2018-10-27,9,New Mexico State,@,Texas State,L,1,5,5.0,0,royce-caldwell-1
Marquez Callaway,2018-10-27,8,Tennessee,@,South Carolina,L,9,86,9.6,0,marquez-callaway-1
Jamire Calvin,2018-10-27,8,Washington State,@,Stanford,W,3,102,34.0,0,jamire-calvin-1
Xzaviar Campbell,2018-10-27,8,Nevada-Las Vegas,@,San Jose State,L,1,6,6.0,0,xzaviar-campbell-1
Austin Cantrell,2018-10-27,9,Arkansas,,Vanderbilt,L,1,6,6.0,0,austin-cantrell-1
Cade Carney,2018-10-27,8,Wake Forest,@,Louisville,W,1,7,7.0,0,cade-carney-1
KeSean Carter,2018-10-27,8,Texas Tech,@,Iowa State,L,1,2,2.0,0,kesean-carter-1
Michael Carter,2018-10-27,7,North Carolina,@,Virginia,L,2,18,9.0,0,michael-carter-5
Roger Carter,2018-10-27,8,Georgia State,,Coastal Carolina,L,1,7,7.0,0,roger-carter-2
Trae Carter-Wells,2018-10-27,9,Nevada,,San Diego State,W,3,20,6.7,0,trae-carter-wells-2
Gatlin Casey,2018-10-27,8,Middle Tennessee State,@,Old Dominion,W,4,90,22.5,1,gatlin-casey-1
Aaron Cephus,2018-10-27,9,Rice,@,North Texas,L,6,79,13.2,1,aaron-cephus-1
Cam Chambers,2018-10-27,8,Michigan State,,Purdue,W,5,53,10.6,0,cam-chambers-1
Ty Chandler,2018-10-27,8,Tennessee,@,South Carolina,L,7,29,4.1,0,ty-chandler-1
T.J. Chase,2018-10-27,8,Clemson,@,Florida State,W,1,5,5.0,1,tj-chase-1
Caleb Chumley,2018-10-27,9,North Texas,,Rice,W,2,24,12.0,0,caleb-chumley-1
OJ Clark,2018-10-27,9,New Mexico State,@,Texas State,L,2,34,17.0,0,oj-clark-1
Chase Claypool,2018-10-27,8,Notre Dame,N,Navy,W,5,57,11.4,0,chase-claypool-1
Stanley Clerveaux,2018-10-27,8,South Florida,@,Houston,L,5,42,8.4,0,stanley-clerveaux-1
Tyrie Cleveland,2018-10-27,8,Florida,N,Georgia,L,2,10,5.0,0,tyrie-cleveland-1
Jabril Clewis,2018-10-27,8,Tulane,@,Tulsa,W,1,12,12.0,0,jabril-clewis-1
Kjetil Cline,2018-10-27,8,Army,@,Eastern Michigan,W,1,8,8.0,0,kjetil-cline-1
Jack Coan,2018-10-27,8,Wisconsin,@,Northwestern,L,1,-4,-4.0,0,jack-coan-1
Zeke Cobb,2018-10-27,8,Middle Tennessee State,@,Old Dominion,W,1,12,12.0,0,zeke-cobb-1
Brian Cobbs,2018-10-27,8,Maryland,,Illinois,W,2,37,18.5,0,brian-cobbs-2
Cameron Cole,2018-10-27,9,Central Michigan,@,Akron,L,3,24,8.0,0,cameron-cole-2
Seth Collins,2018-10-27,8,Texas Tech,@,Iowa State,L,1,6,6.0,0,seth-collins-1
Tyleek Collins,2018-10-27,8,Nevada-Las Vegas,@,San Jose State,L,9,170,18.9,4,tyleek-collins-1
Taylor Compton,2018-10-27,8,Utah State,,New Mexico,W,2,11,5.5,0,taylor-compton-1
C.J. Conrad,2018-10-27,8,Kentucky,@,Missouri,W,2,12,6.0,1,cj-conrad-1
Elijah Cooks,2018-10-27,9,Nevada,,San Diego State,W,3,21,7.0,0,elijah-cooks-1
Mychal Cooper,2018-10-27,8,Navy,N,Notre Dame,L,1,34,34.0,0,mychal-cooper-1
Jashaun Corbin,2018-10-27,8,Texas A&M,@,Mississippi State,L,2,13,6.5,0,jashaun-corbin-1
Keith Corbin,2018-10-27,8,Houston,,South Florida,W,1,11,11.0,0,keith-corbin-1
Reggie Corbin,2018-10-27,8,Illinois,@,Maryland,L,1,25,25.0,0,reggie-corbin-1
Beau Corrales,2018-10-27,7,North Carolina,@,Virginia,L,4,62,15.5,0,beau-corrales-1
Thai Cottrell,2018-10-27,8,San Jose State,,Nevada-Las Vegas,W,5,79,15.8,0,thai-cottrell-1
Damarea Crockett,2018-10-27,8,Missouri,,Kentucky,L,3,20,6.7,0,damarea-crockett-1
Kevin Crosby,2018-10-27,7,South Carolina,,Tennessee,W,1,15,15.0,0,kevin-crosby-1
Micky Crum,2018-10-27,8,Louisville,,Wake Forest,L,2,14,7.0,0,micky-crum-1
Jamal Custis,2018-10-27,8,Syracuse,,North Carolina State,W,3,80,26.7,1,jamal-custis-1
Drew Dan,2018-10-27,9,New Mexico State,@,Texas State,L,6,59,9.8,0,drew-dan-1
Frank Darby,2018-10-27,8,Arizona State,@,Southern California,W,4,26,6.5,0,frank-darby-1
Jaelon Darden,2018-10-27,9,North Texas,,Rice,W,1,19,19.0,0,jaelon-darden-1
Jahrvis Davenport,2018-10-27,8,Maryland,,Illinois,W,1,46,46.0,1,jahrvis-davenport-1
Akile Davis,2018-10-27,8,Brigham Young,,Northern Illinois,L,1,13,13.0,0,akile-davis-1
Danny Davis,2018-10-27,8,Wisconsin,@,Northwestern,L,5,55,11.0,0,danny-davis-5
Jordan Davis,2018-10-27,8,Louisville,,Wake Forest,L,1,17,17.0,0,jordan-davis-6
Quartney Davis,2018-10-27,8,Texas A&M,@,Mississippi State,L,6,59,9.8,1,quartney-davis-1
Trenard Davis,2018-10-27,8,Illinois,@,Maryland,L,6,53,8.8,0,trenard-davis-1
Seth Dawkins,2018-10-27,8,Louisville,,Wake Forest,L,5,49,9.8,1,seth-dawkins-1
Mik'Quan Deane,2018-10-27,8,Western Kentucky,,Florida International,L,2,-1,-0.5,0,mikquan-deane-1
Josiah Deguara,2018-10-27,8,Cincinnati,@,Southern Methodist,W,3,22,7.3,0,josiah-deguara-1
Dontay Demus,2018-10-27,8,Maryland,,Illinois,W,2,69,34.5,0,dontay-demus-1
Brayden Dickey,2018-10-27,8,New Mexico,@,Utah State,L,1,9,9.0,1,brayden-dickey-1
Keyion Dixon,2018-10-27,8,Connecticut,,Massachusetts,L,1,4,4.0,0,keyion-dixon-1
Greg Dortch,2018-10-27,8,Wake Forest,@,Louisville,W,8,135,16.9,0,greg-dortch-1
Jahan Dotson,2018-10-27,8,Penn State,,Iowa,W,2,21,10.5,0,jahan-dotson-1
Matt Dotson,2018-10-27,8,Michigan State,,Purdue,W,4,48,12.0,0,matt-dotson-1
Romeo Doubs,2018-10-27,9,Nevada,,San Diego State,W,3,27,9.0,0,romeo-doubs-1
Dylan Drummond,2018-10-27,9,Eastern Michigan,,Army,L,4,28,7.0,0,dylan-drummond-1
Hasise Dubois,2018-10-27,8,Virginia,,North Carolina,W,2,40,20.0,1,hasise-dubois-1
Jonathan Duhart,2018-10-27,9,Old Dominion,,Middle Tennessee State,L,6,36,6.0,1,jonathan-duhart-1
Devin Duvernay,2018-10-27,8,Texas,@,Oklahoma State,L,3,49,16.3,0,devin-duvernay-1
Travis Dye,2018-10-27,8,Oregon,@,Arizona,L,2,19,9.5,0,travis-dye-1
Nick Easley,2018-10-27,8,Iowa,@,Penn State,L,4,25,6.3,0,nick-easley-1
Bryan Edwards,2018-10-27,7,South Carolina,,Tennessee,W,3,96,32.0,0,bryan-edwards-1
Tony Ellison,2018-10-27,9,Arizona,,Oregon,W,2,19,9.5,0,tony-ellison-1
Emeka Emezie,2018-10-27,7,North Carolina State,@,Syracuse,L,4,89,22.3,1,emeka-emezie-1
Terren Encalade,2018-10-27,8,Tulane,@,Tulsa,W,4,44,11.0,0,terren-encalade-1
Josh Falo,2018-10-27,8,Southern California,,Arizona State,L,3,37,12.3,0,josh-falo-1
Noah Fant,2018-10-27,8,Iowa,@,Penn State,L,5,56,11.2,0,noah-fant-1
Giovanni Fauolo,2018-10-27,8,Nevada-Las Vegas,@,San Jose State,L,1,2,2.0,0,giovanni-fauolo-1
Tavien Feaster,2018-10-27,8,Clemson,@,Florida State,W,1,-4,-4.0,0,tavien-feaster-1
Jake Ferguson,2018-10-27,8,Wisconsin,@,Northwestern,L,2,7,3.5,0,jake-ferguson-1
Maurice Ffrench,2018-10-27,8,Pittsburgh,,Duke,W,2,75,37.5,2,maurice-ffrench-1
Chris Finke,2018-10-27,8,Notre Dame,N,Navy,W,2,33,16.5,0,chris-finke-1
Dez Fitzpatrick,2018-10-27,8,Louisville,,Wake Forest,L,2,16,8.0,0,dez-fitzpatrick-1
Champ Flemings,2018-10-27,8,Oregon State,@,Colorado,W,2,26,13.0,0,champ-flemings-1
Brett Foley,2018-10-27,8,San Jose State,,Nevada-Las Vegas,W,1,1,1.0,1,brett-foley-1
Kaleb Fossum,2018-10-27,9,Nevada,,San Diego State,W,2,4,2.0,0,kaleb-fossum-1
Keynan Foster,2018-10-27,8,Texas-El Paso,,Alabama-Birmingham,L,2,4,2.0,0,keynan-foster-1
Kyle Fourtenbary,2018-10-27,8,Western Kentucky,,Florida International,L,3,17,5.7,0,kyle-fourtenbary-1
Pat Freiermuth,2018-10-27,8,Penn State,,Iowa,W,1,18,18.0,1,pat-freiermuth-1
Jack Freudenthal,2018-10-27,8,Wake Forest,@,Louisville,W,1,28,28.0,1,jack-freudenthal-1
Travis Fulgham,2018-10-27,9,Old Dominion,,Middle Tennessee State,L,10,215,21.5,1,travis-fulgham-1
Aaron Fuller,2018-10-27,9,Washington,@,California,L,1,23,23.0,0,aaron-fuller-1
Myron Gailliard,2018-10-27,8,Southern Methodist,,Cincinnati,L,2,14,7.0,0,myron-gailliard-1
Tony Gaiter IV,2018-10-27,8,Florida International,@,Western Kentucky,W,2,19,9.5,0,tony-gaiter-iv-1
Reggie Gallaspy II,2018-10-27,7,North Carolina State,@,Syracuse,L,1,0,0.0,0,reggie-gallaspy-ii-1
Thomas Geddis,2018-10-27,8,Cincinnati,@,Southern Methodist,W,5,38,7.6,0,thomas-geddis-1
Giovanni Gentosi,2018-10-27,9,Rice,@,North Texas,L,1,10,10.0,0,giovanni-gentosi-1
Devin Gentry,2018-10-27,8,Georgia State,,Coastal Carolina,L,1,42,42.0,0,devin-gentry-1
Wykeen Gill,2018-10-27,8,Kansas State,@,Oklahoma,L,1,7,7.0,0,wykeen-gill-1
Terry Godwin,2018-10-27,8,Georgia,N,Florida,W,1,24,24.0,1,terry-godwin-1
Noah Gray,2018-10-27,8,Duke,@,Pittsburgh,L,5,48,9.6,0,noah-gray-1
Cameron Green,2018-10-27,8,Northwestern,,Wisconsin,W,5,31,6.2,0,cameron-green-1
