Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Marcus Foreman,2006-10-07,6,Baylor,@,Colorado,W,marcus-foreman-1,0.0,0.0,0.0,1.0
Eric Fraser,2006-10-07,6,Central Michigan,@,Toledo,W,eric-fraser-1,0.0,0.0,0.0,1.0
Marcus Freeman,2006-10-07,6,Ohio State,,Bowling Green State,W,marcus-freeman-2,0.0,0.0,0.0,1.0
Jake Galusha,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,jake-galusha-1,0.0,0.0,0.0,1.0
Joe Garcia,2006-10-07,6,Nevada,@,Hawaii,L,joe-garcia-2,0.0,0.0,0.0,1.0
Byron Garvin,2006-10-07,6,Kansas State,,Oklahoma State,W,byron-garvin-1,0.0,0.0,0.0,1.0
Willie Gaston,2006-10-07,6,Houston,,Louisiana,L,willie-gaston-1,0.0,0.0,0.0,1.0
Ryan Gilliam,2006-10-07,6,South Florida,,Connecticut,W,ryan-gilliam-1,0.0,0.0,0.0,1.0
Jonathan Goff,2006-10-07,6,Vanderbilt,@,Mississippi,L,jonathan-goff-1,0.0,0.0,0.0,1.0
Dashon Goldson,2006-10-07,6,Washington,@,Southern California,L,dashon-goldson-1,0.0,0.0,0.0,3.0
Joseph Gonzales,2006-10-07,6,Houston,,Louisiana,L,joseph-gonzales-1,0.0,0.0,0.0,1.0
Randall Goode,2006-10-07,6,Southern Methodist,@,Texas-El Paso,L,randall-goode-1,0.0,0.0,0.0,1.0
Joe Goosby,2006-10-07,5,Tulane,,Rice,W,joe-goosby-1,0.0,0.0,0.0,3.0
Josh Gordy,2006-10-07,6,Central Michigan,@,Toledo,W,josh-gordy-1,0.0,0.0,0.0,1.0
Michael Graham,2006-10-07,6,Ohio,,Western Michigan,W,michael-graham-1,0.0,0.0,0.0,1.0
Heath Grant,2006-10-07,5,Memphis,@,Alabama-Birmingham,L,heath-grant-1,0.0,0.0,0.0,1.0
Greyson Gunheim,2006-10-07,6,Washington,@,Southern California,L,greyson-gunheim-1,0.0,0.0,0.0,2.0
Ramon Guzman,2006-10-07,5,Buffalo,,Ball State,L,ramon-guzman-1,0.0,0.0,0.0,1.0
Greg Hardy,2006-10-07,6,Mississippi,,Vanderbilt,W,greg-hardy-2,0.0,0.0,0.0,1.0
Dedrick Harrington,2006-10-07,6,Missouri,@,Texas Tech,W,dedrick-harrington-1,0.0,0.0,0.0,1.0
Peter Harrington,2006-10-07,6,Army,,Virginia Military Institute,W,peter-harrington-1,0.0,0.0,0.0,1.0
Jamal Harris,2006-10-07,6,Minnesota,,Penn State,L,jamal-harris-1,0.0,0.0,0.0,1.0
Billy Harrison,2006-10-07,5,Tulane,,Rice,W,billy-harrison-1,0.0,0.0,0.0,1.0
Justin Harrison,2006-10-07,6,Illinois,,Indiana,L,justin-harrison-1,0.0,0.0,0.0,1.0
Brigham Harwell,2006-10-07,5,UCLA,,Arizona,W,brigham-harwell-1,0.0,0.0,0.0,1.0
Greg Hay,2006-10-07,6,Toledo,,Central Michigan,L,greg-hay-1,0.0,0.0,0.0,1.0
Joe Henderson,2006-10-07,6,Alabama-Birmingham,,Memphis,W,joe-henderson-1,0.0,0.0,0.0,1.0
Justin Hickman,2006-10-07,5,UCLA,,Arizona,W,justin-hickman-1,0.0,0.0,0.0,1.0
Ali Highsmith,2006-10-07,6,Louisiana State,@,Florida,L,ali-highsmith-1,0.0,0.0,0.0,1.0
Deon Hightower,2006-10-07,6,Minnesota,,Penn State,L,deon-hightower-1,0.0,0.0,0.0,1.0
Ernie Hodge,2006-10-07,6,Ohio,,Western Michigan,W,ernie-hodge-1,0.0,0.0,0.0,2.0
Chris Houston,2006-10-07,5,Arkansas,@,Auburn,W,chris-houston-1,0.0,0.0,0.0,2.0
Daniel Howell,2006-10-07,6,Washington,@,Southern California,L,daniel-howell-1,0.0,0.0,0.0,2.0
Antonio Huffman,2006-10-07,6,Texas Tech,,Missouri,L,antonio-huffman-1,0.0,0.0,0.0,1.0
Brandon Hughes,2006-10-07,5,Oregon State,,Washington State,L,brandon-hughes-1,0.0,0.0,0.0,1.0
Jack Ikegwuonu,2006-10-07,6,Wisconsin,,Northwestern,W,jack-ikegwuonu-1,0.0,0.0,0.0,2.0
James Ingram,2006-10-07,5,West Virginia,@,Mississippi State,W,james-ingram-2,0.0,0.0,0.0,1.0
David Irons,2006-10-07,6,Auburn,,Arkansas,L,david-irons-1,0.0,0.0,0.0,1.0
Kenny Iwebema,2006-10-07,6,Iowa,,Purdue,W,kenny-iwebema-1,0.0,0.0,0.0,1.0
Chevis Jackson,2006-10-07,6,Louisiana State,@,Florida,L,chevis-jackson-1,0.0,0.0,0.0,1.0
Charles Johnson,2006-10-07,6,Georgia,,Tennessee,L,charles-johnson-1,0.0,0.0,0.0,1.0
Rory Johnson,2006-10-07,6,Mississippi,,Vanderbilt,W,rory-johnson-1,0.0,0.0,0.0,1.0
Quinton Jones,2006-10-07,6,Boise State,,Louisiana Tech,W,quinton-jones-1,0.0,0.0,0.0,1.0
Jerod June,2006-10-07,6,South Carolina,@,Kentucky,W,jerod-june-1,0.0,0.0,0.0,1.0
J.J. Justice,2006-10-07,5,Maryland,@,Georgia Tech,L,jj-justice-1,0.0,0.0,0.0,1.0
Ryan Karl,2006-10-07,6,Tennessee,@,Georgia,W,ryan-karl-1,0.0,0.0,0.0,1.0
Stanford Keglar,2006-10-07,6,Purdue,@,Iowa,L,stanford-keglar-1,0.0,0.0,0.0,1.0
Bryan Kehl,2006-10-07,6,Brigham Young,,San Diego State,W,bryan-kehl-1,0.0,0.0,0.0,1.0
Shiloh Keo,2006-10-07,6,Idaho,,New Mexico State,W,shiloh-keo-1,0.0,0.0,0.0,1.0
Justin King,2006-10-07,6,Penn State,@,Minnesota,W,justin-king-1,0.0,0.0,0.0,1.0
Mitch King,2006-10-07,6,Iowa,,Purdue,W,mitch-king-1,0.0,0.0,0.0,1.0
Rashawn King,2006-10-07,6,Navy,@,Air Force,W,rashawn-king-1,0.0,0.0,0.0,1.0
Andre Kirkland,2006-10-07,6,Kent State,@,Temple,W,andre-kirkland-1,0.0,0.0,0.0,1.0
Jammie Kirlew,2006-10-07,6,Indiana,@,Illinois,W,jammie-kirlew-1,0.0,0.0,0.0,1.0
Terrance Knighton,2006-10-07,6,Temple,,Kent State,L,terrance-knighton-1,0.0,0.0,0.0,1.0
Klint Kubiak,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,klint-kubiak-1,0.0,0.0,0.0,2.0
Wade Landers,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,wade-landers-1,0.0,0.0,0.0,1.0
Travis Leitko,2006-10-07,6,Notre Dame,,Stanford,W,travis-leitko-1,0.0,0.0,0.0,1.0
Adam Leonard,2006-10-07,5,Hawaii,,Nevada,W,adam-leonard-1,0.0,0.0,0.0,1.0
Keenan Lewis,2006-10-07,5,Oregon State,,Washington State,L,keenan-lewis-1,0.0,0.0,0.0,2.0
Roy Lewis,2006-10-07,6,Washington,@,Southern California,L,roy-lewis-1,0.0,0.0,0.0,2.0
Keenan Little,2006-10-07,6,Navy,@,Air Force,W,keenan-little-1,0.0,0.0,0.0,1.0
Jamar Love,2006-10-07,5,Arkansas,@,Auburn,W,jamar-love-1,0.0,0.0,0.0,1.0
Marquay Love,2006-10-07,6,Houston,,Louisiana,L,marquay-love-1,0.0,0.0,0.0,2.0
Oscar Lua,2006-10-07,5,Southern California,,Washington,W,oscar-lua-1,0.0,0.0,0.0,1.0
Durell Mapp,2006-10-07,5,North Carolina,@,Miami (FL),L,durell-mapp-1,0.0,0.0,0.0,1.0
Marcus Mark,2006-10-07,6,Alabama-Birmingham,,Memphis,W,marcus-mark-1,0.0,0.0,0.0,1.0
Marrow,2006-10-07,6,Toledo,,Central Michigan,L,marrow-1,0.0,0.0,0.0,1.0
Bo Martin,2006-10-07,6,Toledo,,Central Michigan,L,bo-martin-1,0.0,0.0,0.0,1.0
Rey Maualuga,2006-10-07,5,Southern California,,Washington,W,rey-maualuga-1,0.0,0.0,0.0,1.0
Taylor Mays,2006-10-07,5,Southern California,,Washington,W,taylor-mays-1,0.0,0.0,0.0,1.0
Darcel McBath,2006-10-07,6,Texas Tech,,Missouri,L,darcel-mcbath-1,0.0,0.0,0.0,1.0
Trumaine McBride,2006-10-07,6,Mississippi,,Vanderbilt,W,trumaine-mcbride-1,0.0,0.0,0.0,1.0
Derek McBryde,2006-10-07,6,Kent State,@,Temple,W,derek-mcbryde-1,0.0,0.0,0.0,1.0
Marcus McCauley,2006-10-07,5,Fresno State,@,Utah State,L,marcus-mccauley-1,0.0,0.0,0.0,1.0
Marcus McClinton,2006-10-07,6,Kentucky,,South Carolina,L,marcus-mcclinton-1,0.0,0.0,0.0,1.0
Deonto McCormick,2006-10-07,5,Duke,@,Alabama,L,deonto-mccormick-1,0.0,0.0,0.0,1.0
Eric McNeal,2006-10-07,5,UCLA,,Arizona,W,eric-mcneal-1,0.0,0.0,0.0,1.0
Reggie McPherson,2006-10-07,6,Northwestern,@,Wisconsin,L,reggie-mcpherson-1,0.0,0.0,0.0,1.0
Michael Medina,2006-10-07,6,Wyoming,@,New Mexico,W,michael-medina-1,0.0,0.0,0.0,1.0
Brandon Meriweather,2006-10-07,5,Miami (FL),,North Carolina,W,brandon-meriweather-1,0.0,0.0,0.0,1.0
Miguel Merrick,2006-10-07,6,Iowa,,Purdue,W,miguel-merrick-1,0.0,0.0,0.0,1.0
Calvin Mickens,2006-10-07,5,Oklahoma State,@,Kansas State,L,calvin-mickens-1,0.0,0.0,0.0,1.0
Mike Mickens,2006-10-07,6,Cincinnati,,Akron,W,mike-mickens-1,0.0,0.0,0.0,2.0
Edmond Miles,2006-10-07,6,Iowa,,Purdue,W,edmond-miles-1,0.0,0.0,0.0,1.0
Brandon Miller,2006-10-07,6,Georgia,,Tennessee,L,brandon-miller-1,0.0,0.0,0.0,1.0
Brandon Mitchell,2006-10-07,6,Ohio State,,Bowling Green State,W,brandon-mitchell-1,0.0,0.0,0.0,1.0
Marvin Mitchell,2006-10-07,6,Tennessee,@,Georgia,W,marvin-mitchell-1,0.0,0.0,0.0,1.0
Fili Moala,2006-10-07,5,Southern California,,Washington,W,fili-moala-1,0.0,0.0,0.0,1.0
Ben Moffitt,2006-10-07,6,South Florida,,Connecticut,W,ben-moffitt-1,0.0,0.0,0.0,1.0
Demetrice Morley,2006-10-07,6,Tennessee,@,Georgia,W,demetrice-morley-1,0.0,0.0,0.0,1.0
Nigel Morris,2006-10-07,6,Toledo,,Central Michigan,L,nigel-morris-1,0.0,0.0,0.0,1.0
Daniel Muir,2006-10-07,6,Kent State,@,Temple,W,daniel-muir-1,0.0,0.0,0.0,1.0
Haruki Nakamura,2006-10-07,6,Cincinnati,,Akron,W,haruki-nakamura-1,0.0,0.0,0.0,1.0
Reggie Nelson,2006-10-07,6,Florida,,Louisiana State,W,reggie-nelson-1,0.0,0.0,0.0,1.0
Stephen Nicholas,2006-10-07,6,South Florida,,Connecticut,W,stephen-nicholas-1,0.0,0.0,0.0,1.0
Nathan Nuttall,2006-10-07,5,New Mexico State,@,Idaho,L,nathan-nuttall-1,0.0,0.0,0.0,1.0
Michael Ogle,2006-10-07,6,Central Michigan,@,Toledo,W,michael-ogle-1,0.0,0.0,0.0,1.0
Paul Oliver,2006-10-07,6,Georgia,,Tennessee,L,paul-oliver-1,0.0,0.0,0.0,1.0
Wopamo Osaisai,2006-10-07,6,Stanford,@,Notre Dame,L,wopamo-osaisai-1,0.0,0.0,0.0,3.0
David Overstreet,2006-10-07,6,Missouri,@,Texas Tech,W,david-overstreet-1,0.0,0.0,0.0,1.0
Mike Pagnotta,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,mike-pagnotta-1,0.0,0.0,0.0,1.0
Ronnie Palmer,2006-10-07,6,Arizona,@,UCLA,L,ronnie-palmer-1,0.0,0.0,0.0,1.0
Mark Parson,2006-10-07,6,Ohio,,Western Michigan,W,mark-parson-1,0.0,0.0,0.0,2.0
Dominic Patrick,2006-10-07,6,Arizona,@,UCLA,L,dominic-patrick-1,0.0,0.0,0.0,3.0
Kenny Patton,2006-10-07,5,Hawaii,,Nevada,W,kenny-patton-1,0.0,0.0,0.0,1.0
Bryan Payton,2006-10-07,5,Oregon State,,Washington State,L,bryan-payton-2,0.0,0.0,0.0,1.0
Derek Pegues,2006-10-07,6,Mississippi State,,West Virginia,L,derek-pegues-1,0.0,0.0,0.0,1.0
Jarvis Penerton,2006-10-07,6,Florida International,@,North Texas,L,jarvis-penerton-1,0.0,0.0,0.0,1.0
Dave Philistin,2006-10-07,5,Maryland,@,Georgia Tech,L,dave-philistin-1,0.0,0.0,0.0,1.0
Sabby Piscitelli,2006-10-07,5,Oregon State,,Washington State,L,sabby-piscitelli-1,0.0,0.0,0.0,1.0
Lovon Ponder,2006-10-07,5,Miami (FL),,North Carolina,W,lovon-ponder-1,0.0,0.0,0.0,2.0
Jake Pottorff,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,jake-pottorff-1,0.0,0.0,0.0,1.0
Jake Powers,2006-10-07,6,Indiana,@,Illinois,W,jake-powers-1,0.0,0.0,0.0,1.0
Austin Pritchard,2006-10-07,5,Western Michigan,@,Ohio,L,austin-pritchard-1,0.0,0.0,0.0,1.0
Brian Rackley,2006-10-07,5,North Carolina,@,Miami (FL),L,brian-rackley-1,0.0,0.0,0.0,1.0
David Reese,2006-10-07,6,Temple,,Kent State,L,david-reese-1,0.0,0.0,0.0,1.0
Jay Richardson,2006-10-07,6,Ohio State,,Bowling Green State,W,jay-richardson-1,0.0,0.0,0.0,1.0
Matterral Richardson,2006-10-07,5,Arkansas,@,Auburn,W,matterral-richardson-1,0.0,0.0,0.0,1.0
Mike Richardson,2006-10-07,6,Notre Dame,,Stanford,W,mike-richardson-1,0.0,0.0,0.0,1.0
Hardy Ricks,2006-10-07,6,Missouri,@,Texas Tech,W,hardy-ricks-1,0.0,0.0,0.0,1.0
Mike Rivera,2006-10-07,6,Kansas,,Texas A&M,L,mike-rivera-1,0.0,0.0,0.0,1.0
Keith Rivers,2006-10-07,5,Southern California,,Washington,W,keith-rivers-1,0.0,0.0,0.0,2.0
Antwain Robinson,2006-10-07,5,Arkansas,@,Auburn,W,antwain-robinson-1,0.0,0.0,0.0,1.0
Chris Robinson,2006-10-07,6,South Florida,,Connecticut,W,chris-robinson-1,0.0,0.0,0.0,1.0
Brian Robison,2006-10-07,6,Texas,N,Oklahoma,W,brian-robison-1,0.0,0.0,0.0,1.0
Kasey Ross,2006-10-07,5,East Carolina,,Virginia,W,kasey-ross-1,0.0,0.0,0.0,1.0
Israel Route,2006-10-07,5,Tulane,,Rice,W,israel-route-1,0.0,0.0,0.0,5.0
Gustav Rydstedt,2006-10-07,6,Stanford,@,Notre Dame,L,gustav-rydstedt-1,0.0,0.0,0.0,1.0
Glenn Sharpe,2006-10-07,5,Miami (FL),,North Carolina,W,glenn-sharpe-1,0.0,0.0,0.0,1.0
Mike Sherels,2006-10-07,6,Minnesota,,Penn State,L,mike-sherels-1,0.0,0.0,0.0,1.0
Julian Shives-Sams,2006-10-07,5,Tulane,,Rice,W,julian-shives-sams-1,0.0,0.0,0.0,1.0
Elgin Simmons,2006-10-07,5,Fresno State,@,Utah State,L,elgin-simmons-1,0.0,0.0,0.0,3.0
Lorenzo Sims,2006-10-07,6,Colorado,,Baylor,L,lorenzo-sims-1,0.0,0.0,0.0,1.0
Chris Singleton,2006-10-07,6,Iowa State,,Nebraska,L,chris-singleton-1,0.0,0.0,0.0,1.0
Lionell Singleton,2006-10-07,6,Florida International,@,North Texas,L,lionell-singleton-1,0.0,0.0,0.0,2.0
Brian Smith,2006-10-07,6,Missouri,@,Texas Tech,W,brian-smith-1,0.0,0.0,0.0,1.0
Reggie Smith,2006-10-07,5,Oklahoma,N,Texas,L,reggie-smith-1,0.0,0.0,0.0,1.0
Markell Staffieri,2006-10-07,6,Brigham Young,,San Diego State,W,markell-staffieri-1,0.0,0.0,0.0,1.0
Antonio Steele,2006-10-07,6,Illinois,,Indiana,L,antonio-steele-1,0.0,0.0,0.0,1.0
Brandon Stiggers,2006-10-07,6,Baylor,@,Colorado,W,brandon-stiggers-1,0.0,0.0,0.0,1.0
Brock Stratton,2006-10-07,6,Texas Tech,,Missouri,L,brock-stratton-1,0.0,0.0,0.0,1.0
Darrell Stuckey,2006-10-07,6,Kansas,,Texas A&M,L,darrell-stuckey-1,0.0,0.0,0.0,1.0
Stryker Sulak,2006-10-07,6,Missouri,@,Texas Tech,W,stryker-sulak-1,0.0,0.0,0.0,1.0
O.J. Swift,2006-10-07,6,New Mexico,,Wyoming,L,oj-swift-1,0.0,0.0,0.0,1.0
Aqib Talib,2006-10-07,6,Kansas,,Texas A&M,L,aqib-talib-1,0.0,0.0,0.0,3.0
Davanzo Tate,2006-10-07,6,Akron,@,Cincinnati,L,davanzo-tate-1,0.0,0.0,0.0,1.0
Caleb Taylor,2006-10-07,6,Utah State,,Fresno State,W,caleb-taylor-1,0.0,0.0,0.0,1.0
Tony Taylor,2006-10-07,6,Georgia,,Tennessee,L,tony-taylor-1,0.0,0.0,0.0,1.0
Greg Terrell,2006-10-07,5,Memphis,@,Alabama-Birmingham,L,greg-terrell-1,0.0,0.0,0.0,1.0
Rickey Thenarse,2006-10-07,6,Nebraska,@,Iowa State,W,rickey-thenarse-1,0.0,0.0,0.0,1.0
Marcus Thomas,2006-10-07,6,Florida,,Louisiana State,W,marcus-thomas-4,0.0,0.0,0.0,1.0
Terrell Thomas,2006-10-07,5,Southern California,,Washington,W,terrell-thomas-1,0.0,0.0,0.0,4.0
Tyler Tidwell,2006-10-07,6,Navy,@,Air Force,W,tyler-tidwell-1,0.0,0.0,0.0,2.0
Misi Tupe,2006-10-07,6,Texas A&M,@,Kansas,W,misi-tupe-1,0.0,0.0,0.0,1.0
Barry Turner,2006-10-07,6,Nebraska,@,Iowa State,W,barry-turner-1,0.0,0.0,0.0,1.0
Rodney Van,2006-10-07,5,UCLA,,Arizona,W,rodney-van-1,0.0,0.0,0.0,1.0
Darius Vinnett,2006-10-07,5,Arkansas,@,Auburn,W,darius-vinnett-1,0.0,0.0,0.0,1.0
David Vobora,2006-10-07,6,Idaho,,New Mexico State,W,david-vobora-1,0.0,0.0,0.0,1.0
Devrett Wade,2006-10-07,5,Arkansas State,,Louisiana-Monroe,W,devrett-wade-1,0.0,0.0,0.0,1.0
Devon Walker,2006-10-07,6,Nevada,@,Hawaii,L,devon-walker-1,0.0,0.0,0.0,1.0
Kurt Ware,2006-10-07,6,Wisconsin,,Northwestern,W,kurt-ware-1,0.0,0.0,0.0,1.0
Thaddaeus Washington,2006-10-07,6,Colorado,,Baylor,L,thaddaeus-washington-1,0.0,0.0,0.0,1.0
Josh Weaver,2006-10-07,5,Memphis,@,Alabama-Birmingham,L,josh-weaver-1,0.0,0.0,0.0,1.0
Anthony Webb,2006-10-07,6,Kansas,,Texas A&M,L,anthony-webb-1,0.0,0.0,0.0,1.0
John Wendling,2006-10-07,6,Wyoming,@,New Mexico,W,john-wendling-1,0.0,0.0,0.0,1.0
Philip Wheeler,2006-10-07,6,Georgia Tech,,Maryland,W,philip-wheeler-1,0.0,0.0,0.0,1.0
Aaron Whittington,2006-10-07,5,UCLA,,Arizona,W,aaron-whittington-1,0.0,0.0,0.0,1.0
Wayne Wilder,2006-10-07,6,Kansas,,Texas A&M,L,wayne-wilder-1,0.0,0.0,0.0,1.0
Brian Williams,2006-10-07,6,Washington State,@,Oregon State,W,brian-williams-5,0.0,0.0,0.0,1.0
Chaz Williams,2006-10-07,5,Louisiana-Monroe,@,Arkansas State,L,chaz-williams-1,0.0,0.0,0.0,1.0
Darryl Williams,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,darryl-williams-1,0.0,0.0,0.0,1.0
Demond Williams,2006-10-07,6,Michigan State,@,Michigan,L,demond-williams-1,0.0,0.0,0.0,2.0
Dominique Williams,2006-10-07,5,Arkansas State,,Louisiana-Monroe,W,dominique-williams-1,0.0,0.0,0.0,1.0
Mike T. Williams,2006-10-07,6,Boise State,,Louisiana Tech,W,mike-t-williams-1,0.0,0.0,0.0,1.0
Quinte Williams,2006-10-07,6,Houston,,Louisiana,L,quinte-williams-1,0.0,0.0,0.0,1.0
Travis Williams,2006-10-07,5,East Carolina,,Virginia,W,travis-williams-1,0.0,0.0,0.0,3.0
Patrick Willis,2006-10-07,6,Mississippi,,Vanderbilt,W,patrick-willis-1,0.0,0.0,0.0,1.0
C.J. Wilson,2006-10-07,6,Baylor,@,Colorado,W,cj-wilson-2,0.0,0.0,0.0,1.0
Fred Wilson,2006-10-07,5,East Carolina,,Virginia,W,fred-wilson-1,0.0,0.0,0.0,1.0
Josh Wilson,2006-10-07,5,Maryland,@,Georgia Tech,L,josh-wilson-1,0.0,0.0,0.0,2.0
D.J. Wolfe,2006-10-07,5,Oklahoma,N,Texas,L,dj-wolfe-1,0.0,0.0,0.0,1.0
Justin Woodall,2006-10-07,6,Alabama,,Duke,W,justin-woodall-1,0.0,0.0,0.0,1.0
Abraham Wright,2006-10-07,6,Colorado,,Baylor,L,abraham-wright-1,0.0,0.0,0.0,1.0
T.J. Wright,2006-10-07,6,Ohio,,Western Michigan,W,tj-wright-1,0.0,0.0,0.0,1.0
Joey Card,2006-10-08,6,Miami (OH),,Northern Illinois,L,joey-card-1,0.0,0.0,0.0,1.0
Taheem Acevedo,2006-10-12,6,Florida Atlantic,,Southern Utah,W,taheem-acevedo-1,0.0,0.0,0.0,2.0
Kris Bartels,2006-10-12,6,Florida Atlantic,,Southern Utah,W,kris-bartels-1,0.0,0.0,0.0,1.0
Chris Chancellor,2006-10-12,7,Clemson,,Temple,W,chris-chancellor-1,0.0,0.0,0.0,1.0
Brandon Flowers,2006-10-12,6,Virginia Tech,@,Boston College,L,brandon-flowers-1,0.0,0.0,0.0,1.0
Dominique Harris,2006-10-12,7,Temple,@,Clemson,L,dominique-harris-1,0.0,0.0,0.0,1.0
Victor Harris,2006-10-12,6,Virginia Tech,@,Boston College,L,victor-harris-1,0.0,0.0,0.0,1.0
Mark Herzlich,2006-10-12,6,Boston College,,Virginia Tech,W,mark-herzlich-1,0.0,0.0,0.0,1.0
Brenden Hill,2006-10-12,6,Virginia Tech,@,Boston College,L,brenden-hill-1,0.0,0.0,0.0,1.0
Klint Kubiak,2006-10-12,6,Colorado State,@,Air Force,L,klint-kubiak-1,0.0,0.0,0.0,1.0
D.J. Parker,2006-10-12,6,Virginia Tech,@,Boston College,L,dj-parker-1,0.0,0.0,0.0,1.0
B.J. Raji,2006-10-12,6,Boston College,,Virginia Tech,W,bj-raji-1,0.0,0.0,0.0,1.0
Cergile Sincere,2006-10-12,6,Florida Atlantic,,Southern Utah,W,cergile-sincere-1,0.0,0.0,0.0,1.0
Corey Small,2006-10-12,6,Florida Atlantic,,Southern Utah,W,corey-small-1,0.0,0.0,0.0,2.0
Brady Smith,2006-10-12,6,Boston College,,Virginia Tech,W,brady-smith-2,0.0,0.0,0.0,1.0
Aaron Berry,2006-10-13,7,Pittsburgh,@,Central Florida,W,aaron-berry-1,0.0,0.0,0.0,2.0
Darrelle Revis,2006-10-13,7,Pittsburgh,@,Central Florida,W,darrelle-revis-1,0.0,0.0,0.0,1.0
Jon Abbate,2006-10-14,7,Wake Forest,@,North Carolina State,W,jon-abbate-1,0.0,0.0,0.0,1.0
E.J. Adams,2006-10-14,7,Kentucky,@,Louisiana State,L,ej-adams-1,0.0,0.0,0.0,1.0
Jamar Adams,2006-10-14,7,Michigan,@,Penn State,W,jamar-adams-1,0.0,0.0,0.0,1.0
SirDarean Adams,2006-10-14,7,Michigan State,,Ohio State,L,sirdarean-adams-1,0.0,0.0,0.0,1.0
Kedrick Alexander,2006-10-14,6,Tulsa,@,East Carolina,W,kedrick-alexander-1,0.0,0.0,0.0,2.0
Jay Alford,2006-10-14,7,Penn State,,Michigan,L,jay-alford-1,0.0,0.0,0.0,1.0
Brandon Archer,2006-10-14,7,Kansas State,,Nebraska,L,brandon-archer-1,0.0,0.0,0.0,1.0
Anthony Arline,2006-10-14,7,Baylor,@,Texas,L,anthony-arline-1,0.0,0.0,0.0,1.0
K.C. Asiodu,2006-10-14,6,Nevada-Las Vegas,,New Mexico,L,kc-asiodu-1,0.0,0.0,0.0,1.0
Baraka Atkins,2006-10-14,6,Miami (FL),,Florida International,W,baraka-atkins-1,0.0,0.0,0.0,1.0
Cliff Avril,2006-10-14,7,Purdue,@,Northwestern,W,cliff-avril-1,0.0,0.0,0.0,1.0
Adrian Aye-Darko,2006-10-14,6,Duke,,Florida State,L,adrian-aye-darko-1,0.0,0.0,0.0,1.0
Kentwan Balmer,2006-10-14,6,North Carolina,,South Florida,L,kentwan-balmer-1,0.0,0.0,0.0,1.0
Dominique Barber,2006-10-14,7,Minnesota,@,Wisconsin,L,dominique-barber-1,0.0,0.0,0.0,1.0
Dan Bazuin,2006-10-14,7,Central Michigan,,Ball State,W,dan-bazuin-1,0.0,0.0,0.0,1.0
Deon Beasley,2006-10-14,7,Texas,,Baylor,W,deon-beasley-1,0.0,0.0,0.0,1.0
Walter Boye-Doe,2006-10-14,7,Colorado,,Texas Tech,W,walter-boye-doe-1,0.0,0.0,0.0,2.0
Diyral Briggs,2006-10-14,7,Bowling Green State,,Eastern Michigan,W,diyral-briggs-1,0.0,0.0,0.0,1.0
Cha'Pelle Brown,2006-10-14,7,Colorado,,Texas Tech,W,chapelle-brown-1,0.0,0.0,0.0,1.0
Chris Brown,2006-10-14,7,Iowa State,@,Oklahoma,L,chris-brown-10,0.0,0.0,0.0,1.0
Mkristo Bruce,2006-10-14,7,Washington State,,California,L,mkristo-bruce-1,0.0,0.0,0.0,1.0
Ketric Buffin,2006-10-14,7,Navy,,Rutgers,L,ketric-buffin-1,0.0,0.0,0.0,1.0
Melvin Bullitt,2006-10-14,7,Texas A&M,,Missouri,W,melvin-bullitt-1,0.0,0.0,0.0,2.0
Khayyam Burns,2006-10-14,6,Arkansas State,@,Memphis,W,khayyam-burns-1,0.0,0.0,0.0,1.0
C.J. Byrd,2006-10-14,7,Georgia,,Vanderbilt,L,cj-byrd-1,0.0,0.0,0.0,1.0
Jairus Byrd,2006-10-14,6,Oregon,,UCLA,W,jairus-byrd-1,0.0,0.0,0.0,1.0
Lance Byrd,2006-10-14,7,Rice,,Alabama-Birmingham,W,lance-byrd-1,0.0,0.0,0.0,1.0
Luke Cain,2006-10-14,7,Syracuse,@,West Virginia,L,luke-cain-1,0.0,0.0,0.0,1.0
Joel Caldwell,2006-10-14,7,Vanderbilt,@,Georgia,W,joel-caldwell-1,0.0,0.0,0.0,1.0
Calais Campbell,2006-10-14,6,Miami (FL),,Florida International,W,calais-campbell-1,0.0,0.0,0.0,1.0
Caleb Campbell,2006-10-14,7,Army,@,Connecticut,L,caleb-campbell-1,0.0,0.0,0.0,1.0
John Chan,2006-10-14,7,Navy,,Rutgers,L,john-chan-1,0.0,0.0,0.0,1.0
Marquise Charles,2006-10-14,7,Utah State,@,San Jose State,L,marquise-charles-1,0.0,0.0,0.0,1.0
Matthew Chatelain,2006-10-14,6,Southern Mississippi,,Houston,W,matthew-chatelain-1,0.0,0.0,0.0,1.0
Tyler Clutts,2006-10-14,6,Fresno State,,Hawaii,L,tyler-clutts-1,0.0,0.0,0.0,1.0
Nelson Coleman,2006-10-14,6,Tulsa,@,East Carolina,W,nelson-coleman-1,0.0,0.0,0.0,1.0
Quentin Cotton,2006-10-14,6,East Carolina,,Tulsa,L,quentin-cotton-1,0.0,0.0,0.0,1.0
Perrish Cox,2006-10-14,6,Oklahoma State,@,Kansas,W,perrish-cox-1,0.0,0.0,0.0,1.0
