Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
David Freeman,2008-09-06,2,Washington,,Brigham Young,L,6,30,5.0,0,david-freeman-1
Josh Freeman,2008-09-06,2,Kansas State,,Montana State,W,5,35,7.0,2,josh-freeman-1
Robbie Frey,2008-09-06,2,Connecticut,@,Temple,W,1,1,1.0,0,robbie-frey-1
Inoke Funaki,2008-09-06,2,Hawaii,,Weber State,W,7,20,2.9,0,inoke-funaki-1
Blaine Gabbert,2008-09-06,2,Missouri,,Southeast Missouri State,W,3,17,5.7,0,blaine-gabbert-1
Dontayo Gage,2008-09-06,2,Eastern Michigan,@,Michigan State,L,1,1,1.0,0,dontayo-gage-1
Joe Ganz,2008-09-06,2,Nebraska,,San Jose State,W,6,-2,-0.3,0,joe-ganz-1
Chris Garrett,2008-09-06,2,Ohio,@,Ohio State,L,7,22,3.1,0,chris-garrett-1
Desmond Gee,2008-09-06,2,Middle Tennessee State,,Maryland,W,8,13,1.6,0,desmond-gee-1
Greg Genho,2008-09-06,2,Wyoming,,Air Force,L,1,1,1.0,0,greg-genho-1
Toby Gerhart,2008-09-06,2,Stanford,@,Arizona State,L,16,67,4.2,2,toby-gerhart-1
Willie Geter,2008-09-06,2,Bowling Green State,,Minnesota,L,8,27,3.4,0,willie-geter-1
Peter Geurts,2008-09-06,2,California,@,Washington State,W,6,44,7.3,0,peter-geurts-1
David Gilreath,2008-09-06,2,Wisconsin,,Marshall,W,1,11,11.0,0,david-gilreath-1
Sean Glennon,2008-09-06,2,Virginia Tech,,Furman,W,2,-1,-0.5,0,sean-glennon-1
John Goebel,2008-09-06,2,Cincinnati,@,Oklahoma,L,8,27,3.4,0,john-goebel-1
Mike Goodson,2008-09-06,2,Texas A&M,@,New Mexico,W,6,9,1.5,0,mike-goodson-1
Demarcus Grady,2008-09-06,2,Northern Illinois,@,Western Michigan,L,7,43,6.1,1,demarcus-grady-1
Kevin Grady,2008-09-06,2,Michigan,,Miami (OH),W,3,6,2.0,0,kevin-grady-1
Wenquel Graves,2008-09-06,2,Western Kentucky,@,Eastern Kentucky,W,1,2,2.0,0,wenquel-graves-1
Cyrus Gray,2008-09-06,2,Texas A&M,@,New Mexico,W,10,29,2.9,0,cyrus-gray-1
Michael Greco,2008-09-06,2,Central Florida,,South Florida,L,6,51,8.5,0,michael-greco-1
Stephfon Green,2008-09-06,2,Penn State,,Oregon State,W,11,19,1.7,0,stephfon-green-1
Shonn Greene,2008-09-06,2,Iowa,,Florida International,W,13,130,10.0,1,shonn-greene-1
Robert Griffin III,2008-09-06,2,Baylor,,Northwestern State,W,10,42,4.2,1,robert-griffin-iii-1
Willie Griffin,2008-09-06,2,Washington,,Brigham Young,L,2,14,7.0,0,willie-griffin-1
Nic Grigsby,2008-09-06,2,Arizona,,Toledo,W,20,135,6.8,3,nic-grigsby-1
Matt Grothe,2008-09-06,2,South Florida,@,Central Florida,W,20,54,2.7,0,matt-grothe-1
Dustin Grutza,2008-09-06,2,Cincinnati,@,Oklahoma,L,9,11,1.2,1,dustin-grutza-1
Josh Haden,2008-09-06,2,Boston College,,Georgia Tech,L,8,35,4.4,0,josh-haden-1
Kyle Halderman,2008-09-06,2,Air Force,@,Wyoming,W,3,85,28.3,0,kyle-halderman-1
Arkelon Hall,2008-09-06,2,Memphis,,Rice,L,9,36,4.0,0,arkelon-hall-1
Brian Hall,2008-09-06,2,Memphis,,Rice,L,1,4,4.0,0,brian-hall-1
Frank Halliburton,2008-09-06,1,Purdue,,Northern Colorado,W,2,13,6.5,0,frank-halliburton-1
Jewel Hampton,2008-09-06,2,Iowa,,Florida International,W,10,54,5.4,0,jewel-hampton-1
Donte Harden,2008-09-06,2,Ohio,@,Ohio State,L,11,63,5.7,1,donte-harden-1
Chandler Harnish,2008-09-06,2,Northern Illinois,@,Western Michigan,L,3,9,3.0,0,chandler-harnish-1
Chris Harper,2008-09-06,2,Oregon,,Utah State,W,4,25,6.3,1,chris-harper-1
Cullen Harper,2008-09-06,2,Clemson,,Citadel,W,3,14,4.7,0,cullen-harper-1
Jamie Harper,2008-09-06,2,Clemson,,Citadel,W,6,38,6.3,1,jamie-harper-1
Graham Harrell,2008-09-06,2,Texas Tech,@,Nevada,W,2,-2,-1.0,0,graham-harrell-1
Clifford Harris,2008-09-06,2,Duke,,Northwestern,L,18,86,4.8,1,clifford-harris-1
Dwayne Harris,2008-09-06,2,East Carolina,,West Virginia,W,2,6,3.0,0,dwayne-harris-1
Montel Harris,2008-09-06,2,Boston College,,Georgia Tech,L,5,21,4.2,0,montel-harris-1
Brandon Hart,2008-09-06,2,Mississippi State,,Southeastern Louisiana,W,1,4,4.0,0,brandon-hart-1
Mike Hartline,2008-09-06,2,Kentucky,,Norfolk State,W,3,2,0.7,0,mike-hartline-1
Tysyn Hartman,2008-09-06,2,Kansas State,,Montana State,W,1,1,1.0,0,tysyn-hartman-1
Percy Harvin,2008-09-06,2,Florida,,Miami (FL),W,5,27,5.4,1,percy-harvin-1
Cody Hawkins,2008-09-06,2,Colorado,,Eastern Washington,W,5,12,2.4,0,cody-hawkins-1
Tyrell Hayden,2008-09-06,2,Western Kentucky,@,Eastern Kentucky,W,26,98,3.8,1,tyrell-hayden-1
Johnny Hekker,2008-09-06,2,Oregon State,@,Penn State,L,1,-9,-9.0,0,johnny-hekker-1
Roy Helu Jr.,2008-09-06,2,Nebraska,,San Jose State,W,9,59,6.6,1,roy-helu-jr-1
Atiyyah Henderson,2008-09-06,2,San Diego State,@,Notre Dame,L,2,12,6.0,0,atiyyah-henderson-1
Keegan Herring,2008-09-06,2,Arizona State,,Stanford,W,12,59,4.9,1,keegan-herring-1
Dan Herron,2008-09-06,2,Ohio State,,Ohio,W,12,50,4.2,1,dan-herron-1
Geoffrey Hewitt,2008-09-06,2,Army,,New Hampshire,L,1,4,4.0,0,geoffrey-hewitt-1
Travis Hewitt,2008-09-06,2,Arkansas State,,Texas Southern,W,3,22,7.3,1,travis-hewitt-1
Ryan Hightower,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,1,8,8.0,0,ryan-hightower-1
P.J. Hill,2008-09-06,2,Wisconsin,,Marshall,W,18,57,3.2,2,pj-hill-1
Tim Hiller,2008-09-06,2,Western Michigan,,Northern Illinois,W,3,11,3.7,1,tim-hiller-1
T.Y. Hilton,2008-09-06,2,Florida International,@,Iowa,L,1,3,3.0,0,ty-hilton-1
Doug Hogue,2008-09-06,2,Syracuse,,Akron,L,3,9,3.0,0,doug-hogue-1
Jay Hollingsworth,2008-09-06,2,Duke,,Northwestern,L,11,41,3.7,0,jay-hollingsworth-1
Paul Homer,2008-09-06,2,Washington,,Brigham Young,L,1,6,6.0,0,paul-homer-1
Justin Hoskins,2008-09-06,2,Central Michigan,@,Georgia,L,2,2,1.0,0,justin-hoskins-1
Rob Housler,2008-09-06,2,Florida Atlantic,,Alabama-Birmingham,W,1,-4,-4.0,0,rob-housler-1
Brian Hoyer,2008-09-06,2,Michigan State,,Eastern Michigan,W,3,2,0.7,0,brian-hoyer-1
Will Hudgens,2008-09-06,2,Memphis,,Rice,L,4,26,6.5,0,will-hudgens-1
Robert Hughes,2008-09-06,1,Notre Dame,,San Diego State,W,17,54,3.2,0,robert-hughes-1
Kendall Hunter,2008-09-06,2,Oklahoma State,,Houston,W,22,210,9.5,2,kendall-hunter-1
Mark Ingram,2008-09-06,2,Alabama,,Tulane,W,11,63,5.7,1,mark-ingram-1
Chris Ivory,2008-09-06,2,Washington State,,California,L,5,20,4.0,0,chris-ivory-1
Boo Jackson,2008-09-06,2,Ohio,@,Ohio State,L,7,55,7.9,0,boo-jackson-1
Deonte Jackson,2008-09-06,2,Idaho,,Idaho State,W,12,100,8.3,1,deonte-jackson-1
Jerrell Jackson,2008-09-06,2,Missouri,,Southeast Missouri State,W,1,11,11.0,0,jerrell-jackson-1
Jimmy Jackson,2008-09-06,2,Missouri,,Southeast Missouri State,W,10,64,6.4,1,jimmy-jackson-1
Marcus Jackson,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,8,47,5.9,0,marcus-jackson-1
Patrick Jackson,2008-09-06,2,Louisiana Tech,@,Kansas,L,13,19,1.5,0,patrick-jackson-1
Rashawn Jackson,2008-09-06,2,Virginia,,Richmond,W,1,3,3.0,0,rashawn-jackson-1
Terrell Jackson,2008-09-06,2,Texas-El Paso,,Texas,L,17,94,5.5,0,terrell-jackson-2
Chris Jacquemain,2008-09-06,2,Akron,@,Syracuse,W,5,-9,-1.8,0,chris-jacquemain-1
Javarris James,2008-09-06,2,Miami (FL),@,Florida,L,2,4,2.0,0,javarris-james-1
Eugene Jarvis,2008-09-06,2,Kent State,@,Iowa State,L,24,139,5.8,1,eugene-jarvis-1
A.J. Jimmerson,2008-09-06,2,Michigan State,,Eastern Michigan,W,3,10,3.3,0,aj-jimmerson-1
Aaron Johns,2008-09-06,2,Alabama-Birmingham,@,Florida Atlantic,L,5,14,2.8,1,aaron-johns-1
Gartrell Johnson III,2008-09-06,2,Colorado State,,Sacramento State,W,20,73,3.7,1,gartrell-johnson-iii-1
Andrew Johnson,2008-09-06,2,Akron,@,Syracuse,W,7,39,5.6,0,andrew-johnson-2
Beau Johnson,2008-09-06,2,Oklahoma State,,Houston,W,10,66,6.6,0,beau-johnson-1
Brian Johnson,2008-09-06,2,Utah,,Nevada-Las Vegas,W,5,80,16.0,1,brian-johnson-2
Cody Johnson,2008-09-06,2,Texas,@,Texas-El Paso,W,5,18,3.6,1,cody-johnson-1
Damaris Johnson,2008-09-06,2,Tulsa,@,North Texas,W,1,11,11.0,0,damaris-johnson-1
David Johnson,2008-09-06,2,Tulsa,@,North Texas,W,8,12,1.5,1,david-johnson-3
Jared Johnson,2008-09-06,2,Western Kentucky,@,Eastern Kentucky,W,2,8,4.0,0,jared-johnson-1
Jeremiah Johnson,2008-09-06,2,Oregon,,Utah State,W,1,37,37.0,0,jeremiah-johnson-1
Jerrod Johnson,2008-09-06,2,Texas A&M,@,New Mexico,W,8,10,1.3,0,jerrod-johnson-1
Michael Johnson,2008-09-06,2,Nevada-Las Vegas,@,Utah,L,2,6,3.0,0,michael-johnson-8
Scott Johnson,2008-09-06,2,Cincinnati,@,Oklahoma,L,1,1,1.0,1,scott-johnson-1
Derrell Johnson-Koulianos,2008-09-06,2,Iowa,,Florida International,W,1,6,6.0,0,derrell-johnson-koulianos-1
Carlton Jones,2008-09-06,1,Florida State,,Western Carolina,W,2,24,12.0,0,carlton-jones-1
Charlie Jones,2008-09-06,2,Memphis,,Rice,L,7,22,3.1,2,charlie-jones-1
Jacoby Jones,2008-09-06,2,Baylor,,Northwestern State,W,5,14,2.8,0,jacoby-jones-1
Joe Jones,2008-09-06,2,Temple,,Connecticut,L,13,46,3.5,0,joe-jones-1
Roddy Jones,2008-09-06,2,Georgia Tech,@,Boston College,W,3,7,2.3,0,roddy-jones-1
Kevin Jurovich,2008-09-06,2,San Jose State,@,Nebraska,L,2,2,1.0,0,kevin-jurovich-1
Colin Kaepernick,2008-09-06,2,Nevada,,Texas Tech,L,17,92,5.4,0,colin-kaepernick-1
Case Keenum,2008-09-06,2,Houston,@,Oklahoma State,L,9,81,9.0,0,case-keenum-1
Richard Kelly,2008-09-06,2,South Florida,@,Central Florida,W,8,39,4.9,0,richard-kelly-1
Dennis Kennedy,2008-09-06,2,Akron,@,Syracuse,W,11,89,8.1,1,dennis-kennedy-1
Jeremy Kerley,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,2,9,4.5,1,jeremy-kerley-1
Anthony Kimble,2008-09-06,2,Stanford,@,Arizona State,L,6,19,3.2,0,anthony-kimble-1
Caleb King,2008-09-06,2,Georgia,,Central Michigan,W,7,28,4.0,1,caleb-king-1
Bubba Kirksey,2008-09-06,2,Southern Mississippi,@,Auburn,L,2,8,4.0,0,bubba-kirksey-1
Andre Kohn,2008-09-06,2,Houston,@,Oklahoma State,L,8,0,0.0,0,andre-kohn-1
Max Komar,2008-09-06,2,Idaho,,Idaho State,W,1,11,11.0,0,max-komar-1
Willy Korn,2008-09-06,2,Clemson,,Citadel,W,1,-1,-1.0,0,willy-korn-1
Luke Kravitz,2008-09-06,2,Washington,,Brigham Young,L,1,1,1.0,1,luke-kravitz-1
D.D. Kyles,2008-09-06,2,Middle Tennessee State,,Maryland,W,1,0,0.0,0,dd-kyles-1
Peter Lalich,2008-09-06,2,Virginia,,Richmond,W,2,-4,-2.0,0,peter-lalich-1
Kinsmon Lancaster,2008-09-06,2,Louisiana-Monroe,@,Arkansas,L,2,-8,-4.0,0,kinsmon-lancaster-1
Jorvorskie Lane,2008-09-06,2,Texas A&M,@,New Mexico,W,7,19,2.7,0,jorvorskie-lane-1
Derek Lawson,2008-09-06,2,Arkansas State,,Texas Southern,W,18,209,11.6,1,derek-lawson-1
Tyson Lee,2008-09-06,2,Mississippi State,,Southeastern Louisiana,W,1,6,6.0,0,tyson-lee-1
Dan Lefevour,2008-09-06,2,Central Michigan,@,Georgia,L,4,19,4.8,0,dan-lefevour-1
Ashton Leggett,2008-09-06,2,Michigan State,,Eastern Michigan,W,2,8,4.0,1,ashton-leggett-1
Corey Leonard,2008-09-06,2,Arkansas State,,Texas Southern,W,1,21,21.0,0,corey-leonard-1
Mikel Leshoure,2008-09-06,2,Illinois,,Eastern Illinois,W,10,49,4.9,0,mikel-leshoure-1
Brad Lester,2008-09-06,2,Auburn,,Southern Mississippi,W,12,45,3.8,0,brad-lester-1
Kellen Lewis,2008-09-06,2,Indiana,,Murray State,W,1,-2,-2.0,0,kellen-lewis-1
Kenny Lewis,2008-09-06,2,Virginia Tech,,Furman,W,13,50,3.8,1,kenny-lewis-2
Thaddeus Lewis,2008-09-06,2,Duke,,Northwestern,L,12,38,3.2,1,thaddeus-lewis-2
Ina Liaina,2008-09-06,2,San Jose State,@,Nebraska,L,1,3,3.0,0,ina-liaina-1
Ryan Lindley,2008-09-06,2,San Diego State,@,Notre Dame,L,2,-6,-3.0,1,ryan-lindley-1
Luke Lippincott,2008-09-06,2,Nevada,,Texas Tech,L,8,35,4.4,0,luke-lippincott-1
Phillip Livas,2008-09-06,2,Louisiana Tech,@,Kansas,L,2,80,40.0,0,phillip-livas-1
Marquise Liverpool,2008-09-06,2,Temple,,Connecticut,L,9,24,2.7,0,marquise-liverpool-1
Marshall Lobbestael,2008-09-06,2,Washington State,,California,L,3,-5,-1.7,0,marshall-lobbestael-1
Derrick Locke,2008-09-06,2,Kentucky,,Norfolk State,W,5,96,19.2,1,derrick-locke-1
Jake Locker,2008-09-06,2,Washington,,Brigham Young,L,18,62,3.4,2,jake-locker-1
Kevin Lopina,2008-09-06,2,Washington State,,California,L,4,12,3.0,0,kevin-lopina-1
Tyler Lorenzen,2008-09-06,2,Connecticut,@,Temple,W,16,75,4.7,0,tyler-lorenzen-1
Alex Lott,2008-09-06,2,North Texas,,Tulsa,L,1,8,8.0,0,alex-lott-1
Alex Loukas,2008-09-06,2,Stanford,@,Arizona State,L,2,9,4.5,0,alex-loukas-1
Rodney Lovett,2008-09-06,2,Louisiana-Monroe,@,Arkansas,L,17,66,3.9,0,rodney-lovett-1
Marlon Lucky,2008-09-06,2,Nebraska,,San Jose State,W,7,23,3.3,1,marlon-lucky-1
Kyle Lumpkin,2008-09-06,2,Air Force,@,Wyoming,W,16,71,4.4,0,kyle-lumpkin-1
Darrell Mack,2008-09-06,2,Utah,,Nevada-Las Vegas,W,13,68,5.2,0,darrell-mack-1
Paul Macko,2008-09-06,2,Clemson,,Citadel,W,3,18,6.0,0,paul-macko-1
Jeremy Maclin,2008-09-06,2,Missouri,,Southeast Missouri State,W,1,11,11.0,0,jeremy-maclin-1
Mossis Madu,2008-09-06,2,Oklahoma,,Cincinnati,W,11,35,3.2,0,mossis-madu-1
Brock Mansion,2008-09-06,2,California,@,Washington State,W,1,1,1.0,1,brock-mansion-1
Curtis Marsh,2008-09-06,2,Utah State,@,Oregon,L,2,29,14.5,0,curtis-marsh-1
Darius Marshall,2008-09-06,2,Marshall,@,Wisconsin,L,15,50,3.3,1,darius-marshall-1
Demyron Martin,2008-09-06,2,Southern Methodist,,Texas State,W,7,44,6.3,1,demyron-martin-1
Keshawn Martin,2008-09-06,2,Michigan State,,Eastern Michigan,W,1,11,11.0,0,keshawn-martin-1
Robert Marve,2008-09-06,2,Miami (FL),@,Florida,L,9,6,0.7,0,robert-marve-1
Jeremiah Masoli,2008-09-06,2,Oregon,,Utah State,W,3,-15,-5.0,0,jeremiah-masoli-1
Eric Maust,2008-09-06,1,Notre Dame,,San Diego State,W,1,-8,-8.0,0,eric-maust-1
Paul McCall,2008-09-06,2,Florida International,@,Iowa,L,4,-12,-3.0,0,paul-mccall-1
Ryan McCants,2008-09-06,2,Oregon State,@,Penn State,L,4,8,2.0,0,ryan-mccants-1
Princeton McCarty,2008-09-06,2,Idaho,,Idaho State,W,7,68,9.7,0,princeton-mccarty-1
Robert McClary,2008-09-06,2,Army,,New Hampshire,L,3,9,3.0,0,robert-mcclary-1
Andrew McCloud,2008-09-06,2,Western Kentucky,@,Eastern Kentucky,W,1,5,5.0,0,andrew-mccloud-1
James McCluskey,2008-09-06,2,Boston College,,Georgia Tech,L,5,23,4.6,0,james-mccluskey-1
Colt McCoy,2008-09-06,2,Texas,@,Texas-El Paso,W,5,8,1.6,0,colt-mccoy-1
LeSean McCoy,2008-09-06,2,Pittsburgh,,Buffalo,W,20,93,4.7,3,lesean-mccoy-1
Demetrius McCray,2008-09-06,2,Indiana,,Murray State,W,8,47,5.9,1,demetrius-mccray-1
Eddie McGee,2008-09-06,2,Illinois,,Eastern Illinois,W,2,7,3.5,0,eddie-mcgee-1
Vondrell McGee,2008-09-06,2,Texas,@,Texas-El Paso,W,6,18,3.0,0,vondrell-mcgee-1
Sam McGuffie,2008-09-06,2,Michigan,,Miami (OH),W,17,74,4.4,0,sam-mcguffie-1
Andrew McKinney,2008-09-06,2,Southern Methodist,,Texas State,W,2,17,8.5,0,andrew-mckinney-1
Jahbari McLennan,2008-09-06,2,Arkansas State,,Texas Southern,W,1,-4,-4.0,0,jahbari-mclennan-1
Wesley McMahand,2008-09-06,2,Army,,New Hampshire,L,2,12,6.0,0,wesley-mcmahand-1
Kyle McMahon,2008-09-06,2,Eastern Michigan,@,Michigan State,L,2,2,1.0,0,kyle-mcmahon-1
Darrell McNeal,2008-09-06,2,Louisiana-Monroe,@,Arkansas,L,4,17,4.3,0,darrell-mcneal-1
Shawnbrey McNeal,2008-09-06,2,Miami (FL),@,Florida,L,2,2,1.0,0,shawnbrey-mcneal-1
Marvin McNutt,2008-09-06,2,Iowa,,Florida International,W,1,0,0.0,0,marvin-mcnutt-1
Lamar McPherson,2008-09-06,2,Temple,,Connecticut,L,1,0,0.0,0,lamar-mcpherson-1
Patrick Mealy,2008-09-06,2,Army,,New Hampshire,L,4,16,4.0,0,patrick-mealy-1
Davin Meggett,2008-09-06,2,Maryland,@,Middle Tennessee State,L,2,2,1.0,0,davin-meggett-1
Marcus Mendoza,2008-09-06,2,Nebraska,,San Jose State,W,2,12,6.0,0,marcus-mendoza-1
Thomas Merriweather,2008-09-06,2,Miami (OH),@,Michigan,L,21,77,3.7,0,thomas-merriweather-1
Brandon Minor,2008-09-06,2,Michigan,,Miami (OH),W,1,15,15.0,1,brandon-minor-1
Bo Levi Mitchell,2008-09-06,2,Southern Methodist,,Texas State,W,5,-5,-1.0,0,bo-levi-mitchell-1
Carlton Mitchell,2008-09-06,2,South Florida,@,Central Florida,W,1,7,7.0,0,carlton-mitchell-1
Jim Mitchell,2008-09-06,2,Alabama-Birmingham,@,Florida Atlantic,L,2,3,1.5,0,jim-mitchell-1
Marko Mitchell,2008-09-06,2,Nevada,,Texas Tech,L,1,-10,-10.0,0,marko-mitchell-1
Logwone Mitz,2008-09-06,2,Washington State,,California,L,2,14,7.0,0,logwone-mitz-1
Lyle Moevao,2008-09-06,2,Oregon State,@,Penn State,L,2,-15,-7.5,0,lyle-moevao-1
Cam Montgomery,2008-09-06,2,North Texas,,Tulsa,L,9,55,6.1,0,cam-montgomery-1
Collin Mooney,2008-09-06,2,Army,,New Hampshire,L,16,57,3.6,0,collin-mooney-1
De'Vion Moore,2008-09-06,2,Missouri,,Southeast Missouri State,W,9,75,8.3,0,devion-moore-1
Devin Moore,2008-09-06,2,Wyoming,,Air Force,L,15,70,4.7,0,devin-moore-1
Kestahn Moore,2008-09-06,2,Florida,,Miami (FL),W,3,-5,-1.7,0,kestahn-moore-1
Kevin Moore,2008-09-06,1,Tulane,@,Alabama,L,4,1,0.3,0,kevin-moore-2
Knowshon Moreno,2008-09-06,2,Georgia,,Central Michigan,W,18,168,9.3,3,knowshon-moreno-1
Eric Morris,2008-09-06,2,Texas Tech,@,Nevada,W,2,19,9.5,1,eric-morris-1
John Mosure,2008-09-06,2,Colorado State,,Sacramento State,W,2,3,1.5,0,john-mosure-1
Darren Mougey,2008-09-06,2,San Diego State,@,Notre Dame,L,1,-1,-1.0,0,darren-mougey-1
Mark Moundros,2008-09-06,2,Michigan,,Miami (OH),W,1,7,7.0,0,mark-moundros-1
Deon Murphy,2008-09-06,2,Kansas State,,Montana State,W,1,44,44.0,0,deon-murphy-1
Jayme Murphy,2008-09-06,2,Iowa,,Florida International,W,5,2,0.4,0,jayme-murphy-1
Demarco Murray,2008-09-06,2,Oklahoma,,Cincinnati,W,15,88,5.9,1,demarco-murray-1
Latavius Murray,2008-09-06,2,Central Florida,,South Florida,L,2,2,1.0,0,latavius-murray-1
Dimitri Nance,2008-09-06,2,Arizona State,,Stanford,W,18,75,4.2,1,dimitri-nance-1
A'Mod Ned,2008-09-06,2,Florida International,@,Iowa,L,10,21,2.1,0,amod-ned-1
Josh Nesbitt,2008-09-06,2,Georgia Tech,@,Boston College,W,15,50,3.3,1,josh-nesbitt-1
Todd Newell,2008-09-06,2,Air Force,@,Wyoming,W,8,23,2.9,1,todd-newell-1
Dan Nicholson,2008-09-06,2,Northern Illinois,@,Western Michigan,L,9,21,2.3,0,dan-nicholson-1
Paki O'Meara,2008-09-06,2,Iowa,,Florida International,W,3,20,6.7,1,paki-omeara-1
Jared Oberland,2008-09-06,2,Iowa,,Florida International,W,2,-3,-1.5,0,jared-oberland-1
Martavious Odoms,2008-09-06,2,Michigan,,Miami (OH),W,1,1,1.0,0,martavious-odoms-1
Chris Ogbonnaya,2008-09-06,2,Texas,@,Texas-El Paso,W,1,1,1.0,0,chris-ogbonnaya-1
Josh Oglesby,2008-09-06,2,Virginia Tech,,Furman,W,4,7,1.8,0,josh-oglesby-1
Aaron Opelt,2008-09-06,1,Toledo,@,Arizona,L,2,-4,-2.0,0,aaron-opelt-1
Charles Opeseyitan,2008-09-06,2,Tulsa,@,North Texas,W,2,16,8.0,0,charles-opeseyitan-1
Curtis Painter,2008-09-06,1,Purdue,,Northern Colorado,W,1,-1,-1.0,0,curtis-painter-1
Daniel Palmer,2008-09-06,2,Texas-El Paso,,Texas,L,2,14,7.0,0,daniel-palmer-1
Bryan Payton,2008-09-06,2,Indiana,,Murray State,W,13,31,2.4,1,bryan-payton-1
Cedric Peerman,2008-09-06,2,Virginia,,Richmond,W,10,60,6.0,0,cedric-peerman-1
Brandon Pendergrass,2008-09-06,2,Wake Forest,,Mississippi,W,8,49,6.1,1,brandon-pendergrass-1
Charles Pierre,2008-09-06,2,Florida Atlantic,,Alabama-Birmingham,W,13,138,10.6,2,charles-pierre-1
Tony Pike,2008-09-06,2,Cincinnati,@,Oklahoma,L,3,21,7.0,0,tony-pike-1
Kealoha Pilares,2008-09-06,2,Hawaii,,Weber State,W,10,30,3.0,1,kealoha-pilares-1
Patrick Pinkney,2008-09-06,2,East Carolina,,West Virginia,W,4,-1,-0.3,0,patrick-pinkney-1
Moise Plancher,2008-09-06,2,South Florida,@,Central Florida,W,9,50,5.6,1,moise-plancher-1
Chris Polk,2008-09-06,2,Washington,,Brigham Young,L,6,14,2.3,0,chris-polk-1
Jordan Polk,2008-09-06,2,Washington,,Brigham Young,L,1,6,6.0,0,jordan-polk-1
Troy Pollard,2008-09-06,2,Illinois,,Eastern Illinois,W,3,36,12.0,1,troy-pollard-1
Christian Ponder,2008-09-06,1,Florida State,,Western Carolina,W,3,39,13.0,0,christian-ponder-1
Daniel Porter,2008-09-06,2,Louisiana Tech,@,Kansas,L,6,25,4.2,0,daniel-porter-1
Donovan Porterie,2008-09-06,2,New Mexico,,Texas A&M,L,7,45,6.4,0,donovan-porterie-1
Josh Portis,2008-09-06,2,Maryland,@,Middle Tennessee State,L,6,31,5.2,0,josh-portis-1
Bilal Powell,2008-09-06,2,Louisville,,Tennessee Tech,W,12,59,4.9,0,bilal-powell-1
Chaz Powell,2008-09-06,2,Penn State,,Oregon State,W,1,2,2.0,0,chaz-powell-1
Dwayne Priest,2008-09-06,2,Eastern Michigan,@,Michigan State,L,6,21,3.5,0,dwayne-priest-1
Tavita Pritchard,2008-09-06,2,Stanford,@,Arizona State,L,3,10,3.3,0,tavita-pritchard-1
Tyrone Pronty,2008-09-06,2,Bowling Green State,,Minnesota,L,1,8,8.0,0,tyrone-pronty-1
Terrelle Pryor,2008-09-06,2,Ohio State,,Ohio,W,5,37,7.4,0,terrelle-pryor-1
Angus Quigley,2008-09-06,2,Kansas,,Louisiana Tech,W,15,84,5.6,0,angus-quigley-1
Matt Quillen,2008-09-06,2,New Mexico,,Texas A&M,L,1,7,7.0,0,matt-quillen-1
Bobby Rainey,2008-09-06,2,Western Kentucky,@,Eastern Kentucky,W,7,19,2.7,1,bobby-rainey-1
Chris Rainey,2008-09-06,2,Florida,,Miami (FL),W,3,13,4.3,0,chris-rainey-1
Jacob Ramsey,2008-09-06,2,Cincinnati,@,Oklahoma,L,8,27,3.4,0,jacob-ramsey-1
Daniel Raudabaugh,2008-09-06,2,Miami (OH),@,Michigan,L,7,-3,-0.4,0,daniel-raudabaugh-1
Julian Reams,2008-09-06,2,Florida International,@,Iowa,L,5,24,4.8,0,julian-reams-1
Bert Reed,2008-09-06,1,Florida State,,Western Carolina,W,1,13,13.0,0,bert-reed-1
David Reed,2008-09-06,2,Utah,,Nevada-Las Vegas,W,1,15,15.0,1,david-reed-1
Kyle Reed,2008-09-06,2,San Jose State,@,Nebraska,L,15,32,2.1,1,kyle-reed-1
Todd Reesing,2008-09-06,2,Kansas,,Louisiana Tech,W,4,3,0.8,0,todd-reesing-1
Jayson Rego,2008-09-06,2,Hawaii,,Weber State,W,9,54,6.0,0,jayson-rego-1
Chris Relf,2008-09-06,2,Mississippi State,,Southeastern Louisiana,W,1,4,4.0,0,chris-relf-1
Reggie Rembert,2008-09-06,2,Air Force,@,Wyoming,W,4,9,2.3,0,reggie-rembert-1
D'Vontrey Richardson,2008-09-06,1,Florida State,,Western Carolina,W,4,68,17.0,2,dvontrey-richardson-1
David Richmond,2008-09-06,2,San Jose State,@,Nebraska,L,1,-4,-4.0,0,david-richmond-1
Kevin Riley,2008-09-06,2,California,@,Washington State,W,2,45,22.5,1,kevin-riley-1
Mike Rinfrette,2008-09-06,2,Wake Forest,,Mississippi,W,2,7,3.5,0,mike-rinfrette-1
Javon Ringer,2008-09-06,2,Michigan State,,Eastern Michigan,W,34,135,4.0,5,javon-ringer-1
Jermaine Robertson,2008-09-06,2,Arkansas State,,Texas Southern,W,5,32,6.4,0,jermaine-robertson-1
Zac Robinson,2008-09-06,2,Oklahoma State,,Houston,W,10,27,2.7,0,zac-robinson-1
Jacquizz Rodgers,2008-09-06,2,Oregon State,@,Penn State,L,22,99,4.5,2,jacquizz-rodgers-1
James Rodgers,2008-09-06,2,Oregon State,@,Penn State,L,3,9,3.0,0,james-rodgers-1
