Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Lynn Griffin,2014-10-25,8,Georgia Tech,@,Pittsburgh,W,0,1,1,0.0,0.0,lynn-griffin-1
Nicholas Grigsby,2014-10-25,8,Pittsburgh,,Georgia Tech,L,2,0,2,0.0,0.0,nicholas-grigsby-1
Lloyd Grogan,2014-10-25,8,Louisiana Tech,@,Southern Mississippi,W,1,4,5,0.0,0.0,lloyd-grogan-1
Issac Gross,2014-10-25,8,Mississippi,@,Louisiana State,L,3,3,6,0.0,0.0,issac-gross-1
Malik Gumbs,2014-10-25,8,Old Dominion,@,Western Kentucky,L,1,1,2,0.0,0.0,malik-gumbs-1
T.J. Gurley,2014-10-25,8,South Carolina,@,Auburn,L,4,2,6,0.0,0.0,tj-gurley-1
Truman Gutapfel,2014-10-25,8,Boston College,@,Wake Forest,W,3,2,5,2.5,0.5,truman-gutapfel-1
Obum Gwacham,2014-10-25,7,Oregon State,@,Stanford,L,2,1,3,0.0,0.0,obum-gwacham-1
Chris Hackett,2014-10-25,7,Texas Christian,,Texas Tech,W,3,4,7,0.5,0.0,chris-hackett-1
Jonathan Haden,2014-10-25,7,Arizona,@,Washington State,W,0,1,1,0.0,0.0,jonathan-haden-1
Jordan Haden,2014-10-25,8,Toledo,,Massachusetts,W,3,2,5,0.0,0.0,jordan-haden-1
Nigel Haikins,2014-10-25,8,Nevada,@,Hawaii,W,8,0,8,0.0,0.0,nigel-haikins-1
Dylan Haines,2014-10-25,8,Texas,@,Kansas State,L,4,1,5,0.0,0.0,dylan-haines-1
Siaosi Hala'Api'Api,2014-10-25,8,Wyoming,@,Colorado State,L,2,0,2,1.0,1.0,siaosi-halaapiapi-1
Jacoby Hale,2014-10-25,7,Utah,,Southern California,W,2,0,2,0.0,0.0,jacoby-hale-1
Grant Haley,2014-10-25,7,Penn State,,Ohio State,L,1,1,2,0.0,0.0,grant-haley-1
Jason Hall,2014-10-25,8,Texas,@,Kansas State,L,2,1,3,0.0,0.0,jason-hall-2
Mark Hall,2014-10-25,8,Virginia,,North Carolina,L,1,1,2,0.0,0.0,mark-hall-1
Sulaiman Hameed,2014-10-25,8,Washington State,,Arizona,L,1,0,1,0.0,0.0,sulaiman-hameed-1
Darius Hamilton,2014-10-25,8,Rutgers,@,Nebraska,L,0,3,3,0.0,0.0,darius-hamilton-1
Tim Hamilton,2014-10-25,9,Central Michigan,@,Buffalo,W,0,1,1,0.0,0.0,tim-hamilton-2
Woodrow Hamilton,2014-10-25,8,Mississippi,@,Louisiana State,L,0,4,4,0.0,0.0,woodrow-hamilton-1
C.J. Hampton,2014-10-25,8,Mississippi,@,Louisiana State,L,0,1,1,0.0,0.0,cj-hampton-1
Da'Shawn Hand,2014-10-25,8,Alabama,@,Tennessee,W,1,0,1,1.0,1.0,dashawn-hand-1
Justin Hansen,2014-10-25,8,Colorado State,,Wyoming,W,2,1,3,0.0,0.0,justin-hansen-1
Dylan Hanser,2014-10-25,8,Washington State,,Arizona,L,1,0,1,0.0,0.0,dylan-hanser-1
Jordan Hanson,2014-10-25,8,Nevada,@,Hawaii,W,1,0,1,1.0,0.0,jordan-hanson-1
Chris Hardeman,2014-10-25,8,Oklahoma State,,West Virginia,L,1,0,1,0.0,0.0,chris-hardeman-1
Heath Harding,2014-10-25,9,Miami (OH),,Kent State,W,4,4,8,0.0,0.0,heath-harding-1
Marcus Hardison,2014-10-25,7,Arizona State,@,Washington,W,4,0,4,2.0,2.0,marcus-hardison-1
Vegas Harley,2014-10-25,8,Georgia Southern,@,Georgia State,W,1,0,1,0.0,0.0,vegas-harley-1
J.D. Harmon,2014-10-25,8,Kentucky,,Mississippi State,L,1,1,2,0.0,0.0,jd-harmon-1
Eli Harold,2014-10-25,8,Virginia,,North Carolina,L,5,1,6,3.5,1.5,eli-harold-1
Jarrod Harper,2014-10-25,8,West Virginia,@,Oklahoma State,W,0,1,1,0.0,0.0,jarrod-harper-1
Anthony Harrell,2014-10-25,8,Georgia Tech,@,Pittsburgh,W,1,0,1,0.0,0.0,anthony-harrell-1
Anthony Harris,2014-10-25,8,Virginia,,North Carolina,L,3,3,6,0.5,0.0,anthony-harris-4
Charles Harris,2014-10-25,7,Memphis,@,Southern Methodist,W,4,0,4,0.0,0.0,charles-harris-2
Charles Harris,2014-10-25,8,Missouri,,Vanderbilt,W,1,0,1,1.0,0.0,charles-harris-4
Darien Harris,2014-10-25,8,Michigan State,,Michigan,W,2,5,7,1.0,0.0,darien-harris-1
Devyn Harris,2014-10-25,8,Wyoming,@,Colorado State,L,2,4,6,0.0,0.0,devyn-harris-1
Jeremiah Harris,2014-10-25,8,Eastern Michigan,,Northern Illinois,L,0,3,3,0.5,0.0,jeremiah-harris-1
Ronnie Harris,2014-10-25,8,Stanford,,Oregon State,W,1,1,2,1.0,0.0,ronnie-harris-2
Ryan Harris,2014-10-25,8,Navy,,San Jose State,W,0,1,1,0.0,0.0,ryan-harris-3
Tylor Harris,2014-10-25,8,Wake Forest,,Boston College,L,1,1,2,0.0,0.0,tylor-harris-1
Ishmael Harrison,2014-10-25,7,Texas-El Paso,@,Texas-San Antonio,W,1,0,1,0.0,0.0,ishmael-harrison-1
Tajh Hasson,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,2,2,4,0.0,0.0,tajh-hasson-1
Jason Hatcher,2014-10-25,8,Kentucky,,Mississippi State,L,2,0,2,0.0,0.0,jason-hatcher-1
Micah Hatchie,2014-10-25,8,Washington,,Arizona State,L,1,0,1,0.0,0.0,micah-hatchie-1
Dominique Hatfield,2014-10-25,7,Utah,,Southern California,W,3,0,3,0.0,0.0,dominique-hatfield-1
Ofa Hautau,2014-10-25,8,Oklahoma State,,West Virginia,L,2,2,4,1.0,1.0,ofa-hautau-1
Siale Hautau,2014-10-25,7,Oregon State,@,Stanford,L,0,1,1,0.0,0.0,siale-hautau-1
Chris Hawkins,2014-10-25,8,Southern California,@,Utah,L,1,0,1,0.0,0.0,chris-hawkins-4
Troy Hawthorne,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,1,0,1,0.0,0.0,troy-hawthorne-1
Bryant Hayes,2014-10-25,8,Utah State,,Nevada-Las Vegas,W,4,0,4,1.0,1.0,bryant-hayes-1
Will Hayes,2014-10-25,7,Temple,@,Central Florida,L,1,1,2,0.0,0.0,will-hayes-1
Bryce Haynes,2014-10-25,7,Ohio State,@,Penn State,W,0,1,1,0.0,0.0,bryce-haynes-1
Juwan Haynes,2014-10-25,8,Toledo,,Massachusetts,W,0,1,1,0.0,0.0,juwan-haynes-1
Marquis Haynes,2014-10-25,8,Mississippi,@,Louisiana State,L,0,1,1,0.0,0.0,marquis-haynes-1
Joel Heath,2014-10-25,8,Michigan State,,Michigan,W,1,0,1,0.0,0.0,joel-heath-1
Bruce Heggie,2014-10-25,8,Ball State,,Akron,W,1,0,1,0.0,0.0,bruce-heggie-1
Brock Hekking,2014-10-25,8,Nevada,@,Hawaii,W,2,1,3,0.0,0.0,brock-hekking-1
Josh Hendershot,2014-10-25,8,Toledo,,Massachusetts,W,1,0,1,0.0,0.0,josh-hendershot-1
Greg Henderson,2014-10-25,8,Colorado,,UCLA,L,7,0,7,0.0,0.0,greg-henderson-2
Khalid Henderson,2014-10-25,8,Kentucky,,Mississippi State,L,3,3,6,0.0,0.0,khalid-henderson-1
Trayvon Henderson,2014-10-25,8,Hawaii,,Nevada,L,1,1,2,0.0,0.0,trayvon-henderson-1
Trey Hendrickson,2014-10-25,8,Florida Atlantic,@,Marshall,L,0,6,6,0.5,0.0,trey-hendrickson-1
Cody Henessee,2014-10-25,7,Rice,,North Texas,W,1,0,1,1.0,0.0,cody-henessee-1
Dravon Henry,2014-10-25,8,West Virginia,@,Oklahoma State,W,3,0,3,0.0,0.0,dravon-henry-1
Jared Henry,2014-10-25,7,Central Florida,,Temple,W,1,1,2,0.0,0.0,jared-henry-1
Joe Henry,2014-10-25,8,Florida Atlantic,@,Marshall,L,3,4,7,1.0,1.0,joe-henry-1
Michael Henry,2014-10-25,8,Western Michigan,,Ohio,W,0,1,1,0.0,0.0,michael-henry-1
Darreon Herring,2014-10-25,8,Vanderbilt,@,Missouri,L,2,1,3,1.0,0.0,darreon-herring-1
Martez Hester,2014-10-25,8,Ball State,,Akron,W,4,3,7,0.0,0.0,martez-hester-1
Treyvon Hester,2014-10-25,8,Toledo,,Massachusetts,W,0,1,1,0.0,0.0,treyvon-hester-1
Neville Hewitt,2014-10-25,8,Marshall,,Florida Atlantic,W,4,14,18,1.0,0.5,neville-hewitt-1
Tay Hicklin,2014-10-25,8,Georgia Southern,@,Georgia State,W,1,0,1,0.0,0.0,tay-hicklin-1
Jordan Hicks,2014-10-25,8,Texas,@,Kansas State,L,1,2,3,0.0,0.0,jordan-hicks-1
Forrest Hightower,2014-10-25,7,San Jose State,@,Navy,L,7,2,9,0.0,0.0,forrest-hightower-1
Christian Hill,2014-10-25,7,San Jose State,@,Navy,L,3,1,4,0.0,0.0,christian-hill-1
Delano Hill,2014-10-25,8,Michigan,@,Michigan State,L,3,2,5,0.0,0.0,delano-hill-1
Malcolm Hill,2014-10-25,7,Rice,,North Texas,W,4,0,4,0.0,0.0,malcolm-hill-1
Tyreek Hill,2014-10-25,8,Oklahoma State,,West Virginia,L,1,0,1,0.0,0.0,tyreek-hill-1
Darius Hillary,2014-10-25,7,Wisconsin,,Maryland,W,0,1,1,0.5,0.0,darius-hillary-1
Mike Hilton,2014-10-25,8,Mississippi,@,Louisiana State,L,5,3,8,0.0,0.0,mike-hilton-1
Deshane Hines,2014-10-25,8,Utah State,,Nevada-Las Vegas,W,0,1,1,0.0,0.0,deshane-hines-1
Matt Hoch,2014-10-25,8,Missouri,,Vanderbilt,W,2,4,6,2.5,1.5,matt-hoch-1
Demarcus Hodge,2014-10-25,8,Arkansas,,Alabama-Birmingham,W,0,1,1,0.5,0.0,demarcus-hodge-1
Marqez Hodge,2014-10-25,8,Syracuse,@,Clemson,L,4,1,5,0.0,0.0,marqez-hodge-1
Sidney Hodge,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,3,4,7,2.0,1.5,sidney-hodge-1
Preston Hodges,2014-10-25,8,Colorado State,,Wyoming,W,3,2,5,0.0,0.0,preston-hodges-1
Zach Hoffpauir,2014-10-25,8,Stanford,,Oregon State,W,1,2,3,0.0,0.0,zach-hoffpauir-1
Tyree Holder,2014-10-25,8,Ball State,,Akron,W,2,0,2,0.0,0.0,tyree-holder-1
Devin Holiday,2014-10-25,7,Arizona,@,Washington State,W,1,0,1,0.0,0.0,devin-holiday-1
Sha-Ki Holines,2014-10-25,9,Massachusetts,@,Toledo,L,1,3,4,0.0,0.0,sha-ki-holines-1
Nate Holley,2014-10-25,8,Kent State,@,Miami (OH),L,4,6,10,0.0,0.0,nate-holley-1
Spencer Hollie,2014-10-25,7,Southern Methodist,,Memphis,L,2,1,3,0.0,0.0,spencer-hollie-1
Luke Hollingsworth,2014-10-25,7,Oregon State,@,Stanford,L,2,2,4,1.0,0.0,luke-hollingsworth-1
Deon Hollins,2014-10-25,8,UCLA,@,Colorado,W,1,0,1,0.0,0.0,deon-hollins-1
Keontae Hollis,2014-10-25,8,Akron,@,Ball State,L,1,3,4,1.0,0.0,keontae-hollis-1
T.J. Holloman,2014-10-25,8,South Carolina,@,Auburn,L,1,1,2,0.5,0.0,tj-holloman-1
Delonte Hollowell,2014-10-25,8,Michigan,@,Michigan State,L,1,0,1,0.0,0.0,delonte-hollowell-1
Christian Holmes,2014-10-25,7,Mississippi State,@,Kentucky,W,5,0,5,1.0,0.0,christian-holmes-1
Jermaine Holmes,2014-10-25,8,Marshall,,Florida Atlantic,W,2,16,18,2.5,0.0,jermaine-holmes-2
Joshua Holsey,2014-10-25,7,Auburn,,South Carolina,W,4,1,5,0.0,0.0,joshua-holsey-1
Nick Holt,2014-10-25,7,Western Kentucky,,Old Dominion,W,6,1,7,0.0,0.0,nick-holt-3
Jaxon Hood,2014-10-25,7,Arizona State,@,Washington,W,1,0,1,0.0,0.0,jaxon-hood-1
Lavon Hooks,2014-10-25,8,Mississippi,@,Louisiana State,L,0,1,1,0.0,0.0,lavon-hooks-1
Carnell Hopson,2014-10-25,8,Georgia State,,Georgia Southern,L,0,1,1,0.0,0.0,carnell-hopson-1
Alfonso Horner,2014-10-25,8,Akron,@,Ball State,L,1,2,3,0.0,0.0,alfonso-horner-1
Mike Horsey,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,2,4,6,0.0,0.0,mike-horsey-1
Drequan Hoskey,2014-10-25,8,Virginia,,North Carolina,L,3,0,3,0.0,0.0,drequan-hoskey-1
Stefan Houston,2014-10-25,8,Marshall,,Florida Atlantic,W,0,1,1,0.0,0.0,stefan-houston-1
Darrien Howard,2014-10-25,8,West Virginia,@,Oklahoma State,W,2,2,4,0.5,0.0,darrien-howard-2
Alan Howze,2014-10-25,8,Southern Mississippi,,Louisiana Tech,L,3,2,5,0.0,0.0,alan-howze-1
Parrish Huddlestone,2014-10-25,8,Alabama-Birmingham,@,Arkansas,L,1,4,5,0.0,0.0,parrish-huddlestone-1
Andrew Hudson,2014-10-25,8,Washington,,Arizona State,L,5,5,10,2.0,2.0,andrew-hudson-2
Austin Hudson,2014-10-25,7,Wisconsin,,Maryland,W,1,3,4,0.0,0.0,austin-hudson-2
Evan Hudson,2014-10-25,8,Washington,,Arizona State,L,1,2,3,0.0,0.0,evan-hudson-1
Jordan Huff,2014-10-25,8,Northern Illinois,@,Eastern Michigan,W,0,1,1,0.0,0.0,jordan-huff-1
Devon Hughes,2014-10-25,8,Buffalo,,Central Michigan,L,1,0,1,0.0,0.0,devon-hughes-1
Jay Hughes,2014-10-25,7,Mississippi State,@,Kentucky,W,3,0,3,0.0,0.0,jay-hughes-2
Mike Hughes,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,0,5,5,0.5,0.0,mike-hughes-3
Naashon Hughes,2014-10-25,8,Texas,@,Kansas State,L,1,0,1,0.0,0.0,naashon-hughes-1
Travis Hughes,2014-10-25,8,North Carolina,@,Virginia,W,4,4,8,0.0,0.0,travis-hughes-1
Ken Hulbert,2014-10-25,8,Colorado State,,Wyoming,W,0,1,1,0.0,0.0,ken-hulbert-1
Mike Hull,2014-10-25,7,Penn State,,Ohio State,L,7,12,19,2.5,0.0,mike-hull-3
Maudrecus Humphrey,2014-10-25,8,Alabama-Birmingham,@,Arkansas,L,1,0,1,0.0,0.0,maudrecus-humphrey-1
D.J. Hunter,2014-10-25,8,Marshall,,Florida Atlantic,W,1,10,11,0.5,0.0,dj-hunter-1
Danielle Hunter,2014-10-25,9,Louisiana State,,Mississippi,W,3,6,9,2.0,0.5,danielle-hunter-1
Ricky Hunter,2014-10-25,7,Memphis,@,Southern Methodist,W,2,0,2,1.0,1.0,ricky-hunter-1
Jalen Hurd,2014-10-25,8,Tennessee,,Alabama,L,1,0,1,0.0,0.0,jalen-hurd-1
Logan Hutton,2014-10-25,8,Minnesota,@,Illinois,L,0,1,1,0.0,0.0,logan-hutton-1
Dontrill Hyman,2014-10-25,8,West Virginia,@,Oklahoma State,W,0,1,1,0.5,0.5,dontrill-hyman-1
Sese Ianu,2014-10-25,7,Utah,,Southern California,W,0,3,3,0.0,0.0,sese-ianu-1
Great Ibe,2014-10-25,8,Eastern Michigan,,Northern Illinois,L,7,4,11,0.0,0.0,great-ibe-2
Martin Ifedi,2014-10-25,7,Memphis,@,Southern Methodist,W,5,0,5,1.0,0.0,martin-ifedi-1
Osazuwamen Igbinosun,2014-10-25,8,Ball State,,Akron,W,1,1,2,1.0,0.0,osazuwamen-igbinosun-1
Ben Ijah,2014-10-25,7,Texas State,@,Louisiana-Monroe,W,1,0,1,0.0,0.0,ben-ijah-1
Kenny Iloka,2014-10-25,7,Texas Christian,,Texas Tech,W,3,0,3,0.0,0.0,kenny-iloka-1
Ben Ingle,2014-10-25,8,Ball State,,Akron,W,0,5,5,0.0,0.0,ben-ingle-1
Thad Ingol,2014-10-25,9,Ohio,@,Western Michigan,L,1,1,2,0.0,0.0,thad-ingol-1
Matt Ioannidis,2014-10-25,7,Temple,@,Central Florida,L,3,3,6,1.5,0.0,matt-ioannidis-1
Trevor Ishmael,2014-10-25,8,Western Michigan,,Ohio,W,6,2,8,2.0,1.0,trevor-ishmael-1
Jordan Italiano,2014-10-25,8,Kent State,@,Miami (OH),L,5,3,8,0.0,0.0,jordan-italiano-1
Prince Iworah,2014-10-25,7,Western Kentucky,,Old Dominion,W,1,0,1,0.0,0.0,prince-iworah-1
Myles Jack,2014-10-25,8,UCLA,@,Colorado,W,6,1,7,2.0,0.0,myles-jack-1
Adoree Jackson,2014-10-25,8,Southern California,@,Utah,L,4,0,4,1.0,0.0,adoree-jackson-1
Bijhon Jackson,2014-10-25,8,Arkansas,,Alabama-Birmingham,W,1,2,3,0.0,0.0,bijhon-jackson-1
Eddie Jackson,2014-10-25,8,Alabama,@,Tennessee,W,4,0,4,0.0,0.0,eddie-jackson-6
Edwin Jackson,2014-10-25,8,Georgia Southern,@,Georgia State,W,4,3,7,0.0,0.0,edwin-jackson-1
Johnny Jackson,2014-10-25,7,Arizona,@,Washington State,W,1,0,1,0.0,0.0,johnny-jackson-3
Kenzee Jackson,2014-10-25,7,Louisiana-Monroe,,Texas State,L,1,0,1,0.0,0.0,kenzee-jackson-1
Lorenzo Jackson,2014-10-25,7,Louisiana-Monroe,,Texas State,L,4,2,6,2.0,1.5,lorenzo-jackson-1
Sir Thomas Jackson,2014-10-25,7,Arizona,@,Washington State,W,0,1,1,0.0,0.0,sir-thomas-jackson-1
Terry Jackson,2014-10-25,8,Colorado State,,Wyoming,W,0,1,1,0.0,0.0,terry-jackson-5
Tevin Jackson,2014-10-25,8,Texas,@,Kansas State,L,1,0,1,0.0,0.0,tevin-jackson-1
Zachary Jackson,2014-10-25,7,Mississippi State,@,Kentucky,W,1,3,4,0.5,0.5,zachary-jackson-1
Dartez Jacobs,2014-10-25,8,Georgia State,,Georgia Southern,L,4,1,5,0.0,0.0,dartez-jacobs-1
Davon Jacobs,2014-10-25,8,Rutgers,@,Nebraska,L,1,1,2,0.0,0.0,davon-jacobs-1
Leon Jacobs,2014-10-25,7,Wisconsin,,Maryland,W,2,0,2,0.0,0.0,leon-jacobs-1
Seth Jacobs,2014-10-25,8,Oklahoma State,,West Virginia,L,3,1,4,0.0,0.0,seth-jacobs-1
Tank Jakes,2014-10-25,7,Memphis,@,Southern Methodist,W,1,1,2,0.0,0.0,tank-jakes-1
Natrell Jamerson,2014-10-25,7,Wisconsin,,Maryland,W,0,1,1,0.0,0.0,natrell-jamerson-1
Adrian James,2014-10-25,7,Texas-El Paso,@,Texas-San Antonio,W,2,1,3,0.0,0.0,adrian-james-1
Alec James,2014-10-25,7,Wisconsin,,Maryland,W,1,0,1,0.0,0.0,alec-james-1
Cory James,2014-10-25,8,Colorado State,,Wyoming,W,2,1,3,1.0,1.0,cory-james-1
Nick James,2014-10-25,7,Mississippi State,@,Kentucky,W,0,1,1,0.0,0.0,nick-james-1
Nick Januska,2014-10-25,8,Colorado State,,Wyoming,W,1,0,1,0.0,0.0,nick-januska-1
Ryan Janvion,2014-10-25,8,Wake Forest,,Boston College,L,3,8,11,0.5,0.0,ryan-janvion-1
Grady Jarrett,2014-10-25,8,Clemson,,Syracuse,W,3,0,3,1.0,0.0,grady-jarrett-1
Jimmy Jean,2014-10-25,8,Alabama-Birmingham,@,Arkansas,L,5,5,10,0.0,0.0,jimmy-jean-2
Peniel Jean,2014-10-25,7,Wisconsin,,Maryland,W,1,4,5,0.0,0.0,peniel-jean-1
Elliott Jeffcoat,2014-10-25,8,Oklahoma State,,West Virginia,L,1,0,1,0.0,0.0,elliott-jeffcoat-1
A.J. Jefferson,2014-10-25,7,Mississippi State,@,Kentucky,W,0,2,2,0.0,0.0,aj-jefferson-2
Anthony Jefferson,2014-10-25,8,UCLA,@,Colorado,W,5,0,5,0.0,0.0,anthony-jefferson-1
Rickey Jefferson,2014-10-25,9,Louisiana State,,Mississippi,W,3,1,4,0.5,0.0,rickey-jefferson-1
Shakeem Jefferson,2014-10-25,7,Louisiana-Monroe,,Texas State,L,1,0,1,0.0,0.0,shakeem-jefferson-1
Nathan Jeffery,2014-10-25,7,Texas-El Paso,@,Texas-San Antonio,W,0,1,1,0.0,0.0,nathan-jeffery-1
Malik Jenkins,2014-10-25,8,Texas Tech,@,Texas Christian,L,2,1,3,1.0,0.0,malik-jenkins-1
Martin Jenkins,2014-10-25,8,Clemson,,Syracuse,W,1,0,1,1.0,0.0,martin-jenkins-1
Royce Jenkins-Stone,2014-10-25,8,Michigan,@,Michigan State,L,2,2,4,0.0,0.0,royce-jenkins-stone-1
Sean Jeppesen,2014-10-25,8,Georgia State,,Georgia Southern,L,3,1,4,0.0,0.0,sean-jeppesen-1
Troy Jeter,2014-10-25,8,Southern Mississippi,,Louisiana Tech,L,2,0,2,0.0,0.0,troy-jeter-1
Jerrid Jeter-Gilmon,2014-10-25,7,Texas State,@,Louisiana-Monroe,W,1,4,5,0.0,0.0,jerrid-jeter-gilmon-1
Jens Jeters,2014-10-25,8,Texas-San Antonio,,Texas-El Paso,L,1,5,6,0.5,0.0,jens-jeters-1
Randall Jette,2014-10-25,9,Massachusetts,@,Toledo,L,5,0,5,0.0,0.0,randall-jette-1
Peter Jinkens,2014-10-25,8,Texas,@,Kansas State,L,3,0,3,0.0,0.0,peter-jinkens-1
A.J. Johnson,2014-10-25,8,Tennessee,,Alabama,L,3,5,8,0.5,0.0,aj-johnson-5
Antonio Johnson,2014-10-25,8,Minnesota,@,Illinois,L,1,1,2,0.0,0.0,antonio-johnson-4
Austin Johnson,2014-10-25,7,Penn State,,Ohio State,L,0,4,4,0.0,0.0,austin-johnson-2
C.J. Johnson,2014-10-25,8,Mississippi,@,Louisiana State,L,1,4,5,0.5,0.0,cj-johnson-3
Chandler Johnson,2014-10-25,7,Utah,,Southern California,W,1,0,1,0.0,0.0,chandler-johnson-1
Chris Johnson,2014-10-25,8,Navy,,San Jose State,W,5,2,7,0.0,0.0,chris-johnson-12
Cory Johnson,2014-10-25,8,Kentucky,,Mississippi State,L,2,0,2,1.0,0.0,cory-johnson-2
David Johnson,2014-10-25,8,South Carolina,@,Auburn,L,2,1,3,0.0,0.0,david-johnson-10
Delando Johnson,2014-10-25,8,Toledo,,Massachusetts,W,1,0,1,1.0,0.0,delando-johnson-1
Denzel Johnson,2014-10-25,7,Texas Christian,,Texas Tech,W,2,1,3,0.0,0.0,denzel-johnson-1
Emmanuel Johnson,2014-10-25,8,Southern Mississippi,,Louisiana Tech,L,1,1,2,0.5,0.0,emmanuel-johnson-1
Gerrand Johnson,2014-10-25,7,Louisiana-Monroe,,Texas State,L,2,6,8,0.0,0.0,gerrand-johnson-1
Isaiah Johnson,2014-10-25,8,Georgia Tech,@,Pittsburgh,W,8,6,14,0.0,0.0,isaiah-johnson-1
Isaiah Johnson,2014-10-25,8,Syracuse,@,Clemson,L,0,1,1,0.0,0.0,isaiah-johnson-2
Jabari Johnson,2014-10-25,8,Kentucky,,Mississippi State,L,2,3,5,1.5,0.0,jabari-johnson-2
Jabral Johnson,2014-10-25,7,Oregon State,@,Stanford,L,2,2,4,0.0,0.0,jabral-johnson-1
Jadar Johnson,2014-10-25,8,Clemson,,Syracuse,W,2,0,2,0.0,0.0,jadar-johnson-1
Jamal Johnson,2014-10-25,8,Georgia Southern,@,Georgia State,W,2,2,4,0.0,0.0,jamal-johnson-1
Jovon Johnson,2014-10-25,9,Ohio,@,Western Michigan,L,4,4,8,1.0,1.0,jovon-johnson-2
Keeon Johnson,2014-10-25,8,Virginia,,North Carolina,L,1,0,1,0.0,0.0,keeon-johnson-2
Kevin Johnson,2014-10-25,8,Wake Forest,,Boston College,L,4,2,6,0.0,0.0,kevin-johnson-7
Kevin Johnson,2014-10-25,8,Eastern Michigan,,Northern Illinois,L,9,4,13,0.0,0.0,kevin-johnson-8
Leverick Johnson,2014-10-25,7,Western Kentucky,,Old Dominion,W,3,0,3,0.0,0.0,leverick-johnson-1
Malique Johnson,2014-10-25,8,Old Dominion,@,Western Kentucky,L,1,0,1,0.0,0.0,malique-johnson-1
Michael Johnson,2014-10-25,7,Louisiana-Monroe,,Texas State,L,3,5,8,1.0,1.0,michael-johnson-11
Najee Johnson,2014-10-25,8,Nevada-Las Vegas,@,Utah State,L,1,0,1,0.0,0.0,najee-johnson-1
Shafer Johnson,2014-10-25,9,Central Michigan,@,Buffalo,W,1,1,2,0.5,0.0,shafer-johnson-1
Shaquille Johnson,2014-10-25,7,Western Kentucky,,Old Dominion,W,1,1,2,0.0,0.0,shaquille-johnson-1
Stephan Johnson,2014-10-25,7,Texas State,@,Louisiana-Monroe,W,0,2,2,0.0,0.0,stephan-johnson-1
Taiwan Johnson,2014-10-25,8,Arkansas,,Alabama-Birmingham,W,1,0,1,0.0,0.0,taiwan-johnson-1
Tony Johnson,2014-10-25,8,Louisiana Tech,@,Southern Mississippi,W,6,1,7,2.0,1.0,tony-johnson-7
Bobby Jones IV,2014-10-25,8,Northern Illinois,@,Eastern Michigan,W,1,1,2,0.5,0.5,bobby-jones-iv-1
Alvin Jones,2014-10-25,7,Texas-El Paso,@,Texas-San Antonio,W,3,3,6,1.0,0.0,alvin-jones-2
Brandon Jones,2014-10-25,8,Navy,,San Jose State,W,1,0,1,0.0,0.0,brandon-jones-12
Brian Jones,2014-10-25,8,Ball State,,Akron,W,3,2,5,0.0,0.0,brian-jones-5
Calvin Jones,2014-10-25,8,Alabama-Birmingham,@,Arkansas,L,1,0,1,0.0,0.0,calvin-jones-5
Chris Jones,2014-10-25,8,Nebraska,,Rutgers,W,1,0,1,0.0,0.0,chris-jones-12
Cyrus Jones,2014-10-25,8,Alabama,@,Tennessee,W,3,0,3,0.0,0.0,cyrus-jones-1
Darius Jones,2014-10-25,8,Georgia Southern,@,Georgia State,W,2,0,2,0.0,0.0,darius-jones-4
J'Terius Jones,2014-10-25,9,Miami (OH),,Kent State,W,4,2,6,1.5,1.0,jterius-jones-1
James Jones,2014-10-25,8,North Texas,@,Rice,L,3,1,4,0.0,0.0,james-jones-12
Jarrell Jones,2014-10-25,9,Miami (OH),,Kent State,W,5,4,9,1.0,0.0,jarrell-jones-1
Jonathan Jones,2014-10-25,7,Auburn,,South Carolina,W,2,0,2,0.0,0.0,jonathan-jones-3
Kenny Jones,2014-10-25,8,Eastern Michigan,,Northern Illinois,L,1,0,1,0.0,0.0,kenny-jones-3
Lenny Jones,2014-10-25,8,Nevada,@,Hawaii,W,2,0,2,2.0,1.0,lenny-jones-1
Nazair Jones,2014-10-25,8,North Carolina,@,Virginia,W,1,0,1,0.0,0.0,nazair-jones-1
Orion Jones,2014-10-25,8,Toledo,,Massachusetts,W,1,0,1,1.0,1.0,orion-jones-1
Shaq Jones,2014-10-25,8,Alabama-Birmingham,@,Arkansas,L,0,4,4,0.5,0.0,shaq-jones-1
Sidney Jones,2014-10-25,8,Washington,,Arizona State,L,2,3,5,0.5,0.0,sidney-jones-1
Taiwan Jones,2014-10-25,8,Michigan State,,Michigan,W,7,1,8,2.0,1.0,taiwan-jones-1
Tellas Jones,2014-10-25,7,Arizona,@,Washington State,W,0,1,1,0.0,0.0,tellas-jones-1
Tevin Jones,2014-10-25,8,Georgia State,,Georgia Southern,L,1,1,2,0.0,0.0,tevin-jones-2
A.J. Jordan,2014-10-25,7,Wisconsin,,Maryland,W,0,1,1,0.0,0.0,aj-jordan-1
Karl Joseph,2014-10-25,8,West Virginia,@,Oklahoma State,W,4,4,8,0.0,0.0,karl-joseph-1
