Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Joe West,2007-09-08,2,Texas-El Paso,@,Texas Tech,L,5,101,20.2,1,joe-west-1
Josh Wheeler,2007-09-08,2,Louisiana Tech,,Hawaii,L,2,21,10.5,1,josh-wheeler-1
Justin Wheeler,2007-09-08,2,Vanderbilt,,Alabama,L,3,21,7.0,0,justin-wheeler-1
Ernie Wheelwright,2007-09-08,2,Minnesota,,Miami (OH),W,2,31,15.5,2,ernie-wheelwright-1
Brandon Whitaker,2007-09-08,2,Baylor,,Rice,W,6,27,4.5,1,brandon-whitaker-1
Ike Whitaker,2007-09-08,2,Virginia Tech,@,Louisiana State,L,1,9,9.0,0,ike-whitaker-1
Deanthony White,2007-09-08,2,Eastern Michigan,,Ball State,L,7,94,13.4,1,deanthony-white-1
Jayson White,2007-09-08,2,Ohio,@,Louisiana,W,1,6,6.0,0,jayson-white-1
Johnny White,2007-09-08,2,North Carolina,@,East Carolina,L,4,58,14.5,0,johnny-white-1
Thomas White,2007-09-08,2,Baylor,,Rice,W,3,50,16.7,1,thomas-white-1
L.V. Whitworth,2007-09-08,2,Boston College,,North Carolina State,W,2,14,7.0,0,lv-whitworth-1
Brandon Williams,2007-09-08,2,Akron,@,Ohio State,L,3,13,4.3,0,brandon-williams-4
Bryan Williams,2007-09-08,2,Akron,@,Ohio State,L,3,12,4.0,0,bryan-williams-1
Byron Williams,2007-09-08,2,Purdue,,Eastern Illinois,W,1,5,5.0,0,byron-williams-1
Chris Williams,2007-09-08,2,New Mexico State,@,New Mexico,L,10,120,12.0,3,chris-williams-2
Corey Williams,2007-09-08,2,Washington,,Boise State,W,1,19,19.0,0,corey-williams-1
Cornelius Williams,2007-09-08,2,Troy,@,Florida,L,4,35,8.8,0,cornelius-williams-1
Derrick Williams,2007-09-08,2,Penn State,,Notre Dame,W,2,14,7.0,0,derrick-williams-2
Eddie Williams,2007-09-08,2,Idaho,,Cal Poly,W,2,24,12.0,0,eddie-williams-1
Jaison Williams,2007-09-08,2,Oregon,@,Michigan,W,4,73,18.3,1,jaison-williams-1
Jarvis Williams,2007-09-08,2,North Carolina State,@,Boston College,L,2,6,3.0,0,jarvis-williams-1
Jeremiah Williams,2007-09-08,2,New Mexico State,@,New Mexico,L,2,56,28.0,0,jeremiah-williams-1
Jeremy Williams,2007-09-08,1,Tulane,,Mississippi State,L,4,85,21.3,0,jeremy-williams-1
Keiland Williams,2007-09-08,2,Louisiana State,,Virginia Tech,W,2,10,5.0,0,keiland-williams-1
Kyle Williams,2007-09-08,2,Arizona State,,Colorado,W,1,22,22.0,1,kyle-williams-1
Laquan Williams,2007-09-08,2,Maryland,@,Florida International,W,1,0,0.0,0,laquan-williams-1
Mike Williams,2007-09-08,2,Syracuse,@,Iowa,L,1,12,12.0,0,mike-williams-4
Patrick Williams,2007-09-08,2,Colorado,@,Arizona State,L,3,22,7.3,0,patrick-williams-1
Ryan Williams,2007-09-08,2,Air Force,@,Utah,W,1,16,16.0,0,ryan-williams-1
Stephen Williams,2007-09-08,2,Toledo,@,Central Michigan,L,6,157,26.2,1,stephen-williams-1
Terrance Williams,2007-09-08,2,San Jose State,@,Kansas State,L,2,15,7.5,0,terrance-williams-3
Jacob Willis,2007-09-08,2,Illinois,,Western Illinois,W,1,20,20.0,0,jacob-willis-1
Drew Willy,2007-09-08,2,Buffalo,@,Temple,W,1,-17,-17.0,0,drew-willy-1
Cedric Wilson,2007-09-08,2,Kansas State,,San Jose State,W,1,11,11.0,0,cedric-wilson-1
Marquis Wilson,2007-09-08,2,Utah,,Air Force,L,1,8,8.0,0,marquis-wilson-1
Ryan Wolfe,2007-09-08,2,Nevada-Las Vegas,,Wisconsin,L,4,30,7.5,0,ryan-wolfe-1
Ben Woodard,2007-09-08,2,Washington State,,San Diego State,W,2,30,15.0,1,ben-woodard-1
Dustin Woods,2007-09-08,2,Miami (OH),@,Minnesota,L,6,75,12.5,1,dustin-woods-1
Shannon Woods,2007-09-08,2,Texas Tech,,Texas-El Paso,W,5,10,2.0,0,shannon-woods-1
Jomar Wright,2007-09-08,2,Duke,@,Virginia,L,3,32,10.7,1,jomar-wright-1
Mike Wright,2007-09-08,2,Army,,Rhode Island,W,1,6,6.0,0,mike-wright-1
Leon Wright-Jackson,2007-09-08,2,Hawaii,@,Louisiana Tech,W,1,3,3.0,0,leon-wright-jackson-1
Devon Wylie,2007-09-08,2,Fresno State,@,Texas A&M,L,1,44,44.0,0,devon-wylie-1
E.J. Wynn,2007-09-08,2,Marshall,,West Virginia,L,2,43,21.5,0,ej-wynn-1
Will Yeatman,2007-09-08,2,Notre Dame,@,Penn State,L,1,6,6.0,0,will-yeatman-1
Albert Young,2007-09-08,2,Iowa,,Syracuse,W,3,48,16.0,1,albert-young-1
Jimmy Young,2007-09-08,2,Texas Christian,@,Texas,L,1,3,3.0,0,jimmy-young-1
Titus Young,2007-09-08,2,Boise State,@,Washington,L,1,43,43.0,0,titus-young-1
Kenneth Zacharie,2007-09-08,2,Louisiana-Monroe,@,Clemson,L,3,20,6.7,0,kenneth-zacharie-1
Dane Zaslaw,2007-09-08,2,Oklahoma,,Miami (FL),W,1,9,9.0,1,dane-zaslaw-1
Zach Zimmerman,2007-09-08,2,Southern Methodist,,North Texas,W,1,8,8.0,0,zach-zimmerman-1
Marcus Brock,2007-09-13,3,Texas Christian,@,Air Force,L,5,40,8.0,0,marcus-brock-1
Walter Bryant,2007-09-13,3,Texas Christian,@,Air Force,L,3,35,11.7,1,walter-bryant-1
Ryan Christian,2007-09-13,3,Texas Christian,@,Air Force,L,6,74,12.3,0,ryan-christian-1
Travis Dekker,2007-09-13,3,Air Force,,Texas Christian,W,4,83,20.8,0,travis-dekker-1
Noel Devine,2007-09-13,3,West Virginia,@,Maryland,W,1,1,1.0,0,noel-devine-1
Ervin Dickerson,2007-09-13,3,Texas Christian,@,Air Force,L,5,68,13.6,1,ervin-dickerson-1
Tito Gonzales,2007-09-13,3,West Virginia,@,Maryland,W,1,8,8.0,0,tito-gonzales-1
Dan Gronkowski,2007-09-13,3,Maryland,,West Virginia,L,1,12,12.0,0,dan-gronkowski-1
Chad Hall,2007-09-13,3,Air Force,,Texas Christian,W,6,48,8.0,0,chad-hall-1
Joey Haynos,2007-09-13,3,Maryland,,West Virginia,L,2,17,8.5,0,joey-haynos-1
Darrius Heyward-Bey,2007-09-13,3,Maryland,,West Virginia,L,3,56,18.7,0,darrius-heyward-bey-1
Cory Jackson,2007-09-13,3,Maryland,,West Virginia,L,2,13,6.5,0,cory-jackson-1
Dorrell Jalloh,2007-09-13,3,West Virginia,@,Maryland,W,1,21,21.0,0,dorrell-jalloh-1
Jeremy Kerley,2007-09-13,3,Texas Christian,@,Air Force,L,1,11,11.0,0,jeremy-kerley-1
Keon Lattimore,2007-09-13,3,Maryland,,West Virginia,L,4,17,4.3,0,keon-lattimore-1
Keith Madsen,2007-09-13,3,Air Force,,Texas Christian,W,1,9,9.0,1,keith-madsen-1
Donald Massey,2007-09-13,3,Texas Christian,@,Air Force,L,5,58,11.6,0,donald-massey-1
Danny Oquendo,2007-09-13,3,Maryland,,West Virginia,L,3,55,18.3,1,danny-oquendo-1
Shae Reagan,2007-09-13,3,Texas Christian,@,Air Force,L,1,13,13.0,0,shae-reagan-1
Darius Reynaud,2007-09-13,3,West Virginia,@,Maryland,W,4,55,13.8,0,darius-reynaud-1
Mark Root,2007-09-13,3,Air Force,,Texas Christian,W,6,53,8.8,0,mark-root-1
Steve Slaton,2007-09-13,3,West Virginia,@,Maryland,W,1,10,10.0,0,steve-slaton-1
Justin Watts,2007-09-13,3,Texas Christian,@,Air Force,L,1,1,1.0,0,justin-watts-2
Isaiah Williams,2007-09-13,3,Maryland,,West Virginia,L,1,10,10.0,0,isaiah-williams-1
Jimmy Young,2007-09-13,3,Texas Christian,@,Air Force,L,2,20,10.0,0,jimmy-young-1
Josh Allen,2007-09-14,3,Troy,,Oklahoma State,W,3,48,16.0,0,josh-allen-2
Gary Banks,2007-09-14,3,Troy,,Oklahoma State,W,5,66,13.2,0,gary-banks-1
Adarius Bowman,2007-09-14,3,Oklahoma State,@,Troy,L,7,57,8.1,0,adarius-bowman-1
Dez Bryant,2007-09-14,3,Oklahoma State,@,Troy,L,3,67,22.3,0,dez-bryant-1
Kennard Burton,2007-09-14,3,Troy,,Oklahoma State,W,5,77,15.4,1,kennard-burton-1
Kenny Cattouse,2007-09-14,3,Troy,,Oklahoma State,W,5,39,7.8,0,kenny-cattouse-1
Andrew Davis,2007-09-14,3,Troy,,Oklahoma State,W,1,9,9.0,0,andrew-davis-1
Sean Dawkins,2007-09-14,3,Troy,,Oklahoma State,W,2,13,6.5,0,sean-dawkins-1
Tommy Devereaux,2007-09-14,3,Oklahoma State,@,Troy,L,2,21,10.5,0,tommy-devereaux-1
Kendall Hunter,2007-09-14,3,Oklahoma State,@,Troy,L,3,13,4.3,0,kendall-hunter-1
Jerrel Jernigan,2007-09-14,3,Troy,,Oklahoma State,W,2,16,8.0,0,jerrel-jernigan-1
Seth Newton,2007-09-14,3,Oklahoma State,@,Troy,L,1,7,7.0,0,seth-newton-1
Brandon Pettigrew,2007-09-14,3,Oklahoma State,@,Troy,L,2,26,13.0,1,brandon-pettigrew-1
Austin Silvoy,2007-09-14,3,Troy,,Oklahoma State,W,3,20,6.7,0,austin-silvoy-1
Gerald Tate,2007-09-14,3,Troy,,Oklahoma State,W,2,27,13.5,0,gerald-tate-1
Mykeal Terry,2007-09-14,3,Troy,,Oklahoma State,W,3,33,11.0,1,mykeal-terry-1
Cornelius Williams,2007-09-14,3,Troy,,Oklahoma State,W,3,40,13.3,0,cornelius-williams-1
Jacob Actkinson,2007-09-15,3,Utah State,@,Oklahoma,L,1,9,9.0,0,jacob-actkinson-1
Kyle Adams,2007-09-15,3,Purdue,,Central Michigan,W,2,18,9.0,1,kyle-adams-1
Tarrion Adams,2007-09-15,2,Tulsa,,Brigham Young,W,2,12,6.0,0,tarrion-adams-1
Kamar Aiken,2007-09-15,2,Central Florida,,Texas,L,4,49,12.3,1,kamar-aiken-1
Seyi Ajirotutu,2007-09-15,3,Fresno State,@,Oregon,L,3,33,11.0,0,seyi-ajirotutu-1
Justin Akers,2007-09-15,3,Baylor,,Texas State,W,7,95,13.6,0,justin-akers-1
Anthony Allen,2007-09-15,3,Louisville,@,Kentucky,L,4,21,5.3,1,anthony-allen-1
Armando Allen,2007-09-15,3,Notre Dame,@,Michigan,L,2,7,3.5,0,armando-allen-1
Brad Allen,2007-09-15,3,Vanderbilt,,Mississippi,W,1,15,15.0,0,brad-allen-2
Brandon Allen,2007-09-15,3,New Mexico State,,Texas-El Paso,W,4,18,4.5,0,brandon-allen-1
John Allen,2007-09-15,3,Toledo,@,Kansas,L,1,7,7.0,0,john-allen-1
Matt Allen,2007-09-15,3,Brigham Young,@,Tulsa,L,4,54,13.5,1,matt-allen-1
Anthony Alridge,2007-09-15,2,Houston,@,Tulane,W,2,49,24.5,1,anthony-alridge-1
Danny Amendola,2007-09-15,3,Texas Tech,@,Rice,W,4,39,9.8,0,danny-amendola-1
Bryan Anderson,2007-09-15,3,Central Michigan,@,Purdue,L,10,101,10.1,0,bryan-anderson-1
Corey Anderson,2007-09-15,3,Army,@,Wake Forest,L,4,66,16.5,0,corey-anderson-2
Joe Anderson,2007-09-15,3,Louisiana Tech,@,California,L,5,31,6.2,1,joe-anderson-1
Justin Anderson,2007-09-15,3,Northern Illinois,,Eastern Michigan,L,6,45,7.5,0,justin-anderson-1
Rodelin Anthony,2007-09-15,3,Nevada-Las Vegas,,Hawaii,L,1,23,23.0,0,rodelin-anthony-1
Marcel Archer,2007-09-15,3,Central Michigan,@,Purdue,L,1,3,3.0,0,marcel-archer-1
Kevin Armstrong,2007-09-15,3,Temple,@,Connecticut,L,1,3,3.0,0,kevin-armstrong-1
Adrian Arrington,2007-09-15,3,Michigan,,Notre Dame,W,2,15,7.5,1,adrian-arrington-1
Jabari Arthur,2007-09-15,3,Akron,@,Indiana,L,7,118,16.9,1,jabari-arthur-1
David Ausberry,2007-09-15,2,Southern California,@,Nebraska,W,3,35,11.7,0,david-ausberry-1
Terrence Austin,2007-09-15,3,UCLA,@,Utah,L,3,40,13.3,0,terrence-austin-1
Donnie Avery,2007-09-15,2,Houston,@,Tulane,W,7,103,14.7,0,donnie-avery-1
James Bailey,2007-09-15,3,Indiana,,Akron,W,3,22,7.3,0,james-bailey-1
Sean Bailey,2007-09-15,3,Georgia,,Western Carolina,W,2,32,16.0,1,sean-bailey-1
Paul Baker,2007-09-15,3,New Mexico,@,Arizona,W,1,-2,-2.0,0,paul-baker-1
Doug Baldwin,2007-09-15,2,Stanford,,San Jose State,W,2,16,8.0,0,doug-baldwin-1
Adam Ballard,2007-09-15,3,Navy,,Ball State,L,1,7,7.0,0,adam-ballard-1
Jason Barnes,2007-09-15,3,South Carolina,,South Carolina State,W,1,34,34.0,0,jason-barnes-2
Mark Barnes,2007-09-15,3,South Carolina,,South Carolina State,W,2,12,6.0,1,mark-barnes-1
Marcus Barnett,2007-09-15,3,Cincinnati,@,Miami (OH),W,5,36,7.2,0,marcus-barnett-1
Gary Barnidge,2007-09-15,3,Louisville,@,Kentucky,L,2,10,5.0,0,gary-barnidge-1
Connor Barwin,2007-09-15,3,Cincinnati,@,Miami (OH),W,6,109,18.2,0,connor-barwin-1
J.J. Bass,2007-09-15,3,Iowa State,,Iowa,W,1,0,0.0,0,jj-bass-1
Phil Bates,2007-09-15,3,Iowa State,,Iowa,W,1,38,38.0,0,phil-bates-1
Michael Batiste,2007-09-15,2,Tulane,,Houston,L,1,4,4.0,0,michael-batiste-1
Shawn Bayes,2007-09-15,3,Kent State,,Delaware State,W,4,100,25.0,1,shawn-bayes-1
Pierre Beasley,2007-09-15,3,Rice,,Texas Tech,L,1,8,8.0,0,pierre-beasley-1
Philip Beck,2007-09-15,3,Louisiana Tech,@,California,L,1,12,12.0,0,philip-beck-1
Travis Beckum,2007-09-15,3,Wisconsin,,Citadel,W,4,60,15.0,1,travis-beckum-1
Aubrey Bell,2007-09-15,3,Mississippi State,@,Auburn,W,1,16,16.0,0,aubrey-bell-1
Kahlil Bell,2007-09-15,3,UCLA,@,Utah,L,2,6,3.0,0,kahlil-bell-1
Arrelious Benn,2007-09-15,3,Illinois,@,Syracuse,W,4,26,6.5,0,arrelious-benn-1
Earl Bennett,2007-09-15,3,Vanderbilt,,Mississippi,W,11,100,9.1,0,earl-bennett-1
Martellus Bennett,2007-09-15,3,Texas A&M,,Louisiana-Monroe,W,6,98,16.3,0,martellus-bennett-1
Butler Benton,2007-09-15,3,Cincinnati,@,Miami (OH),W,3,17,5.7,0,butler-benton-1
Yvenson Bernard,2007-09-15,3,Oregon State,,Idaho State,W,1,9,9.0,0,yvenson-bernard-1
Davone Bess,2007-09-15,3,Hawaii,@,Nevada-Las Vegas,W,5,49,9.8,0,davone-bess-1
Jahvid Best,2007-09-15,3,California,,Louisiana Tech,W,1,16,16.0,1,jahvid-best-1
Wade Betschart,2007-09-15,3,Wyoming,@,Boise State,L,1,3,3.0,0,wade-betschart-1
Adam Bishop,2007-09-15,3,Nevada,,Nicholls State,W,3,46,15.3,3,adam-bishop-1
Peter Bjorvik,2007-09-15,3,Idaho,@,Washington State,L,1,7,7.0,0,peter-bjorvik-1
Darrell Blackman,2007-09-15,3,North Carolina State,,Wofford,W,2,29,14.5,0,darrell-blackman-1
Todd Blythe,2007-09-15,3,Iowa State,,Iowa,W,5,33,6.6,0,todd-blythe-1
Joe Bockheim,2007-09-15,3,Central Michigan,@,Purdue,L,1,17,17.0,0,joe-bockheim-1
Ken Bohnet,2007-09-15,3,Eastern Michigan,@,Northern Illinois,W,2,7,3.5,0,ken-bohnet-1
Greg Bolling,2007-09-15,3,Wyoming,@,Boise State,L,6,59,9.8,0,greg-bolling-1
Mark Bonds,2007-09-15,3,Western Michigan,@,Missouri,L,2,4,2.0,0,mark-bonds-1
Chris Bonner,2007-09-15,3,Florida Atlantic,,Minnesota,W,2,36,18.0,0,chris-bonner-1
Greg Boone,2007-09-15,3,Virginia Tech,,Ohio,W,1,32,32.0,0,greg-boone-1
Ray Boudreaux,2007-09-15,2,Tulane,,Houston,L,1,-2,-2.0,0,ray-boudreaux-1
Donald Bowens,2007-09-15,3,North Carolina State,,Wofford,W,1,8,8.0,0,donald-bowens-1
Andy Boyd,2007-09-15,3,South Carolina,,South Carolina State,W,1,2,2.0,0,andy-boyd-1
Cory Boyd,2007-09-15,3,South Carolina,,South Carolina State,W,2,10,5.0,0,cory-boyd-1
Re'quan Boyette,2007-09-15,3,Duke,@,Northwestern,W,1,7,7.0,0,requan-boyette-1
Mark Bradford,2007-09-15,2,Stanford,,San Jose State,W,4,41,10.3,0,mark-bradford-1
Brandon Breazell,2007-09-15,3,UCLA,@,Utah,L,6,121,20.2,0,brandon-breazell-1
Kyle Brey,2007-09-15,3,Buffalo,@,Penn State,L,1,2,2.0,0,kyle-brey-1
Brik Brinker,2007-09-15,3,Texas Tech,@,Rice,W,1,9,9.0,0,brik-brinker-1
Curtis Brinkley,2007-09-15,3,Syracuse,,Illinois,L,4,89,22.3,0,curtis-brinkley-1
Dezmon Briscoe,2007-09-15,3,Kansas,,Toledo,W,4,56,14.0,1,dezmon-briscoe-1
Josh Briscoe,2007-09-15,3,Tennessee,@,Florida,L,8,76,9.5,0,josh-briscoe-1
Kenny Britt,2007-09-15,3,Rutgers,,Norfolk State,W,4,121,30.3,2,kenny-britt-1
Edward Britton,2007-09-15,3,Texas Tech,@,Rice,W,2,30,15.0,0,edward-britton-1
Andy Brodell,2007-09-15,3,Iowa,@,Iowa State,L,3,22,7.3,0,andy-brodell-1
Brian Brohm,2007-09-15,3,Louisville,@,Kentucky,L,1,-7,-7.0,0,brian-brohm-1
Duane Brooks,2007-09-15,3,Central Michigan,@,Purdue,L,1,20,20.0,0,duane-brooks-1
Jereme Brooks,2007-09-15,3,Utah,,UCLA,W,1,6,6.0,0,jereme-brooks-1
Steve Brouse,2007-09-15,3,Connecticut,,Temple,W,4,27,6.8,0,steve-brouse-1
Andre Brown,2007-09-15,3,North Carolina State,,Wofford,W,1,6,6.0,0,andre-brown-1
Anthony Brown,2007-09-15,3,Oregon State,,Idaho State,W,8,156,19.5,1,anthony-brown-2
Antonio Brown,2007-09-15,3,Central Michigan,@,Purdue,L,9,96,10.7,0,antonio-brown-1
Chris Brown,2007-09-15,3,Tennessee,@,Florida,L,4,35,8.8,1,chris-brown-5
Donald Brown,2007-09-15,3,Connecticut,,Temple,W,1,11,11.0,0,donald-brown-1
Freddie Brown,2007-09-15,3,Utah,,UCLA,W,2,34,17.0,0,freddie-brown-2
Freddie Brown,2007-09-15,3,South Carolina,,South Carolina State,W,1,16,16.0,0,freddie-brown-1
Keith Brown,2007-09-15,3,Alabama,,Arkansas,W,2,18,9.0,0,keith-brown-2
Lamark Brown,2007-09-15,3,Kansas State,,Missouri State,W,1,8,8.0,0,lamark-brown-1
Moe Brown,2007-09-15,3,South Carolina,,South Carolina State,W,1,13,13.0,0,moe-brown-1
Pierre Brown,2007-09-15,3,Texas A&M,,Louisiana-Monroe,W,2,11,5.5,0,pierre-brown-2
Preston Brown,2007-09-15,2,Arkansas State,,Southern Methodist,W,3,44,14.7,0,preston-brown-1
Steve Brown,2007-09-15,3,Idaho,@,Washington State,L,2,14,7.0,0,steve-brown-1
Thomas Brown,2007-09-15,3,Georgia,,Western Carolina,W,1,10,10.0,1,thomas-brown-1
Tim Brown,2007-09-15,3,Rutgers,,Norfolk State,W,1,27,27.0,0,tim-brown-1
Travis Brown,2007-09-15,3,New Mexico,@,Arizona,W,10,121,12.1,2,travis-brown-2
Vincent Brown,2007-09-15,2,San Diego State,@,Arizona State,L,2,19,9.5,0,vincent-brown-3
Roland Bruno,2007-09-15,3,New Mexico,@,Arizona,W,1,3,3.0,0,roland-bruno-1
Dorien Bryant,2007-09-15,3,Purdue,,Central Michigan,W,6,95,15.8,0,dorien-bryant-1
Jamar Bryant,2007-09-15,3,East Carolina,,Southern Mississippi,L,2,39,19.5,0,jamar-bryant-1
Will Bryant,2007-09-15,3,Ball State,@,Navy,W,1,21,21.0,0,will-bryant-1
Donald Buckram,2007-09-15,3,Texas-El Paso,@,New Mexico State,L,2,18,9.0,0,donald-buckram-1
Krys Buerck,2007-09-15,3,Baylor,,Texas State,W,6,76,12.7,1,krys-buerck-1
Michael Bumpus,2007-09-15,3,Washington State,,Idaho,W,8,118,14.8,2,michael-bumpus-1
Rudy Burgess,2007-09-15,3,Arizona State,,San Diego State,W,3,52,17.3,1,rudy-burgess-1
Justine Buries,2007-09-15,3,New Mexico State,,Texas-El Paso,W,2,0,0.0,0,justine-buries-1
Tony Burks,2007-09-15,3,Mississippi State,@,Auburn,W,1,15,15.0,0,tony-burks-1
Lorenzo Bursey Jr.,2007-09-15,3,Nevada-Las Vegas,,Hawaii,L,2,19,9.5,0,lorenzo-bursey-jr-1
Keenan Burton,2007-09-15,3,Kentucky,,Louisville,W,9,99,11.0,0,keenan-burton-1
Deon Butler,2007-09-15,3,Penn State,,Buffalo,W,5,72,14.4,0,deon-butler-1
Demetrius Byrd,2007-09-15,3,Louisiana State,,Middle Tennessee State,W,2,86,43.0,1,demetrius-byrd-1
Matt Caddell,2007-09-15,3,Alabama,,Arkansas,W,9,91,10.1,1,matt-caddell-1
Wes Caldwell,2007-09-15,3,Middle Tennessee State,@,Louisiana State,L,1,19,19.0,0,wes-caldwell-1
Duke Calhoun,2007-09-15,2,Memphis,,Jacksonville State,W,1,20,20.0,0,duke-calhoun-1
Andre Callender,2007-09-15,3,Boston College,@,Georgia Tech,W,2,16,8.0,0,andre-callender-1
Brady Camp,2007-09-15,3,Oregon State,,Idaho State,W,1,10,10.0,0,brady-camp-1
Michael Cannon,2007-09-15,3,Middle Tennessee State,@,Louisiana State,L,1,5,5.0,0,michael-cannon-1
John Carlson,2007-09-15,3,Notre Dame,@,Michigan,L,2,13,6.5,0,john-carlson-1
Greg Carr,2007-09-15,3,Florida State,@,Colorado,W,3,61,20.3,0,greg-carr-1
Wesley Carroll,2007-09-15,3,Mississippi State,@,Auburn,W,1,2,2.0,0,wesley-carroll-1
L.J. Castile,2007-09-15,2,Houston,@,Tulane,W,1,21,21.0,0,lj-castile-1
Darrell Catchings,2007-09-15,3,Oregon State,,Idaho State,W,1,9,9.0,0,darrell-catchings-1
Derrick Catlett,2007-09-15,3,Iowa State,,Iowa,W,3,12,4.0,0,derrick-catlett-1
Jehuu Caulcrick,2007-09-15,3,Michigan State,,Pittsburgh,W,1,17,17.0,0,jehuu-caulcrick-1
Kevin Challenger,2007-09-15,3,Boston College,@,Georgia Tech,W,7,88,12.6,0,kevin-challenger-1
Tripp Chandler,2007-09-15,3,Georgia,,Western Carolina,W,2,20,10.0,0,tripp-chandler-1
Quentin Chaney,2007-09-15,3,Oklahoma,,Utah State,W,1,10,10.0,0,quentin-chaney-1
Hugh Charles,2007-09-15,3,Colorado,,Florida State,L,5,41,8.2,0,hugh-charles-1
Jamaal Charles,2007-09-15,3,Texas,@,Central Florida,W,1,7,7.0,0,jamaal-charles-1
Jason Chery,2007-09-15,3,Louisiana,,McNeese State,L,3,31,10.3,0,jason-chery-1
Raphael Chestnut,2007-09-15,3,Duke,@,Northwestern,W,3,51,17.0,0,raphael-chestnut-1
Paul Chiara,2007-09-15,3,Syracuse,,Illinois,L,1,6,6.0,0,paul-chiara-1
Jeremy Childs,2007-09-15,3,Boise State,,Wyoming,W,4,88,22.0,1,jeremy-childs-1
Tashard Choice,2007-09-15,3,Georgia Tech,,Boston College,L,4,29,7.3,0,tashard-choice-1
Jeff Clark,2007-09-15,3,San Jose State,@,Stanford,L,4,31,7.8,0,jeff-clark-1
Charles Clay,2007-09-15,2,Tulsa,,Brigham Young,W,3,98,32.7,3,charles-clay-1
Nick Cleaver,2007-09-15,3,New Mexico State,,Texas-El Paso,W,3,41,13.7,0,nick-cleaver-1
Cameron Clemons,2007-09-15,2,Tulsa,,Brigham Young,W,3,24,8.0,0,cameron-clemons-1
James Cleveland,2007-09-15,3,Iowa,@,Iowa State,L,1,5,5.0,0,james-cleveland-1
Chase Coffman,2007-09-15,3,Missouri,,Western Michigan,W,2,31,15.5,0,chase-coffman-1
Lamarcus Coker,2007-09-15,3,Tennessee,@,Florida,L,2,9,4.5,0,lamarcus-coker-1
Austin Collie,2007-09-15,3,Brigham Young,@,Tulsa,L,4,121,30.3,1,austin-collie-1
Dajuane Collins,2007-09-15,3,Toledo,@,Kansas,L,1,5,5.0,0,dajuane-collins-1
Jed Collins,2007-09-15,3,Washington State,,Idaho,W,3,32,10.7,0,jed-collins-1
Cameron Colvin,2007-09-15,3,Oregon,,Fresno State,W,2,22,11.0,0,cameron-colvin-1
John Conner,2007-09-15,3,Kentucky,,Louisville,W,1,7,7.0,1,john-conner-1
Brady Conrad,2007-09-15,3,Arizona State,,San Diego State,W,1,9,9.0,0,brady-conrad-1
Omar Conteh,2007-09-15,3,Northwestern,,Duke,L,2,22,11.0,0,omar-conteh-1
Jared Cook,2007-09-15,3,South Carolina,,South Carolina State,W,1,25,25.0,0,jared-cook-2
Jason Cook,2007-09-15,3,Mississippi,@,Vanderbilt,L,1,16,16.0,0,jason-cook-1
Graig Cooper,2007-09-15,3,Miami (FL),,Florida International,W,1,21,21.0,0,graig-cooper-1
Quinterrance Cooper,2007-09-15,3,Western Kentucky,,Eastern Kentucky,W,4,61,15.3,1,quinterrance-cooper-1
Riley Cooper,2007-09-15,3,Florida,,Tennessee,W,1,30,30.0,1,riley-cooper-1
Quan Cosby,2007-09-15,3,Texas,@,Central Florida,W,10,67,6.7,0,quan-cosby-1
Maurice Covington,2007-09-15,3,Virginia,@,North Carolina,W,4,40,10.0,0,maurice-covington-1
Joe Cowan,2007-09-15,3,UCLA,@,Utah,L,1,19,19.0,0,joe-cowan-1
Michael Crabtree,2007-09-15,3,Texas Tech,@,Rice,W,11,244,22.2,3,michael-crabtree-1
Tom Crabtree,2007-09-15,3,Miami (OH),,Cincinnati,L,2,19,9.5,0,tom-crabtree-1
Aaron Crawford,2007-09-15,3,Texas Tech,@,Rice,W,2,7,3.5,0,aaron-crawford-1
Cody Crawford,2007-09-15,3,Colorado,,Florida State,L,3,19,6.3,0,cody-crawford-1
London Crawford,2007-09-15,2,Arkansas,@,Alabama,L,3,47,15.7,0,london-crawford-1
Jason Crawley,2007-09-15,3,Fresno State,@,Oregon,L,1,1,1.0,0,jason-crawley-1
Dy'Onne Crudup,2007-09-15,3,Temple,@,Connecticut,L,2,29,14.5,0,dyonne-crudup-1
Jeff Cumberland,2007-09-15,3,Illinois,@,Syracuse,W,1,22,22.0,1,jeff-cumberland-1
Deon Curry,2007-09-15,3,Michigan State,,Pittsburgh,W,1,7,7.0,0,deon-curry-1
Quintin Daniels,2007-09-15,3,Washington,,Ohio State,L,1,9,9.0,0,quintin-daniels-1
Andrew Davie,2007-09-15,2,Arkansas,@,Alabama,L,1,2,2.0,1,andrew-davie-1
Brandon Davis,2007-09-15,3,Northern Illinois,,Eastern Michigan,L,1,7,7.0,1,brandon-davis-2
Britt Davis,2007-09-15,3,Northern Illinois,,Eastern Michigan,L,5,30,6.0,0,britt-davis-1
Fred Davis,2007-09-15,2,Southern California,@,Nebraska,W,3,38,12.7,0,fred-davis-1
Kellen Davis,2007-09-15,3,Michigan State,,Pittsburgh,W,2,38,19.0,0,kellen-davis-1
Mike Davis,2007-09-15,3,South Carolina,,South Carolina State,W,2,11,5.5,1,mike-davis-1
Calvin Dawson,2007-09-15,3,Louisiana-Monroe,@,Texas A&M,L,5,42,8.4,0,calvin-dawson-1
