Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Fotis Kokosioulis,2018-09-08,2,Northern Illinois,,Utah,L,1,20,20.0,0,fotis-kokosioulis-1
Khalan Laborn,2018-09-08,2,Florida State,,Samford,W,2,39,19.5,0,khalan-laborn-1
Garland LaFrance,2018-09-08,2,Western Kentucky,,Maine,L,2,54,27.0,0,garland-lafrance-1
Charles Lamar,2018-09-08,2,Bowling Green State,,Maryland,L,1,12,12.0,0,charles-lamar-1
Adarius Lemons,2018-09-08,2,Florida,,Kentucky,L,2,47,23.5,0,adarius-lemons-1
Kobe Lewis,2018-09-08,2,Central Michigan,,Kansas,L,4,90,22.5,0,kobe-lewis-1
Elijah Lilly,2018-09-08,2,New Mexico,@,Wisconsin,L,2,48,24.0,0,elijah-lilly-1
Bryce Love,2018-09-08,2,Stanford,,Southern California,W,1,9,9.0,0,bryce-love-1
Mike Majette,2018-09-08,2,Indiana,,Virginia,W,2,32,16.0,0,mike-majette-1
Alexander Mattison,2018-09-08,2,Boise State,,Connecticut,W,1,25,25.0,0,alexander-mattison-1
Aaron McAllister,2018-09-08,2,UNC Charlotte,,Appalachian State,L,4,101,25.3,0,aaron-mcallister-1
Demario McCall,2018-09-08,2,Ohio State,,Rutgers,W,1,31,31.0,0,demario-mccall-1
Kyric McGowan,2018-09-08,2,Northwestern,,Duke,L,2,36,18.0,0,kyric-mcgowan-1
Drew McQuarrie,2018-09-08,2,Boston College,,Holy Cross,W,1,0,0.0,0,drew-mcquarrie-1
Demari Medley,2018-09-08,2,Arkansas State,@,Alabama,L,3,58,19.3,0,demari-medley-1
Kirk Merritt,2018-09-08,2,Arkansas State,@,Alabama,L,2,28,14.0,0,kirk-merritt-1
Tra Minter,2018-09-08,2,South Alabama,@,Oklahoma State,L,5,103,20.6,0,tra-minter-1
Jake Molinich,2018-09-08,2,Buffalo,@,Temple,W,1,0,0.0,0,jake-molinich-1
Rondale Moore,2018-09-08,2,Purdue,,Eastern Michigan,L,1,-2,-2.0,0,rondale-moore-1
Tyson Morris,2018-09-08,2,Arkansas,@,Colorado State,L,1,0,0.0,0,tyson-morris-1
Spencer Nigh,2018-09-08,2,Auburn,,Alabama State,W,1,14,14.0,0,spencer-nigh-1
K.D. Nixon,2018-09-08,2,Colorado,@,Nebraska,W,1,24,24.0,0,kd-nixon-1
Kene Nwangwu,2018-09-08,1,Iowa State,@,Iowa,L,1,24,24.0,0,kene-nwangwu-1
Roshauud Paul,2018-09-08,2,Texas A&M,,Clemson,L,1,18,18.0,0,roshauud-paul-1
Jamal Peters,2018-09-08,2,Mississippi State,@,Kansas State,W,2,32,16.0,0,jamal-peters-1
Martell Pettaway,2018-09-08,2,West Virginia,,Youngstown State,W,1,37,37.0,0,martell-pettaway-1
James Pierre,2018-09-08,2,Florida Atlantic,,Air Force,W,2,33,16.5,0,james-pierre-1
Mason Plante,2018-09-08,2,Navy,,Memphis,W,1,0,0.0,0,mason-plante-1
Cornell Powell,2018-09-08,2,Clemson,@,Texas A&M,W,1,16,16.0,0,cornell-powell-1
Brandon Presley,2018-09-08,2,Nevada-Las Vegas,,Texas-El Paso,W,1,21,21.0,0,brandon-presley-1
D'Vonte Price,2018-09-08,2,Florida International,@,Old Dominion,W,1,17,17.0,0,dvonte-price-1
Delvon Randall,2018-09-08,2,Temple,,Buffalo,L,1,25,25.0,0,delvon-randall-1
Justin Rankin,2018-09-08,2,Kent State,,Howard,W,1,17,17.0,0,justin-rankin-1
Anthony Ratliff-Williams,2018-09-08,2,North Carolina,@,East Carolina,L,3,69,23.0,0,anthony-ratliff-williams-1
Jaylon Redd,2018-09-08,2,Oregon,,Portland State,W,1,10,10.0,0,jaylon-redd-1
Joe Reed,2018-09-08,2,Virginia,@,Indiana,L,4,69,17.3,0,joe-reed-4
Kris Reid,2018-09-08,2,Southern Mississippi,,Louisiana-Monroe,L,1,27,27.0,0,kris-reid-1
Kase Rogers,2018-09-08,2,Oregon State,,Southern Utah,W,1,19,19.0,0,kase-rogers-1
Dionte Ruffin,2018-09-08,2,Western Kentucky,,Maine,L,3,66,22.0,0,dionte-ruffin-1
Carlos Sandy,2018-09-08,2,Illinois,,Western Illinois,W,1,19,19.0,0,carlos-sandy-1
Joseph Saucier,2018-09-08,2,Air Force,@,Florida Atlantic,L,1,12,12.0,0,joseph-saucier-1
Cameron Scarlett,2018-09-08,2,Stanford,,Southern California,W,1,17,17.0,0,cameron-scarlett-1
Savon Scarver,2018-09-08,2,Utah State,,New Mexico State,W,2,130,65.0,1,savon-scarver-1
Anthony Scott,2018-09-08,2,East Carolina,,North Carolina,W,2,37,18.5,0,anthony-scott-2
Jo-El Shaw,2018-09-08,2,Kent State,,Howard,W,1,14,14.0,0,jo-el-shaw-1
Duke Shelley,2018-09-08,2,Kansas State,,Mississippi State,L,4,109,27.3,0,duke-shelley-1
Jah'Marae Sheread,2018-09-08,2,Texas State,,Texas Southern,W,1,13,13.0,0,jahmarae-sheread-1
Marcus Simms,2018-09-08,2,West Virginia,,Youngstown State,W,3,40,13.3,0,marcus-simms-1
Steven Sims Jr.,2018-09-08,2,Kansas,@,Central Michigan,W,1,15,15.0,0,steven-sims-jr-1
Ryan Smenda Jr.,2018-09-08,2,Wake Forest,,Towson,W,1,20,20.0,0,ryan-smenda-jr-1
Alfred Smith,2018-09-08,2,Louisiana Tech,,Southern,W,1,15,15.0,0,alfred-smith-1
Rodney Smith,2018-09-08,2,Minnesota,,Fresno State,W,1,22,22.0,0,rodney-smith-5
Adam Soesman,2018-09-08,2,Oregon State,,Southern Utah,W,1,6,6.0,0,adam-soesman-1
JD Spielman,2018-09-08,1,Nebraska,,Colorado,L,2,35,17.5,0,jd-spielman-1
Clint Stephens,2018-09-08,2,Bowling Green State,,Maryland,L,1,19,19.0,0,clint-stephens-1
Marquez Stevenson,2018-09-08,2,Houston,,Arizona,W,1,18,18.0,0,marquez-stevenson-1
Keylon Stokes,2018-09-08,2,Tulsa,@,Texas,L,1,16,16.0,0,keylon-stokes-1
Jack Stoll,2018-09-08,1,Nebraska,,Colorado,L,1,10,10.0,0,jack-stoll-1
Toa Taua,2018-09-08,2,Nevada,@,Vanderbilt,L,1,19,19.0,0,toa-taua-1
Patrick Taylor Jr.,2018-09-08,2,Memphis,@,Navy,L,1,4,4.0,0,patrick-taylor-jr-1
J.J. Taylor,2018-09-08,2,Arizona,@,Houston,L,3,46,15.3,0,jj-taylor-1
Ambry Thomas,2018-09-08,2,Michigan,,Western Michigan,W,2,31,15.5,0,ambry-thomas-1
Jeff Thomas,2018-09-08,2,Miami (FL),,Savannah State,W,1,26,26.0,0,jeff-thomas-6
Juanyeh Thomas,2018-09-08,2,Georgia Tech,@,South Florida,L,6,134,22.3,0,juanyeh-thomas-1
Maurice Thomas,2018-09-08,2,Miami (OH),,Cincinnati,L,1,14,14.0,0,maurice-thomas-2
Tyquan Thornton,2018-09-08,2,Baylor,@,Texas-San Antonio,W,2,26,13.0,0,tyquan-thornton-1
Maurice Trowell,2018-09-08,2,North Carolina State,,Georgia State,W,1,36,36.0,0,maurice-trowell-1
Jamauri Wakefield,2018-09-08,2,Vanderbilt,,Nevada,W,2,50,25.0,0,jamauri-wakefield-1
Michael Walker,2018-09-08,2,Boston College,,Holy Cross,W,1,24,24.0,0,michael-walker-2
Austin Walter,2018-09-08,3,Rice,@,Hawaii,L,5,147,29.4,0,austin-walter-1
De'Vion Warren,2018-09-08,2,Arkansas,@,Colorado State,L,1,23,23.0,0,devion-warren-1
Juwan Washington,2018-09-08,2,San Diego State,,Sacramento State,W,2,30,15.0,0,juwan-washington-1
Tyler Watts,2018-09-08,2,Texas State,,Texas Southern,W,1,23,23.0,0,tyler-watts-2
Terius Wheatley,2018-09-08,2,Virginia Tech,,William & Mary,W,1,51,51.0,0,terius-wheatley-1
James Wiggins,2018-09-08,2,Cincinnati,@,Miami (OH),W,1,33,33.0,0,james-wiggins-1
CJ Williams,2018-09-08,2,Navy,,Memphis,W,1,7,7.0,0,cj-williams-2
Dwayne Williams,2018-09-08,2,Oregon State,,Southern Utah,W,1,0,0.0,0,dwayne-williams-3
Andre Wilson,2018-09-08,2,Alabama-Birmingham,@,Coastal Carolina,L,3,98,32.7,0,andre-wilson-1
Bryce Wolma,2018-09-08,2,Arizona,@,Houston,L,1,1,1.0,0,bryce-wolma-1
Isaiah Wright,2018-09-08,2,Temple,,Buffalo,L,4,98,24.5,0,isaiah-wright-1
Russ Yeast,2018-09-08,2,Louisville,,Indiana State,W,1,14,14.0,0,russ-yeast-1
Marquis Young,2018-09-08,3,Massachusetts,@,Georgia Southern,L,1,18,18.0,0,marquis-young-1
Zamore Zigler,2018-09-08,2,San Jose State,@,Washington State,L,1,17,17.0,0,zamore-zigler-1
Isaiah Zuber,2018-09-08,2,Kansas State,,Mississippi State,L,1,18,18.0,0,isaiah-zuber-1
Jaiden Clayton,2018-09-12,3,Coastal Carolina,@,Campbell,W,1,8,8.0,0,jaiden-clayton-1
Jacqez Hairston,2018-09-12,3,Coastal Carolina,@,Campbell,W,1,11,11.0,0,jacqez-hairston-1
James Heft,2018-09-12,3,Coastal Carolina,@,Campbell,W,1,9,9.0,0,james-heft-1
Greg Dortch,2018-09-13,3,Wake Forest,,Boston College,L,2,57,28.5,0,greg-dortch-1
Davon Jones,2018-09-13,3,Boston College,@,Wake Forest,W,1,14,14.0,0,davon-jones-1
Aaron McAllister,2018-09-13,3,UNC Charlotte,,Old Dominion,W,1,21,21.0,0,aaron-mcallister-1
Savon Scarver,2018-09-13,3,Utah State,,Tennessee Tech,W,1,23,23.0,0,savon-scarver-1
Brandon Simmons,2018-09-13,3,Old Dominion,@,UNC Charlotte,L,1,10,10.0,0,brandon-simmons-3
Devin Thompkins,2018-09-13,3,Utah State,,Tennessee Tech,W,1,20,20.0,0,devin-thompkins-1
Aaren Vaughns,2018-09-13,3,Utah State,,Tennessee Tech,W,1,19,19.0,0,aaren-vaughns-1
Chuck Wade,2018-09-13,3,Wake Forest,,Boston College,L,2,36,18.0,0,chuck-wade-1
Michael Walker,2018-09-13,3,Boston College,@,Wake Forest,W,4,106,26.5,0,michael-walker-2
Kobay White,2018-09-13,3,Boston College,@,Wake Forest,W,1,8,8.0,0,kobay-white-1
Austin Hall,2018-09-14,3,Memphis,,Georgia State,W,1,11,11.0,0,austin-hall-3
Penny Hart,2018-09-14,3,Georgia State,@,Memphis,L,1,26,26.0,0,penny-hart-1
Tim Hart,2018-09-14,3,Memphis,,Georgia State,W,2,25,12.5,0,tim-hart-1
Jonathan Wilson,2018-09-14,3,Memphis,,Georgia State,W,1,13,13.0,0,jonathan-wilson-1
Brandon Aiyuk,2018-09-15,3,Arizona State,@,San Diego State,L,1,18,18.0,0,brandon-aiyuk-1
Justice Augafa,2018-09-15,4,Hawaii,@,Army,L,3,63,21.0,0,justice-augafa-1
Tyler Badie,2018-09-15,3,Missouri,@,Purdue,W,1,18,18.0,0,tyler-badie-1
Kawaan Baker,2018-09-15,3,South Alabama,,Texas State,W,1,16,16.0,0,kawaan-baker-1
Brenden Bates,2018-09-15,3,Kentucky,,Murray State,W,1,0,0.0,0,brenden-bates-1
Ryan Bay,2018-09-15,3,Oregon,,San Jose State,W,1,15,15.0,0,ryan-bay-1
Raheem Blackshear,2018-09-15,3,Rutgers,@,Kansas,L,3,63,21.0,0,raheem-blackshear-1
Lynn Bowden Jr.,2018-09-15,3,Kentucky,,Murray State,W,1,9,9.0,0,lynn-bowden-jr-1
De'Quan Bowman,2018-09-15,3,Texas Tech,,Houston,W,3,58,19.3,0,dequan-bowman-1
Brenden Brady,2018-09-15,3,Texas-San Antonio,@,Kansas State,L,1,14,14.0,0,brenden-brady-1
Tony Brooks-James,2018-09-15,3,Oregon,,San Jose State,W,3,75,25.0,0,tony-brooks-james-1
Chase Brown,2018-09-15,3,Western Michigan,,Delaware State,W,1,19,19.0,0,chase-brown-2
Tre Brown,2018-09-15,3,Oklahoma,@,Iowa State,W,1,23,23.0,0,tre-brown-2
Hunter Buczkowski,2018-09-15,3,Central Michigan,@,Northern Illinois,L,1,16,16.0,0,hunter-buczkowski-1
Ian Bunting,2018-09-15,3,California,,Idaho State,W,1,5,5.0,0,ian-bunting-1
Raymond Calais,2018-09-15,2,Louisiana,@,Mississippi State,L,3,54,18.0,0,raymond-calais-1
Royce Caldwell,2018-09-15,4,New Mexico State,,New Mexico,L,1,13,13.0,0,royce-caldwell-1
Xzaviar Campbell,2018-09-15,3,Nevada-Las Vegas,,Prairie View A&M,W,1,12,12.0,0,xzaviar-campbell-1
Dasean Cannon,2018-09-15,3,Florida Atlantic,,Bethune-Cookman,W,1,32,32.0,0,dasean-cannon-1
Brian Cole,2018-09-15,3,Mississippi State,,Louisiana,W,2,46,23.0,0,brian-cole-1
Thai Cottrell,2018-09-15,3,San Jose State,@,Oregon,L,2,121,60.5,0,thai-cottrell-1
Gary Cross,2018-09-15,3,Arkansas,,North Texas,L,2,39,19.5,0,gary-cross-1
Aaron Cruickshank,2018-09-15,3,Wisconsin,,Brigham Young,L,4,84,21.0,0,aaron-cruickshank-1
Tacorian Darden,2018-09-15,3,Western Kentucky,@,Louisville,L,2,52,26.0,0,tacorian-darden-1
Kain Daub,2018-09-15,3,Florida Atlantic,,Bethune-Cookman,W,1,1,1.0,0,kain-daub-1
Antione Davis,2018-09-15,3,California,,Idaho State,W,2,110,55.0,1,antione-davis-1
Johnnie Dixon,2018-09-15,3,Ohio State,N,Texas Christian,W,1,38,38.0,0,johnnie-dixon-1
Keyion Dixon,2018-09-15,3,Connecticut,,Rhode Island,W,4,110,27.5,0,keyion-dixon-1
Demetrius Douglas,2018-09-15,3,Minnesota,,Miami (OH),W,1,29,29.0,0,demetrius-douglas-2
Malik Dunner,2018-09-15,3,Ball State,@,Indiana,L,1,17,17.0,0,malik-dunner-1
Jalen Embry,2018-09-15,3,Northern Illinois,,Central Michigan,W,1,16,16.0,0,jalen-embry-1
Kwame Etwi,2018-09-15,3,Texas A&M,,Louisiana-Monroe,W,1,19,19.0,0,kwame-etwi-1
Diego Fagot,2018-09-15,3,Navy,,Lehigh,W,1,4,4.0,0,diego-fagot-1
Demetric Felton,2018-09-15,3,UCLA,,Fresno State,L,1,16,16.0,0,demetric-felton-1
Tucker Fisk,2018-09-15,3,Stanford,,California-Davis,W,1,3,3.0,0,tucker-fisk-1
Josh Fleeks,2018-09-15,3,Baylor,,Duke,L,5,95,19.0,0,josh-fleeks-1
Champ Flemings,2018-09-15,3,Oregon State,@,Nevada,L,2,29,14.5,0,champ-flemings-1
Anthony Grant,2018-09-15,3,Florida State,@,Syracuse,L,2,31,15.5,0,anthony-grant-1
Marcus Green,2018-09-15,3,Louisiana-Monroe,@,Texas A&M,L,1,16,16.0,0,marcus-green-6
Matt Guidry,2018-09-15,3,Texas-San Antonio,@,Kansas State,L,4,85,21.3,0,matt-guidry-1
Hassan Hall,2018-09-15,3,Louisville,,Western Kentucky,W,1,19,19.0,0,hassan-hall-1
KJ Hamler,2018-09-15,3,Penn State,,Kent State,W,1,52,52.0,0,kj-hamler-1
Isaiah Harris,2018-09-15,3,Kansas State,,Texas-San Antonio,W,1,11,11.0,0,isaiah-harris-1
Travell Harris,2018-09-15,3,Washington State,,Eastern Washington,W,3,125,41.7,1,travell-harris-1
Anthony Hawkins,2018-09-15,4,Colorado State,@,Florida,L,2,82,41.0,0,anthony-hawkins-1
Jeremiah Hawkins,2018-09-15,3,California,,Idaho State,W,1,30,30.0,0,jeremiah-hawkins-1
Jeremiah Haydel,2018-09-15,3,Texas State,@,South Alabama,L,1,21,21.0,0,jeremiah-haydel-1
John Hightower,2018-09-15,3,Boise State,@,Oklahoma State,L,1,19,19.0,0,john-hightower-1
Darnay Holmes,2018-09-15,3,UCLA,,Fresno State,L,1,14,14.0,0,darnay-holmes-1
Jordan Hoyt,2018-09-15,3,Arizona State,@,San Diego State,L,1,-1,-1.0,0,jordan-hoyt-1
Chuba Hubbard,2018-09-15,3,Oklahoma State,,Boise State,W,1,32,32.0,0,chuba-hubbard-1
Jason Huntley,2018-09-15,4,New Mexico State,,New Mexico,L,1,7,7.0,0,jason-huntley-1
Joshua Jacobs,2018-09-15,3,Alabama,@,Mississippi,W,2,101,50.5,0,joshua-jacobs-1
D'Shawn Jamison,2018-09-15,3,Texas,,Southern California,W,1,24,24.0,0,dshawn-jamison-1
Diontae Johnson,2018-09-15,2,Toledo,,Miami (FL),L,1,40,40.0,0,diontae-johnson-1
Ty Johnson,2018-09-15,3,Maryland,,Temple,L,3,81,27.0,0,ty-johnson-1
Velus Jones Jr.,2018-09-15,3,Southern California,@,Texas,L,2,55,27.5,0,velus-jones-jr-1
Marcus Jones,2018-09-15,3,Troy,@,Nebraska,W,1,13,13.0,0,marcus-jones-11
Terry Juniel,2018-09-15,3,Texas-El Paso,@,Tennessee,L,1,25,25.0,0,terry-juniel-1
Wesley Kennedy III,2018-09-15,3,Georgia Southern,@,Clemson,L,1,10,10.0,0,wesley-kennedy-iii-1
Isaiah King,2018-09-15,3,Buffalo,,Eastern Michigan,W,1,20,20.0,0,isaiah-king-2
Garland LaFrance,2018-09-15,3,Western Kentucky,@,Louisville,L,2,36,18.0,0,garland-lafrance-1
Javon Leake,2018-09-15,3,Maryland,,Temple,L,2,32,16.0,0,javon-leake-1
Jonnie Lee,2018-09-15,3,Navy,,Lehigh,W,1,12,12.0,0,jonnie-lee-1
Kobe Lewis,2018-09-15,3,Central Michigan,@,Northern Illinois,L,2,52,26.0,0,kobe-lewis-1
Bryan Long Jr.,2018-09-15,2,Ohio,N,Virginia,L,1,18,18.0,0,bryan-long-jr-1
RB Marlow III,2018-09-15,3,Bowling Green State,,Eastern Kentucky,W,2,34,17.0,0,rb-marlow-iii-1
Alexander Mattison,2018-09-15,3,Boise State,@,Oklahoma State,L,2,39,19.5,0,alexander-mattison-1
Charles McClelland,2018-09-15,3,Cincinnati,,Alabama A&M,W,1,15,15.0,0,charles-mcclelland-1
Sandon McCoy,2018-09-15,3,Army,,Hawaii,W,1,11,11.0,0,sandon-mccoy-1
Kyric McGowan,2018-09-15,3,Northwestern,,Akron,L,4,101,25.3,0,kyric-mcgowan-1
Aaron McLean,2018-09-15,3,Connecticut,,Rhode Island,W,1,3,3.0,0,aaron-mclean-1
Malik McMorris,2018-09-15,3,California,,Idaho State,W,1,11,11.0,0,malik-mcmorris-1
Kirk Merritt,2018-09-15,3,Arkansas State,@,Tulsa,W,1,9,9.0,0,kirk-merritt-1
Tra Minter,2018-09-15,3,South Alabama,,Texas State,W,4,115,28.8,0,tra-minter-1
Elijah Moore,2018-09-15,3,Mississippi,,Alabama,L,2,23,11.5,0,elijah-moore-1
Rondale Moore,2018-09-15,3,Purdue,,Missouri,L,2,56,28.0,0,rondale-moore-1
Kylan Nelson,2018-09-15,2,Ohio,N,Virginia,L,2,52,26.0,0,kylan-nelson-1
Ryan Newsome,2018-09-15,3,Arizona State,@,San Diego State,L,2,29,14.5,0,ryan-newsome-1
Jamie Nunley,2018-09-15,3,Arizona,,Southern Utah,W,2,4,2.0,0,jamie-nunley-1
K.J. Osborn,2018-09-15,3,Buffalo,,Eastern Michigan,W,1,15,15.0,0,kj-osborn-1
Avien Peah,2018-09-15,4,Massachusetts,@,Florida International,L,1,6,6.0,0,avien-peah-1
Cedric Peterson,2018-09-15,3,Arizona,,Southern Utah,W,2,31,15.5,0,cedric-peterson-1
James Pierre,2018-09-15,3,Florida Atlantic,,Bethune-Cookman,W,1,28,28.0,0,james-pierre-1
Brandon Presley,2018-09-15,3,Nevada-Las Vegas,,Prairie View A&M,W,1,52,52.0,0,brandon-presley-1
D'Vonte Price,2018-09-15,3,Florida International,,Massachusetts,W,2,50,25.0,0,dvonte-price-1
James Proche,2018-09-15,3,Southern Methodist,@,Michigan,L,2,32,16.0,0,james-proche-1
Justin Rankin,2018-09-15,3,Kent State,@,Penn State,L,3,46,15.3,0,justin-rankin-1
Bryce Roberts,2018-09-15,4,New Mexico State,,New Mexico,L,1,0,0.0,0,bryce-roberts-1
Isaiah Rodgers,2018-09-15,4,Massachusetts,@,Florida International,L,3,49,16.3,0,isaiah-rodgers-1
Julian Ross,2018-09-15,2,Ohio,N,Virginia,L,3,70,23.3,0,julian-ross-1
Carlos Sandy,2018-09-15,3,Illinois,N,South Florida,L,1,23,23.0,0,carlos-sandy-1
C.J. Saunders,2018-09-15,3,Ohio State,N,Texas Christian,W,1,14,14.0,0,cj-saunders-1
Zavier Scott,2018-09-15,3,Connecticut,,Rhode Island,W,2,15,7.5,0,zavier-scott-1
Duke Shelley,2018-09-15,3,Kansas State,,Texas-San Antonio,W,2,15,7.5,0,duke-shelley-1
Drew Singleton,2018-09-15,3,Michigan,,Southern Methodist,W,1,5,5.0,0,drew-singleton-1
JD Spielman,2018-09-15,2,Nebraska,,Troy,L,3,70,23.3,0,jd-spielman-1
Clint Stephens,2018-09-15,3,Bowling Green State,,Eastern Kentucky,W,1,13,13.0,0,clint-stephens-1
Deon Stewart,2018-09-15,3,Arkansas,,North Texas,L,1,11,11.0,0,deon-stewart-1
Keylon Stokes,2018-09-15,3,Tulsa,,Arkansas State,L,4,79,19.8,0,keylon-stokes-1
Dontae Strickland,2018-09-15,3,Syracuse,,Florida State,W,1,19,19.0,0,dontae-strickland-2
J.J. Taylor,2018-09-15,3,Arizona,,Southern Utah,W,2,114,57.0,1,jj-taylor-1
Leonard Taylor,2018-09-15,3,Cincinnati,,Alabama A&M,W,1,9,9.0,0,leonard-taylor-2
Reese Taylor,2018-09-15,3,Indiana,,Ball State,W,3,66,22.0,0,reese-taylor-1
Jon-Michael Terry,2018-09-15,3,Oklahoma,@,Iowa State,W,1,9,9.0,0,jon-michael-terry-1
Jeff Thomas,2018-09-15,3,Miami (FL),@,Toledo,W,2,47,23.5,0,jeff-thomas-6
Maurice Thomas,2018-09-15,3,Miami (OH),@,Minnesota,L,1,18,18.0,0,maurice-thomas-2
KaVontae Turpin,2018-09-15,3,Texas Christian,N,Ohio State,L,4,56,14.0,0,kavontae-turpin-1
Britto Tutt,2018-09-15,3,Arkansas,,North Texas,L,2,44,22.0,0,britto-tutt-1
Jamauri Wakefield,2018-09-15,3,Vanderbilt,@,Notre Dame,L,2,27,13.5,0,jamauri-wakefield-1
Warren Wand,2018-09-15,3,Arkansas State,@,Tulsa,W,2,31,15.5,0,warren-wand-1
Juwan Washington,2018-09-15,3,San Diego State,,Arizona State,W,1,14,14.0,0,juwan-washington-1
Tyler Watts,2018-09-15,3,Texas State,@,South Alabama,L,3,61,20.3,0,tyler-watts-2
Braeden West,2018-09-15,3,Southern Methodist,@,Michigan,L,1,6,6.0,0,braeden-west-1
JaTarvious Whitlow,2018-09-15,3,Auburn,,Louisiana State,L,1,36,36.0,0,jatarvious-whitlow-1
Kerrith Whyte,2018-09-15,3,Florida Atlantic,,Bethune-Cookman,W,2,38,19.0,0,kerrith-whyte-1
CJ Williams,2018-09-15,3,Navy,,Lehigh,W,1,15,15.0,0,cj-williams-2
Andre Wilson,2018-09-15,3,Alabama-Birmingham,,Tulane,W,1,17,17.0,0,andre-wilson-1
Charlie Woerner,2018-09-15,3,Georgia,,Middle Tennessee State,W,1,6,6.0,0,charlie-woerner-1
Maverick Wolfley,2018-09-15,2,Akron,@,Northwestern,W,1,3,3.0,0,maverick-wolfley-1
Isaiah Wright,2018-09-15,3,Temple,@,Maryland,W,1,31,31.0,0,isaiah-wright-1
Anthony Wyche,2018-09-15,3,North Texas,@,Arkansas,W,1,17,17.0,0,anthony-wyche-1
Marquis Young,2018-09-15,4,Massachusetts,@,Florida International,L,3,70,23.3,0,marquis-young-1
Michael Young,2018-09-15,3,Notre Dame,,Vanderbilt,W,2,66,33.0,0,michael-young-2
Isaiah Zuber,2018-09-15,3,Kansas State,,Texas-San Antonio,W,1,9,9.0,0,isaiah-zuber-1
David Fitzwater,2018-09-20,4,Tulsa,@,Temple,L,1,4,4.0,0,david-fitzwater-1
Freddie Johnson,2018-09-20,4,Temple,,Tulsa,W,1,14,14.0,0,freddie-johnson-2
Keylon Stokes,2018-09-20,4,Tulsa,@,Temple,L,1,26,26.0,0,keylon-stokes-1
Isaiah Wright,2018-09-20,4,Temple,,Tulsa,W,2,61,30.5,0,isaiah-wright-1
Khantrell Burden,2018-09-21,4,Florida Atlantic,@,Central Florida,L,1,12,12.0,0,khantrell-burden-1
Stephen Carr,2018-09-21,4,Southern California,,Washington State,W,2,38,19.0,0,stephen-carr-2
KJ Hamler,2018-09-21,4,Penn State,@,Illinois,W,1,12,12.0,0,kj-hamler-1
Travell Harris,2018-09-21,4,Washington State,@,Southern California,L,2,41,20.5,0,travell-harris-1
Nate Hobbs,2018-09-21,4,Illinois,,Penn State,L,2,27,13.5,0,nate-hobbs-1
Velus Jones Jr.,2018-09-21,4,Southern California,,Washington State,W,4,91,22.8,0,velus-jones-jr-1
Adrian Killins,2018-09-21,3,Central Florida,,Florida Atlantic,W,3,49,16.3,0,adrian-killins-1
Greg McCrae,2018-09-21,3,Central Florida,,Florida Atlantic,W,1,23,23.0,0,greg-mccrae-1
Johnathan Thomas,2018-09-21,4,Penn State,@,Illinois,W,1,20,20.0,0,johnathan-thomas-1
Kerrith Whyte,2018-09-21,4,Florida Atlantic,@,Central Florida,L,6,157,26.2,0,kerrith-whyte-1
Marlon Williams,2018-09-21,3,Central Florida,,Florida Atlantic,W,1,14,14.0,0,marlon-williams-5
Jaylond Adams,2018-09-22,3,Southern Mississippi,,Rice,W,1,9,9.0,0,jaylond-adams-1
Cam Akers,2018-09-22,4,Florida State,,Northern Illinois,W,1,15,15.0,0,cam-akers-1
Deangleo Antoine,2018-09-22,4,South Florida,,East Carolina,W,1,20,20.0,0,deangleo-antoine-1
Tyler Badie,2018-09-22,4,Missouri,,Georgia,L,2,63,31.5,0,tyler-badie-1
Christian Beal,2018-09-22,4,Wake Forest,,Notre Dame,L,1,20,20.0,0,christian-beal-1
LeVante Bellamy,2018-09-22,4,Western Michigan,@,Georgia State,W,2,27,13.5,0,levante-bellamy-1
Raheem Blackshear,2018-09-22,4,Rutgers,,Buffalo,L,1,25,25.0,0,raheem-blackshear-1
Sanchez Blake Jr.,2018-09-22,4,Memphis,,South Alabama,W,1,0,0.0,0,sanchez-blake-jr-1
Lynn Bowden Jr.,2018-09-22,4,Kentucky,,Mississippi State,W,2,36,18.0,0,lynn-bowden-jr-1
Ja'Marcus Bradley,2018-09-22,3,Louisiana,,Coastal Carolina,L,3,103,34.3,0,jamarcus-bradley-1
Brenden Brady,2018-09-22,4,Texas-San Antonio,,Texas State,W,1,19,19.0,0,brenden-brady-1
Brittain Brown,2018-09-22,4,Duke,,North Carolina Central,W,2,36,18.0,0,brittain-brown-1
Chase Brown,2018-09-22,4,Western Michigan,@,Georgia State,W,1,24,24.0,0,chase-brown-2
Raymond Calais,2018-09-22,3,Louisiana,,Coastal Carolina,L,3,82,27.3,0,raymond-calais-1
Greg Campbell Jr.,2018-09-22,4,Texas-San Antonio,,Texas State,W,1,0,0.0,0,greg-campbell-3
Xzaviar Campbell,2018-09-22,4,Nevada-Las Vegas,@,Arkansas State,L,1,12,12.0,0,xzaviar-campbell-1
Rona Cleveland,2018-09-22,3,Air Force,@,Utah State,L,1,24,24.0,0,rona-cleveland-1
Brian Cole,2018-09-22,4,Mississippi State,@,Kentucky,L,2,38,19.0,0,brian-cole-1
Aaron Cruickshank,2018-09-22,4,Wisconsin,@,Iowa,W,2,42,21.0,0,aaron-cruickshank-1
Keion Davis,2018-09-22,3,Marshall,,North Carolina State,L,3,90,30.0,0,keion-davis-1
