Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Dujuan Price,2004-09-18,3,Navy,@,Tulsa,W,dujuan-price-1,2,42,0,
Mikel Resnick,2004-09-18,2,Army,@,Houston,L,mikel-resnick-1,1,0,0,
Mike Richardson,2004-09-18,3,Notre Dame,@,Michigan State,W,mike-richardson-1,1,32,0,
Matthew Robertson,2004-09-18,3,Iowa State,,Northern Illinois,W,matthew-robertson-1,1,20,1,
Tristen Robertson,2004-09-18,3,Houston,,Army,W,tristen-robertson-1,1,1,0,
Lerinezo Robinson,2004-09-18,3,Arkansas,,Louisiana-Monroe,W,lerinezo-robinson-1,2,29,0,
Cameron Rodgers,2004-09-18,3,Florida Atlantic,@,Middle Tennessee State,W,cameron-rodgers-1,1,0,0,
Junior Rosegreen,2004-09-18,3,Auburn,,Louisiana State,W,junior-rosegreen-1,1,5,0,
Richard Sanders,2004-09-18,3,Buffalo,@,Nevada,L,richard-sanders-1,1,0,0,
Ernest Shazor,2004-09-18,3,Michigan,,San Diego State,W,ernest-shazor-1,1,4,0,
Marvin Simmons,2004-09-18,3,Kansas State,,Louisiana,W,marvin-simmons-1,1,11,0,
Ko Simpson,2004-09-18,3,South Carolina,,South Florida,W,ko-simpson-1,1,0,0,
Blake Sims,2004-09-18,3,Western Michigan,@,Illinois,L,blake-sims-1,1,56,0,
Anthony Smith,2004-09-18,3,Syracuse,,Cincinnati,W,anthony-smith-1,1,19,0,
Kelvin Smith,2004-09-18,3,Syracuse,,Cincinnati,W,kelvin-smith-1,1,4,0,
Ray Smith,2004-09-18,3,Northern Illinois,@,Iowa State,L,ray-smith-1,1,15,0,
Fred Sparkman,2004-09-18,3,North Carolina,,Georgia Tech,W,fred-sparkman-1,1,9,0,
Shaun Tagatauli,2004-09-18,3,Nevada,,Buffalo,W,shaun-tagatauli-1,1,0,0,
John Talley,2004-09-18,3,Duke,@,Virginia Tech,L,john-talley-1,1,25,0,
Jesse Tetuan,2004-09-18,3,Kansas State,,Louisiana,W,jesse-tetuan-1,1,3,0,
Mike Thomas,2004-09-18,3,Central Michigan,,Southeast Missouri State,W,mike-thomas-1,1,0,0,
Terrell Thomas,2004-09-18,3,Southern California,@,Brigham Young,W,terrell-thomas-1,1,29,0,
Jyles Tucker,2004-09-18,3,Wake Forest,,North Carolina A&T,W,jyles-tucker-1,1,43,0,
Morris Virgil,2004-09-18,3,Illinois,,Western Michigan,W,morris-virgil-1,1,0,0,
Scott Vogel,2004-09-18,3,Memphis,@,Arkansas State,W,scott-vogel-1,1,0,0,
Mark Walker,2004-09-18,3,Texas Christian,@,Texas Tech,L,mark-walker-1,1,13,0,
Mike Walker,2004-09-18,3,Central Florida,@,Penn State,L,mike-walker-1,2,59,0,
Blake Warren,2004-09-18,3,Virginia Tech,,Duke,W,blake-warren-2,1,40,0,
Fabian Washington,2004-09-18,3,Nebraska,@,Pittsburgh,W,fabian-washington-1,1,19,0,
Jacoby Watkins,2004-09-18,3,North Carolina,,Georgia Tech,W,jacoby-watkins-1,2,0,0,
Pat Watkins,2004-09-18,2,Florida State,,Alabama-Birmingham,W,pat-watkins-1,1,31,0,
Justin Whitmore,2004-09-18,2,Alabama-Birmingham,@,Florida State,L,justin-whitmore-1,1,14,0,
Donte Whitner,2004-09-18,3,Ohio State,@,North Carolina State,W,donte-whitner-1,1,24,0,
Gerris Wilkinson,2004-09-18,3,Georgia Tech,@,North Carolina,L,gerris-wilkinson-1,1,6,0,
Aric Williams,2004-09-18,3,Oregon State,,New Mexico,W,aric-williams-1,1,29,0,
Jamar Williams,2004-09-18,3,Arizona State,,Iowa,W,jamar-williams-1,1,31,0,
Shelton Williams,2004-09-18,2,Louisiana-Monroe,@,Arkansas,L,shelton-williams-1,1,22,0,
Ashton Youboty,2004-09-18,3,Ohio State,@,North Carolina State,W,ashton-youboty-1,1,2,0,
Usama Young,2004-09-18,3,Kent State,@,Rutgers,L,usama-young-1,1,21,0,
Tom Zbikowski,2004-09-18,3,Notre Dame,@,Michigan State,W,tom-zbikowski-1,1,22,0,
Abram Elam,2004-09-23,4,Kent State,,Akron,L,abram-elam-1,1,0,0,
Brandon Heaney,2004-09-24,4,Brigham Young,@,Boise State,L,brandon-heaney-1,1,0,0,
Jon Abbate,2004-09-25,4,Wake Forest,,Boston College,W,jon-abbate-1,1,1,0,
Muhammad Abdullah,2004-09-25,3,Kentucky,@,Florida,L,muhammad-abdullah-2,1,0,0,
Chad Anderson,2004-09-25,3,Kentucky,@,Florida,L,chad-anderson-1,1,1,0,
Derrick Ansley,2004-09-25,4,Troy,@,South Carolina,L,derrick-ansley-1,1,1,0,
Kevin Arbet,2004-09-25,4,Southern California,@,Stanford,W,kevin-arbet-1,1,66,0,
Josh Bazinet,2004-09-25,4,New Mexico,@,New Mexico State,W,josh-bazinet-1,1,0,0,
Steven Bednarik,2004-09-25,4,Eastern Michigan,,Eastern Illinois,L,steven-bednarik-1,1,5,0,
Brett Bell,2004-09-25,4,Wisconsin,,Penn State,W,brett-bell-1,1,14,0,
Fred Bennett,2004-09-25,4,South Carolina,,Troy,W,fred-bennett-1,1,0,0,
Will Blackmon,2004-09-25,4,Boston College,@,Wake Forest,L,will-blackmon-1,1,14,0,
Karl Booker,2004-09-25,3,Kentucky,@,Florida,L,karl-booker-1,1,10,0,
Kevin Burnett,2004-09-25,3,Tennessee,,Louisiana Tech,W,kevin-burnett-1,1,0,0,
Terrance Butler,2004-09-25,3,Wyoming,,Mississippi,W,terrance-butler-1,1,0,0,
Terrance Campbell,2004-09-25,4,Minnesota,,Northwestern,W,terrance-campbell-1,1,0,0,
Brandon Cathy,2004-09-25,4,Colorado State,,Montana State,W,brandon-cathy-1,1,19,0,
Michael Coe,2004-09-25,4,Arkansas,,Alabama,W,michael-coe-1,1,7,0,
Trevis Coley,2004-09-25,2,Southern Mississippi,@,Tulane,W,trevis-coley-1,1,39,0,
O.C. Collins,2004-09-25,4,Memphis,@,Alabama-Birmingham,L,oc-collins-1,1,22,0,
Dominique Cosper,2004-09-25,3,Alabama-Birmingham,,Memphis,W,dominique-cosper-1,1,41,0,
Antonio Cromartie,2004-09-25,3,Florida State,,Clemson,W,antonio-cromartie-1,1,0,0,
Raymond Custis,2004-09-25,4,Maryland,@,Duke,W,raymond-custis-1,1,0,0,
Jesse Daniels,2004-09-25,4,Louisiana State,,Mississippi State,W,jesse-daniels-1,1,24,0,
Randy Duncan,2004-09-25,4,Tulsa,,Missouri State,W,randy-duncan-1,1,6,0,
Nigel Eldridge,2004-09-25,3,Alabama-Birmingham,,Memphis,W,nigel-eldridge-1,1,0,0,
Dwight Ellick,2004-09-25,4,Notre Dame,,Washington,W,dwight-ellick-1,1,18,0,
Will Evans,2004-09-25,3,Alabama-Birmingham,,Memphis,W,will-evans-1,1,0,0,
Matt Fountaine,2004-09-25,3,Washington,@,Notre Dame,L,matt-fountaine-1,1,0,0,
Vincent Fuller,2004-09-25,4,Virginia Tech,,North Carolina State,L,vincent-fuller-1,1,12,0,
Omar Gaither,2004-09-25,3,Tennessee,,Louisiana Tech,W,omar-gaither-1,1,0,0,
Matt Ginn,2004-09-25,3,Rice,@,Texas,L,matt-ginn-1,1,0,0,
Keron Gordon,2004-09-25,4,Louisiana State,,Mississippi State,W,keron-gordon-1,1,13,0,
Phillip Graves,2004-09-25,4,North Texas,@,Baylor,L,phillip-graves-1,1,0,0,
Leon Hall,2004-09-25,4,Michigan,,Iowa,W,leon-hall-1,1,0,0,
James Hargrave,2004-09-25,4,Connecticut,,Army,W,james-hargrave-1,1,0,0,
Jason Harmon,2004-09-25,4,Michigan State,@,Indiana,W,jason-harmon-2,1,0,0,
Roman Harper,2004-09-25,4,Alabama,@,Arkansas,L,roman-harper-1,1,0,0,
Rodney Harris,2004-09-25,4,Kansas,,Texas Tech,L,rodney-harris-1,1,42,0,
Jaren Hayes,2004-09-25,4,Michigan State,@,Indiana,W,jaren-hayes-1,1,0,0,
Will Herring,2004-09-25,4,Auburn,,Citadel,W,will-herring-1,1,-2,0,
Terrence Holmes,2004-09-25,3,Florida,,Kentucky,W,terrence-holmes-1,1,0,0,
Brandon Johnson,2004-09-25,3,Louisville,@,North Carolina,W,brandon-johnson-1,1,2,0,
Chad Johnson,2004-09-25,4,Texas Tech,@,Kansas,W,chad-johnson-2,1,56,0,
James Johnson,2004-09-25,4,Arkansas State,@,Louisiana-Monroe,W,james-johnson-2,1,0,0,
Keone Kauo,2004-09-25,4,Nevada,@,San Diego State,L,keone-kauo-1,1,24,0,
Bobby Keyes,2004-09-25,3,Alabama-Birmingham,,Memphis,W,bobby-keyes-1,1,0,0,
Maurice Lane,2004-09-25,3,Baylor,,North Texas,W,maurice-lane-1,1,33,0,
Buster Larkins,2004-09-25,4,Indiana,,Michigan State,L,buster-larkins-1,1,5,0,
Lance Laury,2004-09-25,4,South Carolina,,Troy,W,lance-laury-1,1,10,0,
Jim Leonhard,2004-09-25,4,Wisconsin,,Penn State,W,jim-leonhard-1,1,25,0,
Calvin Lowry,2004-09-25,4,Penn State,@,Wisconsin,L,calvin-lowry-1,1,35,0,
Derrick Martin,2004-09-25,3,Wyoming,,Mississippi,W,derrick-martin-1,1,0,0,
Grant Mason,2004-09-25,4,Michigan,,Iowa,W,grant-mason-1,1,25,1,
Chris Moore,2004-09-25,3,East Carolina,,Cincinnati,L,chris-moore-1,1,0,0,
Nigel Morris,2004-09-25,4,Toledo,,Temple,W,nigel-morris-1,1,88,1,
Matt Muncy,2004-09-25,4,Ohio,,Buffalo,W,matt-muncy-1,1,1,0,
Eli Nichols,2004-09-25,4,Duke,,Maryland,L,eli-nichols-1,1,2,0,
Marcquis Parham,2004-09-25,4,Ohio,,Buffalo,W,marcquis-parham-1,1,0,0,
Mike Phillips,2004-09-25,3,Pittsburgh,,Furman,W,mike-phillips-2,1,0,0,
Tracy Porter,2004-09-25,4,Indiana,,Michigan State,L,tracy-porter-1,1,17,0,
Malcolm Postell,2004-09-25,3,Pittsburgh,,Furman,W,malcolm-postell-1,1,44,1,
Martavius Prince,2004-09-25,2,Southern Mississippi,@,Tulane,W,martavius-prince-1,1,2,0,
Ramone Reed,2004-09-25,3,Oregon,,Idaho,W,ramone-reed-1,1,3,0,
Aaron Robbins,2004-09-25,3,Wyoming,,Mississippi,W,aaron-robbins-1,1,0,0,
Clint Rountree,2004-09-25,4,Tulsa,,Missouri State,W,clint-rountree-1,1,41,1,
Tyler Russ,2004-09-25,4,Ohio,,Buffalo,W,tyler-russ-1,1,33,1,
Johnathan Russell,2004-09-25,3,Louisville,@,North Carolina,W,johnathan-russell-1,1,0,0,
Shukree Shabazz,2004-09-25,4,New Mexico State,,New Mexico,L,shukree-shabazz-1,1,0,0,
Mike Silva,2004-09-25,3,Stanford,,Southern California,L,mike-silva-1,1,0,0,
Dwayne Slay,2004-09-25,4,Texas Tech,@,Kansas,W,dwayne-slay-1,1,0,0,
Jabari Smith,2004-09-25,4,Texas Tech,@,Kansas,W,jabari-smith-1,1,8,0,
Leroy Smith,2004-09-25,3,Florida State,,Clemson,W,leroy-smith-1,1,41,1,
Ryan Smith,2004-09-25,4,Utah,,Air Force,W,ryan-smith-3,1,0,0,
Chris Solomona,2004-09-25,3,Oregon,,Idaho,W,chris-solomona-1,1,34,1,
Antwain Spann,2004-09-25,4,Louisiana,,Middle Tennessee State,W,antwain-spann-1,1,21,0,
Clifford Sparks,2004-09-25,3,Rice,@,Texas,L,clifford-sparks-1,1,16,0,
Marcus Spears,2004-09-25,4,Louisiana State,,Mississippi State,W,marcus-spears-1,1,35,1,
Kevin Stanley,2004-09-25,4,Nevada,@,San Diego State,L,kevin-stanley-1,1,0,0,
Ray Stith,2004-09-25,3,Army,@,Connecticut,L,ray-stith-1,1,8,0,
Tony Stubbs,2004-09-25,4,Kansas,,Texas Tech,L,tony-stubbs-1,1,8,0,
John Talley,2004-09-25,4,Duke,,Maryland,L,john-talley-1,1,85,1,
Antonio Taylor,2004-09-25,4,Utah State,@,Nevada-Las Vegas,W,antonio-taylor-1,2,71,0,
Bryant Thomas,2004-09-25,4,Mississippi,@,Wyoming,L,bryant-thomas-1,1,12,0,
Gabriel Toomey,2004-09-25,4,Kansas,,Texas Tech,L,gabriel-toomey-1,1,2,0,
Greg Tyree,2004-09-25,4,Kansas,,Texas Tech,L,greg-tyree-1,1,0,0,
Marviel Underwood,2004-09-25,3,San Diego State,,Nevada,W,marviel-underwood-1,2,21,0,
Pat Watkins,2004-09-25,3,Florida State,,Clemson,W,pat-watkins-1,1,4,0,
Robert Watts,2004-09-25,4,Utah State,@,Nevada-Las Vegas,W,robert-watts-1,2,100,1,
Corey Webster,2004-09-25,4,Louisiana State,,Mississippi State,W,corey-webster-1,1,2,0,
John Wendling,2004-09-25,3,Wyoming,,Mississippi,W,john-wendling-1,1,0,0,
Freeman White,2004-09-25,4,Troy,@,South Carolina,L,freeman-white-1,1,0,0,
Chaz Williams,2004-09-25,3,Louisiana-Monroe,,Arkansas State,L,chaz-williams-1,1,19,0,
Jamar Williams,2004-09-25,4,Arizona State,,Oregon State,W,jamar-williams-1,2,38,0,
C.J. Woodard,2004-09-25,4,Duke,,Maryland,L,cj-woodard-1,1,0,0,
T.J. Wright,2004-09-25,4,Ohio,,Buffalo,W,tj-wright-1,1,0,0,
Alan Zemaitis,2004-09-25,4,Penn State,@,Wisconsin,L,alan-zemaitis-1,1,19,0,
Kevin Atkins,2004-09-29,4,Marshall,,Miami (OH),W,kevin-atkins-1,1,12,0,
Joey Card,2004-09-29,5,Miami (OH),@,Marshall,L,joey-card-1,1,20,0,
Curtis Keyes,2004-09-29,4,Marshall,,Miami (OH),W,curtis-keyes-1,1,0,0,
Justin Perkins,2004-09-30,5,Connecticut,,Pittsburgh,W,justin-perkins-1,1,9,1,
Mike Phillips,2004-09-30,4,Pittsburgh,@,Connecticut,L,mike-phillips-2,1,-6,0,
Hunter Reddick,2004-09-30,5,Navy,@,Air Force,W,hunter-reddick-1,2,6,0,
Chris Sutton,2004-09-30,5,Air Force,,Navy,L,chris-sutton-1,1,0,0,
Brandon Payne,2004-10-01,5,New Mexico,,Utah,L,brandon-payne-1,1,0,0,
Morgan Scalley,2004-10-01,5,Utah,@,New Mexico,W,morgan-scalley-1,1,30,0,
Steve Agyeman,2004-10-02,5,Akron,@,Northern Illinois,L,steve-agyeman-1,1,37,1,
Charles Akinyemi,2004-10-02,5,Southern Methodist,@,Boise State,L,charles-akinyemi-1,1,0,0,
Micah Alba,2004-10-02,5,Brigham Young,@,Colorado State,W,micah-alba-1,1,0,0,
Bill Alford,2004-10-02,4,Vanderbilt,,Mississippi State,W,bill-alford-1,2,0,0,
Jeff Backes,2004-10-02,5,Northwestern,,Ohio State,W,jeff-backes-1,1,0,0,
Raymorris Barnes,2004-10-02,4,Rice,@,San Jose State,L,raymorris-barnes-1,1,0,0,
Travis Bass,2004-10-02,5,Louisiana,@,Florida International,W,travis-bass-1,1,36,1,
Darrell Bennett,2004-10-02,3,Southern Mississippi,@,South Florida,W,darrell-bennett-1,1,0,0,
Fred Bennett,2004-10-02,5,South Carolina,@,Alabama,W,fred-bennett-1,2,14,0,
Troy Bennett,2004-10-02,5,Temple,,Bowling Green State,L,troy-bennett-1,1,22,0,
Michael Boley,2004-10-02,3,Southern Mississippi,@,South Florida,W,michael-boley-1,1,13,0,
Delente Brewer,2004-10-02,4,Army,,Texas Christian,L,delente-brewer-1,1,0,0,
Japhus Brown,2004-10-02,4,Texas A&M,,Kansas State,W,japhus-brown-1,1,32,0,
Melvin Bullitt,2004-10-02,4,Texas A&M,,Kansas State,W,melvin-bullitt-1,1,0,0,
Rashad Butler,2004-10-02,5,Ohio,@,Kentucky,W,rashad-butler-2,1,0,0,
Lance Byrd,2004-10-02,4,Rice,@,San Jose State,L,lance-byrd-1,1,2,0,
Chris Carr,2004-10-02,5,Boise State,,Southern Methodist,W,chris-carr-1,1,0,0,
Matthew Clark,2004-10-02,4,UCLA,,San Diego State,W,matthew-clark-1,1,0,0,
Clint Coe,2004-10-02,5,Troy,,Utah State,W,clint-coe-1,1,34,0,
T.J. Covington,2004-10-02,5,North Texas,,Middle Tennessee State,W,tj-covington-1,1,0,0,
Channing Crowder,2004-10-02,4,Florida,,Arkansas,W,channing-crowder-1,1,22,0,
Sam Cunningham,2004-10-02,4,Washington,@,Stanford,L,sam-cunningham-1,2,37,0,
Josh Dean,2004-10-02,4,San Diego State,@,UCLA,L,josh-dean-1,1,0,0,
John Eubanks,2004-10-02,3,Southern Mississippi,@,South Florida,W,john-eubanks-1,1,0,0,
James Evans,2004-10-02,5,Buffalo,,Central Florida,W,james-evans-1,1,0,0,
Will Evans,2004-10-02,4,Alabama-Birmingham,@,Cincinnati,W,will-evans-1,1,30,1,
Roshaun Fellows,2004-10-02,4,Tennessee,,Auburn,L,roshaun-fellows-1,1,2,0,
Jahmal Fenner,2004-10-02,4,Texas-El Paso,,New Mexico State,W,jahmal-fenner-1,1,30,0,
Vincent Fuller,2004-10-02,5,Virginia Tech,,West Virginia,W,vincent-fuller-1,1,0,0,
Willie Gaston,2004-10-02,5,Houston,@,Memphis,L,willie-gaston-1,2,75,1,
J.J. Gibson,2004-10-02,5,Buffalo,,Central Florida,W,jj-gibson-1,1,4,0,
Bobby Godinez,2004-10-02,4,San Jose State,,Rice,W,bobby-godinez-1,1,0,0,
Dashon Goldson,2004-10-02,4,Washington,@,Stanford,L,dashon-goldson-1,1,0,0,
Charles Gordon,2004-10-02,5,Kansas,@,Nebraska,L,charles-gordon-1,2,12,0,
Alex Green,2004-10-02,5,Duke,,Citadel,W,alex-green-1,1,0,0,
Lionell Green,2004-10-02,5,North Carolina,@,Florida State,L,lionell-green-1,1,0,0,
Maurice Hall,2004-10-02,4,Ohio State,@,Northwestern,L,maurice-hall-1,1,6,0,
Jerrell Hardy,2004-10-02,4,San Jose State,,Rice,W,jerrell-hardy-1,1,0,0,
Jason Harmon,2004-10-02,5,Michigan State,@,Iowa,L,jason-harmon-2,1,0,0,
Aaron Harris,2004-10-02,4,Texas,,Baylor,W,aaron-harris-3,1,6,0,
Chris Harris,2004-10-02,4,Louisiana-Monroe,@,Wyoming,L,chris-harris-2,1,0,0,
Rodney Harris,2004-10-02,5,Kansas,@,Nebraska,L,rodney-harris-1,1,25,0,
Spencer Havner,2004-10-02,4,UCLA,,San Diego State,W,spencer-havner-1,1,52,1,
Caleb Hendrix,2004-10-02,3,Southern Mississippi,@,South Florida,W,caleb-hendrix-1,1,18,0,
Robert Herbert,2004-10-02,5,Colorado State,,Brigham Young,L,robert-herbert-1,1,0,0,
Jarvis Herring,2004-10-02,4,Florida,,Arkansas,W,jarvis-herring-1,1,6,0,
Devin Hester,2004-10-02,4,Miami (FL),@,Georgia Tech,W,devin-hester-1,1,0,0,
Reynaldo Hill,2004-10-02,4,Florida,,Arkansas,W,reynaldo-hill-1,1,0,0,
Ellis Hobbs III,2004-10-02,4,Iowa State,@,Oklahoma State,L,ellis-hobbs-iii-1,1,15,0,
Terry Holley,2004-10-02,4,Rice,@,San Jose State,L,terry-holley-1,1,1,0,
Thomas Howard,2004-10-02,4,Texas-El Paso,,New Mexico State,W,thomas-howard-2,1,6,0,
Xzavie Jackson,2004-10-02,4,Missouri,,Colorado,W,xzavie-jackson-1,1,1,0,
Brandon Johnson,2004-10-02,4,Louisville,,East Carolina,W,brandon-johnson-1,1,47,0,
Tyrell Johnson,2004-10-02,5,Arkansas State,@,Mississippi,L,tyrell-johnson-1,1,37,0,
Jared Johnstun,2004-10-02,5,Utah State,@,Troy,L,jared-johnstun-1,1,2,0,
Adam Jones,2004-10-02,5,West Virginia,@,Virginia Tech,L,adam-jones-1,1,0,0,
Steve Kelly,2004-10-02,3,California,@,Oregon State,W,steve-kelly-1,1,21,0,
Marcus King,2004-10-02,4,Missouri,,Colorado,W,marcus-king-1,1,1,0,
Anthony Madison,2004-10-02,5,Alabama,,South Carolina,L,anthony-madison-1,1,1,0,
Marcus McGruder,2004-10-02,5,Wake Forest,@,North Carolina State,L,marcus-mcgruder-1,1,22,1,
Leodis McKelvin,2004-10-02,5,Troy,,Utah State,W,leodis-mckelvin-1,1,71,1,
Brandon Meriweather,2004-10-02,4,Miami (FL),@,Georgia Tech,W,brandon-meriweather-1,1,12,0,
Joe Miklos,2004-10-02,5,Nevada-Las Vegas,,Nevada,W,joe-miklos-1,1,79,0,
Jayme Mitchell,2004-10-02,5,Mississippi,,Arkansas State,W,jayme-mitchell-1,1,31,0,
Shridonya Mitchell,2004-10-02,4,Missouri,,Colorado,W,shridonya-mitchell-1,1,0,0,
Tim Mixon,2004-10-02,3,California,@,Oregon State,W,tim-mixon-1,1,0,0,
Matt Muncy,2004-10-02,5,Ohio,@,Kentucky,W,matt-muncy-1,1,8,0,
Alvin Nnabuife,2004-10-02,5,Southern Methodist,@,Boise State,L,alvin-nnabuife-1,1,53,1,
Jason Nugent,2004-10-02,4,Rutgers,@,Syracuse,L,jason-nugent-1,1,7,0,
Brian Nunez,2004-10-02,4,San Jose State,,Rice,W,brian-nunez-1,1,28,1,
Andrew Pace,2004-10-02,4,Vanderbilt,,Mississippi State,W,andrew-pace-1,1,3,0,
Lorenzo Parker,2004-10-02,4,Vanderbilt,,Mississippi State,W,lorenzo-parker-1,1,1,0,
Vashawn Patrick,2004-10-02,5,Kent State,@,Central Michigan,L,vashawn-patrick-1,1,38,0,
Kenny Patton,2004-10-02,3,Hawaii,,Tulsa,W,kenny-patton-1,1,0,0,
John Pawielski,2004-10-02,5,Minnesota,,Penn State,W,john-pawielski-1,1,0,0,
Brodney Pool,2004-10-02,4,Oklahoma,,Texas Tech,W,brodney-pool-1,2,42,0,
Joe Porter,2004-10-02,4,Rutgers,@,Syracuse,L,joe-porter-1,1,0,0,
Chad Price,2004-10-02,4,Rice,@,San Jose State,L,chad-price-1,1,15,1,
Junior Rosegreen,2004-10-02,5,Auburn,@,Tennessee,W,junior-rosegreen-1,4,0,0,
Nate Salley,2004-10-02,4,Ohio State,@,Northwestern,L,nate-salley-1,1,0,0,
Richard Sanders,2004-10-02,5,Buffalo,,Central Florida,W,richard-sanders-1,1,7,0,
Byron Santiago,2004-10-02,5,Louisiana Tech,,Fresno State,W,byron-santiago-1,1,16,0,
Antoine Sharp,2004-10-02,4,Louisville,,East Carolina,W,antoine-sharp-1,1,0,0,
Brandon Sharp,2004-10-02,4,Louisville,,East Carolina,W,brandon-sharp-1,1,0,0,
Rahman Shavers,2004-10-02,5,Ohio,@,Kentucky,W,rahman-shavers-1,1,20,0,
Tim Shaw,2004-10-02,5,Penn State,@,Minnesota,L,tim-shaw-1,1,5,0,
Brandon Shelby,2004-10-02,4,Oklahoma,,Texas Tech,W,brandon-shelby-1,1,0,0,
Jamie Silva,2004-10-02,5,Boston College,,Massachusetts,W,jamie-silva-1,1,0,0,
Ko Simpson,2004-10-02,5,South Carolina,@,Alabama,W,ko-simpson-1,1,36,0,
Antwain Spann,2004-10-02,5,Louisiana,@,Florida International,W,antwain-spann-1,1,31,1,
Jay Staggs,2004-10-02,5,Nevada-Las Vegas,,Nevada,W,jay-staggs-1,1,35,0,
Simeon Stewart,2004-10-02,5,Idaho,@,Eastern Michigan,W,simeon-stewart-1,1,28,0,
Will Sullivan,2004-10-02,4,Army,,Texas Christian,L,will-sullivan-1,1,5,0,
Greg Threat,2004-10-02,4,Miami (FL),@,Georgia Tech,W,greg-threat-1,1,36,0,
Tremaine Tyler,2004-10-02,5,South Carolina,@,Alabama,W,tremaine-tyler-1,1,40,0,
Fabian Washington,2004-10-02,4,Nebraska,,Kansas,W,fabian-washington-1,1,4,0,
Pat Watkins,2004-10-02,4,Florida State,,North Carolina,W,pat-watkins-1,1,28,0,
Freeman White,2004-10-02,5,Troy,,Utah State,W,freeman-white-1,1,20,0,
Eric Wicks,2004-10-02,5,West Virginia,@,Virginia Tech,L,eric-wicks-1,1,34,1,
Aric Williams,2004-10-02,5,Oregon State,,California,L,aric-williams-1,2,0,0,
Tramon Williams,2004-10-02,5,Louisiana Tech,,Fresno State,W,tramon-williams-1,1,0,0,
Travis Williams,2004-10-02,5,Auburn,@,Tennessee,W,travis-williams-3,1,2,0,
Stanley Wilson,2004-10-02,4,Stanford,,Washington,W,stanley-wilson-1,1,51,0,
C.J. Woodard,2004-10-02,5,Duke,,Citadel,W,cj-woodard-1,1,20,0,
Terrence Young,2004-10-02,5,Nevada-Las Vegas,,Nevada,W,terrence-young-1,1,3,0,
Tony Franklin,2004-10-07,5,Virginia,,Clemson,W,tony-franklin-1,1,0,0,
Stanford Routt,2004-10-07,6,Houston,@,Southern Mississippi,L,stanford-routt-1,1,0,0,
Jamaal Brimmer,2004-10-08,6,Nevada-Las Vegas,@,Brigham Young,W,jamaal-brimmer-1,1,24,0,
Cameron Jensen,2004-10-08,6,Brigham Young,,Nevada-Las Vegas,L,cameron-jensen-1,1,26,1,
Nate Allen,2004-10-09,6,Air Force,,New Mexico,W,nate-allen-2,1,26,0,
Cory Bailey,2004-10-09,5,Florida,,Louisiana State,L,cory-bailey-1,1,20,0,
Zachary Baker,2004-10-09,5,East Carolina,,Tulane,W,zachary-baker-1,1,0,0,
Patrick Body,2004-10-09,6,Toledo,@,Western Michigan,W,patrick-body-1,1,0,0,
Sylvester Brinkley,2004-10-09,6,Texas Tech,,Nebraska,W,sylvester-brinkley-1,1,33,0,
Daniel Bullocks,2004-10-09,5,Nebraska,@,Texas Tech,L,daniel-bullocks-1,1,38,0,
Jovon Burkes,2004-10-09,5,Bowling Green State,@,Central Michigan,W,jovon-burkes-1,1,5,0,
John Busing,2004-10-09,6,Miami (OH),,Kent State,W,john-busing-1,1,10,0,
Eric Butler,2004-10-09,5,East Carolina,,Tulane,W,eric-butler-1,1,3,0,
Matthew Castelo,2004-10-09,5,San Jose State,@,Washington,L,matthew-castelo-1,1,12,0,
Ukee Dozier,2004-10-09,6,Minnesota,@,Michigan,L,ukee-dozier-1,1,0,0,
Adell Duckett,2004-10-09,6,Texas Tech,,Nebraska,W,adell-duckett-1,1,36,0,
Paul Duren,2004-10-09,5,Oklahoma State,@,Colorado,W,paul-duren-1,2,34,1,
Larry Edwards,2004-10-09,6,North Carolina,,North Carolina State,W,larry-edwards-1,1,54,0,
Diamond Ferri,2004-10-09,6,Syracuse,,Florida State,L,diamond-ferri-1,1,44,0,
Aaron Gipson,2004-10-09,5,Oregon,@,Washington State,W,aaron-gipson-1,1,38,0,
Jonathan Goddard,2004-10-09,5,Marshall,@,Ohio,W,jonathan-goddard-1,1,23,1,
Charles Gordon,2004-10-09,6,Kansas,,Kansas State,W,charles-gordon-1,1,0,0,
Phillip Graves,2004-10-09,6,North Texas,@,Utah State,W,phillip-graves-1,1,0,0,
Chris Harris,2004-10-09,5,Louisiana-Monroe,@,Idaho,W,chris-harris-2,1,0,0,
Tommy Harrison,2004-10-09,6,North Texas,@,Utah State,W,tommy-harrison-1,1,7,0,
Bryan Heinz,2004-10-09,6,Northwestern,,Indiana,W,bryan-heinz-1,1,0,0,
Jarvis Herring,2004-10-09,5,Florida,,Louisiana State,L,jarvis-herring-1,1,7,0,
Terry Holley,2004-10-09,5,Rice,,Southern Methodist,W,terry-holley-1,1,10,0,
Daven Holly,2004-10-09,6,Cincinnati,@,Army,L,daven-holly-1,1,0,0,
Michael Huff,2004-10-09,5,Texas,N,Oklahoma,L,michael-huff-1,1,14,0,
Willie Hughley,2004-10-09,4,Florida Atlantic,@,Texas State,W,willie-hughley-1,1,3,0,
Jamaal Jackson,2004-10-09,6,Texas Tech,,Nebraska,W,jamaal-jackson-4,1,0,0,
Derrick Johnson,2004-10-09,5,Texas,N,Oklahoma,L,derrick-johnson-3,1,18,0,
