Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Sam Craft,2015-10-02,5,Memphis,@,South Florida,W,2,33,16.5,1,sam-craft-1
Alan Cross,2015-10-02,5,Memphis,@,South Florida,W,2,6,3.0,0,alan-cross-2
Max Delorenzo,2015-10-02,5,Connecticut,@,Brigham Young,L,3,24,8.0,0,max-delorenzo-1
Elkanah Dillon,2015-10-02,4,South Florida,,Memphis,L,2,30,15.0,1,elkanah-dillon-1
Doroland Dorceus,2015-10-02,5,Memphis,@,South Florida,W,1,55,55.0,1,doroland-dorceus-1
Austin Duke,2015-10-02,5,UNC Charlotte,,Temple,L,2,16,8.0,0,austin-duke-1
Trey Dye,2015-10-02,5,Brigham Young,,Connecticut,W,1,4,4.0,0,trey-dye-1
Michael Felton,2015-10-02,4,Temple,@,UNC Charlotte,W,1,4,4.0,0,michael-felton-1
T.L. Ford,2015-10-02,5,UNC Charlotte,,Temple,L,1,10,10.0,0,tl-ford-1
Mose Frazier,2015-10-02,5,Memphis,@,South Florida,W,2,31,15.5,0,mose-frazier-1
Terenn Houk,2015-10-02,5,Brigham Young,,Connecticut,W,6,129,21.5,0,terenn-houk-1
D'Ernest Johnson,2015-10-02,4,South Florida,,Memphis,L,4,30,7.5,0,dernest-johnson-1
Tevin Jones,2015-10-02,5,Memphis,@,South Florida,W,1,7,7.0,0,tevin-jones-1
Mitchell Juergens,2015-10-02,5,Brigham Young,,Connecticut,W,10,74,7.4,0,mitchell-juergens-1
Workpeh Kofa,2015-10-02,5,UNC Charlotte,,Temple,L,1,0,0.0,0,workpeh-kofa-1
Nick Kurtz,2015-10-02,5,Brigham Young,,Connecticut,W,5,52,10.4,0,nick-kurtz-1
Marlon Mack,2015-10-02,4,South Florida,,Memphis,L,1,17,17.0,0,marlon-mack-1
Mitch Mathews,2015-10-02,5,Brigham Young,,Connecticut,W,8,78,9.8,2,mitch-mathews-1
Phil Mayhue,2015-10-02,5,Memphis,@,South Florida,W,4,69,17.3,0,phil-mayhue-1
Tyree McCants,2015-10-02,4,South Florida,,Memphis,L,1,4,4.0,0,tyree-mccants-1
Anthony Miller,2015-10-02,5,Memphis,@,South Florida,W,3,36,12.0,0,anthony-miller-6
Chris Montgomery,2015-10-02,5,UNC Charlotte,,Temple,L,1,8,8.0,0,chris-montgomery-3
Tommy Myers,2015-10-02,5,Connecticut,@,Brigham Young,L,2,35,17.5,0,tommy-myers-1
Arkeel Newsome,2015-10-02,5,Connecticut,@,Brigham Young,L,4,63,15.8,1,arkeel-newsome-1
Jae'Lon Oglesby,2015-10-02,5,Memphis,@,South Florida,W,2,26,13.0,0,jaelon-oglesby-1
Kip Patton,2015-10-02,4,Temple,@,UNC Charlotte,W,1,9,9.0,0,kip-patton-1
Kalif Phillips,2015-10-02,5,UNC Charlotte,,Temple,L,2,41,20.5,0,kalif-phillips-1
Sean Price,2015-10-02,4,South Florida,,Memphis,L,2,66,33.0,0,sean-price-1
Roderick Proctor,2015-10-02,5,Memphis,@,South Florida,W,3,42,14.0,0,roderick-proctor-1
Bradan Smith,2015-10-02,5,UNC Charlotte,,Temple,L,1,0,0.0,0,bradan-smith-1
Jahad Thomas,2015-10-02,4,Temple,@,UNC Charlotte,W,3,48,16.0,0,jahad-thomas-1
Noel Thomas,2015-10-02,5,Connecticut,@,Brigham Young,L,2,13,6.5,0,noel-thomas-1
Darius Tice,2015-10-02,4,South Florida,,Memphis,L,1,2,2.0,0,darius-tice-1
Brodrick Yancy,2015-10-02,4,Temple,@,UNC Charlotte,W,1,14,14.0,0,brodrick-yancy-1
Jerell Adams,2015-10-03,5,South Carolina,@,Missouri,L,3,32,10.7,0,jerell-adams-1
Bralon Addison,2015-10-03,5,Oregon,@,Colorado,W,2,9,4.5,0,bralon-addison-1
Quincy Adeboyejo,2015-10-03,5,Mississippi,@,Florida,L,2,31,15.5,0,quincy-adeboyejo-1
Temi Alaka,2015-10-03,5,Rice,,Western Kentucky,L,4,25,6.3,0,temi-alaka-1
Chance Allen,2015-10-03,4,Houston,@,Tulsa,W,6,54,9.0,0,chance-allen-2
Davonte Allen,2015-10-03,5,Marshall,,Old Dominion,W,4,41,10.3,0,davonte-allen-1
Marcus Allen,2015-10-03,5,Georgia Tech,,North Carolina,L,1,6,6.0,0,marcus-allen-4
Geronimo Allison,2015-10-03,5,Illinois,,Nebraska,W,8,91,11.4,1,geronimo-allison-1
Johnathan Alston,2015-10-03,5,North Carolina State,,Louisville,L,2,15,7.5,0,johnathan-alston-1
Chaz Anderson,2015-10-03,5,Boise State,,Hawaii,W,5,95,19.0,1,chaz-anderson-1
Stephen Anderson,2015-10-03,5,California,,Washington State,W,5,54,10.8,0,stephen-anderson-2
Mark Andrews,2015-10-03,4,Oklahoma,,West Virginia,W,1,17,17.0,1,mark-andrews-1
Danny Anthrop,2015-10-03,5,Purdue,@,Michigan State,L,4,42,10.5,0,danny-anthrop-1
Kendall Ardoin,2015-10-03,4,Tulane,,Central Florida,W,1,2,2.0,1,kendall-ardoin-1
Marcell Ateman,2015-10-03,5,Oklahoma State,,Kansas State,W,6,101,16.8,1,marcell-ateman-1
Joshua Atkinson,2015-10-03,4,Tulsa,,Houston,L,6,107,17.8,0,joshua-atkinson-1
Jaelan Austin,2015-10-03,5,Texas Christian,,Texas,W,1,10,10.0,0,jaelan-austin-1
Zach Austin,2015-10-03,5,Texas Tech,N,Baylor,L,8,110,13.8,1,zach-austin-1
Demarcus Ayers,2015-10-03,4,Houston,@,Tulsa,W,6,77,12.8,0,demarcus-ayers-1
Joe Bacci,2015-10-03,5,Central Michigan,,Northern Illinois,W,1,9,9.0,0,joe-bacci-1
Jeff Badet,2015-10-03,5,Kentucky,,Eastern Kentucky,W,4,59,14.8,1,jeff-badet-1
Sherman Badie,2015-10-03,4,Tulane,,Central Florida,W,1,4,4.0,0,sherman-badie-1
Dorian Baker,2015-10-03,5,Kentucky,,Eastern Kentucky,W,8,86,10.8,2,dorian-baker-1
Kalen Ballage,2015-10-03,5,Arizona State,@,UCLA,W,2,2,1.0,0,kalen-ballage-1
Shakiem Barbel,2015-10-03,4,Kansas,@,Iowa State,L,2,12,6.0,0,shakiem-barbel-1
Derek Barnes,2015-10-03,5,Middle Tennessee State,,Vanderbilt,L,3,37,12.3,0,derek-barnes-1
Johnell Barnes,2015-10-03,5,Duke,,Boston College,W,1,8,8.0,0,johnell-barnes-1
Cameron Batson,2015-10-03,5,Texas Tech,N,Baylor,L,3,71,23.7,1,cameron-batson-1
Tyler Batson,2015-10-03,5,Texas-El Paso,,Texas-San Antonio,L,4,67,16.8,0,tyler-batson-1
Ed'Marques Batties,2015-10-03,5,Middle Tennessee State,,Vanderbilt,L,10,82,8.2,1,edmarques-batties-1
Nate Becker,2015-10-03,5,Miami (OH),@,Kent State,L,2,24,12.0,1,nate-becker-1
Chad Beebe,2015-10-03,5,Northern Illinois,@,Central Michigan,L,1,7,7.0,0,chad-beebe-1
Matrick Belton,2015-10-03,5,South Carolina,@,Missouri,L,1,10,10.0,0,matrick-belton-1
Jordan Bergstrom,2015-10-03,4,New Mexico State,@,New Mexico,L,1,3,3.0,0,jordan-bergstrom-1
Christian Blake,2015-10-03,5,Northern Illinois,@,Central Michigan,L,1,8,8.0,0,christian-blake-1
Josiah Blandin,2015-10-03,5,Fresno State,@,San Diego State,L,1,4,4.0,0,josiah-blandin-1
Cal Bloom,2015-10-03,5,Central Florida,@,Tulane,L,1,5,5.0,0,cal-bloom-1
Bryce Bobo,2015-10-03,5,Colorado,,Oregon,L,2,13,6.5,0,bryce-bobo-1
Ben Boesen,2015-10-03,4,Iowa State,,Kansas,W,2,12,6.0,0,ben-boesen-1
Blake Bone,2015-10-03,5,Kentucky,,Eastern Kentucky,W,7,85,12.1,0,blake-bone-1
Joshua Bowen,2015-10-03,4,New Mexico State,@,New Mexico,L,1,2,2.0,0,joshua-bowen-1
Braedon Bowman,2015-10-03,5,South Alabama,@,Troy,W,1,23,23.0,0,braedon-bowman-1
Devonte Boyd,2015-10-03,5,Nevada-Las Vegas,@,Nevada,W,4,39,9.8,0,devonte-boyd-1
Todd Boyd,2015-10-03,4,Georgia State,,Liberty,L,4,38,9.5,0,todd-boyd-1
Tyler Boyd,2015-10-03,4,Pittsburgh,@,Virginia Tech,W,5,48,9.6,0,tyler-boyd-1
Devon Breaux,2015-10-03,4,Tulane,,Central Florida,W,3,61,20.3,1,devon-breaux-1
K.J. Brent,2015-10-03,5,Wake Forest,,Florida State,L,4,43,10.8,0,kj-brent-1
D'Angelo Brewer,2015-10-03,4,Tulsa,,Houston,L,1,7,7.0,0,dangelo-brewer-1
Chris Brown,2015-10-03,5,Notre Dame,@,Clemson,L,4,83,20.8,0,chris-brown-11
Fred Brown,2015-10-03,5,Mississippi State,@,Texas A&M,L,2,9,4.5,0,fred-brown-3
Garrett Brown,2015-10-03,4,Air Force,@,Navy,L,3,64,21.3,0,garrett-brown-2
Jalen Brown,2015-10-03,5,Oregon,@,Colorado,W,1,43,43.0,1,jalen-brown-2
Nate Brown,2015-10-03,5,Missouri,,South Carolina,W,6,33,5.5,2,nate-brown-2
Tony Brown,2015-10-03,5,Texas Tech,N,Baylor,L,5,117,23.4,1,tony-brown-9
Trevon Brown,2015-10-03,5,East Carolina,@,Southern Methodist,W,4,85,21.3,1,trevon-brown-1
Wes Brown,2015-10-03,5,Maryland,,Michigan,L,2,26,13.0,0,wes-brown-2
Sam Browning,2015-10-03,5,Eastern Michigan,@,Louisiana State,L,6,87,14.5,0,sam-browning-1
Herman Brunis,2015-10-03,5,Ohio,@,Akron,W,1,9,9.0,0,herman-brunis-1
Jeremiah Bryson,2015-10-03,5,Middle Tennessee State,,Vanderbilt,L,1,-2,-2.0,0,jeremiah-bryson-1
Quenton Bundrage,2015-10-03,4,Iowa State,,Kansas,W,3,20,6.7,0,quenton-bundrage-1
Marquis Bundy,2015-10-03,5,New Mexico,,New Mexico State,W,2,15,7.5,0,marquis-bundy-1
Aaron Burbridge,2015-10-03,5,Michigan State,,Purdue,W,1,9,9.0,0,aaron-burbridge-1
Ryan Burbrink,2015-10-03,5,Bowling Green State,@,Buffalo,W,4,68,17.0,0,ryan-burbrink-1
Brandon Burks,2015-10-03,4,Troy,,South Alabama,L,4,20,5.0,0,brandon-burks-1
John Burt,2015-10-03,5,Texas,@,Texas Christian,L,2,36,18.0,0,john-burt-1
Deante Burton,2015-10-03,4,Kansas State,@,Oklahoma State,L,2,33,16.5,1,deante-burton-1
Akilian Butler,2015-10-03,5,Boise State,,Hawaii,W,1,4,4.0,0,akilian-butler-1
James Butler,2015-10-03,5,Nevada,,Nevada-Las Vegas,L,1,4,4.0,0,james-butler-4
Jake Butt,2015-10-03,5,Michigan,@,Maryland,W,4,61,15.3,0,jake-butt-1
Desmond Cain,2015-10-03,5,Illinois,,Nebraska,W,4,40,10.0,0,desmond-cain-1
Devon Cajuste,2015-10-03,5,Stanford,,Arizona,W,3,49,16.3,0,devon-cajuste-1
Ernest Calhoun,2015-10-03,5,Kent State,,Miami (OH),W,1,44,44.0,1,ernest-calhoun-1
Antonio Callaway,2015-10-03,5,Florida,,Mississippi,W,3,30,10.0,1,antonio-callaway-1
Charlie Callinan,2015-10-03,5,Boston College,@,Duke,L,2,21,10.5,0,charlie-callinan-1
Makoa Camanse-Stevens,2015-10-03,5,Hawaii,@,Boise State,L,1,16,16.0,0,makoa-camanse-stevens-1
Devin Campbell,2015-10-03,5,Buffalo,,Bowling Green State,L,1,-2,-2.0,0,devin-campbell-1
Myles Campbell,2015-10-03,5,Georgia Southern,@,Louisiana-Monroe,W,1,11,11.0,0,myles-campbell-1
K.D. Cannon,2015-10-03,4,Baylor,N,Texas Tech,W,3,39,13.0,1,kd-cannon-1
Freddy Canteen,2015-10-03,5,Michigan,@,Maryland,W,1,0,0.0,0,freddy-canteen-1
Jordan Canzeri,2015-10-03,5,Iowa,@,Wisconsin,W,1,14,14.0,0,jordan-canzeri-1
Amir Carlisle,2015-10-03,5,Notre Dame,@,Clemson,L,3,34,11.3,0,amir-carlisle-2
Austin Carr,2015-10-03,5,Northwestern,,Minnesota,W,1,14,14.0,0,austin-carr-1
Jeff Carr,2015-10-03,5,Oklahoma State,,Kansas State,W,1,2,2.0,0,jeff-carr-2
Shon Carson,2015-10-03,5,South Carolina,@,Missouri,L,1,8,8.0,1,shon-carson-1
Tra Carson,2015-10-03,5,Texas A&M,,Mississippi State,W,1,13,13.0,0,tra-carson-1
Cethan Carter,2015-10-03,5,Nebraska,@,Illinois,L,3,63,21.0,0,cethan-carter-1
Eric Carter,2015-10-03,5,Minnesota,@,Northwestern,L,3,37,12.3,0,eric-carter-1
Kyle Carter,2015-10-03,5,Penn State,,Army,W,1,9,9.0,0,kyle-carter-1
Kivon Cartwright,2015-10-03,5,Colorado State,@,Utah State,L,1,15,15.0,0,kivon-cartwright-1
Xavier Castille,2015-10-03,5,Southern Methodist,,East Carolina,L,3,51,17.0,1,xavier-castille-1
Connor Cella,2015-10-03,5,Rice,,Western Kentucky,L,2,49,24.5,0,connor-cella-1
Gary Chambers,2015-10-03,5,Arizona State,@,UCLA,W,2,38,19.0,0,gary-chambers-1
Justin Chandler,2015-10-03,4,Iowa State,,Kansas,W,1,30,30.0,0,justin-chandler-1
Mark Chapman,2015-10-03,5,Central Michigan,,Northern Illinois,W,1,6,6.0,0,mark-chapman-2
Bra'Lon Cherry,2015-10-03,5,North Carolina State,,Louisville,L,2,5,2.5,0,bralon-cherry-1
Jehu Chesson,2015-10-03,5,Michigan,@,Maryland,W,4,41,10.3,0,jehu-chesson-1
Nick Chubb,2015-10-03,5,Georgia,,Alabama,L,1,-5,-5.0,0,nick-chubb-1
Simmie Cobbs,2015-10-03,5,Indiana,,Ohio State,L,4,68,17.0,0,simmie-cobbs-1
Corey Coleman,2015-10-03,4,Baylor,N,Texas Tech,W,7,110,15.7,3,corey-coleman-1
Dylan Collie,2015-10-03,5,Hawaii,@,Boise State,L,3,19,6.3,0,dylan-collie-1
A.J. Coney,2015-10-03,5,Akron,,Ohio,L,3,20,6.7,0,aj-coney-1
Dalvin Cook,2015-10-03,4,Florida State,@,Wake Forest,W,1,8,8.0,0,dalvin-cook-1
Pharoh Cooper,2015-10-03,5,South Carolina,@,Missouri,L,9,102,11.3,0,pharoh-cooper-1
Brendan Cope,2015-10-03,5,Ohio,@,Akron,W,3,34,11.3,0,brendan-cope-1
Cody Core,2015-10-03,5,Mississippi,@,Florida,L,2,15,7.5,0,cody-core-1
Anthony Corsaro,2015-10-03,5,Indiana,,Ohio State,L,2,47,23.5,0,anthony-corsaro-1
Keke Coutee,2015-10-03,5,Texas Tech,N,Baylor,L,2,3,1.5,0,keke-coutee-1
Trent Cowan,2015-10-03,5,Idaho,@,Arkansas State,L,3,35,11.7,0,trent-cowan-1
Adam Cox,2015-10-03,5,Iowa,@,Wisconsin,W,1,1,1.0,0,adam-cox-1
River Cracraft,2015-10-03,4,Washington State,@,California,L,3,40,13.3,1,river-cracraft-1
Darious Crawley,2015-10-03,4,Kansas,@,Iowa State,L,1,5,5.0,0,darious-crawley-1
Tim Crawley,2015-10-03,5,San Jose State,@,Auburn,L,2,26,13.0,0,tim-crawley-1
Dustin Creel,2015-10-03,5,Eastern Michigan,@,Louisiana State,L,2,10,5.0,1,dustin-creel-1
Aaron Criswell,2015-10-03,5,Nevada-Las Vegas,@,Nevada,W,3,33,11.0,0,aaron-criswell-1
Jordan Cronkrite,2015-10-03,5,Florida,,Mississippi,W,1,4,4.0,0,jordan-cronkrite-1
Larry Dace,2015-10-03,4,Tulane,,Central Florida,W,1,15,15.0,0,larry-dace-1
Dondre Daley,2015-10-03,4,Iowa State,,Kansas,W,5,31,6.2,0,dondre-daley-1
Jared Dangerfield,2015-10-03,5,Western Kentucky,@,Rice,W,8,95,11.9,1,jared-dangerfield-1
Hayden Daniels,2015-10-03,4,Houston,@,Tulsa,W,1,33,33.0,0,hayden-daniels-1
Amara Darboh,2015-10-03,5,Michigan,@,Maryland,W,3,27,9.0,0,amara-darboh-1
Eddie Daugherty,2015-10-03,5,Eastern Michigan,@,Louisiana State,L,1,8,8.0,0,eddie-daugherty-1
Andre Davis,2015-10-03,4,Kansas State,@,Oklahoma State,L,2,7,3.5,0,andre-davis-7
Daythan Davis,2015-10-03,5,Southern Mississippi,,North Texas,W,1,3,3.0,0,daythan-davis-1
Imani Davis,2015-10-03,5,Akron,,Ohio,L,5,94,18.8,0,imani-davis-1
Keion Davis,2015-10-03,5,Marshall,,Old Dominion,W,1,2,2.0,0,keion-davis-1
Marcus Davis,2015-10-03,5,Auburn,,San Jose State,W,1,2,2.0,0,marcus-davis-3
Melvin Davis,2015-10-03,5,Hawaii,@,Boise State,L,1,0,0.0,0,melvin-davis-2
Quinshad Davis,2015-10-03,5,North Carolina,@,Georgia Tech,W,3,36,12.0,0,quinshad-davis-1
Reggie Davis,2015-10-03,5,Georgia,,Alabama,L,3,16,5.3,0,reggie-davis-4
Reginald Davis,2015-10-03,5,Texas Tech,N,Baylor,L,1,5,5.0,0,reginald-davis-1
Robert Davis,2015-10-03,4,Georgia State,,Liberty,L,4,70,17.5,1,robert-davis-10
Trevor Davis,2015-10-03,5,California,,Washington State,W,3,28,9.3,0,trevor-davis-1
Matt Dayes,2015-10-03,5,North Carolina State,,Louisville,L,3,22,7.3,0,matt-dayes-1
Malik Dear,2015-10-03,5,Mississippi State,@,Texas A&M,L,2,23,11.5,0,malik-dear-1
Braxton Deaver,2015-10-03,5,Duke,,Boston College,W,2,20,10.0,0,braxton-deaver-1
Wyatt Demps,2015-10-03,5,Nevada,,Nevada-Las Vegas,L,4,51,12.8,0,wyatt-demps-1
Zander Diamont,2015-10-03,5,Indiana,,Ohio State,L,1,16,16.0,0,zander-diamont-1
Gehrig Dieter,2015-10-03,5,Bowling Green State,@,Buffalo,W,4,24,6.0,0,gehrig-dieter-2
Antwan Dixon,2015-10-03,5,Kent State,,Miami (OH),W,6,63,10.5,0,antwan-dixon-1
Kenneth Dixon,2015-10-03,5,Louisiana Tech,,Louisiana,W,2,-6,-3.0,0,kenneth-dixon-1
Josh Doctson,2015-10-03,5,Texas Christian,,Texas,W,7,129,18.4,2,josh-doctson-1
Chandler Dorrell,2015-10-03,5,Vanderbilt,@,Middle Tennessee State,W,1,10,10.0,0,chandler-dorrell-1
Deondre Douglas,2015-10-03,4,Troy,,South Alabama,L,1,1,1.0,0,deondre-douglas-1
Kenyan Drake,2015-10-03,5,Alabama,@,Georgia,W,1,2,2.0,0,kenyan-drake-1
Thomas Duarte,2015-10-03,5,UCLA,,Arizona State,L,6,101,16.8,2,thomas-duarte-1
Rod Ducksworth,2015-10-03,5,Middle Tennessee State,,Vanderbilt,L,2,19,9.5,0,rod-ducksworth-1
David Dudeck,2015-10-03,5,Boston College,@,Duke,L,1,-1,-1.0,0,david-dudeck-1
Jonathan Duhart,2015-10-03,5,Old Dominion,@,Marshall,L,2,9,4.5,0,jonathan-duhart-1
Steven Dunbar,2015-10-03,4,Houston,@,Tulsa,W,5,58,11.6,0,steven-dunbar-1
Jela Duncan,2015-10-03,5,Duke,,Boston College,W,1,18,18.0,0,jela-duncan-1
Malachi Dupre,2015-10-03,5,Louisiana State,,Eastern Michigan,W,1,19,19.0,0,malachi-dupre-1
Travin Dural,2015-10-03,5,Louisiana State,,Eastern Michigan,W,1,27,27.0,0,travin-dural-1
Jovon Durante,2015-10-03,4,West Virginia,@,Oklahoma,L,4,44,11.0,1,jovon-durante-1
Clayton Echard,2015-10-03,5,Missouri,,South Carolina,W,1,6,6.0,0,clayton-echard-1
Nathan Echard,2015-10-03,5,Illinois,,Nebraska,W,1,0,0.0,0,nathan-echard-1
Kendrick Edwards,2015-10-03,5,Arkansas,@,Tennessee,W,1,13,13.0,0,kendrick-edwards-1
Ezekiel Elliott,2015-10-03,5,Ohio State,@,Indiana,W,2,12,6.0,0,ezekiel-elliott-1
Tony Ellison,2015-10-03,5,Arizona,@,Stanford,L,1,13,13.0,0,tony-ellison-1
Nick England,2015-10-03,5,Old Dominion,@,Marshall,L,1,2,2.0,0,nick-england-2
Evan Engram,2015-10-03,5,Mississippi,@,Florida,L,3,41,13.7,0,evan-engram-1
Vic Enwere,2015-10-03,5,California,,Washington State,W,2,0,0.0,0,vic-enwere-1
Dezmon Epps,2015-10-03,5,Idaho,@,Arkansas State,L,9,64,7.1,0,dezmon-epps-1
Alex Erickson,2015-10-03,5,Wisconsin,,Iowa,L,3,30,10.0,0,alex-erickson-1
Tyler Ervin,2015-10-03,5,San Jose State,@,Auburn,L,1,11,11.0,0,tyler-ervin-1
Gerald Everett,2015-10-03,5,South Alabama,@,Troy,W,5,45,9.0,2,gerald-everett-1
Brice Fackler,2015-10-03,5,Kent State,,Miami (OH),W,1,8,8.0,0,brice-fackler-1
Nacarius Fant,2015-10-03,5,Western Kentucky,@,Rice,W,3,58,19.3,0,nacarius-fant-1
D'Andre Ferby,2015-10-03,5,Western Kentucky,@,Rice,W,1,3,3.0,0,dandre-ferby-1
Josh Ferguson,2015-10-03,5,Illinois,,Nebraska,W,1,4,4.0,0,josh-ferguson-3
Shay Fields,2015-10-03,5,Colorado,,Oregon,L,5,31,6.2,1,shay-fields-1
Conner Floyd,2015-10-03,4,Tulsa,,Houston,L,4,52,13.0,0,conner-floyd-1
Dontez Ford,2015-10-03,4,Pittsburgh,@,Virginia Tech,W,1,5,5.0,0,dontez-ford-1
Isaiah Ford,2015-10-03,5,Virginia Tech,,Pittsburgh,L,2,21,10.5,0,isaiah-ford-1
Armanti Foreman,2015-10-03,5,Texas,@,Texas Christian,L,3,19,6.3,0,armanti-foreman-1
D'Onta Foreman,2015-10-03,5,Texas,@,Texas Christian,L,2,32,16.0,0,donta-foreman-1
D.J. Foster,2015-10-03,5,Arizona State,@,UCLA,W,4,57,14.3,1,dj-foster-1
Jordan Franks,2015-10-03,5,Central Florida,@,Tulane,L,7,93,13.3,1,jordan-franks-1
Demetrius Frazier,2015-10-03,5,Middle Tennessee State,,Vanderbilt,L,1,8,8.0,0,demetrius-frazier-1
Jordan Fredrick,2015-10-03,5,Wisconsin,,Iowa,L,1,12,12.0,0,jordan-fredrick-1
Billy Freeman,2015-10-03,5,San Jose State,@,Auburn,L,6,59,9.8,0,billy-freeman-2
Royce Freeman,2015-10-03,5,Oregon,@,Colorado,W,3,32,10.7,0,royce-freeman-1
Devin Fuller,2015-10-03,5,UCLA,,Arizona State,L,4,43,10.8,0,devin-fuller-1
William Fuller,2015-10-03,5,Notre Dame,@,Clemson,L,2,37,18.5,0,william-fuller-2
Ahmad Fulwood,2015-10-03,5,Florida,,Mississippi,W,1,9,9.0,0,ahmad-fulwood-1
Troy Fumagalli,2015-10-03,5,Wisconsin,,Iowa,L,3,22,7.3,0,troy-fumagalli-2
Gabe Fuselier,2015-10-03,4,Louisiana,@,Louisiana Tech,L,4,10,2.5,0,gabe-fuselier-1
Deionte Gaines,2015-10-03,5,Colorado State,@,Utah State,L,1,4,4.0,0,deionte-gaines-1
Jeremiah Gaines,2015-10-03,5,Southern Methodist,,East Carolina,L,4,96,24.0,1,jeremiah-gaines-1
Marcus Gaines,2015-10-03,5,Louisiana Tech,,Louisiana,W,8,165,20.6,1,marcus-gaines-1
Wayne Gallman,2015-10-03,4,Clemson,,Notre Dame,W,1,13,13.0,0,wayne-gallman-1
Dameon Gamblin,2015-10-03,5,New Mexico,,New Mexico State,W,1,12,12.0,0,dameon-gamblin-1
Alex Gardner,2015-10-03,5,Florida International,@,Massachusetts,L,10,58,5.8,0,alex-gardner-2
Keyarris Garrett,2015-10-03,4,Tulsa,,Houston,L,7,85,12.1,0,keyarris-garrett-1
Dustin Garrison,2015-10-03,5,Fresno State,@,San Diego State,L,2,9,4.5,0,dustin-garrison-1
Tanner Gentry,2015-10-03,5,Wyoming,@,Appalachian State,L,3,77,25.7,0,tanner-gentry-1
Mike Gesicki,2015-10-03,5,Penn State,,Army,W,1,33,33.0,1,mike-gesicki-1
Shelton Gibson,2015-10-03,4,West Virginia,@,Oklahoma,L,3,35,11.7,0,shelton-gibson-1
James Gilbert,2015-10-03,5,Ball State,,Toledo,L,1,19,19.0,0,james-gilbert-2
Jonathan Giles,2015-10-03,5,Texas Tech,N,Baylor,L,3,38,12.7,1,jonathan-giles-1
D'Marius Gillespie,2015-10-03,4,Louisiana-Monroe,,Georgia Southern,L,2,14,7.0,1,dmarius-gillespie-1
Jarred Gipson,2015-10-03,5,Nevada,,Nevada-Las Vegas,L,1,13,13.0,0,jarred-gipson-1
Teriyon Gipson,2015-10-03,5,New Mexico,,New Mexico State,W,1,6,6.0,0,teriyon-gipson-1
David Glidden,2015-10-03,5,Oklahoma State,,Kansas State,W,8,83,10.4,0,david-glidden-1
Chris Godwin,2015-10-03,5,Penn State,,Army,W,4,66,16.5,0,chris-godwin-1
Terry Godwin,2015-10-03,5,Georgia,,Alabama,L,3,30,10.0,0,terry-godwin-1
Kenneth Goins Jr.,2015-10-03,5,Maryland,,Michigan,L,1,13,13.0,0,kenneth-goins-jr-1
Autrey Golden,2015-10-03,5,Texas-El Paso,,Texas-San Antonio,L,4,24,6.0,0,autrey-golden-1
Kenny Golladay,2015-10-03,5,Northern Illinois,@,Central Michigan,L,6,54,9.0,0,kenny-golladay-1
Tyrell Goodman,2015-10-03,5,Akron,,Ohio,L,3,29,9.7,0,tyrell-goodman-1
DeAndre Goolsby,2015-10-03,5,Florida,,Mississippi,W,2,9,4.5,0,deandre-goolsby-1
Dakota Gordon,2015-10-03,5,San Diego State,,Fresno State,W,1,6,6.0,0,dakota-gordon-1
Damon Graham,2015-10-03,5,Indiana,,Ohio State,L,2,12,6.0,0,damon-graham-1
Antwane Grant,2015-10-03,5,Western Kentucky,@,Rice,W,3,51,17.0,1,antwane-grant-1
Jakeem Grant,2015-10-03,5,Texas Tech,N,Baylor,L,6,69,11.5,0,jakeem-grant-1
Samajie Grant,2015-10-03,5,Arizona,@,Stanford,L,3,35,11.7,0,samajie-grant-1
Donald Gray,2015-10-03,5,Mississippi State,@,Texas A&M,L,1,6,6.0,0,donald-gray-1
Davon Grayson,2015-10-03,5,East Carolina,@,Southern Methodist,W,2,10,5.0,1,davon-grayson-1
Darian Green,2015-10-03,5,Ball State,,Toledo,L,1,-7,-7.0,0,darian-green-1
Marcus Green,2015-10-03,4,Louisiana-Monroe,,Georgia Southern,L,3,2,0.7,0,marcus-green-6
Taj Griffin,2015-10-03,5,Oregon,@,Colorado,W,3,41,13.7,0,taj-griffin-1
David Grinnage,2015-10-03,5,North Carolina State,,Louisville,L,1,7,7.0,0,david-grinnage-1
Darion Griswold,2015-10-03,5,Arkansas State,,Idaho,W,1,23,23.0,0,darion-griswold-1
Glenn Gronkowski,2015-10-03,4,Kansas State,@,Oklahoma State,L,1,4,4.0,1,glenn-gronkowski-1
Aaron Grubb,2015-10-03,5,Texas-San Antonio,@,Texas-El Paso,W,1,14,14.0,0,aaron-grubb-1
Derrius Guice,2015-10-03,5,Louisiana State,,Eastern Michigan,W,1,6,6.0,0,derrius-guice-1
Jonathan Haden,2015-10-03,5,Arizona,@,Stanford,L,1,5,5.0,0,jonathan-haden-1
Chris Hairston,2015-10-03,5,East Carolina,@,Southern Methodist,W,1,3,3.0,0,chris-hairston-2
DaeSean Hamilton,2015-10-03,5,Penn State,,Army,W,1,12,12.0,0,daesean-hamilton-1
Russell Hansbrough,2015-10-03,5,Missouri,,South Carolina,W,3,9,3.0,0,russell-hansbrough-1
Joe Hansley,2015-10-03,5,Colorado State,@,Utah State,L,3,23,7.7,0,joe-hansley-1
Delvon Hardaway,2015-10-03,5,Fresno State,@,San Diego State,L,1,10,10.0,0,delvon-hardaway-1
