Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Anthony Mix,2005-10-22,7,Auburn,@,Louisiana State,L,5,69,13.8,1,anthony-mix-1
Deqawn Mobley,2005-10-22,7,Texas A&M,@,Kansas State,W,2,20,10.0,0,deqawn-mobley-1
Chad Mock,2005-10-22,7,Hawaii,@,San Jose State,W,11,104,9.5,0,chad-mock-1
Tony Moeaki,2005-10-22,8,Iowa,,Michigan,L,1,18,18.0,0,tony-moeaki-1
Marcus Monk,2005-10-22,7,Arkansas,@,Georgia,L,1,7,7.0,0,marcus-monk-1
R.J. Montemayor,2005-10-22,8,Eastern Michigan,,Miami (OH),L,1,7,7.0,1,rj-montemayor-1
Jason Montgomery,2005-10-22,7,Akron,,Army,L,2,16,8.0,0,jason-montgomery-1
Derek Moore,2005-10-22,8,Texas Christian,@,Air Force,W,2,17,8.5,0,derek-moore-1
Devin Moore,2005-10-22,8,Wyoming,@,Colorado State,L,2,13,6.5,0,devin-moore-1
Dontrell Moore,2005-10-22,8,New Mexico,@,San Diego State,W,6,61,10.2,0,dontrell-moore-1
Hiram Moore,2005-10-22,7,Marshall,@,Texas-El Paso,L,2,26,13.0,0,hiram-moore-1
Nick Moore,2005-10-22,7,Toledo,,Buffalo,W,1,10,10.0,0,nick-moore-3
Jermaine Moreira,2005-10-22,7,Kansas State,,Texas A&M,L,4,101,25.3,1,jermaine-moreira-1
Nate Morton,2005-10-22,8,Wake Forest,,North Carolina State,W,5,46,9.2,0,nate-morton-1
Tres Moses,2005-10-22,7,Rutgers,@,Connecticut,W,3,69,23.0,1,tres-moses-1
Paul Mosley,2005-10-22,7,Baylor,@,Oklahoma,L,1,21,21.0,0,paul-mosley-1
Idris Moss,2005-10-22,8,Tulsa,,Southern Methodist,W,1,5,5.0,0,idris-moss-1
Rice Moss,2005-10-22,7,Syracuse,@,Pittsburgh,L,2,29,14.5,0,rice-moss-1
Terry Moss,2005-10-22,7,Ball State,@,Ohio,L,4,35,8.8,0,terry-moss-1
Ryan Moya,2005-10-22,7,UCLA,,Oregon State,W,1,48,48.0,1,ryan-moya-1
Grant Mulkey,2005-10-22,7,Nebraska,@,Missouri,L,1,9,9.0,0,grant-mulkey-1
Brian Murph,2005-10-22,7,Kansas,@,Colorado,L,3,22,7.3,0,brian-murph-1
Brandon Murphy,2005-10-22,7,Miami (OH),@,Eastern Michigan,W,3,33,11.0,0,brandon-murphy-1
Tim Murphy,2005-10-22,8,Pittsburgh,,Syracuse,W,1,13,13.0,0,tim-murphy-1
Wes Murphy,2005-10-22,7,Arkansas,@,Georgia,L,1,17,17.0,0,wes-murphy-1
Dan Murray,2005-10-22,7,Connecticut,,Rutgers,L,2,30,15.0,1,dan-murray-1
Moey Mutz,2005-10-22,7,Arizona State,@,Stanford,L,4,37,9.3,0,moey-mutz-1
Zach Muzzy,2005-10-22,6,North Texas,@,Louisiana Tech,L,1,6,6.0,0,zach-muzzy-1
Legedu Naanee,2005-10-22,7,Boise State,@,Utah State,W,4,52,13.0,1,legedu-naanee-1
Martin Nance,2005-10-22,7,Miami (OH),@,Eastern Michigan,W,10,95,9.5,2,martin-nance-1
Jordy Nelson,2005-10-22,7,Kansas State,,Texas A&M,L,5,57,11.4,1,jordy-nelson-1
Marco Nelson,2005-10-22,6,Navy,@,Rice,W,1,54,54.0,0,marco-nelson-1
Eric Newman,2005-10-22,6,Louisiana Tech,,North Texas,W,2,43,21.5,0,eric-newman-1
Syvelle Newton,2005-10-22,7,South Carolina,,Vanderbilt,W,1,8,8.0,0,syvelle-newton-1
Walter Nickel,2005-10-22,7,Iowa State,,Oklahoma State,W,3,69,23.0,1,walter-nickel-1
Kevin Noel,2005-10-22,7,Purdue,@,Wisconsin,L,4,30,7.5,0,kevin-noel-1
Jake Nordin,2005-10-22,7,Northern Illinois,@,Kent State,W,1,10,10.0,0,jake-nordin-1
Jerious Norwood,2005-10-22,7,Mississippi State,,Houston,L,4,9,2.3,0,jerious-norwood-1
Rashaad Norwood,2005-10-22,7,Kansas State,,Texas A&M,L,1,24,24.0,0,rashaad-norwood-1
William Norwood,2005-10-22,7,Ohio,,Ball State,W,2,18,9.0,0,william-norwood-1
Terrence Nunn,2005-10-22,7,Nebraska,@,Missouri,L,1,30,30.0,0,terrence-nunn-1
Joel Nwigwe,2005-10-22,6,North Texas,@,Louisiana Tech,L,1,15,15.0,0,joel-nwigwe-1
Sean O'Drobinak,2005-10-22,7,Bowling Green State,,Western Michigan,L,2,37,18.5,0,sean-odrobinak-1
Matt O'Neal,2005-10-22,7,Indiana,,Ohio State,L,1,8,8.0,0,matt-oneal-1
Ben Obomanu,2005-10-22,7,Auburn,@,Louisiana State,L,1,4,4.0,0,ben-obomanu-1
Wendell Octave,2005-10-22,7,Idaho,,Fresno State,L,1,19,19.0,0,wendell-octave-1
Steve Odom,2005-10-22,7,Toledo,,Buffalo,W,4,36,9.0,1,steve-odom-1
Kevin Ogletree,2005-10-22,7,Virginia,@,North Carolina,L,1,5,5.0,0,kevin-ogletree-1
Bristol Olomua,2005-10-22,7,Texas Tech,@,Texas,L,3,28,9.3,0,bristol-olomua-1
Jonathan Orr,2005-10-22,8,Wisconsin,,Purdue,W,4,53,13.3,0,jonathan-orr-1
Robert Ortiz,2005-10-22,8,San Diego State,,New Mexico,L,1,8,8.0,0,robert-ortiz-1
Greg Orton,2005-10-22,7,Purdue,@,Wisconsin,L,1,17,17.0,0,greg-orton-1
Dustin Osborn,2005-10-22,7,Colorado State,,Wyoming,W,1,21,21.0,0,dustin-osborn-1
Roy Otis,2005-10-22,7,Houston,@,Mississippi State,W,1,2,2.0,0,roy-otis-1
Rod Owens,2005-10-22,7,Florida State,@,Duke,W,1,26,26.0,0,rod-owens-1
Thomas Parker,2005-10-22,8,Florida Atlantic,@,Arkansas State,L,1,10,10.0,0,thomas-parker-1
Marques Parks,2005-10-22,7,Bowling Green State,,Western Michigan,L,1,11,11.0,0,marques-parks-1
Jalen Parmele,2005-10-22,7,Toledo,,Buffalo,W,1,17,17.0,0,jalen-parmele-1
Uril Parrish,2005-10-22,8,Tulsa,,Southern Methodist,W,3,25,8.3,0,uril-parrish-1
Corey Partridge,2005-10-22,7,Bowling Green State,,Western Michigan,L,1,29,29.0,0,corey-partridge-1
Allen Patrick,2005-10-22,7,Oklahoma,,Baylor,W,1,12,12.0,0,allen-patrick-1
Ben Patrick,2005-10-22,8,Duke,,Florida State,L,1,5,5.0,0,ben-patrick-1
Trey Payne,2005-10-22,7,Baylor,@,Oklahoma,L,1,0,0.0,0,trey-payne-1
Reynaldo Pellerin,2005-10-22,8,Southern Methodist,@,Tulsa,L,3,22,7.3,0,reynaldo-pellerin-1
Tony Pennyman,2005-10-22,6,Utah State,,Boise State,L,4,77,19.3,1,tony-pennyman-1
Eric Peterman,2005-10-22,7,Northwestern,@,Michigan State,W,1,14,14.0,1,eric-peterman-1
Todd Peterson,2005-10-22,7,Nebraska,@,Missouri,L,3,65,21.7,1,todd-peterson-1
Brandon Pettigrew,2005-10-22,7,Oklahoma State,@,Iowa State,L,1,14,14.0,0,brandon-pettigrew-1
J. B. Phillips,2005-10-22,7,Nebraska,@,Missouri,L,1,5,5.0,0,j-b-phillips-1
Justin Phillips,2005-10-22,6,North Carolina,,Virginia,W,2,26,13.0,0,justin-phillips-1
Mark Philmore,2005-10-22,7,Northwestern,@,Michigan State,W,4,56,14.0,1,mark-philmore-1
Antonio Pittman,2005-10-22,7,Ohio State,@,Indiana,W,2,20,10.0,0,antonio-pittman-1
Billy Pittman,2005-10-22,7,Texas,,Texas Tech,W,3,138,46.0,2,billy-pittman-1
Jamal Pittman,2005-10-22,7,Mississippi,,Kentucky,W,1,11,11.0,0,jamal-pittman-1
Jason Pociask,2005-10-22,8,Wisconsin,,Purdue,W,1,27,27.0,0,jason-pociask-1
Merce Poindexter,2005-10-22,7,Akron,,Army,L,1,5,5.0,0,merce-poindexter-1
Bill Poland,2005-10-22,7,Cincinnati,,Louisville,L,3,35,11.7,1,bill-poland-1
Jarwarski Pollock,2005-10-22,6,North Carolina,,Virginia,W,1,6,6.0,0,jarwarski-pollock-1
Leonard Pope,2005-10-22,7,Georgia,,Arkansas,W,3,37,12.3,0,leonard-pope-1
P.J. Pope,2005-10-22,7,Bowling Green State,,Western Michigan,L,1,6,6.0,0,pj-pope-1
Darrion Porter-Isom,2005-10-22,8,Florida Atlantic,@,Arkansas State,L,3,0,0.0,0,darrion-porter-isom-1
Shatone Powers,2005-10-22,7,Northern Illinois,@,Kent State,W,1,10,10.0,0,shatone-powers-1
Ricky Price,2005-10-22,7,Oklahoma State,@,Iowa State,L,5,55,11.0,0,ricky-price-1
Will Prosser,2005-10-22,7,Mississippi State,,Houston,L,3,25,8.3,0,will-prosser-1
Najah Pruden,2005-10-22,7,Kent State,,Northern Illinois,L,1,12,12.0,0,najah-pruden-1
Curtis Pulley,2005-10-22,6,Kentucky,@,Mississippi,L,1,6,6.0,0,curtis-pulley-1
Ryan Putnam,2005-10-22,7,Boise State,@,Utah State,W,1,16,16.0,1,ryan-putnam-1
Johnny Quinn,2005-10-22,6,North Texas,@,Louisiana Tech,L,3,43,14.3,1,johnny-quinn-1
Jerard Rabb,2005-10-22,7,Boise State,@,Utah State,W,2,16,8.0,0,jerard-rabb-1
Jejuan Rankins,2005-10-22,7,Oklahoma,,Baylor,W,1,11,11.0,0,jejuan-rankins-1
Kerry Reed,2005-10-22,7,Michigan State,,Northwestern,L,4,35,8.8,1,kerry-reed-1
Dwayne Reid,2005-10-22,7,Buffalo,@,Toledo,L,1,8,8.0,0,dwayne-reid-1
Willie Reid,2005-10-22,7,Florida State,@,Duke,W,6,53,8.8,0,willie-reid-1
Damien Rhodes,2005-10-22,7,Syracuse,@,Pittsburgh,L,1,6,6.0,0,damien-rhodes-1
Sidney Rice,2005-10-22,7,South Carolina,,Vanderbilt,W,8,132,16.5,3,sidney-rice-1
Derrek Richards,2005-10-22,8,Utah,@,Nevada-Las Vegas,W,1,9,9.0,0,derrek-richards-1
Tarell Richards,2005-10-22,6,Utah State,,Boise State,L,2,26,13.0,0,tarell-richards-1
Terry Richardson,2005-10-22,7,Arizona State,@,Stanford,L,6,119,19.8,1,terry-richardson-1
Gerald Riggs Jr.,2005-10-22,6,Tennessee,@,Alabama,L,1,10,10.0,0,gerald-riggs-jr-1
Eron Riley,2005-10-22,8,Duke,,Florida State,L,1,12,12.0,0,eron-riley-1
Trovon Riley,2005-10-22,7,Western Michigan,@,Bowling Green State,W,1,17,17.0,0,trovon-riley-1
Javon Ringer,2005-10-22,7,Michigan State,,Northwestern,L,1,25,25.0,0,javon-ringer-1
Matt Rivera,2005-10-22,6,Fresno State,@,Idaho,W,6,78,13.0,0,matt-rivera-1
Kevin Roach,2005-10-22,7,East Carolina,@,Memphis,L,3,29,9.7,0,kevin-roach-1
Kevin Robbins,2005-10-22,7,Louisiana,@,Middle Tennessee State,W,1,0,0.0,0,kevin-robbins-1
Luke Roberts,2005-10-22,7,Colorado State,,Wyoming,W,2,62,31.0,1,luke-roberts-1
Kevin Robinson,2005-10-22,6,Utah State,,Boise State,L,3,30,10.0,1,kevin-robinson-1
Ryne Robinson,2005-10-22,7,Miami (OH),@,Eastern Michigan,W,6,88,14.7,0,ryne-robinson-1
Carlton Robinzine,2005-10-22,7,Memphis,,East Carolina,W,2,48,24.0,0,carlton-robinzine-1
Shaun Rochon,2005-10-22,7,Baylor,@,Oklahoma,L,1,7,7.0,1,shaun-rochon-1
Cory Rodgers,2005-10-22,8,Texas Christian,@,Air Force,W,6,128,21.3,1,cory-rodgers-1
Edgar Rodriguez,2005-10-22,7,Northern Illinois,@,Kent State,W,1,7,7.0,0,edgar-rodriguez-1
Matt Root,2005-10-22,7,Florida State,@,Duke,W,1,10,10.0,0,matt-root-1
Cory Ross,2005-10-22,7,Nebraska,@,Missouri,L,3,6,2.0,0,cory-ross-1
Derick Ross,2005-10-22,7,Cincinnati,,Louisville,L,2,26,13.0,0,derick-ross-1
Dominic Roux,2005-10-22,7,Kansas,@,Colorado,L,2,19,9.5,0,dominic-roux-1
Martin Rucker,2005-10-22,7,Missouri,,Nebraska,W,1,6,6.0,0,martin-rucker-1
Malcolm Ruff,2005-10-22,8,Duke,,Florida State,L,1,7,7.0,0,malcolm-ruff-1
Ruben Ruiz,2005-10-22,7,Bowling Green State,,Western Michigan,L,1,24,24.0,0,ruben-ruiz-1
J.D. Runnels,2005-10-22,7,Oklahoma,,Baylor,W,6,64,10.7,0,jd-runnels-1
Brett Russell,2005-10-22,7,Memphis,,East Carolina,W,1,0,0.0,0,brett-russell-1
Anthony Russo,2005-10-22,7,Washington,,Southern California,L,3,59,19.7,0,anthony-russo-1
Renan Saint Preux,2005-10-22,8,Nevada-Las Vegas,,Utah,L,1,7,7.0,0,renan-saint-preux-1
Cleannord Saintil,2005-10-22,6,Middle Tennessee State,,Louisiana,L,11,141,12.8,0,cleannord-saintil-1
Brad Salyer,2005-10-22,7,Ball State,@,Ohio,L,2,7,3.5,1,brad-salyer-1
Jeff Samardzija,2005-10-22,7,Notre Dame,,Brigham Young,W,10,152,15.2,2,jeff-samardzija-1
Bill Sampy,2005-10-22,7,Louisiana,@,Middle Tennessee State,W,2,20,10.0,0,bill-sampy-1
Joey Sanders,2005-10-22,7,Mississippi State,,Houston,L,2,11,5.5,0,joey-sanders-1
Steve Sanders,2005-10-22,7,Bowling Green State,,Western Michigan,L,5,58,11.6,0,steve-sanders-1
Nick Santa Cruz,2005-10-22,8,Temple,@,Clemson,L,3,51,17.0,0,nick-santa-cruz-1
Tom Santi,2005-10-22,7,Virginia,@,North Carolina,L,1,8,8.0,0,tom-santi-1
Lydell Sargeant,2005-10-22,8,Penn State,@,Illinois,W,1,23,23.0,0,lydell-sargeant-1
Tommy Saunders,2005-10-22,7,Missouri,,Nebraska,W,2,23,11.5,1,tommy-saunders-1
Brendan Schaub,2005-10-22,7,Colorado,,Kansas,W,1,-1,-1.0,0,brendan-schaub-1
Tony Scheffler,2005-10-22,7,Western Michigan,@,Bowling Green State,W,5,59,11.8,1,tony-scheffler-1
Chaz Schilens,2005-10-22,8,San Diego State,,New Mexico,L,2,37,18.5,0,chaz-schilens-1
Derek Schouman,2005-10-22,7,Boise State,@,Utah State,W,3,18,6.0,0,derek-schouman-1
Chad Schroeder,2005-10-22,7,Texas A&M,@,Kansas State,W,4,49,12.3,1,chad-schroeder-1
Austin Scott,2005-10-22,8,Penn State,@,Illinois,W,2,23,11.5,0,austin-scott-1
Jerramy Scott,2005-10-22,7,Michigan State,,Northwestern,L,3,42,14.0,0,jerramy-scott-1
Ryan Scott,2005-10-22,7,Memphis,,East Carolina,W,1,6,6.0,0,ryan-scott-1
Trevor Scott,2005-10-22,7,Buffalo,@,Toledo,L,1,7,7.0,0,trevor-scott-1
Wynel Seldon,2005-10-22,8,Wyoming,@,Colorado State,L,4,21,5.3,0,wynel-seldon-1
Sonny Shackelford,2005-10-22,7,Washington,,Southern California,L,4,32,8.0,0,sonny-shackelford-1
Charles Sharon,2005-10-22,7,Bowling Green State,,Western Michigan,L,8,129,16.1,0,charles-sharon-1
Joslin Shaw,2005-10-22,7,Florida State,@,Duke,W,1,21,21.0,0,joslin-shaw-1
Kory Sheets,2005-10-22,7,Purdue,@,Wisconsin,L,1,15,15.0,0,kory-sheets-1
Matt Shelton,2005-10-22,7,Notre Dame,,Brigham Young,W,1,8,8.0,0,matt-shelton-1
Trent Shelton,2005-10-22,7,Baylor,@,Oklahoma,L,6,52,8.7,0,trent-shelton-1
Antwaun Sherman,2005-10-22,7,Idaho,,Fresno State,L,2,3,1.5,0,antwaun-sherman-1
Anthony Sherrell,2005-10-22,8,Eastern Michigan,,Miami (OH),L,2,18,9.0,0,anthony-sherrell-1
Alex Shor,2005-10-22,7,Syracuse,@,Pittsburgh,L,1,11,11.0,0,alex-shor-1
Mark Simmons,2005-10-22,7,Kansas,@,Colorado,L,5,76,15.2,0,mark-simmons-1
James Sims,2005-10-22,7,Washington,,Southern California,L,3,4,1.3,0,james-sims-1
Rufus Skillern,2005-10-22,7,San Jose State,,Hawaii,L,3,63,21.0,1,rufus-skillern-1
Jake Slaughter,2005-10-22,7,Auburn,@,Louisiana State,L,1,19,19.0,0,jake-slaughter-1
Zack Sledge,2005-10-22,8,Southern Methodist,@,Tulsa,L,2,11,5.5,0,zack-sledge-1
Chubb Small,2005-10-22,7,Marshall,@,Texas-El Paso,L,1,2,2.0,0,chubb-small-1
Antone Smith,2005-10-22,7,Florida State,@,Duke,W,2,16,8.0,0,antone-smith-1
Chad Smith,2005-10-22,8,Air Force,,Texas Christian,L,2,41,20.5,0,chad-smith-1
Daniel Smith,2005-10-22,7,Idaho,,Fresno State,L,4,45,11.3,0,daniel-smith-1
Derrick Smith,2005-10-22,7,Louisiana,@,Middle Tennessee State,W,1,11,11.0,0,derrick-smith-1
George Smith,2005-10-22,8,Vanderbilt,@,South Carolina,L,3,48,16.0,0,george-smith-1
Jason Smith,2005-10-22,7,Baylor,@,Oklahoma,L,1,2,2.0,1,jason-smith-3
Joe Smith,2005-10-22,7,Arkansas State,,Florida Atlantic,W,1,5,5.0,0,joe-smith-1
Lee Smith,2005-10-22,7,Idaho,,Fresno State,L,3,27,9.0,0,lee-smith-1
Paschal Smith,2005-10-22,7,Oklahoma State,@,Iowa State,L,1,9,9.0,0,paschal-smith-1
Quinton Smith,2005-10-22,6,Rice,,Navy,L,1,4,4.0,0,quinton-smith-1
Steve Smith,2005-10-22,7,Southern California,@,Washington,W,5,25,5.0,1,steve-smith-2
Isaac Smolko,2005-10-22,8,Penn State,@,Illinois,W,1,21,21.0,0,isaac-smolko-1
Clinton Solomon,2005-10-22,8,Iowa,,Michigan,L,8,76,9.5,0,clinton-solomon-1
Brannan Southerland,2005-10-22,7,Georgia,,Arkansas,W,1,5,5.0,0,brannan-southerland-1
Kory Sperry,2005-10-22,7,Colorado State,,Wyoming,W,4,51,12.8,2,kory-sperry-1
Dusty Sprague,2005-10-22,7,Colorado,,Kansas,W,3,76,25.3,1,dusty-sprague-1
Jake Standeford,2005-10-22,7,Purdue,@,Wisconsin,L,2,15,7.5,0,jake-standeford-1
Booker Stanley,2005-10-22,8,Wisconsin,,Purdue,W,1,5,5.0,0,booker-stanley-1
Michael Steinhaus,2005-10-22,7,Ball State,@,Ohio,L,2,15,7.5,0,michael-steinhaus-1
Jason Stephens,2005-10-22,6,Utah State,,Boise State,L,4,55,13.8,1,jason-stephens-2
LaRod Stephens-Howling,2005-10-22,8,Pittsburgh,,Syracuse,W,1,4,4.0,0,larod-stephens-howling-1
Syndric Steptoe,2005-10-22,7,Arizona,,Oregon,L,1,11,11.0,0,syndric-steptoe-1
Craig Stevens,2005-10-22,8,California,,Washington State,W,1,24,24.0,0,craig-stevens-1
Maurice Stovall,2005-10-22,7,Notre Dame,,Brigham Young,W,14,207,14.8,4,maurice-stovall-1
Darrell Strong,2005-10-22,8,Pittsburgh,,Syracuse,W,1,11,11.0,0,darrell-strong-1
Garren Strong,2005-10-22,8,Oregon,@,Arizona,W,4,23,5.8,0,garren-strong-1
Sammie Stroughter,2005-10-22,7,Oregon State,@,UCLA,L,3,21,7.0,0,sammie-stroughter-1
Kris Stubbs,2005-10-22,8,Duke,,Florida State,L,1,3,3.0,0,kris-stubbs-1
Chansi Stuckey,2005-10-22,7,Clemson,,Temple,W,5,58,11.6,0,chansi-stuckey-1
Jonathan Stupar,2005-10-22,7,Virginia,@,North Carolina,L,4,41,10.3,0,jonathan-stupar-1
Lucas Sullivan,2005-10-22,7,Ohio,,Ball State,W,1,6,6.0,0,lucas-sullivan-1
Bryson Sumlin,2005-10-22,6,Fresno State,@,Idaho,W,2,19,9.5,0,bryson-sumlin-1
R.J. Sumrall,2005-10-22,7,Iowa State,,Oklahoma State,W,1,34,34.0,0,rj-sumrall-1
Tyrell Sutton,2005-10-22,7,Northwestern,@,Michigan State,W,2,47,23.5,0,tyrell-sutton-1
Jayson Swain,2005-10-22,6,Tennessee,@,Alabama,L,3,49,16.3,0,jayson-swain-1
Nate Swift,2005-10-22,7,Nebraska,@,Missouri,L,9,135,15.0,1,nate-swift-1
Quinn Sypniewski,2005-10-22,7,Colorado,,Kansas,W,1,20,20.0,1,quinn-sypniewski-1
Carl Tabb,2005-10-22,8,Michigan,@,Iowa,W,1,13,13.0,0,carl-tabb-1
Naufahu Tahi,2005-10-22,7,Brigham Young,@,Notre Dame,L,5,73,14.6,0,naufahu-tahi-1
Chris Taylor,2005-10-22,7,Indiana,,Ohio State,L,3,5,1.7,0,chris-taylor-1
Courtney Taylor,2005-10-22,7,Auburn,@,Louisiana State,L,4,58,14.5,0,courtney-taylor-1
Ramonce Taylor,2005-10-22,7,Texas,,Texas Tech,W,5,66,13.2,0,ramonce-taylor-1
Rendrick Taylor,2005-10-22,7,Clemson,,Temple,W,1,21,21.0,0,rendrick-taylor-1
Jason Teague,2005-10-22,7,Michigan State,,Northwestern,L,1,-4,-4.0,0,jason-teague-1
Tony Temple,2005-10-22,7,Missouri,,Nebraska,W,2,-5,-2.5,0,tony-temple-1
Mason Templeton,2005-10-22,7,Arkansas,@,Georgia,L,1,8,8.0,0,mason-templeton-1
Marcus Thigpen,2005-10-22,7,Indiana,,Ohio State,L,3,13,4.3,0,marcus-thigpen-1
Joey Thomas,2005-10-22,7,Texas A&M,@,Kansas State,W,1,10,10.0,0,joey-thomas-1
Marcus Thomas,2005-10-22,6,Texas-El Paso,,Marshall,W,1,22,22.0,1,marcus-thomas-2
Mike Thomas,2005-10-22,7,Arizona,,Oregon,L,8,66,8.3,1,mike-thomas-9
Pierre Thomas,2005-10-22,7,Illinois,,Penn State,L,1,4,4.0,0,pierre-thomas-1
Alex Thompson,2005-10-22,8,San Diego State,,New Mexico,L,1,11,11.0,0,alex-thompson-2
Kim Thompson,2005-10-22,7,Northwestern,@,Michigan State,W,2,29,14.5,0,kim-thompson-1
Paul Thompson,2005-10-22,7,Oklahoma,,Baylor,W,1,11,11.0,0,paul-thompson-1
Luke Tillman,2005-10-22,7,Kent State,,Northern Illinois,L,2,14,7.0,0,luke-tillman-1
Joshua Tinch,2005-10-22,7,Louisville,@,Cincinnati,W,2,35,17.5,0,joshua-tinch-1
Dane Todd,2005-10-22,7,Nebraska,@,Missouri,L,2,23,11.5,0,dane-todd-1
Jason Tomlinson,2005-10-22,6,Navy,@,Rice,W,1,11,11.0,0,jason-tomlinson-1
Manase Tonga,2005-10-22,7,Brigham Young,@,Notre Dame,L,1,3,3.0,0,manase-tonga-1
Matt Trannon,2005-10-22,7,Michigan State,,Northwestern,L,2,12,6.0,0,matt-trannon-1
Jeremy Trimble,2005-10-22,7,Army,@,Akron,W,1,15,15.0,0,jeremy-trimble-1
Shawn Tucker,2005-10-22,7,Rutgers,@,Connecticut,W,2,33,16.5,0,shawn-tucker-1
Patrick Turner,2005-10-22,7,Southern California,@,Washington,W,2,40,20.0,1,patrick-turner-1
Chad Upshaw,2005-10-22,7,Buffalo,@,Toledo,L,5,46,9.2,1,chad-upshaw-1
Jason Vandiver,2005-10-22,7,Oregon State,@,UCLA,L,3,38,12.7,0,jason-vandiver-1
Lawrence Vickers,2005-10-22,7,Colorado,,Kansas,W,4,-4,-1.0,0,lawrence-vickers-1
Gary Vincent,2005-10-22,7,Arkansas State,,Florida Atlantic,W,2,30,15.0,0,gary-vincent-1
Mike Viti,2005-10-22,7,Army,@,Akron,W,1,11,11.0,0,mike-viti-1
Darius Walker,2005-10-22,7,Notre Dame,,Brigham Young,W,1,37,37.0,0,darius-walker-1
Dominick Walker,2005-10-22,8,Florida Atlantic,@,Arkansas State,L,1,18,18.0,0,dominick-walker-1
Johnny Walker,2005-10-22,7,Colorado State,,Wyoming,W,3,56,18.7,0,johnny-walker-1
Bobby Wallace,2005-10-22,7,South Carolina,,Vanderbilt,W,1,1,1.0,0,bobby-wallace-1
Cooper Wallace,2005-10-22,7,Auburn,@,Louisiana State,L,2,16,8.0,0,cooper-wallace-1
Evan Wallace,2005-10-22,7,Buffalo,@,Toledo,L,2,55,27.5,0,evan-wallace-1
Jason Wallace,2005-10-22,8,Wyoming,@,Colorado State,L,2,20,10.0,1,jason-wallace-1
Antonio Warren,2005-10-22,7,Arkansas State,,Florida Atlantic,W,1,5,5.0,0,antonio-warren-1
Blake Warren,2005-10-22,8,Southern Methodist,@,Tulsa,L,1,3,3.0,0,blake-warren-1
DaJuan Warren,2005-10-22,7,Illinois,,Penn State,L,3,28,9.3,0,dajuan-warren-1
Philip Warren,2005-10-22,7,Buffalo,@,Toledo,L,1,21,21.0,0,philip-warren-1
Leon Washington,2005-10-22,7,Florida State,@,Duke,W,2,44,22.0,0,leon-washington-1
Yamar Washington,2005-10-22,7,Indiana,,Ohio State,L,2,6,3.0,0,yamar-washington-1
Bryan Watje,2005-10-22,7,San Jose State,,Hawaii,L,6,93,15.5,0,bryan-watje-1
Todd Watkins,2005-10-22,7,Brigham Young,@,Notre Dame,L,4,63,15.8,1,todd-watkins-1
Jeffrey Webb,2005-10-22,8,San Diego State,,New Mexico,L,9,132,14.7,2,jeffrey-webb-1
Scott Wesley,2005-10-22,7,Army,@,Akron,W,1,12,12.0,0,scott-wesley-1
Joe West,2005-10-22,6,Texas-El Paso,,Marshall,W,1,14,14.0,0,joe-west-1
Anthony Wheat-Brown,2005-10-22,7,Oregon State,@,UCLA,L,2,10,5.0,0,anthony-wheat-brown-1
Donell Wheaton,2005-10-22,8,Nevada-Las Vegas,,Utah,L,2,36,18.0,0,donell-wheaton-1
Brandon Whitaker,2005-10-22,7,Baylor,@,Oklahoma,L,1,5,5.0,0,brandon-whitaker-1
Lendale White,2005-10-22,7,Southern California,@,Washington,W,2,31,15.5,0,lendale-white-1
Stan White,2005-10-22,7,Ohio State,@,Indiana,W,1,9,9.0,0,stan-white-1
Terrence Whitehead,2005-10-22,8,Oregon,@,Arizona,W,3,25,8.3,0,terrence-whitehead-1
Noah Whiteside,2005-10-22,7,South Carolina,,Vanderbilt,W,1,15,15.0,0,noah-whiteside-1
Bobby Williams,2005-10-22,6,Middle Tennessee State,,Louisiana,L,1,2,2.0,0,bobby-williams-1
Brandon Williams,2005-10-22,8,Wisconsin,,Purdue,W,2,40,20.0,0,brandon-williams-6
Corey Williams,2005-10-22,7,Washington,,Southern California,L,1,14,14.0,0,corey-williams-1
DeAngelo Williams,2005-10-22,7,Memphis,,East Carolina,W,1,14,14.0,0,deangelo-williams-1
Demetrius Williams,2005-10-22,8,Oregon,@,Arizona,W,5,123,24.6,0,demetrius-williams-1
Deyon Williams,2005-10-22,7,Virginia,@,North Carolina,L,5,42,8.4,0,deyon-williams-1
Earnest Williams,2005-10-22,7,Memphis,,East Carolina,W,1,10,10.0,0,earnest-williams-1
Eddie Williams,2005-10-22,7,Idaho,,Fresno State,L,1,2,2.0,0,eddie-williams-1
Jason Williams,2005-10-22,7,Connecticut,,Rutgers,L,5,51,10.2,1,jason-williams-1
Patrick Williams,2005-10-22,7,Colorado,,Kansas,W,1,4,4.0,0,patrick-williams-1
Paul Williams,2005-10-22,6,Fresno State,@,Idaho,W,1,10,10.0,0,paul-williams-2
T.J. Williams,2005-10-22,6,North Carolina State,@,Wake Forest,L,4,48,12.0,0,tj-williams-2
Wes Williams,2005-10-22,7,Idaho,,Fresno State,L,1,4,4.0,0,wes-williams-1
Matt Willis,2005-10-22,7,UCLA,,Oregon State,W,1,0,0.0,0,matt-willis-1
Marquis Wilson,2005-10-22,8,Utah,@,Nevada-Las Vegas,W,1,17,17.0,0,marquis-wilson-1
Thomas Wilson,2005-10-22,8,New Mexico,@,San Diego State,W,1,8,8.0,0,thomas-wilson-1
