Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Ky'Jon Tyler,2017-10-14,6,Coastal Carolina,@,Arkansas State,L,3,40,13.3,0,kyjon-tyler-1
John Voit,2017-10-14,7,Army,,Eastern Michigan,W,1,0,0.0,0,john-voit-1
Jamauri Wakefield,2017-10-14,7,Vanderbilt,@,Mississippi,L,5,145,29.0,0,jamauri-wakefield-1
Kell Walker,2017-10-14,7,Army,,Eastern Michigan,W,3,42,14.0,0,kell-walker-1
Michael Walker,2017-10-14,7,Boston College,@,Louisville,W,3,63,21.0,0,michael-walker-2
Michael Warren II,2017-10-14,7,Cincinnati,@,South Florida,L,2,37,18.5,0,michael-warren-ii-1
De'Vion Warren,2017-10-14,6,Arkansas,@,Alabama,L,3,44,14.7,0,devion-warren-1
Juwan Washington,2017-10-14,7,San Diego State,,Boise State,L,2,32,16.0,0,juwan-washington-1
Cody White,2017-10-14,6,Michigan State,@,Minnesota,W,1,0,0.0,0,cody-white-3
Trevor White,2017-10-14,6,Baylor,@,Oklahoma State,L,3,44,14.7,0,trevor-white-2
Matthew Wilcox Jr.,2017-10-14,7,Bowling Green State,,Ohio,L,1,19,19.0,0,matthew-wilcox-jr-1
Avery Williams,2017-10-14,6,Boise State,@,San Diego State,W,1,43,43.0,0,avery-williams-6
Devonte Williams,2017-10-14,6,Indiana,,Michigan,L,3,29,9.7,0,devonte-williams-1
Malcolm Williams,2017-10-14,6,Coastal Carolina,@,Arkansas State,L,2,29,14.5,0,malcolm-williams-4
Marcel Williams,2017-10-14,6,Marshall,,Old Dominion,W,2,33,16.5,0,marcel-williams-2
Terence Williams,2017-10-14,6,Baylor,@,Oklahoma State,L,2,23,11.5,0,terence-williams-2
Cedric Wilson,2017-10-14,6,Boise State,@,San Diego State,W,2,51,25.5,0,cedric-wilson-3
Shaun Wilson,2017-10-14,7,Duke,,Florida State,L,1,16,16.0,0,shaun-wilson-1
Brett Winnegan,2017-10-14,5,Texas-San Antonio,@,North Texas,L,3,98,32.7,0,brett-winnegan-1
Darren Woods Jr,2017-10-14,6,Nevada-Las Vegas,@,Air Force,L,1,34,34.0,0,darren-woods-jr-1
Blake Wright,2017-10-14,7,Nevada,@,Colorado State,L,2,46,23.0,0,blake-wright-1
Kenny Young,2017-10-14,7,Miami (OH),@,Kent State,L,2,39,19.5,0,kenny-young-2
Donnie Ernsberger,2017-10-15,7,Western Michigan,,Akron,L,1,0,0.0,0,donnie-ernsberger-1
Deshawn Foster,2017-10-15,7,Western Michigan,,Akron,L,1,1,1.0,0,deshawn-foster-1
Mikee Hayes,2017-10-15,7,Akron,@,Western Michigan,W,2,46,23.0,0,mikee-hayes-1
Manny Morgan,2017-10-15,7,Akron,@,Western Michigan,W,1,5,5.0,0,manny-morgan-1
Darius Phillips,2017-10-15,7,Western Michigan,,Akron,L,1,24,24.0,0,darius-phillips-1
Raymond Calais,2017-10-19,7,Louisiana,@,Arkansas State,L,6,79,13.2,0,raymond-calais-1
Darrell Henderson,2017-10-19,7,Memphis,@,Houston,W,2,37,18.5,0,darrell-henderson-1
Darius Hoggins,2017-10-19,7,Louisiana,@,Arkansas State,L,1,0,0.0,0,darius-hoggins-1
John Leday,2017-10-19,7,Houston,,Memphis,L,3,57,19.0,0,john-leday-1
Joey Magnifico,2017-10-19,7,Memphis,@,Houston,W,2,7,3.5,0,joey-magnifico-1
Tony Pollard,2017-10-19,7,Memphis,@,Houston,W,2,115,57.5,1,tony-pollard-1
Mason Tobola,2017-10-19,7,Houston,,Memphis,L,1,1,1.0,0,mason-tobola-1
John Williams,2017-10-19,7,Memphis,@,Houston,W,1,16,16.0,0,john-williams-16
Desmond Anderson,2017-10-20,8,Middle Tennessee State,,Marshall,L,2,32,16.0,0,desmond-anderson-1
Jeremy Cox,2017-10-20,7,Old Dominion,,Western Kentucky,L,1,27,27.0,0,jeremy-cox-1
Jimbo Davis,2017-10-20,8,Nevada,,Air Force,L,1,1,1.0,0,jimbo-davis-2
Keion Davis,2017-10-20,7,Marshall,@,Middle Tennessee State,W,1,37,37.0,0,keion-davis-1
Cameron Echols-Luper,2017-10-20,7,Western Kentucky,@,Old Dominion,W,5,111,22.2,0,cameron-echols-luper-1
Isaiah Harper,2017-10-20,7,Old Dominion,,Western Kentucky,L,5,94,18.8,0,isaiah-harper-1
Daiyan Henley,2017-10-20,8,Nevada,,Air Force,L,3,93,31.0,0,daiyan-henley-1
Romell Jordan,2017-10-20,7,New Mexico,,Colorado State,L,2,35,17.5,0,romell-jordan-1
Timothy McVey,2017-10-20,7,Air Force,@,Nevada,W,3,50,16.7,0,timothy-mcvey-1
Shane Tucker,2017-10-20,8,Middle Tennessee State,,Marshall,L,1,18,18.0,0,shane-tucker-1
Masai Whyte,2017-10-20,7,Western Kentucky,@,Old Dominion,W,1,0,0.0,0,masai-whyte-1
Rodney Anderson,2017-10-21,7,Oklahoma,@,Kansas State,W,3,17,5.7,0,rodney-anderson-1
Sherman Badie,2017-10-21,7,Tulane,,South Florida,L,2,27,13.5,0,sherman-badie-1
Saquon Barkley,2017-10-21,7,Penn State,,Michigan,W,1,15,15.0,0,saquon-barkley-1
Eric Beisel,2017-10-21,7,Missouri,,Idaho,W,1,12,12.0,0,eric-beisel-1
Kani Benoit,2017-10-21,8,Oregon,@,UCLA,L,1,25,25.0,0,kani-benoit-1
Julian Blackmon,2017-10-21,7,Utah,,Arizona State,L,1,16,16.0,0,julian-blackmon-1
Ronnie Blackmon,2017-10-21,8,Colorado,@,Washington State,L,2,51,25.5,0,ronnie-blackmon-1
Lynn Bowden Jr.,2017-10-21,7,Kentucky,@,Mississippi State,L,5,112,22.4,0,lynn-bowden-jr-1
Kris Boyd,2017-10-21,7,Texas,,Oklahoma State,L,2,56,28.0,0,kris-boyd-1
Dre Brown,2017-10-21,7,Illinois,@,Minnesota,L,1,25,25.0,0,dre-brown-1
Trevon Brown,2017-10-21,8,East Carolina,,Brigham Young,W,1,21,21.0,0,trevon-brown-1
Roscoe Byrd,2017-10-21,6,Georgia Southern,@,Massachusetts,L,1,11,11.0,0,roscoe-byrd-1
Myles Campbell,2017-10-21,6,Georgia Southern,@,Massachusetts,L,7,192,27.4,0,myles-campbell-1
Dasean Cannon,2017-10-21,7,Florida Atlantic,,North Texas,W,1,20,20.0,0,dasean-cannon-1
Mike Carrigan,2017-10-21,8,Kent State,@,Ohio,L,4,69,17.3,0,mike-carrigan-1
Ty Chandler,2017-10-21,7,Tennessee,@,Alabama,L,4,94,23.5,0,ty-chandler-1
D.J. Chark,2017-10-21,8,Louisiana State,@,Mississippi,W,1,12,12.0,0,dj-chark-1
Dylan Charlot,2017-10-21,7,Kansas,@,Texas Christian,L,2,39,19.5,0,dylan-charlot-1
Andrew Clair,2017-10-21,8,Bowling Green State,,Northern Illinois,L,2,44,22.0,0,andrew-clair-1
Nate Cottrell,2017-10-21,6,Georgia Tech,,Wake Forest,W,1,24,24.0,0,nate-cottrell-1
Jaquis Dancy,2017-10-21,7,Louisiana Tech,,Southern Mississippi,L,1,29,29.0,0,jaquis-dancy-1
T'Rod Daniels,2017-10-21,7,Southern Mississippi,@,Louisiana Tech,W,1,22,22.0,0,trod-daniels-1
Jaelon Darden,2017-10-21,7,North Texas,@,Florida Atlantic,L,3,58,19.3,0,jaelon-darden-1
Antione Davis,2017-10-21,8,California,,Arizona,L,3,83,27.7,0,antione-davis-1
Demetrius Davis,2017-10-21,7,Alabama-Birmingham,@,UNC Charlotte,L,1,18,18.0,0,demetrius-davis-2
Greg Dortch,2017-10-21,7,Wake Forest,@,Georgia Tech,L,5,123,24.6,0,greg-dortch-1
Clifton Duck,2017-10-21,7,Appalachian State,,Coastal Carolina,W,1,-8,-8.0,0,clifton-duck-1
Aaron Duckworth,2017-10-21,7,Idaho,@,Missouri,L,4,58,14.5,0,aaron-duckworth-1
Terence Dunlap,2017-10-21,7,Troy,@,Georgia State,W,1,22,22.0,0,terence-dunlap-1
Malik Dunner,2017-10-21,7,Ball State,,Central Michigan,L,2,46,23.0,0,malik-dunner-1
Van Edwards Jr.,2017-10-21,8,Akron,@,Toledo,L,3,66,22.0,0,van-edwards-jr-1
Clyde Edwards-Helaire,2017-10-21,8,Louisiana State,@,Mississippi,W,1,20,20.0,0,clyde-edwards-helaire-1
Nashon Ellerbe,2017-10-21,7,Rice,@,Texas-San Antonio,L,1,28,28.0,0,nashon-ellerbe-1
Chris Elmore,2017-10-21,8,Syracuse,@,Miami (FL),L,1,12,12.0,0,chris-elmore-1
Jalen Embry,2017-10-21,7,Northern Illinois,@,Bowling Green State,W,1,31,31.0,0,jalen-embry-1
Darrian Felix,2017-10-21,8,Oregon,@,UCLA,L,1,31,31.0,0,darrian-felix-1
Kendrick Foster,2017-10-21,7,Illinois,@,Minnesota,L,1,24,24.0,0,kendrick-foster-1
Jake Funk,2017-10-21,7,Maryland,@,Wisconsin,L,3,61,20.3,0,jake-funk-1
Devin Gentry,2017-10-21,6,Georgia State,,Troy,L,7,158,22.6,0,devin-gentry-1
Janarion Grant,2017-10-21,7,Rutgers,,Purdue,W,1,31,31.0,0,janarion-grant-1
Richie Grant,2017-10-21,6,Central Florida,@,Navy,W,1,22,22.0,0,richie-grant-1
Donald Gray,2017-10-21,7,Mississippi State,,Kentucky,W,1,33,33.0,0,donald-gray-1
Marcus Green,2017-10-21,7,Louisiana-Monroe,@,South Alabama,L,4,88,22.0,0,marcus-green-6
Jonathan Haden,2017-10-21,7,Alabama-Birmingham,@,UNC Charlotte,L,2,41,20.5,0,jonathan-haden-1
Fabiano Hale,2017-10-21,8,California,,Arizona,L,1,2,2.0,0,fabiano-hale-1
Milo Hall,2017-10-21,7,Wyoming,@,Boise State,L,2,61,30.5,0,milo-hall-1
Brad Hawkins,2017-10-21,7,Michigan,@,Penn State,L,2,26,13.0,0,brad-hawkins-2
Quadree Henderson,2017-10-21,8,Pittsburgh,@,Duke,W,3,43,14.3,0,quadree-henderson-1
Connor Heyward,2017-10-21,7,Michigan State,,Indiana,W,1,20,20.0,0,connor-heyward-1
Darnay Holmes,2017-10-21,7,UCLA,,Oregon,W,1,28,28.0,0,darnay-holmes-1
Parker Houston,2017-10-21,8,San Diego State,,Fresno State,L,1,0,0.0,0,parker-houston-1
Mike Hughes,2017-10-21,6,Central Florida,@,Navy,W,3,89,29.7,0,mike-hughes-4
Noah Igbinoghene,2017-10-21,8,Auburn,@,Arkansas,W,1,29,29.0,0,noah-igbinoghene-1
Derwin James,2017-10-21,6,Florida State,,Louisville,L,1,20,20.0,0,derwin-james-1
Raekwon James,2017-10-21,8,Kent State,@,Ohio,L,2,13,6.5,0,raekwon-james-1
Raymond James,2017-10-21,8,Kent State,@,Ohio,L,2,32,16.0,0,raymond-james-1
"George Johnson, Jr.",2017-10-21,6,Georgia Southern,@,Massachusetts,L,1,0,0.0,0,george-johnson-jr-1
Diontae Johnson,2017-10-21,7,Toledo,,Akron,W,2,65,32.5,0,diontae-johnson-1
Tyrell Johnson,2017-10-21,7,Arizona,@,California,W,1,18,18.0,0,tyrell-johnson-2
Tyron Johnson,2017-10-21,7,Oklahoma State,@,Texas,W,1,19,19.0,0,tyron-johnson-1
Xavier Johnson,2017-10-21,7,South Alabama,,Louisiana-Monroe,W,3,61,20.3,0,xavier-johnson-1
Zach Johnson,2017-10-21,7,Kentucky,@,Mississippi State,L,1,15,15.0,0,zach-johnson-6
Chase Johnston,2017-10-21,7,Kansas State,,Oklahoma,L,1,11,11.0,0,chase-johnston-1
Velus Jones Jr.,2017-10-21,8,Southern California,@,Notre Dame,L,6,144,24.0,0,velus-jones-jr-1
Chris Jones,2017-10-21,7,Coastal Carolina,@,Appalachian State,L,3,58,19.3,0,chris-jones-17
Jaylon Jones,2017-10-21,7,Mississippi,,Louisiana State,L,6,194,32.3,0,jaylon-jones-1
Marcus Jones,2017-10-21,7,Troy,@,Georgia State,W,2,46,23.0,0,marcus-jones-11
Mike Jones,2017-10-21,8,Temple,@,Army,L,3,77,25.7,0,mike-jones-25
Clint Kelly,2017-10-21,7,Baylor,,West Virginia,L,1,9,9.0,0,clint-kelly-1
Ivory Kelly-Martin,2017-10-21,7,Iowa,@,Northwestern,L,1,28,28.0,0,ivory-kelly-martin-1
D.J. Knox,2017-10-21,7,Purdue,@,Rutgers,L,3,38,12.7,0,dj-knox-1
Mitch Larsen,2017-10-21,7,Ball State,,Central Michigan,L,1,0,0.0,0,mitch-larsen-1
Riley Lees,2017-10-21,7,Northwestern,,Iowa,W,1,12,12.0,0,riley-lees-1
Ike Lewis,2017-10-21,7,Appalachian State,,Coastal Carolina,W,3,48,16.0,0,ike-lewis-2
Avonte Maddox,2017-10-21,8,Pittsburgh,@,Duke,W,1,16,16.0,0,avonte-maddox-1
Josh Miller,2017-10-21,7,Ball State,,Central Michigan,L,1,18,18.0,0,josh-miller-4
Chris Montgomery,2017-10-21,8,UNC Charlotte,,Alabama-Birmingham,W,2,53,26.5,0,chris-montgomery-3
Kylan Nelson,2017-10-21,8,Ohio,,Kent State,W,1,22,22.0,0,kylan-nelson-1
K.J. Osborn,2017-10-21,8,Buffalo,@,Miami (OH),L,1,23,23.0,0,kj-osborn-1
Rashaad Penny,2017-10-21,8,San Diego State,,Fresno State,L,4,57,14.3,0,rashaad-penny-1
Malcolm Perry,2017-10-21,7,Navy,,Central Florida,L,3,83,27.7,0,malcolm-perry-1
Darius Phillips,2017-10-21,8,Western Michigan,@,Eastern Michigan,W,1,28,28.0,0,darius-phillips-1
James Proche,2017-10-21,7,Southern Methodist,@,Cincinnati,W,1,16,16.0,0,james-proche-1
Amir Rasul,2017-10-21,6,Florida State,,Louisville,L,1,25,25.0,0,amir-rasul-1
Anthony Ratliff-Williams,2017-10-21,8,North Carolina,@,Virginia Tech,L,3,59,19.7,0,anthony-ratliff-williams-1
Joe Reed,2017-10-21,7,Virginia,,Boston College,L,1,42,42.0,0,joe-reed-4
Sean Riley,2017-10-21,8,Syracuse,@,Miami (FL),L,1,16,16.0,0,sean-riley-2
Jay Rose,2017-10-21,7,Connecticut,,Tulsa,W,1,0,0.0,0,jay-rose-1
Larry Rountree III,2017-10-21,7,Missouri,,Idaho,W,1,21,21.0,0,larry-rountree-iii-1
Henry Ruggs III,2017-10-21,8,Alabama,,Tennessee,W,2,36,18.0,0,henry-ruggs-iii-1
Traveon Samuel,2017-10-21,8,Louisville,@,Florida State,W,1,12,12.0,0,traveon-samuel-1
C.J Sanders,2017-10-21,7,Notre Dame,,Southern California,W,2,42,21.0,0,cj-sanders-1
Savon Scarver,2017-10-21,8,Utah State,@,Nevada-Las Vegas,W,3,108,36.0,0,savon-scarver-1
Cody Scherff,2017-10-21,7,Nevada-Las Vegas,,Utah State,L,1,16,16.0,0,cody-scherff-1
Mathew Sexton,2017-10-21,7,Eastern Michigan,,Western Michigan,L,3,64,21.3,0,mathew-sexton-1
Michael Shelton,2017-10-21,8,Brigham Young,@,East Carolina,L,1,27,27.0,0,michael-shelton-2
Marcus Simms,2017-10-21,7,West Virginia,@,Baylor,W,4,125,31.3,0,marcus-simms-1
Steven Sims Jr.,2017-10-21,7,Kansas,@,Texas Christian,L,1,28,28.0,0,steven-sims-jr-1
Sam Sizelove,2017-10-21,7,Kansas State,,Oklahoma,L,1,7,7.0,0,sam-sizelove-1
Quayvon Skanes,2017-10-21,7,Connecticut,,Tulsa,W,1,21,21.0,0,quayvon-skanes-1
Brad Smith,2017-10-21,7,Toledo,,Akron,W,1,18,18.0,0,brad-smith-8
Rodney Smith,2017-10-21,7,Minnesota,,Illinois,W,1,26,26.0,0,rodney-smith-5
Kevin Stepherson,2017-10-21,7,Notre Dame,,Southern California,W,1,11,11.0,0,kevin-stepherson-1
Marcelias Sutton,2017-10-21,7,Oklahoma,@,Kansas State,W,2,36,18.0,0,marcelias-sutton-1
A.J. Taylor,2017-10-21,7,Wisconsin,,Maryland,W,4,83,20.8,0,aj-taylor-1
Ambry Thomas,2017-10-21,7,Michigan,@,Penn State,L,3,87,29.0,0,ambry-thomas-1
Jeff Thomas,2017-10-21,6,Miami (FL),,Syracuse,W,5,122,24.4,0,jeff-thomas-6
Tyrick Tisdale,2017-10-21,7,Florida Atlantic,,North Texas,W,3,49,16.3,0,tyrick-tisdale-1
Austin Trammell,2017-10-21,7,Rice,@,Texas-San Antonio,L,2,60,30.0,0,austin-trammell-1
Jonah Trinnaman,2017-10-21,8,Brigham Young,@,East Carolina,L,3,66,22.0,0,jonah-trinnaman-1
Ky'Jon Tyler,2017-10-21,7,Coastal Carolina,@,Appalachian State,L,2,19,9.5,0,kyjon-tyler-1
David Ungerer,2017-10-21,7,Idaho,@,Missouri,L,1,17,17.0,0,david-ungerer-1
Marquez Valdes-Scantling,2017-10-21,7,South Florida,@,Tulane,W,1,27,27.0,0,marquez-valdes-scantling-1
Dayton Valentine,2017-10-21,7,Kansas State,,Oklahoma,L,1,11,11.0,0,dayton-valentine-1
Kell Walker,2017-10-21,8,Army,,Temple,W,3,64,21.3,0,kell-walker-1
Michael Walker,2017-10-21,8,Boston College,@,Virginia,W,2,55,27.5,0,michael-walker-2
De'Vion Warren,2017-10-21,7,Arkansas,,Auburn,L,1,100,100.0,1,devion-warren-1
Quez Watkins,2017-10-21,7,Southern Mississippi,@,Louisiana Tech,W,2,33,16.5,0,quez-watkins-1
Braeden West,2017-10-21,7,Southern Methodist,@,Cincinnati,W,1,23,23.0,0,braeden-west-1
Trevor White,2017-10-21,7,Baylor,,West Virginia,L,4,88,22.0,0,trevor-white-2
Kerrith Whyte,2017-10-21,7,Florida Atlantic,,North Texas,W,1,26,26.0,0,kerrith-whyte-1
Matthew Wilcox Jr.,2017-10-21,8,Bowling Green State,,Northern Illinois,L,1,20,20.0,0,matthew-wilcox-jr-1
Devonte Williams,2017-10-21,7,Indiana,@,Michigan State,L,2,55,27.5,0,devonte-williams-1
Malcolm Williams,2017-10-21,7,Coastal Carolina,@,Appalachian State,L,1,37,37.0,0,malcolm-williams-4
Cedric Wilson,2017-10-21,7,Boise State,,Wyoming,W,3,99,33.0,0,cedric-wilson-3
Shaun Wilson,2017-10-21,8,Duke,,Pittsburgh,L,4,107,26.8,0,shaun-wilson-1
Brett Winnegan,2017-10-21,6,Texas-San Antonio,,Rice,W,1,15,15.0,0,brett-winnegan-1
Darren Woods Jr,2017-10-21,7,Nevada-Las Vegas,,Utah State,L,2,30,15.0,0,darren-woods-jr-1
Joseph Wysocki,2017-10-21,7,Idaho,@,Missouri,L,1,7,7.0,0,joseph-wysocki-1
Kenny Young,2017-10-21,8,Miami (OH),,Buffalo,W,1,21,21.0,0,kenny-young-2
Kenric Young,2017-10-21,7,Utah,,Arizona State,L,2,25,12.5,0,kenric-young-1
D.J. Brown,2017-10-26,8,Northern Illinois,,Eastern Michigan,W,1,29,29.0,0,dj-brown-3
Malik Dunner,2017-10-26,8,Ball State,,Toledo,L,4,92,23.0,0,malik-dunner-1
Diontae Johnson,2017-10-26,8,Toledo,@,Ball State,W,1,16,16.0,0,diontae-johnson-1
Xavier Johnson,2017-10-26,8,South Alabama,@,Georgia State,L,4,63,15.8,0,xavier-johnson-1
Jonathan Parker,2017-10-26,8,Northern Illinois,,Eastern Michigan,W,2,46,23.0,0,jonathan-parker-1
Cameron Scarlett,2017-10-26,8,Stanford,@,Oregon State,W,1,19,19.0,0,cameron-scarlett-1
Mathew Sexton,2017-10-26,8,Eastern Michigan,@,Northern Illinois,L,4,61,15.3,0,mathew-sexton-1
Glenn Smith,2017-10-26,7,Georgia State,,South Alabama,W,3,66,22.0,0,glenn-smith-2
Sherman Badie,2017-10-27,8,Tulane,@,Memphis,L,7,159,22.7,0,sherman-badie-1
Darrell Henderson,2017-10-27,8,Memphis,,Tulane,W,1,9,9.0,0,darrell-henderson-1
Patrick Johnson,2017-10-27,8,Tulane,@,Memphis,L,1,15,15.0,0,patrick-johnson-4
Darnell Mooney,2017-10-27,8,Tulane,@,Memphis,L,1,5,5.0,0,darnell-mooney-1
Amir Rasul,2017-10-27,7,Florida State,@,Boston College,L,2,45,22.5,0,amir-rasul-1
Keylon Stokes,2017-10-27,9,Tulsa,@,Southern Methodist,L,4,108,27.0,0,keylon-stokes-1
Michael Walker,2017-10-27,9,Boston College,,Florida State,W,2,68,34.0,0,michael-walker-2
Braeden West,2017-10-27,8,Southern Methodist,,Tulsa,W,3,61,20.3,0,braeden-west-1
John Williams,2017-10-27,8,Memphis,,Tulane,W,1,9,9.0,0,john-williams-16
Salvon Ahmed,2017-10-28,8,Washington,,UCLA,W,4,161,40.3,0,salvon-ahmed-1
Landen Akers,2017-10-28,8,Iowa State,,Texas Christian,W,2,49,24.5,0,landen-akers-1
Rodney Anderson,2017-10-28,8,Oklahoma,,Texas Tech,W,1,21,21.0,0,rodney-anderson-1
Kalen Ballage,2017-10-28,8,Arizona State,,Southern California,L,1,25,25.0,0,kalen-ballage-1
Saquon Barkley,2017-10-28,8,Penn State,@,Ohio State,L,2,105,52.5,1,saquon-barkley-1
Jessie Bates,2017-10-28,8,Wake Forest,,Louisville,W,1,0,0.0,0,jessie-bates-1
Cameron Batson,2017-10-28,8,Texas Tech,@,Oklahoma,L,3,64,21.3,0,cameron-batson-1
Kani Benoit,2017-10-28,9,Oregon,,Utah,W,1,15,15.0,0,kani-benoit-1
Ronnie Blackmon,2017-10-28,9,Colorado,,California,W,1,25,25.0,0,ronnie-blackmon-1
Kobie Booker,2017-10-28,9,Akron,,Buffalo,W,1,18,18.0,0,kobie-booker-1
Lynn Bowden Jr.,2017-10-28,8,Kentucky,,Tennessee,W,5,123,24.6,0,lynn-bowden-jr-1
Kris Boyd,2017-10-28,8,Texas,@,Baylor,W,2,55,27.5,0,kris-boyd-1
Shannon Brooks,2017-10-28,8,Minnesota,@,Iowa,L,3,48,16.0,0,shannon-brooks-1
Tony Brooks-James,2017-10-28,9,Oregon,,Utah,W,1,20,20.0,0,tony-brooks-james-1
Marquez Callaway,2017-10-28,8,Tennessee,@,Kentucky,L,3,26,8.7,0,marquez-callaway-1
Myles Campbell,2017-10-28,7,Georgia Southern,@,Troy,L,6,103,17.2,0,myles-campbell-1
Parris Campbell,2017-10-28,8,Ohio State,,Penn State,W,1,17,17.0,0,parris-campbell-1
Squally Canada,2017-10-28,9,Brigham Young,,San Jose State,W,1,6,6.0,0,squally-canada-1
Dexter Carter Jr.,2017-10-28,7,Georgia Southern,@,Troy,L,1,28,28.0,0,dexter-carter-jr-1
Nate Cottrell,2017-10-28,7,Georgia Tech,@,Clemson,L,5,82,16.4,0,nate-cottrell-1
Thai Cottrell,2017-10-28,9,San Jose State,@,Brigham Young,L,1,15,15.0,0,thai-cottrell-1
Jeremy Cox,2017-10-28,8,Old Dominion,@,North Texas,L,3,48,16.0,0,jeremy-cox-1
T'Rod Daniels,2017-10-28,8,Southern Mississippi,,Alabama-Birmingham,L,2,24,12.0,0,trod-daniels-1
Jaelon Darden,2017-10-28,8,North Texas,,Old Dominion,W,2,43,21.5,0,jaelon-darden-1
Antione Davis,2017-10-28,9,California,@,Colorado,L,2,51,25.5,0,antione-davis-1
Keion Davis,2017-10-28,8,Marshall,,Florida International,L,3,49,16.3,0,keion-davis-1
Greg Dortch,2017-10-28,8,Wake Forest,,Louisville,W,2,50,25.0,0,greg-dortch-1
Aaron Duckworth,2017-10-28,8,Idaho,,Louisiana-Monroe,W,2,30,15.0,0,aaron-duckworth-1
Cameron Echols-Luper,2017-10-28,8,Western Kentucky,,Florida Atlantic,L,2,34,17.0,0,cameron-echols-luper-1
Van Edwards Jr.,2017-10-28,9,Akron,,Buffalo,W,2,51,25.5,0,van-edwards-jr-1
Nashon Ellerbe,2017-10-28,8,Rice,,Louisiana Tech,L,1,12,12.0,0,nashon-ellerbe-1
Travis Etienne,2017-10-28,8,Clemson,,Georgia Tech,W,2,33,16.5,0,travis-etienne-1
Keelan Ewaliko,2017-10-28,8,Hawaii,,San Diego State,L,2,43,21.5,0,keelan-ewaliko-1
Koa Farmer,2017-10-28,8,Penn State,@,Ohio State,L,2,70,35.0,0,koa-farmer-1
Rashad Fenton,2017-10-28,8,South Carolina,,Vanderbilt,W,1,23,23.0,0,rashad-fenton-1
Sione Finefeuiaki,2017-10-28,8,Oklahoma State,@,West Virginia,W,1,9,9.0,0,sione-finefeuiaki-1
Matt Flanagan,2017-10-28,9,Pittsburgh,,Virginia,W,1,3,3.0,0,matt-flanagan-1
Jake Funk,2017-10-28,8,Maryland,,Indiana,W,1,20,20.0,0,jake-funk-1
Tony Gaiter IV,2017-10-28,7,Florida International,@,Marshall,W,1,18,18.0,0,tony-gaiter-iv-1
Bailey Gaither,2017-10-28,9,San Jose State,@,Brigham Young,L,2,40,20.0,0,bailey-gaither-1
Alex Gardner,2017-10-28,7,Florida International,@,Marshall,W,1,4,4.0,0,alex-gardner-2
Janarion Grant,2017-10-28,8,Rutgers,@,Michigan,L,2,47,23.5,0,janarion-grant-1
Richie Grant,2017-10-28,7,Central Florida,,Austin Peay,W,1,17,17.0,0,richie-grant-1
D.J. Green,2017-10-28,8,Rice,,Louisiana Tech,L,2,28,14.0,0,dj-green-2
Marcus Green,2017-10-28,8,Louisiana-Monroe,@,Idaho,L,2,46,23.0,0,marcus-green-6
Jonathan Haden,2017-10-28,8,Alabama-Birmingham,@,Southern Mississippi,W,2,34,17.0,0,jonathan-haden-1
Jake Hall,2017-10-28,8,Arkansas,@,Mississippi,W,1,3,3.0,0,jake-hall-2
Isaiah Harper,2017-10-28,8,Old Dominion,@,North Texas,L,4,235,58.8,2,isaiah-harper-1
J-Shun Harris II,2017-10-28,8,Indiana,@,Maryland,L,1,13,13.0,0,j-shun-harris-ii-1
Jaylinn Hawkins,2017-10-28,9,California,@,Colorado,L,1,6,6.0,0,jaylinn-hawkins-1
Jeremiah Haydel,2017-10-28,8,Texas State,@,Coastal Carolina,W,2,33,16.5,0,jeremiah-haydel-1
Thomas Hennigan,2017-10-28,8,Appalachian State,@,Massachusetts,L,1,20,20.0,0,thomas-hennigan-1
Connor Heyward,2017-10-28,8,Michigan State,@,Northwestern,L,2,36,18.0,0,connor-heyward-1
Josh Hicks,2017-10-28,8,Rutgers,@,Michigan,L,1,14,14.0,0,josh-hicks-1
K.J. Hill,2017-10-28,8,Ohio State,,Penn State,W,5,120,24.0,0,kj-hill-1
Nyheim Hines,2017-10-28,8,North Carolina State,@,Notre Dame,L,1,2,2.0,0,nyheim-hines-1
Jonathan Holland,2017-10-28,8,Penn State,@,Ohio State,L,2,9,4.5,0,jonathan-holland-1
Darnay Holmes,2017-10-28,8,UCLA,@,Washington,L,5,113,22.6,0,darnay-holmes-1
Connor Howard,2017-10-28,8,North Texas,,Old Dominion,W,1,19,19.0,0,connor-howard-2
Mike Hughes,2017-10-28,7,Central Florida,,Austin Peay,W,1,91,91.0,1,mike-hughes-4
Jason Huntley,2017-10-28,8,New Mexico State,,Arkansas State,L,2,78,39.0,0,jason-huntley-1
D'Ernest Johnson,2017-10-28,8,South Florida,,Houston,L,2,35,17.5,0,dernest-johnson-1
Evan Johnson,2017-10-28,8,North Texas,,Old Dominion,W,3,35,11.7,0,evan-johnson-1
Hayden Johnson,2017-10-28,8,Arkansas,@,Mississippi,W,1,12,12.0,0,hayden-johnson-1
Juwan Johnson,2017-10-28,8,Penn State,@,Ohio State,L,1,1,1.0,0,juwan-johnson-1
Rahshead Johnson,2017-10-28,9,San Jose State,@,Brigham Young,L,1,10,10.0,0,rahshead-johnson-1
Tyrell Johnson,2017-10-28,8,Arizona,,Washington State,W,3,101,33.7,0,tyrell-johnson-2
Tyron Johnson,2017-10-28,8,Oklahoma State,@,West Virginia,W,1,21,21.0,0,tyron-johnson-1
