Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Jairus Grissom,2019-09-14,3,Eastern Michigan,@,Illinois,W,3,52,17.3,0,jairus-grissom-1
Mitchell Guadagni,2019-09-14,2,Toledo,,Murray State,W,4,7,1.8,0,mitchell-guadagni-1
Jarrett Guest,2019-09-14,3,Coastal Carolina,,Norfolk State,W,1,7,7.0,0,jarrett-guest-1
Cyrus Habibi-Likio,2019-09-14,3,Oregon,,Montana,W,2,5,2.5,0,cyrus-habibi-likio-1
Jacqez Hairston,2019-09-14,3,Coastal Carolina,,Norfolk State,W,10,46,4.6,1,jacqez-hairston-1
Breece Hall,2019-09-14,2,Iowa State,,Iowa,L,1,0,0.0,0,breece-hall-1
Hassan Hall,2019-09-14,3,Louisville,N,Western Kentucky,W,12,55,4.6,0,hassan-hall-1
Jaren Hall,2019-09-14,3,Brigham Young,,Southern California,W,1,-1,-1.0,0,jaren-hall-1
Jeremiah Hall,2019-09-14,3,Oklahoma,@,UCLA,W,1,-1,-1.0,0,jeremiah-hall-1
Justin Hall,2019-09-14,3,Ball State,,Florida Atlantic,L,2,38,19.0,0,justin-hall-3
Trae Hall,2019-09-14,2,New Mexico,@,Notre Dame,L,2,15,7.5,0,trae-hall-1
Donald Hammond III,2019-09-14,2,Air Force,@,Colorado,W,6,22,3.7,1,donald-hammond-iii-1
Josh Hammond,2019-09-14,3,Florida,@,Kentucky,W,1,76,76.0,1,josh-hammond-1
Tre Harbison,2019-09-14,3,Northern Illinois,@,Nebraska,L,12,30,2.5,0,tre-harbison-1
James Harris ll,2019-09-14,2,Navy,,East Carolina,W,2,5,2.5,0,james-harris-ll-1
Cam'ron Harris,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,10,30,3.0,1,camron-harris-1
De'Michael Harris,2019-09-14,3,Southern Mississippi,@,Troy,W,14,31,2.2,0,demichael-harris-1
Frank Harris,2019-09-14,3,Texas-San Antonio,,Army,L,14,1,0.1,0,frank-harris-3
Najee Harris,2019-09-14,3,Alabama,@,South Carolina,W,7,36,5.1,0,najee-harris-1
Quentin Harris,2019-09-14,3,Duke,@,Middle Tennessee State,W,11,107,9.7,0,quentin-harris-2
Layne Hatcher,2019-09-14,3,Arkansas State,@,Georgia,L,2,-1,-0.5,0,layne-hatcher-1
Jsi Hatfield,2019-09-14,3,East Carolina,@,Navy,L,2,-6,-3.0,0,jsi-hatfield-1
Javian Hawkins,2019-09-14,3,Louisville,N,Western Kentucky,W,19,93,4.9,1,javian-hawkins-1
Chase Hayden,2019-09-14,3,Arkansas,,Colorado State,W,2,17,8.5,0,chase-hayden-1
Keyshawn Helton,2019-09-14,3,Florida State,@,Virginia,L,1,5,5.0,0,keyshawn-helton-1
Jaylon Henderson,2019-09-14,3,Boise State,,Portland State,W,2,13,6.5,0,jaylon-henderson-2
Justin Henderson,2019-09-14,3,Louisiana Tech,@,Bowling Green State,W,9,95,10.6,0,justin-henderson-2
Ta'Zhawn Henry,2019-09-14,3,Texas Tech,@,Arizona,L,4,21,5.3,0,tazhawn-henry-1
Devonta'e Henry-Cole,2019-09-14,3,Utah,,Idaho State,W,4,13,3.3,0,devontae-henry-cole-1
Justin Herbert,2019-09-14,3,Oregon,,Montana,W,2,18,9.0,0,justin-herbert-1
Brian Herrien,2019-09-14,3,Georgia,,Arkansas State,W,4,25,6.3,1,brian-herrien-1
Connor Heyward,2019-09-14,3,Michigan State,,Arizona State,L,3,6,2.0,0,connor-heyward-1
Frankie Hickson,2019-09-14,3,Liberty,,Buffalo,W,12,25,2.1,1,frankie-hickson-1
Aleva Hifo,2019-09-14,3,Brigham Young,,Southern California,W,2,2,1.0,0,aleva-hifo-1
Ryan Hilinski,2019-09-14,3,South Carolina,,Alabama,L,5,-5,-1.0,0,ryan-hilinski-1
Colin Hill,2019-09-14,3,Colorado State,@,Arkansas,L,2,-7,-3.5,1,colin-hill-1
Kylin Hill,2019-09-14,3,Mississippi State,,Kansas State,L,24,111,4.6,0,kylin-hill-1
Gunnar Hoak,2019-09-14,3,Ohio State,@,Indiana,W,1,-7,-7.0,0,gunnar-hoak-1
Artice Hobbs IV,2019-09-14,3,Army,@,Texas-San Antonio,W,7,54,7.7,0,artice-hobbs-iv-1
George Holani,2019-09-14,3,Boise State,,Portland State,W,6,43,7.2,0,george-holani-1
Freddie Holly,2019-09-14,3,Hawaii,@,Washington,L,4,13,3.3,0,freddie-holly-1
Alexander Horvath,2019-09-14,3,Purdue,,Texas Christian,L,4,10,2.5,0,alexander-horvath-1
Jordan Houston,2019-09-14,3,North Carolina State,@,West Virginia,L,3,2,0.7,1,jordan-houston-1
Jarveon Howard,2019-09-14,3,Syracuse,,Clemson,L,2,1,0.5,0,jarveon-howard-1
Jerry Howard,2019-09-14,3,Georgia Tech,,Citadel,L,2,12,6.0,0,jerry-howard-2
Keon Howard,2019-09-14,3,Tulane,,Missouri State,W,2,0,0.0,0,keon-howard-1
Hussein Howe,2019-09-14,3,East Carolina,@,Navy,L,6,31,5.2,0,hussein-howe-1
Chuba Hubbard,2019-09-14,3,Oklahoma State,@,Tulsa,W,32,256,8.0,3,chuba-hubbard-1
Caleb Huntley,2019-09-14,3,Ball State,,Florida Atlantic,L,14,86,6.1,0,caleb-huntley-1
Jason Huntley,2019-09-14,3,New Mexico State,,San Diego State,L,8,41,5.1,0,jason-huntley-1
Tyler Huntley,2019-09-14,3,Utah,,Idaho State,W,6,22,3.7,0,tyler-huntley-1
P.J. Hurst,2019-09-14,3,Tulane,,Missouri State,W,1,4,4.0,0,pj-hurst-1
Jalen Hurts,2019-09-14,3,Oklahoma,@,UCLA,W,14,150,10.7,1,jalen-hurts-1
Keaontay Ingram,2019-09-14,3,Texas,N,Rice,W,13,74,5.7,2,keaontay-ingram-1
Raghib Ismail Jr.,2019-09-14,3,Wyoming,,Idaho,W,2,13,6.5,1,raghib-ismail-jr-1
Deon Jackson,2019-09-14,3,Duke,@,Middle Tennessee State,W,22,71,3.2,1,deon-jackson-1
Josh Jackson,2019-09-14,3,Maryland,@,Temple,L,10,-20,-2.0,0,josh-jackson-3
Timothy Jackson,2019-09-14,2,Air Force,@,Colorado,W,6,27,4.5,0,timothy-jackson-1
Shocky Jacques-Louis,2019-09-14,3,Pittsburgh,@,Penn State,L,1,9,9.0,0,shocky-jacques-louis-1
Sam James,2019-09-14,3,West Virginia,,North Carolina State,W,1,7,7.0,0,sam-james-1
Sampson James,2019-09-14,3,Indiana,,Ohio State,L,4,14,3.5,0,sampson-james-1
Chase Jasmin,2019-09-14,3,San Diego State,@,New Mexico State,W,5,29,5.8,0,chase-jasmin-1
La'darius Jefferson,2019-09-14,3,Michigan State,,Arizona State,L,1,1,1.0,0,ladarius-jefferson-1
Gresch Jensen,2019-09-14,3,Texas State,@,Southern Methodist,L,6,-35,-5.8,0,gresch-jensen-1
Ashton Johnson,2019-09-14,3,Louisiana,,Texas Southern,W,6,68,11.3,1,ashton-johnson-1
Cephus Johnson,2019-09-14,3,South Alabama,,Memphis,L,14,37,2.6,0,cephus-johnson-2
Davion Johnson,2019-09-14,3,Miami (OH),@,Cincinnati,L,11,32,2.9,0,davion-johnson-2
Hunter Johnson,2019-09-14,2,Northwestern,,Nevada-Las Vegas,W,11,55,5.0,1,hunter-johnson-2
Lawrence Johnson,2019-09-14,2,New Mexico,@,Notre Dame,L,3,9,3.0,0,lawrence-johnson-5
Lucas Johnson,2019-09-14,3,Georgia Tech,,Citadel,L,7,5,0.7,0,lucas-johnson-2
Rahmir Johnson,2019-09-14,3,Nebraska,,Northern Illinois,W,3,9,3.0,0,rahmir-johnson-1
Roschon Johnson,2019-09-14,3,Texas,N,Rice,W,11,59,5.4,0,roschon-johnson-1
Willie Johnson,2019-09-14,3,Marshall,,Ohio,W,1,-1,-1.0,0,willie-johnson-5
Kelley Joiner Jr.,2019-09-14,3,South Florida,,South Carolina State,W,12,64,5.3,0,kelley-joiner-jr-1
Harold Joiner,2019-09-14,3,Auburn,,Kent State,W,4,19,4.8,0,harold-joiner-1
Tony Jones Jr.,2019-09-14,2,Notre Dame,,New Mexico,W,6,17,2.8,0,tony-jones-jr-1
Amare Jones,2019-09-14,3,Tulane,,Missouri State,W,5,73,14.6,2,amare-jones-1
Anthony Jones,2019-09-14,3,Florida International,,New Hampshire,W,17,52,3.1,0,anthony-jones-8
Austin Jones,2019-09-14,3,Stanford,@,Central Florida,L,7,65,9.3,1,austin-jones-6
Davon Jones,2019-09-14,3,Bowling Green State,,Louisiana Tech,L,13,48,3.7,0,davon-jones-1
Deshaunte Jones,2019-09-14,2,Iowa State,,Iowa,L,1,-3,-3.0,0,deshaunte-jones-1
Jamal Jones,2019-09-14,3,Arkansas State,@,Georgia,L,3,8,2.7,0,jamal-jones-4
Javohn Jones,2019-09-14,2,New Mexico,@,Notre Dame,L,5,15,3.0,0,javohn-jones-1
Mac Jones,2019-09-14,3,Alabama,@,South Carolina,W,1,1,1.0,1,mac-jones-1
Quadry Jones,2019-09-14,3,Central Florida,,Stanford,W,1,-24,-24.0,0,quadry-jones-1
Ronnie Jones,2019-09-14,2,Toledo,,Murray State,W,1,6,6.0,0,ronnie-jones-2
Sheldon Jones,2019-09-14,3,Texas-San Antonio,,Army,L,1,-4,-4.0,0,sheldon-jones-1
Sheriron Jones,2019-09-14,2,New Mexico,@,Notre Dame,L,8,23,2.9,0,sheriron-jones-1
Will Jones,2019-09-14,3,Ball State,,Florida Atlantic,L,1,4,4.0,0,will-jones-3
Xavier Jones,2019-09-14,3,Southern Methodist,,Texas State,W,20,108,5.4,1,xavier-jones-2
Tim Jordan,2019-09-14,3,Tennessee,,Chattanooga,W,5,33,6.6,0,tim-jordan-2
Phil Jurkovec,2019-09-14,2,Notre Dame,,New Mexico,W,3,17,5.7,0,phil-jurkovec-1
Lopini Katoa,2019-09-14,3,Brigham Young,,Southern California,W,1,5,5.0,0,lopini-katoa-1
Brett Kean,2019-09-14,3,UNC Charlotte,,Massachusetts,W,2,0,0.0,0,brett-kean-1
Hekili Keliljiki,2019-09-14,3,Hawaii,@,Washington,L,5,27,5.4,0,hekili-keliljiki-1
Joshua Kelley,2019-09-14,3,UCLA,,Oklahoma,L,18,51,2.8,0,joshua-kelley-1
Robbie Kelley,2019-09-14,3,Akron,@,Central Michigan,L,2,-4,-2.0,0,robbie-kelley-1
Micah Kelly,2019-09-14,2,Toledo,,Murray State,W,5,63,12.6,1,micah-kelly-1
Ivory Kelly-Martin,2019-09-14,3,Iowa,@,Iowa State,W,5,20,4.0,0,ivory-kelly-martin-1
Austin Kendall,2019-09-14,3,West Virginia,,North Carolina State,W,4,33,8.3,0,austin-kendall-1
Lawrence Keys lll,2019-09-14,2,Notre Dame,,New Mexico,W,1,7,7.0,0,lawrence-keys-lll-1
Jacob Kibodi,2019-09-14,3,Texas A&M,,Lamar,W,11,45,4.1,1,jacob-kibodi-1
PK Kier,2019-09-14,3,Virginia,,Florida State,W,1,-1,-1.0,0,pk-kier-1
Adrian Killins,2019-09-14,3,Central Florida,,Stanford,W,8,44,5.5,0,adrian-killins-1
Jaxson Kincaide,2019-09-14,3,Nevada,,Weber State,W,11,75,6.8,1,jaxson-kincaide-1
J.D. King,2019-09-14,3,Georgia Southern,@,Minnesota,L,7,35,5.0,0,jd-king-1
Keshawn King,2019-09-14,3,Virginia Tech,,Furman,W,12,119,9.9,0,keshawn-king-1
Tyreek King-El,2019-09-14,2,Navy,,East Carolina,W,1,-2,-2.0,0,tyreek-king-el-1
Marvin Kinsey,2019-09-14,3,Colorado State,@,Arkansas,L,20,180,9.0,1,marvin-kinsey-1
Zonovan Knight,2019-09-14,3,North Carolina State,@,West Virginia,L,12,72,6.0,0,zonovan-knight-1
Malik Knowles,2019-09-14,3,Kansas State,@,Mississippi State,W,2,12,6.0,0,malik-knowles-1
Brenden Knox,2019-09-14,3,Marshall,,Ohio,W,16,133,8.3,1,brenden-knox-1
Bryant Koback,2019-09-14,2,Toledo,,Murray State,W,13,62,4.8,1,bryant-koback-1
Khalan Laborn,2019-09-14,3,Florida State,@,Virginia,L,3,27,9.0,0,khalan-laborn-1
CeeDee Lamb,2019-09-14,3,Oklahoma,@,UCLA,W,1,1,1.0,1,ceedee-lamb-1
Johnnie Lang,2019-09-14,2,Iowa State,,Iowa,L,2,6,3.0,0,johnnie-lang-1
Matt Laroche,2019-09-14,3,Georgia Southern,@,Minnesota,L,5,3,0.6,0,matt-laroche-1
Trevor Lawrence,2019-09-14,3,Clemson,@,Syracuse,W,4,42,10.5,1,trevor-lawrence-1
Jabari Laws,2019-09-14,3,Army,@,Texas-San Antonio,W,23,137,6.0,1,jabari-laws-1
Javon Leake,2019-09-14,3,Maryland,@,Temple,L,8,57,7.1,0,javon-leake-1
Brandon Lee,2019-09-14,3,Akron,@,Central Michigan,L,4,8,2.0,0,brandon-lee-2
Ben LeMay,2019-09-14,3,UNC Charlotte,,Massachusetts,W,16,113,7.1,0,ben-lemay-1
Braden Lenzy,2019-09-14,2,Notre Dame,,New Mexico,W,1,14,14.0,0,braden-lenzy-1
Brian Lewerke,2019-09-14,3,Michigan State,,Arizona State,L,10,25,2.5,0,brian-lewerke-1
Kobe Lewis,2019-09-14,3,Central Michigan,,Akron,W,27,146,5.4,3,kobe-lewis-1
Levi Lewis,2019-09-14,3,Louisiana,,Texas Southern,W,1,5,5.0,0,levi-lewis-1
Drew Lisk,2019-09-14,3,Utah,,Idaho State,W,1,4,4.0,0,drew-lisk-1
Grant Loy,2019-09-14,3,Bowling Green State,,Louisiana Tech,L,1,0,0.0,0,grant-loy-1
Joshua Mack,2019-09-14,3,Liberty,,Buffalo,W,9,59,6.6,0,joshua-mack-1
Dorian Maddox,2019-09-14,3,Stanford,@,Central Florida,L,1,3,3.0,0,dorian-maddox-1
Ta'Ron Madison,2019-09-14,3,Oregon State,,Cal Poly,W,2,4,2.0,0,taron-madison-1
Jai'ave Magalei,2019-09-14,3,Louisiana,,Texas Southern,W,1,-4,-4.0,0,jaiave-magalei-1
Robert Mahone,2019-09-14,3,Boise State,,Portland State,W,6,59,9.8,0,robert-mahone-1
Vavae Malepeai,2019-09-14,3,Southern California,@,Brigham Young,L,23,96,4.2,1,vavae-malepeai-1
Tazh Maloy,2019-09-14,2,Navy,,East Carolina,W,2,15,7.5,0,tazh-maloy-1
Jaren Mangham,2019-09-14,3,Colorado,,Air Force,L,10,56,5.6,0,jaren-mangham-1
Torrance Marable,2019-09-14,3,Coastal Carolina,,Norfolk State,W,19,101,5.3,1,torrance-marable-1
DeAndre Marcus,2019-09-14,3,Louisiana Tech,@,Bowling Green State,W,4,14,3.5,0,deandre-marcus-1
Kevin Marks,2019-09-14,3,Buffalo,@,Liberty,L,18,108,6.0,0,kevin-marks-1
Tate Martell,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,1,3,3.0,0,tate-martell-1
Kam Martin,2019-09-14,3,Auburn,,Kent State,W,7,71,10.1,1,kam-martin-1
Adrian Martinez,2019-09-14,3,Nebraska,,Northern Illinois,W,11,44,4.0,1,adrian-martinez-2
Jordan Mason,2019-09-14,3,Georgia Tech,,Citadel,L,11,78,7.1,2,jordan-mason-1
Michael Mathison,2019-09-14,3,Akron,@,Central Michigan,L,1,5,5.0,0,michael-mathison-1
Demetrius Mauney,2019-09-14,3,East Carolina,@,Navy,L,12,23,1.9,0,demetrius-mauney-1
Brian Maurer,2019-09-14,3,Tennessee,,Chattanooga,W,4,16,4.0,1,brian-maurer-1
Napoleon Maxwell,2019-09-14,3,Florida International,,New Hampshire,W,11,23,2.1,1,napoleon-maxwell-1
Wyatt Mazour,2019-09-14,3,Nebraska,,Northern Illinois,W,1,3,3.0,0,wyatt-mazour-1
Anthony McAfee,2019-09-14,3,Coastal Carolina,,Norfolk State,W,1,17,17.0,0,anthony-mcafee-1
Aaron McAllister,2019-09-14,3,UNC Charlotte,,Massachusetts,W,7,94,13.4,1,aaron-mcallister-1
Demario McCall,2019-09-14,3,Ohio State,@,Indiana,W,2,5,2.5,0,demario-mccall-1
Grayson McCall,2019-09-14,3,Coastal Carolina,,Norfolk State,W,2,11,5.5,0,grayson-mccall-1
Larry McCammon III,2019-09-14,3,Florida Atlantic,@,Ball State,W,25,99,4.0,1,larry-mccammon-iii-1
Deshawn McClease,2019-09-14,3,Virginia Tech,,Furman,W,10,24,2.4,0,deshawn-mcclease-1
KeShawn McClendon,2019-09-14,3,Western Kentucky,N,Louisville,L,2,15,7.5,0,keshawn-mcclendon-1
Jordan McCloud,2019-09-14,3,South Florida,,South Carolina State,W,12,56,4.7,2,jordan-mccloud-1
Sincere McCormick,2019-09-14,3,Texas-San Antonio,,Army,L,5,27,5.4,1,sincere-mccormick-1
Sandon McCoy,2019-09-14,3,Army,@,Texas-San Antonio,W,2,12,6.0,0,sandon-mccoy-1
Greg McCrae,2019-09-14,3,Central Florida,,Stanford,W,11,109,9.9,1,greg-mccrae-1
TJ McDaniel,2019-09-14,3,Southern Methodist,,Texas State,W,8,159,19.9,3,tj-mcdaniel-1
Cole McDonald,2019-09-14,3,Hawaii,@,Washington,L,6,29,4.8,0,cole-mcdonald-1
Javy McDonald,2019-09-14,3,Middle Tennessee State,,Duke,L,3,15,5.0,0,javy-mcdonald-1
Marcus McElroy,2019-09-14,3,Colorado State,@,Arkansas,L,6,48,8.0,0,marcus-mcelroy-1
Anthony McFarland,2019-09-14,3,Maryland,@,Temple,L,26,132,5.1,1,anthony-mcfarland-2
Sean McGrew,2019-09-14,3,Washington,,Hawaii,W,8,63,7.9,1,sean-mcgrew-1
Kenny McIntosh,2019-09-14,3,Georgia,,Arkansas State,W,4,67,16.8,1,kenny-mcintosh-1
Matt McKay,2019-09-14,3,North Carolina State,@,West Virginia,L,10,9,0.9,0,matt-mckay-1
Kennedy McKoy,2019-09-14,3,West Virginia,,North Carolina State,W,10,66,6.6,2,kennedy-mckoy-1
Justin McMillan,2019-09-14,3,Tulane,,Missouri State,W,9,49,5.4,2,justin-mcmillan-1
Chez Mellusi,2019-09-14,3,Clemson,@,Syracuse,W,1,57,57.0,1,chez-mellusi-1
John Tank Miller,2019-09-14,3,South Alabama,,Memphis,L,3,10,3.3,0,john-tank-miller-1
Malik Miller,2019-09-14,3,Auburn,,Kent State,W,2,13,6.5,0,malik-miller-2
Dedrick Mills,2019-09-14,3,Nebraska,,Northern Illinois,W,11,116,10.5,1,dedrick-mills-1
Tra Minter,2019-09-14,3,South Alabama,,Memphis,L,4,13,3.3,0,tra-minter-1
Elijah Mitchell,2019-09-14,3,Louisiana,,Texas Southern,W,7,73,10.4,2,elijah-mitchell-2
James Mitchell,2019-09-14,3,Virginia Tech,,Furman,W,1,3,3.0,1,james-mitchell-2
Naveon Mitchell,2019-09-14,3,New Mexico State,,San Diego State,L,1,7,7.0,0,naveon-mitchell-1
Chaton Mobley,2019-09-14,3,Middle Tennessee State,,Duke,L,4,0,0.0,0,chaton-mobley-1
Kellen Mond,2019-09-14,3,Texas A&M,,Lamar,W,4,25,6.3,1,kellen-mond-1
Steven Montez,2019-09-14,3,Colorado,,Air Force,L,2,-16,-8.0,0,steven-montez-1
Ryan Montgomery,2019-09-14,3,Cincinnati,,Miami (OH),W,5,35,7.0,0,ryan-montgomery-1
Kelton Moore,2019-09-14,3,Nevada,,Weber State,W,7,9,1.3,0,kelton-moore-1
Rondale Moore,2019-09-14,3,Purdue,,Texas Christian,L,1,0,0.0,0,rondale-moore-1
Kentrail Moran,2019-09-14,2,New Mexico,@,Notre Dame,L,5,16,3.2,0,kentrail-moran-1
Tanner Mordecai,2019-09-14,3,Oklahoma,@,UCLA,W,1,12,12.0,0,tanner-mordecai-1
Tanner Morgan,2019-09-14,3,Minnesota,,Georgia Southern,W,8,-17,-2.1,0,tanner-morgan-2
Tylan Morton,2019-09-14,3,South Alabama,,Memphis,L,4,17,4.3,0,tylan-morton-1
Zack Moss,2019-09-14,3,Utah,,Idaho State,W,10,106,10.6,1,zack-moss-1
John Moten IV,2019-09-14,2,Northwestern,,Nevada-Las Vegas,W,2,3,1.5,0,john-moten-iv-1
Jimmy Murphy,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,4,17,4.3,1,jimmy-murphy-1
Matt Myers,2019-09-14,3,Buffalo,@,Liberty,L,9,29,3.2,0,matt-myers-2
Lowell Narcisse,2019-09-14,3,Texas-San Antonio,,Army,L,2,7,3.5,1,lowell-narcisse-1
Moe Neal,2019-09-14,3,Syracuse,,Clemson,L,9,22,2.4,0,moe-neal-1
Jaylin Nelson,2019-09-14,3,Texas State,@,Southern Methodist,L,2,5,2.5,0,jaylin-nelson-1
Kato Nelson,2019-09-14,3,Akron,@,Central Michigan,L,16,33,2.1,0,kato-nelson-1
Alex Netherda,2019-09-14,3,California,,North Texas,W,2,7,3.5,0,alex-netherda-1
Jordan Nettles,2019-09-14,3,Northern Illinois,@,Nebraska,L,9,43,4.8,0,jordan-nettles-1
Richard Newton,2019-09-14,3,Washington,,Hawaii,W,8,29,3.6,3,richard-newton-1
Lew Nichols,2019-09-14,3,Central Michigan,,Akron,W,7,43,6.1,0,lew-nichols-1
Bo Nix,2019-09-14,3,Auburn,,Kent State,W,7,21,3.0,1,bo-nix-1
Jakari Norwood,2019-09-14,3,Illinois,,Eastern Michigan,L,1,4,4.0,0,jakari-norwood-1
Kene Nwangwu,2019-09-14,2,Iowa State,,Iowa,L,6,54,9.0,0,kene-nwangwu-1
Patrick O'Brien,2019-09-14,3,Colorado State,@,Arkansas,L,6,-8,-1.3,0,patrick-obrien-1
Asher O'Hara,2019-09-14,3,Middle Tennessee State,,Duke,L,18,67,3.7,0,asher-ohara-1
Tobias Oliver,2019-09-14,3,Georgia Tech,,Citadel,L,11,92,8.4,0,tobias-oliver-1
Sewo Olonilua,2019-09-14,2,Texas Christian,@,Purdue,W,18,106,5.9,1,sewo-olonilua-1
Perry Olsen,2019-09-14,2,Navy,,East Carolina,W,10,30,3.0,0,perry-olsen-1
Chip Omer,2019-09-14,3,Tennessee,,Chattanooga,W,2,24,12.0,0,chip-omer-1
Michael Orphey Jr.,2019-09-14,3,Louisiana,,Texas Southern,W,1,16,16.0,1,michael-orphey-jr-1
Fred Orr,2019-09-14,3,Tennessee,,Chattanooga,W,7,32,4.6,0,fred-orr-1
Seth Paige,2019-09-14,3,Georgia State,@,Western Michigan,L,3,16,5.3,0,seth-paige-1
Willie Parker,2019-09-14,3,Eastern Michigan,@,Illinois,W,11,23,2.1,1,willie-parker-2
Jaret Patterson,2019-09-14,3,Buffalo,@,Liberty,L,17,69,4.1,0,jaret-patterson-1
Fred Payton,2019-09-14,3,Coastal Carolina,,Norfolk State,W,4,55,13.8,0,fred-payton-1
Jeremiah Payton,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,1,7,7.0,0,jeremiah-payton-1
Jahcour Pearson,2019-09-14,3,Western Kentucky,N,Louisville,L,1,-4,-4.0,0,jahcour-pearson-1
Lamical Perine,2019-09-14,3,Florida,@,Kentucky,W,14,27,1.9,1,lamical-perine-1
Bryce Perkins,2019-09-14,3,Virginia,,Florida State,W,12,46,3.8,0,bryce-perkins-1
Kevin Perkins,2019-09-14,3,Southern Mississippi,@,Troy,W,9,28,3.1,0,kevin-perkins-1
Malcolm Perry,2019-09-14,2,Navy,,East Carolina,W,24,156,6.5,4,malcolm-perry-1
N'Kosi Perry,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,1,0,0.0,0,nkosi-perry-1
Ricky Person Jr.,2019-09-14,3,North Carolina State,@,West Virginia,L,11,52,4.7,0,ricky-person-jr-1
Brandon Peters,2019-09-14,3,Illinois,,Eastern Michigan,L,9,-34,-3.8,0,brandon-peters-1
Scottie Phillips,2019-09-14,3,Mississippi,,Southeastern Louisiana,W,26,103,4.0,1,scottie-phillips-1
Whop Philyor,2019-09-14,3,Indiana,,Ohio State,L,2,4,2.0,0,whop-philyor-1
Kenny Pickett,2019-09-14,3,Pittsburgh,@,Penn State,L,9,7,0.8,0,kenny-pickett-1
Peytton Pickett,2019-09-14,3,Liberty,,Buffalo,W,2,13,6.5,0,peytton-pickett-1
Art Pierce,2019-09-14,3,Oregon State,,Cal Poly,W,12,90,7.5,0,art-pierce-1
Dameon Pierce,2019-09-14,3,Florida,@,Kentucky,W,2,8,4.0,0,dameon-pierce-1
Merek Pierce,2019-09-14,3,Southern Methodist,,Texas State,W,4,19,4.8,1,merek-pierce-1
Markenzy Pierre,2019-09-14,3,Syracuse,,Clemson,L,2,0,0.0,0,markenzy-pierre-1
Tyrell Pigrome,2019-09-14,3,Maryland,@,Temple,L,1,2,2.0,0,tyrell-pigrome-1
Baden Pinson,2019-09-14,3,Coastal Carolina,,Norfolk State,W,1,0,0.0,0,baden-pinson-1
Kamari Pleasant,2019-09-14,3,Washington,,Hawaii,W,2,2,1.0,0,kamari-pleasant-1
Drew Plitt,2019-09-14,3,Ball State,,Florida Atlantic,L,9,36,4.0,0,drew-plitt-1
Jack Plummer,2019-09-14,3,Purdue,,Texas Christian,L,7,-4,-0.6,0,jack-plummer-1
Mark Pope,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,1,21,21.0,0,mark-pope-1
D'Vonte Price,2019-09-14,3,Florida International,,New Hampshire,W,7,57,8.1,0,dvonte-price-1
Kavious Price,2019-09-14,3,Kent State,@,Auburn,L,1,3,3.0,0,kavious-price-1
Brock Purdy,2019-09-14,2,Iowa State,,Iowa,L,9,34,3.8,0,brock-purdy-1
Markevion Quinn,2019-09-14,3,Memphis,@,South Alabama,W,2,0,0.0,0,markevion-quinn-1
Trey Ragas,2019-09-14,3,Louisiana,,Texas Southern,W,5,81,16.2,1,trey-ragas-1
Charleston Rambo,2019-09-14,3,Oklahoma,@,UCLA,W,1,-3,-3.0,0,charleston-rambo-1
Peyton Ramsey,2019-09-14,3,Indiana,,Ohio State,L,14,14,1.0,0,peyton-ramsey-1
Jalen Reagor,2019-09-14,2,Texas Christian,@,Purdue,W,3,11,3.7,0,jalen-reagor-1
Jaylon Redd,2019-09-14,3,Oregon,,Montana,W,1,1,1.0,0,jaylon-redd-1
Joe Reed,2019-09-14,3,Virginia,,Florida State,W,1,22,22.0,0,joe-reed-4
Miles Reed,2019-09-14,3,Hawaii,@,Washington,L,15,70,4.7,2,miles-reed-1
Nikko Remigio,2019-09-14,3,California,,North Texas,W,1,3,3.0,0,nikko-remigio-1
Kadin Remsberg,2019-09-14,2,Air Force,@,Colorado,W,23,146,6.3,1,kadin-remsberg-1
Darien Rencher,2019-09-14,3,Clemson,@,Syracuse,W,2,8,4.0,0,darien-rencher-1
Chris Reynolds,2019-09-14,3,UNC Charlotte,,Massachusetts,W,3,34,11.3,0,chris-reynolds-1
Cordarrian Richardson,2019-09-14,3,Texas A&M,,Lamar,W,2,22,11.0,1,cordarrian-richardson-1
Mark Richardson,2019-09-14,3,Texas Tech,@,Arizona,L,1,-5,-5.0,0,mark-richardson-2
Desmond Ridder,2019-09-14,3,Cincinnati,,Miami (OH),W,13,9,0.7,0,desmond-ridder-1
Cam Roberson,2019-09-14,3,Massachusetts,@,UNC Charlotte,L,10,73,7.3,0,cam-roberson-1
Brian Robinson Jr.,2019-09-14,3,Alabama,@,South Carolina,W,8,33,4.1,0,brian-robinson-jr-1
Keilan Robinson,2019-09-14,3,Alabama,@,South Carolina,W,4,12,3.0,0,keilan-robinson-1
Tayvion Robinson,2019-09-14,3,Virginia Tech,,Furman,W,1,21,21.0,0,tayvion-robinson-1
Wan'Dale Robinson,2019-09-14,3,Nebraska,,Northern Illinois,W,2,0,0.0,0,wandale-robinson-1
Chris Robison,2019-09-14,3,Florida Atlantic,@,Ball State,W,9,14,1.6,0,chris-robison-1
