Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Wyatt Bryan,2018-08-25,1,Colorado State,,Hawaii,L,4,4,100.0,0,2,0.0,4,wyatt-bryan-1
Jack Fox,2018-08-25,1,Rice,,Prairie View A&M,W,2,2,100.0,2,3,66.7,8,jack-fox-1
Ryan Meskell,2018-08-25,1,Hawaii,@,Colorado State,W,4,4,100.0,3,3,100.0,13,ryan-meskell-1
Cooper Rothe,2018-08-25,1,Wyoming,@,New Mexico State,W,3,3,100.0,2,2,100.0,9,cooper-rothe-1
Hayden Tobola,2018-08-25,1,Rice,,Prairie View A&M,W,0,0,,1,1,100.0,3,hayden-tobola-1
Matt Ammendola,2018-08-30,1,Oklahoma State,,Missouri State,W,7,8,87.5,1,1,100.0,10,matt-ammendola-1
Dylan Brown,2018-08-30,2,New Mexico State,@,Minnesota,L,1,1,100.0,1,1,100.0,4,dylan-brown-1
Emmit Carpenter,2018-08-30,1,Minnesota,,New Mexico State,W,6,6,100.0,2,3,66.7,12,emmit-carpenter-1
Bryce Crawford,2018-08-30,1,San Jose State,,California-Davis,L,5,5,100.0,1,2,50.0,8,bryce-crawford-1
Spencer Evans,2018-08-30,1,Purdue,,Northwestern,L,3,3,100.0,2,3,66.7,9,spencer-evans-1
Craig Ford,2018-08-30,1,Louisiana-Monroe,,Southeastern Louisiana,W,2,3,66.7,2,4,50.0,8,craig-ford-1
Matt Gay,2018-08-30,1,Utah,,Weber State,W,5,5,100.0,2,3,66.7,11,matt-gay-2
Merek Glover,2018-08-30,1,Tulane,,Wake Forest,L,2,2,100.0,1,1,100.0,5,merek-glover-1
Morgan Hagee,2018-08-30,1,Ball State,,Central Connecticut State,W,6,6,100.0,0,1,0.0,6,morgan-hagee-1
Charlie Kuhbander,2018-08-30,1,Northwestern,@,Purdue,W,4,4,100.0,1,1,100.0,7,charlie-kuhbander-1
Daniel LaCamera,2018-08-30,1,Texas A&M,,Northwestern State,W,8,8,100.0,1,1,100.0,11,daniel-lacamera-1
Nick Sciba,2018-08-30,1,Wake Forest,@,Tulane,W,2,2,100.0,1,2,50.0,5,nick-sciba-1
Michael Tarbutt,2018-08-30,1,Connecticut,,Central Florida,L,2,2,100.0,1,1,100.0,5,michael-tarbutt-1
Nick Vogel,2018-08-30,1,Alabama-Birmingham,,Savannah State,W,7,7,100.0,1,1,100.0,10,nick-vogel-1
Brandon Wright,2018-08-30,1,Georgia State,,,W,3,3,100.0,1,1,100.0,6,brandon-wright-3
Ramiz Ahmed,2018-08-31,1,Nevada,,Portland State,W,9,10,90.0,1,1,100.0,12,ramiz-ahmed-1
John Baron,2018-08-31,1,San Diego State,@,Stanford,L,1,1,100.0,1,1,100.0,4,john-baron-1
Wyatt Bryan,2018-08-31,2,Colorado State,N,Colorado,L,1,1,100.0,2,2,100.0,7,wyatt-bryan-1
Matt Coghlin,2018-08-31,1,Michigan State,,Utah State,W,3,3,100.0,3,3,100.0,12,matt-coghlin-1
Dominik Eberle,2018-08-31,1,Utah State,@,Michigan State,L,4,4,100.0,1,1,100.0,7,dominik-eberle-1
Rafael Gaglianone,2018-08-31,1,Wisconsin,,Western Kentucky,W,4,4,100.0,2,2,100.0,10,rafael-gaglianone-1
Josh Grant,2018-08-31,1,Western Michigan,,Syracuse,L,6,6,100.0,0,1,0.0,6,josh-grant-1
Ryan Nuss,2018-08-31,1,Western Kentucky,@,Wisconsin,L,0,0,,1,1,100.0,3,ryan-nuss-1
Chad Ryland,2018-08-31,1,Eastern Michigan,,Monmouth,W,6,6,100.0,1,1,100.0,9,chad-ryland-1
Landon Salyers,2018-08-31,1,Army,@,Duke,L,2,2,100.0,0,2,0.0,2,landon-salyers-1
James Stefanou,2018-08-31,1,Colorado,N,Colorado State,W,6,6,100.0,1,1,100.0,9,james-stefanou-1
Andre Szmyt,2018-08-31,1,Syracuse,@,Western Michigan,W,7,7,100.0,2,2,100.0,13,andre-szmyt-1
Jet Toner,2018-08-31,1,Stanford,,San Diego State,W,3,3,100.0,0,1,0.0,3,jet-toner-1
Collin Wareham,2018-08-31,1,Duke,,Army,W,4,4,100.0,2,2,100.0,10,collin-wareham-1
Michael Armstrong,2018-09-01,1,Central Michigan,@,Kentucky,L,2,2,100.0,2,2,100.0,8,michael-armstrong-1
Tyler Bass,2018-09-01,1,Georgia Southern,,South Carolina State,W,4,4,100.0,1,1,100.0,7,tyler-bass-3
Massimo Biscardi,2018-09-01,1,Coastal Carolina,@,South Carolina,L,0,0,,3,3,100.0,9,massimo-biscardi-1
Rodrigo Blankenship,2018-09-01,1,Georgia,,Austin Peay,W,6,6,100.0,1,1,100.0,9,rodrigo-blankenship-1
Aaron Boumerhi,2018-09-01,1,Temple,,Villanova,L,2,2,100.0,1,2,50.0,5,aaron-boumerhi-1
Cole Bunce,2018-09-01,1,Texas Christian,,Southern,W,5,5,100.0,2,2,100.0,11,cole-bunce-1
Anders Carlson,2018-09-01,1,Auburn,N,Washington,W,0,0,,3,5,60.0,9,anders-carlson-1
Jordan Choukair,2018-09-01,1,Oregon State,@,Ohio State,L,4,4,100.0,1,2,50.0,7,jordan-choukair-1
Jace Christman,2018-09-01,1,Mississippi State,,Stephen F. Austin,W,6,6,100.0,0,1,0.0,6,jace-christman-1
Jonathan Cruz,2018-09-01,1,UNC Charlotte,,Fordham,W,4,4,100.0,2,3,66.7,10,jonathan-cruz-1
Christopher Dunn,2018-09-01,1,North Carolina State,,James Madison,W,3,3,100.0,1,2,50.0,6,christopher-dunn-1
Jason Filley,2018-09-01,1,Texas-El Paso,,Northern Arizona,L,1,1,100.0,1,1,100.0,4,jason-filley-1
Jack Fox,2018-09-01,2,Rice,,Houston,L,3,3,100.0,1,3,33.3,6,jack-fox-1
Asa Fuller,2018-09-01,1,Fresno State,,Idaho,W,10,11,90.9,1,2,50.0,13,asa-fuller-1
Andrew Gantz,2018-09-01,1,Northern Illinois,@,Iowa,L,1,1,100.0,0,2,0.0,1,andrew-gantz-1
Bailey Hale,2018-09-01,1,Louisiana Tech,@,South Alabama,W,3,4,75.0,1,1,100.0,6,bailey-hale-1
Clayton Hatfield,2018-09-01,1,Texas Tech,N,Mississippi,L,3,3,100.0,2,2,100.0,9,clayton-hatfield-1
Lucas Havrisik,2018-09-01,1,Arizona,,Brigham Young,L,2,2,100.0,1,2,50.0,5,lucas-havrisik-1
Cole Hedlund,2018-09-01,1,North Texas,,Southern Methodist,W,4,4,100.0,4,4,100.0,16,cole-hedlund-1
Peyton Henry,2018-09-01,1,Washington,N,Auburn,L,1,1,100.0,3,4,75.0,10,peyton-henry-1
Haden Hoggarth,2018-09-01,1,Boise State,@,Troy,W,8,8,100.0,0,1,0.0,8,haden-hoggarth-1
Crews Holt,2018-09-01,1,Middle Tennessee State,@,Vanderbilt,L,1,1,100.0,0,1,0.0,1,crews-holt-1
Greg Huegel,2018-09-01,1,Clemson,,Furman,W,5,5,100.0,2,2,100.0,11,greg-huegel-1
Austin Jones,2018-09-01,1,Alabama,N,Louisville,W,6,7,85.7,1,2,50.0,9,austin-jones-5
Freeman Jones,2018-09-01,1,North Carolina,@,California,L,2,2,100.0,1,1,100.0,5,freeman-jones-1
Logan Justus,2018-09-01,1,Indiana,@,Florida International,W,5,5,100.0,1,1,100.0,8,logan-justus-1
Chris Kessler,2018-09-01,1,Texas State,@,Rutgers,L,1,1,100.0,0,1,0.0,1,chris-kessler-1
Brenton King,2018-09-01,1,Georgia Tech,,Alcorn State,W,4,4,100.0,0,1,0.0,4,brenton-king-1
Sean Koetting,2018-09-01,1,Missouri,,Tennessee-Martin,W,0,0,,1,1,100.0,3,sean-koetting-1
Connor Limpert,2018-09-01,1,Arkansas,,Eastern Illinois,W,7,7,100.0,2,2,100.0,13,connor-limpert-1
Luke Logan,2018-09-01,1,Mississippi,N,Texas Tech,W,5,5,100.0,4,4,100.0,17,luke-logan-1
Connor Martin,2018-09-01,1,Baylor,,Abilene Christian,W,7,7,100.0,2,2,100.0,13,connor-martin-1
Blake Mazza,2018-09-01,1,Washington State,@,Wyoming,W,5,5,100.0,2,2,100.0,11,blake-mazza-1
Tucker McCann,2018-09-01,1,Missouri,,Tennessee-Martin,W,6,6,100.0,2,2,100.0,12,tucker-mccann-1
Chase McGrath,2018-09-01,1,Southern California,,Nevada-Las Vegas,W,4,4,100.0,5,5,100.0,19,chase-mcgrath-1
Chase McLaughlin,2018-09-01,1,Illinois,,Kent State,W,4,4,100.0,1,2,50.0,7,chase-mclaughlin-1
Evan McPherson,2018-09-01,1,Florida,,Charleston Southern,W,5,5,100.0,2,2,100.0,11,evan-mcpherson-1
A.J. Mejia,2018-09-01,1,Virginia,,Richmond,W,6,6,100.0,0,1,0.0,6,aj-mejia-1
Ryan Meskell,2018-09-01,2,Hawaii,,Navy,W,8,8,100.0,1,1,100.0,11,ryan-meskell-1
JJ Molson,2018-09-01,1,UCLA,,Cincinnati,L,2,2,100.0,1,1,100.0,5,jj-molson-1
Nate Needham,2018-09-01,1,Bowling Green State,@,Oregon,L,3,3,100.0,1,1,100.0,6,nate-needham-2
Quinn Nordin,2018-09-01,1,Michigan,@,Notre Dame,L,2,2,100.0,1,1,100.0,5,quinn-nordin-1
Caden Novikoff,2018-09-01,1,Houston,@,Rice,W,0,1,0.0,1,2,50.0,3,caden-novikoff-1
Evan Pantels,2018-09-01,1,Nevada-Las Vegas,@,Southern California,L,3,3,100.0,0,1,0.0,3,evan-pantels-1
Riley Patterson,2018-09-01,1,Memphis,,Mercer,W,9,9,100.0,1,1,100.0,12,riley-patterson-1
Aaron Peart,2018-09-01,1,Liberty,,Old Dominion,W,7,7,100.0,1,1,100.0,10,aaron-peart-1
Joseph Petrino,2018-09-01,1,Maryland,N,Texas,W,4,4,100.0,2,2,100.0,10,joseph-petrino-1
Matthew Philichi,2018-09-01,1,Air Force,,Stony Brook,W,4,4,100.0,1,2,50.0,7,matthew-philichi-1
Jake Pinegar,2018-09-01,1,Penn State,,Appalachian State,W,6,6,100.0,1,1,100.0,9,jake-pinegar-1
Jorge Powell,2018-09-01,1,Florida,,Charleston Southern,W,1,1,100.0,1,1,100.0,4,jorge-powell-1
Miguel Recinos,2018-09-01,1,Iowa,,Northern Illinois,W,4,4,100.0,1,1,100.0,7,miguel-recinos-1
Nick Rice,2018-09-01,1,Old Dominion,@,Liberty,L,1,1,100.0,1,3,33.3,4,nick-rice-1
Cooper Rothe,2018-09-01,2,Wyoming,,Washington State,L,2,2,100.0,1,1,100.0,5,cooper-rothe-1
Gabriel Rui,2018-09-01,1,Kansas,,Nicholls State,L,1,1,100.0,2,2,100.0,7,gabriel-rui-1
Austin Seibert,2018-09-01,1,Oklahoma,,Florida Atlantic,W,8,8,100.0,0,1,0.0,8,austin-seibert-1
Parker Shaunfield,2018-09-01,1,Southern Mississippi,,Jackson State,W,7,7,100.0,2,2,100.0,13,parker-shaunfield-1
Cole Smith,2018-09-01,1,Cincinnati,@,UCLA,W,3,3,100.0,1,1,100.0,6,cole-smith-2
Evan Staley,2018-09-01,1,West Virginia,N,Tennessee,W,4,4,100.0,2,2,100.0,10,evan-staley-1
Chandler Staton,2018-09-01,1,Appalachian State,@,Penn State,L,5,5,100.0,1,2,50.0,8,chandler-staton-1
Tyler Sumpter,2018-09-01,1,Troy,,Boise State,L,2,2,100.0,0,1,0.0,2,tyler-sumpter-1
Greg Thomas,2018-09-01,1,California,,North Carolina,W,3,3,100.0,1,2,50.0,6,greg-thomas-6
Hayden Tobola,2018-09-01,2,Rice,,Houston,L,0,0,,1,2,50.0,3,hayden-tobola-1
Matthew Trickett,2018-09-01,1,Kent State,@,Illinois,L,3,3,100.0,1,1,100.0,6,matthew-trickett-1
Jameson Vest,2018-09-01,1,Toledo,,Virginia Military Institute,W,9,9,100.0,1,1,100.0,12,jameson-vest-1
Jake Vivonetto,2018-09-01,1,South Florida,,Elon,W,4,4,100.0,2,2,100.0,10,jake-vivonetto-1
Nathan Walker,2018-09-01,1,Tulsa,,Central Arkansas,W,5,5,100.0,1,1,100.0,8,nathan-walker-2
Sawyer Williams,2018-09-01,1,Arkansas State,,Southeast Missouri State,W,6,7,85.7,0,1,0.0,6,sawyer-williams-1
Justin Yoon,2018-09-01,1,Notre Dame,,Michigan,W,3,3,100.0,1,1,100.0,6,justin-yoon-1
Louie Zervos,2018-09-01,1,Ohio,,Howard,W,5,5,100.0,1,2,50.0,8,louie-zervos-1
Bubba Baxa,2018-09-02,1,Miami (FL),N,Louisiana State,L,2,2,100.0,1,2,50.0,5,bubba-baxa-1
Cole Tracy,2018-09-02,1,Louisiana State,N,Miami (FL),W,3,3,100.0,4,4,100.0,15,cole-tracy-1
Jake Verity,2018-09-02,1,East Carolina,,North Carolina A&T,L,2,2,100.0,3,3,100.0,11,jake-verity-1
Ricky Aguayo,2018-09-03,1,Florida State,,Virginia Tech,L,0,0,,1,2,50.0,3,ricky-aguayo-1
Brian Johnson,2018-09-03,1,Virginia Tech,@,Florida State,W,3,3,100.0,1,1,100.0,6,brian-johnson-11
Cole Bunce,2018-09-07,2,Texas Christian,@,Southern Methodist,W,6,6,100.0,0,1,0.0,6,cole-bunce-1
Kevin Robledo,2018-09-07,2,Southern Methodist,,Texas Christian,L,0,0,,1,1,100.0,3,kevin-robledo-1
Ricky Aguayo,2018-09-08,2,Florida State,,Samford,W,4,4,100.0,0,2,0.0,4,ricky-aguayo-1
Ramiz Ahmed,2018-09-08,2,Nevada,@,Vanderbilt,L,1,1,100.0,1,1,100.0,4,ramiz-ahmed-1
Matt Ammendola,2018-09-08,2,Oklahoma State,,South Alabama,W,7,7,100.0,2,2,100.0,13,matt-ammendola-1
Connor Assalley,2018-09-08,1,Iowa State,@,Iowa,L,0,0,,1,1,100.0,3,connor-assalley-1
John Baron,2018-09-08,2,San Diego State,,Sacramento State,W,2,2,100.0,2,2,100.0,8,john-baron-1
Tyler Bass,2018-09-08,2,Georgia Southern,,Massachusetts,W,4,4,100.0,2,2,100.0,10,tyler-bass-3
Rodrigo Blankenship,2018-09-08,2,Georgia,@,South Carolina,W,5,5,100.0,2,2,100.0,11,rodrigo-blankenship-1
Jose Borregales,2018-09-08,2,Florida International,@,Old Dominion,W,4,4,100.0,0,1,0.0,4,jose-borregales-1
Aaron Boumerhi,2018-09-08,2,Temple,,Buffalo,L,0,0,,0,1,0.0,0,aaron-boumerhi-1
Dylan Brown,2018-09-08,3,New Mexico State,@,Utah State,L,1,1,100.0,2,3,66.7,7,dylan-brown-1
Wyatt Bryan,2018-09-08,3,Colorado State,,Arkansas,W,2,2,100.0,4,4,100.0,14,wyatt-bryan-1
Joseph Bulovas,2018-09-08,2,Alabama,,Arkansas State,W,5,5,100.0,1,1,100.0,8,joseph-bulovas-1
Mike Caggiano,2018-09-08,3,Massachusetts,@,Georgia Southern,L,0,0,,2,2,100.0,6,mike-caggiano-1
Emmit Carpenter,2018-09-08,2,Minnesota,,Fresno State,W,1,1,100.0,2,2,100.0,7,emmit-carpenter-1
Jordan Choukair,2018-09-08,2,Oregon State,,Southern Utah,W,6,6,100.0,2,3,66.7,12,jordan-choukair-1
Jace Christman,2018-09-08,2,Mississippi State,@,Kansas State,W,4,4,100.0,1,2,50.0,7,jace-christman-1
Brent Cimaglia,2018-09-08,2,Tennessee,,East Tennessee State,W,8,8,100.0,1,1,100.0,11,brent-cimaglia-1
Matt Coghlin,2018-09-08,2,Michigan State,@,Arizona State,L,1,1,100.0,2,2,100.0,7,matt-coghlin-1
Blaton Creque,2018-09-08,2,Louisville,,Indiana State,W,4,4,100.0,1,1,100.0,7,blaton-creque-1
Jonathan Cruz,2018-09-08,2,UNC Charlotte,,Appalachian State,L,0,0,,3,3,100.0,9,jonathan-cruz-1
Justin Davidovicz,2018-09-08,2,Rutgers,@,Ohio State,L,0,0,,1,1,100.0,3,justin-davidovicz-1
Christopher Dunn,2018-09-08,2,North Carolina State,,Georgia State,W,5,5,100.0,2,2,100.0,11,christopher-dunn-1
Dominik Eberle,2018-09-08,2,Utah State,,New Mexico State,W,6,6,100.0,6,6,100.0,24,dominik-eberle-1
Spencer Evans,2018-09-08,2,Purdue,,Eastern Michigan,L,1,2,50.0,2,3,66.7,7,spencer-evans-1
Jason Filley,2018-09-08,2,Texas-El Paso,@,Nevada-Las Vegas,L,3,3,100.0,1,1,100.0,6,jason-filley-1
Craig Ford,2018-09-08,2,Louisiana-Monroe,@,Southern Mississippi,W,3,3,100.0,0,1,0.0,3,craig-ford-1
Jack Fox,2018-09-08,3,Rice,@,Hawaii,L,3,3,100.0,1,1,100.0,6,jack-fox-1
Rafael Gaglianone,2018-09-08,2,Wisconsin,,New Mexico,W,6,6,100.0,1,1,100.0,9,rafael-gaglianone-1
Andrew Gantz,2018-09-08,2,Northern Illinois,,Utah,L,0,0,,2,2,100.0,6,andrew-gantz-1
Nick Gasser,2018-09-08,1,Akron,,Morgan State,W,4,4,100.0,2,3,66.7,10,nick-gasser-1
Matt Gay,2018-09-08,2,Utah,@,Northern Illinois,W,2,2,100.0,1,3,33.3,5,matt-gay-2
Josh Grant,2018-09-08,2,Western Michigan,@,Michigan,L,0,0,,1,1,100.0,3,josh-grant-1
Riley Guay,2018-09-08,2,Vanderbilt,,Nevada,W,5,5,100.0,2,3,66.7,11,riley-guay-1
Morgan Hagee,2018-09-08,2,Ball State,@,Notre Dame,L,1,1,100.0,3,4,75.0,10,morgan-hagee-1
Bailey Hale,2018-09-08,2,Louisiana Tech,,Southern,W,7,7,100.0,1,1,100.0,10,bailey-hale-1
Lucas Havrisik,2018-09-08,2,Arizona,@,Houston,L,1,2,50.0,1,2,50.0,4,lucas-havrisik-1
Cole Hedlund,2018-09-08,2,North Texas,,Incarnate Word,W,7,7,100.0,3,3,100.0,16,cole-hedlund-1
Peyton Henry,2018-09-08,2,Washington,,North Dakota,W,6,6,100.0,1,1,100.0,9,peyton-henry-1
Haden Hoggarth,2018-09-08,2,Boise State,,Connecticut,W,8,8,100.0,2,2,100.0,14,haden-hoggarth-1
Brian Johnson,2018-09-08,2,Virginia Tech,,William & Mary,W,6,6,100.0,2,2,100.0,12,brian-johnson-11
Freeman Jones,2018-09-08,2,North Carolina,@,East Carolina,L,1,1,100.0,4,4,100.0,13,freeman-jones-1
Logan Justus,2018-09-08,2,Indiana,,Virginia,W,2,3,66.7,0,1,0.0,2,logan-justus-1
Alex Kessman,2018-09-08,2,Pittsburgh,,Penn State,L,0,0,,0,1,0.0,0,alex-kessman-1
Brenton King,2018-09-08,2,Georgia Tech,@,South Florida,L,5,5,100.0,1,1,100.0,8,brenton-king-1
Daniel LaCamera,2018-09-08,2,Texas A&M,,Clemson,L,2,2,100.0,2,4,50.0,8,daniel-lacamera-1
Connor Limpert,2018-09-08,2,Arkansas,@,Colorado State,L,3,3,100.0,2,3,66.7,9,connor-limpert-1
Blake Lynch,2018-09-08,2,Kansas State,,Mississippi State,L,1,1,100.0,1,2,50.0,4,blake-lynch-1
Connor Martin,2018-09-08,2,Baylor,@,Texas-San Antonio,W,4,4,100.0,3,3,100.0,13,connor-martin-1
Blake Mazza,2018-09-08,2,Washington State,,San Jose State,W,4,4,100.0,1,2,50.0,7,blake-mazza-1
Tucker McCann,2018-09-08,2,Missouri,,Wyoming,W,4,4,100.0,2,4,50.0,10,tucker-mccann-1
Chase McGrath,2018-09-08,2,Southern California,@,Stanford,L,0,0,,1,2,50.0,3,chase-mcgrath-1
Chase McLaughlin,2018-09-08,2,Illinois,,Western Illinois,W,4,4,100.0,2,2,100.0,10,chase-mclaughlin-1
Evan McPherson,2018-09-08,2,Florida,,Kentucky,L,1,1,100.0,1,2,50.0,4,evan-mcpherson-1
Adam Mitcheson,2018-09-08,2,Buffalo,@,Temple,W,3,4,75.0,1,1,100.0,6,adam-mitcheson-1
Bennett Moehring,2018-09-08,2,Navy,,Memphis,W,1,1,100.0,1,1,100.0,4,bennett-moehring-1
Quinn Nordin,2018-09-08,2,Michigan,,Western Michigan,W,7,7,100.0,0,1,0.0,7,quinn-nordin-1
Sean Nuernberger,2018-09-08,2,Ohio State,,Rutgers,W,7,7,100.0,1,1,100.0,10,sean-nuernberger-1
Ryan Nuss,2018-09-08,2,Western Kentucky,,Maine,L,4,4,100.0,0,1,0.0,4,ryan-nuss-1
Evan Pantels,2018-09-08,2,Nevada-Las Vegas,,Texas-El Paso,W,7,7,100.0,1,1,100.0,10,evan-pantels-1
Joseph Petrino,2018-09-08,2,Maryland,@,Bowling Green State,W,6,6,100.0,1,1,100.0,9,joseph-petrino-1
Matthew Philichi,2018-09-08,2,Air Force,@,Florida Atlantic,L,3,3,100.0,0,1,0.0,3,matthew-philichi-1
Barret Pickering,2018-09-08,1,Nebraska,,Colorado,L,4,4,100.0,0,1,0.0,4,barret-pickering-1
Jake Pinegar,2018-09-08,2,Penn State,@,Pittsburgh,W,7,7,100.0,0,1,0.0,7,jake-pinegar-1
Miguel Recinos,2018-09-08,2,Iowa,,Iowa State,W,1,1,100.0,2,4,50.0,7,miguel-recinos-1
Nick Rice,2018-09-08,2,Old Dominion,,Florida International,L,2,2,100.0,2,3,66.7,8,nick-rice-1
Vladmir Rivas,2018-09-08,2,Florida Atlantic,,Air Force,W,1,2,50.0,2,2,100.0,7,vladmir-rivas-1
Justin Rohrwasser,2018-09-08,2,Marshall,,Eastern Kentucky,W,3,4,75.0,1,1,100.0,6,justin-rohrwasser-1
John Parker Romo,2018-09-08,2,Tulsa,@,Texas,L,0,0,,0,1,0.0,0,john-parker-romo-1
Cooper Rothe,2018-09-08,3,Wyoming,@,Missouri,L,1,1,100.0,2,2,100.0,7,cooper-rothe-1
Gabriel Rui,2018-09-08,2,Kansas,@,Central Michigan,W,4,4,100.0,1,2,50.0,7,gabriel-rui-1
Brandon Ruiz,2018-09-08,2,Arizona State,,Michigan State,W,1,1,100.0,3,3,100.0,10,brandon-ruiz-1
Chad Ryland,2018-09-08,2,Eastern Michigan,@,Purdue,W,2,2,100.0,2,2,100.0,8,chad-ryland-1
Jared Sackett,2018-09-08,2,Texas-San Antonio,,Baylor,L,2,2,100.0,2,2,100.0,8,jared-sackett-1
Landon Salyers,2018-09-08,2,Army,,Liberty,W,5,5,100.0,1,1,100.0,8,landon-salyers-1
Nick Sciba,2018-09-08,2,Wake Forest,,Towson,W,6,6,100.0,3,3,100.0,15,nick-sciba-1
Parker Shaunfield,2018-09-08,2,Southern Mississippi,,Louisiana-Monroe,L,2,2,100.0,2,4,50.0,8,parker-shaunfield-1
James Sherman,2018-09-08,2,Texas State,,Texas Southern,W,3,3,100.0,5,6,83.3,18,james-sherman-1
Skyler Southam,2018-09-08,2,Brigham Young,,California,L,1,1,100.0,1,1,100.0,4,skyler-southam-1
Evan Staley,2018-09-08,2,West Virginia,,Youngstown State,W,7,7,100.0,1,1,100.0,10,evan-staley-1
Chandler Staton,2018-09-08,2,Appalachian State,@,UNC Charlotte,W,6,6,100.0,1,1,100.0,9,chandler-staton-1
James Stefanou,2018-09-08,2,Colorado,@,Nebraska,W,3,3,100.0,2,4,50.0,9,james-stefanou-1
Tyler Sumpter,2018-09-08,2,Troy,,Florida A&M,W,8,8,100.0,1,1,100.0,11,tyler-sumpter-1
Andre Szmyt,2018-09-08,2,Syracuse,,Wagner,W,8,8,100.0,2,2,100.0,14,andre-szmyt-1
Hayden Tobola,2018-09-08,3,Rice,@,Hawaii,L,0,0,,1,1,100.0,3,hayden-tobola-1
Jet Toner,2018-09-08,2,Stanford,,Southern California,W,2,2,100.0,1,1,100.0,5,jet-toner-1
Cole Tracy,2018-09-08,2,Louisiana State,,Southeastern Louisiana,W,4,4,100.0,1,1,100.0,7,cole-tracy-1
Matthew Trickett,2018-09-08,2,Kent State,,Howard,W,7,7,100.0,1,1,100.0,10,matthew-trickett-1
Jake Verity,2018-09-08,2,East Carolina,,North Carolina,W,5,5,100.0,2,2,100.0,11,jake-verity-1
Nick Vogel,2018-09-08,2,Alabama-Birmingham,@,Coastal Carolina,L,3,3,100.0,1,3,33.3,6,nick-vogel-1
Nathan Walker,2018-09-08,2,Tulsa,@,Texas,L,2,2,100.0,0,2,0.0,2,nathan-walker-2
Parker White,2018-09-08,2,South Carolina,,Georgia,L,2,2,100.0,1,1,100.0,5,parker-white-2
Sawyer Williams,2018-09-08,2,Arkansas State,@,Alabama,L,1,1,100.0,0,1,0.0,1,sawyer-williams-1
Dalton Witherspoon,2018-09-08,2,Houston,,Arizona,W,6,6,100.0,1,2,50.0,9,dalton-witherspoon-1
Brandon Wright,2018-09-08,2,Georgia State,@,North Carolina State,L,1,1,100.0,0,2,0.0,1,brandon-wright-3
Matthew Wright,2018-09-08,2,Central Florida,,South Carolina State,W,5,5,100.0,1,1,100.0,8,matthew-wright-1
Justin Yoon,2018-09-08,2,Notre Dame,,Ball State,W,3,3,100.0,1,2,50.0,6,justin-yoon-1
Massimo Biscardi,2018-09-12,3,Coastal Carolina,@,Campbell,W,7,7,100.0,1,1,100.0,10,massimo-biscardi-1
Jonathan Cruz,2018-09-13,3,UNC Charlotte,,Old Dominion,W,2,2,100.0,2,2,100.0,8,jonathan-cruz-1
Dominik Eberle,2018-09-13,3,Utah State,,Tennessee Tech,W,7,7,100.0,1,1,100.0,10,dominik-eberle-1
Nick Sciba,2018-09-13,3,Wake Forest,,Boston College,L,4,4,100.0,2,2,100.0,10,nick-sciba-1
Barry Brown,2018-09-14,3,Georgia State,@,Memphis,L,1,3,33.3,1,2,50.0,4,barry-brown-5
Riley Patterson,2018-09-14,3,Memphis,,Georgia State,W,8,8,100.0,1,1,100.0,11,riley-patterson-1
Ramiz Ahmed,2018-09-15,3,Nevada,,Oregon State,W,4,5,80.0,1,1,100.0,7,ramiz-ahmed-1
Matt Ammendola,2018-09-15,3,Oklahoma State,,Boise State,W,5,5,100.0,3,3,100.0,14,matt-ammendola-1
Michael Armstrong,2018-09-15,3,Central Michigan,@,Northern Illinois,L,0,0,,0,1,0.0,0,michael-armstrong-1
Connor Assalley,2018-09-15,2,Iowa State,,Oklahoma,L,3,3,100.0,2,2,100.0,9,connor-assalley-1
John Baron,2018-09-15,3,San Diego State,,Arizona State,W,2,2,100.0,2,2,100.0,8,john-baron-1
Dylan Brown,2018-09-15,4,New Mexico State,,New Mexico,L,2,2,100.0,1,2,50.0,5,dylan-brown-1
Wyatt Bryan,2018-09-15,4,Colorado State,@,Florida,L,1,1,100.0,1,3,33.3,4,wyatt-bryan-1
Joseph Bulovas,2018-09-15,3,Alabama,@,Mississippi,W,8,8,100.0,2,3,66.7,14,joseph-bulovas-1
Cole Bunce,2018-09-15,3,Texas Christian,N,Ohio State,L,0,0,,0,1,0.0,0,cole-bunce-1
Miles Butler,2018-09-15,3,Kentucky,,Murray State,W,6,6,100.0,2,2,100.0,12,miles-butler-1
Anders Carlson,2018-09-15,3,Auburn,,Louisiana State,L,3,3,100.0,0,1,0.0,3,anders-carlson-1
Emmit Carpenter,2018-09-15,3,Minnesota,,Miami (OH),W,3,3,100.0,1,1,100.0,6,emmit-carpenter-1
Jordan Choukair,2018-09-15,3,Oregon State,@,Nevada,L,5,5,100.0,0,2,0.0,5,jordan-choukair-1
Brent Cimaglia,2018-09-15,3,Tennessee,,Texas-El Paso,W,3,3,100.0,1,1,100.0,6,brent-cimaglia-1
Bryce Crawford,2018-09-15,3,San Jose State,@,Oregon,L,1,1,100.0,3,3,100.0,10,bryce-crawford-1
Blaton Creque,2018-09-15,3,Louisville,,Western Kentucky,W,2,2,100.0,2,2,100.0,8,blaton-creque-1
Cameron Dicker,2018-09-15,3,Texas,,Southern California,W,4,4,100.0,3,3,100.0,13,cameron-dicker-2
Zach Emerson,2018-09-15,3,Oregon,,San Jose State,W,5,5,100.0,0,1,0.0,5,zach-emerson-1
