Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Justice Shelton-Mosley,2019-09-28,4,Vanderbilt,,Northern Illinois,W,2,24,12.0,0,justice-shelton-mosley-1
Ainias Smith,2019-09-28,5,Texas A&M,N,Arkansas,W,1,9,9.0,0,ainias-smith-1
Bryson Smith,2019-09-28,5,Houston,@,North Texas,W,2,63,31.5,1,bryson-smith-1
Tyler Snead,2019-09-28,5,East Carolina,@,Old Dominion,W,2,3,1.5,0,tyler-snead-1
Brandon Sowards,2019-09-28,5,Michigan State,,Indiana,W,1,22,22.0,0,brandon-sowards-1
Amon-Ra St. Brown,2019-09-28,5,Southern California,@,Washington,L,1,6,6.0,0,amon-ra-st-brown-1
Dillon Stoner,2019-09-28,5,Oklahoma State,,Kansas State,W,2,5,2.5,0,dillon-stoner-1
D.J. Stubbs,2019-09-28,5,Liberty,,New Mexico,W,2,14,7.0,0,dj-stubbs-1
Sage Surratt,2019-09-28,5,Wake Forest,@,Boston College,W,2,17,8.5,0,sage-surratt-1
Maurice Thomas,2019-09-28,5,Miami (OH),,Buffalo,W,3,68,22.7,0,maurice-thomas-2
Thayer Thomas,2019-09-28,5,North Carolina State,@,Florida State,L,2,10,5.0,0,thayer-thomas-1
Austin Trammell,2019-09-28,5,Rice,,Louisiana Tech,L,3,31,10.3,0,austin-trammell-1
Cole Tucker,2019-09-28,4,Northern Illinois,@,Vanderbilt,L,2,-6,-3.0,0,cole-tucker-1
Christian Tutt,2019-09-28,5,Auburn,,Mississippi State,W,3,34,11.3,0,christian-tutt-1
Jaylen Waddle,2019-09-28,5,Alabama,,Mississippi,W,3,52,17.3,0,jaylen-waddle-1
Garrett Wilson,2019-09-28,5,Ohio State,@,Nebraska,W,1,2,2.0,0,garrett-wilson-2
Michael Wilson,2019-09-28,5,Stanford,@,Oregon State,W,1,27,27.0,0,michael-wilson-3
Dante Wright,2019-09-28,5,Colorado State,@,Utah State,L,1,5,5.0,0,dante-wright-1
Isaiah Wright,2019-09-28,4,Temple,,Georgia Tech,W,2,16,8.0,0,isaiah-wright-1
Avery Young,2019-09-28,4,Rutgers,@,Michigan,L,1,0,0.0,0,avery-young-2
Wesley Kennedy III,2019-10-03,5,Georgia Southern,@,South Alabama,W,1,8,8.0,0,wesley-kennedy-iii-1
Tra Minter,2019-10-03,6,South Alabama,,Georgia Southern,L,2,7,3.5,0,tra-minter-1
Tyler Snead,2019-10-03,6,East Carolina,,Temple,L,1,-1,-1.0,0,tyler-snead-1
Isaiah Wright,2019-10-03,5,Temple,@,East Carolina,W,1,14,14.0,0,isaiah-wright-1
Otis Anderson,2019-10-04,6,Central Florida,@,Cincinnati,L,2,6,3.0,0,otis-anderson-1
Brandon Ezell,2019-10-04,5,San Jose State,,New Mexico,W,3,4,1.3,0,brandon-ezell-1
Ryan Montgomery,2019-10-04,5,Cincinnati,,Central Florida,W,1,3,3.0,0,ryan-montgomery-1
De'John Rogers,2019-10-04,5,New Mexico,@,San Jose State,L,2,-2,-1.0,0,dejohn-rogers-1
Maurice Alexander,2019-10-05,5,Florida International,,Massachusetts,W,2,140,70.0,1,maurice-alexander-2
Jackson Anthrop,2019-10-05,5,Purdue,@,Penn State,L,1,-7,-7.0,0,jackson-anthrop-1
Josh Blackwell,2019-10-05,5,Duke,,Pittsburgh,L,3,32,10.7,0,josh-blackwell-1
Josh Blancato,2019-10-05,5,Georgia Tech,,North Carolina,L,3,16,5.3,0,josh-blancato-1
Dominick Blaylock,2019-10-05,5,Georgia,@,Tennessee,W,1,6,6.0,0,dominick-blaylock-1
Xavier Brown,2019-10-05,5,Louisiana-Monroe,,Memphis,L,1,3,3.0,0,xavier-brown-2
Rodjay Burns,2019-10-05,5,Louisville,,Boston College,W,3,11,3.7,0,rodjay-burns-1
Jordan Byrd,2019-10-05,5,San Diego State,@,Colorado State,W,2,15,7.5,0,jordan-byrd-1
Brian Casteel,2019-10-05,5,Arizona,@,Colorado,W,2,2,1.0,0,brian-casteel-1
OJ Clark,2019-10-05,6,New Mexico State,,Liberty,L,2,79,39.5,0,oj-clark-1
Kyron Cumby,2019-10-05,5,Illinois,@,Minnesota,L,1,5,5.0,0,kyron-cumby-1
Dylan Drummond,2019-10-05,5,Eastern Michigan,@,Central Michigan,L,1,3,3.0,0,dylan-drummond-1
Jack Dunn,2019-10-05,5,Wisconsin,,Kent State,W,3,20,6.7,0,jack-dunn-1
B.J. Edmonds,2019-10-05,6,Arkansas State,@,Georgia State,L,3,46,15.3,0,bj-edmonds-1
Maurice Ffrench,2019-10-05,6,Pittsburgh,@,Duke,W,2,48,24.0,0,maurice-ffrench-1
Chris Finke,2019-10-05,5,Notre Dame,,Bowling Green State,W,3,34,11.3,0,chris-finke-1
Richaud Floyd,2019-10-05,5,Missouri,,Troy,W,1,2,2.0,0,richaud-floyd-1
Paris Ford,2019-10-05,6,Pittsburgh,@,Duke,W,1,-1,-1.0,0,paris-ford-1
Justin Garrett,2019-10-05,5,Texas-El Paso,,Texas-San Antonio,L,1,8,8.0,0,justin-garrett-3
Jacob Gasser,2019-10-05,5,Nevada-Las Vegas,,Boise State,L,2,0,0.0,0,jacob-gasser-1
Hezekiah Grimsley,2019-10-05,5,Virginia Tech,@,Miami (FL),W,1,3,3.0,0,hezekiah-grimsley-1
KJ Hamler,2019-10-05,5,Penn State,,Purdue,W,6,37,6.2,0,kj-hamler-1
Jevon Holland,2019-10-05,5,Oregon,,California,W,1,24,24.0,0,jevon-holland-1
Sheldon Jones,2019-10-05,5,Texas-San Antonio,@,Texas-El Paso,W,2,10,5.0,0,sheldon-jones-1
Talik Keaton,2019-10-05,5,Marshall,@,Middle Tennessee State,L,2,0,0.0,0,talik-keaton-1
D.L. Knock,2019-10-05,5,Ohio,@,Buffalo,W,1,3,3.0,0,dl-knock-1
CeeDee Lamb,2019-10-05,5,Oklahoma,@,Kansas,W,2,46,23.0,0,ceedee-lamb-1
Riley Lees,2019-10-05,5,Northwestern,@,Nebraska,L,2,3,1.5,0,riley-lees-1
Travis Levy,2019-10-05,6,Boston College,@,Louisville,L,2,20,10.0,0,travis-levy-1
Rayshad Lewis,2019-10-05,5,Maryland,@,Rutgers,W,1,0,0.0,0,rayshad-lewis-2
Devin Maddox,2019-10-05,5,Toledo,,Western Michigan,W,1,21,21.0,0,devin-maddox-1
Danzel Mckinley-Lewis,2019-10-05,5,Toledo,,Western Michigan,W,1,27,27.0,0,danzel-mckinley-lewis-1
Zech McPhearson,2019-10-05,5,Texas Tech,,Oklahoma State,W,1,-2,-2.0,0,zech-mcphearson-1
Riley Miller,2019-10-05,5,Ball State,@,Northern Illinois,W,1,-1,-1.0,0,riley-miller-1
Myron Mitchell,2019-10-05,5,Alabama-Birmingham,,Rice,W,1,0,0.0,0,myron-mitchell-1
Keith Mixon,2019-10-05,6,Western Michigan,@,Toledo,L,2,16,8.0,0,keith-mixon-1
Elijah Moore,2019-10-05,6,Mississippi,,Vanderbilt,W,2,6,3.0,0,elijah-moore-1
Dazz Newsome,2019-10-05,6,North Carolina,@,Georgia Tech,W,2,20,10.0,0,dazz-newsome-1
Trey Palmer,2019-10-05,5,Louisiana State,,Utah State,W,1,10,10.0,0,trey-palmer-1
Donovan Peoples-Jones,2019-10-05,5,Michigan,,Iowa,W,1,36,36.0,0,donovan-peoples-jones-1
Ben Peterson,2019-10-05,5,Air Force,@,Navy,L,1,0,0.0,0,ben-peterson-1
Kyle Phillips,2019-10-05,6,UCLA,,Oregon State,L,1,15,15.0,0,kyle-phillips-4
Kalil Pimpleton,2019-10-05,6,Central Michigan,,Eastern Michigan,W,1,-2,-2.0,0,kalil-pimpleton-1
Nico Ragaini,2019-10-05,5,Iowa,@,Michigan,L,4,54,13.5,0,nico-ragaini-1
Nikko Remigio,2019-10-05,6,California,@,Oregon,L,1,3,3.0,0,nikko-remigio-1
Isaiah Rodgers,2019-10-05,6,Massachusetts,@,Florida International,L,1,15,15.0,0,isaiah-rodgers-1
Jake Rogers,2019-10-05,5,Bowling Green State,@,Notre Dame,L,2,4,2.0,0,jake-rogers-2
K.J. Sails,2019-10-05,5,South Florida,@,Connecticut,W,1,-2,-2.0,0,kj-sails-1
Justice Shelton-Mosley,2019-10-05,5,Vanderbilt,@,Mississippi,L,2,9,4.5,0,justice-shelton-mosley-1
Alec Sinkfield,2019-10-05,5,West Virginia,,Texas,L,2,-2,-1.0,0,alec-sinkfield-1
Quayvon Skanes,2019-10-05,5,Connecticut,,South Florida,L,1,17,17.0,0,quayvon-skanes-1
JD Spielman,2019-10-05,6,Nebraska,,Northwestern,W,1,3,3.0,0,jd-spielman-1
Dimitri Stanley,2019-10-05,5,Colorado,,Arizona,L,2,15,7.5,0,dimitri-stanley-1
Dillon Stoner,2019-10-05,6,Oklahoma State,@,Texas Tech,L,1,9,9.0,0,dillon-stoner-1
D.J. Stubbs,2019-10-05,6,Liberty,@,New Mexico State,W,1,1,1.0,0,dj-stubbs-1
Jonathan Sutherland,2019-10-05,5,Penn State,,Purdue,W,1,0,0.0,0,jonathan-sutherland-1
Jeff Thomas,2019-10-05,5,Miami (FL),,Virginia Tech,L,1,29,29.0,0,jeff-thomas-6
Austin Trammell,2019-10-05,6,Rice,@,Alabama-Birmingham,L,1,3,3.0,0,austin-trammell-1
Cole Tucker,2019-10-05,5,Northern Illinois,,Ball State,L,2,9,4.5,0,cole-tucker-1
Dayton Wade,2019-10-05,5,Western Kentucky,@,Old Dominion,W,1,7,7.0,0,dayton-wade-1
Quavian White,2019-10-05,5,Georgia State,,Arkansas State,W,1,10,10.0,0,quavian-white-1
Joe Wilkins,2019-10-05,5,Notre Dame,,Bowling Green State,W,1,2,2.0,0,joe-wilkins-3
Avery Williams,2019-10-05,5,Boise State,@,Nevada-Las Vegas,W,8,58,7.3,0,avery-williams-6
Michael Wilson,2019-10-05,6,Stanford,,Washington,W,1,3,3.0,0,michael-wilson-3
Garrett Winn,2019-10-05,4,Navy,,Air Force,W,1,1,1.0,0,garrett-winn-1
Eric Garror,2019-10-09,6,Louisiana,,Appalachian State,L,2,12,6.0,0,eric-garror-1
Thomas Hennigan,2019-10-09,5,Appalachian State,@,Louisiana,W,1,-1,-1.0,0,thomas-hennigan-1
Chris Smith,2019-10-09,6,Louisiana,,Appalachian State,L,1,14,14.0,0,chris-smith-22
Hutch White,2019-10-10,6,Texas State,,Louisiana-Monroe,L,1,0,0.0,0,hutch-white-1
Jevon Holland,2019-10-11,6,Oregon,,Colorado,W,2,24,12.0,0,jevon-holland-1
Billy Kemp,2019-10-11,6,Virginia,@,Miami (FL),L,3,18,6.0,0,billy-kemp-2
Dimitri Stanley,2019-10-11,6,Colorado,@,Oregon,L,1,9,9.0,0,dimitri-stanley-1
Dante Wright,2019-10-11,7,Colorado State,@,New Mexico,W,1,0,0.0,0,dante-wright-1
Jaylond Adams,2019-10-12,6,Southern Mississippi,,North Texas,W,2,-3,-1.5,0,jaylond-adams-1
Josh Ali,2019-10-12,6,Kentucky,,Arkansas,W,2,18,9.0,0,josh-ali-1
Jackson Anthrop,2019-10-12,6,Purdue,,Maryland,W,1,5,5.0,0,jackson-anthrop-1
Grayland Arnold,2019-10-12,6,Baylor,,Texas Tech,W,1,12,12.0,0,grayland-arnold-1
Chatarius Atwell,2019-10-12,6,Louisville,@,Wake Forest,W,1,50,50.0,0,chatarius-atwell-1
Josh Blackwell,2019-10-12,6,Duke,,Georgia Tech,W,3,50,16.7,0,josh-blackwell-1
Lynn Bowden Jr.,2019-10-12,6,Kentucky,,Arkansas,W,1,0,0.0,0,lynn-bowden-jr-1
Jamari Bozeman,2019-10-12,6,Bowling Green State,,Toledo,W,1,9,9.0,0,jamari-bozeman-1
Darrell Brown,2019-10-12,6,Old Dominion,@,Marshall,L,4,21,5.3,0,darrell-brown-4
Treylon Burks,2019-10-12,6,Arkansas,@,Kentucky,L,1,26,26.0,0,treylon-burks-1
Clayton Bush,2019-10-12,6,Western Kentucky,,Army,W,2,7,3.5,0,clayton-bush-1
Dashon Bussell,2019-10-12,7,Western Michigan,,Miami (OH),W,1,7,7.0,0,dashon-bussell-1
Jordan Byrd,2019-10-12,6,San Diego State,,Wyoming,W,3,21,7.0,0,jordan-byrd-1
Marquez Callaway,2019-10-12,6,Tennessee,,Mississippi State,W,1,13,13.0,0,marquez-callaway-1
OJ Clark,2019-10-12,7,New Mexico State,@,Central Michigan,L,1,25,25.0,0,oj-clark-1
Austin Conway,2019-10-12,6,Wyoming,@,San Diego State,L,3,28,9.3,0,austin-conway-1
Dante Cousart,2019-10-12,6,Florida Atlantic,,Middle Tennessee State,W,1,0,0.0,0,dante-cousart-1
Alvin Davis,2019-10-12,6,Akron,,Kent State,L,1,4,4.0,0,alvin-davis-4
Danny Davis,2019-10-12,6,Wisconsin,,Michigan State,W,2,4,2.0,0,danny-davis-5
Romeo Doubs,2019-10-12,6,Nevada,,San Jose State,W,1,8,8.0,0,romeo-doubs-1
Demetrius Douglas,2019-10-12,6,Minnesota,,Nebraska,W,1,4,4.0,0,demetrius-douglas-2
Dylan Drummond,2019-10-12,6,Eastern Michigan,,Ball State,L,1,29,29.0,0,dylan-drummond-1
Jack Dunn,2019-10-12,6,Wisconsin,,Michigan State,W,1,5,5.0,0,jack-dunn-1
Brandon Ezell,2019-10-12,6,San Jose State,@,Nevada,L,3,17,5.7,0,brandon-ezell-1
Kaleb Fossum,2019-10-12,6,Nevada,,San Jose State,W,1,7,7.0,0,kaleb-fossum-1
Aaron Fuller,2019-10-12,7,Washington,@,Arizona,W,4,18,4.5,0,aaron-fuller-1
Xander Gagnon,2019-10-12,6,Duke,,Georgia Tech,W,1,11,11.0,0,xander-gagnon-1
Jordan Glasgow,2019-10-12,6,Michigan,@,Illinois,W,1,32,32.0,0,jordan-glasgow-1
KJ Hamler,2019-10-12,6,Penn State,@,Iowa,W,1,5,5.0,0,kj-hamler-1
Smoke Harris,2019-10-12,6,Louisiana Tech,,Massachusetts,W,1,0,0.0,0,smoke-harris-1
Aleva Hifo,2019-10-12,6,Brigham Young,@,South Florida,L,2,26,13.0,0,aleva-hifo-1
Jerry Howard,2019-10-12,6,Georgia Tech,@,Duke,L,1,9,9.0,0,jerry-howard-2
Javon Jackson,2019-10-12,6,Duke,,Georgia Tech,W,1,14,14.0,1,javon-jackson-2
Johnathon Johnson,2019-10-12,6,Missouri,,Mississippi,W,2,1,0.5,0,johnathon-johnson-2
Willie Johnson,2019-10-12,6,Marshall,,Old Dominion,W,1,11,11.0,0,willie-johnson-5
Amare Jones,2019-10-12,6,Tulane,,Connecticut,W,2,35,17.5,0,amare-jones-1
Jalen Jones,2019-10-12,6,Arizona State,,Washington State,W,1,7,7.0,0,jack-jones-5
Sheldon Jones,2019-10-12,6,Texas-San Antonio,,Alabama-Birmingham,L,1,0,0.0,0,sheldon-jones-1
Ale Kaho,2019-10-12,6,Alabama,@,Texas A&M,W,1,22,22.0,0,ale-kaho-1
Talik Keaton,2019-10-12,6,Marshall,,Old Dominion,W,1,10,10.0,0,talik-keaton-1
D.L. Knock,2019-10-12,6,Ohio,,Northern Illinois,L,1,17,17.0,0,dl-knock-1
CeeDee Lamb,2019-10-12,6,Oklahoma,N,Texas,W,3,6,2.0,0,ceedee-lamb-1
Ty Lee,2019-10-12,6,Middle Tennessee State,@,Florida Atlantic,L,1,1,1.0,0,ty-lee-1
Corey Lersch,2019-10-12,6,Northern Illinois,@,Ohio,W,1,20,20.0,0,corey-lersch-1
Nafees Lyon,2019-10-12,6,UNC Charlotte,@,Florida International,L,1,-4,-4.0,0,nafees-lyon-1
D.J. Matthews,2019-10-12,6,Florida State,@,Clemson,L,1,9,9.0,0,dj-matthews-1
Alonzo McCoy,2019-10-12,7,Central Michigan,,New Mexico State,W,1,0,0.0,0,alonzo-mccoy-1
Danzel Mckinley-Lewis,2019-10-12,6,Toledo,@,Bowling Green State,L,1,-1,-1.0,0,danzel-mckinley-lewis-1
Myron Mitchell,2019-10-12,6,Alabama-Birmingham,@,Texas-San Antonio,W,2,19,9.5,0,myron-mitchell-1
Ryan Montgomery,2019-10-12,6,Cincinnati,@,Houston,W,1,9,9.0,0,ryan-montgomery-1
Cade Musser,2019-10-12,6,Missouri,,Mississippi,W,1,9,9.0,0,cade-musser-1
Levi Onwuzurike,2019-10-12,7,Washington,@,Arizona,W,1,12,12.0,0,levi-onwuzurike-1
Donovan Peoples-Jones,2019-10-12,6,Michigan,@,Illinois,W,1,3,3.0,0,donovan-peoples-jones-1
Whop Philyor,2019-10-12,6,Indiana,,Rutgers,W,2,8,4.0,0,whop-philyor-1
Kalil Pimpleton,2019-10-12,7,Central Michigan,,New Mexico State,W,3,68,22.7,0,kalil-pimpleton-1
Thomas Reid III,2019-10-12,6,Arizona,,Washington,L,1,-10,-10.0,0,thomas-reid-iii-1
Elijah Riley,2019-10-12,6,Army,@,Western Kentucky,L,2,5,2.5,0,elijah-riley-1
Jacob Robertson,2019-10-12,6,Tulane,,Connecticut,W,1,-1,-1.0,0,jacob-robertson-1
Jake Rogers,2019-10-12,6,Bowling Green State,,Toledo,W,1,-1,-1.0,0,jake-rogers-2
K.J. Sails,2019-10-12,6,South Florida,,Brigham Young,W,2,22,11.0,0,kj-sails-1
Tyrell Shavers,2019-10-12,6,Alabama,@,Texas A&M,W,1,2,2.0,1,tyrell-shavers-1
Justice Shelton-Mosley,2019-10-12,6,Vanderbilt,,Nevada-Las Vegas,L,1,14,14.0,0,justice-shelton-mosley-1
Demari Simpkins,2019-10-12,6,Utah,@,Oregon State,W,2,-1,-0.5,0,demari-simpkins-1
Ainias Smith,2019-10-12,6,Texas A&M,,Alabama,L,1,10,10.0,0,ainias-smith-1
Bryson Smith,2019-10-12,6,Houston,,Cincinnati,L,2,3,1.5,0,bryson-smith-1
Brandon Sowards,2019-10-12,7,Michigan State,@,Wisconsin,L,1,-1,-1.0,0,brandon-sowards-1
JD Spielman,2019-10-12,7,Nebraska,@,Minnesota,L,2,7,3.5,0,jd-spielman-1
Amon-Ra St. Brown,2019-10-12,6,Southern California,@,Notre Dame,L,1,10,10.0,0,amon-ra-st-brown-1
Maurice Thomas,2019-10-12,6,Miami (OH),@,Western Michigan,L,1,1,1.0,0,maurice-thomas-2
Tre Tucker,2019-10-12,6,Cincinnati,@,Houston,W,1,2,2.0,0,tre-tucker-1
Ky'Jon Tyler,2019-10-12,6,Coastal Carolina,,Georgia State,L,1,10,10.0,0,kyjon-tyler-1
Tyler Vaughns,2019-10-12,6,Southern California,@,Notre Dame,L,1,6,6.0,0,tyler-vaughns-1
Jaylen Waddle,2019-10-12,6,Alabama,@,Texas A&M,W,4,128,32.0,0,jaylen-waddle-1
Quez Watkins,2019-10-12,6,Southern Mississippi,,North Texas,W,1,0,0.0,0,quez-watkins-1
Quavian White,2019-10-12,6,Georgia State,@,Coastal Carolina,W,1,-2,-2.0,0,quavian-white-1
Avery Williams,2019-10-12,6,Boise State,,Hawaii,W,1,4,4.0,0,avery-williams-6
Garrett Winn,2019-10-12,5,Navy,@,Tulsa,W,3,26,8.7,0,garrett-winn-1
B.J. Edmonds,2019-10-17,7,Arkansas State,,Louisiana,L,1,2,2.0,0,bj-edmonds-1
Spencer Jorgensen,2019-10-17,7,Stanford,,UCLA,L,1,21,21.0,1,spencer-jorgensen-1
Kyle Phillips,2019-10-17,7,UCLA,@,Stanford,W,1,4,4.0,0,kyle-phillips-4
Michael Wilson,2019-10-17,7,Stanford,,UCLA,L,2,0,0.0,0,michael-wilson-3
Dante Cousart,2019-10-18,7,Florida Atlantic,,Marshall,L,1,2,2.0,0,dante-cousart-1
Maurice Ffrench,2019-10-18,7,Pittsburgh,@,Syracuse,W,2,2,1.0,0,maurice-ffrench-1
Jacob Gasser,2019-10-18,7,Nevada-Las Vegas,@,Fresno State,L,1,0,0.0,0,jacob-gasser-1
Talik Keaton,2019-10-18,7,Marshall,@,Florida Atlantic,W,1,12,12.0,0,talik-keaton-1
Riley Lees,2019-10-18,6,Northwestern,,Ohio State,L,2,12,6.0,0,riley-lees-1
Demario McCall,2019-10-18,7,Ohio State,@,Northwestern,W,1,-1,-1.0,0,demario-mccall-1
Sean Riley,2019-10-18,7,Syracuse,,Pittsburgh,L,3,22,7.3,0,sean-riley-2
Ronnie Rivers,2019-10-18,6,Fresno State,,Nevada-Las Vegas,W,1,19,19.0,0,ronnie-rivers-1
Garrett Wilson,2019-10-18,7,Ohio State,@,Northwestern,W,2,3,1.5,0,garrett-wilson-2
Jonathan Alexander,2019-10-19,6,Kansas State,,Texas Christian,W,1,28,28.0,0,jonathan-alexander-1
Josh Ali,2019-10-19,7,Kentucky,@,Georgia,L,2,13,6.5,0,josh-ali-1
Otis Anderson,2019-10-19,7,Central Florida,,East Carolina,W,1,10,10.0,0,otis-anderson-1
Jackson Anthrop,2019-10-19,7,Purdue,@,Iowa,L,1,-3,-3.0,0,jackson-anthrop-1
Stanley Berryhill III,2019-10-19,7,Arizona,@,Southern California,L,2,-1,-0.5,0,stanley-berryhill-iii-1
Josh Blackwell,2019-10-19,7,Duke,@,Virginia,L,1,6,6.0,0,josh-blackwell-1
Dominick Blaylock,2019-10-19,7,Georgia,,Kentucky,W,1,7,7.0,0,dominick-blaylock-1
A.J. Brathwaite Jr.,2019-10-19,7,Western Kentucky,,UNC Charlotte,W,1,17,17.0,0,aj-brathwaite-jr-1
Darrell Brown,2019-10-19,7,Old Dominion,@,Alabama-Birmingham,L,1,7,7.0,0,darrell-brown-4
Jordan Byrd,2019-10-19,7,San Diego State,@,San Jose State,W,1,11,11.0,0,jordan-byrd-1
Marquez Callaway,2019-10-19,7,Tennessee,@,Alabama,L,1,22,22.0,0,marquez-callaway-1
Steven Claude,2019-10-19,7,Wake Forest,,Florida State,W,1,4,4.0,0,steven-claude-1
Max Cooper,2019-10-19,7,Iowa,,Purdue,W,1,2,2.0,0,max-cooper-1
Isiah Cox,2019-10-19,7,Ohio,,Kent State,W,1,4,4.0,0,isiah-cox-1
Roger Cray,2019-10-19,7,Western Kentucky,,UNC Charlotte,W,1,8,8.0,0,roger-cray-1
Jaelon Darden,2019-10-19,7,North Texas,,Middle Tennessee State,W,3,18,6.0,0,jaelon-darden-1
Alvin Davis,2019-10-19,7,Akron,,Buffalo,L,1,-4,-4.0,0,alvin-davis-4
Danny Davis,2019-10-19,7,Wisconsin,@,Illinois,L,2,33,16.5,0,danny-davis-5
Malik Dear,2019-10-19,7,Mississippi State,,Louisiana State,L,2,3,1.5,0,malik-dear-1
Dylan Drummond,2019-10-19,7,Eastern Michigan,,Western Michigan,W,1,16,16.0,0,dylan-drummond-1
Brandon Ezell,2019-10-19,7,San Jose State,,San Diego State,L,1,8,8.0,0,brandon-ezell-1
DeShawn Gaddie,2019-10-19,7,North Texas,,Middle Tennessee State,W,1,9,9.0,0,deshawn-gaddie-1
Hezekiah Grimsley,2019-10-19,7,Virginia Tech,,North Carolina,W,1,9,9.0,0,hezekiah-grimsley-1
KJ Hamler,2019-10-19,7,Penn State,,Michigan,W,3,7,2.3,0,kj-hamler-1
Leroy Henley,2019-10-19,7,East Carolina,@,Central Florida,L,1,19,19.0,0,leroy-henley-1
Thomas Hennigan,2019-10-19,6,Appalachian State,,Louisiana-Monroe,W,2,14,7.0,0,thomas-hennigan-1
Aleva Hifo,2019-10-19,7,Brigham Young,,Boise State,W,1,14,14.0,0,aleva-hifo-1
Kendall Hinton,2019-10-19,7,Wake Forest,,Florida State,W,2,7,3.5,0,kendall-hinton-1
Jordan Holmes,2019-10-19,7,Illinois,,Wisconsin,W,1,5,5.0,0,jordan-holmes-2
Jesiah Irish,2019-10-19,7,Oregon State,@,California,W,3,9,3.0,0,jesiah-irish-1
Amare Jones,2019-10-19,7,Tulane,@,Memphis,L,1,1,1.0,0,amare-jones-1
Deshaunte Jones,2019-10-19,7,Iowa State,@,Texas Tech,W,1,6,6.0,0,deshaunte-jones-1
Jalen Jones,2019-10-19,7,Arizona State,@,Utah,L,2,13,6.5,0,jack-jones-5
Billy Kemp,2019-10-19,7,Virginia,,Duke,W,1,2,2.0,0,billy-kemp-2
Derion Kendrick,2019-10-19,7,Clemson,@,Louisville,W,2,-9,-4.5,0,derion-kendrick-1
Wesley Kennedy III,2019-10-19,6,Georgia Southern,,Coastal Carolina,W,1,-1,-1.0,0,wesley-kennedy-iii-1
CeeDee Lamb,2019-10-19,7,Oklahoma,,West Virginia,W,3,6,2.0,0,ceedee-lamb-1
Ty Lee,2019-10-19,7,Middle Tennessee State,@,North Texas,L,1,1,1.0,0,ty-lee-1
Travis Levy,2019-10-19,7,Boston College,,North Carolina State,W,2,21,10.5,0,travis-levy-1
Kenny Logan Jr.,2019-10-19,7,Kansas,@,Texas,L,1,14,14.0,0,kenny-logan-jr-1
Nafees Lyon,2019-10-19,7,UNC Charlotte,@,Western Kentucky,L,1,6,6.0,0,nafees-lyon-1
Devin Maddox,2019-10-19,7,Toledo,@,Ball State,L,2,28,14.0,0,devin-maddox-1
D.J. Matthews,2019-10-19,7,Florida State,@,Wake Forest,L,1,8,8.0,0,dj-matthews-1
Jesse Matthews,2019-10-19,7,San Diego State,@,San Jose State,W,1,0,0.0,0,jesse-matthews-1
Chico McClatcher,2019-10-19,8,Washington,,Oregon,L,1,0,0.0,0,chico-mcclatcher-1
Zech McPhearson,2019-10-19,7,Texas Tech,,Iowa State,L,1,0,0.0,0,zech-mcphearson-1
Riley Miller,2019-10-19,7,Ball State,,Toledo,W,4,39,9.8,0,riley-miller-1
Myron Mitchell,2019-10-19,7,Alabama-Birmingham,,Old Dominion,W,2,3,1.5,0,myron-mitchell-1
Keith Mixon,2019-10-19,8,Western Michigan,@,Eastern Michigan,L,1,1,1.0,0,keith-mixon-1
Ryan Montgomery,2019-10-19,7,Cincinnati,,Tulsa,W,4,46,11.5,0,ryan-montgomery-1
Elijah Moore,2019-10-19,8,Mississippi,,Texas A&M,L,1,6,6.0,0,elijah-moore-1
Cade Musser,2019-10-19,7,Missouri,@,Vanderbilt,L,3,7,2.3,0,cade-musser-1
Jordan Nathan,2019-10-19,6,Utah State,,Nevada,W,1,20,20.0,0,jordan-nathan-1
K.J. Osborn,2019-10-19,7,Miami (FL),,Georgia Tech,L,2,68,34.0,0,kj-osborn-1
Donovan Peoples-Jones,2019-10-19,7,Michigan,@,Penn State,L,5,12,2.4,0,donovan-peoples-jones-1
Whop Philyor,2019-10-19,7,Indiana,@,Maryland,W,1,7,7.0,0,whop-philyor-1
Kalil Pimpleton,2019-10-19,8,Central Michigan,@,Bowling Green State,W,1,12,12.0,0,kalil-pimpleton-1
James Proche,2019-10-19,7,Southern Methodist,,Temple,W,3,28,9.3,0,james-proche-1
Nikko Remigio,2019-10-19,7,California,,Oregon State,L,4,24,6.0,0,nikko-remigio-1
Amari Rodgers,2019-10-19,7,Clemson,@,Louisville,W,2,19,9.5,0,amari-rodgers-1
De'John Rogers,2019-10-19,7,New Mexico,@,Wyoming,L,2,17,8.5,0,dejohn-rogers-1
Jake Rogers,2019-10-19,7,Bowling Green State,,Central Michigan,L,1,1,1.0,0,jake-rogers-2
CJ Sanders,2019-10-19,7,Southern Methodist,,Temple,W,2,-6,-3.0,0,cj-sanders-2
Justice Shelton-Mosley,2019-10-19,7,Vanderbilt,,Missouri,W,4,50,12.5,0,justice-shelton-mosley-1
Demari Simpkins,2019-10-19,7,Utah,,Arizona State,W,3,14,4.7,0,demari-simpkins-1
Alec Sinkfield,2019-10-19,7,West Virginia,@,Oklahoma,L,1,5,5.0,0,alec-sinkfield-1
Quayvon Skanes,2019-10-19,7,Connecticut,,Houston,L,1,-3,-3.0,0,quayvon-skanes-1
