Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Zach Cunningham,2015-09-26,4,Vanderbilt,@,Mississippi,L,4,7,11,1.5,1.0,zach-cunningham-1
Aaron Curry,2015-09-26,4,Texas Christian,@,Texas Tech,W,0,2,2,0.0,0.0,aaron-curry-2
Marcos Curry,2015-09-26,4,Texas-San Antonio,,Colorado State,L,2,4,6,0.0,0.0,marcos-curry-1
Nick Cuthbert,2015-09-26,4,Kent State,,Marshall,L,1,5,6,0.0,0.0,nick-cuthbert-1
Jeremy Cutrer,2015-09-26,4,Middle Tennessee State,@,Illinois,L,4,1,5,1.0,0.0,jeremy-cutrer-1
Nik D'Avanzo,2015-09-26,4,New Mexico,@,Wyoming,W,2,1,3,0.5,0.0,nik-davanzo-1
Olawale Dada,2015-09-26,3,Appalachian State,@,Old Dominion,W,0,1,1,0.0,0.0,olawale-dada-1
Andrews Dadeboe,2015-09-26,4,Buffalo,,Nevada,L,1,1,2,0.0,0.0,andrews-dadeboe-1
Darnell Dailey,2015-09-26,4,Texas State,@,Houston,L,2,2,4,0.0,0.0,darnell-dailey-2
Alex Dale,2015-09-26,4,Middle Tennessee State,@,Illinois,L,1,1,2,0.0,0.0,alex-dale-1
Torrey Dale,2015-09-26,4,Mississippi State,@,Auburn,W,1,0,1,0.0,0.0,torrey-dale-1
Marcus Dallas Jr.,2015-09-26,4,Texas State,@,Houston,L,1,0,1,0.0,0.0,marcus-dallas-jr-1
Zach Dancel,2015-09-26,4,Wake Forest,,Indiana,L,1,2,3,0.0,0.0,zach-dancel-1
Jaquis Dancy,2015-09-26,4,Louisiana Tech,,Florida International,W,0,1,1,0.0,0.0,jaquis-dancy-1
Armonze Daniel,2015-09-26,4,Marshall,@,Kent State,W,1,3,4,0.5,0.0,armonze-daniel-1
Darrion Daniels,2015-09-26,4,Oklahoma State,@,Texas,W,1,0,1,0.0,0.0,darrion-daniels-1
Deondre Daniels,2015-09-26,4,Miami (OH),@,Western Kentucky,L,2,0,2,0.0,0.0,deondre-daniels-1
Maurice Daniels,2015-09-26,4,New Mexico,@,Wyoming,W,1,1,2,1.0,0.0,maurice-daniels-2
Reggie Daniels,2015-09-26,4,Oregon,,Utah,L,0,2,2,0.0,0.0,reggie-daniels-1
Steven Daniels,2015-09-26,4,Boston College,,Northern Illinois,W,3,2,5,1.0,0.0,steven-daniels-1
Reed Darragh,2015-09-26,4,Texas-San Antonio,,Colorado State,L,1,0,1,0.0,0.0,reed-darragh-1
Travis Daugherty,2015-09-26,4,Ohio,@,Minnesota,L,0,3,3,0.0,0.0,travis-daugherty-1
Justice Davila,2015-09-26,4,Old Dominion,,Appalachian State,L,5,5,10,0.0,0.0,justice-davila-1
Darnell Davis Jr.,2015-09-26,4,Rutgers,,Kansas,W,2,0,2,1.0,0.0,darnell-davis-jr-1
Antwuan Davis,2015-09-26,4,Texas,,Oklahoma State,L,1,0,1,0.0,0.0,antwuan-davis-1
Braxton Davis,2015-09-26,4,Colorado State,@,Texas-San Antonio,W,0,1,1,0.0,0.0,braxton-davis-1
Carlos Davis,2015-09-26,4,Mississippi,,Vanderbilt,W,1,0,1,0.0,0.0,carlos-davis-2
Carlton Davis,2015-09-26,4,Auburn,,Mississippi State,L,5,1,6,0.0,0.0,carlton-davis-1
Chad Davis,2015-09-26,3,North Texas,@,Iowa,L,3,1,4,0.0,0.0,chad-davis-3
Davante Davis,2015-09-26,4,Texas,,Oklahoma State,L,0,3,3,0.0,0.0,davante-davis-1
Drew Davis,2015-09-26,4,Western Kentucky,,Miami (OH),W,1,1,2,0.0,0.0,drew-davis-3
Elliott Davis,2015-09-26,4,North Carolina State,@,South Alabama,W,0,1,1,0.0,0.0,elliott-davis-1
Garrett Davis,2015-09-26,3,Houston,,Texas State,W,1,0,1,0.0,0.0,garrett-davis-1
Ishmael Davis,2015-09-26,4,Texas State,@,Houston,L,1,1,2,0.0,0.0,ishmael-davis-1
Jarrad Davis,2015-09-26,4,Florida,,Tennessee,W,7,0,7,1.0,0.0,jarrad-davis-1
Kevin Davis,2015-09-26,4,Colorado State,@,Texas-San Antonio,W,3,4,7,1.5,1.0,kevin-davis-3
Luke Davis,2015-09-26,4,Mississippi,,Vanderbilt,W,1,0,1,0.0,0.0,luke-davis-1
Matt Davis,2015-09-26,4,Southern Methodist,,James Madison,L,1,0,1,0.0,0.0,matt-davis-4
Michael Davis,2015-09-26,4,Brigham Young,@,Michigan,L,1,0,1,0.0,0.0,michael-davis-7
Nate Davis,2015-09-26,4,UNC Charlotte,,Florida Atlantic,L,0,1,1,0.0,0.0,nate-davis-4
P.J. Davis,2015-09-26,4,Georgia Tech,@,Duke,L,9,4,13,1.0,1.0,pj-davis-1
Raaquan Davis,2015-09-26,3,Baylor,,Rice,W,1,1,2,1.5,0.0,raaquan-davis-1
Reggie Davis,2015-09-26,4,Georgia,,Southern,W,1,0,1,0.0,0.0,reggie-davis-4
Sean Davis,2015-09-26,4,Maryland,@,West Virginia,L,6,1,7,0.0,0.0,sean-davis-1
Shiro Davis,2015-09-26,4,Texas,,Oklahoma State,L,0,3,3,0.0,0.0,shiro-davis-1
Toran Davis,2015-09-26,4,Ohio,@,Minnesota,L,3,1,4,0.0,0.0,toran-davis-1
Raymond Davison,2015-09-26,4,California,@,Washington,W,0,2,2,0.0,0.0,raymond-davison-1
Bernard Dawson,2015-09-26,4,Georgia Southern,@,Idaho,W,4,1,5,1.0,1.0,bernard-dawson-1
Clay Dawson,2015-09-26,4,Eastern Michigan,,Army,L,1,3,4,0.0,0.0,clay-dawson-1
Grant Dawson,2015-09-26,4,Wake Forest,,Indiana,L,2,4,6,0.0,0.0,grant-dawson-1
Lamar Dawson,2015-09-26,4,Southern California,@,Arizona State,W,3,0,3,0.0,0.0,lamar-dawson-1
Sheldon Day,2015-09-26,4,Notre Dame,,Massachusetts,W,2,1,3,1.0,1.0,sheldon-day-1
Alex De La Torre,2015-09-26,4,Texas,,Oklahoma State,L,1,0,1,0.0,0.0,alex-de-la-torre-1
D.J. Dean,2015-09-26,4,Arkansas,N,Texas A&M,L,1,0,1,0.0,0.0,dj-dean-2
Jabari Dean,2015-09-26,4,Central Michigan,@,Michigan State,L,0,1,1,0.0,0.0,jabari-dean-1
Blake Dees,2015-09-26,4,South Alabama,,North Carolina State,L,2,4,6,0.0,0.0,blake-dees-1
Zachary Degrange,2015-09-26,3,Louisiana,,Akron,L,0,3,3,0.0,0.0,zachary-degrange-1
Chris Delarosa,2015-09-26,4,Georgia Southern,@,Idaho,W,8,1,9,0.0,0.0,chris-delarosa-1
Matt Dellinger,2015-09-26,4,Kent State,,Marshall,L,1,4,5,1.5,1.5,matt-dellinger-1
James Deloach,2015-09-26,4,Georgia,,Southern,W,3,0,3,0.0,0.0,james-deloach-1
Gaetano Demattei,2015-09-26,4,Hawaii,@,Wisconsin,L,1,1,2,0.0,0.0,gaetano-demattei-1
Kenya Dennis,2015-09-26,4,Missouri,@,Kentucky,L,2,1,3,0.0,0.0,kenya-dennis-1
Cam Denson,2015-09-26,4,Arizona,,UCLA,L,3,1,4,0.0,0.0,cam-denson-1
Denzel Devall,2015-09-26,4,Alabama,,Louisiana-Monroe,W,2,0,2,1.0,1.0,denzel-devall-1
Austin Diach,2015-09-26,4,Oregon,,Utah,L,0,1,1,0.0,0.0,austin-diach-1
Bryan DiCillo,2015-09-26,4,Ohio,@,Minnesota,L,2,5,7,0.0,0.0,bryan-dicillo-1
Derrick Dick,2015-09-26,4,Texas-San Antonio,,Colorado State,L,1,1,2,0.0,0.0,derrick-dick-1
Matt Dickerson,2015-09-26,4,UCLA,@,Arizona,W,1,0,1,1.0,0.0,matt-dickerson-1
Marcus Dillard,2015-09-26,3,Houston,,Texas State,W,1,0,1,0.0,0.0,marcus-dillard-1
K.J. Dillon,2015-09-26,3,West Virginia,,Maryland,W,1,0,1,1.0,0.0,kj-dillon-1
Mershad Dillon,2015-09-26,4,Texas State,@,Houston,L,0,1,1,0.0,0.0,mershad-dillon-1
Nick Dillon,2015-09-26,4,Eastern Michigan,,Army,L,0,1,1,0.0,0.0,nick-dillon-1
Steve Dillon,2015-09-26,4,Marshall,@,Kent State,W,1,2,3,0.0,0.0,steve-dillon-1
Malik Dilonga,2015-09-26,3,North Texas,@,Iowa,L,1,1,2,0.0,0.0,malik-dilonga-1
Joe Dineen,2015-09-26,3,Kansas,@,Rutgers,L,2,2,4,0.0,0.0,joe-dineen-1
Robert Dinkins,2015-09-26,4,North Carolina,,Delaware,W,1,1,2,0.0,0.0,robert-dinkins-1
Jeremiah Dinson,2015-09-26,4,Auburn,,Mississippi State,L,2,1,3,0.0,0.0,jeremiah-dinson-1
Troy Dipre,2015-09-26,4,Kent State,,Marshall,L,0,1,1,0.0,0.0,troy-dipre-1
Gerald Dixon,2015-09-26,4,South Carolina,,Central Florida,W,1,0,1,1.0,0.0,gerald-dixon-2
Sam Dobbs,2015-09-26,4,Vanderbilt,@,Mississippi,L,0,1,1,0.0,0.0,sam-dobbs-1
Matt Dobson,2015-09-26,4,Georgia Southern,@,Idaho,W,5,1,6,0.0,0.0,matt-dobson-1
Josh Dooley,2015-09-26,4,Miami (OH),@,Western Kentucky,L,1,0,1,1.0,0.0,josh-dooley-1
Vontarrius Dora,2015-09-26,4,Louisiana Tech,,Florida International,W,1,1,2,0.0,0.0,vontarrius-dora-1
Remaine Douglas,2015-09-26,3,Louisiana,,Akron,L,1,1,2,0.0,0.0,remaine-douglas-1
Michael Dowe Jr.,2015-09-26,3,Massachusetts,@,Notre Dame,L,1,0,1,0.0,0.0,michael-dowe-jr-1
Andrew Dowell,2015-09-26,4,Michigan State,,Central Michigan,W,1,1,2,1.0,0.0,andrew-dowell-1
Juwan Dowels,2015-09-26,4,Syracuse,,Louisiana State,L,1,0,1,0.0,0.0,juwan-dowels-1
Nolan Dowling,2015-09-26,4,Western Kentucky,,Miami (OH),W,1,0,1,0.0,0.0,nolan-dowling-1
Kemar Downer,2015-09-26,4,Florida Atlantic,@,UNC Charlotte,W,0,1,1,0.0,0.0,kemar-downer-1
Michael Downing,2015-09-26,4,Texas Christian,@,Texas Tech,W,6,2,8,0.0,0.0,michael-downing-1
Branden Dozier,2015-09-26,4,UNC Charlotte,,Florida Atlantic,L,3,1,4,0.0,0.0,branden-dozier-1
Sean Draper,2015-09-26,4,Iowa,,North Texas,W,1,0,1,0.0,0.0,sean-draper-1
Dajaun Drennon,2015-09-26,4,North Carolina,,Delaware,W,5,2,7,1.0,0.0,dajaun-drennon-1
Damariay Drew,2015-09-26,4,California,@,Washington,W,3,0,3,0.0,0.0,damariay-drew-1
Devante Duclos,2015-09-26,4,Western Kentucky,,Miami (OH),W,1,1,2,1.0,0.0,devante-duclos-1
Trey Dudley-Giles,2015-09-26,3,Massachusetts,@,Notre Dame,L,7,3,10,0.0,0.0,trey-dudley-giles-1
Ross Duhon,2015-09-26,3,Louisiana,,Akron,L,1,0,1,0.0,0.0,ross-duhon-1
Chris Dukes,2015-09-26,4,Toledo,,Arkansas State,W,1,0,1,0.0,0.0,chris-dukes-1
Phillip Dukes,2015-09-26,4,South Carolina,,Central Florida,W,1,0,1,0.0,0.0,phillip-dukes-1
Karmichael Dunbar,2015-09-26,3,Louisiana,,Akron,L,3,1,4,0.0,0.0,karmichael-dunbar-1
Ruben Dunbar,2015-09-26,4,Northern Illinois,@,Boston College,L,1,0,1,0.0,0.0,ruben-dunbar-1
Donnie Duncan,2015-09-26,4,New Mexico,@,Wyoming,W,5,0,5,0.0,0.0,donnie-duncan-2
Bri'Onte Dunn,2015-09-26,4,Ohio State,,Western Michigan,W,0,1,1,0.0,0.0,brionte-dunn-1
Ryan Dunn,2015-09-26,4,San Diego State,@,Penn State,L,1,2,3,1.0,0.0,ryan-dunn-1
Wendell Dunn,2015-09-26,4,Wake Forest,,Indiana,L,1,3,4,0.5,0.0,wendell-dunn-1
Step Durham,2015-09-26,4,Georgia Tech,@,Duke,L,2,0,2,0.0,0.0,step-durham-1
Chase Dutra,2015-09-26,4,Indiana,@,Wake Forest,W,2,1,3,0.0,0.0,chase-dutra-1
Stanley Dye Jr.,2015-09-26,4,Texas-San Antonio,,Colorado State,L,1,1,2,0.0,0.0,stanley-dye-jr-1
Darrian Dyson,2015-09-26,4,Florida International,@,Louisiana Tech,L,0,1,1,0.0,0.0,darrian-dyson-1
Ross Dzuris,2015-09-26,4,Nebraska,,Southern Mississippi,W,1,1,2,1.0,0.0,ross-dzuris-1
Devon Earl,2015-09-26,4,South Alabama,,North Carolina State,L,4,2,6,0.0,0.0,devon-earl-1
Brad Earnest,2015-09-26,4,Miami (OH),@,Western Kentucky,L,1,1,2,0.5,0.0,brad-earnest-1
Nathan Echard,2015-09-26,4,Illinois,,Middle Tennessee State,W,1,0,1,0.0,0.0,nathan-echard-1
Justyn Eddins,2015-09-26,4,Texas-San Antonio,,Colorado State,L,1,0,1,0.0,0.0,justyn-eddins-1
Ejiro Ederaine,2015-09-26,4,Fresno State,@,San Jose State,L,5,3,8,3.0,2.0,ejiro-ederaine-1
Zeke Edmonds,2015-09-26,3,Massachusetts,@,Notre Dame,L,2,2,4,0.5,0.0,zeke-edmonds-1
Jermaine Edmondson,2015-09-26,4,Michigan State,,Central Michigan,W,0,3,3,0.0,0.0,jermaine-edmondson-1
Terrell Edmunds,2015-09-26,4,Virginia Tech,@,East Carolina,L,0,3,3,0.0,0.0,terrell-edmunds-1
Tremaine Edmunds,2015-09-26,4,Virginia Tech,@,East Carolina,L,0,1,1,0.0,0.0,tremaine-edmunds-1
Chris Edwards,2015-09-26,4,Idaho,,Georgia Southern,L,8,0,8,2.0,0.0,chris-edwards-1
Devon Edwards,2015-09-26,4,Duke,,Georgia Tech,W,3,5,8,0.0,0.0,devon-edwards-1
Shannon Edwards,2015-09-26,4,Fresno State,@,San Jose State,L,6,3,9,1.0,1.0,shannon-edwards-1
T.J. Edwards,2015-09-26,4,Wisconsin,,Hawaii,W,2,2,4,0.0,0.0,tj-edwards-3
Emeke Egbule,2015-09-26,3,Houston,,Texas State,W,3,0,3,1.0,1.0,emeke-egbule-1
Evan Eggiman,2015-09-26,4,Utah,@,Oregon,W,0,1,1,0.0,0.0,evan-eggiman-1
Michael Egwuagu,2015-09-26,4,Texas-San Antonio,,Colorado State,L,5,5,10,1.0,1.0,michael-egwuagu-1
Faith Ekakitie,2015-09-26,4,Iowa,,North Texas,W,0,2,2,0.0,0.0,faith-ekakitie-1
Ken Ekanem,2015-09-26,4,Virginia Tech,@,East Carolina,L,0,1,1,0.5,0.0,ken-ekanem-1
Hendrick Ekpe,2015-09-26,4,Minnesota,,Ohio,W,0,1,1,0.0,0.0,hendrick-ekpe-1
Scott Ekpe,2015-09-26,4,Minnesota,,Ohio,W,4,1,5,2.0,0.0,scott-ekpe-1
Nashon Ellerbe,2015-09-26,4,Rice,@,Baylor,L,5,1,6,0.0,0.0,nashon-ellerbe-1
Deandre Elliott,2015-09-26,4,Colorado State,@,Texas-San Antonio,W,2,0,2,0.0,0.0,deandre-elliott-1
Bradd Ellis,2015-09-26,4,Ohio,@,Minnesota,L,0,1,1,0.0,0.0,bradd-ellis-1
Brooks Ellis,2015-09-26,4,Arkansas,N,Texas A&M,L,2,0,2,0.0,0.0,brooks-ellis-1
Jamal Ellis,2015-09-26,4,Fresno State,@,San Jose State,L,1,1,2,0.0,0.0,jamal-ellis-2
Noel Ellis,2015-09-26,4,Texas A&M,N,Arkansas,W,1,0,1,0.0,0.0,noel-ellis-2
Ray Ellis,2015-09-26,4,Florida Atlantic,@,UNC Charlotte,W,2,0,2,0.0,0.0,ray-ellis-2
Sed Ellis,2015-09-26,3,North Texas,@,Iowa,L,1,0,1,0.0,0.0,sed-ellis-1
Jay Ellison,2015-09-26,4,Georgia Southern,@,Idaho,W,3,0,3,0.0,0.0,jay-ellison-1
Kaden Elliss,2015-09-26,4,Idaho,,Georgia Southern,L,4,2,6,0.0,0.0,kadem-elliss-1
Gaelin Elmore,2015-09-26,4,Minnesota,,Ohio,W,1,0,1,0.0,0.0,gaelin-elmore-1
Kameron Eloph,2015-09-26,3,Houston,,Texas State,W,2,0,2,0.0,0.0,kameron-eloph-1
Trae Elston,2015-09-26,4,Mississippi,,Vanderbilt,W,3,4,7,0.0,0.0,trae-elston-1
Andrew Endicott,2015-09-26,4,Wisconsin,,Hawaii,W,0,1,1,0.0,0.0,andrew-endicott-1
Rhyan England,2015-09-26,4,Army,@,Eastern Michigan,W,6,1,7,1.0,0.0,rhyan-england-1
Evan Engram,2015-09-26,4,Mississippi,,Vanderbilt,W,1,0,1,0.0,0.0,evan-engram-1
Marcus Epps,2015-09-26,4,Wyoming,,New Mexico,L,1,0,1,0.0,0.0,marcus-epps-1
Donnie Ernsberger,2015-09-26,4,Western Michigan,@,Ohio State,L,1,0,1,0.0,0.0,donnie-ernsberger-1
Zach Espinosa,2015-09-26,4,Rice,@,Baylor,L,2,0,2,0.0,0.0,zach-espinosa-1
Robinson Eugene,2015-09-26,4,Florida Atlantic,@,UNC Charlotte,W,0,1,1,0.0,0.0,robinson-eugene-1
Craig Evans,2015-09-26,4,Michigan State,,Central Michigan,W,1,1,2,1.0,0.0,craig-evans-1
Deontay Evans,2015-09-26,4,Mississippi State,@,Auburn,W,1,1,2,0.0,0.0,deontay-evans-1
Dylan Evans,2015-09-26,4,Akron,@,Louisiana,W,4,1,5,2.0,0.0,dylan-evans-1
Justin Evans,2015-09-26,4,Texas A&M,N,Arkansas,W,3,4,7,0.0,0.0,justin-evans-1
Rashaan Evans,2015-09-26,4,Alabama,,Louisiana-Monroe,W,1,0,1,1.0,1.0,rashaan-evans-1
Victor Evans,2015-09-26,4,Mississippi,,Vanderbilt,W,1,0,1,1.0,0.0,victor-evans-1
Danny Ezechukwu,2015-09-26,4,Purdue,,Bowling Green State,L,6,4,10,0.0,0.0,danny-ezechukwu-2
Fie Faaituala,2015-09-26,4,Nevada,@,Buffalo,W,2,3,5,0.0,0.0,fie-faaituala-1
Penitito Faalologo,2015-09-26,4,Hawaii,@,Wisconsin,L,1,1,2,0.0,0.0,penitito-faalologo-1
Craig Fada,2015-09-26,4,Ohio State,,Western Michigan,W,0,1,1,0.0,0.0,craig-fada-1
Justin Fahn,2015-09-26,4,Army,@,Eastern Michigan,W,1,1,2,0.0,0.0,justin-fahn-1
Chris Fairchild,2015-09-26,4,Kent State,,Marshall,L,0,4,4,1.0,0.0,chris-fairchild-1
Tuli Fakauho,2015-09-26,4,Nevada-Las Vegas,,Idaho State,W,2,2,4,0.0,0.0,tuli-fakauho-1
N.J. Falo,2015-09-26,4,Colorado,,Nicholls State,W,1,0,1,0.0,0.0,nj-falo-1
Jason Fanaika,2015-09-26,4,Utah,@,Oregon,W,3,2,5,1.5,1.5,jason-fanaika-3
Rashard Fant,2015-09-26,4,Indiana,@,Wake Forest,W,4,0,4,0.0,0.0,rashard-fant-1
Jason Fao,2015-09-26,4,Nevada-Las Vegas,,Idaho State,W,2,0,2,0.0,0.0,jason-fao-1
Matthias Farley,2015-09-26,4,Notre Dame,,Massachusetts,W,1,1,2,0.0,0.0,matthias-farley-1
DeAndre Farris,2015-09-26,4,Western Kentucky,,Miami (OH),W,4,0,4,0.0,0.0,deandre-farris-1
Folorunso Fatukasi,2015-09-26,4,Connecticut,,Navy,L,0,1,1,0.0,0.0,folorunso-fatukasi-1
Viliseni Fauonuku,2015-09-26,4,Utah,@,Oregon,W,1,2,3,0.5,0.0,viliseni-fauonuku-1
Travis Feeney,2015-09-26,4,Washington,,California,L,4,0,4,1.0,1.0,travis-feeney-1
Breiden Fehoko,2015-09-26,4,Texas Tech,,Texas Christian,L,1,1,2,0.0,0.0,breiden-fehoko-1
Clayton Fejedelem,2015-09-26,4,Illinois,,Middle Tennessee State,W,5,7,12,0.5,0.0,clayton-fejedelem-1
Scott Felix,2015-09-26,4,Southern California,@,Arizona State,W,1,0,1,1.0,1.0,scott-felix-1
Jake Fely,2015-09-26,4,San Diego State,@,Penn State,L,5,5,10,2.0,0.0,jake-fely-1
Dominique Fenstermacher,2015-09-26,4,Nevada-Las Vegas,,Idaho State,W,1,0,1,0.0,0.0,dominique-fenstermacher-1
Jaylon Ferguson,2015-09-26,4,Louisiana Tech,,Florida International,W,1,0,1,0.0,0.0,jaylon-ferguson-1
Joe Ferguson,2015-09-26,4,Wisconsin,,Hawaii,W,1,0,1,0.0,0.0,joe-ferguson-2
Taurean Ferguson,2015-09-26,4,Vanderbilt,@,Mississippi,L,4,0,4,0.0,0.0,taurean-ferguson-1
Jerod Fernandez,2015-09-26,4,North Carolina State,@,South Alabama,W,1,3,4,0.0,0.0,jerod-fernandez-1
Nicco Fertitta,2015-09-26,4,Notre Dame,,Massachusetts,W,1,0,1,0.0,0.0,nicco-fertitta-1
Devonte Fields,2015-09-26,4,Louisville,,Samford,W,2,1,3,1.0,0.0,devonte-fields-1
Jaleel Fields,2015-09-26,3,West Virginia,,Maryland,W,1,0,1,0.0,0.0,jaleel-fields-1
Tony Fields,2015-09-26,4,Indiana,@,Wake Forest,W,1,0,1,0.0,0.0,tony-fields-2
Kwanii Figueroa,2015-09-26,4,Eastern Michigan,,Army,L,4,2,6,0.0,0.0,kwanii-figueroa-1
Mark Finau,2015-09-26,4,Nevada-Las Vegas,,Idaho State,W,1,0,1,0.0,0.0,mark-finau-1
Tyran Finley,2015-09-26,4,Wyoming,,New Mexico,L,3,0,3,0.0,0.0,tyran-finley-1
Cortney Finney,2015-09-26,3,North Texas,@,Iowa,L,2,3,5,0.0,0.0,cortney-finney-1
Eric Finney,2015-09-26,4,Illinois,,Middle Tennessee State,W,2,2,4,0.0,0.0,eric-finney-1
Cole Fisher,2015-09-26,4,Iowa,,North Texas,W,5,4,9,1.0,1.0,cole-fisher-1
Kelvin Fisher,2015-09-26,4,Texas-El Paso,,Incarnate Word,W,2,4,6,0.0,0.0,kelvin-fisher-3
Nick Fisher,2015-09-26,4,Colorado,,Nicholls State,W,0,1,1,0.0,0.0,nick-fisher-1
Salamo Fiso,2015-09-26,4,Arizona State,,Southern California,L,8,0,8,4.0,1.0,salamo-fiso-1
Beau Fitte,2015-09-26,4,Louisiana Tech,,Florida International,W,9,5,14,2.5,0.0,beau-fitte-1
Kylie Fitts,2015-09-26,4,Utah,@,Oregon,W,1,1,2,0.0,0.0,kylie-fitts-1
Teron Fitzgerald,2015-09-26,4,Texas State,@,Houston,L,2,1,3,0.0,0.0,teron-fitzgerald-1
Minkah Fitzpatrick,2015-09-26,4,Alabama,,Louisiana-Monroe,W,5,2,7,1.0,0.0,minkah-fitzpatrick-1
Ryan Flannigan,2015-09-26,4,Kentucky,,Missouri,W,4,4,8,0.0,0.0,ryan-flannigan-1
Ladell Fleming,2015-09-26,4,Northern Illinois,@,Boston College,L,4,2,6,1.0,0.0,ladell-fleming-1
Maurice Fleming,2015-09-26,4,Iowa,,North Texas,W,1,2,3,0.0,0.0,maurice-fleming-1
Dawson Fletcher,2015-09-26,4,Indiana,@,Wake Forest,W,1,1,2,0.0,0.0,dawson-fletcher-1
Kapil Fletcher,2015-09-26,3,Kansas,@,Rutgers,L,1,0,1,0.0,0.0,kapil-fletcher-1
Tre Flowers,2015-09-26,4,Oklahoma State,@,Texas,W,3,0,3,0.0,0.0,tre-flowers-1
Desmond Floyd,2015-09-26,4,UNC Charlotte,,Florida Atlantic,L,1,0,1,1.0,1.0,desmond-floyd-1
Leonard Floyd,2015-09-26,4,Georgia,,Southern,W,2,1,3,0.5,0.0,leonard-floyd-1
Andy Flusche,2015-09-26,3,North Texas,@,Iowa,L,0,2,2,0.0,0.0,andy-flusche-1
Sean Folliard,2015-09-26,4,Northern Illinois,@,Boston College,L,5,3,8,2.0,0.0,sean-folliard-1
Benetton Fonua,2015-09-26,4,Hawaii,@,Wisconsin,L,2,7,9,0.0,0.0,benetton-fonua-1
Derion Ford,2015-09-26,3,Louisiana-Monroe,@,Alabama,L,1,0,1,0.0,0.0,derion-ford-1
Johnathan Ford,2015-09-26,4,Auburn,,Mississippi State,L,1,0,1,0.0,0.0,johnathan-ford-1
Perez Ford,2015-09-26,4,Northern Illinois,@,Boston College,L,0,2,2,0.5,0.5,perez-ford-1
Poona Ford,2015-09-26,4,Texas,,Oklahoma State,L,2,2,4,1.5,0.0,poona-ford-1
Malik Foreman,2015-09-26,4,Tennessee,@,Florida,L,3,0,3,0.0,0.0,malik-foreman-1
Josh Forrest,2015-09-26,4,Kentucky,,Missouri,W,3,6,9,1.0,0.5,josh-forrest-1
Patrick Forrestal,2015-09-26,3,Navy,@,Connecticut,W,1,0,1,0.0,0.0,patrick-forrestal-1
Earl Foster,2015-09-26,3,Houston,,Texas State,W,1,0,1,0.0,0.0,earl-foster-1
Martavius Foster,2015-09-26,4,Colorado State,@,Texas-San Antonio,W,6,4,10,0.5,0.5,martavius-foster-1
Reuben Foster,2015-09-26,4,Alabama,,Louisiana-Monroe,W,4,1,5,1.0,0.0,reuben-foster-1
Malik Fountain,2015-09-26,4,Central Michigan,@,Michigan State,L,3,7,10,0.5,0.0,malik-fountain-1
Kevin Fouquier,2015-09-26,3,Louisiana,,Akron,L,0,1,1,0.0,0.0,kevin-fouquier-1
Miles Fox,2015-09-26,4,Old Dominion,,Appalachian State,L,1,3,4,1.5,0.5,miles-fox-1
Zaire Franklin,2015-09-26,4,Syracuse,,Louisiana State,L,1,1,2,0.5,0.0,zaire-franklin-1
Jordan Franks,2015-09-26,4,Central Florida,@,South Carolina,L,1,0,1,0.0,0.0,jordan-franks-1
Joshua Frazier,2015-09-26,4,Alabama,,Louisiana-Monroe,W,0,1,1,0.0,0.0,joshua-frazier-1
Kavon Frazier,2015-09-26,4,Central Michigan,@,Michigan State,L,2,8,10,0.5,0.0,kavon-frazier-1
Marcell Frazier,2015-09-26,4,Missouri,@,Kentucky,L,0,1,1,0.0,0.0,marcell-frazier-1
Keshun Freeman,2015-09-26,4,Georgia Tech,@,Duke,L,5,0,5,0.0,0.0,keshun-freeman-1
Christian French,2015-09-26,4,Oregon,,Utah,L,0,4,4,0.5,0.0,christian-french-1
Kris Frost,2015-09-26,4,Auburn,,Mississippi State,L,4,1,5,0.0,0.0,kris-frost-1
Sani Fuimaono,2015-09-26,4,Arizona,,UCLA,L,2,1,3,1.0,0.0,sani-fuimaono-1
Caleb Fuller,2015-09-26,3,Appalachian State,@,Old Dominion,W,2,0,2,0.0,0.0,caleb-fuller-1
William Fuller,2015-09-26,4,Notre Dame,,Massachusetts,W,1,0,1,0.0,0.0,william-fuller-2
Bobby Fulp,2015-09-26,4,East Carolina,,Virginia Tech,W,2,1,3,0.0,0.0,bobby-fulp-1
J.J. Gaines,2015-09-26,4,Texas Tech,,Texas Christian,L,7,0,7,0.0,0.0,jj-gaines-1
Nate Gaines,2015-09-26,4,Texas-San Antonio,,Colorado State,L,5,6,11,0.0,0.0,nate-gaines-1
Rohan Gaines,2015-09-26,4,Arkansas,N,Texas A&M,L,2,2,4,0.0,0.0,rohan-gaines-1
Anthony Gair,2015-09-26,4,Iowa,,North Texas,W,4,3,7,0.0,0.0,anthony-gair-1
Tipa Galeai,2015-09-26,4,Texas Christian,@,Texas Tech,W,2,1,3,0.0,0.0,tipa-galeai-1
Reggie Gallaspy II,2015-09-26,4,North Carolina State,@,South Alabama,W,0,1,1,0.0,0.0,reggie-gallaspy-ii-1
Deshawntee Gallon,2015-09-26,4,Georgia Southern,@,Idaho,W,3,3,6,0.0,0.0,deshawntee-gallon-1
Rick Gamboa,2015-09-26,4,Colorado,,Nicholls State,W,6,1,7,0.0,0.0,rick-gamboa-1
Kendall Gant,2015-09-26,4,Marshall,@,Kent State,W,1,0,1,0.0,0.0,kendall-gant-1
