Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Thomas Wilson,2017-09-16,3,Missouri,,Purdue,L,0,,,1,thomas-wilson-5
Anthony Winbush,2017-09-16,3,Ball State,,Tennessee Tech,W,0,,,1,anthony-winbush-1
Jacob Martin,2017-09-21,4,Temple,@,South Florida,L,2,,1,1,jacob-martin-1
Deatrick Nichols,2017-09-21,4,South Florida,,Temple,W,0,,,1,deatrick-nichols-1
Curtis Weaver,2017-09-22,4,Boise State,,Virginia,L,0,,,1,curtis-weaver-1
Kylan Wilborn,2017-09-22,4,Arizona,,Utah,L,1,,,1,kylan-wilborn-1
Jarrell Addo,2017-09-23,5,Massachusetts,@,Tennessee,L,0,,,1,jarrell-addo-1
Marcus Allen,2017-09-23,4,Penn State,@,Iowa,W,0,,,1,marcus-allen-5
Montavious Atkinson,2017-09-23,4,Auburn,@,Missouri,W,0,,,1,montavious-atkinson-1
Darrell Baker,2017-09-23,3,Georgia Southern,@,Indiana,L,0,,,1,darrell-baker-2
Eric Banks,2017-09-23,3,Texas-San Antonio,@,Texas State,W,0,,,1,eric-banks-1
Ben Banogu,2017-09-23,4,Texas Christian,@,Oklahoma State,W,0,,,1,ben-banogu-1
John Battle,2017-09-23,4,Louisiana State,,Syracuse,W,0,,,1,john-battle-1
Christian Bertrand,2017-09-23,4,Rice,,Florida International,L,0,,,1,christian-bertrand-1
Kevin Bletzer,2017-09-23,4,Boston College,@,Clemson,L,0,,,1,kevin-bletzer-1
Saleem Brightwell,2017-09-23,4,Pittsburgh,@,Georgia Tech,L,0,,,1,saleem-brightwell-1
Kenneth Brinson,2017-09-23,4,Army,@,Tulane,L,0,,,1,kenneth-brinson-1
Andre Brown Jr.,2017-09-23,3,Indiana,,Georgia Southern,W,1,,1,1,andre-brown-jr-1
Keyshon Camp,2017-09-23,4,Pittsburgh,@,Georgia Tech,L,0,,,1,keyshon-camp-1
Chase Christiansen,2017-09-23,4,Utah State,@,San Jose State,W,0,,,1,chase-christiansen-1
Shaun Crawford,2017-09-23,4,Notre Dame,@,Michigan State,W,1,,,1,shaun-crawford-1
Tevin Crews,2017-09-23,4,Alabama-Birmingham,@,North Texas,L,0,,,1,tevin-crews-1
Jalen Davis,2017-09-23,4,Utah State,@,San Jose State,W,0,,,1,jalen-davis-1
Lukas Denis,2017-09-23,4,Boston College,@,Clemson,L,0,,,1,lukas-denis-1
Chase Dutra,2017-09-23,3,Indiana,,Georgia Southern,W,1,,,1,chase-dutra-1
A.J. Epenesa,2017-09-23,4,Iowa,,Penn State,L,0,,,1,aj-epenesa-1
Josh Fatu,2017-09-23,4,Southern California,@,California,W,0,,,1,josh-fatu-1
Damarcus Fields,2017-09-23,3,Texas Tech,@,Houston,W,1,,,1,damarcus-fields-1
Mosese Fifita,2017-09-23,3,Air Force,,San Diego State,L,0,,,1,mosese-fifita-1
Reggie Floyd,2017-09-23,4,Virginia Tech,,Old Dominion,W,0,,,1,reggie-floyd-1
Baron Gajkowski,2017-09-23,4,Utah State,@,San Jose State,W,1,,,1,baron-gajkowski-1
Frank Ginda,2017-09-23,5,San Jose State,,Utah State,L,0,,,1,frank-ginda-1
Gavin Graham,2017-09-23,4,Texas State,,Texas-San Antonio,L,0,,,1,gavin-graham-1
Garrett Grammer,2017-09-23,4,Rice,,Florida International,L,0,,,1,garrett-grammer-1
A.J. Green,2017-09-23,4,Oklahoma State,,Texas Christian,L,0,,,1,aj-green-4
Tyler Green,2017-09-23,3,Indiana,,Georgia Southern,W,0,,,1,tyler-green-1
Jordan Griffin,2017-09-23,4,Vanderbilt,,Alabama,L,0,,,1,jordan-griffin-1
Dezmond Harris,2017-09-23,4,Mississippi State,@,Georgia,L,0,,,1,dezmond-harris-1
Parker Hesse,2017-09-23,4,Iowa,,Penn State,L,0,,,1,parker-hesse-1
D'Juan Hines,2017-09-23,3,Houston,,Texas Tech,L,0,,,1,djuan-hines-1
Elvis Hines,2017-09-23,4,Kent State,@,Louisville,L,1,,,1,elvis-hines-1
Alijah Holder,2017-09-23,4,Stanford,,UCLA,W,0,,,1,alijah-holder-1
Jeff Holland,2017-09-23,4,Auburn,@,Missouri,W,0,,,1,jeff-holland-1
Verenzo Holmes Jr.,2017-09-23,4,Ball State,@,Western Kentucky,L,0,,,1,verenzo-holmes-jr-1
Brody Hoying,2017-09-23,3,Eastern Michigan,,Ohio,L,1,,,2,brody-hoying-1
Maurice Hurst Jr.,2017-09-23,4,Michigan,@,Purdue,W,0,,,1,maurice-hurst-jr-1
Nick Ingram,2017-09-23,3,Louisiana-Monroe,@,Louisiana,W,0,,,1,nick-ingram-1
Joel Iyiegbuniwe,2017-09-23,4,Western Kentucky,,Ball State,W,1,,,1,joel-iyiegbuniwe-1
Carter Jacobs,2017-09-23,4,Cincinnati,@,Navy,L,0,,,1,carter-jacobs-1
Anfernee Jennings,2017-09-23,4,Alabama,@,Vanderbilt,W,0,,,1,anfernee-jennings-1
Johnny Jones,2017-09-23,4,Texas-El Paso,@,New Mexico State,L,0,,,1,johnny-jones-5
Shaq Jones,2017-09-23,4,Alabama-Birmingham,@,North Texas,L,0,,,1,shaq-jones-1
Kyle Junior,2017-09-23,4,Bowling Green State,@,Middle Tennessee State,L,0,,,1,kyle-junior-1
DaMarion King,2017-09-23,4,Louisiana Tech,@,South Carolina,L,0,,,1,damarion-king-1
John Lako,2017-09-23,4,Akron,@,Troy,L,0,,,1,john-lako-1
Vili Leveni,2017-09-23,4,Oklahoma State,,Texas Christian,L,0,,,1,vili-leveni-1
Keith Loneker Jr.,2017-09-23,4,Kansas,,West Virginia,L,0,,,1,keith-loneker-jr-1
Greer Martini,2017-09-23,4,Notre Dame,@,Michigan State,W,0,,,1,greer-martini-1
Ka'Derrion Mason,2017-09-23,4,Louisiana Tech,@,South Carolina,L,0,,,1,kaderrion-mason-1
Mike McCray,2017-09-23,4,Michigan,@,Purdue,W,0,,,1,mike-mccray-2
Lamonte McDougle,2017-09-23,4,West Virginia,@,Kansas,W,0,,,1,lamonte-mcdougle-1
Jesse Monteiro,2017-09-23,5,Massachusetts,@,Tennessee,L,0,,,1,jesse-monteiro-1
Chad Moore,2017-09-23,4,Ohio,@,Eastern Michigan,W,0,,,1,chad-moore-1
Jarius Morehead,2017-09-23,4,North Carolina State,@,Florida State,W,0,,,1,jarius-morehead-1
Ahki Muhammad,2017-09-23,4,Nevada,@,Washington State,L,0,,,1,ahki-muhammad-1
Lorenzo Neal,2017-09-23,4,Purdue,,Michigan,L,0,,,1,lorenzo-neal-2
Ogbonnia Okoronkwo,2017-09-23,4,Oklahoma,@,Baylor,W,0,,,1,ogbonnia-okoronkwo-1
Jamal Parker,2017-09-23,4,Kent State,@,Louisville,L,0,,,1,jamal-parker-1
Khane Pass,2017-09-23,4,Louisville,,Kent State,W,0,,,1,khane-pass-1
Jordyn Peters,2017-09-23,4,Auburn,@,Missouri,W,0,,,1,jordyn-peters-1
Antonio Phillips,2017-09-23,4,Ball State,@,Western Kentucky,L,0,,,1,antonio-phillips-1
Harrison Phillips,2017-09-23,4,Stanford,,UCLA,W,0,,,1,harrison-phillips-1
Malik Psalms,2017-09-23,4,California,,Southern California,L,0,,,1,malik-psalms-1
Jeremy Reaves,2017-09-23,4,South Alabama,,Idaho,L,1,,,2,jeremy-reaves-1
Christian Rector,2017-09-23,4,Southern California,@,California,W,0,,,1,christian-rector-1
Malik Reed,2017-09-23,4,Nevada,@,Washington State,L,0,,,1,malik-reed-1
Chauncey Scissum,2017-09-23,3,Nevada-Las Vegas,@,Ohio State,L,0,,,1,chauncey-scissum-1
Taion Sells,2017-09-23,4,Baylor,,Oklahoma,L,0,,,1,taion-sells-1
Brandon Simmons,2017-09-23,4,Stanford,,UCLA,W,0,,,1,brandon-simmons-2
Tatum Slack,2017-09-23,4,Buffalo,,Florida Atlantic,W,0,,,1,tatum-slack-1
Jeremy Smith,2017-09-23,4,Tulsa,,New Mexico,L,0,,,1,jeremy-smith-3
Cole Walterscheid,2017-09-23,4,Oklahoma State,,Texas Christian,L,0,,,1,cole-walterscheid-1
Javin White,2017-09-23,3,Nevada-Las Vegas,@,Ohio State,L,0,,,1,javin-white-1
JoJo Wicker,2017-09-23,4,Arizona State,,Oregon,W,0,,,1,jojo-wicker-1
Joejuan Williams,2017-09-23,4,Vanderbilt,,Alabama,L,0,,,1,joejuan-williams-1
Kyle Wilson,2017-09-23,3,Arkansas State,@,Southern Methodist,L,0,,,1,kyle-wilson-5
Tyris Wooten,2017-09-23,3,Navy,,Cincinnati,W,0,,,1,tyris-wooten-1
Michael Wroblewski,2017-09-23,4,Michigan,@,Purdue,W,0,,,1,michael-wrobleski-1
Jordan Wyatt,2017-09-23,4,Southern Methodist,,Arkansas State,W,0,,,1,jordan-wyatt-1
Quentin Yontz,2017-09-23,3,Texas Tech,@,Houston,W,0,,,1,quentin-yontz-1
JaQuan Bailey,2017-09-28,4,Iowa State,,Texas,L,0,,,1,jaquan-bailey-1
J.D. Waggoner,2017-09-28,4,Iowa State,,Texas,L,0,,,1,jd-waggoner-1
Pat Bethel,2017-09-29,3,Miami (FL),@,Duke,W,1,,,1,pat-bethel-1
Chase Christiansen,2017-09-29,5,Utah State,,Brigham Young,W,0,,,1,chase-christiansen-1
James Crawford,2017-09-29,4,Illinois,,Nebraska,L,0,,,1,james-crawford-3
Nate Hobbs,2017-09-29,4,Illinois,,Nebraska,L,0,,,1,nate-hobbs-1
Patrick Nelson,2017-09-29,4,Illinois,,Nebraska,L,0,,,1,patrick-nelson-2
Ben Stille,2017-09-29,5,Nebraska,@,Illinois,W,0,,,1,ben-stille-1
Mason Tobeck,2017-09-29,5,Utah State,,Brigham Young,W,0,,,1,mason-tobeck-1
Ian Togiai,2017-09-29,5,Utah State,,Brigham Young,W,0,,,1,ian-togiai-1
Cameron Watkins,2017-09-29,4,Illinois,,Nebraska,L,0,,,1,cameron-watkins-1
Jahad Woods,2017-09-29,5,Washington State,,Southern California,W,0,,,1,jahad-woods-1
Matthew Adams,2017-09-30,4,Houston,@,Temple,W,0,,,1,matthew-adams-1
Donnie Alexander,2017-09-30,5,Louisiana State,,Troy,L,0,,,1,donnie-alexander-1
Christopher Allen,2017-09-30,5,Alabama,,Mississippi,W,0,,,1,christopher-allen-1
Marcus Allen,2017-09-30,5,Penn State,,Indiana,W,0,,,1,marcus-allen-5
Daquan Baker,2017-09-30,5,New Mexico,,Air Force,W,0,,,1,daquan-baker-1
Aaron Banks,2017-09-30,5,Bowling Green State,,Akron,L,0,,,1,aaron-banks-2
John Battle,2017-09-30,5,Louisiana State,,Troy,L,0,,,1,john-battle-1
Parris Bennett,2017-09-30,5,Syracuse,@,North Carolina State,L,0,,,1,parris-bennett-1
Antoine Brooks,2017-09-30,4,Maryland,@,Minnesota,W,0,,,1,antoine-brooks-1
Blace Brown,2017-09-30,5,Troy,@,Louisiana State,W,0,,,1,blace-brown-1
Big Cat Bryant,2017-09-30,5,Auburn,,Mississippi State,W,0,,,1,big-cat-bryant-1
Ben Burr-Kirven,2017-09-30,5,Washington,@,Oregon State,W,0,,,1,ben-burr-kirven-1
Jermaine Carter Jr.,2017-09-30,4,Maryland,@,Minnesota,W,0,,,1,jermaine-carter-jr-1
Irvin Charles,2017-09-30,5,Penn State,,Indiana,W,0,,,1,irvin-charles-1
Demetrius Cooper,2017-09-30,4,Michigan State,,Iowa,W,0,,,1,demetrius-cooper-1
Josh Cox,2017-09-30,5,Central Michigan,@,Boston College,L,0,,,1,josh-cox-1
Aaron Davis,2017-09-30,5,Georgia,@,Tennessee,W,0,,,1,aaron-davis-8
Timarcus Davis,2017-09-30,5,Baylor,@,Kansas State,L,0,,,1,timarcus-davis-1
Grant Dawson,2017-09-30,5,Wake Forest,,Florida State,L,0,,,1,grant-dawson-1
D'Andre Dill,2017-09-30,5,Central Michigan,@,Boston College,L,0,,,1,dandre-dill-1
Wendell Dunn,2017-09-30,5,Wake Forest,,Florida State,L,0,,,1,wendell-dunn-1
Landis Durham,2017-09-30,5,Texas A&M,,South Carolina,W,0,,,1,landis-durham-1
Duke Ejiofor,2017-09-30,5,Wake Forest,,Florida State,L,0,,,1,duke-ejiofor-1
Lui Fa'amasino,2017-09-30,5,New Mexico State,@,Arkansas,L,0,,,1,lui-faamasino-1
Shawn Featherstone,2017-09-30,5,Akron,@,Bowling Green State,W,0,,,1,shawn-featherstone-1
Paddy Fisher,2017-09-30,4,Northwestern,@,Wisconsin,L,0,,,1,paddy-fisher-1
Hunter Folkertsma,2017-09-30,5,Bowling Green State,,Akron,L,0,,,1,hunter-folkertsma-1
Jordan George,2017-09-30,5,Akron,@,Bowling Green State,W,0,,,1,jordan-george-1
Youhanna Ghaifan,2017-09-30,5,Wyoming,,Texas State,W,0,,,1,youhanna-ghaifan-1
Alex Grace,2017-09-30,5,Western Michigan,,Ball State,W,0,,,2,alex-grace-1
Shaquem Griffin,2017-09-30,3,Central Florida,,Memphis,W,0,,,1,shaquem-griffin-1
Shaine Hailey,2017-09-30,5,Southern Methodist,,Connecticut,W,0,,,1,shaine-hailey-1
Tyler Hall,2017-09-30,5,Wyoming,,Texas State,W,0,,,1,tyler-hall-2
Jeremiah Harris,2017-09-30,4,Eastern Michigan,@,Kentucky,L,0,,,1,jeremiah-harris-1
Alex Hart,2017-09-30,5,New Mexico,,Air Force,W,0,,,1,alex-hart-2
Andrew Hauser,2017-09-30,5,Akron,@,Bowling Green State,W,0,,,1,andrew-hauser-2
Tyrone Hopper,2017-09-30,5,North Carolina,@,Georgia Tech,L,0,,,1,tyrone-hopper-1
Sam Hubbard,2017-09-30,5,Ohio State,@,Rutgers,W,0,,,1,sam-hubbard-1
Garrett Hughes,2017-09-30,5,New Mexico,,Air Force,W,0,,,1,garrett-hughes-1
J.T. Ibe,2017-09-30,5,Rice,@,Pittsburgh,L,1,,,1,jt-ibe-1
Anfernee Jennings,2017-09-30,5,Alabama,,Mississippi,W,0,,,1,anfernee-jennings-1
Josey Jewell,2017-09-30,5,Iowa,@,Michigan State,L,0,,,1,josey-jewell-1
Artis Johnson,2017-09-30,4,Marshall,@,Cincinnati,W,0,,,1,artis-johnson-1
Stephan Johnson,2017-09-30,5,Texas State,@,Wyoming,L,0,,,1,stephan-johnson-1
Nico Lautanen,2017-09-30,5,Bowling Green State,,Akron,L,0,,,1,nico-lautanen-1
Justin Lawler,2017-09-30,5,Southern Methodist,,Connecticut,W,0,,,1,justin-lawler-1
Dexter Lawrence,2017-09-30,5,Clemson,@,Virginia Tech,W,0,,,1,dexter-lawrence-1
Shamad Lomax,2017-09-30,5,New Mexico State,@,Arkansas,L,0,,,1,shamad-lomax-1
Gabe Loyd,2017-09-30,5,Texas State,@,Wyoming,L,0,,,1,gabe-loyd-1
Avonte Maddox,2017-09-30,5,Pittsburgh,,Rice,W,0,,,1,avonte-maddox-1
Ross Matiscik,2017-09-30,5,Baylor,@,Kansas State,L,0,,,1,ross-matiscik-1
Gabe McCoy,2017-09-30,4,Nevada-Las Vegas,,San Jose State,W,0,,,1,gabe-mccoy-1
Max McDonald,2017-09-30,5,Colorado State,@,Hawaii,W,0,,,1,max-mcdonald-1
Jared McGee,2017-09-30,4,Northwestern,@,Wisconsin,L,0,,,1,jared-mcgee-1
Kyle Meyers,2017-09-30,3,Florida State,@,Wake Forest,W,0,,,1,kyle-meyers-1
Tobias Moss,2017-09-30,5,South Alabama,@,Louisiana Tech,L,0,,,1,tobias-moss-1
Kevin Mouhon,2017-09-30,5,Cincinnati,,Marshall,L,0,,,1,kevin-mouhon-1
Derrick Nnadi,2017-09-30,3,Florida State,@,Wake Forest,W,0,,,1,derrick-nnadi-1
Darren Palmer,2017-09-30,4,Nevada-Las Vegas,,San Jose State,W,0,,,1,darren-palmer-1
Jachai Polite,2017-09-30,4,Florida,,Vanderbilt,W,0,,,1,jachai-polite-1
Santos Ramirez,2017-09-30,4,Arkansas,,New Mexico State,W,0,,,1,santos-ramirez-1
J'Marcus Rhodes,2017-09-30,5,Arizona State,@,Stanford,L,1,,,1,jmarcus-rhodes-1
Quincy Roche,2017-09-30,5,Temple,,Houston,L,0,,,1,quincy-roche-1
Cedarius Rookard,2017-09-30,5,Troy,@,Louisiana State,W,0,,,1,cedarius-rookard-1
Paxton Schrimsher,2017-09-30,4,Southern Mississippi,,North Texas,L,0,,,1,paxton-schrimsher-1
Nephi Sewell,2017-09-30,5,Nevada,@,Fresno State,L,0,,,1,nephi-sewell-1
Jeffery Simmons,2017-09-30,5,Mississippi State,@,Auburn,L,0,,,1,jeffery-simmons-1
Micahh Smith,2017-09-30,4,Arkansas,,New Mexico State,W,0,,,1,micahh-smith-1
Breeland Speaks,2017-09-30,4,Mississippi,@,Alabama,L,0,,,1,breeland-speaks-1
Jason Strowbridge,2017-09-30,5,North Carolina,@,Georgia Tech,L,0,,,1,jason-strowbridge-1
Craig Suits,2017-09-30,5,Tulsa,,Navy,L,0,,,1,craig-suits-1
Darrell Taylor,2017-09-30,5,Tennessee,,Georgia,L,0,,,1,darrell-taylor-1
Austin Teague,2017-09-30,5,East Carolina,,South Florida,L,0,,,1,austin-teague-1
Micah Thomas,2017-09-30,4,Navy,@,Tulsa,W,0,,,1,micah-thomas-2
Jerry Tillery,2017-09-30,5,Notre Dame,,Miami (OH),W,0,,,1,jerry-tillery-2
Andre Turner,2017-09-30,5,Western Michigan,,Ball State,W,0,,,1,andre-turner-1
Denzil Ware,2017-09-30,5,Kentucky,,Eastern Michigan,W,0,,,1,denzil-ware-1
Nigel Warrior,2017-09-30,5,Tennessee,,Georgia,L,0,,,1,nigel-warrior-1
Lucas Weber,2017-09-30,5,Nevada,@,Fresno State,L,0,,,1,lucas-weber-1
Trae Williams,2017-09-30,4,Northwestern,@,Wisconsin,L,1,,,1,trae-williams-2
Logan Wilson,2017-09-30,5,Wyoming,,Texas State,W,1,,,1,logan-wilson-1
Travis Wilson,2017-09-30,5,Nevada,@,Fresno State,L,0,,,1,travis-wilson-6
Jeremy Winchester,2017-09-30,4,Houston,@,Temple,W,0,,,1,jeremy-winchester-1
Matthew Ydarraga,2017-09-30,5,Louisiana Tech,,South Alabama,W,0,,,1,matthew-ydarraga-1
Caleb Caston,2017-10-04,4,Arkansas State,@,Georgia Southern,W,1,,,1,caleb-caston-1
Ja'Von Rolland-Jones,2017-10-04,4,Arkansas State,@,Georgia Southern,W,0,,,1,javon-rolland-jones-1
Genard Avery,2017-10-06,5,Memphis,@,Connecticut,W,0,,,1,genard-avery-1
Cole Ormsby,2017-10-06,5,Connecticut,,Memphis,L,0,,,1,cole-ormsby-1
Adam Pulsipher,2017-10-06,6,Brigham Young,,Boise State,L,0,,,1,adam-pulsipher-1
Jamar Summers,2017-10-06,5,Connecticut,,Memphis,L,0,,,1,jamar-summers-1
John Williams,2017-10-06,5,Memphis,@,Connecticut,W,0,,,1,john-williams-16
Tito Windham,2017-10-06,5,Memphis,@,Connecticut,W,1,,,2,tito-windham-1
Josh Allen,2017-10-07,6,Kentucky,,Missouri,W,0,,,1,josh-allen-6
Dorance Armstrong Jr.,2017-10-07,5,Kansas,,Texas Tech,L,1,,,1,dorance-armstrong-jr-1
Alex Aukerman,2017-10-07,6,Army,@,Rice,W,0,,,1,alex-aukerman-1
Joe Bachie,2017-10-07,5,Michigan State,@,Michigan,W,0,,,1,joe-bachie-1
Jerome Baker,2017-10-07,6,Ohio State,,Maryland,W,1,,1,1,jerome-baker-1
Eric Banks,2017-10-07,4,Texas-San Antonio,,Southern Mississippi,L,0,,,1,eric-banks-1
Thomas Barber,2017-10-07,5,Minnesota,@,Purdue,L,1,,,1,thomas-barber-1
Sam Beal,2017-10-07,6,Western Michigan,@,Buffalo,W,0,,,1,sam-beal-1
Mat Boesen,2017-10-07,5,Texas Christian,,West Virginia,W,0,,,1,mat-boesen-1
Nick Bosa,2017-10-07,6,Ohio State,,Maryland,W,0,,,1,nick-bosa-1
Javhari Bourdeau,2017-10-07,6,Army,@,Rice,W,0,,,1,javhari-bourdeau-1
Khalil Brooks,2017-10-07,6,Middle Tennessee State,,Florida International,W,0,,,1,khalil-brooks-1
Andrew Brown,2017-10-07,5,Florida International,@,Middle Tennessee State,L,0,,,1,andrew-brown-5
Austin Bryant,2017-10-07,6,Clemson,,Wake Forest,W,0,,,1,austin-bryant-1
Maxx Crosby,2017-10-07,5,Eastern Michigan,@,Toledo,L,0,,,1,maxx-crosby-1
Hunter Dale,2017-10-07,6,Washington State,@,Oregon,W,0,,,1,hunter-dale-1
Mike Danna,2017-10-07,6,Central Michigan,@,Ohio,W,1,,,1,mike-danna-1
Marcus Davenport,2017-10-07,4,Texas-San Antonio,,Southern Mississippi,L,0,,,1,marcus-davenport-1
Devron Davis,2017-10-07,4,Texas-San Antonio,,Southern Mississippi,L,0,,,1,devron-davis-1
Ben DeLuca,2017-10-07,6,UNC Charlotte,,Marshall,L,0,,,1,ben-deluca-1
Mike Dudek,2017-10-07,5,Illinois,@,Iowa,L,0,,,1,mike-dudek-1
Wendell Dunn,2017-10-07,6,Wake Forest,@,Clemson,L,0,,,1,wendell-dunn-1
Landis Durham,2017-10-07,6,Texas A&M,,Alabama,L,0,,,1,landis-durham-1
Troy Dye,2017-10-07,6,Oregon,,Washington State,L,0,,,1,troy-dye-1
Danny Ezechukwu,2017-10-07,5,Purdue,,Minnesota,W,0,,,1,danny-ezechukwu-2
Minkah Fitzpatrick,2017-10-07,6,Alabama,@,Texas A&M,W,0,,,1,minkah-fitzpatrick-1
Malik Forrester,2017-10-07,5,Fresno State,@,San Jose State,W,0,,,1,malik-forrester-1
Miles Fox,2017-10-07,5,Old Dominion,,Florida Atlantic,L,0,,,1,miles-fox-1
Desmond Franklin,2017-10-07,5,Appalachian State,,New Mexico State,W,0,,,1,desmond-franklin-1
Joshua Frazier,2017-10-07,6,Alabama,@,Texas A&M,W,0,,,1,joshua-frazier-1
Joe Giles-Harris,2017-10-07,6,Duke,@,Virginia,L,0,,,1,joe-giles-harris-1
Trevis Gipson,2017-10-07,6,Tulsa,@,Tulane,L,0,,,1,trevis-gipson-1
Stanley Green,2017-10-07,5,Illinois,@,Iowa,L,0,,,1,stanley-green-2
Frankie Griffin,2017-10-07,6,Texas State,,Louisiana-Monroe,L,0,,,1,frankie-griffin-1
Shaun Dion Hamilton,2017-10-07,6,Alabama,@,Texas A&M,W,0,,,1,shaun-dion-hamilton-1
Terrill Hanks,2017-10-07,6,New Mexico State,@,Appalachian State,L,0,,,1,terrill-hanks-1
Tyriq Harris,2017-10-07,6,UNC Charlotte,,Marshall,L,0,,,1,tyriq-harris-1
Omar Hicks-Onu,2017-10-07,6,Oregon State,@,Southern California,L,0,,,1,omar-hicks-onu-1
Alex Hoag,2017-10-07,6,Kent State,@,Northern Illinois,L,0,,,1,alex-hoag-1
Alijah Holder,2017-10-07,6,Stanford,@,Utah,W,0,,,1,alijah-holder-1
Eli Howard,2017-10-07,5,Texas Tech,@,Kansas,W,0,,,1,eli-howard-1
JuJu Hughes,2017-10-07,5,Fresno State,@,San Jose State,W,0,,,1,juju-hughes-1
Merrick Jackson,2017-10-07,5,Minnesota,@,Purdue,L,0,,,1,merrick-jackson-1
Aray Jean,2017-10-07,6,Colorado State,@,Utah State,W,0,,,1,aray-jean-1
Jalen Jones,2017-10-07,6,Southern California,,Oregon State,W,0,,,1,jalen-jones-2
Zaire Jones,2017-10-07,6,Vanderbilt,,Georgia,L,0,,,1,zaire-jones-1
Afolabi Laguda,2017-10-07,6,Colorado,,Arizona,L,0,,,1,afolabi-laguda-1
Chris Lammons,2017-10-07,6,South Carolina,,Arkansas,W,0,,,1,chris-lammons-1
Justin Layne,2017-10-07,5,Michigan State,@,Michigan,W,0,,,1,justin-layne-1
Uriah LeMay,2017-10-07,6,UNC Charlotte,,Marshall,L,0,,,1,uriah-lemay-1
Bryce Lewis,2017-10-07,6,Vanderbilt,,Georgia,L,0,,,1,bryce-lewis-1
Cameron Lewis,2017-10-07,6,Buffalo,,Western Michigan,L,0,,,1,cameron-lewis-1
James Looney,2017-10-07,6,California,@,Washington,L,0,,,1,james-looney-1
Solomon Matautia,2017-10-07,6,Hawaii,@,Nevada,L,0,,,2,solomon-matautia-1
Jaylon McClinton,2017-10-07,6,Army,@,Rice,W,0,,,1,jaylon-mcclinton-1
Terik Miller,2017-10-07,5,Louisiana,@,Idaho,W,0,,,1,terik-miller-1
Andrew Motuapuaka,2017-10-07,6,Virginia Tech,@,Boston College,W,0,,,1,andrew-motuapuaka-1
Anthony Nelson,2017-10-07,6,Iowa,,Illinois,W,0,,,1,anthony-nelson-1
Joe Ostman,2017-10-07,6,Central Michigan,@,Ohio,W,0,,,2,joe-ostman-1
Jake Parker,2017-10-07,5,Texas Tech,@,Kansas,W,1,,1,1,jake-parker-1
Randy Ramsey,2017-10-07,5,Arkansas,@,South Carolina,L,0,,,1,randy-ramsey-1
Taylor Rapp,2017-10-07,6,Washington,,California,W,0,,,1,tyler-rapp-2
Malik Reed,2017-10-07,6,Nevada,,Hawaii,W,0,,,2,malik-reed-1
Max Regan,2017-10-07,6,Army,@,Rice,W,1,,,1,max-regan-1
Debione Renfro,2017-10-07,6,Texas A&M,,Alabama,L,0,,,1,debione-renfro-1
Alton Robinson,2017-10-07,6,Syracuse,,Pittsburgh,W,0,,,1,alton-robinson-1
Dante Sawyer,2017-10-07,6,South Carolina,,Arkansas,W,0,,,1,dante-sawyer-1
Gasetoto Schuster,2017-10-07,6,Utah State,,Colorado State,L,0,,,1,gasetoto-schuster-1
Duke Shelley,2017-10-07,5,Kansas State,@,Texas,L,0,,,1,duke-shelley-1
DQ Thomas,2017-10-07,6,Middle Tennessee State,,Florida International,W,0,,,1,dq-thomas-1
Jerry Thompson,2017-10-07,5,Navy,,Air Force,W,0,,,1,jerry-thompson-4
Derrick Tindal,2017-10-07,5,Wisconsin,@,Nebraska,W,0,,,1,derrick-tindal-1
Shaka Toney,2017-10-07,6,Penn State,@,Northwestern,W,0,,,1,shaka-toney-1
Rashaad Townes,2017-10-07,5,Appalachian State,,New Mexico State,W,0,,,1,rashaad-townes-1
Drue Tranquill,2017-10-07,6,Notre Dame,@,North Carolina,W,1,,,1,drue-tranquill-1
Darius West,2017-10-07,6,Kentucky,,Missouri,W,0,,,1,darius-west-1
Jordan Williams,2017-10-07,6,East Carolina,,Temple,L,0,,,1,jordan-williams-8
Kieron Williams,2017-10-07,6,Nebraska,,Wisconsin,L,0,,,1,kieron-williams-1
Sean Williams,2017-10-07,5,Navy,,Air Force,W,0,,,1,sean-williams-4
Jonathan Willis,2017-10-07,6,Oregon State,@,Southern California,L,0,,,1,jonathan-willis-1
Josh Woods,2017-10-07,5,Maryland,@,Ohio State,L,0,,,1,josh-woods-1
Chase Young,2017-10-07,6,Ohio State,,Maryland,W,0,,,1,chase-young-1
Carlos Robinson,2017-10-11,6,South Alabama,@,Troy,W,0,,,1,carlos-robinson-2
Tyree Turner,2017-10-11,6,South Alabama,@,Troy,W,0,,,1,tyree-turner-1
Bennie Higgins,2017-10-12,6,Louisiana,,Texas State,W,0,,,1,bennie-higgins-1
Chaiziere Malbrue,2017-10-12,6,Louisiana,,Texas State,W,1,,,1,chaiziere-malbrue-1
Darius Allensworth,2017-10-13,7,California,,Washington State,W,0,,,1,darius-allensworth-1
Jaylinn Hawkins,2017-10-13,7,California,,Washington State,W,0,,,1,jaylinn-hawkins-1
Jordan Kunaszyk,2017-10-13,7,California,,Washington State,W,0,,,1,jordan-kunaszyk-1
Jordan Martin,2017-10-13,7,Syracuse,,Clemson,W,0,,,1,jordan-martin-2
Isaiah Simmons,2017-10-13,7,Clemson,@,Syracuse,L,0,,,1,isaiah-simmons-1
