Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Nate Brooks,2015-10-15,6,North Texas,,Western Kentucky,L,nate-brooks-3,0.0,0.0,0.0,2.0
Joe Brown,2015-10-15,7,Western Kentucky,@,North Texas,W,joe-brown-4,0.0,0.0,0.0,2.0
Kenneth Clark,2015-10-15,6,UCLA,@,Stanford,L,kenneth-clark-1,0.0,0.0,0.0,1.0
Kris Frost,2015-10-15,6,Auburn,@,Kentucky,W,kris-frost-1,0.0,0.0,0.0,1.0
Tahaan Goodman,2015-10-15,6,UCLA,@,Stanford,L,tahaan-goodman-1,0.0,0.0,0.0,1.0
J.D. Harmon,2015-10-15,6,Kentucky,,Auburn,L,jd-harmon-1,0.0,0.0,0.0,1.0
Ronnie Harris,2015-10-15,6,Stanford,,UCLA,W,ronnie-harris-2,0.0,0.0,0.0,2.0
Farrington Huguenin,2015-10-15,6,Kentucky,,Auburn,L,farrington-huguenin-1,0.0,0.0,0.0,1.0
Prince Iworah,2015-10-15,7,Western Kentucky,@,North Texas,W,prince-iworah-1,0.0,0.0,0.0,1.0
Jonathan Jones,2015-10-15,6,Auburn,@,Kentucky,W,jonathan-jones-3,0.0,0.0,0.0,1.0
Jamal Marshall,2015-10-15,6,North Texas,,Western Kentucky,L,jamal-marshall-1,0.0,0.0,0.0,1.0
Quenton Meeks,2015-10-15,6,Stanford,,UCLA,W,quenton-meeks-1,0.0,0.0,0.0,1.0
Ashton Preston,2015-10-15,6,North Texas,,Western Kentucky,L,ashton-preston-1,0.0,0.0,0.0,1.0
Evan Sayner,2015-10-15,7,Western Kentucky,@,North Texas,W,evan-sayner-1,0.0,0.0,0.0,1.0
Aziz Shittu,2015-10-15,6,Stanford,,UCLA,W,aziz-shittu-1,0.0,0.0,0.0,1.0
A.J. Stamps,2015-10-15,6,Kentucky,,Auburn,L,aj-stamps-1,0.0,0.0,0.0,1.0
Chris Westry,2015-10-15,6,Kentucky,,Auburn,L,chris-westry-1,0.0,0.0,0.0,1.0
Ade Aruna,2015-10-16,6,Tulane,,Houston,L,ade-aruna-1,0.0,0.0,0.0,1.0
Jeff Camilli,2015-10-16,7,Fresno State,,Nevada-Las Vegas,W,jeff-camilli-1,0.0,0.0,0.0,2.0
Devin Centers,2015-10-16,6,Utah State,,Boise State,W,devin-centers-1,0.0,0.0,0.0,1.0
Michael Davis,2015-10-16,7,Brigham Young,,Cincinnati,W,michael-davis-7,0.0,0.0,0.0,1.0
Donte Deayon,2015-10-16,7,Boise State,@,Utah State,L,donte-deayon-1,0.0,0.0,0.0,2.0
Tyrell Gilbert,2015-10-16,6,Cincinnati,@,Brigham Young,L,tyrell-gilbert-1,0.0,0.0,0.0,1.0
Tyquwan Glass,2015-10-16,7,Fresno State,,Nevada-Las Vegas,W,tyquwan-glass-1,0.0,0.0,0.0,2.0
Micah Hannemann,2015-10-16,7,Brigham Young,,Cincinnati,W,micah-hannemann-1,0.0,0.0,0.0,2.0
Lee Hightower,2015-10-16,6,Houston,@,Tulane,W,lee-hightower-2,0.0,0.0,0.0,1.0
Mike Hughes,2015-10-16,7,Nevada-Las Vegas,@,Fresno State,L,mike-hughes-3,0.0,0.0,0.0,1.0
Todd Hunt,2015-10-16,7,Fresno State,,Nevada-Las Vegas,W,todd-hunt-1,0.0,0.0,0.0,1.0
William Jackson III,2015-10-16,6,Houston,@,Tulane,W,william-jackson-iii-1,0.0,0.0,0.0,4.0
Torry McTyer,2015-10-16,7,Nevada-Las Vegas,@,Fresno State,L,torry-mctyer-1,0.0,0.0,0.0,1.0
Kameron Miles,2015-10-16,7,Boise State,@,Utah State,L,kameron-miles-1,0.0,0.0,0.0,1.0
Jaylyin Minor,2015-10-16,6,Cincinnati,@,Brigham Young,L,jaylyin-minor-1,0.0,0.0,0.0,1.0
Darius Mouton,2015-10-16,7,Nevada-Las Vegas,@,Fresno State,L,darius-mouton-1,0.0,0.0,0.0,1.0
Kai Nacua,2015-10-16,7,Brigham Young,,Cincinnati,W,kai-nacua-1,0.0,0.0,0.0,2.0
Parry Nickerson,2015-10-16,6,Tulane,,Houston,L,parry-nickerson-1,0.0,0.0,0.0,1.0
Blake Richmond,2015-10-16,7,Nevada-Las Vegas,@,Fresno State,L,blake-richmond-1,0.0,0.0,0.0,1.0
B.J. Singleton,2015-10-16,6,Houston,@,Tulane,W,bj-singleton-1,0.0,0.0,0.0,1.0
Trevon Stewart,2015-10-16,6,Houston,@,Tulane,W,trevon-stewart-1,0.0,0.0,0.0,1.0
Bryson Abraham,2015-10-17,7,Louisiana Tech,@,Mississippi State,L,bryson-abraham-1,0.0,0.0,0.0,1.0
Jamal Adams,2015-10-17,7,Louisiana State,,Florida,W,jamal-adams-1,0.0,0.0,0.0,1.0
Olasunkanmi Adeniyi,2015-10-17,7,Toledo,,Eastern Michigan,W,olasunkanmi-adeniyi-1,0.0,0.0,0.0,1.0
Dominique Alexander,2015-10-17,6,Oklahoma,@,Kansas State,W,dominique-alexander-1,0.0,0.0,0.0,1.0
Joshua Allen,2015-10-17,7,Miami (OH),,Northern Illinois,L,joshua-allen-1,0.0,0.0,0.0,1.0
DeShaun Amos,2015-10-17,7,East Carolina,,Tulsa,W,deshaun-amos-1,0.0,0.0,0.0,1.0
Tony Annese,2015-10-17,7,Central Michigan,,Buffalo,W,tony-annese-1,0.0,0.0,0.0,2.0
Cornell Armstrong,2015-10-17,7,Southern Mississippi,,Texas-San Antonio,W,cornell-armstrong-1,0.0,0.0,0.0,2.0
Enock Asante,2015-10-17,6,Massachusetts,,Kent State,L,enock-asante-1,0.0,0.0,0.0,1.0
Rontavious Atkins,2015-10-17,6,Western Michigan,@,Ohio,W,rontavious-atkins-1,0.0,0.0,0.0,1.0
Adekunle Ayinde,2015-10-17,7,Minnesota,,Nebraska,L,adekunle-ayinde-1,0.0,0.0,0.0,1.0
Reggis Ball,2015-10-17,6,Memphis,,Mississippi,W,reggis-ball-1,0.0,0.0,0.0,1.0
Brandon Banks,2015-10-17,6,UNC Charlotte,@,Old Dominion,L,brandon-banks-3,0.0,0.0,0.0,1.0
T.T. Barber,2015-10-17,7,Middle Tennessee State,,Florida International,W,tt-barber-1,0.0,0.0,0.0,1.0
Tarris Batiste,2015-10-17,6,Georgia State,@,Ball State,W,tarris-batiste-1,0.0,0.0,0.0,2.0
John Battle,2015-10-17,7,Louisiana State,,Florida,W,john-battle-1,0.0,0.0,0.0,1.0
Keith Baxter,2015-10-17,7,Marshall,@,Florida Atlantic,W,keith-baxter-1,0.0,0.0,0.0,1.0
Sam Beal,2015-10-17,6,Western Michigan,@,Ohio,W,sam-beal-1,0.0,0.0,0.0,1.0
Vonn Bell,2015-10-17,7,Ohio State,,Penn State,W,vonn-bell-2,0.0,0.0,0.0,1.0
Dashawn Benton,2015-10-17,7,East Carolina,,Tulsa,W,dashawn-benton-1,0.0,0.0,0.0,1.0
Nigel II Bethel,2015-10-17,7,Texas Tech,@,Kansas,W,nigel-ii-bethel-1,0.0,0.0,0.0,1.0
Ben Boulware,2015-10-17,6,Clemson,,Boston College,W,ben-boulware-1,0.0,0.0,0.0,1.0
Yiannis Bowden,2015-10-17,7,East Carolina,,Tulsa,W,yiannis-bowden-1,0.0,0.0,0.0,1.0
Kelton Brackett,2015-10-17,6,Massachusetts,,Kent State,L,kelton-brackett-1,0.0,0.0,0.0,1.0
Quinton Bradley,2015-10-17,6,Idaho,@,Troy,W,quinton-bradley-1,0.0,0.0,0.0,1.0
Marvin Branch,2015-10-17,6,Old Dominion,,UNC Charlotte,W,marvin-branch-1,0.0,0.0,0.0,1.0
Juwuan Briscoe,2015-10-17,7,Georgia,,Missouri,W,juwuan-briscoe-1,0.0,0.0,0.0,1.0
Asantay Brown,2015-10-17,6,Western Michigan,@,Ohio,W,asantay-brown-1,0.0,0.0,0.0,1.0
Kweishi Brown,2015-10-17,7,Arizona State,@,Utah,L,kweishi-brown-1,0.0,0.0,0.0,1.0
Mark Bruno,2015-10-17,7,Florida International,@,Middle Tennessee State,L,mark-bruno-1,0.0,0.0,0.0,1.0
Deforest Buckner,2015-10-17,7,Oregon,@,Washington,W,deforest-buckner-1,0.0,0.0,0.0,2.0
James Burgess,2015-10-17,6,Louisville,@,Florida State,L,james-burgess-1,0.0,0.0,0.0,1.0
Morgan Burns,2015-10-17,6,Kansas State,,Oklahoma,L,morgan-burns-1,0.0,0.0,0.0,1.0
Kevin Byard,2015-10-17,7,Middle Tennessee State,,Florida International,W,kevin-byard-1,0.0,0.0,0.0,1.0
Jamie Byrd,2015-10-17,6,South Florida,@,Connecticut,W,jamie-byrd-2,0.0,0.0,0.0,1.0
Taveze Calhoun,2015-10-17,7,Mississippi State,,Louisiana Tech,W,taveze-calhoun-1,0.0,0.0,0.0,2.0
Sean Carter,2015-10-17,6,Old Dominion,,UNC Charlotte,W,sean-carter-1,0.0,0.0,0.0,1.0
Tevin Carter,2015-10-17,6,Utah,,Arizona State,W,tevin-carter-1,0.0,0.0,0.0,1.0
Johnell Celistan,2015-10-17,6,Tulsa,@,East Carolina,L,johnell-celistan-1,0.0,0.0,0.0,1.0
Andre Chachere,2015-10-17,7,San Jose State,,San Diego State,L,andre-chachere-1,0.0,0.0,0.0,1.0
Bryce Cheek,2015-10-17,7,Akron,@,Bowling Green State,L,bryce-cheek-1,0.0,0.0,0.0,1.0
C.J. Cleveland,2015-10-17,7,Louisiana Tech,@,Mississippi State,L,cj-cleveland-1,0.0,0.0,0.0,1.0
Byerson Cockrell,2015-10-17,7,Nebraska,@,Minnesota,W,byerson-cockrell-1,0.0,0.0,0.0,2.0
Trae Collins,2015-10-17,7,Southern Mississippi,,Texas-San Antonio,W,trae-collins-1,0.0,0.0,0.0,1.0
Arjen Colquhoun,2015-10-17,7,Michigan State,@,Michigan,W,arjen-colquhoun-1,0.0,0.0,0.0,1.0
Kivon Coman,2015-10-17,7,Mississippi State,,Louisiana Tech,W,kivon-coman-1,0.0,0.0,0.0,1.0
Su'A Cravens,2015-10-17,6,Southern California,@,Notre Dame,L,sua-cravens-1,0.0,0.0,0.0,1.0
Brandon Crawford,2015-10-17,6,Buffalo,@,Central Michigan,L,brandon-crawford-2,0.0,0.0,0.0,1.0
Jon Cunningham,2015-10-17,7,Kent State,@,Massachusetts,W,jon-cunningham-1,0.0,0.0,0.0,1.0
Nik D'Avanzo,2015-10-17,7,New Mexico,,Hawaii,W,nik-davanzo-1,0.0,0.0,0.0,1.0
Alex Dale,2015-10-17,7,Middle Tennessee State,,Florida International,W,alex-dale-1,0.0,0.0,0.0,1.0
Marcus Davenport,2015-10-17,7,Texas-San Antonio,@,Southern Mississippi,L,marcus-davenport-1,0.0,0.0,0.0,1.0
David Dean,2015-10-17,6,Virginia,,Syracuse,W,david-dean-1,0.0,0.0,0.0,1.0
Kenya Dennis,2015-10-17,7,Missouri,@,Georgia,L,kenya-dennis-1,0.0,0.0,0.0,1.0
Cam Denson,2015-10-17,7,Arizona,@,Colorado,W,cam-denson-1,0.0,0.0,0.0,1.0
K.J. Dillon,2015-10-17,6,West Virginia,@,Baylor,L,kj-dillon-1,0.0,0.0,0.0,1.0
Matt Dobson,2015-10-17,6,Georgia Southern,,New Mexico State,W,matt-dobson-1,0.0,0.0,0.0,1.0
Juwan Dowels,2015-10-17,6,Syracuse,@,Virginia,L,juwan-dowels-1,0.0,0.0,0.0,1.0
Trae Elston,2015-10-17,7,Mississippi,@,Memphis,L,trae-elston-1,0.0,0.0,0.0,1.0
Rashard Fant,2015-10-17,7,Indiana,,Rutgers,L,rashard-fant-1,0.0,0.0,0.0,2.0
Lamarcus Farmer,2015-10-17,6,Troy,,Idaho,L,lamarcus-farmer-1,0.0,0.0,0.0,2.0
Jake Fely,2015-10-17,7,San Diego State,@,San Jose State,W,jake-fely-1,0.0,0.0,0.0,1.0
Cole Fisher,2015-10-17,7,Iowa,@,Northwestern,W,cole-fisher-1,0.0,0.0,0.0,1.0
Beau Fitte,2015-10-17,7,Louisiana Tech,@,Mississippi State,L,beau-fitte-1,0.0,0.0,0.0,1.0
Anthony Flory,2015-10-17,6,Appalachian State,@,Louisiana-Monroe,W,anthony-flory-1,0.0,0.0,0.0,1.0
Devonta Foster,2015-10-17,7,Southern Mississippi,,Texas-San Antonio,W,devonta-foster-1,0.0,0.0,0.0,1.0
Reuben Foster,2015-10-17,7,Alabama,@,Texas A&M,W,reuben-foster-1,0.0,0.0,0.0,1.0
J.J. Gaines,2015-10-17,7,Texas Tech,@,Kansas,W,jj-gaines-1,0.0,0.0,0.0,1.0
Darren Gardenhire,2015-10-17,6,Washington,,Oregon,L,darren-gardenhire-1,0.0,0.0,0.0,1.0
Myles Garrett,2015-10-17,6,Texas A&M,,Alabama,L,myles-garrett-1,0.0,0.0,0.0,1.0
Demarquis Gates,2015-10-17,7,Mississippi,@,Memphis,L,demarquis-gates-1,0.0,0.0,0.0,1.0
Keenan Gibbs,2015-10-17,7,Toledo,,Eastern Michigan,W,keenan-gibbs-1,0.0,0.0,0.0,1.0
Latrell Gibbs,2015-10-17,6,Appalachian State,@,Louisiana-Monroe,W,latrell-gibbs-1,0.0,0.0,0.0,1.0
Michael Glatczak,2015-10-17,6,Kansas,,Texas Tech,L,michael-glatczak-1,0.0,0.0,0.0,1.0
Nicholas Grigsby,2015-10-17,6,Pittsburgh,@,Georgia Tech,W,nicholas-grigsby-1,0.0,0.0,0.0,1.0
Lloyd Grogan,2015-10-17,7,Louisiana Tech,@,Mississippi State,L,lloyd-grogan-1,0.0,0.0,0.0,1.0
Tony Guerad,2015-10-17,7,Central Florida,@,Temple,L,tony-guerad-1,0.0,0.0,0.0,1.0
Grant Haley,2015-10-17,7,Penn State,@,Ohio State,L,grant-haley-1,0.0,0.0,0.0,1.0
Al Harris Jr.,2015-10-17,7,South Carolina,,Vanderbilt,W,al-harris-jr-1,0.0,0.0,0.0,2.0
Ronnie Harrison,2015-10-17,7,Alabama,@,Texas A&M,W,ronnie-harrison-1,0.0,0.0,0.0,1.0
Joel Heath,2015-10-17,7,Michigan State,@,Michigan,W,joel-heath-1,0.0,0.0,0.0,1.0
Parker Henry,2015-10-17,6,Washington State,,Oregon State,W,parker-henry-1,0.0,0.0,0.0,1.0
Willie Henry,2015-10-17,7,Michigan,,Michigan State,L,willie-henry-1,0.0,0.0,0.0,1.0
Darreon Herring,2015-10-17,6,Vanderbilt,@,South Carolina,L,darreon-herring-1,0.0,0.0,0.0,1.0
Martez Hester,2015-10-17,7,Ball State,,Georgia State,L,martez-hester-1,0.0,0.0,0.0,1.0
Carnell Hopson,2015-10-17,6,Georgia State,@,Ball State,W,carnell-hopson-1,0.0,0.0,0.0,1.0
A.J. Howard,2015-10-17,6,Appalachian State,@,Louisiana-Monroe,W,aj-howard-1,0.0,0.0,0.0,1.0
Jamarcus Howard,2015-10-17,7,Middle Tennessee State,,Florida International,W,jamarcus-howard-1,0.0,0.0,0.0,1.0
Tracy Howard,2015-10-17,6,Miami (FL),,Virginia Tech,W,tracy-howard-1,0.0,0.0,0.0,1.0
Xavien Howard,2015-10-17,6,Baylor,,West Virginia,W,xavien-howard-1,0.0,0.0,0.0,1.0
Cordell Hudson,2015-10-17,6,Syracuse,@,Virginia,L,cordell-hudson-1,0.0,0.0,0.0,1.0
Antonio Hull,2015-10-17,7,Wyoming,,Nevada,W,antonio-hull-1,0.0,0.0,0.0,2.0
Marlon Humphrey,2015-10-17,7,Alabama,@,Texas A&M,W,marlon-humphrey-1,0.0,0.0,0.0,2.0
Ricky Hunter,2015-10-17,6,Memphis,,Mississippi,W,ricky-hunter-1,0.0,0.0,0.0,1.0
Ridwan Issahaku,2015-10-17,7,Texas Christian,@,Iowa State,W,ridwan-issahaku-1,0.0,0.0,0.0,1.0
Branden Jackson,2015-10-17,7,Texas Tech,@,Kansas,W,branden-jackson-1,0.0,0.0,0.0,1.0
Brandon Jackson,2015-10-17,7,Army,,Bucknell,W,brandon-jackson-9,0.0,0.0,0.0,1.0
Joshua Jackson,2015-10-17,7,Iowa,@,Northwestern,W,joshua-jackson-3,0.0,0.0,0.0,1.0
Austin Johnson,2015-10-17,7,Penn State,@,Ohio State,L,austin-johnson-2,0.0,0.0,0.0,1.0
Christian Johnson,2015-10-17,6,Memphis,,Mississippi,W,christian-johnson-2,0.0,0.0,0.0,1.0
Jadar Johnson,2015-10-17,6,Clemson,,Boston College,W,jadar-johnson-1,0.0,0.0,0.0,1.0
William Johnson,2015-10-17,6,Oklahoma,@,Kansas State,W,william-johnson-4,0.0,0.0,0.0,1.0
Chris Jones,2015-10-17,7,Nebraska,@,Minnesota,W,chris-jones-12,0.0,0.0,0.0,1.0
Cyrus Jones,2015-10-17,7,Alabama,@,Texas A&M,W,cyrus-jones-2,0.0,0.0,0.0,1.0
Darius Jones,2015-10-17,6,Georgia Southern,,New Mexico State,W,darius-jones-4,0.0,0.0,0.0,1.0
Deion Jones,2015-10-17,7,Louisiana State,,Florida,W,deion-jones-1,0.0,0.0,0.0,1.0
D.J. Killings,2015-10-17,7,Central Florida,@,Temple,L,dj-killings-1,0.0,0.0,0.0,1.0
Kevin King,2015-10-17,6,Washington,,Oregon,L,kevin-king-5,0.0,0.0,0.0,1.0
Micah Kiser,2015-10-17,6,Virginia,,Syracuse,W,micah-kiser-1,0.0,0.0,0.0,1.0
Allan Koikoi,2015-10-17,7,Miami (OH),,Northern Illinois,L,allan-koikoi-1,0.0,0.0,0.0,1.0
Tyler Lancaster,2015-10-17,7,Northwestern,,Iowa,L,tyler-lancaster-1,0.0,0.0,0.0,1.0
Mitch Lane,2015-10-17,6,Louisiana-Monroe,,Appalachian State,L,mitch-lane-1,0.0,0.0,0.0,1.0
Desmond Lawrence,2015-10-17,6,North Carolina,,Wake Forest,W,desmond-lawrence-1,0.0,0.0,0.0,1.0
Shawayne Lawrence,2015-10-17,6,Georgia State,@,Ball State,W,shawayne-lawrence-1,0.0,0.0,0.0,1.0
Nile Lawrence-Stample,2015-10-17,6,Florida State,,Louisville,W,nile-lawrence-stample-1,0.0,0.0,0.0,1.0
Marquel Lee,2015-10-17,7,Wake Forest,@,North Carolina,L,marquel-lee-1,0.0,0.0,0.0,1.0
Taj Letman,2015-10-17,7,Marshall,@,Florida Atlantic,W,taj-letman-1,0.0,0.0,0.0,1.0
Jourdan Lewis,2015-10-17,7,Michigan,,Michigan State,L,jourdan-lewis-1,0.0,0.0,0.0,6.0
Marquavius Lewis,2015-10-17,7,South Carolina,,Vanderbilt,W,marquavius-lewis-1,0.0,0.0,0.0,1.0
P.L. Lindley,2015-10-17,6,Oklahoma,@,Kansas State,W,pl-lindley-1,0.0,0.0,0.0,1.0
Lowell Lotulelei,2015-10-17,6,Utah,,Arizona State,W,lowell-lotulelei-1,0.0,0.0,0.0,1.0
Tevin Madison,2015-10-17,7,Texas Tech,@,Kansas,W,tevin-madison-1,0.0,0.0,0.0,2.0
D.J. May,2015-10-17,7,Wyoming,,Nevada,W,dj-may-1,0.0,0.0,0.0,2.0
Marcus Maye,2015-10-17,7,Florida,@,Louisiana State,L,marcus-maye-1,0.0,0.0,0.0,1.0
Brandon Mayes,2015-10-17,7,Northern Illinois,@,Miami (OH),W,brandon-mayes-2,0.0,0.0,0.0,1.0
Jamal Mayo,2015-10-17,7,Hawaii,@,New Mexico,L,jamal-mayo-1,0.0,0.0,0.0,1.0
Torren McGaster,2015-10-17,6,Vanderbilt,@,South Carolina,L,torren-mcgaster-1,0.0,0.0,0.0,1.0
Rico McGraw,2015-10-17,7,Georgia,,Missouri,W,rico-mcgraw-1,0.0,0.0,0.0,1.0
Prentice McKinney,2015-10-17,6,Oklahoma,@,Kansas State,W,prentice-mckinney-1,0.0,0.0,0.0,1.0
Solomon Means,2015-10-17,7,Arizona State,@,Utah,L,solomon-means-1,0.0,0.0,0.0,1.0
Doug Middleton,2015-10-17,6,Appalachian State,@,Louisiana-Monroe,W,doug-middleton-1,0.0,0.0,0.0,1.0
Herb Miller,2015-10-17,6,Florida Atlantic,,Marshall,L,herb-miller-1,0.0,0.0,0.0,2.0
Ryan Moeller,2015-10-17,7,Colorado,,Arizona,L,ryan-moeller-1,0.0,0.0,0.0,1.0
Kamrin Moore,2015-10-17,7,Boston College,@,Clemson,L,kamrin-moore-1,0.0,0.0,0.0,1.0
Wayne Morgan,2015-10-17,6,Syracuse,@,Virginia,L,wayne-morgan-1,0.0,0.0,0.0,1.0
Xavier Moss,2015-10-17,7,Army,,Bucknell,W,xavier-moss-1,0.0,0.0,0.0,1.0
Andrew Motuapuaka,2015-10-17,7,Virginia Tech,@,Miami (FL),L,andrew-motuapuaka-1,0.0,0.0,0.0,2.0
Michael Mudoh,2015-10-17,6,Tulsa,@,East Carolina,L,michael-mudoh-1,0.0,0.0,0.0,2.0
Najee Murray,2015-10-17,7,Kent State,@,Massachusetts,W,najee-murray-1,0.0,0.0,0.0,1.0
T.J. Mutcherson,2015-10-17,7,Central Florida,@,Temple,L,tj-mutcherson-1,0.0,0.0,0.0,1.0
Brian Nance,2015-10-17,6,Baylor,,West Virginia,W,brian-nance-1,0.0,0.0,0.0,1.0
Lewis Neal,2015-10-17,7,Louisiana State,,Florida,W,lewis-neal-1,0.0,0.0,0.0,1.0
Nick Nelson,2015-10-17,7,Hawaii,@,New Mexico,L,nick-nelson-2,0.0,0.0,0.0,1.0
Giorgio Newberry,2015-10-17,6,Florida State,,Louisville,W,giorgio-newberry-1,0.0,0.0,0.0,1.0
Keenan Noel,2015-10-17,7,Ball State,,Georgia State,L,keenan-noel-1,0.0,0.0,0.0,1.0
Cyril Noland-Lewis,2015-10-17,6,Oregon State,@,Washington State,L,cyril-noland-lewis-1,0.0,0.0,0.0,1.0
Tank Norman,2015-10-17,6,UNC Charlotte,@,Old Dominion,L,tank-norman-1,0.0,0.0,0.0,1.0
Eric Nzeocha,2015-10-17,7,Wyoming,,Nevada,W,eric-nzeocha-1,0.0,0.0,0.0,1.0
Corry O'Meally,2015-10-17,7,Texas Christian,@,Iowa State,W,corry-omeally-1,0.0,0.0,0.0,3.0
James Onwualu,2015-10-17,7,Notre Dame,,Southern California,W,james-onwualu-1,0.0,0.0,0.0,1.0
Montese Overton,2015-10-17,7,East Carolina,,Tulsa,W,montese-overton-1,0.0,0.0,0.0,1.0
Quan Pace,2015-10-17,7,Eastern Michigan,@,Toledo,L,quan-pace-1,0.0,0.0,0.0,1.0
Kirkland Parker,2015-10-17,6,Washington State,,Oregon State,W,kirkland-parker-1,0.0,0.0,0.0,1.0
Trey Payne,2015-10-17,6,Georgia State,@,Ball State,W,trey-payne-3,0.0,0.0,0.0,1.0
Peyton Pelluer,2015-10-17,6,Washington State,,Oregon State,W,peyton-pelluer-1,0.0,0.0,0.0,1.0
Aarion Penton,2015-10-17,7,Missouri,@,Georgia,L,aarion-penton-2,0.0,0.0,0.0,1.0
Shawn Petty,2015-10-17,7,Marshall,@,Florida Atlantic,W,shawn-petty-1,0.0,0.0,0.0,1.0
Darius Phillips,2015-10-17,6,Western Michigan,@,Ohio,W,darius-phillips-1,0.0,0.0,0.0,1.0
Ne'Quan Phillips,2015-10-17,7,Hawaii,@,New Mexico,L,nequan-phillips-1,0.0,0.0,0.0,1.0
Ja'Boree Poole,2015-10-17,7,Southern Mississippi,,Texas-San Antonio,W,jaboree-poole-1,0.0,0.0,0.0,1.0
Reginald Porter,2015-10-17,6,Utah,,Arizona State,W,reginald-porter-1,0.0,0.0,0.0,2.0
Jalen Ramsey,2015-10-17,6,Florida State,,Louisville,W,jalen-ramsey-1,0.0,0.0,0.0,1.0
Darryl Randolph,2015-10-17,7,Middle Tennessee State,,Florida International,W,darryl-randolph-1,0.0,0.0,0.0,1.0
Wyatt Ray,2015-10-17,7,Boston College,@,Clemson,L,wyatt-ray-1,0.0,0.0,0.0,1.0
Haason Reddick,2015-10-17,6,Temple,,Central Florida,W,haason-reddick-1,0.0,0.0,0.0,1.0
Will Redmond,2015-10-17,7,Mississippi State,,Louisiana Tech,W,will-redmond-1,0.0,0.0,0.0,1.0
Kalan Reed,2015-10-17,7,Southern Mississippi,,Texas-San Antonio,W,kalan-reed-1,0.0,0.0,0.0,3.0
Jon Reschke,2015-10-17,7,Michigan State,@,Michigan,W,jon-reschke-1,0.0,0.0,0.0,1.0
Mook Reynolds,2015-10-17,7,Virginia Tech,@,Miami (FL),L,mook-reynolds-1,0.0,0.0,0.0,1.0
Isaac Rochell,2015-10-17,7,Notre Dame,,Southern California,W,isaac-rochell-1,0.0,0.0,0.0,1.0
Jonathan Rose,2015-10-17,7,Nebraska,@,Minnesota,W,jonathan-rose-1,0.0,0.0,0.0,1.0
Winston Rose,2015-10-17,6,New Mexico State,@,Georgia Southern,L,winston-rose-1,0.0,0.0,0.0,1.0
Boise Ross,2015-10-17,6,Buffalo,@,Central Michigan,L,boise-ross-1,0.0,0.0,0.0,1.0
Rocco Scarfone,2015-10-17,7,East Carolina,,Tulsa,W,rocco-scarfone-1,0.0,0.0,0.0,1.0
Michael Scherer,2015-10-17,7,Missouri,@,Georgia,L,michael-scherer-1,0.0,0.0,0.0,1.0
Joe Schobert,2015-10-17,7,Wisconsin,,Purdue,W,joe-schobert-1,0.0,0.0,0.0,1.0
Tevin Shaw,2015-10-17,6,Kansas,,Texas Tech,L,tevin-shaw-1,0.0,0.0,0.0,1.0
Duke Shelley,2015-10-17,6,Kansas State,,Oklahoma,L,duke-shelley-1,0.0,0.0,0.0,2.0
Sojourn Shelton,2015-10-17,7,Wisconsin,,Purdue,W,sojourn-shelton-1,0.0,0.0,0.0,1.0
Anthony Sherrils,2015-10-17,7,Missouri,@,Georgia,L,anthony-sherrils-1,0.0,0.0,0.0,3.0
Elijah Shumate,2015-10-17,7,Notre Dame,,Southern California,W,elijah-shumate-1,0.0,0.0,0.0,1.0
Malik Simmons,2015-10-17,6,North Carolina,,Wake Forest,W,malik-simmons-1,0.0,0.0,0.0,1.0
Travon Simmons,2015-10-17,7,East Carolina,,Tulsa,W,travon-simmons-1,0.0,0.0,0.0,3.0
Jordan Simone,2015-10-17,7,Arizona State,@,Utah,L,jordan-simone-2,0.0,0.0,0.0,1.0
Albert Smalls,2015-10-17,7,Northern Illinois,@,Miami (OH),W,albert-smalls-1,0.0,0.0,0.0,1.0
Zach Smierciak,2015-10-17,7,Miami (OH),,Northern Illinois,L,zach-smierciak-1,0.0,0.0,0.0,1.0
Jerome Smith,2015-10-17,6,Georgia State,@,Ball State,W,jerome-smith-2,0.0,0.0,0.0,2.0
Robert Spillane,2015-10-17,6,Western Michigan,@,Ohio,W,robert-spillane-1,0.0,0.0,0.0,1.0
Arrion Springs,2015-10-17,7,Oregon,@,Washington,W,arrion-springs-1,0.0,0.0,0.0,1.0
Michael Steinhauer,2015-10-17,7,Central Michigan,,Buffalo,W,michael-steinhauer-1,0.0,0.0,0.0,1.0
Orion Stewart,2015-10-17,6,Baylor,,West Virginia,W,orion-stewart-1,0.0,0.0,0.0,1.0
Connor Strachan,2015-10-17,7,Boston College,@,Clemson,L,connor-strachan-1,0.0,0.0,0.0,1.0
Chandon Sullivan,2015-10-17,6,Georgia State,@,Ball State,W,chandon-sullivan-1,0.0,0.0,0.0,1.0
Connery Swift,2015-10-17,7,Toledo,,Eastern Michigan,W,connery-swift-1,0.0,0.0,0.0,1.0
Logan Tago,2015-10-17,6,Washington State,,Oregon State,W,logan-tago-1,0.0,0.0,0.0,1.0
Miles Taylor,2015-10-17,7,Iowa,@,Northwestern,W,miles-taylor-1,0.0,0.0,0.0,1.0
Marvell Tell III,2015-10-17,6,Southern California,@,Notre Dame,L,marvell-tell-iii-1,0.0,0.0,0.0,1.0
Chad Thomas,2015-10-17,6,Miami (FL),,Virginia Tech,W,chad-thomas-1,0.0,0.0,0.0,2.0
