Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Dennis Keyes,2005-09-17,3,UCLA,,Oklahoma,W,0,0,0,2,dennis-keyes-1
Mathias Kiwanuka,2005-09-17,3,Boston College,,Florida State,L,0,0,0,1,mathias-kiwanuka-1
Terrance Knighton,2005-09-17,3,Temple,,Toledo,L,0,0,0,1,terrance-knighton-1
Robbie Krutilla,2005-09-17,3,Western Michigan,,Southern Illinois,W,0,0,0,1,robbie-krutilla-1
D.D. Lee,2005-09-17,3,Southern Methodist,@,Texas A&M,L,0,0,0,1,dd-lee-1
Mike Lorello,2005-09-17,3,West Virginia,@,Maryland,W,0,0,0,1,mike-lorello-1
Desmond Lowery,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,0,0,0,1,desmond-lowery-1
Marcus Mark,2005-09-17,3,Alabama-Birmingham,,Jacksonville State,W,0,0,0,1,marcus-mark-1
Jason Martin,2005-09-17,3,Idaho,@,Washington,L,0,0,0,1,jason-martin-2
Clarence McDougal,2005-09-17,3,Mississippi State,N,Tulane,W,0,0,0,1,clarence-mcdougal-1
Deon McPhee,2005-09-17,3,Connecticut,@,Georgia Tech,L,0,0,0,1,deon-mcphee-1
Kellen Mills,2005-09-17,3,Arizona State,,Northwestern,W,0,0,0,1,kellen-mills-1
Ben Moffitt,2005-09-17,3,South Florida,,Central Florida,W,0,0,0,1,ben-moffitt-1
Jay Moore,2005-09-17,3,Nebraska,,Pittsburgh,W,0,0,0,1,jay-moore-1
Quentin Moses,2005-09-17,3,Georgia,,Louisiana-Monroe,W,0,0,0,1,quentin-moses-1
Montez Murphy,2005-09-17,3,Baylor,@,Army,W,0,0,0,1,montez-murphy-1
Lamar Myles,2005-09-17,2,Louisville,,Oregon State,W,0,0,0,1,lamar-myles-1
Jonathan Najm,2005-09-17,3,Arkansas State,@,Oklahoma State,L,0,0,0,1,jonathan-najm-1
Tyler Norman,2005-09-17,3,Louisiana,,Northwestern State,W,0,0,0,1,tyler-norman-1
Moses Osemwegie,2005-09-17,3,Vanderbilt,,Mississippi,W,0,0,0,1,moses-osemwegie-1
Babatunde Oshinowo Jr.,2005-09-17,2,Stanford,,California-Davis,L,0,0,0,1,babatunde-oshinowo-jr-1
John Pannozzo,2005-09-17,3,Indiana,,Kentucky,W,1,43,0,1,john-pannozzo-1
Justin Parrish,2005-09-17,3,Kent State,,Miami (OH),L,0,0,0,1,justin-parrish-1
Domata Peko,2005-09-17,3,Michigan State,@,Notre Dame,W,0,0,0,1,domata-peko-1
Gilberto Perez,2005-09-17,3,Air Force,,Wyoming,L,0,0,0,1,gilberto-perez-1
Jamar Ransom,2005-09-17,3,Oklahoma State,,Arkansas State,W,0,0,0,1,jamar-ransom-1
Freddie Roach,2005-09-17,3,Alabama,@,South Carolina,W,0,0,0,1,freddie-roach-1
Nick Roach,2005-09-17,3,Northwestern,@,Arizona State,L,0,0,0,1,nick-roach-1
Dale Robinson,2005-09-17,3,Arizona State,,Northwestern,W,0,0,0,1,dale-robinson-1
Jay Rohr,2005-09-17,2,Akron,@,Middle Tennessee State,W,0,0,0,1,jay-rohr-1
Byron Santiago,2005-09-17,2,Louisiana Tech,@,Kansas,L,0,0,0,1,byron-santiago-1
Darren Sapp,2005-09-17,1,Tulane,N,Mississippi State,L,0,0,0,1,darren-sapp-1
Kevin Schimmelmann,2005-09-17,2,Stanford,,California-Davis,L,0,0,1,1,kevin-schimmelmann-1
Adam Schroeder,2005-09-17,3,Northern Illinois,,Tennessee Tech,W,0,0,0,1,adam-schroeder-1
Jason Schule,2005-09-17,3,Louisiana-Monroe,@,Georgia,L,0,0,0,2,jason-schule-1
Dwayne Slay,2005-09-17,2,Texas Tech,,Sam Houston State,W,0,0,0,1,dwayne-slay-1
Brian Smith,2005-09-17,3,Missouri,,Troy,W,0,0,0,1,brian-smith-1
David Vobora,2005-09-17,3,Idaho,@,Washington,L,0,0,0,1,david-vobora-1
Kyle Ward,2005-09-17,3,Louisiana,,Northwestern State,W,0,0,0,1,kyle-ward-1
Eric Wicks,2005-09-17,3,West Virginia,@,Maryland,W,0,0,0,1,eric-wicks-1
Carnell Williams,2005-09-17,3,Alabama-Birmingham,,Jacksonville State,W,0,0,0,1,carnell-williams-2
Glenn Williams,2005-09-17,3,Duke,,Virginia Military Institute,W,0,0,0,1,glenn-williams-1
Jazzmen Williams,2005-09-17,3,Boston College,,Florida State,L,0,0,0,1,jazzmen-williams-1
Tom Zbikowski,2005-09-17,3,Notre Dame,,Michigan State,L,0,0,0,1,tom-zbikowski-1
Brock Newton,2005-09-22,3,Texas A&M,,Texas State,W,0,0,0,1,brock-newton-1
Quincy Skinner,2005-09-22,4,Florida Atlantic,,Louisiana-Monroe,L,0,0,0,1,quincy-skinner-1
Barrett Scruggs,2005-09-23,3,Army,,Iowa State,L,0,0,0,1,barrett-scruggs-1
Dominic Anderson,2005-09-24,4,Wake Forest,,Maryland,L,0,0,0,1,dominic-anderson-1
Greg Aycock,2005-09-24,3,Texas Tech,,Indiana State,W,0,0,0,1,greg-aycock-1
Michael Bazemore,2005-09-24,4,Michigan State,@,Illinois,W,0,0,0,1,michael-bazemore-1
Brett Bischofberger,2005-09-24,3,Texas Tech,,Indiana State,W,0,0,0,1,brett-bischofberger-1
Greg Blue,2005-09-24,4,Georgia,@,Mississippi State,W,0,0,0,1,greg-blue-1
Brian Bonner,2005-09-24,4,Texas Christian,@,Brigham Young,W,0,0,0,1,brian-bonner-1
Alan Branch,2005-09-24,4,Michigan,@,Wisconsin,L,0,0,0,1,alan-branch-1
Ja'Mel Branch,2005-09-24,3,North Texas,@,Kansas State,L,0,0,0,1,jamel-branch-1
Mahlon Carey,2005-09-24,3,North Carolina,@,North Carolina State,W,0,0,0,1,mahlon-carey-1
Paul Carrington,2005-09-24,3,Central Florida,,Marshall,W,0,0,0,1,paul-carrington-1
Simeon Castille,2005-09-24,4,Alabama,,Arkansas,W,0,0,0,1,simeon-castille-1
Barry Cofield,2005-09-24,4,Northwestern,,Penn State,L,0,0,0,1,barry-cofield-1
Clarence Cunningham,2005-09-24,3,San Jose State,@,San Diego State,L,0,0,0,1,clarence-cunningham-1
Sean Douglas,2005-09-24,4,Washington,,Notre Dame,L,0,0,0,1,sean-douglas-1
Elvis Dumervil,2005-09-24,3,Louisville,@,South Florida,L,0,0,0,1,elvis-dumervil-1
Christian Dunbar,2005-09-24,4,Temple,,Western Michigan,L,0,0,0,1,christian-dunbar-1
Demetrius Eaton,2005-09-24,4,Northwestern,,Penn State,L,0,0,0,1,demetrius-eaton-1
Chadd Evans,2005-09-24,4,Tulsa,,Memphis,W,0,0,0,1,chadd-evans-1
Colin Ferrell,2005-09-24,4,Kent State,@,Ohio,L,0,0,0,1,colin-ferrell-1
Adam Fichter,2005-09-24,4,Temple,,Western Michigan,L,0,0,0,1,adam-fichter-1
John Flora,2005-09-24,4,Wyoming,@,Mississippi,W,0,0,0,1,john-flora-1
Jean-Olivier Gagnon-Gordillo,2005-09-24,4,Eastern Michigan,@,Central Michigan,W,0,0,0,1,jean-olivier-gagnon-gordillo-1
Jason Ganter,2005-09-24,4,Penn State,@,Northwestern,W,0,0,0,1,jason-ganter-1
Scott Garrison,2005-09-24,3,Nevada,@,Colorado State,L,0,0,0,1,scott-garrison-1
Charles Godfrey,2005-09-24,4,Iowa,@,Ohio State,L,0,0,0,1,charles-godfrey-1
Reggie Green,2005-09-24,4,Arkansas State,,Florida International,W,0,0,0,1,reggie-green-2
Matt Harding,2005-09-24,2,Tulane,@,Southern Methodist,W,0,0,0,1,matt-harding-1
Milton Harris,2005-09-24,4,Maryland,@,Wake Forest,W,0,0,0,1,milton-harris-1
Michael Heard,2005-09-24,4,Mississippi State,,Georgia,L,0,0,0,1,michael-heard-1
Fred Hicks,2005-09-24,3,East Carolina,@,West Virginia,L,0,0,0,1,fred-hicks-1
Abdul Hodge,2005-09-24,4,Iowa,@,Ohio State,L,0,0,0,1,abdul-hodge-1
Cody Hodges,2005-09-24,3,Texas Tech,,Indiana State,W,0,0,0,1,cody-hodges-1
Kevin Howe,2005-09-24,4,Eastern Michigan,@,Central Michigan,W,0,0,0,1,kevin-howe-1
Oliver Hoyte,2005-09-24,3,North Carolina State,,North Carolina,L,0,0,0,1,oliver-hoyte-1
Ricardo Hurley,2005-09-24,4,South Carolina,,Troy,W,0,0,0,2,ricardo-hurley-1
Kenny Iwebema,2005-09-24,4,Iowa,@,Ohio State,L,0,0,0,1,kenny-iwebema-1
Wesley Jefferson,2005-09-24,4,Maryland,@,Wake Forest,W,0,0,0,1,wesley-jefferson-1
Braxton Kelley,2005-09-24,4,Kentucky,,Florida,L,0,0,0,1,braxton-kelley-1
Mitch King,2005-09-24,4,Iowa,@,Ohio State,L,0,0,0,1,mitch-king-1
Brandon Lohr,2005-09-24,4,Tulsa,,Memphis,W,0,0,0,1,brandon-lohr-1
Mike Lorello,2005-09-24,4,West Virginia,,East Carolina,W,0,0,0,1,mike-lorello-1
Marc Magro,2005-09-24,4,West Virginia,,East Carolina,W,0,0,0,2,marc-magro-1
Beau Manutai,2005-09-24,4,Arizona State,@,Oregon State,W,0,0,0,1,beau-manutai-1
Shane Marsh,2005-09-24,3,Colorado State,,Nevada,W,0,0,0,1,shane-marsh-1
Greg Marshall,2005-09-24,4,Western Michigan,@,Temple,W,0,0,0,1,greg-marshall-2
Corey Mays,2005-09-24,4,Notre Dame,@,Washington,W,0,0,0,1,corey-mays-1
Albert McClellan,2005-09-24,3,Marshall,@,Central Florida,L,1,11,0,1,albert-mcclellan-1
Deonto McCormick,2005-09-24,4,Duke,@,Virginia,L,0,0,0,1,deonto-mccormick-1
Scooter McIntosh,2005-09-24,4,Western Michigan,@,Temple,W,0,0,0,1,scooter-mcintosh-1
Mike Mendenhall,2005-09-24,4,Temple,,Western Michigan,L,0,0,0,1,mike-mendenhall-1
Ben Moffitt,2005-09-24,4,South Florida,,Louisville,W,0,0,0,1,ben-moffitt-1
Jonathan Najm,2005-09-24,4,Arkansas State,,Florida International,W,0,0,0,1,jonathan-najm-1
Chinedum Ndukwe,2005-09-24,4,Notre Dame,@,Washington,W,0,0,0,1,chinedum-ndukwe-1
David Ngene,2005-09-24,4,Northwestern,,Penn State,L,0,0,0,1,david-ngene-1
Timo Paepule,2005-09-24,3,Hawaii,@,Idaho,W,0,0,0,1,timo-paepule-1
Kai Parham,2005-09-24,3,Virginia,,Duke,W,0,0,0,1,kai-parham-1
Randy Phillips,2005-09-24,3,Miami (FL),,Colorado,W,0,0,0,1,randy-phillips-1
Jermaine Reid,2005-09-24,3,Akron,,Northern Illinois,W,0,0,0,1,jermaine-reid-1
Kareem Reid,2005-09-24,3,Central Florida,,Marshall,W,0,0,0,1,kareem-reid-1
Jonal Saint-Dic,2005-09-24,4,Michigan State,@,Illinois,W,0,0,0,1,jonal-saint-dic-1
Chris Smith,2005-09-24,3,Florida International,@,Arkansas State,L,0,0,0,1,chris-smith-1
Patrick St. Louis,2005-09-24,4,South Florida,,Louisville,W,0,0,0,1,patrick-st-louis-1
Jay Staggs,2005-09-24,4,Nevada-Las Vegas,@,Utah State,L,0,0,0,1,jay-staggs-1
Tremaine Tyler,2005-09-24,4,South Carolina,,Troy,W,0,0,0,2,tremaine-tyler-1
Devrett Wade,2005-09-24,4,Arkansas State,,Florida International,W,0,0,0,1,devrett-wade-1
Keno Walter-White,2005-09-24,4,Arizona State,@,Oregon State,W,0,0,0,1,keno-walter-white-1
Demetrice Webb,2005-09-24,4,Florida,@,Kentucky,W,0,0,0,1,demetrice-webb-1
Mike West,2005-09-24,4,South Carolina,,Troy,W,0,0,0,1,mike-west-1
Johnny White,2005-09-24,4,Wisconsin,,Michigan,W,0,0,0,1,johnny-white-2
Delonne Wilbourn,2005-09-24,4,Temple,,Western Michigan,L,0,0,0,1,delonne-wilbourn-1
Antarrious Williams,2005-09-24,4,Auburn,,Western Kentucky,W,0,0,0,1,antarrious-williams-1
Jamar Williams,2005-09-24,4,Arizona State,@,Oregon State,W,0,0,0,1,jamar-williams-1
Craig Wilson,2005-09-24,4,West Virginia,,East Carolina,W,0,0,0,1,craig-wilson-1
Lamarr Woodley,2005-09-24,4,Michigan,@,Wisconsin,L,0,0,0,1,lamarr-woodley-1
Deandre Wright,2005-09-24,4,New Mexico,@,Texas-El Paso,L,0,0,0,1,deandre-wright-1
Jason Allen,2005-09-26,3,Tennessee,@,Louisiana State,W,0,0,0,1,jason-allen-2
Jesse Daniels,2005-09-26,2,Louisiana State,,Tennessee,L,0,0,0,1,jesse-daniels-1
Ali Highsmith,2005-09-26,2,Louisiana State,,Tennessee,L,0,0,0,1,ali-highsmith-1
Kevin Simon,2005-09-26,3,Tennessee,@,Louisiana State,W,0,0,0,1,kevin-simon-1
Justin Vincent,2005-09-26,2,Louisiana State,,Tennessee,L,0,0,0,1,justin-vincent-1
Alan Goodwin,2005-09-27,3,Fresno State,,Toledo,W,0,0,0,1,alan-goodwin-1
Tyrrell Herbert,2005-09-27,4,Toledo,@,Fresno State,L,0,0,0,1,tyrrell-herbert-1
Marcus Riley,2005-09-27,3,Fresno State,,Toledo,W,0,0,0,1,marcus-riley-1
Ryan Redd,2005-09-28,4,Miami (OH),,Cincinnati,W,0,0,0,1,ryan-redd-1
Erik Anderson,2005-09-29,5,Air Force,@,Colorado State,L,0,0,0,1,erik-anderson-2
Jahmal Hall,2005-09-29,4,Colorado State,,Air Force,W,0,0,0,1,jahmal-hall-1
Robert Herbert,2005-09-29,4,Colorado State,,Air Force,W,0,0,0,1,robert-herbert-1
William Beckford,2005-09-30,4,Rutgers,,Pittsburgh,W,0,0,0,1,william-beckford-1
Glen Lee,2005-09-30,4,Rutgers,,Pittsburgh,W,0,0,0,1,glen-lee-1
Husain Abdullah,2005-10-01,4,Washington State,@,Oregon State,L,0,0,0,1,husain-abdullah-1
Gaines Adams,2005-10-01,5,Clemson,@,Wake Forest,L,0,0,0,1,gaines-adams-1
Al Afalava,2005-10-01,5,Oregon State,,Washington State,W,0,0,0,1,al-afalava-1
Mark Anderson,2005-10-01,5,Alabama,,Florida,W,0,0,0,1,mark-anderson-1
Charles Bailey Jr.,2005-10-01,5,Illinois,@,Iowa,L,0,0,0,1,charles-bailey-jr-1
Patrick Bailey,2005-10-01,5,Duke,,Navy,L,0,0,0,1,patrick-bailey-1
Carlton Baker,2005-10-01,4,Memphis,,Texas-El Paso,W,0,0,0,1,carlton-baker-1
Brian Bonner,2005-10-01,5,Texas Christian,,New Mexico,W,0,0,0,1,brian-bonner-1
Melik Brown,2005-10-01,4,North Carolina,,Utah,W,0,0,0,1,melik-brown-1
Copeland Bryan,2005-10-01,4,Arizona,@,California,L,0,0,0,1,copeland-bryan-1
Zach Catanese,2005-10-01,5,Arizona State,,Southern California,L,0,0,0,1,zach-catanese-1
Chris Chamberlain,2005-10-01,5,Tulsa,,Houston,L,0,0,0,1,chris-chamberlain-1
Kevis Coley,2005-10-01,3,Southern Mississippi,@,East Carolina,W,0,0,0,1,kevis-coley-1
Jed Collins,2005-10-01,4,Washington State,@,Oregon State,L,0,0,0,1,jed-collins-1
Tim Crowder,2005-10-01,4,Texas,@,Missouri,W,0,0,0,1,tim-crowder-1
Larry Cylc,2005-10-01,3,Navy,@,Duke,W,0,0,0,1,larry-cylc-1
Omowale Dada,2005-10-01,4,Washington State,@,Oregon State,L,0,0,0,1,omowale-dada-1
Marshall Delesdernier,2005-10-01,4,Louisiana,,Central Florida,L,0,0,0,1,marshall-delesdernier-1
Wayne Dickens,2005-10-01,5,Auburn,,South Carolina,W,0,0,0,1,wayne-dickens-1
Ervin Dickerson,2005-10-01,5,Texas Christian,,New Mexico,W,0,0,0,1,ervin-dickerson-1
Lamar Divens,2005-10-01,5,Vanderbilt,,Middle Tennessee State,L,0,0,0,1,lamar-divens-1
McKinner Dixon,2005-10-01,4,Texas Tech,,Kansas,W,0,0,0,1,mckinner-dixon-1
Ward Dobbs,2005-10-01,5,Wyoming,,Nevada-Las Vegas,W,0,0,0,1,ward-dobbs-1
Andray Downs,2005-10-01,3,Rice,@,Alabama-Birmingham,L,0,0,0,1,andray-downs-1
Barrington Edwards,2005-10-01,4,North Carolina,,Utah,W,0,0,0,1,barrington-edwards-1
Earl Everett,2005-10-01,5,Florida,@,Alabama,L,0,0,0,1,earl-everett-1
Kenneth Fontenette,2005-10-01,4,Houston,@,Tulsa,W,1,0,0,1,kenneth-fontenette-1
Omar Gaither,2005-10-01,4,Tennessee,,Mississippi,W,0,0,0,1,omar-gaither-1
David Gater,2005-10-01,4,Ball State,@,Boston College,L,0,0,0,1,david-gater-1
William Gay,2005-10-01,4,Louisville,,Florida Atlantic,W,0,0,0,1,william-gay-1
Bobby Godinez,2005-10-01,4,San Jose State,,Nevada,L,0,0,0,1,bobby-godinez-1
Charles Gordon,2005-10-01,4,Kansas,@,Texas Tech,L,0,0,0,1,charles-gordon-1
Kinji Green,2005-10-01,4,San Jose State,,Nevada,L,0,0,0,1,kinji-green-1
Steve Gregory,2005-10-01,4,Syracuse,@,Florida State,L,0,0,0,1,steve-gregory-1
Mike Groover,2005-10-01,5,Wyoming,,Nevada-Las Vegas,W,0,0,0,1,mike-groover-1
Kris Guyton,2005-10-01,4,Alabama-Birmingham,,Rice,W,0,0,0,2,kris-guyton-1
Marcus Hands,2005-10-01,4,East Carolina,,Southern Mississippi,L,0,0,0,1,marcus-hands-1
Parys Haralson,2005-10-01,4,Tennessee,,Mississippi,W,0,0,0,1,parys-haralson-1
Nate Harris,2005-10-01,4,Louisville,,Florida Atlantic,W,0,0,0,1,nate-harris-1
Nick Hayden,2005-10-01,5,Wisconsin,,Indiana,W,0,0,0,1,nick-hayden-1
Michael Heard,2005-10-01,5,Mississippi State,,Louisiana State,L,0,0,0,1,michael-heard-1
Robert Henderson,2005-10-01,3,Southern Mississippi,@,East Carolina,W,0,0,0,2,robert-henderson-1
Carlton Hill,2005-10-01,5,South Florida,@,Miami (FL),L,0,0,0,1,carlton-hill-1
Abdul Hodge,2005-10-01,5,Iowa,,Illinois,W,0,0,0,1,abdul-hodge-1
David Holloway,2005-10-01,5,Maryland,,Virginia,W,0,0,0,1,david-holloway-1
Dwayne Holmes,2005-10-01,5,Michigan State,,Michigan,L,0,0,0,1,dwayne-holmes-1
Brandon Hoyte,2005-10-01,5,Notre Dame,@,Purdue,W,0,0,0,1,brandon-hoyte-1
Michael Huff,2005-10-01,4,Texas,@,Missouri,W,0,0,0,1,michael-huff-1
Jake Hutton,2005-10-01,3,Utah State,@,Idaho,L,0,0,0,1,jake-hutton-1
Deandre Jackson,2005-10-01,4,Iowa State,@,Nebraska,L,0,0,0,1,deandre-jackson-1
Kelly Jennings,2005-10-01,4,Miami (FL),,South Florida,W,0,0,0,1,kelly-jennings-1
James Johnson,2005-10-01,4,Marshall,,Southern Methodist,W,0,0,0,1,james-johnson-4
Jamien Johnson,2005-10-01,4,Bowling Green State,,Temple,W,0,0,0,1,jamien-johnson-1
Ronald Jones,2005-10-01,4,Texas A&M,,Baylor,W,0,0,0,1,ronald-jones-1
Kila Kamakawiwo'ole,2005-10-01,4,Hawaii,,Boise State,L,0,0,0,1,kila-kamakawiwoole-3
Kila Kamakawiwo'ole,2005-10-01,4,Hawaii,,Boise State,L,0,0,0,1,kila-kamakawiwoole-2
Mitch King,2005-10-01,5,Iowa,,Illinois,W,0,0,0,1,mitch-king-1
Orlandus King,2005-10-01,4,Alabama-Birmingham,,Rice,W,0,0,0,1,orlandus-king-1
Bobby Klinck,2005-10-01,5,Tulsa,,Houston,L,0,0,0,1,bobby-klinck-1
Kornegay,2005-10-01,4,Florida State,,Syracuse,W,0,0,0,1,kornegay-1
J Leman,2005-10-01,5,Illinois,@,Iowa,L,0,0,0,1,j-leman-1
Keenan Lewis,2005-10-01,5,Oregon State,,Washington State,W,0,0,0,1,keenan-lewis-1
Terry Love,2005-10-01,5,Michigan State,,Michigan,L,0,0,0,1,terry-love-1
Jerrell Malone,2005-10-01,5,New Mexico,@,Texas Christian,L,0,0,0,1,jerrell-malone-1
Lono Manners,2005-10-01,4,Hawaii,,Boise State,L,0,0,0,2,lono-manners-1
Marlin Maxwell,2005-10-01,5,Central Michigan,@,Akron,W,0,0,0,1,marlin-maxwell-1
Quinton McCrary,2005-10-01,4,Memphis,,Texas-El Paso,W,0,0,0,2,quinton-mccrary-1
Edmond Miles,2005-10-01,5,Iowa,,Illinois,W,0,0,0,1,edmond-miles-1
Jeremy Mincey,2005-10-01,5,Florida,@,Alabama,L,0,0,0,1,jeremy-mincey-1
Ben Moffitt,2005-10-01,5,South Florida,@,Miami (FL),L,0,0,0,1,ben-moffitt-1
Joe Monty,2005-10-01,5,Wisconsin,,Indiana,W,0,0,0,1,joe-monty-1
Jay Moore,2005-10-01,4,Nebraska,,Iowa State,W,0,0,0,1,jay-moore-1
Reggie Nelson,2005-10-01,5,Florida,@,Alabama,L,0,0,0,1,reggie-nelson-1
Stephen Nicholas,2005-10-01,5,South Florida,@,Miami (FL),L,0,0,0,1,stephen-nicholas-1
Jarrad Page,2005-10-01,4,UCLA,,Washington,W,0,0,0,1,jarrad-page-1
Brendan Pahulu,2005-10-01,4,Houston,@,Tulsa,W,0,0,0,1,brendan-pahulu-1
John Pawielski,2005-10-01,5,Minnesota,@,Penn State,L,0,0,0,1,john-pawielski-1
Chase Pittman,2005-10-01,3,Louisiana State,@,Mississippi State,W,0,0,0,1,chase-pittman-1
Michael Purcell,2005-10-01,3,Tulane,N,Southeastern Louisiana,W,0,0,0,1,michael-purcell-1
Desmond Reed,2005-10-01,4,Southern California,@,Arizona State,W,0,0,0,1,desmond-reed-1
Mark Risher,2005-10-01,4,Louisiana,,Central Florida,L,0,0,0,1,mark-risher-1
Rocky Ross,2005-10-01,4,Central Florida,@,Louisiana,W,0,0,0,1,rocky-ross-1
Moqut Ruffins,2005-10-01,3,Louisiana Tech,,New Mexico State,W,0,0,0,1,moqut-ruffins-1
Clifton Ryan,2005-10-01,5,Michigan State,,Michigan,L,0,0,0,1,clifton-ryan-1
John Saldi,2005-10-01,4,Texas Tech,,Kansas,W,0,0,1,1,john-saldi-1
Dwayne Slay,2005-10-01,4,Texas Tech,,Kansas,W,0,0,0,1,dwayne-slay-1
Anthony Smith,2005-10-01,4,Syracuse,@,Florida State,L,0,0,0,1,anthony-smith-1
Montavious Stanley,2005-10-01,4,Louisville,,Florida Atlantic,W,0,0,0,1,montavious-stanley-1
Brandon Sumrall,2005-10-01,3,Southern Mississippi,@,East Carolina,W,0,0,0,1,brandon-sumrall-1
Riley Swanson,2005-10-01,5,Wake Forest,,Clemson,W,0,0,0,1,riley-swanson-1
Darryl Tapp,2005-10-01,5,Virginia Tech,@,West Virginia,W,0,0,0,1,darryl-tapp-1
Hilee Taylor,2005-10-01,4,North Carolina,,Utah,W,0,0,0,1,hilee-taylor-1
Kareen Taylor,2005-10-01,4,North Carolina,,Utah,W,0,0,0,1,kareen-taylor-1
Mike Thaler,2005-10-01,4,Bowling Green State,,Temple,W,0,0,0,1,mike-thaler-1
Lawrence Timmons,2005-10-01,4,Florida State,,Syracuse,W,1,3,0,1,lawrence-timmons-1
Jon Turner,2005-10-01,3,Rice,@,Alabama-Birmingham,L,0,0,0,1,jon-turner-1
Vance,2005-10-01,4,Louisiana,,Central Florida,L,0,0,0,1,vance-1
Pat Watkins,2005-10-01,4,Florida State,,Syracuse,W,0,0,0,1,pat-watkins-1
Temirez Williams,2005-10-01,5,Central Michigan,@,Akron,W,0,0,0,1,temirez-williams-1
Travis Williams,2005-10-01,5,Auburn,,South Carolina,W,0,0,0,1,travis-williams-3
C.J. Wilson,2005-10-01,5,Western Michigan,,Buffalo,W,0,0,0,1,cj-wilson-3
Pierre Woods,2005-10-01,5,Michigan,@,Michigan State,W,0,0,0,1,pierre-woods-1
Rodney Woods,2005-10-01,5,Oregon,@,Stanford,W,0,0,0,1,rodney-woods-1
James Wyche,2005-10-01,4,Syracuse,@,Florida State,L,0,0,0,1,james-wyche-1
T.J. Covington,2005-10-04,4,North Texas,,Troy,L,0,0,0,1,tj-covington-1
Bernard Davis,2005-10-04,5,Troy,@,North Texas,W,0,0,0,1,bernard-davis-1
David Tramble,2005-10-04,5,Troy,@,North Texas,W,0,0,0,1,david-tramble-1
Darius Butler,2005-10-07,5,Connecticut,,Syracuse,W,0,0,0,1,darius-butler-1
James Hargrave,2005-10-07,5,Connecticut,,Syracuse,W,0,0,0,1,james-hargrave-1
Allen,2005-10-08,5,Kansas,@,Kansas State,L,0,0,0,1,allen-3
Larry Anam,2005-10-08,6,Boston College,,Virginia,W,0,0,0,1,larry-anam-1
Zach Anderson,2005-10-08,5,Louisville,,North Carolina,W,0,0,0,1,zach-anderson-1
Willis Barringer,2005-10-08,6,Michigan,,Minnesota,L,0,0,0,1,willis-barringer-1
Tra Battle,2005-10-08,5,Georgia,@,Tennessee,W,0,0,0,1,tra-battle-1
Desmond Belton,2005-10-08,6,Idaho,@,Nevada,L,0,0,0,1,desmond-belton-1
Darrell Brooks,2005-10-08,5,Arizona,@,Southern California,L,0,0,0,1,darrell-brooks-1
Michael Brown,2005-10-08,6,Duke,@,Miami (FL),L,0,0,0,1,michael-brown-5
Noland Burchette,2005-10-08,6,Virginia Tech,,Marshall,W,0,0,0,1,noland-burchette-1
Dion Byrum,2005-10-08,5,Ohio,@,Bowling Green State,L,0,0,0,1,dion-byrum-1
Rob Caldwell,2005-10-08,4,Navy,,Air Force,W,0,0,0,1,rob-caldwell-1
Jon Carpenter,2005-10-08,5,Cincinnati,@,Pittsburgh,L,0,0,0,1,jon-carpenter-1
Zach Catanese,2005-10-08,6,Arizona State,,Oregon,L,0,0,0,1,zach-catanese-1
Dominique Cosper,2005-10-08,5,Alabama-Birmingham,,Southern Methodist,L,0,0,0,2,dominique-cosper-1
Rod Council,2005-10-08,5,Louisville,,North Carolina,W,0,0,0,1,rod-council-1
Weston Dacus,2005-10-08,5,Arkansas,,Louisiana-Monroe,W,0,0,0,1,weston-dacus-1
Jesse Daniels,2005-10-08,4,Louisiana State,@,Vanderbilt,W,0,0,0,1,jesse-daniels-1
Keyunta Dawson,2005-10-08,5,Texas Tech,@,Nebraska,W,0,0,0,1,keyunta-dawson-1
Elvis Dumervil,2005-10-08,5,Louisville,,North Carolina,W,0,0,0,2,elvis-dumervil-1
Chris Ellis,2005-10-08,6,Virginia Tech,,Marshall,W,0,0,0,1,chris-ellis-1
John Eubanks,2005-10-08,4,Southern Mississippi,,Tulsa,L,0,0,0,1,john-eubanks-1
Willie Evans,2005-10-08,6,Mississippi State,@,Florida,L,0,0,0,1,willie-evans-1
Zarnell Fitch,2005-10-08,6,Texas Christian,@,Wyoming,W,0,0,0,1,zarnell-fitch-1
Garvin,2005-10-08,5,Florida State,,Wake Forest,W,0,0,0,1,garvin-1
Byron Garvin,2005-10-08,5,Kansas State,,Kansas,W,0,0,0,1,byron-garvin-1
Bobby Giannini,2005-10-08,6,Air Force,@,Navy,L,0,0,0,2,bobby-giannini-1 
Kevin Grant,2005-10-08,5,Akron,@,Buffalo,W,0,0,0,1,kevin-grant-2
Mike Groover,2005-10-08,6,Wyoming,,Texas Christian,L,0,0,0,1,mike-groover-1
Bryant Haines,2005-10-08,5,Ball State,@,Western Michigan,W,0,0,0,1,bryant-haines-1
Tamba Hali,2005-10-08,6,Penn State,,Ohio State,W,0,0,0,1,tamba-hali-1
Jamaal Harper,2005-10-08,5,Baylor,@,Iowa State,W,0,0,0,1,jamaal-harper-1
Milton Harris,2005-10-08,6,Maryland,@,Temple,W,0,0,0,1,milton-harris-1
Nic Harris,2005-10-08,5,Oklahoma,N,Texas,L,0,0,0,1,nic-harris-1
