Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Leon Wright-Jackson,2007-09-15,3,Hawaii,@,Nevada-Las Vegas,W,3,19,6.3,0,leon-wright-jackson-1
Jeff Yarbrough,2007-09-15,3,Northwestern,,Duke,L,2,21,10.5,0,jeff-yarbrough-1
T.J. Yates,2007-09-15,3,North Carolina,,Virginia,L,6,0,0.0,0,tj-yates-1
Albert Young,2007-09-15,3,Iowa,@,Iowa State,L,14,60,4.3,0,albert-young-1
Jeremy Young,2007-09-15,3,Southern Mississippi,@,East Carolina,W,11,20,1.8,2,jeremy-young-1
Kordell Young,2007-09-15,3,Rutgers,,Norfolk State,W,7,21,3.0,0,kordell-young-1
Titus Young,2007-09-15,3,Boise State,,Wyoming,W,1,0,0.0,0,titus-young-1
Wayne Younger,2007-09-15,3,Florida International,@,Miami (FL),L,11,66,6.0,0,wayne-younger-1
Chris Alexander,2007-09-20,4,Texas A&M,@,Miami (FL),L,3,8,2.7,0,chris-alexander-1
K.J. Black,2007-09-20,4,Western Kentucky,@,Middle Tennessee State,W,11,56,5.1,0,kj-black-1
Graig Cooper,2007-09-20,4,Miami (FL),,Texas A&M,W,7,50,7.1,1,graig-cooper-1
Dwight Dasher,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,16,53,3.3,0,dwight-dasher-1
Desmond Gee,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,4,35,8.8,0,desmond-gee-1
Mike Goodson,2007-09-20,4,Texas A&M,@,Miami (FL),L,9,28,3.1,0,mike-goodson-1
Tyrell Hayden,2007-09-20,4,Western Kentucky,@,Middle Tennessee State,W,23,144,6.3,1,tyrell-hayden-1
Ivon Hickmon,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,1,6,6.0,0,ivon-hickmon-1
Javarris James,2007-09-20,4,Miami (FL),,Texas A&M,W,20,46,2.3,1,javarris-james-1
Jared Johnson,2007-09-20,4,Western Kentucky,@,Middle Tennessee State,W,1,3,3.0,0,jared-johnson-1
Jerrod Johnson,2007-09-20,4,Texas A&M,@,Miami (FL),L,2,11,5.5,0,jerrod-johnson-1
Jorvorskie Lane,2007-09-20,4,Texas A&M,@,Miami (FL),L,2,2,1.0,0,jorvorskie-lane-1
Stephen McGee,2007-09-20,4,Texas A&M,@,Miami (FL),L,16,39,2.4,1,stephen-mcgee-1
Demarco McNair,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,11,23,2.1,2,demarco-mcnair-1
Shawnbrey McNeal,2007-09-20,4,Miami (FL),,Texas A&M,W,7,18,2.6,0,shawnbrey-mcneal-1
Keondra Smith,2007-09-20,4,Texas A&M,@,Miami (FL),L,1,6,6.0,0,keondra-smith-1
Phillip Tanner,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,5,2,0.4,0,phillip-tanner-1
Stephen Willis,2007-09-20,4,Western Kentucky,@,Middle Tennessee State,W,5,18,3.6,0,stephen-willis-1
David Wolke,2007-09-20,4,Western Kentucky,@,Middle Tennessee State,W,8,28,3.5,0,david-wolke-1
Kyle Wright,2007-09-20,4,Miami (FL),,Texas A&M,W,6,13,2.2,0,kyle-wright-1
Tarrion Adams,2007-09-21,3,Tulsa,,Oklahoma,L,9,43,4.8,0,tarrion-adams-1
Sam Bradford,2007-09-21,4,Oklahoma,@,Tulsa,W,1,7,7.0,0,sam-bradford-1
Chris Brown,2007-09-21,4,Oklahoma,@,Tulsa,W,10,65,6.5,0,chris-brown-4
Chris Chamberlain,2007-09-21,3,Tulsa,,Oklahoma,L,1,0,0.0,0,chris-chamberlain-1
Charles Clay,2007-09-21,3,Tulsa,,Oklahoma,L,2,7,3.5,0,charles-clay-1
David Johnson,2007-09-21,3,Tulsa,,Oklahoma,L,1,-7,-7.0,0,david-johnson-3
Mossis Madu,2007-09-21,4,Oklahoma,@,Tulsa,W,7,27,3.9,1,mossis-madu-1
Demarco Murray,2007-09-21,4,Oklahoma,@,Tulsa,W,8,46,5.8,2,demarco-murray-1
Allen Patrick,2007-09-21,4,Oklahoma,@,Tulsa,W,19,145,7.6,2,allen-patrick-1
Paul Smith,2007-09-21,3,Tulsa,,Oklahoma,L,14,-20,-1.4,1,paul-smith-2
Jamad Williams,2007-09-21,3,Tulsa,,Oklahoma,L,9,21,2.3,0,jamad-williams-1
Jacob Actkinson,2007-09-22,4,Utah State,,San Jose State,L,3,21,7.0,0,jacob-actkinson-1
Josh Adams,2007-09-22,4,Wake Forest,,Maryland,W,20,91,4.6,1,josh-adams-1
Seth Adams,2007-09-22,4,Mississippi,,Florida,L,4,4,1.0,0,seth-adams-1
James Aldridge,2007-09-22,4,Notre Dame,,Michigan State,L,18,104,5.8,0,james-aldridge-1
Alex Allen,2007-09-22,4,Akron,,Kent State,W,15,45,3.0,1,alex-allen-1
Anthony Allen,2007-09-22,4,Louisville,,Syracuse,L,18,66,3.7,0,anthony-allen-1
Armando Allen,2007-09-22,4,Notre Dame,,Michigan State,L,3,13,4.3,0,armando-allen-1
Lou Allen,2007-09-22,4,Connecticut,@,Pittsburgh,W,6,15,2.5,2,lou-allen-1
Anthony Alridge,2007-09-22,3,Houston,,Colorado State,W,15,62,4.1,0,anthony-alridge-1
Brian Anderson,2007-09-22,4,Marshall,@,Cincinnati,L,2,-11,-5.5,0,brian-anderson-1
Justin Anderson,2007-09-22,4,Northern Illinois,@,Idaho,W,35,167,4.8,1,justin-anderson-1
Micah Andrews,2007-09-22,4,Wake Forest,,Maryland,W,6,32,5.3,0,micah-andrews-1
Marcel Archer,2007-09-22,4,Central Michigan,,North Dakota State,L,3,16,5.3,0,marcel-archer-1
Reggie Arnold,2007-09-22,3,Arkansas State,@,Tennessee,L,16,130,8.1,1,reggie-arnold-1
Terrence Austin,2007-09-22,4,UCLA,,Washington,W,1,8,8.0,0,terrence-austin-1
C.J. Bacher,2007-09-22,4,Northwestern,@,Ohio State,L,7,-39,-5.6,0,cj-bacher-1
Paul Baker,2007-09-22,4,New Mexico,,Sacramento State,W,14,45,3.2,0,paul-baker-1
Lance Ball,2007-09-22,4,Maryland,@,Wake Forest,L,14,56,4.0,1,lance-ball-1
Adam Ballard,2007-09-22,4,Navy,,Duke,W,10,35,3.5,0,adam-ballard-1
Miguel Barnes,2007-09-22,3,Memphis,@,Central Florida,L,6,34,5.7,0,miguel-barnes-1
J.J. Bass,2007-09-22,4,Iowa State,@,Toledo,L,34,134,3.9,2,jj-bass-1
Donte Bean,2007-09-22,4,Kansas,,Florida International,W,6,19,3.2,0,donte-bean-1
Jalal Beauchman,2007-09-22,4,San Jose State,@,Utah State,W,1,6,6.0,0,jalal-beauchman-1
Harrison Beck,2007-09-22,4,North Carolina State,,Clemson,L,1,-6,-6.0,0,harrison-beck-1
Aubrey Bell,2007-09-22,4,Mississippi State,,Gardner-Webb,W,1,1,1.0,0,aubrey-bell-1
Kahlil Bell,2007-09-22,4,UCLA,,Washington,W,27,109,4.0,1,kahlil-bell-1
Kyle Bell,2007-09-22,3,Colorado State,@,Houston,L,23,73,3.2,0,kyle-bell-1
Bio Benibo,2007-09-22,4,Rice,@,Texas,L,2,9,4.5,0,bio-benibo-1
Arrelious Benn,2007-09-22,4,Illinois,@,Indiana,W,4,22,5.5,0,arrelious-benn-1
Duane Bennett,2007-09-22,4,Minnesota,,Purdue,L,7,81,11.6,1,duane-bennett-1
Taylor Bennett,2007-09-22,4,Georgia Tech,@,Virginia,L,6,17,2.8,0,taylor-bennett-1
Butler Benton,2007-09-22,4,Cincinnati,,Marshall,W,11,38,3.5,0,butler-benton-1
Yvenson Bernard,2007-09-22,4,Oregon State,@,Arizona State,L,24,128,5.3,1,yvenson-bernard-1
Kendall Berry,2007-09-22,4,Florida International,@,Kansas,L,2,23,11.5,0,kendall-berry-1
Jahvid Best,2007-09-22,4,California,,Arizona,W,4,15,3.8,1,jahvid-best-1
Jayson Bird,2007-09-22,4,Idaho,,Northern Illinois,L,8,52,6.5,0,jayson-bird-1
Terrence Blevins,2007-09-22,4,Eastern Michigan,,Howard,W,7,23,3.3,0,terrence-blevins-1
Darryl Blunt,2007-09-22,4,Washington State,@,Southern California,L,1,-11,-11.0,0,darryl-blunt-1
Todd Boeckman,2007-09-22,4,Ohio State,,Northwestern,W,1,-8,-8.0,0,todd-boeckman-1
Mark Bonds,2007-09-22,4,Western Michigan,,Central Connecticut State,W,12,66,5.5,1,mark-bonds-1
John David Booty,2007-09-22,3,Southern California,,Washington State,W,1,-4,-4.0,0,john-david-booty-1
Brandon Bornes,2007-09-22,3,San Diego State,,Portland State,W,18,39,2.2,1,brandon-bornes-1
Pat Bostick,2007-09-22,4,Pittsburgh,,Connecticut,L,2,-14,-7.0,0,pat-bostick-1
Brad Bower,2007-09-22,4,Ohio,,Wyoming,L,14,-33,-2.4,0,brad-bower-1
Adarius Bowman,2007-09-22,4,Oklahoma State,,Texas Tech,W,1,4,4.0,0,adarius-bowman-1
Cory Boyd,2007-09-22,4,South Carolina,@,Louisiana State,L,18,17,0.9,0,cory-boyd-1
Carmon Boyd-Anderson,2007-09-22,4,Kansas,,Florida International,W,2,5,2.5,0,carmon-boyd-anderson-1
Re'quan Boyette,2007-09-22,4,Duke,@,Navy,L,7,42,6.0,1,requan-boyette-1
Justin Boyle,2007-09-22,4,Duke,@,Navy,L,4,11,2.8,0,justin-boyle-1
Mike Brandtner,2007-09-22,4,Iowa State,@,Toledo,L,1,-32,-32.0,0,mike-brandtner-1
Alex Brink,2007-09-22,4,Washington State,@,Southern California,L,6,-5,-0.8,0,alex-brink-1
Curtis Brinkley,2007-09-22,4,Syracuse,@,Louisville,W,23,53,2.3,0,curtis-brinkley-1
Edward Britton,2007-09-22,4,Texas Tech,@,Oklahoma State,L,2,13,6.5,0,edward-britton-1
Chris Brogdon,2007-09-22,4,Nevada-Las Vegas,,Utah,W,2,3,1.5,0,chris-brogdon-1
Brian Brohm,2007-09-22,4,Louisville,,Syracuse,L,2,-6,-3.0,0,brian-brohm-1
A.J. Brooks,2007-09-22,4,Boston College,,Army,W,8,25,3.1,0,aj-brooks-1
Aaron Brown,2007-09-22,4,Texas Christian,,Southern Methodist,W,11,92,8.4,0,aaron-brown-2
Andre Brown,2007-09-22,4,North Carolina State,,Clemson,L,19,66,3.5,1,andre-brown-1
Antonio Brown,2007-09-22,4,Central Michigan,,North Dakota State,L,1,6,6.0,0,antonio-brown-1
Donald Brown,2007-09-22,4,Connecticut,@,Pittsburgh,W,18,53,2.9,1,donald-brown-1
Jarrett Brown,2007-09-22,4,West Virginia,,East Carolina,W,6,82,13.7,0,jarrett-brown-1
Preston Brown,2007-09-22,3,Arkansas State,@,Tennessee,L,4,37,9.3,0,preston-brown-1
Thomas Brown,2007-09-22,4,Georgia,@,Alabama,W,20,74,3.7,0,thomas-brown-1
Roland Bruno,2007-09-22,4,New Mexico,,Sacramento State,W,1,22,22.0,1,roland-bruno-1
De'Angelo Bryant,2007-09-22,4,Wake Forest,,Maryland,W,2,-1,-0.5,0,deangelo-bryant-1
Jarod Bryant,2007-09-22,4,Navy,,Duke,W,14,69,4.9,0,jarod-bryant-1
Krys Buerck,2007-09-22,4,Baylor,@,Buffalo,W,2,6,3.0,0,krys-buerck-1
Chris Bullock,2007-09-22,3,Bowling Green State,,Temple,W,6,22,3.7,0,chris-bullock-1
Josh Bundy,2007-09-22,4,Temple,@,Bowling Green State,L,2,9,4.5,0,josh-bundy-1
Drew Burdi,2007-09-22,4,Western Michigan,,Central Connecticut State,W,1,0,0.0,0,drew-burdi-1
Justine Buries,2007-09-22,4,New Mexico State,@,Auburn,L,15,55,3.7,0,justine-buries-1
Kodi Burns,2007-09-22,4,Auburn,,New Mexico State,W,7,20,2.9,0,kodi-burns-1
Brenton Byrd,2007-09-22,4,Air Force,@,Brigham Young,L,7,14,2.0,0,brenton-byrd-1
Antoine Cabarrus,2007-09-22,4,Marshall,@,Cincinnati,L,3,11,3.7,0,antoine-cabarrus-1
Andre Callender,2007-09-22,4,Boston College,,Army,W,9,87,9.7,1,andre-callender-1
Reggie Campbell,2007-09-22,4,Navy,,Duke,W,4,47,11.8,0,reggie-campbell-1
Sean Canfield,2007-09-22,4,Oregon State,@,Arizona State,L,2,8,4.0,0,sean-canfield-1
Shaun Carney,2007-09-22,4,Air Force,@,Brigham Young,L,9,5,0.6,1,shaun-carney-1
Rudy Carpenter,2007-09-22,4,Arizona State,,Oregon State,W,5,-21,-4.2,0,rudy-carpenter-1
Wesley Carroll,2007-09-22,4,Mississippi State,,Gardner-Webb,W,2,33,16.5,0,wesley-carroll-1
James Casey,2007-09-22,4,Rice,@,Texas,L,3,-6,-2.0,1,james-casey-1
Quentin Castille,2007-09-22,4,Nebraska,,Ball State,W,5,16,3.2,1,quentin-castille-1
Kenny Cattouse,2007-09-22,4,Troy,@,Louisiana,W,19,139,7.3,3,kenny-cattouse-1
Jehuu Caulcrick,2007-09-22,4,Michigan State,@,Notre Dame,W,20,83,4.2,0,jehuu-caulcrick-1
Kendrick Celestine,2007-09-22,4,Colorado,,Miami (OH),W,1,3,3.0,0,kendrick-celestine-1
Hugh Charles,2007-09-22,4,Colorado,,Miami (OH),W,17,123,7.2,1,hugh-charles-1
Jamaal Charles,2007-09-22,4,Texas,,Rice,W,14,72,5.1,3,jamaal-charles-1
Jahre Cheeseman,2007-09-22,4,Virginia Tech,,William & Mary,W,4,6,1.5,0,jahre-cheeseman-1
Jason Chery,2007-09-22,4,Louisiana,,Troy,L,3,72,24.0,1,jason-chery-1
John Chiles,2007-09-22,4,Texas,,Rice,W,9,72,8.0,0,john-chiles-1
Tashard Choice,2007-09-22,4,Georgia Tech,@,Virginia,L,5,19,3.8,0,tashard-choice-1
Alonzo Chopp,2007-09-22,4,Hawaii,,Charleston Southern,W,2,3,1.5,0,alonzo-chopp-1
Jake Christensen,2007-09-22,4,Iowa,@,Wisconsin,L,8,11,1.4,0,jake-christensen-1
K.C. Christian,2007-09-22,4,Ohio State,,Northwestern,W,1,1,1.0,0,kc-christian-1
Ryan Christian,2007-09-22,4,Texas Christian,,Southern Methodist,W,4,7,1.8,0,ryan-christian-1
Bryan Clampitt,2007-09-22,4,New Mexico,,Sacramento State,W,3,9,3.0,0,bryan-clampitt-1
Jimmy Clausen,2007-09-22,4,Notre Dame,,Michigan State,L,4,-30,-7.5,0,jimmy-clausen-1
Omar Clayton,2007-09-22,4,Nevada-Las Vegas,,Utah,W,1,3,3.0,0,omar-clayton-1
Chase Clement,2007-09-22,4,Rice,@,Texas,L,11,-6,-0.5,0,chase-clement-2
James Cleveland,2007-09-22,4,Iowa,@,Wisconsin,L,1,-12,-12.0,0,james-cleveland-1
Antwan Cobb,2007-09-22,4,Texas,,Rice,W,3,9,3.0,0,antwan-cobb-1
Glen Coffee,2007-09-22,4,Alabama,,Georgia,L,16,62,3.9,0,glen-coffee-1
Lamarcus Coker,2007-09-22,4,Tennessee,,Arkansas State,W,15,101,6.7,1,lamarcus-coker-1
Ed Collington,2007-09-22,4,West Virginia,,East Carolina,W,5,47,9.4,1,ed-collington-1
Conredge Collins,2007-09-22,4,Pittsburgh,,Connecticut,L,1,2,2.0,0,conredge-collins-1
Dajuane Collins,2007-09-22,4,Toledo,,Iowa State,W,2,1,0.5,0,dajuane-collins-1
Omar Conteh,2007-09-22,4,Northwestern,@,Ohio State,L,15,28,1.9,0,omar-conteh-1
Patrick Cowan,2007-09-22,4,UCLA,,Washington,W,5,10,2.0,0,patrick-cowan-1
Brandon Cox,2007-09-22,4,Auburn,,New Mexico State,W,3,-14,-4.7,1,brandon-cox-1
Mario Cox,2007-09-22,4,Hawaii,,Charleston Southern,W,1,6,6.0,0,mario-cox-1
Bobby Crawford,2007-09-22,4,Western Michigan,,Central Connecticut State,W,3,6,2.0,0,bobby-crawford-1
London Crawford,2007-09-22,3,Arkansas,,Kentucky,L,1,13,13.0,0,london-crawford-1
Lennon Creer,2007-09-22,4,Tennessee,,Arkansas State,W,9,28,3.1,0,lennon-creer-1
Ricky Crider,2007-09-22,4,Northern Illinois,@,Idaho,W,5,20,4.0,0,ricky-crider-1
Julius Crosslin,2007-09-22,4,Oklahoma State,,Texas Tech,W,4,10,2.5,0,julius-crosslin-1
Tony Dace,2007-09-22,4,Army,@,Boston College,L,4,3,0.8,0,tony-dace-1
Andy Dalton,2007-09-22,4,Texas Christian,,Southern Methodist,W,1,0,0.0,0,andy-dalton-1
Chase Daniel,2007-09-22,4,Missouri,,Illinois State,W,1,7,7.0,0,chase-daniel-1
Colt David,2007-09-22,4,Louisiana State,,South Carolina,W,1,15,15.0,1,colt-david-1
James Davis,2007-09-22,4,Clemson,@,North Carolina State,W,24,166,6.9,1,james-davis-1
Mike Davis,2007-09-22,4,South Carolina,@,Louisiana State,L,4,10,2.5,1,mike-davis-1
Nate Davis,2007-09-22,4,Ball State,@,Nebraska,L,6,57,9.5,1,nate-davis-1
Hershel Dennis,2007-09-22,3,Southern California,,Washington State,W,4,14,3.5,0,hershel-dennis-1
Michael Desormeaux,2007-09-22,4,Louisiana,,Troy,L,21,159,7.6,0,michael-desormeaux-1
Noel Devine,2007-09-22,4,West Virginia,,East Carolina,W,7,11,1.6,0,noel-devine-1
Casey Dick,2007-09-22,3,Arkansas,,Kentucky,L,2,-8,-4.0,0,casey-dick-1
Dan Dierking,2007-09-22,4,Purdue,@,Minnesota,W,7,41,5.9,0,dan-dierking-1
Adam Dimichele,2007-09-22,4,Temple,@,Bowling Green State,L,12,14,1.2,1,adam-dimichele-1
Andre Dixon,2007-09-22,4,Connecticut,@,Pittsburgh,W,7,20,2.9,0,andre-dixon-1
Anthony Dixon,2007-09-22,4,Mississippi State,,Gardner-Webb,W,15,88,5.9,2,anthony-dixon-1
Dennis Dixon,2007-09-22,4,Oregon,@,Stanford,W,9,8,0.9,1,dennis-dixon-1
Tony Dixon,2007-09-22,4,Kentucky,@,Arkansas,W,9,78,8.7,0,tony-dixon-1
Travis Dixon,2007-09-22,4,Nevada-Las Vegas,,Utah,W,11,1,0.1,0,travis-dixon-1
Tyler Donovan,2007-09-22,4,Wisconsin,,Iowa,W,13,11,0.8,0,tyler-donovan-1
Joseph Doss,2007-09-22,3,Memphis,@,Central Florida,L,9,48,5.3,0,joseph-doss-1
Bobby Doyle,2007-09-22,4,Navy,,Duke,W,1,8,8.0,0,bobby-doyle-1
Ronnie Drummer,2007-09-22,4,Duke,@,Navy,L,6,16,2.7,0,ronnie-drummer-1
Christian Ducre,2007-09-22,4,Mississippi State,,Gardner-Webb,W,10,51,5.1,0,christian-ducre-1
Daniel Dufrene,2007-09-22,4,Illinois,@,Indiana,W,3,-2,-0.7,0,daniel-dufrene-1
Matt Dupre,2007-09-22,4,Louisiana,,Troy,L,1,0,0.0,0,matt-dupre-1
Jonathan Dwyer,2007-09-22,4,Georgia Tech,@,Virginia,L,15,75,5.0,1,jonathan-dwyer-1
Julian Edelman,2007-09-22,4,Kent State,@,Akron,L,20,65,3.3,0,julian-edelman-1
Diivory Edgecomb,2007-09-22,4,Florida Atlantic,@,North Texas,W,5,29,5.8,1,diivory-edgecomb-1
Frank Edmonds,2007-09-22,4,Ball State,@,Nebraska,L,6,5,0.8,0,frank-edmonds-1
Byron Ellis,2007-09-22,4,Colorado,,Miami (OH),W,5,13,2.6,0,byron-ellis-1
Anthony Elzy,2007-09-22,4,North Carolina,@,South Florida,L,2,3,1.5,0,anthony-elzy-1
Nathan Enderle,2007-09-22,4,Idaho,,Northern Illinois,L,10,-28,-2.8,0,nathan-enderle-1
Derek Epperson,2007-09-22,4,Baylor,@,Buffalo,W,1,-9,-9.0,0,derek-epperson-1
Jamelle Eugene,2007-09-22,4,North Carolina State,,Clemson,L,2,8,4.0,0,jamelle-eugene-1
Daniel Evans,2007-09-22,4,North Carolina State,,Clemson,L,1,-13,-13.0,0,daniel-evans-1
Mario Fannin,2007-09-22,4,Auburn,,New Mexico State,W,15,103,6.9,3,mario-fannin-1
David Farmer,2007-09-22,4,Hawaii,,Charleston Southern,W,1,2,2.0,0,david-farmer-1
Josh Febus,2007-09-22,4,Ohio,,Wyoming,L,1,6,6.0,0,josh-febus-1
Tyrell Fenroy,2007-09-22,4,Louisiana,,Troy,L,1,1,1.0,0,tyrell-fenroy-1
Justin Fenty,2007-09-22,4,Baylor,@,Buffalo,W,1,5,5.0,0,justin-fenty-1
Rodney Ferguson,2007-09-22,4,New Mexico,,Sacramento State,W,18,129,7.2,4,rodney-ferguson-1
Jay Finley,2007-09-22,4,Baylor,@,Buffalo,W,15,80,5.3,0,jay-finley-1
Ray Fisher,2007-09-22,4,Indiana,,Illinois,L,1,16,16.0,0,ray-fisher-1
Marcus Fitzgerald,2007-09-22,4,Marshall,@,Cincinnati,L,1,0,0.0,0,marcus-fitzgerald-1
Matt Flynn,2007-09-22,4,Louisiana State,,South Carolina,W,4,6,1.5,0,matt-flynn-1
Jacoby Ford,2007-09-22,4,Clemson,@,North Carolina State,W,2,60,30.0,0,jacoby-ford-1
Mike Ford,2007-09-22,3,South Florida,,North Carolina,W,6,13,2.2,1,mike-ford-1
Justin Forsett,2007-09-22,4,California,,Arizona,W,23,117,5.1,2,justin-forsett-1
Matt Forte,2007-09-22,3,Tulane,,Southeastern Louisiana,W,40,303,7.6,5,matt-forte-1
Arian Foster,2007-09-22,4,Tennessee,,Arkansas State,W,12,57,4.8,1,arian-foster-1
Curtis Francis,2007-09-22,3,Central Florida,,Memphis,W,5,20,4.0,0,curtis-francis-1
Jacob French,2007-09-22,4,San Jose State,@,Utah State,W,15,74,4.9,0,jacob-french-1
Inoke Funaki,2007-09-22,4,Hawaii,,Charleston Southern,W,3,34,11.3,0,inoke-funaki-1
C.J. Gable,2007-09-22,3,Southern California,,Washington State,W,1,6,6.0,0,cj-gable-1
Terrance Ganaway,2007-09-22,3,Houston,,Colorado State,W,6,44,7.3,0,terrance-ganaway-1
Joe Gantz,2007-09-22,4,Ohio State,,Northwestern,W,1,1,1.0,0,joe-gantz-1
Chris Garrett,2007-09-22,4,Ohio,,Wyoming,L,1,4,4.0,0,chris-garrett-1
Willie Geter,2007-09-22,3,Bowling Green State,,Temple,W,5,5,1.0,0,willie-geter-1
David Gilreath,2007-09-22,4,Wisconsin,,Iowa,W,1,7,7.0,0,david-gilreath-1
Johan Givens,2007-09-22,4,Texas-El Paso,,Texas Southern,W,9,59,6.6,0,johan-givens-1
Bradley Glatthaar,2007-09-22,4,Cincinnati,,Marshall,W,7,26,3.7,0,bradley-glatthaar-1
Sean Glennon,2007-09-22,4,Virginia Tech,,William & Mary,W,2,-10,-5.0,0,sean-glennon-1
Tonny Glynn,2007-09-22,4,New Mexico State,@,Auburn,L,10,34,3.4,0,tonny-glynn-1
Earl Goldsmith,2007-09-22,4,Missouri,,Illinois State,W,5,44,8.8,0,earl-goldsmith-1
Dominick Goodman,2007-09-22,4,Cincinnati,,Marshall,W,1,4,4.0,0,dominick-goodman-1
Troy Goss,2007-09-22,4,Navy,,Duke,W,1,2,2.0,0,troy-goss-1
Tommy Grady,2007-09-22,4,Utah,@,Nevada-Las Vegas,L,1,2,2.0,0,tommy-grady-1
Rashaun Grant,2007-09-22,4,Georgia Tech,@,Virginia,L,4,10,2.5,0,rashaun-grant-1
Terry Grant,2007-09-22,4,Alabama,,Georgia,L,11,80,7.3,0,terry-grant-1
Tyler Graunke,2007-09-22,4,Hawaii,,Charleston Southern,W,2,1,0.5,1,tyler-graunke-1
Michael Greco,2007-09-22,3,Central Florida,,Memphis,W,10,77,7.7,2,michael-greco-1
Marshay Green,2007-09-22,4,Mississippi,,Florida,L,2,6,3.0,0,marshay-green-1
BenJarvus Green-Ellis,2007-09-22,4,Mississippi,,Florida,L,11,37,3.4,0,benjarvus-green-ellis-1
Grant Gregory,2007-09-22,3,South Florida,,North Carolina,W,4,23,5.8,0,grant-gregory-1
Marcellous Grigsby,2007-09-22,4,Temple,@,Bowling Green State,L,1,2,2.0,0,marcellous-grigsby-1
Nic Grigsby,2007-09-22,4,Arizona,@,California,L,13,42,3.2,1,nic-grigsby-1
Matt Grothe,2007-09-22,3,South Florida,,North Carolina,W,12,35,2.9,0,matt-grothe-1
Dustin Grutza,2007-09-22,4,Cincinnati,,Marshall,W,6,28,4.7,0,dustin-grutza-1
Matt Hahn,2007-09-22,4,Penn State,@,Michigan,L,1,1,1.0,0,matt-hahn-1
Bruce Hall,2007-09-22,4,Mississippi,,Florida,L,4,33,8.3,0,bruce-hall-1
Chad Hall,2007-09-22,4,Air Force,@,Brigham Young,L,2,19,9.5,0,chad-hall-1
Max Hall,2007-09-22,4,Brigham Young,,Air Force,W,6,9,1.5,0,max-hall-1
Jamie Hampton,2007-09-22,4,Troy,@,Louisiana,W,3,4,1.3,0,jamie-hampton-1
Caleb Hanie,2007-09-22,3,Colorado State,@,Houston,L,13,31,2.4,0,caleb-hanie-1
Martin Hankins,2007-09-22,3,Memphis,@,Central Florida,L,5,3,0.6,0,martin-hankins-1
Cullen Harper,2007-09-22,4,Clemson,@,North Carolina State,W,2,3,1.5,0,cullen-harper-1
Jason Harper,2007-09-22,4,Temple,@,Bowling Green State,L,24,88,3.7,0,jason-harper-1
Graham Harrell,2007-09-22,4,Texas Tech,@,Oklahoma State,L,3,-3,-1.0,0,graham-harrell-1
Dujuan Harris,2007-09-22,4,Troy,@,Louisiana,W,7,42,6.0,0,dujuan-harris-1
Dwayne Harris,2007-09-22,4,East Carolina,@,West Virginia,L,2,9,4.5,0,dwayne-harris-1
Michael Hart,2007-09-22,4,Michigan,,Penn State,W,44,153,3.5,1,michael-hart-1
Percy Harvin,2007-09-22,4,Florida,@,Mississippi,W,4,-1,-0.3,0,percy-harvin-1
Stephon Hatchett,2007-09-22,4,New Mexico State,@,Auburn,L,1,-1,-1.0,0,stephon-hatchett-1
Omar Haugabook,2007-09-22,4,Troy,@,Louisiana,W,9,89,9.9,1,omar-haugabook-1
Stanley Havili,2007-09-22,3,Southern California,,Washington State,W,1,1,1.0,1,stanley-havili-1
Andrew Hawkins,2007-09-22,4,Toledo,,Iowa State,W,2,4,2.0,0,andrew-hawkins-1
Cody Hawkins,2007-09-22,4,Colorado,,Miami (OH),W,2,8,4.0,1,cody-hawkins-1
Roy Helu Jr.,2007-09-22,4,Nebraska,,Ball State,W,4,13,3.3,0,roy-helu-jr-1
Atiyyah Henderson,2007-09-22,3,San Diego State,,Portland State,W,4,22,5.5,0,atiyyah-henderson-1
Mario Henry,2007-09-22,4,Buffalo,,Baylor,L,10,48,4.8,0,mario-henry-1
Antonio Henton,2007-09-22,4,Ohio State,,Northwestern,W,7,31,4.4,0,antonio-henton-1
Keegan Herring,2007-09-22,4,Arizona State,,Oregon State,W,3,6,2.0,0,keegan-herring-1
Jacob Hester,2007-09-22,4,Louisiana State,,South Carolina,W,17,88,5.2,1,jacob-hester-1
Ian Hetrick,2007-09-22,4,Wyoming,@,Ohio,W,1,2,2.0,0,ian-hetrick-1
Darrius Heyward-Bey,2007-09-22,4,Maryland,@,Wake Forest,L,1,54,54.0,0,darrius-heyward-bey-1
Justin Hill,2007-09-22,4,Rice,@,Texas,L,9,-4,-0.4,0,justin-hill-1
P.J. Hill,2007-09-22,4,Wisconsin,,Iowa,W,29,113,3.9,1,pj-hill-1
Tim Hiller,2007-09-22,4,Western Michigan,,Central Connecticut State,W,2,16,8.0,0,tim-hiller-1
Peyton Hillis,2007-09-22,3,Arkansas,,Kentucky,L,1,5,5.0,0,peyton-hillis-1
Chase Holbrook,2007-09-22,4,New Mexico State,@,Auburn,L,3,-1,-0.3,1,chase-holbrook-1
Trindon Holliday,2007-09-22,4,Louisiana State,,South Carolina,W,6,73,12.2,1,trindon-holliday-1
