Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Jerry Babb,2004-09-11,2,Louisiana,@,Louisiana Tech,L,10,18,1.8,1,jerry-babb-1
Blayne Baggett,2004-09-11,2,Western Michigan,@,Virginia Tech,L,2,11,5.5,0,blayne-baggett-1
Lee Baker,2004-09-11,1,Middle Tennessee State,@,Akron,W,6,15,2.5,0,lee-baker-1
Matt Baker,2004-09-11,2,North Carolina,@,Virginia,L,1,5,5.0,0,matt-baker-1
Reggie Ball,2004-09-11,2,Georgia Tech,@,Clemson,W,20,0,0.0,0,reggie-ball-1
Jeff Ballard,2004-09-11,2,Texas Christian,,Southern Methodist,W,1,-1,-1.0,0,jeff-ballard-1
Ronnie Banks,2004-09-11,1,South Florida,,Tennessee Tech,W,1,-8,-8.0,0,ronnie-banks-1
Marion Barber III,2004-09-11,2,Minnesota,,Illinois State,W,18,149,8.3,2,marion-barber-iii-1
Chris Barclay,2004-09-11,2,Wake Forest,@,East Carolina,W,23,66,2.9,0,chris-barclay-1
Adam Barmann,2004-09-11,2,Kansas,,Toledo,W,5,13,2.6,0,adam-barmann-1
Jason Barnes,2004-09-11,2,Ball State,@,Purdue,L,1,7,7.0,0,jason-barnes-1
Daveon Barron,2004-09-11,2,Florida Atlantic,@,North Texas,W,7,43,6.1,0,daveon-barron-1
Brett Basanez,2004-09-11,2,Northwestern,,Arizona State,L,8,30,3.8,1,brett-basanez-1
Hank Baskett,2004-09-11,2,New Mexico,,Texas Tech,W,1,2,2.0,0,hank-baskett-1
Jackie Battle,2004-09-11,2,Houston,@,Oklahoma,L,12,41,3.4,1,jackie-battle-1
Tyson Beattie,2004-09-11,2,Indiana,@,Oregon,W,1,-14,-14.0,0,tyson-beattie-1
Jason Beck,2004-09-11,2,Brigham Young,@,Stanford,L,4,-5,-1.3,0,jason-beck-1
John Beck,2004-09-11,2,Brigham Young,@,Stanford,L,1,-8,-8.0,0,john-beck-1
Mike Bell,2004-09-11,2,Arizona,,Utah,L,6,36,6.0,0,mike-bell-1
Cedric Benson,2004-09-11,2,Texas,@,Arkansas,W,29,188,6.5,1,cedric-benson-1
Butler Benton,2004-09-11,2,Cincinnati,,Miami (OH),W,10,42,4.2,0,butler-benton-1
Matt Bernstein,2004-09-11,2,Wisconsin,,Nevada-Las Vegas,W,1,0,0.0,0,matt-bernstein-1
Josh Betts,2004-09-11,3,Miami (OH),@,Cincinnati,L,7,32,4.6,0,josh-betts-1
Jon Beutjer,2004-09-11,2,Illinois,,UCLA,L,2,-2,-1.0,0,jon-beutjer-1
Kevin Beverly,2004-09-11,2,Kent State,,Liberty,W,6,16,2.7,1,kevin-beverly-1
Taye Biddle,2004-09-11,2,Mississippi,@,Alabama,L,1,-10,-10.0,0,taye-biddle-1
Brett Biggs,2004-09-11,2,Akron,,Middle Tennessee State,L,11,80,7.3,0,brett-biggs-1
Jayson Bird,2004-09-11,2,Idaho,@,Utah State,L,17,94,5.5,0,jayson-bird-1
Cornelius Birgs,2004-09-11,2,Wake Forest,@,East Carolina,W,12,65,5.4,1,cornelius-birgs-1
Decori Birmingham,2004-09-11,2,Arkansas,,Texas,L,12,37,3.1,0,decori-birmingham-1
Scott Blair,2004-09-11,2,Ball State,@,Purdue,L,1,7,7.0,0,scott-blair-2
Matt Bohnet,2004-09-11,2,Eastern Michigan,@,Florida,L,5,25,5.0,0,matt-bohnet-1
Mark Bonds,2004-09-11,2,Western Michigan,@,Virginia Tech,L,7,24,3.4,0,mark-bonds-1
Larry Bostic,2004-09-11,2,Ball State,@,Purdue,L,19,76,4.0,0,larry-bostic-1
Ray Boudreaux,2004-09-11,2,Tulane,,Florida A&M,W,4,27,6.8,0,ray-boudreaux-1
Jovon Bouknight,2004-09-11,2,Wyoming,@,Texas A&M,L,1,4,4.0,0,jovon-bouknight-1
Brad Bower,2004-09-11,2,Illinois,,UCLA,L,6,39,6.5,0,brad-bower-1
Adarius Bowman,2004-09-11,2,North Carolina,@,Virginia,L,1,-4,-4.0,0,adarius-bowman-1
Cory Boyd,2004-09-11,2,South Carolina,,Georgia,L,3,15,5.0,0,cory-boyd-1
Kenny Boyd,2004-09-11,2,Texas Christian,,Southern Methodist,W,10,29,2.9,1,kenny-boyd-1
Justin Boyle,2004-09-11,2,Duke,@,Connecticut,L,2,3,1.5,0,justin-boyle-1
Shermar Bracey,2004-09-11,2,Arkansas State,@,Louisiana State,L,4,8,2.0,0,shermar-bracey-1
Mark Bradley,2004-09-11,2,Oklahoma,,Houston,W,1,51,51.0,1,mark-bradley-1
Ahmad Bradshaw,2004-09-11,2,Marshall,@,Ohio State,L,17,77,4.5,0,ahmad-bradshaw-1
Reggie Bradshaw,2004-09-11,2,Louisville,@,Army,W,5,36,7.2,1,reggie-bradshaw-1
Corey Bramlet,2004-09-11,2,Wyoming,@,Texas A&M,L,7,1,0.1,0,corey-bramlet-1
Ty Branyon,2004-09-11,2,Texas A&M,,Wyoming,W,1,9,9.0,0,ty-branyon-1
Steve Breaston,2004-09-11,2,Michigan,@,Notre Dame,L,1,-4,-4.0,0,steve-breaston-1
Alex Brink,2004-09-11,2,Washington State,,Colorado,L,13,-21,-1.6,0,alex-brink-1
Cornell Brockington,2004-09-11,2,Connecticut,,Duke,W,20,78,3.9,1,cornell-brockington-1
Brian Brohm,2004-09-11,2,Louisville,@,Army,W,5,18,3.6,1,brian-brohm-1
A.J. Brooks,2004-09-11,2,Boston College,,Penn State,W,2,2,1.0,0,aj-brooks-1
Alley Broussard,2004-09-11,2,Louisiana State,,Arkansas State,W,2,-6,-3.0,0,alley-broussard-1
Quinton Broussard,2004-09-11,2,Toledo,@,Kansas,L,14,39,2.8,0,quinton-broussard-1
Art Brown,2004-09-11,2,East Carolina,,Wake Forest,L,8,86,10.8,0,art-brown-1
Curtis Brown,2004-09-11,2,Brigham Young,@,Stanford,L,16,47,2.9,0,curtis-brown-3
Derron Brown,2004-09-11,2,Southern Methodist,@,Texas Christian,L,6,5,0.8,0,derron-brown-1
Ronnie Brown,2004-09-11,2,Auburn,@,Mississippi State,W,15,147,9.8,0,ronnie-brown-1
Tim Brown,2004-09-11,2,Temple,@,Maryland,L,10,48,4.8,1,tim-brown-2
Kyle Browning,2004-09-11,2,Clemson,,Georgia Tech,L,5,80,16.0,1,kyle-browning-1
Tyson Browning,2004-09-11,2,Georgia,@,South Carolina,W,11,54,4.9,0,tyson-browning-1
Chris Bruhn,2004-09-11,2,Washington State,,Colorado,L,16,43,2.7,0,chris-bruhn-1
Dorien Bryant,2004-09-11,2,Purdue,,Ball State,W,1,3,3.0,0,dorien-bryant-1
Dave Brytus,2004-09-11,2,Purdue,,Ball State,W,1,2,2.0,0,dave-brytus-1
Kenneth Buckley,2004-09-11,2,New Mexico State,@,California,L,1,5,5.0,0,kenneth-buckley-1
Justine Buries,2004-09-11,2,New Mexico State,@,California,L,5,0,0.0,0,justine-buries-1
Michael Bush,2004-09-11,2,Louisville,@,Army,W,13,57,4.4,2,michael-bush-1
Reggie Bush,2004-09-11,2,Southern California,,Colorado State,W,12,84,7.0,1,reggie-bush-1
Anthony Butler,2004-09-11,2,Air Force,,Eastern Washington,W,1,20,20.0,0,anthony-butler-1
Andre Callender,2004-09-11,2,Boston College,,Penn State,W,27,114,4.2,0,andre-callender-1
Jason Campbell,2004-09-11,2,Auburn,@,Mississippi State,W,2,-10,-5.0,0,jason-campbell-1
Kellen Campbell,2004-09-11,1,Pittsburgh,,Ohio,W,1,4,4.0,0,kellen-campbell-1
John Candelas,2004-09-11,2,Virginia Tech,,Western Michigan,W,10,52,5.2,0,john-candelas-1
Shaun Carney,2004-09-11,2,Air Force,,Eastern Washington,W,13,62,4.8,1,shaun-carney-1
Jon Carpenter,2004-09-11,2,Cincinnati,,Miami (OH),W,2,13,6.5,0,jon-carpenter-1
Anthony Carter,2004-09-11,2,New Mexico,,Texas Tech,W,1,1,1.0,0,anthony-carter-1
Tim Castille,2004-09-11,2,Alabama,,Mississippi,W,11,26,2.4,1,tim-castille-1
Jehuu Caulcrick,2004-09-11,2,Michigan State,,Central Michigan,W,15,67,4.5,1,jehuu-caulcrick-1
Earl Charles,2004-09-11,2,Marshall,@,Ohio State,L,16,72,4.5,1,earl-charles-1
Hugh Charles,2004-09-11,2,Colorado,@,Washington State,W,2,1,0.5,0,hugh-charles-1
Thomas Clayton,2004-09-11,2,Kansas State,,Fresno State,L,2,1,0.5,0,thomas-clayton-1
Kellen Clemens,2004-09-11,1,Oregon,,Indiana,L,12,44,3.7,0,kellen-clemens-1
Luke Clemens,2004-09-11,3,Miami (OH),@,Cincinnati,L,4,7,1.8,0,luke-clemens-1
Deandra Cobb,2004-09-11,2,Michigan State,,Central Michigan,W,5,31,6.2,0,deandra-cobb-1
Patrick Cobbs,2004-09-11,2,North Texas,,Florida Atlantic,L,20,57,2.9,0,patrick-cobbs-1
Lakendus Cole,2004-09-11,2,Memphis,,Chattanooga,W,1,6,6.0,0,lakendus-cole-1
Jason Colson,2004-09-11,2,West Virginia,@,Central Florida,W,21,108,5.1,1,jason-colson-1
Travis Cones,2004-09-11,2,Louisiana,@,Louisiana Tech,L,1,1,1.0,0,travis-cones-1
Omarr Conner,2004-09-11,2,Mississippi State,,Auburn,L,3,-1,-0.3,0,omarr-conner-1
Michael Cooper,2004-09-11,2,Georgia,@,South Carolina,W,13,61,4.7,0,michael-cooper-1
Andre Copeland,2004-09-11,1,South Florida,,Tennessee Tech,W,3,5,1.7,0,andre-copeland-1
Jemalle Cornelius,2004-09-11,1,Florida,,Eastern Michigan,W,1,-6,-6.0,0,jemalle-cornelius-1
Jon Cornish,2004-09-11,2,Kansas,,Toledo,W,1,5,5.0,0,jon-cornish-1
Nic Costa,2004-09-11,2,Arizona,,Utah,L,1,1,1.0,0,nic-costa-1
Marques Council,2004-09-11,2,Toledo,@,Kansas,L,1,1,1.0,0,marques-council-1
Antwon Courington,2004-09-11,1,Southern Mississippi,@,Nebraska,W,1,6,6.0,0,antwon-courington-1
Brandon Cox,2004-09-11,2,Auburn,@,Mississippi State,W,2,-13,-6.5,0,brandon-cox-1
D.D. Cox,2004-09-11,2,New Mexico,,Texas Tech,W,6,15,2.5,0,dd-cox-1
Travis Cox,2004-09-11,2,Utah State,,Idaho,W,6,-1,-0.2,0,travis-cox-1
Joshua Cribbs,2004-09-11,2,Kent State,,Liberty,W,13,105,8.1,1,joshua-cribbs-1
Jeff Crooks,2004-09-11,2,Eastern Michigan,@,Florida,L,3,9,3.0,0,jeff-crooks-1
Clenton Crossley,2004-09-11,1,South Florida,,Tennessee Tech,W,17,86,5.1,0,clenton-crossley-1
Julius Crosslin,2004-09-11,2,Oklahoma State,,Tulsa,W,3,35,11.7,0,julius-crosslin-1
Brodie Croyle,2004-09-11,2,Alabama,,Mississippi,W,3,0,0.0,0,brodie-croyle-1
Ryan Cubit,2004-09-11,2,Western Michigan,@,Virginia Tech,L,3,-3,-1.0,0,ryan-cubit-1
Sonny Cumbie,2004-09-11,2,Texas Tech,@,New Mexico,L,7,-20,-2.9,1,sonny-cumbie-1
Bryan Cupito,2004-09-11,2,Minnesota,,Illinois State,W,2,4,2.0,0,bryan-cupito-1
Joe Dailey,2004-09-11,2,Nebraska,,Southern Mississippi,L,7,38,5.4,0,joe-dailey-2
Mike Daniels,2004-09-11,2,Cincinnati,,Miami (OH),W,6,11,1.8,0,mike-daniels-1
P.J. Daniels,2004-09-11,2,Georgia Tech,@,Clemson,W,24,103,4.3,0,pj-daniels-1
Silas Daniels,2004-09-11,2,Auburn,@,Mississippi State,W,1,-2,-2.0,0,silas-daniels-1
Chris Dapolito,2004-09-11,2,Duke,@,Connecticut,L,7,-19,-2.7,0,chris-dapolito-1
Kenneth Darby,2004-09-11,2,Alabama,,Mississippi,W,17,86,5.1,0,kenneth-darby-1
Adrian Davis,2004-09-11,2,Northern Illinois,,Southern Illinois,W,2,8,4.0,0,adrian-davis-3
Ashlan Davis,2004-09-11,2,Tulsa,@,Oklahoma State,L,2,1,0.5,0,ashlan-davis-1
Jason Davis,2004-09-11,2,Illinois,,UCLA,L,3,25,8.3,0,jason-davis-2
Dave Dawson,2004-09-11,2,Buffalo,,Syracuse,L,9,30,3.3,0,dave-dawson-1
Trinity Dawson,2004-09-11,2,Toledo,@,Kansas,L,5,-1,-0.2,0,trinity-dawson-1
Brandon Diles,2004-09-11,2,Tulsa,@,Oklahoma State,L,2,12,6.0,1,brandon-diles-1
Frank Divis,2004-09-11,2,Navy,,Northeastern,W,4,45,11.3,1,frank-divis-1
Dennis Dixon,2004-09-11,1,Oregon,,Indiana,L,2,4,2.0,0,dennis-dixon-1
Paul Dombrowski,2004-09-11,2,New Mexico State,@,California,L,5,13,2.6,1,paul-dombrowski-1
Cedrick Dorsey,2004-09-11,2,Southern Methodist,@,Texas Christian,L,1,7,7.0,0,cedrick-dorsey-1
Dominique Dorsey,2004-09-11,2,Nevada-Las Vegas,@,Wisconsin,L,14,57,4.1,0,dominique-dorsey-1
Joseph Doss,2004-09-11,2,Memphis,,Chattanooga,W,2,-1,-0.5,0,joseph-doss-1
Damon Dotson,2004-09-11,2,Baylor,,Texas State,W,1,0,0.0,0,damon-dotson-1
Marcus Draper,2004-09-11,2,Texas Christian,,Southern Methodist,W,1,0,0.0,0,marcus-draper-1
Maurice Drew,2004-09-11,2,UCLA,@,Illinois,W,21,142,6.8,1,maurice-drew-1
Nelson Drew,2004-09-11,2,Eastern Michigan,@,Florida,L,5,14,2.8,0,nelson-drew-1
Kevin Dudley,2004-09-11,2,Michigan,@,Notre Dame,L,1,4,4.0,0,kevin-dudley-1
Curt Dukes,2004-09-11,2,Duke,@,Connecticut,L,1,16,16.0,0,curt-dukes-1
Darian Durant,2004-09-11,2,North Carolina,@,Virginia,L,6,20,3.3,0,darian-durant-1
Kyle Eckel,2004-09-11,2,Navy,,Northeastern,W,18,55,3.1,0,kyle-eckel-1
Tony Eckert,2004-09-11,2,Southern Methodist,@,Texas Christian,L,4,-7,-1.8,0,tony-eckert-1
Trent Edwards,2004-09-11,2,Stanford,,Brigham Young,W,5,-12,-2.4,0,trent-edwards-1
Jared Ellerson,2004-09-11,2,Minnesota,,Illinois State,W,2,3,1.5,0,jared-ellerson-1
Prentiss Elliott,2004-09-11,2,Oklahoma State,,Tulsa,W,1,-3,-3.0,0,prentiss-elliott-1
Ronnie Elliott,2004-09-11,2,Duke,@,Connecticut,L,1,4,4.0,0,ronnie-elliott-1
Anthony Evans,2004-09-11,2,Houston,@,Oklahoma,L,2,3,1.5,0,anthony-evans-1
Jason Evans,2004-09-11,2,Stanford,,Brigham Young,W,1,0,0.0,0,jason-evans-1
Jonathan Evans,2004-09-11,2,Baylor,,Texas State,W,1,2,2.0,0,jonathan-evans-1
Austen Everson,2004-09-11,2,Ohio,@,Pittsburgh,L,3,-22,-7.3,0,austen-everson-1
Ciatrick Fason,2004-09-11,1,Florida,,Eastern Michigan,W,16,105,6.6,2,ciatrick-fason-1
Umar Ferguson,2004-09-11,2,Temple,@,Maryland,L,10,56,5.6,0,umar-ferguson-1
Joe Fields,2004-09-11,2,Syracuse,@,Buffalo,W,6,11,1.8,0,joe-fields-1
Jonathan Fields,2004-09-11,2,Northwestern,,Arizona State,L,2,22,11.0,0,jonathan-fields-1
Joel Filani,2004-09-11,2,Texas Tech,@,New Mexico,L,1,5,5.0,0,joel-filani-1
Adam Fitch,2004-09-11,2,Air Force,,Eastern Washington,W,5,-13,-2.6,0,adam-fitch-1
Marcus Fitzgerald,2004-09-11,2,Marshall,@,Ohio State,L,1,3,3.0,0,marcus-fitzgerald-1
Austin Flynn,2004-09-11,2,Iowa State,@,Iowa,L,6,18,3.0,0,austin-flynn-1
Matt Flynn,2004-09-11,2,Louisiana State,,Arkansas State,W,1,4,4.0,0,matt-flynn-1
Chris Forbes,2004-09-11,2,Utah State,,Idaho,W,6,44,7.3,0,chris-forbes-1
Justin Forsett,2004-09-11,2,California,,New Mexico State,W,3,10,3.3,0,justin-forsett-1
Matt Forte,2004-09-11,2,Tulane,,Florida A&M,W,12,57,4.8,0,matt-forte-1
Carl Francis,2004-09-11,2,Houston,@,Oklahoma,L,1,2,2.0,0,carl-francis-1
Curtis Francis,2004-09-11,2,Central Florida,,West Virginia,L,2,7,3.5,0,curtis-francis-1
Charlie Frye,2004-09-11,2,Akron,,Middle Tennessee State,L,13,16,1.2,1,charlie-frye-1
Aaron Fryer,2004-09-11,2,Duke,@,Connecticut,L,20,59,3.0,0,aaron-fryer-1
Marcus Furman,2004-09-11,1,Pittsburgh,,Ohio,W,3,21,7.0,0,marcus-furman-1
Xzavier Gaines,2004-09-11,2,Syracuse,@,Buffalo,W,4,11,2.8,0,xzavier-gaines-1
Jamarcus Gaither,2004-09-11,2,Memphis,,Chattanooga,W,4,9,2.3,0,jamarcus-gaither-1
Quinton Ganther,2004-09-11,2,Utah,@,Arizona,W,11,48,4.4,0,quinton-ganther-1
J.B. Garris,2004-09-11,1,South Florida,,Tennessee Tech,W,1,25,25.0,0,jb-garris-1
Lionel Gates,2004-09-11,2,Louisville,@,Army,W,11,18,1.6,1,lionel-gates-1
Kelvin German,2004-09-11,1,Middle Tennessee State,@,Akron,W,2,4,2.0,0,kelvin-german-1
Ryan Gilbert,2004-09-11,2,Houston,@,Oklahoma,L,9,54,6.0,1,ryan-gilbert-1
Casey Gillin,2004-09-11,2,Ball State,@,Purdue,L,1,1,1.0,0,casey-gillin-1
Adell Givens,2004-09-11,2,Ball State,@,Purdue,L,8,27,3.4,0,adell-givens-1
Bradley Glatthaar,2004-09-11,2,Cincinnati,,Miami (OH),W,4,14,3.5,0,bradley-glatthaar-1
Graham Gochneaur,2004-09-11,2,Marshall,@,Ohio State,L,1,5,5.0,0,graham-gochneaur-1
Jonathan Golden,2004-09-11,2,Baylor,,Texas State,W,17,56,3.3,0,jonathan-golden-1
Jon Goldsberry,2004-09-11,2,Purdue,,Ball State,W,5,37,7.4,0,jon-goldsberry-1
Bruce Gradkowski,2004-09-11,2,Toledo,@,Kansas,L,7,-26,-3.7,0,bruce-gradkowski-1
Tommy Grady,2004-09-11,2,Oklahoma,,Houston,W,1,9,9.0,0,tommy-grady-1
Rashaun Grant,2004-09-11,2,Georgia Tech,@,Clemson,W,1,0,0.0,0,rashaun-grant-1
Ryan Grant,2004-09-11,2,Notre Dame,,Michigan,W,4,9,2.3,0,ryan-grant-1
Gonzie Gray,2004-09-11,2,South Carolina,,Georgia,L,2,8,4.0,0,gonzie-gray-1
Clark Green,2004-09-11,2,Kansas,,Toledo,W,6,22,3.7,0,clark-green-1
Tierre Green,2004-09-11,2,Nebraska,,Southern Mississippi,L,11,66,6.0,0,tierre-green-1
BenJarvus Green-Ellis,2004-09-11,2,Indiana,@,Oregon,W,29,91,3.1,1,benjarvus-green-ellis-1
David Greene,2004-09-11,2,Georgia,@,South Carolina,W,1,-4,-4.0,0,david-greene-1
Eugene Gross,2004-09-11,1,Middle Tennessee State,@,Akron,W,12,37,3.1,3,eugene-gross-1
Gino Guidugli,2004-09-11,2,Cincinnati,,Miami (OH),W,3,2,0.7,1,gino-guidugli-1
Seth Gulsby,2004-09-11,1,Army,,Louisville,L,5,15,3.0,0,seth-gulsby-1
Tye Gunn,2004-09-11,2,Texas Christian,,Southern Methodist,W,3,27,9.0,0,tye-gunn-1
Marques Hagans,2004-09-11,2,Virginia,,North Carolina,W,3,30,10.0,0,marques-hagans-1
Justise Hairston,2004-09-11,2,Rutgers,,New Hampshire,L,5,14,2.8,0,justise-hairston-1
Andre Hall,2004-09-11,1,South Florida,,Tennessee Tech,W,13,57,4.4,1,andre-hall-1
Richard Hall,2004-09-11,2,Cincinnati,,Miami (OH),W,14,238,17.0,3,richard-hall-1
Scott Hall,2004-09-11,2,North Texas,,Florida Atlantic,L,4,35,8.8,0,scott-hall-1
E.B. Halsey,2004-09-11,2,Illinois,,UCLA,L,21,97,4.6,1,eb-halsey-1
Justin Hamilton,2004-09-11,2,Virginia Tech,,Western Michigan,W,12,41,3.4,1,justin-hamilton-1
Brandon Hance,2004-09-11,2,Southern California,,Colorado State,W,1,-4,-4.0,0,brandon-hance-1
Justin Handley,2004-09-11,2,Air Force,,Eastern Washington,W,4,23,5.8,0,justin-handley-1
Greg Hanoian,2004-09-11,2,Syracuse,@,Buffalo,W,2,4,2.0,0,greg-hanoian-1
Wayne Hardy,2004-09-11,1,Southern Mississippi,@,Nebraska,W,3,16,5.3,0,wayne-hardy-1
Brian Hare,2004-09-11,2,Purdue,,Ball State,W,1,5,5.0,0,brian-hare-1
Stevelan Harper,2004-09-11,2,New Mexico State,@,California,L,1,6,6.0,0,stevelan-harper-1
Michael Harrington,2004-09-11,2,Idaho,@,Utah State,L,3,-41,-13.7,0,michael-harrington-1
A.J. Harris,2004-09-11,2,Northern Illinois,,Southern Illinois,W,24,139,5.8,0,aj-harris-2
Anthony Harris,2004-09-11,1,Southern Mississippi,@,Nebraska,W,19,72,3.8,0,anthony-harris-1
Gilbert Harris,2004-09-11,2,Arizona,,Utah,L,15,56,3.7,0,gilbert-harris-1
Joseph Harris,2004-09-11,2,Wyoming,@,Texas A&M,L,8,-3,-0.4,0,joseph-harris-1
Josh Harris,2004-09-11,1,Middle Tennessee State,@,Akron,W,5,11,2.2,0,josh-harris-1
Kay-Jay Harris,2004-09-11,2,West Virginia,@,Central Florida,W,2,7,3.5,0,kay-jay-harris-1
Ivan Harrison,2004-09-11,2,Wyoming,@,Texas A&M,L,5,15,3.0,0,ivan-harrison-1
Jerome Harrison,2004-09-11,2,Washington State,,Colorado,L,4,3,0.8,0,jerome-harrison-1
Michael Hart,2004-09-11,2,Michigan,@,Notre Dame,L,5,17,3.4,0,michael-hart-1
Ryan Hart,2004-09-11,2,Rutgers,,New Hampshire,L,4,-33,-8.3,0,ryan-hart-1
Trandon Harvey,2004-09-11,2,Washington State,,Colorado,L,1,1,1.0,0,trandon-harvey-1
Brandon Hassell,2004-09-11,2,Texas Christian,,Southern Methodist,W,5,-7,-1.4,0,brandon-hassell-1
Ryan Hawk,2004-09-11,2,Ohio,@,Pittsburgh,L,11,57,5.2,0,ryan-hawk-1
Alex Haynes,2004-09-11,2,Central Florida,,West Virginia,L,34,137,4.0,1,alex-haynes-1
Kris Heavner,2004-09-11,2,Arizona,,Utah,L,4,-6,-1.5,0,kris-heavner-1
Taurean Henderson,2004-09-11,2,Texas Tech,@,New Mexico,L,12,37,3.1,1,taurean-henderson-1
Chad Henne,2004-09-11,2,Michigan,@,Notre Dame,L,3,-16,-5.3,0,chad-henne-1
Chris Henry,2004-09-11,2,Arizona,,Utah,L,6,21,3.5,0,chris-henry-1
Noah Herron,2004-09-11,2,Northwestern,,Arizona State,L,17,105,6.2,1,noah-herron-1
Jacob Hester,2004-09-11,2,Louisiana State,,Arkansas State,W,9,40,4.4,0,jacob-hester-1
Stevie Hicks Jr.,2004-09-11,2,Iowa State,@,Iowa,L,12,19,1.6,0,stevie-hicks-jr-1
Kenny Higgins,2004-09-11,2,Toledo,@,Kansas,L,2,18,9.0,0,kenny-higgins-1
Hakim Hill,2004-09-11,2,Arizona State,@,Northwestern,W,2,-1,-0.5,0,hakim-hill-1
Randy Hill,2004-09-11,2,Arizona State,@,Northwestern,W,10,50,5.0,0,randy-hill-1
Stan Hill,2004-09-11,2,Marshall,@,Ohio State,L,5,-17,-3.4,0,stan-hill-1
Peyton Hillis,2004-09-11,2,Arkansas,,Texas,L,3,10,3.3,1,peyton-hillis-1
Trey Hines,2004-09-11,2,Navy,,Northeastern,W,4,47,11.8,0,trey-hines-1
Lonta Hobbs,2004-09-11,2,Texas Christian,,Southern Methodist,W,19,87,4.6,2,lonta-hobbs-1
Justin Holland,2004-09-11,2,Colorado State,@,Southern California,L,6,-39,-6.5,0,justin-holland-1
Devin Hollins,2004-09-11,2,Arkansas State,@,Louisiana State,L,2,-5,-2.5,0,devin-hollins-1
Chris Holstege,2004-09-11,2,Air Force,,Eastern Washington,W,2,13,6.5,0,chris-holstege-1
Phil Horvath,2004-09-11,2,Northern Illinois,,Southern Illinois,W,1,3,3.0,0,phil-horvath-1
Marcus Houston,2004-09-11,2,Colorado State,@,Southern California,L,5,1,0.2,0,marcus-houston-1
De'Arrius Howard,2004-09-11,2,Arkansas,,Texas,L,8,19,2.4,0,dearrius-howard-1
Ray Hudson,2004-09-11,2,Alabama,,Mississippi,W,14,116,8.3,1,ray-hudson-2
Brian Huffman,2004-09-11,2,Northwestern,,Arizona State,L,1,-7,-7.0,0,brian-huffman-1
Cedric Humes,2004-09-11,2,Virginia Tech,,Western Michigan,W,10,51,5.1,1,cedric-humes-1
Tony Hunt,2004-09-11,2,Penn State,@,Boston College,L,14,41,2.9,0,tony-hunt-1
Willie Idlette,2004-09-11,2,Wake Forest,@,East Carolina,W,2,-11,-5.5,0,willie-idlette-1
Richard Irvin,2004-09-11,2,Tulane,,Florida A&M,W,2,4,2.0,0,richard-irvin-1
Brandon Isaiah,2004-09-11,2,Virginia,,North Carolina,W,2,12,6.0,0,brandon-isaiah-1
Kyle Israel,2004-09-11,2,Central Florida,,West Virginia,L,6,16,2.7,0,kyle-israel-1
Anthony Jackson,2004-09-11,2,Florida Atlantic,@,North Texas,W,1,2,2.0,0,anthony-jackson-1
Bernard Jackson,2004-09-11,2,Colorado,@,Washington State,W,1,3,3.0,0,bernard-jackson-1
Brandon Jackson,2004-09-11,2,Nebraska,,Southern Mississippi,L,1,1,1.0,0,brandon-jackson-2
Howard Jackson,2004-09-11,2,Texas-El Paso,,Weber State,W,25,162,6.5,2,howard-jackson-1
Jerome Jackson,2004-09-11,2,Michigan,@,Notre Dame,L,15,32,2.1,0,jerome-jackson-1
Jovon Jackson,2004-09-11,2,Tulane,,Florida A&M,W,19,134,7.1,3,jovon-jackson-1
William Jackson,2004-09-11,2,Texas Christian,,Southern Methodist,W,1,3,3.0,0,william-jackson-1
Brandon Jacobs,2004-09-11,2,Mississippi,@,Alabama,L,6,24,4.0,0,brandon-jacobs-2
Omar Jacobs,2004-09-11,2,Bowling Green State,,Southeast Missouri State,W,9,28,3.1,0,omar-jacobs-1
Uldis Januarajs,2004-09-11,2,Colorado State,@,Southern California,L,13,74,5.7,0,uldis-januarajs-1
Anthony Johnson,2004-09-11,2,Arizona,,Utah,L,1,6,6.0,0,anthony-johnson-1
Cephus Johnson,2004-09-11,2,Iowa State,@,Iowa,L,1,0,0.0,0,cephus-johnson-1
Chester Johnson,2004-09-11,2,Louisiana,@,Louisiana Tech,L,7,33,4.7,0,chester-johnson-1
Chris Johnson,2004-09-11,2,East Carolina,,Wake Forest,L,6,96,16.0,1,chris-johnson-1
Kelvin Johnson,2004-09-11,2,Tulane,,Florida A&M,W,1,3,3.0,0,kelvin-johnson-1
Marty Johnson,2004-09-11,2,Utah,@,Arizona,W,18,105,5.8,1,marty-johnson-1
Michael Johnson,2004-09-11,2,Virginia,,North Carolina,W,14,69,4.9,1,michael-johnson-7
Van Johnson,2004-09-11,2,Bowling Green State,,Southeast Missouri State,W,2,12,6.0,0,van-johnson-1
Daniel Jolly,2004-09-11,2,Colorado,@,Washington State,W,3,5,1.7,0,daniel-jolly-1
Brandon Jones,2004-09-11,2,Purdue,,Ball State,W,13,63,4.8,0,brandon-jones-4
Carlton Jones,2004-09-11,1,Army,,Louisville,L,13,93,7.2,1,carlton-jones-2
Doug Jones,2004-09-11,2,Cincinnati,,Miami (OH),W,2,16,8.0,0,doug-jones-1
Greg Jones,2004-09-11,2,Oklahoma State,,Tulsa,W,2,-1,-0.5,0,greg-jones-3
Jared Jones,2004-09-11,2,Syracuse,@,Buffalo,W,1,3,3.0,0,jared-jones-1
