Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Delmon Robinson,2008-10-18,7,Mississippi State,@,Tennessee,L,1,27,27.0,0,delmon-robinson-1
Tielor Robinson,2008-10-18,6,Duke,,Miami (FL),L,1,5,5.0,0,tielor-robinson-1
James Rodgers,2008-10-18,7,Oregon State,@,Washington,W,2,53,26.5,0,james-rodgers-1
Dennis Rogan,2008-10-18,7,Tennessee,,Mississippi State,W,2,64,32.0,0,dennis-rogan-1
Jamal Rogers,2008-10-18,7,Miami (OH),@,Bowling Green State,W,2,32,16.0,0,jamal-rogers-1
Bobby Rome,2008-10-18,7,North Carolina,@,Virginia,L,1,13,13.0,0,bobby-rome-1
Naaman Roosevelt,2008-10-18,7,Buffalo,,Army,W,1,14,14.0,0,naaman-roosevelt-1
Jeremy Ross,2008-10-18,6,California,@,Arizona,L,4,85,21.3,0,jeremy-ross-1
Brandon Rutley,2008-10-18,7,San Jose State,@,New Mexico State,W,3,104,34.7,0,brandon-rutley-1
Richard Samuel,2008-10-18,7,Georgia,,Vanderbilt,W,1,15,15.0,0,richard-samuel-1
Marvon Sanders,2008-10-18,8,Eastern Michigan,,Akron,L,3,55,18.3,0,marvon-sanders-1
Christian Scott,2008-10-18,7,Texas,,Missouri,W,1,21,21.0,0,christian-scott-1
T.J. Scranton,2008-10-18,7,Baylor,@,Oklahoma State,L,1,19,19.0,0,tj-scranton-1
Darryl Sharpton,2008-10-18,7,Miami (FL),@,Duke,W,1,4,4.0,0,darryl-sharpton-1
Kory Sheets,2008-10-18,7,Purdue,@,Northwestern,L,3,40,13.3,0,kory-sheets-1
Ja'Corey Shepherd,2008-10-18,7,Rice,,Southern Mississippi,W,4,97,24.3,0,jacorey-shepherd-1
Robert Siavii,2008-10-18,8,Idaho,@,Louisiana Tech,L,1,1,1.0,0,robert-siavii-1
Stephen Simmons,2008-10-18,7,Northwestern,,Purdue,W,3,76,25.3,0,stephen-simmons-1
Chubb Small,2008-10-18,7,Marshall,@,Alabama-Birmingham,L,1,6,6.0,0,chubb-small-1
Derrick Smith,2008-10-18,7,Louisiana,,Arkansas State,W,1,13,13.0,0,derrick-smith-1
Jeff Smith,2008-10-18,6,Boston College,,Virginia Tech,W,5,87,17.4,0,jeff-smith-1
Josh Smith,2008-10-18,7,Colorado,,Kansas State,W,3,66,22.0,0,josh-smith-1
Torrey Smith,2008-10-18,7,Maryland,,Wake Forest,W,1,34,34.0,0,torrey-smith-1
Frankie Solomon,2008-10-18,8,New Mexico,,San Diego State,W,1,26,26.0,0,frankie-solomon-1
Chantz Staden,2008-10-18,8,Washington State,,Southern California,L,1,22,22.0,0,chantz-staden-1
Curtis Steele,2008-10-18,8,Memphis,@,East Carolina,L,1,18,18.0,0,curtis-steele-1
LaRod Stephens-Howling,2008-10-18,6,Pittsburgh,@,Navy,W,1,34,34.0,0,larod-stephens-howling-1
Darrell Stuckey,2008-10-18,7,Kansas,@,Oklahoma,L,2,34,17.0,0,darrell-stuckey-1
Phillip Tanner,2008-10-18,7,Middle Tennessee State,@,Louisville,L,3,41,13.7,0,phillip-tanner-1
J.R. Taylor,2008-10-18,7,Miami (OH),@,Bowling Green State,W,1,21,21.0,0,jr-taylor-1
Marcus Thigpen,2008-10-18,7,Indiana,@,Illinois,L,5,120,24.0,0,marcus-thigpen-1
Lamaar Thomas,2008-10-18,8,Ohio State,@,Michigan State,W,2,26,13.0,0,lamaar-thomas-1
Brandon Thompkins,2008-10-18,7,Arkansas State,@,Louisiana,L,4,61,15.3,0,brandon-thompkins-1
Oderick Turner,2008-10-18,6,Pittsburgh,@,Navy,W,1,9,9.0,0,oderick-turner-1
Tiquan Underwood,2008-10-18,7,Rutgers,,Connecticut,W,2,51,25.5,0,tiquan-underwood-1
Sean Walker,2008-10-18,7,Vanderbilt,@,Georgia,L,2,44,22.0,0,sean-walker-1
Brandon Walker-Roby,2008-10-18,7,Indiana,@,Illinois,L,4,62,15.5,0,brandon-walker-roby-1
Jamar Wall,2008-10-18,7,Texas Tech,@,Texas A&M,W,3,74,24.7,0,jamar-wall-1
Mike Wallace,2008-10-18,7,Mississippi,@,Alabama,L,4,87,21.8,0,mike-wallace-1
Clarence Ward,2008-10-18,7,Texas-El Paso,@,Tulsa,L,1,20,20.0,0,clarence-ward-1
C.J. Washington,2008-10-18,6,Wake Forest,@,Maryland,L,2,17,8.5,0,cj-washington-1
Corey Welch,2008-10-18,8,Eastern Michigan,,Akron,L,4,119,29.8,0,corey-welch-1
Mekell Wesley,2008-10-18,7,San Diego State,@,New Mexico,L,3,68,22.7,0,mekell-wesley-1
Elijah Wesson,2008-10-18,8,Utah,,Colorado State,W,1,16,16.0,0,elijah-wesson-1
Brandon West,2008-10-18,8,Western Michigan,@,Central Michigan,L,4,65,16.3,0,brandon-west-1
Johnny White,2008-10-18,7,North Carolina,@,Virginia,L,1,27,27.0,0,johnny-white-1
Derrick Williams,2008-10-18,8,Penn State,,Michigan,W,1,20,20.0,0,derrick-williams-2
Jon Williams,2008-10-18,7,East Carolina,,Memphis,W,1,15,15.0,0,jon-williams-1
Keiland Williams,2008-10-18,6,Louisiana State,@,South Carolina,W,1,23,23.0,0,keiland-williams-1
Malcolm Williams,2008-10-18,7,Texas,,Missouri,W,1,21,21.0,0,malcolm-williams-1
Morgan Williams,2008-10-18,7,Toledo,@,Northern Illinois,L,2,50,25.0,0,morgan-williams-1
Robert Williams,2008-10-18,7,Louisiana-Monroe,,North Texas,W,3,82,27.3,0,robert-williams-3
Stephen Willis,2008-10-18,8,Western Kentucky,,Florida Atlantic,L,1,24,24.0,0,stephen-willis-1
Robbie Wilson,2008-10-18,7,Miami (OH),@,Bowling Green State,W,1,21,21.0,0,robbie-wilson-1
Aaron Winchester,2008-10-18,8,Western Michigan,@,Central Michigan,L,2,38,19.0,0,aaron-winchester-1
Glenn Winston,2008-10-18,8,Michigan State,,Ohio State,L,4,60,15.0,0,glenn-winston-1
Walt Winter,2008-10-18,6,Washington,,Oregon State,L,1,9,9.0,0,walt-winter-1
Aundre Wright,2008-10-18,6,Pittsburgh,@,Navy,W,2,45,22.5,0,aundre-wright-1
William Wright,2008-10-18,7,Arizona,,California,W,2,17,8.5,0,william-wright-1
Ed Young,2008-10-18,7,Buffalo,,Army,W,1,11,11.0,0,ed-young-1
L.J. Flintall,2008-10-21,8,Ohio,@,Temple,L,1,15,15.0,0,lj-flintall-1
Chris Garrett,2008-10-21,8,Ohio,@,Temple,L,2,43,21.5,0,chris-garrett-1
Kee-Ayre Griffin,2008-10-21,8,Temple,,Ohio,W,1,30,30.0,0,kee-ayre-griffin-1
Jamal Schulters,2008-10-21,8,Temple,,Ohio,W,1,21,21.0,0,jamal-schulters-1
Tahir Whitehead,2008-10-21,8,Temple,,Ohio,W,1,13,13.0,0,tahir-whitehead-1
Asher Clark,2008-10-23,8,Air Force,,New Mexico,W,1,18,18.0,0,asher-clark-1
Tristan Davis,2008-10-23,8,Auburn,@,West Virginia,L,2,84,42.0,0,tristan-davis-1
Mario Fannin,2008-10-23,8,Auburn,@,West Virginia,L,2,88,44.0,0,mario-fannin-1
Ellis Lankster,2008-10-23,7,West Virginia,,Auburn,W,1,21,21.0,0,ellis-lankster-1
Glover Quin,2008-10-23,9,New Mexico,@,Air Force,L,2,54,27.0,0,glover-quin-1
Reggie Rembert,2008-10-23,8,Air Force,,New Mexico,W,1,14,14.0,0,reggie-rembert-1
Mark Rodgers,2008-10-23,7,West Virginia,,Auburn,W,1,17,17.0,0,mark-rodgers-1
Frankie Solomon,2008-10-23,9,New Mexico,@,Air Force,L,3,59,19.7,0,frankie-solomon-1
Jeremy Avery,2008-10-24,7,Boise State,@,San Jose State,W,2,51,25.5,0,jeremy-avery-1
Doug Martin,2008-10-24,7,Boise State,@,San Jose State,W,1,7,7.0,0,doug-martin-1
Brandon Rutley,2008-10-24,8,San Jose State,,Boise State,L,4,76,19.0,0,brandon-rutley-1
E.J. Adams,2008-10-25,8,Kentucky,@,Florida,L,3,58,19.3,0,ej-adams-1
Luther Ambrose,2008-10-25,8,Louisiana-Monroe,,Florida Atlantic,L,2,48,24.0,0,luther-ambrose-1
Marcus Anderson,2008-10-25,7,New Mexico State,@,Idaho,L,1,27,27.0,0,marcus-anderson-2
Vic Anderson,2008-10-25,7,Louisville,,South Florida,W,1,35,35.0,0,vic-anderson-1
Javier Arenas,2008-10-25,8,Alabama,@,Tennessee,W,2,34,17.0,0,javier-arenas-1
Nathan Austin,2008-10-25,7,Tulane,,Rice,L,2,42,21.0,0,nathan-austin-1
Terrence Austin,2008-10-25,8,UCLA,@,California,L,7,203,29.0,0,terrence-austin-1
Mikail Baker,2008-10-25,8,Baylor,@,Nebraska,L,2,32,16.0,0,mikail-baker-1
Kellen Bartlett,2008-10-25,8,Utah State,,Fresno State,L,1,10,10.0,0,kellen-bartlett-1
Josh Barton,2008-10-25,8,Southern Mississippi,@,Memphis,L,2,27,13.5,0,josh-barton-1
Hannibal Beauford,2008-10-25,8,Central Michigan,@,Toledo,W,3,61,20.3,0,hannibal-beauford-1
Doug Beaumont,2008-10-25,7,Louisville,,South Florida,W,3,75,25.0,0,doug-beaumont-1
Travis Benjamin,2008-10-25,8,Miami (FL),,Wake Forest,W,2,31,15.5,0,travis-benjamin-1
Arrelious Benn,2008-10-25,8,Illinois,@,Wisconsin,L,2,90,45.0,0,arrelious-benn-1
Eric Berry,2008-10-25,8,Tennessee,,Alabama,L,2,32,16.0,0,eric-berry-1
Malcolm Beyah,2008-10-25,8,Middle Tennessee State,@,Mississippi State,L,4,82,20.5,0,malcolm-beyah-1
Jeff Blanchard,2008-10-25,8,Florida Atlantic,@,Louisiana-Monroe,W,1,23,23.0,0,jeff-blanchard-1
Dontavia Bogan,2008-10-25,8,South Florida,@,Louisville,L,4,119,29.8,0,dontavia-bogan-1
Nigel Bradham,2008-10-25,7,Florida State,,Virginia Tech,W,1,19,19.0,0,nigel-bradham-1
Aaron Brown,2008-10-25,9,Texas Christian,,Wyoming,W,3,150,50.0,1,aaron-brown-2
Antonio Brown,2008-10-25,8,Central Michigan,@,Toledo,W,3,77,25.7,0,antonio-brown-1
Meco Brown,2008-10-25,8,Northern Illinois,,Bowling Green State,W,1,5,5.0,0,meco-brown-1
Ramarcus Brown,2008-10-25,8,Georgia,@,Louisiana State,W,5,105,21.0,0,ramarcus-brown-1
Travis Burks,2008-10-25,7,Tulane,,Rice,L,2,59,29.5,0,travis-burks-1
Darius Butler,2008-10-25,8,Connecticut,,Cincinnati,W,2,42,21.0,0,darius-butler-1
Jorrick Calvin,2008-10-25,7,Troy,@,North Texas,W,3,130,43.3,1,jorrick-calvin-1
Jameson Carter,2008-10-25,8,Army,,Louisiana Tech,W,1,22,22.0,0,jameson-carter-1
O'Neill Chambers,2008-10-25,8,Brigham Young,,Nevada-Las Vegas,W,3,64,21.3,0,oneill-chambers-1
Boubacar Cissoko,2008-10-25,8,Michigan,,Michigan State,L,4,107,26.8,0,boubacar-cissoko-1
Austin Collie,2008-10-25,8,Brigham Young,,Nevada-Las Vegas,W,2,94,47.0,0,austin-collie-1
Dawaylon Cook,2008-10-25,8,North Texas,,Troy,L,3,68,22.7,0,dawaylon-cook-1
Quan Cosby,2008-10-25,8,Texas,,Oklahoma State,W,4,70,17.5,0,quan-cosby-1
Perrish Cox,2008-10-25,8,Oklahoma State,@,Texas,L,3,78,26.0,0,perrish-cox-1
Jocques Crawford,2008-10-25,8,Kansas,,Texas Tech,L,3,35,11.7,0,jocques-crawford-1
Lennon Creer,2008-10-25,8,Tennessee,,Alabama,L,1,24,24.0,0,lennon-creer-1
Dominique Dade,2008-10-25,7,Tulane,,Rice,L,2,36,18.0,0,dominique-dade-1
Robbie Deheck,2008-10-25,8,North Texas,,Troy,L,1,7,7.0,0,robbie-deheck-1
Tony Dixon,2008-10-25,8,Kentucky,@,Florida,L,1,15,15.0,0,tony-dixon-1
Jeremy Ebert,2008-10-25,8,Northwestern,@,Indiana,L,1,27,27.0,0,jeremy-ebert-1
Diivory Edgecomb,2008-10-25,8,Florida Atlantic,@,Louisiana-Monroe,W,1,22,22.0,0,diivory-edgecomb-1
Rashad Evans,2008-10-25,7,Fresno State,@,Utah State,W,1,27,27.0,0,rashad-evans-1
David Farmer,2008-10-25,8,Hawaii,,Nevada,W,1,19,19.0,0,david-farmer-1
Willie Floyd,2008-10-25,8,Florida Atlantic,@,Louisiana-Monroe,W,3,63,21.0,0,willie-floyd-1
Brian Fludd,2008-10-25,8,Nevada,@,Hawaii,L,4,100,25.0,0,brian-fludd-1
Alex Frye,2008-10-25,7,Wake Forest,@,Miami (FL),L,4,80,20.0,0,alex-frye-1
Dontayo Gage,2008-10-25,9,Eastern Michigan,@,Ball State,L,1,18,18.0,0,dontayo-gage-1
Michael Ray Garvin,2008-10-25,7,Florida State,,Virginia Tech,W,2,46,23.0,0,michael-ray-garvin-1
Desmond Gee,2008-10-25,8,Middle Tennessee State,@,Mississippi State,L,2,27,13.5,0,desmond-gee-1
Torieal Gibson,2008-10-25,8,Ball State,,Eastern Michigan,W,3,91,30.3,0,torieal-gibson-1
David Gilreath,2008-10-25,8,Wisconsin,,Illinois,W,3,59,19.7,0,david-gilreath-1
Mardy Gilyard,2008-10-25,7,Cincinnati,@,Connecticut,L,4,76,19.0,0,mardy-gilyard-1
Jon Gissinger,2008-10-25,8,Missouri,,Colorado,W,1,12,12.0,0,jon-gissinger-1
John Goebel,2008-10-25,7,Cincinnati,@,Connecticut,L,2,22,11.0,0,john-goebel-1
T.J. Graham,2008-10-25,8,North Carolina State,@,Maryland,L,4,73,18.3,0,tj-graham-1
Michael Grandberry,2008-10-25,9,Memphis,,Southern Mississippi,W,3,50,16.7,0,michael-grandberry-1
Cyrus Gray,2008-10-25,8,Texas A&M,@,Iowa State,W,2,53,26.5,0,cyrus-gray-1
Jonas Gray,2008-10-25,7,Notre Dame,@,Washington,W,1,4,4.0,0,jonas-gray-1
D.A. Griffin,2008-10-25,9,Memphis,,Southern Mississippi,W,1,17,17.0,0,da-griffin-1
Winston Guy,2008-10-25,8,Kentucky,@,Florida,L,1,30,30.0,0,winston-guy-1
Dewey Hale,2008-10-25,9,Idaho,,New Mexico State,W,2,59,29.5,0,dewey-hale-2
James Hamilton,2008-10-25,8,North Texas,,Troy,L,1,15,15.0,0,james-hamilton-1
Chris Harris,2008-10-25,8,Utah State,,Fresno State,L,4,93,23.3,0,chris-harris-3
Greg Harris,2008-10-25,8,Toledo,,Central Michigan,L,5,108,21.6,0,greg-harris-1
Montel Harris,2008-10-25,7,Boston College,@,North Carolina,L,1,17,17.0,0,montel-harris-1
Tory Harrison,2008-10-25,8,Southern Mississippi,@,Memphis,L,2,52,26.0,0,tory-harrison-1
Andrew Hawken,2008-10-25,9,Michigan State,@,Michigan,W,2,20,10.0,0,andrew-hawken-1
Jessie Henderson,2008-10-25,9,Southern Methodist,@,Navy,L,3,58,19.3,0,jessie-henderson-1
Marcus Herford,2008-10-25,8,Kansas,,Texas Tech,L,3,67,22.3,0,marcus-herford-1
Cris Hill,2008-10-25,8,Virginia Tech,@,Florida State,L,1,11,11.0,0,cris-hill-1
Ryan Hill,2008-10-25,8,Miami (FL),,Wake Forest,W,1,15,15.0,0,ryan-hill-1
Jamere Holland,2008-10-25,8,Oregon,@,Arizona State,W,2,45,22.5,0,jamere-holland-1
Trindon Holliday,2008-10-25,7,Louisiana State,,Georgia,L,7,164,23.4,0,trindon-holliday-1
Brandon James,2008-10-25,7,Florida,,Kentucky,W,1,23,23.0,0,brandon-james-1
A.J. Jenkins,2008-10-25,8,Illinois,@,Wisconsin,L,4,68,17.0,0,aj-jenkins-1
A.J. Jimmerson,2008-10-25,9,Michigan State,@,Michigan,W,2,42,21.0,0,aj-jimmerson-1
Beau Johnson,2008-10-25,8,Oklahoma State,@,Texas,L,1,5,5.0,0,beau-johnson-1
Dennis Johnson,2008-10-25,8,Arkansas,,Mississippi,L,4,76,19.0,0,dennis-johnson-1
Leonard Johnson,2008-10-25,8,Iowa State,,Texas A&M,L,3,100,33.3,0,leonard-johnson-1
Michael Johnson,2008-10-25,8,Nevada-Las Vegas,@,Brigham Young,L,4,85,21.3,0,michael-johnson-8
Ronald Johnson,2008-10-25,7,Southern California,@,Arizona,W,1,26,26.0,0,ronald-johnson-2
Taurus Johnson,2008-10-25,8,South Florida,@,Louisville,L,1,8,8.0,0,taurus-johnson-1
Victor Johnson,2008-10-25,8,Oklahoma State,@,Texas,L,1,52,52.0,0,victor-johnson-1
David Jones,2008-10-25,8,Kentucky,@,Florida,L,1,10,10.0,0,david-jones-1
Greg Jones,2008-10-25,8,Navy,,Southern Methodist,W,1,19,19.0,0,greg-jones-4
Roddy Jones,2008-10-25,8,Georgia Tech,,Virginia,L,3,58,19.3,0,roddy-jones-1
Malcolm Lane,2008-10-25,8,Hawaii,,Nevada,W,3,115,38.3,0,malcolm-lane-1
Kenny Lewis,2008-10-25,8,Bowling Green State,@,Northern Illinois,L,1,7,7.0,0,kenny-lewis-1
Phillip Livas,2008-10-25,7,Louisiana Tech,@,Army,L,2,50,25.0,0,phillip-livas-1
Colt Mahan,2008-10-25,8,North Texas,,Troy,L,1,10,10.0,0,colt-mahan-1
Jabari Marshall,2008-10-25,7,Duke,@,Vanderbilt,W,1,20,20.0,0,jabari-marshall-1
Jeron Mastrud,2008-10-25,8,Kansas State,,Oklahoma,L,1,9,9.0,0,jeron-mastrud-1
Davion Mauldin,2008-10-25,8,San Diego State,,Colorado State,L,3,130,43.3,1,davion-mauldin-1
Derek McBryde,2008-10-25,8,Kent State,@,Miami (OH),W,4,100,25.0,0,derek-mcbryde-1
Princeton McCarty,2008-10-25,9,Idaho,,New Mexico State,W,1,0,0.0,0,princeton-mccarty-1
James McCluskey,2008-10-25,7,Boston College,@,North Carolina,L,2,13,6.5,0,james-mccluskey-1
Jason McCourty,2008-10-25,8,Rutgers,@,Pittsburgh,W,5,97,19.4,0,jason-mccourty-1
Mike McCoy,2008-10-25,8,Alabama,@,Tennessee,W,1,16,16.0,0,mike-mccoy-2
Sam McGuffie,2008-10-25,8,Michigan,,Michigan State,L,1,20,20.0,0,sam-mcguffie-1
Chase Minnifield,2008-10-25,8,Virginia,@,Georgia Tech,W,2,46,23.0,0,chase-minnifield-1
Kyle Mitchell,2008-10-25,8,Baylor,@,Nebraska,L,1,8,8.0,0,kyle-mitchell-1
D.J. Moore,2008-10-25,8,Vanderbilt,,Duke,L,2,32,16.0,0,dj-moore-1
Devin Moore,2008-10-25,8,Wyoming,@,Texas Christian,L,7,142,20.3,0,devin-moore-1
Dennis Morris,2008-10-25,7,Louisiana Tech,@,Army,L,1,5,5.0,0,dennis-morris-1
John Mosure,2008-10-25,8,Colorado State,@,San Diego State,W,2,41,20.5,0,john-mosure-1
Kevin Moyd,2008-10-25,8,Colorado,@,Missouri,L,1,22,22.0,0,kevin-moyd-1
Deon Murphy,2008-10-25,8,Kansas State,,Oklahoma,L,6,181,30.2,0,deon-murphy-1
Kejon Murphy,2008-10-25,8,Utah State,,Fresno State,L,1,20,20.0,0,kejon-murphy-1
Demarco Murray,2008-10-25,8,Oklahoma,@,Kansas State,W,1,37,37.0,0,demarco-murray-1
Michael Myers,2008-10-25,8,Colorado State,@,San Diego State,W,5,93,18.6,0,michael-myers-1
Kevin Ogletree,2008-10-25,8,Virginia,@,Georgia Tech,W,1,17,17.0,0,kevin-ogletree-1
Freddie Parham,2008-10-25,8,Southern Mississippi,@,Memphis,L,3,62,20.7,0,freddie-parham-1
Preston Parker,2008-10-25,7,Florida State,,Virginia Tech,W,2,36,18.0,0,preston-parker-1
Niles Paul,2008-10-25,8,Nebraska,,Baylor,W,4,59,14.8,0,niles-paul-1
Derek Pegues,2008-10-25,8,Mississippi State,,Middle Tennessee State,W,4,88,22.0,0,derek-pegues-1
Jordan Polk,2008-10-25,7,Washington,,Notre Dame,L,5,79,15.8,0,jordan-polk-1
Talaiasi Puloka,2008-10-25,8,Nevada,@,Hawaii,L,1,0,0.0,0,talaiasi-puloka-1
Aubrey Quarles,2008-10-25,8,Kansas State,,Oklahoma,L,2,42,21.0,0,aubrey-quarles-1
Chip Reeves,2008-10-25,7,Troy,@,North Texas,W,1,6,6.0,0,chip-reeves-1
Quinton Richardson,2008-10-25,7,Washington,,Notre Dame,L,2,32,16.0,0,quinton-richardson-1
Dyrell Roberts,2008-10-25,8,Virginia Tech,@,Florida State,L,4,142,35.5,0,dyrell-roberts-1
Dennis Rogan,2008-10-25,8,Tennessee,,Alabama,L,4,78,19.5,0,dennis-rogan-1
Jeremy Ross,2008-10-25,7,California,,UCLA,W,3,79,26.3,0,jeremy-ross-1
Ja'Corey Shepherd,2008-10-25,8,Rice,@,Tulane,W,4,78,19.5,0,jacorey-shepherd-1
John Shorter,2008-10-25,8,North Texas,,Troy,L,2,25,12.5,0,john-shorter-1
Stephen Simmons,2008-10-25,8,Northwestern,@,Indiana,L,1,35,35.0,0,stephen-simmons-1
T.J. Simpson,2008-10-25,7,Arizona State,,Oregon,L,2,43,21.5,0,tj-simpson-1
Jeff Smith,2008-10-25,7,Boston College,@,North Carolina,L,5,86,17.2,0,jeff-smith-1
Josh Smith,2008-10-25,8,Colorado,@,Missouri,L,7,154,22.0,0,josh-smith-1
Torrey Smith,2008-10-25,8,Maryland,,North Carolina State,W,4,85,21.3,0,torrey-smith-1
Bradley Stephens,2008-10-25,8,Texas A&M,@,Iowa State,W,2,24,12.0,0,bradley-stephens-1
LaRod Stephens-Howling,2008-10-25,7,Pittsburgh,,Rutgers,L,8,152,19.0,0,larod-stephens-howling-1
Troy Stoudermire,2008-10-25,8,Minnesota,@,Purdue,W,1,15,15.0,0,troy-stoudermire-1
Demetrius Sumler,2008-10-25,8,Colorado,@,Missouri,L,2,33,16.5,0,demetrius-sumler-1
R.J. Sumrall,2008-10-25,8,Iowa State,,Texas A&M,L,2,19,9.5,0,rj-sumrall-1
Ryan Taylor,2008-10-25,8,North Carolina,,Boston College,W,1,15,15.0,0,ryan-taylor-1
Marcus Thigpen,2008-10-25,8,Indiana,,Northwestern,W,4,134,33.5,0,marcus-thigpen-1
Lamaar Thomas,2008-10-25,9,Ohio State,,Penn State,L,2,71,35.5,0,lamaar-thomas-1
Mike Thomas,2008-10-25,8,Arizona,,Southern California,L,1,52,52.0,0,mike-thomas-9
Curtis Underwood,2008-10-25,8,North Carolina State,@,Maryland,L,1,9,9.0,0,curtis-underwood-1
Tiquan Underwood,2008-10-25,8,Rutgers,@,Pittsburgh,W,2,28,14.0,0,tiquan-underwood-1
Aaron Valentin,2008-10-25,8,Purdue,,Minnesota,L,4,120,30.0,0,aaron-valentin-1
Brandon Walker-Roby,2008-10-25,8,Indiana,,Northwestern,W,1,14,14.0,0,brandon-walker-roby-1
Jamar Wall,2008-10-25,8,Texas Tech,@,Kansas,W,3,77,25.7,0,jamar-wall-1
Mike Wallace,2008-10-25,8,Mississippi,@,Arkansas,W,3,85,28.3,0,mike-wallace-1
Corey Welch,2008-10-25,9,Eastern Michigan,@,Ball State,L,5,100,20.0,0,corey-welch-1
Chris Wellington,2008-10-25,8,Nevada,@,Hawaii,L,2,25,12.5,0,chris-wellington-1
Maurice Wells,2008-10-25,9,Ohio State,,Penn State,L,1,3,3.0,0,maurice-wells-1
Mekell Wesley,2008-10-25,8,San Diego State,,Colorado State,L,2,49,24.5,0,mekell-wesley-1
George West,2008-10-25,7,Notre Dame,@,Washington,W,1,33,33.0,0,george-west-1
Johnny White,2008-10-25,8,North Carolina,,Boston College,W,3,69,23.0,0,johnny-white-1
Derrick Williams,2008-10-25,9,Penn State,@,Ohio State,W,1,18,18.0,0,derrick-williams-2
Keiland Williams,2008-10-25,7,Louisiana State,,Georgia,L,1,29,29.0,0,keiland-williams-1
Kyle Williams,2008-10-25,7,Arizona State,,Oregon,L,3,78,26.0,0,kyle-williams-1
Robert Williams,2008-10-25,8,Louisiana-Monroe,,Florida Atlantic,L,5,79,15.8,0,robert-williams-3
Robbie Wilson,2008-10-25,8,Miami (OH),,Kent State,L,3,50,16.7,0,robbie-wilson-1
Dustin Woods,2008-10-25,8,Miami (OH),,Kent State,L,5,130,26.0,0,dustin-woods-1
Aundre Wright,2008-10-25,7,Pittsburgh,,Rutgers,L,1,21,21.0,0,aundre-wright-1
Marcus Wright,2008-10-25,8,Georgia Tech,,Virginia,L,2,38,19.0,0,marcus-wright-1
Darin Baldwin,2008-10-26,7,Central Florida,@,Tulsa,L,3,56,18.7,0,darin-baldwin-1
Joe Burnett,2008-10-26,7,Central Florida,@,Tulsa,L,4,113,28.3,0,joe-burnett-1
Damaris Johnson,2008-10-26,8,Tulsa,,Central Florida,W,4,134,33.5,0,damaris-johnson-1
Tyron Carrier,2008-10-28,8,Houston,@,Marshall,L,3,61,20.3,0,tyron-carrier-1
Domonic Cook,2008-10-28,8,Buffalo,@,Ohio,W,1,19,19.0,0,domonic-cook-1
Patrick Edwards,2008-10-28,8,Houston,@,Marshall,L,5,81,16.2,0,patrick-edwards-1
L.J. Flintall,2008-10-28,9,Ohio,,Buffalo,L,3,78,26.0,0,lj-flintall-1
Chris Garrett,2008-10-28,9,Ohio,,Buffalo,L,2,31,15.5,0,chris-garrett-1
Darius Marshall,2008-10-28,8,Marshall,,Houston,W,3,63,21.0,0,darius-marshall-1
Ed Young,2008-10-28,8,Buffalo,@,Ohio,W,2,24,12.0,0,ed-young-1
Dontavia Bogan,2008-10-30,9,South Florida,@,Cincinnati,L,5,88,17.6,0,dontavia-bogan-1
Mardy Gilyard,2008-10-30,8,Cincinnati,,South Florida,W,2,42,21.0,0,mardy-gilyard-1
John Goebel,2008-10-30,8,Cincinnati,,South Florida,W,1,23,23.0,0,john-goebel-1
Geoff Amato,2008-11-01,8,Texas-El Paso,,Rice,L,1,20,20.0,0,geoff-amato-1
Luther Ambrose,2008-11-01,9,Louisiana-Monroe,,Troy,W,3,64,21.3,0,luther-ambrose-1
Javier Arenas,2008-11-01,9,Alabama,,Arkansas State,W,1,13,13.0,0,javier-arenas-1
Nathan Austin,2008-11-01,8,Tulane,@,Louisiana State,L,3,62,20.7,0,nathan-austin-1
Jeremy Avery,2008-11-01,8,Boise State,@,New Mexico State,W,1,42,42.0,0,jeremy-avery-1
Kama Bailey,2008-11-01,10,Idaho,,San Jose State,L,5,123,24.6,0,kama-bailey-1
Mikail Baker,2008-11-01,9,Baylor,,Missouri,L,3,77,25.7,0,mikail-baker-1
Brandon Banks,2008-11-01,9,Kansas State,@,Kansas,L,6,138,23.0,0,brandon-banks-1
Hannibal Beauford,2008-11-01,9,Central Michigan,@,Indiana,W,1,18,18.0,0,hannibal-beauford-1
Travis Benjamin,2008-11-01,9,Miami (FL),@,Virginia,W,3,51,17.0,0,travis-benjamin-1
Omar Bolden,2008-11-01,8,Arizona State,@,Oregon State,L,4,79,19.8,0,omar-bolden-1
Wade Bonner,2008-11-01,9,Mississippi State,,Kentucky,L,1,9,9.0,0,wade-bonner-1
Aaron Brown,2008-11-01,10,Texas Christian,@,Nevada-Las Vegas,W,1,24,24.0,0,aaron-brown-2
Antonio Brown,2008-11-01,9,Central Michigan,@,Indiana,W,2,56,28.0,0,antonio-brown-1
Devon Brown,2008-11-01,8,Wake Forest,,Duke,W,1,16,16.0,0,devon-brown-1
Ramarcus Brown,2008-11-01,9,Georgia,N,Florida,L,2,37,18.5,0,ramarcus-brown-1
Weldon Brown,2008-11-01,8,Louisiana Tech,,Fresno State,W,1,24,24.0,0,weldon-brown-1
Darius Butler,2008-11-01,9,Connecticut,,West Virginia,L,2,71,35.5,0,darius-butler-1
