Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Rokeem Williams,2015-10-03,5,Miami (OH),@,Kent State,L,1,3,3.0,0,rokeem-williams-1
Terence Williams,2015-10-03,4,Baylor,N,Texas Tech,W,4,21,5.3,0,terence-williams-2
Tyson Williams,2015-10-03,5,North Carolina,@,Georgia Tech,W,1,-2,-2.0,0,tyson-williams-1
Shane Williams-Rhodes,2015-10-03,5,Boise State,,Hawaii,W,2,25,12.5,0,shane-williams-rhodes-1
Isiah Willis,2015-10-03,5,Georgia Tech,,North Carolina,L,9,40,4.4,0,isiah-willis-1
Ryan Willis,2015-10-03,4,Kansas,@,Iowa State,L,3,-18,-6.0,0,ryan-willis-2
Donovan Wilson,2015-10-03,5,Bowling Green State,@,Buffalo,W,3,7,2.3,1,donovan-wilson-1
Hansel Wilson,2015-10-03,5,San Jose State,@,Auburn,L,1,1,1.0,0,hansel-wilson-1
Jamal Wilson,2015-10-03,4,Massachusetts,,Florida International,W,9,29,3.2,0,jamal-wilson-3
Jeffery Wilson,2015-10-03,4,North Texas,@,Southern Mississippi,L,22,136,6.2,0,jeffery-wilson-2
Nick Wilson,2015-10-03,5,Arizona,@,Stanford,L,17,46,2.7,1,nick-wilson-2
Shaun Wilson,2015-10-03,5,Duke,,Boston College,W,4,8,2.0,0,shaun-wilson-1
Greg Windham,2015-10-03,5,Ohio,@,Akron,W,4,13,3.3,0,greg-windham-1
Max Wittek,2015-10-03,5,Hawaii,@,Boise State,L,3,5,1.7,0,max-wittek-2
Ish Witter,2015-10-03,5,Missouri,,South Carolina,W,17,98,5.8,1,ish-witter-1
Ryan Wolpin,2015-10-03,5,Boise State,,Hawaii,W,4,40,10.0,0,ryan-wolpin-1
Lorenzo Woodley,2015-10-03,4,Massachusetts,,Florida International,W,7,31,4.4,0,lorenzo-woodley-1
Thomas Woodson,2015-10-03,5,Akron,,Ohio,L,13,11,0.8,0,thomas-woodson-1
Ikaika Woolsey,2015-10-03,5,Hawaii,@,Boise State,L,3,16,5.3,0,ikaika-woolsey-1
Remound Wright,2015-10-03,5,Stanford,,Arizona,W,10,29,2.9,2,remound-wright-1
Cory Young,2015-10-03,5,Boise State,,Hawaii,W,5,5,1.0,0,cory-young-1
Kelsey Young,2015-10-03,5,Boise State,,Hawaii,W,12,69,5.8,1,kelsey-young-1
Marquis Young,2015-10-03,4,Massachusetts,,Florida International,W,5,13,2.6,0,marquis-young-1
Jake Browning,2015-10-08,5,Washington,@,Southern California,W,2,-8,-4.0,0,jake-browning-1
Dominic Davis,2015-10-08,5,Southern California,,Washington,L,1,-1,-1.0,0,dominic-davis-1
Justin Davis,2015-10-08,5,Southern California,,Washington,L,8,31,3.9,0,justin-davis-2
Matt Davis,2015-10-08,6,Southern Methodist,@,Houston,L,15,46,3.1,1,matt-davis-4
Kenneth Farrow,2015-10-08,5,Houston,,Southern Methodist,W,11,40,3.6,3,kenneth-farrow-1
Myles Gaskin,2015-10-08,5,Washington,@,Southern California,W,22,134,6.1,1,myles-gaskin-1
Ryan Jackson,2015-10-08,5,Houston,,Southern Methodist,W,10,53,5.3,0,ryan-jackson-1
Ronald Jones,2015-10-08,5,Southern California,,Washington,L,8,65,8.1,1,ronald-jones-4
Xavier Jones,2015-10-08,6,Southern Methodist,@,Houston,L,10,52,5.2,0,xavier-jones-2
Cody Kessler,2015-10-08,5,Southern California,,Washington,L,5,-25,-5.0,0,cody-kessler-1
Kaliq Kokuma,2015-10-08,5,Houston,,Southern Methodist,W,3,6,2.0,0,kaliq-kokuma-1
Prescott Line,2015-10-08,6,Southern Methodist,@,Houston,L,5,18,3.6,0,prescott-line-1
Tre Madden,2015-10-08,5,Southern California,,Washington,L,17,120,7.1,0,tre-madden-1
Greg Ward Jr.,2015-10-08,5,Houston,,Southern Methodist,W,14,82,5.9,4,greg-ward-jr-1
Dwayne Washington,2015-10-08,5,Washington,@,Southern California,W,9,15,1.7,0,dwayne-washington-1
Javin Webb,2015-10-08,5,Houston,,Southern Methodist,W,8,38,4.8,0,javin-webb-1
Braeden West,2015-10-08,6,Southern Methodist,@,Houston,L,9,35,3.9,0,braeden-west-1
Jacoby Brissett,2015-10-09,6,North Carolina State,@,Virginia Tech,L,11,39,3.5,0,jacoby-brissett-2
Matt Dayes,2015-10-09,6,North Carolina State,@,Virginia Tech,L,14,66,4.7,0,matt-dayes-1
Reggie Gallaspy II,2015-10-09,6,North Carolina State,@,Virginia Tech,L,4,13,3.3,0,reggie-gallaspy-ii-1
Justice Hayes,2015-10-09,6,Southern Mississippi,@,Marshall,L,3,14,4.7,0,justice-hayes-1
Nyheim Hines,2015-10-09,6,North Carolina State,@,Virginia Tech,L,3,7,2.3,0,nyheim-hines-1
A.J. Hughes,2015-10-09,6,Virginia Tech,,North Carolina State,W,1,-4,-4.0,0,aj-hughes-1
Devon Johnson,2015-10-09,6,Marshall,,Southern Mississippi,W,22,82,3.7,1,devon-johnson-1
Chase Litton,2015-10-09,6,Marshall,,Southern Mississippi,W,3,19,6.3,0,chase-litton-1
Travon McMillian,2015-10-09,6,Virginia Tech,,North Carolina State,W,11,96,8.7,1,travon-mcmillian-1
Brenden Motley,2015-10-09,6,Virginia Tech,,North Carolina State,W,9,44,4.9,0,brenden-motley-1
Nick Mullens,2015-10-09,6,Southern Mississippi,@,Marshall,L,6,-21,-3.5,0,nick-mullens-1
Jalen Richard,2015-10-09,6,Southern Mississippi,@,Marshall,L,16,87,5.4,0,jalen-richard-1
Sam Rogers,2015-10-09,6,Virginia Tech,,North Carolina State,W,8,57,7.1,0,sam-rogers-1
Jaylen Samuels,2015-10-09,6,North Carolina State,@,Virginia Tech,L,7,33,4.7,0,jaylen-samuels-1
Ito Smith,2015-10-09,6,Southern Mississippi,@,Marshall,L,9,46,5.1,0,ito-smith-1
Greg Stroman,2015-10-09,6,Virginia Tech,,North Carolina State,W,4,9,2.3,0,greg-stroman-1
Remi Watson,2015-10-09,6,Marshall,,Southern Mississippi,W,8,18,2.3,0,remi-watson-1
Chase Abbington,2015-10-10,6,Missouri,,Florida,L,1,12,12.0,0,chase-abbington-1
Josh Adams,2015-10-10,6,Notre Dame,,Navy,W,8,38,4.8,0,josh-adams-2
Rodney Adams,2015-10-10,5,South Florida,,Syracuse,W,1,-1,-1.0,0,rodney-adams-1
Joseph Ajeigbe,2015-10-10,6,Duke,@,Army,W,2,7,3.5,0,joseph-ajeigbe-1
Donnell Alexander,2015-10-10,6,Akron,@,Eastern Michigan,W,21,78,3.7,0,donnell-alexander-1
Chase Alford,2015-10-10,6,Georgia Tech,@,Clemson,L,1,9,9.0,0,chase-alford-1
Taylor Alie,2015-10-10,6,Oregon,,Washington State,L,2,8,4.0,1,taylor-alie-2
Andrew Allen,2015-10-10,5,New Mexico State,@,Mississippi,L,6,4,0.7,0,andrew-allen-1
Brandon Allen,2015-10-10,6,Arkansas,@,Alabama,L,7,6,0.9,0,brandon-allen-2
Marcus Allen,2015-10-10,6,Georgia Tech,@,Clemson,L,4,8,2.0,0,marcus-allen-4
Mark Allen,2015-10-10,6,Penn State,,Indiana,W,8,45,5.6,0,mark-allen-5
Matt Alviti,2015-10-10,6,Northwestern,@,Michigan,L,3,-2,-0.7,0,matt-alviti-1
David Anaya,2015-10-10,6,New Mexico,@,Nevada,L,1,0,0.0,0,david-anaya-1
Desmond Anderson,2015-10-10,6,Middle Tennessee State,@,Western Kentucky,L,5,22,4.4,0,desmond-anderson-1
Khai Anderson,2015-10-10,5,Georgia State,,Appalachian State,L,1,-5,-5.0,0,khai-anderson-1
Kilton Anderson,2015-10-10,6,Fresno State,,Utah State,L,9,-12,-1.3,0,kilton-anderson-1
Trey Anderson,2015-10-10,6,Florida International,,Texas-El Paso,W,2,2,1.0,0,trey-anderson-1
Austin Apodaca,2015-10-10,6,New Mexico,@,Nevada,L,1,4,4.0,0,austin-apodaca-1
Nick Arbuckle,2015-10-10,5,Georgia State,,Appalachian State,L,4,-5,-1.3,0,nick-arbuckle-1
Ryquell Armstead,2015-10-10,5,Temple,,Tulane,W,6,34,5.7,2,ryquell-armstead-1
Tommy Armstrong Jr,2015-10-10,6,Nebraska,,Wisconsin,L,8,50,6.3,1,tommy-armstrong-jr-1
Sherman Badie,2015-10-10,5,Tulane,@,Temple,L,6,9,1.5,0,sherman-badie-1
Billy Bahl,2015-10-10,6,Miami (OH),@,Ohio,L,3,-13,-4.3,0,billy-bahl-1
Jared Baker,2015-10-10,6,Arizona,,Oregon State,W,10,123,12.3,0,jared-baker-1
Toby Baker,2015-10-10,6,Arkansas,@,Alabama,L,1,2,2.0,0,toby-baker-1
Kalen Ballage,2015-10-10,6,Arizona State,,Colorado,W,15,45,3.0,0,kalen-ballage-1
J.T. Barrett,2015-10-10,6,Ohio State,,Maryland,W,12,62,5.2,3,jt-barrett-1
Bazie Bates IV,2015-10-10,5,Kansas,,Baylor,L,1,0,0.0,0,bazie-bates-iv-1
Cameron Batson,2015-10-10,6,Texas Tech,,Iowa State,W,1,2,2.0,0,cameron-batson-1
C.J. Beathard,2015-10-10,6,Iowa,,Illinois,W,5,29,5.8,0,cj-beathard-1
Tyler Bell,2015-10-10,6,Wake Forest,@,Boston College,L,6,-11,-1.8,0,tyler-bell-2
Kani Benoit,2015-10-10,6,Oregon,,Washington State,L,2,8,4.0,0,kani-benoit-1
V'Angelo Bentley,2015-10-10,6,Illinois,@,Iowa,L,1,0,0.0,0,vangelo-bentley-1
Mike Bercovici,2015-10-10,6,Arizona State,,Colorado,W,7,40,5.7,0,mike-bercovici-1
Francis Bernard,2015-10-10,6,Brigham Young,,East Carolina,W,8,30,3.8,0,francis-bernard-1
C.J. Best,2015-10-10,5,Texas State,@,Louisiana,L,1,9,9.0,0,cj-best-1
Zachary Block,2015-10-10,5,Tulane,@,Temple,L,1,-10,-10.0,0,zachary-block-1
David Blough,2015-10-10,6,Purdue,,Minnesota,L,8,2,0.3,0,david-blough-1
Parker Boehme,2015-10-10,6,Duke,@,Army,W,7,27,3.9,2,parker-boehme-1
Jamauri Bogan,2015-10-10,5,Western Michigan,,Central Michigan,W,12,49,4.1,0,jamauri-bogan-1
George Bollas,2015-10-10,6,Kent State,@,Toledo,L,6,48,8.0,0,george-bollas-1
Devontae Booker,2015-10-10,5,Utah,,California,W,34,222,6.5,2,devontae-booker-1
Joel Bouagnon,2015-10-10,6,Northern Illinois,,Ball State,W,31,149,4.8,2,joel-bouagnon-1
Josh Boyd,2015-10-10,5,Appalachian State,@,Georgia State,W,12,38,3.2,0,josh-boyd-2
Tyler Boyd,2015-10-10,5,Pittsburgh,,Virginia,W,1,7,7.0,0,tyler-boyd-1
Trevone Boykin,2015-10-10,6,Texas Christian,@,Kansas State,W,11,124,11.3,2,trevone-boykin-1
Orlando Bradford,2015-10-10,6,Arizona,,Oregon State,W,19,83,4.4,3,orlando-bradford-1
Ahmad Bradshaw,2015-10-10,6,Army,,Duke,L,15,-33,-2.2,0,ahmad-bradshaw-2
Eugene Brazley,2015-10-10,6,Mississippi,,New Mexico State,W,6,98,16.3,1,eugene-brazley-1
D'Angelo Brewer,2015-10-10,5,Tulsa,,Louisiana-Monroe,W,16,91,5.7,0,dangelo-brewer-1
Jacom Brimhall,2015-10-10,6,Arizona State,,Colorado,W,1,2,2.0,0,jacom-brimhall-1
Daniel Brooks,2015-10-10,5,Oklahoma,N,Texas,L,2,15,7.5,0,daniel-brooks-1
Shannon Brooks,2015-10-10,6,Minnesota,@,Purdue,W,17,176,10.4,1,shannon-brooks-1
Zac Brooks,2015-10-10,5,Clemson,,Georgia Tech,W,3,41,13.7,1,zac-brooks-1
Nick Brossette,2015-10-10,6,Louisiana State,@,South Carolina,W,1,6,6.0,0,nick-brossette-1
Algernon Brown,2015-10-10,6,Brigham Young,,East Carolina,W,24,134,5.6,3,algernon-brown-1
Demond Brown,2015-10-10,5,Navy,@,Notre Dame,L,1,9,9.0,0,demond-brown-1
Dorian Brown,2015-10-10,6,Ohio,,Miami (OH),W,7,44,6.3,0,dorian-brown-1
Garrett Brown,2015-10-10,5,Air Force,,Wyoming,W,1,-5,-5.0,0,garrett-brown-2
Wes Brown,2015-10-10,6,Maryland,@,Ohio State,L,5,30,6.0,1,wes-brown-2
Kelly Bryant,2015-10-10,5,Clemson,,Georgia Tech,W,3,-1,-0.3,0,kelly-bryant-1
Jeremiah Bryson,2015-10-10,6,Middle Tennessee State,@,Western Kentucky,L,14,76,5.4,1,jeremiah-bryson-1
D.K. Buford,2015-10-10,6,Mississippi,,New Mexico State,W,1,2,2.0,0,dk-buford-1
Aaron Burbridge,2015-10-10,6,Michigan State,@,Rutgers,W,1,6,6.0,0,aaron-burbridge-1
Brandon Burks,2015-10-10,5,Troy,@,Mississippi State,L,15,86,5.7,1,brandon-burks-1
Riley Burt,2015-10-10,6,Brigham Young,,East Carolina,W,1,4,4.0,0,riley-burt-1
James Butler,2015-10-10,6,Nevada,,New Mexico,W,21,145,6.9,1,james-butler-4
Ernest Calhoun,2015-10-10,6,Kent State,@,Toledo,L,1,1,1.0,0,ernest-calhoun-1
Danny Cameron,2015-10-10,6,Indiana,@,Penn State,L,1,-13,-13.0,0,danny-cameron-1
Tyler Campbell,2015-10-10,6,Army,,Duke,L,3,19,6.3,0,tyler-campbell-4
Xzaviar Campbell,2015-10-10,6,Nevada-Las Vegas,,San Jose State,L,7,32,4.6,0,xzaviar-campbell-1
Jordan Canzeri,2015-10-10,6,Iowa,,Illinois,W,43,256,6.0,1,jordan-canzeri-1
Patrick Carr,2015-10-10,6,Colorado,@,Arizona State,L,4,24,6.0,0,patrick-carr-1
Chris Carson,2015-10-10,6,Oklahoma State,@,West Virginia,W,14,21,1.5,0,chris-carson-1
Shon Carson,2015-10-10,6,South Carolina,,Louisiana State,L,6,26,4.3,0,shon-carson-1
J.P. Caruso,2015-10-10,5,Appalachian State,@,Georgia State,W,2,8,4.0,0,jp-caruso-1
Mark Chapman,2015-10-10,6,Central Michigan,@,Western Michigan,L,2,32,16.0,0,mark-chapman-2
Jehu Chesson,2015-10-10,6,Michigan,,Northwestern,W,2,6,3.0,0,jehu-chesson-1
Daryl Chestnut,2015-10-10,6,New Mexico,@,Nevada,L,1,-2,-2.0,0,daryl-chestnut-1
Rennie Childs,2015-10-10,6,Oklahoma State,@,West Virginia,W,10,34,3.4,1,rennie-childs-1
Nick Chubb,2015-10-10,6,Georgia,@,Tennessee,L,1,2,2.0,0,nick-chubb-1
Marcus Clark,2015-10-10,5,Florida Atlantic,,Rice,L,3,48,16.0,0,marcus-clark-1
Cameron Coffman,2015-10-10,6,Wyoming,@,Air Force,L,7,-20,-2.9,0,cameron-coffman-1
Jake Coker,2015-10-10,6,Alabama,,Arkansas,W,7,17,2.4,0,jake-coker-1
Matt Colburn,2015-10-10,6,Wake Forest,@,Boston College,L,12,37,3.1,0,matt-colburn-1
Corey Coleman,2015-10-10,5,Baylor,@,Kansas,W,1,-2,-2.0,0,corey-coleman-1
Alex Collins,2015-10-10,6,Arkansas,@,Alabama,L,12,26,2.2,0,alex-collins-1
Seth Collins,2015-10-10,5,Oregon State,@,Arizona,L,10,56,5.6,1,seth-collins-1
Ross Comis,2015-10-10,5,Massachusetts,@,Bowling Green State,L,1,-1,-1.0,0,ross-comis-1
Connor Cook,2015-10-10,6,Michigan State,@,Rutgers,W,2,4,2.0,0,connor-cook-1
Dalvin Cook,2015-10-10,5,Florida State,,Miami (FL),W,22,222,10.1,2,dalvin-cook-1
Logan Cooke,2015-10-10,6,Mississippi State,,Troy,W,1,11,11.0,0,logan-cooke-1
Pharoh Cooper,2015-10-10,6,South Carolina,,Louisiana State,L,2,7,3.5,0,pharoh-cooper-1
Fred Coppet,2015-10-10,6,Bowling Green State,,Massachusetts,W,17,68,4.0,1,fred-coppet-1
Britain Covey,2015-10-10,5,Utah,,California,W,1,-7,-7.0,0,britain-covey-1
Marcus Cox,2015-10-10,5,Appalachian State,@,Georgia State,W,19,76,4.0,0,marcus-cox-2
Taylor Cox,2015-10-10,5,Kansas,,Baylor,L,19,45,2.4,0,taylor-cox-1
Jarred Craft,2015-10-10,6,Louisiana Tech,@,Texas-San Antonio,W,19,72,3.8,1,jarred-craft-1
William Crest,2015-10-10,5,West Virginia,,Oklahoma State,L,3,15,5.0,0,william-crest-1
Demry Croft,2015-10-10,6,Minnesota,@,Purdue,W,3,34,11.3,0,demry-croft-1
Jordan Cronkrite,2015-10-10,6,Florida,@,Missouri,W,4,11,2.8,0,jordan-cronkrite-1
Imani Cross,2015-10-10,6,Nebraska,,Wisconsin,L,6,21,3.5,0,imani-cross-1
Shayne Davern,2015-10-10,5,Air Force,,Wyoming,W,13,130,10.0,2,shayne-davern-1
C.J. Davidson,2015-10-10,5,Clemson,,Georgia Tech,W,3,17,5.7,0,cj-davidson-1
Anthony Davis,2015-10-10,6,Western Kentucky,,Middle Tennessee State,W,7,18,2.6,0,anthony-davis-7
Jowan Davis,2015-10-10,6,Rice,@,Florida Atlantic,W,9,43,4.8,0,jowan-davis-1
Melvin Davis,2015-10-10,6,Hawaii,,San Diego State,L,13,52,4.0,1,melvin-davis-2
Brandon Dawkins,2015-10-10,6,Arizona,,Oregon State,W,2,17,8.5,0,brandon-dawkins-2
Dalyn Dawkins,2015-10-10,6,Colorado State,,Boise State,L,3,12,4.0,0,dalyn-dawkins-1
Taiwan Deal,2015-10-10,6,Wisconsin,@,Nebraska,W,4,8,2.0,0,taiwan-deal-1
Malik Dear,2015-10-10,6,Mississippi State,,Troy,W,2,-3,-1.5,0,malik-dear-1
Max Delorenzo,2015-10-10,6,Connecticut,@,Central Florida,W,7,13,1.9,0,max-delorenzo-1
Devan Demas,2015-10-10,6,Boise State,@,Colorado State,W,4,31,7.8,0,devan-demas-1
Zander Diamont,2015-10-10,6,Indiana,@,Penn State,L,11,38,3.5,1,zander-diamont-1
Derrick Dick,2015-10-10,6,Texas-San Antonio,,Louisiana Tech,L,2,5,2.5,0,derrick-dick-1
Tim Digiorgio,2015-10-10,5,Temple,,Tulane,W,1,-3,-3.0,0,tim-digiorgio-2
Darik Dillard,2015-10-10,6,Rice,@,Florida Atlantic,W,23,106,4.6,0,darik-dillard-1
Antwan Dixon,2015-10-10,6,Kent State,@,Toledo,L,1,15,15.0,0,antwan-dixon-1
Riley Dixon,2015-10-10,5,Syracuse,@,South Florida,L,1,9,9.0,0,riley-dixon-1
Joshua Dobbs,2015-10-10,6,Tennessee,,Georgia,W,18,118,6.6,2,joshua-dobbs-1
Brandon Doughty,2015-10-10,6,Western Kentucky,,Middle Tennessee State,W,1,-7,-7.0,0,brandon-doughty-1
Laquintus Dowell,2015-10-10,6,Texas-El Paso,@,Florida International,L,9,43,4.8,0,laquintus-dowell-1
Kenyan Drake,2015-10-10,6,Alabama,,Arkansas,W,7,29,4.1,0,kenyan-drake-1
Jeff Driskel,2015-10-10,6,Louisiana Tech,@,Texas-San Antonio,W,8,14,1.8,0,jeff-driskel-1
Jela Duncan,2015-10-10,6,Duke,@,Army,W,8,78,9.8,2,jela-duncan-1
Eric Dungey,2015-10-10,5,Syracuse,@,South Florida,L,17,31,1.8,1,eric-dungey-1
Bri'Onte Dunn,2015-10-10,6,Ohio State,,Maryland,W,1,10,10.0,0,brionte-dunn-1
Trayion Durham,2015-10-10,6,Kent State,@,Toledo,L,13,36,2.8,0,trayion-durham-1
Trey Dye,2015-10-10,6,Brigham Young,,East Carolina,W,1,5,5.0,0,trey-dye-1
Tyshon Dye,2015-10-10,5,Clemson,,Georgia Tech,W,3,4,1.3,0,tyshon-dye-1
Van Edwards Jr.,2015-10-10,6,Akron,@,Eastern Michigan,W,2,10,5.0,0,van-edwards-jr-1
Berkley Edwards,2015-10-10,6,Minnesota,@,Purdue,W,5,29,5.8,0,berkley-edwards-1
Ezekiel Elliott,2015-10-10,6,Ohio State,,Maryland,W,21,106,5.0,2,ezekiel-elliott-1
Phillip Ely,2015-10-10,6,Toledo,,Kent State,W,3,13,4.3,0,phillip-ely-2
Vic Enwere,2015-10-10,6,California,@,Utah,L,9,33,3.7,0,vic-enwere-1
Tyler Ervin,2015-10-10,6,San Jose State,@,Nevada-Las Vegas,W,18,73,4.1,1,tyler-ervin-1
Brisly Estime,2015-10-10,5,Syracuse,@,South Florida,L,1,0,0.0,0,brisly-estime-1
Dane Evans,2015-10-10,5,Tulsa,,Louisiana-Monroe,W,9,6,0.7,0,dane-evans-1
Nico Evans,2015-10-10,6,Wyoming,@,Air Force,L,3,5,1.7,0,nico-evans-1
Quentin Ezell,2015-10-10,5,Navy,@,Notre Dame,L,6,75,12.5,2,quentin-ezell-1
A.J. Ezzard,2015-10-10,5,North Texas,,Portland State,L,1,5,5.0,0,aj-ezzard-1
Luke Falk,2015-10-10,5,Washington State,@,Oregon,W,11,-49,-4.5,1,luke-falk-1
Demarcus Felton,2015-10-10,6,Texas Tech,,Iowa State,W,3,66,22.0,1,demarcus-felton-1
D'Andre Ferby,2015-10-10,6,Western Kentucky,,Middle Tennessee State,W,8,33,4.1,1,dandre-ferby-1
Ricky Fergerson,2015-10-10,5,Appalachian State,@,Georgia State,W,4,9,2.3,0,ricky-fergerson-1
Nick Fitzgerald,2015-10-10,6,Mississippi State,,Troy,W,8,29,3.6,1,nick-fitzgerald-2
Andre Flakes,2015-10-10,5,Troy,@,Mississippi State,L,9,9,1.0,0,andre-flakes-1
Quinton Flowers,2015-10-10,5,South Florida,,Syracuse,W,15,55,3.7,1,quinton-flowers-1
Troy Flutie,2015-10-10,6,Boston College,,Wake Forest,W,4,9,2.3,0,troy-flutie-1
D'Onta Foreman,2015-10-10,6,Texas,N,Oklahoma,W,9,117,13.0,0,donta-foreman-1
D.J. Foster,2015-10-10,6,Arizona State,,Colorado,W,5,80,16.0,0,dj-foster-1
Leonard Fournette,2015-10-10,6,Louisiana State,@,South Carolina,W,20,158,7.9,1,leonard-fournette-1
Jarvion Franklin,2015-10-10,5,Western Michigan,,Central Michigan,W,22,127,5.8,1,jarvion-franklin-1
Jordan Fredericks,2015-10-10,5,Syracuse,@,South Florida,L,4,16,4.0,0,jordan-fredericks-1
Royce Freeman,2015-10-10,6,Oregon,,Washington State,L,27,246,9.1,2,royce-freeman-1
Blake Frohnapfel,2015-10-10,5,Massachusetts,@,Bowling Green State,L,6,-14,-2.3,0,blake-frohnapfel-1
C.J. Fuller,2015-10-10,5,Clemson,,Georgia Tech,W,6,15,2.5,0,cj-fuller-1
Shawn Furlow,2015-10-10,6,East Carolina,@,Brigham Young,L,3,4,1.3,0,shawn-furlow-1
Deionte Gaines,2015-10-10,6,Colorado State,,Boise State,L,2,16,8.0,0,deionte-gaines-1
Marcus Gaines,2015-10-10,6,Louisiana Tech,@,Texas-San Antonio,W,1,2,2.0,0,marcus-gaines-1
Wayne Gallman,2015-10-10,5,Clemson,,Georgia Tech,W,13,115,8.8,2,wayne-gallman-1
Dameon Gamblin,2015-10-10,6,New Mexico,@,Nevada,L,1,-1,-1.0,0,dameon-gamblin-1
Alex Gardner,2015-10-10,6,Florida International,,Texas-El Paso,W,10,56,5.6,1,alex-gardner-2
Dustin Garrison,2015-10-10,6,Fresno State,,Utah State,L,2,5,2.5,0,dustin-garrison-1
Matt Giachinta,2015-10-10,6,Army,,Duke,L,5,11,2.2,0,matt-giachinta-1
James Gilbert,2015-10-10,6,Ball State,@,Northern Illinois,L,13,48,3.7,1,james-gilbert-2
Teriyon Gipson,2015-10-10,6,New Mexico,@,Nevada,L,11,68,6.2,1,teriyon-gipson-1
Jared Goff,2015-10-10,6,California,@,Utah,L,9,30,3.3,0,jared-goff-1
Autrey Golden,2015-10-10,6,Texas-El Paso,@,Florida International,L,3,10,3.3,0,autrey-golden-1
Kenny Golladay,2015-10-10,6,Northern Illinois,,Ball State,W,3,6,2.0,1,kenny-golladay-1
Everett Golson,2015-10-10,5,Florida State,,Miami (FL),W,6,14,2.3,0,everett-golson-1
Justin Goodwin,2015-10-10,5,Rutgers,,Michigan State,L,1,5,5.0,0,justin-goodwin-1
Dakota Gordon,2015-10-10,6,San Diego State,@,Hawaii,W,3,8,2.7,0,dakota-gordon-1
Jordan Gowins,2015-10-10,6,Boston College,,Wake Forest,W,8,33,4.1,0,jordan-gowins-1
Ryan Graham,2015-10-10,6,Northern Illinois,,Ball State,W,3,11,3.7,0,ryan-graham-1
Antwane Grant,2015-10-10,6,Western Kentucky,,Middle Tennessee State,W,1,0,0.0,0,antwane-grant-1
Jakeem Grant,2015-10-10,6,Texas Tech,,Iowa State,W,1,6,6.0,0,jakeem-grant-1
Janarion Grant,2015-10-10,5,Rutgers,,Michigan State,L,2,8,4.0,0,janarion-grant-1
Johnathan Gray,2015-10-10,6,Texas,N,Oklahoma,W,22,76,3.5,0,johnathan-gray-1
Aaron Green,2015-10-10,6,Texas Christian,@,Kansas State,W,11,121,11.0,2,aaron-green-1
Darian Green,2015-10-10,6,Ball State,@,Northern Illinois,L,11,34,3.1,0,darian-green-1
Derrick Green,2015-10-10,6,Michigan,,Northwestern,W,12,47,3.9,1,derrick-green-1
Travis Greene,2015-10-10,6,Bowling Green State,,Massachusetts,W,15,122,8.1,1,travis-greene-1
Josh Greer,2015-10-10,5,North Texas,,Portland State,L,1,-4,-4.0,0,josh-greer-1
Cody Grice,2015-10-10,6,Akron,@,Eastern Michigan,W,1,3,3.0,0,cody-grice-1
Will Grier,2015-10-10,6,Florida,@,Missouri,W,7,10,1.4,0,will-grier-1
Lynn Griffin,2015-10-10,6,Georgia Tech,@,Clemson,L,2,-10,-5.0,0,lynn-griffin-1
Taj Griffin,2015-10-10,6,Oregon,,Washington State,L,11,96,8.7,0,taj-griffin-1
Glenn Gronkowski,2015-10-10,5,Kansas State,,Texas Christian,L,1,6,6.0,0,glenn-gronkowski-1
Aaron Grubb,2015-10-10,6,Texas-San Antonio,,Louisiana Tech,L,2,8,4.0,0,aaron-grubb-1
Derrius Guice,2015-10-10,6,Louisiana State,@,South Carolina,W,16,161,10.1,1,derrius-guice-1
Toneo Gulley,2015-10-10,5,Navy,@,Notre Dame,L,1,13,13.0,1,toneo-gulley-1
Christian Hackenberg,2015-10-10,6,Penn State,,Indiana,W,9,21,2.3,2,christian-hackenberg-1
Jonathan Haden,2015-10-10,6,Arizona,,Oregon State,W,5,31,6.2,0,jonathan-haden-1
Chris Hairston,2015-10-10,6,East Carolina,@,Brigham Young,L,15,77,5.1,1,chris-hairston-2
Xavier Hall,2015-10-10,5,New Mexico State,@,Mississippi,L,9,31,3.4,0,xavier-hall-1
Daniel Hamm,2015-10-10,5,Virginia,@,Pittsburgh,L,10,36,3.6,0,daniel-hamm-1
Russell Hansbrough,2015-10-10,6,Missouri,,Florida,L,9,74,8.2,0,russell-hansbrough-1
Drew Hare,2015-10-10,6,Northern Illinois,,Ball State,W,9,23,2.6,1,drew-hare-1
Keith Harrington,2015-10-10,5,Washington State,@,Oregon,W,3,44,14.7,0,keith-harrington-1
Brandon Harris,2015-10-10,6,Louisiana State,@,South Carolina,W,6,11,1.8,0,brandon-harris-4
Damien Harris,2015-10-10,6,Alabama,,Arkansas,W,3,-4,-1.3,0,damien-harris-1
Drue Harris,2015-10-10,6,Army,,Duke,L,4,47,11.8,0,drue-harris-1
Treon Harris,2015-10-10,6,Florida,@,Missouri,W,2,8,4.0,0,treon-harris-1
De'Chavon Hayes,2015-10-10,6,Arizona State,,Colorado,W,1,4,4.0,0,dechavon-hayes-1
Jahray Hayes,2015-10-10,6,Central Michigan,@,Western Michigan,L,8,52,6.5,1,jahray-hayes-1
Jerrod Heard,2015-10-10,6,Texas,N,Oklahoma,W,21,115,5.5,0,jerrod-heard-1
Dominique Heath,2015-10-10,5,Kansas State,,Texas Christian,L,2,14,7.0,0,dominique-heath-1
