Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Ronnell Perkins,2018-10-06,5,Missouri,@,South Carolina,L,1,0,1,0.0,0.0,ronnell-perkins-1
Ronnie Perkins,2018-10-06,6,Oklahoma,N,Texas,L,0,1,1,0.0,0.0,ronnie-perkins-1
Alex Perry,2018-10-06,5,Nevada-Las Vegas,,New Mexico,L,3,0,3,1.0,0.0,alex-perry-2
Josh Perry,2018-10-06,6,Memphis,,Connecticut,W,0,2,2,0.0,0.0,josh-perry-1
Spencer Perry,2018-10-06,6,South Alabama,@,Georgia Southern,L,1,1,2,0.0,0.0,spencer-perry-2
Tre Person,2018-10-06,5,Michigan State,,Northwestern,L,1,1,2,0.0,0.0,tre-person-1
Jeremy Peters,2018-10-06,5,Liberty,@,New Mexico State,L,5,0,5,1.0,0.0,jeremy-peters-1
Jordyn Peters,2018-10-06,6,Auburn,@,Mississippi State,L,0,3,3,0.0,0.0,jordyn-peters-1
Brady Petersen,2018-10-06,5,Navy,@,Air Force,L,0,1,1,0.0,0.0,brady-petersen-1
Dom Peterson,2018-10-06,6,Nevada,,Fresno State,L,0,3,3,0.0,0.0,dom-peterson-1
David Pfaff,2018-10-06,5,Wisconsin,,Nebraska,W,2,0,2,0.0,0.0,david-pfaff-1
Jalen Phelps,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,2,0,2,0.0,0.0,jalen-phelps-1
Freddie Phillips Jr.,2018-10-06,5,North Carolina State,,Boston College,W,1,0,1,0.0,0.0,freddie-phillips-jr-1
Antonio Phillips,2018-10-06,6,Ball State,,Northern Illinois,L,1,1,2,0.0,0.0,antonio-phillips-1
Del'Shawn Phillips,2018-10-06,5,Illinois,@,Rutgers,W,5,2,7,0.0,0.0,delshawn-phillips-1
Devin Phillips,2018-10-06,6,Colorado State,@,San Jose State,W,1,1,2,0.0,0.0,devin-phillips-1
Justin Phillips,2018-10-06,6,Oklahoma State,,Iowa State,L,5,1,6,0.0,0.0,justin-phillips-2
Ty Phillips,2018-10-06,5,Georgia Southern,,South Alabama,W,0,4,4,0.0,0.0,ty-phillips-1
Tyre Phillips,2018-10-06,6,Mississippi State,,Auburn,W,1,0,1,0.0,0.0,tyre-phillips-1
Thomas Pickens,2018-10-06,6,Memphis,,Connecticut,W,1,0,1,0.0,0.0,thomas-pickens-1
Adarius Pickett,2018-10-06,5,UCLA,,Washington,L,9,7,16,0.0,0.0,adarius-pickett-1
Jaylen Pickett,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,5,1,6,1.0,0.0,jaylen-pickett-1
Vincent Picozzi,2018-10-06,6,Temple,,East Carolina,W,0,1,1,0.0,0.0,vincent-picozzi-1
James Pierre,2018-10-06,6,Florida Atlantic,,Old Dominion,W,2,3,5,0.0,0.0,james-pierre-1
David Pierson,2018-10-06,5,North Carolina State,,Boston College,W,1,0,1,0.0,0.0,david-pierson-1
Michael Pifer,2018-10-06,5,Navy,@,Air Force,L,1,0,1,0.0,0.0,michael-pifer-1
Michael Pinckney,2018-10-06,6,Miami (FL),,Florida State,W,4,1,5,1.0,0.0,michael-pinckney-1
Nyles Pinckney,2018-10-06,6,Clemson,@,Wake Forest,W,2,1,3,1.0,0.0,nyles-pinckney-1
Chase Pine,2018-10-06,6,Pittsburgh,,Syracuse,W,2,0,2,0.0,0.0,chase-pine-1
Jason Pinnock,2018-10-06,6,Pittsburgh,,Syracuse,W,2,0,2,1.0,0.0,jason-pinnock-1
Jalen Pitre,2018-10-06,6,Baylor,,Kansas State,W,1,0,1,1.0,0.0,jalen-pitre-1
Jordan Pittman,2018-10-06,5,Navy,@,Air Force,L,2,0,2,0.0,0.0,jordan-pittman-1
Derrek Pitts,2018-10-06,5,West Virginia,,Kansas,W,8,0,8,3.0,1.0,derrek-pitts-1
Michael Pitts,2018-10-06,6,Cincinnati,,Tulane,W,2,4,6,0.5,0.5,michael-pitts-1
Jachai Polite,2018-10-06,6,Florida,,Louisiana State,W,4,2,6,2.0,2.0,jachai-polite-1
Kiel Pollard,2018-10-06,5,South Carolina,,Missouri,W,1,0,1,0.0,0.0,kiel-pollard-1
Jarvis Polu,2018-10-06,5,Navy,@,Air Force,L,3,4,7,0.0,0.0,jarvis-polu-1
William Poole,2018-10-06,6,Georgia,,Vanderbilt,W,0,1,1,0.0,0.0,william-poole-1
Robert Porcher IV,2018-10-06,5,Virginia Tech,,Notre Dame,L,0,1,1,0.0,0.0,robert-porcher-iv-1
Benning Potoa'e,2018-10-06,6,Washington,@,UCLA,W,0,1,1,0.0,0.0,benning-potoae-1
RJ Potts,2018-10-06,6,Cincinnati,,Tulane,W,0,1,1,0.0,0.0,rj-potts-1
Jon Powell,2018-10-06,5,Central Florida,,Southern Methodist,W,1,0,1,0.0,0.0,jon-powell-1
Caleb Pratt,2018-10-06,5,East Carolina,@,Temple,L,1,0,1,0.0,0.0,caleb-pratt-1
Germaine Pratt,2018-10-06,5,North Carolina State,,Boston College,W,6,7,13,1.5,1.0,germaine-pratt-1
Adam Prentice,2018-10-06,6,Colorado State,@,San Jose State,W,1,1,2,0.0,0.0,adam-prentice-1
Willington Previlon,2018-10-06,6,Rutgers,,Illinois,L,1,1,2,0.0,0.0,willington-previlon-1
Joe Previte,2018-10-06,7,Massachusetts,,South Florida,L,3,2,5,1.0,0.0,joe-previte-1
Jalen Price,2018-10-06,5,East Carolina,@,Temple,L,1,1,2,0.0,0.0,jalen-price-1
Marquies Price,2018-10-06,5,South Florida,@,Massachusetts,W,1,0,1,0.0,0.0,marquies-price-1
Troy Pride Jr.,2018-10-06,6,Notre Dame,@,Virginia Tech,W,5,2,7,0.0,0.0,troy-pride-jr-1
Isaiah Pryor,2018-10-06,6,Ohio State,,Indiana,W,3,0,3,0.0,0.0,isaiah-pryor-1
Malik Psalms,2018-10-06,5,California,@,Arizona,L,3,1,4,1.0,1.0,malik-psalms-1
Kyle Pugh,2018-10-06,6,Northern Illinois,@,Ball State,W,3,7,10,0.0,0.0,kyle-pugh-1
Ryan Pulley,2018-10-06,6,Arkansas,,Alabama,L,3,1,4,0.0,0.0,ryan-pulley-1
Chance Purvis,2018-10-06,5,East Carolina,@,Temple,L,1,0,1,1.0,0.0,chance-purvis-1
Fua Pututau,2018-10-06,5,Utah,@,Stanford,W,0,1,1,0.0,0.0,fua-pututau-1
Shaquille Quarterman,2018-10-06,6,Miami (FL),,Florida State,W,3,0,3,0.0,0.0,shaquille-quarterman-1
Patrick Queen,2018-10-06,6,Louisiana State,@,Florida,L,0,1,1,0.0,0.0,patrick-queen-1
Jovonn Quillen,2018-10-06,5,Virginia Tech,,Notre Dame,L,3,3,6,1.0,1.0,jovonn-quillen-1
Kyle Rachwal,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,5,1,6,1.0,0.0,kyle-rachwal-1
Brendan Radley-Hiles,2018-10-06,6,Oklahoma,N,Texas,L,3,3,6,0.0,0.0,brendan-radley-hiles-1
Nick Ralston,2018-10-06,6,Arizona State,@,Colorado,L,0,1,1,0.0,0.0,nick-ralston-1
Santos Ramirez,2018-10-06,6,Arkansas,,Alabama,L,3,9,12,0.0,0.0,santos-ramirez-1
Aaron Ramseur,2018-10-06,5,East Carolina,@,Temple,L,3,1,4,0.0,0.0,aaron-ramseur-1
Randy Ramsey,2018-10-06,6,Arkansas,,Alabama,L,0,3,3,0.5,0.0,randy-ramsey-1
Delvon Randall,2018-10-06,6,Temple,,East Carolina,W,4,0,4,0.0,0.0,delvon-randall-1
Brandon Randle,2018-10-06,5,Michigan State,,Northwestern,L,0,1,1,0.5,0.0,brandon-randle-1
Taylor Rapp,2018-10-06,6,Washington,@,UCLA,W,3,2,5,0.0,0.0,tyler-rapp-2
Hamilcar Rashed Jr,2018-10-06,6,Oregon State,,Washington State,L,2,0,2,1.0,0.0,hamilcar-rashed-jr-1
Labryan Ray,2018-10-06,6,Alabama,@,Arkansas,W,3,0,3,1.0,0.0,labryan-ray-1
Wyatt Ray,2018-10-06,6,Boston College,@,North Carolina State,L,1,3,4,0.5,0.0,wyatt-ray-1
Zedrick Raymond,2018-10-06,6,Miami (OH),@,Akron,W,4,1,5,0.0,0.0,zedrick-raymond-1
Traveon Redd,2018-10-06,6,Wake Forest,,Clemson,L,1,0,1,0.0,0.0,traveon-redd-1
Sheldrick Redwine,2018-10-06,6,Miami (FL),,Florida State,W,2,2,4,1.0,1.0,sheldrick-redwine-1
Antonio Reed,2018-10-06,5,Nebraska,@,Wisconsin,L,1,1,2,0.0,0.0,antonio-reed-1
Devonni Reed,2018-10-06,6,Central Michigan,,Buffalo,L,3,3,6,0.0,0.0,devonni-reed-1
Malik Reed,2018-10-06,6,Nevada,,Fresno State,L,5,3,8,1.0,1.0,malik-reed-1
Travis Reed,2018-10-06,6,South Alabama,@,Georgia Southern,L,1,0,1,0.0,0.0,travis-reed-1
C.J. Reese,2018-10-06,6,Texas-El Paso,,North Texas,L,2,4,6,0.5,0.0,cj-reese-1
David Reese,2018-10-06,6,Florida,,Louisiana State,W,1,10,11,0.5,0.0,david-reese-3
Jassavia Reese,2018-10-06,6,New Mexico State,,Liberty,W,4,2,6,1.5,1.5,jassavia-reese-1
Otis Reese,2018-10-06,6,Georgia,,Vanderbilt,W,0,2,2,0.0,0.0,otis-reese-1
Tomarcio Reese,2018-10-06,5,Georgia Southern,,South Alabama,W,3,3,6,0.0,0.0,tomarcio-reese-1
Robert Regan,2018-10-06,6,Notre Dame,@,Virginia Tech,W,0,1,1,0.0,0.0,robert-regan-1
Chris Register,2018-10-06,6,Clemson,@,Wake Forest,W,2,0,2,2.0,0.0,chris-register-1
Gabe Reid,2018-10-06,6,Stanford,,Utah,L,1,0,1,1.0,1.0,gabe-reid-1
Myles Reid,2018-10-06,6,Miami (OH),@,Akron,W,2,0,2,1.0,0.0,myles-reid-1
Debione Renfro,2018-10-06,6,Texas A&M,,Kentucky,W,1,1,2,0.0,0.0,debione-renfro-1
Sam Renner,2018-10-06,5,Minnesota,,Iowa,L,4,2,6,0.5,0.0,sam-renner-1
Caleb Repp,2018-10-06,5,Utah,@,Stanford,W,2,0,2,0.0,0.0,caleb-repp-1
Jon Reschke,2018-10-06,5,Michigan State,,Northwestern,L,1,1,2,1.5,0.0,jon-reschke-1
Korian Reynaud,2018-10-06,6,Louisiana-Monroe,@,Mississippi,L,5,1,6,0.0,0.0,korian-reynaud-1
Bobby Reynolds,2018-10-06,6,Louisiana-Monroe,@,Mississippi,L,1,0,1,0.0,0.0,bobby-reynolds-3
Elias Reynolds,2018-10-06,6,Pittsburgh,,Syracuse,W,1,0,1,0.0,0.0,elias-reynolds-1
Monty Rice,2018-10-06,6,Georgia,,Vanderbilt,W,2,2,4,0.0,0.0,monty-rice-2
Kevin Richardson II,2018-10-06,6,Arkansas,,Alabama,L,1,2,3,0.0,0.0,kevin-richardson-ii-1
Antwaine Richardson,2018-10-06,5,Maryland,@,Michigan,L,1,0,1,0.0,0.0,antwaine-richardson-1
Christian Richardson,2018-10-06,6,Texas-El Paso,,North Texas,L,0,2,2,0.0,0.0,christian-richardson-1
Devin Richardson,2018-10-06,6,New Mexico State,,Liberty,W,1,0,1,0.0,0.0,devin-richardson-1
Justinn Richardson,2018-10-06,6,Old Dominion,@,Florida Atlantic,L,2,0,2,0.0,0.0,justinn-richardson-1
Max Richardson,2018-10-06,6,Boston College,@,North Carolina State,L,2,7,9,0.5,0.0,max-richardson-2
Blake Richmeier,2018-10-06,6,Kansas State,@,Baylor,L,1,0,1,0.0,0.0,blake-richmeier-1
Shaquille Richmond,2018-10-06,6,Kansas,@,West Virginia,L,0,1,1,0.0,0.0,shaquille-richmond-1
Jordan Rigg,2018-10-06,6,Miami (OH),@,Akron,W,2,0,2,1.0,1.0,jordan-rigg-1
A'Shon Riggins,2018-10-06,6,Indiana,@,Ohio State,L,1,1,2,0.0,0.0,ashon-riggins-1
Taylor Riggins,2018-10-06,6,Buffalo,@,Central Michigan,W,2,1,3,0.0,0.0,taylor-riggins-1
Jordyn Riley,2018-10-06,4,Akron,,Miami (OH),L,1,0,1,0.0,0.0,jordyn-riley-1
Rob Ritrovato,2018-10-06,6,Temple,,East Carolina,W,2,0,2,0.0,0.0,rob-ritrovato-1
Chauncey Rivers,2018-10-06,6,Mississippi State,,Auburn,W,0,1,1,0.0,0.0,chauncey-rivers-1
Dylan Rivers,2018-10-06,5,Virginia Tech,,Notre Dame,L,2,2,4,0.0,0.0,dylan-rivers-1
Houston Robert,2018-10-06,6,Rice,,Texas-San Antonio,L,1,0,1,0.0,0.0,houston-robert-1
Brian Roberts,2018-10-06,7,Massachusetts,,South Florida,L,1,0,1,0.0,0.0,brian-roberts-1
Deonte Roberts,2018-10-06,6,Rutgers,,Illinois,L,0,4,4,0.0,0.0,deonte-roberts-1
Nick Roberts,2018-10-06,5,South Florida,@,Massachusetts,W,8,2,10,1.0,0.0,nick-roberts-1
Owen Roberts,2018-10-06,5,San Jose State,,Colorado State,L,3,2,5,1.0,0.0,owen-roberts-1
Amik Robertson,2018-10-06,5,Louisiana Tech,,Alabama-Birmingham,L,2,0,2,0.0,0.0,amik-robertson-1
Merlin Robertson,2018-10-06,6,Arizona State,@,Colorado,L,3,6,9,0.5,0.0,merlin-robertson-1
Aaron Robinson,2018-10-06,5,Central Florida,,Southern Methodist,W,2,0,2,0.0,0.0,aaron-robinson-2
Alton Robinson,2018-10-06,6,Syracuse,@,Pittsburgh,L,7,1,8,4.0,2.0,alton-robinson-1
Austrian Robinson,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,1,2,3,0.0,0.0,austrian-robinson-1
Davondre Robinson,2018-10-06,5,East Carolina,@,Temple,L,4,5,9,0.5,0.0,davondre-robinson-1
Davonte Robinson,2018-10-06,6,Kentucky,@,Texas A&M,L,0,1,1,0.0,0.0,davonte-robinson-1
Delano Robinson,2018-10-06,6,Southern Methodist,@,Central Florida,L,2,1,3,0.0,0.0,delano-robinson-1
Jabril Robinson,2018-10-06,5,West Virginia,,Kansas,W,1,1,2,0.0,0.0,jabril-robinson-1
Janarius Robinson,2018-10-06,6,Florida State,@,Miami (FL),L,2,3,5,0.0,0.0,janarius-robinson-1
Kahlil Robinson,2018-10-06,5,Toledo,,Bowling Green State,W,1,3,4,0.0,0.0,kahlil-robinson-1
Kenny Robinson,2018-10-06,5,West Virginia,,Kansas,W,1,2,3,0.0,0.0,kenny-robinson-4
Oneil Robinson,2018-10-06,6,Connecticut,@,Memphis,L,2,0,2,0.0,0.0,oneil-robinson-1
Taylor Robinson,2018-10-06,6,North Texas,@,Texas-El Paso,W,2,3,5,0.5,0.0,taylor-robinson-1
Ty Rocconi,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,1,1,2,0.0,0.0,ty-rocconi-1
Julian Rochester,2018-10-06,6,Georgia,,Vanderbilt,W,1,2,3,0.0,0.0,julian-rochester-1
R.J. Roderick,2018-10-06,5,South Carolina,,Missouri,W,1,0,1,0.0,0.0,rj-roderick-1
Isaiah Rodgers,2018-10-06,7,Massachusetts,,South Florida,L,2,1,3,1.0,0.0,isaiah-rodgers-1
Kordell Rodgers,2018-10-06,5,Texas State,,Louisiana,L,2,2,4,0.0,0.0,kordell-rodgers-1
Tyree Rodgers,2018-10-06,5,Virginia Tech,,Notre Dame,L,4,2,6,0.0,0.0,tyree-rodgers-1
Will Rodgers,2018-10-06,6,Washington State,@,Oregon State,W,1,0,1,1.0,1.0,will-rodgers-1
Zeek Rodney,2018-10-06,6,Wake Forest,,Clemson,L,1,0,1,0.0,0.0,zeek-rodney-1
Malcolm Rodriguez,2018-10-06,6,Oklahoma State,,Iowa State,L,5,1,6,0.0,0.0,malcolm-rodriguez-1
De'John Rogers,2018-10-06,5,New Mexico,@,Nevada-Las Vegas,W,2,0,2,0.0,0.0,dejohn-rogers-1
Justin Rogers,2018-10-06,6,Texas-El Paso,,North Texas,L,3,0,3,0.0,0.0,justin-rogers-2
Zion Roland,2018-10-06,5,South Florida,@,Massachusetts,W,0,1,1,0.0,0.0,zion-roland-1
Jacob Rominger,2018-10-06,5,Nevada-Las Vegas,,New Mexico,L,2,2,4,0.0,0.0,jacob-rominger-1
T.D. Roof,2018-10-06,6,Indiana,@,Ohio State,L,6,2,8,1.0,0.0,td-roof-1
Tuni Ropati,2018-10-06,6,Ball State,,Northern Illinois,L,0,1,1,0.0,0.0,tuni-ropati-1
Mike Rose,2018-10-06,5,Iowa State,@,Oklahoma State,W,3,0,3,1.0,0.0,mike-rose-5
Ocie Rose,2018-10-06,6,Florida Atlantic,,Old Dominion,W,1,0,1,0.0,0.0,ocie-rose-1
Darian Roseboro,2018-10-06,5,North Carolina State,,Boston College,W,1,2,3,0.0,0.0,darian-roseboro-1
Willie Ross Jr.,2018-10-06,5,Toledo,,Bowling Green State,W,0,1,1,0.0,0.0,willie-ross-jr-1
Ahman Ross,2018-10-06,6,Florida Atlantic,,Old Dominion,W,1,0,1,0.0,0.0,ahman-ross-1
Brady Ross,2018-10-06,5,Iowa,@,Minnesota,W,1,0,1,0.0,0.0,brady-ross-1
D'Angelo Ross,2018-10-06,5,New Mexico,@,Nevada-Las Vegas,W,3,0,3,0.0,0.0,dangelo-ross-2
Josh Ross,2018-10-06,6,Michigan,,Maryland,W,1,3,4,0.0,0.0,josh-ross-2
Juwan Ross,2018-10-06,6,Old Dominion,@,Florida Atlantic,L,0,1,1,0.5,0.0,juwan-ross-1
Tavon Ross,2018-10-06,5,Missouri,@,South Carolina,L,1,0,1,0.0,0.0,tavon-ross-1
Bobby Roundtree,2018-10-06,5,Illinois,@,Rutgers,W,2,2,4,1.0,0.0,bobby-roundtree-1
Jacob Rowland,2018-10-06,5,Texas State,,Louisiana,L,0,1,1,0.0,0.0,jacob-rowland-1
Shane Roy,2018-10-06,6,Pittsburgh,,Syracuse,W,1,1,2,0.0,0.0,shane-roy-1
Logan Rudolph,2018-10-06,6,Clemson,@,Wake Forest,W,1,1,2,1.0,0.0,logan-rudolph-1
Cody Rudy,2018-10-06,6,Ball State,,Northern Illinois,L,0,1,1,0.0,0.0,cody-rudy-1
Kenneth Ruff,2018-10-06,6,Syracuse,@,Pittsburgh,L,0,1,1,0.0,0.0,kenneth-ruff-1
Asauni Rufus,2018-10-06,6,Nevada,,Fresno State,L,2,1,3,1.0,0.0,asauni-rufus-1
Kevontae' Ruggs,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,1,1,2,0.0,0.0,kevontae-ruggs-1
Cameron Ruiz,2018-10-06,5,Northwestern,@,Michigan State,W,2,1,3,0.0,0.0,cameron-ruiz-1
Anthony Rush,2018-10-06,5,Alabama-Birmingham,@,Louisiana Tech,W,1,2,3,0.0,0.0,anthony-rush-1
Korey Rush,2018-10-06,6,Nevada,,Fresno State,L,0,1,1,0.0,0.0,korey-rush-1
Turan Rush,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,1,0,1,0.0,0.0,turan-rush-1
Chapelle Russell,2018-10-06,6,Temple,,East Carolina,W,2,1,3,0.0,0.0,chapelle-russell-1
Dontavius Russell,2018-10-06,6,Auburn,@,Mississippi State,L,0,5,5,0.0,0.0,dontavius-russell-1
JJ Russell,2018-10-06,6,Memphis,,Connecticut,W,2,0,2,2.0,0.0,jj-russell-1
De'Monte Ruth,2018-10-06,5,Iowa State,@,Oklahoma State,W,1,1,2,0.0,0.0,demonte-ruth-1
Jarid Ryan,2018-10-06,5,Navy,@,Air Force,L,1,0,1,0.0,0.0,jarid-ryan-1
Warren Saba,2018-10-06,5,East Carolina,@,Temple,L,3,0,3,0.0,0.0,warren-saba-1
Olive Sagapolu,2018-10-06,5,Wisconsin,,Nebraska,W,2,0,2,0.0,0.0,olive-sagapolu-1
Oseh Saine,2018-10-06,5,Maryland,@,Michigan,L,1,1,2,0.0,0.0,oseh-saine-1
Cameron Sample,2018-10-06,6,Tulane,@,Cincinnati,L,0,5,5,0.0,0.0,cameron-sample-1
Drew Sample,2018-10-06,6,Washington,@,UCLA,W,1,0,1,0.0,0.0,drew-sample-1
Asante Samuel Jr.,2018-10-06,6,Florida State,@,Miami (FL),L,2,0,2,0.0,0.0,asante-samuel-jr-1
Stanford Samuels III,2018-10-06,6,Florida State,@,Miami (FL),L,2,1,3,0.0,0.0,stanford-samuels-iii-1
Jack Sanborn,2018-10-06,5,Wisconsin,,Nebraska,W,1,0,1,0.0,0.0,jack-sanborn-1
Bentlee Sanders,2018-10-06,5,South Florida,@,Massachusetts,W,2,3,5,0.0,0.0,bentlee-sanders-1
Myjai Sanders,2018-10-06,6,Cincinnati,,Tulane,W,0,1,1,0.0,0.0,myjai-sanders-1
Rick Sandidge,2018-10-06,5,South Carolina,,Missouri,W,1,2,3,0.0,0.0,rick-sandidge-1
Mohamed Sanogo,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,1,4,5,1.0,0.0,mohamed-sanogo-1
Victor Santiago,2018-10-06,7,Massachusetts,,South Florida,L,1,0,1,0.0,0.0,victor-santiago-1
C.J. Saunders,2018-10-06,6,Ohio State,,Indiana,W,1,0,1,0.0,0.0,cj-saunders-1
Silver Saunders,2018-10-06,6,Florida Atlantic,,Old Dominion,W,1,0,1,0.0,0.0,silver-saunders-1
Darnell Savage Jr.,2018-10-06,5,Maryland,@,Michigan,L,5,1,6,0.0,0.0,darnell-savage-jr-1
Nico Sawtelle,2018-10-06,5,South Florida,@,Massachusetts,W,4,2,6,0.0,0.0,nico-sawtelle-1
Graysen Schantz,2018-10-06,6,Rice,,Texas-San Antonio,L,2,1,3,0.5,0.0,graysen-schantz-1
Dalton Schoen,2018-10-06,6,Kansas State,@,Baylor,L,1,0,1,0.0,0.0,dalton-schoen-1
Colin Schooler,2018-10-06,6,Arizona,,California,W,6,3,9,1.0,0.0,colin-schooler-1
Fred Schroeder,2018-10-06,6,Ball State,,Northern Illinois,L,1,1,2,1.0,1.0,fred-schroeder-1
Braylin Scott,2018-10-06,6,Colorado State,@,San Jose State,W,3,2,5,0.0,0.0,braylin-scott-1
Collin Scott,2018-10-06,5,Louisiana Tech,,Alabama-Birmingham,L,5,3,8,1.0,0.0,collin-scott-1
Jamal Scott,2018-10-06,5,San Jose State,,Colorado State,L,4,10,14,2.0,1.5,jamal-scott-1
Marqualin Scott,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,1,0,1,0.0,0.0,marqualin-scott-1
Mike Scott,2018-10-06,6,Oklahoma State,,Iowa State,L,1,0,1,0.0,0.0,mike-scott-9
Paul Scott,2018-10-06,7,Hawaii,,Wyoming,W,1,0,1,0.0,0.0,paul-scott-1
Corey Seargent,2018-10-06,5,East Carolina,@,Temple,L,2,0,2,0.0,0.0,corey-seargent-1
Hausia Sekona,2018-10-06,6,Nevada,,Fresno State,L,0,2,2,0.0,0.0,hausia-sekona-1
Odunayo Seriki,2018-10-06,5,South Florida,@,Massachusetts,W,1,0,1,0.0,0.0,odunayo-seriki-1
Michael Sewell Jr.,2018-10-06,5,New Mexico,@,Nevada-Las Vegas,W,2,2,4,1.0,1.0,michael-sewell-jr-1
Gabe Sewell,2018-10-06,6,Nevada,,Fresno State,L,3,6,9,0.5,0.0,gabe-sewell-1
Nephi Sewell,2018-10-06,6,Nevada,,Fresno State,L,0,3,3,0.0,0.0,nephi-sewell-1
Andrew Sharp,2018-10-06,6,Miami (OH),@,Akron,W,2,0,2,0.0,0.0,andrew-sharp-2
Donovan Sheffield,2018-10-06,6,Vanderbilt,@,Georgia,L,1,1,2,0.0,0.0,donovan-sheffield-1
Kendall Sheffield,2018-10-06,6,Ohio State,,Indiana,W,1,0,1,0.0,0.0,kendall-sheffield-1
Ty Shelby,2018-10-06,6,Louisiana-Monroe,@,Mississippi,L,0,2,2,0.0,0.0,ty-shelby-1
Duke Shelley,2018-10-06,6,Kansas State,@,Baylor,L,4,0,4,0.0,0.0,duke-shelley-1
Taris Shenall,2018-10-06,6,Tulane,@,Cincinnati,L,1,1,2,0.0,0.0,taris-shenall-1
Antonio Shenault,2018-10-06,5,Minnesota,,Iowa,L,4,0,4,0.0,0.0,antonio-shenault-1
Qaadir Sheppard,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,1,1,2,1.5,1.0,qaadir-sheppard-1
KJ Sherald,2018-10-06,6,Kent State,,Ohio,L,6,2,8,0.0,0.0,kj-sherald-1
Sam Sherrod,2018-10-06,6,Auburn,@,Mississippi State,L,0,1,1,0.0,0.0,sam-sherrod-2
Brandon Shook,2018-10-06,5,New Mexico,@,Nevada-Las Vegas,W,2,0,2,1.0,1.0,brandon-shook-1
Adam Shuler II,2018-10-06,6,Florida,,Louisiana State,W,0,3,3,0.0,0.0,adam-shuler-ii-1
Amir Siddiq,2018-10-06,6,Central Michigan,,Buffalo,L,0,1,1,0.0,0.0,amir-siddiq-1
Dylan Silcox,2018-10-06,6,Rice,,Texas-San Antonio,L,3,0,3,2.0,0.0,dylan-silcox-1
Jordan Silva,2018-10-06,6,Kent State,,Ohio,L,2,1,3,1.0,1.0,jordan-silva-2
Dominick Silvels,2018-10-06,6,Washington State,@,Oregon State,W,3,0,3,1.0,1.0,dominick-silvels-1
Royal Silver,2018-10-06,5,Minnesota,,Iowa,L,2,1,3,1.0,0.0,royal-silver-1
Shawn Simeon,2018-10-06,6,Eastern Michigan,@,Western Michigan,L,1,0,1,0.0,0.0,shawn-simeon-1
Antjuan Simmons,2018-10-06,5,Michigan State,,Northwestern,L,1,2,3,0.5,0.0,antjuan-simmons-1
Brandon Simmons,2018-10-06,6,Stanford,,Utah,L,1,0,1,0.0,0.0,brandon-simmons-2
Isaiah Simmons,2018-10-06,6,Clemson,@,Wake Forest,W,1,1,2,0.0,0.0,isaiah-simmons-1
Jeffery Simmons,2018-10-06,6,Mississippi State,,Auburn,W,2,3,5,1.0,0.0,jeffery-simmons-1
KeyShaun Simmons,2018-10-06,6,Kansas,@,West Virginia,L,2,0,2,0.0,0.0,keyshaun-simmons-1
Tommy Simmons,2018-10-06,5,Texas State,,Louisiana,L,0,1,1,0.0,0.0,tommy-simmons-2
Shayne Simon,2018-10-06,6,Notre Dame,@,Virginia Tech,W,1,2,3,0.5,0.0,shayne-simon-1
Jake Simpson,2018-10-06,6,Wake Forest,,Clemson,L,1,0,1,1.0,0.0,jake-simpson-2
Cortez Sisco Jr.,2018-10-06,6,Louisiana-Monroe,@,Mississippi,L,1,2,3,0.0,0.0,cortez-sisco-jr-1
Artur Sitkowski,2018-10-06,6,Rutgers,,Illinois,L,1,0,1,0.0,0.0,artur-sitkowski-1
Kemah Siverand,2018-10-06,6,Oklahoma State,,Iowa State,L,2,0,2,0.0,0.0,kemah-siverand-1
Sam Sizelove,2018-10-06,6,Kansas State,@,Baylor,L,2,0,2,1.0,0.0,sam-sizelove-1
Tuzar Skipper,2018-10-06,5,Toledo,,Bowling Green State,W,2,2,4,0.5,0.0,tuzar-skipper-1
Chris Slayton,2018-10-06,6,Syracuse,@,Pittsburgh,L,1,0,1,0.0,0.0,chris-slayton-1
Enoch Smith Jr.,2018-10-06,6,Oklahoma State,,Iowa State,L,1,0,1,0.0,0.0,enoch-smith-jr-1
Braden Smith,2018-10-06,6,Wyoming,@,Hawaii,L,0,1,1,0.0,0.0,braden-smith-3
Caleb Smith,2018-10-06,6,Colorado State,@,San Jose State,W,1,1,2,1.0,1.0,caleb-smith-3
Chad Smith,2018-10-06,6,Clemson,@,Wake Forest,W,2,1,3,0.0,0.0,chad-smith-5
Hunter Smith,2018-10-06,6,Louisiana-Monroe,@,Mississippi,L,0,1,1,0.0,0.0,hunter-smith-3
Jamar Smith,2018-10-06,6,Texas-El Paso,,North Texas,L,6,5,11,0.0,0.0,jamar-smith-3
