Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Jon Shaw,2003-09-13,3,Michigan,,Notre Dame,W,jon-shaw-1,1,0,0,
Anthony Smith,2003-09-13,2,Syracuse,,Louisville,L,anthony-smith-1,1,0,0,
Eric Smith,2003-09-13,3,Michigan State,,Louisiana Tech,L,eric-smith-2,1,59,0,
Cody Spencer,2003-09-13,3,North Texas,@,Air Force,L,cody-spencer-1,1,0,0,
Grant Steen,2003-09-13,3,Iowa,@,Iowa State,W,grant-steen-1,1,15,0,
Riccardo Stewart,2003-09-13,2,Arizona State,,Utah State,W,riccardo-stewart-1,1,18,1,
Sean Taylor,2003-09-13,3,Miami (FL),,East Carolina,W,sean-taylor-1,1,1,0,
Tony Taylor,2003-09-13,3,Georgia,,South Carolina,W,tony-taylor-1,1,16,0,
Orlando Walton,2003-09-13,3,Central Michigan,,Eastern Kentucky,W,orlando-walton-1,1,57,0,
Matt Ware,2003-09-13,2,UCLA,,Illinois,W,matt-ware-1,1,0,0,
Fabian Washington,2003-09-13,3,Nebraska,,Penn State,W,fabian-washington-1,1,0,0,
Terrance Washington,2003-09-13,3,Utah State,@,Arizona State,L,terrance-washington-1,1,18,0,
Pat Watkins,2003-09-13,3,Florida State,,Georgia Tech,W,pat-watkins-1,1,0,0,
Corey Webster,2003-09-13,3,Louisiana State,,Western Illinois,W,corey-webster-1,2,13,0,
Darrent Williams,2003-09-13,3,Oklahoma State,,Missouri State,W,darrent-williams-1,1,8,0,
Madieu Williams,2003-09-13,3,Maryland,,Citadel,W,madieu-williams-1,1,0,0,
Jamaine Winborne,2003-09-13,3,Virginia,@,Western Michigan,W,jamaine-winborne-1,1,2,0,
Zac Woodfin,2003-09-13,3,Alabama-Birmingham,,Troy,L,zac-woodfin-1,1,0,0,
Rontrell Woodruff,2003-09-13,3,Eastern Michigan,@,Akron,L,rontrell-woodruff-1,1,0,0,
Yaacov Yisrael,2003-09-13,3,Penn State,@,Nebraska,L,yaacov-yisrael-1,1,13,0,
Jaxson Appel,2003-09-18,3,Texas A&M,@,Virginia Tech,L,jaxson-appel-1,1,3,0,
Logan Carter,2003-09-18,3,Nevada,@,San Jose State,W,logan-carter-1,1,9,0,
Gerald Jones,2003-09-18,4,San Jose State,,Nevada,L,gerald-jones-1,1,99,1,
Garnell Wilds,2003-09-18,3,Virginia Tech,,Texas A&M,W,garnell-wilds-1,1,3,0,
Jamaal Brimmer,2003-09-19,4,Nevada-Las Vegas,,Hawaii,W,jamaal-brimmer-1,1,20,0,
Reggie Butler,2003-09-19,4,Nevada-Las Vegas,,Hawaii,W,reggie-butler-1,1,5,0,
Clifton Herbert,2003-09-19,3,Hawaii,@,Nevada-Las Vegas,L,clifton-herbert-1,1,0,0,
Daniel Jones,2003-09-19,4,Nevada-Las Vegas,,Hawaii,W,daniel-jones-1,1,15,0,
Muhammad Abdullah,2003-09-20,4,Kentucky,@,Indiana,W,muhammad-abdullah-2,1,0,0,
Kedrick Alexander,2003-09-20,4,Tulsa,,Arkansas State,W,kedrick-alexander-1,1,0,0,
Jason Allen,2003-09-20,3,Tennessee,@,Florida,W,jason-allen-2,1,-3,0,
Will Allen,2003-09-20,4,Ohio State,,Bowling Green State,W,will-allen-1,1,7,0,
Oshiomogho Atogwe,2003-09-20,2,Stanford,@,Brigham Young,W,oshiomogho-atogwe-1,2,5,0,
Eric Bassey,2003-09-20,4,Oklahoma,,UCLA,W,eric-bassey-1,1,34,1,
Tra Boger,2003-09-20,4,Tulane,@,Army,W,tra-boger-1,2,25,0,
Warren Braxton,2003-09-20,4,Wake Forest,,East Carolina,W,warren-braxton-1,1,2,0,
Rod Bryant,2003-09-20,4,Idaho,@,Washington,L,rod-bryant-1,1,3,0,
Nick Bunting,2003-09-20,4,Tulsa,,Arkansas State,W,nick-bunting-1,1,12,1,
Jon Burbidge,2003-09-20,4,Brigham Young,,Stanford,L,jon-burbidge-1,1,15,0,
Quentin Burrell,2003-09-20,3,Notre Dame,,Michigan State,L,quentin-burrell-1,1,18,0,
Mahlon Carey,2003-09-20,3,North Carolina,@,Wisconsin,L,mahlon-carey-1,2,0,0,
Matthew Clark,2003-09-20,3,UCLA,@,Oklahoma,L,matthew-clark-1,1,0,0,
Gladstone Coke,2003-09-20,4,Marshall,@,Kansas State,W,gladstone-coke-1,1,6,0,
Dennis Davis,2003-09-20,4,Georgia Tech,,Clemson,L,dennis-davis-1,1,10,0,
Rod Day,2003-09-20,3,Louisville,,Texas-El Paso,W,rod-day-1,1,26,0,
Chris Dixon,2003-09-20,4,Wyoming,@,Air Force,L,chris-dixon-1,1,10,0,
Glenn Earl,2003-09-20,3,Notre Dame,,Michigan State,L,glenn-earl-1,1,0,0,
Les Echols,2003-09-20,4,Arkansas State,@,Tulsa,L,les-echols-1,1,0,0,
Jamar Enzor,2003-09-20,3,Cincinnati,,Temple,W,jamar-enzor-1,1,3,0,
Oliver Fletcher,2003-09-20,4,Tulsa,,Arkansas State,W,oliver-fletcher-1,1,35,0,
Jeremy Foreman,2003-09-20,4,Tulane,@,Army,W,jeremy-foreman-1,1,0,0,
Dustin Fox,2003-09-20,4,Ohio State,,Bowling Green State,W,dustin-fox-1,1,6,0,
Lance Frazier,2003-09-20,4,West Virginia,@,Maryland,L,lance-frazier-1,1,0,0,
Willie Gaston,2003-09-20,4,Houston,,Mississippi State,W,willie-gaston-1,1,0,0,
Jernaro Gilford,2003-09-20,4,Brigham Young,,Stanford,L,jernaro-gilford-1,1,2,0,
Marvin Godbolt,2003-09-20,3,Texas Christian,,Vanderbilt,W,marvin-godbolt-1,1,23,0,
Greg Golden,2003-09-20,4,North Carolina State,,Texas Tech,W,greg-golden-1,1,71,1,
Steve Gregory,2003-09-20,3,Syracuse,,Central Florida,W,steve-gregory-1,1,15,0,
Tyson Hampton,2003-09-20,4,Baylor,,Sam Houston State,W,tyson-hampton-1,1,5,0,
Spencer Havner,2003-09-20,3,UCLA,@,Oklahoma,L,spencer-havner-1,1,72,0,
A.J. Hawk,2003-09-20,4,Ohio State,,Bowling Green State,W,aj-hawk-1,1,0,0,
Jovan Haye,2003-09-20,4,Vanderbilt,@,Texas Christian,L,jovan-haye-1,1,10,0,
Brandon Hefflin,2003-09-20,4,Toledo,,Pittsburgh,W,brandon-hefflin-1,1,9,0,
Dionte Henry,2003-09-20,4,Akron,,Howard,W,dionte-henry-1,1,0,0,
Lane Jackson,2003-09-20,3,Navy,,Eastern Michigan,W,lane-jackson-1,1,0,0,
T.J. Jackson,2003-09-20,4,Louisiana Tech,@,Fresno State,L,tj-jackson-1,1,0,0,
Jovon Johnson,2003-09-20,4,Iowa,,Arizona State,W,jovon-johnson-1,1,14,0,
Landon Johnson,2003-09-20,3,Purdue,,Arizona,W,landon-johnson-1,1,20,0,
Mark Jones,2003-09-20,3,Tennessee,@,Florida,W,mark-jones-1,1,0,0,
Sean Jones,2003-09-20,4,Georgia,@,Louisiana State,L,sean-jones-1,1,0,0,
Randy Jordan,2003-09-20,5,Kansas State,,Marshall,L,randy-jordan-1,1,0,0,
Eric King,2003-09-20,4,Wake Forest,,East Carolina,W,eric-king-1,1,42,0,
Mike Labinjo,2003-09-20,4,Michigan State,@,Notre Dame,W,mike-labinjo-1,1,0,0,
Orus Lambert,2003-09-20,4,South Carolina,,Alabama-Birmingham,W,orus-lambert-1,1,48,0,
John Leake,2003-09-20,4,Clemson,@,Georgia Tech,W,john-leake-1,1,0,0,
Teddy Lehman,2003-09-20,4,Oklahoma,,UCLA,W,teddy-lehman-1,1,0,0,
Jim Leonhard,2003-09-20,4,Wisconsin,,North Carolina,W,jim-leonhard-1,1,54,0,
Larry Lester,2003-09-20,4,Boston College,,Miami (FL),L,larry-lester-1,1,34,0,
Sean Lucas,2003-09-20,4,Tulane,@,Army,W,sean-lucas-1,1,0,0,
Antonio Malone,2003-09-20,4,Toledo,,Pittsburgh,W,antonio-malone-1,1,0,0,
Quentin Manley,2003-09-20,4,Ball State,,Central Michigan,W,quentin-manley-1,1,0,0,
Alfonso Marshall,2003-09-20,4,Miami (FL),@,Boston College,W,alfonso-marshall-1,1,0,0,
Marcus McGruder,2003-09-20,4,Wake Forest,,East Carolina,W,marcus-mcgruder-1,1,35,0,
Josh Minkins,2003-09-20,3,Louisville,,Texas-El Paso,W,josh-minkins-1,1,16,0,
Steven Moore,2003-09-20,4,Oregon,,Michigan,W,steven-moore-1,1,0,0,
Terna Nande,2003-09-20,3,Miami (OH),@,Colorado State,W,terna-nande-1,1,28,0,
Jimmy Newell,2003-09-20,3,Washington,,Idaho,W,jimmy-newell-1,1,0,0,
Zach Norton,2003-09-20,3,Cincinnati,,Temple,W,zach-norton-1,1,13,0,
Sam Olajubutu,2003-09-20,3,Arkansas,,North Texas,W,sam-olajubutu-1,1,10,0,
Janssen Patton,2003-09-20,4,Bowling Green State,@,Ohio State,L,janssen-patton-1,1,38,0,
Justin Phinisee,2003-09-20,4,Oregon,,Michigan,W,justin-phinisee-1,1,8,0,
Malcolm Postell,2003-09-20,3,Pittsburgh,@,Toledo,L,malcolm-postell-1,1,54,0,
Dominique Price,2003-09-20,4,Northwestern,@,Duke,W,dominique-price-1,1,43,0,
Jamar Ransom,2003-09-20,4,Oklahoma State,@,Southern Methodist,W,jamar-ransom-1,1,4,0,
Dunta Robinson,2003-09-20,4,South Carolina,,Alabama-Birmingham,W,dunta-robinson-1,1,29,1,
Antwaun Rogers,2003-09-20,3,Purdue,,Arizona,W,antwaun-rogers-1,1,3,0,
Stanford Routt,2003-09-20,4,Houston,,Mississippi State,W,stanford-routt-1,1,0,0,
Manuel Sanchez,2003-09-20,4,Fresno State,,Louisiana Tech,W,manuel-sanchez-1,1,17,0,
Brandon Sanders,2003-09-20,5,California,@,Illinois,W,brandon-sanders-1,1,18,0,
Eli Sanders,2003-09-20,3,Navy,,Eastern Michigan,W,eli-sanders-1,1,7,0,
Guss Scott,2003-09-20,4,Florida,,Tennessee,L,guss-scott-1,1,9,0,
Peter Shean,2003-09-20,4,Boston College,,Miami (FL),L,peter-shean-1,1,16,0,
Jason Shivers,2003-09-20,3,Arizona State,@,Iowa,L,jason-shivers-1,1,15,0,
Josh Smith,2003-09-20,3,Navy,,Eastern Michigan,W,josh-smith-4,2,10,0,
Kelvin Smith,2003-09-20,3,Syracuse,,Central Florida,W,kelvin-smith-1,1,6,0,
Tony Stubbs,2003-09-20,4,Kansas,,Jacksonville State,W,tony-stubbs-1,1,28,0,
Troy Swittenburg,2003-09-20,3,Syracuse,,Central Florida,W,troy-swittenburg-1,1,33,0,
Greg Taplin,2003-09-20,4,Michigan State,@,Notre Dame,W,greg-taplin-1,1,40,1,
Darrius Taylor,2003-09-20,4,Alabama-Birmingham,@,South Carolina,L,darrius-taylor-1,1,31,0,
Sean Taylor,2003-09-20,4,Miami (FL),@,Boston College,W,sean-taylor-1,1,67,1,
Lionel Turner,2003-09-20,4,Louisiana State,,Georgia,W,lionel-turner-1,1,3,0,
Nathan Vasher,2003-09-20,3,Texas,@,Rice,W,nathan-vasher-1,1,-6,0,
Jino Vital,2003-09-20,4,Akron,,Howard,W,jino-vital-1,1,22,0,
Mark Walker,2003-09-20,3,Texas Christian,,Vanderbilt,W,mark-walker-1,1,0,0,
Eli Ward,2003-09-20,4,Minnesota,,Louisiana,W,eli-ward-1,1,1,0,
Corey Webster,2003-09-20,4,Louisiana State,,Georgia,W,corey-webster-1,1,10,0,
Alton Widemon,2003-09-20,4,Tulane,@,Army,W,alton-widemon-1,1,20,0,
Darrent Williams,2003-09-20,4,Oklahoma State,@,Southern Methodist,W,darrent-williams-1,1,19,0,
Orlandus Williams,2003-09-20,4,Louisiana Tech,@,Fresno State,L,orlandus-williams-1,1,5,0,
Wendall Williams,2003-09-20,4,Louisiana,@,Minnesota,L,wendall-williams-1,1,18,0,
Ricky Wilson,2003-09-20,4,Houston,,Mississippi State,W,ricky-wilson-1,2,7,0,
John Winchester,2003-09-20,4,Louisiana-Monroe,,Northwestern State,L,john-winchester-1,1,0,0,
Tony Wingate,2003-09-20,4,Arizona,@,Purdue,L,tony-wingate-1,1,3,0,
Jermain Woodard,2003-09-20,4,Houston,,Mississippi State,W,jermain-woodard-1,1,0,0,
Alan Zemaitis,2003-09-20,4,Penn State,,Kent State,W,alan-zemaitis-1,1,26,0,
Josh Bullocks,2003-09-25,4,Nebraska,@,Southern Mississippi,W,josh-bullocks-1,1,41,0,
Jerrell Pippens,2003-09-25,4,Nebraska,@,Southern Mississippi,W,jerrell-pippens-1,1,0,0,
Corey Yates,2003-09-25,4,Southern Mississippi,,Nebraska,L,corey-yates-1,1,16,0,
Muhammad Abdullah,2003-09-27,5,Kentucky,,Florida,L,muhammad-abdullah-2,1,0,0,
Paul Allen,2003-09-27,4,Boise State,,Wyoming,W,paul-allen-1,1,10,0,
Derrick Ansley,2003-09-27,5,Troy,,Marshall,W,derrick-ansley-1,2,70,1,
Ryan Aycock,2003-09-27,4,Texas Tech,@,Mississippi,W,ryan-aycock-1,1,45,0,
Jeremy Bohannon,2003-09-27,5,Washington State,@,Oregon,W,jeremy-bohannon-1,1,1,0,
Odell Bradley,2003-09-27,4,Mississippi State,,Louisiana State,L,odell-bradley-1,1,14,0,
Warren Braxton,2003-09-27,5,Wake Forest,@,Virginia,L,warren-braxton-1,1,8,0,
Brandon Browner,2003-09-27,5,Oregon State,,Arizona State,W,brandon-browner-1,3,13,0,
Leonard Bryant,2003-09-27,5,Indiana,@,Michigan,L,leonard-bryant-1,1,2,0,
Rod Bryant,2003-09-27,5,Idaho,@,Montana,L,rod-bryant-1,1,22,0,
James Butler,2003-09-27,5,Georgia Tech,@,Vanderbilt,W,james-butler-1,1,0,0,
Terrance Campbell,2003-09-27,5,Minnesota,@,Penn State,W,terrance-campbell-1,1,0,0,
Jerrell Carter,2003-09-27,5,Louisiana,@,North Texas,L,jerrell-carter-1,1,0,0,
Logan Carter,2003-09-27,4,Nevada,,Southern Methodist,W,logan-carter-1,1,40,1,
Taylor Casey,2003-09-27,5,North Texas,,Louisiana,W,taylor-casey-1,1,3,0,
Dennis Chukwuemeka,2003-09-27,4,Ohio,,Western Michigan,L,dennis-chukwuemeka-1,1,9,0,
Donnie Coleman,2003-09-27,4,Temple,@,Louisville,L,donnie-coleman-1,1,11,0,
Erik Coleman,2003-09-27,5,Washington State,@,Oregon,W,erik-coleman-1,1,0,0,
Jemalle Cornelius,2003-09-27,5,Florida,@,Kentucky,W,jemalle-cornelius-1,1,0,0,
Antonio Cromartie,2003-09-27,5,Florida State,@,Duke,W,antonio-cromartie-1,1,71,1,
Almondo Curry,2003-09-27,4,Virginia,,Wake Forest,W,almondo-curry-1,1,26,0,
Travis Daniels,2003-09-27,5,Louisiana State,@,Mississippi State,W,travis-daniels-1,1,48,1,
Jason David,2003-09-27,5,Washington State,@,Oregon,W,jason-david-1,2,35,0,
Bernard Davis,2003-09-27,5,Troy,,Marshall,W,bernard-davis-1,1,5,0,
Shannon Davis,2003-09-27,5,Kent State,,Central Florida,W,shannon-davis-1,1,43,1,
Corey Dodds,2003-09-27,4,Utah,@,Colorado State,W,corey-dodds-1,1,14,0,
Drew Dunning,2003-09-27,5,Washington State,@,Oregon,W,drew-dunning-1,1,26,0,
Abraham Elimimian,2003-09-27,4,Hawaii,,Rice,W,abraham-elimimian-1,1,0,0,
Mark Estelle,2003-09-27,4,Utah State,,Louisiana-Monroe,W,mark-estelle-1,1,0,0,
Adam Fichter,2003-09-27,4,Temple,@,Louisville,L,adam-fichter-1,1,12,0,
Jacque Finn,2003-09-27,5,Wyoming,@,Boise State,L,jacque-finn-1,1,11,0,
Kevin Ford,2003-09-27,4,Western Michigan,@,Ohio,W,kevin-ford-2,1,0,0,
Domonique Foxworth,2003-09-27,5,Maryland,@,Eastern Michigan,W,domonique-foxworth-1,1,44,1,
Justin Fraley,2003-09-27,5,Minnesota,@,Penn State,W,justin-fraley-1,1,0,0,
Gabriel Fulbright,2003-09-27,5,New Mexico,,New Mexico State,W,gabriel-fulbright-1,1,5,0,
Jimarr Gallon,2003-09-27,4,Arkansas,@,Alabama,W,jimarr-gallon-1,1,19,0,
Gilbert Gardner,2003-09-27,4,Purdue,,Notre Dame,W,gilbert-gardner-1,1,0,0,
David Gilmore,2003-09-27,4,Hawaii,,Rice,W,david-gilmore-1,1,0,0,
Matt Giordano,2003-09-27,6,California,,Southern California,W,matt-giordano-1,1,15,0,
Jack Gitler,2003-09-27,4,Western Michigan,@,Ohio,W,jack-gitler-1,1,0,0,
Richard Glover,2003-09-27,4,New Mexico State,@,New Mexico,L,richard-glover-1,1,24,0,
Marvin Godbolt,2003-09-27,4,Texas Christian,@,Arizona,W,marvin-godbolt-1,1,0,0,
Mark Graham,2003-09-27,5,Buffalo,,Akron,L,mark-graham-1,1,33,0,
Akil Grant,2003-09-27,4,Northern Illinois,,Iowa State,W,akil-grant-1,1,8,0,
Eric Green,2003-09-27,4,Virginia Tech,,Connecticut,W,eric-green-1,1,84,1,
Spencer Havner,2003-09-27,4,UCLA,,San Diego State,W,spencer-havner-1,1,50,0,
Nick Hawthrone,2003-09-27,4,Nevada,,Southern Methodist,W,nick-hawthrone-1,1,5,0,
Bryan Heinz,2003-09-27,5,Northwestern,@,Ohio State,L,bryan-heinz-1,1,4,0,
Ron Hemingway,2003-09-27,3,South Florida,@,Army,W,ron-hemingway-1,1,9,0,
Kevin Hobbs,2003-09-27,4,Auburn,,Western Kentucky,W,kevin-hobbs-1,1,0,0,
Thomas Howard,2003-09-27,5,Texas-El Paso,,Sam Houston State,W,thomas-howard-2,1,56,1,
Jack Hunt,2003-09-27,5,Louisiana State,@,Mississippi State,W,jack-hunt-1,1,34,0,
Don Jackson,2003-09-27,5,Washington State,@,Oregon,W,don-jackson-1,1,0,0,
Marlin Jackson,2003-09-27,5,Michigan,,Indiana,W,marlin-jackson-1,1,0,0,
Brandon Johnson,2003-09-27,4,Tennessee,,South Carolina,W,brandon-johnson-3,1,0,0,
Derrick Johnson,2003-09-27,4,Texas,,Tulane,W,derrick-johnson-3,2,27,0,
Derrick Johnson,2003-09-27,4,Washington,,Stanford,W,derrick-johnson-4,1,36,1,
Byron Jones,2003-09-27,4,Texas A&M,,Pittsburgh,L,byron-jones-1,1,16,0,
Charles Jones,2003-09-27,5,Alabama,,Arkansas,L,charles-jones-1,1,0,0,
Taylor Justice,2003-09-27,4,Army,,South Florida,L,taylor-justice-1,1,0,0,
Markeith Knowlton,2003-09-27,5,North Texas,,Louisiana,W,markeith-knowlton-1,1,0,0,
Niko Koutouvides,2003-09-27,4,Purdue,,Notre Dame,W,niko-koutouvides-1,1,8,0,
Mike Labinjo,2003-09-27,5,Michigan State,,Iowa,W,mike-labinjo-1,1,14,0,
Johnny Lamar,2003-09-27,5,Florida,@,Kentucky,W,johnny-lamar-1,1,35,0,
Jim Leonhard,2003-09-27,5,Wisconsin,@,Illinois,W,jim-leonhard-1,1,19,0,
Jeremy Lesueur,2003-09-27,5,Michigan,,Indiana,W,jeremy-lesueur-1,1,60,1,
Anthony Madison,2003-09-27,5,Alabama,,Arkansas,L,anthony-madison-1,1,29,0,
Donnie McCleskey,2003-09-27,6,California,,Southern California,W,donnie-mccleskey-1,1,0,0,
Vincent Meeks,2003-09-27,4,Texas Tech,@,Mississippi,W,vincent-meeks-1,1,14,0,
Jared Meibos,2003-09-27,5,Brigham Young,,Air Force,L,jared-meibos-1,1,0,0,
Kelvin Millhouse,2003-09-27,4,Hawaii,,Rice,W,kelvin-millhouse-1,1,0,0,
Jeremy Modkins,2003-09-27,4,Texas Christian,@,Arizona,W,jeremy-modkins-1,1,0,0,
Doug Monaghan,2003-09-27,4,Cincinnati,@,Miami (OH),L,doug-monaghan-1,1,0,0,
Spencer Moore,2003-09-27,4,New Mexico State,@,New Mexico,L,spencer-moore-1,1,0,0,
Dominique Morris,2003-09-27,5,Vanderbilt,,Georgia Tech,L,dominique-morris-1,1,0,0,
Jimmy Newell,2003-09-27,4,Washington,,Stanford,W,jimmy-newell-1,1,1,0,
Jerome Nichols,2003-09-27,5,Wake Forest,@,Virginia,L,jerome-nichols-1,1,36,0,
C.J. Niusulu,2003-09-27,4,UCLA,,San Diego State,W,cj-niusulu-1,1,1,0,
Alvin Nnabuife,2003-09-27,4,Southern Methodist,@,Nevada,L,alvin-nnabuife-1,1,6,0,
Zach Norton,2003-09-27,4,Cincinnati,@,Miami (OH),L,zach-norton-1,1,7,0,
Wes Nurse,2003-09-27,4,Boise State,,Wyoming,W,wes-nurse-1,1,0,0,
Moses Osemwegie,2003-09-27,5,Vanderbilt,,Georgia Tech,L,moses-osemwegie-1,1,12,0,
Steve Paris,2003-09-27,4,Iowa State,@,Northern Illinois,L,steve-paris-1,1,9,0,
Vashawn Patrick,2003-09-27,5,Kent State,,Central Florida,W,vashawn-patrick-1,1,25,0,
Alex Peoples,2003-09-27,5,Arkansas State,@,Memphis,L,alex-peoples-1,1,23,0,
Charlie Peprah,2003-09-27,5,Alabama,,Arkansas,L,charlie-peprah-1,1,6,0,
Will Poole,2003-09-27,4,Southern California,@,California,L,will-poole-1,1,0,0,
Malcolm Postell,2003-09-27,4,Pittsburgh,@,Texas A&M,W,malcolm-postell-1,1,12,0,
Lewis Powell,2003-09-27,4,Utah,@,Colorado State,W,lewis-powell-1,1,4,0,
Walter Priestley,2003-09-27,5,North Texas,,Louisiana,W,walter-priestley-1,1,15,0,
J.R. Reed,2003-09-27,3,South Florida,@,Army,W,jr-reed-1,1,13,0,
Vinson Reynolds,2003-09-27,4,Northern Illinois,,Iowa State,W,vinson-reynolds-1,1,65,0,
Kelvin Robinson,2003-09-27,4,Mississippi,,Texas Tech,L,kelvin-robinson-1,1,80,1,
Jonas Rutledge,2003-09-27,4,Southern Methodist,@,Nevada,L,jonas-rutledge-1,1,25,0,
Manuel Sanchez,2003-09-27,5,Fresno State,,Portland State,W,manuel-sanchez-1,1,18,0,
Stuart Schweigert,2003-09-27,4,Purdue,,Notre Dame,W,stuart-schweigert-1,2,24,0,
Jason Shivers,2003-09-27,4,Arizona State,@,Oregon State,L,jason-shivers-1,2,70,0,
Sid Slater,2003-09-27,6,California,,Southern California,W,sid-slater-1,1,0,0,
Anthony Smith,2003-09-27,4,Syracuse,,Toledo,W,anthony-smith-1,1,24,0,
Bo Smith,2003-09-27,5,Kentucky,,Florida,L,bo-smith-1,1,0,0,
Josh Smith,2003-09-27,4,Navy,@,Rutgers,L,josh-smith-4,1,7,0,
Wesley Smith,2003-09-27,4,Memphis,,Arkansas State,W,wesley-smith-1,1,4,0,
Ryan Sprague,2003-09-27,4,Miami (OH),,Cincinnati,W,ryan-sprague-2,1,25,0,
Riccardo Stewart,2003-09-27,4,Arizona State,@,Oregon State,L,riccardo-stewart-1,1,1,0,
Duane Stone,2003-09-27,5,Indiana,@,Michigan,L,duane-stone-1,1,12,0,
Riley Swanson,2003-09-27,5,Wake Forest,@,Virginia,L,riley-swanson-1,1,0,0,
Lofa Tatupu,2003-09-27,4,Southern California,@,California,L,lofa-tatupu-1,1,26,1,
Charlie Vample,2003-09-27,4,Cincinnati,@,Miami (OH),L,charlie-vample-1,1,9,0,
Kevin Verpaele,2003-09-27,3,South Florida,@,Army,W,kevin-verpaele-1,1,29,1,
Mark Walker,2003-09-27,4,Texas Christian,@,Arizona,W,mark-walker-1,2,0,0,
Adrian Ward,2003-09-27,5,Texas-El Paso,,Sam Houston State,W,adrian-ward-1,1,19,0,
Greg Washington,2003-09-27,4,Army,,South Florida,L,greg-washington-1,1,9,0,
Raymond Washington,2003-09-27,5,Fresno State,,Portland State,W,raymond-washington-1,1,39,0,
Terrance Washington,2003-09-27,4,Utah State,,Louisiana-Monroe,W,terrance-washington-1,1,0,0,
Sidney Wiley,2003-09-27,5,New Mexico,,New Mexico State,W,sidney-wiley-1,1,8,0,
Aric Williams,2003-09-27,5,Oregon State,,Arizona State,W,aric-williams-1,1,1,0,
Jazzmen Williams,2003-09-27,5,Boston College,,Ball State,W,jazzmen-williams-1,1,37,0,
Virgil Williams,2003-09-27,5,Washington State,@,Oregon,W,virgil-williams-1,1,40,1,
Jamaine Winborne,2003-09-27,4,Virginia,,Wake Forest,W,jamaine-winborne-1,1,20,0,
T.J. Wright,2003-09-27,4,Ohio,,Western Michigan,L,tj-wright-1,1,20,0,
Usama Young,2003-09-27,5,Kent State,,Central Florida,W,usama-young-1,2,0,0,
Will Gulley,2003-09-30,5,Houston,@,East Carolina,W,will-gulley-1,2,13,0,
Stanford Routt,2003-09-30,5,Houston,@,East Carolina,W,stanford-routt-1,1,32,0,
Adam Jones,2003-10-02,5,West Virginia,@,Miami (FL),L,adam-jones-1,1,0,0,
Sean Taylor,2003-10-02,5,Miami (FL),,West Virginia,W,sean-taylor-1,1,15,0,
Leandre Washington,2003-10-02,5,West Virginia,@,Miami (FL),L,leandre-washington-1,1,0,0,
Morgan Scalley,2003-10-03,5,Utah,,Oregon,W,morgan-scalley-1,1,25,0,
Antwan Allen,2003-10-04,6,Iowa,,Michigan,W,antwan-allen-1,1,24,0,
Derrick Ansley,2003-10-04,6,Troy,@,Nebraska,L,derrick-ansley-1,1,0,0,
Jamaine Billups,2003-10-04,5,Iowa State,,Oklahoma,L,jamaine-billups-1,1,77,1,
Travis Blanchard,2003-10-04,5,Mississippi,@,Florida,W,travis-blanchard-1,1,6,0,
Colby Bockwoldt,2003-10-04,6,Brigham Young,@,San Diego State,W,colby-bockwoldt-1,1,4,0,
Odell Bradley,2003-10-04,5,Mississippi State,,Vanderbilt,W,odell-bradley-1,1,42,0,
Shalimar Brazier,2003-10-04,5,Navy,,Air Force,W,shalimar-brazier-1,1,28,0,
Decory Bryant,2003-10-04,5,Georgia,,Alabama,W,decory-bryant-1,1,-5,0,
Josh Bullocks,2003-10-04,5,Nebraska,,Troy,W,josh-bullocks-1,1,23,0,
Nick Bunting,2003-10-04,5,Tulsa,,Hawaii,W,nick-bunting-1,1,15,0,
Jonathan Burke,2003-10-04,6,Arkansas State,,Louisiana-Monroe,W,jonathan-burke-1,1,25,0,
John Busing,2003-10-04,5,Miami (OH),,Akron,W,john-busing-1,1,0,0,
Terry Bynes,2003-10-04,5,Rutgers,,Virginia Tech,L,terry-bynes-1,1,0,0,
Dion Byrum,2003-10-04,5,Ohio,@,Northern Illinois,L,dion-byrum-1,1,0,0,
Donnie Coleman,2003-10-04,5,Temple,@,Middle Tennessee State,W,donnie-coleman-1,1,12,0,
Trevis Coley,2003-10-04,5,Southern Mississippi,@,Cincinnati,W,trevis-coley-1,1,8,0,
Jason David,2003-10-04,6,Washington State,,Arizona,W,jason-david-1,1,34,1,
Devon Davis,2003-10-04,4,South Florida,,Louisville,W,devon-davis-2,1,70,0,
Awan Diles,2003-10-04,6,Fresno State,@,Colorado State,L,awan-diles-1,1,7,0,
Aubrey Dorisme,2003-10-04,5,New Mexico State,,Idaho,L,aubrey-dorisme-1,1,0,0,
Chris Eagen,2003-10-04,5,Nevada-Las Vegas,@,Nevada,W,chris-eagen-1,1,0,0,
John Eubanks,2003-10-04,5,Southern Mississippi,@,Cincinnati,W,john-eubanks-1,1,0,0,
Matt Farrior,2003-10-04,6,Florida,,Mississippi,L,matt-farrior-1,1,26,0,
Oliver Fletcher,2003-10-04,5,Tulsa,,Hawaii,W,oliver-fletcher-1,1,6,0,
Kevin Ford,2003-10-04,5,Western Michigan,@,Eastern Michigan,W,kevin-ford-2,1,0,0,
Justin Fraley,2003-10-04,6,Minnesota,@,Northwestern,W,justin-fraley-1,1,0,0,
William Gay,2003-10-04,5,Louisville,@,South Florida,L,william-gay-1,1,0,0,
Matt Griebel,2003-10-04,5,New Mexico State,,Idaho,L,matt-griebel-1,1,67,0,
