Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Dallas Baker,2003-09-13,3,Florida,,Florida A&M,W,1,22,22.0,0,dallas-baker-1
Lamart Barrett,2003-09-13,3,North Carolina State,@,Ohio State,L,2,5,2.5,0,lamart-barrett-1
Eric Bartel,2003-09-13,3,Louisiana,,Houston,L,1,10,10.0,0,eric-bartel-1
Matt Bartz,2003-09-13,3,Colorado State,,Weber State,W,1,6,6.0,0,matt-bartz-1
Dan Basch,2003-09-13,3,Akron,,Eastern Michigan,W,1,6,6.0,0,dan-basch-1
Marcus Battle,2003-09-13,2,Rice,@,Duke,L,2,30,15.0,0,marcus-battle-1
Kevin Beard,2003-09-13,3,Miami (FL),,East Carolina,W,1,13,13.0,0,kevin-beard-1
Tatum Bell,2003-09-13,3,Oklahoma State,,Missouri State,W,1,3,3.0,0,tatum-bell-1
A.J. Bennett,2003-09-13,3,Eastern Michigan,@,Akron,L,2,42,21.0,0,aj-bennett-1
Cedric Benson,2003-09-13,2,Texas,,Arkansas,L,1,2,2.0,0,cedric-benson-1
Bobby Bernal-Wood,2003-09-13,3,Idaho,,Boise State,L,5,51,10.2,0,bobby-bernal-wood-1
Chris Bernard,2003-09-13,3,Kentucky,@,Alabama,L,1,9,9.0,0,chris-bernard-1
Bernard Berrian,2003-09-13,3,Fresno State,@,Oklahoma,L,6,24,4.0,1,bernard-berrian-1
Taye Biddle,2003-09-13,3,Mississippi,,Louisiana-Monroe,W,3,105,35.0,1,taye-biddle-1
Troy Bienemann,2003-09-13,3,Washington State,@,Colorado,W,2,11,5.5,0,troy-bienemann-1
Ray Ray Bivines,2003-09-13,2,Mississippi State,@,Tulane,L,4,57,14.3,0,ray-ray-bivines-1
Will Bland,2003-09-13,3,East Carolina,@,Miami (FL),L,1,-1,-1.0,0,will-bland-1
Caleb Blankenship,2003-09-13,3,Tulsa,,Texas State,W,2,15,7.5,0,caleb-blankenship-1
Jeremy Bloom,2003-09-13,3,Colorado,,Washington State,L,1,33,33.0,0,jeremy-bloom-1
Andy Blount,2003-09-13,3,North Texas,@,Air Force,L,3,56,18.7,1,andy-blount-1
Ray Bogenrief,2003-09-13,3,Northwestern,,Miami (OH),L,1,5,5.0,0,ray-bogenrief-1
D.T. Boon,2003-09-13,3,Ohio,,Minnesota,L,2,12,6.0,0,dt-boon-1
Larry Bostic,2003-09-13,3,Ball State,@,Pittsburgh,L,5,42,8.4,1,larry-bostic-1
Jovon Bouknight,2003-09-13,3,Wyoming,,Kansas,L,4,99,24.8,2,jovon-bouknight-1
Adrian Boyd,2003-09-13,3,New Mexico,,Brigham Young,L,5,85,17.0,0,adrian-boyd-1
Cody Boyd,2003-09-13,3,Washington State,@,Colorado,W,1,5,5.0,0,cody-boyd-1
Cory Boyd,2003-09-13,3,South Carolina,@,Georgia,L,1,12,12.0,0,cory-boyd-1
Jason Boyd,2003-09-13,3,Arkansas State,,Southeast Missouri State,W,1,11,11.0,0,jason-boyd-1
Craig Bragg,2003-09-13,2,UCLA,,Illinois,W,4,39,9.8,0,craig-bragg-1
Mike Brake,2003-09-13,3,Akron,,Eastern Michigan,W,4,75,18.8,0,mike-brake-1
Ja'Mel Branch,2003-09-13,3,North Texas,@,Air Force,L,3,24,8.0,0,jamel-branch-1
Curtis Brancheau,2003-09-13,3,Vanderbilt,,Auburn,L,2,36,18.0,0,curtis-brancheau-1
Matt Brandt,2003-09-13,2,Miami (OH),@,Northwestern,W,5,41,8.2,0,matt-brandt-1
Robert Brannon,2003-09-13,3,Georgia,,South Carolina,W,1,19,19.0,0,robert-brannon-1
Reynaldo Brathwaite,2003-09-13,3,Brigham Young,@,New Mexico,W,3,18,6.0,0,reynaldo-brathwaite-1
Michael Brewster,2003-09-13,2,Hawaii,@,Southern California,L,4,26,6.5,0,michael-brewster-1
John Brock,2003-09-13,2,Rice,@,Duke,L,1,16,16.0,0,john-brock-1
Princell Brockenbrough,2003-09-13,2,Pittsburgh,,Ball State,W,2,45,22.5,1,princell-brockenbrough-1
Landrick Brody,2003-09-13,3,New Mexico,,Brigham Young,L,1,9,9.0,0,landrick-brody-1
Mike Brooks,2003-09-13,3,Arkansas State,,Southeast Missouri State,W,1,16,16.0,0,mike-brooks-1
Terrell Browden,2003-09-13,3,Southern Mississippi,,Memphis,W,1,19,19.0,0,terrell-browden-1
Dee Brown,2003-09-13,2,Central Florida,,Florida Atlantic,W,1,13,13.0,0,dee-brown-1
Jason Brown,2003-09-13,3,Air Force,,North Texas,W,1,10,10.0,0,jason-brown-3
Kyle Brown,2003-09-13,3,Michigan State,,Louisiana Tech,L,2,31,15.5,0,kyle-brown-2
Maurice Brown,2003-09-13,3,Iowa,@,Iowa State,W,3,52,17.3,1,maurice-brown-1
Reggie Brown,2003-09-13,3,Georgia,,South Carolina,W,7,104,14.9,2,reggie-brown-2
Vernell Brown,2003-09-13,3,Florida,,Florida A&M,W,1,9,9.0,0,vernell-brown-1
Romby Bryant,2003-09-13,3,Tulsa,,Texas State,W,4,81,20.3,1,romby-bryant-1
Neil Buckosh,2003-09-13,3,Kent State,,Youngstown State,W,2,22,11.0,0,neil-buckosh-1
Dan Burks,2003-09-13,3,Alabama-Birmingham,,Troy,L,1,11,11.0,0,dan-burks-1
Jason Burns,2003-09-13,3,Vanderbilt,,Auburn,L,1,3,3.0,0,jason-burns-1
Keenan Burton,2003-09-13,3,Kentucky,@,Alabama,L,1,13,13.0,0,keenan-burton-1
Manuel Burton,2003-09-13,3,Arkansas State,,Southeast Missouri State,W,1,12,12.0,0,manuel-burton-1
Chris Bush,2003-09-13,3,Tulane,,Mississippi State,W,4,107,26.8,2,chris-bush-1
Michael Bush,2003-09-13,2,Louisville,@,Syracuse,W,1,24,24.0,1,michael-bush-1
Reggie Bush,2003-09-13,3,Southern California,,Hawaii,W,1,28,28.0,0,reggie-bush-1
Garret Bushong,2003-09-13,2,Purdue,@,Wake Forest,W,1,4,4.0,0,garret-bushong-1
Ryan Busing,2003-09-13,2,Miami (OH),@,Northwestern,W,2,21,10.5,0,ryan-busing-1
Tyrece Butler,2003-09-13,3,Michigan,,Notre Dame,W,1,24,24.0,0,tyrece-butler-1
Alexis Bwenge,2003-09-13,3,Kentucky,@,Alabama,L,1,-1,-1.0,0,alexis-bwenge-1
Dominique Byrd,2003-09-13,3,Southern California,,Hawaii,W,3,28,9.3,0,dominique-byrd-1
Andre Caldwell,2003-09-13,3,Florida,,Florida A&M,W,1,4,4.0,0,andre-caldwell-1
Brian Calhoun,2003-09-13,3,Colorado,,Washington State,L,1,12,12.0,0,brian-calhoun-1
Don Calloway,2003-09-13,3,Middle Tennessee State,@,Clemson,L,1,14,14.0,0,don-calloway-1
Tavaris Capers,2003-09-13,2,Central Florida,,Florida Atlantic,W,9,89,9.9,0,tavaris-capers-1
Aaron Capps,2003-09-13,3,Louisiana Tech,@,Michigan State,W,1,15,15.0,0,aaron-capps-1
Jordan Carey,2003-09-13,3,Oregon,@,Arizona,W,1,3,3.0,0,jordan-carey-1
Shyrone Carey,2003-09-13,3,Louisiana State,,Western Illinois,W,1,10,10.0,0,shyrone-carey-1
Drew Carter,2003-09-13,3,Ohio State,,North Carolina State,W,6,39,6.5,0,drew-carter-1
Brian Casey,2003-09-13,4,Kansas State,,Massachusetts,W,1,7,7.0,1,brian-casey-1
Terry Caulley,2003-09-13,3,Connecticut,,Boston College,L,5,27,5.4,1,terry-caulley-1
Edgar Cervantes,2003-09-13,3,Iowa,@,Iowa State,W,2,18,9.0,0,edgar-cervantes-1
Anthony Chambers,2003-09-13,2,Purdue,@,Wake Forest,W,4,26,6.5,0,anthony-chambers-1
Darrin Charles,2003-09-13,3,Wisconsin,,Nevada-Las Vegas,L,1,21,21.0,0,darrin-charles-1
Bradley Chavez,2003-09-13,3,Alabama-Birmingham,,Troy,L,2,38,19.0,0,bradly-chavez-1
Matt Cherry,2003-09-13,3,Akron,,Eastern Michigan,W,6,70,11.7,0,matt-cherry-1
Christopher Chestnut,2003-09-13,3,Western Michigan,,Virginia,L,2,36,18.0,0,christopher-chestnut-1
David Christensen,2003-09-13,3,Brigham Young,@,New Mexico,W,3,17,5.7,0,david-christensen-1
Toby Christensen,2003-09-13,3,Brigham Young,@,New Mexico,W,4,46,11.5,0,toby-christensen-1
Brian Clark,2003-09-13,3,North Carolina State,@,Ohio State,L,6,73,12.2,0,brian-clark-1
Broderick Clark,2003-09-13,2,Louisville,@,Syracuse,W,4,48,12.0,0,broderick-clark-1
Jared Clark,2003-09-13,2,Notre Dame,@,Michigan,L,2,39,19.5,0,jared-clark-1
Mark Clayton,2003-09-13,3,Oklahoma,,Fresno State,W,5,110,22.0,1,mark-clayton-1
Michael Clayton,2003-09-13,3,Louisiana State,,Western Illinois,W,11,162,14.7,1,michael-clayton-1
Luke Clemens,2003-09-13,2,Miami (OH),@,Northwestern,W,1,7,7.0,0,luke-clemens-1
Chico Cleveland,2003-09-13,3,Alabama-Birmingham,,Troy,L,1,25,25.0,0,chico-cleveland-1
Rovann Cleveland,2003-09-13,3,Texas-El Paso,,San Diego State,L,1,11,11.0,0,rovann-cleveland-1
Jeremiah Cockheran,2003-09-13,2,Hawaii,@,Southern California,L,10,117,11.7,1,jeremiah-cockheran-1
Sean Coffey,2003-09-13,3,Missouri,,Eastern Illinois,W,3,33,11.0,1,sean-coffey-1
Keary Colbert,2003-09-13,3,Southern California,,Hawaii,W,5,86,17.2,1,keary-colbert-1
Duane Coleman,2003-09-13,3,Clemson,,Middle Tennessee State,W,1,34,34.0,1,duane-coleman-1
Kenny Coleman,2003-09-13,3,Utah State,@,Arizona State,L,1,10,10.0,0,kenny-coleman-1
Chris Collins,2003-09-13,3,Mississippi,,Louisiana-Monroe,W,9,121,13.4,2,chris-collins-1
Travis Cones,2003-09-13,3,Louisiana,,Houston,L,1,5,5.0,0,travis-cones-1
Jhun Cook,2003-09-13,3,Alabama-Birmingham,,Troy,L,4,55,13.8,0,jhun-cook-1
Chris Cooley,2003-09-13,3,Utah State,@,Arizona State,L,8,78,9.8,0,chris-cooley-1
Michael Cooper,2003-09-13,3,Georgia,,South Carolina,W,1,5,5.0,0,michael-cooper-1
Terrance Copper,2003-09-13,3,East Carolina,@,Miami (FL),L,7,68,9.7,0,terrance-copper-1
R.J. Corbin,2003-09-13,2,Miami (OH),@,Northwestern,W,3,12,4.0,0,rj-corbin-1
Jemalle Cornelius,2003-09-13,3,Florida,,Florida A&M,W,2,25,12.5,0,jemalle-cornelius-1
Julius Cosby,2003-09-13,3,Louisiana Tech,@,Michigan State,W,1,4,4.0,1,julius-cosby-1
Jerricho Cotchery,2003-09-13,3,North Carolina State,@,Ohio State,L,4,44,11.0,2,jerricho-cotchery-1
Chris Cox,2003-09-13,3,Wyoming,,Kansas,L,1,8,8.0,0,chris-cox-2
Chris Cox,2003-09-13,3,Troy,@,Alabama-Birmingham,W,1,3,3.0,0,chris-cox-1
Mike Cox,2003-09-13,3,Arkansas State,,Southeast Missouri State,W,1,26,26.0,0,mike-cox-3
Jonas Crafts,2003-09-13,3,Texas-El Paso,,San Diego State,L,5,54,10.8,0,jonas-crafts-1
Zach Cresap,2003-09-13,3,New Mexico,,Brigham Young,L,1,0,0.0,0,zach-cresap-1
Chris Crosby,2003-09-13,3,Missouri,,Eastern Illinois,W,1,11,11.0,0,chris-crosby-1
Orlando Cruz,2003-09-13,3,Texas-El Paso,,San Diego State,L,1,-6,-6.0,0,orlando-cruz-1
Montiese Culton,2003-09-13,3,Tulsa,,Texas State,W,2,69,34.5,0,montiese-culton-1
Chris Cunningham,2003-09-13,2,Southern Methodist,@,Baylor,L,3,16,5.3,0,chris-cunningham-1
Airese Currie,2003-09-13,3,Clemson,,Middle Tennessee State,W,12,133,11.1,1,airese-currie-1
D.J. Curry,2003-09-13,3,Louisiana Tech,@,Michigan State,W,5,58,11.6,1,dj-curry-1
Nate Curry,2003-09-13,3,Georgia Tech,@,Florida State,L,4,39,9.8,0,nate-curry-1
Matt Cutaia,2003-09-13,3,Connecticut,,Boston College,L,3,24,8.0,1,matt-cutaia-1
Tim Dance,2003-09-13,3,Buffalo,,Colgate,L,1,12,12.0,0,tim-dance-1
Owen Daniels,2003-09-13,3,Wisconsin,,Nevada-Las Vegas,L,1,8,8.0,0,owen-daniels-1
P.J. Daniels,2003-09-13,3,Georgia Tech,@,Florida State,L,2,4,2.0,0,pj-daniels-1
Silas Daniels,2003-09-13,3,Auburn,@,Vanderbilt,W,3,31,10.3,0,silas-daniels-1
Lane Danielsen,2003-09-13,3,Iowa State,,Iowa,L,3,36,12.0,1,lane-danielsen-1
Devard Darling,2003-09-13,3,Washington State,@,Colorado,W,4,74,18.5,1,devard-darling-1
Larry Davenport,2003-09-13,3,Louisiana-Monroe,@,Mississippi,L,2,37,18.5,0,larry-davenport-1
Alex Davis,2003-09-13,3,New Mexico State,@,Oregon State,L,2,7,3.5,0,alex-davis-1
Carl Davis,2003-09-13,3,Tulane,,Mississippi State,W,2,18,9.0,0,carl-davis-1
Charles Davis,2003-09-13,2,Purdue,@,Wake Forest,W,1,2,2.0,0,charles-davis-1
Chris Davis,2003-09-13,3,Wake Forest,,Purdue,L,1,3,3.0,0,chris-davis-4
Chris Davis,2003-09-13,3,Florida State,,Georgia Tech,W,1,6,6.0,0,chris-davis-2
Craig Davis,2003-09-13,3,Louisiana State,,Western Illinois,W,1,9,9.0,0,craig-davis-1
Draak Davis,2003-09-13,3,Kentucky,@,Alabama,L,3,21,7.0,0,draak-davis-1
Erik Davis,2003-09-13,3,Vanderbilt,,Auburn,L,2,40,20.0,1,erik-davis-1
Jason Davis,2003-09-13,3,Illinois,@,UCLA,L,7,40,5.7,0,jason-davis-2
Marque Davis,2003-09-13,3,Fresno State,@,Oklahoma,L,1,2,2.0,0,marque-davis-1
Ralph Davis,2003-09-13,3,Louisiana Tech,@,Michigan State,W,3,33,11.0,0,ralph-davis-1
Tavarious Davis,2003-09-13,3,Memphis,@,Southern Mississippi,L,1,5,5.0,0,tavarious-davis-1
Cedric Dawley,2003-09-13,2,Cincinnati,@,West Virginia,W,1,3,3.0,1,cedric-dawley-1
Tim Day,2003-09-13,3,Oregon,@,Arizona,W,3,40,13.3,0,tim-day-1
B.J. Dean,2003-09-13,3,Florida State,,Georgia Tech,W,1,6,6.0,0,bj-dean-1
Hershel Dennis,2003-09-13,3,Southern California,,Hawaii,W,2,5,2.5,0,hershel-dennis-1
Eric Deslauriers,2003-09-13,3,Eastern Michigan,@,Akron,L,2,26,13.0,0,eric-deslauriers-1
Tommy Devereaux,2003-09-13,3,Oklahoma State,,Missouri State,W,1,6,6.0,0,tommy-devereaux-1
Tyson Devree,2003-09-13,3,Western Michigan,,Virginia,L,5,77,15.4,0,tyson-devree-1
Horace Dodd,2003-09-13,3,Boston College,@,Connecticut,W,2,13,6.5,0,horace-dodd-1
John Donahoe,2003-09-13,3,Colorado,,Washington State,L,3,53,17.7,0,john-donahoe-1
Lance Donley,2003-09-13,3,Oklahoma,,Fresno State,W,2,26,13.0,1,lance-donley-1
Chavez Donnings,2003-09-13,3,South Carolina,@,Georgia,L,2,48,24.0,0,chavez-donnings-1
Dominique Dorsey,2003-09-13,3,Nevada-Las Vegas,@,Wisconsin,W,2,4,2.0,0,dominique-dorsey-1
Kwane Doster,2003-09-13,3,Vanderbilt,,Auburn,L,1,3,3.0,0,kwane-doster-1
John Doucette,2003-09-13,3,Memphis,@,Southern Mississippi,L,1,6,6.0,0,john-doucette-1
Chris Douglas,2003-09-13,3,Duke,,Rice,W,1,13,13.0,0,chris-douglas-1
Darrell Dowery,2003-09-13,3,Kent State,,Youngstown State,W,3,47,15.7,0,darrell-dowery-1
Joel Dreessen,2003-09-13,3,Colorado State,,Weber State,W,3,24,8.0,0,joel-dreessen-1
Jeff Dugan,2003-09-13,3,Maryland,,Citadel,W,2,22,11.0,0,jeff-dugan-1
Carl Duncan,2003-09-13,3,Alabama-Birmingham,,Troy,L,2,13,6.5,0,carl-duncan-1
Biren Ealy,2003-09-13,3,Arizona,,Oregon,L,7,90,12.9,1,biren-ealy-1
Tyler Ebell,2003-09-13,2,UCLA,,Illinois,W,2,14,7.0,0,tyler-ebell-1
Justin Ebersole,2003-09-13,3,Louisiana-Monroe,@,Mississippi,L,1,7,7.0,0,justin-ebersole-1
Derick Eddington,2003-09-13,2,Cincinnati,@,West Virginia,W,3,18,6.0,0,derick-eddington-1
Ryan Edmiston,2003-09-13,3,Middle Tennessee State,@,Clemson,L,2,20,10.0,0,ryan-edmiston-1
Braylon Edwards,2003-09-13,3,Michigan,,Notre Dame,W,4,54,13.5,0,braylon-edwards-1
Eric Edwards,2003-09-13,3,Louisiana State,,Western Illinois,W,1,5,5.0,0,eric-edwards-1
Jared Ellerson,2003-09-13,3,Minnesota,@,Ohio,W,3,58,19.3,0,jared-ellerson-1
Mike Espy,2003-09-13,3,Mississippi,,Louisiana-Monroe,W,1,20,20.0,0,mike-espy-1
Greg Estandia,2003-09-13,3,Nevada-Las Vegas,@,Wisconsin,W,1,2,2.0,0,greg-estandia-1
Patrick Estes,2003-09-13,3,Virginia,@,Western Michigan,W,1,6,6.0,0,patrick-estes-1
Tim Euhus,2003-09-13,3,Oregon State,,New Mexico State,W,2,24,12.0,1,tim-euhus-1
Jonathan Evans,2003-09-13,3,Baylor,,Southern Methodist,W,1,1,1.0,0,jonathan-evans-1
Lee Evans,2003-09-13,3,Wisconsin,,Nevada-Las Vegas,L,2,58,29.0,0,lee-evans-1
Recardo Evans,2003-09-13,2,Army,,Rutgers,L,1,-2,-2.0,0,recardo-evans-1
Kevin Everett,2003-09-13,3,Miami (FL),,East Carolina,W,1,8,8.0,0,kevin-everett-1
Markis Facyson,2003-09-13,3,Rutgers,@,Army,W,2,41,20.5,0,markis-facyson-1
Clarence Farmer,2003-09-13,3,Arizona,,Oregon,L,2,10,5.0,0,clarence-farmer-1
Anthony Fasano,2003-09-13,2,Notre Dame,@,Michigan,L,1,19,19.0,0,anthony-fasano-1
Shaun Feldeisen,2003-09-13,3,Connecticut,,Boston College,L,6,48,8.0,0,shaun-feldeisen-1
Derrick Fenner,2003-09-13,3,Maryland,,Citadel,W,1,62,62.0,1,derrick-fenner-1
Justin Fetsko,2003-09-13,3,Auburn,@,Vanderbilt,W,1,9,9.0,0,justin-fetsko-1
David Fiefia,2003-09-13,3,Utah State,@,Arizona State,L,6,82,13.7,1,david-fiefia-1
Jim Fisher,2003-09-13,3,Michigan,,Notre Dame,W,1,9,9.0,0,jim-fisher-1
Larry Fitzgerald,2003-09-13,2,Pittsburgh,,Ball State,W,7,124,17.7,2,larry-fitzgerald-1
Zach Fletcher,2003-09-13,3,Alabama,,Kentucky,W,2,35,17.5,0,zach-fletcher-1
Bill Flowers,2003-09-13,3,Mississippi,,Louisiana-Monroe,W,3,41,13.7,0,bill-flowers-1
Malcom Floyd,2003-09-13,3,Wyoming,,Kansas,L,5,48,9.6,0,malcom-floyd-1
Da'Bar Fluellen,2003-09-13,2,Central Florida,,Florida Atlantic,W,2,17,8.5,0,dabar-fluellen-1
Andre Fontenette,2003-09-13,2,Syracuse,,Louisville,L,2,11,5.5,0,andre-fontenette-1
Damarcus Fox,2003-09-13,3,East Carolina,@,Miami (FL),L,2,23,11.5,0,damarcus-fox-1
Chris Francies,2003-09-13,3,Texas-El Paso,,San Diego State,L,1,10,10.0,0,chris-francies-1
Dre Fulgham,2003-09-13,3,Alabama,,Kentucky,W,3,32,10.7,0,dre-fulgham-1
Skyler Fulton,2003-09-13,2,Arizona State,,Utah State,W,8,172,21.5,2,skyler-fulton-1
Win Gaffron III,2003-09-13,3,Kentucky,@,Alabama,L,1,33,33.0,0,win-gaffron-iii-1
Darren Garcia,2003-09-13,3,Memphis,@,Southern Mississippi,L,1,13,13.0,0,darren-garcia-1
Travis Garvin,2003-09-13,3,West Virginia,,Cincinnati,L,2,60,30.0,1,travis-garvin-1
Damien Gary,2003-09-13,3,Georgia,,South Carolina,W,2,20,10.0,0,damien-gary-1
Jason Geathers,2003-09-13,3,Miami (FL),,East Carolina,W,1,7,7.0,0,jason-geathers-1
Zach Gerstner,2003-09-13,3,Idaho,,Boise State,L,3,25,8.3,0,zach-gerstner-1
Nick Getter,2003-09-13,3,Vanderbilt,,Auburn,L,1,8,8.0,0,nick-getter-1
Ronnie Ghent,2003-09-13,2,Louisville,@,Syracuse,W,1,7,7.0,0,ronnie-ghent-1
Fred Gibson,2003-09-13,3,Georgia,,South Carolina,W,1,19,19.0,0,fred-gibson-1
Leonard Gibson,2003-09-13,3,Houston,@,Louisiana,W,2,27,13.5,0,leonard-gibson-1
Scott Gibson,2003-09-13,3,Central Michigan,,Eastern Kentucky,W,2,30,15.0,0,scott-gibson-1
Erik Gill,2003-09-13,2,Pittsburgh,,Ball State,W,1,15,15.0,0,erik-gill-1
Tim Gilligan,2003-09-13,2,Boise State,@,Idaho,W,3,30,10.0,0,tim-gilligan-1
Tony Gonzalez,2003-09-13,3,Boston College,@,Connecticut,W,1,5,5.0,0,tony-gonzalez-1
Charles Gordon,2003-09-13,3,Kansas,@,Wyoming,W,3,85,28.3,2,charles-gordon-1
Frank Gore,2003-09-13,3,Miami (FL),,East Carolina,W,1,8,8.0,0,frank-gore-1
Alec Greco,2003-09-13,3,Fresno State,@,Oklahoma,L,1,32,32.0,0,alec-greco-1
Clark Green,2003-09-13,3,Kansas,@,Wyoming,W,4,45,11.3,0,clark-green-1
Jermaine Green,2003-09-13,3,Washington State,@,Colorado,W,3,11,3.7,0,jermaine-green-1
Skyler Green,2003-09-13,3,Louisiana State,,Western Illinois,W,3,54,18.0,2,skyler-green-1
Brandon Greer,2003-09-13,3,Alabama,,Kentucky,W,2,26,13.0,0,brandon-greer-1
Trey Griffin,2003-09-13,2,Southern Methodist,@,Baylor,L,2,32,16.0,0,trey-griffin-1
Seth Gulsby,2003-09-13,2,Army,,Rutgers,L,1,14,14.0,0,seth-gulsby-1
Anthony Hackett,2003-09-13,3,Ohio,,Minnesota,L,2,29,14.5,0,anthony-hackett-1
D.J. Hackett,2003-09-13,3,Colorado,,Washington State,L,7,63,9.0,0,dj-hackett-1
Derek Hagan,2003-09-13,2,Arizona State,,Utah State,W,3,21,7.0,0,derek-hagan-1
Ryan Hahaj,2003-09-13,3,Ball State,@,Pittsburgh,L,4,43,10.8,0,ryan-hahaj-1
Chris Hale,2003-09-13,3,Brigham Young,@,New Mexico,W,3,18,6.0,0,chris-hale-1
Andy Hall,2003-09-13,2,Rice,@,Duke,L,1,9,9.0,1,andy-hall-2
Maurice Hall,2003-09-13,3,Ohio State,,North Carolina State,W,1,0,0.0,0,maurice-hall-1
Richard Hall,2003-09-13,2,Cincinnati,@,West Virginia,W,4,48,12.0,0,richard-hall-1
Tramain Hall,2003-09-13,3,North Carolina State,@,Ohio State,L,9,67,7.4,1,tramain-hall-1
E.B. Halsey,2003-09-13,3,Illinois,@,UCLA,L,2,15,7.5,0,eb-halsey-1
Aaron Halterman,2003-09-13,3,Indiana,,Indiana State,W,2,16,8.0,0,aaron-halterman-1
Ryan Hamby,2003-09-13,3,Ohio State,,North Carolina State,W,1,2,2.0,1,ryan-hamby-1
Derrick Hamilton,2003-09-13,3,Clemson,,Middle Tennessee State,W,4,78,19.5,2,derrick-hamilton-1
Lynell Hamilton,2003-09-13,3,San Diego State,@,Texas-El Paso,W,2,26,13.0,0,lynell-hamilton-1
Cedric Hampton,2003-09-13,3,Alabama-Birmingham,,Troy,L,1,36,36.0,0,cedric-hampton-1
Travis Haney,2003-09-13,3,Indiana,,Indiana State,W,1,15,15.0,0,travis-haney-1
Justin Harper,2003-09-13,3,Central Michigan,,Eastern Kentucky,W,5,46,9.2,1,justin-harper-1
Anthony Harris,2003-09-13,3,Southern Mississippi,,Memphis,W,1,3,3.0,0,anthony-harris-1
Clark Harris,2003-09-13,3,Rutgers,@,Army,W,1,7,7.0,0,clark-harris-1
Gilbert Harris,2003-09-13,3,Arizona,,Oregon,L,1,17,17.0,0,gilbert-harris-1
Kay-Jay Harris,2003-09-13,3,West Virginia,,Cincinnati,L,1,6,6.0,0,kay-jay-harris-1
Steven Harris,2003-09-13,2,Arkansas,@,Texas,W,1,7,7.0,0,steven-harris-1
Ivan Harrison,2003-09-13,3,Wyoming,,Kansas,L,1,5,5.0,0,ivan-harrison-1
Latrez Harrison,2003-09-13,3,Maryland,,Citadel,W,4,51,12.8,0,latrez-harrison-1
Dennis Hart,2003-09-13,2,Cincinnati,@,West Virginia,W,1,10,10.0,0,dennis-hart-1
Ben Hartsock,2003-09-13,3,Ohio State,,North Carolina State,W,7,65,9.3,1,ben-hartsock-1
Mike Hass,2003-09-13,3,Oregon State,,New Mexico State,W,2,48,24.0,0,mike-hass-1
Cory Hathaway,2003-09-13,3,Tulsa,,Texas State,W,2,4,2.0,0,cory-hathaway-1
James Hawkins,2003-09-13,3,Bowling Green State,,Liberty,W,3,31,10.3,0,james-hawkins-1
Kelvin Hayden,2003-09-13,3,Illinois,@,UCLA,L,8,63,7.9,0,kelvin-hayden-1
Jaren Hayes,2003-09-13,3,Michigan State,,Louisiana Tech,L,5,58,11.6,0,jaren-hayes-1
Alex Haynes,2003-09-13,2,Central Florida,,Florida Atlantic,W,2,8,4.0,0,alex-haynes-1
Joel Hazard,2003-09-13,3,Boston College,@,Connecticut,W,2,13,6.5,0,joel-hazard-1
Devery Henderson,2003-09-13,3,Louisiana State,,Western Illinois,W,6,65,10.8,1,devery-henderson-1
Miquelle Henderson,2003-09-13,3,West Virginia,,Cincinnati,L,3,14,4.7,0,miquelle-henderson-1
Chris Henry,2003-09-13,3,West Virginia,,Cincinnati,L,1,11,11.0,1,chris-henry-3
Keron Henry,2003-09-13,3,Connecticut,,Boston College,L,2,34,17.0,0,keron-henry-1
Matt Herian,2003-09-13,3,Nebraska,,Penn State,W,1,12,12.0,0,matt-herian-1
Raymond Hicks,2003-09-13,3,Utah State,@,Arizona State,L,1,15,15.0,0,raymond-hicks-1
Sterling Hicks,2003-09-13,3,North Carolina State,@,Ohio State,L,1,-2,-2.0,0,sterling-hicks-1
Johnnie Lee Higgins Jr.,2003-09-13,3,Texas-El Paso,,San Diego State,L,1,8,8.0,0,johnnie-lee-higgins-jr-1
Eric Higgins,2003-09-13,3,New Mexico State,@,Oregon State,L,2,10,5.0,0,eric-higgins-1
Hakim Hill,2003-09-13,2,Arizona State,,Utah State,W,1,2,2.0,0,hakim-hill-1
Randy Hill,2003-09-13,2,Arizona State,,Utah State,W,1,5,5.0,0,randy-hill-1
Walter Hill,2003-09-13,2,Army,,Rutgers,L,2,21,10.5,0,walter-hill-1
Willie Hill,2003-09-13,3,Central Michigan,,Eastern Kentucky,W,4,93,23.3,1,willie-hill-1
Ed Hinkel,2003-09-13,3,Iowa,@,Iowa State,W,2,2,1.0,0,ed-hinkel-1
Pedro Holiday,2003-09-13,3,Middle Tennessee State,@,Clemson,L,2,28,14.0,0,pedro-holiday-1
Johnathan Holland,2003-09-13,3,Louisiana Tech,@,Michigan State,W,1,8,8.0,0,johnathan-holland-1
Santonio Holmes,2003-09-13,3,Ohio State,,North Carolina State,W,1,29,29.0,0,santonio-holmes-1
Glenn Holt,2003-09-13,3,Kentucky,@,Alabama,L,3,30,10.0,0,glenn-holt-1
Jerrin Holt,2003-09-13,3,Middle Tennessee State,@,Clemson,L,3,42,14.0,0,jerrin-holt-1
Doug Horaist,2003-09-13,2,Army,,Rutgers,L,1,15,15.0,0,doug-horaist-1
Brandon Horn,2003-09-13,3,Northwestern,,Miami (OH),L,2,93,46.5,0,brandon-horn-1
Aaron Hosack,2003-09-13,3,Minnesota,@,Ohio,W,4,22,5.5,1,aaron-hosack-1
