Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Mike West,2007-10-04,6,South Carolina,,Kentucky,W,1,1,2,0.0,0.0,mike-west-1
Johnny Williams,2007-10-04,6,Kentucky,@,South Carolina,L,1,0,1,0.0,0.0,johnny-williams-3
Jonathan Williams,2007-10-04,6,South Carolina,,Kentucky,W,2,0,2,1.0,1.0,jonathan-williams-1
Roger Williams,2007-10-04,6,Kentucky,@,South Carolina,L,6,0,6,0.0,0.0,roger-williams-2
Stoney Woodson,2007-10-04,6,South Carolina,,Kentucky,W,1,0,1,0.0,0.0,stoney-woodson-1
Wesley Woodyard,2007-10-04,6,Kentucky,@,South Carolina,L,7,0,7,2.0,1.0,wesley-woodyard-1
Mike Adams,2007-10-05,6,Louisville,,Utah,L,1,0,1,1.0,1.0,mike-adams-2
Mozell Axson,2007-10-05,6,Louisville,,Utah,L,1,0,1,0.0,0.0,mozell-axson-1
Doug Beaumont,2007-10-05,6,Louisville,,Utah,L,2,0,2,0.0,0.0,doug-beaumont-1
Bobby Buchanan,2007-10-05,6,Louisville,,Utah,L,4,1,5,0.0,0.0,bobby-buchanan-1
Martail Burnett,2007-10-05,6,Utah,@,Louisville,W,1,0,1,1.0,1.0,martail-burnett-1
Terrance Butler,2007-10-05,6,Louisville,,Utah,L,4,1,5,0.0,0.0,terrance-butler-2
Terrell Cole,2007-10-05,6,Utah,@,Louisville,W,3,0,3,0.0,0.0,terrell-cole-1
Rod Council,2007-10-05,6,Louisville,,Utah,L,2,0,2,0.0,0.0,rod-council-1
Joe Dale,2007-10-05,6,Utah,@,Louisville,W,1,0,1,0.0,0.0,joe-dale-1
Gnat,2007-10-05,6,Louisville,,Utah,L,2,1,3,0.0,0.0,gnat-1
Brandon Heath,2007-10-05,6,Louisville,,Utah,L,1,1,2,0.0,0.0,brandon-heath-1
Earl Heyman,2007-10-05,6,Louisville,,Utah,L,1,1,2,0.0,0.0,earl-heyman-1
Malik Jackson,2007-10-05,6,Louisville,,Utah,L,2,0,2,0.0,0.0,malik-jackson-1
Joe Jiannoni,2007-10-05,6,Utah,@,Louisville,W,6,0,6,0.0,0.0,joe-jiannoni-1
Robert Johnson,2007-10-05,6,Utah,@,Louisville,W,2,2,4,0.0,0.0,robert-johnson-4
Jamel King,2007-10-05,6,Utah,@,Louisville,W,0,1,1,0.0,0.0,jamel-king-1
Paul Kruger,2007-10-05,6,Utah,@,Louisville,W,2,0,2,0.0,0.0,paul-kruger-1
Gabe Long,2007-10-05,6,Utah,@,Louisville,W,3,1,4,2.0,0.0,gabe-long-1
Brice McCain,2007-10-05,6,Utah,@,Louisville,W,2,0,2,0.0,0.0,brice-mccain-1
Koa Misi,2007-10-05,6,Utah,@,Louisville,W,2,2,4,2.0,0.0,koa-misi-1
Malakai Mokofisi,2007-10-05,6,Utah,@,Louisville,W,2,0,2,0.0,0.0,malakai-mokofisi-1
Lamar Myles,2007-10-05,6,Louisville,,Utah,L,12,4,16,0.0,0.0,lamar-myles-1
Greg Newman,2007-10-05,6,Utah,@,Louisville,W,1,0,1,0.0,0.0,greg-newman-1
Deon Palmer,2007-10-05,6,Louisville,,Utah,L,4,0,4,0.0,0.0,deon-palmer-1
Johnny Patrick,2007-10-05,6,Louisville,,Utah,L,8,1,9,0.0,0.0,johnny-patrick-1
Alex Puccinelli,2007-10-05,6,Utah,@,Louisville,W,1,0,1,1.0,1.0,alex-puccinelli-1
Richard Raglin,2007-10-05,6,Louisville,,Utah,L,3,0,3,0.0,0.0,richard-raglin-1
Johnathan Russell,2007-10-05,6,Louisville,,Utah,L,5,3,8,0.5,0.0,johnathan-russell-1
L.D. Scott,2007-10-05,6,Louisville,,Utah,L,3,0,3,0.0,0.0,ld-scott-1
Preston Smith,2007-10-05,6,Louisville,,Utah,L,2,1,3,1.5,0.0,preston-smith-1
Sean Smith,2007-10-05,6,Utah,@,Louisville,W,3,1,4,0.0,0.0,sean-smith-2
R.J. Stanford,2007-10-05,6,Utah,@,Louisville,W,4,0,4,0.0,0.0,rj-stanford-1
Stevenson Sylvester,2007-10-05,6,Utah,@,Louisville,W,3,0,3,1.0,1.0,stevenson-sylvester-1
Steve Tate,2007-10-05,6,Utah,@,Louisville,W,7,2,9,0.0,0.0,steve-tate-2
Elijah Wesson,2007-10-05,6,Utah,@,Louisville,W,2,0,2,0.0,0.0,elijah-wesson-1
Deantwan Whitehead,2007-10-05,6,Louisville,,Utah,L,2,0,2,0.0,0.0,deantwan-whitehead-1
Eddie Wide,2007-10-05,6,Utah,@,Louisville,W,1,1,2,0.0,0.0,eddie-wide-1
Willie Williams,2007-10-05,6,Louisville,,Utah,L,1,2,3,0.0,0.0,willie-williams-4
Mike Wright,2007-10-05,6,Utah,@,Louisville,W,1,0,1,0.0,0.0,mike-wright-2
William 'Akau'Ola Vea,2007-10-06,6,Oregon State,,Arizona,W,3,0,3,3.0,1.0,william-akauola-vea-1
Paul 'Unga,2007-10-06,6,Arizona State,@,Washington State,W,0,2,2,0.0,0.0,paul-unga-1
Husain Abdullah,2007-10-06,6,Washington State,,Arizona State,L,5,5,10,2.0,0.0,husain-abdullah-1
Ross Abramson,2007-10-06,6,Miami (FL),@,North Carolina,L,1,0,1,0.0,0.0,ross-abramson-1
Frantz Accime,2007-10-06,6,Louisiana,@,North Texas,W,0,1,1,0.0,0.0,frantz-accime-1
Taheem Acevedo,2007-10-06,6,Florida Atlantic,,South Florida,L,4,4,8,0.0,0.0,taheem-acevedo-1
Jamar Adams,2007-10-06,6,Michigan,,Eastern Michigan,W,3,1,4,0.0,0.0,jamar-adams-1
Joel Adams,2007-10-06,6,Colorado,@,Baylor,W,1,1,2,0.0,0.0,joel-adams-1
Justin Adams,2007-10-06,5,Tulane,@,Army,L,0,1,1,0.0,0.0,justin-adams-1
Kyle Adams,2007-10-06,6,Purdue,,Ohio State,L,1,0,1,0.0,0.0,kyle-adams-1
Mackenzi Adams,2007-10-06,5,Vanderbilt,@,Auburn,L,1,0,1,0.0,0.0,mackenzi-adams-1
SirDarean Adams,2007-10-06,6,Michigan State,,Northwestern,L,3,3,6,0.0,0.0,sirdarean-adams-1
Audric Adger,2007-10-06,6,Florida International,,Troy,L,2,1,3,1.0,1.0,audric-adger-1
Xavier Adibi,2007-10-06,6,Virginia Tech,@,Clemson,W,9,1,10,2.0,0.0,xavier-adibi-1
Spencer Adkins,2007-10-06,6,Miami (FL),@,North Carolina,L,6,0,6,0.0,0.0,spencer-adkins-1
Al Afalava,2007-10-06,6,Oregon State,,Arizona,W,3,0,3,0.0,0.0,al-afalava-1
Vincent Agnew,2007-10-06,6,Central Michigan,@,Ball State,W,0,2,2,0.0,0.0,vincent-agnew-1
Kartay Agobottah,2007-10-06,5,North Texas,,Louisiana,L,2,2,4,1.0,0.0,kartay-agobottah-1
Andrew Aguila,2007-10-06,6,Central Michigan,@,Ball State,W,1,0,1,0.0,0.0,andrew-aguila-1
Fevaea'I Ahmu,2007-10-06,6,Washington State,,Arizona State,L,2,1,3,1.0,1.0,fevaeai-ahmu-1
Kamar Aiken,2007-10-06,5,Central Florida,@,East Carolina,L,1,0,1,0.0,0.0,kamar-aiken-1
Greg Akinbiyi,2007-10-06,6,Duke,,Wake Forest,L,1,2,3,0.5,0.0,greg-akinbiyi-1
Kevin Akins,2007-10-06,6,Boston College,,Bowling Green State,W,1,1,2,0.0,0.0,kevin-akins-1
Alex Albright,2007-10-06,6,Boston College,,Bowling Green State,W,2,0,2,2.0,2.0,alex-albright-1
Ben Alexander,2007-10-06,6,Idaho,@,San Jose State,L,2,8,10,2.0,0.0,ben-alexander-1
Ben Alexander,2007-10-06,6,Texas,N,Oklahoma,L,0,1,1,0.5,0.0,ben-alexander-2
Ed Alexander,2007-10-06,6,Florida Atlantic,,South Florida,L,2,0,2,0.0,0.0,ed-alexander-1
Kevin Alexander,2007-10-06,6,Clemson,,Virginia Tech,L,0,2,2,0.0,0.0,kevin-alexander-1
Van Alexander,2007-10-06,5,Missouri,,Nebraska,W,3,2,5,1.0,1.0,van-alexander-1
James Alford,2007-10-06,6,Arizona,@,Oregon State,L,0,1,1,0.0,0.0,james-alford-1
Asher Allen,2007-10-06,6,Georgia,@,Tennessee,L,4,3,7,0.0,0.0,asher-allen-1
Caleb Allen,2007-10-06,6,Baylor,,Colorado,L,1,1,2,0.0,0.0,caleb-allen-1
Chris Allen,2007-10-06,6,Ball State,,Central Michigan,L,1,3,4,0.0,0.0,chris-allen-1
Franchot Allen,2007-10-06,6,West Virginia,@,Syracuse,W,1,0,1,0.0,0.0,franchot-allen-1
Jeff Allen,2007-10-06,6,Maryland,,Georgia Tech,W,2,2,4,0.0,0.0,jeff-allen-1
Josh Allen,2007-10-06,6,Northern Illinois,@,Temple,L,2,3,5,0.0,0.0,josh-allen-4
Nate Allen,2007-10-06,5,South Florida,@,Florida Atlantic,W,3,2,5,0.0,0.0,nate-allen-1
Neel Allen,2007-10-06,6,Minnesota,@,Indiana,L,1,1,2,0.0,0.0,neel-allen-1
Russell Allen,2007-10-06,5,San Diego State,@,Colorado State,W,6,2,8,0.0,0.0,russell-allen-1
Trent Allen,2007-10-06,5,Houston,@,Alabama,L,0,2,2,0.5,0.0,trent-allen-1
Cj Allen-Jones,2007-10-06,6,Hawaii,,Utah State,W,0,1,1,0.0,0.0,cj-allen-jones-1
Brett Alstatt,2007-10-06,5,Kansas State,,Kansas,L,1,0,1,0.0,0.0,brett-alstatt-1
Hunter Altman,2007-10-06,6,Air Force,,Nevada-Las Vegas,W,2,7,9,1.0,0.5,hunter-altman-1
Prince Amukamara,2007-10-06,6,Nebraska,@,Missouri,L,1,0,1,0.0,0.0,prince-amukamara-1
Braxton Amy,2007-10-06,6,Texas-El Paso,,Tulsa,W,3,5,8,0.5,0.0,braxton-amy-1
Brandon Anderson,2007-10-06,6,Akron,@,Western Michigan,W,1,1,2,0.0,0.0,brandon-anderson-1
Jeffery Anderson,2007-10-06,5,Alabama-Birmingham,@,Mississippi State,L,0,1,1,0.0,0.0,jeffery-anderson-1
Jemarr Anderson,2007-10-06,6,Temple,,Northern Illinois,W,0,1,1,0.0,0.0,jemarr-anderson-1
Paul Anderson,2007-10-06,6,Boston College,,Bowling Green State,W,3,1,4,0.0,0.0,paul-anderson-1
Terrance Anderson,2007-10-06,6,Oklahoma State,@,Texas A&M,L,1,0,1,0.0,0.0,terrance-anderson-1
Quinton Andrews,2007-10-06,6,West Virginia,@,Syracuse,W,2,2,4,0.0,0.0,quinton-andrews-1
Mike Anello,2007-10-06,6,Notre Dame,@,UCLA,W,1,0,1,0.0,0.0,mike-anello-1
Pat Angerer,2007-10-06,6,Iowa,@,Penn State,L,0,1,1,0.0,0.0,pat-angerer-1
Tanner Antle,2007-10-06,5,Tulsa,@,Texas-El Paso,L,1,0,1,0.0,0.0,tanner-antle-1
Brandon Antwine,2007-10-06,6,Florida,@,Louisiana State,L,0,1,1,0.0,0.0,brandon-antwine-1
Antonio Appleby,2007-10-06,6,Virginia,@,Middle Tennessee State,W,5,0,5,0.0,0.0,antonio-appleby-1
Javier Arenas,2007-10-06,6,Alabama,,Houston,W,1,1,2,0.0,0.0,javier-arenas-1
Carlos Armour,2007-10-06,6,Miami (FL),@,North Carolina,L,5,1,6,0.0,0.0,carlos-armour-1
Mario Armstrong,2007-10-06,6,Western Michigan,,Akron,L,1,4,5,0.0,0.0,mario-armstrong-1
Stanley Arnoux,2007-10-06,5,Wake Forest,@,Duke,W,1,0,1,0.0,0.0,stanley-arnoux-1
Malcolm Arrington,2007-10-06,6,Northwestern,@,Michigan State,W,3,6,9,1.5,0.0,malcolm-arrington-1
Jabari Arthur,2007-10-06,6,Akron,@,Western Michigan,W,1,0,1,0.0,0.0,jabari-arthur-1
Larry Asante,2007-10-06,6,Nebraska,@,Missouri,L,0,2,2,0.0,0.0,larry-asante-1
Ell Ash,2007-10-06,5,Houston,@,Alabama,L,2,0,2,0.0,0.0,ell-ash-1
Geno Atkins,2007-10-06,6,Georgia,@,Tennessee,L,1,0,1,0.0,0.0,geno-atkins-1
Walter Atkins,2007-10-06,6,Toledo,,Liberty,W,4,3,7,1.0,0.0,walter-atkins-1
Nyere Aumaitre,2007-10-06,6,Iowa,@,Penn State,L,2,4,6,0.5,0.0,nyere-aumaitre-1
Orkeys Auriene,2007-10-06,6,Louisiana,@,North Texas,W,2,1,3,0.0,0.0,orkeys-auriene-1
David Ausberry,2007-10-06,5,Southern California,,Stanford,L,1,0,1,0.0,0.0,david-ausberry-1
Marvin Austin,2007-10-06,6,North Carolina,,Miami (FL),W,2,1,3,1.0,1.0,marvin-austin-1
Cliff Avril,2007-10-06,6,Purdue,,Ohio State,L,6,0,6,1.0,0.0,cliff-avril-1
Emmanuel Awofadeju,2007-10-06,5,Stanford,@,Southern California,W,0,1,1,0.0,0.0,emmanuel-awofadeju-1
Adrian Aye-Darko,2007-10-06,6,Duke,,Wake Forest,L,5,2,7,0.0,0.0,adrian-aye-darko-1
Robert Ayers,2007-10-06,5,Tennessee,,Georgia,W,1,0,1,0.0,0.0,robert-ayers-1
Leyon Azubuike,2007-10-06,6,Temple,,Northern Illinois,W,1,1,2,0.0,0.0,leyon-azubuike-1
Patrick Bailey,2007-10-06,6,Duke,,Wake Forest,L,0,1,1,0.0,0.0,patrick-bailey-1
Tim Bailey,2007-10-06,6,Mississippi State,,Alabama-Birmingham,W,1,2,3,1.0,0.0,tim-bailey-1
Andrew Bain,2007-10-06,6,Miami (FL),@,North Carolina,L,1,0,1,0.0,0.0,andrew-bain-1
Adrian Baker,2007-10-06,5,Bowling Green State,@,Boston College,L,1,2,3,1.0,0.0,adrian-baker-1
Antonio Baker,2007-10-06,5,Louisiana Tech,@,Mississippi,L,1,2,3,0.0,0.0,antonio-baker-1
Chris Baker,2007-10-06,6,Penn State,,Iowa,W,3,1,4,0.0,0.0,chris-baker-4
Lewis Baker,2007-10-06,6,Oklahoma,N,Texas,W,1,1,2,0.0,0.0,lewis-baker-1
Ryan Baker,2007-10-06,6,Purdue,,Ohio State,L,3,0,3,1.0,0.0,ryan-baker-1
Ervin Baldwin,2007-10-06,6,Michigan State,,Northwestern,L,2,1,3,1.5,0.0,ervin-baldwin-1
Brandon Balkcom,2007-10-06,5,Kansas State,,Kansas,L,0,1,1,0.0,0.0,brandon-balkcom-1
Marcus Ball,2007-10-06,5,Florida State,,North Carolina State,W,2,2,4,1.0,1.0,marcus-ball-1
Shannon Ballard,2007-10-06,6,Ohio,@,Buffalo,L,0,1,1,0.0,0.0,shannon-ballard-1
Kentwan Balmer,2007-10-06,6,North Carolina,,Miami (FL),W,3,1,4,0.0,0.0,kentwan-balmer-1
Chris Baloney,2007-10-06,6,Arizona State,@,Washington State,W,0,1,1,0.0,0.0,chris-baloney-1
Adam Banks,2007-10-06,6,Duke,,Wake Forest,L,3,3,6,0.0,0.0,adam-banks-1
Cornell Banks,2007-10-06,5,Fresno State,@,Nevada,W,1,1,2,0.0,0.0,cornell-banks-1
Gary Banks,2007-10-06,6,Troy,@,Florida International,W,0,1,1,0.0,0.0,gary-banks-1
Greg Banks,2007-10-06,6,Michigan,,Eastern Michigan,W,2,0,2,0.0,0.0,greg-banks-1
Jon Banks,2007-10-06,6,Iowa State,@,Texas Tech,L,1,2,3,0.0,0.0,jon-banks-1
Nate Banks,2007-10-06,6,Mississippi,,Louisiana Tech,W,1,0,1,0.0,0.0,nate-banks-1
Dominique Barber,2007-10-06,6,Minnesota,@,Indiana,L,5,0,5,1.0,1.0,dominique-barber-1
Gonzalo Barinaga,2007-10-06,6,Ball State,,Central Michigan,L,0,2,2,1.0,0.0,gonzalo-barinaga-1
Kevin Barnes,2007-10-06,6,Maryland,,Georgia Tech,W,8,2,10,1.0,0.0,kevin-barnes-1
Thomas Barnes,2007-10-06,6,North Carolina State,@,Florida State,L,1,0,1,1.0,1.0,thomas-barnes-1
Yaniv Barnett,2007-10-06,6,Arizona,@,Oregon State,L,2,1,3,0.0,0.0,yaniv-barnett-1
Alonzo Barrett,2007-10-06,6,Colorado,@,Baylor,W,1,0,1,1.0,0.0,alonzo-barrett-1
Josh Barrett,2007-10-06,6,Arizona State,@,Washington State,W,3,2,5,0.0,0.0,josh-barrett-1
Kris Bartels,2007-10-06,6,Florida Atlantic,,South Florida,L,4,2,6,1.0,0.0,kris-bartels-1
Cody Basler,2007-10-06,5,Bowling Green State,@,Boston College,L,3,2,5,1.0,0.0,cody-basler-1
Kevin Basped,2007-10-06,5,Nevada,,Fresno State,L,0,1,1,0.0,0.0,kevin-basped-1
Ray Bass,2007-10-06,5,San Diego State,@,Colorado State,W,3,0,3,0.0,0.0,ray-bass-1
Jaron Baston,2007-10-06,5,Missouri,,Nebraska,W,1,0,1,0.0,0.0,jaron-baston-1
Nick Bates,2007-10-06,5,Fresno State,@,Nevada,W,3,0,3,1.0,1.0,nick-bates-1
Deante Battle,2007-10-06,6,Northwestern,@,Michigan State,W,1,2,3,0.0,0.0,deante-battle-1
Roderick Battle,2007-10-06,6,Georgia,@,Tennessee,L,1,0,1,0.0,0.0,roderick-battle-1
Darrius Battles,2007-10-06,5,Louisiana-Monroe,,Arkansas State,W,5,1,6,0.0,0.0,darrius-battles-1
Cameron Bayne,2007-10-06,5,Nevada,,Fresno State,L,1,1,2,0.0,0.0,cameron-bayne-1
Bayoh,2007-10-06,5,Rutgers,,Cincinnati,L,0,1,1,0.0,0.0,bayoh-1
Jeremy Beal,2007-10-06,6,Oklahoma,N,Texas,W,1,0,1,0.0,0.0,jeremy-beal-1
Deon Beasley,2007-10-06,6,Texas,N,Oklahoma,L,3,0,3,1.0,0.0,deon-beasley-1
Jason Beauchamp,2007-10-06,6,Nevada-Las Vegas,@,Air Force,L,0,1,1,0.0,0.0,jason-beauchamp-1
Darry Beckwith,2007-10-06,6,Louisiana State,,Florida,W,1,2,3,0.0,0.0,darry-beckwith-1
John Bedics,2007-10-06,6,North Carolina State,@,Florida State,L,1,1,2,0.5,0.5,john-bedics-1
Jean Beljour,2007-10-06,5,Rutgers,,Cincinnati,L,0,2,2,0.0,0.0,jean-beljour-1
Allen Bell,2007-10-06,6,Iowa State,@,Texas Tech,L,1,0,1,0.0,0.0,allen-bell-1
Beau Bell,2007-10-06,6,Nevada-Las Vegas,@,Air Force,L,5,3,8,0.0,0.0,beau-bell-1
Cameron Bell,2007-10-06,6,Iowa State,@,Texas Tech,L,1,0,1,0.0,0.0,cameron-bell-1
Josh Bell,2007-10-06,6,Baylor,,Colorado,L,5,4,9,1.0,0.0,josh-bell-1
Kris Bell,2007-10-06,6,East Carolina,,Central Florida,W,1,2,3,0.0,0.0,kris-bell-1
Lorne Bell,2007-10-06,5,Fresno State,@,Nevada,W,5,0,5,0.0,0.0,lorne-bell-1
Pierre Bell,2007-10-06,6,East Carolina,,Central Florida,W,1,2,3,1.0,0.0,pierre-bell-1
Nick Bellore,2007-10-06,6,Central Michigan,@,Ball State,W,1,5,6,0.0,0.0,nick-bellore-1
Billy Bennett,2007-10-06,6,Boston College,,Bowling Green State,W,0,1,1,0.0,0.0,billy-bennett-2
Cory Bennett,2007-10-06,6,Oklahoma,N,Texas,W,0,1,1,0.0,0.0,cory-bennett-1
Michael Bennett,2007-10-06,6,Texas A&M,,Oklahoma State,W,0,1,1,0.0,0.0,michael-bennett-3
Paul Bennett,2007-10-06,5,Alabama-Birmingham,@,Mississippi State,L,1,0,1,0.0,0.0,paul-bennett-1
Patrick Benoist,2007-10-06,5,Vanderbilt,@,Auburn,L,2,0,2,1.0,1.0,patrick-benoist-1
Ted Bentler,2007-10-06,6,Army,,Tulane,W,4,1,5,0.0,0.0,ted-bentler-2
Caleb Berg,2007-10-06,6,Iowa State,@,Texas Tech,L,3,1,4,0.0,0.0,caleb-berg-1
Matt Berning,2007-10-06,6,Central Michigan,@,Ball State,W,2,4,6,0.0,0.0,matt-berning-1
Damien Berry,2007-10-06,6,Miami (FL),@,North Carolina,L,2,0,2,0.0,0.0,damien-berry-1
Eric Berry,2007-10-06,5,Tennessee,,Georgia,W,2,2,4,0.0,0.0,eric-berry-1
Jered Berry,2007-10-06,5,Louisiana-Monroe,,Arkansas State,W,3,0,3,0.0,0.0,jered-berry-1
Scooter Berry,2007-10-06,6,West Virginia,@,Syracuse,W,1,0,1,0.0,0.0,scooter-berry-1
Leon Best,2007-10-06,6,East Carolina,,Central Florida,W,2,1,3,0.0,0.0,leon-best-1
Jonathan Betencourt,2007-10-06,6,Florida International,,Troy,L,0,2,2,0.5,0.0,jonathan-betencourt-1
Michael Bibbs,2007-10-06,6,Iowa State,@,Texas Tech,L,2,0,2,1.0,0.0,michael-bibbs-1
Brandon Bice,2007-10-06,6,Northern Illinois,@,Temple,L,0,3,3,0.0,0.0,brandon-bice-1
Dan Bick,2007-10-06,6,Purdue,,Ohio State,L,4,3,7,0.0,0.0,dan-bick-1
E.J. Biggers,2007-10-06,6,Western Michigan,,Akron,L,3,0,3,0.0,0.0,ej-biggers-1
Tramaine Billie,2007-10-06,6,Clemson,,Virginia Tech,L,8,3,11,1.0,0.0,tramaine-billie-1
Allen Billyk,2007-10-06,6,Virginia,@,Middle Tennessee State,W,3,0,3,0.0,0.0,allen-billyk-1
Blair Bines,2007-10-06,5,Rutgers,,Cincinnati,L,0,1,1,0.0,0.0,blair-bines-1
Brandon Bing,2007-10-06,5,Rutgers,,Cincinnati,L,4,2,6,0.0,0.0,brandon-bing-1
Bront Bird,2007-10-06,6,Texas Tech,,Iowa State,W,1,2,3,0.0,0.0,bront-bird-1
Carson Bird,2007-10-06,6,Air Force,,Nevada-Las Vegas,W,4,3,7,0.0,0.0,carson-bird-1
Jayson Bird,2007-10-06,6,Idaho,@,San Jose State,L,0,1,1,0.0,0.0,jayson-bird-1
Alan Bishop,2007-10-06,6,Utah State,@,Hawaii,L,1,0,1,1.0,1.0,alan-bishop-1
Darrell Blackman,2007-10-06,6,North Carolina State,@,Florida State,L,1,0,1,0.0,0.0,darrell-blackman-1
Jake Blackwood,2007-10-06,6,Georgia Tech,@,Maryland,L,0,1,1,0.0,0.0,jake-blackwood-1
Alex Blake,2007-10-06,5,Louisiana-Monroe,,Arkansas State,W,1,1,2,0.0,0.0,alex-blake-1
Tom Blake,2007-10-06,6,UCLA,,Notre Dame,L,1,2,3,1.0,0.0,tom-blake-1
Mike Blanc,2007-10-06,6,Auburn,,Vanderbilt,W,0,2,2,0.0,0.0,mike-blanc-1
Ryan Blaszczyk,2007-10-06,5,Rutgers,,Cincinnati,L,1,0,1,0.0,0.0,ryan-blaszczyk-1
Fred Bledsoe,2007-10-06,5,Arkansas,,Chattanooga,W,1,0,1,0.5,0.0,fred-bledsoe-1
Rashad Bobino,2007-10-06,6,Texas,N,Oklahoma,L,4,5,9,0.5,0.0,rashad-bobino-1
Demario Bobo,2007-10-06,6,Mississippi State,,Alabama-Birmingham,W,3,1,4,0.0,0.0,demario-bobo-1
Joe Bockheim,2007-10-06,6,Central Michigan,@,Ball State,W,0,1,1,0.0,0.0,joe-bockheim-1
Demonte Bolden,2007-10-06,5,Tennessee,,Georgia,W,1,3,4,0.0,0.0,demonte-bolden-1
Omar Bolden,2007-10-06,6,Arizona State,@,Washington State,W,1,1,2,0.0,0.0,omar-bolden-1
Curtis Bonds,2007-10-06,5,Arkansas State,@,Louisiana-Monroe,L,1,1,2,0.0,0.0,curtis-bonds-1
Brian Bonner,2007-10-06,6,Texas Christian,@,Wyoming,L,4,3,7,1.0,0.0,brian-bonner-1
Cortlan Booker,2007-10-06,6,Ball State,,Central Michigan,L,2,2,4,2.0,0.0,cortlan-booker-1
Caleb Bostic,2007-10-06,6,Miami (OH),@,Kent State,W,3,6,9,1.0,1.0,caleb-bostic-1
Kyle Bosworth,2007-10-06,6,UCLA,,Notre Dame,L,4,0,4,0.0,0.0,kyle-bosworth-1
Corey Boudreaux,2007-10-06,5,San Diego State,@,Colorado State,W,3,0,3,0.0,0.0,corey-boudreaux-1
Brent Bowden,2007-10-06,6,Virginia Tech,@,Clemson,W,1,0,1,0.0,0.0,brent-bowden-1
Alvin Bowen,2007-10-06,6,Iowa State,@,Texas Tech,L,10,5,15,0.5,0.0,alvin-bowen-1
Shane Bowen,2007-10-06,6,Georgia Tech,@,Maryland,L,2,4,6,2.0,2.0,shane-bowen-1
Chris Bowens,2007-10-06,6,Troy,@,Florida International,W,1,0,1,0.0,0.0,chris-bowens-1
Brett Bowers,2007-10-06,6,Oklahoma,N,Texas,W,0,1,1,0.0,0.0,brett-bowers-1
Jessie Bowman,2007-10-06,6,Mississippi State,,Alabama-Birmingham,W,0,1,1,0.0,0.0,jessie-bowman-1
Marcellus Bowman,2007-10-06,6,Boston College,,Bowling Green State,W,1,1,2,0.0,0.0,marcellus-bowman-1
Zackary Bowman,2007-10-06,6,Nebraska,@,Missouri,L,5,3,8,0.0,0.0,zackary-bowman-1
Jason Boyce,2007-10-06,6,Texas-El Paso,,Tulsa,W,0,1,1,0.5,0.0,jason-boyce-1
Bryce Braaksma,2007-10-06,6,Iowa State,@,Texas Tech,L,2,0,2,2.0,2.0,bryce-braaksma-1
Ron Brace,2007-10-06,6,Boston College,,Bowling Green State,W,0,2,2,0.5,0.5,ron-brace-1
Allen Bradford,2007-10-06,5,Southern California,,Stanford,L,0,1,1,0.0,0.0,allen-bradford-1
Chris Bradwell,2007-10-06,6,Troy,@,Florida International,W,2,2,4,2.0,1.0,chris-bradwell-1
Edward Bradwell,2007-10-06,6,Florida Atlantic,,South Florida,L,1,0,1,0.0,0.0,edward-bradwell-1
Fred Branch,2007-10-06,6,Buffalo,,Ohio,W,1,2,3,0.0,0.0,fred-branch-1
Lance Brandenburgh,2007-10-06,6,Nebraska,@,Missouri,L,6,4,10,0.0,0.0,lance-brandenburgh-1
Justin Braska,2007-10-06,6,Western Michigan,,Akron,L,1,0,1,0.0,0.0,justin-braska-1
Lionel Breaux,2007-10-06,6,Mississippi,,Louisiana Tech,W,1,0,1,0.0,0.0,lionel-breaux-1
Josh Brent,2007-10-06,6,Illinois,,Wisconsin,W,0,2,2,0.5,0.5,josh-brent-1
Ricky Brewer,2007-10-06,5,Colorado State,,San Diego State,L,2,2,4,0.5,0.5,ricky-brewer-1
Kyle Brey,2007-10-06,6,Buffalo,,Ohio,W,1,0,1,0.0,0.0,kyle-brey-1
Castine Bridges,2007-10-06,5,Missouri,,Nebraska,W,6,1,7,0.0,0.0,castine-bridges-1
Diyral Briggs,2007-10-06,5,Bowling Green State,@,Boston College,L,3,2,5,0.0,0.0,diyral-briggs-1
Eugene Bright,2007-10-06,6,Purdue,,Ohio State,L,1,0,1,0.0,0.0,eugene-bright-1
James Brindley,2007-10-06,6,Utah State,@,Hawaii,L,4,3,7,0.0,0.0,james-brindley-1
Curtis Brinkley,2007-10-06,6,Syracuse,,West Virginia,L,1,0,1,0.0,0.0,curtis-brinkley-1
Wilbert Brison,2007-10-06,6,Temple,,Northern Illinois,W,0,1,1,0.0,0.0,wilbert-brison-1
Zach Britten,2007-10-06,5,Alabama-Birmingham,@,Mississippi State,L,4,1,5,0.0,0.0,zach-britten-1
Edward Britton,2007-10-06,6,Texas Tech,,Iowa State,W,1,0,1,0.0,0.0,edward-britton-1
Lance Broadus,2007-10-06,6,Washington State,,Arizona State,L,1,5,6,0.5,0.5,lance-broadus-1
Eric Brock,2007-10-06,6,Auburn,,Vanderbilt,W,4,3,7,0.0,0.0,eric-brock-1
Joe Brockington,2007-10-06,6,Notre Dame,@,UCLA,W,4,2,6,1.0,0.0,joe-brockington-1
Adam Brockman,2007-10-06,6,Eastern Michigan,@,Michigan,L,2,2,4,0.0,0.0,adam-brockman-1
