Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Autrey Golden,2013-09-21,3,Texas-El Paso,,Texas-San Antonio,L,2,111,55.5,0,autrey-golden-1
Jamal Golden,2013-09-21,3,Georgia Tech,,North Carolina,W,3,95,31.7,0,jamal-golden-1
Janarion Grant,2013-09-21,4,Rutgers,,Arkansas,W,1,16,16.0,0,janarion-grant-1
J.J. Green,2013-09-21,3,Georgia,,North Texas,W,1,19,19.0,0,jj-green-1
Marion Grice,2013-09-21,3,Arizona State,@,Stanford,L,3,64,21.3,0,marion-grice-1
Andrew Guillot,2013-09-21,4,Louisiana Tech,@,Kansas,L,1,17,17.0,0,andrew-guillot-1
Jerry Harris,2013-09-21,4,Central Michigan,,Toledo,L,1,0,0.0,0,jerry-harris-1
Matthew Harris,2013-09-21,3,Northwestern,,Maine,W,3,72,24.0,0,matthew-harris-1
Keon Hatcher,2013-09-21,4,Arkansas,@,Rutgers,L,2,38,19.0,0,keon-hatcher-1
Eric Hawkins,2013-09-21,4,Arkansas,@,Rutgers,L,1,20,20.0,0,eric-hawkins-2
Nick Hill,2013-09-21,4,Michigan State,@,Notre Dame,L,1,8,8.0,0,nick-hill-1
Adam Hine,2013-09-21,3,Brigham Young,,Utah,L,2,45,22.5,0,adam-hine-1
Ryan Hofmeister,2013-09-21,3,UCLA,,New Mexico State,W,1,-5,-5.0,0,ryan-hofmeister-1
Stephen Houston,2013-09-21,4,Indiana,,Missouri,L,1,22,22.0,0,stephen-houston-1
Mario Hull,2013-09-21,3,Rice,N,Houston,L,2,40,20.0,0,mario-hull-1
Akeem Hunt,2013-09-21,4,Purdue,@,Wisconsin,L,6,148,24.7,0,akeem-hunt-1
Marcus Jackson,2013-09-21,4,Louisiana,@,Akron,W,1,11,11.0,0,marcus-jackson-3
Darius Jennings,2013-09-21,2,Virginia,,Virginia Military Institute,W,1,32,32.0,0,darius-jennings-1
Duke Johnson,2013-09-21,2,Miami (FL),,Savannah State,W,1,95,95.0,0,duke-johnson-1
Christion Jones,2013-09-21,3,Alabama,,Colorado State,W,2,46,23.0,0,christion-jones-1
Kam Jones,2013-09-21,4,Texas-San Antonio,@,Texas-El Paso,W,2,37,18.5,0,kam-jones-1
Marcus Jones,2013-09-21,4,Minnesota,,San Jose State,W,1,21,21.0,0,marcus-jones-8
Donnie King Jr.,2013-09-21,3,Hawaii,@,Nevada,L,1,19,19.0,0,donnie-king-jr-1
Macgarrett Kings Jr.,2013-09-21,4,Michigan State,@,Notre Dame,L,1,16,16.0,0,macgarrett-kings-jr-1
Demitri Knowles,2013-09-21,4,Virginia Tech,,Marshall,W,3,66,22.0,0,demitri-knowles-1
Anthony Lacoste,2013-09-21,4,Air Force,,Wyoming,L,1,20,20.0,0,anthony-lacoste-1
Kyle Lark,2013-09-21,4,Western Michigan,@,Iowa,L,2,27,13.5,0,kyle-lark-1
Paul Lasike,2013-09-21,3,Brigham Young,,Utah,L,3,63,21.0,0,paul-lasike-1
Cre'Von Leblanc,2013-09-21,4,Florida Atlantic,,Middle Tennessee State,L,3,81,27.0,0,crevon-leblanc-1
Marqise Lee,2013-09-21,4,Southern California,,Utah State,W,1,34,34.0,0,marqise-lee-1
Jameon Lewis,2013-09-21,4,Mississippi State,,Troy,W,1,21,21.0,0,jameon-lewis-1
Tommylee Lewis,2013-09-21,3,Northern Illinois,,Eastern Illinois,W,3,34,11.3,0,tommylee-lewis-1
William Likely,2013-09-21,4,Maryland,N,West Virginia,W,1,31,31.0,0,william-likely-1
Colin Lockett,2013-09-21,3,San Diego State,,Oregon State,L,4,101,25.3,0,colin-lockett-1
Tyler Lockett,2013-09-21,4,Kansas State,@,Texas,L,4,96,24.0,0,tyler-lockett-1
Paris Logan,2013-09-21,3,Northern Illinois,,Eastern Illinois,W,1,17,17.0,0,paris-logan-1
Steven Manfro,2013-09-21,3,UCLA,,New Mexico State,W,1,70,70.0,0,steven-manfro-1
Tre Mason,2013-09-21,4,Auburn,@,Louisiana State,L,1,14,14.0,0,tre-mason-1
Joseph Matthews,2013-09-21,4,New Mexico State,@,UCLA,L,2,33,16.5,0,joseph-matthews-1
K.J. Maye,2013-09-21,4,Minnesota,,San Jose State,W,1,0,0.0,0,kj-maye-1
Delshawn McClellon,2013-09-21,4,Utah,@,Brigham Young,W,2,39,19.5,0,delshawn-mcclellon-1
Cassius McDowell,2013-09-21,4,Toledo,@,Central Michigan,W,1,3,3.0,0,cassius-mcdowell-1
J.D. McKissic,2013-09-21,4,Arkansas State,@,Memphis,L,3,82,27.3,0,jd-mckissic-1
Devontae McNeal,2013-09-21,4,Louisiana-Monroe,@,Baylor,L,1,18,18.0,0,devontae-mcneal-1
Willie McNeal,2013-09-21,3,Western Kentucky,,Morgan State,W,1,28,28.0,0,willie-mcneal-1
Drew Miller,2013-09-21,4,North Texas,@,Georgia,L,1,15,15.0,0,drew-miller-1
Josiah Monroe,2013-09-21,4,Texas-San Antonio,@,Texas-El Paso,W,1,13,13.0,0,josiah-monroe-1
Richard Montgomery,2013-09-21,4,Idaho,@,Washington State,L,2,27,13.5,0,richard-montgomery-1
Ty Montgomery,2013-09-21,3,Stanford,,Arizona State,W,3,81,27.0,0,ty-montgomery-1
Ronnie Moore,2013-09-21,3,Bowling Green State,,Murray State,W,1,19,19.0,0,ronnie-moore-3
George Morris II,2013-09-21,4,Syracuse,,Tulane,W,1,15,15.0,0,george-morris-ii-1
Raheem Mostert,2013-09-21,4,Purdue,@,Wisconsin,L,1,20,20.0,0,raheem-mostert-1
Marcus Murphy,2013-09-21,3,Missouri,@,Indiana,W,1,18,18.0,0,marcus-murphy-1
Jalen Noble,2013-09-21,4,Army,,Wake Forest,L,3,44,14.7,0,jalen-noble-1
Dennis Norfleet,2013-09-21,4,Michigan,@,Connecticut,W,2,45,22.5,0,dennis-norfleet-1
Nicholas Norris,2013-09-21,3,Western Kentucky,,Morgan State,W,1,12,12.0,0,nicholas-norris-1
Damon Ogburn Jr.,2013-09-21,3,San Jose State,@,Minnesota,L,5,83,16.6,0,damon-ogburn-jr-1
Daz'Mond Patterson,2013-09-21,3,Ohio,,Austin Peay,W,1,37,37.0,0,dazmond-patterson-1
Solomon Patton,2013-09-21,3,Florida,,Tennessee,W,2,53,26.5,0,solomon-patton-1
Lafayette Pitts,2013-09-21,3,Pittsburgh,@,Duke,W,1,15,15.0,0,lafayette-pitts-1
Macon Plewa,2013-09-21,4,Iowa,,Western Michigan,W,1,36,36.0,0,macon-plewa-1
Chris Pohlman,2013-09-21,3,Bowling Green State,,Murray State,W,1,10,10.0,0,chris-pohlman-1
Darius Polk,2013-09-21,4,Kent State,@,Penn State,L,5,111,22.2,0,darius-polk-1
Darius Powell,2013-09-21,2,Alabama-Birmingham,,Northwestern State,W,1,14,14.0,0,darius-powell-2
Shaquille Powell,2013-09-21,4,Duke,,Pittsburgh,L,3,61,20.3,0,shaquille-powell-1
Quron Pratt,2013-09-21,4,Rutgers,,Arkansas,W,1,17,17.0,0,quron-pratt-1
Loucheiz Purifoy,2013-09-21,3,Florida,,Tennessee,W,1,21,21.0,0,loucheiz-purifoy-1
Michael Raby,2013-09-21,4,Ball State,@,Eastern Michigan,W,1,5,5.0,0,michael-raby-1
Deandre Reaves,2013-09-21,4,Marshall,@,Virginia Tech,L,2,47,23.5,0,deandre-reaves-1
Bernard Reedy,2013-09-21,4,Toledo,@,Central Michigan,W,1,53,53.0,0,bernard-reedy-1
Devin Rushing,2013-09-21,4,Air Force,,Wyoming,L,1,42,42.0,0,devin-rushing-1
Kendall Sanders,2013-09-21,4,Texas,,Kansas State,W,3,72,24.0,0,kendall-sanders-1
Dawan Scott,2013-09-21,3,Miami (OH),,Cincinnati,L,1,15,15.0,0,dawan-scott-1
Justyn Shackleford,2013-09-21,4,Tulane,@,Syracuse,L,2,39,19.5,0,justyn-shackleford-1
Adam Shapiro,2013-09-21,4,New Mexico State,@,UCLA,L,4,74,18.5,0,adam-shapiro-1
Kenny Shaw,2013-09-21,2,Florida State,,Bethune-Cookman,W,1,20,20.0,0,kenny-shaw-1
Darrius Sims,2013-09-21,4,Vanderbilt,@,Massachusetts,W,2,60,30.0,0,darrius-sims-1
Wendell Smallwood,2013-09-21,4,West Virginia,N,Maryland,L,3,56,18.7,0,wendell-smallwood-1
Jamill Smith,2013-09-21,4,Ball State,@,Eastern Michigan,W,1,14,14.0,0,jamill-smith-1
Kevin Smith,2013-09-21,2,Washington,,Idaho State,W,1,9,9.0,0,kevin-smith-3
Richard Smith,2013-09-21,3,Arizona State,@,Stanford,L,1,24,24.0,0,richard-smith-4
Rob Sterling,2013-09-21,3,Northern Illinois,,Eastern Illinois,W,1,4,4.0,0,rob-sterling-1
Jaelen Strong,2013-09-21,3,Arizona State,@,Stanford,L,1,19,19.0,0,jaelen-strong-1
Darryl Surgent,2013-09-21,4,Louisiana,@,Akron,W,1,31,31.0,0,darryl-surgent-1
Sean Tapley,2013-09-21,3,North Carolina,@,Georgia Tech,L,4,115,28.8,0,sean-tapley-1
Clinton Taylor,2013-09-21,4,Florida International,@,Louisville,L,3,47,15.7,0,clinton-taylor-1
Jabryce Taylor,2013-09-21,3,Southern Methodist,@,Texas A&M,L,4,60,15.0,0,jabryce-taylor-1
Mykel Traylor-Bennett,2013-09-21,4,Akron,,Louisiana,L,2,33,16.5,0,mykel-traylor-bennett-1
Wilson Van Hooser,2013-09-21,4,Troy,@,Mississippi State,L,2,29,14.5,0,wilson-van-hooser-2
Marshall Wadleigh,2013-09-21,4,Tulane,@,Syracuse,L,1,0,0.0,0,marshall-wadleigh-1
Von Walker,2013-09-21,4,Penn State,,Kent State,W,1,15,15.0,0,von-walker-1
Kevin Weatherspoon,2013-09-21,3,Pittsburgh,@,Duke,W,1,25,25.0,0,kevin-weatherspoon-1
Nigel Westbrooks,2013-09-21,4,Nevada,,Hawaii,W,1,12,12.0,0,nigel-westbrooks-1
Reggie Whatley,2013-09-21,4,Middle Tennessee State,@,Florida Atlantic,W,2,80,40.0,0,reggie-whatley-1
Deandrew White,2013-09-21,3,Alabama,,Colorado State,W,1,14,14.0,0,deandrew-white-1
Keith Whitely,2013-09-21,3,Nevada-Las Vegas,,Western Illinois,W,1,16,16.0,0,keith-whitely-2
Levonte Whitfield,2013-09-21,2,Florida State,,Bethune-Cookman,W,2,66,33.0,0,levonte-whitfield-1
Trey Williams,2013-09-21,4,Texas A&M,,Southern Methodist,W,3,54,18.0,0,trey-williams-2
Albert Wilson,2013-09-21,3,Georgia State,,Jacksonville State,L,3,97,32.3,0,albert-wilson-1
Chandler Worthy,2013-09-21,4,Troy,@,Mississippi State,L,2,23,11.5,0,chandler-worthy-1
C.J. Zimmerer,2013-09-21,3,Nebraska,,South Dakota State,W,1,5,5.0,0,cj-zimmerer-1
Kyle Zuleger,2013-09-21,4,Wisconsin,,Purdue,W,2,53,26.5,0,kyle-zuleger-1
Albert Gary,2013-09-26,3,Iowa State,@,Tulsa,W,1,14,14.0,0,albert-gary-1
Demitri Knowles,2013-09-26,5,Virginia Tech,@,Georgia Tech,W,1,20,20.0,0,demitri-knowles-1
Zack Langer,2013-09-26,4,Tulsa,,Iowa State,L,1,19,19.0,0,zack-langer-1
Broderick Snoddy,2013-09-26,4,Georgia Tech,,Virginia Tech,L,2,29,14.5,0,broderick-snoddy-1
Darnell Walker Jr.,2013-09-26,4,Tulsa,,Iowa State,L,1,25,25.0,0,darnell-walker-jr-2
Trey Watts,2013-09-26,4,Tulsa,,Iowa State,L,2,42,21.0,0,trey-watts-1
Aaron Wimberly,2013-09-26,3,Iowa State,@,Tulsa,W,1,32,32.0,0,aaron-wimberly-1
Tim Crawley,2013-09-27,4,San Jose State,,Utah State,L,3,37,12.3,0,tim-crawley-1
J.D. Falslev,2013-09-27,4,Brigham Young,,Middle Tennessee State,W,1,4,4.0,0,jd-falslev-1
Kenneth Gilstrap,2013-09-27,5,Middle Tennessee State,@,Brigham Young,L,2,62,31.0,0,kenneth-gilstrap-1
Tay Glover-Wright,2013-09-27,5,Utah State,@,San Jose State,W,1,54,54.0,0,tay-glover-wright-1
Adam Hine,2013-09-27,4,Brigham Young,,Middle Tennessee State,W,1,90,90.0,0,adam-hine-1
Paul Lasike,2013-09-27,4,Brigham Young,,Middle Tennessee State,W,2,50,25.0,0,paul-lasike-1
Damon Ogburn Jr.,2013-09-27,4,San Jose State,,Utah State,L,3,59,19.7,0,damon-ogburn-jr-1
Travis Reynolds,2013-09-27,5,Utah State,@,San Jose State,W,1,0,0.0,0,travis-reynolds-1
Reggie Whatley,2013-09-27,5,Middle Tennessee State,@,Brigham Young,L,2,45,22.5,0,reggie-whatley-1
Nelson Agholor,2013-09-28,5,Southern California,@,Arizona State,L,1,5,5.0,0,nelson-agholor-1
Johnathan Alston,2013-09-28,4,North Carolina State,,Central Michigan,W,3,51,17.0,0,johnathan-alston-1
Markeith Ambles,2013-09-28,4,Houston,@,Texas-San Antonio,W,1,39,39.0,0,markeith-ambles-2
David Anaya,2013-09-28,4,New Mexico,,Nevada-Las Vegas,L,2,46,23.0,0,david-anaya-1
Robby Anderson,2013-09-28,4,Temple,@,Idaho,L,2,52,26.0,0,robby-anderson-1
Antonio Andrews,2013-09-28,5,Western Kentucky,,Navy,W,2,33,16.5,0,antonio-andrews-1
John Armstrong,2013-09-28,5,Wake Forest,@,Clemson,L,2,38,19.0,0,john-armstrong-2
George Atkinson III,2013-09-28,5,Notre Dame,,Oklahoma,L,1,29,29.0,0,george-atkinson-iii-1
Demarcus Ayers,2013-09-28,4,Houston,@,Texas-San Antonio,W,2,32,16.0,0,demarcus-ayers-1
Johnell Barnes,2013-09-28,5,Duke,,Troy,W,1,18,18.0,0,johnell-barnes-1
Odell Beckham Jr.,2013-09-28,5,Louisiana State,@,Georgia,L,7,175,25.0,0,odell-beckham-jr-1
Dan Beilinson,2013-09-28,5,Duke,,Troy,W,1,-4,-4.0,0,dan-beilinson-1
Josh Bell,2013-09-28,4,Texas-El Paso,@,Colorado State,L,2,41,20.5,0,josh-bell-2
Fransohn Bickley,2013-09-28,5,Akron,@,Bowling Green State,L,3,53,17.7,0,fransohn-bickley-1
Javess Blue,2013-09-28,4,Kentucky,,Florida,L,1,19,19.0,0,javess-blue-1
Aaron Bradley,2013-09-28,5,Nevada,,Air Force,W,1,12,12.0,0,aaron-bradley-1
Ladarius Brown,2013-09-28,4,Texas Christian,,Southern Methodist,W,1,45,45.0,0,ladarius-brown-1
Brandon Burks,2013-09-28,5,Troy,@,Duke,L,1,20,20.0,0,brandon-burks-1
Dallas Burroughs,2013-09-28,5,Boise State,,Southern Mississippi,W,2,40,20.0,0,dallas-burroughs-1
Dante Butler,2013-09-28,5,Tulane,@,Louisiana-Monroe,W,1,17,17.0,0,dante-butler-1
Teondray Caldwell,2013-09-28,5,Washington State,,Stanford,L,3,51,17.0,0,teondray-caldwell-1
Ernest Calhoun,2013-09-28,5,Kent State,@,Western Michigan,W,2,37,18.5,0,ernest-calhoun-1
Devin Campbell,2013-09-28,4,Buffalo,,Connecticut,W,4,128,32.0,0,devin-campbell-1
Ronald Carswell,2013-09-28,5,West Virginia,,Oklahoma State,W,2,14,7.0,0,ronald-carswell-1
B.J. Catalon,2013-09-28,4,Texas Christian,,Southern Methodist,W,2,55,27.5,0,bj-catalon-1
Darevon Chance,2013-09-28,5,Western Michigan,,Kent State,L,4,81,20.3,0,darevon-chance-1
Jalen Claiborne,2013-09-28,5,Wyoming,@,Texas State,L,1,19,19.0,0,jalen-claiborne-1
Thomas Coffman,2013-09-28,5,Colorado State,,Texas-El Paso,W,3,75,25.0,0,thomas-coffman-1
Jordan Cotton,2013-09-28,5,Iowa,@,Minnesota,W,2,40,20.0,0,jordan-cotton-1
Vincent Dallas,2013-09-28,5,Tennessee,,South Alabama,W,1,20,20.0,0,vincent-dallas-1
Reggie Davis,2013-09-28,4,Georgia,,Louisiana State,W,3,51,17.0,0,reggie-davis-4
David Dudeck,2013-09-28,4,Boston College,,Florida State,L,3,48,16.0,0,david-dudeck-1
Devon Edwards,2013-09-28,5,Duke,,Troy,W,1,30,30.0,0,devon-edwards-1
Bruce Ellington,2013-09-28,4,South Carolina,@,Central Florida,W,1,31,31.0,0,bruce-ellington-1
Dezmon Epps,2013-09-28,5,Idaho,,Temple,W,3,53,17.7,0,dezmon-epps-1
Andy Erickson,2013-09-28,4,Texas State,,Wyoming,W,2,41,20.5,0,andy-erickson-1
Quentin Ezell,2013-09-28,3,Navy,@,Western Kentucky,L,1,1,1.0,0,quentin-ezell-1
Roy Finch,2013-09-28,4,Oklahoma,@,Notre Dame,W,2,35,17.5,0,roy-finch-1
Greg Franklin,2013-09-28,4,Alabama-Birmingham,@,Vanderbilt,L,2,23,11.5,0,greg-franklin-1
Trey Franks,2013-09-28,4,Oklahoma,@,Notre Dame,W,1,40,40.0,0,trey-franks-1
Rickey Galvin,2013-09-28,5,Washington State,,Stanford,L,3,71,23.7,0,rickey-galvin-1
Chris Gant,2013-09-28,4,Hawaii,,Fresno State,L,3,105,35.0,0,chris-gant-1
Justin Gilbert,2013-09-28,4,Oklahoma State,@,West Virginia,L,1,20,20.0,0,justin-gilbert-1
T.J. Glover,2013-09-28,4,South Alabama,@,Tennessee,L,2,32,16.0,0,tj-glover-1
Autrey Golden,2013-09-28,4,Texas-El Paso,@,Colorado State,L,4,86,21.5,0,autrey-golden-1
Marion Grice,2013-09-28,4,Arizona State,,Southern California,W,3,78,26.0,0,marion-grice-1
Andrew Guillot,2013-09-28,5,Louisiana Tech,N,Army,L,1,23,23.0,0,andrew-guillot-1
Andre Hal,2013-09-28,5,Vanderbilt,,Alabama-Birmingham,W,1,18,18.0,0,andre-hal-1
Jordan Hall,2013-09-28,5,Ohio State,,Wisconsin,W,1,21,21.0,0,jordan-hall-1
Dawalyn Harper,2013-09-28,5,Toledo,@,Ball State,L,1,11,11.0,0,dawalyn-harper-1
Jerry Harris,2013-09-28,5,Central Michigan,@,North Carolina State,L,2,45,22.5,0,jerry-harris-1
Keon Hatcher,2013-09-28,5,Arkansas,,Texas A&M,L,2,51,25.5,0,keon-hatcher-1
Jeremy Hester,2013-09-28,4,Southern Mississippi,@,Boise State,L,3,36,12.0,0,jeremy-hester-1
Troy Hill,2013-09-28,4,Oregon,,California,W,1,19,19.0,0,troy-hill-2
Derrick Hopkins,2013-09-28,4,South Florida,,Miami (FL),L,3,52,17.3,0,derrick-hopkins-2
Tyler Houk,2013-09-28,5,Nevada,,Air Force,W,1,-2,-2.0,0,tyler-houk-1
Chris Humphrey,2013-09-28,5,Kent State,@,Western Michigan,W,1,10,10.0,0,chris-humphrey-1
Akeem Hunt,2013-09-28,5,Purdue,,Northern Illinois,L,3,61,20.3,0,akeem-hunt-1
Alex Jackson,2013-09-28,5,Washington State,,Stanford,L,2,21,10.5,0,alex-jackson-2
Johnny Jackson,2013-09-28,4,Arizona,@,Washington,L,1,13,13.0,0,johnny-jackson-3
Darius Jennings,2013-09-28,4,Virginia,@,Pittsburgh,L,2,40,20.0,0,darius-jennings-1
Antonio Johnson,2013-09-28,5,Minnesota,,Iowa,L,3,92,30.7,0,antonio-johnson-4
Duke Johnson,2013-09-28,4,Miami (FL),@,South Florida,W,2,40,20.0,0,duke-johnson-1
Kam Jones,2013-09-28,5,Texas-San Antonio,,Houston,L,5,96,19.2,0,kam-jones-1
Marcus Jones,2013-09-28,5,Minnesota,,Iowa,L,1,66,66.0,0,marcus-jones-8
Santonio Jones,2013-09-28,4,Alabama-Birmingham,@,Vanderbilt,L,1,8,8.0,0,santonio-jones-1
Kyle Karempelis,2013-09-28,4,Georgia,,Louisiana State,W,1,23,23.0,0,kyle-karempelis-1
Tevin King,2013-09-28,5,Louisiana Tech,N,Army,L,4,111,27.8,0,tevin-king-1
Anthony Lacoste,2013-09-28,5,Air Force,@,Nevada,L,3,70,23.3,0,anthony-lacoste-1
Tevita Lataimua,2013-09-28,4,Hawaii,,Fresno State,L,1,1,1.0,0,tevita-lataimua-1
Marqise Lee,2013-09-28,5,Southern California,@,Arizona State,L,2,31,15.5,0,marqise-lee-1
Malcolm Lewis,2013-09-28,4,Miami (FL),@,South Florida,W,1,26,26.0,0,malcolm-lewis-2
Tommylee Lewis,2013-09-28,4,Northern Illinois,@,Purdue,W,3,146,48.7,1,tommylee-lewis-1
Colin Lockett,2013-09-28,4,San Diego State,@,New Mexico State,W,2,49,24.5,0,colin-lockett-1
Malcolm Marable,2013-09-28,5,Oregon State,,Colorado,W,1,27,27.0,0,malcolm-marable-1
Korliss Marshall,2013-09-28,5,Arkansas,,Texas A&M,L,3,74,24.7,0,korliss-marshall-1
Roderick McDowell,2013-09-28,4,Clemson,,Wake Forest,W,1,18,18.0,0,roderick-mcdowell-1
J.D. McKissic,2013-09-28,5,Arkansas State,@,Missouri,L,1,27,27.0,0,jd-mckissic-1
Josiah Monroe,2013-09-28,5,Texas-San Antonio,,Houston,L,3,84,28.0,0,josiah-monroe-1
Richard Montgomery,2013-09-28,5,Idaho,,Temple,W,2,44,22.0,0,richard-montgomery-1
Ty Montgomery,2013-09-28,4,Stanford,@,Washington State,W,2,42,21.0,0,ty-montgomery-1
Kailo Moore,2013-09-28,4,Mississippi,@,Alabama,L,2,40,20.0,0,kailo-moore-1
Marques Mosley,2013-09-28,4,Colorado,@,Oregon State,L,1,36,36.0,0,marques-mosley-1
Raheem Mostert,2013-09-28,5,Purdue,,Northern Illinois,L,3,59,19.7,0,raheem-mostert-1
Khalfani Muhammad,2013-09-28,4,California,@,Oregon,L,1,25,25.0,0,khalfani-muhammad-1
Marcus Murphy,2013-09-28,4,Missouri,,Arkansas State,W,4,90,22.5,0,marcus-murphy-1
Shaquille Murray-Lawrence,2013-09-28,5,Nevada-Las Vegas,@,New Mexico,W,5,92,18.4,0,shaquille-murray-lawrence-1
Jalen Noble,2013-09-28,5,Army,N,Louisiana Tech,W,1,6,6.0,0,jalen-noble-1
Solomon Patton,2013-09-28,4,Florida,@,Kentucky,W,1,14,14.0,0,solomon-patton-1
Damian Payne,2013-09-28,4,Houston,@,Texas-San Antonio,W,1,20,20.0,0,damian-payne-1
Nate Phillips,2013-09-28,4,Arizona,@,Washington,L,3,59,19.7,0,nate-phillips-1
Lance Ray,2013-09-28,4,East Carolina,@,North Carolina,W,4,92,23.0,0,lance-ray-1
Micah Reed,2013-09-28,4,Central Florida,,South Carolina,L,1,16,16.0,0,micah-reed-2
Bernard Reedy,2013-09-28,5,Toledo,@,Ball State,L,2,51,25.5,0,bernard-reedy-1
Orville Reynolds,2013-09-28,5,Wake Forest,@,Clemson,L,3,68,22.7,0,orville-reynolds-1
Desmond Roland,2013-09-28,4,Oklahoma State,@,West Virginia,L,2,62,31.0,0,desmond-roland-1
Dillon Root,2013-09-28,5,Fresno State,@,Hawaii,W,3,87,29.0,0,dillon-root-1
John Ross,2013-09-28,4,Washington,,Arizona,W,1,6,6.0,0,john-ross-1
Ryan Severson,2013-09-28,4,Colorado,@,Oregon State,L,2,44,22.0,0,ryan-severson-1
Kevon Seymour,2013-09-28,5,Southern California,@,Arizona State,L,1,19,19.0,0,kevon-seymour-1
Adam Shapiro,2013-09-28,5,New Mexico State,,San Diego State,L,1,20,20.0,0,adam-shapiro-1
Tyree Simmons,2013-09-28,5,Colorado State,,Texas-El Paso,W,2,42,21.0,0,tyree-simmons-1
Charles Sims,2013-09-28,5,West Virginia,,Oklahoma State,W,1,15,15.0,0,charles-sims-1
Darrius Sims,2013-09-28,5,Vanderbilt,,Alabama-Birmingham,W,4,96,24.0,0,darrius-sims-1
Justin Sims,2013-09-28,4,Southern Mississippi,@,Boise State,L,2,51,25.5,0,justin-sims-2
Jamill Smith,2013-09-28,5,Ball State,,Toledo,W,2,53,26.5,0,jamill-smith-1
Kevin Smith,2013-09-28,4,Washington,,Arizona,W,1,10,10.0,0,kevin-smith-3
Richard Smith,2013-09-28,4,Arizona State,,Southern California,W,1,12,12.0,0,richard-smith-4
Nelson Spruce,2013-09-28,4,Colorado,@,Oregon State,L,1,17,17.0,0,nelson-spruce-1
Aaron Stafford,2013-09-28,4,Southern Methodist,@,Texas Christian,L,5,109,21.8,0,aaron-stafford-1
William Stanback,2013-09-28,4,Central Florida,,South Carolina,L,2,37,18.5,0,william-stanback-1
Jamari Staples,2013-09-28,4,Alabama-Birmingham,@,Vanderbilt,L,1,19,19.0,0,jamari-staples-1
Rob Sterling,2013-09-28,4,Northern Illinois,@,Purdue,W,1,17,17.0,0,rob-sterling-1
Josh Stewart,2013-09-28,4,Oklahoma State,@,West Virginia,L,1,24,24.0,0,josh-stewart-1
Luke Stice,2013-09-28,4,Houston,@,Texas-San Antonio,W,1,4,4.0,0,luke-stice-1
Dominique Terrell,2013-09-28,4,Virginia,@,Pittsburgh,L,1,5,5.0,0,dominique-terrell-1
De'Anthony Thomas,2013-09-28,4,Oregon,,California,W,1,27,27.0,0,deanthony-thomas-1
Jahad Thomas,2013-09-28,4,Temple,@,Idaho,L,1,19,19.0,0,jahad-thomas-1
Marcus Thomas,2013-09-28,3,Navy,@,Western Kentucky,L,3,59,19.7,0,marcus-thomas-3
T.J. Thomas,2013-09-28,5,Fresno State,@,Hawaii,W,1,11,11.0,0,tj-thomas-1
T.J. Thorpe,2013-09-28,4,North Carolina,,East Carolina,L,7,153,21.9,0,tj-thorpe-1
Jaron Toney,2013-09-28,5,Tennessee,,South Alabama,W,3,66,22.0,0,jaron-toney-1
Bryce Treggs,2013-09-28,4,California,@,Oregon,L,3,66,22.0,0,bryce-treggs-1
Wilson Van Hooser,2013-09-28,5,Troy,@,Duke,L,3,35,11.7,0,wilson-van-hooser-2
Jaylen Walton,2013-09-28,4,Mississippi,@,Alabama,L,2,32,16.0,0,jaylen-walton-1
Craig Wenrick,2013-09-28,4,Texas-El Paso,@,Colorado State,L,1,7,7.0,0,craig-wenrick-1
Jamire Westbrook,2013-09-28,4,Miami (OH),@,Illinois,L,1,22,22.0,0,jamire-westbrook-1
Nigel Westbrooks,2013-09-28,5,Nevada,,Air Force,W,2,36,18.0,0,nigel-westbrooks-1
Daron White,2013-09-28,5,Troy,@,Duke,L,1,14,14.0,0,daron-white-1
Keith Whitely,2013-09-28,5,Nevada-Las Vegas,@,New Mexico,W,1,19,19.0,0,keith-whitely-2
Levonte Whitfield,2013-09-28,4,Florida State,@,Boston College,W,1,17,17.0,0,levonte-whitfield-1
Carlos Wiggins,2013-09-28,4,New Mexico,,Nevada-Las Vegas,L,5,87,17.4,0,carlos-wiggins-1
Courtney Williams,2013-09-28,5,Central Michigan,@,North Carolina State,L,2,79,39.5,0,courtney-williams-2
Kasen Williams,2013-09-28,4,Washington,,Arizona,W,1,49,49.0,0,kasen-williams-1
Rokeem Williams,2013-09-28,4,Miami (OH),@,Illinois,L,1,19,19.0,0,rokeem-williams-1
Scott Williams,2013-09-28,5,Army,N,Louisiana Tech,W,2,42,21.0,0,scott-williams-2
Trey Williams,2013-09-28,5,Texas A&M,@,Arkansas,W,2,57,28.5,0,trey-williams-2
Myles Willis,2013-09-28,4,Boston College,,Florida State,L,3,114,38.0,0,myles-willis-1
Dontre Wilson,2013-09-28,5,Ohio State,,Wisconsin,W,3,66,22.0,0,dontre-wilson-1
Evan Wilson,2013-09-28,4,Illinois,,Miami (OH),W,1,2,2.0,0,evan-wilson-1
Kelsey Young,2013-09-28,4,Stanford,@,Washington State,W,1,20,20.0,0,kelsey-young-1
Kyle Zuleger,2013-09-28,5,Wisconsin,@,Ohio State,L,3,54,18.0,0,kyle-zuleger-1
Cortney Davis,2013-10-03,6,Louisiana-Monroe,,Western Kentucky,L,4,83,20.8,0,cortney-davis-1
