Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Andre Woodson,2005-09-17,3,Kentucky,@,Indiana,L,10,18,55.6,133,1,0,136.0,andre-woodson-1
Kyle Wright,2005-09-17,2,Miami (FL),@,Clemson,W,16,26,61.5,152,1,0,123.3,kyle-wright-1
Charles Wynn,2005-09-17,3,Ball State,@,Auburn,L,0,1,0.0,0,0,0,0.0,charles-wynn-1
Jeremy Young,2005-09-17,2,Southern Mississippi,,McNeese State,W,4,7,57.1,61,0,0,130.3,jeremy-young-1
Vince Young,2005-09-17,3,Texas,,Rice,W,8,14,57.1,101,0,1,103.5,vince-young-1
Justin Zwick,2005-09-17,3,Ohio State,,San Diego State,W,9,10,90.0,47,0,0,129.5,justin-zwick-1
Omar Jacobs,2005-09-21,3,Bowling Green State,@,Boise State,L,18,36,50.0,220,3,0,128.8,omar-jacobs-1
Taylor Tharp,2005-09-21,3,Boise State,,Bowling Green State,W,1,3,33.3,7,0,0,52.9,taylor-tharp-1
Jared Zabransky,2005-09-21,3,Boise State,,Bowling Green State,W,16,23,69.6,202,1,0,157.7,jared-zabransky-1
Shaun Carney,2005-09-22,4,Air Force,@,Utah,L,9,16,56.3,145,0,1,119.9,shaun-carney-1
Danny Embick,2005-09-22,4,Florida Atlantic,,Louisiana-Monroe,L,14,29,48.3,168,2,3,99.0,danny-embick-1
Adam Fitch,2005-09-22,4,Air Force,@,Utah,L,4,9,44.4,89,1,0,164.2,adam-fitch-1
Chad Hall,2005-09-22,4,Air Force,@,Utah,L,0,2,0.0,0,0,1,-100.0,chad-hall-1
Brian Johnson,2005-09-22,4,Utah,,Air Force,W,21,29,72.4,305,2,1,176.6,brian-johnson-2
Steven Jyles,2005-09-22,4,Louisiana-Monroe,@,Florida Atlantic,W,19,31,61.3,214,2,3,121.2,steven-jyles-1
Reggie McNeal,2005-09-22,3,Texas A&M,,Texas State,W,13,24,54.2,317,2,0,192.6,reggie-mcneal-1
McKinson Souverain,2005-09-22,4,Florida Atlantic,,Louisiana-Monroe,L,0,2,0.0,0,0,1,-100.0,mckinson-souverain-1
Joe Ayoob,2005-09-23,4,California,@,New Mexico State,W,17,26,65.4,284,1,0,169.8,joe-ayoob-1
Zac Dahman,2005-09-23,3,Army,,Iowa State,L,19,33,57.6,233,2,2,124.8,zac-dahman-1
Carlton Jones,2005-09-23,3,Army,,Iowa State,L,0,1,0.0,0,0,1,-200.0,carlton-jones-2
Bret Meyer,2005-09-23,3,Iowa State,@,Army,W,18,26,69.2,158,2,3,122.6,bret-meyer-1
Joey Vincent,2005-09-23,4,New Mexico State,,California,L,18,39,46.2,164,0,2,71.2,joey-vincent-1
Zack Asack,2005-09-24,4,Duke,@,Virginia,L,7,13,53.8,87,1,2,104.7,zack-asack-1
Matt Baker,2005-09-24,3,North Carolina,@,North Carolina State,W,13,23,56.5,177,2,1,141.2,matt-baker-1
Reggie Ball,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,11,27,40.7,143,1,2,82.6,reggie-ball-1
Jeff Ballard,2005-09-24,4,Texas Christian,@,Brigham Young,W,8,12,66.7,150,2,0,226.7,jeff-ballard-1
Billy Barefield,2005-09-24,3,Memphis,@,Tulsa,L,1,4,25.0,18,0,0,62.8,billy-barefield-1
Brett Basanez,2005-09-24,4,Northwestern,,Penn State,L,20,38,52.6,229,0,1,98.0,brett-basanez-1
John Beck,2005-09-24,3,Brigham Young,,Texas Christian,L,30,51,58.8,517,5,2,168.5,john-beck-1
Adam Bednarik,2005-09-24,4,West Virginia,,East Carolina,W,10,12,83.3,116,1,1,175.4,adam-bednarik-1
Taylor Bennett,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,2,5,40.0,0,0,0,40.0,taylor-bennett-1
Matt Bohnet,2005-09-24,4,Eastern Michigan,@,Central Michigan,W,36,56,64.3,380,2,0,133.1,matt-bohnet-1
Chad Bozzo,2005-09-24,3,San Jose State,@,San Diego State,L,7,22,31.8,44,1,1,54.5,chad-bozzo-1
Corey Bramlet,2005-09-24,4,Wyoming,@,Mississippi,W,17,33,51.5,220,2,1,121.5,corey-bramlet-1
Tim Brasic,2005-09-24,4,Illinois,,Michigan State,L,16,30,53.3,148,2,1,110.1,tim-brasic-1
Colt Brennan,2005-09-24,3,Hawaii,@,Idaho,W,34,44,77.3,347,3,0,166.0,colt-brennan-1
Brian Brohm,2005-09-24,3,Louisville,@,South Florida,L,29,47,61.7,389,0,1,127.0,brian-brohm-1
Jon Brown,2005-09-24,4,Kent State,@,Ohio,L,15,19,78.9,106,1,1,132.7,jon-brown-1
Rudy Carpenter,2005-09-24,4,Arizona State,@,Oregon State,W,2,2,100.0,15,0,0,163.0,rudy-carpenter-1
Kellen Clemens,2005-09-24,4,Oregon,,Southern California,L,15,30,50.0,168,1,0,108.0,kellen-clemens-1
Omarr Conner,2005-09-24,4,Mississippi State,,Georgia,L,19,32,59.4,205,1,1,117.3,omarr-conner-1
Brodie Croyle,2005-09-24,4,Alabama,,Arkansas,W,13,27,48.1,173,2,0,126.4,brodie-croyle-1
Ryan Cubit,2005-09-24,4,Western Michigan,@,Temple,W,18,29,62.1,191,2,1,133.3,ryan-cubit-1
Bryan Cupito,2005-09-24,4,Minnesota,,Purdue,W,22,35,62.9,271,3,3,139.0,bryan-cupito-1
Jay Cutler,2005-09-24,4,Vanderbilt,,Richmond,W,28,40,70.0,263,3,0,150.0,jay-cutler-1
Jay Davis,2005-09-24,3,North Carolina State,,North Carolina,L,21,35,60.0,257,1,0,131.1,jay-davis-1
Dennis Dixon,2005-09-24,4,Oregon,,Southern California,L,6,7,85.7,29,0,1,91.9,dennis-dixon-1
Jacob Doss,2005-09-24,4,Wyoming,@,Mississippi,W,0,1,0.0,0,0,0,0.0,jacob-doss-1
Johnny Durocher,2005-09-24,4,Washington,,Notre Dame,L,2,5,40.0,55,1,0,198.4,johnny-durocher-1
Tony Eckert,2005-09-24,4,Southern Methodist,,Tulane,L,4,7,57.1,39,0,0,103.9,tony-eckert-1
Karim El Nokali,2005-09-24,4,Boston College,@,Clemson,W,0,1,0.0,0,0,0,0.0,karim-el-nokali-1
Austen Everson,2005-09-24,4,Ohio,,Kent State,W,13,19,68.4,145,1,2,128.8,austen-everson-1
Allan Evridge,2005-09-24,3,Kansas State,,North Texas,W,5,10,50.0,97,0,0,131.5,allan-evridge-1
Blake Field,2005-09-24,4,Auburn,,Western Kentucky,W,13,22,59.1,200,3,0,180.5,blake-field-1
Kirby Freeman,2005-09-24,3,Miami (FL),,Colorado,W,1,1,100.0,7,0,0,158.8,kirby-freeman-1
Luke Getsy,2005-09-24,3,Akron,,Northern Illinois,W,20,39,51.3,406,5,0,181.0,luke-getsy-1
Tyler Graunke,2005-09-24,3,Hawaii,@,Idaho,W,2,3,66.7,17,0,0,114.3,tyler-graunke-1
Ryan Gunderson,2005-09-24,4,Oregon State,,Arizona State,L,5,6,83.3,70,1,0,236.3,ryan-gunderson-1
Tye Gunn,2005-09-24,4,Texas Christian,@,Brigham Young,W,16,38,42.1,198,0,0,85.9,tye-gunn-1
Robbie Haas,2005-09-24,4,Western Michigan,@,Temple,W,4,7,57.1,36,0,1,71.8,robbie-haas-1
Marques Hagans,2005-09-24,3,Virginia,,Duke,W,13,21,61.9,174,4,0,194.4,marques-hagans-1
Graham Harrell,2005-09-24,3,Texas Tech,,Indiana State,W,9,15,60.0,69,1,0,120.6,graham-harrell-1
Antonio Heffner,2005-09-24,4,South Carolina,,Troy,W,6,9,66.7,91,1,0,188.3,antonio-heffner-1
Chad Henne,2005-09-24,4,Michigan,@,Wisconsin,L,16,34,47.1,258,2,1,124.3,chad-henne-1
Cody Hodges,2005-09-24,3,Texas Tech,,Indiana State,W,25,32,78.1,227,3,1,162.4,cody-hodges-1
Justin Holland,2005-09-24,3,Colorado State,,Nevada,W,15,27,55.6,223,3,0,161.6,justin-holland-1
Sam Hollenbach,2005-09-24,4,Maryland,@,Wake Forest,W,12,22,54.5,169,0,1,110.0,sam-hollenbach-1
Cory Holt,2005-09-24,4,Virginia Tech,,Georgia Tech,W,0,4,0.0,0,0,0,0.0,cory-holt-1
Phil Horvath,2005-09-24,4,Northern Illinois,@,Akron,L,39,52,75.0,486,6,1,187.7,phil-horvath-1
Brian Hoyer,2005-09-24,4,Michigan State,@,Illinois,W,6,8,75.0,70,2,0,231.0,brian-hoyer-1
Will Hudgens,2005-09-24,3,Memphis,@,Tulsa,L,8,19,42.1,129,1,0,116.5,will-hudgens-1
Leon Jackson III,2005-09-24,2,Utah State,,Nevada-Las Vegas,W,19,25,76.0,212,2,0,173.6,leon-jackson-iii-1
Amarri Jackson,2005-09-24,4,South Florida,,Louisville,W,1,1,100.0,11,1,0,522.4,amarri-jackson-1
Robert Johnson,2005-09-24,4,Arkansas,@,Alabama,L,11,26,42.3,81,0,1,60.8,robert-johnson-1
Pat Julmiste,2005-09-24,4,South Florida,,Louisville,W,4,9,44.4,93,0,1,109.0,pat-julmiste-1
Sam Keller,2005-09-24,4,Arizona State,@,Oregon State,W,19,36,52.8,365,4,0,174.6,sam-keller-1
Tavares Kendrick,2005-09-24,3,Florida International,@,Arkansas State,L,6,8,75.0,92,1,1,187.9,tavares-kendrick-1
Brandon Kirsch,2005-09-24,3,Purdue,@,Minnesota,L,15,34,44.1,246,2,2,112.5,brandon-kirsch-1
Joel Klatt,2005-09-24,3,Colorado,@,Miami (FL),L,25,43,58.1,228,0,2,93.4,joel-klatt-1
Robert Lane,2005-09-24,3,Mississippi,,Wyoming,L,7,15,46.7,37,0,2,40.7,robert-lane-1
Chris Leak,2005-09-24,4,Florida,@,Kentucky,W,25,32,78.1,319,4,0,203.1,chris-leak-1
Matt Leinart,2005-09-24,3,Southern California,@,Oregon,W,23,39,59.0,315,3,1,147.1,matt-leinart-1
Michael Machen,2005-09-24,4,Kent State,@,Ohio,L,15,32,46.9,282,1,5,100.0,michael-machen-1
Laurence Maroney,2005-09-24,4,Minnesota,,Purdue,W,0,1,0.0,0,0,0,0.0,laurence-maroney-1
Ben Mauk,2005-09-24,4,Wake Forest,,Maryland,L,18,35,51.4,133,0,0,83.3,ben-mauk-1
Antonio McCoy,2005-09-24,3,Memphis,@,Tulsa,L,0,1,0.0,0,0,0,0.0,antonio-mccoy-1
Mike McGann,2005-09-24,4,Temple,,Western Michigan,L,10,23,43.5,158,0,1,92.5,mike-mcgann-1
Kole McKamey,2005-09-24,4,New Mexico,@,Texas-El Paso,L,15,24,62.5,136,0,1,101.8,kole-mckamey-1
Kalvin McRae,2005-09-24,4,Ohio,,Kent State,W,0,1,0.0,0,0,0,0.0,kalvin-mcrae-1
Carl Meadows,2005-09-24,4,Troy,@,South Carolina,L,12,30,40.0,99,1,1,72.1,carl-meadows-1
Daniel Meager,2005-09-24,3,North Texas,@,Kansas State,L,8,18,44.4,49,0,0,67.3,daniel-meager-1
Blake Mitchell,2005-09-24,4,South Carolina,,Troy,W,11,14,78.6,177,2,0,231.9,blake-mitchell-1
Steven Moffett,2005-09-24,3,Central Florida,,Marshall,W,19,26,73.1,260,1,1,162.1,steven-moffett-1
Dontrell Moore,2005-09-24,4,New Mexico,@,Texas-El Paso,L,0,1,0.0,0,0,0,0.0,dontrell-moore-1
Matt Moore,2005-09-24,4,Oregon State,,Arizona State,L,24,43,55.8,311,0,3,102.6,matt-moore-1
Bernard Morris,2005-09-24,3,Marshall,@,Central Florida,L,8,13,61.5,72,0,0,108.1,bernard-morris-1
Idris Moss,2005-09-24,4,Tulsa,,Memphis,W,0,1,0.0,0,0,1,-200.0,idris-moss-1
Darren Mougey,2005-09-24,4,San Diego State,,San Jose State,W,2,4,50.0,32,1,0,199.7,darren-mougey-1
Chris Nickson,2005-09-24,4,Vanderbilt,,Richmond,W,1,2,50.0,13,0,0,104.6,chris-nickson-1
Nick Noce,2005-09-24,4,Arkansas State,,Florida International,W,11,13,84.6,194,2,0,260.7,nick-noce-1
Kevin O'Connell,2005-09-24,4,San Diego State,,San Jose State,W,23,29,79.3,271,4,0,203.3,kevin-oconnell-2
Christian Olsen,2005-09-24,3,Virginia,,Duke,W,2,4,50.0,40,0,0,134.0,christian-olsen-1
Josh Padrick,2005-09-24,3,Florida International,@,Arkansas State,L,24,37,64.9,270,1,4,113.5,josh-padrick-1
Tyler Palko,2005-09-24,4,Pittsburgh,,Youngstown State,W,14,22,63.6,290,3,1,210.3,tyler-palko-1
Jordan Palmer,2005-09-24,3,Texas-El Paso,,New Mexico,W,16,31,51.6,178,1,1,104.0,jordan-palmer-1
Tony Pennyman,2005-09-24,2,Utah State,,Nevada-Las Vegas,W,0,1,0.0,0,0,0,0.0,tony-pennyman-1
Matt Phillips,2005-09-24,3,North Texas,@,Kansas State,L,1,2,50.0,25,1,0,320.0,matt-phillips-1
James Pinkney,2005-09-24,3,East Carolina,@,West Virginia,L,20,33,60.6,204,1,1,116.5,james-pinkney-1
Josh Portis,2005-09-24,4,Florida,@,Kentucky,W,2,4,50.0,31,0,0,115.1,josh-portis-1
Curtis Pulley,2005-09-24,4,Kentucky,,Florida,L,4,6,66.7,38,0,0,119.9,curtis-pulley-1
Brady Quinn,2005-09-24,4,Notre Dame,@,Washington,W,25,37,67.6,327,1,0,150.7,brady-quinn-1
Lester Ricard,2005-09-24,2,Tulane,@,Southern Methodist,W,22,34,64.7,213,2,1,130.9,lester-ricard-1
Michael Robinson,2005-09-24,4,Penn State,@,Northwestern,W,17,36,47.2,271,3,3,121.3,michael-robinson-1
Jerad Romo,2005-09-24,4,Southern Methodist,,Tulane,L,4,11,36.4,25,0,0,55.5,jerad-romo-1
Jeff Rowe,2005-09-24,3,Nevada,@,Colorado State,L,23,34,67.6,324,3,2,165.0,jeff-rowe-1
Matt Ryan,2005-09-24,4,Boston College,@,Clemson,W,24,42,57.1,221,0,2,91.8,matt-ryan-1
Mike Schneider,2005-09-24,4,Duke,@,Virginia,L,2,5,40.0,21,0,1,35.3,mike-schneider-1
Sonny Shackelford,2005-09-24,4,Washington,,Notre Dame,L,0,1,0.0,0,0,0,0.0,sonny-shackelford-1
Kort Shankweiler,2005-09-24,3,East Carolina,@,West Virginia,L,1,1,100.0,2,0,0,116.8,kort-shankweiler-1
D.J. Shockley,2005-09-24,4,Georgia,@,Mississippi State,W,21,36,58.3,312,2,0,149.5,dj-shockley-1
Jimmy Skinner,2005-09-24,3,Marshall,@,Central Florida,L,25,45,55.6,296,2,2,116.6,jimmy-skinner-1
Kent Smith,2005-09-24,4,Central Michigan,,Eastern Michigan,L,18,31,58.1,182,0,0,107.4,kent-smith-1
Paul Smith,2005-09-24,4,Tulsa,,Memphis,W,15,22,68.2,234,3,0,202.5,paul-smith-2
Troy Smith,2005-09-24,4,Ohio State,,Iowa,W,13,19,68.4,191,2,0,187.6,troy-smith-1
Micheal Spurlock,2005-09-24,3,Mississippi,,Wyoming,L,5,14,35.7,83,1,1,94.8,micheal-spurlock-1
Isaiah Stanback,2005-09-24,4,Washington,,Notre Dame,L,17,34,50.0,353,0,1,131.3,isaiah-stanback-1
Drew Stanton,2005-09-24,4,Michigan State,@,Illinois,W,20,26,76.9,259,5,0,224.1,drew-stanton-1
Shane Steichen,2005-09-24,4,Nevada-Las Vegas,@,Utah State,L,25,43,58.1,265,2,1,120.6,shane-steichen-1
John Stocco,2005-09-24,4,Wisconsin,,Michigan,W,15,32,46.9,147,0,1,79.2,john-stocco-1
Bill Stull,2005-09-24,4,Pittsburgh,,Youngstown State,W,1,2,50.0,17,0,0,121.4,bill-stull-1
Adam Tafralis,2005-09-24,3,San Jose State,@,San Diego State,L,5,18,27.8,57,0,1,43.3,adam-tafralis-1
Drew Tate,2005-09-24,4,Iowa,@,Ohio State,L,22,39,56.4,146,0,1,82.7,drew-tate-1
Marcus Vick,2005-09-24,4,Virginia Tech,,Georgia Tech,W,13,18,72.2,223,1,0,194.6,marcus-vick-1
Jerod Walker,2005-09-24,2,Utah State,,Nevada-Las Vegas,W,2,3,66.7,10,0,0,94.7,jerod-walker-1
Allen Webb,2005-09-24,3,Kansas State,,North Texas,W,10,12,83.3,256,2,1,300.9,allen-webb-1
Pat White,2005-09-24,4,West Virginia,,East Carolina,W,5,8,62.5,64,1,2,121.0,pat-white-1
Charlie Whitehurst,2005-09-24,4,Clemson,,Boston College,L,19,28,67.9,149,0,0,112.6,charlie-whitehurst-1
Steven Wichman,2005-09-24,4,Idaho,,Hawaii,L,8,25,32.0,112,0,1,61.6,steven-wichman-1
Andre Woodson,2005-09-24,4,Kentucky,,Florida,L,11,27,40.7,124,0,3,57.1,andre-woodson-1
Kyle Wright,2005-09-24,3,Miami (FL),,Colorado,W,20,39,51.3,264,1,0,116.6,kyle-wright-1
Justin Zwick,2005-09-24,4,Ohio State,,Iowa,W,1,2,50.0,25,0,0,155.0,justin-zwick-1
Erik Ainge,2005-09-26,3,Tennessee,@,Louisiana State,W,7,19,36.8,54,0,1,50.2,erik-ainge-1
Rick Clausen,2005-09-26,3,Tennessee,@,Louisiana State,W,21,32,65.6,196,1,1,121.1,rick-clausen-1
JaMarcus Russell,2005-09-26,2,Louisiana State,,Tennessee,L,14,28,50.0,158,0,1,90.3,jamarcus-russell-1
Tom Brandstater,2005-09-27,3,Fresno State,,Toledo,W,0,1,0.0,0,0,0,0.0,tom-brandstater-1
Clint Cochran,2005-09-27,4,Toledo,@,Fresno State,L,16,24,66.7,163,1,1,129.1,clint-cochran-1
Paul Pinegar,2005-09-27,3,Fresno State,,Toledo,W,9,16,56.3,69,2,0,133.7,paul-pinegar-1
Josh Betts,2005-09-28,4,Miami (OH),,Cincinnati,W,22,35,62.9,359,3,1,171.6,josh-betts-1
Nick Davila,2005-09-28,4,Cincinnati,@,Miami (OH),L,5,7,71.4,49,1,0,177.4,nick-davila-1
Dustin Grutza,2005-09-28,4,Cincinnati,@,Miami (OH),L,22,39,56.4,199,0,5,73.6,dustin-grutza-1
Mike Kokal,2005-09-28,4,Miami (OH),,Cincinnati,W,1,2,50.0,6,0,0,75.2,mike-kokal-1
Shaun Carney,2005-09-29,5,Air Force,@,Colorado State,L,9,18,50.0,130,1,0,129.0,shaun-carney-1
Adam Fitch,2005-09-29,5,Air Force,@,Colorado State,L,0,2,0.0,0,0,0,0.0,adam-fitch-1
Caleb Hanie,2005-09-29,4,Colorado State,,Air Force,W,1,1,100.0,20,0,0,268.0,caleb-hanie-1
Justin Holland,2005-09-29,4,Colorado State,,Air Force,W,17,26,65.4,318,3,1,198.5,justin-holland-1
Adam Graessle,2005-09-30,5,Pittsburgh,@,Rutgers,L,0,1,0.0,0,0,0,0.0,adam-graessle-1
Ryan Hart,2005-09-30,4,Rutgers,,Pittsburgh,W,12,25,48.0,207,3,2,141.2,ryan-hart-1
Tyler Palko,2005-09-30,5,Pittsburgh,@,Rutgers,L,35,58,60.3,371,4,1,133.4,tyler-palko-1
Mike Teel,2005-09-30,4,Rutgers,,Pittsburgh,W,2,3,66.7,43,0,0,187.1,mike-teel-1
Donald Allen,2005-10-01,3,Louisiana Tech,,New Mexico State,W,3,9,33.3,60,0,0,89.3,donald-allen-1
Dustin Almond,2005-10-01,3,Southern Mississippi,@,East Carolina,W,23,34,67.6,324,2,0,167.1,dustin-almond-1
Joel Armstrong,2005-10-01,3,Rice,@,Alabama-Birmingham,L,4,11,36.4,45,0,2,34.4,joel-armstrong-1
Zack Asack,2005-10-01,5,Duke,,Navy,L,12,16,75.0,111,0,1,120.8,zack-asack-1
Maurice Avery,2005-10-01,4,Memphis,,Texas-El Paso,W,1,2,50.0,43,1,0,395.6,maurice-avery-1
Joe Ayoob,2005-10-01,5,California,,Arizona,W,14,20,70.0,137,2,1,150.5,joe-ayoob-1
Jerry Babb,2005-10-01,4,Louisiana,,Central Florida,L,1,3,33.3,9,0,0,58.5,jerry-babb-1
Matt Baker,2005-10-01,4,North Carolina,,Utah,W,16,31,51.6,267,2,2,132.3,matt-baker-1
Jeff Ballard,2005-10-01,5,Texas Christian,,New Mexico,W,16,28,57.1,192,2,0,138.3,jeff-ballard-1
Billy Barefield,2005-10-01,4,Memphis,,Texas-El Paso,W,12,19,63.2,79,0,0,98.1,billy-barefield-1
Josh Barge,2005-10-01,5,Wyoming,,Nevada-Las Vegas,W,1,1,100.0,28,0,0,335.2,josh-barge-1
Adam Barmann,2005-10-01,4,Kansas,@,Texas Tech,L,8,10,80.0,45,0,0,117.8,adam-barmann-1
John Beck,2005-10-01,4,Brigham Young,@,San Diego State,L,25,49,51.0,261,0,2,87.6,john-beck-1
Adam Bednarik,2005-10-01,5,West Virginia,,Virginia Tech,L,2,3,66.7,18,0,0,117.1,adam-bednarik-1
Shawn Bell,2005-10-01,4,Baylor,@,Texas A&M,L,25,45,55.6,222,1,0,104.3,shawn-bell-1
Matt Bohnet,2005-10-01,5,Eastern Michigan,,Kent State,W,23,40,57.5,218,2,1,114.8,matt-bohnet-1
Rhett Bomar,2005-10-01,4,Oklahoma,,Kansas State,W,12,22,54.5,139,1,0,122.6,rhett-bomar-1
Matt Bonislawski,2005-10-01,4,Connecticut,@,Army,W,18,26,69.2,180,2,0,152.8,matt-bonislawski-1
Corey Bramlet,2005-10-01,5,Wyoming,,Nevada-Las Vegas,W,21,27,77.8,315,3,0,212.4,corey-bramlet-1
Tim Brasic,2005-10-01,5,Illinois,@,Iowa,L,32,44,72.7,233,1,1,120.2,tim-brasic-1
Colt Brennan,2005-10-01,4,Hawaii,,Boise State,L,29,51,56.9,426,4,2,145.1,colt-brennan-1
Alex Brink,2005-10-01,4,Washington State,@,Oregon State,L,31,59,52.5,531,1,4,120.2,alex-brink-1
Brian Brohm,2005-10-01,4,Louisville,,Florida Atlantic,W,15,23,65.2,282,1,0,182.6,brian-brohm-1
Jon Brown,2005-10-01,5,Kent State,@,Eastern Michigan,L,29,45,64.4,243,1,2,108.2,jon-brown-1
Josh Brown,2005-10-01,5,South Carolina,@,Auburn,L,1,1,100.0,-4,0,0,66.4,josh-brown-3
Zac Champion,2005-10-01,3,Louisiana Tech,,New Mexico State,W,2,2,100.0,16,0,0,167.2,zac-champion-1
Colin Clancy,2005-10-01,5,Temple,@,Bowling Green State,L,4,8,50.0,36,0,0,87.8,colin-clancy-1
Rick Clausen,2005-10-01,4,Tennessee,,Mississippi,W,18,35,51.4,206,0,0,100.9,rick-clausen-1
Sean Clayton,2005-10-01,5,Florida Atlantic,@,Louisville,L,3,3,100.0,26,0,0,172.8,sean-clayton-1
Kellen Clemens,2005-10-01,5,Oregon,@,Stanford,W,22,29,75.9,393,3,1,216.9,kellen-clemens-1
Chase Clement,2005-10-01,3,Rice,@,Alabama-Birmingham,L,5,7,71.4,53,1,1,153.6,chase-clement-2
Omarr Conner,2005-10-01,5,Mississippi State,,Louisiana State,L,9,22,40.9,141,1,1,100.7,omarr-conner-1
Brandon Cox,2005-10-01,5,Auburn,,South Carolina,W,19,29,65.5,245,1,0,147.9,brandon-cox-1
James Cox,2005-10-01,4,Colorado,@,Oklahoma State,W,2,2,100.0,17,0,0,171.4,james-cox-1
Chris Crane,2005-10-01,5,Boston College,,Ball State,W,3,4,75.0,42,0,0,163.2,chris-crane-1
Brodie Croyle,2005-10-01,5,Alabama,,Florida,W,14,17,82.4,283,3,0,280.4,brodie-croyle-1
Bryan Cupito,2005-10-01,5,Minnesota,@,Penn State,L,16,28,57.1,174,1,1,114.0,bryan-cupito-1
Jay Cutler,2005-10-01,5,Vanderbilt,,Middle Tennessee State,L,26,44,59.1,245,1,1,108.8,jay-cutler-1
Zac Dahman,2005-10-01,4,Army,,Connecticut,L,13,30,43.3,122,0,3,57.5,zac-dahman-1
Chase Daniel,2005-10-01,4,Missouri,,Texas,L,2,2,100.0,10,0,0,142.0,chase-daniel-1
Courtney Denson,2005-10-01,5,South Florida,@,Miami (FL),L,3,6,50.0,22,0,1,47.5,courtney-denson-1
Michael Desormeaux,2005-10-01,4,Louisiana,,Central Florida,L,14,26,53.8,119,0,2,76.9,michael-desormeaux-1
Dennis Dixon,2005-10-01,5,Oregon,@,Stanford,W,7,8,87.5,63,0,0,153.7,dennis-dixon-1
Jacob Doss,2005-10-01,5,Wyoming,,Nevada-Las Vegas,W,1,3,33.3,3,0,0,41.7,jacob-doss-1
Harry Douglas,2005-10-01,4,Louisville,,Florida Atlantic,W,0,1,0.0,0,0,1,-200.0,harry-douglas-1
Tony Eckert,2005-10-01,5,Southern Methodist,@,Marshall,L,0,3,0.0,0,0,0,0.0,tony-eckert-1
Trent Edwards,2005-10-01,3,Stanford,,Oregon,L,16,28,57.1,156,1,2,101.4,trent-edwards-1
Danny Embick,2005-10-01,5,Florida Atlantic,@,Louisville,L,12,20,60.0,161,1,0,144.1,danny-embick-1
Allan Evridge,2005-10-01,4,Kansas State,@,Oklahoma,L,3,6,50.0,49,0,0,118.6,allan-evridge-1
Blake Field,2005-10-01,5,Auburn,,South Carolina,W,2,5,40.0,20,0,0,73.6,blake-field-1
Matt Flynn,2005-10-01,3,Louisiana State,@,Mississippi State,W,2,4,50.0,25,0,0,102.5,matt-flynn-1
Luke Getsy,2005-10-01,4,Akron,,Central Michigan,L,30,57,52.6,270,2,3,93.5,luke-getsy-1
Royal Gill,2005-10-01,5,New Mexico State,@,Louisiana Tech,L,15,25,60.0,192,1,2,121.7,royal-gill-1
Tyler Graunke,2005-10-01,4,Hawaii,,Boise State,L,1,3,33.3,16,0,0,78.1,tyler-graunke-1
Robbie Haas,2005-10-01,5,Western Michigan,,Buffalo,W,10,16,62.5,134,1,0,153.5,robbie-haas-1
Darrell Hackney,2005-10-01,4,Alabama-Birmingham,,Rice,W,24,33,72.7,339,2,0,179.0,darrell-hackney-1
Marques Hagans,2005-10-01,4,Virginia,@,Maryland,L,17,35,48.6,270,0,0,113.4,marques-hagans-1
Antonio Heffner,2005-10-01,5,South Carolina,@,Auburn,L,15,23,65.2,133,1,0,128.1,antonio-heffner-1
Michael Henig,2005-10-01,5,Mississippi State,,Louisiana State,L,2,4,50.0,32,0,0,117.2,michael-henig-1
Chad Henne,2005-10-01,5,Michigan,@,Michigan State,W,26,35,74.3,256,3,1,158.3,chad-henne-1
Marcus Herford,2005-10-01,4,Kansas,@,Texas Tech,L,0,1,0.0,0,0,0,0.0,marcus-herford-1
Tim Hiller,2005-10-01,5,Western Michigan,,Buffalo,W,3,7,42.9,28,2,0,170.7,tim-hiller-1
Cody Hodges,2005-10-01,4,Texas Tech,,Kansas,W,34,52,65.4,333,1,1,121.7,cody-hodges-1
Sam Hollenbach,2005-10-01,5,Maryland,,Virginia,W,25,33,75.8,320,2,2,165.1,sam-hollenbach-1
Leon Jackson III,2005-10-01,3,Utah State,@,Idaho,L,14,26,53.8,157,1,3,94.2,leon-jackson-iii-1
Jarrod Jackson,2005-10-01,5,Nevada-Las Vegas,@,Wyoming,L,26,48,54.2,239,2,2,101.4,jarrod-jackson-1
Omar Jacobs,2005-10-01,4,Bowling Green State,,Temple,W,26,30,86.7,326,4,0,221.9,omar-jacobs-1
Greg Jennings,2005-10-01,5,Western Michigan,,Buffalo,W,1,1,100.0,22,1,0,614.8,greg-jennings-1
Brian Johnson,2005-10-01,5,Utah,@,North Carolina,L,22,34,64.7,211,1,1,120.7,brian-johnson-2
Robert Johnson,2005-10-01,4,Texas Tech,,Kansas,W,0,1,0.0,0,0,0,0.0,robert-johnson-3
Pat Julmiste,2005-10-01,5,South Florida,@,Miami (FL),L,8,25,32.0,47,1,3,37.0,pat-julmiste-1
Steven Jyles,2005-10-01,5,Louisiana-Monroe,,Arkansas State,W,16,31,51.6,261,2,0,143.6,steven-jyles-1
Sam Keller,2005-10-01,5,Arizona State,,Southern California,L,26,45,57.8,347,2,5,115.0,sam-keller-1
