Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Greg Dortch,2017-09-16,3,Wake Forest,,Utah State,W,2,-11,-5.5,0,greg-dortch-1
Jalen Embry,2017-09-16,3,Northern Illinois,@,Nebraska,W,2,-10,-5.0,0,jalen-embry-1
Chris Finke,2017-09-16,3,Notre Dame,@,Boston College,W,4,5,1.3,0,chris-finke-1
Richaud Floyd,2017-09-16,3,Missouri,,Purdue,L,1,-12,-12.0,0,richaud-floyd-1
Janarion Grant,2017-09-16,3,Rutgers,,Morgan State,W,2,33,16.5,0,janarion-grant-1
Donald Gray,2017-09-16,3,Mississippi State,,Louisiana State,W,2,49,24.5,0,donald-gray-1
Marcus Green,2017-09-16,2,Louisiana-Monroe,,Southern Mississippi,L,4,34,8.5,0,marcus-green-6
Matt Guidry,2017-09-16,2,Texas-San Antonio,,Southern,W,2,0,0.0,0,matt-guidry-1
Mecole Hardman,2017-09-16,3,Georgia,,Samford,W,1,8,8.0,0,mecole-hardman-1
Ajene Harris,2017-09-16,3,Southern California,,Texas,W,2,0,0.0,0,ajene-harris-1
Sam Harris,2017-09-16,3,South Alabama,,Alabama A&M,W,2,13,6.5,0,sam-harris-2
Hunter Hayek,2017-09-16,3,Rutgers,,Morgan State,W,2,14,7.0,0,hunter-hayek-1
Reggie Hemphill-Mapps,2017-09-16,3,Texas,@,Southern California,L,2,29,14.5,0,reggie-hemphill-mapps-1
Thomas Hennigan,2017-09-16,3,Appalachian State,@,Texas State,W,2,8,4.0,0,thomas-hennigan-1
Ja'Deion High,2017-09-16,2,Texas Tech,,Arizona State,W,1,11,11.0,0,jadeion-high-1
K.J. Hill,2017-09-16,3,Ohio State,,Army,W,1,2,2.0,0,kj-hill-1
Boobie Hobbs,2017-09-16,3,Utah,,San Jose State,W,3,95,31.7,0,boobie-hobbs-1
Mohamed Jabbie,2017-09-16,3,Rutgers,,Morgan State,W,1,11,11.0,0,mohamed-jabbie-1
Joshua Jackson,2017-09-16,3,Iowa,,North Texas,W,1,17,17.0,0,joshua-jackson-3
Tanner Jacobson,2017-09-16,4,Brigham Young,,Wisconsin,L,1,1,1.0,0,tanner-jacobson-1
Raymond James,2017-09-16,3,Kent State,@,Marshall,L,4,26,6.5,0,raymond-james-1
Quay Johnson,2017-09-16,3,East Carolina,,Virginia Tech,L,1,-1,-1.0,0,quay-johnson-1
Brady Jones,2017-09-16,2,Texas-San Antonio,,Southern,W,2,7,3.5,0,brady-jones-2
Chris Jones,2017-09-16,2,Coastal Carolina,@,Alabama-Birmingham,L,1,9,9.0,0,chris-jones-17
Marcus Jones,2017-09-16,3,Troy,@,New Mexico State,W,2,13,6.5,0,marcus-jones-11
Christian Kirk,2017-09-16,3,Texas A&M,,Louisiana,W,1,0,0.0,0,christian-kirk-1
Corey Lacanaria,2017-09-16,3,Ball State,,Tennessee Tech,W,1,10,10.0,0,corey-lacanaria-1
Chris Lammons,2017-09-16,3,South Carolina,,Kentucky,L,2,14,7.0,0,chris-lammons-1
Allen Lazard,2017-09-16,3,Iowa State,@,Akron,W,1,0,0.0,0,allen-lazard-1
Ty Lee,2017-09-16,3,Middle Tennessee State,@,Minnesota,L,1,3,3.0,0,ty-lee-1
Jacob Martinez,2017-09-16,3,Buffalo,,Colgate,W,2,5,2.5,0,jacob-martinez-1
Ray-Ray McCloud,2017-09-16,3,Clemson,@,Louisville,W,3,9,3.0,0,ray-ray-mccloud-1
Brandon McDowell,2017-09-16,2,Houston,,Rice,W,2,6,3.0,0,brandon-mcdowell-1
Marcus Milton,2017-09-16,3,Bowling Green State,@,Northwestern,L,1,13,13.0,0,marcus-milton-1
Dillon Mitchell,2017-09-16,3,Oregon,@,Wyoming,W,1,-1,-1.0,0,dillon-mitchell-1
Jamal Morrow,2017-09-16,3,Washington State,,Oregon State,W,1,-2,-2.0,0,jamal-morrow-1
Nate Mullen,2017-09-16,3,UNC Charlotte,,North Carolina A&T,L,3,19,6.3,0,nate-mullen-1
Jared Murphy,2017-09-16,3,Miami (OH),,Cincinnati,L,1,6,6.0,0,jared-murphy-1
Rueben Mwehla,2017-09-16,3,Idaho,@,Western Michigan,L,1,-1,-1.0,0,rueben-mwehla-1
Flynn Nagel,2017-09-16,3,Northwestern,,Bowling Green State,W,3,2,0.7,0,flynn-nagel-1
Jordan Nathan,2017-09-16,3,Utah State,@,Wake Forest,L,1,20,20.0,0,jordan-nathan-1
Charles Nelson,2017-09-16,3,Oregon,@,Wyoming,W,2,1,0.5,0,charles-nelson-2
Nick Nelson,2017-09-16,3,Wisconsin,@,Brigham Young,W,2,3,1.5,0,nick-nelson-2
Ryan Newsome,2017-09-16,3,Arizona State,@,Texas Tech,L,1,11,11.0,0,ryan-newsome-1
Roshauud Paul,2017-09-16,3,Texas A&M,,Louisiana,W,1,24,24.0,0,roshauud-paul-1
Donovan Peoples-Jones,2017-09-16,3,Michigan,,Air Force,W,2,104,52.0,1,donovan-peoples-jones-1
Dante Pettis,2017-09-16,3,Washington,,Fresno State,W,3,86,28.7,1,dante-pettis-1
Darius Phillips,2017-09-16,3,Western Michigan,,Idaho,W,3,98,32.7,0,darius-phillips-1
Demornay Pierson-El,2017-09-16,3,Nebraska,,Northern Illinois,L,5,13,2.6,0,demornay-pierson-el-1
Brandon Powell,2017-09-16,2,Florida,,Tennessee,W,2,14,7.0,0,brandon-powell-1
Byron Pringle,2017-09-16,3,Kansas State,@,Vanderbilt,L,2,4,2.0,0,byron-pringle-1
Austin Proehl,2017-09-16,3,North Carolina,@,Old Dominion,W,2,15,7.5,0,austin-proehl-1
D.J Reed,2017-09-16,3,Kansas State,@,Vanderbilt,L,2,13,6.5,0,dj-reed-2
Sean Riley,2017-09-16,3,Syracuse,,Central Michigan,W,3,20,6.7,0,sean-riley-2
Ronnie Rivers,2017-09-16,3,Fresno State,@,Washington,L,1,6,6.0,0,ronnie-rivers-1
Stephen Roberts,2017-09-16,3,Auburn,,Mercer,W,4,31,7.8,0,stephen-roberts-2
Trey Rodriguez,2017-09-16,3,Marshall,,Kent State,W,5,0,0.0,0,trey-rodriguez-1
Larry Rose III,2017-09-16,3,New Mexico State,,Troy,L,3,3,1.0,0,larry-rose-iii-1
Trever Ryen,2017-09-16,3,Iowa State,@,Akron,W,2,17,8.5,0,trever-ryen-1
Antonio Shenault,2017-09-16,3,Minnesota,,Middle Tennessee State,W,1,-2,-2.0,0,antonio-shenault-1
Marcus Simms,2017-09-16,3,West Virginia,,Delaware State,W,2,-1,-0.5,0,marcus-simms-1
Steven Sims Jr.,2017-09-16,3,Kansas,@,Ohio,L,1,-3,-3.0,0,steven-sims-jr-1
Jaylen Smith,2017-09-16,3,Louisville,,Clemson,L,1,3,3.0,0,jaylen-smith-1
Allen Staggers,2017-09-16,3,Southern Mississippi,@,Louisiana-Monroe,W,3,10,3.3,0,allen-staggers-1
Greg Stroman,2017-09-16,3,Virginia Tech,@,East Carolina,W,2,7,3.5,0,greg-stroman-1
Jordan Swann,2017-09-16,2,Connecticut,@,Virginia,L,1,8,8.0,0,jordan-swann-1
Blaise Taylor,2017-09-16,2,Arkansas State,,Arkansas-Pine Bluff,W,2,36,18.0,0,blaise-taylor-1
DeAndre Thompkins,2017-09-16,3,Penn State,,Georgia State,W,3,44,14.7,0,deandre-thompkins-1
Quest Truxton,2017-09-16,3,San Diego State,,Stanford,W,1,2,2.0,0,quest-truxton-1
Jay Tyler,2017-09-16,3,Stanford,@,San Diego State,L,3,25,8.3,0,jay-tyler-1
Ky'Jon Tyler,2017-09-16,2,Coastal Carolina,@,Alabama-Birmingham,L,2,38,19.0,0,kyjon-tyler-1
Teddy Veal,2017-09-16,3,Louisiana Tech,@,Western Kentucky,W,2,0,0.0,0,teddy-veal-1
Michael Walker,2017-09-16,3,Boston College,,Notre Dame,L,2,19,9.5,0,michael-walker-2
Hutch White,2017-09-16,3,Texas State,,Appalachian State,L,2,7,3.5,0,hutch-white-1
Papi White,2017-09-16,3,Ohio,,Kansas,W,1,5,5.0,0,papi-white-1
Colin Wilder,2017-09-16,2,Houston,,Rice,W,1,0,0.0,0,colin-wilder-1
John Williams,2017-09-16,2,Memphis,,UCLA,W,2,9,4.5,0,john-williams-16
Andre Wilson,2017-09-16,3,Alabama-Birmingham,,Coastal Carolina,W,1,4,4.0,0,andre-wilson-1
Shaun Wilson,2017-09-16,3,Duke,,Baylor,W,3,-12,-4.0,0,shaun-wilson-1
Tajee Fullwood,2017-09-21,4,South Florida,,Temple,W,2,13,6.5,0,tajee-fullwood-1
Mike Jones,2017-09-21,4,Temple,@,South Florida,L,2,17,8.5,0,mike-jones-25
Daniel Hamm,2017-09-22,4,Virginia,@,Boise State,W,1,17,17.0,0,daniel-hamm-1
Boobie Hobbs,2017-09-22,4,Utah,@,Arizona,W,1,48,48.0,0,boobie-hobbs-1
Robert Mahone,2017-09-22,4,Boise State,,Virginia,L,1,14,14.0,0,robert-mahone-1
Avery Williams,2017-09-22,4,Boise State,,Virginia,L,2,0,0.0,0,avery-williams-6
Darren Andrews,2017-09-23,4,UCLA,@,Stanford,L,2,10,5.0,0,darren-andrews-1
Jackson Anthrop,2017-09-23,4,Purdue,,Michigan,L,2,8,4.0,0,jackson-anthrop-1
Blake Banham,2017-09-23,3,Eastern Michigan,,Ohio,L,1,1,1.0,0,blake-banham-1
Taz Bateman,2017-09-23,3,Georgia State,@,UNC Charlotte,W,1,13,13.0,0,taz-bateman-1
Cameron Batson,2017-09-23,3,Texas Tech,@,Houston,W,2,1,0.5,0,cameron-batson-1
Ronnie Blackmon,2017-09-23,4,Colorado,,Washington,L,1,6,6.0,0,ronnie-blackmon-1
Reggie Bonnafon,2017-09-23,4,Louisville,,Kent State,W,1,-4,-4.0,0,reggie-bonnafon-1
Brian Burns,2017-09-23,2,Florida State,,North Carolina State,L,1,13,13.0,0,brian-burns-2
Henry Bussey,2017-09-23,4,Florida Atlantic,@,Buffalo,L,1,6,6.0,0,henry-bussey-1
Marquez Callaway,2017-09-23,4,Tennessee,,Massachusetts,W,3,27,9.0,0,marquez-callaway-1
Myles Campbell,2017-09-23,3,Georgia Southern,@,Indiana,L,3,39,13.0,0,myles-campbell-1
Rona Cleveland,2017-09-23,3,Air Force,,San Diego State,L,2,5,2.5,0,rona-cleveland-1
Louy Compton,2017-09-23,4,Utah State,@,San Jose State,W,1,14,14.0,0,louy-compton-1
Austin Conway,2017-09-23,4,Wyoming,,Hawaii,W,3,58,19.3,0,austin-conway-1
Vosean Crumbie,2017-09-23,4,Nevada,@,Washington State,L,1,1,1.0,0,vosean-crumbie-1
Jaelon Darden,2017-09-23,4,North Texas,,Alabama-Birmingham,W,2,12,6.0,0,jaelon-darden-1
Eddie Daugherty,2017-09-23,3,Eastern Michigan,,Ohio,L,3,9,3.0,0,eddie-daugherty-1
Chris Davis,2017-09-23,4,New Mexico,@,Tulsa,W,1,16,16.0,0,chris-davis-12
Trevon Diggs,2017-09-23,4,Alabama,@,Vanderbilt,W,2,17,8.5,0,trevon-diggs-1
Greg Dortch,2017-09-23,4,Wake Forest,@,Appalachian State,W,1,13,13.0,0,greg-dortch-1
Nashon Ellerbe,2017-09-23,4,Rice,,Florida International,L,1,0,0.0,0,nashon-ellerbe-1
Nacarius Fant,2017-09-23,4,Western Kentucky,,Ball State,W,3,31,10.3,0,nacarius-fant-1
Chris Finke,2017-09-23,4,Notre Dame,@,Michigan State,W,1,0,0.0,0,chris-finke-1
Tony Gaiter IV,2017-09-23,3,Florida International,@,Rice,W,3,24,8.0,0,tony-gaiter-iv-1
Bailey Gaither,2017-09-23,5,San Jose State,,Utah State,L,2,0,0.0,0,bailey-gaither-1
Marcus Green,2017-09-23,3,Louisiana-Monroe,@,Louisiana,W,1,0,0.0,0,marcus-green-6
Rontavius Groves,2017-09-23,4,North Carolina,,Duke,L,1,7,7.0,0,rontavius-groves-1
Mecole Hardman,2017-09-23,4,Georgia,,Mississippi State,W,1,-3,-3.0,0,mecole-hardman-1
J-Shun Harris II,2017-09-23,3,Indiana,,Georgia Southern,W,2,74,37.0,1,j-shun-harris-ii-1
Ajene Harris,2017-09-23,4,Southern California,@,California,W,1,13,13.0,0,ajene-harris-1
Sam Harris,2017-09-23,4,South Alabama,,Idaho,L,1,3,3.0,0,sam-harris-2
Penny Hart,2017-09-23,3,Georgia State,@,UNC Charlotte,W,1,-8,-8.0,0,penny-hart-1
Quadree Henderson,2017-09-23,4,Pittsburgh,@,Georgia Tech,L,3,80,26.7,1,quadree-henderson-1
Thomas Hennigan,2017-09-23,4,Appalachian State,,Wake Forest,L,3,37,12.3,0,thomas-hennigan-1
Joshua Jackson,2017-09-23,4,Iowa,,Penn State,L,1,4,4.0,0,joshua-jackson-3
Kirk Johnson,2017-09-23,3,Texas-San Antonio,@,Texas State,W,1,0,0.0,0,kirk-johnson-6
Tyron Johnson,2017-09-23,4,Oklahoma State,,Texas Christian,L,1,0,0.0,0,tyron-johnson-1
Brady Jones,2017-09-23,3,Texas-San Antonio,@,Texas State,W,1,1,1.0,0,brady-jones-2
Marcus Jones,2017-09-23,4,Troy,,Akron,W,1,8,8.0,0,marcus-jones-11
Terry Juniel,2017-09-23,4,Texas-El Paso,@,New Mexico State,L,3,10,3.3,0,terry-juniel-1
Garrett Kauppila,2017-09-23,3,Air Force,,San Diego State,L,1,10,10.0,0,garrett-kauppila-1
CeeDee Lamb,2017-09-23,4,Oklahoma,@,Baylor,W,1,2,2.0,0,ceedee-lamb-1
Chris Lammons,2017-09-23,4,South Carolina,,Louisiana Tech,W,1,10,10.0,0,chris-lammons-1
Ty Lee,2017-09-23,4,Middle Tennessee State,,Bowling Green State,W,2,-1,-0.5,0,ty-lee-1
Ryheem Malone,2017-09-23,4,Louisiana,,Louisiana-Monroe,L,2,29,14.5,0,ryheem-malone-1
Demario McCall,2017-09-23,4,Ohio State,,Nevada-Las Vegas,W,1,7,7.0,0,demario-mccall-1
Ray-Ray McCloud,2017-09-23,4,Clemson,,Boston College,W,2,54,27.0,0,ray-ray-mccloud-1
Brandon McDowell,2017-09-23,3,Houston,,Texas Tech,L,2,3,1.5,0,brandon-mcdowell-1
Tarvarus McFadden,2017-09-23,2,Florida State,,North Carolina State,L,3,25,8.3,0,tarvarus-mcfadden-1
Dillon Mitchell,2017-09-23,4,Oregon,@,Arizona State,L,3,29,9.7,0,dillon-mitchell-1
D.J. Moore,2017-09-23,3,Maryland,,Central Florida,L,2,40,20.0,0,dj-moore-3
Jamal Morrow,2017-09-23,4,Washington State,,Nevada,W,1,0,0.0,0,jamal-morrow-1
Jared Murphy,2017-09-23,4,Miami (OH),@,Central Michigan,W,2,16,8.0,0,jared-murphy-1
Ryan Newsome,2017-09-23,4,Arizona State,,Oregon,W,2,-2,-1.0,0,ryan-newsome-1
Tony Nicholson,2017-09-23,4,Baylor,,Oklahoma,L,2,47,23.5,0,tony-nicholson-1
Donovan Peoples-Jones,2017-09-23,4,Michigan,@,Purdue,W,1,-1,-1.0,0,donovan-peoples-jones-1
Darius Phillips,2017-09-23,4,Western Michigan,,Wagner,W,1,5,5.0,0,darius-phillips-1
Demornay Pierson-El,2017-09-23,4,Nebraska,,Rutgers,W,3,56,18.7,0,demornay-pierson-el-1
Brandon Powell,2017-09-23,3,Florida,@,Kentucky,W,1,5,5.0,0,brandon-powell-1
Austin Proehl,2017-09-23,4,North Carolina,,Duke,L,1,0,0.0,0,austin-proehl-1
Mike Reynolds,2017-09-23,4,Army,@,Tulane,L,3,8,2.7,0,mike-reynolds-3
Stephen Roberts,2017-09-23,4,Auburn,@,Missouri,W,1,1,1.0,0,stephen-roberts-2
Taylor Robinson,2017-09-23,4,North Texas,,Alabama-Birmingham,W,1,5,5.0,0,taylor-robinson-1
Isaiah Rodgers,2017-09-23,5,Massachusetts,@,Tennessee,L,3,17,5.7,0,isaiah-rodgers-1
Larry Rose III,2017-09-23,4,New Mexico State,,Texas-El Paso,W,1,5,5.0,0,larry-rose-iii-1
Henry Ruggs III,2017-09-23,4,Alabama,@,Vanderbilt,W,1,16,16.0,0,henry-ruggs-iii-1
Brad Stewart,2017-09-23,3,Georgia Tech,,Pittsburgh,W,2,23,11.5,0,brad-stewart-2
M.J. Stewart,2017-09-23,4,North Carolina,,Duke,L,1,0,0.0,0,mj-stewart-1
Greg Stroman,2017-09-23,4,Virginia Tech,,Old Dominion,W,4,34,8.5,0,greg-stroman-1
Blaise Taylor,2017-09-23,3,Arkansas State,@,Southern Methodist,L,3,16,5.3,0,blaise-taylor-1
DeAndre Thompkins,2017-09-23,4,Penn State,@,Iowa,W,1,4,4.0,0,deandre-thompkins-1
Austin Trammell,2017-09-23,4,Rice,,Florida International,L,1,5,5.0,0,austin-trammell-1
Quest Truxton,2017-09-23,4,San Diego State,@,Air Force,W,2,8,4.0,0,quest-truxton-1
KaVontae Turpin,2017-09-23,4,Texas Christian,@,Oklahoma State,W,1,-3,-3.0,0,kavontae-turpin-1
Jay Tyler,2017-09-23,4,Stanford,,UCLA,W,2,4,2.0,0,jay-tyler-1
Ky'Jon Tyler,2017-09-23,3,Coastal Carolina,,Western Illinois,L,2,28,14.0,0,kyjon-tyler-1
David Ungerer,2017-09-23,4,Idaho,@,South Alabama,W,2,23,11.5,0,david-ungerer-1
Vita Vea,2017-09-23,4,Washington,@,Colorado,W,1,17,17.0,0,vita-vea-1
Charles Walker,2017-09-23,4,Kentucky,,Florida,L,3,87,29.0,0,charles-walker-4
Michael Walker,2017-09-23,4,Boston College,@,Clemson,L,3,53,17.7,0,michael-walker-2
Keishawn Watson,2017-09-23,4,Western Michigan,,Wagner,W,1,1,1.0,0,keishawn-watson-1
Vic Wharton,2017-09-23,4,California,,Southern California,L,1,3,3.0,0,vic-wharton-1
John Williams,2017-09-23,3,Memphis,,Southern Illinois,W,5,10,2.0,0,john-williams-16
Malcolm Williams,2017-09-23,3,Coastal Carolina,,Western Illinois,L,1,8,8.0,0,malcolm-williams-4
Shaun Wilson,2017-09-23,4,Duke,@,North Carolina,W,2,19,9.5,0,shaun-wilson-1
Willie Wright,2017-09-23,4,Florida Atlantic,@,Buffalo,L,1,28,28.0,0,willie-wright-4
Russ Yeast,2017-09-23,4,Louisville,,Kent State,W,2,12,6.0,0,russ-yeast-1
Quayvon Skanes,2017-09-24,3,Connecticut,,East Carolina,L,1,10,10.0,0,quayvon-skanes-1
Trever Ryen,2017-09-28,4,Iowa State,,Texas,L,1,2,2.0,0,trever-ryen-1
Braxton Berrios,2017-09-29,3,Miami (FL),@,Duke,W,2,34,17.0,0,braxton-berrios-1
Ajene Harris,2017-09-29,5,Southern California,@,Washington State,L,1,0,0.0,0,ajene-harris-1
Tanner Jacobson,2017-09-29,5,Brigham Young,@,Utah State,L,1,2,2.0,0,tanner-jacobson-1
Jamal Morrow,2017-09-29,5,Washington State,,Southern California,W,1,0,0.0,0,jamal-morrow-1
Jordan Nathan,2017-09-29,5,Utah State,,Brigham Young,W,2,1,0.5,0,jordan-nathan-1
Demornay Pierson-El,2017-09-29,5,Nebraska,@,Illinois,W,1,4,4.0,0,demornay-pierson-el-1
Michael Shelton,2017-09-29,5,Brigham Young,@,Utah State,L,1,7,7.0,0,michael-shelton-2
Robert Taylor,2017-09-29,5,Washington State,,Southern California,W,1,-2,-2.0,0,robert-taylor-3
Ryan Becker,2017-09-30,5,Southern Methodist,,Connecticut,W,1,7,7.0,0,ryan-becker-1
D'Angelo Brewer,2017-09-30,5,Tulsa,,Navy,L,1,4,4.0,0,dangelo-brewer-1
Mark Chapman,2017-09-30,5,Central Michigan,@,Boston College,L,1,1,1.0,0,mark-chapman-2
Amari Coleman,2017-09-30,5,Central Michigan,@,Boston College,L,1,2,2.0,0,amari-coleman-1
Austin Conway,2017-09-30,5,Wyoming,,Texas State,W,4,27,6.8,0,austin-conway-1
Thai Cottrell,2017-09-30,6,San Jose State,@,Nevada-Las Vegas,L,1,2,2.0,0,thai-cottrell-1
Eddie Daugherty,2017-09-30,4,Eastern Michigan,@,Kentucky,L,3,-2,-0.7,0,eddie-daugherty-1
Chris Davis,2017-09-30,5,New Mexico,,Air Force,W,1,9,9.0,0,chris-davis-12
Trevon Diggs,2017-09-30,5,Alabama,,Mississippi,W,2,37,18.5,0,trevon-diggs-1
Greg Dortch,2017-09-30,5,Wake Forest,,Florida State,L,4,48,12.0,0,greg-dortch-1
Jalen Embry,2017-09-30,4,Northern Illinois,@,San Diego State,L,1,7,7.0,0,jalen-embry-1
Hyleck Foster,2017-09-30,4,Marshall,@,Cincinnati,W,4,1,0.3,0,hyleck-foster-1
Devin Gray,2017-09-30,5,Cincinnati,,Marshall,L,2,17,8.5,0,devin-gray-1
Donald Gray,2017-09-30,5,Mississippi State,@,Auburn,L,1,5,5.0,0,donald-gray-1
Kobe Green,2017-09-30,5,Buffalo,@,Kent State,W,1,18,18.0,0,kobe-green-1
Marcus Green,2017-09-30,4,Louisiana-Monroe,,Coastal Carolina,W,2,12,6.0,0,marcus-green-6
Mecole Hardman,2017-09-30,5,Georgia,@,Tennessee,W,4,45,11.3,0,mecole-hardman-1
Devin Harper,2017-09-30,5,Oklahoma State,@,Texas Tech,W,1,12,12.0,0,devin-harper-1
J-Shun Harris II,2017-09-30,4,Indiana,@,Penn State,L,1,-1,-1.0,0,j-shun-harris-ii-1
Quadree Henderson,2017-09-30,5,Pittsburgh,,Rice,W,2,38,19.0,0,quadree-henderson-1
K.J. Hill,2017-09-30,5,Ohio State,@,Rutgers,W,2,4,2.0,0,kj-hill-1
Isaac Holder,2017-09-30,4,Eastern Michigan,@,Kentucky,L,2,17,8.5,0,isaac-holder-1
Mike Hughes,2017-09-30,3,Central Florida,,Memphis,W,2,12,6.0,0,mike-hughes-4
Trenton Irwin,2017-09-30,5,Stanford,,Arizona State,W,1,7,7.0,0,trenton-irwin-1
D'Ernest Johnson,2017-09-30,5,South Florida,@,East Carolina,W,3,19,6.3,0,dernest-johnson-1
Olabisi Johnson,2017-09-30,5,Colorado State,@,Hawaii,W,4,33,8.3,0,olabisi-johnson-1
Marcus Jones,2017-09-30,5,Troy,@,Louisiana State,W,1,0,0.0,0,marcus-jones-11
Christian Kirk,2017-09-30,5,Texas A&M,,South Carolina,W,1,-1,-1.0,0,christian-kirk-1
D.L. Knock,2017-09-30,5,Ohio,@,Massachusetts,W,1,2,2.0,0,dl-knock-1
Chris Lammons,2017-09-30,5,South Carolina,@,Texas A&M,L,1,3,3.0,0,chris-lammons-1
Ty Lee,2017-09-30,5,Middle Tennessee State,@,Florida Atlantic,L,1,2,2.0,0,ty-lee-1
Kalija Lipscomb,2017-09-30,5,Vanderbilt,@,Florida,L,2,3,1.5,0,kalija-lipscomb-1
Shawun Lurry,2017-09-30,4,Northern Illinois,@,San Diego State,L,2,25,12.5,0,shawun-lurry-1
Jacob Martinez,2017-09-30,5,Buffalo,@,Kent State,W,1,7,7.0,0,jacob-martinez-1
Demario McCall,2017-09-30,5,Ohio State,@,Rutgers,W,1,-1,-1.0,0,demario-mccall-1
Tarvarus McFadden,2017-09-30,3,Florida State,@,Wake Forest,W,2,7,3.5,0,tarvarus-mcfadden-1
Terry McLaurin,2017-09-30,5,Ohio State,@,Rutgers,W,1,0,0.0,0,terry-mclaurin-1
Marcus Milton,2017-09-30,5,Bowling Green State,,Akron,L,2,27,13.5,0,marcus-milton-1
Dillon Mitchell,2017-09-30,5,Oregon,,California,W,1,27,27.0,0,dillon-mitchell-1
D.J. Moore,2017-09-30,4,Maryland,@,Minnesota,W,3,35,11.7,0,dj-moore-3
Laress Nelson,2017-09-30,4,Michigan State,,Iowa,W,2,19,9.5,0,laress-nelson-1
Nick Nelson,2017-09-30,4,Wisconsin,,Northwestern,W,3,30,10.0,0,nick-nelson-2
Ryan Newsome,2017-09-30,5,Arizona State,@,Stanford,L,2,-2,-1.0,0,ryan-newsome-1
Tony Nicholson,2017-09-30,5,Baylor,@,Kansas State,L,1,3,3.0,0,tony-nicholson-1
Joshua Paschal,2017-09-30,5,Kentucky,,Eastern Michigan,W,1,18,18.0,0,joshua-paschal-1
Darius Phillips,2017-09-30,5,Western Michigan,,Ball State,W,2,-11,-5.5,0,darius-phillips-1
Brandon Powell,2017-09-30,4,Florida,,Vanderbilt,W,2,-3,-1.5,0,brandon-powell-1
Byron Pringle,2017-09-30,4,Kansas State,,Baylor,W,1,34,34.0,0,byron-pringle-1
Jaylon Redd,2017-09-30,5,Oregon,,California,W,1,1,1.0,0,jaylon-redd-1
D.J Reed,2017-09-30,4,Kansas State,,Baylor,W,1,11,11.0,0,dj-reed-2
Mike Reynolds,2017-09-30,5,Army,,Texas-El Paso,W,2,9,4.5,0,mike-reynolds-3
Sean Riley,2017-09-30,5,Syracuse,@,North Carolina State,L,2,32,16.0,0,sean-riley-2
Ronnie Rivers,2017-09-30,4,Fresno State,,Nevada,W,1,5,5.0,0,ronnie-rivers-1
Stephen Roberts,2017-09-30,5,Auburn,,Mississippi State,W,2,16,8.0,0,stephen-roberts-2
Isaiah Rodgers,2017-09-30,6,Massachusetts,,Ohio,L,1,10,10.0,0,isaiah-rodgers-1
Henry Ruggs III,2017-09-30,5,Alabama,,Mississippi,W,2,21,10.5,0,henry-ruggs-iii-1
Craig Scott,2017-09-30,4,Navy,@,Tulsa,W,4,31,7.8,0,craig-scott-1
Quayvon Skanes,2017-09-30,4,Connecticut,@,Southern Methodist,L,2,19,9.5,0,quayvon-skanes-1
Johnny Stanton,2017-09-30,4,Nevada-Las Vegas,,San Jose State,W,1,19,19.0,0,johnny-stanton-1
Darrell Stewart Jr.,2017-09-30,4,Michigan State,,Iowa,W,1,0,0.0,0,darrell-stewart-jr-1
Brad Stewart,2017-09-30,4,Georgia Tech,,North Carolina,W,1,-4,-4.0,0,brad-stewart-2
M.J. Stewart,2017-09-30,5,North Carolina,@,Georgia Tech,L,2,23,11.5,0,mj-stewart-1
Greg Stroman,2017-09-30,5,Virginia Tech,,Clemson,L,4,55,13.8,0,greg-stroman-1
Luke Timian,2017-09-30,4,Indiana,@,Penn State,L,1,5,5.0,0,luke-timian-1
Henre' Toliver,2017-09-30,4,Arkansas,,New Mexico State,W,1,2,2.0,0,henre-toliver-1
Austin Trammell,2017-09-30,5,Rice,@,Pittsburgh,L,2,7,3.5,0,austin-trammell-1
Quest Truxton,2017-09-30,5,San Diego State,,Northern Illinois,W,1,3,3.0,0,quest-truxton-1
Ky'Jon Tyler,2017-09-30,4,Coastal Carolina,@,Louisiana-Monroe,L,2,-6,-3.0,0,kyjon-tyler-1
John Ursua,2017-09-30,5,Hawaii,,Colorado State,L,1,11,11.0,0,john-ursua-1
Teddy Veal,2017-09-30,5,Louisiana Tech,,South Alabama,W,1,5,5.0,0,teddy-veal-1
D'Andre Walker,2017-09-30,5,Georgia,@,Tennessee,W,1,4,4.0,0,dandre-walker-1
Michael Walker,2017-09-30,5,Boston College,,Central Michigan,W,4,128,32.0,0,michael-walker-2
Vic Wharton,2017-09-30,5,California,@,Oregon,L,2,7,3.5,0,vic-wharton-1
Hutch White,2017-09-30,5,Texas State,@,Wyoming,L,3,30,10.0,0,hutch-white-1
John Williams,2017-09-30,4,Memphis,@,Central Florida,L,1,-1,-1.0,0,john-williams-16
Rhoy Williams,2017-09-30,4,Louisiana-Monroe,,Coastal Carolina,W,1,-2,-2.0,0,rhoy-williams-1
Russ Yeast,2017-09-30,5,Louisville,,Murray State,W,5,24,4.8,0,russ-yeast-1
Jalen Young,2017-09-30,5,Florida Atlantic,,Middle Tennessee State,W,1,21,21.0,0,jalen-young-1
Blaise Taylor,2017-10-04,4,Arkansas State,@,Georgia Southern,W,2,1,0.5,0,blaise-taylor-1
Nyheim Hines,2017-10-05,6,North Carolina State,,Louisville,W,3,3,1.0,0,nyheim-hines-1
