Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Brandon Anderson,2006-10-07,6,Akron,@,Cincinnati,L,0,0,0,1,brandon-anderson-1
Cliff Avril,2006-10-07,6,Purdue,@,Iowa,L,0,0,0,1,cliff-avril-1
Adrian Aye-Darko,2006-10-07,5,Duke,@,Alabama,L,0,0,0,1,adrian-aye-darko-1
Marcus Bacon,2006-10-07,6,Missouri,@,Texas Tech,W,0,0,0,1,marcus-bacon-1
Jon Banks,2006-10-07,6,Iowa State,,Nebraska,L,0,0,0,1,jon-banks-1
Ray Bass,2006-10-07,5,San Diego State,@,Brigham Young,L,0,0,0,1,ray-bass-1
Dan Bazuin,2006-10-07,6,Central Michigan,@,Toledo,W,1,32,1,1,dan-bazuin-1
Campbell Black,2006-10-07,6,Northwestern,@,Wisconsin,L,0,0,0,1,campbell-black-1
Joe Bockheim,2006-10-07,6,Central Michigan,@,Toledo,W,0,0,0,1,joe-bockheim-1
Tyron Brackenridge,2006-10-07,6,Washington State,@,Oregon State,W,0,0,0,2,tyron-brackenridge-1
Wilbert Brison,2006-10-07,6,Temple,,Kent State,L,0,0,0,1,wilbert-brison-1
Ryan Brown,2006-10-07,6,South Carolina,@,Kentucky,W,0,0,0,1,ryan-brown-1
Tarell Brown,2006-10-07,6,Texas,N,Oklahoma,W,0,0,0,1,tarell-brown-1
Titus Brown,2006-10-07,6,Mississippi State,,West Virginia,L,0,0,0,1,titus-brown-1
Mkristo Bruce,2006-10-07,6,Washington State,@,Oregon State,W,0,0,0,2,mkristo-bruce-1
Trey Buice,2006-10-07,6,Ball State,@,Buffalo,W,0,0,0,1,trey-buice-1
Antoine Bush,2006-10-07,6,North Texas,,Florida International,W,0,0,0,1,antoine-bush-1
Rob Caldwell,2006-10-07,6,Navy,@,Air Force,W,0,0,0,1,rob-caldwell-1
Calais Campbell,2006-10-07,5,Miami (FL),,North Carolina,W,0,0,0,1,calais-campbell-1
Ian Campbell,2006-10-07,6,Kansas State,,Oklahoma State,W,0,0,0,1,ian-campbell-1
Brandon Cannon,2006-10-07,6,Clemson,@,Wake Forest,W,0,0,0,1,brandon-cannon-1
Nick Cavallo,2006-10-07,6,Purdue,@,Iowa,L,0,0,0,1,nick-cavallo-1
Riley Cooper,2006-10-07,6,Florida,,Louisiana State,W,0,0,0,1,riley-cooper-1
Brandon Crawford,2006-10-07,6,Ball State,@,Buffalo,W,0,0,0,2,brandon-crawford-1
Brent Curvey,2006-10-07,6,Iowa State,,Nebraska,L,0,0,0,1,brent-curvey-1
Dowayne Davis,2006-10-07,6,Syracuse,,Pittsburgh,L,0,0,0,1,dowayne-davis-1
Jason Demars,2006-10-07,6,Nevada,@,Hawaii,L,0,0,0,1,jason-demars-1
Johnny Dingle,2006-10-07,5,West Virginia,@,Mississippi State,W,0,0,0,1,johnny-dingle-1
Tyler Donaldson,2006-10-07,6,New Mexico,,Wyoming,L,0,0,0,1,tyler-donaldson-1
Sioeli Fakalata,2006-10-07,5,New Mexico State,@,Idaho,L,0,0,0,1,sioeli-fakalata-1
Daryl Forte,2006-10-07,5,Nevada-Las Vegas,@,Colorado State,L,0,0,0,1,daryl-forte-1
C.J. Gaddis,2006-10-07,6,Clemson,@,Wake Forest,W,0,0,0,1,cj-gaddis-1
Dorsey Golston,2006-10-07,6,Wyoming,@,New Mexico,W,0,0,0,1,dorsey-golston-1
Danny Gorrer,2006-10-07,6,Texas A&M,@,Kansas,W,0,0,0,1,danny-gorrer-1
Marcus Griffin,2006-10-07,6,Texas,N,Oklahoma,W,0,0,0,1,marcus-griffin-1
Michael Griffin,2006-10-07,6,Texas,N,Oklahoma,W,0,0,0,1,michael-griffin-1
John Haley,2006-10-07,6,Temple,,Kent State,L,0,0,0,1,john-haley-1
Greg Hardy,2006-10-07,6,Mississippi,,Vanderbilt,W,0,0,0,1,greg-hardy-2
Antonio Harris,2006-10-07,5,Tulane,,Rice,W,0,0,0,1,antonio-harris-1
Ali Highsmith,2006-10-07,6,Louisiana State,@,Florida,L,0,0,0,1,ali-highsmith-1
Maurice Holman,2006-10-07,6,North Texas,,Florida International,W,0,0,0,1,maurice-holman-1
Daniel Howell,2006-10-07,6,Washington,@,Southern California,L,0,0,0,2,daniel-howell-1
Erick Jackson,2006-10-07,6,Texas,N,Oklahoma,W,0,0,0,1,erick-jackson-2
Xzavie Jackson,2006-10-07,6,Missouri,@,Texas Tech,W,0,0,0,1,xzavie-jackson-1
Rory Johnson,2006-10-07,6,Mississippi,,Vanderbilt,W,2,32,0,3,rory-johnson-1
Mike Juergens,2006-10-07,6,Wyoming,@,New Mexico,W,0,0,0,1,mike-juergens-1
Thomas Keith,2006-10-07,6,Central Michigan,@,Toledo,W,0,0,0,1,thomas-keith-1
Aaron King,2006-10-07,5,Texas-El Paso,,Southern Methodist,W,0,0,0,1,aaron-king-1
Max Komar,2006-10-07,6,Idaho,,New Mexico State,W,0,0,0,1,max-komar-1
Adam Leonard,2006-10-07,5,Hawaii,,Nevada,W,1,0,0,1,adam-leonard-1
Chris Long,2006-10-07,6,Virginia,@,East Carolina,L,0,0,0,1,chris-long-1
Dante Love,2006-10-07,6,Ball State,@,Buffalo,W,0,0,0,1,dante-love-1
David Mahoney,2006-10-07,6,Navy,@,Air Force,W,0,0,0,1,david-mahoney-1
Danny McCray,2006-10-07,6,Louisiana State,@,Florida,L,0,0,0,1,danny-mccray-1
Chris McKillop,2006-10-07,6,Pittsburgh,@,Syracuse,W,0,0,0,2,chris-mckillop-1
Parris McNeal,2006-10-07,6,Akron,@,Cincinnati,L,0,0,0,1,parris-mcneal-1
Brandon Mebane,2006-10-07,6,California,,Oregon,W,0,0,0,1,brandon-mebane-1
J.J. Milan,2006-10-07,6,Nevada,@,Hawaii,L,0,0,0,1,jj-milan-1
Marvin Mitchell,2006-10-07,6,Tennessee,@,Georgia,W,0,0,0,1,marvin-mitchell-1
Nick Moore,2006-10-07,6,Baylor,@,Colorado,W,0,0,0,1,nick-moore-2
David Nixon,2006-10-07,6,Brigham Young,,San Diego State,W,0,0,0,1,david-nixon-1
Jacob Patek,2006-10-07,5,Hawaii,,Nevada,W,0,0,0,1,jacob-patek-1
Mark Robinson,2006-10-07,5,East Carolina,,Virginia,W,0,0,0,1,mark-robinson-2
Marcus Rucker,2006-10-07,6,Rice,@,Tulane,L,0,0,0,1,marcus-rucker-2
Luke Sanders,2006-10-07,6,Louisiana State,@,Florida,L,0,0,0,1,luke-sanders-1
Barrett Scruggs,2006-10-07,6,Army,,Virginia Military Institute,W,0,0,0,1,barrett-scruggs-1
Clint Session,2006-10-07,6,Pittsburgh,@,Syracuse,W,0,0,0,1,clint-session-1
Elton Shackelford,2006-10-07,5,Nevada-Las Vegas,@,Colorado State,L,0,0,0,1,elton-shackelford-1
Cason Shrode,2006-10-07,6,Army,,Virginia Military Institute,W,0,0,0,1,cason-shrode-1
Juwan Simpson,2006-10-07,6,Alabama,,Duke,W,0,0,0,1,juwan-simpson-1
David Skehan,2006-10-07,5,Tulane,,Rice,W,0,0,0,1,david-skehan-1
Brendan Smith,2006-10-07,6,Northwestern,@,Wisconsin,L,0,0,0,1,brendan-smith-1
Anthony Spencer,2006-10-07,6,Purdue,@,Iowa,L,0,0,0,1,anthony-spencer-1
Marquis Spurgon,2006-10-07,5,Louisiana Tech,@,Boise State,L,0,0,0,1,marquis-spurgon-1
B.J. Steed,2006-10-07,6,Alabama-Birmingham,,Memphis,W,0,0,0,1,bj-steed-1
Julius Stinson,2006-10-07,6,Wyoming,@,New Mexico,W,0,0,0,1,julius-stinson-1
Joe Sturdivant,2006-10-07,6,Southern Methodist,@,Texas-El Paso,L,0,0,0,1,joe-sturdivant-1
Justin Thornton,2006-10-07,6,Kansas,,Texas A&M,L,0,0,0,1,justin-thornton-1
Charles Tolbert,2006-10-07,5,Fresno State,@,Utah State,L,0,0,0,1,charles-tolbert-1
Cassius Vaughn,2006-10-07,6,Mississippi,,Vanderbilt,W,0,0,0,1,cassius-vaughn-1
Kyle Ward,2006-10-07,5,Louisiana,@,Houston,W,0,0,0,1,kyle-ward-1
Chad Washington,2006-10-07,6,Missouri,@,Texas Tech,W,0,0,0,1,chad-washington-1
Donald Washington,2006-10-07,6,Ohio State,,Bowling Green State,W,0,0,0,1,donald-washington-1
Thaddaeus Washington,2006-10-07,6,Colorado,,Baylor,L,0,0,0,1,thaddaeus-washington-1
Chaz Williams,2006-10-07,5,Louisiana-Monroe,@,Arkansas State,L,1,27,0,1,chaz-williams-1
Jack Williams,2006-10-07,6,Kent State,@,Temple,W,0,0,0,1,jack-williams-1
Larry Williams,2006-10-07,5,West Virginia,@,Mississippi State,W,0,0,0,1,larry-williams-1
Patrick Willis,2006-10-07,6,Mississippi,,Vanderbilt,W,0,0,0,1,patrick-willis-1
Matt Vogele,2006-10-08,6,Miami (OH),,Northern Illinois,L,0,0,0,1,matt-vogele-1
Brandon Cannon,2006-10-12,7,Clemson,,Temple,W,0,0,0,1,brandon-cannon-1
Duane Coleman,2006-10-12,7,Clemson,,Temple,W,0,0,0,1,duane-coleman-1
Evan Cooper,2006-10-12,7,Temple,@,Clemson,L,0,0,0,1,evan-cooper-1
David Fatherly,2006-10-12,7,Temple,@,Clemson,L,0,0,0,1,david-fatherly-1
Austin Giles,2006-10-12,6,Boston College,,Virginia Tech,W,0,0,0,1,austin-giles-1
Tyronne Pruitt,2006-10-12,6,Boston College,,Virginia Tech,W,0,0,0,1,tyronne-pruitt-1
Jon Radford,2006-10-12,6,Colorado State,@,Air Force,L,0,0,0,1,jon-radford-1
Grant Thomas,2006-10-12,5,Air Force,,Colorado State,W,0,0,0,1,grant-thomas-1
H.B. Blades,2006-10-13,7,Pittsburgh,@,Central Florida,W,0,0,0,1,hb-blades-1
Joe Clermond,2006-10-13,7,Pittsburgh,@,Central Florida,W,0,0,0,1,joe-clermond-1
Clint Session,2006-10-13,7,Pittsburgh,@,Central Florida,W,0,0,0,1,clint-session-1
Chris Allen,2006-10-14,7,Ball State,@,Central Michigan,L,0,0,0,1,chris-allen-1
Mike Alston,2006-10-14,7,Toledo,@,Kent State,L,0,0,0,1,mike-alston-1
James Arnold,2006-10-14,6,North Carolina,,South Florida,L,0,0,0,1,james-arnold-1
Deke Bake,2006-10-14,7,Texas Tech,@,Colorado,L,0,0,0,1,deke-bake-1
Deante Battle,2006-10-14,7,Northwestern,,Purdue,L,0,0,0,1,deante-battle-1
Ryan Baum,2006-10-14,7,Iowa State,@,Oklahoma,L,0,0,0,1,ryan-baum-1
Dan Bazuin,2006-10-14,7,Central Michigan,,Ball State,W,0,0,0,1,dan-bazuin-1
Jon Beason,2006-10-14,6,Miami (FL),,Florida International,W,0,0,0,1,jon-beason-1
Mike Bilokonsky,2006-10-14,6,West Virginia,,Syracuse,W,0,0,0,1,mike-bilokonsky-1
Walter Boyd,2006-10-14,6,Tulsa,@,East Carolina,W,0,0,0,1,walter-boyd-1
Walter Boye-Doe,2006-10-14,7,Colorado,,Texas Tech,W,0,0,0,1,walter-boye-doe-1
James Brindley,2006-10-14,7,Utah State,@,San Jose State,L,0,0,0,1,james-brindley-1
Kendall Briscoe,2006-10-14,7,New Mexico,@,Nevada-Las Vegas,W,0,0,0,2,kendall-briscoe-1
Cornelius Brown,2006-10-14,6,Texas-El Paso,,Tulane,W,1,2,0,1,cornelius-brown-2
Melik Brown,2006-10-14,6,North Carolina,,South Florida,L,0,0,0,1,melik-brown-1
Terrill Byrd,2006-10-14,7,Cincinnati,@,Louisville,L,0,0,0,1,terrill-byrd-1
Luke Cain,2006-10-14,7,Syracuse,@,West Virginia,L,0,0,0,1,luke-cain-1
Calais Campbell,2006-10-14,6,Miami (FL),,Florida International,W,1,1,0,1,calais-campbell-1
Alex Carrington,2006-10-14,6,Arkansas State,@,Memphis,W,0,0,0,1,alex-carrington-1
Simeon Castille,2006-10-14,7,Alabama,,Mississippi,W,0,0,0,1,simeon-castille-1
Jason Chapman,2006-10-14,7,Wisconsin,,Minnesota,W,0,0,0,1,jason-chapman-1
Jed Collins,2006-10-14,7,Washington State,,California,L,0,0,0,1,jed-collins-1
Paul Como,2006-10-14,7,Kansas,,Oklahoma State,L,0,0,0,1,paul-como-1
Tim Crowder,2006-10-14,7,Texas,,Baylor,W,0,0,0,2,tim-crowder-1
Derrick Cumbee,2006-10-14,7,Utah State,@,San Jose State,L,0,0,0,1,derrick-cumbee-1
Dexter Davis,2006-10-14,6,Arizona State,@,Southern California,L,0,0,0,1,dexter-davis-1
Dahna Deleston,2006-10-14,6,Connecticut,,Army,W,0,0,0,1,dahna-deleston-1
Ward Dobbs,2006-10-14,7,Wyoming,,Utah,W,0,0,0,1,ward-dobbs-1
Derrick Doggett,2006-10-14,6,Oregon State,@,Washington,W,0,0,0,1,derrick-doggett-1
Solomon Elimimian,2006-10-14,6,Hawaii,@,Fresno State,W,0,0,0,1,solomon-elimimian-1
George Fa'Avae,2006-10-14,7,Idaho,@,Louisiana Tech,W,0,0,0,1,george-faavae-1
Bernard Faithful,2006-10-14,7,Toledo,@,Kent State,L,0,0,0,1,bernard-faithful-1
Cory Fleming,2006-10-14,7,Florida International,@,Miami (FL),L,0,0,0,1,cory-fleming-1
Eric Frampton,2006-10-14,7,Washington State,,California,L,0,0,0,1,eric-frampton-1
Durrell Fuqua,2006-10-14,7,Alabama-Birmingham,@,Rice,L,0,0,0,1,durrell-fuqua-1
Aaron Gant,2006-10-14,7,Ohio State,@,Michigan State,W,0,0,0,1,aaron-gant-1
Tyrell Gatewood,2006-10-14,7,Texas,,Baylor,W,0,0,0,1,tyrell-gatewood-1
Josh Gattis,2006-10-14,7,Wake Forest,@,North Carolina State,W,0,0,0,1,josh-gattis-1
Michael Griffin,2006-10-14,7,Texas,,Baylor,W,0,0,0,1,michael-griffin-1
Quentin Groves,2006-10-14,7,Auburn,,Florida,W,0,0,0,1,quentin-groves-1
Jacob Hales,2006-10-14,6,Nevada-Las Vegas,,New Mexico,L,0,0,0,1,jacob-hales-1
Gary Ham,2006-10-14,7,Kent State,,Toledo,W,0,0,0,1,gary-ham-1
Ryan Hamilton,2006-10-14,7,Vanderbilt,@,Georgia,W,0,0,0,1,ryan-hamilton-1
Chris Harrington,2006-10-14,7,Texas A&M,,Missouri,W,0,0,0,1,chris-harrington-1
David Heard,2006-10-14,7,Mississippi State,,Jacksonville State,W,0,0,0,1,david-heard-1
Joe Henderson,2006-10-14,7,Alabama-Birmingham,@,Rice,L,0,0,0,1,joe-henderson-1
Tyrrell Herbert,2006-10-14,7,Toledo,@,Kent State,L,0,0,0,1,tyrrell-herbert-1
David Herron Jr.,2006-10-14,7,Michigan State,,Ohio State,L,0,0,0,1,david-herron-jr-1
Paul Hiemenz,2006-10-14,7,Southern Methodist,,Marshall,W,0,0,0,1,paul-hiemenz-1
Moton Hopkins,2006-10-14,6,Tulsa,@,East Carolina,W,0,0,0,1,moton-hopkins-1
Tony Joiner,2006-10-14,7,Florida,@,Auburn,L,0,0,0,1,tony-joiner-1
Damaja Jones,2006-10-14,5,San Jose State,,Utah State,W,0,0,0,1,damaja-jones-1
Dominic Jones,2006-10-14,7,Minnesota,@,Wisconsin,L,0,0,0,1,dominic-jones-1
Jason Jones,2006-10-14,6,Eastern Michigan,@,Bowling Green State,L,0,0,0,1,jason-jones-1
Alain Karatepeyan,2006-10-14,6,Tulsa,@,East Carolina,W,0,0,0,1,alain-karatepeyan-1
Erik Keys,2006-10-14,7,Ball State,@,Central Michigan,L,0,0,0,1,erik-keys-1
Andre Kirkland,2006-10-14,7,Kent State,,Toledo,W,0,0,0,2,andre-kirkland-1
Todd Koenig,2006-10-14,7,Ohio,@,Illinois,W,0,0,0,1,todd-koenig-1
Matt Kroul,2006-10-14,7,Iowa,@,Indiana,L,0,0,0,1,matt-kroul-1
Laron Landry,2006-10-14,7,Louisiana State,,Kentucky,W,0,0,0,1,laron-landry-1
Gerard Lawson,2006-10-14,6,Oregon State,@,Washington,W,0,0,0,1,gerard-lawson-1
Boris Lee,2006-10-14,6,Troy,,Louisiana-Monroe,W,0,0,0,1,boris-lee-1
Pat Liebig,2006-10-14,6,West Virginia,,Syracuse,W,0,0,0,1,pat-liebig-1
Gabe Long,2006-10-14,7,Utah,@,Wyoming,L,0,0,0,1,gabe-long-1
Keith Massey,2006-10-14,7,Minnesota,@,Wisconsin,L,1,5,0,1,keith-massey-1
Brian Mattison,2006-10-14,7,Iowa,@,Indiana,L,0,0,0,1,brian-mattison-1
James McClinton,2006-10-14,7,Kansas,,Oklahoma State,L,0,0,0,1,james-mcclinton-1
Danny McCray,2006-10-14,7,Louisiana State,,Kentucky,W,0,0,0,1,danny-mccray-1
Brandon McDonald,2006-10-14,6,Memphis,,Arkansas State,L,0,0,0,1,brandon-mcdonald-1
Justin McKinney,2006-10-14,7,Kansas State,,Nebraska,L,0,0,0,1,justin-mckinney-1
Ramel Meekins,2006-10-14,6,Rutgers,@,Navy,W,0,0,0,3,ramel-meekins-1
Major Mosley,2006-10-14,7,New Mexico,@,Nevada-Las Vegas,W,0,0,0,1,major-mosley-1
Jarvis Moss,2006-10-14,7,Florida,@,Auburn,L,0,0,0,1,jarvis-moss-1
Matt Muncy,2006-10-14,7,Ohio,@,Illinois,W,0,0,0,1,matt-muncy-1
Gerald Munns,2006-10-14,6,Arizona State,@,Southern California,L,0,0,0,1,gerald-munns-1
Bradley Niles,2006-10-14,6,Nevada-Las Vegas,,New Mexico,L,0,0,0,1,bradley-niles-1
Cyril Obiozor,2006-10-14,7,Texas A&M,,Missouri,W,0,0,0,1,cyril-obiozor-1
Amobi Okoye,2006-10-14,6,Louisville,,Cincinnati,W,0,0,0,1,amobi-okoye-1
Obi Oluigbo,2006-10-14,7,Michigan,@,Penn State,W,0,0,0,1,obi-oluigbo-1
Brendan Pahulu,2006-10-14,7,Houston,@,Southern Mississippi,L,0,0,0,1,brendan-pahulu-1
Jason Parker,2006-10-14,7,Arizona,@,Stanford,W,0,0,0,1,jason-parker-2
Philip Payne,2006-10-14,7,Texas,,Baylor,W,0,0,0,1,philip-payne-1
Jeremy Payton,2006-10-14,6,Arizona State,@,Southern California,L,0,0,0,1,jeremy-payton-1
Jordan Peterson,2006-10-14,7,Texas A&M,,Missouri,W,0,0,0,1,jordan-peterson-1
Melila Purcell,2006-10-14,6,Hawaii,@,Fresno State,W,0,0,0,1,melila-purcell-1
L.A. Reed,2006-10-14,7,Texas Tech,@,Colorado,L,0,0,0,1,la-reed-1
Chris Robinson,2006-10-14,7,South Florida,@,North Carolina,W,0,0,0,1,chris-robinson-1
Justin Roland,2006-10-14,7,Kansas State,,Nebraska,L,0,0,0,1,justin-roland-1
Israel Route,2006-10-14,6,Tulane,@,Texas-El Paso,L,0,0,0,1,israel-route-1
Nick Santiago,2006-10-14,7,Syracuse,@,West Virginia,L,0,0,0,1,nick-santiago-1
Channing Schofield,2006-10-14,7,Wake Forest,@,North Carolina State,W,0,0,0,1,channing-schofield-1
Ken Scott,2006-10-14,7,Texas Tech,@,Colorado,L,0,0,0,1,ken-scott-1
Josh Sherley,2006-10-14,6,Fresno State,,Hawaii,L,0,0,0,1,josh-sherley-1
Juwan Simpson,2006-10-14,7,Alabama,,Mississippi,W,0,0,0,1,juwan-simpson-1
Bencil Smith,2006-10-14,7,Rice,,Alabama-Birmingham,W,0,0,0,1,bencil-smith-1
Irv Spencer,2006-10-14,7,Navy,,Rutgers,L,0,0,0,1,irv-spencer-1
C.J. Spillman,2006-10-14,6,Marshall,@,Southern Methodist,L,0,0,0,1,cj-spillman-1
Junior Tagovailoa,2006-10-14,6,Troy,,Louisiana-Monroe,W,0,0,0,1,junior-tagovailoa-1
Steve Tate,2006-10-14,7,Utah,@,Wyoming,L,0,0,0,2,steve-tate-2
Caleb Taylor,2006-10-14,7,Utah State,@,San Jose State,L,0,0,0,1,caleb-taylor-1
Greg Terrell,2006-10-14,6,Memphis,,Arkansas State,L,0,0,0,1,greg-terrell-1
Austin Thomas,2006-10-14,7,Indiana,,Iowa,W,0,0,0,1,austin-thomas-1
David Vobora,2006-10-14,7,Idaho,@,Louisiana Tech,W,0,0,0,1,david-vobora-1
John Wendling,2006-10-14,7,Wyoming,,Utah,W,0,0,0,1,john-wendling-1
Scott White,2006-10-14,7,Washington,,Oregon State,L,0,0,0,1,scott-white-1
Chaz Williams,2006-10-14,6,Louisiana-Monroe,@,Troy,L,0,0,0,1,chaz-williams-1
Lamarr Woodley,2006-10-14,7,Michigan,@,Penn State,W,0,0,0,1,lamarr-woodley-1
Abraham Wright,2006-10-14,7,Colorado,,Texas Tech,W,0,0,0,1,abraham-wright-1
T.J. Wright,2006-10-14,7,Ohio,@,Illinois,W,0,0,0,1,tj-wright-1
Colt Brooks,2006-10-15,7,Boise State,@,New Mexico State,W,0,0,0,1,colt-brooks-1
Jeff Bublavi,2006-10-15,6,Buffalo,,Miami (OH),L,0,0,0,1,jeff-bublavi-1
Kareem Byrom,2006-10-15,6,Buffalo,,Miami (OH),L,0,0,0,1,kareem-byrom-1
Jason Chery,2006-10-18,6,Louisiana,@,Florida Atlantic,W,0,0,0,1,jason-chery-1
Rodney Hardeway,2006-10-18,6,Louisiana,@,Florida Atlantic,W,0,0,0,1,rodney-hardeway-1
Greg Hathorn,2006-10-18,6,Louisiana,@,Florida Atlantic,W,0,0,0,1,greg-hathorn-1
Cergile Sincere,2006-10-18,7,Florida Atlantic,,Louisiana,L,0,0,0,1,cergile-sincere-1
Martail Burnett,2006-10-19,8,Utah,@,New Mexico,L,0,0,0,1,martail-burnett-1
Chris Cook,2006-10-19,8,Virginia,,North Carolina,W,0,0,0,1,chris-cook-2
Jermaine Dias,2006-10-19,8,Virginia,,North Carolina,W,0,0,0,1,jermaine-dias-1
Jonathan Lapsley,2006-10-19,8,Central Michigan,,Bowling Green State,W,0,0,0,1,jonathan-lapsley-1
Jerrett Sanderson,2006-10-19,8,Bowling Green State,@,Central Michigan,L,0,0,0,1,jerrett-sanderson-1
John Holmes,2006-10-20,7,West Virginia,@,Connecticut,W,0,0,0,1,john-holmes-1
Uche Anyanwu,2006-10-21,7,Nevada,,San Jose State,W,0,0,0,1,uche-anyanwu-1
Deante Battle,2006-10-21,8,Northwestern,,Michigan State,L,0,0,0,1,deante-battle-1
Desmond Bishop,2006-10-21,8,California,,Washington,W,0,0,0,1,desmond-bishop-1
Barry Booker,2006-10-21,7,Virginia Tech,,Southern Mississippi,W,0,0,0,1,barry-booker-1
Chris Bowers,2006-10-21,8,Mississippi,@,Arkansas,L,0,0,0,1,chris-bowers-1
Casper Brinkley,2006-10-21,7,South Carolina,@,Vanderbilt,W,0,0,0,1,casper-brinkley-1
A.J. Brown,2006-10-21,8,Syracuse,,Louisville,L,0,0,0,1,aj-brown-1
Cornelius Brown,2006-10-21,8,Missouri,,Kansas State,W,0,0,0,1,cornelius-brown-1
Wendell Brown,2006-10-21,8,Ball State,,Western Michigan,L,0,0,0,1,wendell-brown-1
Brandon Bryant,2006-10-21,8,Vanderbilt,,South Carolina,L,0,0,0,1,brandon-bryant-1
Noland Burchette,2006-10-21,7,Virginia Tech,,Southern Mississippi,W,0,0,0,1,noland-burchette-1
Donald Butler,2006-10-21,8,Washington,@,California,L,0,0,0,1,donald-butler-1
Kareem Byrom,2006-10-21,7,Buffalo,@,Ohio,L,0,0,0,1,kareem-byrom-1
Caleb Campbell,2006-10-21,8,Army,,Texas Christian,L,0,0,0,1,caleb-campbell-1
Charles Campbell,2006-10-21,8,Idaho,,Boise State,L,0,0,0,1,charles-campbell-1
Matthew Castelo,2006-10-21,6,San Jose State,@,Nevada,L,0,0,0,1,matthew-castelo-1
Wendell Chavis,2006-10-21,7,East Carolina,,Southern Methodist,W,0,0,0,2,wendell-chavis-1
Steven Coleman,2006-10-21,6,Texas Christian,@,Army,W,0,0,0,1,steven-coleman-1
Manny Collins,2006-10-21,7,Rutgers,@,Pittsburgh,W,0,0,0,1,manny-collins-1
Spain Cosby,2006-10-21,8,Ball State,,Western Michigan,L,0,0,0,1,spain-cosby-1
Shawn Crable,2006-10-21,8,Michigan,,Iowa,W,0,0,0,1,shawn-crable-1
Barry Cryer,2006-10-21,8,Nebraska,,Texas,L,0,0,0,1,barry-cryer-1
Buster Davis,2006-10-21,7,Florida State,,Boston College,L,0,0,0,1,buster-davis-1
Keyunta Dawson,2006-10-21,8,Texas Tech,@,Iowa State,W,0,0,0,1,keyunta-dawson-1
Ian Dulan,2006-10-21,7,Brigham Young,,Nevada-Las Vegas,W,0,0,0,1,ian-dulan-1
Larry English,2006-10-21,8,Northern Illinois,,Temple,W,0,0,0,1,larry-english-1
Stanley Franks,2006-10-21,8,Idaho,,Boise State,L,0,0,0,1,stanley-franks-1
Curtis Gatewood,2006-10-21,8,Vanderbilt,,South Carolina,L,0,0,0,1,curtis-gatewood-1
Adam Graessle,2006-10-21,8,Pittsburgh,,Rutgers,L,0,0,0,1,adam-graessle-1
Chavez Grant,2006-10-21,7,Miami (FL),@,Duke,W,0,0,0,1,chavez-grant-1
Kevin Grant,2006-10-21,7,Akron,,Miami (OH),W,0,0,0,1,kevin-grant-2
Vince Hall,2006-10-21,7,Virginia Tech,,Southern Mississippi,W,0,0,0,1,vince-hall-1
Adriel Hansbro,2006-10-21,8,Northern Illinois,,Temple,W,0,0,0,1,adriel-hansbro-1
Jonathan Harris,2006-10-21,7,Middle Tennessee State,@,Louisiana-Monroe,W,0,0,0,1,jonathan-harris-1
Robert Henderson,2006-10-21,7,Southern Mississippi,@,Virginia Tech,L,0,0,0,1,robert-henderson-1
Deon Hightower,2006-10-21,8,Minnesota,,North Dakota State,W,0,0,0,1,deon-hightower-1
Tommie Hill,2006-10-21,7,Colorado State,@,Wyoming,L,0,0,0,1,tommie-hill-1
Stephen Hodge,2006-10-21,6,Texas Christian,@,Army,W,0,0,0,1,stephen-hodge-2
Theo Horrocks,2006-10-21,8,Vanderbilt,,South Carolina,L,0,0,0,1,theo-horrocks-1
Chris Horton,2006-10-21,7,UCLA,@,Notre Dame,L,0,0,0,1,chris-horton-1
Chris Houston,2006-10-21,7,Arkansas,,Mississippi,W,0,0,0,1,chris-houston-1
Paul Igboeli,2006-10-21,8,Utah State,@,Louisiana Tech,L,0,0,0,1,paul-igboeli-1
Rob Jackson,2006-10-21,8,Kansas State,@,Missouri,L,0,0,0,1,rob-jackson-1
Tanard Jackson,2006-10-21,8,Syracuse,,Louisville,L,0,0,0,1,tanard-jackson-1
Vernon James,2006-10-21,8,Rice,@,Central Florida,W,0,0,0,1,vernon-james-1
Charles Johnson,2006-10-21,8,Georgia,,Mississippi State,W,1,9,0,1,charles-johnson-1
Ed Johnson,2006-10-21,8,Penn State,,Illinois,W,0,0,0,1,ed-johnson-2
Jeramie Johnson,2006-10-21,8,Mississippi State,@,Georgia,L,0,0,0,2,jeramie-johnson-1
Weston Johnson,2006-10-21,8,Wyoming,,Colorado State,W,0,0,0,1,weston-johnson-1
Djay Jones,2006-10-21,7,Georgia Tech,@,Clemson,L,0,0,0,1,djay-jones-1
Terrence Jones,2006-10-21,8,Alabama,@,Tennessee,L,0,0,0,1,terrence-jones-3
Jammie Kirlew,2006-10-21,8,Indiana,@,Ohio State,L,0,0,0,1,jammie-kirlew-1
Patrick Lee,2006-10-21,8,Auburn,,Tulane,W,0,0,0,1,patrick-lee-1
Aaron Lewis,2006-10-21,8,Texas,@,Nebraska,W,0,0,0,1,aaron-lewis-2
Jordin Lindsey,2006-10-21,7,South Carolina,@,Vanderbilt,W,0,0,0,1,jordin-lindsey-1
Brian Mattison,2006-10-21,8,Iowa,@,Michigan,L,0,0,0,1,brian-mattison-1
