Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Andy Schmitt,2009-09-12,2,Eastern Michigan,@,Northwestern,L,1,-6,-6.0,0,andy-schmitt-1
Bryan Schroeder,2009-09-12,2,Central Michigan,@,Michigan State,W,8,26,3.3,0,bryan-schroeder-1
Jeremiah Schwartz,2009-09-12,2,Iowa State,,Iowa,L,4,7,1.8,0,jeremiah-schwartz-1
Charles Scott,2009-09-12,2,Louisiana State,,Vanderbilt,W,13,49,3.8,0,charles-scott-1
Da'Rel Scott,2009-09-12,2,Maryland,,James Madison,W,17,68,4.0,1,darel-scott-1
Matt Scott,2009-09-12,2,Arizona,,Northern Arizona,W,7,48,6.9,0,matt-scott-1
Theo Scott,2009-09-12,2,Ohio,@,North Texas,W,8,-26,-3.3,0,theo-scott-1
Jameel Sewell,2009-09-12,2,Virginia,,Texas Christian,L,21,35,1.7,0,jameel-sewell-1
Sausan Shakerin,2009-09-12,2,Utah,@,San Jose State,W,1,46,46.0,0,sausan-shakerin-1
Jake Sharp,2009-09-12,2,Kansas,@,Texas-El Paso,W,16,104,6.5,2,jake-sharp-1
Curtis Shaw,2009-09-12,2,Washington,,Idaho,W,5,19,3.8,0,curtis-shaw-1
Tyler Sheehan,2009-09-12,2,Bowling Green State,@,Missouri,L,5,-6,-1.2,0,tyler-sheehan-1
Russell Shepard,2009-09-12,2,Louisiana State,,Vanderbilt,W,3,27,9.0,0,russell-shepard-1
John Thomas Shepherd,2009-09-12,2,Rice,@,Texas Tech,L,8,-3,-0.4,0,john-thomas-shepherd-1
Bryce Sherman,2009-09-12,2,South Carolina,@,Georgia,L,2,27,13.5,0,bryce-sherman-1
Dave Shinskie,2009-09-12,2,Boston College,,Kent State,W,1,-5,-5.0,0,dave-shinskie-1
Jordan Shipley,2009-09-12,2,Texas,@,Wyoming,W,1,0,0.0,0,jordan-shipley-1
Norman Shuford,2009-09-12,2,Akron,,South Dakota,W,8,19,2.4,0,norman-shuford-1
Stephen Simmons,2009-09-12,2,Northwestern,,Eastern Michigan,W,13,73,5.6,2,stephen-simmons-1
Mikell Simpson,2009-09-12,2,Virginia,,Texas Christian,L,8,32,4.0,0,mikell-simpson-1
Charles Sims,2009-09-12,2,Houston,@,Oklahoma State,W,9,34,3.8,0,charles-sims-1
Riley Skinner,2009-09-12,2,Wake Forest,,Stanford,W,4,21,5.3,1,riley-skinner-1
Braden Smith,2009-09-12,2,Southern Methodist,@,Alabama-Birmingham,W,3,18,6.0,1,braden-smith-1
Branden Smith,2009-09-12,2,Georgia,,South Carolina,W,2,65,32.5,1,branden-smith-1
Brandon Smith,2009-09-12,2,Western Kentucky,,South Florida,L,21,105,5.0,0,brandon-smith-6
Chris Smith,2009-09-12,1,Texas Christian,@,Virginia,W,1,3,3.0,0,chris-smith-7
Eric Smith,2009-09-12,2,Auburn,,Mississippi State,W,3,8,2.7,0,eric-smith-1
Ian Smith,2009-09-12,2,Army,,Duke,L,6,27,4.5,0,ian-smith-1
Lance Smith,2009-09-12,2,Memphis,@,Middle Tennessee State,L,7,8,1.1,1,lance-smith-1
Larry Smith,2009-09-12,2,Vanderbilt,@,Louisiana State,L,13,-6,-0.5,1,larry-smith-1
Seth Smith,2009-09-12,2,New Mexico State,,Prairie View A&M,W,25,150,6.0,0,seth-smith-1
Torrey Smith,2009-09-12,2,Maryland,,James Madison,W,2,22,11.0,1,torrey-smith-1
Tyler Smith,2009-09-12,2,Rice,@,Texas Tech,L,16,49,3.1,0,tyler-smith-1
Isi Sofele,2009-09-12,2,California,,Eastern Washington,W,2,36,18.0,1,isi-sofele-1
Shawn Southward,2009-09-12,2,Troy,@,Florida,L,3,27,9.0,0,shawn-southward-1
Chad Spann,2009-09-12,2,Northern Illinois,,Western Illinois,W,8,37,4.6,2,chad-spann-1
Zac Stacy,2009-09-12,2,Vanderbilt,@,Louisiana State,L,20,89,4.5,0,zac-stacy-1
Arnil Stallworth,2009-09-12,2,Mississippi State,@,Auburn,L,1,3,3.0,0,arnil-stallworth-1
Ricky Stanzi,2009-09-12,2,Iowa,@,Iowa State,W,3,-5,-1.7,0,ricky-stanzi-1
Bradley Starks,2009-09-12,2,West Virginia,,East Carolina,W,1,2,2.0,0,bradley-starks-1
Curtis Steele,2009-09-12,2,Memphis,@,Middle Tennessee State,L,5,29,5.8,1,curtis-steele-1
Trent Steelman,2009-09-12,2,Army,,Duke,L,17,75,4.4,1,trent-steelman-1
Eric Stephens,2009-09-12,2,Texas Tech,,Rice,W,3,17,5.7,0,eric-stephens-1
Savier Stephens,2009-09-12,2,Air Force,@,Minnesota,L,5,23,4.6,0,savier-stephens-1
Jovan Stevenson,2009-09-12,2,Oregon State,@,Nevada-Las Vegas,W,2,28,14.0,0,jovan-stevenson-1
Jeremy Stewart,2009-09-12,2,Stanford,@,Wake Forest,L,6,18,3.0,0,jeremy-stewart-1
Grant Stucker,2009-09-12,2,Colorado State,,Weber State,W,1,-14,-14.0,0,grant-stucker-1
Mike Stukel,2009-09-12,2,Navy,,Louisiana Tech,W,3,19,6.3,0,mike-stukel-1
Bill Stull,2009-09-12,2,Pittsburgh,@,Buffalo,W,1,3,3.0,1,bill-stull-1
Joe Suhey,2009-09-12,2,Penn State,,Syracuse,W,1,0,0.0,0,joe-suhey-1
Brandon Sullivan,2009-09-12,2,San Diego State,,Southern Utah,W,24,111,4.6,0,brandon-sullivan-1
Cory Sykes,2009-09-12,2,Ball State,,New Hampshire,L,1,7,7.0,0,cory-sykes-1
Phillip Tanner,2009-09-12,2,Middle Tennessee State,,Memphis,W,8,47,5.9,1,phillip-tanner-1
Dwight Tardy,2009-09-12,2,Washington State,,Hawaii,L,7,26,3.7,0,dwight-tardy-1
Ben Tate,2009-09-12,2,Auburn,,Mississippi State,W,20,157,7.9,1,ben-tate-1
Golden Tate,2009-09-12,2,Notre Dame,@,Michigan,L,1,5,5.0,0,golden-tate-1
Jaycen Taylor,2009-09-12,2,Purdue,@,Oregon,L,7,16,2.3,1,jaycen-taylor-1
Tyrod Taylor,2009-09-12,2,Virginia Tech,,Marshall,W,7,58,8.3,0,tyrod-taylor-1
Tim Tebow,2009-09-12,2,Florida,,Troy,W,13,71,5.5,1,tim-tebow-1
Alexander Teich,2009-09-12,2,Navy,,Louisiana Tech,W,9,32,3.6,0,alexander-teich-1
Darius Terry,2009-09-12,2,Wyoming,,Texas,L,7,18,2.6,0,darius-terry-1
Jared Tew,2009-09-12,2,Air Force,@,Minnesota,L,16,56,3.5,0,jared-tew-1
Brandon Thermilus,2009-09-12,2,Buffalo,,Pittsburgh,L,14,49,3.5,0,brandon-thermilus-1
James Thomas II,2009-09-12,2,Texas-El Paso,,Kansas,L,2,4,2.0,0,james-thomas-ii-1
Carlton Thomas,2009-09-12,2,Georgia,,South Carolina,W,6,22,3.7,0,carlton-thomas-1
Daniel Thomas,2009-09-12,2,Kansas State,@,Louisiana,L,27,136,5.0,1,daniel-thomas-1
Jermaine Thomas,2009-09-12,2,Florida State,,Jacksonville State,W,2,8,4.0,0,jermaine-thomas-1
Lamaar Thomas,2009-09-12,2,Ohio State,,Southern California,L,1,6,6.0,0,lamaar-thomas-1
Chris Thompson,2009-09-12,2,Florida State,,Jacksonville State,W,5,7,1.4,0,chris-thompson-1
Deonte Thompson,2009-09-12,2,Florida,,Troy,W,1,-2,-2.0,0,deonte-thompson-1
Jerome Tiller,2009-09-12,2,Iowa State,,Iowa,L,2,27,13.5,0,jerome-tiller-1
Chris Todd,2009-09-12,2,Auburn,,Mississippi State,W,1,6,6.0,0,chris-todd-1
Jordan Todman,2009-09-12,2,Connecticut,,North Carolina,L,18,66,3.7,1,jordan-todman-1
Scott Tolzien,2009-09-12,2,Wisconsin,,Fresno State,W,4,-11,-2.8,0,scott-tolzien-1
Manase Tonga,2009-09-12,2,Brigham Young,@,Tulane,W,2,7,3.5,0,manase-tonga-1
Joe Torchia,2009-09-12,2,Virginia,,Texas Christian,L,1,0,0.0,0,joe-torchia-1
Devoe Torrence,2009-09-12,2,Akron,,South Dakota,W,3,7,2.3,0,devoe-torrence-1
Keith Toston,2009-09-12,2,Oklahoma State,,Houston,L,10,66,6.6,1,keith-toston-1
Channing Trotter,2009-09-12,2,Nevada-Las Vegas,,Oregon State,L,11,35,3.2,0,channing-trotter-1
Justin Tucker,2009-09-12,2,Texas,@,Wyoming,W,1,5,5.0,0,justin-tucker-1
Matthew Tucker,2009-09-12,1,Texas Christian,@,Virginia,W,10,38,3.8,0,matthew-tucker-1
Justin Tuggle,2009-09-12,2,Boston College,,Kent State,W,2,3,1.5,0,justin-tuggle-1
Nathan Tune,2009-09-12,2,North Texas,,Ohio,L,1,0,0.0,0,nathan-tune-1
Chris Turner,2009-09-12,2,Maryland,,James Madison,W,7,28,4.0,1,chris-turner-1
Joseph Turner,2009-09-12,1,Texas Christian,@,Virginia,W,10,66,6.6,1,joseph-turner-1
Shane Turner,2009-09-12,2,Rice,@,Texas Tech,L,1,-2,-2.0,0,shane-turner-1
Terrell Turner,2009-09-12,2,Arizona,,Northern Arizona,W,2,6,3.0,0,terrell-turner-1
Joe Tuzze,2009-09-12,2,Akron,,South Dakota,W,3,9,3.0,0,joe-tuzze-1
Harvey Unga,2009-09-12,2,Brigham Young,@,Tulane,W,3,17,5.7,0,harvey-unga-1
Roy Upchurch,2009-09-12,2,Alabama,,Florida International,W,4,17,4.3,0,roy-upchurch-1
Ryan Van Rensburg,2009-09-12,2,Vanderbilt,@,Louisiana State,L,1,4,4.0,0,ryan-van-rensburg-1
James Vandenberg,2009-09-12,2,Iowa,@,Iowa State,W,1,0,0.0,0,james-vandenberg-1
Marcus Vasquez,2009-09-12,2,Western Kentucky,,South Florida,L,1,2,2.0,0,marcus-vasquez-1
Shane Vereen,2009-09-12,2,California,,Eastern Washington,W,12,45,3.8,3,shane-vereen-1
Trevor Vittatoe,2009-09-12,2,Texas-El Paso,,Kansas,L,8,-32,-4.0,0,trevor-vittatoe-1
Nathan Walker,2009-09-12,2,Air Force,@,Minnesota,L,4,5,1.3,0,nathan-walker-1
Dominique Wallace,2009-09-12,2,Virginia,,Texas Christian,L,1,7,7.0,0,dominique-wallace-1
Lester Ward,2009-09-12,2,Nebraska,,Arkansas State,W,1,8,8.0,0,lester-ward-1
Martin Ward,2009-09-12,2,Marshall,@,Virginia Tech,L,4,7,1.8,0,martin-ward-1
Johnathan Warzeka,2009-09-12,2,Air Force,@,Minnesota,L,10,42,4.2,0,johnathan-warzeka-1
Derrick Washington,2009-09-12,2,Missouri,,Bowling Green State,W,23,120,5.2,1,derrick-washington-1
James Washington,2009-09-12,2,North Carolina State,,Murray State,W,12,35,2.9,2,james-washington-1
Ronnie Weaver,2009-09-12,2,Central Florida,@,Southern Mississippi,L,4,3,0.8,0,ronnie-weaver-1
Joe Webb,2009-09-12,2,Alabama-Birmingham,,Southern Methodist,L,18,97,5.4,1,joe-webb-2
Adam Weber,2009-09-12,2,Minnesota,,Air Force,W,2,2,1.0,0,adam-weber-1
Brandon Wegher,2009-09-12,2,Iowa,@,Iowa State,W,15,101,6.7,1,brandon-wegher-1
Corey Welch,2009-09-12,2,Eastern Michigan,@,Northwestern,L,4,13,3.3,0,corey-welch-1
Edward Wesley,2009-09-12,1,Texas Christian,@,Virginia,W,10,50,5.0,0,edward-wesley-1
Mekell Wesley,2009-09-12,2,San Diego State,,Southern Utah,W,1,3,3.0,0,mekell-wesley-1
Brandon West,2009-09-12,2,Western Michigan,@,Indiana,L,15,36,2.4,0,brandon-west-1
Deanthony White,2009-09-12,2,Eastern Michigan,@,Northwestern,L,1,9,9.0,0,deanthony-white-1
Johnny White,2009-09-12,2,North Carolina,@,Connecticut,W,1,7,7.0,0,johnny-white-1
A.J. Whitmore,2009-09-12,2,Tulsa,@,New Mexico,W,1,6,6.0,0,aj-whitmore-1
Eddie Wide,2009-09-12,2,Utah,@,San Jose State,W,8,40,5.0,1,eddie-wide-1
Albert Williams,2009-09-12,2,Tulane,,Brigham Young,L,2,-1,-0.5,0,albert-williams-1
Damian Williams,2009-09-12,2,Southern California,@,Ohio State,W,1,7,7.0,0,damian-williams-1
Darrin Williams,2009-09-12,2,Cincinnati,,Southeast Missouri State,W,5,21,4.2,0,darrin-williams-1
De'Antwan Williams,2009-09-12,2,Rutgers,,Howard,W,14,89,6.4,0,deantwan-williams-1
Jamad Williams,2009-09-12,2,Tulsa,@,New Mexico,W,10,24,2.4,0,jamad-williams-1
Jason Williams,2009-09-12,2,Texas-El Paso,,Kansas,L,1,1,1.0,0,jason-williams-3
Jeremy Williams,2009-09-12,2,Tulane,,Brigham Young,L,2,4,2.0,0,jeremy-williams-1
Jon Williams,2009-09-12,2,East Carolina,@,West Virginia,L,4,16,4.0,0,jon-williams-1
Juice Williams,2009-09-12,2,Illinois,,Illinois State,W,1,49,49.0,0,juice-williams-1
Keiland Williams,2009-09-12,2,Louisiana State,,Vanderbilt,W,10,72,7.2,2,keiland-williams-1
Ryan Williams,2009-09-12,2,Virginia Tech,,Marshall,W,16,164,10.3,3,ryan-williams-2
David Wilson,2009-09-12,2,Virginia Tech,,Marshall,W,12,165,13.8,1,david-wilson-1
Russell Wilson,2009-09-12,2,North Carolina State,,Murray State,W,4,26,6.5,0,russell-wilson-1
Aaron Winchester,2009-09-12,2,Western Michigan,@,Indiana,L,8,21,2.6,0,aaron-winchester-1
George Winn,2009-09-12,2,Cincinnati,,Southeast Missouri State,W,5,12,2.4,0,george-winn-1
Glenn Winston,2009-09-12,2,Michigan State,,Central Michigan,L,3,3,1.0,0,glenn-winston-1
Demaundray Woolridge,2009-09-12,2,Idaho,@,Washington,L,7,41,5.9,2,demaundray-woolridge-1
Leon Wright-Jackson,2009-09-12,2,Hawaii,@,Washington State,W,4,34,8.5,1,leon-wright-jackson-1
Devon Wylie,2009-09-12,2,Fresno State,@,Wisconsin,L,1,3,3.0,0,devon-wylie-1
T.J. Yates,2009-09-12,2,North Carolina,@,Connecticut,W,8,-26,-3.3,0,tj-yates-1
Wayne Younger,2009-09-12,1,Florida International,@,Alabama,L,2,12,6.0,0,wayne-younger-1
Anthony Allen,2009-09-17,3,Georgia Tech,@,Miami (FL),L,6,42,7.0,1,anthony-allen-1
Travis Benjamin,2009-09-17,2,Miami (FL),,Georgia Tech,W,1,13,13.0,0,travis-benjamin-1
Lee Chambers,2009-09-17,2,Miami (FL),,Georgia Tech,W,2,12,6.0,0,lee-chambers-1
Graig Cooper,2009-09-17,2,Miami (FL),,Georgia Tech,W,17,93,5.5,0,graig-cooper-1
Lucas Cox,2009-09-17,3,Georgia Tech,@,Miami (FL),L,2,6,3.0,0,lucas-cox-1
Jonathan Dwyer,2009-09-17,3,Georgia Tech,@,Miami (FL),L,5,7,1.4,0,jonathan-dwyer-1
Jacory Harris,2009-09-17,2,Miami (FL),,Georgia Tech,W,1,0,0.0,0,jacory-harris-1
Javarris James,2009-09-17,2,Miami (FL),,Georgia Tech,W,14,72,5.1,1,javarris-james-1
Roddy Jones,2009-09-17,3,Georgia Tech,@,Miami (FL),L,6,18,3.0,0,roddy-jones-1
Preston Lyons,2009-09-17,3,Georgia Tech,@,Miami (FL),L,1,6,6.0,0,preston-lyons-1
Josh Nesbitt,2009-09-17,3,Georgia Tech,@,Miami (FL),L,14,29,2.1,0,josh-nesbitt-1
Embry Peeples,2009-09-17,3,Georgia Tech,@,Miami (FL),L,1,3,3.0,0,embry-peeples-1
Marcus Wright,2009-09-17,3,Georgia Tech,@,Miami (FL),L,3,7,2.3,0,marcus-wright-1
Jeremy Avery,2009-09-18,3,Boise State,@,Fresno State,W,11,186,16.9,0,jeremy-avery-1
Ryan Colburn,2009-09-18,3,Fresno State,,Boise State,L,6,21,3.5,0,ryan-colburn-1
Ebahn Feathers,2009-09-18,3,Fresno State,,Boise State,L,3,2,0.7,0,ebahn-feathers-1
Anthony Harding,2009-09-18,3,Fresno State,,Boise State,L,1,2,2.0,0,anthony-harding-1
D.J. Harper,2009-09-18,3,Boise State,@,Fresno State,W,12,107,8.9,1,dj-harper-1
Jarvis Hodge,2009-09-18,3,Boise State,@,Fresno State,W,1,10,10.0,0,jarvis-hodge-1
Doug Martin,2009-09-18,3,Boise State,@,Fresno State,W,1,2,2.0,0,doug-martin-1
Ryan Mathews,2009-09-18,3,Fresno State,,Boise State,L,19,234,12.3,3,ryan-mathews-1
Lonyae Miller,2009-09-18,3,Fresno State,,Boise State,L,2,9,4.5,0,lonyae-miller-1
Kellen Moore,2009-09-18,3,Boise State,@,Fresno State,W,2,4,2.0,0,kellen-moore-1
Robbie Rouse,2009-09-18,3,Fresno State,,Boise State,L,7,53,7.6,0,robbie-rouse-1
Titus Young,2009-09-18,3,Boise State,@,Fresno State,W,1,-9,-9.0,1,titus-young-1
Josh Adams,2009-09-19,3,Wake Forest,,Elon,W,11,25,2.3,1,josh-adams-1
Royce Adams,2009-09-19,3,Purdue,,Northern Illinois,L,1,0,0.0,0,royce-adams-1
Alvester Alexander,2009-09-19,3,Wyoming,@,Colorado,L,6,22,3.7,0,alvester-alexander-1
Greg Alexander,2009-09-19,3,Hawaii,@,Nevada-Las Vegas,L,9,17,1.9,0,greg-alexander-1
Alex Allen,2009-09-19,3,Akron,,Indiana,L,8,29,3.6,0,alex-allen-1
Armando Allen,2009-09-19,3,Notre Dame,,Michigan State,W,23,115,5.0,1,armando-allen-1
Moncell Allen,2009-09-19,2,Kentucky,,Louisville,W,1,-1,-1.0,0,moncell-allen-1
Brian Anderson,2009-09-19,3,Marshall,,Bowling Green State,W,5,21,4.2,0,brian-anderson-1
Justin Anderson,2009-09-19,3,Northern Illinois,@,Purdue,W,1,11,11.0,0,justin-anderson-1
Vic Anderson,2009-09-19,2,Louisville,@,Kentucky,L,19,110,5.8,1,vic-anderson-1
Keola Antolin,2009-09-19,3,Arizona,@,Iowa,L,1,34,34.0,0,keola-antolin-1
Dri Archer,2009-09-19,3,Kent State,,Iowa State,L,6,20,3.3,0,dri-archer-1
Austen Arnaud,2009-09-19,3,Iowa State,@,Kent State,W,9,42,4.7,2,austen-arnaud-1
Matt Asiata,2009-09-19,3,Utah,@,Oregon,L,15,54,3.6,0,matt-asiata-1
Michael Avila,2009-09-19,3,San Jose State,@,Stanford,L,1,3,3.0,0,michael-avila-1
Antwon Bailey,2009-09-19,3,Syracuse,,Northwestern,W,4,26,6.5,0,antwon-bailey-1
Eric Baker,2009-09-19,3,South Carolina,,Florida Atlantic,W,2,22,11.0,0,eric-baker-1
Toney Baker,2009-09-19,3,North Carolina State,,Gardner-Webb,W,10,71,7.1,2,toney-baker-1
Kenjon Barner,2009-09-19,3,Oregon,,Utah,W,9,17,1.9,0,kenjon-barner-1
Brandon Barnes,2009-09-19,3,North Carolina State,,Gardner-Webb,W,6,27,4.5,0,brandon-barnes-2
Ryan Bass,2009-09-19,2,Arizona State,,Louisiana-Monroe,W,6,35,5.8,0,ryan-bass-1
Tyler Bass,2009-09-19,3,Memphis,,Tennessee-Martin,W,16,80,5.0,1,tyler-bass-1
Baron Batch,2009-09-19,3,Texas Tech,@,Texas,L,4,23,5.8,0,baron-batch-1
Joe Bauserman,2009-09-19,3,Ohio State,N,Toledo,W,1,7,7.0,0,joe-bauserman-1
Shavodrick Beaver,2009-09-19,3,Tulsa,@,Oklahoma,L,6,35,5.8,0,shavodrick-beaver-1
Robert Benjamin,2009-09-19,3,Wyoming,@,Colorado,L,6,6,1.0,0,robert-benjamin-1
Duane Bennett,2009-09-19,3,Minnesota,,California,L,7,16,2.3,0,duane-bennett-1
Jahvid Best,2009-09-19,3,California,@,Minnesota,W,26,131,5.0,5,jahvid-best-1
Malcolm Beyah,2009-09-19,3,Middle Tennessee State,@,Maryland,W,1,4,4.0,0,malcolm-beyah-1
Beau Blankenship,2009-09-19,3,Iowa State,@,Kent State,W,4,11,2.8,0,beau-blankenship-1
Terrence Blevins,2009-09-19,3,Eastern Michigan,@,Michigan,L,5,22,4.4,0,terrence-blevins-1
A.J. Blue,2009-09-19,3,North Carolina,,East Carolina,W,2,2,1.0,0,aj-blue-1
Tommy Bohanon,2009-09-19,3,Wake Forest,,Elon,W,4,13,3.3,0,tommy-bohanon-1
Brandon Bolden,2009-09-19,2,Mississippi,,Southeastern Louisiana,W,13,105,8.1,0,brandon-bolden-1
Ralph Bolden,2009-09-19,3,Purdue,,Northern Illinois,L,12,64,5.3,0,ralph-bolden-1
Zach Bolger,2009-09-19,3,Wyoming,@,Colorado,L,1,-2,-2.0,0,zach-bolger-1
Andre Booker,2009-09-19,3,Marshall,,Bowling Green State,W,1,9,9.0,0,andre-booker-1
Draylon Booker,2009-09-19,3,Louisiana,@,Louisiana State,L,1,4,4.0,0,draylon-booker-1
Marell Booker,2009-09-19,3,Western Kentucky,,Central Arkansas,L,4,7,1.8,0,marell-booker-1
Diondre Borel,2009-09-19,2,Utah State,@,Texas A&M,L,22,34,1.5,2,diondre-borel-1
Daniel Borne,2009-09-19,3,Alabama-Birmingham,@,Troy,L,6,18,3.0,0,daniel-borne-1
Jacob Bower,2009-09-19,3,Tulsa,@,Oklahoma,L,3,14,4.7,0,jacob-bower-1
Jheranie Boyd,2009-09-19,3,North Carolina,,East Carolina,W,2,16,8.0,0,jheranie-boyd-1
Re'quan Boyette,2009-09-19,3,Duke,@,Kansas,L,4,7,1.8,0,requan-boyette-1
Allen Bradford,2009-09-19,3,Southern California,@,Washington,L,4,18,4.5,0,allen-bradford-1
Marquise Branton,2009-09-19,3,Middle Tennessee State,@,Maryland,W,1,0,0.0,0,marquise-branton-1
Lavon Brazill,2009-09-19,3,Ohio,,Cal Poly,W,2,4,2.0,0,lavon-brazill-1
Chris Brogdon,2009-09-19,3,Nevada-Las Vegas,,Hawaii,W,2,3,1.5,0,chris-brogdon-1
Derrius Brooks,2009-09-19,3,Western Kentucky,,Central Arkansas,L,3,8,2.7,0,derrius-brooks-1
Jourdan Brooks,2009-09-19,3,Rutgers,,Florida International,W,5,6,1.2,0,jourdan-brooks-1
Justin Brooks,2009-09-19,3,Alabama-Birmingham,@,Troy,L,5,36,7.2,0,justin-brooks-2
Bryce Brown,2009-09-19,3,Tennessee,@,Florida,L,8,21,2.6,0,bryce-brown-1
Carlos Brown,2009-09-19,3,Michigan,,Eastern Michigan,W,13,187,14.4,2,carlos-brown-1
Chris Brown,2009-09-19,3,Oklahoma,,Tulsa,W,16,73,4.6,0,chris-brown-4
Davon Brown,2009-09-19,3,San Diego State,@,Idaho,L,8,22,2.8,0,davon-brown-1
Devon Brown,2009-09-19,3,Wake Forest,,Elon,W,3,10,3.3,0,devon-brown-1
Jarrett Brown,2009-09-19,3,West Virginia,@,Auburn,L,19,66,3.5,0,jarrett-brown-1
Levi Brown,2009-09-19,3,Troy,,Alabama-Birmingham,W,2,-10,-5.0,0,levi-brown-1
Meco Brown,2009-09-19,3,Northern Illinois,@,Purdue,W,26,150,5.8,1,meco-brown-1
Moe Brown,2009-09-19,3,South Carolina,,Florida Atlantic,W,1,50,50.0,0,moe-brown-1
Zach Brown,2009-09-19,3,Wisconsin,,Wofford,W,12,63,5.3,2,zach-brown-3
Ryan Broyles,2009-09-19,3,Oklahoma,,Tulsa,W,1,1,1.0,0,ryan-broyles-1
Jeremy Bruce,2009-09-19,3,Akron,,Indiana,L,1,-3,-3.0,0,jeremy-bruce-1
Donald Buckram,2009-09-19,3,Texas-El Paso,@,New Mexico State,W,14,113,8.1,2,donald-buckram-1
Chris Bullock,2009-09-19,3,Bowling Green State,@,Marshall,L,2,12,6.0,0,chris-bullock-1
Drew Burdi,2009-09-19,3,Western Michigan,,Miami (OH),W,1,5,5.0,0,drew-burdi-1
Trea Burgess,2009-09-19,3,Indiana,@,Akron,W,13,59,4.5,1,trea-burgess-1
Justin Burke,2009-09-19,2,Louisville,@,Kentucky,L,8,17,2.1,0,justin-burke-1
Nate Burney,2009-09-19,3,Akron,,Indiana,L,2,14,7.0,0,nate-burney-1
Kodi Burns,2009-09-19,3,Auburn,,West Virginia,W,7,10,1.4,0,kodi-burns-1
A.J. Butler,2009-09-19,3,New Mexico,,Air Force,L,6,17,2.8,0,aj-butler-1
Marquis Butler,2009-09-19,2,Utah State,@,Texas A&M,L,1,-2,-2.0,0,marquis-butler-1
Terrance Cain,2009-09-19,3,Utah,@,Oregon,L,16,68,4.3,1,terrance-cain-1
Jermie Calhoun,2009-09-19,3,Oklahoma,,Tulsa,W,9,32,3.6,0,jermie-calhoun-1
Colby Cameron,2009-09-19,3,Louisiana Tech,,Nicholls State,W,1,1,1.0,1,colby-cameron-1
Devonte Campbell,2009-09-19,3,Maryland,,Middle Tennessee State,L,1,-2,-2.0,0,devonte-campbell-1
Sean Canfield,2009-09-19,3,Oregon State,,Cincinnati,L,5,-36,-7.2,0,sean-canfield-1
Larry Caper,2009-09-19,3,Michigan State,@,Notre Dame,L,12,51,4.3,2,larry-caper-1
James Caraway,2009-09-19,3,Wyoming,@,Colorado,L,1,1,1.0,0,james-caraway-1
Alex Carder,2009-09-19,3,Western Michigan,,Miami (OH),W,1,-4,-4.0,0,alex-carder-1
Darius Carey,2009-09-19,3,North Texas,@,Alabama,L,1,3,3.0,0,darius-carey-1
Hayo Carpenter,2009-09-19,3,Minnesota,,California,L,2,17,8.5,0,hayo-carpenter-1
Austyn Carta-Samuels,2009-09-19,3,Wyoming,@,Colorado,L,9,36,4.0,0,austyn-carta-samuels-1
Brent Carter,2009-09-19,3,Penn State,,Temple,W,3,5,1.7,0,brent-carter-1
Delone Carter,2009-09-19,3,Syracuse,,Northwestern,W,18,84,4.7,1,delone-carter-1
Jameson Carter,2009-09-19,3,Army,,Ball State,W,14,57,4.1,1,jameson-carter-1
Willie Carter,2009-09-19,3,Tulsa,@,Oklahoma,L,4,27,6.8,0,willie-carter-1
Paul Chaney Jr.,2009-09-19,3,Iowa,,Arizona,W,3,16,5.3,0,paul-chaney-jr-1
Vaughn Charlton,2009-09-19,2,Temple,@,Penn State,L,5,-1,-0.2,0,vaughn-charlton-1
John Chiles,2009-09-19,3,Texas,,Texas Tech,W,2,29,14.5,0,john-chiles-1
Ryan Christian,2009-09-19,2,Texas Christian,,Texas State,W,1,3,3.0,0,ryan-christian-1
Asher Clark,2009-09-19,3,Air Force,@,New Mexico,W,20,86,4.3,0,asher-clark-1
Daryll Clark,2009-09-19,3,Penn State,,Temple,W,2,-6,-3.0,0,daryll-clark-1
Ryan Clarke,2009-09-19,3,West Virginia,@,Auburn,L,2,10,5.0,0,ryan-clarke-1
Jimmy Clausen,2009-09-19,3,Notre Dame,,Michigan State,W,7,-1,-0.1,0,jimmy-clausen-1
Mike Clausen,2009-09-19,3,Nevada-Las Vegas,,Hawaii,W,2,5,2.5,1,mike-clausen-1
John Clay,2009-09-19,3,Wisconsin,,Wofford,W,12,70,5.8,0,john-clay-1
Omar Clayton,2009-09-19,3,Nevada-Las Vegas,,Hawaii,W,9,19,2.1,1,omar-clayton-1
Randall Cobb,2009-09-19,2,Kentucky,,Louisville,W,1,6,6.0,0,randall-cobb-1
Carson Coffman,2009-09-19,3,Kansas State,@,UCLA,L,20,6,0.3,0,carson-coffman-1
Derrick Coleman,2009-09-19,3,UCLA,,Kansas State,W,8,46,5.8,0,derrick-coleman-1
Drew Coleman,2009-09-19,3,Air Force,@,New Mexico,W,2,4,2.0,0,drew-coleman-2
Dajuane Collins,2009-09-19,3,Toledo,N,Ohio State,L,7,22,3.1,0,dajuane-collins-1
Marquell Colston,2009-09-19,3,New Mexico State,,Texas-El Paso,L,12,42,3.5,1,marquell-colston-1
Myke Compton,2009-09-19,3,Louisiana Tech,,Nicholls State,W,2,7,3.5,0,myke-compton-1
John Conner,2009-09-19,2,Kentucky,,Louisville,W,3,28,9.3,1,john-conner-1
