Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Jasper Simmons,2009-09-19,3,Missouri,,Furman,W,2,56,28.0,0,jasper-simmons-1
David Sims,2009-09-19,3,Iowa State,@,Kent State,W,1,31,31.0,0,david-sims-1
Alfonso Smith,2009-09-19,2,Kentucky,,Louisville,W,1,35,35.0,0,alfonso-smith-1
Branden Smith,2009-09-19,3,Georgia,@,Arkansas,W,1,10,10.0,0,branden-smith-1
Devon Smith,2009-09-19,3,Penn State,,Temple,W,1,12,12.0,0,devon-smith-1
Ira Smith,2009-09-19,3,North Texas,@,Alabama,L,4,73,18.3,0,ira-smith-1
Jeff Smith,2009-09-19,3,Boston College,@,Clemson,L,7,149,21.3,0,jeff-smith-1
Rashard Smith,2009-09-19,3,North Carolina State,,Gardner-Webb,W,1,24,24.0,0,rashard-smith-1
Torrey Smith,2009-09-19,3,Maryland,,Middle Tennessee State,L,6,109,18.2,0,torrey-smith-1
Shaky Smithson,2009-09-19,3,Utah,@,Oregon,L,6,140,23.3,0,shaky-smithson-1
Frankie Solomon,2009-09-19,3,New Mexico,,Air Force,L,1,16,16.0,0,frankie-solomon-1
Amari Spievey,2009-09-19,3,Iowa,,Arizona,W,2,33,16.5,0,amari-spievey-1
C.J. Spiller,2009-09-19,3,Clemson,,Boston College,W,1,27,27.0,0,cj-spiller-1
Eric Stephens,2009-09-19,3,Texas Tech,@,Texas,L,7,182,26.0,0,eric-stephens-1
Xavier Stinson,2009-09-19,2,Florida Atlantic,@,South Carolina,L,1,29,29.0,0,xavier-stinson-1
Darryl Stonum,2009-09-19,3,Michigan,,Eastern Michigan,W,3,60,20.0,0,darryl-stonum-1
Troy Stoudermire,2009-09-19,3,Minnesota,,California,L,2,29,14.5,0,troy-stoudermire-1
Zach Sudfeld,2009-09-19,2,Nevada,@,Colorado State,L,1,15,15.0,0,zach-sudfeld-1
Lucas Swift,2009-09-19,3,Miami (OH),@,Western Michigan,L,2,34,17.0,0,lucas-swift-1
Trevor Theriot,2009-09-19,3,UCLA,,Kansas State,W,1,32,32.0,0,trevor-theriot-1
Damien Thigpen,2009-09-19,3,UCLA,,Kansas State,W,2,45,22.5,0,damien-thigpen-1
Jay Thomas,2009-09-19,3,Minnesota,,California,L,1,21,21.0,0,jay-thomas-1
Lamaar Thomas,2009-09-19,3,Ohio State,N,Toledo,W,1,32,32.0,0,lamaar-thomas-1
Steven Thomas,2009-09-19,3,Brigham Young,,Florida State,L,1,13,13.0,0,steven-thomas-1
Ricardo Thompson,2009-09-19,3,Cincinnati,@,Oregon State,W,1,0,0.0,0,ricardo-thompson-1
Walter Thurmond III,2009-09-19,3,Oregon,,Utah,W,2,62,31.0,0,walter-thurmond-iii-1
Shane Turner,2009-09-19,3,Rice,@,Oklahoma State,L,3,82,27.3,0,shane-turner-1
Joe Tuzze,2009-09-19,3,Akron,,Indiana,L,1,4,4.0,0,joe-tuzze-1
Aaron Valentin,2009-09-19,3,Purdue,,Northern Illinois,L,3,72,24.0,0,aaron-valentin-1
Kenny Veal,2009-09-19,3,Toledo,N,Ohio State,L,2,39,19.5,0,kenny-veal-1
Shane Vereen,2009-09-19,3,California,@,Minnesota,W,3,58,19.3,0,shane-vereen-1
Bryant Ward,2009-09-19,3,Oklahoma State,,Rice,W,2,25,12.5,0,bryant-ward-1
Brandon West,2009-09-19,3,Western Michigan,,Miami (OH),W,2,68,34.0,0,brandon-west-1
Deanthony White,2009-09-19,3,Eastern Michigan,@,Michigan,L,3,49,16.3,0,deanthony-white-1
Johnny White,2009-09-19,3,North Carolina,,East Carolina,W,3,68,22.7,0,johnny-white-1
Eric Williams,2009-09-19,3,Ball State,@,Army,L,4,101,25.3,0,eric-williams-1
Johnny Williams,2009-09-19,3,Duke,@,Kansas,L,5,117,23.4,0,johnny-williams-1
Jon Williams,2009-09-19,3,East Carolina,@,North Carolina,L,2,45,22.5,0,jon-williams-1
Kerwynn Williams,2009-09-19,2,Utah State,@,Texas A&M,L,5,130,26.0,0,kerwynn-williams-1
Malcolm Williams,2009-09-19,3,Texas,,Texas Tech,W,1,29,29.0,0,malcolm-williams-1
Roger Williams,2009-09-19,3,Bowling Green State,@,Marshall,L,4,75,18.8,0,roger-williams-3
Cody Wilson,2009-09-19,3,Central Michigan,,Alcorn State,W,1,51,51.0,0,cody-wilson-1
David Wilson,2009-09-19,3,Virginia Tech,,Nebraska,W,1,19,19.0,0,david-wilson-1
Theo Wilson,2009-09-19,3,South Florida,,Charleston Southern,W,1,28,28.0,0,theo-wilson-1
Glenn Winston,2009-09-19,3,Michigan State,@,Notre Dame,L,7,154,22.0,0,glenn-winston-1
Ed Young,2009-09-19,3,Buffalo,@,Central Florida,L,2,38,19.0,0,ed-young-1
Terrell Zachery,2009-09-19,3,Auburn,,West Virginia,W,3,49,16.3,0,terrell-zachery-1
Michael Zordich,2009-09-19,3,Penn State,,Temple,W,1,16,16.0,0,michael-zordich-1
Brandon Bolden,2009-09-24,3,Mississippi,@,South Carolina,L,3,67,22.3,0,brandon-bolden-1
Reggie Hicks,2009-09-24,3,Mississippi,@,South Carolina,L,1,14,14.0,0,reggie-hicks-1
Bryce Sherman,2009-09-24,4,South Carolina,,Mississippi,W,3,54,18.0,0,bryce-sherman-1
Mike Ball,2009-09-25,3,Nevada,,Missouri,L,3,104,34.7,0,mike-ball-1
Munir Prince,2009-09-25,4,Missouri,@,Nevada,W,1,13,13.0,0,munir-prince-1
Jared Silva-Purcell,2009-09-25,3,Nevada,,Missouri,L,1,22,22.0,0,jared-silva-purcell-1
Chris Wellington,2009-09-25,3,Nevada,,Missouri,L,2,49,24.5,0,chris-wellington-1
Jacob Actkinson,2009-09-26,3,Utah State,,Southern Utah,W,1,8,8.0,0,jacob-actkinson-1
Harry Adams,2009-09-26,4,Auburn,,Ball State,W,1,26,26.0,0,harry-adams-1
Royce Adams,2009-09-26,4,Purdue,,Notre Dame,L,2,40,20.0,0,royce-adams-1
Jahleel Addae,2009-09-26,4,Central Michigan,,Akron,W,1,10,10.0,0,jahleel-addae-1
Anthony Allen,2009-09-26,4,Georgia Tech,,North Carolina,W,1,16,16.0,0,anthony-allen-1
Luther Ambrose,2009-09-26,4,Louisiana-Monroe,@,Florida Atlantic,W,3,73,24.3,0,luther-ambrose-1
Colt Anderson,2009-09-26,3,Florida International,,Toledo,L,2,16,8.0,0,colt-anderson-1
John Angelo,2009-09-26,4,Navy,,Western Kentucky,W,1,19,19.0,0,john-angelo-1
Keola Antolin,2009-09-26,4,Arizona,@,Oregon State,W,1,24,24.0,0,keola-antolin-1
Dri Archer,2009-09-26,4,Kent State,,Miami (OH),W,2,47,23.5,0,dri-archer-1
Orkeys Auriene,2009-09-26,4,Louisiana,@,Nebraska,L,2,34,17.0,0,orkeys-auriene-1
Kama Bailey,2009-09-26,4,Idaho,@,Northern Illinois,W,3,64,21.3,0,kama-bailey-1
Mikail Baker,2009-09-26,3,Baylor,,Northwestern State,W,2,53,26.5,0,mikail-baker-1
Brandon Banks,2009-09-26,4,Kansas State,,Tennessee Tech,W,2,183,91.5,2,brandon-banks-1
D.J. Banks,2009-09-26,3,Tulane,,McNeese State,W,1,25,25.0,0,dj-banks-1
Kenjon Barner,2009-09-26,4,Oregon,,California,W,1,26,26.0,0,kenjon-barner-1
Brandon Barnett,2009-09-26,3,Arkansas,@,Alabama,L,1,21,21.0,0,brandon-barnett-1
Stephen Barnett,2009-09-26,3,Tulane,,McNeese State,W,4,84,21.0,0,stephen-barnett-1
Doug Beaumont,2009-09-26,3,Louisville,@,Utah,L,1,33,33.0,0,doug-beaumont-1
Arrelious Benn,2009-09-26,3,Illinois,@,Ohio State,L,4,89,22.3,0,arrelious-benn-1
Matt Berning,2009-09-26,4,Central Michigan,,Akron,W,1,0,0.0,0,matt-berning-1
Leon Berry,2009-09-26,4,Mississippi State,,Louisiana State,L,5,94,18.8,0,leon-berry-1
Malcolm Beyah,2009-09-26,4,Middle Tennessee State,@,North Texas,W,1,18,18.0,0,malcolm-beyah-1
Laquentin Black,2009-09-26,4,Tulsa,,Sam Houston State,W,1,10,10.0,0,laquentin-black-1
Dontavia Bogan,2009-09-26,4,South Florida,@,Florida State,W,1,16,16.0,0,dontavia-bogan-1
Dan Bonato,2009-09-26,4,Maryland,,Rutgers,L,2,20,10.0,0,dan-bonato-1
Wade Bonner,2009-09-26,4,Mississippi State,,Louisiana State,L,2,28,14.0,0,wade-bonner-1
Marell Booker,2009-09-26,4,Western Kentucky,@,Navy,L,2,41,20.5,0,marell-booker-1
Chris Borland,2009-09-26,4,Wisconsin,,Michigan State,W,1,0,0.0,0,chris-borland-1
Donald Bowens,2009-09-26,4,North Carolina State,,Pittsburgh,W,1,29,29.0,0,donald-bowens-1
Anthony Bowman,2009-09-26,4,Kent State,,Miami (OH),W,2,110,55.0,1,anthony-bowman-1
Brandon Boykin,2009-09-26,4,Georgia,,Arizona State,W,2,25,12.5,0,brandon-boykin-1
Dezmon Briscoe,2009-09-26,4,Kansas,,Southern Mississippi,W,2,41,20.5,0,dezmon-briscoe-1
Derrius Brooks,2009-09-26,4,Western Kentucky,@,Navy,L,2,43,21.5,0,derrius-brooks-1
Antonio Brown,2009-09-26,4,Central Michigan,,Akron,W,1,14,14.0,0,antonio-brown-1
Marcus Brown,2009-09-26,3,Arkansas State,,Troy,L,1,19,19.0,0,marcus-brown-1
Vincent Brown,2009-09-26,4,San Diego State,@,Air Force,L,2,51,25.5,0,vincent-brown-3
Darius Carey,2009-09-26,4,North Texas,,Middle Tennessee State,L,1,17,17.0,0,darius-carey-1
Hayo Carpenter,2009-09-26,4,Minnesota,@,Northwestern,W,1,20,20.0,0,hayo-carpenter-1
Tyron Carrier,2009-09-26,3,Houston,,Texas Tech,W,3,104,34.7,0,tyron-carrier-1
Josh Catron,2009-09-26,4,Stanford,,Washington,W,1,14,14.0,0,josh-catron-1
O'Neill Chambers,2009-09-26,4,Brigham Young,,Colorado State,W,3,69,23.0,0,oneill-chambers-1
Paul Chaney Jr.,2009-09-26,4,Iowa,@,Penn State,W,3,69,23.0,0,paul-chaney-jr-1
Shaun Chapas,2009-09-26,4,Georgia,,Arizona State,W,1,16,16.0,0,shaun-chapas-1
Ian Clark,2009-09-26,4,New Mexico,,New Mexico State,L,2,26,13.0,0,ian-clark-1
Travis Cobb,2009-09-26,4,Arizona,@,Oregon State,W,1,20,20.0,0,travis-cobb-1
Dajuane Collins,2009-09-26,4,Toledo,@,Florida International,W,1,21,21.0,0,dajuane-collins-1
Scott Concannon,2009-09-26,4,Northwestern,,Minnesota,L,1,0,0.0,0,scott-concannon-1
Domonic Cook,2009-09-26,4,Buffalo,@,Temple,L,3,50,16.7,0,domonic-cook-1
Brayden Coombs,2009-09-26,4,Miami (OH),@,Kent State,L,3,36,12.0,0,brayden-coombs-1
Graig Cooper,2009-09-26,3,Miami (FL),@,Virginia Tech,L,3,74,24.7,0,graig-cooper-1
Jack Corcoran,2009-09-26,4,Rutgers,@,Maryland,W,1,5,5.0,0,jack-corcoran-1
Ricky Crider,2009-09-26,4,Northern Illinois,,Idaho,L,1,33,33.0,0,ricky-crider-1
Justin Cruz,2009-09-26,4,Ball State,@,Auburn,L,1,5,5.0,0,justin-cruz-1
Andrew Dailey,2009-09-26,4,Penn State,,Iowa,L,2,15,7.5,0,andrew-dailey-1
Evan Davis,2009-09-26,4,Texas-El Paso,@,Texas,L,5,116,23.2,0,evan-davis-1
Tommy Davis,2009-09-26,4,Northern Illinois,,Idaho,L,5,122,24.4,0,tommy-davis-2
Dorin Dickerson,2009-09-26,4,Pittsburgh,@,North Carolina State,L,2,26,13.0,0,dorin-dickerson-1
Tandon Doss,2009-09-26,4,Indiana,@,Michigan,L,2,48,24.0,0,tandon-doss-1
Matthew Dunham,2009-09-26,4,Florida State,,South Florida,L,1,6,6.0,0,matthew-dunham-1
Colby Erskin,2009-09-26,4,South Florida,@,Florida State,W,1,28,28.0,0,colby-erskin-1
Bradie Ewing,2009-09-26,4,Wisconsin,,Michigan State,W,1,12,12.0,0,bradie-ewing-1
Mario Fannin,2009-09-26,4,Auburn,,Ball State,W,2,58,29.0,0,mario-fannin-1
Justin Fenty,2009-09-26,3,Baylor,,Northwestern State,W,1,18,18.0,0,justin-fenty-1
Mark Ferrell,2009-09-26,4,Alabama-Birmingham,@,Texas A&M,L,1,13,13.0,0,mark-ferrell-1
Cory Finnerty,2009-09-26,4,Navy,,Western Kentucky,W,1,4,4.0,0,cory-finnerty-1
Ray Fisher,2009-09-26,4,Indiana,@,Michigan,L,4,130,32.5,0,ray-fisher-1
Johri Fogerson,2009-09-26,4,Washington,@,Stanford,L,3,59,19.7,0,johri-fogerson-1
Frantrell Forrest,2009-09-26,4,Alabama-Birmingham,@,Texas A&M,L,6,102,17.0,0,frantrell-forrest-1
Robbie Frey,2009-09-26,4,Connecticut,,Rhode Island,W,2,55,27.5,0,robbie-frey-1
C.J. Gable,2009-09-26,4,Southern California,,Washington State,W,1,27,27.0,0,cj-gable-1
Chris Garrett,2009-09-26,4,Ohio,@,Tennessee,L,6,221,36.8,1,chris-garrett-1
Desmond Gee,2009-09-26,4,Middle Tennessee State,@,North Texas,W,2,51,25.5,0,desmond-gee-1
David Gilreath,2009-09-26,4,Wisconsin,,Michigan State,W,3,71,23.7,0,david-gilreath-1
Mardy Gilyard,2009-09-26,4,Cincinnati,,Fresno State,W,2,49,24.5,0,mardy-gilyard-1
Marcell Gipson,2009-09-26,4,Wyoming,,Nevada-Las Vegas,W,3,93,31.0,0,marcell-gipson-1
Chris Givens,2009-09-26,4,Wake Forest,@,Boston College,L,4,74,18.5,0,chris-givens-2
Tonny Glynn,2009-09-26,4,New Mexico State,@,New Mexico,W,4,106,26.5,0,tonny-glynn-1
Marquise Goodwin,2009-09-26,4,Texas,,Texas-El Paso,W,1,3,3.0,0,marquise-goodwin-1
Kevin Grady,2009-09-26,4,Michigan,,Indiana,W,1,14,14.0,0,kevin-grady-1
Ray Graham,2009-09-26,4,Pittsburgh,@,North Carolina State,L,1,21,21.0,0,ray-graham-1
T.J. Graham,2009-09-26,4,North Carolina State,,Pittsburgh,W,5,114,22.8,0,tj-graham-1
Terry Grant,2009-09-26,4,Alabama,,Arkansas,W,2,33,16.5,0,terry-grant-1
Gee Gee Greene,2009-09-26,4,Navy,,Western Kentucky,W,1,21,21.0,0,gee-gee-greene-1
Lou Greenwood,2009-09-26,4,Colorado State,@,Brigham Young,L,3,62,20.7,0,lou-greenwood-1
Anthony Gulley,2009-09-26,4,Auburn,,Ball State,W,1,24,24.0,0,anthony-gulley-1
Winston Guy,2009-09-26,3,Kentucky,,Florida,L,1,14,14.0,0,winston-guy-1
James Hamilton,2009-09-26,4,North Texas,,Middle Tennessee State,L,1,21,21.0,0,james-hamilton-1
Dwayne Harris,2009-09-26,4,East Carolina,,Central Florida,W,2,30,15.0,0,dwayne-harris-1
Matthew Harvey,2009-09-26,4,Idaho,@,Northern Illinois,W,1,5,5.0,0,matthew-harvey-1
Mario Henry,2009-09-26,4,Buffalo,@,Temple,L,1,17,17.0,0,mario-henry-1
Marcus Hightower,2009-09-26,4,Memphis,,Marshall,L,1,27,27.0,0,marcus-hightower-1
Royce Hill,2009-09-26,4,North Texas,,Middle Tennessee State,L,5,174,34.8,0,royce-hill-1
T.Y. Hilton,2009-09-26,3,Florida International,,Toledo,L,1,18,18.0,0,ty-hilton-1
Adrian Hodges,2009-09-26,4,Bowling Green State,,Boise State,L,1,14,14.0,0,adrian-hodges-1
Trindon Holliday,2009-09-26,4,Louisiana State,@,Mississippi State,W,4,105,26.3,0,trindon-holliday-1
Michael Hoomanawanui,2009-09-26,3,Illinois,@,Ohio State,L,1,12,12.0,0,michael-hoomanawanui-1
Rod Huggins,2009-09-26,3,Florida Atlantic,,Louisiana-Monroe,L,1,8,8.0,0,rod-huggins-1
Damion Hunter,2009-09-26,4,Army,@,Iowa State,L,5,97,19.4,0,damion-hunter-1
Lovell Jackson,2009-09-26,4,Wake Forest,@,Boston College,L,1,18,18.0,0,lovell-jackson-1
Terrell Jackson,2009-09-26,4,Buffalo,@,Temple,L,1,14,14.0,0,terrell-jackson-3
Brandon James,2009-09-26,4,Florida,@,Kentucky,W,2,40,20.0,0,brandon-james-1
Mike James,2009-09-26,3,Miami (FL),@,Virginia Tech,L,2,25,12.5,0,mike-james-1
Payten Jason,2009-09-26,3,Tulane,,McNeese State,W,1,13,13.0,0,payten-jason-1
A.J. Jefferson,2009-09-26,4,Fresno State,@,Cincinnati,L,3,77,25.7,0,aj-jefferson-1
A.J. Jenkins,2009-09-26,3,Illinois,@,Ohio State,L,2,31,15.5,0,aj-jenkins-1
Jerrel Jernigan,2009-09-26,4,Troy,@,Arkansas State,W,5,90,18.0,0,jerrel-jernigan-1
Curtis Johnson,2009-09-26,4,Memphis,,Marshall,L,2,51,25.5,0,curtis-johnson-1
Dennis Johnson,2009-09-26,3,Arkansas,@,Alabama,L,3,81,27.0,0,dennis-johnson-1
Keelan Johnson,2009-09-26,3,Arizona State,@,Georgia,L,3,51,17.0,0,keelan-johnson-1
Leonard Johnson,2009-09-26,4,Iowa State,,Army,W,3,52,17.3,0,leonard-johnson-1
Joe Jones,2009-09-26,3,Temple,,Buffalo,W,1,13,13.0,0,joe-jones-1
Mike Jones,2009-09-26,4,Syracuse,,Maine,W,2,38,19.0,0,mike-jones-1
Freeman Kelley,2009-09-26,4,Tulsa,,Sam Houston State,W,1,40,40.0,0,freeman-kelley-1
Donavon Kemp,2009-09-26,4,Texas-El Paso,@,Texas,L,3,35,11.7,0,donavon-kemp-1
Jeremy Kerley,2009-09-26,3,Texas Christian,@,Clemson,W,3,52,17.3,0,jeremy-kerley-1
Tracy Lampley,2009-09-26,4,Southern Mississippi,@,Kansas,L,1,25,25.0,0,tracy-lampley-1
Joe Lefeged,2009-09-26,4,Rutgers,@,Maryland,W,1,36,36.0,0,joe-lefeged-1
Derrick Locke,2009-09-26,3,Kentucky,,Florida,L,4,82,20.5,0,derrick-locke-1
Rodney Lovett,2009-09-26,4,Louisiana-Monroe,@,Florida Atlantic,W,1,21,21.0,0,rodney-lovett-1
Darius Marshall,2009-09-26,4,Marshall,@,Memphis,W,3,94,31.3,0,darius-marshall-1
Jeravin Matthews,2009-09-26,4,Northwestern,,Minnesota,L,5,94,18.8,0,jeravin-matthews-1
Marlon McClure,2009-09-26,4,Texas-El Paso,@,Texas,L,2,48,24.0,0,marlon-mcclure-1
Devin McCourty,2009-09-26,4,Rutgers,@,Maryland,W,1,13,13.0,0,devin-mccourty-1
Bradley McDougald,2009-09-26,4,Kansas,,Southern Mississippi,W,2,64,32.0,0,bradley-mcdougald-1
Quincy McDuffie,2009-09-26,4,Central Florida,@,East Carolina,L,4,84,21.0,0,quincy-mcduffie-1
Jahbari McLennan,2009-09-26,3,Arkansas State,,Troy,L,1,19,19.0,0,jahbari-mclennan-1
Dashan Miller,2009-09-26,4,Akron,@,Central Michigan,L,7,189,27.0,0,dashan-miller-1
Marlin Miller,2009-09-26,4,Louisiana,@,Nebraska,L,1,20,20.0,0,marlin-miller-1
Anthony Mirando,2009-09-26,4,Kent State,,Miami (OH),W,1,0,0.0,0,anthony-mirando-1
D.J. Monroe,2009-09-26,4,Texas,,Texas-El Paso,W,1,91,91.0,1,dj-monroe-1
Dion Morton,2009-09-26,4,Colorado State,@,Brigham Young,L,1,36,36.0,0,dion-morton-1
John Mosure,2009-09-26,4,Colorado State,@,Brigham Young,L,2,42,21.0,0,john-mosure-1
Lamon Muldrow,2009-09-26,4,San Jose State,,Cal Poly,W,1,27,27.0,0,lamon-muldrow-1
Kejon Murphy,2009-09-26,3,Utah State,,Southern Utah,W,1,17,17.0,0,kejon-murphy-1
Jamar Newsome,2009-09-26,4,Central Florida,@,East Carolina,L,1,18,18.0,0,jamar-newsome-1
James Nixon,2009-09-26,3,Temple,,Buffalo,W,2,106,53.0,1,james-nixon-1
Warren Norman,2009-09-26,4,Vanderbilt,@,Rice,W,2,45,22.5,0,warren-norman-1
David Oku,2009-09-26,4,Tennessee,,Ohio,W,1,19,19.0,0,david-oku-1
Chris Owusu,2009-09-26,4,Stanford,,Washington,W,1,91,91.0,1,chris-owusu-1
Freddie Parham,2009-09-26,4,Southern Mississippi,@,Kansas,L,4,112,28.0,0,freddie-parham-1
Niles Paul,2009-09-26,4,Nebraska,,Louisiana,W,1,21,21.0,0,niles-paul-1
John Pettigrew,2009-09-26,4,Bowling Green State,,Boise State,L,2,31,15.5,0,john-pettigrew-1
Jordan Polk,2009-09-26,4,Washington,@,Stanford,L,1,10,10.0,0,jordan-polk-1
Tavious Polo,2009-09-26,3,Florida Atlantic,,Louisiana-Monroe,L,2,26,13.0,0,tavious-polo-1
Chaz Powell,2009-09-26,4,Penn State,,Iowa,L,2,54,27.0,0,chaz-powell-1
Deante' Purvis,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,5,102,20.4,0,deante-purvis-1
Bobby Rainey,2009-09-26,4,Western Kentucky,@,Navy,L,3,74,24.7,0,bobby-rainey-1
David Reed,2009-09-26,4,Utah,,Louisville,W,1,12,12.0,0,david-reed-1
Greg Reid,2009-09-26,4,Florida State,,South Florida,L,3,51,17.0,0,greg-reid-1
Reggie Rembert,2009-09-26,4,Air Force,,San Diego State,W,1,32,32.0,0,reggie-rembert-1
Nu'Keese Richardson,2009-09-26,4,Tennessee,,Ohio,W,4,76,19.0,0,nukeese-richardson-1
Quinton Richardson,2009-09-26,4,Washington,@,Stanford,L,2,47,23.5,0,quinton-richardson-1
Marcus Richmond,2009-09-26,4,Washington State,@,Southern California,L,3,51,17.0,0,marcus-richmond-1
Theo Riddick,2009-09-26,4,Notre Dame,@,Purdue,W,4,96,24.0,0,theo-riddick-1
James Rodgers,2009-09-26,4,Oregon State,,Arizona,L,5,116,23.2,0,james-rodgers-1
Avionne Rolle,2009-09-26,3,Florida Atlantic,,Louisiana-Monroe,L,2,64,32.0,0,avionne-rolle-1
Naaman Roosevelt,2009-09-26,4,Buffalo,@,Temple,L,1,22,22.0,0,naaman-roosevelt-1
Charles Ross,2009-09-26,4,Rice,,Vanderbilt,L,3,75,25.0,0,charles-ross-1
Jeremy Ross,2009-09-26,4,California,@,Oregon,L,1,14,14.0,0,jeremy-ross-1
Cameron Saddler,2009-09-26,4,Pittsburgh,@,North Carolina State,L,3,93,31.0,0,cameron-saddler-1
Desmond Scott,2009-09-26,4,Duke,,North Carolina Central,W,2,43,21.5,0,desmond-scott-1
Bryant Seidle,2009-09-26,4,North Texas,,Middle Tennessee State,L,1,7,7.0,0,bryant-seidle-1
Julian Shankle,2009-09-26,4,Louisiana,@,Nebraska,L,1,13,13.0,0,julian-shankle-1
Daniel Simmons,2009-09-26,4,Washington State,@,Southern California,L,1,33,33.0,0,daniel-simmons-1
Rashaud Slaughter,2009-09-26,4,Alabama-Birmingham,@,Texas A&M,L,1,9,9.0,0,rashaud-slaughter-1
Alfonso Smith,2009-09-26,3,Kentucky,,Florida,L,2,33,16.5,0,alfonso-smith-1
Devon Smith,2009-09-26,4,Penn State,,Iowa,L,1,17,17.0,0,devon-smith-1
Eric Smith,2009-09-26,4,Auburn,,Ball State,W,1,3,3.0,0,eric-smith-1
Jeff Smith,2009-09-26,4,Boston College,,Wake Forest,W,2,45,22.5,0,jeff-smith-1
Jeremy Smith,2009-09-26,4,Oklahoma State,,Grambling State,W,3,44,14.7,0,jeremy-smith-2
Lionel Smith,2009-09-26,3,Texas A&M,,Alabama-Birmingham,W,2,51,25.5,0,lionel-smith-1
Orwin Smith,2009-09-26,4,Georgia Tech,,North Carolina,W,1,24,24.0,0,orwin-smith-1
Torrey Smith,2009-09-26,4,Maryland,,Rutgers,L,5,120,24.0,0,torrey-smith-1
Shaky Smithson,2009-09-26,4,Utah,,Louisville,W,1,19,19.0,0,shaky-smithson-1
C.J. Spiller,2009-09-26,4,Clemson,,Texas Christian,L,2,36,18.0,0,cj-spiller-1
Bradley Stephens,2009-09-26,3,Texas A&M,,Alabama-Birmingham,W,1,6,6.0,0,bradley-stephens-1
Eric Stephens,2009-09-26,4,Texas Tech,@,Houston,L,5,93,18.6,0,eric-stephens-1
Jeremy Stewart,2009-09-26,4,Stanford,,Washington,W,1,26,26.0,0,jeremy-stewart-1
Darryl Stonum,2009-09-26,4,Michigan,,Indiana,W,7,218,31.1,0,darryl-stonum-1
Troy Stoudermire,2009-09-26,4,Minnesota,@,Northwestern,W,4,111,27.8,0,troy-stoudermire-1
Darrell Stuckey,2009-09-26,4,Kansas,,Southern Mississippi,W,1,50,50.0,0,darrell-stuckey-1
Lucas Swift,2009-09-26,4,Miami (OH),@,Kent State,L,2,14,7.0,0,lucas-swift-1
Ryan Swope,2009-09-26,3,Texas A&M,,Alabama-Birmingham,W,1,11,11.0,0,ryan-swope-1
Ben Tate,2009-09-26,4,Auburn,,Ball State,W,2,58,29.0,0,ben-tate-1
Lamaar Thomas,2009-09-26,4,Ohio State,,Illinois,W,1,20,20.0,0,lamaar-thomas-1
Brandon Thompkins,2009-09-26,3,Arkansas State,,Troy,L,4,122,30.5,0,brandon-thompkins-1
Imari Thompson,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,2,49,24.5,0,imari-thompson-1
Ricardo Thompson,2009-09-26,4,Cincinnati,,Fresno State,W,1,0,0.0,0,ricardo-thompson-1
Walter Thurmond III,2009-09-26,4,Oregon,,California,W,1,13,13.0,0,walter-thurmond-iii-1
Wayne Times,2009-09-26,3,Florida International,,Toledo,L,2,25,12.5,0,wayne-times-1
Shane Turner,2009-09-26,4,Rice,,Vanderbilt,L,3,61,20.3,0,shane-turner-1
Trenard Turner,2009-09-26,3,Florida International,,Toledo,L,3,59,19.7,0,trenard-turner-1
Aaron Valentin,2009-09-26,4,Purdue,,Notre Dame,L,3,46,15.3,0,aaron-valentin-1
Kenny Veal,2009-09-26,4,Toledo,@,Florida International,W,2,41,20.5,0,kenny-veal-1
Shane Vereen,2009-09-26,4,California,@,Oregon,L,3,114,38.0,0,shane-vereen-1
Conner Vernon,2009-09-26,4,Duke,,North Carolina Central,W,1,19,19.0,0,conner-vernon-1
Brandon Wegher,2009-09-26,4,Iowa,@,Penn State,W,1,25,25.0,0,brandon-wegher-1
Brandon West,2009-09-26,4,Western Michigan,,Hofstra,W,2,51,25.5,0,brandon-west-1
Johnny White,2009-09-26,4,North Carolina,@,Georgia Tech,L,2,40,20.0,0,johnny-white-1
Eric Williams,2009-09-26,4,Ball State,@,Auburn,L,7,140,20.0,0,eric-williams-1
Kerwynn Williams,2009-09-26,3,Utah State,,Southern Utah,W,2,48,24.0,0,kerwynn-williams-1
Morgan Williams,2009-09-26,4,Toledo,@,Florida International,W,1,30,30.0,0,morgan-williams-1
Nick Williams,2009-09-26,4,Connecticut,,Rhode Island,W,1,36,36.0,0,nick-williams-1
Roger Williams,2009-09-26,4,Bowling Green State,,Boise State,L,3,68,22.7,0,roger-williams-3
Stacy Williams,2009-09-26,3,Baylor,,Northwestern State,W,1,51,51.0,0,stacy-williams-1
David Wilson,2009-09-26,4,Virginia Tech,,Miami (FL),W,2,28,14.0,0,david-wilson-1
Aaron Winchester,2009-09-26,4,Western Michigan,,Hofstra,W,1,9,9.0,0,aaron-winchester-1
Glenn Winston,2009-09-26,4,Michigan State,@,Wisconsin,L,6,139,23.2,0,glenn-winston-1
Dustin Woods,2009-09-26,4,Miami (OH),@,Kent State,L,1,16,16.0,0,dustin-woods-1
Ed Young,2009-09-26,4,Buffalo,@,Temple,L,1,13,13.0,0,ed-young-1
Titus Young,2009-09-26,4,Boise State,@,Bowling Green State,W,3,72,24.0,0,titus-young-1
