Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Arrelious Benn,2008-09-13,3,Illinois,,Louisiana,W,1,5,5.0,0,arrelious-benn-1
E.J. Biggers,2008-09-13,3,Western Michigan,@,Idaho,W,1,16,16.0,0,ej-biggers-1
Lavon Brazill,2008-09-13,3,Ohio,,Central Michigan,L,1,22,22.0,0,lavon-brazill-1
Andy Brodell,2008-09-13,3,Iowa,,Iowa State,W,1,81,81.0,1,andy-brodell-1
Jereme Brooks,2008-09-13,3,Utah,@,Utah State,W,1,2,2.0,0,jereme-brooks-1
Antonio Brown,2008-09-13,3,Central Michigan,@,Ohio,W,1,75,75.0,1,antonio-brown-1
Ryan Broyles,2008-09-13,3,Oklahoma,@,Washington,W,1,18,18.0,0,ryan-broyles-1
Dez Bryant,2008-09-13,3,Oklahoma State,,Missouri State,W,2,41,20.5,0,dez-bryant-1
Jairus Byrd,2008-09-13,3,Oregon,@,Purdue,W,2,94,47.0,1,jairus-byrd-1
Brandon Carswell,2008-09-13,2,Southern California,,Ohio State,W,2,6,3.0,0,brandon-carswell-1
Tony Carter,2008-09-13,2,Florida State,,Chattanooga,W,2,19,9.5,0,tony-carter-1
O'Neill Chambers,2008-09-13,3,Brigham Young,,UCLA,W,1,15,15.0,0,oneill-chambers-1
Ian Clark,2008-09-13,3,New Mexico,,Arizona,W,2,33,16.5,0,ian-clark-1
Robert Dunn,2008-09-13,3,Auburn,@,Mississippi State,W,2,22,11.0,0,robert-dunn-1
Casey Flair,2008-09-13,3,Nevada-Las Vegas,@,Arizona State,W,1,7,7.0,0,casey-flair-1
Demoreo Ford,2008-09-13,3,Kentucky,,Middle Tennessee State,W,1,8,8.0,0,demoreo-ford-1
Darryl Freeney,2008-09-13,3,East Carolina,@,Tulane,W,1,9,9.0,0,darryl-freeney-1
Phil Garner,2008-09-13,3,Kent State,,Delaware State,W,3,22,7.3,0,phil-garner-1
David Gilreath,2008-09-13,3,Wisconsin,@,Fresno State,W,2,27,13.5,0,david-gilreath-1
T.J. Graham,2008-09-13,3,North Carolina State,@,Clemson,L,2,13,6.5,0,tj-graham-1
Marshay Green,2008-09-13,3,Mississippi,,Samford,W,3,95,31.7,1,marshay-green-1
Eugene Harris,2008-09-13,3,Miami (OH),,Charleston Southern,W,2,46,23.0,1,eugene-harris-1
Jackie Hinton Jr.,2008-09-13,3,Houston,,Air Force,L,1,2,2.0,0,jackie-hinton-jr-1
Avery Holley,2008-09-13,3,Florida Atlantic,@,Michigan State,L,2,5,2.5,0,avery-holley-1
Trindon Holliday,2008-09-13,2,Louisiana State,,North Texas,W,4,163,40.8,1,trindon-holliday-1
Ryan Howard,2008-09-13,3,Syracuse,,Penn State,L,1,2,2.0,0,ryan-howard-1
A.J. Jefferson,2008-09-13,2,Fresno State,,Wisconsin,L,1,0,0.0,0,aj-jefferson-1
Jerrel Jernigan,2008-09-13,2,Troy,,Alcorn State,W,1,9,9.0,0,jerrel-jernigan-1
Michael Johnson,2008-09-13,3,Nevada-Las Vegas,@,Arizona State,W,1,10,10.0,0,michael-johnson-8
Andre Jones,2008-09-13,3,Akron,,Ball State,L,3,16,5.3,0,andre-jones-2
Gerald Jones,2008-09-13,2,Tennessee,,Alabama-Birmingham,W,1,6,6.0,0,gerald-jones-2
Julio Jones,2008-09-13,3,Alabama,,Western Kentucky,W,1,10,10.0,0,julio-jones-1
Justin Jones,2008-09-13,3,Utah,@,Utah State,W,1,0,0.0,0,justin-jones-2
Kevin Jones,2008-09-13,3,Arkansas State,,Southern Mississippi,L,1,6,6.0,0,kevin-jones-2
Schneider Julien,2008-09-13,3,Western Michigan,@,Idaho,W,1,6,6.0,0,schneider-julien-1
Shiloh Keo,2008-09-13,3,Idaho,,Western Michigan,L,2,32,16.0,0,shiloh-keo-1
Jeremy Kerley,2008-09-13,3,Texas Christian,,Stanford,W,2,28,14.0,0,jeremy-kerley-1
Brian Lainhart,2008-09-13,3,Kent State,,Delaware State,W,1,13,13.0,0,brian-lainhart-1
Roosevelt Lawson,2008-09-13,2,Florida State,,Chattanooga,W,1,5,5.0,0,roosevelt-lawson-1
David Leonard,2008-09-13,3,Wyoming,,North Dakota State,W,3,12,4.0,0,david-leonard-1
Dicky Lyons,2008-09-13,3,Kentucky,,Middle Tennessee State,W,5,62,12.4,0,dicky-lyons-1
Jeremy Maclin,2008-09-13,3,Missouri,,Nevada,W,4,23,5.8,0,jeremy-maclin-1
Marquis Maze,2008-09-13,3,Alabama,,Western Kentucky,W,1,5,5.0,0,marquis-maze-1
Joe McKnight,2008-09-13,2,Southern California,,Ohio State,W,1,5,5.0,0,joe-mcknight-1
Tyler Melton,2008-09-13,3,Georgia Tech,@,Virginia Tech,L,2,8,4.0,0,tyler-melton-1
D.J. Moore,2008-09-13,3,Vanderbilt,,Rice,W,2,84,42.0,0,dj-moore-1
Marlon Moore,2008-09-13,2,Fresno State,,Wisconsin,L,1,-3,-3.0,0,marlon-moore-2
Knowshon Moreno,2008-09-13,3,Georgia,@,South Carolina,W,1,32,32.0,0,knowshon-moreno-1
Eric Morris,2008-09-13,3,Texas Tech,,Southern Methodist,W,2,38,19.0,0,eric-morris-1
Mark Mueller,2008-09-13,3,Stanford,@,Texas Christian,L,1,29,29.0,0,mark-mueller-1
Captain Munnerlyn,2008-09-13,3,South Carolina,,Georgia,L,2,12,6.0,0,captain-munnerlyn-1
Danny Oquendo,2008-09-13,3,Maryland,,California,W,1,8,8.0,0,danny-oquendo-1
Corey Partridge,2008-09-13,3,Bowling Green State,@,Boise State,L,2,18,9.0,0,corey-partridge-1
Derek Pegues,2008-09-13,3,Mississippi State,,Auburn,L,4,21,5.3,0,derek-pegues-1
Vinny Perretta,2008-09-13,2,Boise State,,Bowling Green State,W,2,6,3.0,0,vinny-perretta-1
Eric Peterman,2008-09-13,3,Northwestern,,Southern Illinois,W,3,22,7.3,0,eric-peterman-1
Aaron Pflugrad,2008-09-13,3,Oregon,@,Purdue,W,1,16,16.0,0,aaron-pflugrad-1
Tavious Polo,2008-09-13,3,Florida Atlantic,@,Michigan State,L,3,20,6.7,0,tavious-polo-1
Chip Reeves,2008-09-13,2,Troy,,Alcorn State,W,1,-1,-1.0,0,chip-reeves-1
Reggie Rembert,2008-09-13,3,Air Force,@,Houston,W,1,53,53.0,0,reggie-rembert-1
Casey Robottom,2008-09-13,2,Tulane,,East Carolina,L,2,0,0.0,0,casey-robottom-1
Naaman Roosevelt,2008-09-13,3,Buffalo,,Temple,W,1,13,13.0,0,naaman-roosevelt-1
Brandon Rutley,2008-09-13,3,San Jose State,,San Diego State,W,2,-4,-2.0,0,brandon-rutley-1
Kevin Sanders,2008-09-13,3,Alabama-Birmingham,@,Tennessee,L,1,5,5.0,0,kevin-sanders-1
Jacob Schmidt,2008-09-13,3,Northwestern,,Southern Illinois,W,1,29,29.0,0,jacob-schmidt-1
Anthony Scirrotto,2008-09-13,3,Penn State,@,Syracuse,W,2,16,8.0,0,anthony-scirrotto-1
Marcus Sherels,2008-09-13,3,Minnesota,,Montana State,W,5,49,9.8,0,marcus-sherels-1
Ray Small,2008-09-13,3,Ohio State,@,Southern California,L,1,0,0.0,0,ray-small-1
Frankie Solomon,2008-09-13,3,New Mexico,,Arizona,W,1,12,12.0,0,frankie-solomon-1
C.J. Spiller,2008-09-13,3,Clemson,,North Carolina State,W,1,7,7.0,0,cj-spiller-1
Sammie Stroughter,2008-09-13,3,Oregon State,,Hawaii,W,3,71,23.7,0,sammie-stroughter-1
Nate Swift,2008-09-13,3,Nebraska,,New Mexico State,W,1,5,5.0,0,nate-swift-1
Desmond Tardy,2008-09-13,2,Purdue,,Oregon,L,1,2,2.0,0,desmond-tardy-1
Mike Thomas,2008-09-13,3,Arizona,@,New Mexico,L,2,0,0.0,0,mike-thomas-9
Syd'Quan Thompson,2008-09-13,3,California,@,Maryland,L,3,8,2.7,0,sydquan-thompson-1
Tiuke Tuipulotu,2008-09-13,3,San Jose State,,San Diego State,W,1,0,0.0,0,tiuke-tuipulotu-1
Fred Turner,2008-09-13,2,Troy,,Alcorn State,W,1,13,13.0,0,fred-turner-2
Mario Washington,2008-09-13,3,Navy,@,Duke,L,1,16,16.0,0,mario-washington-1
Andre Watson,2008-09-13,3,Southern Mississippi,@,Arkansas State,W,1,9,9.0,0,andre-watson-1
Mekell Wesley,2008-09-13,3,San Diego State,@,San Jose State,L,2,6,3.0,0,mekell-wesley-1
George West,2008-09-13,2,Notre Dame,,Michigan,W,1,3,3.0,0,george-west-1
Deanthony White,2008-09-13,3,Eastern Michigan,,Toledo,L,1,0,0.0,0,deanthony-white-1
Reed White,2008-09-13,3,Brigham Young,,UCLA,W,2,21,10.5,0,reed-white-1
Otis Wiley,2008-09-13,3,Michigan State,,Florida Atlantic,W,5,32,6.4,0,otis-wiley-1
Chris Williams,2008-09-13,1,New Mexico State,@,Nebraska,L,1,0,0.0,0,chris-williams-2
Derrick Williams,2008-09-13,3,Penn State,@,Syracuse,W,2,17,8.5,0,derrick-williams-2
Earnest Williams,2008-09-13,3,Memphis,@,Marshall,L,1,10,10.0,0,earnest-williams-1
Doug Beaumont,2008-09-17,3,Louisville,,Kansas State,W,2,12,6.0,0,doug-beaumont-1
Deon Murphy,2008-09-17,3,Kansas State,@,Louisville,L,4,96,24.0,1,deon-murphy-1
Ellis Lankster,2008-09-18,3,West Virginia,@,Colorado,L,3,64,21.3,0,ellis-lankster-1
Josh Smith,2008-09-18,3,Colorado,,West Virginia,W,4,15,3.8,0,josh-smith-1
Joe Bennett,2008-09-19,4,Baylor,@,Connecticut,L,3,-1,-0.3,0,joe-bennett-1
Jasper Howard,2008-09-19,4,Connecticut,,Baylor,W,1,6,6.0,0,jasper-howard-1
Armando Allen,2008-09-20,3,Notre Dame,@,Michigan State,L,3,23,7.7,0,armando-allen-1
Marcus Anderson,2008-09-20,2,New Mexico State,@,Texas-El Paso,W,2,45,22.5,0,marcus-anderson-2
Javier Arenas,2008-09-20,4,Alabama,@,Arkansas,W,3,16,5.3,0,javier-arenas-1
Orkeys Auriene,2008-09-20,3,Louisiana,,Kent State,W,5,78,15.6,0,orkeys-auriene-1
Terrence Austin,2008-09-20,3,UCLA,,Arizona,L,3,16,5.3,0,terrence-austin-1
Mark Barron,2008-09-20,4,Alabama,@,Arkansas,W,1,1,1.0,0,mark-barron-1
Philip Beck,2008-09-20,3,Louisiana Tech,,Southeastern Louisiana,W,1,3,3.0,0,philip-beck-1
Travis Benjamin,2008-09-20,3,Miami (FL),@,Texas A&M,W,1,44,44.0,0,travis-benjamin-1
E.J. Biggers,2008-09-20,4,Western Michigan,,Tennessee Tech,W,1,8,8.0,0,ej-biggers-1
Lavon Brazill,2008-09-20,4,Ohio,@,Northwestern,L,1,22,22.0,0,lavon-brazill-1
Andy Brodell,2008-09-20,4,Iowa,@,Pittsburgh,L,3,17,5.7,0,andy-brodell-1
Antonio Brown,2008-09-20,4,Central Michigan,@,Purdue,L,2,21,10.5,0,antonio-brown-1
Meco Brown,2008-09-20,3,Northern Illinois,,Indiana State,W,3,27,9.0,0,meco-brown-1
Joe Burnett,2008-09-20,3,Central Florida,@,Boston College,L,1,2,2.0,0,joe-burnett-1
Jairus Byrd,2008-09-20,4,Oregon,,Boise State,L,3,42,14.0,0,jairus-byrd-1
Dennis Campbell,2008-09-20,3,Rutgers,@,Navy,L,1,12,12.0,0,dennis-campbell-1
O'Neill Chambers,2008-09-20,4,Brigham Young,,Wyoming,W,2,19,9.5,0,oneill-chambers-1
Willie Clark,2008-09-20,3,Northern Illinois,,Indiana State,W,1,7,7.0,0,willie-clark-1
Terrell Cole,2008-09-20,4,Utah,@,Air Force,W,2,14,7.0,0,terrell-cole-1
Thearon Collier,2008-09-20,3,Miami (FL),@,Texas A&M,W,1,8,8.0,0,thearon-collier-1
Quan Cosby,2008-09-20,3,Texas,,Rice,W,1,8,8.0,0,quan-cosby-1
Dominique Dade,2008-09-20,3,Tulane,,Louisiana-Monroe,W,3,23,7.7,0,dominique-dade-1
Charles Davis,2008-09-20,3,Tulsa,,New Mexico,W,1,8,8.0,0,charles-davis-2
Marcus Edwards,2008-09-20,4,South Florida,@,Florida International,W,1,11,11.0,0,marcus-edwards-2
Josh Ferguson,2008-09-20,3,Texas-El Paso,,New Mexico State,L,2,13,6.5,0,josh-ferguson-2
Jerimy Finch,2008-09-20,3,Indiana,,Ball State,L,1,10,10.0,0,jerimy-finch-1
Jacoby Ford,2008-09-20,4,Clemson,,South Carolina State,W,1,-1,-1.0,0,jacoby-ford-1
Coye Francies,2008-09-20,4,San Jose State,@,Stanford,L,1,0,0.0,0,coye-francies-1
Darryl Freeney,2008-09-20,4,East Carolina,@,North Carolina State,L,2,24,12.0,0,darryl-freeney-1
Phil Garner,2008-09-20,4,Kent State,@,Louisiana,L,1,13,13.0,0,phil-garner-1
Chris Garrett,2008-09-20,4,Ohio,@,Northwestern,L,1,9,9.0,0,chris-garrett-1
Jamie Graham,2008-09-20,4,Vanderbilt,@,Mississippi,W,1,0,0.0,0,jamie-graham-1
T.J. Graham,2008-09-20,4,North Carolina State,,East Carolina,W,2,13,6.5,0,tj-graham-1
Logan Gray,2008-09-20,4,Georgia,@,Arizona State,W,2,24,12.0,0,logan-gray-1
Delano Green,2008-09-20,4,Temple,@,Penn State,L,1,5,5.0,0,delano-green-1
Marshay Green,2008-09-20,4,Mississippi,,Vanderbilt,L,2,6,3.0,0,marshay-green-1
Spencer Hafoka,2008-09-20,4,Brigham Young,,Wyoming,W,1,1,1.0,0,spencer-hafoka-1
Victor Harris,2008-09-20,4,Virginia Tech,@,North Carolina,W,1,17,17.0,0,victor-harris-1
Brian Hartline,2008-09-20,4,Ohio State,,Troy,W,2,15,7.5,0,brian-hartline-1
B.J. Hill,2008-09-20,4,Ball State,@,Indiana,W,2,49,24.5,0,bj-hill-2
T.Y. Hilton,2008-09-20,3,Florida International,,South Florida,L,2,7,3.5,0,ty-hilton-1
Patrick Honeycutt,2008-09-20,4,Middle Tennessee State,@,Arkansas State,L,2,9,4.5,0,patrick-honeycutt-1
Brandon James,2008-09-20,3,Florida,@,Tennessee,W,2,92,46.0,1,brandon-james-1
Damaris Johnson,2008-09-20,3,Tulsa,,New Mexico,W,1,0,0.0,0,damaris-johnson-1
Michael Johnson,2008-09-20,4,Nevada-Las Vegas,,Iowa State,W,1,-1,-1.0,0,michael-johnson-8
Gerald Jones,2008-09-20,3,Tennessee,,Florida,L,1,3,3.0,0,gerald-jones-2
Kevin Jones,2008-09-20,4,Arkansas State,,Middle Tennessee State,W,3,49,16.3,0,kevin-jones-2
Schneider Julien,2008-09-20,4,Western Michigan,,Tennessee Tech,W,4,18,4.5,0,schneider-julien-1
Jeremy Kerley,2008-09-20,4,Texas Christian,@,Southern Methodist,W,1,8,8.0,0,jeremy-kerley-1
David Leonard,2008-09-20,4,Wyoming,@,Brigham Young,L,2,28,14.0,0,david-leonard-1
Phillip Livas,2008-09-20,3,Louisiana Tech,,Southeastern Louisiana,W,1,57,57.0,1,phillip-livas-1
D'Anton Lynn,2008-09-20,4,Penn State,,Temple,W,1,10,10.0,0,danton-lynn-1
Jeremy Maclin,2008-09-20,4,Missouri,,Buffalo,W,1,10,10.0,0,jeremy-maclin-1
Marquis Maze,2008-09-20,4,Alabama,@,Arkansas,W,1,3,3.0,0,marquis-maze-1
Bryan McCann,2008-09-20,4,Southern Methodist,,Texas Christian,L,2,10,5.0,0,bryan-mccann-1
Devin McCourty,2008-09-20,3,Rutgers,@,Navy,L,1,25,25.0,0,devin-mccourty-1
Terrence McCrae,2008-09-20,4,Ohio,@,Northwestern,L,1,1,1.0,0,terrence-mccrae-1
Nick Moore,2008-09-20,3,Toledo,,Fresno State,L,2,23,11.5,0,nick-moore-3
Knowshon Moreno,2008-09-20,4,Georgia,@,Arizona State,W,1,-2,-2.0,0,knowshon-moreno-1
Eric Morris,2008-09-20,4,Texas Tech,,Massachusetts,W,3,29,9.7,0,eric-morris-1
Dion Morton,2008-09-20,3,Colorado State,,Houston,W,1,10,10.0,0,dion-morton-1
Adrian Moten,2008-09-20,4,Maryland,,Eastern Michigan,W,1,21,21.0,0,adrian-moten-1
Leneric Muldrow,2008-09-20,4,Kent State,@,Louisiana,L,1,0,0.0,0,leneric-muldrow-1
Kejon Murphy,2008-09-20,4,Utah State,,Idaho,W,3,22,7.3,0,kejon-murphy-1
Jerell Norton,2008-09-20,3,Arkansas,,Alabama,L,3,20,6.7,0,jerell-norton-1
Michael O'Connell,2008-09-20,4,Iowa State,@,Nevada-Las Vegas,L,3,25,8.3,0,michael-oconnell-1
Daymond Patterson,2008-09-20,4,Kansas,,Sam Houston State,W,2,20,10.0,0,daymond-patterson-1
Derek Pegues,2008-09-20,4,Mississippi State,@,Georgia Tech,L,1,10,10.0,0,derek-pegues-1
Vinny Perretta,2008-09-20,3,Boise State,@,Oregon,W,1,6,6.0,0,vinny-perretta-1
Eric Peterman,2008-09-20,4,Northwestern,,Ohio,W,2,2,1.0,0,eric-peterman-1
Tavious Polo,2008-09-20,4,Florida Atlantic,@,Minnesota,L,1,18,18.0,0,tavious-polo-1
Jordan Pugh,2008-09-20,3,Texas A&M,,Miami (FL),L,2,22,11.0,0,jordan-pugh-1
Bobby Rainey,2008-09-20,4,Western Kentucky,,Murray State,W,2,7,3.5,0,bobby-rainey-1
Reggie Rembert,2008-09-20,4,Air Force,,Utah,L,1,4,4.0,0,reggie-rembert-1
Brian Robiskie,2008-09-20,4,Ohio State,,Troy,W,2,10,5.0,0,brian-robiskie-1
Carlo Sandiego,2008-09-20,3,Army,,Akron,L,1,3,3.0,0,carlo-sandiego-1
Anthony Scirrotto,2008-09-20,4,Penn State,,Temple,W,1,40,40.0,0,anthony-scirrotto-1
Marcus Sherels,2008-09-20,4,Minnesota,,Florida Atlantic,W,1,34,34.0,0,marcus-sherels-1
Alphonso Smith,2008-09-20,3,Wake Forest,@,Florida State,W,2,3,1.5,0,alphonso-smith-1
Deangelo Smith,2008-09-20,3,Cincinnati,,Miami (OH),W,1,18,18.0,0,deangelo-smith-1
C.J. Spiller,2008-09-20,4,Clemson,,South Carolina State,W,3,36,12.0,0,cj-spiller-1
Chantz Staden,2008-09-20,4,Washington State,,Portland State,W,3,27,9.0,0,chantz-staden-1
Brandon Tate,2008-09-20,3,North Carolina,,Virginia Tech,L,1,-5,-5.0,0,brandon-tate-1
Mike Thomas,2008-09-20,4,Arizona,@,UCLA,W,6,107,17.8,0,mike-thomas-9
Jordan Trimble,2008-09-20,3,Army,,Akron,L,1,14,14.0,0,jordan-trimble-1
Greg Turner,2008-09-20,3,Northern Illinois,,Indiana State,W,1,15,15.0,0,greg-turner-1
Mario Washington,2008-09-20,4,Navy,,Rutgers,W,3,22,7.3,0,mario-washington-1
Reed White,2008-09-20,4,Brigham Young,,Wyoming,W,1,2,2.0,0,reed-white-1
Otis Wiley,2008-09-20,4,Michigan State,,Notre Dame,W,1,10,10.0,0,otis-wiley-1
Derrick Williams,2008-09-20,4,Penn State,,Temple,W,5,30,6.0,0,derrick-williams-2
Earnest Williams,2008-09-20,4,Memphis,,Nicholls State,W,2,13,6.5,0,earnest-williams-1
Theo Wilson,2008-09-20,4,South Florida,@,Florida International,W,2,1,0.5,0,theo-wilson-1
D.J. Woods,2008-09-20,3,Cincinnati,,Miami (OH),W,2,6,3.0,0,dj-woods-1
William Wright,2008-09-20,4,Arizona,@,UCLA,W,1,55,55.0,0,william-wright-1
Taylor Kavanaugh,2008-09-25,4,Oregon State,,Southern California,W,1,0,0.0,0,taylor-kavanaugh-1
Bryan McCann,2008-09-25,5,Southern Methodist,@,Tulane,L,1,22,22.0,0,bryan-mccann-1
Joe McKnight,2008-09-25,3,Southern California,@,Oregon State,L,2,13,6.5,0,joe-mcknight-1
Casey Robottom,2008-09-25,4,Tulane,,Southern Methodist,W,1,13,13.0,0,casey-robottom-1
Sammie Stroughter,2008-09-25,4,Oregon State,,Southern California,W,1,-3,-3.0,0,sammie-stroughter-1
Doug Beaumont,2008-09-26,4,Louisville,,Connecticut,L,2,17,8.5,0,doug-beaumont-1
Armando Allen,2008-09-27,4,Notre Dame,,Purdue,W,1,-1,-1.0,0,armando-allen-1
Javier Arenas,2008-09-27,5,Alabama,@,Georgia,W,2,27,13.5,0,javier-arenas-1
Orkeys Auriene,2008-09-27,4,Louisiana,@,Kansas State,L,1,0,0.0,0,orkeys-auriene-1
Terrence Austin,2008-09-27,4,UCLA,,Fresno State,L,3,44,14.7,0,terrence-austin-1
Kama Bailey,2008-09-27,5,Idaho,@,San Diego State,L,1,3,3.0,0,kama-bailey-1
Doug Baldwin,2008-09-27,5,Stanford,@,Washington,W,1,4,4.0,0,doug-baldwin-1
Brandon Banks,2008-09-27,4,Kansas State,,Louisiana,W,1,8,8.0,0,brandon-banks-1
Travis Benjamin,2008-09-27,4,Miami (FL),,North Carolina,L,3,56,18.7,0,travis-benjamin-1
Aaron Berry,2008-09-27,4,Pittsburgh,@,Syracuse,W,2,30,15.0,0,aaron-berry-1
Andy Brodell,2008-09-27,5,Iowa,,Northwestern,L,2,-1,-0.5,0,andy-brodell-1
Antonio Brown,2008-09-27,5,Central Michigan,,Buffalo,W,2,11,5.5,0,antonio-brown-1
Cornelius Brown,2008-09-27,4,Texas-El Paso,,Central Florida,W,1,21,21.0,0,cornelius-brown-2
Ryan Broyles,2008-09-27,4,Oklahoma,,Texas Christian,W,2,18,9.0,0,ryan-broyles-1
Travis Burkhalter,2008-09-27,5,Wyoming,,Bowling Green State,L,1,6,6.0,0,travis-burkhalter-1
Joe Burnett,2008-09-27,4,Central Florida,@,Texas-El Paso,L,2,3,1.5,0,joe-burnett-1
Jairus Byrd,2008-09-27,5,Oregon,@,Washington State,W,1,1,1.0,0,jairus-byrd-1
Dennis Campbell,2008-09-27,4,Rutgers,,Morgan State,W,3,21,7.0,0,dennis-campbell-1
Travis Carrie,2008-09-27,5,Ohio,,Virginia Military Institute,W,2,14,7.0,0,travis-carrie-1
Terrell Cole,2008-09-27,5,Utah,,Weber State,W,1,11,11.0,0,terrell-cole-1
Quan Cosby,2008-09-27,4,Texas,,Arkansas,W,2,14,7.0,0,quan-cosby-1
Tom Drewes,2008-09-27,5,Buffalo,@,Central Michigan,L,1,16,16.0,0,tom-drewes-1
Marcus Edwards,2008-09-27,5,South Florida,@,North Carolina State,W,1,0,0.0,0,marcus-edwards-2
Josh Ferguson,2008-09-27,4,Texas-El Paso,,Central Florida,W,2,14,7.0,0,josh-ferguson-2
Jerimy Finch,2008-09-27,4,Indiana,,Michigan State,L,1,19,19.0,0,jerimy-finch-1
Casey Fitzgerald,2008-09-27,4,North Texas,@,Rice,L,1,0,0.0,0,casey-fitzgerald-1
Kenneth Fontenette,2008-09-27,5,Houston,@,East Carolina,W,1,18,18.0,0,kenneth-fontenette-1
Jacoby Ford,2008-09-27,5,Clemson,,Maryland,L,1,6,6.0,0,jacoby-ford-1
Darryl Freeney,2008-09-27,5,East Carolina,,Houston,L,2,21,10.5,0,darryl-freeney-1
David Gilreath,2008-09-27,4,Wisconsin,@,Michigan,L,1,9,9.0,0,david-gilreath-1
Delano Green,2008-09-27,5,Temple,,Western Michigan,L,2,35,17.5,0,delano-green-1
Marshay Green,2008-09-27,5,Mississippi,@,Florida,W,1,11,11.0,0,marshay-green-1
D.A. Griffin,2008-09-27,5,Memphis,,Arkansas State,W,1,7,7.0,0,da-griffin-1
Rich Gunnell,2008-09-27,4,Boston College,,Rhode Island,W,2,28,14.0,0,rich-gunnell-1
Vic Hall,2008-09-27,4,Virginia,@,Duke,L,4,13,3.3,0,vic-hall-1
Brett Hamlin,2008-09-27,5,Buffalo,@,Central Michigan,L,1,31,31.0,0,brett-hamlin-1
Victor Harris,2008-09-27,5,Virginia Tech,@,Nebraska,W,2,49,24.5,0,victor-harris-1
B.J. Hill,2008-09-27,5,Ball State,,Kent State,W,1,1,1.0,0,bj-hill-2
T.Y. Hilton,2008-09-27,4,Florida International,@,Toledo,W,1,17,17.0,0,ty-hilton-1
Trindon Holliday,2008-09-27,4,Louisiana State,,Mississippi State,W,1,15,15.0,0,trindon-holliday-1
Ernest Jackson,2008-09-27,5,Buffalo,@,Central Michigan,L,1,12,12.0,0,ernest-jackson-1
Brandon James,2008-09-27,4,Florida,,Mississippi,L,3,26,8.7,0,brandon-james-1
Chad Jones,2008-09-27,4,Louisiana State,,Mississippi State,W,1,24,24.0,0,chad-jones-1
Gerald Jones,2008-09-27,4,Tennessee,@,Auburn,L,5,68,13.6,0,gerald-jones-2
Kevin Jones,2008-09-27,5,Arkansas State,@,Memphis,L,2,12,6.0,0,kevin-jones-2
Schneider Julien,2008-09-27,5,Western Michigan,@,Temple,W,2,6,3.0,0,schneider-julien-1
Mychal Kendricks,2008-09-27,4,California,,Colorado State,W,1,26,26.0,0,mychal-kendricks-1
Jeremy Kerley,2008-09-27,5,Texas Christian,@,Oklahoma,L,4,34,8.5,0,jeremy-kerley-1
Dicky Lyons,2008-09-27,4,Kentucky,,Western Kentucky,W,4,54,13.5,0,dicky-lyons-1
Greg Mathews,2008-09-27,4,Michigan,,Wisconsin,W,1,11,11.0,0,greg-mathews-1
Prince Miller,2008-09-27,5,Georgia,,Alabama,L,1,92,92.0,1,prince-miller-1
Marlon Moore,2008-09-27,4,Fresno State,@,UCLA,W,1,63,63.0,1,marlon-moore-2
Nick Moore,2008-09-27,4,Toledo,,Florida International,L,2,6,3.0,0,nick-moore-3
Captain Munnerlyn,2008-09-27,5,South Carolina,,Alabama-Birmingham,W,3,40,13.3,0,captain-munnerlyn-1
Deon Murphy,2008-09-27,4,Kansas State,,Louisiana,W,3,21,7.0,0,deon-murphy-1
Danny Oquendo,2008-09-27,5,Maryland,@,Clemson,W,3,17,5.7,0,danny-oquendo-1
Corey Partridge,2008-09-27,4,Bowling Green State,@,Wyoming,W,2,3,1.5,0,corey-partridge-1
Niles Paul,2008-09-27,4,Nebraska,,Virginia Tech,L,1,-4,-4.0,0,niles-paul-1
Derek Pegues,2008-09-27,5,Mississippi State,@,Louisiana State,L,2,10,5.0,0,derek-pegues-1
Aaron Pflugrad,2008-09-27,5,Oregon,@,Washington State,W,1,4,4.0,0,aaron-pflugrad-1
Bobby Rainey,2008-09-27,5,Western Kentucky,@,Kentucky,L,2,8,4.0,0,bobby-rainey-1
Colin Sandeman,2008-09-27,5,Iowa,,Northwestern,L,1,2,2.0,0,colin-sandeman-1
Dwayne Sanders,2008-09-27,4,Nevada,@,Nevada-Las Vegas,W,2,2,1.0,0,dwayne-sanders-1
Kevin Sanders,2008-09-27,5,Alabama-Birmingham,@,South Carolina,L,1,2,2.0,0,kevin-sanders-1
Carlo Sandiego,2008-09-27,4,Army,@,Texas A&M,L,2,21,10.5,0,carlo-sandiego-1
Andrew Sendejo,2008-09-27,5,Rice,,North Texas,W,3,21,7.0,0,andrew-sendejo-1
Marcus Sherels,2008-09-27,5,Minnesota,@,Ohio State,L,2,26,13.0,0,marcus-sherels-1
Alphonso Smith,2008-09-27,4,Wake Forest,,Navy,L,5,24,4.8,0,alphonso-smith-1
Brendan Smith,2008-09-27,5,Northwestern,@,Iowa,W,1,12,12.0,0,brendan-smith-1
Josh Smith,2008-09-27,4,Colorado,@,Florida State,L,2,15,7.5,0,josh-smith-1
Frankie Solomon,2008-09-27,5,New Mexico,@,New Mexico State,W,3,33,11.0,0,frankie-solomon-1
Emmanuel Spann,2008-09-27,5,Marshall,@,West Virginia,L,1,3,3.0,0,emmanuel-spann-1
C.J. Spiller,2008-09-27,5,Clemson,,Maryland,L,1,5,5.0,0,cj-spiller-1
