Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Johnathan Franklin,2012-10-27,8,UCLA,@,Arizona State,W,26,164,6.3,2,johnathan-franklin-1
Terrence Franks,2012-10-27,7,Texas State,@,San Jose State,L,2,6,3.0,0,terrence-franks-1
Kiehl Frazier,2012-10-27,8,Auburn,,Texas A&M,L,4,-19,-4.8,0,kiehl-frazier-1
David Freeman,2012-10-27,8,San Jose State,,Texas State,W,5,18,3.6,1,david-freeman-2
Devonta Freeman,2012-10-27,9,Florida State,,Duke,W,12,104,8.7,2,devonta-freeman-1
Jeremy Gallon,2012-10-27,8,Michigan,@,Nebraska,L,3,17,5.7,0,jeremy-gallon-1
Anthony Garland,2012-10-27,8,Central Michigan,,Akron,W,1,4,4.0,0,anthony-garland-1
Cole Gautsche,2012-10-27,9,New Mexico,,Fresno State,L,3,50,16.7,0,cole-gautsche-1
Tim Gay,2012-10-27,7,Texas State,@,San Jose State,L,3,58,19.3,0,tim-gay-1
Jonathan George,2012-10-27,9,Kentucky,@,Missouri,L,9,37,4.1,0,jonathan-george-1
Garrett Gilbert,2012-10-27,0,Southern Methodist,,Memphis,,7,2,0.3,2,garrett-gilbert-1
Alex Gillett,2012-10-27,8,Eastern Michigan,@,Bowling Green State,L,1,3,3.0,0,alex-gillett-1
Mike Gillislee,2012-10-27,8,Florida,N,Georgia,L,22,77,3.5,0,mike-gillislee-1
Jamie Gilmore,2012-10-27,7,Temple,@,Pittsburgh,L,6,0,0.0,0,jamie-gilmore-1
Andre Givens,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,4,29,7.3,1,andre-givens-1
David Glasco II,2012-10-27,8,Texas-San Antonio,,Utah State,L,5,10,2.0,0,david-glasco-ii-1
Mike Glennon,2012-10-27,8,North Carolina State,@,North Carolina,L,6,-28,-4.7,0,mike-glennon-1
T.J. Glover,2012-10-27,8,South Alabama,@,Louisiana-Monroe,L,1,-3,-3.0,0,tj-glover-1
Robert Godhigh,2012-10-27,8,Georgia Tech,,Brigham Young,L,2,25,12.5,0,robert-godhigh-1
Everett Golson,2012-10-27,8,Notre Dame,@,Oklahoma,W,11,64,5.8,1,everett-golson-1
Crusoe Gongbay,2012-10-27,9,New Mexico,,Fresno State,L,5,72,14.4,0,crusoe-gongbay-1
D.D. Goodson,2012-10-27,8,Colorado,@,Oregon,L,2,6,3.0,0,dd-goodson-1
Marquise Goodwin,2012-10-27,8,Texas,@,Kansas,W,1,11,11.0,1,marquise-goodwin-1
Ray Graham,2012-10-27,8,Pittsburgh,,Temple,W,19,109,5.7,2,ray-graham-1
Clinton Granger,2012-10-27,7,Temple,@,Pittsburgh,L,7,35,5.0,0,clinton-granger-1
Jakeem Grant,2012-10-27,8,Texas Tech,@,Kansas State,L,1,1,1.0,0,jakeem-grant-1
Johnathan Gray,2012-10-27,8,Texas,@,Kansas,W,18,111,6.2,0,johnathan-gray-1
Gee Gee Greene,2012-10-27,8,Navy,@,East Carolina,W,14,131,9.4,0,gee-gee-greene-1
Rashad Greene,2012-10-27,9,Florida State,,Duke,W,1,1,1.0,0,rashad-greene-1
Will Gregory,2012-10-27,7,Hawaii,@,Colorado State,L,16,84,5.3,0,will-gregory-1
Marion Grice,2012-10-27,8,Arizona State,,UCLA,L,13,48,3.7,1,marion-grice-1
Nick Griffin,2012-10-27,8,Mississippi State,@,Alabama,L,1,9,9.0,0,nick-griffin-1
Ryan Griffin,2012-10-27,8,Tulane,,Alabama-Birmingham,W,2,3,1.5,0,ryan-griffin-2
Kevin Grooms,2012-10-27,8,Marshall,,Central Florida,L,10,25,2.5,0,kevin-grooms-1
Prince-Tyson Gulley,2012-10-27,8,Syracuse,@,South Florida,W,14,67,4.8,0,prince-tyson-gulley-1
Todd Gurley,2012-10-27,8,Georgia,N,Florida,W,27,118,4.4,1,todd-gurley-1
Dustin Haines,2012-10-27,8,Oregon,,Colorado,W,2,6,3.0,0,dustin-haines-1
Brandon Hamilton,2012-10-27,9,Rice,,Southern Mississippi,W,3,-1,-0.3,0,brandon-hamilton-1
Russell Hansbrough,2012-10-27,8,Missouri,,Kentucky,W,7,37,5.3,0,russell-hansbrough-1
Joe Hansley,2012-10-27,8,Colorado State,,Hawaii,W,2,0,0.0,0,joe-hansley-1
Kendrick Hardy,2012-10-27,8,Southern Mississippi,@,Rice,L,1,0,0.0,0,kendrick-hardy-1
D.J. Harper,2012-10-27,8,Boise State,@,Wyoming,W,19,105,5.5,2,dj-harper-1
Keith Harris Jr.,2012-10-27,9,Northern Illinois,@,Western Michigan,W,12,38,3.2,0,keith-harris-jr-1
Michael Harris,2012-10-27,9,Fresno State,@,New Mexico,W,5,45,9.0,1,michael-harris-1
Montel Harris,2012-10-27,7,Temple,@,Pittsburgh,L,18,72,4.0,1,montel-harris-1
Brynn Harvey,2012-10-27,8,Central Florida,@,Marshall,W,11,62,5.6,1,brynn-harvey-1
Brandon Hayes,2012-10-27,0,Memphis,,Southern Methodist,,9,55,6.1,1,brandon-hayes-1
Grant Hedrick,2012-10-27,8,Boise State,@,Wyoming,W,2,3,1.5,1,grant-hedrick-1
Rob Henry,2012-10-27,8,Purdue,@,Minnesota,L,6,17,2.8,0,rob-henry-1
Jeremy Hester,2012-10-27,8,Southern Mississippi,@,Rice,L,8,13,1.6,1,jeremy-hester-1
Ryan Hewitt,2012-10-27,8,Stanford,,Washington State,W,1,1,1.0,1,ryan-hewitt-1
Erik Highsmith,2012-10-27,9,North Carolina,,North Carolina State,W,1,45,45.0,1,erik-highsmith-1
Bronson Hill,2012-10-27,8,Eastern Michigan,@,Bowling Green State,L,13,57,4.4,0,bronson-hill-1
Joe Hill,2012-10-27,9,Utah State,@,Texas-San Antonio,W,7,21,3.0,1,joe-hill-2
Nick Hill,2012-10-27,9,Michigan State,@,Wisconsin,W,3,-6,-2.0,0,nick-hill-1
Jeremy Hills,2012-10-27,8,Texas,@,Kansas,W,2,11,5.5,0,jeremy-hills-1
Omarius Hines,2012-10-27,8,Florida,N,Georgia,L,1,4,4.0,0,omarius-hines-1
Quentin Hines,2012-10-27,9,Akron,@,Central Michigan,L,4,19,4.8,0,quentin-hines-2
Nick Hirschman,2012-10-27,8,Colorado,@,Oregon,L,1,13,13.0,0,nick-hirschman-1
Kevin Hogan,2012-10-27,8,Stanford,,Washington State,W,4,3,0.8,0,kevin-hogan-2
B.R. Holbrook,2012-10-27,9,New Mexico,,Fresno State,L,5,29,5.8,0,br-holbrook-1
Ray Holley,2012-10-27,8,Louisiana Tech,@,New Mexico State,W,12,130,10.8,1,ray-holley-1
Jordan Hopgood,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,7,61,8.7,0,jordan-hopgood-1
Kendall Houston,2012-10-27,8,South Alabama,@,Louisiana-Monroe,L,4,11,2.8,0,kendall-houston-1
Stephen Houston,2012-10-27,8,Indiana,@,Illinois,W,21,71,3.4,2,stephen-houston-1
Alton Howard,2012-10-27,8,Tennessee,@,South Carolina,L,1,1,1.0,0,alton-howard-1
John Hubert,2012-10-27,8,Kansas State,,Texas Tech,W,14,64,4.6,2,john-hubert-1
Savon Huggins,2012-10-27,8,Rutgers,,Kent State,L,2,11,5.5,0,savon-huggins-1
Brett Hundley,2012-10-27,8,UCLA,@,Arizona State,W,15,27,1.8,0,brett-hundley-1
Conor Hundley,2012-10-27,9,Akron,@,Central Michigan,L,17,92,5.4,0,conor-hundley-1
Akeem Hunt,2012-10-27,8,Purdue,@,Minnesota,L,6,56,9.3,0,akeem-hunt-1
Carlos Hyde,2012-10-27,9,Ohio State,@,Penn State,W,22,55,2.5,1,carlos-hyde-1
Joey Iosefa,2012-10-27,7,Hawaii,@,Colorado State,L,22,106,4.8,0,joey-iosefa-1
Driphus Jackson,2012-10-27,9,Rice,,Southern Mississippi,W,6,27,4.5,0,driphus-jackson-1
Martese Jackson,2012-10-27,8,Florida Atlantic,,Troy,W,8,58,7.3,0,martese-jackson-1
Ryan Jackson,2012-10-27,8,Houston,,Texas-El Paso,W,9,22,2.4,0,ryan-jackson-1
Kawaun Jakes,2012-10-27,8,Western Kentucky,@,Florida International,W,8,-4,-0.5,0,kawaun-jakes-1
Jordon James,2012-10-27,8,UCLA,@,Arizona State,W,5,15,3.0,0,jordon-james-1
Jawan Jamison,2012-10-27,8,Rutgers,,Kent State,L,15,84,5.6,1,jawan-jamison-1
Steele Jantz,2012-10-27,8,Iowa State,,Baylor,W,10,54,5.4,0,steele-jantz-1
De'Andre Jasper,2012-10-27,9,Florida International,,Western Kentucky,L,1,1,1.0,0,deandre-jasper-1
Nathan Jeffery,2012-10-27,9,Texas-El Paso,@,Houston,L,33,137,4.2,2,nathan-jeffery-1
Antoinne Jimmerson,2012-10-27,8,North Texas,@,Middle Tennessee State,L,16,85,5.3,2,antoinne-jimmerson-1
A.J. Johnson,2012-10-27,8,Tennessee,@,South Carolina,L,2,2,1.0,0,aj-johnson-5
Daje Johnson,2012-10-27,8,Texas,@,Kansas,W,1,2,2.0,0,daje-johnson-1
Dennis Johnson,2012-10-27,8,Arkansas,,Mississippi,L,27,161,6.0,1,dennis-johnson-1
Desmond Johnson,2012-10-27,8,Southern Mississippi,@,Rice,L,8,11,1.4,0,desmond-johnson-1
Shontrelle Johnson,2012-10-27,8,Iowa State,,Baylor,W,16,73,4.6,0,shontrelle-johnson-1
Storm Johnson,2012-10-27,8,Central Florida,@,Marshall,W,2,7,3.5,0,storm-johnson-1
Christion Jones,2012-10-27,8,Alabama,,Mississippi State,W,1,4,4.0,0,christion-jones-1
Cyrus Jones,2012-10-27,8,Alabama,,Mississippi State,W,1,2,2.0,0,cyrus-jones-1
Kadeem Jones,2012-10-27,8,Western Kentucky,@,Florida International,W,2,1,0.5,1,kadeem-jones-1
Kam Jones,2012-10-27,8,Texas-San Antonio,,Utah State,L,4,9,2.3,0,kam-jones-1
Landry Jones,2012-10-27,7,Oklahoma,,Notre Dame,L,2,-16,-8.0,0,landry-jones-1
Ronald Jones,2012-10-27,8,Pittsburgh,,Temple,W,1,11,11.0,0,ronald-jones-3
Tony Jones,2012-10-27,8,Colorado,@,Oregon,L,1,1,1.0,0,tony-jones-7
Tyris Jones,2012-10-27,9,Northwestern,,Iowa,W,1,9,9.0,0,tyris-jones-1
Blake Jurich,2012-10-27,8,San Jose State,,Texas State,W,3,10,3.3,0,blake-jurich-1
Jacob Karam,2012-10-27,0,Memphis,,Southern Methodist,,7,12,1.7,0,jacob-karam-1
Walter Kazee,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,21,105,5.0,1,walter-kazee-1
Chuckie Keeton,2012-10-27,9,Utah State,@,Texas-San Antonio,W,6,1,0.2,0,chuckie-keeton-1
Spencer Keith,2012-10-27,8,Kent State,@,Rutgers,W,3,22,7.3,0,spencer-keith-1
Rob Kelley,2012-10-27,8,Tulane,,Alabama-Birmingham,W,8,59,7.4,0,rob-kelley-1
Taylor Kelly,2012-10-27,8,Arizona State,,UCLA,L,14,55,3.9,0,taylor-kelly-1
Malcome Kennedy,2012-10-27,8,Texas A&M,@,Auburn,W,1,7,7.0,0,malcome-kennedy-1
Logan Kilgore,2012-10-27,8,Middle Tennessee State,,North Texas,W,1,45,45.0,1,logan-kilgore-1
Brian Kimbrow,2012-10-27,8,Vanderbilt,,Massachusetts,W,7,98,14.0,1,brian-kimbrow-1
Donnell Kirkwood,2012-10-27,8,Minnesota,,Purdue,W,22,134,6.1,0,donnell-kirkwood-1
Collin Klein,2012-10-27,8,Kansas State,,Texas Tech,W,12,83,6.9,2,collin-klein-1
Drew Kummer,2012-10-27,8,Miami (OH),,Ohio,W,1,-1,-1.0,0,drew-kummer-1
Eddie Lacy,2012-10-27,8,Alabama,,Mississippi State,W,10,26,2.6,0,eddie-lacy-1
Nick Lamaison,2012-10-27,9,Texas-El Paso,@,Houston,L,1,-8,-8.0,0,nick-lamaison-1
Lindsey Lamar,2012-10-27,8,South Florida,,Syracuse,L,10,145,14.5,1,lindsey-lamar-1
Tracy Lampley,2012-10-27,8,Southern Mississippi,@,Rice,L,1,-5,-5.0,0,tracy-lampley-1
Marlin Lane Jr.,2012-10-27,8,Tennessee,@,South Carolina,L,15,56,3.7,0,marlin-lane-jr-1
Paul Lasike,2012-10-27,9,Brigham Young,@,Georgia Tech,W,4,18,4.5,0,paul-lasike-1
Zach Laskey,2012-10-27,8,Georgia Tech,,Brigham Young,L,3,6,2.0,0,zach-laskey-1
Marcus Lattimore,2012-10-27,9,South Carolina,,Tennessee,W,11,65,5.9,1,marcus-lattimore-1
Saylor Lavallii,2012-10-27,8,Central Michigan,,Akron,W,5,21,4.2,0,saylor-lavallii-1
Hakeem Lawrence,2012-10-27,9,Akron,@,Central Michigan,L,6,14,2.3,0,hakeem-lawrence-1
Kendial Lawrence,2012-10-27,8,Missouri,,Kentucky,W,23,108,4.7,2,kendial-lawrence-1
Hunter Lee,2012-10-27,8,Louisiana Tech,@,New Mexico State,W,5,22,4.4,0,hunter-lee-1
Kelvin Lee,2012-10-27,9,Utah State,@,Texas-San Antonio,W,9,19,2.1,0,kelvin-lee-1
Marqise Lee,2012-10-27,8,Southern California,@,Arizona,L,1,1,1.0,0,marqise-lee-1
Vad Lee,2012-10-27,8,Georgia Tech,,Brigham Young,L,5,14,2.8,0,vad-lee-1
Alec Lemon,2012-10-27,8,Syracuse,@,South Florida,W,1,4,4.0,1,alec-lemon-1
Brent Leonard,2012-10-27,8,Louisiana-Monroe,,South Alabama,W,1,2,2.0,0,brent-leonard-1
Tommylee Lewis,2012-10-27,9,Northern Illinois,@,Western Michigan,W,1,4,4.0,0,tommylee-lewis-1
Joe Licata,2012-10-27,8,Buffalo,,Toledo,L,2,-4,-2.0,0,joe-licata-1
Zach Line,2012-10-27,0,Southern Methodist,,Memphis,W,23,127,5.5,1,zach-line-1
John Lister,2012-10-27,7,Hawaii,@,Colorado State,L,2,4,2.0,0,john-lister-1
Colin Lockett,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,2,11,5.5,0,colin-lockett-1
Tyler Lockett,2012-10-27,8,Kansas State,,Texas Tech,W,1,11,11.0,0,tyler-lockett-1
Ricardo Louis,2012-10-27,8,Auburn,,Texas A&M,L,2,2,1.0,0,ricardo-louis-1
Jordan Lynch,2012-10-27,9,Northern Illinois,@,Western Michigan,W,21,136,6.5,2,jordan-lynch-1
Randall Mackey,2012-10-27,8,Mississippi,@,Arkansas,W,3,-13,-4.3,0,randall-mackey-1
Jeric Magnant,2012-10-27,9,New Mexico,,Fresno State,L,1,45,45.0,0,jeric-magnant-1
Ben Malena,2012-10-27,8,Texas A&M,@,Auburn,W,7,63,9.0,1,ben-malena-1
Darian Mallary,2012-10-27,9,Florida International,,Western Kentucky,L,7,43,6.1,0,darian-mallary-1
Andrew Manley,2012-10-27,8,New Mexico State,,Louisiana Tech,L,4,4,1.0,0,andrew-manley-1
Sean Mannion,2012-10-27,7,Oregon State,@,Washington,L,1,-4,-4.0,0,sean-mannion-1
E.J. Manuel,2012-10-27,9,Florida State,,Duke,W,5,4,0.8,0,ej-manuel-1
Johnny Manziel,2012-10-27,8,Texas A&M,@,Auburn,W,9,90,10.0,3,johnny-manziel-1
Raymond Maples,2012-10-27,8,Army,,Ball State,L,11,45,4.1,0,raymond-maples-1
Marcus Mariota,2012-10-27,8,Oregon,,Colorado,W,4,22,5.5,1,marcus-mariota-1
Venric Mark,2012-10-27,9,Northwestern,,Iowa,W,16,162,10.1,0,venric-mark-1
Byron Marshall,2012-10-27,8,Oregon,,Colorado,W,12,67,5.6,0,byron-marshall-1
Cameron Marshall,2012-10-27,8,Arizona State,,UCLA,L,18,57,3.2,0,cameron-marshall-1
Keith Marshall,2012-10-27,8,Georgia,N,Florida,W,4,4,1.0,0,keith-marshall-1
Glasco Martin,2012-10-27,7,Baylor,@,Iowa State,L,4,28,7.0,0,glasco-martin-1
Taylor Martinez,2012-10-27,8,Nebraska,,Michigan,W,14,58,4.1,0,taylor-martinez-1
Marcus Mason,2012-10-27,8,Washington State,@,Stanford,L,4,-1,-0.3,0,marcus-mason-2
Tre Mason,2012-10-27,8,Auburn,,Texas A&M,L,12,80,6.7,1,tre-mason-1
Eric Mathews,2012-10-27,0,Memphis,,Southern Methodist,,6,21,3.5,0,eric-mathews-1
Christian Matthews,2012-10-27,8,Kansas,,Texas,L,3,14,4.7,1,christian-matthews-1
Andrew Maxwell,2012-10-27,9,Michigan State,@,Wisconsin,W,4,-10,-2.5,0,andrew-maxwell-1
D.J. May,2012-10-27,8,Wyoming,,Boise State,L,4,2,0.5,0,dj-may-1
Zach Maynard,2012-10-27,9,California,@,Utah,L,11,30,2.7,0,zach-maynard-1
Onterio McCalebb,2012-10-27,8,Auburn,,Texas A&M,L,1,8,8.0,0,onterio-mccalebb-1
A.J. McCarron,2012-10-27,8,Alabama,,Mississippi State,W,5,-6,-1.2,0,aj-mccarron-1
Quinton McCown,2012-10-27,9,New Mexico,,Fresno State,L,6,0,0.0,0,quinton-mccown-1
Cassius McDowell,2012-10-27,9,Toledo,@,Buffalo,W,1,1,1.0,0,cassius-mcdowell-1
Quincy McDuffie,2012-10-27,8,Central Florida,@,Marshall,W,2,27,13.5,0,quincy-mcduffie-1
Matt McGloin,2012-10-27,8,Penn State,,Ohio State,L,4,-37,-9.3,0,matt-mcgloin-1
Taylor McHargue,2012-10-27,9,Rice,,Southern Mississippi,W,8,23,2.9,0,taylor-mchargue-1
Daniel McKinney,2012-10-27,8,Florida Atlantic,,Troy,W,1,7,7.0,0,daniel-mckinney-1
Willie McNeal,2012-10-27,8,Western Kentucky,@,Florida International,W,1,4,4.0,0,willie-mcneal-1
Jake Medlock,2012-10-27,9,Florida International,,Western Kentucky,L,12,17,1.4,0,jake-medlock-1
Carson Meger,2012-10-27,9,Texas-El Paso,@,Houston,L,4,-10,-2.5,0,carson-meger-1
Ross Metheny,2012-10-27,8,South Alabama,@,Louisiana-Monroe,L,4,15,3.8,0,ross-metheny-1
Christine Michael,2012-10-27,8,Texas A&M,@,Auburn,W,9,75,8.3,1,christine-michael-1
Jaydon Mickens,2012-10-27,8,Washington,,Oregon State,W,1,4,4.0,0,jaydon-mickens-1
Jamal Miles,2012-10-27,8,Arizona State,,UCLA,L,1,-1,-1.0,0,jamal-miles-1
Kenny Miles,2012-10-27,9,South Carolina,,Tennessee,W,10,34,3.4,0,kenny-miles-1
Trey Millard,2012-10-27,7,Oklahoma,,Notre Dame,L,3,11,3.7,0,trey-millard-1
Braxton Miller,2012-10-27,9,Ohio State,@,Penn State,W,25,134,5.4,2,braxton-miller-1
Trey Miller,2012-10-27,8,Navy,@,East Carolina,W,1,2,2.0,0,trey-miller-1
Derrick Milton,2012-10-27,8,Mississippi State,@,Alabama,L,2,-8,-4.0,0,derrick-milton-1
Dyshawn Mobley,2012-10-27,9,Kentucky,@,Missouri,L,5,12,2.4,0,dyshawn-mobley-1
D.J. Monroe,2012-10-27,8,Texas,@,Kansas,W,1,11,11.0,0,dj-monroe-1
Donte Moore,2012-10-27,9,Rice,,Southern Mississippi,W,1,9,9.0,1,donte-moore-1
D.J. Morgan,2012-10-27,8,Southern California,@,Arizona,L,9,63,7.0,1,dj-morgan-1
Romar Morris,2012-10-27,9,North Carolina,,North Carolina State,W,3,12,4.0,0,romar-morris-1
Tommey Morris,2012-10-27,8,Colorado State,,Hawaii,W,9,53,5.9,1,tommey-morris-1
Germi Morrison,2012-10-27,8,New Mexico State,,Louisiana Tech,L,16,92,5.8,0,germi-morrison-1
Adam Muema,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,21,143,6.8,0,adam-muema-1
Marcus Murphy,2012-10-27,8,Missouri,,Kentucky,W,8,43,5.4,1,marcus-murphy-1
Aaron Murray,2012-10-27,8,Georgia,N,Florida,W,2,3,1.5,0,aaron-murray-1
Demetris Murray,2012-10-27,8,South Florida,,Syracuse,L,19,55,2.9,1,demetris-murray-1
Latavius Murray,2012-10-27,8,Central Florida,@,Marshall,W,16,156,9.8,3,latavius-murray-1
Ryan Nassib,2012-10-27,8,Syracuse,@,South Florida,W,2,-5,-2.5,0,ryan-nassib-1
Devondrick Nealy,2012-10-27,8,Iowa State,,Baylor,W,1,0,0.0,0,devondrick-nealy-1
Phillip Nelson,2012-10-27,8,Minnesota,,Purdue,W,9,37,4.1,0,phillip-nelson-1
Riley Nelson,2012-10-27,9,Brigham Young,@,Georgia Tech,W,7,17,2.4,1,riley-nelson-1
Warren Norman,2012-10-27,8,Vanderbilt,,Massachusetts,W,3,8,2.7,0,warren-norman-1
Gary Nova,2012-10-27,8,Rutgers,,Kent State,L,2,-10,-5.0,0,gary-nova-1
Josh Nunes,2012-10-27,8,Stanford,,Washington State,W,5,10,2.0,0,josh-nunes-1
Chris Nwoke,2012-10-27,8,Colorado State,,Hawaii,W,19,115,6.1,1,chris-nwoke-1
Danny O'Brien,2012-10-27,9,Wisconsin,,Michigan State,L,3,-32,-10.7,0,danny-obrien-1
Evans Okotcha,2012-10-27,8,Texas-San Antonio,,Utah State,L,6,8,1.3,1,evans-okotcha-1
Branden Oliver,2012-10-27,8,Buffalo,,Toledo,L,24,101,4.2,0,branden-oliver-1
Terrance Owens,2012-10-27,9,Toledo,@,Buffalo,W,7,22,3.1,0,terrance-owens-1
Tobias Palmer,2012-10-27,8,North Carolina State,@,North Carolina,L,1,-1,-1.0,0,tobias-palmer-1
Jordan Parker,2012-10-27,8,Middle Tennessee State,,North Texas,W,18,55,3.1,1,jordan-parker-1
Zico Pasut,2012-10-27,9,East Carolina,,Navy,L,1,1,1.0,0,zico-pasut-1
Cordarrelle Patterson,2012-10-27,8,Tennessee,@,South Carolina,L,3,21,7.0,0,cordarrelle-patterson-1
Jamal-Rashad Patterson,2012-10-27,8,Stanford,,Washington State,W,1,12,12.0,0,jamal-rashad-patterson-1
Solomon Patton,2012-10-27,8,Florida,N,Georgia,L,1,0,0.0,0,solomon-patton-1
Angelo Pease,2012-10-27,8,Kansas State,,Texas Tech,W,5,16,3.2,0,angelo-pease-1
Vince Penza,2012-10-27,9,Toledo,@,Buffalo,W,1,-7,-7.0,0,vince-penza-1
Ladarius Perkins,2012-10-27,8,Mississippi State,@,Alabama,L,15,38,2.5,0,ladarius-perkins-1
Turner Petersen,2012-10-27,9,Rice,,Southern Mississippi,W,19,136,7.2,1,turner-petersen-1
John Pettigrew,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,24,136,5.7,0,john-pettigrew-1
Tony Pierson,2012-10-27,8,Kansas,,Texas,L,12,51,4.3,1,tony-pierson-1
David Piland,2012-10-27,8,Houston,,Texas-El Paso,W,4,23,5.8,0,david-piland-1
Kyle Pohl,2012-10-27,9,Akron,@,Central Michigan,L,1,9,9.0,0,kyle-pohl-1
Polamalu,2012-10-27,8,Navy,@,East Carolina,W,3,13,4.3,0,polamalu-1
Ryan Polite,2012-10-27,8,Texas-San Antonio,,Utah State,L,10,19,1.9,0,ryan-polite-1
Christian Powell,2012-10-27,8,Colorado,@,Oregon,L,20,121,6.1,2,christian-powell-1
Shaquille Powell,2012-10-27,9,Duke,@,Florida State,L,5,12,2.4,0,shaquille-powell-1
Jhurell Pressley,2012-10-27,9,New Mexico,,Fresno State,L,4,7,1.8,0,jhurell-pressley-1
Keith Price,2012-10-27,8,Washington,,Oregon State,W,3,-6,-2.0,0,keith-price-1
Iona Pritchard,2012-10-27,9,Brigham Young,@,Georgia Tech,W,2,12,6.0,0,iona-pritchard-1
Lonnie Pryor,2012-10-27,9,Florida State,,Duke,W,6,32,5.3,0,lonnie-pryor-1
Ryan Radcliff,2012-10-27,8,Central Michigan,,Akron,W,1,-4,-4.0,0,ryan-radcliff-1
Lucky Radley,2012-10-27,8,Utah,,California,W,2,9,4.5,0,lucky-radley-1
Bradley Randle,2012-10-27,9,Nevada-Las Vegas,@,San Diego State,L,5,21,4.2,0,bradley-randle-1
Joseph Randle,2012-10-27,7,Oklahoma State,,Texas Christian,W,32,126,3.9,1,joseph-randle-1
Darrin Reaves,2012-10-27,8,Alabama-Birmingham,@,Tulane,L,21,166,7.9,3,darrin-reaves-1
Silas Redd,2012-10-27,8,Southern California,@,Arizona,L,13,57,4.4,1,silas-redd-1
Bryn Renner,2012-10-27,9,North Carolina,,North Carolina State,W,6,-12,-2.0,0,bryn-renner-1
Chase Rettig,2012-10-27,8,Boston College,,Maryland,W,7,-43,-6.1,0,chase-rettig-1
Keenan Reynolds,2012-10-27,8,Navy,@,East Carolina,W,10,81,8.1,3,keenan-reynolds-1
Kedrick Rhodes,2012-10-27,9,Florida International,,Western Kentucky,L,12,39,3.3,0,kedrick-rhodes-1
Jalen Richard,2012-10-27,8,Southern Mississippi,@,Rice,L,6,22,3.7,0,jalen-richard-1
Theo Riddick,2012-10-27,8,Notre Dame,@,Oklahoma,W,19,74,3.9,1,theo-riddick-1
D'Angelo Roberts,2012-10-27,8,Indiana,@,Illinois,W,6,31,5.2,0,dangelo-roberts-1
Corey Robinson,2012-10-27,8,Troy,@,Florida Atlantic,L,2,4,2.0,0,corey-robinson-1
Demarcus Robinson,2012-10-27,8,Kansas State,,Texas Tech,W,1,2,2.0,0,demarcus-robinson-2
Denard Robinson,2012-10-27,8,Michigan,@,Nebraska,L,10,46,4.6,0,denard-robinson-1
Josh Robinson,2012-10-27,8,Mississippi State,@,Alabama,L,1,15,15.0,0,josh-robinson-2
Jordan Rodgers,2012-10-27,8,Vanderbilt,,Massachusetts,W,3,22,7.3,1,jordan-rodgers-1
Charles Ross,2012-10-27,9,Rice,,Southern Mississippi,W,2,5,2.5,0,charles-ross-1
Isaiah Roundtree,2012-10-27,8,Indiana,@,Illinois,W,5,23,4.6,0,isaiah-roundtree-1
Robbie Rouse,2012-10-27,9,Fresno State,@,New Mexico,W,18,120,6.7,1,robbie-rouse-1
Caleb Rowe,2012-10-27,8,Maryland,@,Boston College,L,9,24,2.7,0,caleb-rowe-1
Tyler Russell,2012-10-27,8,Mississippi State,@,Alabama,L,2,-7,-3.5,0,tyler-russell-1
Shaun Rutherford,2012-10-27,7,Texas State,@,San Jose State,L,14,70,5.0,1,shaun-rutherford-1
Cameron Saddler,2012-10-27,8,Pittsburgh,,Temple,W,1,17,17.0,0,cameron-saddler-1
Jarred Salubi,2012-10-27,7,Baylor,@,Iowa State,L,11,27,2.5,1,jarred-salubi-1
Daniel Sams,2012-10-27,8,Kansas State,,Texas Tech,W,3,17,5.7,0,daniel-sams-1
Ace Sanders,2012-10-27,9,South Carolina,,Tennessee,W,1,-3,-3.0,0,ace-sanders-1
Raymond Sanders,2012-10-27,9,Kentucky,@,Missouri,L,11,64,5.8,1,raymond-sanders-1
Dominique Sandifer,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,2,6,3.0,0,dominique-sandifer-1
Bishop Sankey,2012-10-27,8,Washington,,Oregon State,W,25,92,3.7,2,bishop-sankey-1
Nathan Scheelhaase,2012-10-27,8,Illinois,,Indiana,L,26,32,1.2,1,nathan-scheelhaase-1
Matt Schilz,2012-10-27,9,Bowling Green State,,Eastern Michigan,W,4,3,0.8,0,matt-schilz-1
Sean Schroeder,2012-10-27,7,Hawaii,@,Colorado State,L,7,-1,-0.1,1,sean-schroeder-1
Barrington Scott,2012-10-27,9,Ball State,@,Army,W,15,81,5.4,0,barrington-scott-1
Jeff Scott,2012-10-27,8,Mississippi,@,Arkansas,W,21,50,2.4,1,jeff-scott-2
Matt Scott,2012-10-27,8,Arizona,,Southern California,W,15,100,6.7,1,matt-scott-1
Lache Seastrunk,2012-10-27,7,Baylor,@,Iowa State,L,7,30,4.3,0,lache-seastrunk-1
Akeem Shavers,2012-10-27,8,Purdue,@,Minnesota,L,11,78,7.1,0,akeem-shavers-1
