Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Jordan Vaden,2013-09-14,2,Colorado State,,Cal Poly,W,2,9,4.5,0,jordan-vaden-1
Soma Vainuku,2013-09-14,3,Southern California,,Boston College,W,1,14,14.0,0,soma-vainuku-1
Travis Van Leeuwen,2013-09-14,2,Utah State,,Weber State,W,2,49,24.5,0,travis-van-leeuwen-1
Nick Vannett,2013-09-14,3,Ohio State,@,California,W,1,8,8.0,0,nick-vannett-1
Brian Vaughn,2013-09-14,3,Texas-San Antonio,@,Arizona,L,1,11,11.0,0,brian-vaughn-1
Dan Vitale,2013-09-14,3,Northwestern,,Western Michigan,W,1,4,4.0,0,dan-vitale-1
Brian Vogler,2013-09-14,2,Alabama,@,Texas A&M,W,3,24,8.0,0,brian-vogler-1
Corey Waldon,2013-09-14,3,South Alabama,,Western Kentucky,W,1,15,15.0,0,corey-waldon-1
Derel Walker,2013-09-14,3,Texas A&M,,Alabama,L,5,66,13.2,0,derel-walker-1
Martez Walker,2013-09-14,3,Central Michigan,@,Nevada-Las Vegas,L,1,2,2.0,0,martez-walker-1
Terron Ward,2013-09-14,3,Oregon State,@,Utah,W,2,7,3.5,0,terron-ward-1
Marquis Warford,2013-09-14,2,Memphis,@,Middle Tennessee State,L,2,7,3.5,0,marquis-warford-1
Jay Warren,2013-09-14,3,Florida Atlantic,@,South Florida,W,1,8,8.0,0,jay-warren-1
Shaq Washington,2013-09-14,2,Cincinnati,,Northwestern State,W,2,3,1.5,0,shaq-washington-1
Matt Waters,2013-09-14,3,Ohio,,Marshall,W,6,83,13.8,0,matt-waters-1
Deon Watson,2013-09-14,3,Idaho,,Northern Illinois,L,2,38,19.0,0,deon-watson-1
Trey Watts,2013-09-14,3,Tulsa,@,Oklahoma,L,5,65,13.0,0,trey-watts-1
Blake Webb,2013-09-14,2,Oklahoma State,,Lamar,W,1,16,16.0,1,blake-webb-1
Danny Webster,2013-09-14,3,East Carolina,,Virginia Tech,L,2,15,7.5,0,danny-webster-1
Matt Weiser,2013-09-14,2,Buffalo,,Stony Brook,W,2,15,7.5,0,matt-weiser-1
Deonte Welch,2013-09-14,3,South Florida,,Florida Atlantic,L,1,18,18.0,0,deonte-welch-1
Jarrod West,2013-09-14,2,Syracuse,,Wagner,W,5,147,29.4,1,jarrod-west-1
Jarvis West,2013-09-14,2,Iowa State,,Iowa,L,2,7,3.5,0,jarvis-west-1
Jordan Westerkamp,2013-09-14,3,Nebraska,,UCLA,L,1,4,4.0,0,jordan-westerkamp-1
Garic Wharton,2013-09-14,3,Arizona,,Texas-San Antonio,W,3,57,19.0,0,garic-wharton-1
Alex Wheat Jr.,2013-09-14,2,Utah State,,Weber State,W,1,9,9.0,0,alex-wheat-jr-1
Deandrew White,2013-09-14,2,Alabama,@,Texas A&M,W,4,82,20.5,1,deandrew-white-1
James White,2013-09-14,3,Wisconsin,@,Arizona State,L,4,24,6.0,0,james-white-2
James White,2013-09-14,2,Iowa State,,Iowa,L,1,13,13.0,0,james-white-1
Kevin White,2013-09-14,3,West Virginia,,Georgia State,W,2,17,8.5,0,kevin-white-6
Geoffrey Whiteside,2013-09-14,1,Navy,,Delaware,W,2,65,32.5,0,geoffrey-whiteside-1
Kodi Whitfield,2013-09-14,2,Stanford,@,Army,W,3,20,6.7,0,kodi-whitfield-1
Levonte Whitfield,2013-09-14,2,Florida State,,Nevada,W,1,16,16.0,0,levonte-whitfield-1
Shaun Wick,2013-09-14,2,Wyoming,,Northern Colorado,W,2,8,4.0,0,shaun-wick-1
Carlos Wiggins,2013-09-14,3,New Mexico,@,Pittsburgh,L,1,4,4.0,0,carlos-wiggins-1
Reese Wiggins,2013-09-14,3,East Carolina,,Virginia Tech,L,1,21,21.0,0,reese-wiggins-1
James Wilder Jr.,2013-09-14,2,Florida State,,Nevada,W,1,9,9.0,0,james-wilder-jr-1
Brandon Wilds,2013-09-14,3,South Carolina,,Vanderbilt,W,5,65,13.0,1,brandon-wilds-1
Craig Wilkins,2013-09-14,3,Marshall,@,Ohio,L,3,48,16.0,0,craig-wilkins-1
Rodrick Williams Jr.,2013-09-14,2,Minnesota,,Western Illinois,W,1,11,11.0,0,rodrick-williams-jr-1
Anthony Williams,2013-09-14,3,Nevada-Las Vegas,,Central Michigan,W,4,27,6.8,0,anthony-williams-14
Bryce Williams,2013-09-14,3,East Carolina,,Virginia Tech,L,2,28,14.0,1,bryce-williams-1
Courtney Williams,2013-09-14,3,Central Michigan,@,Nevada-Las Vegas,L,2,36,18.0,0,courtney-williams-2
Danny Williams,2013-09-14,3,Georgia State,@,West Virginia,L,1,12,12.0,0,danny-williams-4
Dom Williams,2013-09-14,2,Washington State,,Southern Utah,W,3,101,33.7,2,dom-williams-1
Jarveon Williams,2013-09-14,3,Texas-San Antonio,@,Arizona,L,1,13,13.0,0,jarveon-williams-1
Jonathan Williams,2013-09-14,3,Wake Forest,,Louisiana-Monroe,L,4,15,3.8,0,jonathan-williams-4
Jordan Williams,2013-09-14,3,Ball State,@,North Texas,L,4,23,5.8,0,jordan-williams-3
Kasen Williams,2013-09-14,2,Washington,N,Illinois,W,4,58,14.5,0,kasen-williams-1
Kristoff Williams,2013-09-14,2,Washington State,,Southern Utah,W,5,18,3.6,0,kristoff-williams-1
Maxx Williams,2013-09-14,2,Minnesota,,Western Illinois,W,2,52,26.0,0,maxx-williams-1
Scott Williams,2013-09-14,3,Army,,Stanford,L,1,9,9.0,0,scott-williams-2
Zaire Williams,2013-09-14,2,Temple,,Fordham,L,1,12,12.0,0,zaire-williams-1
Dontre Wilson,2013-09-14,3,Ohio State,@,California,W,3,48,16.0,0,dontre-wilson-1
Tyler Wilson,2013-09-14,3,Tulsa,@,Oklahoma,L,1,14,14.0,0,tyler-wilson-2
Aaron Wimberly,2013-09-14,2,Iowa State,,Iowa,L,2,8,4.0,0,aaron-wimberly-1
Brandon Wimberly,2013-09-14,3,Nevada,@,Florida State,L,5,23,4.6,1,brandon-wimberly-1
Bobby Wolford,2013-09-14,3,Boston College,@,Southern California,L,1,4,4.0,0,bobby-wolford-1
Lorenzo Woodley,2013-09-14,3,Massachusetts,@,Kansas State,L,1,12,12.0,0,lorenzo-woodley-1
Derrick Woods,2013-09-14,3,Oklahoma,,Tulsa,W,1,9,9.0,0,derrick-woods-2
Storm Woods,2013-09-14,3,Oregon State,@,Utah,W,2,24,12.0,0,storm-woods-1
William Woods,2013-09-14,3,Kent State,@,Louisiana State,L,1,11,11.0,0,william-woods-1
Danny Woodson Jr.,2013-09-14,3,South Alabama,,Western Kentucky,W,2,16,8.0,0,danny-woodson-jr-1
J.J. Worton,2013-09-14,3,Central Florida,@,Penn State,W,7,101,14.4,1,jj-worton-1
Shane Wynn,2013-09-14,3,Indiana,,Bowling Green State,W,3,81,27.0,0,shane-wynn-1
T.J. Yeldon,2013-09-14,2,Alabama,@,Texas A&M,W,1,4,4.0,0,tj-yeldon-1
Donovonn Young,2013-09-14,3,Illinois,N,Washington,L,1,0,0.0,0,donovonn-young-1
Kelsey Young,2013-09-14,2,Stanford,@,Army,W,1,-1,-1.0,0,kelsey-young-1
C.J. Zimmerer,2013-09-14,3,Nebraska,,UCLA,L,1,2,2.0,0,cj-zimmerer-1
Alex Zmolik,2013-09-14,2,Toledo,,Eastern Washington,W,2,27,13.5,0,alex-zmolik-1
Zach Zwinak,2013-09-14,3,Penn State,,Central Florida,L,1,19,19.0,0,zach-zwinak-1
Martavis Bryant,2013-09-19,3,Clemson,@,North Carolina State,W,6,73,12.2,2,martavis-bryant-1
Bra'Lon Cherry,2013-09-19,3,North Carolina State,,Clemson,L,2,16,8.0,0,bralon-cherry-1
Sam Cooper,2013-09-19,3,Clemson,@,North Carolina State,W,1,11,11.0,1,sam-cooper-1
Germone Hopper,2013-09-19,3,Clemson,@,North Carolina State,W,4,25,6.3,0,germone-hopper-1
Roderick McDowell,2013-09-19,3,Clemson,@,North Carolina State,W,1,10,10.0,0,roderick-mcdowell-1
Quintin Payton,2013-09-19,3,North Carolina State,,Clemson,L,3,26,8.7,0,quintin-payton-1
Tyler Purvis,2013-09-19,3,North Carolina State,,Clemson,L,1,3,3.0,0,tyler-purvis-1
Jumichael Ramos,2013-09-19,3,North Carolina State,,Clemson,L,2,23,11.5,0,jumichael-ramos-1
Stanton Seckinger,2013-09-19,3,Clemson,@,North Carolina State,W,1,4,4.0,0,stanton-seckinger-1
Rashard Smith,2013-09-19,3,North Carolina State,,Clemson,L,5,51,10.2,0,rashard-smith-1
Shadrach Thornton,2013-09-19,3,North Carolina State,,Clemson,L,1,32,32.0,0,shadrach-thornton-1
Bryan Underwood,2013-09-19,3,North Carolina State,,Clemson,L,4,35,8.8,0,bryan-underwood-1
Marquez Valdes-Scantling,2013-09-19,3,North Carolina State,,Clemson,L,2,27,13.5,0,marquez-valdes-scantling-1
Sammy Watkins,2013-09-19,3,Clemson,@,North Carolina State,W,10,96,9.6,0,sammy-watkins-1
Mike Williams,2013-09-19,3,Clemson,@,North Carolina State,W,1,25,25.0,0,mike-williams-17
Davante Adams,2013-09-20,4,Fresno State,,Boise State,W,12,110,9.2,1,davante-adams-1
Aaron Baltazar,2013-09-20,4,Boise State,@,Fresno State,L,1,2,2.0,0,aaron-baltazar-1
Geraldo Boldewijn,2013-09-20,4,Boise State,@,Fresno State,L,6,106,17.7,0,geraldo-boldewijn-1
Isaiah Burse,2013-09-20,4,Fresno State,,Boise State,W,10,148,14.8,0,isaiah-burse-1
Josh Harper,2013-09-20,4,Fresno State,,Boise State,W,3,36,12.0,2,josh-harper-1
Marcel Jensen,2013-09-20,4,Fresno State,,Boise State,W,3,39,13.0,0,marcel-jensen-1
Dillon Lukehart,2013-09-20,4,Boise State,@,Fresno State,L,1,30,30.0,0,dillon-lukehart-1
Matt Miller,2013-09-20,4,Boise State,@,Fresno State,L,9,93,10.3,0,matt-miller-6
Kirby Moore,2013-09-20,4,Boise State,@,Fresno State,L,9,72,8.0,0,kirby-moore-1
Connor Peters,2013-09-20,4,Boise State,@,Fresno State,L,2,30,15.0,0,connor-peters-2
Joshua Quezada,2013-09-20,4,Fresno State,,Boise State,W,7,42,6.0,1,joshua-quezada-1
Troy Ware,2013-09-20,4,Boise State,@,Fresno State,L,1,18,18.0,1,troy-ware-1
Greg Watson,2013-09-20,4,Fresno State,,Boise State,W,4,85,21.3,0,greg-watson-1
Shane Williams-Rhodes,2013-09-20,4,Boise State,@,Fresno State,L,4,10,2.5,0,shane-williams-rhodes-1
Jared Abbrederis,2013-09-21,4,Wisconsin,,Purdue,W,7,94,13.4,0,jared-abbrederis-1
Ameer Abdullah,2013-09-21,3,Nebraska,,South Dakota State,W,3,46,15.3,0,ameer-abdullah-1
Ralph Abernathy IV,2013-09-21,4,Cincinnati,@,Miami (OH),W,2,16,8.0,0,ralph-abernathy-iv-1
Nelson Agholor,2013-09-21,4,Southern California,,Utah State,W,2,38,19.0,0,nelson-agholor-1
Donnell Alexander,2013-09-21,4,Colorado State,@,Alabama,L,2,12,6.0,0,donnell-alexander-1
Duwhan Alford,2013-09-21,4,Eastern Michigan,,Ball State,L,1,4,4.0,0,duwhan-alford-1
Jace Amaro,2013-09-21,4,Texas Tech,,Texas State,W,9,86,9.6,0,jace-amaro-1
Markeith Ambles,2013-09-21,3,Houston,N,Rice,W,1,31,31.0,0,markeith-ambles-2
Dres Anderson,2013-09-21,4,Utah,@,Brigham Young,W,8,141,17.6,0,dres-anderson-1
Richy Anderson,2013-09-21,4,Penn State,,Kent State,W,1,7,7.0,0,richy-anderson-1
Antonio Andrews,2013-09-21,3,Western Kentucky,,Morgan State,W,1,1,1.0,0,antonio-andrews-1
Darren Andrews,2013-09-21,3,UCLA,,New Mexico State,W,2,25,12.5,0,darren-andrews-1
Blake Annen,2013-09-21,4,Cincinnati,@,Miami (OH),W,3,16,5.3,0,blake-annen-1
Deon Anthony,2013-09-21,4,Troy,@,Mississippi State,L,1,2,2.0,0,deon-anthony-1
Danny Anthrop,2013-09-21,4,Purdue,@,Wisconsin,L,1,5,5.0,0,danny-anthrop-1
Kolby Arendse,2013-09-21,4,Nevada,,Hawaii,W,4,77,19.3,2,kolby-arendse-1
Brandon Armstrong,2013-09-21,4,Texas-San Antonio,@,Texas-El Paso,W,1,2,2.0,0,brandon-armstrong-1
John Armstrong,2013-09-21,4,Wake Forest,@,Army,W,1,2,2.0,0,john-armstrong-2
George Atkinson III,2013-09-21,4,Notre Dame,,Michigan State,W,2,17,8.5,0,george-atkinson-iii-1
Kennard Backman,2013-09-21,2,Alabama-Birmingham,,Northwestern State,W,5,62,12.4,1,kennard-backman-1
Terry Baggett,2013-09-21,4,Army,,Wake Forest,L,1,22,22.0,0,terry-baggett-1
James Baker,2013-09-21,4,Idaho,@,Washington State,L,2,5,2.5,0,james-baker-1
D.J. Banks,2013-09-21,4,Louisiana Tech,@,Kansas,L,13,82,6.3,0,dj-banks-1
Kendrick Banks,2013-09-21,4,Tulane,@,Syracuse,L,5,17,3.4,0,
Johnell Barnes,2013-09-21,4,Duke,,Pittsburgh,L,1,8,8.0,0,johnell-barnes-1
Isaiah Battle,2013-09-21,3,Texas State,@,Texas Tech,L,4,52,13.0,0,isaiah-battle-1
Alex Bayer,2013-09-21,3,Bowling Green State,,Murray State,W,4,65,16.3,0,alex-bayer-1
Tyler Beck,2013-09-21,3,Bowling Green State,,Murray State,W,1,9,9.0,0,tyler-beck-1
Odell Beckham Jr.,2013-09-21,4,Louisiana State,,Auburn,W,5,59,11.8,0,odell-beckham-jr-1
Darius Bell,2013-09-21,3,UCLA,,New Mexico State,W,2,28,14.0,0,darius-bell-1
Josh Bell,2013-09-21,3,Texas-El Paso,,Texas-San Antonio,L,3,18,6.0,0,josh-bell-2
Kenny Bell,2013-09-21,3,Nebraska,,South Dakota State,W,2,20,10.0,0,kenny-bell-2
Kenny Bell,2013-09-21,3,Alabama,,Colorado State,W,2,21,10.5,0,kenny-bell-1
Bill Belton,2013-09-21,4,Penn State,,Kent State,W,1,15,15.0,1,bill-belton-1
Kelvin Benjamin,2013-09-21,2,Florida State,,Bethune-Cookman,W,2,26,13.0,1,kelvin-benjamin-1
Isaac Bennett,2013-09-21,3,Pittsburgh,@,Duke,W,1,5,5.0,0,isaac-bennett-1
Michael Bennett,2013-09-21,3,Georgia,,North Texas,W,2,17,8.5,0,michael-bennett-4
Joe Bergeron,2013-09-21,4,Texas,,Kansas State,W,1,6,6.0,0,joe-bergeron-1
Jordan Bergstrom,2013-09-21,4,New Mexico State,@,UCLA,L,2,11,5.5,0,jordan-bergstrom-1
Brandon Betancourt,2013-09-21,4,New Mexico State,@,UCLA,L,1,2,2.0,0,brandon-betancourt-1
Kapri Bibbs,2013-09-21,4,Colorado State,@,Alabama,L,1,12,12.0,0,kapri-bibbs-1
Fransohn Bickley,2013-09-21,4,Akron,,Louisiana,L,5,79,15.8,2,fransohn-bickley-1
Spencer Bishop,2013-09-21,4,Wake Forest,@,Army,W,1,39,39.0,0,spencer-bishop-1
Chris Black,2013-09-21,3,Alabama,,Colorado State,W,1,14,14.0,1,chris-black-2
Rob Blanchflower,2013-09-21,4,Massachusetts,,Vanderbilt,L,7,42,6.0,0,rob-blanchflower-1
Beau Blankenship,2013-09-21,3,Ohio,,Austin Peay,W,3,5,1.7,0,beau-blankenship-1
A.J. Blue,2013-09-21,3,North Carolina,@,Georgia Tech,L,1,17,17.0,0,aj-blue-1
Ted Bolser,2013-09-21,4,Indiana,,Missouri,L,2,10,5.0,0,ted-bolser-1
B.J. Bostic,2013-09-21,3,Georgia Tech,,North Carolina,W,1,7,7.0,0,bj-bostic-1
Brandon Bourbon,2013-09-21,3,Kansas,,Louisiana Tech,W,7,47,6.7,0,brandon-bourbon-1
Joshua Bowen,2013-09-21,4,New Mexico State,@,UCLA,L,2,27,13.5,0,joshua-bowen-1
Tyler Boyd,2013-09-21,3,Pittsburgh,@,Duke,W,8,154,19.3,3,tyler-boyd-1
Ryan Boykin,2013-09-21,3,Ohio,,Austin Peay,W,1,9,9.0,0,ryan-boykin-1
Josh Boyle,2013-09-21,4,Kent State,@,Penn State,L,2,18,9.0,0,josh-boyle-1
Aaron Bradley,2013-09-21,4,Nevada,,Hawaii,W,2,20,10.0,0,aaron-bradley-1
Brandon Braxton,2013-09-21,4,Duke,,Pittsburgh,L,5,97,19.4,1,brandon-braxton-1
Quan Bray,2013-09-21,4,Auburn,@,Louisiana State,L,1,6,6.0,0,quan-bray-1
Adam Breneman,2013-09-21,4,Penn State,,Kent State,W,1,27,27.0,0,adam-breneman-1
Leon Brooks,2013-09-21,4,Washington State,,Idaho,W,3,9,3.0,0,leon-brooks-1
Algernon Brown,2013-09-21,3,Brigham Young,,Utah,L,1,4,4.0,0,algernon-brown-1
Brandon Brown,2013-09-21,3,Baylor,,Louisiana-Monroe,W,1,22,22.0,0,brandon-brown-4
Da'Ron Brown,2013-09-21,3,Northern Illinois,,Eastern Illinois,W,7,99,14.1,0,daron-brown-1
Garrett Brown,2013-09-21,4,Air Force,,Wyoming,L,3,45,15.0,0,garrett-brown-2
Jerrel Brown,2013-09-21,4,New Mexico State,@,UCLA,L,3,31,10.3,0,jerrel-brown-1
Jerrel Brown,2013-09-21,4,Idaho,@,Washington State,L,2,14,7.0,0,jerrel-brown-2
Malcolm Brown,2013-09-21,4,Texas,,Kansas State,W,1,7,7.0,0,malcolm-brown-2
Philly Brown,2013-09-21,3,Ohio State,,Florida A&M,W,3,36,12.0,0,
Ashton Broyld,2013-09-21,4,Syracuse,,Tulane,W,1,10,10.0,0,ashton-broyld-1
Ryan Brumfield,2013-09-21,4,Eastern Michigan,,Ball State,L,1,6,6.0,0,ryan-brumfield-1
Damon Bullock,2013-09-21,4,Iowa,,Western Michigan,W,1,16,16.0,0,damon-bullock-1
Aaron Burbridge,2013-09-21,4,Michigan State,@,Notre Dame,L,4,20,5.0,0,aaron-burbridge-1
Ryan Burbrink,2013-09-21,3,Bowling Green State,,Murray State,W,2,25,12.5,0,ryan-burbrink-1
Brandon Burks,2013-09-21,4,Troy,@,Mississippi State,L,2,8,4.0,0,brandon-burks-1
Sam Burtch,2013-09-21,3,Nebraska,,South Dakota State,W,1,16,16.0,1,sam-burtch-1
Trey Burton,2013-09-21,3,Florida,,Tennessee,W,3,27,9.0,0,trey-burton-1
Gary Bush,2013-09-21,4,Purdue,@,Wisconsin,L,1,19,19.0,0,gary-bush-1
James Butler,2013-09-21,4,Louisiana,@,Akron,W,1,19,19.0,0,james-butler-2
Jake Butt,2013-09-21,4,Michigan,@,Connecticut,W,1,9,9.0,0,jake-butt-1
Brandin Byrd,2013-09-21,4,North Texas,@,Georgia,L,1,6,6.0,0,brandin-byrd-1
Willie Byrn,2013-09-21,4,Virginia Tech,,Marshall,W,2,15,7.5,1,willie-byrn-1
Devon Cajuste,2013-09-21,3,Stanford,,Arizona State,W,3,67,22.3,0,devon-cajuste-1
Carl Caldwell,2013-09-21,4,North Texas,@,Georgia,L,1,7,7.0,0,carl-caldwell-1
Teondray Caldwell,2013-09-21,4,Washington State,,Idaho,W,1,4,4.0,0,teondray-caldwell-1
Joel Caleb,2013-09-21,4,Virginia Tech,,Marshall,W,1,-2,-2.0,0,joel-caleb-1
Ernest Calhoun,2013-09-21,4,Kent State,@,Penn State,L,3,12,4.0,0,ernest-calhoun-1
Michael Campanaro,2013-09-21,4,Wake Forest,@,Army,W,4,91,22.8,1,michael-campanaro-1
Diandre Campbell,2013-09-21,2,Washington,,Idaho State,W,1,13,13.0,0,diandre-campbell-1
Corey Carmichael,2013-09-21,4,Middle Tennessee State,@,Florida Atlantic,W,1,2,2.0,1,corey-carmichael-1
Jabari Carr,2013-09-21,3,San Jose State,@,Minnesota,L,7,55,7.9,0,jabari-carr-1
Leonte Carroo,2013-09-21,4,Rutgers,,Arkansas,W,5,80,16.0,2,leonte-carroo-1
Ronald Carswell,2013-09-21,4,West Virginia,N,Maryland,L,1,12,12.0,0,ronald-carswell-1
Austyn Carta-Samuels,2013-09-21,4,Vanderbilt,@,Massachusetts,W,1,21,21.0,0,austyn-carta-samuels-1
Cethan Carter,2013-09-21,3,Nebraska,,South Dakota State,W,2,43,21.5,0,cethan-carter-1
Kyle Carter,2013-09-21,4,Penn State,,Kent State,W,1,29,29.0,0,kyle-carter-1
Sterling Carter,2013-09-21,4,Purdue,@,Wisconsin,L,2,15,7.5,0,sterling-carter-1
Kivon Cartwright,2013-09-21,4,Colorado State,@,Alabama,L,1,6,6.0,0,kivon-cartwright-1
Richie Casey,2013-09-21,4,Louisiana Tech,@,Kansas,L,4,40,10.0,0,richie-casey-1
Rashon Ceaser,2013-09-21,4,Louisiana-Monroe,@,Baylor,L,6,78,13.0,0,rashon-ceaser-1
Connor Cella,2013-09-21,3,Rice,N,Houston,L,2,14,7.0,0,connor-cella-1
Darevon Chance,2013-09-21,4,Western Michigan,@,Iowa,L,2,13,6.5,0,darevon-chance-1
Brelan Chancellor,2013-09-21,4,North Texas,@,Georgia,L,1,12,12.0,0,brelan-chancellor-1
Jeremey Chappelle,2013-09-21,4,Mississippi State,,Troy,W,1,18,18.0,0,jeremey-chappelle-1
Jehu Chesson,2013-09-21,4,Michigan,@,Connecticut,W,2,23,11.5,0,jehu-chesson-1
Jawon Chisholm,2013-09-21,4,Akron,,Louisiana,L,8,57,7.1,0,jawon-chisholm-1
Gerald Christian,2013-09-21,4,Louisville,,Florida International,W,3,29,9.7,1,gerald-christian-1
Jordan Chunn,2013-09-21,4,Troy,@,Mississippi State,L,2,25,12.5,0,jordan-chunn-1
Jalen Claiborne,2013-09-21,4,Wyoming,@,Air Force,W,6,53,8.8,1,jalen-claiborne-1
Christopher Clark,2013-09-21,4,Syracuse,,Tulane,W,4,60,15.0,1,christopher-clark-1
Jaleel Clark,2013-09-21,3,Missouri,@,Indiana,W,2,8,4.0,0,jaleel-clark-1
Robert Clark,2013-09-21,4,Louisville,,Florida International,W,2,22,11.0,0,robert-clark-1
Devin Clarke,2013-09-21,4,Middle Tennessee State,@,Florida Atlantic,W,2,26,13.0,0,devin-clarke-1
Cody Clay,2013-09-21,4,West Virginia,N,Maryland,L,1,11,11.0,0,cody-clay-1
Clay Cleveland,2013-09-21,4,Syracuse,,Tulane,W,3,13,4.3,2,clay-cleveland-1
Kalvin Cline,2013-09-21,4,Virginia Tech,,Marshall,W,2,20,10.0,0,kalvin-cline-1
Kellen Clute,2013-09-21,4,Oregon State,@,San Diego State,W,3,14,4.7,1,kellen-clute-1
Sammie Coates,2013-09-21,4,Auburn,@,Louisiana State,L,4,139,34.8,0,sammie-coates-1
Chase Cochran,2013-09-21,3,Ohio,,Austin Peay,W,4,84,21.0,0,chase-cochran-1
Thomas Coffman,2013-09-21,4,Colorado State,@,Alabama,L,3,20,6.7,0,thomas-coffman-1
Jared Cohen,2013-09-21,3,Bowling Green State,,Murray State,W,3,42,14.0,0,jared-cohen-1
Brandon Coleman,2013-09-21,4,Rutgers,,Arkansas,W,1,25,25.0,0,brandon-coleman-2
Corey Coleman,2013-09-21,3,Baylor,,Louisiana-Monroe,W,2,28,14.0,0,corey-coleman-1
Rodriguez Coleman,2013-09-21,3,Kansas,,Louisiana Tech,W,2,30,15.0,0,rodriguez-coleman-1
Tevin Coleman,2013-09-21,4,Indiana,,Missouri,L,4,25,6.3,0,tevin-coleman-1
D.J. Coles,2013-09-21,4,Virginia Tech,,Marshall,W,2,32,16.0,0,dj-coles-1
Stacy Coley,2013-09-21,2,Miami (FL),,Savannah State,W,3,16,5.3,1,stacy-coley-1
Alex Collins,2013-09-21,4,Arkansas,@,Rutgers,L,1,9,9.0,0,alex-collins-1
Chris Conley,2013-09-21,3,Georgia,,North Texas,W,5,63,12.6,1,chris-conley-1
Brandin Cooks,2013-09-21,4,Oregon State,@,San Diego State,W,14,141,10.1,0,brandin-cooks-1
Damian Copeland,2013-09-21,4,Louisville,,Florida International,W,2,29,14.5,0,damian-copeland-1
J.C. Copeland,2013-09-21,4,Louisiana State,,Auburn,W,1,7,7.0,0,jc-copeland-1
Shawn Corker,2013-09-21,4,Texas Tech,,Texas State,W,1,2,2.0,0,shawn-corker-1
Tim Cornett,2013-09-21,3,Nevada-Las Vegas,,Western Illinois,W,5,22,4.4,0,tim-cornett-1
Brandon Cottom,2013-09-21,4,Purdue,@,Wisconsin,L,2,20,10.0,0,brandon-cottom-1
Trent Cowan,2013-09-21,4,Idaho,@,Washington State,L,1,8,8.0,0,trent-cowan-1
Adam Cox,2013-09-21,4,Iowa,,Western Michigan,W,1,5,5.0,0,adam-cox-1
Christopher Coyle,2013-09-21,3,Arizona State,@,Stanford,L,1,45,45.0,1,christopher-coyle-1
River Cracraft,2013-09-21,4,Washington State,,Idaho,W,1,10,10.0,0,river-cracraft-1
Sam Craft,2013-09-21,3,Memphis,,Arkansas State,W,3,32,10.7,0,sam-craft-1
Joe Craig,2013-09-21,3,Memphis,,Arkansas State,W,1,27,27.0,0,joe-craig-1
Dallas Crawford,2013-09-21,2,Miami (FL),,Savannah State,W,1,5,5.0,1,dallas-crawford-1
Tim Crawley,2013-09-21,3,San Jose State,@,Minnesota,L,2,37,18.5,0,tim-crawley-1
Dustin Creel,2013-09-21,4,Eastern Michigan,,Ball State,L,5,60,12.0,1,dustin-creel-1
Jason Croom,2013-09-21,4,Tennessee,@,Florida,L,2,31,15.5,0,jason-croom-1
Alan Cross,2013-09-21,3,Memphis,,Arkansas State,W,3,19,6.3,1,alan-cross-2
Jamison Crowder,2013-09-21,4,Duke,,Pittsburgh,L,7,141,20.1,1,jamison-crowder-1
Malcolm Culmer,2013-09-21,4,Maryland,N,West Virginia,W,2,21,10.5,0,malcolm-culmer-1
Kevin Cummings,2013-09-21,4,Oregon State,@,San Diego State,W,6,53,8.8,1,kevin-cummings-1
Dylan Curry,2013-09-21,4,Ball State,@,Eastern Michigan,W,1,17,17.0,0,dylan-curry-1
Alan D'Appollonio,2013-09-21,4,Arkansas,@,Rutgers,L,1,24,24.0,0,alan-dappollonio-1
Zach D'Orazio,2013-09-21,4,Akron,,Louisiana,L,4,111,27.8,1,zach-dorazio-1
Davaris Daniels,2013-09-21,4,Notre Dame,,Michigan State,W,3,6,2.0,0,davaris-daniels-1
Jarrod Darden,2013-09-21,4,Wyoming,@,Air Force,W,1,19,19.0,0,jarrod-darden-1
Orleans Darkwa,2013-09-21,4,Tulane,@,Syracuse,L,2,1,0.5,0,orleans-darkwa-1
Bernard Davis,2013-09-21,4,Massachusetts,,Vanderbilt,L,3,13,4.3,0,bernard-davis-2
Corey Davis,2013-09-21,4,Western Michigan,@,Iowa,L,2,11,5.5,0,corey-davis-3
Devante Davis,2013-09-21,3,Nevada-Las Vegas,,Western Illinois,W,1,8,8.0,0,devante-davis-1
Geremy Davis,2013-09-21,3,Connecticut,,Michigan,L,4,52,13.0,0,geremy-davis-1
Imani Davis,2013-09-21,4,Akron,,Louisiana,L,1,8,8.0,0,imani-davis-1
Jordan Davis,2013-09-21,4,Texas Tech,,Texas State,W,1,6,6.0,0,jordan-davis-1
Marcus Davis,2013-09-21,4,Auburn,@,Louisiana State,L,2,21,10.5,0,marcus-davis-3
Quinshad Davis,2013-09-21,3,North Carolina,@,Georgia Tech,L,2,36,18.0,0,quinshad-davis-1
Reggie Davis,2013-09-21,3,Georgia,,North Texas,W,2,134,67.0,1,reggie-davis-4
Reginald Davis,2013-09-21,4,Texas Tech,,Texas State,W,1,23,23.0,0,reginald-davis-1
Robert Davis,2013-09-21,3,Georgia State,,Jacksonville State,L,3,36,12.0,1,robert-davis-10
Ryan Davis,2013-09-21,3,UCLA,,New Mexico State,W,1,9,9.0,0,ryan-davis-4
