Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Lawrence Austin,2014-09-20,4,Georgia Tech,@,Virginia Tech,W,0,,,1,lawrence-austin-1
Tarow Barney,2014-09-20,4,Penn State,,Massachusetts,W,0,,,1,tarow-barney-1
Hayden Biegel,2014-09-20,3,Wisconsin,,Bowling Green State,W,0,,,1,hayden-biegel-1
Arnold Blackmon,2014-09-20,4,Marshall,@,Akron,W,0,,,1,arnold-blackmon-1
Latarius Brady,2014-09-20,3,Memphis,,Middle Tennessee State,W,1,,,1,latarius-brady-1
Jatavis Brown,2014-09-20,3,Akron,,Marshall,L,0,,,1,jatavis-brown-1
Deforest Buckner,2014-09-20,4,Oregon,@,Washington State,W,0,,,1,deforest-buckner-1
Vince Buhagiar,2014-09-20,3,San Jose State,@,Minnesota,L,0,,,1,vince-buhagiar-1
Deon Bush,2014-09-20,4,Miami (FL),@,Nebraska,L,0,,,1,deon-bush-1
Justin Cherocci,2014-09-20,4,Central Michigan,@,Kansas,L,0,,,1,justin-cherocci-1
Thieren Cockran,2014-09-20,4,Minnesota,,San Jose State,W,0,,,1,thieren-cockran-1
Valdon Cooper,2014-09-20,4,Georgia Southern,@,South Alabama,W,0,,,1,valdon-cooper-2
Jacorius Cotton,2014-09-20,4,Southern Mississippi,,Appalachian State,W,0,,,1,jacorius-cotton-1
Demetrious Cox,2014-09-20,3,Michigan State,,Eastern Michigan,W,1,,,1,demetrious-cox-1
Hunter Dimick,2014-09-20,3,Utah,@,Michigan,W,0,,,1,hunter-dimick-1
Jordan Drake,2014-09-20,4,Navy,,Rutgers,L,0,,,1,jordan-drake-1
Blake Dueitt,2014-09-20,4,Ball State,@,Toledo,L,0,,,1,blake-dueitt-1
Wendell Dunn,2014-09-20,4,Wake Forest,,Army,W,0,,,1,wendell-dunn-1
Ejiro Ederaine,2014-09-20,4,Fresno State,,Southern Utah,W,0,,,1,ejiro-ederaine-1
Terren Encalade,2014-09-20,4,Tulane,@,Duke,L,0,,,1,terren-encalade-1
Maurice Falls,2014-09-20,4,East Carolina,,North Carolina,W,0,,,1,maurice-falls-1
David Fennell,2014-09-20,3,Michigan State,,Eastern Michigan,W,0,,,1,david-fennell-1
Trey Flowers,2014-09-20,4,Arkansas,,Northern Illinois,W,0,,,1,trey-flowers-1
Maxx Forde,2014-09-20,4,Idaho,@,Ohio,L,0,,,1,maxx-forde-1
Kenny Galea'I,2014-09-20,3,San Diego State,@,Oregon State,L,0,,,1,kenny-galeai-1
Kennan Gilchrist,2014-09-20,3,Appalachian State,@,Southern Mississippi,L,0,,,1,kennan-gilchrist-1
Eddie Goldman,2014-09-20,3,Florida State,,Clemson,W,0,,,1,eddie-goldman-1
Randy Gregory,2014-09-20,4,Nebraska,,Miami (FL),W,0,,,1,randy-gregory-1
Geneo Grissom,2014-09-20,4,Oklahoma,@,West Virginia,W,0,,,1,geneo-grissom-1
Darius Hamilton,2014-09-20,4,Rutgers,@,Navy,W,0,,,1,darius-hamilton-1
Ben Heeney,2014-09-20,3,Kansas,,Central Michigan,W,0,,,1,ben-heeney-1
Greg Henderson,2014-09-20,4,Colorado,,Hawaii,W,1,,,1,greg-henderson-2
A.J. Howard,2014-09-20,3,Appalachian State,@,Southern Mississippi,L,0,,,1,aj-howard-1
Andrew Hudson,2014-09-20,4,Washington,,Georgia State,W,0,,,1,andrew-hudson-2
Mike Hull,2014-09-20,4,Penn State,,Massachusetts,W,0,,,1,mike-hull-3
Tank Jakes,2014-09-20,3,Memphis,,Middle Tennessee State,W,0,,,1,tank-jakes-1
Chris Johnson,2014-09-20,4,Navy,,Rutgers,L,0,,,1,chris-johnson-12
Kawe Johnson,2014-09-20,4,New Mexico State,,New Mexico,L,0,,,1,kawe-johnson-1
Rico Johnson,2014-09-20,3,Georgia,,Troy,W,0,,,1,rico-johnson-1
Karl Joseph,2014-09-20,4,West Virginia,,Oklahoma,L,0,,,1,karl-joseph-1
Jesse Kelley,2014-09-20,3,South Alabama,,Georgia Southern,L,0,,,1,jesse-kelley-1
Andrae Kirk,2014-09-20,4,Florida Atlantic,@,Wyoming,L,0,,,1,andrae-kirk-1
Desmond LaVelle,2014-09-20,3,South Alabama,,Georgia Southern,L,1,,,1,desmond-lavelle-1
Nico Marley,2014-09-20,4,Tulane,@,Duke,L,0,,,1,nico-marley-1
Ronald Martin,2014-09-20,4,Louisiana State,,Mississippi State,L,0,,,1,ronald-martin-1
Marcus Maye,2014-09-20,4,Florida,@,Alabama,L,0,,,1,marcus-maye-1
Dasman McCullum,2014-09-20,4,Southern Mississippi,,Appalachian State,W,1,,,1,dasman-mccullum-1
Torren McGaster,2014-09-20,4,Vanderbilt,,South Carolina,L,0,,,1,torren-mcgaster-1
Ivan McLennan,2014-09-20,4,Washington State,,Oregon,L,0,,,1,ivan-mclennan-1
Sam Meredith,2014-09-20,3,San Diego State,@,Oregon State,L,0,,,1,sam-meredith-1
David Milewski,2014-09-20,4,Rutgers,@,Navy,W,0,,,1,david-milewski-1
Marc Millan,2014-09-20,4,Idaho,@,Ohio,L,0,,,1,marc-millan-1
Andre Monroe,2014-09-20,4,Maryland,@,Syracuse,W,0,,,1,andre-monroe-1
Darion Monroe,2014-09-20,4,Tulane,@,Duke,L,0,,,1,darion-monroe-1
Kendall Montgomery,2014-09-20,4,Bowling Green State,@,Wisconsin,L,0,,,1,kendall-montgomery-1
Silverberry Mouhon,2014-09-20,2,Cincinnati,,Miami (OH),W,0,,,1,silverberry-mouhon-1
Deiontrez Mount,2014-09-20,4,Louisville,@,Florida International,W,0,,,1,deiontrez-mount-1
Keanu Neal,2014-09-20,4,Florida,@,Alabama,L,1,49,1,1,keanu-neal-1
Mark Nzeocha,2014-09-20,4,Wyoming,,Florida Atlantic,W,0,,,1,mark-nzeocha-1
Ifeadi Odenigbo,2014-09-20,3,Northwestern,,Western Illinois,W,1,,,3,ifeadi-odenigbo-1
Leon Orr,2014-09-20,4,Florida,@,Alabama,L,0,,,1,leon-orr-1
Norkeithus Otis,2014-09-20,3,North Carolina,@,East Carolina,L,0,,,1,norkeithus-otis-1
Leviticus Payne,2014-09-20,2,Cincinnati,,Miami (OH),W,0,,,1,leviticus-payne-1
Trey Payne,2014-09-20,4,Georgia State,@,Washington,L,0,,,1,trey-payne-3
Max Perisse,2014-09-20,4,Buffalo,,Norfolk State,W,0,,,1,max-perisse-1
Terrance Plummer,2014-09-20,3,Central Florida,,Bethune-Cookman,W,0,,,1,terrance-plummer-1
Robert Priester,2014-09-20,4,Wyoming,,Florida Atlantic,W,0,,,1,robert-priester-1
Jimmy Pruitt,2014-09-20,3,San Jose State,@,Minnesota,L,1,,,1,jimmy-pruitt-1
Adam Redden,2014-09-20,4,Buffalo,,Norfolk State,W,0,,,1,adam-redden-1
Michael Reynolds,2014-09-20,3,Kansas,,Central Michigan,W,0,,,1,michael-reynolds-1
Trevor Roach,2014-09-20,4,Nebraska,,Miami (FL),W,0,,,1,trevor-roach-1
Mike Rose,2014-09-20,4,North Carolina State,,Presbyterian,W,0,,,1,mike-rose-1
James Rouse,2014-09-20,4,Marshall,@,Akron,W,0,,,1,james-rouse-2
Hayden Schuh,2014-09-20,4,Washington,,Georgia State,W,0,,,1,hayden-schuh-1
Jared Singletary,2014-09-20,4,Middle Tennessee State,@,Memphis,L,0,,,1,jared-singletary-1
D'Joun Smith,2014-09-20,4,Florida Atlantic,@,Wyoming,L,0,,,1,djoun-smith-1
Gilbert Stlouis,2014-09-20,4,Ball State,@,Toledo,L,0,,,1,gilbert-stlouis-2
Bryan Thomas,2014-09-20,4,Bowling Green State,@,Wisconsin,L,0,,,1,bryan-thomas-4
Nick Vigil,2014-09-20,4,Utah State,@,Arkansas State,L,0,,,1,nick-vigil-1
Michael Wakefield,2014-09-20,4,Florida International,,Louisville,L,0,,,1,michael-wakefield-1
Lorenzo Waters,2014-09-20,4,Rutgers,@,Navy,W,0,,,1,lorenzo-waters-1
Ryan White,2014-09-20,4,Vanderbilt,,South Carolina,L,0,,,1,ryan-white-3
Rodrick Williams Jr.,2014-09-20,4,Minnesota,,San Jose State,W,1,,,1,rodrick-williams-jr-1
Jimmy Bean,2014-09-25,4,Oklahoma State,,Texas Tech,W,0,,,2,jimmy-bean-1
Deon Hollins,2014-09-25,4,UCLA,@,Arizona State,W,0,,,1,deon-hollins-1
Eddie Vanderdoes,2014-09-25,4,UCLA,@,Arizona State,W,0,,,1,eddie-vanderdoes-1
Kevin Byard,2014-09-26,5,Middle Tennessee State,@,Old Dominion,W,0,,,1,kevin-byard-1
David Guthrie,2014-09-26,4,New Mexico,,Fresno State,L,1,,,1,david-guthrie-1
Fellonte Misher,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,0,,,1,fellonte-misher-1
T.J. Ricks,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,0,,,1,tj-ricks-1
D.J. Simon,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,0,,,1,dj-simon-1
Derrick Alexander,2014-09-27,4,Tulsa,,Texas State,L,0,,,1,derrick-alexander-3
Andrew Bolton,2014-09-27,4,Kansas,,Texas,L,0,,,1,andrew-bolton-1
Joey Bosa,2014-09-27,4,Ohio State,,Cincinnati,W,0,,,1,joey-bosa-1
Ge'Monee Brown,2014-09-27,4,Western Kentucky,@,Navy,W,0,,,1,gemonee-brown-1
Jeremy Cash,2014-09-27,5,Duke,@,Miami (FL),L,0,,,2,jeremy-cash-2
Sean Chandler,2014-09-27,4,Temple,@,Connecticut,W,0,,,1,sean-chandler-2
Cortez Crosby,2014-09-27,4,Memphis,@,Mississippi,L,1,,,1,cortez-crosby-1
Dyshawn Davis,2014-09-27,4,Syracuse,N,Notre Dame,L,0,,,1,dyshawn-davis-1
Ritchy Desir,2014-09-27,4,Syracuse,N,Notre Dame,L,0,,,1,ritchy-desir-1
Gaelin Elmore,2014-09-27,5,Minnesota,@,Michigan,W,0,,,1,gaelin-elmore-1
Lorenzo Featherston,2014-09-27,4,Florida State,@,North Carolina State,W,0,,,1,lorenzo-featherston-1
Lubern Figaro,2014-09-27,4,Wisconsin,,South Florida,W,0,,,1,lubern-figaro-1
Bre' Ford,2014-09-27,4,Akron,@,Pittsburgh,W,0,,,1,bre-ford-1
Davon Gaudchaux,2014-09-27,5,Louisiana State,,New Mexico State,W,0,,,1,davon-gaudchaux-1
Joey Gautney,2014-09-27,4,Louisiana-Monroe,,Troy,W,0,,,1,joey-gautney-1
Jimmie Gilbert,2014-09-27,5,Colorado,@,California,L,0,,,1,jimmie-gilbert-1
Jimmie Gipson,2014-09-27,4,South Alabama,@,Idaho,W,0,,,1,jimmie-gipson-1
Tyler Gray,2014-09-27,5,Boise State,@,Air Force,L,0,,,1,tyler-gray-1
Nicholas Grigsby,2014-09-27,5,Pittsburgh,,Akron,L,0,,,1,nicholas-grigsby-1
Obum Gwacham,2014-09-27,4,Oregon State,@,Southern California,L,0,,,1,obum-gwacham-1
David Hamm,2014-09-27,4,Texas-El Paso,@,Kansas State,L,0,,,1,david-hamm-1
J.D. Harmon,2014-09-27,4,Kentucky,,Vanderbilt,W,0,,,1,jd-harmon-1
Darien Harris,2014-09-27,4,Michigan State,,Wyoming,W,1,,,1,darien-harris-1
Tylor Harris,2014-09-27,5,Wake Forest,@,Louisville,L,3,,1,1,tylor-harris-1
Marquis Haynes,2014-09-27,4,Mississippi,,Memphis,W,0,,,1,marquis-haynes-1
Conner Healy,2014-09-27,4,Air Force,,Boise State,W,1,,,1,conner-healy-1
Desmine Hilliard,2014-09-27,4,Baylor,@,Iowa State,W,0,,,1,desmine-hilliard-1
Danielle Hunter,2014-09-27,5,Louisiana State,,New Mexico State,W,0,,,1,danielle-hunter-1
Jordan Italiano,2014-09-27,4,Kent State,@,Virginia,L,0,,,1,jordan-italiano-1
Isaiah Johnson,2014-09-27,4,Syracuse,N,Notre Dame,L,0,,,1,isaiah-johnson-2
Kawe Johnson,2014-09-27,5,New Mexico State,@,Louisiana State,L,0,,,2,kawe-johnson-1
Jonathan Jones,2014-09-27,4,Auburn,,Louisiana Tech,W,0,,,1,jonathan-jones-3
Hau'oli Kikaha,2014-09-27,5,Washington,,Stanford,L,0,,,1,hauoli-kikaha-2
Latroy Lewis,2014-09-27,4,Tennessee,@,Georgia,L,0,,,1,latroy-lewis-1
Tevin Long,2014-09-27,4,Army,@,Yale,L,0,,,1,tevin-long-1
Jeff Luc,2014-09-27,3,Cincinnati,@,Ohio State,L,0,,,1,jeff-luc-1
Curt Maggitt,2014-09-27,4,Tennessee,@,Georgia,L,0,,,1,curt-maggitt-1
Praise Martin-Oguike,2014-09-27,4,Temple,@,Connecticut,W,1,,,1,praise-martin-oguike-1
Lorenzo Mauldin,2014-09-27,5,Louisville,,Wake Forest,W,0,,,1,lorenzo-mauldin-1
Dexter McDonald,2014-09-27,4,Kansas,,Texas,L,0,,,1,dexter-mcdonald-1
James McFarland,2014-09-27,3,Texas Christian,@,Southern Methodist,W,0,,,2,james-mcfarland-1
T.Y. McGill,2014-09-27,5,North Carolina State,,Florida State,L,0,,,1,ty-mcgill-2
Mason Monheim,2014-09-27,5,Illinois,@,Nebraska,L,0,,,1,mason-monheim-1
Kwontie Moore,2014-09-27,5,Virginia,,Kent State,W,0,,,1,kwontie-moore-1
Jonathan Moxey,2014-09-27,5,Boise State,@,Air Force,L,0,,,1,jonathan-moxey-1
Jason Neill,2014-09-27,4,Texas-San Antonio,@,Florida Atlantic,L,0,,,1,jason-neill-1
Joe Ostman,2014-09-27,5,Central Michigan,@,Toledo,L,0,,,1,joe-ostman-1
Kache Palacio,2014-09-27,5,Washington State,@,Utah,W,1,,,1,kache-palacio-1
Joshua Perry,2014-09-27,4,Ohio State,,Cincinnati,W,0,,,1,joshua-perry-1
Denzel Perryman,2014-09-27,5,Miami (FL),,Duke,W,0,,,1,denzel-perryman-1
Jalen Ramsey,2014-09-27,4,Florida State,@,North Carolina State,W,0,,,2,jalen-ramsey-1
Jordan Richards,2014-09-27,4,Stanford,@,Washington,W,0,,,1,jordan-richards-2
Stephen Roberts,2014-09-27,4,Auburn,,Louisiana Tech,W,0,,,1,stephen-roberts-2
Daquan Romero,2014-09-27,5,Virginia,,Kent State,W,1,,,1,daquan-romero-1
Fred Russ,2014-09-27,5,Florida International,@,Alabama-Birmingham,W,0,,,1,fred-russ-1
James Sanford,2014-09-27,5,Bowling Green State,@,Massachusetts,W,1,,,1,james-sanford-1
Graysen Schantz,2014-09-27,4,Rice,@,Southern Mississippi,W,0,,,1,graysen-schantz-1
Avery Sebastian,2014-09-27,4,California,,Colorado,W,0,,,1,avery-sebastian-1
Robert Singletary,2014-09-27,4,Texas-San Antonio,@,Florida Atlantic,L,0,,,1,robert-singletary-1
Irving Steele,2014-09-27,5,Idaho,,South Alabama,L,0,,,1,irving-steele-1
Bryan Thomas,2014-09-27,5,Bowling Green State,@,Massachusetts,W,0,,,1,bryan-thomas-4
Shaq Thompson,2014-09-27,5,Washington,,Stanford,L,1,32,1,2,shaq-thompson-1
Dernard Turner,2014-09-27,5,Bowling Green State,@,Massachusetts,W,0,,,1,dernard-turner-1
Ronny Vandyke,2014-09-27,5,Virginia Tech,,Western Michigan,W,0,,,1,ronny-vandyke-1
Dexter Walker,2014-09-27,4,Air Force,,Boise State,W,0,,,1,dexter-walker-1
Xavier Washington,2014-09-27,4,Northwestern,@,Penn State,W,0,,,1,xavier-washington-1
Elkino Watson,2014-09-27,5,South Florida,@,Wisconsin,L,0,,,1,elkino-watson-1
Stephen Weatherly,2014-09-27,5,Vanderbilt,@,Kentucky,L,0,,,1,stephen-weatherly-1
Chaz Whittaker,2014-09-27,5,Toledo,,Central Michigan,W,0,,,1,chaz-whittaker-1
Brandon Alexander,2014-10-02,4,Central Florida,@,Houston,W,0,,,1,brandon-alexander-4
Jordan Davis,2014-10-02,6,Florida International,,Florida Atlantic,W,0,,,1,jordan-davis-2
Sharrod Neasman,2014-10-02,6,Florida Atlantic,@,Florida International,L,0,,,1,sharrod-neasman-1
Dan Pettinato,2014-10-02,5,Arizona,@,Oregon,W,0,,,1,dan-pettinato-1
Gavin Stansbury,2014-10-02,5,Houston,,Central Florida,L,0,,,1,gavin-stansbury-1
Michael Wakefield,2014-10-02,6,Florida International,,Florida Atlantic,W,0,,,1,michael-wakefield-1
Tony Washington,2014-10-02,5,Oregon,,Arizona,L,0,,,1,tony-washington-2
Scooby Wright,2014-10-02,5,Arizona,@,Oregon,W,1,,,1,scooby-wright-1
Darius Kelly,2014-10-03,5,Syracuse,,Louisville,L,0,,,1,darius-kelly-1
Cameron Lynch,2014-10-03,5,Syracuse,,Louisville,L,0,,,1,cameron-lynch-1
Calvin Munson,2014-10-03,5,San Diego State,@,Fresno State,L,0,,,1,calvin-munson-1
Kyrian Obidiegwu,2014-10-03,6,Fresno State,,San Diego State,W,0,,,1,kyrian-obidiegwu-1
Kyrie Wilson,2014-10-03,6,Fresno State,,San Diego State,W,0,,,1,kyrie-wilson-1
Derrick Alexander,2014-10-04,5,Tulsa,@,Colorado State,L,0,,,1,derrick-alexander-3
Zik Asiegbu,2014-10-04,5,Tulsa,@,Colorado State,L,0,,,1,zik-asiegbu-1
Kalei Auelua,2014-10-04,6,New Mexico State,,Georgia Southern,L,0,,,1,kalei-auelua-1
Brandon Baker,2014-10-04,6,Nevada-Las Vegas,@,San Jose State,L,0,,,1,brandon-baker-2
Josh Banks,2014-10-04,6,Wake Forest,@,Florida State,L,0,,,1,josh-banks-2
T.T. Barber,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,0,,,1,tt-barber-1
Tarell Basham,2014-10-04,6,Ohio,@,Central Michigan,L,0,,,1,tarell-basham-1
Vic Beasley,2014-10-04,5,Clemson,,North Carolina State,W,1,16,1,1,vic-beasley-1
Matthew Boateng,2014-10-04,5,Kansas,@,West Virginia,L,1,,,1,matthew-boateng-1
Kentrell Brice,2014-10-04,6,Louisiana Tech,,Texas-El Paso,W,0,,,1,kentrell-brice-1
Robert Brice,2014-10-04,6,Georgia Southern,@,New Mexico State,W,0,,,1,robert-brice-1
Blair Brown,2014-10-04,6,Ohio,@,Central Michigan,L,0,,,1,blair-brown-1
Rico Brown,2014-10-04,5,Western Kentucky,,Alabama-Birmingham,L,0,,,1,rico-brown-1
Larenz Bryant,2014-10-04,6,South Carolina,@,Kentucky,L,0,,,1,larenz-bryant-1
Devonta Burns,2014-10-04,6,Texas A&M,@,Mississippi State,L,0,,,1,devonta-burns-1
Chris Carnegie,2014-10-04,5,Army,,Ball State,W,1,,,1,chris-carnegie-1
Donald Celiscar,2014-10-04,5,Western Michigan,,Toledo,L,0,,,1,donald-celiscar-1
Tre Clifton,2014-10-04,6,Miami (OH),,Massachusetts,W,0,,,2,tre-clifton-1
Kamalei Correa,2014-10-04,6,Boise State,@,Nevada,W,0,,,1,kamalei-correa-1
Buck Cowan,2014-10-04,6,Idaho,@,Texas State,L,0,,,1,buck-cowan-1
Brandon Crawford,2014-10-04,6,Buffalo,@,Bowling Green State,L,0,,,1,brandon-crawford-2
Ed Davis,2014-10-04,5,Michigan State,,Nebraska,W,0,,,1,ed-davis-2
Mario Edwards,2014-10-04,5,Florida State,,Wake Forest,W,0,,,1,mario-edwards-1
Zach Edwards,2014-10-04,4,Cincinnati,,Memphis,L,0,,,1,zach-edwards-1
Ken Ekanem,2014-10-04,6,Virginia Tech,@,North Carolina,W,0,,,1,ken-ekanem-1
Jordan Evans,2014-10-04,5,Oklahoma,@,Texas Christian,L,0,,,1,jordan-evans-1
Benetton Fonua,2014-10-04,5,Hawaii,@,Rice,L,0,,,1,benetton-fonua-1
Alex Freeman,2014-10-04,6,Texas A&M,@,Mississippi State,L,1,,,1,alex-freeman-1
Montell Garner,2014-10-04,5,South Alabama,@,Appalachian State,W,0,,,1,montell-garner-1
Geneo Grissom,2014-10-04,5,Oklahoma,@,Texas Christian,L,1,,,1,geneo-grissom-1
Ronnie Harris,2014-10-04,5,Stanford,@,Notre Dame,L,0,,,1,ronnie-harris-2
Quentin Hayes,2014-10-04,5,Oklahoma,@,Texas Christian,L,0,,,1,quentin-hayes-1
Jordan Italiano,2014-10-04,5,Kent State,@,Northern Illinois,L,0,,,1,jordan-italiano-1
Prince Iworah,2014-10-04,5,Western Kentucky,,Alabama-Birmingham,L,0,,,1,prince-iworah-1
Edwin Jackson,2014-10-04,6,Georgia Southern,@,New Mexico State,W,0,,,1,edwin-jackson-1
Frankie Jackson,2014-10-04,5,Arkansas State,,Louisiana-Monroe,W,1,,,1,frankie-jackson-1
Tank Jakes,2014-10-04,5,Memphis,@,Cincinnati,W,0,,,1,tank-jakes-1
Connor Johnson,2014-10-04,5,Rice,,Hawaii,W,0,,,1,connor-johnson-1
Jovon Johnson,2014-10-04,6,Ohio,@,Central Michigan,L,0,,,1,jovon-johnson-2
Michael Johnson,2014-10-04,5,Louisiana-Monroe,@,Arkansas State,L,0,,,1,michael-johnson-11
Tony Johnson,2014-10-04,6,Louisiana Tech,,Texas-El Paso,W,0,,,1,tony-johnson-7
Cyrus Jones,2014-10-04,5,Alabama,@,Mississippi,L,1,13,1,1,cyrus-jones-1
Kellen Jones,2014-10-04,5,Clemson,,North Carolina State,W,0,,,1,kellen-jones-1
P.J. Jones,2014-10-04,5,Mississippi State,,Texas A&M,W,0,,,1,pj-jones-1
Tracy Key,2014-10-04,5,Ball State,@,Army,L,0,,,1,tracy-key-1
Marcus Leak,2014-10-04,6,Maryland,,Ohio State,L,0,,,1,marcus-leak-1
Lairamie Lee,2014-10-04,5,North Texas,@,Indiana,L,0,,,1,lairamie-lee-1
Rasheen Lemon,2014-10-04,5,Northern Illinois,,Kent State,W,0,,,1,rasheen-lemon-1
Derek Longoria,2014-10-04,5,Southern Methodist,@,East Carolina,L,0,,,1,derek-longoria-1
Tau Lotulelei,2014-10-04,6,Nevada-Las Vegas,@,San Jose State,L,0,,,1,tau-lotulelei-1
Cavellis Luckett,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,0,,,1,cavellis-luckett-1
Cole Luke,2014-10-04,5,Notre Dame,,Stanford,W,0,,,1,cole-luke-1
Tevin Madison,2014-10-04,5,Texas Tech,@,Kansas State,L,0,,,1,tevin-madison-1
Wynton McManis,2014-10-04,5,Memphis,@,Cincinnati,W,0,,,1,wynton-mcmanis-1
Marc Millan,2014-10-04,6,Idaho,@,Texas State,L,0,,,1,marc-millan-1
Reggie Northrup,2014-10-04,5,Florida State,,Wake Forest,W,1,31,1,1,reggie-northrup-1
Rakeem Nunez-Roches,2014-10-04,6,Southern Mississippi,@,Middle Tennessee State,L,0,,,1,rakeem-nunez-roches-1
Reggie Owens,2014-10-04,6,Old Dominion,,Marshall,L,1,,,1,reggie-owens-1
Simon Poti,2014-10-04,5,Hawaii,@,Rice,L,0,,,1,simon-poti-1
John Rachal,2014-10-04,5,Akron,,Eastern Michigan,W,0,,,1,john-rachal-1
Daqual Randall,2014-10-04,5,Western Kentucky,,Alabama-Birmingham,L,0,,,1,daqual-randall-1
Brian Randolph,2014-10-04,5,Tennessee,,Florida,L,0,,,1,brian-randolph-1
Adam Redden,2014-10-04,6,Buffalo,@,Bowling Green State,L,0,,,1,adam-redden-1
Adam Richard,2014-10-04,6,Massachusetts,@,Miami (OH),L,0,,,1,adam-richard-1
Roy Robertson,2014-10-04,5,Texas-El Paso,@,Louisiana Tech,L,0,,,1,roy-robertson-1
Ja'Von Rolland-Jones,2014-10-04,5,Arkansas State,,Louisiana-Monroe,W,0,,,1,javon-rolland-jones-1
Marcus Rush,2014-10-04,5,Michigan State,,Nebraska,W,0,,,1,marcus-rush-1
Deandre Scott,2014-10-04,5,Akron,,Eastern Michigan,W,0,,,1,deandre-scott-1
Robert Smith,2014-10-04,5,Clemson,,North Carolina State,W,0,,,1,robert-smith-8
Taz Stevenson,2014-10-04,5,Hawaii,@,Rice,L,0,,,1,taz-stevenson-1
Jalen Tabor,2014-10-04,5,Florida,@,Tennessee,W,1,,,1,jalen-tabor-1
Eugene Taylor,2014-10-04,5,San Jose State,,Nevada-Las Vegas,W,0,,,1,eugene-taylor-1
Randy Uzoma,2014-10-04,5,Nevada,,Boise State,L,0,,,1,randy-uzoma-1
Vincent Valentine,2014-10-04,6,Nebraska,@,Michigan State,L,0,,,1,vincent-valentine-1
James Vaughters,2014-10-04,5,Stanford,@,Notre Dame,L,0,,,1,james-vaughters-1
Xavier Walker,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,0,,,1,xavier-walker-1
Channing Ward,2014-10-04,5,Mississippi,,Alabama,W,0,,,1,channing-ward-1
Donnie White,2014-10-04,5,New Mexico,@,Texas-San Antonio,W,0,,,1,donnie-white-3
Rykeem Yates,2014-10-04,5,Nevada,,Boise State,L,1,,,1,rykeem-yates-1
Fred Zerblis,2014-10-04,5,Colorado State,,Tulsa,W,0,,,1,fred-zerblis-1
Terrance Plummer,2014-10-09,5,Central Florida,,Brigham Young,W,1,,,1,terrance-plummer-1
Sione Takitaki,2014-10-09,6,Brigham Young,@,Central Florida,L,1,,,1,sione-takitaki-1
Markel Byrd,2014-10-10,6,New Mexico,,San Diego State,L,0,,,2,markel-byrd-1
Taylor Taliulu,2014-10-10,7,Washington State,@,Stanford,L,0,,,1,taylor-taliulu-1
Crosby Adams,2014-10-11,6,Texas-San Antonio,,Florida International,W,0,,,1,crosby-adams-1
Kwon Alexander,2014-10-11,7,Louisiana State,@,Florida,W,0,,,1,kwon-alexander-1
Michael Amaefula,2014-10-11,6,Minnesota,,Northwestern,W,0,,,1,michael-amaefula-1
Quadry Antoine,2014-10-11,6,Mississippi State,,Auburn,W,0,,,1,quadry-antoine-1
Horactio Banks,2014-10-11,6,Ball State,,Western Michigan,L,0,,,1,horactio-banks-1
Bernard Blake,2014-10-11,6,Colorado State,@,Nevada,W,0,,,1,bernard-blake-1
Tyler Brause,2014-10-11,6,Kentucky,,Louisiana-Monroe,W,0,,,1,tyler-brause-1
Jamal Bruce,2014-10-11,6,Duke,@,Georgia Tech,W,0,,,1,jamal-bruce-1
Rodney Butler,2014-10-11,7,New Mexico State,@,Troy,L,0,,,1,rodney-butler-1
Taveze Calhoun,2014-10-11,6,Mississippi State,,Auburn,W,0,,,1,taveze-calhoun-1
Bryce Callahan,2014-10-11,6,Rice,@,Army,W,0,,,1,bryce-callahan-1
Jaleel Canty,2014-10-11,6,Eastern Michigan,,Buffalo,W,0,,,1,jaleel-canty-1
Ted Colburn,2014-10-11,7,Navy,,Virginia Military Institute,W,0,,,1,ted-colburn-1
Jalen Davis,2014-10-11,6,Utah State,,Air Force,W,0,,,1,jalen-davis-1
Paul Dawson,2014-10-11,5,Texas Christian,@,Baylor,L,0,,,1,paul-dawson-1
Travis Feeney,2014-10-11,6,Washington,@,California,W,0,,,1,travis-feeney-1
Leonard Floyd,2014-10-11,6,Georgia,@,Missouri,W,0,,,1,leonard-floyd-1
Johnathan Ford,2014-10-11,6,Auburn,@,Mississippi State,L,0,,,1,johnathan-ford-1
Giovani Francois,2014-10-11,7,Florida International,@,Texas-San Antonio,L,0,,,1,giovani-francois-1
Kris Frost,2014-10-11,6,Auburn,@,Mississippi State,L,0,,,1,kris-frost-1
Josh Furman,2014-10-11,6,Oklahoma State,@,Kansas,W,0,,,1,josh-furman-1
Rohan Gaines,2014-10-11,6,Arkansas,,Alabama,L,0,,,1,rohan-gaines-1
Harris Gaston,2014-10-11,6,Alabama-Birmingham,,North Texas,W,0,,,2,harris-gaston-1
Reggie Gilbert,2014-10-11,6,Arizona,,Southern California,L,0,,,1,reggie-gilbert-1
Bryce Hager,2014-10-11,6,Baylor,,Texas Christian,W,0,,,1,bryce-hager-1
