Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Antoine Winfield Jr.,2019-09-14,3,Minnesota,,Georgia Southern,W,0,,,1,antoine-winfield-jr-1
Darren Woods Jr,2019-09-14,3,Nevada-Las Vegas,@,Northwestern,L,0,,,1,darren-woods-jr-1
Deontay Anderson,2019-09-19,4,Houston,@,Tulane,L,0,,,1,deontay-anderson-1
Geron Eatherly,2019-09-19,4,Tulane,,Houston,W,0,,,1,geron-eatherly-1
Leki Fotu,2019-09-20,4,Utah,@,Southern California,L,0,,,1,leki-fotu-1
Chase Hatada,2019-09-20,4,Boise State,,Air Force,W,0,,,1,chase-hatada-1
James Jackson,2019-09-20,4,Louisiana Tech,,Florida International,W,0,,,1,james-jackson-5
Greg Johnson,2019-09-20,4,Southern California,,Utah,W,0,,,1,greg-johnson-10
Kyle Johnson,2019-09-20,3,Air Force,@,Boise State,L,0,,,1,kyle-johnson-5
Fletcher Adams,2019-09-21,4,Mississippi State,,Kentucky,W,0,,,1,fletcher-adams-1
Tony Adams,2019-09-21,4,Illinois,,Nebraska,L,0,,,1,tony-adams-6
Sean Adesanya,2019-09-21,4,Central Michigan,@,Miami (FL),L,0,,,1,sean-adesanya-1
Blaze Alldredge,2019-09-21,4,Rice,,Baylor,L,0,,,1,blaze-alldredge-1
Tyler Allgeier,2019-09-21,4,Brigham Young,,Washington,L,0,,,1,tyler-allgeier-1
Miles Banks,2019-09-21,3,Texas-El Paso,,Nevada,L,0,,,1,miles-banks-1
Brandon Barlow,2019-09-21,4,Boston College,@,Rutgers,W,0,,,1,brandon-barlow-1
Kalon Barnes,2019-09-21,3,Baylor,@,Rice,W,0,,,1,kalon-barnes-1
Krys Barnes,2019-09-21,4,UCLA,@,Washington State,W,0,,,1,krys-barnes-1
Zack Baun,2019-09-21,3,Wisconsin,,Michigan,W,0,,,1,zack-baun-1
Jamario Bell,2019-09-21,4,Arkansas,,San Jose State,L,0,,,1,jamario-bell-1
Kobie Beltram,2019-09-21,4,Eastern Michigan,,Central Connecticut State,W,1,,,1,kobie-beltram-1
Eric Bentley,2019-09-21,4,Akron,,Troy,L,0,,,1,eric-bentley-2
Daniel Bituli,2019-09-21,4,Tennessee,@,Florida,L,0,,,1,daniel-bituli-1
Stephan Blaylock,2019-09-21,4,UCLA,@,Washington State,W,0,,,1,stephan-blaylock-1
Ryan Bowman,2019-09-21,4,Washington,@,Brigham Young,W,0,,,1,ryan-bowman-1
Rakeem Boyd,2019-09-21,4,Arkansas,,San Jose State,L,0,,,1,rakeem-boyd-2
William Bradley-King,2019-09-21,4,Arkansas State,,Southern Illinois,W,1,,,1,william-bradley-king-1
Tristan Brock,2019-09-21,4,Washington State,,UCLA,L,0,,,1,tristan-brock-1
Derrick Brown,2019-09-21,4,Auburn,@,Texas A&M,W,0,,,1,derrick-brown-6
Keyvone Bruton,2019-09-21,3,Temple,@,Buffalo,L,0,,,1,keyvone-bruton-1
Akial Byers,2019-09-21,4,Missouri,,South Carolina,W,1,,,1,akial-byers-1
Solomon Byrd,2019-09-21,4,Wyoming,@,Tulsa,L,1,,,1,solomon-byrd-1
Antwan Cordy,2019-09-21,4,Syracuse,,Western Michigan,W,0,,,1,antwan-cordy-1
Turner Coxe,2019-09-21,4,Southern Methodist,@,Texas Christian,W,0,,,1,turner-coxe-1
Nikolas Daniels,2019-09-21,4,Texas State,,Georgia State,W,1,,,1,nikolas-daniels-1
Joe Dillon,2019-09-21,4,Louisiana,@,Ohio,W,0,,,1,joe-dillon-2
JoJo Domann,2019-09-21,4,Nebraska,@,Illinois,W,0,,,1,jojo-domann-1
Alex Dumais,2019-09-21,3,Fresno State,,Sacramento State,W,0,,,1,alex-dumais-1
Brandin Echols,2019-09-21,4,Kentucky,@,Mississippi State,L,0,,,1,brandin-echols-1
Cooper Edmiston,2019-09-21,4,Tulsa,,Wyoming,W,0,,,1,cooper-edmiston-1
Ali Fayad,2019-09-21,4,Western Michigan,@,Syracuse,L,0,,,1,ali-fayad-1
Jonathan Garvin,2019-09-21,4,Miami (FL),,Central Michigan,W,0,,,1,jonathan-garvin-1
Jatairis Grant,2019-09-21,3,Iowa State,,Louisiana-Monroe,W,0,,,1,jatairis-grant-1
De'Von Graves,2019-09-21,4,North Carolina State,,Ball State,W,0,,,1,devon-graves-1
Jonathan Greenard,2019-09-21,4,Florida,,Tennessee,W,0,,,1,jonathan-greenard-1
LaDarius Hamilton,2019-09-21,4,North Texas,,Texas-San Antonio,W,0,,,1,ladarius-hamilton-1
Jake Hansen,2019-09-21,4,Illinois,,Nebraska,L,1,,,2,jake-hansen-1
Dele Harding,2019-09-21,4,Illinois,,Nebraska,L,0,,,1,dele-harding-1
Kolby Harvell-Peel,2019-09-21,4,Oklahoma State,@,Texas,L,1,,,1,kolby-harvell-peel-1
Case Hatch,2019-09-21,4,Arizona State,,Colorado,L,0,,,1,case-hatch-1
Brendon Hayes,2019-09-21,4,Central Florida,@,Pittsburgh,L,0,,,1,brendon-hayes-1
Kylan Johnson,2019-09-21,4,Pittsburgh,,Central Florida,W,0,,,1,kylan-johnson-1
Tony Jones Jr.,2019-09-21,3,Notre Dame,@,Georgia,L,0,,,1,tony-jones-jr-1
Kevon Jones,2019-09-21,3,Connecticut,@,Indiana,L,0,,,1,kevon-jones-1
Tayvion Land,2019-09-21,4,Liberty,,Hampton,W,0,,,1,tayvion-land-1
Keisean Lucier-South,2019-09-21,4,UCLA,@,Washington State,W,0,,,1,keisean-lucier-south-1
Ledarius Mack,2019-09-21,4,Buffalo,,Temple,W,0,,,1,ledarius-mack-1
Andrew Martel,2019-09-21,4,Texas-San Antonio,@,North Texas,L,0,,,1,andrew-martel-1
Phidarian Mathis,2019-09-21,4,Alabama,,Southern Mississippi,W,0,,,1,phidarian-mathis-1
Richard McBryde,2019-09-21,4,Southern Methodist,@,Texas Christian,W,0,,,1,richard-mcbryde-1
Trent McDuffie,2019-09-21,4,Washington,@,Brigham Young,W,1,,,1,trent-mcduffie-1
Eric Mitchell,2019-09-21,4,Central Florida,@,Pittsburgh,L,0,,,1,eric-mitchell-2
Elijah Molden,2019-09-21,4,Washington,@,Brigham Young,W,0,,,1,elijah-molden-1
Joseph Ossai,2019-09-21,4,Texas,,Oklahoma State,W,0,,,1,joseph-ossai-1
Kaimana Padello,2019-09-21,4,Hawaii,,Central Arkansas,W,0,,,1,kaimana-padello-1
Reggie Pearson,2019-09-21,3,Wisconsin,,Michigan,W,0,,,1,reggie-pearson-1
Myles Reid,2019-09-21,4,Miami (OH),@,Ohio State,L,0,,,2,myles-reid-1
Elijah Riley,2019-09-21,4,Army,,Morgan State,W,0,,,1,elijah-riley-1
Alton Robinson,2019-09-21,4,Syracuse,,Western Michigan,W,0,,,1,alton-robinson-1
Janarius Robinson,2019-09-21,4,Florida State,,Louisville,W,0,,,1,janarius-robinson-1
Gregory Rousseau,2019-09-21,4,Miami (FL),,Central Michigan,W,1,,,1,gregory-rousseau-1
Bravvion Roy,2019-09-21,3,Baylor,@,Rice,W,0,,,1,bravvion-roy-1
Cameron Ruiz,2019-09-21,3,Northwestern,,Michigan State,L,0,,,1,cameron-ruiz-1
Jack Sanborn,2019-09-21,3,Wisconsin,,Michigan,W,0,,,1,jack-sanborn-1
Thomas Schaffer,2019-09-21,4,Stanford,,Oregon,L,0,,,1,thomas-schaffer-1
Jay Shaw,2019-09-21,4,UCLA,@,Washington State,W,0,,,1,jay-shaw-1
Ayo Shogbonyo,2019-09-21,4,Illinois,,Nebraska,L,0,,,1,ayo-shogbonyo-1
Brandon Shook,2019-09-21,3,New Mexico,,New Mexico State,W,0,,,1,brandon-shook-1
Aaron Sterling,2019-09-21,4,South Carolina,@,Missouri,L,0,,,1,aaron-sterling-1
Darius Stills,2019-09-21,4,West Virginia,@,Kansas,W,0,,,1,darius-stills-1
Demetrius Taylor,2019-09-21,3,Appalachian State,@,North Carolina,W,1,,1,2,demetrius-taylor-2
Daniel Thomas,2019-09-21,4,Auburn,@,Texas A&M,W,1,,,1,daniel-thomas-3
Clay Webb,2019-09-21,4,Georgia,,Notre Dame,W,0,,,1,clay-webb-1
Justin Whisenhunt,2019-09-21,3,Troy,@,Akron,W,0,,,1,justin-whisenhunt-1
Chase Young,2019-09-21,4,Ohio State,,Miami (OH),W,0,,,2,chase-young-1
Diego Fagot,2019-09-26,3,Navy,@,Memphis,L,0,,,1,diego-fagot-1
O'Bryan Goodson,2019-09-26,4,Memphis,,Navy,W,0,,,1,obryan-goodson-1
Jake Springer,2019-09-26,3,Navy,@,Memphis,L,0,,,1,jake-springer-1
Keaton Ellis,2019-09-27,4,Penn State,@,Maryland,W,1,,,1,keaton-ellis-1
Cameron Goode,2019-09-27,5,California,,Arizona State,L,0,,,1,cameron-goode-1
Adisa Isaac,2019-09-27,4,Penn State,@,Maryland,W,0,,,1,adisa-isaac-1
Jordan Jackson,2019-09-27,4,Air Force,,San Jose State,W,0,,,1,jordan-jackson-5
Tre Webb,2019-09-27,4,San Jose State,@,Air Force,L,0,,,1,tre-webb-1
Chaz Ah You,2019-09-28,5,Brigham Young,@,Toledo,L,1,,,1,chaz-ah-you-1
Erin Austin,2019-09-28,4,New Mexico,@,Liberty,L,0,,,1,erin-austin-1
Tavante Beckett,2019-09-28,4,Marshall,,Cincinnati,L,0,,,1,tavante-beckett-1
Brandon Berry,2019-09-28,5,Syracuse,,Holy Cross,W,0,,,1,brandon-berry-2
Tatum Bethune,2019-09-28,5,Central Florida,,Connecticut,W,0,,,1,tatum-bethune-1
Aaron Bolinsky,2019-09-28,5,Syracuse,,Holy Cross,W,0,,,1,aaron-bolinsky-1
Dennis Briggs Jr.,2019-09-28,5,Florida State,,North Carolina State,W,0,,,1,dennis-briggs-jr-1
Darrell Brown,2019-09-28,4,Old Dominion,,East Carolina,L,0,,,1,darrell-brown-4
Jahmar Brown,2019-09-28,5,South Carolina,,Kentucky,W,0,,,1,jahmar-brown-1
Eric Burrell,2019-09-28,4,Wisconsin,,Northwestern,W,0,,,1,eric-burrell-1
Andre Carter,2019-09-28,5,Western Michigan,,Central Michigan,W,0,,,1,andre-carter-5
Tyler Cochran,2019-09-28,4,Michigan,,Rutgers,W,1,,,1,tyler-cochran-2
Anton Curtis,2019-09-28,5,Western Michigan,,Central Michigan,W,0,,,1,anton-curtis-1
Gjemar Daniels,2019-09-28,5,Texas State,,Nicholls State,W,0,,,1,gjemar-daniels-1
Kalia Davis,2019-09-28,5,Central Florida,,Connecticut,W,1,,,1,kalia-davis-1
Anthony Ekpe,2019-09-28,5,Rice,,Louisiana Tech,L,0,,,1,anthony-ekpe-1
Amari Gainer,2019-09-28,5,Florida State,,North Carolina State,W,0,,,1,amari-gainer-1
Neville Gallimore,2019-09-28,4,Oklahoma,,Texas Tech,W,0,,,1,neville-gallimore-1
Emmanuel Galvan-Vazquez,2019-09-28,5,Texas State,,Nicholls State,W,0,,,1,emmanuel-galvan-vazquez-1
Joe Gaziano,2019-09-28,4,Northwestern,@,Wisconsin,L,0,,,1,joe-gaziano-1
Jeremiah Gemmel,2019-09-28,5,North Carolina,,Clemson,L,0,,,1,jeremiah-gemmel-1
Isaiah Graham-Mobley,2019-09-28,4,Temple,,Georgia Tech,W,0,,,1,isaiah-graham-mobley-1
Diamond Harrell,2019-09-28,4,Connecticut,@,Central Florida,L,0,,,1,diamond-harrell-1
Marcus Haynes,2019-09-28,4,Old Dominion,,East Carolina,L,0,,,1,marcus-haynes-1
Wyatt Hubert,2019-09-28,4,Kansas State,@,Oklahoma State,L,0,,,1,wyatt-hubert-1
Kendall Hune,2019-09-28,5,Hawaii,@,Nevada,W,0,,,1,kendall-hune-1
Bryce Jackson,2019-09-28,4,Nevada-Las Vegas,@,Wyoming,L,0,,,1,bryce-jackson-2
James Jackson,2019-09-28,5,Louisiana Tech,@,Rice,W,0,,,1,james-jackson-5
Noah Jefferson,2019-09-28,5,Florida Atlantic,@,UNC Charlotte,W,0,,,1,noah-jefferson-1
Anthony Johnson,2019-09-28,4,Iowa State,@,Baylor,L,0,,,1,anthony-johnson-15
Emmanuel Jones,2019-09-28,5,Colorado State,@,Utah State,L,0,,,1,emmanuel-jones-2
Jamir Jones,2019-09-28,4,Notre Dame,,Virginia,W,0,,,1,jamir-jones-1
Steven Jones,2019-09-28,4,Appalachian State,,Coastal Carolina,W,0,,,1,steven-jones-1
Jonah Laulu,2019-09-28,5,Hawaii,@,Nevada,W,0,,,1,jonah-laulu-1
Darryl Lewis,2019-09-28,5,Louisiana Tech,@,Rice,W,0,,,1,darryl-lewis-3
Leo Lewis,2019-09-28,5,Mississippi State,@,Auburn,L,2,,,1,leo-lewis-2
Michael Lewis,2019-09-28,4,Texas-El Paso,@,Southern Mississippi,L,0,,,1,michael-lewis-2
James Lockhart,2019-09-28,4,Baylor,,Iowa State,W,0,,,1,james-lockhart-1
Xavier Lyas,2019-09-28,5,North Carolina State,@,Florida State,L,0,,,1,xavier-lyas-1
Ifeanyi Maijeh,2019-09-28,4,Temple,,Georgia Tech,W,0,,,1,ifeanyi-maijeh-1
Carlton Martial,2019-09-28,4,Troy,,Arkansas State,L,1,,,1,carlton-martial-1
Zakoby McClain,2019-09-28,5,Auburn,,Mississippi State,W,0,,,1,zakoby-mcclain-1
Ja'Quan McMillian,2019-09-28,5,East Carolina,@,Old Dominion,W,0,,,1,jaquan-mcmillian-1
Matthew McQuinn,2019-09-28,4,Appalachian State,,Coastal Carolina,W,0,,,1,matthew-mcquinn-1
Ryan McWood,2019-09-28,5,Miami (OH),,Buffalo,W,1,,,1,ryan-mcwood-1
Arron Mosby,2019-09-28,4,Fresno State,@,New Mexico State,W,0,,,1,arron-mosby-1
Julian Okwara,2019-09-28,4,Notre Dame,,Virginia,W,1,,,2,julian-okwara-1
Chris Orr,2019-09-28,4,Wisconsin,,Northwestern,W,0,,,1,chris-orr-2
Jeremiah Owusu-Koramoah,2019-09-28,4,Notre Dame,,Virginia,W,0,,,1,jeremiah-owusu-koramoah-1
Owen Pappoe,2019-09-28,5,Auburn,,Mississippi State,W,0,,,1,owen-pappoe-1
Lonnie Phelps,2019-09-28,5,Miami (OH),,Buffalo,W,0,,,1,lonnie-phelps-1
Jalen Price,2019-09-28,5,East Carolina,@,Old Dominion,W,0,,,1,jalen-price-1
Myles Reid,2019-09-28,5,Miami (OH),,Buffalo,W,0,,,1,myles-reid-1
Devin Richardson,2019-09-28,5,New Mexico State,,Fresno State,L,0,,,1,devin-richardson-1
Gabe Richardson,2019-09-28,5,Arkansas,N,Texas A&M,L,0,,,1,gabe-richardson-1
T.J. Smith,2019-09-28,5,Arkansas,N,Texas A&M,L,0,,,1,tj-smith-5
Xavier Steele,2019-09-28,5,Massachusetts,,Akron,W,0,,,1,xavier-steele-1
Adrienne Talan,2019-09-28,4,Alabama-Birmingham,@,Western Kentucky,L,0,,,1,adrienne-talan-1
Calvin Taylor,2019-09-28,5,Kentucky,@,South Carolina,L,0,,,1,calvin-taylor-2
Samuela Tuihalamaka,2019-09-28,5,Oklahoma State,,Kansas State,W,0,,,1,samuela-tuihalamaka-1
Antwain Walker,2019-09-28,4,Northern Illinois,@,Vanderbilt,L,0,,,1,antwain-walker-1
Courtney Wallace,2019-09-28,5,Louisiana Tech,@,Rice,W,0,,,1,courtney-wallace-2
Tim Washington,2019-09-28,5,Mississippi State,@,Auburn,L,0,,,2,tim-washington-4
Davon Wells-Ross,2019-09-28,5,Wyoming,,Nevada-Las Vegas,W,0,,,1,davon-wells-ross-1
Javin White,2019-09-28,4,Nevada-Las Vegas,@,Wyoming,L,0,,,1,javin-white-1
Damarion Williams,2019-09-28,5,Houston,@,North Texas,W,0,,,1,damarion-williams-1
Max Williams,2019-09-28,5,Southern California,@,Washington,L,0,,,1,max-williams-1
D.J. Wonnum,2019-09-28,5,South Carolina,,Kentucky,W,0,,,1,dj-wonnum-1
David Woodward,2019-09-28,4,Utah State,,Colorado State,W,1,,1,2,david-woodward-1
Chase Young,2019-09-28,5,Ohio State,@,Nebraska,W,0,,,1,chase-young-1
Kendall Futrell,2019-10-03,6,East Carolina,,Temple,L,1,,,1,kendall-futrell-1
Keith Gallmon,2019-10-03,6,South Alabama,,Georgia Southern,L,0,,,1,keith-gallmon-1
Randy Wade,2019-10-03,5,Georgia Southern,@,South Alabama,W,0,,,1,randy-wade-1
Erin Austin,2019-10-04,5,New Mexico,@,San Jose State,L,1,,,1,erin-austin-1
Kyle Harmon,2019-10-04,5,San Jose State,,New Mexico,W,0,,,2,kyle-harmon-2
Rico Tolefree,2019-10-04,5,San Jose State,,New Mexico,W,1,,,1,rico-tolefree-1
Jarell White,2019-10-04,5,Cincinnati,,Central Florida,W,0,,,1,jarell-white-1
Christian Albright,2019-10-05,5,Ball State,@,Northern Illinois,W,1,,,1,christian-albright-1
Damon Arnette,2019-10-05,6,Ohio State,,Michigan State,W,0,,,1,damon-arnette-1
Demaurez Bellamy,2019-10-05,5,South Florida,@,Connecticut,W,0,,,1,demaurez-bellamy-1
Luc Bequette,2019-10-05,6,California,@,Oregon,L,0,,,1,luc-bequette-1
Blake Bogan,2019-10-05,5,Eastern Michigan,@,Central Michigan,L,0,,,1,blake-bogan-1
James Bowe Jr.,2019-10-05,6,Massachusetts,@,Florida International,L,0,,,1,james-bowe-jr-1
TaRiq Bracy,2019-10-05,5,Notre Dame,,Bowling Green State,W,0,,,1,tariq-bracy-1
Tony Bradford Jr.,2019-10-05,5,Texas Tech,,Oklahoma State,W,0,,,1,tony-bradford-jr-1
Cam Bright,2019-10-05,6,Pittsburgh,@,Duke,W,0,,,1,cam-bright-1
K.J. Britt,2019-10-05,6,Auburn,@,Florida,L,0,,,2,kj-britt-1
Jordyn Brooks,2019-10-05,5,Texas Tech,,Oklahoma State,W,0,,,1,jordyn-brooks-1
Derrick Brown,2019-10-05,6,Auburn,@,Florida,L,2,,,1,derrick-brown-6
DJ Brown,2019-10-05,5,Penn State,,Purdue,W,0,,,1,dj-brown-4
Vince Calhoun,2019-10-05,5,Eastern Michigan,@,Central Michigan,L,0,,,1,vince-calhoun-1
Grayson Cash,2019-10-05,5,Alabama-Birmingham,,Rice,W,0,,,1,grayson-cash-1
Chamarri Conner,2019-10-05,5,Virginia Tech,@,Miami (FL),W,0,,,1,chamarri-conner-1
Nizaire Cromartie,2019-10-05,4,Navy,,Air Force,W,0,,,1,nizaire-cromartie-1
Olin Cushion,2019-10-05,5,Florida International,,Massachusetts,W,1,,,1,olin-cushion-1
Kelton Dawson,2019-10-05,5,Georgia Tech,,North Carolina,L,0,,,1,kelton-dawson-1
Divine Deablo,2019-10-05,5,Virginia Tech,@,Miami (FL),W,0,,,1,divine-deablo-1
Dillon Doyle,2019-10-05,5,Iowa,@,Michigan,L,0,,,1,dillon-doyle-1
Tony Fair,2019-10-05,5,Alabama-Birmingham,,Rice,W,0,,,1,tony-fair-1
Parker Ferguson,2019-10-05,5,Air Force,@,Navy,L,1,,,1,parker-ferguson-1
Mosese Fifita,2019-10-05,5,Air Force,@,Navy,L,1,,,1,mosese-fifita-1
Lawrence Garner,2019-10-05,5,Old Dominion,,Western Kentucky,L,0,,,1,lawrence-garner-1
"Tony Grier, Jr.",2019-10-05,5,South Florida,@,Connecticut,W,0,,,1,tony-grier-jr-1
Jake Hansen,2019-10-05,5,Illinois,@,Minnesota,L,0,,,1,jake-hansen-1
Jack Heflin,2019-10-05,5,Northern Illinois,,Ball State,L,0,,,1,jack-heflin-1
Aidan Hutchinson,2019-10-05,5,Michigan,,Iowa,W,0,,,1,aidan-hutchinson-1
Rayshad Jackson,2019-10-05,5,Nevada-Las Vegas,,Boise State,L,0,,,1,rayshad-jackson-1
Kyle Johnson,2019-10-05,5,Air Force,@,Navy,L,0,,,1,kyle-johnson-5
Patrick Jones II,2019-10-05,6,Pittsburgh,@,Duke,W,0,,,2,patrick-jones-ii-1
Charlie Katshir,2019-10-05,5,Penn State,,Purdue,W,0,,,1,charlie-katshir-1
Kaden Keon,2019-10-05,6,Central Michigan,,Eastern Michigan,W,0,,,1,kaden-keon-1
Jack Koerner,2019-10-05,5,Iowa,@,Michigan,L,0,,,1,jack-koerner-1
Malcolm Koonce,2019-10-05,6,Buffalo,,Ohio,L,0,,,1,malcolm-koonce-1
Jessie Lemonier,2019-10-05,6,Liberty,@,New Mexico State,W,0,,,1,jessie-lemonier-1
Matt Lorbeck,2019-10-05,5,Northern Illinois,,Ball State,L,0,,,1,matt-lorbeck-1
Donald Louis Jr.,2019-10-05,5,Louisiana-Monroe,,Memphis,L,0,,,1,donald-louis-jr-1
James Lynch,2019-10-05,5,Baylor,@,Kansas State,W,0,,,1,james-lynch-3
Kamal Martin,2019-10-05,5,Minnesota,,Illinois,W,0,,,2,kamal-martin-1
Kevin Meitzenheimer,2019-10-05,5,Utah State,@,Louisiana State,L,0,,,2,kevin-meitzenheimer-1
Kereon Merrell,2019-10-05,5,Marshall,@,Middle Tennessee State,L,0,,,1,kereon-merrell-1
Chris Miller,2019-10-05,5,Baylor,@,Kansas State,W,0,,,1,chris-miller-11
Collin Miller,2019-10-05,6,Nebraska,,Northwestern,W,0,,,1,collin-miller-1
Trevon Moehrig-Woodard,2019-10-05,5,Texas Christian,@,Iowa State,L,0,,,1,trevon-moehrig-woodard-1
Elijah Molden,2019-10-05,6,Washington,@,Stanford,L,0,,,1,elijah-molden-1
Kristopher Moll,2019-10-05,5,Alabama-Birmingham,,Rice,W,0,,,1,kristopher-moll-1
Monty Montgomery,2019-10-05,5,Louisville,,Boston College,W,1,,,1,monty-montgomery-2
Mario Nunez,2019-10-05,5,Kent State,@,Wisconsin,L,1,,,1,mario-nunez-1
Mike Panasiuk,2019-10-05,6,Michigan State,@,Ohio State,L,0,,,1,mike-panasiuk-1
Akeam Peters,2019-10-05,5,Kent State,@,Wisconsin,L,0,,,1,akeam-peters-1
Zach Petersen,2019-10-05,5,Iowa State,,Texas Christian,W,0,,,1,zach-petersen-1
Eric Popp,2019-10-05,5,Ohio,@,Buffalo,W,0,,,1,eric-popp-1
Markel Reed,2019-10-05,5,Boise State,@,Nevada-Las Vegas,W,0,,,1,markel-reed-1
Giovanni Ricci,2019-10-05,6,Western Michigan,@,Toledo,L,0,,,1,giovanni-ricci-1
Devin Richardson,2019-10-05,6,New Mexico State,,Liberty,L,0,,,1,devin-richardson-1
Juwan Ross,2019-10-05,5,Old Dominion,,Western Kentucky,L,0,,,1,juwan-ross-1
Dylan Singleton,2019-10-05,5,Duke,,Pittsburgh,L,0,,,1,dylan-singleton-1
Cortez Sisco Jr.,2019-10-05,5,Louisiana-Monroe,,Memphis,L,0,,,1,cortez-sisco-jr-1
LJ Smith III,2019-10-05,5,Alabama-Birmingham,,Rice,W,0,,,1,lj-smith-iii-1
Shemar Smith,2019-10-05,5,Oregon State,@,UCLA,W,0,,,1,shemar-smith-1
Adam Sparks,2019-10-05,5,Missouri,,Troy,W,0,,,1,adam-sparks-1
Eric Stokes,2019-10-05,5,Georgia,@,Tennessee,W,0,,,1,eric-stokes-2
Cam Taylor,2019-10-05,6,Nebraska,,Northwestern,W,0,,,1,cam-taylor-1
Kyahva Tezino,2019-10-05,5,San Diego State,@,Colorado State,W,0,,,1,kyahva-tezino-1
Kayvon Thibodeaux,2019-10-05,5,Oregon,,California,W,0,,,1,kayvon-thibodeaux-1
DQ Thomas,2019-10-05,5,Middle Tennessee State,,Marshall,W,0,,,1,dq-thomas-1
La'Andre Thomas,2019-10-05,5,Memphis,@,Louisiana-Monroe,W,0,,,1,laandre-thomas-1
Trey Turner,2019-10-05,6,California,@,Oregon,L,0,,,1,trey-turner-1
Christian Tutt,2019-10-05,6,Auburn,@,Florida,L,0,,,1,christian-tutt-1
O'Rien Vance,2019-10-05,5,Iowa State,,Texas Christian,W,0,,,1,orien-vance-1
Jay Warren,2019-10-05,4,Navy,,Air Force,W,0,,,1,jay-warren-2
Avery Williams,2019-10-05,5,Boise State,@,Nevada-Las Vegas,W,0,,,1,avery-williams-6
Jordan Williams,2019-10-05,5,Baylor,@,Kansas State,W,0,,,1,jordan-williams-6
Dontae Wilson,2019-10-05,5,Georgia State,,Arkansas State,W,0,,,1,dontae-wilson-1
Nico Ezidore,2019-10-10,6,Texas State,,Louisiana-Monroe,L,0,,,1,nico-ezidore-1
Austin Hawley,2019-10-10,6,Louisiana-Monroe,@,Texas State,W,1,,,1,austin-hawley-1
Erin Austin,2019-10-11,6,New Mexico,,Colorado State,L,0,,,1,erin-austin-1
Letayveon Beaton,2019-10-11,6,New Mexico,,Colorado State,L,0,,,1,letayveon-beaton-1
Jonathan Ford,2019-10-11,6,Miami (FL),,Virginia,W,0,,,1,jonathan-ford-1
Livingston Paogofie,2019-10-11,7,Colorado State,@,New Mexico,W,0,,,1,livingston-paogofie-1
Gregory Rousseau,2019-10-11,6,Miami (FL),,Virginia,W,0,,,1,gregory-rousseau-1
Devin Sanders,2019-10-11,6,New Mexico,,Colorado State,L,0,,,1,devin-sanders-2
Joshuah Bledsoe,2019-10-12,6,Missouri,,Mississippi,W,0,,,1,joshuah-bledsoe-1
Tim Bonner,2019-10-12,6,Florida Atlantic,,Middle Tennessee State,W,0,,,1,tim-bonner-1
Karl Brooks,2019-10-12,6,Bowling Green State,,Toledo,W,0,,,1,karl-brooks-1
Myles Bryant,2019-10-12,7,Washington,@,Arizona,W,0,,,1,myles-bryant-1
Rodjay Burns,2019-10-12,6,Louisville,@,Wake Forest,W,0,,,1,rodjay-burns-1
Chance Campbell,2019-10-12,6,Maryland,@,Purdue,L,0,,,1,chance-campbell-1
Shyheim Carter,2019-10-12,6,Alabama,@,Texas A&M,W,0,,,1,shyheim-carter-1
Terrell Carter,2019-10-12,6,Memphis,@,Temple,L,1,,,1,terrell-carter-1
Anthony Cook,2019-10-12,6,Texas,N,Oklahoma,L,0,,,1,anthony-cook-1
Michael Danna,2019-10-12,6,Michigan,@,Illinois,W,0,,,1,michael-danna-1
Corey Dauphine,2019-10-12,6,Tulane,,Connecticut,W,0,,,1,corey-dauphine-1
Carlos Davis,2019-10-12,7,Nebraska,@,Minnesota,L,0,,,1,carlos-davis-3
Victor Dimukeje,2019-10-12,6,Duke,,Georgia Tech,W,0,,,1,victor-dimukeje-1
Joel Dublanko,2019-10-12,6,Cincinnati,@,Houston,W,0,,,1,joel-dublanko-1
Demarcus Elliott,2019-10-12,6,Indiana,,Rutgers,W,0,,,1,demarcus-elliott-1
Keaton Ellis,2019-10-12,6,Penn State,@,Iowa,W,0,,,1,keaton-ellis-1
Olakunle Fatukasi,2019-10-12,6,Rutgers,@,Indiana,L,0,,,1,olakunle-fatukasi-1
Ryan Franke,2019-10-12,6,Oregon State,,Utah,L,0,,,1,ryan-franke-1
Adrian Frye,2019-10-12,6,Texas Tech,@,Baylor,L,0,,,1,adrian-frye-1
Cassius Grady,2019-10-12,6,Texas-San Antonio,,Alabama-Birmingham,L,0,,,1,cassius-grady-1
Stanley Green,2019-10-12,6,Illinois,,Michigan,L,2,,,1,stanley-green-2
Nasir Greer,2019-10-12,6,Wake Forest,,Louisville,L,0,,,1,nasir-greer-1
Tucker Gregg,2019-10-12,6,Georgia State,@,Coastal Carolina,W,0,,,1,tucker-gregg-1
Harrison Hand,2019-10-12,6,Temple,,Memphis,W,0,,,1,harrison-hand-2
Jake Hansen,2019-10-12,6,Illinois,,Michigan,L,0,,,1,jake-hansen-1
Kurt Hinish,2019-10-12,6,Notre Dame,,Southern California,W,0,,,1,kurt-hinish-1
Parker Houston,2019-10-12,6,San Diego State,,Wyoming,W,0,,,1,parker-houston-1
Phillip Howard,2019-10-12,6,Minnesota,,Nebraska,W,0,,,1,phillip-howard-1
