Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Jared Ballman,2008-09-13,3,Washington,,Oklahoma,L,1,1,100.0,0,2,0.0,1,jared-ballman-1
Ben Bell,2008-09-13,3,Houston,,Air Force,L,4,4,100.0,0,0,,4,ben-bell-1
Scott Blair,2008-09-13,3,Georgia Tech,@,Virginia Tech,L,0,1,0.0,1,1,100.0,3,scott-blair-1
Jason Bondzio,2008-09-13,3,Arizona,@,New Mexico,L,4,4,100.0,0,0,,4,jason-bondzio-1
Kyle Brotzman,2008-09-13,2,Boise State,,Bowling Green State,W,2,2,100.0,0,0,,2,kyle-brotzman-1
Jake Brownell,2008-09-13,3,Temple,@,Buffalo,L,4,4,100.0,0,1,0.0,4,jake-brownell-1
Mark Buchholz,2008-09-13,3,Clemson,,North Carolina State,W,3,3,100.0,2,2,100.0,9,mark-buchholz-1
David Buehler,2008-09-13,2,Southern California,,Ohio State,W,5,5,100.0,0,0,,5,david-buehler-1
Peter Caldwell,2008-09-13,3,Utah State,,Utah,L,1,1,100.0,1,1,100.0,4,peter-caldwell-1
Joe Carithers,2008-09-13,3,Eastern Michigan,,Toledo,L,2,2,100.0,1,1,100.0,5,joe-carithers-1
Donnie Carona,2008-09-13,3,Texas Tech,,Southern Methodist,W,4,5,80.0,1,2,50.0,7,donnie-carona-1
Tony Ciaravino,2008-09-13,3,Connecticut,,Virginia,W,6,6,100.0,1,1,100.0,9,tony-ciaravino-1
Josh Czajkowski,2008-09-13,3,North Carolina State,@,Clemson,L,0,1,0.0,1,2,50.0,3,josh-czajkowski-1
Colt David,2008-09-13,2,Louisiana State,,North Texas,W,5,5,100.0,2,2,100.0,11,colt-david-1
Matt Dodge,2008-09-13,3,East Carolina,@,Tulane,W,1,1,100.0,0,1,0.0,1,matt-dodge-1
Drew Edmiston,2008-09-13,2,Louisiana,@,Illinois,L,2,2,100.0,1,2,50.0,5,drew-edmiston-1
Obi Egekeze,2008-09-13,3,Maryland,,California,W,5,5,100.0,0,1,0.0,5,obi-egekeze-1
Matt Eller,2008-09-13,3,Illinois,,Louisiana,W,2,2,100.0,2,3,66.7,8,matt-eller-1
James Esco,2008-09-13,2,Florida State,,Chattanooga,W,1,1,100.0,0,0,,1,james-esco-1
Justin Estes,2008-09-13,3,Southern Mississippi,@,Arkansas State,W,3,3,100.0,2,2,100.0,9,justin-estes-1
Ross Evans,2008-09-13,3,Texas Christian,,Stanford,W,4,4,100.0,1,1,100.0,7,ross-evans-1
Matt Evensen,2008-09-13,3,Oregon,@,Purdue,W,2,2,100.0,4,4,100.0,14,matt-evensen-1
Clark Fangmeier,2008-09-13,3,Rice,@,Vanderbilt,L,3,3,100.0,0,0,,3,clark-fangmeier-1
Alan Gendreau,2008-09-13,3,Middle Tennessee State,@,Kentucky,L,2,2,100.0,0,1,0.0,2,alan-gendreau-1
Sam Glusman,2008-09-13,2,Troy,,Alcorn State,W,8,8,100.0,3,3,100.0,17,sam-glusman-1
Kevin Goessling,2008-09-13,2,Fresno State,,Wisconsin,L,1,1,100.0,1,4,25.0,4,kevin-goessling-1
Bryant Hahnfeldt,2008-09-13,3,Vanderbilt,,Rice,W,5,5,100.0,1,1,100.0,8,bryant-hahnfeldt-1
Matt Harmon,2008-09-13,3,Navy,@,Duke,L,4,4,100.0,1,1,100.0,7,matt-harmon-2
Ryan Harrison,2008-09-13,3,Air Force,@,Houston,W,4,4,100.0,1,2,50.0,7,ryan-harrison-1
Alex Henery,2008-09-13,3,Nebraska,,New Mexico State,W,5,5,100.0,1,2,50.0,8,alex-henery-1
Zach Hobby,2008-09-13,2,Florida State,,Chattanooga,W,4,5,80.0,1,3,33.3,7,zach-hobby-1
Kyle Hughes,2008-09-13,1,New Mexico State,@,Nebraska,L,1,1,100.0,0,1,0.0,1,kyle-hughes-1
Igor Iveljic,2008-09-13,3,Akron,,Ball State,L,3,3,100.0,1,1,100.0,6,igor-iveljic-1
Brett Jaekle,2008-09-13,3,Nevada,@,Missouri,L,2,2,100.0,1,1,100.0,5,brett-jaekle-1
Justin Kahut,2008-09-13,3,Oregon State,,Hawaii,W,3,3,100.0,0,3,0.0,3,justin-kahut-1
Dan Kelly,2008-09-13,3,Hawaii,@,Oregon State,L,1,1,100.0,0,1,0.0,1,dan-kelly-1
Kevin Kelly,2008-09-13,3,Penn State,@,Syracuse,W,6,6,100.0,1,1,100.0,9,kevin-kelly-1
Dustin Keys,2008-09-13,3,Virginia Tech,,Georgia Tech,W,2,2,100.0,2,2,100.0,8,dustin-keys-1
Daniel Lincoln,2008-09-13,2,Tennessee,,Alabama-Birmingham,W,5,5,100.0,0,0,,5,daniel-lincoln-1
K.C. Lopata,2008-09-13,3,Michigan,@,Notre Dame,L,2,2,100.0,1,1,100.0,5,kc-lopata-1
Nick Maggio,2008-09-13,3,Duke,,Navy,W,5,5,100.0,1,2,50.0,8,nick-maggio-1
Ian McGarvey,2008-09-13,3,Ball State,@,Akron,W,5,5,100.0,2,2,100.0,11,ian-mcgarvey-1
Joel Monroe,2008-09-13,3,Minnesota,,Montana State,W,5,5,100.0,0,0,,5,joel-monroe-1
Thomas Morstead,2008-09-13,3,Southern Methodist,@,Texas Tech,L,1,1,100.0,0,0,,1,thomas-morstead-1
Daniel Murray,2008-09-13,3,Iowa,,Iowa State,W,2,2,100.0,0,1,0.0,2,daniel-murray-1
Nathan Parseghian,2008-09-13,3,Miami (OH),,Charleston Southern,W,5,5,100.0,1,2,50.0,8,nathan-parseghian-1
Mitch Payne,2008-09-13,3,Brigham Young,,UCLA,W,8,8,100.0,1,1,100.0,11,mitch-payne-1
Ryan Perkins,2008-09-13,3,Washington,,Oklahoma,L,1,1,100.0,0,1,0.0,1,ryan-perkins-1
John Potter,2008-09-13,3,Western Michigan,@,Idaho,W,7,7,100.0,0,0,,7,john-potter-1
A.J. Principe,2008-09-13,3,Buffalo,,Temple,W,3,3,100.0,1,1,100.0,6,aj-principe-1
Craig Ratanamorn,2008-09-13,3,Marshall,,Memphis,W,2,2,100.0,1,1,100.0,5,craig-ratanamorn-1
Matt Reagan,2008-09-13,3,Memphis,@,Marshall,L,1,1,100.0,3,3,100.0,10,matt-reagan-1
Nate Reed,2008-09-13,3,Kent State,,Delaware State,W,3,3,100.0,1,1,100.0,6,nate-reed-1
Yannick Reyering,2008-09-13,3,Virginia,@,Connecticut,L,1,1,100.0,1,1,100.0,4,yannick-reyering-1
Ben Ryan,2008-09-13,3,East Carolina,@,Tulane,W,3,3,100.0,0,0,,3,ben-ryan-1
Louie Sakoda,2008-09-13,3,Utah,@,Utah State,W,7,7,100.0,3,3,100.0,16,louie-sakoda-1
Jake Scott,2008-09-13,3,Wyoming,,North Dakota State,W,1,1,100.0,3,3,100.0,10,jake-scott-1
David Seawright,2008-09-13,3,California,@,Maryland,L,3,3,100.0,2,3,66.7,9,david-seawright-1
Sean Sehnem,2008-09-13,3,Oregon State,,Hawaii,W,3,3,100.0,1,1,100.0,6,sean-sehnem-1
Lones Seiber,2008-09-13,3,Kentucky,,Middle Tennessee State,W,2,2,100.0,2,6,33.3,8,lones-seiber-1
Patrick Shadle,2008-09-13,3,Syracuse,,Penn State,L,1,1,100.0,2,2,100.0,7,patrick-shadle-1
Joshua Shene,2008-09-13,3,Mississippi,,Samford,W,4,4,100.0,2,2,100.0,10,joshua-shene-1
Tanner Siewert,2008-09-13,3,Western Kentucky,@,Alabama,L,1,1,100.0,0,0,,1,tanner-siewert-1
Alex Steigerwald,2008-09-13,2,Toledo,@,Eastern Michigan,W,5,6,83.3,0,0,,5,alex-steigerwald-1
Jimmy Stevens,2008-09-13,3,Oklahoma,@,Washington,W,7,8,87.5,0,0,,7,jimmy-stevens-1
Jared Strubeck,2008-09-13,3,San Jose State,,San Diego State,W,5,5,100.0,0,1,0.0,5,jared-strubeck-1
Ryan Succop,2008-09-13,3,South Carolina,,Georgia,L,1,1,100.0,0,0,,1,ryan-succop-1
Chris Summers,2008-09-13,2,Purdue,,Oregon,L,2,2,100.0,4,6,66.7,14,chris-summers-1
Brett Swenson,2008-09-13,3,Michigan State,,Florida Atlantic,W,2,2,100.0,1,1,100.0,5,brett-swenson-1
Ross Thevenot,2008-09-13,2,Tulane,,East Carolina,L,3,3,100.0,1,2,50.0,6,ross-thevenot-1
Leigh Tiffin,2008-09-13,3,Alabama,,Western Kentucky,W,5,5,100.0,2,3,66.7,11,leigh-tiffin-1
Amado Villarreal,2008-09-13,3,Northwestern,,Southern Illinois,W,3,3,100.0,4,4,100.0,15,amado-villarreal-1
Sinisa Vrvilo,2008-09-13,3,Bowling Green State,@,Boise State,L,1,1,100.0,0,2,0.0,1,sinisa-vrvilo-1
Collin Wagner,2008-09-13,3,Penn State,@,Syracuse,W,1,1,100.0,1,1,100.0,4,collin-wagner-1
Brandon Walker,2008-09-13,2,Notre Dame,,Michigan,W,5,5,100.0,0,0,,5,brandon-walker-1
Kyle Watson,2008-09-13,3,Nevada-Las Vegas,@,Arizona State,W,2,2,100.0,2,2,100.0,8,kyle-watson-1
Barrett Way,2008-09-13,3,Ohio,,Central Michigan,L,4,4,100.0,0,1,0.0,4,barrett-way-1
Thomas Weber,2008-09-13,3,Arizona State,,Nevada-Las Vegas,L,2,2,100.0,2,3,66.7,8,thomas-weber-1
Philip Welch,2008-09-13,3,Wisconsin,@,Fresno State,W,1,1,100.0,2,3,66.7,7,philip-welch-1
Jeff Wolfert,2008-09-13,3,Missouri,,Nevada,W,9,9,100.0,2,2,100.0,15,jeff-wolfert-1
Lane Yoshida,2008-09-13,3,San Diego State,@,San Jose State,L,1,1,100.0,1,1,100.0,4,lane-yoshida-1
Aaron Zagory,2008-09-13,3,Stanford,@,Texas Christian,L,2,2,100.0,0,0,,2,aaron-zagory-1
Tim Dougherty,2008-09-17,3,Louisville,,Kansas State,W,1,1,100.0,1,1,100.0,4,tim-dougherty-1
Chris Philpott,2008-09-17,3,Louisville,,Kansas State,W,2,3,66.7,0,1,0.0,2,chris-philpott-1
Brooks Rossman,2008-09-17,3,Kansas State,@,Louisville,L,3,3,100.0,0,0,,3,brooks-rossman-1
Aric Goodman,2008-09-18,3,Colorado,,West Virginia,W,2,2,100.0,1,1,100.0,5,aric-goodman-1
Pat McAfee,2008-09-18,3,West Virginia,@,Colorado,L,2,2,100.0,0,1,0.0,2,pat-mcafee-1
Tony Ciaravino,2008-09-19,4,Connecticut,,Baylor,W,4,4,100.0,1,1,100.0,7,tony-ciaravino-1
Ben Parks,2008-09-19,4,Baylor,@,Connecticut,L,4,4,100.0,0,0,,4,ben-parks-1
Andrew Aguila,2008-09-20,4,Central Michigan,@,Purdue,L,2,2,100.0,1,3,33.3,5,andrew-aguila-1
James Aho,2008-09-20,4,New Mexico,@,Tulsa,L,2,2,100.0,0,1,0.0,2,james-aho-1
Tino Amancio,2008-09-20,4,Idaho,@,Utah State,L,2,2,100.0,1,1,100.0,5,tino-amancio-1
Steve Aponavicius,2008-09-20,3,Boston College,,Central Florida,W,4,4,100.0,2,3,66.7,10,steve-aponavicius-1
Josh Arauco,2008-09-20,4,Arkansas State,,Middle Tennessee State,W,4,4,100.0,1,1,100.0,7,josh-arauco-1
Ryan Bailey,2008-09-20,3,Texas,,Rice,W,1,1,100.0,0,0,,1,ryan-bailey-1
Richie Bean,2008-09-20,3,Texas A&M,,Miami (FL),L,2,2,100.0,1,2,50.0,5,richie-bean-1
Ben Bell,2008-09-20,4,Houston,@,Colorado State,L,2,2,100.0,1,1,100.0,5,ben-bell-1
Scott Blair,2008-09-20,4,Georgia Tech,,Mississippi State,W,5,5,100.0,1,1,100.0,8,scott-blair-1
Maikon Bonani,2008-09-20,4,South Florida,@,Florida International,W,2,2,100.0,1,2,50.0,5,maikon-bonani-1
Jason Bondzio,2008-09-20,4,Arizona,@,UCLA,W,4,4,100.0,1,1,100.0,7,jason-bondzio-1
Matt Bosher,2008-09-20,3,Miami (FL),@,Texas A&M,W,5,5,100.0,2,2,100.0,11,matt-bosher-1
Jacob Branstetter,2008-09-20,4,Kansas,,Sam Houston State,W,5,5,100.0,1,2,50.0,8,jacob-branstetter-1
Kyle Brotzman,2008-09-20,3,Boise State,@,Oregon,W,4,4,100.0,3,4,75.0,13,kyle-brotzman-1
Mark Buchholz,2008-09-20,4,Clemson,,South Carolina State,W,7,7,100.0,1,1,100.0,10,mark-buchholz-1
Wes Byrum,2008-09-20,4,Auburn,,Louisiana State,L,3,3,100.0,0,0,,3,wes-byrum-1
Peter Caldwell,2008-09-20,4,Utah State,,Idaho,W,6,6,100.0,0,1,0.0,6,peter-caldwell-1
Joe Carithers,2008-09-20,4,Eastern Michigan,@,Maryland,L,3,3,100.0,1,1,100.0,6,joe-carithers-1
Adam Carlson,2008-09-20,4,Mississippi State,@,Georgia Tech,L,1,1,100.0,0,1,0.0,1,adam-carlson-1
Donnie Carona,2008-09-20,4,Texas Tech,,Massachusetts,W,8,8,100.0,0,0,,8,donnie-carona-1
Josh Czajkowski,2008-09-20,4,North Carolina State,,East Carolina,W,3,3,100.0,1,1,100.0,6,josh-czajkowski-1
Daren Daly,2008-09-20,3,Central Florida,@,Boston College,L,1,1,100.0,0,2,0.0,1,daren-daly-1
Colt David,2008-09-20,3,Louisiana State,@,Auburn,W,2,2,100.0,2,3,66.7,8,colt-david-1
Ben Deline,2008-09-20,3,Colorado State,,Houston,W,2,2,100.0,0,1,0.0,2,ben-deline-1
Drew Edmiston,2008-09-20,3,Louisiana,,Kent State,W,5,5,100.0,1,1,100.0,8,drew-edmiston-1
Obi Egekeze,2008-09-20,4,Maryland,,Eastern Michigan,W,6,6,100.0,3,3,100.0,15,obi-egekeze-1
Justin Estes,2008-09-20,4,Southern Mississippi,,Marshall,L,3,3,100.0,2,3,66.7,9,justin-estes-1
Ross Evans,2008-09-20,4,Texas Christian,@,Southern Methodist,W,6,6,100.0,2,2,100.0,12,ross-evans-1
Matt Evensen,2008-09-20,4,Oregon,,Boise State,L,2,3,66.7,0,2,0.0,2,matt-evensen-1
Clark Fangmeier,2008-09-20,4,Rice,@,Texas,L,1,1,100.0,1,1,100.0,4,clark-fangmeier-1
Kai Forbath,2008-09-20,3,UCLA,,Arizona,L,1,1,100.0,1,1,100.0,4,kai-forbath-1
Alan Gendreau,2008-09-20,4,Middle Tennessee State,@,Arkansas State,L,2,2,100.0,0,1,0.0,2,alan-gendreau-1
Sam Glusman,2008-09-20,3,Troy,@,Ohio State,L,1,1,100.0,1,1,100.0,4,sam-glusman-1
Kevin Goessling,2008-09-20,3,Fresno State,@,Toledo,W,7,7,100.0,2,3,66.7,13,kevin-goessling-1
Nico Grasu,2008-09-20,4,Washington State,,Portland State,W,6,6,100.0,2,2,100.0,12,nico-grasu-1
Bryant Hahnfeldt,2008-09-20,4,Vanderbilt,@,Mississippi,W,2,2,100.0,3,3,100.0,11,bryant-hahnfeldt-1
Matt Harmon,2008-09-20,4,Navy,,Rutgers,W,2,2,100.0,3,3,100.0,11,matt-harmon-2
Ryan Harrison,2008-09-20,4,Air Force,,Utah,L,2,2,100.0,1,1,100.0,5,ryan-harrison-1
Ben Hartman,2008-09-20,4,East Carolina,@,North Carolina State,L,3,3,100.0,1,1,100.0,6,ben-hartman-1
Kyle Hughes,2008-09-20,2,New Mexico State,@,Texas-El Paso,W,4,4,100.0,0,0,,4,kyle-hughes-1
Igor Iveljic,2008-09-20,4,Akron,@,Army,W,1,2,50.0,3,4,75.0,10,igor-iveljic-1
Radi Jabour,2008-09-20,4,Louisiana-Monroe,@,Tulane,L,1,1,100.0,1,1,100.0,4,radi-jabour-1
Ben Jaekle,2008-09-20,4,Nevada-Las Vegas,,Iowa State,W,1,1,100.0,0,1,0.0,1,ben-jaekle-1
Kevin Kelly,2008-09-20,4,Penn State,,Temple,W,6,6,100.0,1,1,100.0,9,kevin-kelly-1
Dustin Keys,2008-09-20,4,Virginia Tech,@,North Carolina,W,2,2,100.0,2,2,100.0,8,dustin-keys-1
Hunter Lawrence,2008-09-20,3,Texas,,Rice,W,6,6,100.0,1,1,100.0,9,hunter-lawrence-1
Conor Lee,2008-09-20,3,Pittsburgh,,Iowa,W,3,3,100.0,0,0,,3,conor-lee-1
Grant Mahoney,2008-09-20,4,Iowa State,@,Nevada-Las Vegas,L,4,4,100.0,1,1,100.0,7,grant-mahoney-1
Jose Martinez,2008-09-20,3,Texas-El Paso,,New Mexico State,L,3,3,100.0,2,3,66.7,9,jose-martinez-1
Ian McGarvey,2008-09-20,4,Ball State,@,Indiana,W,6,6,100.0,0,1,0.0,6,ian-mcgarvey-1
Zac Minturn,2008-09-20,4,Western Kentucky,,Murray State,W,1,1,100.0,0,0,,1,zac-minturn-1
Joel Monroe,2008-09-20,4,Minnesota,,Florida Atlantic,W,4,5,80.0,1,2,50.0,7,joel-monroe-1
Thomas Morstead,2008-09-20,4,Southern Methodist,,Texas Christian,L,1,1,100.0,0,0,,1,thomas-morstead-1
Trent Mossbrucker,2008-09-20,4,Iowa,@,Pittsburgh,L,1,1,100.0,2,2,100.0,7,trent-mossbrucker-1
Daniel Murray,2008-09-20,4,Iowa,@,Pittsburgh,L,1,1,100.0,0,1,0.0,1,daniel-murray-1
Brad Oestriecher,2008-09-20,3,Louisiana Tech,,Southeastern Louisiana,W,5,5,100.0,2,3,66.7,11,brad-oestriecher-1
Aaron Opelt,2008-09-20,3,Toledo,,Fresno State,L,0,1,0.0,0,0,,0,aaron-opelt-1
Nathan Parseghian,2008-09-20,4,Miami (OH),@,Cincinnati,L,2,2,100.0,2,2,100.0,8,nathan-parseghian-1
Mitch Payne,2008-09-20,4,Brigham Young,,Wyoming,W,5,6,83.3,0,0,,5,mitch-payne-1
Jonathan Phillips,2008-09-20,3,Florida,@,Tennessee,W,3,3,100.0,3,3,100.0,12,jonathan-phillips-1
John Potter,2008-09-20,4,Western Michigan,,Tennessee Tech,W,5,6,83.3,0,0,,5,john-potter-1
Ryan Pretorius,2008-09-20,4,Ohio State,,Troy,W,4,4,100.0,0,0,,4,ryan-pretorius-1
A.J. Principe,2008-09-20,4,Buffalo,@,Missouri,L,3,3,100.0,0,0,,3,aj-principe-1
Matt Reagan,2008-09-20,4,Memphis,,Nicholls State,W,4,4,100.0,1,2,50.0,7,matt-reagan-1
Nate Reed,2008-09-20,4,Kent State,@,Louisiana,L,3,3,100.0,0,0,,3,nate-reed-1
Dustin Rivest,2008-09-20,3,Florida International,,South Florida,L,1,1,100.0,0,1,0.0,1,dustin-rivest-1
Jake Rogers,2008-09-20,3,Cincinnati,,Miami (OH),W,6,6,100.0,1,1,100.0,9,jake-rogers-1
Louie Sakoda,2008-09-20,4,Utah,@,Air Force,W,4,4,100.0,0,2,0.0,4,louie-sakoda-1
Mike Salerno,2008-09-20,3,Northern Illinois,,Indiana State,W,6,6,100.0,2,2,100.0,12,mike-salerno-1
Patrick Shadle,2008-09-20,4,Syracuse,,Northeastern,W,3,3,100.0,3,3,100.0,12,patrick-shadle-1
Joshua Shene,2008-09-20,4,Mississippi,,Vanderbilt,L,2,2,100.0,1,2,50.0,5,joshua-shene-1
Tanner Siewert,2008-09-20,4,Western Kentucky,,Murray State,W,4,5,80.0,3,3,100.0,13,tanner-siewert-1
Jason Smith,2008-09-20,3,Colorado State,,Houston,W,2,2,100.0,0,0,,2,jason-smith-2
Austin Starr,2008-09-20,3,Indiana,,Ball State,L,2,2,100.0,2,3,66.7,8,austin-starr-1
Alex Steigerwald,2008-09-20,3,Toledo,,Fresno State,L,6,6,100.0,2,2,100.0,12,alex-steigerwald-1
Jared Strubeck,2008-09-20,4,San Jose State,@,Stanford,L,1,1,100.0,1,2,50.0,4,jared-strubeck-1
Ryan Succop,2008-09-20,4,South Carolina,,Wofford,W,2,2,100.0,3,3,100.0,11,ryan-succop-1
Chris Summers,2008-09-20,3,Purdue,,Central Michigan,W,3,3,100.0,1,1,100.0,6,chris-summers-1
Brett Swenson,2008-09-20,4,Michigan State,,Notre Dame,W,2,2,100.0,3,3,100.0,11,brett-swenson-1
San San Te,2008-09-20,3,Rutgers,@,Navy,L,3,3,100.0,0,0,,3,san-san-te-1
Alex Tejada,2008-09-20,3,Arkansas,,Alabama,L,2,2,100.0,0,0,,2,alex-tejada-1
Ross Thevenot,2008-09-20,3,Tulane,,Louisiana-Monroe,W,3,3,100.0,1,1,100.0,6,ross-thevenot-1
Leigh Tiffin,2008-09-20,4,Alabama,@,Arkansas,W,7,7,100.0,0,0,,7,leigh-tiffin-1
Jarod Tracy,2008-09-20,3,Tulsa,,New Mexico,W,8,8,100.0,0,0,,8,jarod-tracy-1
Amado Villarreal,2008-09-20,4,Northwestern,,Ohio,W,1,1,100.0,3,3,100.0,10,amado-villarreal-1
Brandon Walker,2008-09-20,3,Notre Dame,@,Michigan State,L,1,1,100.0,0,2,0.0,1,brandon-walker-1
Blair Walsh,2008-09-20,4,Georgia,@,Arizona State,W,3,3,100.0,2,3,66.7,9,blair-walsh-1
Tyler Warner,2008-09-20,4,Marshall,@,Southern Mississippi,W,4,4,100.0,2,2,100.0,10,tyler-warner-1
Swayze Waters,2008-09-20,4,Alabama-Birmingham,,Alabama State,W,6,6,100.0,1,3,33.3,9,swayze-waters-1
Kyle Watson,2008-09-20,4,Nevada-Las Vegas,,Iowa State,W,3,3,100.0,0,0,,3,kyle-watson-1
Thomas Weber,2008-09-20,4,Arizona State,,Georgia,L,1,1,100.0,1,1,100.0,4,thomas-weber-1
Jeff Wolfert,2008-09-20,4,Missouri,,Buffalo,W,4,4,100.0,2,3,66.7,10,jeff-wolfert-1
Jay Wooten,2008-09-20,3,North Carolina,,Virginia Tech,L,2,2,100.0,1,2,50.0,5,jay-wooten-1
Aaron Zagory,2008-09-20,4,Stanford,,San Jose State,W,2,2,100.0,3,3,100.0,11,aaron-zagory-1
David Buehler,2008-09-25,3,Southern California,@,Oregon State,L,3,3,100.0,0,0,,3,david-buehler-1
Thomas Morstead,2008-09-25,5,Southern Methodist,@,Tulane,L,3,3,100.0,2,3,66.7,9,thomas-morstead-1
Sean Sehnem,2008-09-25,4,Oregon State,,Southern California,W,3,4,75.0,0,1,0.0,3,sean-sehnem-1
Ross Thevenot,2008-09-25,4,Tulane,,Southern Methodist,W,4,4,100.0,2,2,100.0,10,ross-thevenot-1
Tony Ciaravino,2008-09-26,5,Connecticut,@,Louisville,W,2,2,100.0,2,2,100.0,8,tony-ciaravino-1
Tim Dougherty,2008-09-26,4,Louisville,,Connecticut,L,3,3,100.0,0,0,,3,tim-dougherty-1
Greg Abilheira,2008-09-27,4,Boston College,,Rhode Island,W,1,1,100.0,0,0,,1,greg-abilheira-1
Andrew Aguila,2008-09-27,5,Central Michigan,,Buffalo,W,3,3,100.0,2,2,100.0,9,andrew-aguila-1
James Aho,2008-09-27,5,New Mexico,@,New Mexico State,W,2,2,100.0,3,3,100.0,11,james-aho-1
Tino Amancio,2008-09-27,5,Idaho,@,San Diego State,L,2,2,100.0,1,1,100.0,5,tino-amancio-1
Steve Aponavicius,2008-09-27,4,Boston College,,Rhode Island,W,5,5,100.0,0,0,,5,steve-aponavicius-1
Josh Arauco,2008-09-27,5,Arkansas State,@,Memphis,L,2,2,100.0,1,1,100.0,5,josh-arauco-1
Dan Bailey,2008-09-27,4,Oklahoma State,,Troy,W,7,7,100.0,2,2,100.0,13,dan-bailey-1
Ryan Bailey,2008-09-27,4,Texas,,Arkansas,W,1,1,100.0,0,0,,1,ryan-bailey-1
Richie Bean,2008-09-27,4,Texas A&M,,Army,W,3,3,100.0,0,0,,3,richie-bean-1
Ben Bell,2008-09-27,5,Houston,@,East Carolina,W,5,5,100.0,2,4,50.0,11,ben-bell-1
Maikon Bonani,2008-09-27,5,South Florida,@,North Carolina State,W,4,4,100.0,3,4,75.0,13,maikon-bonani-1
Matt Bosher,2008-09-27,4,Miami (FL),,North Carolina,L,3,3,100.0,1,2,50.0,6,matt-bosher-1
Mark Buchholz,2008-09-27,5,Clemson,,Maryland,L,2,2,100.0,1,1,100.0,5,mark-buchholz-1
Wes Byrum,2008-09-27,5,Auburn,,Tennessee,W,2,2,100.0,0,1,0.0,2,wes-byrum-1
Adam Carlson,2008-09-27,5,Mississippi State,@,Louisiana State,L,3,3,100.0,1,1,100.0,6,adam-carlson-1
Nick Cattoi,2008-09-27,4,Central Florida,@,Texas-El Paso,L,1,2,50.0,0,0,,1,nick-cattoi-1
Josh Czajkowski,2008-09-27,5,North Carolina State,,South Florida,L,1,1,100.0,1,1,100.0,4,josh-czajkowski-1
Colt David,2008-09-27,4,Louisiana State,,Mississippi State,W,4,4,100.0,2,2,100.0,10,colt-david-1
Adam Demarco,2008-09-27,4,Army,@,Texas A&M,L,2,2,100.0,0,0,,2,adam-demarco-1
Drew Edmiston,2008-09-27,4,Louisiana,@,Kansas State,L,4,5,80.0,1,1,100.0,7,drew-edmiston-1
Obi Egekeze,2008-09-27,5,Maryland,@,Clemson,W,2,2,100.0,2,2,100.0,8,obi-egekeze-1
Matt Eller,2008-09-27,4,Illinois,@,Penn State,L,3,3,100.0,1,2,50.0,6,matt-eller-1
Ross Evans,2008-09-27,5,Texas Christian,@,Oklahoma,L,1,1,100.0,1,1,100.0,4,ross-evans-1
Matt Evensen,2008-09-27,5,Oregon,@,Washington State,W,7,7,100.0,0,0,,7,matt-evensen-1
Clark Fangmeier,2008-09-27,5,Rice,,North Texas,W,11,11,100.0,0,0,,11,clark-fangmeier-1
Morgan Flint,2008-09-27,5,Oregon,@,Washington State,W,2,2,100.0,0,0,,2,morgan-flint-1
Kai Forbath,2008-09-27,4,UCLA,,Fresno State,L,2,3,66.7,3,3,100.0,11,kai-forbath-1
Graham Gano,2008-09-27,4,Florida State,,Colorado,W,4,4,100.0,3,3,100.0,13,graham-gano-1
Sam Glusman,2008-09-27,4,Troy,@,Oklahoma State,L,3,3,100.0,1,1,100.0,6,sam-glusman-1
Kevin Goessling,2008-09-27,4,Fresno State,@,UCLA,W,3,4,75.0,1,1,100.0,6,kevin-goessling-1
Aric Goodman,2008-09-27,4,Colorado,@,Florida State,L,3,3,100.0,0,1,0.0,3,aric-goodman-1
Nico Grasu,2008-09-27,5,Washington State,,Oregon,L,2,2,100.0,0,1,0.0,2,nico-grasu-1
Shay Haddock,2008-09-27,4,Arkansas,@,Texas,L,1,1,100.0,1,1,100.0,4,shay-haddock-1
Matt Harmon,2008-09-27,5,Navy,@,Wake Forest,W,3,3,100.0,1,1,100.0,6,matt-harmon-2
Ben Hartman,2008-09-27,5,East Carolina,,Houston,L,3,3,100.0,1,1,100.0,6,ben-hartman-1
Alex Henery,2008-09-27,4,Nebraska,,Virginia Tech,L,3,3,100.0,1,1,100.0,6,alex-henery-1
Kyle Hughes,2008-09-27,3,New Mexico State,,New Mexico,L,3,3,100.0,1,2,50.0,6,kyle-hughes-1
Igor Iveljic,2008-09-27,5,Akron,,Cincinnati,L,0,1,0.0,1,2,50.0,3,igor-iveljic-1
Ben Jaekle,2008-09-27,5,Nevada-Las Vegas,,Nevada,L,1,1,100.0,2,2,100.0,7,ben-jaekle-1
Brett Jaekle,2008-09-27,4,Nevada,@,Nevada-Las Vegas,W,7,7,100.0,0,0,,7,brett-jaekle-1
Dan Kelly,2008-09-27,4,Hawaii,,San Jose State,L,2,2,100.0,1,2,50.0,5,dan-kelly-1
Kevin Kelly,2008-09-27,5,Penn State,,Illinois,W,5,5,100.0,1,1,100.0,8,kevin-kelly-1
Dustin Keys,2008-09-27,5,Virginia Tech,@,Nebraska,W,3,3,100.0,4,4,100.0,15,dustin-keys-1
Jeremy Knott,2008-09-27,4,North Texas,@,Rice,L,2,3,66.7,0,1,0.0,2,jeremy-knott-1
