Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Jay Bowdry,2016-09-24,4,Georgia Southern,@,Western Michigan,L,1,17,17.0,0,jay-bowdry-1
Denzal Brantley,2016-09-24,4,Idaho,@,Nevada-Las Vegas,W,4,86,21.5,0,denzal-brantley-1
Matt Breida,2016-09-24,4,Georgia Southern,@,Western Michigan,L,1,22,22.0,0,matt-breida-1
Gerold Bright,2016-09-24,4,Utah State,,Air Force,L,1,20,20.0,0,gerold-bright-1
Tre Bryant,2016-09-24,4,Nebraska,@,Northwestern,W,1,21,21.0,0,tre-bryant-1
Raymond Calais,2016-09-24,4,Louisiana,@,Tulane,L,2,43,21.5,0,raymond-calais-1
D.J. Calhoun,2016-09-24,4,Arizona State,,California,W,1,42,42.0,1,dj-calhoun-1
Ernest Calhoun,2016-09-24,4,Kent State,@,Alabama,L,3,51,17.0,0,ernest-calhoun-1
Tyler Campbell,2016-09-24,4,Army,@,Buffalo,L,4,83,20.8,0,tyler-campbell-4
Jeff Carr,2016-09-24,4,Oklahoma State,@,Baylor,L,1,14,14.0,0,jeff-carr-2
Amari Coleman,2016-09-24,4,Central Michigan,@,Virginia,L,1,26,26.0,0,amari-coleman-1
Montay Crockett,2016-09-24,4,Georgia Southern,@,Western Michigan,L,3,68,22.7,0,montay-crockett-1
Keion Davis,2016-09-24,3,Marshall,,Louisville,L,6,135,22.5,0,keion-davis-1
Reggie Davis,2016-09-24,4,Georgia,@,Mississippi,L,2,60,30.0,0,reggie-davis-4
Seth Dawkins,2016-09-24,4,Louisville,@,Marshall,W,1,23,23.0,0,seth-dawkins-1
Jordan Eastling,2016-09-24,3,Texas State,,Houston,L,3,57,19.0,0,jordan-eastling-1
Van Edwards Jr.,2016-09-24,4,Akron,,Appalachian State,L,1,10,10.0,0,van-edwards-jr-1
Devon Edwards,2016-09-24,4,Duke,@,Notre Dame,W,1,21,21.0,0,devon-edwards-1
Jamarl Eiland,2016-09-24,3,Buffalo,,Army,W,2,33,16.5,0,jamarl-eiland-1
Brayden El-Bakri,2016-09-24,4,Brigham Young,N,West Virginia,L,1,10,10.0,0,brayden-el-bakri-1
Darrynton Evans,2016-09-24,4,Appalachian State,@,Akron,W,6,154,25.7,0,darrynton-evans-1
Chris Finke,2016-09-24,4,Notre Dame,,Duke,L,3,53,17.7,0,chris-finke-1
Johnathan Ford,2016-09-24,4,Auburn,,Louisiana State,W,1,25,25.0,0,johnathan-ford-1
Keith Ford,2016-09-24,4,Texas A&M,N,Arkansas,W,1,14,14.0,0,keith-ford-1
Jabir Frye,2016-09-24,4,Troy,,New Mexico State,W,2,126,63.0,1,jabir-frye-1
Tony Gaiter IV,2016-09-24,4,Florida International,,Central Florida,L,1,13,13.0,0,tony-gaiter-iv-1
Bailey Gaither,2016-09-24,4,San Jose State,@,Iowa State,L,3,58,19.3,0,bailey-gaither-1
Alex Gardner,2016-09-24,4,Florida International,,Central Florida,L,1,27,27.0,0,alex-gardner-2
Eli Gates,2016-09-24,3,Marshall,,Louisville,L,1,-3,-3.0,0,eli-gates-1
Cole Gest,2016-09-24,3,Indiana,,Wake Forest,L,2,42,21.0,0,cole-gest-1
Shelton Gibson,2016-09-24,3,West Virginia,N,Brigham Young,W,6,119,19.8,0,shelton-gibson-1
Tyquwan Glass,2016-09-24,4,Fresno State,,Tulsa,L,1,20,20.0,0,tyquwan-glass-1
Devin Glenn,2016-09-24,4,Tulane,,Louisiana,W,1,10,10.0,0,devin-glenn-1
Farrod Green,2016-09-24,4,Mississippi State,@,Massachusetts,W,1,12,12.0,0,farrod-green-1
Matt Hadley,2016-09-24,4,Brigham Young,N,West Virginia,L,1,41,41.0,0,matt-hadley-1
Johnathan Hawkins,2016-09-24,3,Buffalo,,Army,W,3,58,19.3,0,johnathan-hawkins-1
Carlos Henderson,2016-09-24,4,Louisiana Tech,@,Middle Tennessee State,L,1,18,18.0,0,carlos-henderson-1
Quadree Henderson,2016-09-24,4,Pittsburgh,@,North Carolina,L,4,128,32.0,0,quadree-henderson-1
Malik Henry,2016-09-24,4,Georgia Southern,@,Western Michigan,L,2,47,23.5,0,malik-henry-1
Aleva Hifo,2016-09-24,4,Brigham Young,N,West Virginia,L,2,64,32.0,0,aleva-hifo-1
Gregory Hogan,2016-09-24,4,New Mexico State,@,Troy,L,1,13,13.0,0,gregory-hogan-1
Brandon Holloway,2016-09-24,4,Mississippi State,@,Massachusetts,W,5,126,25.2,0,brandon-holloway-1
Larry Hope,2016-09-24,4,Akron,,Appalachian State,L,1,-1,-1.0,0,larry-hope-1
Khaleke Hudson,2016-09-24,4,Michigan,,Penn State,W,1,6,6.0,0,khaleke-hudson-1
Rachid Ibrahim,2016-09-24,4,Pittsburgh,@,North Carolina,L,1,-4,-4.0,0,rachid-ibrahim-1
Chris Jackson,2016-09-24,3,Marshall,,Louisville,L,1,23,23.0,0,chris-jackson-9
D'Ernest Johnson,2016-09-24,4,South Florida,,Florida State,L,1,16,16.0,0,dernest-johnson-1
Johnathon Johnson,2016-09-24,4,Missouri,,Delaware State,W,1,10,10.0,0,johnathon-johnson-2
KeeSean Johnson,2016-09-24,4,Fresno State,,Tulsa,L,1,21,21.0,0,keesean-johnson-1
Kerryon Johnson,2016-09-24,4,Auburn,,Louisiana State,W,1,21,21.0,0,kerryon-johnson-1
Tyrell Johnson,2016-09-24,4,Arizona,,Washington,L,1,4,4.0,0,tyrell-johnson-2
Willie Johnson,2016-09-24,3,Marshall,,Louisville,L,1,34,34.0,0,willie-johnson-5
Xavier Johnson,2016-09-24,4,South Alabama,,Nicholls State,W,4,129,32.3,1,xavier-johnson-1
Anthony Jones,2016-09-24,4,Florida International,,Central Florida,L,2,52,26.0,0,anthony-jones-8
Gary Jones,2016-09-24,4,Central Michigan,@,Virginia,L,1,15,15.0,0,gary-jones-1
Hayden Jones,2016-09-24,4,Central Florida,@,Florida International,W,1,22,22.0,0,hayden-jones-2
Austin Joyner,2016-09-24,4,Washington,@,Arizona,W,2,22,11.0,0,austin-joyner-1
Tony Julmisse,2016-09-24,4,Colorado,@,Oregon,W,1,8,8.0,0,tony-julmisse-1
Adrian Killins,2016-09-24,4,Central Florida,@,Florida International,W,2,49,24.5,0,adrian-killins-1
Malik Kimbrough,2016-09-24,3,Purdue,,Nevada,W,1,20,20.0,0,malik-kimbrough-1
D'Eriq King,2016-09-24,4,Houston,@,Texas State,W,2,130,65.0,1,deriq-king-1
Desmond King,2016-09-24,4,Iowa,@,Rutgers,W,1,45,45.0,0,desmond-king-1
Brian Lankford-Johnson,2016-09-24,3,Purdue,,Nevada,W,1,45,45.0,0,brian-lankford-johnson-1
Dallin Leavitt,2016-09-24,4,Utah State,,Air Force,L,1,13,13.0,0,dallin-leavitt-1
Jourdan Lewis,2016-09-24,4,Michigan,,Penn State,W,2,21,10.5,0,jourdan-lewis-1
T.J. Logan,2016-09-24,4,North Carolina,,Pittsburgh,W,3,51,17.0,0,tj-logan-1
Bishop Louie,2016-09-24,4,Tulsa,@,Fresno State,W,5,73,14.6,0,bishop-louie-1
Akeel Lynch,2016-09-24,4,Nevada,@,Purdue,L,1,19,19.0,0,akeel-lynch-1
Kevonn Mabon,2016-09-24,4,Ball State,@,Florida Atlantic,W,1,18,18.0,0,kevonn-mabon-1
Joey Magnifico,2016-09-24,3,Memphis,,Bowling Green State,W,1,5,5.0,0,joey-magnifico-1
Christian McCaffrey,2016-09-24,3,Stanford,@,UCLA,W,1,14,14.0,0,christian-mccaffrey-1
Brandon McDowell,2016-09-24,3,Texas State,,Houston,L,2,40,20.0,0,brandon-mcdowell-1
Spencer McInnis,2016-09-24,4,Miami (OH),@,Cincinnati,L,1,21,21.0,0,spencer-mcinnis-1
Torry McTyer,2016-09-24,4,Nevada-Las Vegas,,Idaho,L,2,40,20.0,0,torry-mctyer-1
Timothy McVey,2016-09-24,3,Air Force,@,Utah State,W,2,82,41.0,0,timothy-mcvey-1
Matt Merimee,2016-09-24,4,Miami (OH),@,Cincinnati,L,1,4,4.0,0,matt-merimee-1
Scott Miller,2016-09-24,4,Bowling Green State,@,Memphis,L,2,18,9.0,0,scott-miller-3
Elijah Mitchell,2016-09-24,4,Nevada,@,Purdue,L,2,34,17.0,0,elijah-mitchell-1
Chris Montgomery,2016-09-24,4,UNC Charlotte,@,Temple,L,8,141,17.6,0,chris-montgomery-3
Jordan Moore,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,1,12,12.0,0,jordan-moore-1
Kailo Moore,2016-09-24,4,Mississippi,,Georgia,W,1,20,20.0,0,kailo-moore-1
Thurman Morbley,2016-09-24,3,Texas State,,Houston,L,1,9,9.0,0,thurman-morbley-1
Jalen Myrick,2016-09-24,3,Minnesota,,Colorado State,W,2,35,17.5,0,jalen-myrick-1
Flynn Nagel,2016-09-24,4,Northwestern,,Nebraska,L,1,27,27.0,0,flynn-nagel-1
Charles Nelson,2016-09-24,4,Oregon,,Colorado,L,5,97,19.4,0,charles-nelson-2
Tony Nicholson,2016-09-24,4,Baylor,,Oklahoma State,W,3,36,12.0,0,tony-nicholson-1
Speedy Noil,2016-09-24,4,Texas A&M,N,Arkansas,W,3,70,23.3,0,speedy-noil-1
Kevin Nutt Jr.,2016-09-24,4,Colorado State,@,Minnesota,L,3,53,17.7,0,kevin-nutt-jr-1
Dejonte O'Neal,2016-09-24,4,Fresno State,,Tulsa,L,3,124,41.3,0,dejonte-oneal-1
Dare Ogunbowale,2016-09-24,4,Wisconsin,@,Michigan State,W,2,37,18.5,0,dare-ogunbowale-1
Lamical Perine,2016-09-24,4,Florida,@,Tennessee,L,1,14,14.0,0,lamical-perine-1
Darius Phillips,2016-09-24,4,Western Michigan,,Georgia Southern,W,3,130,43.3,1,darius-phillips-1
Tony Pollard,2016-09-24,3,Memphis,,Bowling Green State,W,1,39,39.0,0,tony-pollard-1
Rajah Preciado,2016-09-24,4,Baylor,,Oklahoma State,W,1,10,10.0,0,rajah-preciado-1
Kavious Price,2016-09-24,4,Kent State,@,Alabama,L,1,6,6.0,0,kavious-price-1
Byron Pringle,2016-09-24,3,Kansas State,,Missouri State,W,1,35,35.0,0,byron-pringle-1
Adam Pulsipher,2016-09-24,4,Brigham Young,N,West Virginia,L,1,6,6.0,0,adam-pulsipher-1
Michael Rector,2016-09-24,3,Stanford,@,UCLA,W,2,28,14.0,0,michael-rector-1
Joe Reed,2016-09-24,4,Virginia,,Central Michigan,W,3,88,29.3,0,joe-reed-4
Demario Richard,2016-09-24,4,Arizona State,,California,W,1,0,0.0,0,demario-richard-1
Sean Riley,2016-09-24,4,Syracuse,@,Connecticut,W,3,63,21.0,0,sean-riley-2
Demetris Robertson,2016-09-24,4,California,@,Arizona State,L,2,36,18.0,0,demetris-robertson-1
Isaiah Rodgers,2016-09-24,4,Massachusetts,,Mississippi State,L,9,182,20.2,0,isaiah-rodgers-1
Daryl Rollins Davis,2016-09-24,4,Arkansas State,,Central Arkansas,L,4,99,24.8,0,daryl-rollins-davis-1
John Ross,2016-09-24,4,Washington,@,Arizona,W,1,28,28.0,0,john-ross-1
Tyler Rouse,2016-09-24,4,Boston College,,Wagner,W,1,44,44.0,0,tyler-rouse-2
Barry Sanders,2016-09-24,4,Oklahoma State,@,Baylor,L,2,37,18.5,0,barry-sanders-2
C.J Sanders,2016-09-24,4,Notre Dame,,Duke,L,3,65,21.7,0,cj-sanders-1
Miles Sanders,2016-09-24,4,Penn State,@,Michigan,L,3,67,22.3,0,miles-sanders-1
Boston Scott,2016-09-24,4,Louisiana Tech,@,Middle Tennessee State,L,1,24,24.0,0,boston-scott-1
Brandon Scott,2016-09-24,4,Nevada,@,Purdue,L,1,0,0.0,0,brandon-scott-1
R.J. Shelton,2016-09-24,3,Michigan State,,Wisconsin,L,2,41,20.5,0,rj-shelton-1
Darrius Sims,2016-09-24,4,Vanderbilt,@,Western Kentucky,W,3,69,23.0,0,darrius-sims-1
Alfred Smith,2016-09-24,4,Louisiana Tech,@,Middle Tennessee State,L,3,68,22.7,0,alfred-smith-1
Benjamin Snell Jr.,2016-09-24,4,Kentucky,,South Carolina,W,1,32,32.0,0,benjamin-snell-jr-1
Darrell Stewart Jr.,2016-09-24,3,Michigan State,,Wisconsin,L,2,29,14.5,0,darrell-stewart-jr-1
Deon Stewart,2016-09-24,4,Arkansas,N,Texas A&M,L,1,15,15.0,0,deon-stewart-1
Greg Stroman,2016-09-24,4,Virginia Tech,,East Carolina,W,3,61,20.3,0,greg-stroman-1
Kesean Strong,2016-09-24,4,Old Dominion,,Texas-San Antonio,W,2,24,12.0,0,kesean-strong-1
James Summers,2016-09-24,4,East Carolina,@,Virginia Tech,L,3,61,20.3,0,james-summers-1
Raymond Taylor,2016-09-24,4,Tulsa,@,Fresno State,W,1,25,25.0,0,raymond-taylor-1
Jahad Thomas,2016-09-24,4,Temple,,UNC Charlotte,W,1,15,15.0,0,jahad-thomas-1
Maurice Thomas,2016-09-24,4,Miami (OH),@,Cincinnati,L,2,107,53.5,0,maurice-thomas-2
A.J. Turner,2016-09-24,4,South Carolina,@,Kentucky,L,2,38,19.0,0,aj-turner-2
Aregeros Turner,2016-09-24,4,Northern Illinois,,Western Illinois,L,2,42,21.0,0,aregeros-turner-1
Solomon Vault,2016-09-24,4,Northwestern,,Nebraska,L,2,57,28.5,0,solomon-vault-1
Jonathan Ward,2016-09-24,4,Central Michigan,@,Virginia,L,3,81,27.0,0,jonathan-ward-3
Tre Watson,2016-09-24,4,California,@,Arizona State,L,1,18,18.0,0,tre-watson-2
Terell West,2016-09-24,4,Middle Tennessee State,,Louisiana Tech,W,1,29,29.0,0,terell-west-1
Jaquan White,2016-09-24,4,Texas-El Paso,,Southern Mississippi,L,4,71,17.8,0,jaquan-white-1
Tim White,2016-09-24,4,Arizona State,,California,W,2,31,15.5,0,tim-white-1
Kermit Whitfield,2016-09-24,4,Florida State,@,South Florida,W,4,128,32.0,0,kermit-whitfield-1
Kerrith Whyte,2016-09-24,4,Florida Atlantic,,Ball State,L,4,97,24.3,0,kerrith-whyte-1
Devonte Williams,2016-09-24,3,Indiana,,Wake Forest,L,2,56,28.0,0,devonte-williams-1
Malik Williams,2016-09-24,4,Louisville,@,Marshall,W,2,48,24.0,0,malik-williams-1
Travon Williams,2016-09-24,4,Temple,,UNC Charlotte,W,2,37,18.5,0,travon-williams-1
Cedric Wilson,2016-09-24,3,Boise State,@,Oregon State,W,1,28,28.0,0,cedric-wilson-3
Shaun Wilson,2016-09-24,4,Duke,@,Notre Dame,W,4,163,40.8,1,shaun-wilson-1
Tyler Wilson,2016-09-24,4,North Texas,@,Rice,W,3,100,33.3,0,tyler-wilson-4
Brett Winnegan,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,4,68,17.0,0,brett-winnegan-1
Darren Woods Jr,2016-09-24,4,Nevada-Las Vegas,,Idaho,L,3,77,25.7,0,darren-woods-jr-1
Kenny Young,2016-09-24,4,Miami (OH),@,Cincinnati,L,1,24,24.0,0,kenny-young-2
Tyraiq Beals,2016-09-29,5,Connecticut,@,Houston,L,2,33,16.5,0,tyraiq-beals-1
Laquvionte Gonzalez,2016-09-29,4,Kansas,@,Texas Tech,L,2,41,20.5,0,laquvionte-gonzalez-1
D'Eriq King,2016-09-29,5,Houston,,Connecticut,W,1,21,21.0,0,deriq-king-1
Brice McAllister,2016-09-29,5,Connecticut,@,Houston,L,1,16,16.0,0,brice-mcallister-1
Emmanuel Moore,2016-09-29,4,Kansas,@,Texas Tech,L,1,18,18.0,0,emmanuel-moore-1
Terrence Alexander,2016-09-30,4,Stanford,@,Washington,L,1,4,4.0,0,terrence-alexander-1
Noor Davis,2016-09-30,4,Stanford,@,Washington,L,1,10,10.0,0,noor-davis-1
Aleva Hifo,2016-09-30,5,Brigham Young,,Toledo,W,8,148,18.5,0,aleva-hifo-1
Corey Jones,2016-09-30,4,Toledo,@,Brigham Young,L,2,34,17.0,0,corey-jones-3
Damion Jones-Moore,2016-09-30,4,Toledo,@,Brigham Young,L,1,1,1.0,0,damion-jones-moore-1
Christian McCaffrey,2016-09-30,4,Stanford,@,Washington,L,5,144,28.8,0,christian-mccaffrey-1
John Ross,2016-09-30,5,Washington,,Stanford,W,2,45,22.5,0,john-ross-1
Art Thompkins,2016-09-30,4,Toledo,@,Brigham Young,L,4,80,20.0,0,art-thompkins-1
Micah Abernathy,2016-10-01,5,Tennessee,@,Georgia,W,2,45,22.5,0,micah-abernathy-1
Ishmael Adams,2016-10-01,5,UCLA,,Arizona,W,1,52,52.0,0,ishmael-adams-1
Rodney Adams,2016-10-01,5,South Florida,@,Cincinnati,W,2,64,32.0,0,rodney-adams-1
Jaire Alexander,2016-10-01,5,Louisville,@,Clemson,L,1,14,14.0,0,jaire-alexander-1
James Allen,2016-10-01,5,Massachusetts,,Tulane,L,4,96,24.0,0,james-allen-4
John Armstrong,2016-10-01,5,Wake Forest,@,North Carolina State,L,1,7,7.0,0,john-armstrong-2
Dami Ayoola,2016-10-01,5,South Alabama,,San Diego State,W,1,21,21.0,0,dami-ayoola-1
Jeff Badet,2016-10-01,5,Kentucky,@,Alabama,L,2,54,27.0,0,jeff-badet-1
Jaylynn Bailey,2016-10-01,4,Oregon State,@,Colorado,L,1,35,35.0,0,jaylynn-bailey-1
Travion Banks,2016-10-01,5,Miami (OH),,Ohio,L,3,54,18.0,0,travion-banks-1
Kyle Belack,2016-10-01,5,Ohio,@,Miami (OH),W,2,47,23.5,0,kyle-belack-1
Evan Berry,2016-10-01,5,Tennessee,@,Georgia,W,3,75,25.0,0,evan-berry-1
Victor Bolden,2016-10-01,4,Oregon State,@,Colorado,L,2,45,22.5,0,victor-bolden-1
Mike Boone,2016-10-01,5,Cincinnati,,South Florida,L,5,114,22.8,0,mike-boone-2
Trevon Bradford,2016-10-01,4,Oregon State,@,Colorado,L,1,15,15.0,0,trevon-bradford-1
Denzal Brantley,2016-10-01,5,Idaho,,Troy,L,3,41,13.7,0,denzal-brantley-1
Tony Brooks-James,2016-10-01,5,Oregon,@,Washington State,L,2,40,20.0,0,tony-brooks-james-1
Tre Bryant,2016-10-01,5,Nebraska,,Illinois,W,1,30,30.0,0,tre-bryant-1
Ryan Buchholz,2016-10-01,5,Penn State,,Minnesota,W,1,0,0.0,0,ryan-buchholz-1
Parris Campbell,2016-10-01,4,Ohio State,,Rutgers,W,1,17,17.0,0,parris-campbell-1
Jaquil Capel,2016-10-01,5,Appalachian State,,Georgia State,W,1,14,14.0,0,jaquil-capel-1
Detrich Clark,2016-10-01,5,Colorado State,,Wyoming,L,3,63,21.0,0,detrich-clark-1
Steven Claude,2016-10-01,5,Wake Forest,@,North Carolina State,L,6,78,13.0,0,steven-claude-1
Bradley Clement,2016-10-01,5,Florida Atlantic,@,Florida International,L,1,11,11.0,0,bradley-clement-1
A.J. Coney,2016-10-01,5,Akron,@,Kent State,W,1,6,6.0,0,aj-coney-1
Josh Corcoran,2016-10-01,5,Northern Illinois,@,Ball State,W,1,19,19.0,0,josh-corcoran-1
Anthony Covington,2016-10-01,5,UNC Charlotte,,Old Dominion,L,2,45,22.5,0,anthony-covington-1
Carlos Davis,2016-10-01,5,Mississippi,,Memphis,W,2,35,17.5,0,carlos-davis-2
Keion Davis,2016-10-01,4,Marshall,@,Pittsburgh,L,3,50,16.7,0,keion-davis-1
Reggie Davis,2016-10-01,5,Georgia,,Tennessee,L,2,60,30.0,0,reggie-davis-4
Walden Davis,2016-10-01,5,Southern Mississippi,,Rice,W,1,21,21.0,0,walden-davis-1
Cam Denson,2016-10-01,5,Arizona,@,UCLA,L,4,72,18.0,0,cam-denson-1
Doroland Dorceus,2016-10-01,4,Memphis,@,Mississippi,L,1,4,4.0,0,doroland-dorceus-1
Vanel Dossous,2016-10-01,5,Bowling Green State,,Eastern Michigan,L,1,15,15.0,0,vanel-dossous-1
Brendan Douglas,2016-10-01,5,Georgia,,Tennessee,L,1,0,0.0,0,brendan-douglas-1
Devin Duvernay,2016-10-01,4,Texas,@,Oklahoma State,L,7,143,20.4,0,devin-duvernay-1
Jordan Eastling,2016-10-01,4,Texas State,,Incarnate Word,W,3,65,21.7,0,jordan-eastling-1
Van Edwards Jr.,2016-10-01,5,Akron,@,Kent State,W,4,156,39.0,0,van-edwards-jr-1
Nashon Ellerbe,2016-10-01,5,Rice,@,Southern Mississippi,L,2,57,28.5,0,nashon-ellerbe-1
Justin Evans,2016-10-01,5,Texas A&M,@,South Carolina,W,3,79,26.3,0,justin-evans-1
Tavien Feaster,2016-10-01,5,Clemson,,Louisville,W,5,98,19.6,0,tavien-feaster-1
Andy Flusche,2016-10-01,5,North Texas,,Middle Tennessee State,L,1,11,11.0,0,andy-flusche-1
Johnathan Ford,2016-10-01,5,Auburn,,Louisiana-Monroe,W,1,19,19.0,0,johnathan-ford-1
Kendrick Foster,2016-10-01,4,Illinois,@,Nebraska,L,1,25,25.0,0,kendrick-foster-1
Jabir Frye,2016-10-01,5,Troy,@,Idaho,W,1,19,19.0,0,jabir-frye-1
Tony Gaiter IV,2016-10-01,5,Florida International,,Florida Atlantic,W,1,27,27.0,0,tony-gaiter-iv-1
Alex Gardner,2016-10-01,5,Florida International,,Florida Atlantic,W,1,15,15.0,0,alex-gardner-2
Shelton Gibson,2016-10-01,4,West Virginia,,Kansas State,W,3,56,18.7,0,shelton-gibson-1
Tyquwan Glass,2016-10-01,5,Fresno State,@,Nevada-Las Vegas,L,2,34,17.0,0,tyquwan-glass-1
Devin Glenn,2016-10-01,5,Tulane,@,Massachusetts,W,2,43,21.5,0,devin-glenn-1
Randall Goforth,2016-10-01,5,UCLA,,Arizona,W,1,50,50.0,0,randall-goforth-1
Tyrell Goodman,2016-10-01,5,Akron,@,Kent State,W,1,16,16.0,0,tyrell-goodman-1
Justin Goodwin,2016-10-01,5,Rutgers,@,Ohio State,L,1,10,10.0,0,justin-goodwin-1
Isaiah Graham,2016-10-01,5,Texas Christian,,Oklahoma,L,3,60,20.0,0,isaiah-graham-1
Deante' Gray,2016-10-01,5,Texas Christian,,Oklahoma,L,1,27,27.0,0,deante-gray-1
Darian Green,2016-10-01,5,Ball State,,Northern Illinois,L,4,73,18.3,0,darian-green-1
Marcus Green,2016-10-01,4,Louisiana-Monroe,@,Auburn,L,1,23,23.0,0,marcus-green-6
Brian Hardy,2016-10-01,5,East Carolina,,Central Florida,L,1,8,8.0,0,brian-hardy-1
Isaiah Harper,2016-10-01,5,Old Dominion,@,UNC Charlotte,W,1,0,0.0,0,isaiah-harper-1
Paul Harris,2016-10-01,5,Hawaii,,Nevada,W,1,13,13.0,0,paul-harris-3
JaMycal Hasty,2016-10-01,5,Baylor,@,Iowa State,W,2,34,17.0,0,jamycal-hasty-1
Johnathan Hawkins,2016-10-01,4,Buffalo,@,Boston College,L,2,16,8.0,0,johnathan-hawkins-1
Jahray Hayes,2016-10-01,5,Central Michigan,,Western Michigan,L,2,33,16.5,0,jahray-hayes-1
Quadree Henderson,2016-10-01,5,Pittsburgh,,Marshall,W,1,23,23.0,0,quadree-henderson-1
Justen Hervey,2016-10-01,5,Utah State,@,Boise State,L,1,5,5.0,0,justen-hervey-1
Josh Hicks,2016-10-01,5,Rutgers,@,Ohio State,L,6,77,12.8,0,josh-hicks-1
Nyheim Hines,2016-10-01,4,North Carolina State,,Wake Forest,W,3,55,18.3,0,nyheim-hines-1
Gregory Hogan,2016-10-01,5,New Mexico State,,Louisiana,W,2,39,19.5,0,gregory-hogan-1
Tyre'Oune Holmes,2016-10-01,5,Southern Mississippi,,Rice,W,1,5,5.0,0,tyreoune-holmes-1
Hussein Howe,2016-10-01,5,East Carolina,,Central Florida,L,1,17,17.0,0,hussein-howe-1
Garrett Hudson,2016-10-01,4,Purdue,@,Maryland,L,2,32,16.0,0,garrett-hudson-1
Jordan Huff,2016-10-01,5,Northern Illinois,@,Ball State,W,3,78,26.0,0,jordan-huff-1
Nate Iese,2016-10-01,5,UCLA,,Arizona,W,1,2,2.0,0,nate-iese-1
Adoree Jackson,2016-10-01,5,Southern California,,Arizona State,W,3,62,20.7,0,adoree-jackson-1
Johnathon Johnson,2016-10-01,5,Missouri,@,Louisiana State,L,3,49,16.3,0,johnathon-johnson-2
KeeSean Johnson,2016-10-01,5,Fresno State,@,Nevada-Las Vegas,L,1,20,20.0,0,keesean-johnson-1
Kevin Johnson,2016-10-01,5,Southern Methodist,@,Temple,L,6,99,16.5,0,kevin-johnson-13
Willie Johnson,2016-10-01,4,Marshall,@,Pittsburgh,L,2,51,25.5,0,willie-johnson-5
Randle Jones,2016-10-01,5,Temple,,Southern Methodist,W,2,42,21.0,0,randle-jones-1
Jamire Jordan,2016-10-01,5,Fresno State,@,Nevada-Las Vegas,L,3,70,23.3,0,jamire-jordan-1
Tony Julmisse,2016-10-01,5,Colorado,,Oregon State,W,1,33,33.0,0,tony-julmisse-1
Adrian Killins,2016-10-01,5,Central Florida,@,East Carolina,W,1,100,100.0,1,adrian-killins-1
Malik Kimbrough,2016-10-01,4,Purdue,@,Maryland,L,4,71,17.8,0,malik-kimbrough-1
Desmond King,2016-10-01,5,Iowa,,Northwestern,L,3,85,28.3,0,desmond-king-1
Sihiem King,2016-10-01,5,Kentucky,@,Alabama,L,1,25,25.0,0,sihiem-king-1
Deandre Lane,2016-10-01,4,Maryland,,Purdue,W,1,12,12.0,0,deandre-lane-1
Quinton Lane,2016-10-01,5,South Alabama,,San Diego State,W,1,18,18.0,0,quinton-lane-1
Brian Lankford-Johnson,2016-10-01,4,Purdue,@,Maryland,L,2,34,17.0,0,brian-lankford-johnson-1
Eric Lemke,2016-10-01,5,Idaho,,Troy,L,1,8,8.0,0,eric-lemke-1
Kahlil Lewis,2016-10-01,5,Cincinnati,,South Florida,L,1,17,17.0,0,kahlil-lewis-1
William Likely,2016-10-01,4,Maryland,,Purdue,W,1,39,39.0,0,william-likely-1
T.J. Logan,2016-10-01,5,North Carolina,@,Florida State,W,1,21,21.0,0,tj-logan-1
Kevonn Mabon,2016-10-01,5,Ball State,,Northern Illinois,L,2,59,29.5,0,kevonn-mabon-1
Tyler Mabry,2016-10-01,4,Buffalo,@,Boston College,L,1,0,0.0,0,tyler-mabry-2
Avonte Maddox,2016-10-01,5,Pittsburgh,,Marshall,W,1,20,20.0,0,avonte-maddox-1
Xavian Marks,2016-10-01,5,Alabama,,Kentucky,W,2,33,16.5,0,xavian-marks-1
Kwesi Mashack,2016-10-01,5,Arizona,@,UCLA,L,1,22,22.0,0,kwesi-mashack-1
D.J. May,2016-10-01,5,Wyoming,@,Colorado State,W,2,40,20.0,0,dj-may-1
Riley McCarron,2016-10-01,5,Iowa,,Northwestern,L,1,54,54.0,0,riley-mccarron-1
Troy McCormick,2016-10-01,5,Utah,@,California,L,1,19,19.0,0,troy-mccormick-1
Marcus McGill,2016-10-01,4,Buffalo,@,Boston College,L,1,18,18.0,0,marcus-mcgill-1
Jeremy McNichols,2016-10-01,4,Boise State,,Utah State,W,1,21,21.0,0,jeremy-mcnichols-1
Timothy McVey,2016-10-01,4,Air Force,,Navy,W,1,18,18.0,0,timothy-mcvey-1
Scott Miller,2016-10-01,5,Bowling Green State,,Eastern Michigan,L,1,8,8.0,0,scott-miller-3
Elijah Mitchell,2016-10-01,5,Nevada,@,Hawaii,L,3,84,28.0,0,elijah-mitchell-1
Jordan Mitchell,2016-10-01,5,Southern Mississippi,,Rice,W,2,57,28.5,0,jordan-mitchell-1
Steven Mitchell,2016-10-01,5,Southern California,,Arizona State,W,1,32,32.0,0,steven-mitchell-1
Joe Mixon,2016-10-01,4,Oklahoma,@,Texas Christian,W,2,46,23.0,0,joe-mixon-1
Chris Montgomery,2016-10-01,5,UNC Charlotte,,Old Dominion,L,7,110,15.7,0,chris-montgomery-3
