"Player","Date","G","School","Loc","Opponent","WL","Tackle Solo","Tackle Assist","Tackle Tot","Tackle For Loss","Sack","unique_id"
"Davon Tucker","2017-09-23",4,"Western Michigan",,"Wagner","W",2,0,2,0,0,"davon-tucker-1"
"Jacob Tuioti-Mariner","2017-09-23",4,"UCLA","@","Stanford","L",0,1,1,0,0,"jacob-tuioti-mariner-1"
"Kemoko Turay","2017-09-23",4,"Rutgers","@","Nebraska","L",2,6,8,0,0,"kemoko-turay-1"
"Andre Turner","2017-09-23",4,"Western Michigan",,"Wagner","W",2,0,2,1,0,"andre-turner-1"
"Corey Turner","2017-09-23",4,"Louisiana",,"Louisiana-Monroe","L",8,2,10,1,0,"corey-turner-2"
"DJ Turner","2017-09-23",3,"Maryland",,"Central Florida","L",1,0,1,0,0,"dj-turner-1"
"Ezekiel Turner","2017-09-23",4,"Washington","@","Colorado","W",3,1,4,0,0,"ezekiel-turner-1"
"Julius Turner","2017-09-23",4,"Rutgers","@","Nebraska","L",0,1,1,0,0,"julius-turner-1"
"Payton Turner","2017-09-23",3,"Houston",,"Texas Tech","L",1,1,2,0,0,"payton-turner-1"
"Trey Turner","2017-09-23",4,"California",,"Southern California","L",0,1,1,0,0,"trey-turner-1"
"Tyree Turner","2017-09-23",4,"South Alabama",,"Idaho","L",0,4,4,1,1,"tyree-turner-1"
"Brandon Tyson","2017-09-23",4,"Old Dominion","@","Virginia Tech","L",0,2,2,0,0,"brandon-tyson-1"
"Melvin Tyus","2017-09-23",4,"Troy",,"Akron","W",2,2,4,0,0,"melvin-tyus-1"
"Kolo Uasike","2017-09-23",3,"Nevada-Las Vegas","@","Ohio State","L",0,1,1,0,0,"kolo-uasike-1"
"Mohelika Uasike","2017-09-23",4,"Utah State","@","San Jose State","W",1,1,2,0,0,"mohelika-uasike-1"
"Trey Udoffia","2017-09-23",4,"Colorado",,"Washington","L",4,0,4,0,0,"trey-udoffia-1"
"Franklin Uesi","2017-09-23",3,"Texas-San Antonio","@","Texas State","W",0,1,1,0,0,"franklin-uesi-1"
"Nick Uretsky","2017-09-23",4,"Rice",,"Florida International","L",3,0,3,1,0,"nick-uretsky-1"
"Markell Utsey","2017-09-23",4,"Missouri",,"Auburn","L",1,0,1,0,0,"markell-utsey-1"
"Austin Valdez","2017-09-23",4,"Syracuse","@","Louisiana State","L",1,3,4,0.5,0.5,"austin-valdez-1"
"Levarious Varnado","2017-09-23",4,"Louisiana",,"Louisiana-Monroe","L",4,0,4,0,0,"levarious-varnado-1"
"T.J. Vasher","2017-09-23",3,"Texas Tech","@","Houston","W",0,1,1,0.5,0,"tj-vasher-1"
"Donte Vaughn","2017-09-23",4,"Notre Dame","@","Michigan State","W",3,0,3,0,0,"donte-vaughn-1"
"Aaren Vaughns","2017-09-23",4,"Utah State","@","San Jose State","W",1,0,1,0,0,"aaren-vaughns-1"
"Verkedric Vaughns","2017-09-23",4,"Baylor",,"Oklahoma","L",2,0,2,0,0,"verkedric-vaughns-1"
"Vita Vea","2017-09-23",4,"Washington","@","Colorado","W",1,3,4,0,0,"vita-vea-1"
"Jaylen Veasley","2017-09-23",3,"Louisiana-Monroe","@","Louisiana","W",1,3,4,0.5,0.5,"jaylen-veasley-1"
"Alonso Vera","2017-09-23",4,"California",,"Southern California","L",0,1,1,0,0,"alonso-vera-1"
"Shaquille Vereen","2017-09-23",3,"Air Force",,"San Diego State","L",3,0,3,0,0,"shaquille-vereen-1"
"Kendal Vickers","2017-09-23",4,"Tennessee",,"Massachusetts","W",1,4,5,1,0.5,"kendal-vickers-1"
"Azeem Victor","2017-09-23",4,"Washington","@","Colorado","W",7,3,10,1,1,"azeem-victor-1"
"Myles Vigne","2017-09-23",4,"New Mexico State",,"Texas-El Paso","W",0,3,3,0.5,0,"myles-vigne-1"
"Kindle Vildor","2017-09-23",3,"Georgia Southern","@","Indiana","L",0,1,1,0,0,"kindle-vildor-1"
"Kary Vincent Jr.","2017-09-23",4,"Louisiana State",,"Syracuse","W",1,2,3,0,0,"kary-vincent-jr-1"
"Tyree Vines","2017-09-23",4,"South Alabama",,"Idaho","L",1,0,1,0,0,"tyree-vines-1"
"Hal Vinson","2017-09-23",4,"Texas State",,"Texas-San Antonio","L",1,1,2,0,0,"hal-vinson-1"
"John Voit","2017-09-23",4,"Army","@","Tulane","L",1,0,1,0,0,"john-voit-1"
"Jashon Waddy","2017-09-23",4,"Texas State",,"Texas-San Antonio","L",2,2,4,0,0,"jashon-waddy-1"
"Randy Wade","2017-09-23",3,"Georgia Southern","@","Indiana","L",3,0,3,0,0,"randy-wade-1"
"Rick Wade","2017-09-23",4,"UCLA","@","Stanford","L",0,6,6,1,0,"rick-wade-1"
"Jaleel Wadood","2017-09-23",4,"UCLA","@","Stanford","L",6,5,11,0,0,"jaleel-wadood-1"
"Nehemiah Wagner","2017-09-23",3,"Arkansas State","@","Southern Methodist","L",1,0,1,0,0,"nehemiah-wagner-1"
"Cavon Walker","2017-09-23",3,"Maryland",,"Central Florida","L",1,0,1,0,0,"cavon-walker-1"
"D'Andre Walker","2017-09-23",4,"Georgia",,"Mississippi State","W",2,0,2,0,0,"dandre-walker-1"
"Ricky Walker","2017-09-23",4,"Virginia Tech",,"Old Dominion","W",1,4,5,0,0,"ricky-walker-2"
"Shelby Walker","2017-09-23",4,"Southern Methodist",,"Arkansas State","W",1,0,1,0,0,"shelby-walker-1"
"Tracy Walker","2017-09-23",4,"Louisiana",,"Louisiana-Monroe","L",2,1,3,0,0,"tracy-walker-1"
"Zeke Walker","2017-09-23",3,"Indiana",,"Georgia Southern","W",2,1,3,0,0,"zeke-walker-1"
"Deuce Wallace","2017-09-23",4,"Louisiana",,"Louisiana-Monroe","L",1,0,1,0,0,"deuce-wallace-1"
"Levi Wallace","2017-09-23",4,"Alabama","@","Vanderbilt","W",0,1,1,0,0,"levi-wallace-1"
"Cole Walterscheid","2017-09-23",4,"Oklahoma State",,"Texas Christian","L",2,0,2,2,0,"cole-walterscheid-1"
"Jared Wangler","2017-09-23",4,"Michigan","@","Purdue","W",1,0,1,0,0,"jared-wangler-1"
"Charvarius Ward","2017-09-23",4,"Middle Tennessee State",,"Bowling Green State","W",2,1,3,1,1,"charvarius-ward-1"
"D.J. Ward","2017-09-23",4,"Oklahoma","@","Baylor","W",2,2,4,1,0.5,"dj-ward-1"
"Denzel Ward","2017-09-23",4,"Ohio State",,"Nevada-Las Vegas","W",2,1,3,1,0,"denzel-ward-3"
"Kevin Ward","2017-09-23",4,"Iowa",,"Penn State","L",0,2,2,0,0,"kevin-ward-4"
"Marcus Ward","2017-09-23",4,"Western Kentucky",,"Ball State","W",3,0,3,0,0,"marcus-ward-1"
"Tim Ward","2017-09-23",4,"Old Dominion","@","Virginia Tech","L",1,2,3,1,1,"tim-ward-1"
"Denzil Ware","2017-09-23",4,"Kentucky",,"Florida","L",2,5,7,1,0,"denzil-ware-1"
"Jusstis Warren","2017-09-23",4,"Washington","@","Colorado","W",0,1,1,0,0,"jusstis-warren-1"
"Nigel Warrior","2017-09-23",4,"Tennessee",,"Massachusetts","W",1,2,3,0,0,"nigel-warrior-1"
"Broderick Washington","2017-09-23",3,"Texas Tech","@","Houston","W",1,2,3,0,0,"broderick-washington-1"
"Dae'Von Washington","2017-09-23",4,"Louisiana Tech","@","South Carolina","L",2,0,2,1,0,"daevon-washington-1"
"Eldrick Washington","2017-09-23",4,"Tulane",,"Army","W",1,4,5,0,0,"eldrick-washington-1"
"Nick Washington","2017-09-23",3,"Florida","@","Kentucky","W",3,3,6,0,0,"nick-washington-1"
"Trumaine Washington","2017-09-23",4,"Louisville",,"Kent State","W",2,1,3,0,0,"trumaine-washington-1"
"Scott Washle","2017-09-23",4,"Army","@","Tulane","L",0,1,1,0,0,"scott-washle-1"
"Nick Watkins","2017-09-23",4,"Notre Dame","@","Michigan State","W",1,2,3,0,0,"nick-watkins-2"
"Fitz Wattley","2017-09-23",3,"Coastal Carolina",,"Western Illinois","L",5,6,11,0.5,0,"fitz-wattley-1"
"Armani Watts","2017-09-23",4,"Texas A&M","N","Arkansas","W",5,3,8,1,0,"armani-watts-1"
"Bryce Watts","2017-09-23",4,"Virginia Tech",,"Old Dominion","W",1,0,1,0,0,"bryce-watts-1"
"Dylan Wears","2017-09-23",4,"Ohio","@","Eastern Michigan","W",1,1,2,0,0,"dylan-wears-1"
"Kris Weatherspoon","2017-09-23",4,"Troy",,"Akron","W",3,2,5,0,0,"kris-weatherspoon-1"
"Evan Weaver","2017-09-23",4,"California",,"Southern California","L",1,4,5,0,0,"evan-weaver-1"
"Damon Webb","2017-09-23",4,"Ohio State",,"Nevada-Las Vegas","W",0,1,1,0,0,"damon-webb-1"
"Josh Webb","2017-09-23",3,"Navy",,"Cincinnati","W",0,1,1,0,0,"josh-webb-1"
"Tre Webb","2017-09-23",5,"San Jose State",,"Utah State","L",3,0,3,1,0,"tre-webb-1"
"Tralund Webber","2017-09-23",4,"Oklahoma State",,"Texas Christian","L",1,1,2,0,0,"tralund-webber-1"
"Chris Weber","2017-09-23",4,"Nebraska",,"Rutgers","W",1,2,3,0,0,"chris-weber-2"
"Traveion Webster","2017-09-23",3,"Louisiana-Monroe","@","Louisiana","W",1,0,1,0,0,"traveion-webster-1"
"Brandon Wellington","2017-09-23",4,"Washington","@","Colorado","W",0,1,1,0,0,"brandon-wellington-1"
"Pete Werner","2017-09-23",4,"Ohio State",,"Nevada-Las Vegas","W",1,2,3,0.5,0,"pete-werner-1"
"Darius West","2017-09-23",4,"Kentucky",,"Florida","L",5,3,8,0,0,"darius-west-1"
"A.J. Westbrook","2017-09-23",2,"Florida State",,"North Carolina State","L",2,0,2,0,0,"aj-westbrook-1"
"Chris Westry","2017-09-23",4,"Kentucky",,"Florida","L",2,0,2,0,0,"chris-westry-1"
"Isaiah Wharton","2017-09-23",4,"Rutgers","@","Nebraska","L",3,0,3,0,0,"isaiah-wharton-1"
"Vic Wharton","2017-09-23",4,"California",,"Southern California","L",1,0,1,0,0,"vic-wharton-1"
"Joshua Wheeler","2017-09-23",4,"North Texas",,"Alabama-Birmingham","W",5,1,6,2,2,"joshua-wheeler-1"
"Rashad Wheeler","2017-09-23",4,"Pittsburgh","@","Georgia Tech","L",1,0,1,0,0,"rashad-wheeler-1"
"Justin Whisenhunt","2017-09-23",4,"Troy",,"Akron","W",0,1,1,0,0,"justin-whisenhunt-1"
"Braden White","2017-09-23",4,"Texas A&M","N","Arkansas","W",1,0,1,0,0,"braden-white-1"
"Destri White","2017-09-23",4,"Rice",,"Florida International","L",1,0,1,0,0,"destri-white-1"
"Devin White","2017-09-23",4,"Louisiana State",,"Syracuse","W",1,12,13,0.5,0,"devin-white-1"
"Jacob White","2017-09-23",4,"Ball State","@","Western Kentucky","L",2,4,6,0,0,"jacob-white-1"
"Jarell White","2017-09-23",4,"Cincinnati","@","Navy","L",1,1,2,0,0,"jarell-white-1"
"Javin White","2017-09-23",3,"Nevada-Las Vegas","@","Ohio State","L",1,0,1,0,0,"javin-white-1"
"Kyzir White","2017-09-23",4,"West Virginia","@","Kansas","W",1,0,1,0,0,"kyzir-white-1"
"Mike White","2017-09-23",4,"Western Kentucky",,"Ball State","W",0,1,1,0,0,"mike-white-6"
"Myles White","2017-09-23",3,"Coastal Carolina",,"Western Illinois","L",5,6,11,0,0,"myles-white-3"
"Parker White","2017-09-23",4,"South Carolina",,"Louisiana Tech","W",1,0,1,0,0,"parker-white-2"
"Ryan White","2017-09-23",4,"Vanderbilt",,"Alabama","L",7,6,13,0,0,"ryan-white-3"
"Shareef White","2017-09-23",3,"Memphis",,"Southern Illinois","W",1,1,2,0,0,"shareef-white-1"
"Haydon Whitehead","2017-09-23",3,"Indiana",,"Georgia Southern","W",1,0,1,0,0,"haydon-whitehead-1"
"Jordan Whitehead","2017-09-23",4,"Pittsburgh","@","Georgia Tech","L",7,0,7,0,0,"jordan-whitehead-1"
"Chad Whitener","2017-09-23",4,"Oklahoma State",,"Texas Christian","L",6,3,9,1,0,"chad-whitener-2"
"Kobie Whiteside","2017-09-23",4,"Missouri",,"Auburn","L",1,4,5,1,1,"kobie-whiteside-1"
"Marcus Whitfield","2017-09-23",4,"Toledo","@","Miami (FL)","L",6,1,7,0,0,"marcus-whitfield-2"
"McKinley Whitfield","2017-09-23",4,"Tulsa",,"New Mexico","L",6,4,10,0,0,"mckinley-whitfield-1"
"Tommy Whitted","2017-09-23",4,"Louisiana",,"Louisiana-Monroe","L",1,2,3,0,0,"tommy-whitted-1"
"Masai Whyte","2017-09-23",4,"Western Kentucky",,"Ball State","W",1,1,2,0,0,"masai-whyte-1"
"JoJo Wicker","2017-09-23",4,"Arizona State",,"Oregon","W",1,1,2,1.5,0,"jojo-wicker-1"
"Heath Wiggins","2017-09-23",4,"Western Kentucky",,"Ball State","W",0,1,1,0,0,"heath-wiggins-1"
"Jacoby Wildman","2017-09-23",4,"Utah State","@","San Jose State","W",3,2,5,1.5,1,"jacoby-wildman-1"
"Ladarius Wiley","2017-09-23",4,"Vanderbilt",,"Alabama","L",8,6,14,0,0,"ladarius-wiley-1"
"Jalen Wilkerson","2017-09-23",2,"Florida State",,"North Carolina State","L",1,0,1,1,0,"jalen-wilkerson-1"
"Christian Wilkins","2017-09-23",4,"Clemson",,"Boston College","W",1,5,6,0,0,"christian-wilkins-1"
"Kevin Wilkins","2017-09-23",4,"Rutgers","@","Nebraska","L",0,5,5,0,0,"kevin-wilkins-1"
"Roe Wilkins","2017-09-23",4,"Rice",,"Florida International","L",4,0,4,1,1,"roe-wilkins-1"
"Kenny Willekes","2017-09-23",3,"Michigan State",,"Notre Dame","L",3,7,10,0.5,0,"kenny-willekes-1"
"Russell Williams Jr.","2017-09-23",4,"Hawaii","@","Wyoming","L",2,3,5,0,0,"russell-williams-jr-1"
"Aaron Williams","2017-09-23",4,"Nebraska",,"Rutgers","W",1,0,1,0,0,"aaron-williams-10"
"Andrew Williams","2017-09-23",4,"Auburn","@","Missouri","W",1,0,1,0,0,"andrew-williams-5"
"Brandon Williams","2017-09-23",4,"Buffalo",,"Florida Atlantic","W",5,3,8,0,0,"brandon-williams-13"
"Brennan Williams","2017-09-23",4,"Akron","@","Troy","L",2,0,2,0,0,"brennan-williams-2"
"Bryan Williams","2017-09-23",3,"Georgia State","@","UNC Charlotte","W",1,5,6,0,0,"bryan-williams-2"
"Chucky Williams","2017-09-23",4,"Louisville",,"Kent State","W",0,1,1,0,0,"chucky-williams-1"
"D.A. Williams","2017-09-23",4,"Alabama-Birmingham","@","North Texas","L",3,0,3,0,0,"da-williams-1"
"Daren Williams","2017-09-23",4,"Tulane",,"Army","W",0,3,3,0,0,"daren-williams-1"
"Darius Williams","2017-09-23",4,"Alabama-Birmingham","@","North Texas","L",4,0,4,1,0,"darius-williams-3"
"Darrell Williams","2017-09-23",4,"Auburn","@","Missouri","W",2,0,2,0,0,"darrell-williams-10"
"Darryl Williams","2017-09-23",4,"Mississippi State","@","Georgia","L",1,0,1,0,0,"darryl-williams-3"
"David Williams","2017-09-23",5,"San Jose State",,"Utah State","L",3,2,5,0,0,"david-williams-8"
"Denzel Williams","2017-09-23",4,"Old Dominion","@","Virginia Tech","L",4,7,11,0,0,"denzel-williams-1"
"Deonte Williams","2017-09-23",4,"Baylor",,"Oklahoma","L",0,1,1,0,0,"deonte-williams-1"
"Derric Williams","2017-09-23",3,"Eastern Michigan",,"Ohio","L",0,2,2,0,0,"derric-williams-1"
"Greedy Williams","2017-09-23",4,"Louisiana State",,"Syracuse","W",4,3,7,0,0,"greedy-williams-1"
"J.T. Williams","2017-09-23",4,"Southern Methodist",,"Arkansas State","W",1,0,1,0,0,"jt-williams-1"
"Jaboree Williams","2017-09-23",4,"Wake Forest","@","Appalachian State","W",5,2,7,1,0,"jaboree-williams-1"
"Jalen Williams","2017-09-23",4,"Pittsburgh","@","Georgia Tech","L",1,0,1,0,0,"jalen-williams-2"
"Jalen Williams","2017-09-23",4,"Clemson",,"Boston College","W",3,2,5,0,0,"jalen-williams-4"
"Jamyest Williams","2017-09-23",4,"South Carolina",,"Louisiana Tech","W",2,2,4,0,0,"jamyest-williams-1"
"Joeal Williams","2017-09-23",3,"Houston",,"Texas Tech","L",0,1,1,0,0,"joeal-williams-1"
"Joejuan Williams","2017-09-23",4,"Vanderbilt",,"Alabama","L",6,2,8,1,0,"joejuan-williams-1"
"John Williams","2017-09-23",3,"Memphis",,"Southern Illinois","W",1,0,1,0,0,"john-williams-16"
"Jordan Williams","2017-09-23",4,"Toledo","@","Miami (FL)","L",4,1,5,0,0,"jordan-williams-9"
"Jordan Williams","2017-09-23",4,"Southern Methodist",,"Arkansas State","W",4,1,5,0,0,"jordan-williams-5"
"Khalil Williams","2017-09-23",3,"Houston",,"Texas Tech","L",7,0,7,2,1,"khalil-williams-1"
"Kobe Williams","2017-09-23",4,"Arizona State",,"Oregon","W",3,0,3,0,0,"kobe-williams-1"
"McKinley Williams","2017-09-23",4,"Syracuse","@","Louisiana State","L",1,1,2,0,0,"mckinley-williams-1"
"Raekwon Williams","2017-09-23",4,"Florida Atlantic","@","Buffalo","L",5,0,5,0,0,"raekwon-williams-1"
"Raequan Williams","2017-09-23",3,"Michigan State",,"Notre Dame","L",1,1,2,1,0,"raequan-williams-1"
"Rhoy Williams","2017-09-23",3,"Louisiana-Monroe","@","Louisiana","W",1,0,1,0,0,"rhoy-williams-1"
"Rodarius Williams","2017-09-23",4,"Oklahoma State",,"Texas Christian","L",5,2,7,0,0,"rodarius-williams-1"
"Rodney Williams","2017-09-23",4,"Syracuse","@","Louisiana State","L",2,0,2,0,0,"rodney-williams-5"
"Ross Williams","2017-09-23",3,"Eastern Michigan",,"Ohio","L",4,1,5,0,0,"ross-williams-2"
"Sean Williams","2017-09-23",3,"Navy",,"Cincinnati","W",6,1,7,0,0,"sean-williams-4"
"Terrell Williams","2017-09-23",3,"Houston",,"Texas Tech","L",1,6,7,0,0,"terrell-williams-3"
"Tre' Williams","2017-09-23",4,"Missouri",,"Auburn","L",1,0,1,0,0,"tre-williams-3"
"Treyvon Williams","2017-09-23",3,"Florida International","@","Rice","W",9,0,9,2,0,"treyvon-williams-1"
"Marcus Williamson","2017-09-23",3,"Coastal Carolina",,"Western Illinois","L",1,3,4,0,0,"marcus-williamson-2"
"Ryan Williamson","2017-09-23",4,"Buffalo",,"Florida Atlantic","W",3,2,5,0,0,"ryan-williamson-1"
"Dameon Willis Jr.","2017-09-23",3,"Indiana",,"Georgia Southern","W",2,3,5,0,0,"dameon-willis-jr-1"
"Chris Willis","2017-09-23",4,"Appalachian State",,"Wake Forest","L",0,3,3,0,0,"chris-willis-5"
"Hardrick Willis","2017-09-23",3,"Georgia State","@","UNC Charlotte","W",1,1,2,0,0,"hardrick-willis-1"
"Kevin Willis","2017-09-23",4,"Ball State","@","Western Kentucky","L",2,1,3,0.5,0,"kevin-willis-1"
"Khari Willis","2017-09-23",3,"Michigan State",,"Notre Dame","L",3,4,7,0.5,0,"khari-willis-1"
"Priest Willis","2017-09-23",4,"Texas A&M","N","Arkansas","W",1,0,1,1,1,"priest-willis-1"
"Lakota Wills","2017-09-23",3,"Air Force",,"San Diego State","L",0,2,2,0,0,"lakota-wills-1"
"Colin Wilson","2017-09-23",4,"Louisville",,"Kent State","W",1,0,1,0,0,"colin-wilson-2"
"Dontae Wilson","2017-09-23",3,"Georgia State","@","UNC Charlotte","W",3,0,3,1,1,"dontae-wilson-1"
"Eddy Wilson","2017-09-23",4,"Purdue",,"Michigan","L",2,0,2,0,0,"eddy-wilson-1"
"Jay Jay Wilson","2017-09-23",4,"Arizona State",,"Oregon","W",1,1,2,0,0,"jay-jay-wilson-1"
"Jonathan Wilson","2017-09-23",3,"Memphis",,"Southern Illinois","W",1,2,3,0,0,"jonathan-wilson-1"
"Kyle Wilson","2017-09-23",3,"Arkansas State","@","Southern Methodist","L",5,1,6,0,0,"kyle-wilson-5"
"Logan Wilson","2017-09-23",4,"Wyoming",,"Hawaii","W",7,7,14,0,0,"logan-wilson-1"
"Mack Wilson","2017-09-23",4,"Alabama","@","Vanderbilt","W",3,0,3,0,0,"mack-wilson-1"
"Marvin Wilson","2017-09-23",2,"Florida State",,"North Carolina State","L",0,1,1,0,0,"marvin-wilson-1"
"Montrel Wilson","2017-09-23",4,"Texas Christian","@","Oklahoma State","W",4,2,6,1,0,"montrel-wilson-1"
"Petera Wilson","2017-09-23",4,"Tulsa",,"New Mexico","L",11,6,17,0,0,"petera-wilson-1"
"Sean Wilson","2017-09-23",4,"Tulane",,"Army","W",1,1,2,0,0,"sean-wilson-3"
"Thomas Wilson","2017-09-23",4,"Missouri",,"Auburn","L",4,1,5,0,0,"thomas-wilson-5"
"Travis Wilson","2017-09-23",4,"Nevada","@","Washington State","L",2,0,2,1,0,"travis-wilson-6"
"Salanoa-Alo Wily","2017-09-23",3,"Nevada-Las Vegas","@","Ohio State","L",1,1,2,1,1,"salanoa-alo-wily-1"
"Brandon Wimbush","2017-09-23",4,"Notre Dame","@","Michigan State","W",1,0,1,0,0,"brandon-wimbush-1"
"Anthony Winbush","2017-09-23",4,"Ball State","@","Western Kentucky","L",2,0,2,1,1,"anthony-winbush-1"
"Jeremy Winchester","2017-09-23",3,"Houston",,"Texas Tech","L",1,5,6,0,0,"jeremy-winchester-1"
"Robert Windsor","2017-09-23",4,"Penn State","@","Iowa","W",1,0,1,0,0,"robert-windsor-1"
"Andrew Wingard","2017-09-23",4,"Wyoming",,"Hawaii","W",6,3,9,1,0,"andrew-wingard-1"
"Chase Winovich","2017-09-23",4,"Michigan","@","Purdue","W",4,4,8,3.5,2.5,"chase-winovich-1"
"La'Mar Winston Jr.","2017-09-23",4,"Oregon","@","Arizona State","L",1,2,3,1.5,1,"lamar-winston-jr-1"
"Anthony Wint","2017-09-23",3,"Florida International","@","Rice","W",9,1,10,1,0,"anthony-wint-1"
"Daniel Wise","2017-09-23",4,"Kansas",,"West Virginia","L",3,1,4,0,0,"daniel-wise-1"
"Landon Wolf","2017-09-23",4,"Oklahoma State",,"Texas Christian","L",1,0,1,0,0,"landon-wolf-1"
"Myles Wolfolk","2017-09-23",4,"North Carolina",,"Duke","L",4,0,4,0,0,"myles-wolfolk-1"
"Brian Womac","2017-09-23",4,"Rice",,"Florida International","L",7,0,7,4,2,"brian-womac-1"
"D.J. Wonnum","2017-09-23",4,"South Carolina",,"Louisiana Tech","W",0,3,3,0,0,"dj-wonnum-1"
"Jawuan Woodley","2017-09-23",4,"Toledo","@","Miami (FL)","L",5,3,8,0,0,"jawuan-woodley-1"
"Jahad Woods","2017-09-23",4,"Washington State",,"Nevada","W",3,1,4,0,0,"jahad-woods-1"
"Jay Woods","2017-09-23",4,"Vanderbilt",,"Alabama","L",1,1,2,0,0,"jay-woods-1"
"Josh Woods","2017-09-23",3,"Maryland",,"Central Florida","L",5,2,7,0.5,0,"josh-woods-1"
"Josh Woods","2017-09-23",4,"UCLA","@","Stanford","L",3,4,7,1,0,"josh-woods-2"
"Chad Woolsey","2017-09-23",4,"San Diego State","@","Air Force","W",0,2,2,0,0,"chad-woolsey-1"
"A.J. Wooten","2017-09-23",2,"Central Florida","@","Maryland","W",0,1,1,0.5,0.5,"aj-wooten-1"
"Tyris Wooten","2017-09-23",3,"Navy",,"Cincinnati","W",3,1,4,1,1,"tyris-wooten-1"
"Evan Worthington","2017-09-23",4,"Colorado",,"Washington","L",6,2,8,0,0,"evan-worthington-1"
"Peter Woullard","2017-09-23",4,"Tulane",,"Army","W",1,2,3,0,0,"peter-woullard-1"
"Renell Wren","2017-09-23",4,"Arizona State",,"Oregon","W",0,1,1,0,0,"renell-wren-1"
"Bryan Wright","2017-09-23",4,"Cincinnati","@","Navy","L",2,2,4,0.5,0,"bryan-wright-5"
"Charles Wright","2017-09-23",4,"Vanderbilt",,"Alabama","L",1,5,6,0,0,"charles-wright-2"
"Daniel Wright","2017-09-23",4,"Alabama","@","Vanderbilt","W",0,2,2,0,0,"daniel-wright-1"
"Jaden Wright","2017-09-23",4,"New Mexico State",,"Texas-El Paso","W",2,2,4,0,0,"jaden-wright-1"
"Kadofi Wright","2017-09-23",4,"Buffalo",,"Florida Atlantic","W",2,1,3,0,0,"kadofi-wright-1"
"Willie Wright","2017-09-23",4,"Florida Atlantic","@","Buffalo","L",1,0,1,0,0,"willie-wright-4"
"Michael Wroblewski","2017-09-23",4,"Michigan","@","Purdue","W",1,1,2,0,0,"michael-wrobleski-1"
"Jordan Wyatt","2017-09-23",4,"Southern Methodist",,"Arkansas State","W",6,0,6,0,0,"jordan-wyatt-1"
"Jonathan Wynn","2017-09-23",4,"Vanderbilt",,"Alabama","L",0,1,1,0,0,"jonathan-wynn-1"
"Oshane Ximines","2017-09-23",4,"Old Dominion","@","Virginia Tech","L",1,1,2,1,0,"oshane-ximines-1"
"Willie Yarbary","2017-09-23",4,"Wake Forest","@","Appalachian State","W",0,1,1,0,0,"willie-yarbary-1"
"Matthew Ydarraga","2017-09-23",4,"Louisiana Tech","@","South Carolina","L",0,1,1,0,0,"matthew-ydarraga-1"
"Isaac Yiadom","2017-09-23",4,"Boston College","@","Clemson","L",6,2,8,1,0,"isaac-yiadom-1"
"Quentin Yontz","2017-09-23",3,"Texas Tech","@","Houston","W",1,0,1,1,1,"quentin-yontz-1"
"Justin Yoon","2017-09-23",4,"Notre Dame","@","Michigan State","W",1,0,1,0,0,"justin-yoon-1"
"Chase Young","2017-09-23",4,"Ohio State",,"Nevada-Las Vegas","W",2,2,4,0.5,0,"chase-young-1"
"Dedrick Young","2017-09-23",4,"Nebraska",,"Rutgers","W",3,3,6,1,0,"dedrick-young-1"
"Jalen Young","2017-09-23",4,"Florida Atlantic","@","Buffalo","L",3,5,8,0,0,"jalen-young-1"
"Jordan Young","2017-09-23",4,"Old Dominion","@","Virginia Tech","L",2,6,8,1,0,"jordan-young-1"
"Kenny Young","2017-09-23",4,"Miami (OH)","@","Central Michigan","W",1,0,1,0,0,"kenny-young-2"
"Kenny Young","2017-09-23",4,"UCLA","@","Stanford","L",6,6,12,1,0,"kenny-young-1"
"Malek Young","2017-09-23",2,"Miami (FL)",,"Toledo","W",5,2,7,1.5,0,"malek-young-1"
"Perry Young","2017-09-23",4,"Cincinnati","@","Navy","L",4,1,5,0,0,"perry-young-1"
"Roderick Young","2017-09-23",4,"North Texas",,"Alabama-Birmingham","W",1,2,3,0,0,"roderick-young-1"
"Taylor Young","2017-09-23",4,"Baylor",,"Oklahoma","L",5,2,7,2,2,"taylor-young-1"
"Trevon Young","2017-09-23",4,"Louisville",,"Kent State","W",4,2,6,2,0,"trevon-young-1"
"Elijah Zeise","2017-09-23",4,"Pittsburgh","@","Georgia Tech","L",5,0,5,0,0,"elijah-zeise-1"
"Michael Ziemba","2017-09-23",3,"Indiana",,"Georgia Southern","W",1,0,1,0,0,"michael-ziemba-1"
"Zamore Zigler","2017-09-23",5,"San Jose State",,"Utah State","L",1,0,1,0,0,"zamore-zigler-1"
"Jabari Zuniga","2017-09-23",3,"Florida","@","Kentucky","W",3,2,5,2,1,"jabari-zuniga-1"
"Kiante Anderson","2017-09-24",4,"East Carolina","@","Connecticut","W",4,2,6,0,0,"kiante-anderson-1"
"Tre Bell","2017-09-24",3,"Connecticut",,"East Carolina","L",4,2,6,0,0,"tre-bell-1"
"Chris Britton","2017-09-24",3,"Connecticut",,"East Carolina","L",4,4,8,0.5,0,"chris-britton-1"
"Luke Carrezola","2017-09-24",3,"Connecticut",,"East Carolina","L",3,0,3,0,0,"luke-carrezola-1"
"Joe Carter","2017-09-24",4,"East Carolina","@","Connecticut","W",2,0,2,0,0,"joe-carter-3"
"Tyler Coyle","2017-09-24",3,"Connecticut",,"East Carolina","L",3,2,5,0,0,"tyler-coyle-1"
