Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Tra Minter,2019-09-07,2,South Alabama,,Jackson State,W,2,52,26.0,0,tra-minter-1
Keith Mixon,2019-09-07,2,Western Michigan,@,Michigan State,L,3,79,26.3,0,keith-mixon-1
Kelton Moore,2019-09-07,2,Nevada,@,Oregon,L,2,33,16.5,0,kelton-moore-1
Rondale Moore,2019-09-07,2,Purdue,,Vanderbilt,W,3,51,17.0,0,rondale-moore-1
Skyy Moore,2019-09-07,2,Western Michigan,@,Michigan State,L,1,13,13.0,0,skyy-moore-1
Joseph Ngata,2019-09-07,2,Clemson,,Texas A&M,W,1,18,18.0,0,joseph-ngata-1
Tobias Oliver,2019-09-07,2,Georgia Tech,,South Florida,W,1,16,16.0,0,tobias-oliver-1
Tyler Page,2019-09-07,2,Southern Methodist,,North Texas,W,1,19,19.0,0,tyler-page-2
Jamal Parker,2019-09-07,2,Kent State,,,W,3,85,28.3,0,jamal-parker-1
Nathan Parodi,2019-09-07,2,Arkansas,@,Mississippi,L,1,0,0.0,0,nathan-parodi-1
Markenzy Pierre,2019-09-07,2,Syracuse,@,Maryland,L,1,27,27.0,0,markenzy-pierre-1
Gerrit Prince,2019-09-07,2,Alabama-Birmingham,@,Akron,W,1,3,3.0,0,gerrit-prince-1
Sean Riley,2019-09-07,2,Syracuse,@,Maryland,L,4,79,19.8,0,sean-riley-2
Cam Roberson,2019-09-07,2,Massachusetts,,Southern Illinois,L,2,19,9.5,0,cam-roberson-1
Kairee Robinson,2019-09-07,2,San Jose State,,Tulsa,L,1,11,11.0,0,kairee-robinson-1
Tayvion Robinson,2019-09-07,2,Virginia Tech,,Old Dominion,W,1,19,19.0,0,tayvion-robinson-1
Isaiah Rodgers,2019-09-07,2,Massachusetts,,Southern Illinois,L,2,18,9.0,0,isaiah-rodgers-1
Henry Ruggs III,2019-09-07,2,Alabama,,New Mexico State,W,1,19,19.0,0,henry-ruggs-iii-1
Bentlee Sanders,2019-09-07,2,South Florida,@,Georgia Tech,L,1,22,22.0,0,bentlee-sanders-1
CJ Sanders,2019-09-07,2,Southern Methodist,,North Texas,W,2,48,24.0,0,cj-sanders-2
Savon Scarver,2019-09-07,2,Utah State,,Stony Brook,W,2,65,32.5,0,savon-scarver-1
Jo-El Shaw,2019-09-07,2,Kent State,,,W,2,22,11.0,0,jo-el-shaw-1
Justice Shelton-Mosley,2019-09-07,2,Vanderbilt,@,Purdue,L,1,20,20.0,0,justice-shelton-mosley-1
Laviska Shenault Jr.,2019-09-07,2,Colorado,,Nebraska,W,1,54,54.0,0,laviska-shenault-jr-1
Jah'Marae Sheread,2019-09-07,2,Texas State,,Wyoming,L,3,79,26.3,0,jahmarae-sheread-1
Shaun Shivers,2019-09-07,2,Auburn,,Tulane,W,1,16,16.0,0,shaun-shivers-1
Alec Sinkfield,2019-09-07,2,West Virginia,@,Missouri,L,1,39,39.0,0,alec-sinkfield-1
Dontae Smith,2019-09-07,2,Georgia Tech,,South Florida,W,1,18,18.0,0,dontae-smith-1
Rodney Smith,2019-09-07,2,Minnesota,@,Fresno State,W,3,75,25.0,0,rodney-smith-5
Peter Stehr,2019-09-07,2,Boston College,,Richmond,W,1,0,0.0,0,peter-stehr-1
Mekhi Stevenson,2019-09-07,2,Nevada-Las Vegas,,Arkansas State,L,1,11,11.0,0,mekhi-stevenson-1
Darrell Stewart Jr.,2019-09-07,2,Michigan State,,Western Michigan,W,2,41,20.5,0,darrell-stewart-jr-1
Melquise Stovall,2019-09-07,2,Hawaii,,Oregon State,W,2,93,46.5,0,melquise-stovall-1
Jeff Thomas,2019-09-07,2,Miami (FL),@,North Carolina,L,1,15,15.0,0,jeff-thomas-6
Art Thompkins,2019-09-07,2,Connecticut,,Illinois,L,2,28,14.0,0,art-thompkins-1
Nathan Tilford,2019-09-07,2,Arizona,,Northern Arizona,W,1,7,7.0,0,nathan-tilford-1
Deandre Torrey,2019-09-07,2,North Texas,@,Southern Methodist,L,2,29,14.5,0,deandre-torrey-1
Davon Tucker,2019-09-07,2,Western Michigan,@,Michigan State,L,1,23,23.0,0,davon-tucker-1
Tre Tucker,2019-09-07,2,Cincinnati,@,Ohio State,L,3,61,20.3,0,tre-tucker-1
Jalen Virgil,2019-09-07,2,Appalachian State,,UNC Charlotte,W,1,45,45.0,0,jalen-virgil-1
De'Vion Warren,2019-09-07,2,Arkansas,@,Mississippi,L,3,72,24.0,0,devion-warren-1
Blake Watson,2019-09-07,2,Old Dominion,@,Virginia Tech,L,2,48,24.0,0,blake-watson-3
Connor Wedington,2019-09-07,2,Stanford,@,Southern California,L,3,103,34.3,0,connor-wedington-1
Terius Wheatley,2019-09-07,2,Virginia Tech,,Old Dominion,W,2,93,46.5,0,terius-wheatley-1
Jai Williams,2019-09-07,2,Coastal Carolina,@,Kansas,W,1,6,6.0,0,jai-williams-1
Michael Wilson,2019-09-07,2,Stanford,@,Southern California,L,2,35,17.5,0,michael-wilson-3
Brett Winnegan,2019-09-07,2,Texas-San Antonio,@,Baylor,L,2,37,18.5,0,brett-winnegan-1
Darren Woods Jr,2019-09-07,2,Nevada-Las Vegas,,Arkansas State,L,1,10,10.0,0,darren-woods-jr-1
Zamore Zigler,2019-09-07,2,San Jose State,,Tulsa,L,5,101,20.2,0,zamore-zigler-1
Christian Beal,2019-09-13,3,Wake Forest,,North Carolina,W,1,23,23.0,0,christian-beal-1
Max Borghi,2019-09-13,3,Washington State,N,Houston,W,1,-4,-4.0,0,max-borghi-1
Michael Carter,2019-09-13,3,North Carolina,@,Wake Forest,L,1,22,22.0,0,michael-carter-5
Travell Harris,2019-09-13,3,Washington State,N,Houston,W,3,86,28.7,0,travell-harris-1
Jamahl Horne,2019-09-13,3,Kansas,@,Boston College,W,5,96,19.2,0,jamahl-horne-1
Travis Levy,2019-09-13,3,Boston College,,Kansas,L,7,189,27.0,0,travis-levy-1
Bryson Smith,2019-09-13,3,Houston,N,Washington State,L,1,15,15.0,0,bryson-smith-1
Paul Theobald Jr.,2019-09-13,3,Boston College,,Kansas,L,1,14,14.0,0,paul-theobald-jr-1
Garrett Walston,2019-09-13,3,North Carolina,@,Wake Forest,L,1,6,6.0,0,garrett-walston-1
Jaylond Adams,2019-09-14,3,Southern Mississippi,@,Troy,W,3,136,45.3,1,jaylond-adams-1
Tyler Allgeier,2019-09-14,3,Brigham Young,,Southern California,W,1,17,17.0,0,tyler-allgeier-1
Deangleo Antoine,2019-09-14,3,Florida Atlantic,@,Ball State,W,2,31,15.5,0,deangleo-antoine-1
Kawaan Baker,2019-09-14,3,South Alabama,,Memphis,L,1,11,11.0,0,kawaan-baker-1
Brett Bostad,2019-09-14,3,Northern Illinois,@,Nebraska,L,1,6,6.0,0,brett-bostad-1
Lynn Bowden Jr.,2019-09-14,3,Kentucky,,Florida,L,1,18,18.0,0,lynn-bowden-jr-1
Brandon Bowling,2019-09-14,3,Arkansas State,@,Georgia,L,1,12,12.0,0,brandon-bowling-1
Scott Bracey,2019-09-14,3,Duke,@,Middle Tennessee State,W,1,17,17.0,0,scott-bracey-1
Ja'Marcus Bradley,2019-09-14,3,Louisiana,,Texas Southern,W,1,46,46.0,0,jamarcus-bradley-1
Montrae Braswell,2019-09-14,3,Central Michigan,,Akron,W,1,19,19.0,0,montrae-braswell-1
LD Brown,2019-09-14,3,Oklahoma State,@,Tulsa,W,1,14,14.0,0,ld-brown-2
Tre Brown,2019-09-14,3,Oklahoma,@,UCLA,W,1,11,11.0,0,tre-brown-2
Raymond Calais,2019-09-14,3,Louisiana,,Texas Southern,W,2,88,44.0,0,raymond-calais-1
Stephen Carr,2019-09-14,3,Southern California,@,Brigham Young,L,3,46,15.3,0,stephen-carr-2
Michael Carter II,2019-09-14,3,Duke,@,Middle Tennessee State,W,3,73,24.3,0,michael-carter-ii-1
KeSean Carter,2019-09-14,3,Texas Tech,@,Arizona,L,1,23,23.0,0,kesean-carter-1
Ty Chandler,2019-09-14,3,Tennessee,,Chattanooga,W,1,58,58.0,0,ty-chandler-1
Brian Cole II,2019-09-14,3,Mississippi State,,Kansas State,L,1,17,17.0,0,brian-cole-ii-1
Tyleek Collins,2019-09-14,3,Nevada-Las Vegas,@,Northwestern,L,6,121,20.2,0,tyleek-collins-1
Ron Cook Jr.,2019-09-14,3,Buffalo,@,Liberty,L,2,32,16.0,0,ron-cook-jr-1
Nate Cottrell,2019-09-14,3,Georgia Tech,,Citadel,L,1,34,34.0,0,nate-cottrell-1
Frank Darby,2019-09-14,3,Arizona State,@,Michigan State,W,1,20,20.0,0,frank-darby-1
Ethan Dedeaux,2019-09-14,3,San Diego State,@,New Mexico State,W,1,14,14.0,0,ethan-dedeaux-1
Bryson Denley,2019-09-14,3,Bowling Green State,,Louisiana Tech,L,4,101,25.3,0,bryson-denley-1
Demetrius Douglas,2019-09-14,3,Minnesota,,Georgia Southern,W,1,11,11.0,0,demetrius-douglas-2
Q' Drennan,2019-09-14,2,New Mexico,@,Notre Dame,L,1,15,15.0,0,q-drennan-1
Malik Dunner,2019-09-14,3,Ball State,,Florida Atlantic,L,5,118,23.6,0,malik-dunner-1
Devin Duvernay,2019-09-14,3,Texas,N,Rice,W,1,9,9.0,0,devin-duvernay-1
Travis Dye,2019-09-14,3,Oregon,,Montana,W,2,27,13.5,0,travis-dye-1
Jerrion Ealy,2019-09-14,3,Mississippi,,Southeastern Louisiana,W,6,172,28.7,1,jerrion-ealy-1
Clyde Edwards-Helaire,2019-09-14,3,Louisiana State,,Northwestern State,W,3,76,25.3,0,clyde-edwards-helaire-1
Micaleous Elder,2019-09-14,3,UNC Charlotte,,Massachusetts,W,2,64,32.0,0,micaleous-elder-1
David Ellis,2019-09-14,3,Indiana,,Ohio State,L,6,110,18.3,0,david-ellis-2
Jahquez Evans,2019-09-14,3,South Florida,,South Carolina State,W,2,35,17.5,0,jahquez-evans-1
Sheldon Evans,2019-09-14,3,Marshall,,Ohio,W,1,23,23.0,0,sheldon-evans-1
Deondre Farrier,2019-09-14,3,East Carolina,@,Navy,L,1,6,6.0,0,deondre-farrier-1
Myles Fells,2019-09-14,2,Navy,,East Carolina,W,1,21,21.0,0,myles-fells-1
Demetric Felton,2019-09-14,3,UCLA,,Oklahoma,L,1,23,23.0,0,demetric-felton-1
Champ Flemings,2019-09-14,3,Oregon State,,Cal Poly,W,2,92,46.0,0,champ-flemings-1
Jabir Frye,2019-09-14,2,Troy,,Southern Mississippi,L,2,79,39.5,0,jabir-frye-1
Kaylon Geiger,2019-09-14,2,Troy,,Southern Mississippi,L,2,35,17.5,0,kaylon-geiger-1
Antonio Gibson,2019-09-14,3,Memphis,@,South Alabama,W,2,72,36.0,0,antonio-gibson-2
Colby Gore,2019-09-14,3,East Carolina,@,Navy,L,3,57,19.0,0,colby-gore-1
Hassan Hall,2019-09-14,3,Louisville,N,Western Kentucky,W,1,27,27.0,0,hassan-hall-1
KJ Hamler,2019-09-14,3,Penn State,,Pittsburgh,W,3,57,19.0,0,kj-hamler-1
James Harris Jr.,2019-09-14,3,Bowling Green State,,Louisiana Tech,L,1,19,19.0,0,james-harris-jr-1
De'Michael Harris,2019-09-14,3,Southern Mississippi,@,Troy,W,1,5,5.0,0,demichael-harris-1
Smoke Harris,2019-09-14,3,Louisiana Tech,@,Bowling Green State,W,2,42,21.0,0,smoke-harris-1
Anthony Hawkins,2019-09-14,3,Colorado State,@,Arkansas,L,1,32,32.0,0,anthony-hawkins-1
Jeremiah Hawkins,2019-09-14,3,California,,North Texas,W,1,53,53.0,0,jeremiah-hawkins-1
John Hightower,2019-09-14,3,Boise State,,Portland State,W,1,98,98.0,1,john-hightower-1
Chuba Hubbard,2019-09-14,3,Oklahoma State,@,Tulsa,W,1,13,13.0,0,chuba-hubbard-1
Stephon Huderson,2019-09-14,3,Tulane,,Missouri State,W,1,15,15.0,0,stephon-huderson-1
Christian Hunter,2019-09-14,3,Colorado State,@,Arkansas,L,1,16,16.0,0,christian-hunter-1
Sam James,2019-09-14,3,West Virginia,,North Carolina State,W,3,50,16.7,0,sam-james-1
D'Shawn Jamison,2019-09-14,3,Texas,N,Rice,W,2,120,60.0,1,dshawn-jamison-1
Velus Jones Jr.,2019-09-14,3,Southern California,@,Brigham Young,L,3,67,22.3,0,velus-jones-jr-1
Amare Jones,2019-09-14,3,Tulane,,Missouri State,W,1,60,60.0,0,amare-jones-1
Marcus Jones,2019-09-14,3,Northern Illinois,@,Nebraska,L,2,26,13.0,0,marcus-jones-9
Lawrence Keys lll,2019-09-14,2,Notre Dame,,New Mexico,W,1,45,45.0,0,lawrence-keys-lll-1
Adrian Killins,2019-09-14,3,Central Florida,,Stanford,W,1,22,22.0,0,adrian-killins-1
Jaxson Kincaide,2019-09-14,3,Nevada,,Weber State,W,1,24,24.0,0,jaxson-kincaide-1
D.L. Knock,2019-09-14,3,Ohio,@,Marshall,L,5,136,27.2,0,dl-knock-1
Malik Knowles,2019-09-14,3,Kansas State,@,Mississippi State,W,3,124,41.3,1,malik-knowles-1
Garland LaFrance,2019-09-14,3,Western Kentucky,N,Louisville,L,5,99,19.8,0,garland-lafrance-1
Johnnie Lang,2019-09-14,2,Iowa State,,Iowa,L,3,46,15.3,0,johnnie-lang-1
Javon Leake,2019-09-14,3,Maryland,@,Temple,L,1,20,20.0,0,javon-leake-1
Ty Lee,2019-09-14,3,Middle Tennessee State,,Duke,L,1,30,30.0,0,ty-lee-1
Riley Lees,2019-09-14,2,Northwestern,,Nevada-Las Vegas,W,1,22,22.0,0,riley-lees-1
Keyon Lesane,2019-09-14,3,North Carolina State,@,West Virginia,L,2,36,18.0,0,keyon-lesane-1
Jessie Liptrot,2019-09-14,3,Georgia Southern,@,Minnesota,L,2,39,19.5,0,jessie-liptrot-1
Ahrod Lloyd,2019-09-14,3,Indiana,,Ohio State,L,1,3,3.0,0,ahrod-lloyd-1
Shedro Louis,2019-09-14,3,Liberty,,Buffalo,W,1,20,20.0,0,shedro-louis-1
Sione Lund,2019-09-14,3,Utah,,Idaho State,W,1,6,6.0,0,sione-lund-1
Austin Maloney,2019-09-14,3,Florida International,,New Hampshire,W,2,42,21.0,0,austin-maloney-1
Torrance Marable,2019-09-14,3,Coastal Carolina,,Norfolk State,W,2,38,19.0,0,torrance-marable-1
RB Marlow III,2019-09-14,3,Bowling Green State,,Louisiana Tech,L,1,22,22.0,0,rb-marlow-iii-1
Michael Mathison,2019-09-14,3,Akron,@,Central Michigan,L,5,152,30.4,0,michael-mathison-1
Wyatt Mazour,2019-09-14,3,Nebraska,,Northern Illinois,W,1,18,18.0,0,wyatt-mazour-1
Aaron McAllister,2019-09-14,3,UNC Charlotte,,Massachusetts,W,1,17,17.0,0,aaron-mcallister-1
Demario McCall,2019-09-14,3,Ohio State,@,Indiana,W,2,32,16.0,0,demario-mccall-1
Cornelius McCoy,2019-09-14,3,Georgia State,@,Western Michigan,L,2,30,15.0,0,cornelius-mccoy-1
Sean McGrew,2019-09-14,3,Washington,,Hawaii,W,3,61,20.3,0,sean-mcgrew-1
Donte Miller,2019-09-14,2,New Mexico,@,Notre Dame,L,1,15,15.0,0,donte-miller-1
Malik Miller,2019-09-14,3,Auburn,,Kent State,W,1,0,0.0,0,malik-miller-2
Keith Mixon,2019-09-14,3,Western Michigan,,Georgia State,W,1,46,46.0,0,keith-mixon-1
Rondale Moore,2019-09-14,3,Purdue,,Texas Christian,L,3,55,18.3,0,rondale-moore-1
Dante Nardi,2019-09-14,3,Massachusetts,@,UNC Charlotte,L,1,0,0.0,0,dante-nardi-1
Jaylin Nelson,2019-09-14,3,Texas State,@,Southern Methodist,L,2,34,17.0,0,jaylin-nelson-1
Joseph Ngata,2019-09-14,3,Clemson,@,Syracuse,W,1,25,25.0,0,joseph-ngata-1
K.D. Nixon,2019-09-14,3,Colorado,,Air Force,L,1,17,17.0,0,kd-nixon-1
Tobias Oliver,2019-09-14,3,Georgia Tech,,Citadel,L,2,96,48.0,0,tobias-oliver-1
Tito Overton,2019-09-14,3,Buffalo,@,Liberty,L,1,12,12.0,0,tito-overton-1
Jamal Parker,2019-09-14,3,Kent State,@,Auburn,L,1,7,7.0,0,jamal-parker-1
JaVonta Payton,2019-09-14,3,Mississippi State,,Kansas State,L,2,40,20.0,0,javonta-payton-1
Desmond Phillips,2019-09-14,2,Toledo,,Murray State,W,1,14,14.0,0,desmond-phillips-1
D'Vonte Price,2019-09-14,3,Florida International,,New Hampshire,W,1,19,19.0,0,dvonte-price-1
Nick Provenzano,2019-09-14,3,Boise State,,Portland State,W,1,10,10.0,0,nick-provenzano-1
Joe Reed,2019-09-14,3,Virginia,,Florida State,W,1,35,35.0,0,joe-reed-4
Sean Riley,2019-09-14,3,Syracuse,,Clemson,L,1,14,14.0,0,sean-riley-2
Isaiah Rodgers,2019-09-14,3,Massachusetts,@,UNC Charlotte,L,1,51,51.0,0,isaiah-rodgers-1
CJ Sanders,2019-09-14,3,Southern Methodist,,Texas State,W,3,63,21.0,0,cj-sanders-2
John Samuel Shenker,2019-09-14,3,Auburn,,Kent State,W,1,10,10.0,0,john-samuel-shenker-1
Jah'Marae Sheread,2019-09-14,3,Texas State,@,Southern Methodist,L,3,56,18.7,0,jahmarae-sheread-1
Ainias Smith,2019-09-14,3,Texas A&M,,Lamar,W,1,16,16.0,0,ainias-smith-1
Dontae Smith,2019-09-14,3,Georgia Tech,,Citadel,L,1,27,27.0,0,dontae-smith-1
Shi Smith,2019-09-14,3,South Carolina,,Alabama,L,4,62,15.5,0,shi-smith-1
Ihmir Smith-Marsette,2019-09-14,3,Iowa,@,Iowa State,W,2,35,17.5,0,ihmir-smith-marsette-1
Tyler Snead,2019-09-14,3,East Carolina,@,Navy,L,1,12,12.0,0,tyler-snead-1
Darrell Stewart Jr.,2019-09-14,3,Michigan State,,Arizona State,L,1,19,19.0,0,darrell-stewart-jr-1
Keylon Stokes,2019-09-14,3,Tulsa,,Oklahoma State,L,3,59,19.7,0,keylon-stokes-1
Melquise Stovall,2019-09-14,3,Hawaii,@,Washington,L,4,75,18.8,0,melquise-stovall-1
Deddrick Thomas,2019-09-14,3,Mississippi State,,Kansas State,L,1,14,14.0,0,deddrick-thomas-1
Jeff Thomas,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,1,37,37.0,0,jeff-thomas-6
Maurice Thomas,2019-09-14,3,Miami (OH),@,Cincinnati,L,6,93,15.5,0,maurice-thomas-2
Jalen Thompson,2019-09-14,3,South Alabama,,Memphis,L,1,17,17.0,0,jalen-thompson-1
Reginald Todd,2019-09-14,2,Troy,,Southern Mississippi,L,2,89,44.5,1,reginald-todd-1
Deandre Torrey,2019-09-14,3,North Texas,@,California,L,2,49,24.5,0,deandre-torrey-1
Austin Trammell,2019-09-14,3,Rice,N,Texas,L,1,22,22.0,0,austin-trammell-1
Cole Tucker,2019-09-14,3,Northern Illinois,@,Nebraska,L,1,17,17.0,0,cole-tucker-1
Tre Tucker,2019-09-14,3,Cincinnati,,Miami (OH),W,3,53,17.7,0,tre-tucker-1
De'Vion Warren,2019-09-14,3,Arkansas,,Colorado State,W,1,36,36.0,0,devion-warren-1
Connor Wedington,2019-09-14,3,Stanford,@,Central Florida,L,1,21,21.0,0,connor-wedington-1
Terius Wheatley,2019-09-14,3,Virginia Tech,,Furman,W,1,10,10.0,0,terius-wheatley-1
Kyren Williams,2019-09-14,2,Notre Dame,,New Mexico,W,1,19,19.0,0,kyren-williams-1
Brett Winnegan,2019-09-14,3,Texas-San Antonio,,Army,L,3,100,33.3,0,brett-winnegan-1
Steven Witchoskey,2019-09-14,3,Western Kentucky,N,Louisville,L,1,10,10.0,0,steven-witchoskey-1
Darren Woods Jr,2019-09-14,3,Nevada-Las Vegas,@,Northwestern,L,1,15,15.0,0,darren-woods-jr-1
Isaiah Wright,2019-09-14,2,Temple,,Maryland,W,3,44,14.7,0,isaiah-wright-1
Nick Anderson,2019-09-19,4,Tulane,,Houston,W,1,9,9.0,0,nick-anderson-3
Amare Jones,2019-09-19,4,Tulane,,Houston,W,3,78,26.0,0,amare-jones-1
Marquez Stevenson,2019-09-19,4,Houston,@,Tulane,L,1,26,26.0,0,marquez-stevenson-1
Stephen Carr,2019-09-20,4,Southern California,,Utah,W,1,33,33.0,0,stephen-carr-2
Britain Covey,2019-09-20,4,Utah,@,Southern California,L,1,15,15.0,0,britain-covey-1
Smoke Harris,2019-09-20,4,Louisiana Tech,,Florida International,W,2,52,26.0,0,smoke-harris-1
John Hightower,2019-09-20,4,Boise State,,Air Force,W,2,33,16.5,0,john-hightower-1
Velus Jones Jr.,2019-09-20,4,Southern California,,Utah,W,5,102,20.4,0,velus-jones-jr-1
Austin Maloney,2019-09-20,4,Florida International,@,Louisiana Tech,L,4,93,23.3,0,austin-maloney-1
Praise Okorie,2019-09-20,4,Louisiana Tech,,Florida International,W,1,0,0.0,0,praise-okorie-1
D'Vonte Price,2019-09-20,4,Florida International,@,Louisiana Tech,L,2,14,7.0,0,dvonte-price-1
Amik Robertson,2019-09-20,4,Louisiana Tech,,Florida International,W,1,30,30.0,1,amik-robertson-1
Jaylond Adams,2019-09-21,4,Southern Mississippi,@,Alabama,L,3,52,17.3,0,jaylond-adams-1
Brandon Aiyuk,2019-09-21,4,Arizona State,,Colorado,L,2,56,28.0,0,brandon-aiyuk-1
Chad Alexander,2019-09-21,3,New Mexico,,New Mexico State,W,2,36,18.0,0,chad-alexander-4
Darius Anderson,2019-09-21,3,Texas Christian,,Southern Methodist,L,1,47,47.0,0,darius-anderson-1
Tre Avery,2019-09-21,3,Rutgers,,Boston College,L,2,50,25.0,0,tre-avery-1
Micah Baskerville,2019-09-21,4,Louisiana State,@,Vanderbilt,W,1,46,46.0,0,micah-baskerville-1
Brandius Batiste,2019-09-21,3,Louisiana-Monroe,@,Iowa State,L,2,28,14.0,0,brandius-batiste-1
Christian Beal,2019-09-21,4,Wake Forest,,Elon,W,2,25,12.5,0,christian-beal-1
Lynn Bowden Jr.,2019-09-21,4,Kentucky,@,Mississippi State,L,1,19,19.0,0,lynn-bowden-jr-1
Brandon Bowling,2019-09-21,4,Arkansas State,,Southern Illinois,W,1,12,12.0,0,brandon-bowling-1
Ja'Marcus Bradley,2019-09-21,4,Louisiana,@,Ohio,W,2,30,15.0,0,jamarcus-bradley-1
John Brannon,2019-09-21,4,Texas State,,Georgia State,W,1,0,0.0,0,john-brannon-1
Montrae Braswell,2019-09-21,4,Central Michigan,@,Miami (FL),L,2,70,35.0,0,montrae-braswell-1
Gerold Bright,2019-09-21,3,Utah State,@,San Diego State,W,2,35,17.5,0,gerold-bright-1
Dre Brown,2019-09-21,4,Illinois,,Nebraska,L,5,179,35.8,0,dre-brown-1
LD Brown,2019-09-21,4,Oklahoma State,@,Texas,L,2,36,18.0,0,ld-brown-2
Michiah Burton,2019-09-21,4,Akron,,Troy,L,1,11,11.0,0,michiah-burton-1
Jordan Byrd,2019-09-21,4,San Diego State,,Utah State,L,3,50,16.7,0,jordan-byrd-1
Michael Carter,2019-09-21,4,North Carolina,,Appalachian State,L,4,123,30.8,0,michael-carter-5
Perry Carter,2019-09-21,3,Louisiana-Monroe,@,Iowa State,L,2,30,15.0,0,perry-carter-2
Khaleb Coleman,2019-09-21,4,Liberty,,Hampton,W,1,49,49.0,0,khaleb-coleman-1
James Cook,2019-09-21,4,Georgia,,Notre Dame,W,1,16,16.0,0,james-cook-2
Aron Cruickshank,2019-09-21,3,Wisconsin,,Michigan,W,1,11,11.0,0,aron-cruickshank-1
B.J. Daniels,2019-09-21,4,Texas-San Antonio,@,North Texas,L,1,8,8.0,0,bj-daniels-2
Ashtyn Davis,2019-09-21,4,California,@,Mississippi,W,1,17,17.0,0,ashtyn-davis-1
Walter Dawn,2019-09-21,3,Texas-El Paso,,Nevada,L,1,14,14.0,0,walter-dawn-1
Emari Demercado,2019-09-21,3,Texas Christian,,Southern Methodist,L,1,9,9.0,0,emari-demercado-1
Bryson Denley,2019-09-21,4,Bowling Green State,@,Kent State,L,2,45,22.5,0,bryson-denley-1
Austin Dorris,2019-09-21,4,Bowling Green State,@,Kent State,L,1,0,0.0,0,austin-dorris-1
Meiko Dotson,2019-09-21,4,Florida Atlantic,,Wagner,W,1,28,28.0,0,meiko-dotson-1
Dylan Drummond,2019-09-21,4,Eastern Michigan,,Central Connecticut State,W,1,38,38.0,0,dylan-drummond-1
Malik Dunner,2019-09-21,4,Ball State,@,North Carolina State,L,1,22,22.0,0,malik-dunner-1
Devin Duvernay,2019-09-21,4,Texas,,Oklahoma State,W,2,45,22.5,0,devin-duvernay-1
Travis Dye,2019-09-21,4,Oregon,@,Stanford,W,1,22,22.0,0,travis-dye-1
Jerrion Ealy,2019-09-21,4,Mississippi,,California,L,1,12,12.0,0,jerrion-ealy-1
Clyde Edwards-Helaire,2019-09-21,4,Louisiana State,@,Vanderbilt,W,1,22,22.0,0,clyde-edwards-helaire-1
Micaleous Elder,2019-09-21,4,UNC Charlotte,@,Clemson,L,2,10,5.0,0,micaleous-elder-1
Patrick Elima-Jeune,2019-09-21,3,Fresno State,,Sacramento State,W,2,37,18.5,0,patrick-elima-jeune-1
David Ellis,2019-09-21,4,Indiana,,Connecticut,W,1,11,11.0,0,david-ellis-2
Darrynton Evans,2019-09-21,3,Appalachian State,@,North Carolina,W,1,19,19.0,0,darrynton-evans-1
Ty'Ree Evans,2019-09-21,4,Southern Mississippi,@,Alabama,L,1,8,8.0,0,tyree-evans-1
Demetric Felton,2019-09-21,4,UCLA,@,Washington State,W,1,100,100.0,1,demetric-felton-1
Maurice Ffrench,2019-09-21,4,Pittsburgh,,Central Florida,W,2,43,21.5,0,maurice-ffrench-1
Josh Fleeks,2019-09-21,3,Baylor,@,Rice,W,1,14,14.0,0,josh-fleeks-1
Jeff Foreman,2019-09-21,4,Arkansas State,,Southern Illinois,W,1,50,50.0,0,jeff-foreman-1
Kaylon Geiger,2019-09-21,3,Troy,@,Akron,W,1,25,25.0,0,kaylon-geiger-1
Tyler Hall,2019-09-21,4,Wyoming,@,Tulsa,L,1,36,36.0,0,tyler-hall-2
Travell Harris,2019-09-21,4,Washington State,,UCLA,L,1,23,23.0,0,travell-harris-1
JaMycal Hasty,2019-09-21,3,Baylor,@,Rice,W,1,11,11.0,0,jamycal-hasty-1
Anthony Hawkins,2019-09-21,4,Colorado State,,Toledo,L,2,55,27.5,0,anthony-hawkins-1
Javian Hawkins,2019-09-21,4,Louisville,@,Florida State,L,2,37,18.5,0,javian-hawkins-1
Chase Hayden,2019-09-21,4,Arkansas,,San Jose State,L,1,18,18.0,0,chase-hayden-1
Keyshawn Helton,2019-09-21,4,Florida State,,Louisville,W,1,18,18.0,0,keyshawn-helton-1
Artice Hobbs IV,2019-09-21,4,Army,,Morgan State,W,2,41,20.5,0,artice-hobbs-iv-1
Kyle Horn,2019-09-21,4,Massachusetts,,Coastal Carolina,L,2,38,19.0,0,kyle-horn-1
Jamahl Horne,2019-09-21,4,Kansas,,West Virginia,L,2,37,18.5,0,jamahl-horne-1
AJ Howard Jr.,2019-09-21,4,Army,,Morgan State,W,2,6,3.0,0,aj-howard-jr-1
Jason Huntley,2019-09-21,4,New Mexico State,@,New Mexico,L,2,98,49.0,0,jason-huntley-1
Noah Igbinoghene,2019-09-21,4,Auburn,@,Texas A&M,W,1,31,31.0,0,noah-igbinoghene-1
Sam James,2019-09-21,4,West Virginia,@,Kansas,W,2,38,19.0,0,sam-james-1
Chase Jasmin,2019-09-21,4,San Diego State,,Utah State,L,1,20,20.0,0,chase-jasmin-1
Josiah Johnson,2019-09-21,4,Massachusetts,,Coastal Carolina,L,2,19,9.5,0,josiah-johnson-1
