Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Patrick Edwards,2011-11-25,12,Houston,@,Tulsa,W,8,181,22.6,4,patrick-edwards-1
Donte Elliott,2011-11-25,12,Boston College,@,Miami (FL),W,2,23,11.5,0,donte-elliott-1
Quincy Enunwa,2011-11-25,12,Nebraska,,Iowa,W,3,41,13.7,0,quincy-enunwa-1
Zane Fakes,2011-11-25,12,Ball State,,Toledo,L,2,15,7.5,1,zane-fakes-1
C.J. Fiedorowicz,2011-11-25,12,Iowa,@,Nebraska,L,3,41,13.7,0,cj-fiedorowicz-1
Vernon Frazier,2011-11-25,12,Texas-El Paso,@,Central Florida,L,2,2,1.0,0,vernon-frazier-1
Dustin Garrison,2011-11-25,11,West Virginia,,Pittsburgh,W,1,7,7.0,0,dustin-garrison-1
Erique Geiger,2011-11-25,12,Bowling Green State,@,Buffalo,W,1,4,4.0,0,erique-geiger-1
Torieal Gibson,2011-11-25,12,Ball State,,Toledo,L,5,41,8.2,1,torieal-gibson-1
Chris Gilbert,2011-11-25,12,Kent State,@,Temple,L,9,134,14.9,1,chris-gilbert-2
Tyshon Goode,2011-11-25,12,Kent State,@,Temple,L,3,31,10.3,0,tyshon-goode-1
Chris Gragg,2011-11-25,12,Arkansas,@,Louisiana State,L,2,35,17.5,0,chris-gragg-1
Hubie Graham,2011-11-25,11,Pittsburgh,@,West Virginia,L,1,14,14.0,0,hubie-graham-1
Logan Gray,2011-11-25,13,Colorado,@,Utah,W,2,12,6.0,0,logan-gray-1
A.J. Guyton,2011-11-25,12,Central Florida,,Texas-El Paso,W,1,29,29.0,0,aj-guyton-1
Spencer Hagan,2011-11-25,12,California,@,Arizona State,W,3,23,7.7,0,spencer-hagan-1
Maurice Hagens,2011-11-25,12,Miami (FL),,Boston College,L,1,9,9.0,0,maurice-hagens-1
Rannell Hall,2011-11-25,12,Central Florida,,Texas-El Paso,W,2,17,8.5,0,rannell-hall-1
Cobi Hamilton,2011-11-25,12,Arkansas,@,Louisiana State,L,2,75,37.5,0,cobi-hamilton-1
Evan Harrington,2011-11-25,13,Colorado,@,Utah,W,2,-1,-0.5,1,evan-harrington-1
Michaelee Harris,2011-11-25,12,Louisville,@,South Florida,W,2,17,8.5,0,michaelee-harris-1
Michael Hayes,2011-11-25,12,Houston,@,Tulsa,W,4,44,11.0,0,michael-hayes-1
Brad Herman,2011-11-25,12,Iowa,@,Nebraska,L,1,22,22.0,0,brad-herman-1
Garrett Hoskins,2011-11-25,12,Eastern Michigan,@,Northern Illinois,L,2,28,14.0,0,garrett-hoskins-1
Devon Hughes,2011-11-25,12,Buffalo,,Bowling Green State,L,1,7,7.0,0,devon-hughes-1
Trey Hunter,2011-11-25,12,Eastern Michigan,@,Northern Illinois,L,2,13,6.5,0,trey-hunter-1
Matthew Hurdle,2011-11-25,12,Kent State,@,Temple,L,1,9,9.0,0,matthew-hurdle-1
Allen Hurns,2011-11-25,12,Miami (FL),,Boston College,L,4,42,10.5,0,allen-hurns-1
Jordan James,2011-11-25,12,Tulsa,,Houston,L,4,43,10.8,0,jordan-james-1
Mike James,2011-11-25,12,Miami (FL),,Boston College,L,1,2,2.0,0,mike-james-1
Dennis Johnson,2011-11-25,12,Arkansas,@,Louisiana State,L,2,-5,-2.5,0,dennis-johnson-1
Justin Johnson,2011-11-25,12,Houston,@,Tulsa,W,7,106,15.1,1,justin-johnson-1
Joe Jones,2011-11-25,12,Temple,,Kent State,W,2,31,15.5,0,joe-jones-1
Marvin Jones,2011-11-25,12,California,@,Arizona State,W,5,54,10.8,0,marvin-jones-1
Ronald Jones,2011-11-25,11,Pittsburgh,@,West Virginia,L,1,22,22.0,0,ronald-jones-3
Tony Jones,2011-11-25,13,Colorado,@,Utah,W,2,8,4.0,0,tony-jones-7
Shaun Joplin,2011-11-25,12,Bowling Green State,@,Buffalo,W,3,61,20.3,0,shaun-joplin-1
Kamar Jorden,2011-11-25,12,Bowling Green State,@,Buffalo,W,3,74,24.7,2,kamar-jorden-1
Nick Kasa,2011-11-25,13,Colorado,@,Utah,W,1,8,8.0,0,nick-kasa-1
Donavon Kemp,2011-11-25,12,Texas-El Paso,@,Central Florida,L,2,74,37.0,0,donavon-kemp-1
Brandon Kinnie,2011-11-25,12,Nebraska,,Iowa,W,2,11,5.5,0,brandon-kinnie-1
Sam Kirkland,2011-11-25,12,Kent State,@,Temple,L,3,26,8.7,0,sam-kirkland-1
Trevor Kohl,2011-11-25,12,Arizona State,,California,L,1,4,4.0,1,trevor-kohl-1
Lindsey Lamar,2011-11-25,11,South Florida,,Louisville,L,1,35,35.0,1,lindsey-lamar-1
Evan Landi,2011-11-25,11,South Florida,,Louisville,L,3,27,9.0,0,evan-landi-1
Fred Lee,2011-11-25,12,Buffalo,,Bowling Green State,L,2,11,5.5,0,fred-lee-1
Jordan Leslie,2011-11-25,12,Texas-El Paso,@,Central Florida,L,7,64,9.1,1,jordan-leslie-1
Julio Lopez,2011-11-25,12,Texas-El Paso,@,Central Florida,L,2,18,9.0,0,julio-lopez-1
Victor Marc,2011-11-25,11,South Florida,,Louisville,L,3,17,5.7,0,victor-marc-1
Cameron Marshall,2011-11-25,12,Arizona State,,California,L,1,5,5.0,0,cameron-marshall-1
Kevonte Martin-Manley,2011-11-25,12,Iowa,@,Nebraska,L,1,10,10.0,0,kevonte-martin-manley-1
Luke Matthews,2011-11-25,12,Utah,,Colorado,L,4,45,11.3,0,luke-matthews-1
Ivan McCartney,2011-11-25,11,West Virginia,,Pittsburgh,W,3,5,1.7,0,ivan-mccartney-1
Cassius McDowell,2011-11-25,12,Toledo,@,Ball State,W,2,12,6.0,1,cassius-mcdowell-1
Quincy McDuffie,2011-11-25,12,Central Florida,,Texas-El Paso,W,2,6,3.0,0,quincy-mcduffie-1
McGriff-Culver,2011-11-25,12,Louisville,@,South Florida,W,1,19,19.0,0,mcgriff-culver-1
Marvin McNutt,2011-11-25,12,Iowa,@,Nebraska,L,4,29,7.3,0,marvin-mcnutt-1
Kyle Middlebrooks,2011-11-25,12,Arizona State,,California,L,1,6,6.0,0,kyle-middlebrooks-1
Jamal Miles,2011-11-25,12,Arizona State,,California,L,3,4,1.3,0,jamal-miles-1
Anthony Miller,2011-11-25,12,California,@,Arizona State,W,2,10,5.0,0,anthony-miller-1
Deon Miller,2011-11-25,12,Temple,,Kent State,W,2,44,22.0,0,deon-miller-1
Lamar Miller,2011-11-25,12,Miami (FL),,Boston College,L,1,8,8.0,0,lamar-miller-1
Kendrick Moeai,2011-11-25,12,Utah,,Colorado,L,3,21,7.0,0,kendrick-moeai-1
Eric Monette,2011-11-25,12,Western Michigan,,Akron,W,3,46,15.3,1,eric-monette-1
Martel Moore,2011-11-25,12,Northern Illinois,,Eastern Michigan,W,5,29,5.8,0,martel-moore-1
Demetris Murray,2011-11-25,11,South Florida,,Louisville,L,4,44,11.0,0,demetris-murray-1
Latavius Murray,2011-11-25,12,Central Florida,,Texas-El Paso,W,2,24,12.0,1,latavius-murray-1
Nick Olds,2011-11-25,12,Eastern Michigan,@,Northern Illinois,L,5,50,10.0,1,nick-olds-1
Branden Oliver,2011-11-25,12,Buffalo,,Bowling Green State,L,6,92,15.3,0,branden-oliver-1
Briggs Orsbon,2011-11-25,12,Ball State,,Toledo,L,9,96,10.7,0,briggs-orsbon-1
Eric Page,2011-11-25,12,Toledo,@,Ball State,W,16,145,9.1,1,eric-page-1
Chris Pantale,2011-11-25,12,Boston College,@,Miami (FL),W,4,70,17.5,2,chris-pantale-1
Parker,2011-11-25,12,Louisville,@,South Florida,W,3,42,14.0,2,parker-1
Kevin Perry,2011-11-25,12,Texas-El Paso,@,Central Florida,L,1,14,14.0,0,kevin-perry-2
Deangelo Peterson,2011-11-25,12,Louisiana State,,Arkansas,W,2,9,4.5,0,deangelo-peterson-1
Aaron Pflugrad,2011-11-25,12,Arizona State,,California,L,2,33,16.5,1,aaron-pflugrad-1
A.J. Pickens,2011-11-25,12,Arizona State,,California,L,1,4,4.0,0,aj-pickens-1
Rueben Randle,2011-11-25,12,Louisiana State,,Arkansas,W,9,134,14.9,0,rueben-randle-1
Chleb Ravenell,2011-11-25,12,Western Michigan,,Akron,W,5,59,11.8,2,chleb-ravenell-1
Kyler Reed,2011-11-25,12,Nebraska,,Iowa,W,1,6,6.0,1,kyler-reed-1
Bernard Reedy,2011-11-25,12,Toledo,@,Ball State,W,2,42,21.0,1,bernard-reedy-1
Josh Reese,2011-11-25,12,Central Florida,,Texas-El Paso,W,1,43,43.0,0,josh-reese-1
Paul Richardson,2011-11-25,13,Colorado,@,Utah,W,5,45,9.0,0,paul-richardson-1
Marcus Rivers,2011-11-25,12,Buffalo,,Bowling Green State,L,2,20,10.0,0,marcus-rivers-1
Gerell Robinson,2011-11-25,12,Arizona State,,California,L,3,56,18.7,0,gerell-robinson-1
Evan Rodriguez,2011-11-25,12,Temple,,Kent State,W,1,3,3.0,0,evan-rodriguez-1
Eli Rogers,2011-11-25,12,Louisville,@,South Florida,W,4,84,21.0,0,eli-rogers-1
David Rolf,2011-11-25,12,Utah,,Colorado,L,1,26,26.0,0,david-rolf-2
Rashad Ross,2011-11-25,12,Arizona State,,California,L,5,108,21.6,1,rashad-ross-1
Tyreese Russell,2011-11-25,12,Eastern Michigan,@,Northern Illinois,L,1,42,42.0,0,tyreese-russell-1
Connor Ryan,2011-11-25,12,Ball State,,Toledo,L,1,6,6.0,0,connor-ryan-1
Josh Schaffer,2011-11-25,12,Western Michigan,,Akron,W,1,3,3.0,0,josh-schaffer-1
Keith Sconiers,2011-11-25,12,Akron,@,Western Michigan,L,2,7,3.5,0,keith-sconiers-1
Cordale Scott,2011-11-25,12,Toledo,@,Ball State,W,1,12,12.0,0,cordale-scott-2
Darrell Scott,2011-11-25,11,South Florida,,Louisville,L,1,10,10.0,0,darrell-scott-1
Kenneth Scott,2011-11-25,12,Utah,,Colorado,L,1,8,8.0,0,kenneth-scott-1
Antoin Scriven,2011-11-25,12,Western Michigan,,Akron,W,3,22,7.3,0,antoin-scriven-1
Clay Sears,2011-11-25,12,Tulsa,,Houston,L,3,33,11.0,0,clay-sears-1
Mike Shanahan,2011-11-25,11,Pittsburgh,@,West Virginia,L,2,18,9.0,0,mike-shanahan-1
Russell Shepard,2011-11-25,12,Louisiana State,,Arkansas,W,2,13,6.5,1,russell-shepard-1
Dominique Sherrer,2011-11-25,12,Eastern Michigan,@,Northern Illinois,L,1,14,14.0,0,dominique-sherrer-1
Charles Sims,2011-11-25,12,Houston,@,Tulsa,W,4,51,12.8,1,charles-sims-1
E.J. Smith,2011-11-25,12,Houston,@,Tulsa,W,1,16,16.0,0,ej-smith-1
Jamill Smith,2011-11-25,12,Ball State,,Toledo,L,8,57,7.1,0,jamill-smith-1
Kenny Stafford,2011-11-25,12,Toledo,@,Ball State,W,1,8,8.0,0,kenny-stafford-1
Rodney Stewart,2011-11-25,13,Colorado,@,Utah,W,2,10,5.0,0,rodney-stewart-1
Rod Streater,2011-11-25,12,Temple,,Kent State,W,3,35,11.7,0,rod-streater-1
Devin Street,2011-11-25,11,Pittsburgh,@,West Virginia,L,4,50,12.5,0,devin-street-1
Tommy Streeter,2011-11-25,12,Miami (FL),,Boston College,L,5,47,9.4,0,tommy-streeter-1
Marquelo Suel,2011-11-25,12,Akron,@,Western Michigan,L,1,6,6.0,0,marquelo-suel-1
Bobby Swigert,2011-11-25,12,Boston College,@,Miami (FL),W,4,67,16.8,0,bobby-swigert-1
Jacquise Terry,2011-11-25,12,Kent State,@,Temple,L,2,19,9.5,0,jacquise-terry-1
Adonis Thomas,2011-11-25,12,Toledo,@,Ball State,W,3,26,8.7,0,adonis-thomas-1
Justin Thompson,2011-11-25,12,Kent State,@,Temple,L,6,41,6.8,0,justin-thompson-1
Davaughn Thornton,2011-11-25,13,Colorado,@,Utah,W,2,54,27.0,0,davaughn-thornton-1
Jack Tomlinson,2011-11-25,12,Ball State,,Toledo,L,9,97,10.8,0,jack-tomlinson-1
Malcolm Trail,2011-11-25,12,Texas-El Paso,@,Central Florida,L,2,9,4.5,0,malcolm-trail-1
Tyler Urban,2011-11-25,11,West Virginia,,Pittsburgh,W,4,41,10.3,0,tyler-urban-1
Clive Walford,2011-11-25,12,Miami (FL),,Boston College,L,1,4,4.0,0,clive-walford-1
Dallas Walker,2011-11-25,12,Western Michigan,,Akron,W,1,3,3.0,1,dallas-walker-1
Spencer Ware,2011-11-25,12,Louisiana State,,Arkansas,W,1,8,8.0,0,spencer-ware-1
Trey Watts,2011-11-25,12,Tulsa,,Houston,L,4,24,6.0,0,trey-watts-1
Ronnie Weaver,2011-11-25,12,Central Florida,,Texas-El Paso,W,2,25,12.5,0,ronnie-weaver-1
Deonte Welch,2011-11-25,11,South Florida,,Louisville,L,4,62,15.5,1,deonte-welch-1
Braxton Welford,2011-11-25,12,Houston,@,Tulsa,W,1,3,3.0,0,braxton-welford-1
Chris White,2011-11-25,12,Louisville,@,South Florida,W,1,12,12.0,0,chris-white-3
John White,2011-11-25,12,Utah,,Colorado,L,1,-4,-4.0,0,john-white-9
Jordan White,2011-11-25,12,Western Michigan,,Akron,W,7,138,19.7,2,jordan-white-1
Khymest Williams,2011-11-25,12,Central Florida,,Texas-El Paso,W,1,19,19.0,0,khymest-williams-1
Lavorick Williams,2011-11-25,12,Texas-El Paso,@,Central Florida,L,1,12,12.0,0,lavorick-williams-1
Morgan Williams,2011-11-25,12,Toledo,@,Ball State,W,2,22,11.0,1,morgan-williams-1
Mike Willie,2011-11-25,12,Arizona State,,California,L,2,21,10.5,0,mike-willie-1
J.J. Worton,2011-11-25,12,Central Florida,,Texas-El Paso,W,3,48,16.0,0,jj-worton-1
Jarius Wright,2011-11-25,12,Arkansas,@,Louisiana State,L,2,27,13.5,1,jarius-wright-1
Jeremy Wright,2011-11-25,12,Louisville,@,South Florida,W,1,5,5.0,0,jeremy-wright-2
Ed Young,2011-11-25,12,Buffalo,,Bowling Green State,L,4,26,6.5,0,ed-young-1
Jared Abbrederis,2011-11-26,12,Wisconsin,,Penn State,W,7,93,13.3,1,jared-abbrederis-1
Nick Adams,2011-11-26,12,Alabama-Birmingham,@,Florida Atlantic,L,1,16,16.0,0,nick-adams-1
Devin Aguilar,2011-11-26,12,Washington,,Washington State,W,2,13,6.5,0,devin-aguilar-1
Justin Albert,2011-11-26,11,Troy,@,Western Kentucky,L,2,30,15.0,0,justin-albert-1
Dwayne Allen,2011-11-26,12,Clemson,@,South Carolina,L,1,9,9.0,1,dwayne-allen-1
Anthony Amos,2011-11-26,11,Middle Tennessee State,,Florida International,L,2,14,7.0,0,anthony-amos-1
Chris Anderson,2011-11-26,11,Troy,@,Western Kentucky,L,1,26,26.0,1,chris-anderson-1
Rory Anderson,2011-11-26,12,South Carolina,,Clemson,W,2,57,28.5,1,rory-anderson-1
Keola Antolin,2011-11-26,12,Arizona,,Louisiana,W,5,28,5.6,0,keola-antolin-1
Kolby Arendse,2011-11-26,11,Nevada,@,Utah State,L,2,21,10.5,0,kolby-arendse-1
Deanthony Arnett,2011-11-26,12,Tennessee,@,Kentucky,L,3,20,6.7,0,deanthony-arnett-1
Matt Austin,2011-11-26,11,Utah State,,Nevada,W,2,61,30.5,1,matt-austin-2
Michael Avila,2011-11-26,12,San Jose State,@,Fresno State,W,2,44,22.0,0,michael-avila-1
Kennard Backman,2011-11-26,12,Alabama-Birmingham,@,Florida Atlantic,L,1,5,5.0,0,kennard-backman-1
Antwon Bailey,2011-11-26,11,Syracuse,,Cincinnati,L,5,43,8.6,0,antwon-bailey-1
Cam Baker,2011-11-26,12,Memphis,@,Southern Mississippi,L,2,33,16.5,0,cam-baker-1
Ryan Balentine,2011-11-26,12,Southern Mississippi,,Memphis,W,1,41,41.0,1,ryan-balentine-1
Montee Ball,2011-11-26,12,Wisconsin,,Penn State,W,1,15,15.0,0,montee-ball-1
Vick Ballard,2011-11-26,12,Mississippi State,,Mississippi,W,2,25,12.5,1,vick-ballard-1
Jared Bamber,2011-11-26,11,Middle Tennessee State,,Florida International,L,1,4,4.0,0,jared-bamber-1
Brandon Barden,2011-11-26,12,Vanderbilt,@,Wake Forest,W,2,80,40.0,1,brandon-barden-1
Kenjon Barner,2011-11-26,12,Oregon,,Oregon State,W,3,33,11.0,1,kenjon-barner-1
Stephen Barnett,2011-11-26,13,Tulane,@,Hawaii,L,1,7,7.0,0,stephen-barnett-1
Kemonte Bateman,2011-11-26,12,New Mexico State,@,Louisiana Tech,L,2,25,12.5,0,kemonte-bateman-1
Brandon Beachum,2011-11-26,12,Penn State,@,Wisconsin,L,1,9,9.0,0,brandon-beachum-1
Cole Beasley,2011-11-26,12,Southern Methodist,,Rice,W,7,58,8.3,0,cole-beasley-1
Kenny Bell,2011-11-26,12,Alabama,@,Auburn,W,2,46,23.0,1,kenny-bell-1
Le'Veon Bell,2011-11-26,12,Michigan State,@,Northwestern,W,3,6,2.0,0,leveon-bell-1
Michael Bennett,2011-11-26,12,Georgia,@,Georgia Tech,W,2,20,10.0,1,michael-bennett-4
Dwight Bentley,2011-11-26,12,Louisiana,@,Arizona,L,1,13,13.0,0,dwight-bentley-1
Giovani Bernard,2011-11-26,12,North Carolina,,Duke,W,4,57,14.3,0,giovani-bernard-1
D.J. Beshears,2011-11-26,12,Kansas,N,Missouri,L,2,12,6.0,0,dj-beshears-1
Malcolm Beyah,2011-11-26,11,Middle Tennessee State,,Florida International,L,3,28,9.3,0,malcolm-beyah-1
Shane Blissard,2011-11-26,11,Middle Tennessee State,,Florida International,L,5,35,7.0,0,shane-blissard-1
Andrew Bodenheimer,2011-11-26,12,East Carolina,@,Marshall,L,8,51,6.4,0,andrew-bodenheimer-1
Tommy Bohanon,2011-11-26,12,Wake Forest,,Vanderbilt,L,2,7,3.5,0,tommy-bohanon-1
Brandon Bolden,2011-11-26,12,Mississippi,@,Mississippi State,L,2,-7,-3.5,0,brandon-bolden-1
Ralph Bolden,2011-11-26,12,Purdue,@,Indiana,W,4,63,15.8,0,ralph-bolden-1
Anthony Boone,2011-11-26,12,Duke,@,North Carolina,L,1,21,21.0,0,anthony-boone-1
T.J. Borcky,2011-11-26,11,Colorado State,,Air Force,L,1,42,42.0,0,tj-borcky-1
Zach Boren,2011-11-26,12,Ohio State,@,Michigan,L,1,1,1.0,0,zach-boren-1
Michael Bowman,2011-11-26,12,East Carolina,@,Marshall,L,4,27,6.8,0,michael-bowman-1
Chris Boyd,2011-11-26,12,Vanderbilt,@,Wake Forest,W,3,18,6.0,0,chris-boyd-1
Robbie Boyer,2011-11-26,12,Southern California,,UCLA,W,1,9,9.0,0,robbie-boyer-1
Jarrett Boykin,2011-11-26,12,Virginia Tech,@,Virginia,W,4,44,11.0,1,jarrett-boykin-1
Kerry Boykins,2011-11-26,12,Maryland,@,North Carolina State,L,3,25,8.3,0,kerry-boykins-1
Dionza Bradford,2011-11-26,11,Nevada-Las Vegas,,San Diego State,L,1,20,20.0,0,dionza-bradford-1
Brandon Braxton,2011-11-26,12,Duke,@,North Carolina,L,4,52,13.0,0,brandon-braxton-1
Quan Bray,2011-11-26,12,Auburn,,Alabama,L,5,22,4.4,0,quan-bray-1
Corey Brown,2011-11-26,12,Ohio State,@,Michigan,L,2,76,38.0,1,corey-brown-2
Jaron Brown,2011-11-26,12,Clemson,@,South Carolina,L,1,6,6.0,0,jaron-brown-1
Justin Brown,2011-11-26,12,Penn State,@,Wisconsin,L,1,14,14.0,0,justin-brown-1
George Bryan,2011-11-26,12,North Carolina State,,Maryland,W,8,79,9.9,1,george-bryan-1
Chad Bumphis,2011-11-26,12,Mississippi State,,Mississippi,W,1,0,0.0,0,chad-bumphis-1
Kris Burd,2011-11-26,12,Virginia,,Virginia Tech,L,7,100,14.3,0,kris-burd-1
Mitch Burroughs,2011-11-26,11,Boise State,,Wyoming,W,3,12,4.0,0,mitch-burroughs-1
Isaiah Burse,2011-11-26,12,Fresno State,,San Jose State,L,7,135,19.3,0,isaiah-burse-1
Michael Burton,2011-11-26,12,Rutgers,@,Connecticut,L,1,12,12.0,0,michael-burton-1
Trey Burton,2011-11-26,12,Florida,,Florida State,L,1,5,5.0,0,trey-burton-1
Gary Bush,2011-11-26,12,Purdue,@,Indiana,W,2,23,11.5,0,gary-bush-1
Brice Butler,2011-11-26,12,Southern California,,UCLA,W,1,12,12.0,0,brice-butler-1
Curtis Byrd,2011-11-26,12,North Carolina,,Duke,W,1,9,9.0,0,curtis-byrd-1
Willie Byrn,2011-11-26,12,Virginia Tech,@,Virginia,W,1,15,15.0,0,willie-byrn-1
Jesse Callier,2011-11-26,12,Washington,,Washington State,W,1,5,5.0,0,jesse-callier-1
Michael Campanaro,2011-11-26,12,Wake Forest,,Vanderbilt,L,6,45,7.5,0,michael-campanaro-1
Jabari Carr,2011-11-26,12,San Jose State,@,Fresno State,W,5,79,15.8,1,jabari-carr-1
Mario Carter,2011-11-26,12,North Carolina State,,Maryland,W,2,17,8.5,0,mario-carter-1
Kivon Cartwright,2011-11-26,11,Colorado State,,Air Force,L,1,13,13.0,0,kivon-cartwright-1
Orson Charles,2011-11-26,12,Georgia,@,Georgia Tech,W,5,95,19.0,0,orson-charles-1
Jamonne Chester,2011-11-26,12,Indiana,,Purdue,L,2,9,4.5,0,jamonne-chester-1
Van Chew,2011-11-26,11,Syracuse,,Cincinnati,L,6,77,12.8,0,van-chew-1
Alex Chisum,2011-11-26,11,Cincinnati,@,Syracuse,W,1,8,8.0,0,alex-chisum-1
B.J. Chitty,2011-11-26,11,Troy,@,Western Kentucky,L,1,5,5.0,0,bj-chitty-1
Brennan Clay,2011-11-26,11,Oklahoma,,Iowa State,W,1,1,1.0,0,brennan-clay-1
Lee Clubb,2011-11-26,11,Colorado State,,Air Force,L,2,9,4.5,0,lee-clubb-1
Danny Coale,2011-11-26,12,Virginia Tech,@,Virginia,W,2,15,7.5,0,danny-coale-1
Brandon Coleman,2011-11-26,12,Rutgers,@,Connecticut,L,6,223,37.2,2,brandon-coleman-2
Derrick Coleman,2011-11-26,12,UCLA,@,Southern California,L,2,6,3.0,0,derrick-coleman-1
D.J. Coles,2011-11-26,12,Virginia Tech,@,Virginia,W,1,2,2.0,0,dj-coles-1
Kain Colter,2011-11-26,12,Northwestern,,Michigan State,L,6,44,7.3,0,kain-colter-1
Brent Comardelle,2011-11-26,13,Tulane,@,Hawaii,L,4,54,13.5,0,brent-comardelle-1
Chris Conley,2011-11-26,12,Georgia,@,Georgia Tech,W,2,29,14.5,1,chris-conley-1
Taylor Cook,2011-11-26,12,Rice,@,Southern Methodist,L,1,1,1.0,0,taylor-cook-1
Brandin Cooks,2011-11-26,12,Oregon State,@,Oregon,L,5,56,11.2,1,brandin-cooks-1
Tim Cornett,2011-11-26,11,Nevada-Las Vegas,,San Diego State,L,1,1,1.0,0,tim-cornett-1
Aaron Crawford,2011-11-26,12,Texas Tech,N,Baylor,L,1,2,2.0,0,aaron-crawford-1
C.J. Crawford,2011-11-26,12,Marshall,,East Carolina,W,2,12,6.0,0,cj-crawford-1
Tony Creecy,2011-11-26,12,North Carolina State,,Maryland,W,8,52,6.5,2,tony-creecy-1
Juron Criner,2011-11-26,12,Arizona,,Louisiana,W,9,129,14.3,2,juron-criner-1
Jamison Crowder,2011-11-26,12,Duke,@,North Carolina,L,3,61,20.3,1,jamison-crowder-1
Gino Crump,2011-11-26,12,Arizona,,Louisiana,W,3,4,1.3,0,gino-crump-1
Kevin Cummings,2011-11-26,12,Oregon State,@,Oregon,L,4,63,15.8,1,kevin-cummings-1
B.J. Cunningham,2011-11-26,12,Michigan State,@,Northwestern,W,6,120,20.0,2,bj-cunningham-1
Benny Cunningham,2011-11-26,11,Middle Tennessee State,,Florida International,L,3,19,6.3,0,benny-cunningham-1
Justice Cunningham,2011-11-26,12,South Carolina,,Clemson,W,1,16,16.0,0,justice-cunningham-1
Marcus Cunningham,2011-11-26,11,Florida Atlantic,,Alabama-Birmingham,W,2,35,17.5,0,marcus-cunningham-1
Orleans Darkwa,2011-11-26,13,Tulane,@,Hawaii,L,3,0,0.0,0,orleans-darkwa-1
Geremy Davis,2011-11-26,11,Connecticut,,Rutgers,W,1,17,17.0,0,geremy-davis-1
Jon Davis,2011-11-26,12,Illinois,@,Minnesota,L,1,8,8.0,0,jon-davis-3
Marcus Davis,2011-11-26,12,Virginia Tech,@,Virginia,W,5,119,23.8,1,marcus-davis-1
Terence Davis,2011-11-26,12,Wake Forest,,Vanderbilt,L,3,29,9.7,1,terence-davis-1
Trevor Davis,2011-11-26,12,Hawaii,,Tulane,W,7,81,11.6,2,trevor-davis-1
Max Dedmond,2011-11-26,12,Indiana,,Purdue,L,2,19,9.5,0,max-dedmond-1
Jeremy Deering,2011-11-26,12,Rutgers,@,Connecticut,L,1,37,37.0,0,jeremy-deering-1
Danny Dembry,2011-11-26,12,Wake Forest,,Vanderbilt,L,2,9,4.5,0,danny-dembry-1
Dylan Denso,2011-11-26,11,San Diego State,@,Nevada-Las Vegas,W,2,24,12.0,1,dylan-denso-1
Drew Dileo,2011-11-26,12,Michigan,,Ohio State,W,2,32,16.0,0,drew-dileo-1
Aaron Dobson,2011-11-26,12,Marshall,,East Carolina,W,4,110,27.5,2,aaron-dobson-1
Michael Dobson,2011-11-26,12,East Carolina,@,Marshall,L,1,12,12.0,0,michael-dobson-1
Josh Doctson,2011-11-26,11,Wyoming,@,Boise State,L,3,39,13.0,1,josh-doctson-1
Kevin Dorsey,2011-11-26,12,Maryland,@,North Carolina State,L,3,88,29.3,1,kevin-dorsey-1
Nexon Dorvilus,2011-11-26,11,Florida Atlantic,,Alabama-Birmingham,W,2,27,13.5,0,nexon-dorvilus-1
David Douglas,2011-11-26,12,Arizona,,Louisiana,W,9,69,7.7,1,david-douglas-1
Jack Doyle,2011-11-26,12,Western Kentucky,,Troy,W,6,101,16.8,0,jack-doyle-1
Chris Drager,2011-11-26,12,Virginia Tech,@,Virginia,W,1,15,15.0,0,chris-drager-1
Curtis Drake,2011-11-26,12,Penn State,@,Wisconsin,L,2,43,21.5,1,curtis-drake-1
Jeff Duckworth,2011-11-26,12,Wisconsin,,Penn State,W,2,17,8.5,0,jeff-duckworth-1
Quinton Dunbar,2011-11-26,12,Florida,,Florida State,L,3,40,13.3,1,quinton-dunbar-1
Drake Dunsmore,2011-11-26,12,Northwestern,,Michigan State,L,1,69,69.0,0,drake-dunsmore-1
Jeremy Ebert,2011-11-26,12,Northwestern,,Michigan State,L,7,39,5.6,1,jeremy-ebert-1
Eric Ebron,2011-11-26,12,North Carolina,,Duke,W,1,47,47.0,0,eric-ebron-1
Antavian Edison,2011-11-26,12,Purdue,@,Indiana,W,3,50,16.7,1,antavian-edison-1
Kyle Efaw,2011-11-26,11,Boise State,,Wyoming,W,2,23,11.5,1,kyle-efaw-1
Michael Egnew,2011-11-26,12,Missouri,N,Kansas,W,1,17,17.0,0,michael-egnew-1
Tyler Eifert,2011-11-26,12,Notre Dame,@,Stanford,L,4,79,19.8,0,tyler-eifert-1
Andre Ellington,2011-11-26,12,Clemson,@,South Carolina,L,2,5,2.5,0,andre-ellington-1
Bruce Ellington,2011-11-26,12,South Carolina,,Clemson,W,3,71,23.7,1,bruce-ellington-1
Rhett Ellison,2011-11-26,12,Southern California,,UCLA,W,3,16,5.3,1,rhett-ellison-1
Taylor Embree,2011-11-26,12,UCLA,@,Southern California,L,3,29,9.7,0,taylor-embree-1
Zach Ertz,2011-11-26,12,Stanford,,Notre Dame,W,1,0,0.0,0,zach-ertz-1
Gavin Escobar,2011-11-26,11,San Diego State,@,Nevada-Las Vegas,W,4,68,17.0,0,gavin-escobar-1
Demetrius Evans,2011-11-26,12,Marshall,,East Carolina,W,3,22,7.3,0,demetrius-evans-1
