Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
D.J. Beshears,2009-10-17,6,Kansas,@,Colorado,L,5,0,5,0.0,0.0,dj-beshears-1
Byron Best,2009-10-17,7,Toledo,,Northern Illinois,W,0,1,1,0.0,0.0,byron-best-1
Mike Bethea,2009-10-17,6,Nevada,@,Utah State,W,2,0,2,0.0,0.0,mike-bethea-1
Scott Betros,2009-10-17,7,Wake Forest,@,Clemson,L,1,0,1,0.0,0.0,scott-betros-1
Brandon Bice,2009-10-17,6,Northern Illinois,@,Toledo,L,3,5,8,2.0,1.0,brandon-bice-1
Josh Biezuns,2009-10-17,7,Wyoming,@,Air Force,L,3,3,6,1.0,0.0,josh-biezuns-1
Greg Billinger,2009-10-17,7,Vanderbilt,,Georgia,L,3,1,4,1.0,1.0,greg-billinger-1
Broderick Binns,2009-10-17,7,Iowa,@,Wisconsin,W,1,3,4,1.0,1.0,broderick-binns-1
Bront Bird,2009-10-17,7,Texas Tech,@,Nebraska,W,4,2,6,0.0,0.0,bront-bird-1
Brandan Bishop,2009-10-17,7,North Carolina State,@,Boston College,L,1,0,1,0.0,0.0,brandan-bishop-1
Devin Bishop,2009-10-17,6,California,@,UCLA,W,2,1,3,0.0,0.0,devin-bishop-1
Larry Black Jr.,2009-10-17,7,Indiana,,Illinois,W,1,1,2,0.5,0.5,larry-black-jr-1
Ahmad Black,2009-10-17,6,Florida,,Arkansas,W,3,3,6,0.0,0.0,ahmad-black-1
Chris Black,2009-10-17,6,Hawaii,@,Idaho,L,1,1,2,1.0,0.0,chris-black-1
Derek Blacknall,2009-10-17,7,East Carolina,,Rice,W,0,1,1,0.0,0.0,derek-blacknall-1
David Blair,2009-10-17,7,Nevada-Las Vegas,,Utah,L,1,0,1,0.0,0.0,david-blair-1
Scott Blair,2009-10-17,7,Georgia Tech,,Virginia Tech,W,1,1,2,0.0,0.0,scott-blair-1
Emory Blake,2009-10-17,7,Auburn,,Kentucky,L,1,0,1,0.0,0.0,emory-blake-1
Mike Blanc,2009-10-17,7,Auburn,,Kentucky,L,0,4,4,0.5,0.0,mike-blanc-1
Robert Blanton,2009-10-17,6,Notre Dame,,Southern California,L,3,1,4,0.0,0.0,robert-blanton-1
Jamie Blatnick,2009-10-17,6,Oklahoma State,,Missouri,W,1,0,1,0.0,0.0,jamie-blatnick-1
Gerren Blount,2009-10-17,6,Louisiana,@,Western Kentucky,W,2,1,3,0.0,0.0,gerren-blount-1
Morris Blueford,2009-10-17,6,Temple,,Army,W,3,0,3,0.0,0.0,morris-blueford-1
Justin Boddie,2009-10-17,6,Central Florida,,Miami (FL),L,6,4,10,0.0,0.0,justin-boddie-1
Dannie Bolden,2009-10-17,7,Central Michigan,@,Western Michigan,W,3,6,9,0.0,0.0,dannie-bolden-1
John Bonano,2009-10-17,6,Arizona,,Stanford,W,1,0,1,0.0,0.0,john-bonano-1
Donovan Bonner,2009-10-17,6,Missouri,@,Oklahoma State,L,1,0,1,0.0,0.0,donovan-bonner-1
Wade Bonner,2009-10-17,7,Mississippi State,@,Middle Tennessee State,W,1,0,1,0.0,0.0,wade-bonner-1
Nate Bonsu,2009-10-17,6,Colorado,,Kansas,W,1,0,1,0.0,0.0,nate-bonsu-1
Ramon Booi,2009-10-17,7,Wake Forest,@,Clemson,L,0,1,1,0.0,0.0,ramon-booi-1
Donald Booker,2009-10-17,6,Oklahoma State,,Missouri,W,7,2,9,2.0,1.0,donald-booker-1
Kenny Borg,2009-10-17,6,Fresno State,,San Jose State,W,3,0,3,1.0,0.0,kenny-borg-1
Chris Borland,2009-10-17,7,Wisconsin,,Iowa,L,7,3,10,2.5,1.0,chris-borland-1
Caleb Bostic,2009-10-17,7,Miami (OH),@,Ohio,L,1,0,1,0.0,0.0,caleb-bostic-1
Korey Bosworth,2009-10-17,6,UCLA,,California,L,4,0,4,2.0,0.0,korey-bosworth-1
Kyle Bosworth,2009-10-17,6,UCLA,,California,L,5,2,7,1.5,0.0,kyle-bosworth-1
Chris Bowens,2009-10-17,6,Troy,@,Florida International,W,2,1,3,0.0,0.0,chris-bowens-1
Howard Bowens,2009-10-17,7,Kent State,@,Eastern Michigan,W,0,1,1,0.0,0.0,howard-bowens-1
Winston Bowens,2009-10-17,7,Memphis,@,Southern Mississippi,L,3,4,7,0.0,0.0,winston-bowens-1
Da'Quan Bowers,2009-10-17,6,Clemson,,Wake Forest,W,4,0,4,3.0,0.0,daquan-bowers-1
Justin Bowers,2009-10-17,7,Miami (OH),@,Ohio,L,0,1,1,0.0,0.0,justin-bowers-1
Anthony Bowman,2009-10-17,7,Kent State,@,Eastern Michigan,W,1,0,1,0.0,0.0,anthony-bowman-1
Marcellus Bowman,2009-10-17,7,Boston College,,North Carolina State,W,3,2,5,1.0,1.0,marcellus-bowman-1
Navorro Bowman,2009-10-17,7,Penn State,,Minnesota,W,4,4,8,2.0,0.0,navorro-bowman-1
Tay Bowser,2009-10-17,7,Mississippi State,@,Middle Tennessee State,W,0,1,1,0.0,0.0,tay-bowser-1
Austin Box,2009-10-17,6,Oklahoma,N,Texas,L,1,0,1,0.0,0.0,austin-box-1
David Boyce,2009-10-17,7,Southern Mississippi,,Memphis,W,0,1,1,0.0,0.0,david-boyce-1
Chad Boyd,2009-10-17,6,Louisiana Tech,,New Mexico State,W,1,1,2,0.0,0.0,chad-boyd-1
Brandon Boykin,2009-10-17,7,Georgia,@,Vanderbilt,W,5,0,5,0.0,0.0,brandon-boykin-1
Kerry Boykins,2009-10-17,7,Maryland,,Virginia,L,0,1,1,0.0,0.0,kerry-boykins-1
Brandon Bradley,2009-10-17,7,Brigham Young,@,San Diego State,W,2,0,2,0.0,0.0,brandon-bradley-1
Travis Bradshaw,2009-10-17,7,Rice,@,East Carolina,L,7,3,10,0.0,0.0,travis-bradshaw-1
Edward Bradwell,2009-10-17,5,Florida Atlantic,@,North Texas,W,6,2,8,1.0,0.0,edward-bradwell-1
Issa Braithwaite,2009-10-17,7,Ohio,,Miami (OH),W,1,0,1,0.0,0.0,issa-braithwaite-1
Andre Branch,2009-10-17,6,Clemson,,Wake Forest,W,1,0,1,1.0,1.0,andre-branch-1
Jacob Branstetter,2009-10-17,6,Kansas,@,Colorado,L,1,0,1,0.0,0.0,jacob-branstetter-1
Justin Braska,2009-10-17,7,Western Michigan,,Central Michigan,L,2,4,6,0.5,0.0,justin-braska-1
Justin Bray,2009-10-17,6,Troy,@,Florida International,W,1,0,1,0.0,0.0,justin-bray-1
Tim Brazzel,2009-10-17,7,Central Michigan,@,Western Michigan,W,1,2,3,0.5,0.0,tim-brazzel-1
Josh Brent,2009-10-17,6,Illinois,@,Indiana,L,2,0,2,1.0,1.0,josh-brent-1
Aaron Brewer,2009-10-17,6,San Diego State,,Brigham Young,L,1,0,1,0.0,0.0,aaron-brewer-1
Xavier Brewer,2009-10-17,6,Clemson,,Wake Forest,W,0,2,2,0.0,0.0,xavier-brewer-1
Kyle Brey,2009-10-17,7,Buffalo,,Akron,W,0,1,1,0.0,0.0,kyle-brey-1
Trey Briggs,2009-10-17,7,Rice,@,East Carolina,L,0,3,3,0.0,0.0,trey-briggs-1
James Brindley,2009-10-17,6,Utah State,,Nevada,L,5,4,9,1.0,0.0,james-brindley-1
Brandon Brinkley,2009-10-17,6,Houston,@,Tulane,W,3,1,4,0.0,0.0,brandon-brinkley-1
Niles Brinkley,2009-10-17,7,Wisconsin,,Iowa,L,5,0,5,0.0,0.0,niles-brinkley-1
Ramon Broadway,2009-10-17,6,Arkansas,@,Florida,L,5,2,7,0.0,0.0,ramon-broadway-1
Tanner Brock,2009-10-17,6,Texas Christian,,Colorado State,W,2,0,2,1.0,0.0,tanner-brock-1
Justin Brockmeyer,2009-10-17,7,East Carolina,,Rice,W,0,4,4,0.0,0.0,justin-brockmeyer-1
Matt Broha,2009-10-17,6,Louisiana Tech,,New Mexico State,W,1,2,3,0.0,0.0,matt-broha-1
James Brooks,2009-10-17,6,Arizona State,,Washington,W,1,3,4,1.0,0.0,james-brooks-1
Michael Brooks,2009-10-17,7,East Carolina,,Rice,W,1,3,4,0.0,0.0,michael-brooks-1
Richard Brooks,2009-10-17,6,Louisiana,@,Western Kentucky,W,1,0,1,0.0,0.0,richard-brooks-1
Corey Broomfield,2009-10-17,7,Mississippi State,@,Middle Tennessee State,W,5,0,5,1.0,0.0,corey-broomfield-1
Eddie Brown Jr.,2009-10-17,6,Texas A&M,@,Kansas State,L,3,1,4,0.0,0.0,eddie-brown-jr-1
Arthur Brown,2009-10-17,6,Miami (FL),@,Central Florida,W,2,0,2,0.0,0.0,arthur-brown-1
Austin Brown,2009-10-17,7,Miami (OH),@,Ohio,L,1,4,5,1.0,0.0,austin-brown-1
Cha'Pelle Brown,2009-10-17,6,Colorado,,Kansas,W,5,1,6,1.0,0.0,chapelle-brown-1
Chykie Brown,2009-10-17,6,Texas,N,Oklahoma,W,4,0,4,0.0,0.0,chykie-brown-1
Curtis Brown,2009-10-17,6,Texas,N,Oklahoma,W,3,1,4,0.0,0.0,curtis-brown-2
D.J. Brown,2009-10-17,7,Miami (OH),@,Ohio,L,1,2,3,0.0,0.0,dj-brown-1
Dana Brown,2009-10-17,7,Kent State,@,Eastern Michigan,W,0,1,1,0.0,0.0,dana-brown-2
Devon Brown,2009-10-17,7,Wake Forest,@,Clemson,L,1,0,1,0.0,0.0,devon-brown-1
Garrett Brown,2009-10-17,7,Minnesota,@,Penn State,L,0,2,2,0.0,0.0,garrett-brown-1
Jada Brown,2009-10-17,7,Memphis,@,Southern Mississippi,L,0,1,1,0.0,0.0,jada-brown-1
Jahmal Brown,2009-10-17,7,Bowling Green State,@,Ball State,W,4,2,6,1.0,0.0,jahmal-brown-1
Jalil Brown,2009-10-17,6,Colorado,,Kansas,W,6,0,6,0.0,0.0,jalil-brown-1
Jaron Brown,2009-10-17,6,Clemson,,Wake Forest,W,1,0,1,0.0,0.0,jaron-brown-1
Johnny Brown,2009-10-17,6,Mississippi,,Alabama-Birmingham,W,0,2,2,0.5,0.0,johnny-brown-2
Kenny Brown,2009-10-17,6,Texas A&M,@,Kansas State,L,1,0,1,0.0,0.0,kenny-brown-1
Kevin Brown,2009-10-17,6,Middle Tennessee State,,Mississippi State,L,4,3,7,0.0,0.0,kevin-brown-2
Nekos Brown,2009-10-17,7,Virginia Tech,@,Georgia Tech,L,2,6,8,0.5,0.0,nekos-brown-1
Omar Brown,2009-10-17,7,Marshall,@,West Virginia,L,5,2,7,0.0,0.0,omar-brown-1
Sergio Brown,2009-10-17,6,Notre Dame,,Southern California,L,3,0,3,1.0,0.0,sergio-brown-1
Stevie Brown,2009-10-17,7,Michigan,,Delaware State,W,2,0,2,1.0,0.0,stevie-brown-1
Travis Brown,2009-10-17,6,Fresno State,,San Jose State,W,0,1,1,0.0,0.0,travis-brown-3
Vince Browne,2009-10-17,7,Northwestern,@,Michigan State,L,0,1,1,0.0,0.0,vince-browne-1
Ryan Broyles,2009-10-17,6,Oklahoma,N,Texas,L,1,0,1,0.0,0.0,ryan-broyles-1
Beau Brudzinski,2009-10-17,7,Toledo,,Northern Illinois,W,5,6,11,1.0,0.0,beau-brudzinski-1
Lamar Brumfield,2009-10-17,6,Mississippi,,Alabama-Birmingham,W,3,2,5,0.0,0.0,lamar-brumfield-1
Carter Brunelle,2009-10-17,6,Baylor,@,Iowa State,L,1,0,1,0.0,0.0,carter-brunelle-1
Cameron Bryan,2009-10-17,6,Arkansas,@,Florida,L,1,0,1,0.0,0.0,cameron-bryan-1
Charlie Bryant,2009-10-17,7,Memphis,@,Southern Mississippi,L,1,0,1,0.0,0.0,charlie-bryant-1
Corbin Bryant,2009-10-17,7,Northwestern,@,Michigan State,L,1,2,3,1.0,0.0,corbin-bryant-1
David Bryant,2009-10-17,6,Northern Illinois,@,Toledo,L,3,5,8,1.0,0.0,david-bryant-1
Jeramy Bryant,2009-10-17,6,Hawaii,@,Idaho,L,1,4,5,0.0,0.0,jeramy-bryant-1
Scott Bryant,2009-10-17,6,Florida International,,Troy,L,6,3,9,0.0,0.0,scott-bryant-1
T.J. Bryant,2009-10-17,6,Southern California,@,Notre Dame,W,2,0,2,0.0,0.0,tj-bryant-1
Trey Bryant,2009-10-17,6,Baylor,@,Iowa State,L,1,3,4,0.0,0.0,trey-bryant-1
Christopher Buckner,2009-10-17,7,New Mexico State,@,Louisiana Tech,L,1,1,2,0.0,0.0,christopher-buckner-1
Chris Bullard,2009-10-17,6,Western Kentucky,,Louisiana,L,2,4,6,0.5,0.0,chris-bullard-1
Randall Burden,2009-10-17,6,Kentucky,@,Auburn,W,3,1,4,0.0,0.0,randall-burden-1
Marvin Burdette,2009-10-17,6,Alabama-Birmingham,@,Mississippi,L,0,2,2,0.0,0.0,marvin-burdette-1
Marvin Bure,2009-10-17,7,Mississippi State,@,Middle Tennessee State,W,1,0,1,0.0,0.0,marvin-bure-1
Vontaze Burfict,2009-10-17,6,Arizona State,,Washington,W,4,0,4,0.0,0.0,vontaze-burfict-1
Leroy Burgess,2009-10-17,7,North Carolina State,@,Boston College,L,3,0,3,0.0,0.0,leroy-burgess-1
James Burkes,2009-10-17,7,Marshall,@,West Virginia,L,1,1,2,0.0,0.0,james-burkes-1
Greg Burks,2009-10-17,6,Texas Christian,,Colorado State,W,1,0,1,0.0,0.0,greg-burks-1
Travis Burks,2009-10-17,6,Tulane,,Houston,L,1,3,4,0.0,0.0,travis-burks-1
Davis Burl,2009-10-17,7,Colorado State,@,Texas Christian,L,3,3,6,0.0,0.0,davis-burl-1
Julian Burnett,2009-10-17,7,Georgia Tech,,Virginia Tech,W,1,2,3,0.0,0.0,julian-burnett-1
Kaelin Burnett,2009-10-17,6,Nevada,@,Utah State,W,1,1,2,0.0,0.0,kaelin-burnett-1
Morgan Burnett,2009-10-17,7,Georgia Tech,,Virginia Tech,W,1,3,4,0.0,0.0,morgan-burnett-1
Benjamin Burney,2009-10-17,6,Colorado,,Kansas,W,5,0,5,0.0,0.0,benjamin-burney-1
Austin Burns,2009-10-17,7,Texas Tech,@,Nebraska,W,0,1,1,0.0,0.0,austin-burns-1
Bobby Burns,2009-10-17,6,Louisville,@,Connecticut,L,3,1,4,0.0,0.0,bobby-burns-1
Brandon Burns,2009-10-17,7,Marshall,@,West Virginia,L,1,1,2,1.0,0.0,brandon-burns-1
Tanner Burns,2009-10-17,6,San Jose State,@,Fresno State,L,2,1,3,0.0,0.0,tanner-burns-1
Denzel Burrell,2009-10-17,6,Virginia,@,Maryland,W,4,2,6,0.0,0.0,denzel-burrell-1
Miles Burris,2009-10-17,6,San Diego State,,Brigham Young,L,4,1,5,1.0,0.0,miles-burris-1
Brandon Burton,2009-10-17,6,Utah,@,Nevada-Las Vegas,W,5,1,6,0.0,0.0,brandon-burton-1
Freddy Burton,2009-10-17,6,Arkansas,@,Florida,L,2,2,4,0.0,0.0,freddy-burton-1
Marcus Burton,2009-10-17,6,Colorado,,Kansas,W,1,3,4,1.0,0.0,marcus-burton-1
Josh Bush,2009-10-17,7,Wake Forest,@,Clemson,L,5,0,5,0.0,0.0,josh-bush-1
Tra'Ves Bush,2009-10-17,7,Navy,@,Southern Methodist,W,0,1,1,0.0,0.0,traves-bush-1
Nate Bussey,2009-10-17,6,Illinois,@,Indiana,L,2,0,2,0.0,0.0,nate-bussey-1
Crezdon Butler,2009-10-17,6,Clemson,,Wake Forest,W,3,0,3,0.0,0.0,crezdon-butler-1
Donald Butler,2009-10-17,7,Washington,@,Arizona State,L,3,2,5,1.0,0.0,donald-butler-1
Mario Butler,2009-10-17,7,Georgia Tech,,Virginia Tech,W,1,0,1,0.0,0.0,mario-butler-1
Troy Butler,2009-10-17,7,Kansas State,,Texas A&M,W,1,1,2,0.0,0.0,troy-butler-1
Patrick Butrym,2009-10-17,7,Wisconsin,,Iowa,L,0,2,2,0.0,0.0,patrick-butrym-1
Isaac Butts,2009-10-17,7,Idaho,,Hawaii,W,0,1,1,0.0,0.0,isaac-butts-1
Adrian Bybee,2009-10-17,6,Utah State,,Nevada,L,0,3,3,0.0,0.0,adrian-bybee-1
Jeff Byers,2009-10-17,6,Southern California,@,Notre Dame,W,1,0,1,0.0,0.0,jeff-byers-1
Justin Byers,2009-10-17,7,North Carolina State,@,Boston College,L,1,0,1,0.0,0.0,justin-byers-1
Josh Bynes,2009-10-17,7,Auburn,,Kentucky,L,6,3,9,1.0,1.0,josh-bynes-1
Marvase Byrd,2009-10-17,6,Akron,@,Buffalo,L,2,3,5,0.0,0.0,marvase-byrd-1
Quinton Byrd,2009-10-17,6,Utah State,,Nevada,L,1,0,1,0.0,0.0,quinton-byrd-1
Kenny Cain,2009-10-17,6,Texas Christian,,Colorado State,W,1,0,1,0.0,0.0,kenny-cain-1
Tank Calais,2009-10-17,6,Louisiana Tech,,New Mexico State,W,1,4,5,0.0,0.0,tank-calais-1
Joel Caldwell,2009-10-17,7,Vanderbilt,,Georgia,L,2,0,2,0.0,0.0,joel-caldwell-1
John Calhoun,2009-10-17,6,Miami (FL),@,Central Florida,W,0,1,1,0.0,0.0,john-calhoun-1
Trent Calhoun,2009-10-17,6,Western Kentucky,,Louisiana,L,0,1,1,0.0,0.0,trent-calhoun-1
Daniel Calvin,2009-10-17,7,Kansas State,,Texas A&M,W,1,1,2,1.0,1.0,daniel-calvin-1
Vincent Camarda,2009-10-17,6,San Diego State,,Brigham Young,L,1,1,2,0.0,0.0,vincent-camarda-1
Wes Cammack,2009-10-17,6,Nebraska,,Texas Tech,L,0,1,1,0.0,0.0,wes-cammack-1
Chris Campa,2009-10-17,6,Louisville,@,Connecticut,L,2,7,9,1.0,0.0,chris-campa-1
D.J. Campbell,2009-10-17,6,California,@,UCLA,W,1,0,1,0.0,0.0,dj-campbell-1
Jared Campbell,2009-10-17,6,Miami (FL),@,Central Florida,W,0,2,2,0.0,0.0,jared-campbell-1
Jeremy Campbell,2009-10-17,6,Clemson,,Wake Forest,W,0,1,1,0.0,0.0,jeremy-campbell-2
Lee Campbell,2009-10-17,7,Minnesota,@,Penn State,L,4,9,13,1.5,0.0,lee-campbell-1
Steven Campbell,2009-10-17,6,Texas A&M,@,Kansas State,L,1,1,2,0.0,0.0,steven-campbell-1
Tyler Campbell,2009-10-17,6,Akron,@,Buffalo,L,0,2,2,0.0,0.0,tyler-campbell-2
Tyrone Campbell,2009-10-17,6,Houston,@,Tulane,W,1,1,2,0.5,0.0,tyrone-campbell-1
Antwon Canady,2009-10-17,6,Louisville,@,Connecticut,L,1,3,4,0.0,0.0,antwon-canady-1
Tevinn Cantly,2009-10-17,6,North Texas,,Florida Atlantic,L,0,2,2,0.0,0.0,tevinn-cantly-1
Tank Carder,2009-10-17,6,Texas Christian,,Colorado State,W,4,2,6,0.5,0.0,tank-carder-1
Martavius Cardwell,2009-10-17,6,Eastern Michigan,,Kent State,L,3,1,4,0.0,0.0,martavius-cardwell-1
Chris Carlino,2009-10-17,7,Purdue,,Ohio State,W,1,5,6,0.0,0.0,chris-carlino-1
Brandon Carlisle,2009-10-17,6,Alabama-Birmingham,@,Mississippi,L,2,1,3,0.0,0.0,brandon-carlisle-1
Danny Carmichael,2009-10-17,6,Middle Tennessee State,,Mississippi State,L,2,5,7,0.0,0.0,danny-carmichael-1
Rashad Carmichael,2009-10-17,7,Virginia Tech,@,Georgia Tech,L,1,1,2,0.0,0.0,rashad-carmichael-1
George Carpenter,2009-10-17,7,Marshall,@,West Virginia,L,1,0,1,0.0,0.0,george-carpenter-1
James Carpenter,2009-10-17,7,Alabama,,South Carolina,W,1,0,1,0.0,0.0,james-carpenter-1
Jared Carpenter,2009-10-17,7,Northwestern,@,Michigan State,L,2,2,4,0.0,0.0,jared-carpenter-1
Terell Carr,2009-10-17,6,Arizona State,,Washington,W,3,0,3,0.0,0.0,terell-carr-1
Justin Carrington,2009-10-17,7,Indiana,,Illinois,W,1,1,2,0.0,0.0,justin-carrington-1
Antoine Carter,2009-10-17,7,Auburn,,Kentucky,L,1,4,5,0.0,0.0,antoine-carter-1
Blake Carter,2009-10-17,7,Navy,@,Southern Methodist,W,0,1,1,0.0,0.0,blake-carter-2
Chris Carter,2009-10-17,6,Fresno State,,San Jose State,W,3,0,3,1.0,0.0,chris-carter-2
David Carter,2009-10-17,6,UCLA,,California,L,1,0,1,0.0,0.0,david-carter-5
Jalil Carter,2009-10-17,6,Akron,@,Buffalo,L,6,6,12,0.0,0.0,jalil-carter-1
Josh Carter,2009-10-17,6,Western Kentucky,,Louisiana,L,1,1,2,0.0,0.0,josh-carter-1
Michael Carter,2009-10-17,7,Minnesota,@,Penn State,L,1,0,1,0.0,0.0,michael-carter-1
Nate Carter,2009-10-17,7,Nevada-Las Vegas,,Utah,L,6,5,11,0.0,0.0,nate-carter-1
Quinton Carter,2009-10-17,6,Oklahoma,N,Texas,L,4,3,7,0.0,0.0,quinton-carter-1
Reggie Carter,2009-10-17,6,UCLA,,California,L,5,1,6,1.0,0.0,reggie-carter-2
Sacoby Carter,2009-10-17,6,Middle Tennessee State,,Mississippi State,L,1,0,1,1.0,0.0,sacoby-carter-1
Scott Carter,2009-10-17,7,Colorado State,@,Texas Christian,L,1,0,1,0.0,0.0,scott-carter-1
Terry Carter,2009-10-17,6,Louisiana Tech,,New Mexico State,W,1,0,1,0.0,0.0,terry-carter-1
Chance Casey,2009-10-17,6,Baylor,@,Iowa State,L,2,1,3,0.0,0.0,chance-casey-1
Jurrell Casey,2009-10-17,6,Southern California,@,Notre Dame,W,3,7,10,1.0,0.0,jurrell-casey-1
Alan-Michael Cash,2009-10-17,7,North Carolina State,@,Boston College,L,3,2,5,1.0,0.0,alan-michael-cash-1
Austin Cassidy,2009-10-17,6,Nebraska,,Texas Tech,L,1,0,1,0.0,0.0,austin-cassidy-1
Dasmine Cathey,2009-10-17,7,Memphis,@,Southern Mississippi,L,0,1,1,0.0,0.0,dasmine-cathey-1
Sean Cattouse,2009-10-17,6,California,@,UCLA,W,1,2,3,0.0,0.0,sean-cattouse-1
C.J. Cavness,2009-10-17,6,Houston,@,Tulane,W,5,3,8,0.0,0.0,cj-cavness-1
Sadat Chambers,2009-10-17,6,Clemson,,Wake Forest,W,1,0,1,0.0,0.0,sadat-chambers-1
Kam Chancellor,2009-10-17,7,Virginia Tech,@,Georgia Tech,L,0,9,9,0.5,0.0,kam-chancellor-1
Jamar Chaney,2009-10-17,7,Mississippi State,@,Middle Tennessee State,W,2,1,3,0.0,0.0,jamar-chaney-1
Martin Channels,2009-10-17,7,Miami (OH),@,Ohio,L,0,1,1,0.0,0.0,martin-channels-1
Lamar Chapman,2009-10-17,6,Utah,@,Nevada-Las Vegas,W,4,4,8,0.0,0.0,lamar-chapman-1
Taylor Charbonnet,2009-10-17,7,Texas Tech,@,Nebraska,W,1,2,3,0.0,0.0,taylor-charbonnet-1
Miguel Chavis,2009-10-17,6,Clemson,,Wake Forest,W,0,1,1,0.0,0.0,miguel-chavis-1
Chimdi Chekwa,2009-10-17,7,Ohio State,@,Purdue,L,3,2,5,0.0,0.0,chimdi-chekwa-1
Josh Cherry,2009-10-17,7,Kansas State,,Texas A&M,W,1,0,1,0.0,0.0,josh-cherry-1
Darren Childs,2009-10-17,6,Virginia,@,Maryland,W,1,2,3,0.0,0.0,darren-childs-1
Eric Childs,2009-10-17,7,Kansas State,,Texas A&M,W,0,1,1,0.5,0.5,eric-childs-1
Ugo Chinasa,2009-10-17,6,Oklahoma State,,Missouri,W,2,0,2,1.0,0.0,ugo-chinasa-1
Cameron Chism,2009-10-17,7,Maryland,,Virginia,L,0,3,3,0.0,0.0,cameron-chism-1
Barry Church,2009-10-17,7,Toledo,,Northern Illinois,W,5,7,12,0.5,0.0,barry-church-1
Cody Cielenski,2009-10-17,7,Western Michigan,,Central Michigan,L,1,1,2,1.0,0.0,cody-cielenski-1
Nick Clancy,2009-10-17,7,Boston College,,North Carolina State,W,1,0,1,0.0,0.0,nick-clancy-1
Aaron Clark,2009-10-17,6,Virginia,@,Maryland,W,0,1,1,0.0,0.0,aaron-clark-1
Ryan Clark,2009-10-17,7,Ohio,,Miami (OH),W,0,1,1,0.0,0.0,ryan-clark-2
Willie Clark,2009-10-17,6,Northern Illinois,@,Toledo,L,1,0,1,0.0,0.0,willie-clark-1
Tyler Clawson,2009-10-17,6,Florida International,,Troy,L,3,4,7,0.0,0.0,tyler-clawson-1
Curtis Clay,2009-10-17,6,Texas Christian,,Colorado State,W,1,0,1,0.0,0.0,curtis-clay-1
Adrian Clayborn,2009-10-17,7,Iowa,@,Wisconsin,W,3,3,6,2.0,1.0,adrian-clayborn-1
Keenan Clayton,2009-10-17,6,Oklahoma,N,Texas,L,8,0,8,1.0,0.0,keenan-clayton-1
Byron Clear,2009-10-17,6,Clemson,,Wake Forest,W,0,1,1,0.0,0.0,byron-clear-1
Chad Clemens,2009-10-17,7,Ohio,,Miami (OH),W,1,1,2,0.0,0.0,chad-clemens-1
Jared Clendenin,2009-10-17,6,Western Kentucky,,Louisiana,L,2,3,5,0.0,0.0,jared-clendenin-1
Antwan Cobb,2009-10-17,6,Texas,N,Oklahoma,W,3,0,3,0.0,0.0,antwan-cobb-1
Wayne Cobham,2009-10-17,6,Akron,@,Buffalo,L,3,1,4,0.0,0.0,wayne-cobham-1
Terrence Cody,2009-10-17,7,Alabama,,South Carolina,W,2,1,3,1.5,0.0,terrence-cody-1
Elliot Coffey,2009-10-17,6,Baylor,@,Iowa State,L,2,0,2,0.0,0.0,elliot-coffey-1
Jake Coffman,2009-10-17,6,Northern Illinois,@,Toledo,L,3,3,6,2.0,1.0,jake-coffman-1
Chris Colasanti,2009-10-17,7,Penn State,,Minnesota,W,1,0,1,0.0,0.0,chris-colasanti-1
Adrien Cole,2009-10-17,6,Louisiana Tech,,New Mexico State,W,2,3,5,0.0,0.0,adrien-cole-1
Audie Cole,2009-10-17,7,North Carolina State,@,Boston College,L,4,0,4,1.0,1.0,audie-cole-1
Justin Cole,2009-10-17,6,San Jose State,@,Fresno State,L,4,0,4,2.0,0.0,justin-cole-1
Antonio Coleman,2009-10-17,7,Auburn,,Kentucky,L,2,3,5,0.5,0.0,antonio-coleman-1
Jeremy Coleman,2009-10-17,6,Texas Christian,,Colorado State,W,1,0,1,0.0,0.0,jeremy-coleman-1
Kurt Coleman,2009-10-17,7,Ohio State,@,Purdue,L,5,0,5,2.0,1.0,kurt-coleman-1
Rajric Coleman,2009-10-17,6,Utah State,,Nevada,L,4,1,5,0.0,0.0,rajric-coleman-1
Jamie Collins,2009-10-17,7,Southern Mississippi,,Memphis,W,3,0,3,0.0,0.0,jamie-collins-1
Nate Collins,2009-10-17,6,Virginia,@,Maryland,W,5,4,9,2.0,1.0,nate-collins-1
Sanders Commings,2009-10-17,7,Georgia,@,Vanderbilt,W,0,1,1,0.0,0.0,sanders-commings-1
Will Compton,2009-10-17,6,Nebraska,,Texas Tech,L,0,1,1,0.5,0.5,will-compton-1
Kavell Conner,2009-10-17,6,Clemson,,Wake Forest,W,3,5,8,1.5,1.0,kavell-conner-1
Ross Conner,2009-10-17,7,New Mexico State,@,Louisiana Tech,L,2,8,10,0.0,0.0,ross-conner-1
Terrance Conner,2009-10-17,7,Southern Mississippi,,Memphis,W,3,2,5,1.5,0.0,terrance-conner-1
Jon Conover,2009-10-17,7,Michigan,,Delaware State,W,2,1,3,0.0,0.0,jon-conover-1
Matt Conrath,2009-10-17,6,Virginia,@,Maryland,W,1,1,2,0.0,0.0,matt-conrath-1
Skylaar Constant,2009-10-17,7,Toledo,,Northern Illinois,W,0,1,1,0.0,0.0,skylaar-constant-1
Chris Conte,2009-10-17,6,California,@,UCLA,W,4,0,4,0.0,0.0,chris-conte-1
