Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Quan Bray,2013-09-14,3,Auburn,,Mississippi State,W,3,44,14.7,0,quan-bray-1
Leon Brooks,2013-09-14,2,Washington State,,Southern Utah,W,2,41,20.5,0,leon-brooks-1
Philly Brown,2013-09-14,3,Ohio State,@,California,W,2,20,10.0,0,
Ronald Butler,2013-09-14,2,Utah State,,Weber State,W,1,13,13.0,0,ronald-butler-1
Bryce Callahan,2013-09-14,2,Rice,,Kansas,W,3,11,3.7,0,bryce-callahan-1
Michael Campanaro,2013-09-14,3,Wake Forest,,Louisiana-Monroe,L,1,-8,-8.0,0,michael-campanaro-1
Travis Carrie,2013-09-14,3,Ohio,,Marshall,W,1,48,48.0,0,travis-carrie-1
Ronald Carswell,2013-09-14,3,West Virginia,,Georgia State,W,3,46,15.3,0,ronald-carswell-1
Jacob Carter,2013-09-14,3,Tennessee,@,Oregon,L,1,-1,-1.0,0,jacob-carter-1
Brelan Chancellor,2013-09-14,3,North Texas,,Ball State,W,2,29,14.5,0,brelan-chancellor-1
Jamison Crowder,2013-09-14,3,Duke,,Georgia Tech,L,1,20,20.0,0,jamison-crowder-1
Imani Davis,2013-09-14,3,Akron,@,Michigan,L,2,9,4.5,0,imani-davis-1
Titus Davis,2013-09-14,3,Central Michigan,@,Nevada-Las Vegas,L,1,3,3.0,0,titus-davis-1
Chad Delaney,2013-09-14,3,Oregon,,Tennessee,W,1,6,6.0,0,chad-delaney-1
Jesse Della Valle,2013-09-14,3,Penn State,,Central Florida,L,1,15,15.0,0,jesse-della-valle-1
Ritchy Desir,2013-09-14,2,Syracuse,,Wagner,W,4,12,3.0,0,ritchy-desir-1
Quandre Diggs,2013-09-14,3,Texas,,Mississippi,L,1,5,5.0,0,quandre-diggs-1
Drew Dileo,2013-09-14,3,Michigan,,Akron,W,1,9,9.0,0,drew-dileo-1
Kenzel Doe,2013-09-14,3,Wisconsin,@,Arizona State,L,1,16,16.0,0,kenzel-doe-1
Travin Dural,2013-09-14,3,Louisiana State,,Kent State,W,2,3,1.5,0,travin-dural-1
Kenneth Durden,2013-09-14,3,South Florida,,Florida Atlantic,L,2,0,0.0,0,kenneth-durden-1
Bruce Ellington,2013-09-14,3,South Carolina,,Vanderbilt,W,3,16,5.3,0,bruce-ellington-1
Connor Embree,2013-09-14,2,Kansas,@,Rice,L,1,2,2.0,0,connor-embree-1
Dezmon Epps,2013-09-14,3,Idaho,,Northern Illinois,L,5,34,6.8,0,dezmon-epps-1
Shaquelle Evans,2013-09-14,2,UCLA,@,Nebraska,W,1,26,26.0,0,shaquelle-evans-1
Spiffy Evans,2013-09-14,3,Boston College,@,Southern California,L,1,0,0.0,0,spiffy-evans-1
Kendall Fuller,2013-09-14,3,Virginia Tech,@,East Carolina,W,1,2,2.0,0,kendall-fuller-1
David Glidden,2013-09-14,2,Oklahoma State,,Lamar,W,1,2,2.0,0,david-glidden-1
T.J. Glover,2013-09-14,3,South Alabama,,Western Kentucky,W,1,-2,-2.0,0,tj-glover-1
Randall Goforth,2013-09-14,2,UCLA,@,Nebraska,W,1,2,2.0,0,randall-goforth-1
Jamal Golden,2013-09-14,2,Georgia Tech,@,Duke,W,1,12,12.0,0,jamal-golden-1
Janarion Grant,2013-09-14,3,Rutgers,,Eastern Michigan,W,1,2,2.0,0,janarion-grant-1
Kyle Griswould,2013-09-14,3,Middle Tennessee State,,Memphis,W,2,-4,-2.0,0,kyle-griswould-1
T.J. Gurley,2013-09-14,3,South Carolina,,Vanderbilt,W,1,0,0.0,0,tj-gurley-1
Victor Hampton,2013-09-14,3,South Carolina,,Vanderbilt,W,1,-4,-4.0,0,victor-hampton-1
Justin Hardy,2013-09-14,3,East Carolina,,Virginia Tech,L,1,-3,-3.0,0,justin-hardy-1
De'Vante Harris,2013-09-14,3,Texas A&M,,Alabama,L,2,15,7.5,0,devante-harris-1
Javontee Herndon,2013-09-14,3,Arkansas,,Southern Mississippi,W,3,14,4.7,0,javontee-herndon-1
Nick Hill,2013-09-14,2,Michigan State,,Youngstown State,W,1,18,18.0,0,nick-hill-1
Johnny Jackson,2013-09-14,3,Arizona,,Texas-San Antonio,W,3,18,6.0,0,johnny-jackson-3
Kyshoen Jarrett,2013-09-14,3,Virginia Tech,@,East Carolina,W,3,20,6.7,0,kyshoen-jarrett-1
Darien Johnson,2013-09-14,3,New Mexico State,,Texas-El Paso,L,2,24,12.0,0,darien-johnson-2
Christion Jones,2013-09-14,2,Alabama,@,Texas A&M,W,1,5,5.0,0,christion-jones-1
Jim Jones,2013-09-14,2,Texas-El Paso,@,New Mexico State,W,1,9,9.0,0,jim-jones-4
Marcus Jones,2013-09-14,2,Minnesota,,Western Illinois,W,2,-3,-1.5,0,marcus-jones-8
Macgarrett Kings Jr.,2013-09-14,2,Michigan State,,Youngstown State,W,1,15,15.0,0,macgarrett-kings-jr-1
Jonathan Krause,2013-09-14,3,Vanderbilt,@,South Carolina,L,1,0,0.0,0,jonathan-krause-1
William Likely,2013-09-14,3,Maryland,@,Connecticut,W,1,4,4.0,0,william-likely-1
Robert Lohnes,2013-09-14,3,Florida Atlantic,@,South Florida,W,4,4,1.0,0,robert-lohnes-1
Shawn Lynch,2013-09-14,1,Navy,,Delaware,W,2,28,14.0,0,shawn-lynch-1
Keiwone Malone,2013-09-14,2,Memphis,@,Middle Tennessee State,L,4,23,5.8,0,keiwone-malone-1
K.J. Maye,2013-09-14,2,Minnesota,,Western Illinois,W,1,26,26.0,0,kj-maye-1
Anthony McClung,2013-09-14,2,Cincinnati,,Northwestern State,W,2,34,17.0,0,anthony-mcclung-1
Sam Miller,2013-09-14,2,Florida International,,Bethune-Cookman,L,3,87,29.0,0,sam-miller-2
Bruce Natson,2013-09-14,2,Utah State,,Weber State,W,4,54,13.5,0,bruce-natson-1
Robert Nelson,2013-09-14,2,Arizona State,,Wisconsin,W,2,12,6.0,0,robert-nelson-1
Alex Neutz,2013-09-14,2,Buffalo,,Stony Brook,W,1,3,3.0,0,alex-neutz-1
Jalen Noble,2013-09-14,3,Army,,Stanford,L,1,10,10.0,0,jalen-noble-1
Geoffrey Norwood,2013-09-14,3,Utah,,Oregon State,L,1,3,3.0,0,geoffrey-norwood-1
Miles Osei,2013-09-14,3,Illinois,N,Washington,L,1,0,0.0,0,miles-osei-1
Lafayette Pitts,2013-09-14,2,Pittsburgh,,New Mexico,W,1,2,2.0,0,lafayette-pitts-1
Demarius Reed,2013-09-14,3,Eastern Michigan,@,Rutgers,L,2,11,5.5,0,demarius-reed-1
Bernard Reedy,2013-09-14,2,Toledo,,Eastern Washington,W,1,17,17.0,0,bernard-reedy-1
Darreus Rogers,2013-09-14,3,Southern California,,Boston College,W,1,5,5.0,0,darreus-rogers-1
Eli Rogers,2013-09-14,3,Louisville,@,Kentucky,W,1,0,0.0,0,eli-rogers-1
John Ross,2013-09-14,2,Washington,N,Illinois,W,1,9,9.0,0,john-ross-1
Dominic Rufran,2013-09-14,2,Wyoming,,Northern Colorado,W,3,51,17.0,0,dominic-rufran-1
Jacob Sannon,2013-09-14,3,Idaho,,Northern Illinois,L,1,11,11.0,0,jacob-sannon-1
Jalen Saunders,2013-09-14,3,Oklahoma,,Tulsa,W,1,28,28.0,0,jalen-saunders-1
Jeff Scott,2013-09-14,3,Mississippi,@,Texas,W,1,73,73.0,1,jeff-scott-2
Angelo Sebastiano,2013-09-14,2,Northern Illinois,@,Idaho,W,2,47,23.5,0,angelo-sebastiano-1
Paul Senn,2013-09-14,3,Bowling Green State,@,Indiana,L,1,56,56.0,0,paul-senn-1
Kenny Shaw,2013-09-14,2,Florida State,,Nevada,W,5,53,10.6,0,kenny-shaw-1
Sojourn Shelton,2013-09-14,3,Wisconsin,@,Arizona State,L,1,-2,-2.0,0,sojourn-shelton-1
Tyree Simmons,2013-09-14,2,Colorado State,,Cal Poly,W,4,25,6.3,0,tyree-simmons-1
Andre Sims Jr.,2013-09-14,2,Michigan State,,Youngstown State,W,4,50,12.5,0,andre-sims-jr-1
Jamill Smith,2013-09-14,3,Ball State,@,North Texas,L,1,6,6.0,0,jamill-smith-1
Josh Stewart,2013-09-14,2,Oklahoma State,,Lamar,W,3,114,38.0,1,josh-stewart-1
Tramaine Thompson,2013-09-14,3,Kansas State,,Massachusetts,W,1,1,1.0,0,tramaine-thompson-1
Travis Van Leeuwen,2013-09-14,2,Utah State,,Weber State,W,1,9,9.0,0,travis-van-leeuwen-1
Trey Watts,2013-09-14,3,Tulsa,@,Oklahoma,L,1,77,77.0,0,trey-watts-1
Danny Webster,2013-09-14,3,East Carolina,,Virginia Tech,L,1,22,22.0,0,danny-webster-1
Jarvis West,2013-09-14,2,Iowa State,,Iowa,L,2,16,8.0,0,jarvis-west-1
Keith Whitely,2013-09-14,3,Nevada-Las Vegas,,Central Michigan,W,5,27,5.4,0,keith-whitely-2
Kodi Whitfield,2013-09-14,2,Stanford,@,Army,W,1,25,25.0,0,kodi-whitfield-1
Frankie Williams,2013-09-14,3,Purdue,,Notre Dame,L,1,18,18.0,0,frankie-williams-1
Jesus Wilson,2013-09-14,2,Florida State,,Nevada,W,2,29,14.5,0,jesus-wilson-1
Adam Humphries,2013-09-19,3,Clemson,@,North Carolina State,W,2,8,4.0,0,adam-humphries-1
Isaiah Burse,2013-09-20,4,Fresno State,,Boise State,W,1,-1,-1.0,0,isaiah-burse-1
Jared Abbrederis,2013-09-21,4,Wisconsin,,Purdue,W,3,25,8.3,0,jared-abbrederis-1
Antonio Andrews,2013-09-21,3,Western Kentucky,,Morgan State,W,4,58,14.5,0,antonio-andrews-1
Darren Andrews,2013-09-21,3,UCLA,,New Mexico State,W,2,24,12.0,0,darren-andrews-1
Kendrick Banks,2013-09-21,4,Tulane,@,Syracuse,L,1,0,0.0,0,
Odell Beckham Jr.,2013-09-21,4,Louisiana State,,Auburn,W,1,10,10.0,0,odell-beckham-jr-1
Bene Benwikere,2013-09-21,3,San Jose State,@,Minnesota,L,1,1,1.0,0,bene-benwikere-1
Quan Bray,2013-09-21,4,Auburn,@,Louisiana State,L,5,5,1.0,0,quan-bray-1
Leon Brooks,2013-09-21,4,Washington State,,Idaho,W,4,59,14.8,0,leon-brooks-1
Garrett Brown,2013-09-21,4,Air Force,,Wyoming,L,1,-8,-8.0,0,garrett-brown-2
Philly Brown,2013-09-21,3,Ohio State,,Florida A&M,W,1,65,65.0,0,
Ryan Burbrink,2013-09-21,3,Bowling Green State,,Murray State,W,2,6,3.0,0,ryan-burbrink-1
Ernest Calhoun,2013-09-21,4,Kent State,@,Penn State,L,1,0,0.0,0,ernest-calhoun-1
Michael Campanaro,2013-09-21,4,Wake Forest,@,Army,W,2,21,10.5,0,michael-campanaro-1
Travis Carrie,2013-09-21,3,Ohio,,Austin Peay,W,5,9,1.8,0,travis-carrie-1
Ronald Carswell,2013-09-21,4,West Virginia,N,Maryland,L,2,0,0.0,0,ronald-carswell-1
Darevon Chance,2013-09-21,4,Western Michigan,@,Iowa,L,1,1,1.0,0,darevon-chance-1
Brelan Chancellor,2013-09-21,4,North Texas,@,Georgia,L,1,0,0.0,0,brelan-chancellor-1
Stacy Coley,2013-09-21,2,Miami (FL),,Savannah State,W,2,25,12.5,0,stacy-coley-1
Brandin Cooks,2013-09-21,4,Oregon State,@,San Diego State,W,1,-23,-23.0,0,brandin-cooks-1
Jamison Crowder,2013-09-21,4,Duke,,Pittsburgh,L,3,109,36.3,1,jamison-crowder-1
Eric Crume,2013-09-21,4,Syracuse,,Tulane,W,1,10,10.0,0,eric-crume-1
Imani Davis,2013-09-21,4,Akron,,Louisiana,L,1,1,1.0,0,imani-davis-1
Reggie Davis,2013-09-21,3,Georgia,,North Texas,W,1,6,6.0,0,reggie-davis-4
Titus Davis,2013-09-21,4,Central Michigan,,Toledo,L,1,0,0.0,0,titus-davis-1
Kai De La Cruz,2013-09-21,4,Louisville,,Florida International,W,4,11,2.8,0,kai-de-la-cruz-1
Jesse Della Valle,2013-09-21,4,Penn State,,Kent State,W,1,9,9.0,0,jesse-della-valle-1
Ritchy Desir,2013-09-21,4,Syracuse,,Tulane,W,3,-2,-0.7,0,ritchy-desir-1
Stefon Diggs,2013-09-21,4,Maryland,N,West Virginia,W,2,-1,-0.5,0,stefon-diggs-1
Drew Dileo,2013-09-21,4,Michigan,@,Connecticut,W,3,22,7.3,0,drew-dileo-1
Kenyan Drake,2013-09-21,3,Alabama,,Colorado State,W,1,19,19.0,0,kenyan-drake-1
Dezmon Epps,2013-09-21,4,Idaho,@,Washington State,L,1,5,5.0,0,dezmon-epps-1
Andy Erickson,2013-09-21,3,Texas State,@,Texas Tech,L,1,3,3.0,0,andy-erickson-1
Shaquelle Evans,2013-09-21,3,UCLA,,New Mexico State,W,1,20,20.0,0,shaquelle-evans-1
J.D. Falslev,2013-09-21,3,Brigham Young,,Utah,L,4,84,21.0,0,jd-falslev-1
Lamarcus Farmer,2013-09-21,2,Alabama-Birmingham,,Northwestern State,W,2,29,14.5,0,lamarcus-farmer-1
Chris Fields,2013-09-21,3,Ohio State,,Florida A&M,W,2,17,8.5,0,chris-fields-1
Sadale Foster,2013-09-21,4,Texas Tech,,Texas State,W,5,39,7.8,0,sadale-foster-1
Kyle Fuller,2013-09-21,4,Virginia Tech,,Marshall,W,1,23,23.0,0,kyle-fuller-1
Ben Gardner,2013-09-21,3,Stanford,,Arizona State,W,1,24,24.0,0,ben-gardner-1
Randall Goforth,2013-09-21,3,UCLA,,New Mexico State,W,1,11,11.0,0,randall-goforth-1
Doran Grant,2013-09-21,3,Ohio State,,Florida A&M,W,1,4,4.0,0,doran-grant-1
Janarion Grant,2013-09-21,4,Rutgers,,Arkansas,W,4,106,26.5,1,janarion-grant-1
Andrew Guillot,2013-09-21,4,Louisiana Tech,@,Kansas,L,2,9,4.5,0,andrew-guillot-1
Scott Harding,2013-09-21,3,Hawaii,@,Nevada,L,2,23,11.5,0,scott-harding-1
Vernon Hargreaves III,2013-09-21,3,Florida,,Tennessee,W,2,5,2.5,0,vernon-hargreaves-iii-1
De'Vante Harris,2013-09-21,4,Texas A&M,,Southern Methodist,W,3,42,14.0,0,devante-harris-1
Kenny Harrison,2013-09-21,4,Texas-San Antonio,@,Texas-El Paso,W,1,0,0.0,0,kenny-harrison-3
Javontee Herndon,2013-09-21,4,Arkansas,@,Rutgers,L,1,2,2.0,0,javontee-herndon-1
Joseph Huber,2013-09-21,4,Nevada,,Hawaii,W,2,8,4.0,0,joseph-huber-1
Kyshoen Jarrett,2013-09-21,4,Virginia Tech,,Marshall,W,3,9,3.0,0,kyshoen-jarrett-1
De'Andre Jasper,2013-09-21,4,Florida International,@,Louisville,L,1,0,0.0,0,deandre-jasper-1
Christion Jones,2013-09-21,3,Alabama,,Colorado State,W,4,26,6.5,0,christion-jones-1
Corey Jones,2013-09-21,4,Toledo,@,Central Michigan,W,1,-1,-1.0,0,corey-jones-3
Da'Mario Jones,2013-09-21,4,Michigan,@,Connecticut,W,1,0,0.0,0,damario-jones-1
Jim Jones,2013-09-21,3,Texas-El Paso,,Texas-San Antonio,L,3,12,4.0,0,jim-jones-4
Marcus Jones,2013-09-21,4,Minnesota,,San Jose State,W,2,13,6.5,0,marcus-jones-8
T.J. Jones,2013-09-21,4,Notre Dame,,Michigan State,W,1,2,2.0,0,tj-jones-2
Tony Jones,2013-09-21,3,Northwestern,,Maine,W,1,6,6.0,0,tony-jones-1
Darius Kelly,2013-09-21,4,Syracuse,,Tulane,W,1,11,11.0,0,darius-kelly-1
Macgarrett Kings Jr.,2013-09-21,4,Michigan State,@,Notre Dame,L,1,6,6.0,0,macgarrett-kings-jr-1
Raphael Kirby,2013-09-21,2,Miami (FL),,Savannah State,W,1,0,0.0,0,raphael-kirby-1
B.J. Knauf,2013-09-21,4,Purdue,@,Wisconsin,L,1,5,5.0,0,bj-knauf-1
Jonathan Krause,2013-09-21,4,Vanderbilt,@,Massachusetts,W,2,21,10.5,0,jonathan-krause-1
Marqise Lee,2013-09-21,4,Southern California,,Utah State,W,1,0,0.0,0,marqise-lee-1
Brian Lemelle,2013-09-21,3,Connecticut,,Michigan,L,5,20,4.0,0,brian-lemelle-1
Jameon Lewis,2013-09-21,4,Mississippi State,,Troy,W,2,5,2.5,0,jameon-lewis-1
William Likely,2013-09-21,4,Maryland,N,West Virginia,W,1,0,0.0,0,william-likely-1
Robert Lohnes,2013-09-21,4,Florida Atlantic,,Middle Tennessee State,L,2,8,4.0,0,robert-lohnes-1
Keiwone Malone,2013-09-21,3,Memphis,,Arkansas State,W,4,58,14.5,0,keiwone-malone-1
Kevonte Martin-Manley,2013-09-21,4,Iowa,,Western Michigan,W,4,184,46.0,2,kevonte-martin-manley-1
Riley McCarron,2013-09-21,4,Iowa,,Western Michigan,W,2,8,4.0,0,riley-mccarron-1
Fred McRae,2013-09-21,3,Miami (OH),,Cincinnati,L,2,24,12.0,0,fred-mcrae-1
Darion Monroe,2013-09-21,4,Tulane,@,Syracuse,L,1,5,5.0,0,darion-monroe-1
J.J. Nelson,2013-09-21,2,Alabama-Birmingham,,Northwestern State,W,2,63,31.5,1,jamarcus-nelson-1
Robert Nelson,2013-09-21,3,Arizona State,@,Stanford,L,2,5,2.5,0,robert-nelson-1
Geoffrey Norwood,2013-09-21,4,Utah,@,Brigham Young,W,2,6,3.0,0,geoffrey-norwood-1
Levi Norwood,2013-09-21,3,Baylor,,Louisiana-Monroe,W,1,0,0.0,0,levi-norwood-1
Daz'Mond Patterson,2013-09-21,3,Ohio,,Austin Peay,W,1,18,18.0,0,dazmond-patterson-1
Damian Payne,2013-09-21,3,Houston,N,Rice,W,4,34,8.5,0,damian-payne-1
Eli Rogers,2013-09-21,4,Louisville,,Florida International,W,4,37,9.3,0,eli-rogers-1
John Ross,2013-09-21,2,Washington,,Idaho State,W,2,7,3.5,0,john-ross-1
C.J. Scott,2013-09-21,3,Georgia State,,Jacksonville State,L,1,17,17.0,1,cj-scott-2
Angelo Sebastiano,2013-09-21,3,Northern Illinois,,Eastern Illinois,W,1,-2,-2.0,0,angelo-sebastiano-1
Jaxon Shipley,2013-09-21,4,Texas,,Kansas State,W,3,31,10.3,0,jaxon-shipley-1
Tyree Simmons,2013-09-21,4,Colorado State,@,Alabama,L,1,0,0.0,0,tyree-simmons-1
Devon Smith,2013-09-21,4,Marshall,@,Virginia Tech,L,3,37,12.3,0,devon-smith-1
Darryl Surgent,2013-09-21,4,Louisiana,@,Akron,W,2,0,0.0,0,darryl-surgent-1
Damian Swann,2013-09-21,3,Georgia,,North Texas,W,4,23,5.8,0,damian-swann-1
Ryan Switzer,2013-09-21,3,North Carolina,@,Georgia Tech,L,1,3,3.0,0,ryan-switzer-1
Jabryce Taylor,2013-09-21,3,Southern Methodist,@,Texas A&M,L,1,19,19.0,0,jabryce-taylor-1
Dominique Terrell,2013-09-21,2,Virginia,,Virginia Military Institute,W,8,75,9.4,0,dominique-terrell-1
Tramaine Thompson,2013-09-21,4,Kansas State,@,Texas,L,1,40,40.0,0,tramaine-thompson-1
Marcus Trice,2013-09-21,4,North Texas,@,Georgia,L,1,20,20.0,0,marcus-trice-1
Tim Vizzi,2013-09-21,3,San Diego State,,Oregon State,L,1,4,4.0,0,tim-vizzi-1
Von Walker,2013-09-21,4,Penn State,,Kent State,W,1,-5,-5.0,0,von-walker-1
Shaq Washington,2013-09-21,4,Cincinnati,@,Miami (OH),W,5,33,6.6,0,shaq-washington-1
Kevin Weatherspoon,2013-09-21,3,Pittsburgh,@,Duke,W,1,5,5.0,0,kevin-weatherspoon-1
Jordan Westerkamp,2013-09-21,3,Nebraska,,South Dakota State,W,1,9,9.0,0,jordan-westerkamp-1
Keith Whitely,2013-09-21,3,Nevada-Las Vegas,,Western Illinois,W,1,-1,-1.0,0,keith-whitely-2
Kodi Whitfield,2013-09-21,3,Stanford,,Arizona State,W,1,3,3.0,0,kodi-whitfield-1
Frankie Williams,2013-09-21,4,Purdue,@,Wisconsin,L,1,7,7.0,0,frankie-williams-1
Albert Wilson,2013-09-21,3,Georgia State,,Jacksonville State,L,2,10,5.0,0,albert-wilson-1
Tony Zenon,2013-09-21,3,Georgia Tech,,North Carolina,W,1,0,0.0,0,tony-zenon-1
Justin Coleman,2013-09-26,3,Iowa State,@,Tulsa,W,1,15,15.0,0,justin-coleman-3
Kyshoen Jarrett,2013-09-26,5,Virginia Tech,@,Georgia Tech,W,1,-1,-1.0,0,kyshoen-jarrett-1
Trey Watts,2013-09-26,4,Tulsa,,Iowa State,L,1,1,1.0,0,trey-watts-1
Jarvis West,2013-09-26,3,Iowa State,@,Tulsa,W,1,24,24.0,0,jarvis-west-1
Tony Zenon,2013-09-26,4,Georgia Tech,,Virginia Tech,L,1,-2,-2.0,0,tony-zenon-1
J.D. Falslev,2013-09-27,4,Brigham Young,,Middle Tennessee State,W,6,107,17.8,0,jd-falslev-1
Kyle Griswould,2013-09-27,5,Middle Tennessee State,@,Brigham Young,L,1,-6,-6.0,0,kyle-griswould-1
Bruce Natson,2013-09-27,5,Utah State,@,San Jose State,W,2,8,4.0,0,bruce-natson-1
Jared Abbrederis,2013-09-28,5,Wisconsin,@,Ohio State,L,1,3,3.0,0,jared-abbrederis-1
Davante Adams,2013-09-28,5,Fresno State,@,Hawaii,W,2,16,8.0,0,davante-adams-1
Bralon Addison,2013-09-28,4,Oregon,,California,W,2,142,71.0,2,bralon-addison-1
Ryan Alderman,2013-09-28,4,Temple,@,Idaho,L,5,27,5.4,0,ryan-alderman-1
Markeith Ambles,2013-09-28,4,Houston,@,Texas-San Antonio,W,1,1,1.0,0,markeith-ambles-2
Antonio Andrews,2013-09-28,5,Western Kentucky,,Navy,W,1,2,2.0,0,antonio-andrews-1
D.J. Banks,2013-09-28,5,Louisiana Tech,N,Army,L,2,4,2.0,0,dj-banks-1
Odell Beckham Jr.,2013-09-28,5,Louisiana State,@,Georgia,L,1,-4,-4.0,0,odell-beckham-jr-1
V'Angelo Bentley,2013-09-28,4,Illinois,,Miami (OH),W,2,59,29.5,0,vangelo-bentley-1
Devin Boutte,2013-09-28,5,Tulane,@,Louisiana-Monroe,W,2,1,0.5,0,devin-boutte-1
Leon Brooks,2013-09-28,5,Washington State,,Stanford,L,1,2,2.0,0,leon-brooks-1
Philly Brown,2013-09-28,5,Ohio State,,Wisconsin,W,1,6,6.0,0,
Ernest Calhoun,2013-09-28,5,Kent State,@,Western Michigan,W,1,3,3.0,0,ernest-calhoun-1
Bryce Callahan,2013-09-28,4,Rice,,Florida Atlantic,W,3,23,7.7,0,bryce-callahan-1
Ronald Carswell,2013-09-28,5,West Virginia,,Oklahoma State,W,1,-1,-1.0,0,ronald-carswell-1
Brandon Carter,2013-09-28,4,Texas Christian,,Southern Methodist,W,2,29,14.5,0,brandon-carter-3
Jacob Carter,2013-09-28,5,Tennessee,,South Alabama,W,2,30,15.0,0,jacob-carter-1
Rashon Ceaser,2013-09-28,5,Louisiana-Monroe,,Tulane,L,3,97,32.3,1,rashon-ceaser-1
Darevon Chance,2013-09-28,5,Western Michigan,,Kent State,L,1,2,2.0,0,darevon-chance-1
Jalen Claiborne,2013-09-28,5,Wyoming,@,Texas State,L,3,28,9.3,0,jalen-claiborne-1
Stacy Coley,2013-09-28,4,Miami (FL),@,South Florida,W,1,25,25.0,0,stacy-coley-1
Brandin Cooks,2013-09-28,5,Oregon State,,Colorado,W,1,6,6.0,0,brandin-cooks-1
Jamison Crowder,2013-09-28,5,Duke,,Troy,W,2,31,15.5,0,jamison-crowder-1
Jared Crump,2013-09-28,5,Wake Forest,@,Clemson,L,1,0,0.0,0,jared-crump-1
Imani Davis,2013-09-28,5,Akron,@,Bowling Green State,L,2,7,3.5,0,imani-davis-1
Titus Davis,2013-09-28,5,Central Michigan,@,North Carolina State,L,1,2,2.0,0,titus-davis-1
Donte Deayon,2013-09-28,5,Boise State,,Southern Mississippi,W,1,48,48.0,0,donte-deayon-1
Chad Delaney,2013-09-28,4,Oregon,,California,W,1,-2,-2.0,0,chad-delaney-1
Phillip Dorsett,2013-09-28,4,Miami (FL),@,South Florida,W,2,6,3.0,0,phillip-dorsett-1
Bryan Douglas,2013-09-28,5,Boise State,,Southern Mississippi,W,1,21,21.0,0,bryan-douglas-1
E.J. Dunston,2013-09-28,4,Central Florida,,South Carolina,L,1,13,13.0,0,ej-dunston-1
Kenneth Durden,2013-09-28,4,South Florida,,Miami (FL),L,1,29,29.0,0,kenneth-durden-1
Cameron Echols-Luper,2013-09-28,4,Texas Christian,,Southern Methodist,W,1,51,51.0,0,cameron-echols-luper-1
Corn Elder,2013-09-28,4,Miami (FL),@,South Florida,W,1,0,0.0,0,corn-elder-1
Dezmon Epps,2013-09-28,5,Idaho,,Temple,W,4,14,3.5,0,dezmon-epps-1
Andy Erickson,2013-09-28,4,Texas State,,Wyoming,W,3,39,13.0,0,andy-erickson-1
Spiffy Evans,2013-09-28,4,Boston College,,Florida State,L,2,53,26.5,0,spiffy-evans-1
Tim Foley,2013-09-28,4,New Mexico,,Nevada-Las Vegas,L,1,2,2.0,0,tim-foley-2
T.J. Glover,2013-09-28,4,South Alabama,@,Tennessee,L,2,3,1.5,0,tj-glover-1
Victor Hampton,2013-09-28,4,South Carolina,@,Central Florida,W,1,0,0.0,0,victor-hampton-1
Scott Harding,2013-09-28,4,Hawaii,,Fresno State,L,1,14,14.0,0,scott-harding-1
Joseph Huber,2013-09-28,5,Nevada,,Air Force,W,1,-2,-2.0,0,joseph-huber-1
Adam Humphries,2013-09-28,4,Clemson,,Wake Forest,W,2,20,10.0,0,adam-humphries-1
Kenzee Jackson,2013-09-28,5,Louisiana-Monroe,,Tulane,L,1,13,13.0,0,kenzee-jackson-1
Darien Johnson,2013-09-28,5,New Mexico State,,San Diego State,L,1,6,6.0,0,darien-johnson-2
Christion Jones,2013-09-28,4,Alabama,,Mississippi,W,3,4,1.3,0,christion-jones-1
T.J. Jones,2013-09-28,5,Notre Dame,,Oklahoma,L,1,1,1.0,0,tj-jones-2
B.J. Knauf,2013-09-28,5,Purdue,,Northern Illinois,L,2,13,6.5,0,bj-knauf-1
Jonathan Krause,2013-09-28,5,Vanderbilt,,Alabama-Birmingham,W,3,-9,-3.0,0,jonathan-krause-1
Travis Labhart,2013-09-28,5,Texas A&M,@,Arkansas,W,1,6,6.0,0,travis-labhart-1
Marqise Lee,2013-09-28,5,Southern California,@,Arizona State,L,2,23,11.5,0,marqise-lee-1
Tommylee Lewis,2013-09-28,4,Northern Illinois,@,Purdue,W,1,12,12.0,0,tommylee-lewis-1
Robert Lohnes,2013-09-28,5,Florida Atlantic,@,Rice,L,5,70,14.0,0,robert-lohnes-1
Shawn Lynch,2013-09-28,3,Navy,@,Western Kentucky,L,1,0,0.0,0,shawn-lynch-1
Kevonte Martin-Manley,2013-09-28,5,Iowa,@,Minnesota,W,2,14,7.0,0,kevonte-martin-manley-1
J.D. McKissic,2013-09-28,5,Arkansas State,@,Missouri,L,1,-1,-1.0,0,jd-mckissic-1
Ajee Montes,2013-09-28,4,Southern Methodist,@,Texas Christian,L,1,10,10.0,0,ajee-montes-1
Marcus Murphy,2013-09-28,4,Missouri,,Arkansas State,W,2,10,5.0,0,marcus-murphy-1
Robert Nelson,2013-09-28,4,Arizona State,,Southern California,W,1,0,0.0,0,robert-nelson-1
Alex Neutz,2013-09-28,4,Buffalo,,Connecticut,W,2,24,12.0,0,alex-neutz-1
Jalen Noble,2013-09-28,5,Army,N,Louisiana Tech,W,1,1,1.0,0,jalen-noble-1
Damian Payne,2013-09-28,4,Houston,@,Texas-San Antonio,W,1,1,1.0,0,damian-payne-1
Bernard Reedy,2013-09-28,5,Toledo,@,Ball State,L,1,4,4.0,0,bernard-reedy-1
