Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Breno Giacomini,2005-09-24,3,Louisville,@,South Florida,L,1,0,0.0,0,breno-giacomini-1
Ted Ginn Jr.,2005-09-24,4,Ohio State,,Iowa,W,1,22,22.0,0,ted-ginn-jr-1
David Grimes,2005-09-24,4,Notre Dame,@,Washington,W,1,31,31.0,0,david-grimes-1
Greyson Gunheim,2005-09-24,4,Washington,,Notre Dame,L,1,11,11.0,0,greyson-gunheim-1
D.J. Hall,2005-09-24,4,Alabama,,Arkansas,W,1,29,29.0,0,dj-hall-1
Juamar Hall,2005-09-24,4,New Mexico,@,Texas-El Paso,L,1,27,27.0,0,juamar-hall-1
E.B. Halsey,2005-09-24,4,Illinois,,Michigan State,L,1,76,76.0,0,eb-halsey-1
Gerard Hamlett,2005-09-24,4,Northwestern,,Penn State,L,5,107,21.4,0,gerard-hamlett-1
Adriel Hansbro,2005-09-24,4,Northern Illinois,@,Akron,L,1,26,26.0,0,adriel-hansbro-1
A.J. Harris,2005-09-24,4,Northern Illinois,@,Akron,L,6,185,30.8,0,aj-harris-2
Chris Hawkins,2005-09-24,3,Marshall,@,Central Florida,L,3,36,12.0,0,chris-hawkins-2
Jessie Henderson,2005-09-24,4,Southern Methodist,,Tulane,L,4,179,44.8,1,jessie-henderson-1
Lamar Herron,2005-09-24,4,Oregon State,,Arizona State,L,2,44,22.0,0,lamar-herron-1
Johnnie Lee Higgins Jr.,2005-09-24,3,Texas-El Paso,,New Mexico,W,1,27,27.0,0,johnnie-lee-higgins-jr-1
George Hill,2005-09-24,3,Colorado State,,Nevada,W,1,47,47.0,0,george-hill-1
Peyton Hillis,2005-09-24,4,Arkansas,@,Alabama,L,1,20,20.0,0,peyton-hillis-1
Domenik Hixon,2005-09-24,3,Akron,,Northern Illinois,W,2,51,25.5,0,domenik-hixon-1
Santonio Holmes,2005-09-24,4,Ohio State,,Iowa,W,2,33,16.5,0,santonio-holmes-1
Willie Idlette,2005-09-24,4,Wake Forest,,Maryland,L,1,12,12.0,0,willie-idlette-1
Bernard Jackson,2005-09-24,3,Colorado,@,Miami (FL),L,1,25,25.0,0,bernard-jackson-1
Ruben Jackson,2005-09-24,4,Oregon State,,Arizona State,L,1,22,22.0,0,ruben-jackson-1
Terrell Jackson,2005-09-24,4,Oregon,,Southern California,L,2,38,19.0,0,terrell-jackson-1
Cassen Jackson-Garrison,2005-09-24,4,Vanderbilt,,Richmond,W,1,18,18.0,0,cassen-jackson-garrison-1
Jamaal Jenkins,2005-09-24,4,South Florida,,Louisville,W,1,20,20.0,0,jamaal-jenkins-1
James Johnson,2005-09-24,4,Arkansas State,,Florida International,W,1,2,2.0,0,james-johnson-2
Michael Johnson,2005-09-24,3,Virginia,,Duke,W,1,68,68.0,0,michael-johnson-7
Tyrell Johnson,2005-09-24,4,Arkansas State,,Florida International,W,2,33,16.5,0,tyrell-johnson-1
David Jones,2005-09-24,4,Kentucky,,Florida,L,3,107,35.7,0,david-jones-1
Felix Jones,2005-09-24,4,Arkansas,@,Alabama,L,2,55,27.5,0,felix-jones-1
Kevin Jones,2005-09-24,4,Arkansas State,,Florida International,W,1,31,31.0,0,kevin-jones-2
Brad Lester,2005-09-24,4,Auburn,,Western Kentucky,W,1,45,45.0,0,brad-lester-1
Jamal Lewis,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,1,13,13.0,0,jamal-lewis-1
Shawn Lewis,2005-09-24,4,Kent State,@,Ohio,L,4,46,11.5,0,shawn-lewis-1
Damien Linson,2005-09-24,4,Central Michigan,,Eastern Michigan,L,1,36,36.0,0,damien-linson-1
Corey Logan,2005-09-24,4,Ohio,,Kent State,W,1,0,0.0,0,corey-logan-1
Kevin Marion,2005-09-24,4,Wake Forest,,Maryland,L,4,99,24.8,0,kevin-marion-1
Laurence Maroney,2005-09-24,4,Minnesota,,Purdue,W,2,57,28.5,0,laurence-maroney-1
Scott Mayle,2005-09-24,4,Ohio,,Kent State,W,1,13,13.0,0,scott-mayle-1
Bryan McClendon,2005-09-24,4,Georgia,@,Mississippi State,W,1,22,22.0,0,bryan-mcclendon-1
James McDonald,2005-09-24,4,Penn State,@,Northwestern,W,1,20,20.0,0,james-mcdonald-1
Darren McFadden,2005-09-24,4,Arkansas,@,Alabama,L,1,20,20.0,0,darren-mcfadden-1
Leodis McKelvin,2005-09-24,4,Troy,@,South Carolina,L,2,129,64.5,1,leodis-mckelvin-1
Rimmon McNeese,2005-09-24,3,Kansas State,,North Texas,W,1,2,2.0,0,rimmon-mcneese-1
Sinorice Moss,2005-09-24,3,Miami (FL),,Colorado,W,1,16,16.0,0,sinorice-moss-1
Zach Muzzy,2005-09-24,3,North Texas,@,Kansas State,L,3,61,20.3,0,zach-muzzy-1
Robert Nembhard,2005-09-24,4,Idaho,,Hawaii,L,1,27,27.0,0,robert-nembhard-1
Diego Oquendo,2005-09-24,4,Michigan State,@,Illinois,W,1,19,19.0,0,diego-oquendo-1
Chris Page,2005-09-24,4,Temple,,Western Michigan,L,2,41,20.5,0,chris-page-1
Cedric Peerman,2005-09-24,3,Virginia,,Duke,W,1,31,31.0,0,cedric-peerman-1
Derek Pegues,2005-09-24,4,Mississippi State,,Georgia,L,5,93,18.6,0,derek-pegues-1
Tony Pennyman,2005-09-24,2,Utah State,,Nevada-Las Vegas,W,2,133,66.5,1,tony-pennyman-1
Justin Phinisee,2005-09-24,4,Oregon,,Southern California,L,2,37,18.5,0,justin-phinisee-1
Merce Poindexter,2005-09-24,3,Akron,,Northern Illinois,W,1,14,14.0,0,merce-poindexter-1
Tyrone Prothro,2005-09-24,4,Alabama,,Arkansas,W,1,21,21.0,0,tyrone-prothro-1
Johnny Quinn,2005-09-24,3,North Texas,@,Kansas State,L,1,0,0.0,0,johnny-quinn-1
Deangelo Ramsey,2005-09-24,4,Idaho,,Hawaii,L,4,69,17.3,0,deangelo-ramsey-1
Desmond Reed,2005-09-24,3,Southern California,@,Oregon,W,1,29,29.0,0,desmond-reed-1
Terry Richardson,2005-09-24,4,Arizona State,@,Oregon State,W,2,30,15.0,0,terry-richardson-1
Trumaine Riley,2005-09-24,4,Eastern Michigan,@,Central Michigan,W,3,78,26.0,0,trumaine-riley-1
Vaughn Rivers,2005-09-24,4,West Virginia,,East Carolina,W,1,17,17.0,0,vaughn-rivers-1
Justin Robinson,2005-09-24,3,Brigham Young,,Texas Christian,L,2,41,20.5,0,justin-robinson-1
Kevin Robinson,2005-09-24,2,Utah State,,Nevada-Las Vegas,W,2,42,21.0,0,kevin-robinson-1
Stephone Robinson,2005-09-24,3,Colorado,@,Miami (FL),L,1,12,12.0,0,stephone-robinson-1
Cory Rodgers,2005-09-24,4,Texas Christian,@,Brigham Young,W,2,116,58.0,1,cory-rodgers-1
Eddie Royal,2005-09-24,4,Virginia Tech,,Georgia Tech,W,1,36,36.0,0,eddie-royal-1
Shelton Sampson,2005-09-24,4,Washington,,Notre Dame,L,1,16,16.0,0,shelton-sampson-1
Jerramy Scott,2005-09-24,4,Michigan State,@,Illinois,W,1,28,28.0,0,jerramy-scott-1
Kory Sheets,2005-09-24,3,Purdue,@,Minnesota,L,2,28,14.0,0,kory-sheets-1
Chad Simpson,2005-09-24,4,South Florida,,Louisville,W,1,94,94.0,1,chad-simpson-1
Damian Sims,2005-09-24,4,Iowa,@,Ohio State,L,1,20,20.0,0,damian-sims-1
Marcus Smith,2005-09-24,4,New Mexico,@,Texas-El Paso,L,2,30,15.0,0,marcus-smith-4
Ronnie Smith,2005-09-24,4,Nevada-Las Vegas,@,Utah State,L,2,55,27.5,0,ronnie-smith-1
Brock Stickler,2005-09-24,3,North Texas,@,Kansas State,L,1,13,13.0,0,brock-stickler-1
George Stripling,2005-09-24,3,Louisville,@,South Florida,L,1,14,14.0,0,george-stripling-1
Brandon Tate,2005-09-24,3,North Carolina,@,North Carolina State,W,1,38,38.0,0,brandon-tate-1
Andre Taylor,2005-09-24,3,Hawaii,@,Idaho,W,1,23,23.0,0,andre-taylor-1
Carlos Thomas,2005-09-24,4,South Carolina,,Troy,W,3,113,37.7,0,carlos-thomas-1
Pierre Thomas,2005-09-24,4,Illinois,,Michigan State,L,5,131,26.2,0,pierre-thomas-1
Chauncey Thompkins,2005-09-24,4,Western Michigan,@,Temple,W,1,37,37.0,0,chauncey-thompkins-1
Brian Thompson,2005-09-24,4,Michigan,@,Wisconsin,L,1,12,12.0,0,brian-thompson-2
Darren Toney,2005-09-24,4,Arkansas State,,Florida International,W,1,7,7.0,0,darren-toney-1
Jordan Trott,2005-09-24,4,Virginia Tech,,Georgia Tech,W,1,8,8.0,0,jordan-trott-1
Andre Walker,2005-09-24,3,Akron,,Northern Illinois,W,1,25,25.0,0,andre-walker-1
Todd Walker,2005-09-24,3,Texas Tech,,Indiana State,W,1,23,23.0,0,todd-walker-1
Andrew Ward,2005-09-24,4,Texas Christian,@,Brigham Young,W,1,3,3.0,0,andrew-ward-1
Danny Ware,2005-09-24,4,Georgia,@,Mississippi State,W,1,6,6.0,0,danny-ware-1
Terrry Washington,2005-09-24,3,Colorado,@,Miami (FL),L,4,64,16.0,0,terrry-washington-1
Ben West,2005-09-24,3,Florida International,@,Arkansas State,L,7,133,19.0,0,ben-west-1
Donell Wheaton,2005-09-24,4,Nevada-Las Vegas,@,Utah State,L,1,25,25.0,0,donell-wheaton-1
Brandon Williams,2005-09-24,4,Wisconsin,,Michigan,W,5,138,27.6,0,brandon-williams-6
Darius Williams,2005-09-24,4,Troy,@,South Carolina,L,2,43,21.5,0,darius-williams-2
Derrick Williams,2005-09-24,4,Penn State,@,Northwestern,W,3,78,26.0,0,derrick-williams-2
James Williams,2005-09-24,3,Florida International,@,Arkansas State,L,1,-1,-1.0,0,james-williams-1
Travis Williams,2005-09-24,3,East Carolina,@,West Virginia,L,1,16,16.0,0,travis-williams-1
Deangelo Wilson,2005-09-24,3,Nevada,@,Colorado State,L,4,79,19.8,0,deangelo-wilson-1
Chris Wohlgamuth,2005-09-24,4,Central Michigan,,Eastern Michigan,L,1,5,5.0,0,chris-wohlgamuth-1
Marlon Wood,2005-09-24,4,Washington,,Notre Dame,L,1,20,20.0,0,marlon-wood-1
Chris Woods,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,4,86,21.5,0,chris-woods-1
Albert Young,2005-09-24,4,Iowa,@,Ohio State,L,2,22,11.0,0,albert-young-1
Arian Foster,2005-09-26,3,Tennessee,@,Louisiana State,W,1,17,17.0,0,arian-foster-1
Skyler Green,2005-09-26,2,Louisiana State,,Tennessee,L,2,47,23.5,0,skyler-green-1
Inquoris Johnson,2005-09-26,3,Tennessee,@,Louisiana State,W,1,12,12.0,0,inquoris-johnson-1
Lucas Taylor,2005-09-26,3,Tennessee,@,Louisiana State,W,2,45,22.5,0,lucas-taylor-1
Richard Davis,2005-09-27,4,Toledo,@,Fresno State,L,7,116,16.6,0,richard-davis-1
Adam Jennings,2005-09-27,3,Fresno State,,Toledo,W,2,96,48.0,0,adam-jennings-1
Bear Pascoe,2005-09-27,3,Fresno State,,Toledo,W,1,21,21.0,0,bear-pascoe-1
Marshwan Gilyard,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,60,60.0,0,marshwan-gilyard-1
Dominick Goodman,2005-09-28,4,Cincinnati,@,Miami (OH),L,4,77,19.3,0,dominick-goodman-1
Ryan Redd,2005-09-28,4,Miami (OH),,Cincinnati,W,2,40,20.0,0,ryan-redd-1
Chad Hall,2005-09-29,5,Air Force,@,Colorado State,L,1,13,13.0,0,chad-hall-1
Robert Herbert,2005-09-29,4,Colorado State,,Air Force,W,1,17,17.0,0,robert-herbert-1
George Hill,2005-09-29,4,Colorado State,,Air Force,W,3,39,13.0,0,george-hill-1
Greg Kirkwood,2005-09-29,5,Air Force,@,Colorado State,L,1,16,16.0,0,greg-kirkwood-1
Julian Madrid,2005-09-29,5,Air Force,@,Colorado State,L,1,0,0.0,0,julian-madrid-1
Terrell Allen,2005-09-30,5,Pittsburgh,@,Rutgers,L,6,151,25.2,0,terrell-allen-1
Willie Foster,2005-09-30,4,Rutgers,,Pittsburgh,W,3,59,19.7,0,willie-foster-1
Marcel Pestano,2005-09-30,5,Pittsburgh,@,Rutgers,L,1,16,16.0,0,marcel-pestano-1
Tiquan Underwood,2005-09-30,4,Rutgers,,Pittsburgh,W,1,30,30.0,0,tiquan-underwood-1
Michael Adams,2005-10-01,4,Louisiana,,Central Florida,L,1,5,5.0,0,michael-adams-3
Brian Allbrooks,2005-10-01,5,Temple,@,Bowling Green State,L,3,50,16.7,0,brian-allbrooks-1
Carlos Alsup,2005-10-01,4,Kansas State,@,Oklahoma,L,1,28,28.0,0,carlos-alsup-1
Justin Amaral,2005-10-01,5,San Diego State,,Brigham Young,W,2,28,14.0,0,justin-amaral-1
Sanchez Anderson,2005-10-01,4,Florida International,,Florida A&M,W,2,50,25.0,0,sanchez-anderson-1
Devin Aromashodu,2005-10-01,5,Auburn,,South Carolina,W,1,21,21.0,0,devin-aromashodu-1
Josh Balloon,2005-10-01,5,South Florida,@,Miami (FL),L,1,14,14.0,0,josh-balloon-1
Shawn Bayes,2005-10-01,5,Kent State,@,Eastern Michigan,L,1,24,24.0,0,shawn-bayes-1
Lance Bennett,2005-10-01,4,Indiana,@,Wisconsin,L,4,77,19.3,0,lance-bennett-1
Taye Biddle,2005-10-01,4,Mississippi,@,Tennessee,L,2,21,10.5,0,taye-biddle-1
Michael Billops,2005-10-01,5,Temple,@,Bowling Green State,L,1,11,11.0,0,michael-billops-1
Greg Bracey,2005-10-01,4,Missouri,,Texas,L,2,52,26.0,0,greg-bracey-1
Curtis Brinkley,2005-10-01,4,Syracuse,@,Florida State,L,3,45,15.0,0,curtis-brinkley-1
Arnold Britt,2005-10-01,4,Missouri,,Texas,L,1,13,13.0,0,arnold-britt-1
Steve Brouse,2005-10-01,4,Connecticut,@,Army,W,3,19,6.3,0,steve-brouse-1
John Broussard,2005-10-01,4,San Jose State,,Nevada,L,3,45,15.0,0,john-broussard-1
Weldon Brown,2005-10-01,3,Louisiana Tech,,New Mexico State,W,1,28,28.0,0,weldon-brown-1
Dorien Bryant,2005-10-01,4,Purdue,,Notre Dame,L,3,102,34.0,0,dorien-bryant-1
Lorenzo Bursey Jr.,2005-10-01,4,Washington State,@,Oregon State,L,1,28,28.0,0,lorenzo-bursey-jr-1
Reggie Bush,2005-10-01,4,Southern California,@,Arizona State,W,1,18,18.0,0,reggie-bush-1
Reggie Campbell,2005-10-01,3,Navy,@,Duke,W,2,27,13.5,0,reggie-campbell-1
Jerrell Carter,2005-10-01,4,Louisiana,,Central Florida,L,1,34,34.0,0,jerrell-carter-1
Brent Casteel,2005-10-01,5,Utah,@,North Carolina,L,3,96,32.0,0,brent-casteel-1
Jackie Chambers,2005-10-01,5,South Florida,@,Miami (FL),L,2,37,18.5,0,jackie-chambers-1
Duane Coleman,2005-10-01,5,Clemson,@,Wake Forest,L,2,59,29.5,0,duane-coleman-1
Georg Coleman,2005-10-01,5,Temple,@,Bowling Green State,L,5,82,16.4,0,georg-coleman-1
Brett Cooper,2005-10-01,4,Brigham Young,@,San Diego State,L,2,38,19.0,0,brett-cooper-1
Jemalle Cornelius,2005-10-01,5,Florida,@,Alabama,L,5,101,20.2,0,jemalle-cornelius-1
Larry Davenport,2005-10-01,5,Louisiana-Monroe,,Arkansas State,W,1,17,17.0,0,larry-davenport-1
Ashlan Davis,2005-10-01,5,Tulsa,,Houston,L,3,83,27.7,0,ashlan-davis-1
Chris Davis,2005-10-01,5,Duke,,Navy,L,2,31,15.5,0,chris-davis-1
Calvin Dawson,2005-10-01,5,Louisiana-Monroe,,Arkansas State,W,1,14,14.0,0,calvin-dawson-1
Davin Dennis,2005-10-01,4,Kansas State,@,Oklahoma,L,1,9,9.0,0,davin-dennis-1
Joseph Doss,2005-10-01,4,Memphis,,Texas-El Paso,W,5,110,22.0,0,joseph-doss-1
Andray Downs,2005-10-01,3,Rice,@,Alabama-Birmingham,L,2,22,11.0,0,andray-downs-1
Nelson Drew,2005-10-01,5,Eastern Michigan,,Kent State,W,1,14,14.0,0,nelson-drew-1
Norris Drinkard,2005-10-01,4,Alabama-Birmingham,,Rice,W,2,55,27.5,0,norris-drinkard-1
Ronnie Drummer,2005-10-01,5,Duke,,Navy,L,2,42,21.0,0,ronnie-drummer-1
Derek Dubois,2005-10-01,5,New Mexico State,@,Louisiana Tech,L,1,16,16.0,0,derek-dubois-1
Diivory Edgecomb,2005-10-01,5,Florida Atlantic,@,Louisville,L,4,65,16.3,0,diivory-edgecomb-1
Marculus Elliott,2005-10-01,4,Alabama-Birmingham,,Rice,W,1,28,28.0,0,marculus-elliott-1
Kirk Elsworth,2005-10-01,5,Western Michigan,,Buffalo,W,1,0,0.0,0,kirk-elsworth-1
Jasper Faulk,2005-10-01,3,Southern Mississippi,@,East Carolina,W,1,51,51.0,0,jasper-faulk-1
Johnnie Fitzgerald,2005-10-01,5,Southern Methodist,@,Marshall,L,2,30,15.0,0,johnnie-fitzgerald-1
Arian Foster,2005-10-01,4,Tennessee,,Mississippi,W,1,20,20.0,0,arian-foster-1
Michael Franklin,2005-10-01,5,San Diego State,,Brigham Young,W,1,22,22.0,0,michael-franklin-1
Gabriel Fulbright,2005-10-01,5,New Mexico,@,Texas Christian,L,1,29,29.0,0,gabriel-fulbright-1
Brandon Gibson,2005-10-01,4,Washington State,@,Oregon State,L,5,91,18.2,0,brandon-gibson-1
Kelvin Grant,2005-10-01,5,Clemson,@,Wake Forest,L,1,29,29.0,0,kelvin-grant-1
Skyler Green,2005-10-01,3,Louisiana State,@,Mississippi State,W,1,30,30.0,0,skyler-green-1
Tierre Green,2005-10-01,4,Nebraska,,Iowa State,W,2,58,29.0,0,tierre-green-1
David Grimes,2005-10-01,5,Notre Dame,@,Purdue,W,2,62,31.0,0,david-grimes-1
Ahmard Hall,2005-10-01,4,Texas,@,Missouri,W,1,14,14.0,0,ahmard-hall-1
Juamar Hall,2005-10-01,5,New Mexico,@,Texas Christian,L,2,30,15.0,0,juamar-hall-1
Terence Hall,2005-10-01,5,Florida Atlantic,@,Louisville,L,6,114,19.0,0,terence-hall-1
E.B. Halsey,2005-10-01,5,Illinois,@,Iowa,L,2,19,9.5,0,eb-halsey-1
Zach Hampton,2005-10-01,5,Wisconsin,,Indiana,W,1,12,12.0,0,zach-hampton-1
Stevelan Harper,2005-10-01,5,New Mexico State,@,Louisiana Tech,L,1,13,13.0,0,stevelan-harper-1
Chris Hawkins,2005-10-01,4,Marshall,,Southern Methodist,W,2,33,16.5,0,chris-hawkins-2
Rickey Herod,2005-10-01,5,Oregon State,,Washington State,W,2,46,23.0,0,rickey-herod-1
Lamar Herron,2005-10-01,5,Oregon State,,Washington State,W,2,60,30.0,0,lamar-herron-1
Johnnie Lee Higgins Jr.,2005-10-01,4,Texas-El Paso,@,Memphis,L,2,40,20.0,0,johnnie-lee-higgins-jr-1
B.J. Hill,2005-10-01,4,Ball State,@,Boston College,L,1,7,7.0,0,bj-hill-2
Domenik Hixon,2005-10-01,4,Akron,,Central Michigan,L,5,129,25.8,0,domenik-hixon-1
Jesse Imes,2005-10-01,4,Buffalo,@,Western Michigan,L,1,20,20.0,0,jesse-imes-1
Mike Imoh,2005-10-01,5,Virginia Tech,@,West Virginia,W,2,28,14.0,0,mike-imoh-1
Deandre Jackson,2005-10-01,4,Iowa State,@,Nebraska,L,2,32,16.0,0,deandre-jackson-1
Cassen Jackson-Garrison,2005-10-01,5,Vanderbilt,,Middle Tennessee State,L,1,16,16.0,0,cassen-jackson-garrison-1
Michael Jean,2005-10-01,5,Central Michigan,@,Akron,W,4,102,25.5,0,michael-jean-1
Chris Johnson,2005-10-01,4,East Carolina,,Southern Mississippi,L,4,100,25.0,0,chris-johnson-1
Domonique Johnson,2005-10-01,4,Missouri,,Texas,L,3,33,11.0,0,domonique-johnson-1
Jeremiah Johnson,2005-10-01,5,Oregon,@,Stanford,W,2,35,17.5,0,jeremiah-johnson-1
Michael Johnson,2005-10-01,4,Virginia,@,Maryland,L,4,91,22.8,0,michael-johnson-7
Breyon Jones,2005-10-01,4,Brigham Young,@,San Diego State,L,3,93,31.0,0,breyon-jones-1
Grant Jones,2005-10-01,4,Oklahoma State,,Colorado,L,1,14,14.0,0,grant-jones-1
Kareem Jones,2005-10-01,4,Syracuse,@,Florida State,L,1,22,22.0,0,kareem-jones-1
Montrell Jones,2005-10-01,4,Louisville,,Florida Atlantic,W,3,78,26.0,0,montrell-jones-1
Quinton Jones,2005-10-01,4,Boise State,@,Hawaii,W,5,100,20.0,0,quinton-jones-1
Steven King,2005-10-01,4,Buffalo,@,Western Michigan,L,1,21,21.0,0,steven-king-1
Marcus Knox,2005-10-01,3,Rice,@,Alabama-Birmingham,L,1,18,18.0,0,marcus-knox-1
Jason Lamers,2005-10-01,5,Minnesota,@,Penn State,L,3,23,7.7,0,jason-lamers-1
Brad Lester,2005-10-01,5,Auburn,,South Carolina,W,1,43,43.0,0,brad-lester-1
Antonio Lewis,2005-10-01,5,West Virginia,,Virginia Tech,L,2,45,22.5,0,antonio-lewis-1
Courtney Lewis,2005-10-01,4,Texas A&M,,Baylor,W,1,19,19.0,0,courtney-lewis-1
Shawn Lewis,2005-10-01,5,Kent State,@,Eastern Michigan,L,1,28,28.0,0,shawn-lewis-1
Reggie Lindsey,2005-10-01,4,Alabama-Birmingham,,Rice,W,2,36,18.0,0,reggie-lindsey-1
Chris Markey,2005-10-01,4,UCLA,,Washington,W,2,47,23.5,0,chris-markey-1
Lee Marks,2005-10-01,4,Boise State,@,Hawaii,W,2,34,17.0,0,lee-marks-1
Laurence Maroney,2005-10-01,5,Minnesota,@,Penn State,L,2,39,19.5,0,laurence-maroney-1
Grant Mason,2005-10-01,5,Michigan,@,Michigan State,W,2,57,28.5,0,grant-mason-1
Marcus McCutcheon,2005-10-01,3,Stanford,,Oregon,L,1,14,14.0,0,marcus-mccutcheon-1
Daniel McLemore,2005-10-01,4,Oklahoma State,,Colorado,L,3,62,20.7,0,daniel-mclemore-1
Joe Merritt,2005-10-01,5,Louisiana-Monroe,,Arkansas State,W,4,67,16.8,0,joe-merritt-1
Jermaine Moreira,2005-10-01,4,Kansas State,@,Oklahoma,L,1,20,20.0,0,jermaine-moreira-1
Idris Moss,2005-10-01,5,Tulsa,,Houston,L,1,22,22.0,0,idris-moss-1
Terry Moss,2005-10-01,4,Ball State,@,Boston College,L,2,30,15.0,0,terry-moss-1
Robert Nembhard,2005-10-01,5,Idaho,,Utah State,W,1,19,19.0,0,robert-nembhard-1
Casey Nowinski,2005-10-01,4,Indiana,@,Wisconsin,L,1,6,6.0,0,casey-nowinski-1
Kenny O'Neal,2005-10-01,4,Florida State,,Syracuse,W,2,64,32.0,0,kenny-oneal-1
Cedric Peerman,2005-10-01,4,Virginia,@,Maryland,L,2,59,29.5,0,cedric-peerman-1
Derek Pegues,2005-10-01,5,Mississippi State,,Louisiana State,L,6,91,15.2,0,derek-pegues-1
Tony Pennyman,2005-10-01,3,Utah State,@,Idaho,L,2,45,22.5,0,tony-pennyman-1
Tyrone Prothro,2005-10-01,5,Alabama,,Florida,W,1,16,16.0,0,tyrone-prothro-1
Deangelo Ramsey,2005-10-01,5,Idaho,,Utah State,W,2,29,14.5,0,deangelo-ramsey-1
Jejuan Rankins,2005-10-01,4,Oklahoma,,Kansas State,W,1,17,17.0,0,jejuan-rankins-1
Terry Richardson,2005-10-01,5,Arizona State,,Southern California,L,3,107,35.7,0,terry-richardson-1
Eron Riley,2005-10-01,5,Duke,,Navy,L,1,11,11.0,0,eron-riley-1
Trumaine Riley,2005-10-01,5,Eastern Michigan,,Kent State,W,1,49,49.0,0,trumaine-riley-1
Kevin Robinson,2005-10-01,3,Utah State,@,Idaho,L,2,34,17.0,0,kevin-robinson-1
Shaun Rochon,2005-10-01,4,Baylor,@,Texas A&M,L,1,32,32.0,0,shaun-rochon-1
Cory Rodgers,2005-10-01,5,Texas Christian,,New Mexico,W,1,19,19.0,0,cory-rodgers-1
Israel Route,2005-10-01,3,Tulane,N,Southeastern Louisiana,W,3,121,40.3,1,israel-route-1
Eddie Royal,2005-10-01,5,Virginia Tech,@,West Virginia,W,1,25,25.0,0,eddie-royal-1
T.J. Rushing,2005-10-01,3,Stanford,,Oregon,L,5,108,21.6,0,tj-rushing-1
Gary Russell,2005-10-01,5,Minnesota,@,Penn State,L,1,14,14.0,0,gary-russell-1
Cleannord Saintil,2005-10-01,4,Middle Tennessee State,@,Vanderbilt,W,3,46,15.3,0,cleannord-saintil-1
Kyle Sammons,2005-10-01,4,Nevada,@,San Jose State,W,2,31,15.5,0,kyle-sammons-1
Shelton Sampson,2005-10-01,5,Washington,@,UCLA,L,1,26,26.0,0,shelton-sampson-1
Tommy Saunders,2005-10-01,4,Missouri,,Texas,L,1,22,22.0,0,tommy-saunders-1
Owen Schmitt,2005-10-01,5,West Virginia,,Virginia Tech,L,1,20,20.0,0,owen-schmitt-1
Charles Sharon,2005-10-01,4,Bowling Green State,,Temple,W,1,16,16.0,0,charles-sharon-1
Chad Simpson,2005-10-01,5,South Florida,@,Miami (FL),L,2,31,15.5,0,chad-simpson-1
Chubb Small,2005-10-01,4,Marshall,,Southern Methodist,W,1,19,19.0,0,chubb-small-1
Derrick Smith,2005-10-01,4,Louisiana,,Central Florida,L,1,6,6.0,0,derrick-smith-1
Reggie Smith,2005-10-01,4,Oklahoma,,Kansas State,W,2,49,24.5,0,reggie-smith-1
Ronnie Smith,2005-10-01,5,Nevada-Las Vegas,@,Wyoming,L,1,20,20.0,0,ronnie-smith-1
Jay Sonnhalter,2005-10-01,4,East Carolina,,Southern Mississippi,L,2,15,7.5,0,jay-sonnhalter-1
Syndric Steptoe,2005-10-01,4,Arizona,@,California,L,4,73,18.3,0,syndric-steptoe-1
Sammie Stroughter,2005-10-01,5,Oregon State,,Washington State,W,1,24,24.0,0,sammie-stroughter-1
Carl Tabb,2005-10-01,5,Michigan,@,Michigan State,W,1,23,23.0,0,carl-tabb-1
Fano Tagovailoa,2005-10-01,5,Utah,@,North Carolina,L,1,13,13.0,0,fano-tagovailoa-1
Brandon Tate,2005-10-01,4,North Carolina,,Utah,W,3,149,49.7,1,brandon-tate-1
Andre Taylor,2005-10-01,4,Hawaii,,Boise State,L,6,122,20.3,0,andre-taylor-1
Ramonce Taylor,2005-10-01,4,Texas,@,Missouri,W,2,60,30.0,0,ramonce-taylor-1
Carlos Thomas,2005-10-01,5,South Carolina,@,Auburn,L,5,92,18.4,0,carlos-thomas-1
Chauncey Thompkins,2005-10-01,5,Western Michigan,,Buffalo,W,2,36,18.0,0,chauncey-thompkins-1
Kenneth Thompson,2005-10-01,4,Kansas,@,Texas Tech,L,1,25,25.0,0,kenneth-thompson-1
Darren Toney,2005-10-01,5,Arkansas State,@,Louisiana-Monroe,L,2,37,18.5,0,darren-toney-1
Jo Jo Walker,2005-10-01,5,Maryland,,Virginia,W,2,28,14.0,0,jo-jo-walker-1
Evan Wallace,2005-10-01,4,Buffalo,@,Western Michigan,L,3,48,16.0,0,evan-wallace-1
Jakari Wallace,2005-10-01,5,Minnesota,@,Penn State,L,2,103,51.5,0,jakari-wallace-1
Blake Warren,2005-10-01,5,Southern Methodist,@,Marshall,L,1,17,17.0,0,blake-warren-1
Leon Washington,2005-10-01,4,Florida State,,Syracuse,W,1,16,16.0,0,leon-washington-1
Terrry Washington,2005-10-01,4,Colorado,@,Oklahoma State,W,1,23,23.0,0,terrry-washington-1
Scott Wesley,2005-10-01,4,Army,,Connecticut,L,8,136,17.0,0,scott-wesley-1
