Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Devin Hester,2005-09-17,2,Miami (FL),@,Clemson,W,1,36,36.0,0,devin-hester-1
Ashanti Hicks,2005-09-17,3,Idaho,@,Washington,L,3,6,2.0,0,ashanti-hicks-1
Donta Hickson,2005-09-17,3,Oklahoma,@,UCLA,L,1,4,4.0,0,donta-hickson-1
B.J. Hill,2005-09-17,3,Ball State,@,Auburn,L,2,16,8.0,0,bj-hill-2
Mario Hill,2005-09-17,2,Mississippi,@,Vanderbilt,L,1,2,2.0,0,mario-hill-1
Quadtrine Hill,2005-09-17,2,Miami (FL),@,Clemson,W,1,3,3.0,0,quadtrine-hill-1
Peyton Hillis,2005-09-17,3,Arkansas,@,Southern California,L,8,19,2.4,0,peyton-hillis-1
Cody Hodges,2005-09-17,2,Texas Tech,,Sam Houston State,W,3,5,1.7,0,cody-hodges-1
Erroll Hogan,2005-09-17,3,Louisiana-Monroe,@,Georgia,L,3,-6,-2.0,0,erroll-hogan-1
Johnathan Holland,2005-09-17,2,Louisiana Tech,@,Kansas,L,1,8,8.0,0,johnathan-holland-1
Sam Hollenbach,2005-09-17,3,Maryland,,West Virginia,L,10,2,0.2,0,sam-hollenbach-1
Cory Holt,2005-09-17,3,Virginia Tech,,Ohio,W,1,7,7.0,0,cory-holt-1
Catron Houston,2005-09-17,2,Texas Tech,,Sam Houston State,W,1,19,19.0,0,catron-houston-1
De'Arrius Howard,2005-09-17,3,Arkansas,@,Southern California,L,9,4,0.4,0,dearrius-howard-1
Robert Hubbard,2005-09-17,2,Nevada,,Nevada-Las Vegas,W,12,12,1.0,2,robert-hubbard-1
Will Hudgens,2005-09-17,2,Memphis,,Chattanooga,W,1,2,2.0,0,will-hudgens-1
Cody Hull,2005-09-17,2,Southern Mississippi,,McNeese State,W,10,28,2.8,1,cody-hull-1
Cedric Humes,2005-09-17,3,Virginia Tech,,Ohio,W,15,75,5.0,2,cedric-humes-1
Tony Hunt,2005-09-17,3,Penn State,,Central Michigan,W,10,78,7.8,0,tony-hunt-1
Mike Imoh,2005-09-17,3,Virginia Tech,,Ohio,W,13,46,3.5,0,mike-imoh-1
Kenny Irons,2005-09-17,3,Auburn,,Ball State,W,11,147,13.4,2,kenny-irons-1
Brandon Jackson,2005-09-17,3,Nebraska,,Pittsburgh,W,2,4,2.0,0,brandon-jackson-2
Cauvey Jackson,2005-09-17,3,Tulsa,@,North Texas,W,7,49,7.0,2,cauvey-jackson-1
Desean Jackson,2005-09-17,3,California,,Illinois,W,1,3,3.0,0,desean-jackson-1
Erick Jackson,2005-09-17,3,Nevada-Las Vegas,@,Nevada,L,16,83,5.2,0,erick-jackson-1
Jerome Jackson,2005-09-17,3,Michigan,,Eastern Michigan,W,6,40,6.7,1,jerome-jackson-1
Jimmy Jackson,2005-09-17,3,Missouri,,Troy,W,6,34,5.7,0,jimmy-jackson-1
Jovon Jackson,2005-09-17,1,Tulane,N,Mississippi State,L,6,29,4.8,1,jovon-jackson-1
Terrell Jackson,2005-09-17,3,Oregon,,Fresno State,W,2,7,3.5,0,terrell-jackson-1
Cassen Jackson-Garrison,2005-09-17,3,Vanderbilt,,Mississippi,W,8,36,4.5,1,cassen-jackson-garrison-1
Booker Jenkins,2005-09-17,3,Louisiana,,Northwestern State,W,3,7,2.3,0,booker-jenkins-1
Greg Jennings,2005-09-17,3,Western Michigan,,Southern Illinois,W,2,16,8.0,0,greg-jennings-1
Jeff Jennings,2005-09-17,3,Vanderbilt,,Mississippi,W,24,103,4.3,3,jeff-jennings-1
Jimmy Johns,2005-09-17,3,Alabama,@,South Carolina,W,3,13,4.3,0,jimmy-johns-1
Chris Johnson,2005-09-17,2,East Carolina,@,Wake Forest,L,13,102,7.8,1,chris-johnson-1
Jason Johnson,2005-09-17,3,Georgia,,Louisiana-Monroe,W,2,43,21.5,0,jason-johnson-1
Michael Johnson,2005-09-17,2,Virginia,@,Syracuse,W,6,81,13.5,1,michael-johnson-7
Robert Johnson,2005-09-17,3,Arkansas,@,Southern California,L,3,2,0.7,0,robert-johnson-1
Taurus Johnson,2005-09-17,3,South Florida,,Central Florida,W,1,7,7.0,0,taurus-johnson-1
Anthony Jones,2005-09-17,3,Troy,@,Missouri,L,5,27,5.4,0,anthony-jones-2
Brandon Jones,2005-09-17,2,Purdue,@,Arizona,W,4,27,6.8,0,brandon-jones-4
Carlton Jones,2005-09-17,2,Army,,Baylor,L,24,80,3.3,0,carlton-jones-2
Charlie Jones,2005-09-17,2,Miami (FL),@,Clemson,W,6,29,4.8,0,charlie-jones-2
Doug Jones,2005-09-17,3,Cincinnati,,Western Carolina,W,2,3,1.5,0,doug-jones-1
Felix Jones,2005-09-17,3,Arkansas,@,Southern California,L,12,66,5.5,0,felix-jones-1
Kareem Jones,2005-09-17,3,Syracuse,,Virginia,L,2,3,1.5,0,kareem-jones-1
Kejuan Jones,2005-09-17,3,Oklahoma,@,UCLA,L,3,-1,-0.3,0,kejuan-jones-1
Tyler Jones,2005-09-17,3,Eastern Michigan,@,Michigan,L,7,17,2.4,0,tyler-jones-1
Pat Julmiste,2005-09-17,3,South Florida,,Central Florida,W,13,73,5.6,1,pat-julmiste-1
Steven Jyles,2005-09-17,3,Louisiana-Monroe,@,Georgia,L,18,32,1.8,1,steven-jyles-1
Jacobe Kendrick,2005-09-17,3,Air Force,,Wyoming,L,17,66,3.9,0,jacobe-kendrick-1
Dennis Kennedy,2005-09-17,2,Akron,@,Middle Tennessee State,W,4,6,1.5,0,dennis-kennedy-1
Anthony Kimble,2005-09-17,2,Stanford,,California-Davis,L,10,51,5.1,0,anthony-kimble-1
Freddie King,2005-09-17,2,Louisiana Tech,@,Kansas,L,1,7,7.0,0,freddie-king-1
Justin King,2005-09-17,3,Penn State,,Central Michigan,W,2,9,4.5,0,justin-king-1
Ralph King,2005-09-17,3,Middle Tennessee State,,Akron,L,5,14,2.8,0,ralph-king-1
Steven King,2005-09-17,3,Buffalo,,Rutgers,L,13,60,4.6,0,steven-king-1
Rodney Kinlaw,2005-09-17,3,Penn State,,Central Michigan,W,1,4,4.0,0,rodney-kinlaw-1
Tremayne Kirkland,2005-09-17,3,Nevada-Las Vegas,@,Nevada,L,2,43,21.5,0,tremayne-kirkland-1
Raymond Kirkley,2005-09-17,3,Pittsburgh,@,Nebraska,L,9,40,4.4,0,raymond-kirkley-1
Greg Kirkwood,2005-09-17,3,Air Force,,Wyoming,L,2,16,8.0,0,greg-kirkwood-1
Brandon Kirsch,2005-09-17,2,Purdue,@,Arizona,W,8,54,6.8,0,brandon-kirsch-1
Richard Kovalcheck,2005-09-17,3,Arizona,,Purdue,L,6,-30,-5.0,0,richard-kovalcheck-1
Matt Kubik,2005-09-17,2,Louisiana Tech,@,Kansas,L,5,12,2.4,0,matt-kubik-1
Kinsmon Lancaster,2005-09-17,3,Louisiana-Monroe,@,Georgia,L,4,11,2.8,0,kinsmon-lancaster-1
Jorvorskie Lane,2005-09-17,2,Texas A&M,,Southern Methodist,W,11,54,4.9,1,jorvorskie-lane-1
Robert Lane,2005-09-17,2,Mississippi,@,Vanderbilt,L,2,-1,-0.5,0,robert-lane-1
Dan Lawlor,2005-09-17,3,Penn State,,Central Michigan,W,1,4,4.0,0,dan-lawlor-1
Chris Leak,2005-09-17,3,Florida,,Tennessee,W,13,-15,-1.2,0,chris-leak-1
D.D. Lee,2005-09-17,3,Southern Methodist,@,Texas A&M,L,1,2,2.0,0,dd-lee-1
Matt Leinart,2005-09-17,2,Southern California,,Arkansas,W,2,8,4.0,1,matt-leinart-1
Brian Leonard,2005-09-17,3,Rutgers,@,Buffalo,W,24,121,5.0,0,brian-leonard-1
Brad Lester,2005-09-17,3,Auburn,,Ball State,W,7,91,13.0,2,brad-lester-1
Abdule Levier,2005-09-17,3,Louisiana,,Northwestern State,W,10,92,9.2,2,abdule-levier-1
Courtney Lewis,2005-09-17,2,Texas A&M,,Southern Methodist,W,11,67,6.1,0,courtney-lewis-1
Shawn Lewis,2005-09-17,3,Kent State,,Miami (OH),L,1,2,2.0,0,shawn-lewis-1
Dwight Lindon,2005-09-17,3,Louisiana,,Northwestern State,W,3,12,4.0,0,dwight-lindon-1
Rafael Little,2005-09-17,3,Kentucky,@,Indiana,L,17,88,5.2,1,rafael-little-1
Dante Love,2005-09-17,3,Ball State,@,Auburn,L,1,2,2.0,0,dante-love-1
Jonathan Lowe,2005-09-17,3,Mississippi State,N,Tulane,W,5,4,0.8,0,jonathan-lowe-1
Jay Lucas,2005-09-17,2,Texas A&M,,Southern Methodist,W,3,21,7.0,1,jay-lucas-1
Brian Luke,2005-09-17,3,Kansas,,Louisiana Tech,W,4,-7,-1.8,0,brian-luke-1
Rolly Lumbala,2005-09-17,3,Idaho,@,Washington,L,2,6,3.0,0,rolly-lumbala-1
Kregg Lumpkin,2005-09-17,3,Georgia,,Louisiana-Monroe,W,3,27,9.0,1,kregg-lumpkin-1
Joey Lynch,2005-09-17,3,Ball State,@,Auburn,L,9,15,1.7,0,joey-lynch-1
Michael Machen,2005-09-17,3,Kent State,,Miami (OH),L,5,-8,-1.6,0,michael-machen-1
Mike Maciejowski,2005-09-17,3,Minnesota,,Florida Atlantic,W,2,5,2.5,0,mike-maciejowski-1
Chris Manderino,2005-09-17,3,California,,Illinois,W,1,5,5.0,0,chris-manderino-1
B.J. Manley,2005-09-17,3,Florida Atlantic,@,Minnesota,L,3,9,3.0,0,bj-manley-1
Jason Manson,2005-09-17,3,Iowa,,Northern Iowa,W,1,-5,-5.0,0,jason-manson-1
Chris Markey,2005-09-17,3,UCLA,,Oklahoma,W,7,15,2.1,0,chris-markey-1
Clint Marks,2005-09-17,3,Middle Tennessee State,,Akron,L,3,13,4.3,0,clint-marks-1
Laurence Maroney,2005-09-17,3,Minnesota,,Florida Atlantic,W,20,145,7.3,2,laurence-maroney-1
Demyron Martin,2005-09-17,3,Southern Methodist,@,Texas A&M,L,8,8,1.0,0,demyron-martin-1
Max Martin,2005-09-17,3,Michigan,,Eastern Michigan,W,26,117,4.5,2,max-martin-1
Cole Mason,2005-09-17,2,Southern Mississippi,,McNeese State,W,5,14,2.8,0,cole-mason-1
Richuel Massey,2005-09-17,3,Southern Methodist,@,Texas A&M,L,2,4,2.0,0,richuel-massey-1
Wendell Mathis,2005-09-17,2,Fresno State,@,Oregon,L,18,70,3.9,1,wendell-mathis-1
Ben Mauk,2005-09-17,3,Wake Forest,,East Carolina,W,10,22,2.2,0,ben-mauk-1
Scott Mayle,2005-09-17,3,Ohio,@,Virginia Tech,L,1,-10,-10.0,0,scott-mayle-1
Travis Mayle,2005-09-17,3,Kent State,,Miami (OH),L,1,-8,-8.0,0,travis-mayle-1
Kevin McCall,2005-09-17,3,Washington State,,Grambling State,W,3,3,1.0,0,kevin-mccall-1
Kip McCarthy,2005-09-17,3,Air Force,,Wyoming,L,2,7,3.5,0,kip-mccarthy-1
Le'Ron McClain,2005-09-17,3,Alabama,@,South Carolina,W,1,3,3.0,0,leron-mcclain-1
Joe McDaniel,2005-09-17,2,Akron,@,Middle Tennessee State,W,4,5,1.3,0,joe-mcdaniel-1
Darren McFadden,2005-09-17,3,Arkansas,@,Southern California,L,13,88,6.8,0,darren-mcfadden-1
Mike McGann,2005-09-17,3,Temple,,Toledo,L,6,-9,-1.5,0,mike-mcgann-1
Stephen McGee,2005-09-17,2,Texas A&M,,Southern Methodist,W,2,20,10.0,0,stephen-mcgee-1
Kole McKamey,2005-09-17,3,New Mexico,,New Mexico State,W,14,152,10.9,1,kole-mckamey-1
Reggie McNeal,2005-09-17,2,Texas A&M,,Southern Methodist,W,6,100,16.7,1,reggie-mcneal-1
Kalvin McRae,2005-09-17,3,Ohio,@,Virginia Tech,L,6,16,2.7,0,kalvin-mcrae-1
Mico McSwain,2005-09-17,2,Mississippi,@,Vanderbilt,L,6,72,12.0,1,mico-mcswain-1
Sean McVay,2005-09-17,3,Miami (OH),@,Kent State,W,1,2,2.0,0,sean-mcvay-1
Carl Meadows,2005-09-17,3,Troy,@,Missouri,L,10,0,0.0,1,carl-meadows-1
Daniel Meager,2005-09-17,2,North Texas,,Tulsa,L,8,-41,-5.1,0,daniel-meager-1
Henry Melton,2005-09-17,3,Texas,,Rice,W,14,75,5.4,1,henry-melton-1
Rashard Mendenhall,2005-09-17,3,Illinois,@,California,L,1,1,1.0,0,rashard-mendenhall-1
Mario Merrills,2005-09-17,3,Maryland,,West Virginia,L,9,35,3.9,0,mario-merrills-1
Reggie Merriweather,2005-09-17,3,Clemson,,Miami (FL),L,3,8,2.7,0,reggie-merriweather-1
Tony Miner,2005-09-17,2,Southern Mississippi,,McNeese State,W,7,33,4.7,0,tony-miner-1
B.J. Mitchell,2005-09-17,2,Nevada,,Nevada-Las Vegas,W,18,85,4.7,0,bj-mitchell-1
Blake Mitchell,2005-09-17,3,South Carolina,,Alabama,L,2,0,0.0,0,blake-mitchell-1
James Mitchell,2005-09-17,2,North Texas,,Tulsa,L,1,5,5.0,0,james-mitchell-1
Steven Moffett,2005-09-17,2,Central Florida,@,South Florida,L,11,50,4.5,1,steven-moffett-1
Devin Moore,2005-09-17,3,Wyoming,@,Air Force,W,4,9,2.3,0,devin-moore-1
Dontrell Moore,2005-09-17,3,New Mexico,,New Mexico State,W,24,120,5.0,1,dontrell-moore-1
Greg Moore,2005-09-17,3,Cincinnati,,Western Carolina,W,3,8,2.7,0,greg-moore-1
Kestahn Moore,2005-09-17,3,Florida,,Tennessee,W,5,14,2.8,0,kestahn-moore-1
Matt Moore,2005-09-17,3,Oregon State,@,Louisville,L,6,-44,-7.3,1,matt-moore-1
Anthony Morelli,2005-09-17,3,Penn State,,Central Michigan,W,3,-9,-3.0,0,anthony-morelli-1
Eric Morris,2005-09-17,2,Texas Tech,,Sam Houston State,W,1,19,19.0,1,eric-morris-1
Alex Mortensen,2005-09-17,3,Arkansas,@,Southern California,L,2,-17,-8.5,0,alex-mortensen-1
Nate Morton,2005-09-17,3,Wake Forest,,East Carolina,W,1,-4,-4.0,0,nate-morton-1
Paul Mosley,2005-09-17,3,Baylor,@,Army,W,16,77,4.8,0,paul-mosley-1
Idris Moss,2005-09-17,3,Tulsa,@,North Texas,W,1,9,9.0,0,idris-moss-1
Sinorice Moss,2005-09-17,2,Miami (FL),@,Clemson,W,2,1,0.5,0,sinorice-moss-1
Tyrone Moss,2005-09-17,2,Miami (FL),@,Clemson,W,31,139,4.5,3,tyrone-moss-1
Darren Mougey,2005-09-17,3,San Diego State,@,Ohio State,L,1,6,6.0,0,darren-mougey-1
Brandon Murphy,2005-09-17,3,Miami (OH),@,Kent State,W,31,172,5.5,1,brandon-murphy-1
Tim Murphy,2005-09-17,3,Pittsburgh,@,Nebraska,L,1,0,0.0,0,tim-murphy-1
Jimmy Murray,2005-09-17,3,Miami (OH),@,Kent State,W,2,10,5.0,0,jimmy-murray-1
Martin Nance,2005-09-17,3,Miami (OH),@,Kent State,W,1,6,6.0,0,martin-nance-1
Mike Neal,2005-09-17,3,Temple,,Toledo,L,7,33,4.7,0,mike-neal-1
Chris Nelson,2005-09-17,3,New Mexico,,New Mexico State,W,2,2,1.0,0,chris-nelson-1
Nick Noce,2005-09-17,3,Arkansas State,@,Oklahoma State,L,17,38,2.2,1,nick-noce-1
Matt Nordgren,2005-09-17,3,Texas,,Rice,W,2,4,2.0,0,matt-nordgren-1
Jerious Norwood,2005-09-17,3,Mississippi State,N,Tulane,W,21,99,4.7,1,jerious-norwood-1
Kevin O'Connell,2005-09-17,3,San Diego State,@,Ohio State,L,8,-9,-1.1,0,kevin-oconnell-2
Marcus O'Keith,2005-09-17,3,California,,Illinois,W,12,66,5.5,1,marcus-okeith-1
Chris Ogbonnaya,2005-09-17,3,Texas,,Rice,W,3,6,2.0,0,chris-ogbonnaya-1
Drew Olson,2005-09-17,3,UCLA,,Oklahoma,W,4,-5,-1.3,0,drew-olson-1
Branden Ore,2005-09-17,3,Virginia Tech,,Ohio,W,6,34,5.7,0,branden-ore-1
T.C. Ostrander,2005-09-17,2,Stanford,,California-Davis,L,5,-2,-0.4,0,tc-ostrander-1
Voncarie Owens,2005-09-17,3,Ohio,@,Virginia Tech,L,7,34,4.9,0,voncarie-owens-1
Tyler Palko,2005-09-17,3,Pittsburgh,@,Nebraska,L,7,-26,-3.7,0,tyler-palko-1
Jalen Parmele,2005-09-17,3,Toledo,@,Temple,W,6,41,6.8,0,jalen-parmele-1
Jared Patterson,2005-09-17,3,Buffalo,,Rutgers,L,13,12,0.9,0,jared-patterson-1
Perry Patterson,2005-09-17,3,Syracuse,,Virginia,L,7,-2,-0.3,2,perry-patterson-1
Casey Paus,2005-09-17,3,Washington,,Idaho,W,1,1,1.0,0,casey-paus-1
Franklin Payne,2005-09-17,3,Illinois,@,California,L,1,5,5.0,0,franklin-payne-1
Cedric Peerman,2005-09-17,2,Virginia,@,Syracuse,W,20,63,3.2,1,cedric-peerman-1
Eric Peterman,2005-09-17,3,Northwestern,@,Arizona State,L,1,-1,-1.0,0,eric-peterman-1
Adrian Peterson,2005-09-17,3,Oklahoma,@,UCLA,L,23,58,2.5,1,adrian-peterson-1
Mark Petruziello,2005-09-17,3,Ohio,@,Virginia Tech,L,2,4,2.0,0,mark-petruziello-1
Charles Pierre,2005-09-17,3,Florida Atlantic,@,Minnesota,L,8,25,3.1,0,charles-pierre-1
Nick Pinchek,2005-09-17,3,Penn State,,Central Michigan,W,4,15,3.8,0,nick-pinchek-1
Paul Pinegar,2005-09-17,2,Fresno State,@,Oregon,L,7,40,5.7,0,paul-pinegar-1
James Pinkney,2005-09-17,2,East Carolina,@,Wake Forest,L,8,0,0.0,0,james-pinkney-1
Amir Pinnix,2005-09-17,3,Minnesota,,Florida Atlantic,W,15,83,5.5,0,amir-pinnix-1
Michael Pitre,2005-09-17,3,UCLA,,Oklahoma,W,2,1,0.5,0,michael-pitre-1
Antonio Pittman,2005-09-17,3,Ohio State,,San Diego State,W,18,58,3.2,0,antonio-pittman-1
Ricky Ponton,2005-09-17,3,South Florida,,Central Florida,W,19,75,3.9,1,ricky-ponton-1
Quinton Porter,2005-09-17,3,Boston College,,Florida State,L,3,7,2.3,0,quinton-porter-1
Blake Powers,2005-09-17,3,Indiana,,Kentucky,W,10,29,2.9,0,blake-powers-1
Mario Price,2005-09-17,3,Baylor,@,Army,W,2,7,3.5,0,mario-price-1
Tyrone Prothro,2005-09-17,3,Alabama,@,South Carolina,W,3,64,21.3,0,tyrone-prothro-1
Curtis Pulley,2005-09-17,3,Kentucky,@,Indiana,L,3,-4,-1.3,0,curtis-pulley-1
Brady Quinn,2005-09-17,3,Notre Dame,,Michigan State,L,7,-8,-1.1,0,brady-quinn-1
Louis Rankin,2005-09-17,3,Washington,,Idaho,W,19,115,6.1,1,louis-rankin-1
Taurance Rawls,2005-09-17,2,Texas Tech,,Sam Houston State,W,6,19,3.2,1,taurance-rawls-1
Desmond Reed,2005-09-17,2,Southern California,,Arkansas,W,3,50,16.7,0,desmond-reed-1
Bobby Reid,2005-09-17,3,Oklahoma State,,Arkansas State,W,10,18,1.8,0,bobby-reid-1
Alex Renshaw,2005-09-17,3,Wyoming,@,Air Force,W,1,0,0.0,0,alex-renshaw-1
Darius Reynaud,2005-09-17,3,West Virginia,@,Maryland,W,2,38,19.0,0,darius-reynaud-1
Damien Rhodes,2005-09-17,3,Syracuse,,Virginia,L,27,79,2.9,0,damien-rhodes-1
Lester Ricard,2005-09-17,1,Tulane,N,Mississippi State,L,8,-11,-1.4,0,lester-ricard-1
Ray Rice,2005-09-17,3,Rutgers,@,Buffalo,W,5,11,2.2,0,ray-rice-1
Gerald Riggs Jr.,2005-09-17,2,Tennessee,@,Florida,L,17,86,5.1,0,gerald-riggs-jr-1
Jaja Riley,2005-09-17,3,Nevada-Las Vegas,@,Nevada,L,3,2,0.7,0,jaja-riley-1
Trovon Riley,2005-09-17,3,Western Michigan,,Southern Illinois,W,29,150,5.2,1,trovon-riley-1
Javon Ringer,2005-09-17,3,Michigan State,@,Notre Dame,W,4,24,6.0,0,javon-ringer-1
Michael Robinson,2005-09-17,3,Penn State,,Central Michigan,W,5,13,2.6,1,michael-robinson-1
Shaun Rochon,2005-09-17,3,Baylor,@,Army,W,1,10,10.0,1,shaun-rochon-1
Jerad Romo,2005-09-17,3,Southern Methodist,@,Texas A&M,L,8,-1,-0.1,0,jerad-romo-1
William Rose,2005-09-17,3,Florida Atlantic,@,Minnesota,L,3,2,0.7,0,william-rose-1
Cory Ross,2005-09-17,3,Nebraska,,Pittsburgh,W,32,153,4.8,0,cory-ross-1
Jeff Rowe,2005-09-17,2,Nevada,,Nevada-Las Vegas,W,16,44,2.8,0,jeff-rowe-1
Eddie Royal,2005-09-17,3,Virginia Tech,,Ohio,W,2,14,7.0,0,eddie-royal-1
Marcus Rucker,2005-09-17,2,Rice,@,Texas,L,4,11,2.8,0,marcus-rucker-2
Malcolm Ruff,2005-09-17,3,Duke,,Virginia Military Institute,W,2,4,2.0,0,malcolm-ruff-1
Gary Russell,2005-09-17,3,Minnesota,,Florida Atlantic,W,11,116,10.5,2,gary-russell-1
Matt Ryan,2005-09-17,3,Boston College,,Florida State,L,4,13,3.3,0,matt-ryan-1
Stewart Sampsel,2005-09-17,3,Buffalo,,Rutgers,L,11,44,4.0,0,stewart-sampsel-1
Shelton Sampson,2005-09-17,3,Washington,,Idaho,W,2,13,6.5,0,shelton-sampson-1
Antone Saulsberry,2005-09-17,3,Arizona State,,Northwestern,W,2,5,2.5,0,antone-saulsberry-1
Owen Schmitt,2005-09-17,3,West Virginia,@,Maryland,W,6,80,13.3,1,owen-schmitt-1
Mike Schneider,2005-09-17,3,Duke,,Virginia Military Institute,W,2,-4,-2.0,0,mike-schneider-1
Brandon Schnittker,2005-09-17,3,Ohio State,,San Diego State,W,3,3,1.0,1,brandon-schnittker-1
Asaph Schwapp,2005-09-17,3,Notre Dame,,Michigan State,L,5,-1,-0.2,0,asaph-schwapp-1
Austin Scott,2005-09-17,3,Penn State,,Central Michigan,W,4,15,3.8,0,austin-scott-1
Jerramy Scott,2005-09-17,3,Michigan State,@,Notre Dame,W,2,7,3.5,0,jerramy-scott-1
Josiah Sears,2005-09-17,3,Indiana,,Kentucky,W,9,34,3.8,0,josiah-sears-1
Wynel Seldon,2005-09-17,3,Wyoming,@,Air Force,W,21,67,3.2,1,wynel-seldon-1
Kory Sheets,2005-09-17,2,Purdue,@,Arizona,W,11,29,2.6,1,kory-sheets-1
Kevin Sherlock,2005-09-17,3,Iowa,,Northern Iowa,W,1,2,2.0,0,kevin-sherlock-1
Antwaun Sherman,2005-09-17,3,Idaho,@,Washington,L,5,13,2.6,0,antwaun-sherman-1
Anthony Sherrell,2005-09-17,3,Eastern Michigan,@,Michigan,L,7,9,1.3,0,anthony-sherrell-1
D.J. Shockley,2005-09-17,3,Georgia,,Louisiana-Monroe,W,3,44,14.7,1,dj-shockley-1
Jason Sieman,2005-09-17,3,Ball State,@,Auburn,L,1,14,14.0,0,jason-sieman-1
Mark Simmons,2005-09-17,3,Kansas,,Louisiana Tech,W,1,-14,-14.0,0,mark-simmons-1
Chad Simpson,2005-09-17,3,South Florida,,Central Florida,W,4,-2,-0.5,0,chad-simpson-1
Damian Sims,2005-09-17,3,Iowa,,Northern Iowa,W,2,40,20.0,1,damian-sims-1
James Sims,2005-09-17,3,Washington,,Idaho,W,8,23,2.9,1,james-sims-1
Jermaine Sims,2005-09-17,3,South Carolina,,Alabama,L,1,1,1.0,0,jermaine-sims-1
Chris Singleton,2005-09-17,3,Washington,,Idaho,W,3,6,2.0,0,chris-singleton-2
Brad Smith,2005-09-17,3,Missouri,,Troy,W,13,79,6.1,1,brad-smith-1
Chad Smith,2005-09-17,3,Air Force,,Wyoming,L,6,40,6.7,0,chad-smith-1
Clifton Smith,2005-09-17,2,Fresno State,@,Oregon,L,1,1,1.0,0,clifton-smith-2
Derrick Smith,2005-09-17,3,Louisiana,,Northwestern State,W,1,7,7.0,1,derrick-smith-1
Kent Smith,2005-09-17,3,Central Michigan,@,Penn State,L,19,-39,-2.1,0,kent-smith-1
Kevin Smith,2005-09-17,2,Central Florida,@,South Florida,L,2,0,0.0,0,kevin-smith-1
Kolby Smith,2005-09-17,2,Louisville,,Oregon State,W,6,53,8.8,0,kolby-smith-1
Marcus Smith,2005-09-17,3,New Mexico,,New Mexico State,W,2,0,0.0,0,marcus-smith-4
Paul Smith,2005-09-17,3,Tulsa,@,North Texas,W,7,15,2.1,0,paul-smith-2
Quinton Smith,2005-09-17,2,Rice,@,Texas,L,11,76,6.9,0,quinton-smith-1
Tre Smith,2005-09-17,3,Auburn,,Ball State,W,7,52,7.4,1,tre-smith-1
Troy Smith,2005-09-17,3,Ohio State,,San Diego State,W,14,87,6.2,2,troy-smith-1
Ontario Sneed,2005-09-17,3,Central Michigan,@,Penn State,L,12,32,2.7,0,ontario-sneed-1
Jason Snelling,2005-09-17,2,Virginia,@,Syracuse,W,4,17,4.3,0,jason-snelling-1
McKinson Souverain,2005-09-17,3,Florida Atlantic,@,Minnesota,L,3,1,0.3,0,mckinson-souverain-1
Micheal Spurlock,2005-09-17,2,Mississippi,@,Vanderbilt,L,9,24,2.7,0,micheal-spurlock-1
Isaiah Stanback,2005-09-17,3,Washington,,Idaho,W,5,35,7.0,1,isaiah-stanback-1
Booker Stanley,2005-09-17,3,Wisconsin,@,North Carolina,W,3,13,4.3,0,booker-stanley-1
Drew Stanton,2005-09-17,3,Michigan State,@,Notre Dame,W,14,48,3.4,1,drew-stanton-1
Shane Steichen,2005-09-17,3,Nevada-Las Vegas,@,Nevada,L,13,77,5.9,1,shane-steichen-1
LaRod Stephens-Howling,2005-09-17,3,Pittsburgh,@,Nebraska,L,17,98,5.8,0,larod-stephens-howling-1
Carl Stewart,2005-09-17,3,Auburn,,Ball State,W,8,51,6.4,1,carl-stewart-1
John Stocco,2005-09-17,3,Wisconsin,@,North Carolina,W,9,-18,-2.0,0,john-stocco-1
Marcus Stone,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,4,9,2.3,0,marcus-stone-1
George Stripling,2005-09-17,2,Louisville,,Oregon State,W,3,21,7.0,0,george-stripling-1
Mike Stuntz,2005-09-17,3,Nebraska,,Pittsburgh,W,1,4,4.0,0,mike-stuntz-1
Lucas Sullivan,2005-09-17,3,Ohio,@,Virginia Tech,L,1,1,1.0,0,lucas-sullivan-1
Bryson Sumlin,2005-09-17,2,Fresno State,@,Oregon,L,2,1,0.5,0,bryson-sumlin-1
Tyrell Sutton,2005-09-17,3,Northwestern,@,Arizona State,L,15,98,6.5,0,tyrell-sutton-1
Drew Tate,2005-09-17,3,Iowa,,Northern Iowa,W,3,33,11.0,0,drew-tate-1
Chris Taylor,2005-09-17,3,Indiana,,Kentucky,W,17,176,10.4,0,chris-taylor-1
Ramonce Taylor,2005-09-17,3,Texas,,Rice,W,2,14,7.0,1,ramonce-taylor-1
Samson Taylor,2005-09-17,2,Texas A&M,,Southern Methodist,W,5,42,8.4,0,samson-taylor-1
Zac Taylor,2005-09-17,3,Nebraska,,Pittsburgh,W,7,-11,-1.6,1,zac-taylor-1
Jason Teague,2005-09-17,3,Michigan State,@,Notre Dame,W,9,63,7.0,1,jason-teague-1
Tony Temple,2005-09-17,3,Missouri,,Troy,W,8,80,10.0,1,tony-temple-1
Carlos Thomas,2005-09-17,3,South Carolina,,Alabama,L,1,36,36.0,0,carlos-thomas-1
Derron Thomas,2005-09-17,2,Miami (FL),@,Clemson,W,3,20,6.7,0,derron-thomas-1
Jamario Thomas,2005-09-17,2,North Texas,,Tulsa,L,7,13,1.9,0,jamario-thomas-1
