Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Mike Myers,2016-09-03,1,East Carolina,,Western Carolina,W,1,0,1,1.0,0.0,mike-myers-1
Graham Nabity,2016-09-03,1,Nebraska,,Fresno State,W,1,0,1,0.0,0.0,graham-nabity-1
Kai Nacua,2016-09-03,1,Brigham Young,N,Arizona,W,6,0,6,0.0,0.0,kai-nacua-1
Haiden Nagel,2016-09-03,1,Florida Atlantic,,Southern Illinois,W,7,1,8,2.0,1.0,haiden-nagel-2
Romario Napoles,2016-09-03,1,Texas-San Antonio,,Alabama State,W,0,1,1,0.0,0.0,romario-napoles-1
A.J. Natter,2016-09-03,1,Nebraska,,Fresno State,W,1,0,1,0.0,0.0,aj-natter-1
Davonte' Neal,2016-09-03,1,Arizona,N,Brigham Young,L,3,0,3,0.0,0.0,davonte-neal-1
Derrick Neal,2016-09-03,1,Kansas,,Rhode Island,W,2,0,2,0.0,0.0,derrick-neal-1
Lewis Neal,2016-09-03,1,Louisiana State,N,Wisconsin,L,1,1,2,0.0,0.0,lewis-neal-1
Tre Neal,2016-09-03,1,Central Florida,,South Carolina State,W,2,1,3,0.0,0.0,tre-neal-1
Nick Needham,2016-09-03,1,Texas-El Paso,,New Mexico State,W,3,0,3,0.0,0.0,nick-needham-1
Anthony Nelson,2016-09-03,1,Iowa,,Miami (OH),W,2,4,6,2.5,2.5,anthony-nelson-1
Dontrell Nelson,2016-09-03,1,Memphis,,Southeast Missouri State,W,2,0,2,1.0,0.0,dontrell-nelson-1
Jordan Nelson,2016-09-03,1,Nebraska,,Fresno State,W,0,1,1,0.0,0.0,jordan-nelson-1
Justis Nelson,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,5,0,5,0.0,0.0,justis-nelson-1
Kylan Nelson,2016-09-03,1,Ohio,,Texas State,L,1,1,2,0.0,0.0,kylan-nelson-1
Matt Nelson,2016-09-03,1,Iowa,,Miami (OH),W,2,2,4,0.0,0.0,matt-nelson-4
Picasso Nelson,2016-09-03,1,Southern Mississippi,@,Kentucky,W,2,1,3,0.5,0.0,picasso-nelson-1
Marcus Newby,2016-09-03,1,Nebraska,,Fresno State,W,1,2,3,0.0,0.0,marcus-newby-1
Donavin Newsom,2016-09-03,1,Missouri,@,West Virginia,L,8,0,8,0.0,0.0,donavin-newsom-1
Langston Newton,2016-09-03,1,Purdue,,Eastern Kentucky,W,3,1,4,0.0,0.0,langston-newton-1
Peter Ngobidi,2016-09-03,1,Massachusetts,@,Florida,L,2,2,4,0.0,0.0,peter-ngobidi-1
Deatrick Nichols,2016-09-03,1,South Florida,,Towson,W,2,1,3,0.0,0.0,deatrick-nichols-1
Hardy Nickerson,2016-09-03,1,Illinois,,Murray State,W,8,3,11,1.0,1.0,hardy-nickerson-1
Ben Niemann,2016-09-03,1,Iowa,,Miami (OH),W,4,5,9,1.5,0.0,ben-niemann-1
Reggan Northrup,2016-09-03,1,Iowa State,,Northern Iowa,L,7,6,13,2.0,1.0,reggan-northrup-1
Justin Norton,2016-09-03,1,Navy,,Fordham,W,0,1,1,0.0,0.0,justin-norton-1
Kendrick Norton,2016-09-03,1,Miami (FL),,Florida A&M,W,2,1,3,1.5,0.0,kendrick-norton-1
Myles Norwood,2016-09-03,1,Purdue,,Eastern Kentucky,W,4,3,7,0.0,0.0,myles-norwood-1
Noble Nwachukwu,2016-09-03,1,West Virginia,,Missouri,W,1,0,1,0.0,0.0,noble-nwachukwu-1
Jacob Nwangwa,2016-09-03,1,New Mexico State,@,Texas-El Paso,L,8,6,14,1.0,0.0,jacob-nwangwa-1
Uchenna Nwosu,2016-09-03,1,Southern California,N,Alabama,L,1,0,1,0.0,0.0,uchenna-nwosu-1
Eric Nzeocha,2016-09-03,1,Wyoming,,Northern Illinois,W,1,0,1,0.0,0.0,eric-nzeocha-1
Connor O'Brien,2016-09-03,1,Washington,,Rutgers,W,1,0,1,0.0,0.0,connor-obrien-1
Dorian O'Daniel,2016-09-03,1,Clemson,@,Auburn,W,2,1,3,1.5,0.0,dorian-odaniel-1
Brian O'Neill,2016-09-03,1,Pittsburgh,,Villanova,W,0,1,1,0.0,0.0,brian-oneill-1
Javante O'Roy,2016-09-03,1,Texas State,@,Ohio,W,6,5,11,0.0,0.0,javante-oroy-1
Chikwe Obasih,2016-09-03,1,Wisconsin,N,Louisiana State,W,2,1,3,0.0,0.0,chikwe-obasih-1
Ifeadi Odenigbo,2016-09-03,1,Northwestern,,Western Michigan,L,2,2,4,0.0,0.0,ifeadi-odenigbo-1
Tito Odenigbo,2016-09-03,1,Illinois,,Murray State,W,1,1,2,1.0,1.0,tito-odenigbo-1
Josh Odigie,2016-09-03,1,Central Florida,,South Carolina State,W,0,1,1,0.0,0.0,josh-odigie-1
Juwan Offray,2016-09-03,1,Louisiana-Monroe,,Southern,W,2,0,2,0.0,0.0,juwan-offray-1
Osaze Ogbebor,2016-09-03,1,Kansas,,Rhode Island,W,3,1,4,0.0,0.0,osaze-ogbebor-1
Shalom Ogbonda,2016-09-03,1,Florida Atlantic,,Southern Illinois,W,0,2,2,0.5,0.5,shalom-ogbonda-1
Nnamdi Oguayo,2016-09-03,1,Washington State,,Eastern Washington,L,1,1,2,0.0,0.0,nnamdi-oguayo-1
Dare Ogunbowale,2016-09-03,1,Wisconsin,N,Louisiana State,W,1,0,1,0.0,0.0,dare-ogunbowale-1
Michael Ojemudia,2016-09-03,1,Iowa,,Miami (OH),W,0,2,2,0.0,0.0,michael-ojemudia-1
Buchi Okafor,2016-09-03,1,Miami (OH),@,Iowa,L,2,2,4,0.0,0.0,buchi-okafor-1
Tobenna Okeke,2016-09-03,1,Fresno State,@,Nebraska,L,0,1,1,0.0,0.0,tobenna-okeke-1
Chidi Okonya,2016-09-03,1,Duke,,North Carolina Central,W,1,1,2,0.0,0.0,chidi-okonya-1
Ogbonnia Okoronkwo,2016-09-03,1,Oklahoma,N,Houston,L,7,2,9,2.0,1.0,ogbonnia-okoronkwo-1
John Okwoli,2016-09-03,1,Wyoming,,Northern Illinois,W,0,1,1,0.0,0.0,john-okwoli-1
Ed Oliver,2016-09-03,1,Houston,N,Oklahoma,W,5,2,7,2.0,2.0,ed-oliver-2
Khalil Oliver,2016-09-03,1,Oregon,,California-Davis,W,1,0,1,0.0,0.0,khalil-oliver-1
Tymir Oliver,2016-09-03,1,Illinois,,Murray State,W,0,1,1,0.0,0.0,tymir-oliver-1
Anthony Olobia,2016-09-03,1,Kansas,,Rhode Island,W,1,0,1,0.0,0.0,anthony-olobia-1
Mayomi Olootu,2016-09-03,1,Northern Illinois,@,Wyoming,L,1,1,2,0.0,0.0,mayomi-olootu-1
Mikial Onu,2016-09-03,1,Southern Methodist,@,North Texas,W,3,1,4,0.0,0.0,mikial-onu-1
Jacob Onyechi,2016-09-03,1,Air Force,,Abilene Christian,W,2,3,5,0.0,0.0,jacob-onyechi-2
Kingsley Opara,2016-09-03,1,Maryland,,Howard,W,3,2,5,2.0,0.5,kingsley-opara-1
Nick Oreglia,2016-09-03,1,San Jose State,@,Tulsa,L,1,3,4,0.0,0.0,nick-oreglia-1
Kareem Orr,2016-09-03,1,Arizona State,,Northern Arizona,W,5,2,7,0.0,0.0,kareem-orr-1
Nick Orr,2016-09-03,1,Texas Christian,,South Dakota State,W,0,5,5,0.0,0.0,nick-orr-1
Jalen Ortiz,2016-09-03,1,Wyoming,,Northern Illinois,W,0,1,1,0.0,0.0,jalen-ortiz-1
Amani Oruwariye,2016-09-03,1,Penn State,,Kent State,W,0,2,2,0.0,0.0,amani-oruwariye-1
Dequinton Osborne,2016-09-03,1,Oklahoma State,,Southeastern Louisiana,W,3,0,3,2.0,0.0,dequinton-osborne-1
Mario Osborne,2016-09-03,1,Louisiana,,Boise State,L,0,1,1,0.0,0.0,mario-osborne-1
William Ossai,2016-09-03,1,San Jose State,@,Tulsa,L,0,4,4,0.0,0.0,william-ossai-1
DeMarcus Owens,2016-09-03,1,New Mexico State,@,Texas-El Paso,L,3,3,6,1.0,0.0,demarcus-owens-1
Jarrell Owens,2016-09-03,1,Oklahoma State,,Southeastern Louisiana,W,2,0,2,1.0,1.0,jarrell-owens-1
Nate Ozdemir,2016-09-03,1,Florida Atlantic,,Southern Illinois,W,2,2,4,0.5,0.0,nate-ozdemir-1
Damien Packer,2016-09-03,2,Hawaii,@,Michigan,L,2,3,5,0.0,0.0,damien-packer-1
Scott Pagano,2016-09-03,1,Clemson,@,Auburn,W,1,1,2,0.0,0.0,scott-pagano-1
D.J. Palmore,2016-09-03,1,Navy,,Fordham,W,3,3,6,2.0,1.0,dj-palmore-1
Evan Panfil,2016-09-03,1,Purdue,,Eastern Kentucky,W,0,3,3,0.5,0.0,evan-panfil-1
Austin Parker,2016-09-03,1,Duke,,North Carolina Central,W,0,1,1,0.0,0.0,austin-parker-2
C.J. Parker,2016-09-03,1,Purdue,,Eastern Kentucky,W,3,2,5,0.0,0.0,cj-parker-1
Elijah Parker,2016-09-03,1,Southern Mississippi,@,Kentucky,W,2,1,3,1.0,0.0,elijah-parker-1
Kirkland Parker,2016-09-03,1,Washington State,,Eastern Washington,L,4,3,7,0.5,0.0,kirkland-parker-1
Steven Parker,2016-09-03,1,Oklahoma,N,Houston,L,4,2,6,0.0,0.0,steven-parker-1
Jaymar Parrish,2016-09-03,1,Pittsburgh,,Villanova,W,1,0,1,0.0,0.0,jaymar-parrish-1
Malkom Parrish,2016-09-03,1,Georgia,N,North Carolina,W,5,2,7,0.0,0.0,malkom-parrish-1
Natrez Patrick,2016-09-03,1,Georgia,N,North Carolina,W,3,2,5,0.5,0.0,natrez-patrick-1
Mario Patton,2016-09-03,1,Massachusetts,@,Florida,L,1,0,1,0.0,0.0,mario-patton-1
Butch Pau'u,2016-09-03,1,Brigham Young,N,Arizona,W,7,2,9,2.5,1.0,butch-pauu-1
Jamaal Payton,2016-09-03,1,Northern Illinois,@,Wyoming,L,6,2,8,1.5,0.0,jamaal-payton-1
Chris Peace,2016-09-03,1,Virginia,,Richmond,L,2,3,5,1.0,1.0,chris-peace-1
Brian Peavy,2016-09-03,1,Iowa State,,Northern Iowa,L,5,0,5,0.0,0.0,brian-peavy-1
Aaron Peck,2016-09-03,1,Fresno State,@,Nebraska,L,1,0,1,0.0,0.0,aaron-peck-1
Peyton Pelluer,2016-09-03,1,Washington State,,Eastern Washington,L,2,8,10,1.5,0.0,peyton-pelluer-1
Donald Pennington,2016-09-03,1,Memphis,,Southeast Missouri State,W,1,0,1,1.0,0.0,donald-pennington-1
Aarion Penton,2016-09-03,1,Missouri,@,West Virginia,L,5,1,6,0.0,0.0,aarion-penton-2
Jabrill Peppers,2016-09-03,1,Michigan,,Hawaii,W,7,1,8,2.0,1.0,jabrill-peppers-1
Gabe Perez,2016-09-03,1,Boise State,@,Louisiana,W,1,0,1,0.0,0.0,gabe-perez-1
Austin Perkins,2016-09-03,1,New Mexico State,@,Texas-El Paso,L,0,1,1,0.0,0.0,austin-perkins-1
Ronnell Perkins,2016-09-03,1,Missouri,@,West Virginia,L,2,0,2,0.0,0.0,ronnell-perkins-1
Armand Perry,2016-09-03,1,Arizona State,,Northern Arizona,W,4,2,6,1.0,0.0,armand-perry-1
Charles Perry,2016-09-03,1,Miami (FL),,Florida A&M,W,0,1,1,0.0,0.0,charles-perry-2
Kevon Perry,2016-09-03,1,Louisiana,,Boise State,L,3,1,4,1.5,0.5,kevon-perry-1
Otha Peters,2016-09-03,1,Louisiana,,Boise State,L,5,3,8,2.0,0.0,otha-peters-1
Jock Petree,2016-09-03,1,Central Florida,,South Carolina State,W,1,0,1,0.0,0.0,jock-petree-1
Carroll Phillips,2016-09-03,1,Illinois,,Murray State,W,4,0,4,3.0,1.0,carroll-phillips-1
Darius Phillips,2016-09-03,1,Western Michigan,@,Northwestern,W,1,1,2,0.0,0.0,darius-phillips-1
Gregory Phillips,2016-09-03,1,Purdue,,Eastern Kentucky,W,1,0,1,0.0,0.0,gregory-phillips-1
Justin Phillips,2016-09-03,1,Oklahoma State,,Southeastern Louisiana,W,6,0,6,1.0,1.0,justin-phillips-2
Sergio Phillips,2016-09-03,1,San Diego State,,New Hampshire,W,1,0,1,0.0,0.0,sergio-phillips-1
Travis Phillips,2016-09-03,1,East Carolina,,Western Carolina,W,2,0,2,0.0,0.0,travis-phillips-1
Ty Phillips,2016-09-03,1,Georgia Southern,,Savannah State,W,0,3,3,0.0,0.0,ty-phillips-1
Trae Philpots,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,0,1,1,0.5,0.0,trae-philpots-1
Adarius Pickett,2016-09-03,1,UCLA,@,Texas A&M,L,2,1,3,0.0,0.0,adarius-pickett-1
Johnathan Picone,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,1,1,2,0.0,0.0,johnathan-picone-1
DeAndre Pierce,2016-09-03,1,Boise State,@,Louisiana,W,0,1,1,0.0,0.0,deandre-pierce-1
Michael Pinckney,2016-09-03,1,Miami (FL),,Florida A&M,W,2,1,3,0.0,0.0,michael-pinckney-1
Julian Pinnix-Odrick,2016-09-03,1,Rutgers,@,Washington,L,2,0,2,1.0,0.0,julian-pinnix-odrick-1
Ondre Pipkins,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,5,0,5,1.0,0.0,ondre-pipkins-1
Marcellus Pippins,2016-09-03,1,Washington State,,Eastern Washington,L,2,0,2,0.0,0.0,marcellus-pippins-1
Jamiyus Pittman,2016-09-03,1,Central Florida,,South Carolina State,W,0,1,1,0.0,0.0,jamiyus-pittman-1
Jordan Pittman,2016-09-03,1,Navy,,Fordham,W,1,0,1,0.0,0.0,jordan-pittman-1
Se'Von Pittman,2016-09-03,1,Akron,,Virginia Military Institute,W,2,0,2,1.0,0.0,sevon-pittman-1
John Plattenburg,2016-09-03,1,Southern California,N,Alabama,L,1,1,2,0.0,0.0,john-plattenburg-1
Quentin Poling,2016-09-03,1,Ohio,,Texas State,L,5,4,9,2.5,0.5,quentin-poling-1
Jachai Polite,2016-09-03,1,Florida,,Massachusetts,W,1,0,1,0.0,0.0,jachai-polite-1
D.J. Polite-Bray,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,4,0,4,0.0,0.0,dj-polite-bray-1
Jarvis Polu,2016-09-03,1,Navy,,Fordham,W,4,1,5,2.0,1.0,jarvis-polu-1
Ja'Boree Poole,2016-09-03,1,Southern Mississippi,@,Kentucky,W,1,0,1,1.0,1.0,jaboree-poole-1
Taylor Pope,2016-09-03,1,Boise State,@,Louisiana,W,1,0,1,0.0,0.0,taylor-pope-1
Darian Porter,2016-09-03,1,Memphis,,Southeast Missouri State,W,0,1,1,0.0,0.0,darian-porter-1
Jackson Porter,2016-09-03,1,Massachusetts,@,Florida,L,3,2,5,0.0,0.0,jackson-porter-1
Tony Porter,2016-09-03,1,Ohio,,Texas State,L,4,3,7,2.5,2.0,tony-porter-1
Benning Potoa'e,2016-09-03,1,Washington,,Rutgers,W,3,1,4,0.0,0.0,benning-potoae-1
Kenny Potter,2016-09-03,1,San Jose State,@,Tulsa,L,1,0,1,0.0,0.0,kenny-potter-1
DeShawn Potts,2016-09-03,1,Fresno State,@,Nebraska,L,2,3,5,0.0,0.0,deshawn-potts-1
Josiah Powell,2016-09-03,1,Navy,,Fordham,W,5,2,7,2.0,1.0,josiah-powell-1
Jaylen Prater,2016-09-03,1,Northwestern,,Western Michigan,L,9,9,18,0.5,0.0,jaylen-prater-1
Caleb Pratt,2016-09-03,1,East Carolina,,Western Carolina,W,2,0,2,0.0,0.0,caleb-pratt-1
Dayon Pratt,2016-09-03,1,East Carolina,,Western Carolina,W,1,1,2,0.0,0.0,dayon-pratt-1
Gimel President,2016-09-03,1,Illinois,,Murray State,W,3,1,4,3.0,2.0,gimel-president-1
Ashton Preston,2016-09-03,1,North Texas,,Southern Methodist,L,2,2,4,0.0,0.0,ashton-preston-1
Joe Previte,2016-09-03,1,Massachusetts,@,Florida,L,1,0,1,0.0,0.0,joe-previte-1
Ejuan Price,2016-09-03,1,Pittsburgh,,Villanova,W,2,1,3,1.5,1.5,ejuan-price-1
Jalen Price,2016-09-03,1,East Carolina,,Western Carolina,W,0,2,2,0.5,0.0,jalen-price-1
Marquies Price,2016-09-03,1,Duke,,North Carolina Central,W,1,1,2,0.0,0.0,marquies-price-1
Robert Priester,2016-09-03,1,Wyoming,,Northern Illinois,W,1,0,1,0.0,0.0,robert-priester-1
Jeremiah Pritchard,2016-09-03,2,Hawaii,@,Michigan,L,5,0,5,2.0,0.0,jeremiah-pritchard-1
Kevin Prosser,2016-09-03,1,Wyoming,,Northern Illinois,W,1,1,2,1.0,0.0,kevin-prosser-1
Ryan Pulley,2016-09-03,1,Arkansas,,Louisiana Tech,W,2,0,2,0.0,0.0,ryan-pulley-1
Elijah Qualls,2016-09-03,1,Washington,,Rutgers,W,1,1,2,1.0,1.0,elijah-qualls-1
Koby Quansah,2016-09-03,1,Duke,,North Carolina Central,W,1,0,1,0.0,0.0,koby-quansah-1
Shaquille Quarterman,2016-09-03,1,Miami (FL),,Florida A&M,W,5,2,7,2.5,0.0,shaquille-quarterman-1
Kyle Queiro,2016-09-03,1,Northwestern,,Western Michigan,L,3,3,6,0.0,0.0,kyle-queiro-1
John Rachal,2016-09-03,1,Akron,,Virginia Military Institute,W,6,0,6,1.0,0.0,john-rachal-1
Johnny Ragin III,2016-09-03,1,Oregon,,California-Davis,W,2,2,4,0.0,0.0,johnny-ragin-iii-1
Kelvin Rainey,2016-09-03,1,Virginia,,Richmond,L,6,0,6,0.0,0.0,kelvin-rainey-1
Santos Ramirez,2016-09-03,1,Arkansas,,Louisiana Tech,W,4,3,7,0.0,0.0,santos-ramirez-1
Mike Ramsay,2016-09-03,1,Duke,,North Carolina Central,W,1,0,1,0.0,0.0,mike-ramsay-1
Randy Ramsey,2016-09-03,1,Arkansas,,Louisiana Tech,W,1,0,1,1.0,1.0,randy-ramsey-1
Darryl Randolph,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,2,0,2,0.0,0.0,darryl-randolph-1
Kendall Randolph,2016-09-03,1,Kentucky,,Southern Mississippi,L,1,0,1,0.0,0.0,kendall-randolph-1
Taylor Rapp,2016-09-03,1,Washington,,Rutgers,W,2,2,4,0.0,0.0,tyler-rapp-2
Kory Rasmussen,2016-09-03,2,Hawaii,@,Michigan,L,0,1,1,0.0,0.0,kory-rasmussen-1
Anthony Ratliff-Williams,2016-09-03,1,North Carolina,N,Georgia,L,1,0,1,0.0,0.0,anthony-ratliff-williams-1
Wyatt Ray,2016-09-03,1,Boston College,N,Georgia Tech,L,1,2,3,0.0,0.0,wyatt-ray-1
Chris Rayford,2016-09-03,1,Mississippi State,,South Alabama,L,3,0,3,0.0,0.0,chris-rayford-1
Jeremy Reaves,2016-09-03,1,South Alabama,@,Mississippi State,W,6,1,7,0.0,0.0,jeremy-reaves-1
Tristan Reaves,2016-09-03,1,Central Florida,,South Carolina State,W,0,1,1,0.0,0.0,tristan-reaves-1
Sheldrick Redwine,2016-09-03,1,Miami (FL),,Florida A&M,W,2,0,2,0.0,0.0,sheldrick-redwine-1
Hunter Reese,2016-09-03,1,Troy,,Austin Peay,W,2,1,3,1.0,0.0,hunter-reese-1
Jassavia Reese,2016-09-03,1,New Mexico State,@,Texas-El Paso,L,1,0,1,0.0,0.0,jassavia-reese-1
Elcee Refuge,2016-09-03,1,Kent State,@,Penn State,L,0,3,3,0.0,0.0,elcee-refuge-1
John Reid,2016-09-03,1,Penn State,,Kent State,W,2,2,4,0.5,0.5,john-reid-1
Tony Reid,2016-09-03,1,Miami (OH),@,Iowa,L,3,2,5,0.0,0.0,tony-reid-1
Tyshun Render,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,0,1,1,0.5,0.0,tyshun-render-1
Jake Replogle,2016-09-03,1,Purdue,,Eastern Kentucky,W,6,2,8,0.0,0.0,jake-replogle-1
Robert Revels III,2016-09-03,1,Tulsa,,San Jose State,W,1,0,1,0.0,0.0,robert-revels-iii-1
Korian Reynaud,2016-09-03,1,Louisiana-Monroe,,Southern,W,1,0,1,0.0,0.0,korian-reynaud-1
Mook Reynolds,2016-09-03,1,Virginia Tech,,Liberty,W,1,2,3,0.0,0.0,mook-reynolds-1
J'Marcus Rhodes,2016-09-03,1,Arizona State,,Northern Arizona,W,4,0,4,0.0,0.0,jmarcus-rhodes-1
Steve Rhodes,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,0,1,1,0.0,0.0,steve-rhodes-2
Anthony Rhone,2016-09-03,1,Southern Methodist,@,North Texas,W,3,3,6,0.0,0.0,anthony-rhone-2
Ramon Richards,2016-09-03,1,Oklahoma State,,Southeastern Louisiana,W,1,0,1,0.0,0.0,ramon-richards-1
Antwaine Richardson,2016-09-03,1,Maryland,,Howard,W,2,0,2,0.0,0.0,antwaine-richardson-1
Horace Richardson,2016-09-03,1,Southern Methodist,@,North Texas,W,1,1,2,0.0,0.0,horace-richardson-1
Kevin Richardson,2016-09-03,1,Arkansas,,Louisiana Tech,W,2,5,7,0.0,0.0,kevin-richardson-2
Tavin Richardson,2016-09-03,1,Kentucky,,Southern Mississippi,L,0,1,1,0.0,0.0,tavin-richardson-1
Terrell Richardson,2016-09-03,1,East Carolina,,Western Carolina,W,3,1,4,0.0,0.0,terrell-richardson-2
Shaquille Richmond,2016-09-03,1,Kansas,,Rhode Island,W,1,0,1,0.0,0.0,shaquille-richmond-1
Randy Ricks,2016-09-03,1,San Diego State,,New Hampshire,W,3,2,5,1.0,1.0,randy-ricks-1
Jordan Rigg,2016-09-03,1,Miami (OH),@,Iowa,L,1,0,1,0.0,0.0,jordan-rigg-1
Duke Riley,2016-09-03,1,Louisiana State,N,Wisconsin,L,3,4,7,0.0,0.0,duke-riley-1
Keyon Riley,2016-09-03,1,UCLA,@,Texas A&M,L,0,1,1,0.0,0.0,keyon-riley-1
Kevin Robbins,2016-09-03,1,Ohio,,Texas State,L,2,3,5,1.0,1.0,kevin-robbins-2
Lamar Robbins,2016-09-03,1,South Florida,,Towson,W,0,1,1,0.0,0.0,lamar-robbins-1
Austin Roberts,2016-09-03,1,Oklahoma,N,Houston,L,1,2,3,0.0,0.0,austin-roberts-1
Brandon Roberts,2016-09-03,1,Purdue,,Eastern Kentucky,W,4,2,6,0.0,0.0,brandon-roberts-2
Brandon Roberts,2016-09-03,1,Illinois,,Murray State,W,0,2,2,0.0,0.0,brandon-roberts-1
Deonte Roberts,2016-09-03,1,Rutgers,@,Washington,L,1,2,3,0.0,0.0,deonte-roberts-1
Owen Roberts,2016-09-03,1,San Jose State,@,Tulsa,L,4,4,8,2.0,2.0,owen-roberts-1
Reginald Robinson III,2016-09-03,1,Tulsa,,San Jose State,W,2,1,3,0.0,0.0,reginald-robinson-iii-1
Aaron Robinson,2016-09-03,1,Alabama,N,Southern California,W,1,1,2,0.0,0.0,aaron-robinson-2
Galen Robinson,2016-09-03,1,Purdue,,Eastern Kentucky,W,1,0,1,0.0,0.0,galen-robinson-1
Michael Robinson,2016-09-03,1,Troy,,Austin Peay,W,0,1,1,0.0,0.0,michael-robinson-4
Myles Robinson,2016-09-03,1,Virginia,,Richmond,L,0,2,2,0.0,0.0,myles-robinson-1
Neiko Robinson,2016-09-03,1,South Alabama,@,Mississippi State,W,2,0,2,0.0,0.0,neiko-robinson-1
Robbie Robinson,2016-09-03,1,Arizona State,,Northern Arizona,W,0,1,1,0.0,0.0,robbie-robinson-4
Shemarr Robinson,2016-09-03,1,Tulsa,,San Jose State,W,0,1,1,0.0,0.0,shemarr-robinson-1
Tyree Robinson,2016-09-03,1,Oregon,,California-Davis,W,2,0,2,0.0,0.0,tyree-robinson-2
John Robinson-Woodgett,2016-09-03,1,Massachusetts,@,Florida,L,0,1,1,0.0,0.0,john-robinson-woodgett-1
Julian Rochester,2016-09-03,1,Georgia,N,North Carolina,W,0,1,1,0.0,0.0,julian-rochester-1
Jeremy Rodriguez,2016-09-03,1,Massachusetts,@,Florida,L,1,1,2,0.0,0.0,jeremy-rodriguez-1
Jalen Rogers,2016-09-03,2,Hawaii,@,Michigan,L,4,3,7,1.0,0.0,jalen-rogers-1
Austin Rolfe,2016-09-03,1,Southern Methodist,@,North Texas,W,0,1,1,0.0,0.0,austin-rolfe-1
Matthew Romar,2016-09-03,1,Oklahoma,N,Houston,L,1,0,1,1.0,0.0,matthew-romar-1
Roderick Rook-Chungong,2016-09-03,1,Georgia Tech,N,Boston College,W,4,2,6,0.0,0.0,roderick-rook-chungong-1
Cedarius Rookard,2016-09-03,1,Troy,,Austin Peay,W,3,0,3,0.0,0.0,cedarius-rookard-1
Trevor Roop,2016-09-03,1,Bowling Green State,@,Ohio State,L,2,0,2,0.0,0.0,trevor-roop-1
Darius Roper,2016-09-03,1,Georgia Southern,,Savannah State,W,1,1,2,1.0,0.0,darius-roper-1
Michael Rose,2016-09-03,1,Nebraska,,Fresno State,W,0,1,1,0.0,0.0,michael-rose-2
Ocie Rose,2016-09-03,1,Florida Atlantic,,Southern Illinois,W,4,0,4,0.0,0.0,ocie-rose-1
Grant Ross,2016-09-03,1,Air Force,,Abilene Christian,W,2,3,5,1.5,1.0,grant-ross-1
Jarrett Ross,2016-09-03,1,Maryland,,Howard,W,2,1,3,0.0,0.0,jarrett-ross-1
Cameron Rosser,2016-09-03,1,Kansas,,Rhode Island,W,1,0,1,0.0,0.0,cameron-rosser-1
Rashad Roundtree,2016-09-03,1,Georgia,N,North Carolina,W,1,0,1,0.0,0.0,rashad-roundtree-1
Jalen Rountree,2016-09-03,1,Troy,,Austin Peay,W,1,0,1,0.0,0.0,jalen-rountree-1
Shane Roy,2016-09-03,1,Pittsburgh,,Villanova,W,0,1,1,0.0,0.0,shane-roy-1
Brendan Royal,2016-09-03,1,Texas-El Paso,,New Mexico State,W,1,3,4,0.5,0.0,brendan-royal-1
Jonathan Rucker,2016-09-03,1,Louisiana State,N,Wisconsin,L,0,1,1,0.0,0.0,jonathan-rucker-1
Mark Rucker,2016-09-03,1,Central Florida,,South Carolina State,W,4,2,6,0.0,0.0,mark-rucker-1
Sherrod Ruff,2016-09-03,1,Southern Mississippi,@,Kentucky,W,3,0,3,1.0,0.0,sherrod-ruff-1
Nick Ruffin,2016-09-03,1,Auburn,,Clemson,L,7,3,10,0.0,0.0,nick-ruffin-1
Shaun Rupert,2016-09-03,1,Memphis,,Southeast Missouri State,W,2,0,2,0.0,0.0,shaun-rupert-1
Dontavius Russell,2016-09-03,1,Auburn,,Clemson,L,2,2,4,0.0,0.0,dontavius-russell-1
Maurice Russell,2016-09-03,1,Central Florida,,South Carolina State,W,1,1,2,0.0,0.0,maurice-russell-1
Tyquae Russell,2016-09-03,1,Troy,,Austin Peay,W,2,0,2,0.0,0.0,tyquae-russell-1
Jarid Ryan,2016-09-03,1,Navy,,Fordham,W,1,0,1,0.0,0.0,jarid-ryan-1
Trever Ryen,2016-09-03,1,Iowa State,,Northern Iowa,L,0,1,1,0.0,0.0,trever-ryen-1
Olive Sagapolu,2016-09-03,1,Wisconsin,N,Louisiana State,W,1,1,2,0.0,0.0,olive-sagapolu-1
Doug Salter,2016-09-03,1,Troy,,Austin Peay,W,1,1,2,0.0,0.0,doug-salter-1
Christian Sam,2016-09-03,1,Arizona State,,Northern Arizona,W,1,0,1,0.0,0.0,christian-sam-1
Prince Sam,2016-09-03,1,Louisiana Tech,@,Arkansas,L,5,3,8,0.0,0.0,prince-sam-1
Rayguan Sam,2016-09-03,1,Georgia Southern,,Savannah State,W,1,0,1,0.0,0.0,rayguan-sam-1
Auggie Sanchez,2016-09-03,1,South Florida,,Towson,W,5,2,7,0.0,0.0,auggie-sanchez-1
