Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Greg Hankerson,2014-09-20,4,Florida Atlantic,@,Wyoming,L,1,1,100.0,9,0,0,175.6,greg-hankerson-1
Drew Hare,2014-09-20,4,Northern Illinois,@,Arkansas,L,18,29,62.1,179,2,0,136.7,drew-hare-1
Brandon Harris,2014-09-20,4,Louisiana State,,Mississippi State,L,6,9,66.7,140,2,1,248.4,brandon-harris-4
Grant Hedrick,2014-09-20,4,Boise State,,Louisiana,W,24,31,77.4,237,0,0,141.6,grant-hedrick-1
Taylor Heinicke,2014-09-20,4,Old Dominion,@,Rice,W,27,43,62.8,430,5,0,185.2,taylor-heinicke-1
Andrew Hendrix,2014-09-20,4,Miami (OH),@,Cincinnati,L,13,26,50.0,262,2,1,152.3,andrew-hendrix-1
Thomas Hibbard,2014-09-20,3,North Carolina,@,East Carolina,L,1,1,100.0,29,1,0,673.6,thomas-hibbard-1
Jeremy Higgins,2014-09-20,4,Hawaii,@,Colorado,L,4,17,23.5,66,0,0,56.1,jeremy-higgins-1
Kenny Hill,2014-09-20,4,Texas A&M,@,Southern Methodist,W,16,22,72.7,265,2,1,194.8,kenny-hill-1
Taysom Hill,2014-09-20,4,Brigham Young,,Virginia,W,13,23,56.5,187,2,0,153.5,taysom-hill-1
E.J. Hilliard,2014-09-20,4,Florida International,,Louisville,L,8,12,66.7,70,0,0,115.7,ej-hilliard-1
Gunnar Holcombe,2014-09-20,4,Marshall,@,Akron,W,3,7,42.9,32,0,0,81.3,gunnar-holcombe-1
Justin Holman,2014-09-20,3,Central Florida,,Bethune-Cookman,W,6,11,54.5,145,2,0,225.3,justin-holman-1
Bart Houston,2014-09-20,3,Wisconsin,,Bowling Green State,W,0,2,0.0,0,0,0,0.0,bart-houston-1
Terrel Hunt,2014-09-20,3,Syracuse,,Maryland,L,14,28,50.0,219,0,1,108.6,terrel-hunt-1
Driphus Jackson,2014-09-20,3,Rice,,Old Dominion,L,15,22,68.2,175,2,0,165.0,driphus-jackson-1
Anthony Jennings,2014-09-20,4,Louisiana State,,Mississippi State,L,13,26,50.0,157,0,0,100.7,anthony-jennings-1
Matt Johns,2014-09-20,4,Virginia,@,Brigham Young,L,14,23,60.9,139,1,0,126.0,matt-johns-1
Jaquez Johnson,2014-09-20,4,Florida Atlantic,@,Wyoming,L,14,28,50.0,99,0,0,79.7,jaquez-johnson-1
Tyler Jones,2014-09-20,3,Texas State,@,Illinois,L,29,43,67.4,336,4,1,159.1,tyler-jones-4
Lamar Jordan,2014-09-20,3,New Mexico,@,New Mexico State,W,3,3,100.0,16,1,0,254.8,lamar-jordan-1
Blake Jurich,2014-09-20,3,San Jose State,@,Minnesota,L,14,29,48.3,161,1,2,92.5,blake-jurich-1
Brad Kaaya,2014-09-20,4,Miami (FL),@,Nebraska,L,28,42,66.7,359,3,2,152.5,brad-kaaya-1
Quinn Kaehler,2014-09-20,3,San Diego State,@,Oregon State,L,14,26,53.8,106,0,2,72.7,quinn-kaehler-1
Gunner Kiel,2014-09-20,2,Cincinnati,,Miami (OH),W,25,39,64.1,271,4,2,146.1,gunner-kiel-1
Colby Kirkegaard,2014-09-20,4,Wyoming,,Florida Atlantic,W,10,23,43.5,161,0,0,102.3,colby-kirkegaard-1
James Knapke,2014-09-20,4,Bowling Green State,@,Wisconsin,L,13,28,46.4,163,0,1,88.2,james-knapke-1
Trevor Knight,2014-09-20,4,Oklahoma,@,West Virginia,W,16,29,55.2,205,0,1,107.7,trevor-knight-1
Fredi Knighten,2014-09-20,4,Arkansas State,,Utah State,W,19,33,57.6,190,1,1,109.9,fredi-knighten-1
Garrett Krstich,2014-09-20,3,Southern Methodist,,Texas A&M,L,13,24,54.2,137,0,0,102.1,garrett-krstich-1
Taylor Lamb,2014-09-20,3,Appalachian State,@,Southern Mississippi,L,28,40,70.0,264,2,2,131.9,taylor-lamb-1
Greyson Lambert,2014-09-20,4,Virginia,@,Brigham Young,L,21,35,60.0,188,0,1,99.4,greyson-lambert-1
Garrett Leatham,2014-09-20,4,North Carolina State,,Presbyterian,W,0,1,0.0,0,0,0,0.0,garrett-leatham-1
Tanner Lee,2014-09-20,4,Tulane,@,Duke,L,14,35,40.0,160,0,3,61.3,tanner-lee-1
Joe Licata,2014-09-20,4,Buffalo,,Norfolk State,W,13,25,52.0,229,3,0,168.5,joe-licata-1
Matt Linehan,2014-09-20,4,Idaho,@,Ohio,L,33,56,58.9,353,2,3,113.0,matt-linehan-1
Sefo Liufau,2014-09-20,4,Colorado,,Hawaii,W,29,45,64.4,287,2,2,123.8,sefo-liufau-1
Wes Lunt,2014-09-20,4,Illinois,,Texas State,W,25,39,64.1,266,2,1,133.2,wes-lunt-1
Paxton Lynch,2014-09-20,3,Memphis,,Middle Tennessee State,W,21,35,60.0,219,2,1,125.7,paxton-lynch-1
Anthony Maddie,2014-09-20,4,Northern Illinois,@,Arkansas,L,1,2,50.0,1,0,0,54.2,anthony-maddie-1
Terrence Magee,2014-09-20,4,Louisiana State,,Mississippi State,L,1,1,100.0,44,0,0,469.6,terrence-magee-1
Sean Maguire,2014-09-20,3,Florida State,,Clemson,W,21,39,53.8,304,1,2,117.5,sean-maguire-1
Ozzie Mann,2014-09-20,4,Ball State,@,Toledo,L,15,27,55.6,176,2,0,134.8,ozzie-mann-1
Sean Mannion,2014-09-20,3,Oregon State,,San Diego State,W,24,31,77.4,275,0,1,145.5,sean-mannion-1
Rae Juan Marbley,2014-09-20,4,Tulane,@,Duke,L,0,1,0.0,0,0,1,-200.0,rae-juan-marbley-1
Marcus Mariota,2014-09-20,4,Oregon,@,Washington State,W,21,25,84.0,329,5,0,260.5,marcus-mariota-1
Hutson Mason,2014-09-20,3,Georgia,,Troy,W,8,11,72.7,97,2,0,206.8,hutson-mason-1
Maty Mauk,2014-09-20,4,Missouri,,Indiana,L,29,48,60.4,331,2,1,127.9,maty-mauk-1
Tanner McEvoy,2014-09-20,3,Wisconsin,,Bowling Green State,W,9,16,56.3,112,1,1,123.2,tanner-mcevoy-1
Alex McGough,2014-09-20,4,Florida International,,Louisville,L,5,13,38.5,47,0,2,38.1,alex-mcgough-1
Andrew McNulty,2014-09-20,4,North Texas,,Nicholls State,W,2,3,66.7,26,0,0,139.5,andrew-mcnulty-1
Collin Michael,2014-09-20,4,Buffalo,,Norfolk State,W,0,1,0.0,0,0,0,0.0,collin-michael-1
Cyler Miles,2014-09-20,4,Washington,,Georgia State,W,19,27,70.4,154,3,0,154.9,cyler-miles-1
Clayton Mitchem,2014-09-20,3,New Mexico,@,New Mexico State,W,2,4,50.0,20,0,0,92.0,clayton-mitchem-1
Shane Morris,2014-09-20,4,Michigan,,Utah,L,4,13,30.8,42,0,1,42.5,shane-morris-1
Nick Mullens,2014-09-20,4,Southern Mississippi,,Appalachian State,W,22,35,62.9,268,1,2,125.2,nick-mullens-1
Tyler Murphy,2014-09-20,4,Boston College,,Maine,W,11,18,61.1,130,1,1,129.0,tyler-murphy-1
Durron Neal,2014-09-20,4,Oklahoma,@,West Virginia,W,1,1,100.0,4,1,0,463.6,durron-neal-1
Brett Nelson,2014-09-20,4,Louisville,@,Florida International,W,1,3,33.3,4,0,0,44.5,brett-nelson-1
Gary Nova,2014-09-20,4,Rutgers,@,Navy,W,11,14,78.6,151,0,0,169.2,gary-nova-1
Tyler O'Connor,2014-09-20,3,Michigan State,,Eastern Michigan,W,4,5,80.0,58,1,1,203.4,tyler-oconnor-1
John O'Korn,2014-09-20,4,Houston,,Nevada-Las Vegas,W,12,27,44.4,135,2,2,96.1,john-okorn-1
Tez Parks,2014-09-20,4,Southern Mississippi,,Appalachian State,W,0,1,0.0,0,0,0,0.0,tez-parks-1
Nick Patti,2014-09-20,3,Central Florida,,Bethune-Cookman,W,2,2,100.0,37,0,0,255.4,nick-patti-1
Kyle Pohl,2014-09-20,3,Akron,,Marshall,L,17,37,45.9,151,0,2,69.4,kyle-pohl-1
Dak Prescott,2014-09-20,4,Mississippi State,@,Louisiana State,W,15,24,62.5,268,2,0,183.8,dak-prescott-1
Dontreal Pruitt,2014-09-20,4,Troy,@,Georgia,L,16,27,59.3,158,0,1,101.0,dontreal-pruitt-1
Brice Ramsey,2014-09-20,3,Georgia,,Troy,W,4,8,50.0,66,1,0,160.6,brice-ramsey-1
Connor Reilly,2014-09-20,3,Temple,,Delaware State,W,6,6,100.0,52,0,0,172.8,connor-reilly-1
Keenan Reynolds,2014-09-20,4,Navy,,Rutgers,L,12,22,54.5,231,1,0,157.7,keenan-reynolds-1
Patton Robinette,2014-09-20,4,Vanderbilt,,South Carolina,L,4,5,80.0,55,1,0,238.4,patton-robinette-1
Tyler Rogers,2014-09-20,4,New Mexico State,,New Mexico,L,32,47,68.1,333,2,2,133.1,tyler-rogers-1
Jake Rudock,2014-09-20,4,Iowa,@,Pittsburgh,W,5,10,50.0,80,1,1,130.2,jake-rudock-1
Cooper Rush,2014-09-20,4,Central Michigan,@,Kansas,L,18,26,69.2,178,0,1,119.0,cooper-rush-1
Angel Santiago,2014-09-20,3,Army,@,Wake Forest,L,2,4,50.0,14,0,0,79.4,angel-santiago-1
Nick Sherry,2014-09-20,4,Nevada-Las Vegas,@,Houston,L,4,11,36.4,33,0,1,43.4,nick-sherry-1
Trevor Siemian,2014-09-20,3,Northwestern,,Western Illinois,W,15,25,60.0,117,0,0,99.3,trevor-siemian-1
Blake Sims,2014-09-20,4,Alabama,,Florida,W,23,33,69.7,445,4,1,216.9,blake-sims-2
Thomas Sirk,2014-09-20,4,Duke,,Tulane,W,0,1,0.0,0,0,0,0.0,thomas-sirk-1
Cody Sokol,2014-09-20,4,Louisiana Tech,,Northwestern State,L,20,34,58.8,280,1,3,120.1,cody-sokol-1
Anu Solomon,2014-09-20,4,Arizona,,California,W,47,73,64.4,520,5,2,141.3,anu-solomon-1
J.D. Sprague,2014-09-20,4,Ohio,,Idaho,W,8,13,61.5,165,0,0,168.2,jd-sprague-1
Tyler Stehling,2014-09-20,3,Rice,,Old Dominion,L,7,12,58.3,67,0,0,105.2,tyler-stehling-1
Cole Stoudt,2014-09-20,3,Clemson,@,Florida State,L,3,5,60.0,40,0,0,127.2,cole-stoudt-1
Chris Streveler,2014-09-20,4,Minnesota,,San Jose State,W,1,7,14.3,7,0,1,-5.9,chris-streveler-1
Nate Sudfeld,2014-09-20,3,Indiana,@,Missouri,W,18,33,54.5,252,1,0,128.7,nate-sudfeld-1
Ryan Switzer,2014-09-20,3,North Carolina,@,East Carolina,L,1,1,100.0,35,1,0,724.0,ryan-switzer-1
Zach Terrell,2014-09-20,3,Western Michigan,,Murray State,W,20,29,69.0,228,1,1,139.5,zach-terrell-1
Damion Terry,2014-09-20,3,Michigan State,,Eastern Michigan,W,5,8,62.5,19,0,0,82.5,damion-terry-1
Justin Thomas,2014-09-20,4,Georgia Tech,@,Virginia Tech,W,7,18,38.9,125,1,0,115.6,justin-thomas-3
Dylan Thompson,2014-09-20,4,South Carolina,@,Vanderbilt,W,22,34,64.7,237,3,0,152.4,dylan-thompson-1
Kendal Thompson,2014-09-20,3,Utah,@,Michigan,W,4,7,57.1,33,0,1,68.2,kendal-thompson-1
Dallas Tidwell,2014-09-20,4,Troy,@,Georgia,L,2,5,40.0,11,0,0,58.5,dallas-tidwell-1
Clint Trickett,2014-09-20,4,West Virginia,,Oklahoma,L,25,41,61.0,376,2,2,144.4,clint-trickett-2
Mitch Trubisky,2014-09-20,3,North Carolina,@,East Carolina,L,8,16,50.0,103,1,0,124.7,mitch-trubisky-1
Derrius Vick,2014-09-20,4,Ohio,,Idaho,W,4,6,66.7,68,1,0,216.9,derrius-vick-1
Chad Voytik,2014-09-20,4,Pittsburgh,,Iowa,L,19,29,65.5,250,0,1,131.0,chad-voytik-1
Darius Wade,2014-09-20,4,Boston College,,Maine,W,1,3,33.3,6,0,0,50.1,darius-wade-1
Joe Walker,2014-09-20,3,Army,@,Wake Forest,L,1,1,100.0,4,1,0,463.6,joe-walker-4
P.J. Walker,2014-09-20,3,Temple,,Delaware State,W,10,14,71.4,127,2,2,166.2,pj-walker-1
Greg Ward Jr.,2014-09-20,4,Houston,,Nevada-Las Vegas,W,0,1,0.0,0,0,0,0.0,greg-ward-jr-1
Deshaun Watson,2014-09-20,3,Clemson,@,Florida State,L,19,28,67.9,266,0,0,147.7,deshaun-watson-1
Dajon Williams,2014-09-20,4,North Texas,,Nicholls State,W,11,14,78.6,176,3,0,254.9,dajon-williams-1
Marquise Williams,2014-09-20,3,North Carolina,@,East Carolina,L,14,25,56.0,127,0,1,90.7,marquise-williams-1
Travis Wilson,2014-09-20,3,Utah,@,Michigan,W,14,20,70.0,172,1,0,158.7,travis-wilson-4
John Wolford,2014-09-20,4,Wake Forest,,Army,W,25,35,71.4,238,2,1,141.7,john-wolford-1
Logan Woodside,2014-09-20,4,Toledo,,Ball State,W,13,22,59.1,152,1,1,123.0,logan-woodside-1
Tommy Woodson,2014-09-20,3,Akron,,Marshall,L,8,15,53.3,100,1,0,131.3,tommy-woodson-1
Ikaika Woolsey,2014-09-20,4,Hawaii,@,Colorado,L,10,24,41.7,64,0,0,64.1,ikaika-woolsey-1
Mike Bercovici,2014-09-25,4,Arizona State,,UCLA,L,42,68,61.8,488,3,2,130.7,mike-bercovici-1
Kevin Ellison,2014-09-25,5,Georgia Southern,,Appalachian State,W,6,10,60.0,73,1,1,134.3,kevin-ellison-3
Daxx Garman,2014-09-25,4,Oklahoma State,,Texas Tech,W,17,31,54.8,370,4,2,184.8,daxx-garman-1
Brett Hundley,2014-09-25,4,UCLA,@,Arizona State,W,18,23,78.3,355,4,0,265.3,brett-hundley-1
Taylor Lamb,2014-09-25,4,Appalachian State,@,Georgia Southern,L,23,42,54.8,256,0,2,96.4,taylor-lamb-1
Patrick Mahomes,2014-09-25,4,Texas Tech,@,Oklahoma State,L,2,5,40.0,20,1,1,99.6,patrick-mahomes-1
Taylor Symmank,2014-09-25,4,Texas Tech,@,Oklahoma State,L,0,1,0.0,0,0,0,0.0,taylor-symmank-1
Favian Upshaw,2014-09-25,4,Georgia Southern,,Appalachian State,W,2,2,100.0,15,0,0,163.0,favian-upshaw-1
Davis Webb,2014-09-25,4,Texas Tech,@,Oklahoma State,L,35,54,64.8,374,4,2,140.0,davis-webb-1
Brian Burrell,2014-09-26,5,Fresno State,@,New Mexico,W,27,39,69.2,318,3,1,158.0,brian-burrell-1
Brandon Connette,2014-09-26,5,Fresno State,@,New Mexico,W,1,1,100.0,3,0,0,125.2,brandon-connette-1
Austin Grammer,2014-09-26,5,Middle Tennessee State,@,Old Dominion,W,25,30,83.3,259,2,0,177.9,austin-grammer-1
Taylor Heinicke,2014-09-26,5,Old Dominion,,Middle Tennessee State,L,29,44,65.9,362,4,3,151.4,taylor-heinicke-1
Lamar Jordan,2014-09-26,4,New Mexico,,Fresno State,L,4,7,57.1,97,1,0,220.7,lamar-jordan-1
Clayton Mitchem,2014-09-26,4,New Mexico,,Fresno State,L,0,1,0.0,0,0,0,0.0,clayton-mitchem-1
Andrew Allen,2014-09-27,5,New Mexico State,@,Louisiana State,L,2,2,100.0,16,0,0,167.2,andrew-allen-1
Brandon Allen,2014-09-27,5,Arkansas,N,Texas A&M,L,15,27,55.6,199,1,0,129.7,brandon-allen-2
Austin Appleby,2014-09-27,5,Purdue,,Iowa,L,2,6,33.3,11,0,1,15.4,austin-appleby-1
Tommy Armstrong Jr,2014-09-27,5,Nebraska,,Illinois,W,10,21,47.6,166,1,1,120.2,tommy-armstrong-jr-1
J.T. Barrett,2014-09-27,4,Ohio State,,Cincinnati,W,26,36,72.2,330,4,0,185.9,jt-barrett-1
C.J. Beathard,2014-09-27,5,Iowa,@,Purdue,W,17,37,45.9,245,1,1,105.1,cj-beathard-1
Bill Belton,2014-09-27,5,Penn State,,Northwestern,L,0,1,0.0,0,0,0,0.0,bill-belton-1
Reggie Bonnafon,2014-09-27,5,Louisville,,Wake Forest,W,16,32,50.0,206,0,0,104.1,reggie-bonnafon-1
Anthony Boone,2014-09-27,5,Duke,@,Miami (FL),L,22,51,43.1,179,0,2,64.8,anthony-boone-1
Trevone Boykin,2014-09-27,3,Texas Christian,@,Southern Methodist,W,23,36,63.9,280,4,0,165.9,trevone-boykin-1
Tim Boyle,2014-09-27,5,Connecticut,,Temple,L,1,4,25.0,7,0,1,-10.3,tim-boyle-1
Michael Brewer,2014-09-27,5,Virginia Tech,,Western Michigan,W,14,32,43.8,178,2,2,98.6,michael-brewer-3
Brandon Bridge,2014-09-27,4,South Alabama,@,Idaho,W,15,25,60.0,196,1,1,131.1,brandon-bridge-1
Jeremiah Briscoe,2014-09-27,4,Alabama-Birmingham,,Florida International,L,2,5,40.0,8,0,2,-26.6,jeremiah-briscoe-1
Jacoby Brissett,2014-09-27,5,North Carolina State,,Florida State,L,32,48,66.7,359,3,0,150.1,jacoby-brissett-2
C.J. Brown,2014-09-27,5,Maryland,@,Indiana,W,10,15,66.7,163,1,0,179.9,cj-brown-1
Ryan Burbrink,2014-09-27,5,Bowling Green State,@,Massachusetts,W,0,1,0.0,0,0,0,0.0,ryan-burbrink-1
Tucker Carter,2014-09-27,4,Texas-San Antonio,@,Florida Atlantic,L,20,39,51.3,272,1,2,108.1,tucker-carter-1
Cody Clements,2014-09-27,4,Alabama-Birmingham,,Florida International,L,16,29,55.2,188,1,2,107.2,cody-clements-1
Connor Cook,2014-09-27,4,Michigan State,,Wyoming,W,8,12,66.7,126,2,0,209.9,connor-cook-1
Montell Cozart,2014-09-27,4,Kansas,,Texas,L,12,31,38.7,140,0,4,50.8,montell-cozart-1
Matt Davis,2014-09-27,4,Southern Methodist,,Texas Christian,L,2,3,66.7,14,0,0,105.9,matt-davis-4
Blake Decker,2014-09-27,5,Nevada-Las Vegas,@,San Diego State,L,18,31,58.1,346,1,2,149.6,blake-decker-1
Luke Del Rio,2014-09-27,4,Oregon State,@,Southern California,L,0,3,0.0,0,0,0,0.0,luke-del-rio-1
Brandon Doughty,2014-09-27,4,Western Kentucky,@,Navy,W,38,54,70.4,387,2,1,139.1,brandon-doughty-1
Danny Etling,2014-09-27,5,Purdue,,Iowa,L,11,26,42.3,61,0,1,54.3,danny-etling-1
Dane Evans,2014-09-27,4,Tulsa,,Texas State,L,23,40,57.5,234,2,1,118.1,dane-evans-1
Jarred Evans,2014-09-27,3,Cincinnati,@,Ohio State,L,0,1,0.0,0,0,0,0.0,jarred-evans-1
Cody Fajardo,2014-09-27,4,Nevada,@,San Jose State,W,10,18,55.6,64,0,0,85.4,cody-fajardo-1
Ryan Finley,2014-09-27,5,Boise State,@,Air Force,L,12,25,48.0,161,2,1,120.5,ryan-finley-1
Deshon Foxx,2014-09-27,5,Connecticut,,Temple,L,1,1,100.0,4,0,0,133.6,deshon-foxx-1
Wade Freebeck,2014-09-27,5,Vanderbilt,@,Kentucky,L,8,25,32.0,85,0,3,36.6,wade-freebeck-1
Blake Frohnapfel,2014-09-27,5,Massachusetts,,Bowling Green State,L,36,61,59.0,589,5,1,163.9,blake-frohnapfel-1
Devin Gardner,2014-09-27,5,Michigan,,Minnesota,L,3,6,50.0,39,0,0,104.6,devin-gardner-1
Jared Goff,2014-09-27,4,California,,Colorado,W,24,42,57.1,458,7,1,199.0,jared-goff-1
Everett Golson,2014-09-27,4,Notre Dame,N,Syracuse,W,32,39,82.1,362,4,2,183.6,everett-golson-1
Joe Gray,2014-09-27,4,San Jose State,,Nevada,L,32,46,69.6,276,0,2,111.3,joe-gray-1
Garrett Grayson,2014-09-27,4,Colorado State,@,Boston College,W,27,41,65.9,268,2,2,127.1,garrett-grayson-1
Christian Hackenberg,2014-09-27,5,Penn State,,Northwestern,L,22,45,48.9,216,0,1,84.8,christian-hackenberg-1
Connor Halliday,2014-09-27,5,Washington State,@,Utah,W,39,61,63.9,417,4,2,136.4,connor-halliday-1
Ajene Harris,2014-09-27,4,Southern California,,Oregon State,W,0,1,0.0,0,0,0,0.0,ajene-harris-1
Brandon Harris,2014-09-27,5,Louisiana State,,New Mexico State,W,11,14,78.6,178,3,0,256.1,brandon-harris-4
Grant Hedrick,2014-09-27,5,Boise State,@,Air Force,L,18,33,54.5,209,0,4,83.5,grant-hedrick-1
Andrew Hendrix,2014-09-27,5,Miami (OH),@,Buffalo,L,12,38,31.6,238,3,0,110.2,andrew-hendrix-1
Kenny Hill,2014-09-27,5,Texas A&M,N,Arkansas,W,21,41,51.2,386,4,1,157.6,kenny-hill-1
Bo Hines,2014-09-27,5,North Carolina State,,Florida State,L,0,1,0.0,0,0,0,0.0,bo-hines-1
Kevin Hogan,2014-09-27,4,Stanford,@,Washington,W,17,26,65.4,178,1,1,127.9,kevin-hogan-2
Joe Hubener,2014-09-27,4,Kansas State,,Texas-El Paso,W,3,4,75.0,54,0,0,188.4,joe-hubener-1
Terrel Hunt,2014-09-27,4,Syracuse,N,Notre Dame,L,22,38,57.9,294,0,1,117.6,terrel-hunt-1
Driphus Jackson,2014-09-27,4,Rice,@,Southern Mississippi,W,14,22,63.6,178,2,1,152.5,driphus-jackson-1
Anthony Jennings,2014-09-27,5,Louisiana State,,New Mexico State,W,2,5,40.0,11,0,2,-21.5,anthony-jennings-1
Matt Joeckel,2014-09-27,3,Texas Christian,@,Southern Methodist,W,5,7,71.4,69,1,0,201.4,matt-joeckel-1
Matt Johns,2014-09-27,5,Virginia,,Kent State,W,17,28,60.7,227,2,2,138.1,matt-johns-1
Jaquez Johnson,2014-09-27,5,Florida Atlantic,,Texas-San Antonio,W,24,34,70.6,295,3,0,172.6,jaquez-johnson-1
Jeremy Johnson,2014-09-27,4,Auburn,,Louisiana Tech,W,4,5,80.0,53,1,0,235.0,jeremy-johnson-5
Tyler Jones,2014-09-27,4,Texas State,@,Tulsa,W,21,31,67.7,228,2,0,150.8,tyler-jones-4
Brad Kaaya,2014-09-27,5,Miami (FL),,Duke,W,20,34,58.8,223,2,0,133.3,brad-kaaya-1
Quinn Kaehler,2014-09-27,4,San Diego State,,Nevada-Las Vegas,W,16,27,59.3,209,0,0,124.3,quinn-kaehler-1
Cody Kessler,2014-09-27,4,Southern California,,Oregon State,W,24,32,75.0,261,2,0,164.1,cody-kessler-1
Gunner Kiel,2014-09-27,3,Cincinnati,@,Ohio State,L,21,32,65.6,352,4,0,199.3,gunner-kiel-1
Colby Kirkegaard,2014-09-27,5,Wyoming,@,Michigan State,L,16,24,66.7,188,1,1,137.9,colby-kirkegaard-1
James Knapke,2014-09-27,5,Bowling Green State,@,Massachusetts,W,38,59,64.4,443,3,3,134.1,james-knapke-1
Brad Kragthorpe,2014-09-27,5,Louisiana State,,New Mexico State,W,1,1,100.0,11,0,0,192.4,brad-kragthorpe-1
Garrett Krstich,2014-09-27,4,Southern Methodist,,Texas Christian,L,14,30,46.7,142,0,1,79.8,garrett-krstich-1
Garrett Leatham,2014-09-27,5,North Carolina State,,Florida State,L,0,1,0.0,0,0,0,0.0,garrett-leatham-1
Tanner Lee,2014-09-27,5,Tulane,@,Rutgers,L,7,9,77.8,81,0,0,153.4,tanner-lee-1
Mitch Leidner,2014-09-27,5,Minnesota,@,Michigan,W,14,22,63.6,167,1,0,142.4,mitch-leidner-1
Joe Licata,2014-09-27,5,Buffalo,,Miami (OH),W,28,38,73.7,276,2,0,152.1,joe-licata-1
Jeff Lindquist,2014-09-27,5,Washington,,Stanford,L,0,1,0.0,0,0,0,0.0,jeff-lindquist-1
Matt Linehan,2014-09-27,5,Idaho,,South Alabama,L,25,40,62.5,239,1,2,110.9,matt-linehan-1
Sefo Liufau,2014-09-27,5,Colorado,@,California,L,46,67,68.7,455,7,1,157.2,sefo-liufau-1
Paxton Lynch,2014-09-27,4,Memphis,@,Mississippi,L,13,31,41.9,81,0,1,57.4,paxton-lynch-1
Sean Mannion,2014-09-27,4,Oregon State,@,Southern California,L,15,32,46.9,123,0,2,66.7,sean-mannion-1
Nick Marshall,2014-09-27,4,Auburn,,Louisiana Tech,W,10,17,58.8,166,3,0,199.1,nick-marshall-2
Hutson Mason,2014-09-27,4,Georgia,,Tennessee,W,16,25,64.0,147,1,2,110.6,hutson-mason-1
Maty Mauk,2014-09-27,5,Missouri,@,South Carolina,W,12,34,35.3,132,0,0,67.9,maty-mauk-1
Tanner McEvoy,2014-09-27,4,Wisconsin,,South Florida,W,11,18,61.1,160,1,0,154.1,tanner-mcevoy-1
Marcus McGill,2014-09-27,5,Buffalo,,Miami (OH),W,1,1,100.0,26,0,0,318.4,marcus-mcgill-1
Alex McGough,2014-09-27,5,Florida International,@,Alabama-Birmingham,W,9,24,37.5,204,2,0,136.4,alex-mcgough-1
Cyler Miles,2014-09-27,5,Washington,,Stanford,L,15,29,51.7,98,1,0,91.5,cyler-miles-1
Nick Montana,2014-09-27,5,Tulane,@,Rutgers,L,5,5,100.0,18,0,0,130.2,nick-montana-1
Shane Morris,2014-09-27,5,Michigan,,Minnesota,L,7,19,36.8,49,0,1,48.0,shane-morris-1
Nick Mullens,2014-09-27,5,Southern Mississippi,,Rice,L,24,45,53.3,283,2,1,116.4,nick-mullens-1
Tyler Murphy,2014-09-27,5,Boston College,,Colorado State,L,12,18,66.7,169,0,1,134.4,tyler-murphy-1
Gary Nova,2014-09-27,5,Rutgers,,Tulane,W,14,21,66.7,291,4,1,236.4,gary-nova-1
Tyler O'Connor,2014-09-27,4,Michigan State,,Wyoming,W,2,2,100.0,13,1,0,319.6,tyler-oconnor-1
Reilly O'Toole,2014-09-27,5,Illinois,@,Nebraska,L,17,38,44.7,261,1,3,95.3,reilly-otoole-1
Kale Pearson,2014-09-27,4,Air Force,,Boise State,W,5,11,45.5,48,1,0,112.1,kale-pearson-1
Nathan Peterman,2014-09-27,4,Tennessee,@,Georgia,L,4,9,44.4,20,0,0,63.1,nathan-peterman-1
Bryce Petty,2014-09-27,4,Baylor,@,Iowa State,W,30,44,68.2,336,1,1,135.3,bryce-petty-1
Kyle Pohl,2014-09-27,4,Akron,@,Pittsburgh,W,15,29,51.7,193,1,1,112.1,kyle-pohl-1
Devin Powell,2014-09-27,5,Tulane,@,Rutgers,L,6,15,40.0,53,0,0,69.7,devin-powell-1
Donnel Pumphrey,2014-09-27,4,San Diego State,,Nevada-Las Vegas,W,0,1,0.0,0,0,0,0.0,donnel-pumphrey-1
Colin Reardon,2014-09-27,4,Kent State,@,Virginia,L,15,31,48.4,239,1,3,104.4,colin-reardon-1
Connor Reilly,2014-09-27,4,Temple,@,Connecticut,W,0,2,0.0,0,0,0,0.0,connor-reilly-1
Keenan Reynolds,2014-09-27,5,Navy,,Western Kentucky,L,3,14,21.4,55,0,1,40.1,keenan-reynolds-1
Sam B. Richardson,2014-09-27,4,Iowa State,,Baylor,L,17,39,43.6,212,2,1,101.0,sam-b-richardson-1
Tyler Rogers,2014-09-27,5,New Mexico State,@,Louisiana State,L,14,31,45.2,86,0,2,55.6,tyler-rogers-1
Caleb Rowe,2014-09-27,5,Maryland,@,Indiana,W,12,18,66.7,198,2,0,195.7,caleb-rowe-1
Cooper Rush,2014-09-27,5,Central Michigan,@,Toledo,L,24,31,77.4,291,2,1,171.1,cooper-rush-1
Seth Russell,2014-09-27,4,Baylor,@,Iowa State,W,2,6,33.3,21,0,0,62.7,seth-russell-1
Angel Santiago,2014-09-27,4,Army,@,Yale,L,6,8,75.0,117,0,0,197.9,angel-santiago-1
Tyler Sarrzin,2014-09-27,5,Southern Mississippi,,Rice,L,0,1,0.0,0,0,1,-200.0,tyler-sarrzin-1
A.J. Schurr,2014-09-27,4,Army,@,Yale,L,6,12,50.0,94,1,0,143.3,aj-schurr-1
Jameill Showers,2014-09-27,4,Texas-El Paso,@,Kansas State,L,18,28,64.3,201,4,0,171.7,jameill-showers-1
