Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Anthony Binswanger,2007-09-08,2,Marshall,,West Virginia,L,2,2,100.0,3,3,100.0,11,anthony-binswanger-1
Wes Byrum,2007-09-08,2,Auburn,,South Florida,L,2,2,100.0,3,3,100.0,11,wes-byrum-1
Trevor Cook,2007-09-08,2,Miami (OH),@,Minnesota,L,2,3,66.7,3,5,60.0,11,trevor-cook-1
Joey Ijjas,2007-09-08,2,Florida,,Troy,W,8,8,100.0,1,1,100.0,11,joey-ijjas-1
Chris James,2007-09-08,2,Western Kentucky,,West Virginia Tech,W,8,8,100.0,1,1,100.0,11,chris-james-4
Colt David,2007-09-08,2,Louisiana State,,Virginia Tech,W,6,6,100.0,2,2,100.0,12,colt-david-1
Brandon Coutu,2007-09-08,2,Georgia,,South Carolina,L,0,0,,4,5,80.0,12,brandon-coutu-1
Daniel Lincoln,2007-09-08,2,Tennessee,,Southern Mississippi,W,4,4,100.0,3,3,100.0,13,daniel-lincoln-1
Austin Starr,2007-09-08,2,Indiana,@,Western Michigan,W,4,4,100.0,3,4,75.0,13,austin-starr-1
Matt Szymanski,2007-09-08,2,Texas A&M,,Fresno State,W,4,4,100.0,3,5,60.0,13,matt-szymanski-1
Travis Bell,2007-09-08,2,Georgia Tech,,Samford,W,8,8,100.0,2,2,100.0,14,travis-bell-1
John Sullivan,2007-09-08,2,New Mexico,,New Mexico State,W,5,5,100.0,3,3,100.0,14,john-sullivan-1
Obi Egekeze,2007-09-13,3,Maryland,,West Virginia,L,2,2,100.0,0,0,,2,obi-egekeze-1
Chris Manfredini,2007-09-13,3,Texas Christian,@,Air Force,L,2,2,100.0,1,3,33.3,5,chris-manfredini-1
Pat McAfee,2007-09-13,3,West Virginia,@,Maryland,W,4,4,100.0,1,2,50.0,7,pat-mcafee-1
Ryan Harrison,2007-09-13,3,Air Force,,Texas Christian,W,2,2,100.0,2,3,66.7,8,ryan-harrison-1
Jason Ricks,2007-09-14,3,Oklahoma State,@,Troy,L,2,3,66.7,1,1,100.0,5,jason-ricks-1
Greg Whibbs,2007-09-14,3,Troy,,Oklahoma State,W,5,5,100.0,0,0,,5,greg-whibbs-1
Richie Bean,2007-09-15,3,Texas A&M,,Louisiana-Monroe,W,0,1,0.0,0,0,,0,richie-bean-1
Danny Horwedel,2007-09-15,3,Louisiana Tech,@,California,L,0,1,0.0,0,1,0.0,0,danny-horwedel-1
Kevin Eberhart,2007-09-15,3,Colorado,,Florida State,L,0,0,,0,2,0.0,0,kevin-eberhart-1
Loren Langley,2007-09-15,3,Washington State,,Idaho,W,0,0,,0,1,0.0,0,loren-langley-1
Jared Strubeck,2007-09-15,3,San Jose State,@,Stanford,L,0,0,,0,1,0.0,0,jared-strubeck-1
Michael Braunstein,2007-09-15,3,Ohio,@,Virginia Tech,L,1,1,100.0,0,0,,1,michael-braunstein-1
Josh Cherry,2007-09-15,3,Kansas State,,Missouri State,W,1,1,100.0,0,0,,1,josh-cherry-1
Andrew Friedman,2007-09-15,3,Alabama,,Arkansas,W,1,1,100.0,0,0,,1,andrew-friedman-1
Spencer Lanning,2007-09-15,3,South Carolina,,South Carolina State,W,1,1,100.0,0,0,,1,spencer-lanning-1
Mitch Payne,2007-09-15,3,Brigham Young,@,Tulsa,L,1,1,100.0,0,0,,1,mitch-payne-1
Alex Steigerwald,2007-09-15,3,Toledo,@,Kansas,L,1,2,50.0,0,0,,1,alex-steigerwald-1
Clint Stitser,2007-09-15,3,Fresno State,@,Oregon,L,1,2,50.0,0,0,,1,clint-stitser-1
Sergio Aguayo,2007-09-15,3,Nevada-Las Vegas,,Hawaii,L,2,2,100.0,0,1,0.0,2,sergio-aguayo-1
Andrew Aguila,2007-09-15,3,Central Michigan,@,Purdue,L,2,2,100.0,0,1,0.0,2,andrew-aguila-1
Connor Barth,2007-09-15,3,North Carolina,,Virginia,L,2,2,100.0,0,0,,2,connor-barth-1
Wes Byrum,2007-09-15,3,Auburn,,Mississippi State,L,2,2,100.0,0,0,,2,wes-byrum-1
Wade Penner,2007-09-15,3,Washington State,,Idaho,W,2,2,100.0,0,0,,2,wade-penner-1
Ryan Perkins,2007-09-15,3,Washington,,Ohio State,L,2,2,100.0,0,1,0.0,2,ryan-perkins-1
Joe Surgan,2007-09-15,3,Duke,@,Northwestern,W,2,3,66.7,0,0,,2,joe-surgan-1
Amado Villarreal,2007-09-15,3,Northwestern,,Duke,L,2,2,100.0,0,0,,2,amado-villarreal-1
Billy Vinnedge,2007-09-15,3,Wyoming,@,Boise State,L,2,2,100.0,0,1,0.0,2,billy-vinnedge-1
Cole Wilson,2007-09-15,3,Louisiana-Monroe,@,Texas A&M,L,2,2,100.0,0,0,,2,cole-wilson-1
Chris Abed,2007-09-15,3,Florida International,@,Miami (FL),L,0,1,0.0,1,1,100.0,3,chris-abed-1
Sean Dutcher,2007-09-15,3,Eastern Michigan,@,Northern Illinois,W,3,3,100.0,0,2,0.0,3,sean-dutcher-1
Ben Hartman,2007-09-15,3,East Carolina,,Southern Mississippi,L,3,3,100.0,0,1,0.0,3,ben-hartman-1
Ian McGarvey,2007-09-15,3,Ball State,@,Navy,W,3,3,100.0,0,0,,3,ian-mcgarvey-1
Sam Swank,2007-09-15,3,Wake Forest,,Army,W,3,3,100.0,0,0,,3,sam-swank-1
Peter Caldwell,2007-09-15,3,Utah State,@,Oklahoma,L,0,0,,1,1,100.0,3,peter-caldwell-1
Tino Amancio,2007-09-15,3,Idaho,@,Washington State,L,4,4,100.0,0,0,,4,tino-amancio-1
Travis Bell,2007-09-15,3,Georgia Tech,,Boston College,L,1,1,100.0,1,1,100.0,4,travis-bell-1
Shea Brewster,2007-09-15,3,Baylor,,Texas State,W,4,5,80.0,0,0,,4,shea-brewster-1
Arthur Carmody,2007-09-15,3,Louisville,@,Kentucky,L,4,4,100.0,0,1,0.0,4,arthur-carmody-1
Trevor Cook,2007-09-15,3,Miami (OH),,Cincinnati,L,1,1,100.0,1,1,100.0,4,trevor-cook-1
Adam Demarco,2007-09-15,3,Army,@,Wake Forest,L,1,1,100.0,1,1,100.0,4,adam-demarco-1
Jud Dunlevy,2007-09-15,3,Virginia Tech,,Ohio,W,4,4,100.0,0,0,,4,jud-dunlevy-1
Justin Estes,2007-09-15,3,Southern Mississippi,@,East Carolina,W,4,4,100.0,0,0,,4,justin-estes-1
Thomas Morstead,2007-09-15,3,Southern Methodist,@,Arkansas State,L,4,4,100.0,0,0,,4,thomas-morstead-1
Daniel Padilla,2007-09-15,3,Oregon,,Fresno State,W,1,1,100.0,1,1,100.0,4,daniel-padilla-1
Brian Smith,2007-09-15,3,Brigham Young,@,Tulsa,L,4,6,66.7,0,1,0.0,4,brian-smith-3
Ross Thevenot,2007-09-15,2,Tulane,,Houston,L,1,1,100.0,1,2,50.0,4,ross-thevenot-1
Anthony Binswanger,2007-09-15,3,Marshall,,New Hampshire,L,5,5,100.0,0,1,0.0,5,anthony-binswanger-1
Jake Brownell,2007-09-15,3,Temple,@,Connecticut,L,2,2,100.0,1,1,100.0,5,jake-brownell-1
Drew Edmiston,2007-09-15,3,Louisiana,,McNeese State,L,2,2,100.0,1,2,50.0,5,drew-edmiston-1
Alex Henery,2007-09-15,3,Nebraska,,Southern California,L,2,2,100.0,1,1,100.0,5,alex-henery-1
Matt Reagan,2007-09-15,2,Memphis,,Jacksonville State,W,5,5,100.0,0,1,0.0,5,matt-reagan-1
Alexis Serna,2007-09-15,3,Oregon State,,Idaho State,W,5,5,100.0,0,0,,5,alexis-serna-1
Joshua Shene,2007-09-15,3,Mississippi,@,Vanderbilt,L,2,2,100.0,1,2,50.0,5,joshua-shene-1
Brett Swenson,2007-09-15,3,Michigan State,,Pittsburgh,W,2,2,100.0,1,2,50.0,5,brett-swenson-1
Paul Young,2007-09-15,3,New Mexico State,,Texas-El Paso,W,2,3,66.7,1,3,33.3,5,paul-young-1
Steve Aponavicius,2007-09-15,3,Boston College,@,Georgia Tech,W,3,3,100.0,1,1,100.0,6,steve-aponavicius-1
Kyle Brotzman,2007-09-15,3,Boise State,,Wyoming,W,3,3,100.0,1,1,100.0,6,kyle-brotzman-1
Matt Evensen,2007-09-15,3,Oregon,,Fresno State,W,6,6,100.0,0,0,,6,matt-evensen-1
Clark Fangmeier,2007-09-15,3,Rice,,Texas Tech,L,3,3,100.0,1,1,100.0,6,clark-fangmeier-1
Igor Iveljic,2007-09-15,3,Akron,@,Indiana,L,3,3,100.0,1,1,100.0,6,igor-iveljic-1
Chris James,2007-09-15,3,Western Kentucky,,Eastern Kentucky,W,3,3,100.0,1,1,100.0,6,chris-james-4
Mike Jones,2007-09-15,3,Western Michigan,@,Missouri,L,3,3,100.0,1,1,100.0,6,mike-jones-3
Justin Kahut,2007-09-15,3,Oregon State,,Idaho State,W,3,3,100.0,1,1,100.0,6,justin-kahut-1
Jordan Kay,2007-09-15,3,California,,Louisiana Tech,W,6,6,100.0,0,1,0.0,6,jordan-kay-1
Warley Leroy,2007-09-15,3,Florida Atlantic,,Minnesota,W,6,6,100.0,0,1,0.0,6,warley-leroy-1
Jose Martinez,2007-09-15,3,Texas-El Paso,@,New Mexico State,L,3,3,100.0,1,1,100.0,6,jose-martinez-1
A.J. Principe,2007-09-15,3,Buffalo,@,Penn State,L,3,3,100.0,1,2,50.0,6,aj-principe-1
Michael Torres,2007-09-15,2,Central Florida,,Texas,L,3,3,100.0,1,1,100.0,6,michael-torres-1
Kai Forbath,2007-09-15,3,UCLA,@,Utah,L,0,0,,2,2,100.0,6,kai-forbath-1
Romeen Abdollmohammadi,2007-09-15,3,Washington State,,Idaho,W,4,4,100.0,1,2,50.0,7,romeen-abdollmohammadi-1
David Buehler,2007-09-15,2,Southern California,@,Nebraska,W,7,7,100.0,0,0,,7,david-buehler-1
Adam Carlson,2007-09-15,3,Mississippi State,@,Auburn,W,1,1,100.0,2,2,100.0,7,adam-carlson-1
Matt Harmon,2007-09-15,3,Navy,,Ball State,L,4,4,100.0,1,3,33.3,7,matt-harmon-2
Jake Hogue,2007-09-15,3,Ball State,@,Navy,W,1,1,100.0,2,3,66.7,7,jake-hogue-1
Dan Kelly,2007-09-15,3,Hawaii,@,Nevada-Las Vegas,W,7,7,100.0,0,0,,7,dan-kelly-1
Conor Lee,2007-09-15,3,Pittsburgh,@,Michigan State,L,1,1,100.0,2,2,100.0,7,conor-lee-1
Joel Monroe,2007-09-15,3,Minnesota,@,Florida Atlantic,L,4,4,100.0,1,1,100.0,7,joel-monroe-1
Chris Nendick,2007-09-15,3,Northern Illinois,,Eastern Michigan,L,1,1,100.0,2,3,66.7,7,chris-nendick-1
Garrett Palmer,2007-09-15,2,San Diego State,@,Arizona State,L,1,1,100.0,2,2,100.0,7,garrett-palmer-1
Austin Signor,2007-09-15,3,Iowa,@,Iowa State,L,1,1,100.0,2,3,66.7,7,austin-signor-1
Ryan Succop,2007-09-15,3,South Carolina,,South Carolina State,W,4,4,100.0,1,1,100.0,7,ryan-succop-1
Mark Buchholz,2007-09-15,3,Clemson,,Furman,W,5,5,100.0,1,1,100.0,8,mark-buchholz-1
Jason Gingell,2007-09-15,3,Michigan,,Notre Dame,W,5,5,100.0,1,1,100.0,8,jason-gingell-1
Steven Hauschka,2007-09-15,3,North Carolina State,,Wofford,W,5,5,100.0,1,1,100.0,8,steven-hauschka-1
Daniel Lincoln,2007-09-15,3,Tennessee,@,Florida,L,2,2,100.0,2,2,100.0,8,daniel-lincoln-1
Nate Reed,2007-09-15,3,Kent State,,Delaware State,W,5,5,100.0,1,2,50.0,8,nate-reed-1
Patrick Shadle,2007-09-15,3,Syracuse,,Illinois,L,2,2,100.0,2,2,100.0,8,patrick-shadle-1
Alex Tejada,2007-09-15,2,Arkansas,@,Alabama,L,5,5,100.0,1,1,100.0,8,alex-tejada-1
Josh Arauco,2007-09-15,2,Arkansas State,,Southern Methodist,W,6,6,100.0,1,1,100.0,9,josh-arauco-1
Jason Bondzio,2007-09-15,3,Arizona,,New Mexico,L,3,3,100.0,2,3,66.7,9,jason-bondzio-1
Brandon Coutu,2007-09-15,3,Georgia,,Western Carolina,W,6,6,100.0,1,1,100.0,9,brandon-coutu-1
Kevin Kelly,2007-09-15,3,Penn State,,Buffalo,W,6,6,100.0,1,2,50.0,9,kevin-kelly-1
Taylor Mehlhaff,2007-09-15,3,Wisconsin,,Citadel,W,6,6,100.0,1,1,100.0,9,taylor-mehlhaff-1
Ryan Pretorius,2007-09-15,3,Ohio State,@,Washington,W,3,4,75.0,2,4,50.0,9,ryan-pretorius-1
Jake Rogers,2007-09-15,3,Cincinnati,@,Miami (OH),W,6,6,100.0,1,3,33.3,9,jake-rogers-1
John Sullivan,2007-09-15,3,New Mexico,@,Arizona,W,3,3,100.0,2,2,100.0,9,john-sullivan-1
Chris Summers,2007-09-15,3,Purdue,,Central Michigan,W,6,6,100.0,1,1,100.0,9,chris-summers-1
Scott Webb,2007-09-15,3,Kansas,,Toledo,W,6,6,100.0,1,2,50.0,9,scott-webb-1
Tony Ciaravino,2007-09-15,3,Connecticut,,Temple,W,1,1,100.0,3,3,100.0,10,tony-ciaravino-1
Gary Cismesia,2007-09-15,3,Florida State,@,Colorado,W,1,1,100.0,3,3,100.0,10,gary-cismesia-1
Brett Jaekle,2007-09-15,3,Nevada,,Nicholls State,W,7,7,100.0,1,1,100.0,10,brett-jaekle-1
T.J. Lawrence,2007-09-15,2,Houston,@,Tulane,W,4,4,100.0,2,3,66.7,10,tj-lawrence-2
Lones Seiber,2007-09-15,3,Kentucky,,Louisville,W,4,5,80.0,2,2,100.0,10,lones-seiber-1
Leigh Tiffin,2007-09-15,3,Alabama,,Arkansas,W,4,4,100.0,2,3,66.7,10,leigh-tiffin-1
Thomas Weber,2007-09-15,3,Arizona State,,San Diego State,W,4,4,100.0,2,2,100.0,10,thomas-weber-1
Jeff Wolfert,2007-09-15,3,Missouri,,Western Michigan,W,7,7,100.0,1,2,50.0,10,jeff-wolfert-1
Joey Ijjas,2007-09-15,3,Florida,,Tennessee,W,8,8,100.0,1,1,100.0,11,joey-ijjas-1
Jeremy Ito,2007-09-15,3,Rutgers,,Norfolk State,W,8,8,100.0,1,1,100.0,11,jeremy-ito-1
Jason Reda,2007-09-15,3,Illinois,@,Syracuse,W,5,5,100.0,2,2,100.0,11,jason-reda-1
Austin Starr,2007-09-15,3,Indiana,,Akron,W,5,5,100.0,2,2,100.0,11,austin-starr-1
Alex Trlica,2007-09-15,3,Texas Tech,@,Rice,W,8,8,100.0,1,1,100.0,11,alex-trlica-1
Francesco Zampogna,2007-09-15,3,Miami (FL),,Florida International,W,2,2,100.0,3,4,75.0,11,francesco-zampogna-1
Garrett Hartley,2007-09-15,3,Oklahoma,,Utah State,W,6,7,85.7,2,2,100.0,12,garrett-hartley-1
Brooks Rossman,2007-09-15,3,Kansas State,,Missouri State,W,6,7,85.7,2,2,100.0,12,brooks-rossman-1
Matt Szymanski,2007-09-15,3,Texas A&M,,Louisiana-Monroe,W,6,6,100.0,2,2,100.0,12,matt-szymanski-1
Derek Belch,2007-09-15,2,Stanford,,San Jose State,W,4,4,100.0,3,3,100.0,13,derek-belch-1
Jarod Tracy,2007-09-15,2,Tulsa,,Brigham Young,W,7,7,100.0,2,2,100.0,13,jarod-tracy-1
Colt David,2007-09-15,3,Louisiana State,,Middle Tennessee State,W,5,5,100.0,3,3,100.0,14,colt-david-1
Louie Sakoda,2007-09-15,3,Utah,,UCLA,W,5,5,100.0,3,3,100.0,14,louie-sakoda-1
Bret Culbertson,2007-09-15,3,Iowa State,,Iowa,W,0,0,,5,6,83.3,15,bret-culbertson-1
Chris Gould,2007-09-15,3,Virginia,@,North Carolina,W,1,1,100.0,5,5,100.0,16,chris-gould-1
Swayze Waters,2007-09-15,3,Alabama-Birmingham,,Alcorn State,W,1,1,100.0,5,5,100.0,16,swayze-waters-1
Ryan Bailey,2007-09-15,3,Texas,@,Central Florida,W,2,2,100.0,5,6,83.3,17,ryan-bailey-1
Matt King,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,2,2,100.0,1,3,33.3,5,matt-king-1
Matt Szymanski,2007-09-20,4,Texas A&M,@,Miami (FL),L,2,2,100.0,1,2,50.0,5,matt-szymanski-1
Chris James,2007-09-20,4,Western Kentucky,@,Middle Tennessee State,W,2,2,100.0,2,3,66.7,8,chris-james-4
Francesco Zampogna,2007-09-20,4,Miami (FL),,Texas A&M,W,4,4,100.0,2,3,66.7,10,francesco-zampogna-1
Jarod Tracy,2007-09-21,3,Tulsa,,Oklahoma,L,3,3,100.0,0,1,0.0,3,jarod-tracy-1
Garrett Hartley,2007-09-21,4,Oklahoma,@,Tulsa,W,8,9,88.9,0,1,0.0,8,garrett-hartley-1
Anthony Binswanger,2007-09-22,4,Marshall,@,Cincinnati,L,0,1,0.0,0,0,,0,anthony-binswanger-1
Jonathan Phillips,2007-09-22,4,Florida,@,Mississippi,W,0,1,0.0,0,0,,0,jonathan-phillips-1
Joe Surgan,2007-09-22,4,Duke,@,Navy,L,0,1,0.0,0,0,,0,joe-surgan-1
Ryan Harrison,2007-09-22,4,Air Force,@,Brigham Young,L,0,0,,0,1,0.0,0,ryan-harrison-1
Joey Mack,2007-09-22,3,Memphis,@,Central Florida,L,0,0,,0,1,0.0,0,joey-mack-1
Ben Hartman,2007-09-22,4,East Carolina,@,West Virginia,L,1,1,100.0,0,0,,1,ben-hartman-1
Jake Howard,2007-09-22,3,Central Florida,,Memphis,W,1,1,100.0,0,0,,1,jake-howard-1
Thomas Morstead,2007-09-22,4,Southern Methodist,@,Texas Christian,L,1,1,100.0,0,0,,1,thomas-morstead-1
Amado Villarreal,2007-09-22,4,Northwestern,@,Ohio State,L,1,1,100.0,0,0,,1,amado-villarreal-1
Romeen Abdollmohammadi,2007-09-22,4,Washington State,@,Southern California,L,2,2,100.0,0,0,,2,romeen-abdollmohammadi-1
Andrew Aguila,2007-09-22,4,Central Michigan,,North Dakota State,L,2,2,100.0,0,0,,2,andrew-aguila-1
Clark Fangmeier,2007-09-22,4,Rice,@,Texas,L,2,2,100.0,0,1,0.0,2,clark-fangmeier-1
Jason Gingell,2007-09-22,4,Michigan,,Penn State,W,2,2,100.0,0,1,0.0,2,jason-gingell-1
Steven Hauschka,2007-09-22,4,North Carolina State,,Clemson,L,2,2,100.0,0,0,,2,steven-hauschka-1
Conor Lee,2007-09-22,4,Pittsburgh,,Connecticut,L,2,2,100.0,0,0,,2,conor-lee-1
Matt Reagan,2007-09-22,3,Memphis,@,Central Florida,L,2,3,66.7,0,1,0.0,2,matt-reagan-1
Austin Starr,2007-09-22,4,Indiana,,Illinois,L,2,2,100.0,0,0,,2,austin-starr-1
Brandon Walker,2007-09-22,4,Notre Dame,,Michigan State,L,2,2,100.0,0,0,,2,brandon-walker-1
Paul Young,2007-09-22,4,New Mexico State,@,Auburn,L,2,3,66.7,0,0,,2,paul-young-1
Jake Brownell,2007-09-22,4,Temple,@,Bowling Green State,L,3,3,100.0,0,1,0.0,3,jake-brownell-1
Chris Manfredini,2007-09-22,4,Texas Christian,,Southern Methodist,W,3,3,100.0,0,0,,3,chris-manfredini-1
Greg Meyers,2007-09-22,4,Duke,@,Navy,L,3,3,100.0,0,1,0.0,3,greg-meyers-1
A.J. Principe,2007-09-22,4,Buffalo,,Baylor,L,3,3,100.0,0,2,0.0,3,aj-principe-1
Chris Abed,2007-09-22,4,Florida International,@,Kansas,L,0,0,,1,1,100.0,3,chris-abed-1
Connor Barth,2007-09-22,4,North Carolina,@,South Florida,L,1,1,100.0,1,1,100.0,4,connor-barth-1
Colt David,2007-09-22,4,Louisiana State,,South Carolina,W,4,4,100.0,0,1,0.0,4,colt-david-1
Chris Gould,2007-09-22,4,Virginia,,Georgia Tech,W,4,4,100.0,0,0,,4,chris-gould-1
Lones Seiber,2007-09-22,4,Kentucky,@,Arkansas,W,4,4,100.0,0,0,,4,lones-seiber-1
Ryan Succop,2007-09-22,4,South Carolina,@,Louisiana State,L,1,1,100.0,1,1,100.0,4,ryan-succop-1
Billy Vinnedge,2007-09-22,4,Wyoming,@,Ohio,W,4,5,80.0,0,0,,4,billy-vinnedge-1
Tino Amancio,2007-09-22,4,Idaho,,Northern Illinois,L,5,5,100.0,0,0,,5,tino-amancio-1
Steve Aponavicius,2007-09-22,4,Boston College,,Army,W,2,3,66.7,1,2,50.0,5,steve-aponavicius-1
Arthur Carmody,2007-09-22,4,Louisville,,Syracuse,L,5,5,100.0,0,0,,5,arthur-carmody-1
Bret Culbertson,2007-09-22,4,Iowa State,@,Toledo,L,5,5,100.0,0,1,0.0,5,bret-culbertson-1
Alex Henery,2007-09-22,4,Nebraska,,Ball State,W,5,5,100.0,0,0,,5,alex-henery-1
Taylor Mehlhaff,2007-09-22,4,Wisconsin,,Iowa,W,2,2,100.0,1,1,100.0,5,taylor-mehlhaff-1
Jared Strubeck,2007-09-22,4,San Jose State,@,Utah State,W,2,2,100.0,1,3,33.3,5,jared-strubeck-1
Ross Thevenot,2007-09-22,3,Tulane,,Southeastern Louisiana,W,5,5,100.0,0,0,,5,ross-thevenot-1
Owen Tolson,2007-09-22,4,Army,@,Boston College,L,2,2,100.0,1,2,50.0,5,owen-tolson-1
Kevin Eberhart,2007-09-22,4,Colorado,,Miami (OH),W,6,6,100.0,0,0,,6,kevin-eberhart-1
Obi Egekeze,2007-09-22,4,Maryland,@,Wake Forest,L,3,3,100.0,1,1,100.0,6,obi-egekeze-1
Matt Harmon,2007-09-22,4,Navy,,Duke,W,3,3,100.0,1,2,50.0,6,matt-harmon-2
Joey Ijjas,2007-09-22,4,Florida,@,Mississippi,W,3,3,100.0,1,2,50.0,6,joey-ijjas-1
Chris Nendick,2007-09-22,4,Northern Illinois,@,Idaho,W,6,6,100.0,0,0,,6,chris-nendick-1
Alexis Serna,2007-09-22,4,Oregon State,@,Arizona State,L,3,3,100.0,1,1,100.0,6,alexis-serna-1
Alex Steigerwald,2007-09-22,4,Toledo,,Iowa State,W,3,3,100.0,1,1,100.0,6,alex-steigerwald-1
Greg Whibbs,2007-09-22,4,Troy,@,Louisiana,W,6,7,85.7,0,0,,6,greg-whibbs-1
Joey Bullen,2007-09-22,4,Navy,,Duke,W,0,0,,2,2,100.0,6,joey-bullen-1
Derek Belch,2007-09-22,3,Stanford,,Oregon,L,4,4,100.0,1,1,100.0,7,derek-belch-1
Wes Byrum,2007-09-22,4,Auburn,,New Mexico State,W,7,8,87.5,0,1,0.0,7,wes-byrum-1
Adam Carlson,2007-09-22,4,Mississippi State,,Gardner-Webb,W,4,4,100.0,1,2,50.0,7,adam-carlson-1
Drew Edmiston,2007-09-22,4,Louisiana,,Troy,L,4,4,100.0,1,1,100.0,7,drew-edmiston-1
Joel Monroe,2007-09-22,4,Minnesota,,Purdue,L,4,4,100.0,1,1,100.0,7,joel-monroe-1
Daniel Murray,2007-09-22,4,Iowa,@,Wisconsin,L,1,1,100.0,2,3,66.7,7,daniel-murray-1
Mitch Payne,2007-09-22,4,Brigham Young,,Air Force,W,4,4,100.0,1,1,100.0,7,mitch-payne-1
Ryan Perkins,2007-09-22,4,Washington,@,UCLA,L,4,4,100.0,1,1,100.0,7,ryan-perkins-1
Jason Ricks,2007-09-22,4,Oklahoma State,,Texas Tech,W,7,7,100.0,0,1,0.0,7,jason-ricks-1
Sam Swank,2007-09-22,4,Wake Forest,,Maryland,W,4,4,100.0,1,1,100.0,7,sam-swank-1
Brett Swenson,2007-09-22,4,Michigan State,@,Notre Dame,W,4,4,100.0,1,2,50.0,7,brett-swenson-1
Michael Torres,2007-09-22,3,Central Florida,,Memphis,W,7,7,100.0,0,0,,7,michael-torres-1
Peter Caldwell,2007-09-22,4,Utah State,,San Jose State,L,2,2,100.0,2,2,100.0,8,peter-caldwell-1
Brandon Coutu,2007-09-22,4,Georgia,@,Alabama,W,2,2,100.0,2,4,50.0,8,brandon-coutu-1
Zach Johnson,2007-09-22,4,Eastern Michigan,,Howard,W,5,5,100.0,1,1,100.0,8,zach-johnson-1
T.J. Lawrence,2007-09-22,3,Houston,,Colorado State,W,5,5,100.0,1,1,100.0,8,tj-lawrence-2
Thomas Moreland,2007-09-22,3,North Texas,,Florida Atlantic,L,2,2,100.0,2,3,66.7,8,thomas-moreland-1
Nate Reed,2007-09-22,4,Kent State,@,Akron,L,2,2,100.0,2,2,100.0,8,nate-reed-1
Jake Rogers,2007-09-22,4,Cincinnati,,Marshall,W,5,5,100.0,1,1,100.0,8,jake-rogers-1
Patrick Shadle,2007-09-22,4,Syracuse,@,Louisville,W,5,5,100.0,1,1,100.0,8,patrick-shadle-1
Jeff Wolfert,2007-09-22,4,Missouri,,Illinois State,W,5,5,100.0,1,2,50.0,8,jeff-wolfert-1
Sergio Aguayo,2007-09-22,4,Nevada-Las Vegas,,Utah,W,3,3,100.0,2,3,66.7,9,sergio-aguayo-1
Josh Arauco,2007-09-22,3,Arkansas State,@,Tennessee,L,3,3,100.0,2,2,100.0,9,josh-arauco-1
Jason Bondzio,2007-09-22,4,Arizona,@,California,L,3,3,100.0,2,2,100.0,9,jason-bondzio-1
Igor Iveljic,2007-09-22,4,Akron,,Kent State,W,3,3,100.0,2,2,100.0,9,igor-iveljic-1
Mike Jones,2007-09-22,4,Western Michigan,,Central Connecticut State,W,6,7,85.7,1,1,100.0,9,mike-jones-3
Jordan Kay,2007-09-22,4,California,,Arizona,W,6,6,100.0,1,2,50.0,9,jordan-kay-1
Jason Reda,2007-09-22,4,Illinois,@,Indiana,W,3,3,100.0,2,2,100.0,9,jason-reda-1
Jason Smith,2007-09-22,3,Colorado State,@,Houston,L,3,3,100.0,2,2,100.0,9,jason-smith-2
Chris Summers,2007-09-22,4,Purdue,@,Minnesota,W,6,6,100.0,1,2,50.0,9,chris-summers-1
Alex Tejada,2007-09-22,3,Arkansas,,Kentucky,L,3,3,100.0,2,2,100.0,9,alex-tejada-1
Alex Trlica,2007-09-22,4,Texas Tech,@,Oklahoma State,L,6,6,100.0,1,2,50.0,9,alex-trlica-1
Kevin Kelly,2007-09-22,4,Penn State,@,Michigan,L,0,0,,3,3,100.0,9,kevin-kelly-1
Shea Brewster,2007-09-22,4,Baylor,@,Buffalo,W,4,4,100.0,2,3,66.7,10,shea-brewster-1
Tony Ciaravino,2007-09-22,4,Connecticut,@,Pittsburgh,W,4,4,100.0,2,2,100.0,10,tony-ciaravino-1
Jake Hogue,2007-09-22,4,Ball State,@,Nebraska,L,4,5,80.0,2,3,66.7,10,jake-hogue-1
Jose Martinez,2007-09-22,4,Texas-El Paso,,Texas Southern,W,7,7,100.0,1,1,100.0,10,jose-martinez-1
Garrett Palmer,2007-09-22,3,San Diego State,,Portland State,W,7,7,100.0,1,1,100.0,10,garrett-palmer-1
Ryan Pretorius,2007-09-22,4,Ohio State,,Northwestern,W,7,7,100.0,1,1,100.0,10,ryan-pretorius-1
Joshua Shene,2007-09-22,4,Mississippi,,Florida,L,1,1,100.0,3,4,75.0,10,joshua-shene-1
Travis Bell,2007-09-22,4,Georgia Tech,@,Virginia,L,2,2,100.0,3,3,100.0,11,travis-bell-1
David Buehler,2007-09-22,3,Southern California,,Washington State,W,5,6,83.3,2,2,100.0,11,david-buehler-1
Leigh Tiffin,2007-09-22,4,Alabama,,Georgia,L,2,2,100.0,3,3,100.0,11,leigh-tiffin-1
Dan Kelly,2007-09-22,4,Hawaii,,Charleston Southern,W,9,9,100.0,1,1,100.0,12,dan-kelly-1
Warley Leroy,2007-09-22,4,Florida Atlantic,@,North Texas,W,3,3,100.0,3,3,100.0,12,warley-leroy-1
Daniel Lincoln,2007-09-22,4,Tennessee,,Arkansas State,W,6,6,100.0,2,2,100.0,12,daniel-lincoln-1
