Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Joe Burnett,2005-09-17,2,Central Florida,@,South Florida,L,2,77,38.5,0,joe-burnett-1
Derrick Bush,2005-09-17,3,Kent State,,Miami (OH),L,2,2,1.0,0,derrick-bush-1
Kevin Challenger,2005-09-17,3,Boston College,,Florida State,L,1,3,3.0,0,kevin-challenger-1
Jackie Chambers,2005-09-17,3,South Florida,,Central Florida,W,2,33,16.5,0,jackie-chambers-1
Jordan Chambless,2005-09-17,2,Texas A&M,,Southern Methodist,W,1,4,4.0,0,jordan-chambless-1
Pat Clark,2005-09-17,3,Georgia Tech,,Connecticut,W,3,45,15.0,0,pat-clark-1
Marquice Cole,2005-09-17,3,Northwestern,@,Arizona State,L,1,57,57.0,0,marquice-cole-1
Quan Cosby,2005-09-17,3,Texas,,Rice,W,1,2,2.0,0,quan-cosby-1
Mike Daniels,2005-09-17,3,Cincinnati,,Western Carolina,W,7,47,6.7,0,mike-daniels-1
Larry Davenport,2005-09-17,3,Louisiana-Monroe,@,Georgia,L,1,2,2.0,0,larry-davenport-1
Chris Davis,2005-09-17,3,Duke,,Virginia Military Institute,W,4,56,14.0,0,chris-davis-1
Dave Dawson,2005-09-17,3,Buffalo,,Rutgers,L,4,10,2.5,0,dave-dawson-1
Maurice Drew,2005-09-17,3,UCLA,,Oklahoma,W,1,5,5.0,0,maurice-drew-1
Robert Dunn,2005-09-17,3,Auburn,,Ball State,W,2,10,5.0,0,robert-dunn-1
D.J. Dykes,2005-09-17,3,Idaho,@,Washington,L,3,25,8.3,0,dj-dykes-1
Mike Espy,2005-09-17,2,Mississippi,@,Vanderbilt,L,2,52,26.0,1,mike-espy-1
Jasper Faulk,2005-09-17,2,Southern Mississippi,,McNeese State,W,2,7,3.5,0,jasper-faulk-1
Jonathan Fields,2005-09-17,3,Northwestern,@,Arizona State,L,1,7,7.0,0,jonathan-fields-1
Thomas Flowers,2005-09-17,3,Georgia,,Louisiana-Monroe,W,3,40,13.3,0,thomas-flowers-1
Willie Foster,2005-09-17,3,Rutgers,@,Buffalo,W,3,14,4.7,0,willie-foster-1
Freddie Franklin,2005-09-17,2,Louisiana Tech,@,Kansas,L,2,7,3.5,0,freddie-franklin-1
Michael Franklin,2005-09-17,3,San Diego State,@,Ohio State,L,2,4,2.0,0,michael-franklin-1
Amos Gbunblee,2005-09-17,2,Texas A&M,,Southern Methodist,W,1,21,21.0,0,amos-gbunblee-1
Ted Ginn Jr.,2005-09-17,3,Ohio State,,San Diego State,W,3,42,14.0,0,ted-ginn-jr-1
Charles Gordon,2005-09-17,3,Kansas,,Louisiana Tech,W,3,17,5.7,0,charles-gordon-1
Cortney Grixby,2005-09-17,3,Nebraska,,Pittsburgh,W,3,29,9.7,0,cortney-grixby-1
Troy Grosfield,2005-09-17,3,Indiana,,Kentucky,W,2,9,4.5,0,troy-grosfield-1
Leon Hall,2005-09-17,3,Michigan,,Eastern Michigan,W,2,16,8.0,0,leon-hall-1
Terence Hall,2005-09-17,3,Florida Atlantic,@,Minnesota,L,1,0,0.0,0,terence-hall-1
E.B. Halsey,2005-09-17,3,Illinois,@,California,L,1,-12,-12.0,0,eb-halsey-1
Brian Hare,2005-09-17,2,Purdue,@,Arizona,W,1,3,3.0,0,brian-hare-1
Jonathan Hefney,2005-09-17,2,Tennessee,@,Florida,L,2,16,8.0,0,jonathan-hefney-1
Devin Hester,2005-09-17,2,Miami (FL),@,Clemson,W,1,8,8.0,0,devin-hester-1
Peyton Hillis,2005-09-17,3,Arkansas,@,Southern California,L,1,4,4.0,0,peyton-hillis-1
Ed Hinkel,2005-09-17,3,Iowa,,Northern Iowa,W,1,9,9.0,0,ed-hinkel-1
Domenik Hixon,2005-09-17,2,Akron,@,Middle Tennessee State,W,4,16,4.0,0,domenik-hixon-1
Lendy Holmes,2005-09-17,3,Oklahoma,@,UCLA,L,2,1,0.5,0,lendy-holmes-1
Santonio Holmes,2005-09-17,3,Ohio State,,San Diego State,W,4,55,13.8,0,santonio-holmes-1
Willie Idlette,2005-09-17,3,Wake Forest,,East Carolina,W,6,32,5.3,0,willie-idlette-1
Jesse Imes,2005-09-17,3,Buffalo,,Rutgers,L,2,3,1.5,0,jesse-imes-1
Darnell Jenkins,2005-09-17,2,Miami (FL),@,Clemson,W,1,15,15.0,0,darnell-jenkins-1
Adam Jennings,2005-09-17,2,Fresno State,@,Oregon,L,2,1,0.5,0,adam-jennings-1
Greg Jennings,2005-09-17,3,Western Michigan,,Southern Illinois,W,5,25,5.0,0,greg-jennings-1
Brandon Johnson,2005-09-17,2,Louisville,,Oregon State,W,1,4,4.0,0,brandon-johnson-1
James Johnson,2005-09-17,3,Arkansas State,@,Oklahoma State,L,3,16,5.3,0,james-johnson-2
Michael Johnson,2005-09-17,2,Virginia,@,Syracuse,W,3,43,14.3,0,michael-johnson-7
Dominic Jones,2005-09-17,3,Minnesota,,Florida Atlantic,W,2,35,17.5,0,dominic-jones-1
Montrell Jones,2005-09-17,2,Louisville,,Oregon State,W,3,13,4.3,0,montrell-jones-1
Nate Kimbrough,2005-09-17,3,Arizona State,,Northwestern,W,4,52,13.0,0,nate-kimbrough-1
Reggie Lindsey,2005-09-17,3,Alabama-Birmingham,,Jacksonville State,W,2,3,1.5,0,reggie-lindsey-1
Rafael Little,2005-09-17,3,Kentucky,@,Indiana,L,2,61,30.5,0,rafael-little-1
Jonathan Lowe,2005-09-17,3,Mississippi State,N,Tulane,W,1,11,11.0,0,jonathan-lowe-1
Calvin Lowry,2005-09-17,3,Penn State,,Central Michigan,W,4,30,7.5,0,calvin-lowry-1
Sean Lucas,2005-09-17,1,Tulane,N,Mississippi State,L,1,5,5.0,0,sean-lucas-1
Mike Mapuolesega,2005-09-17,3,Washington,,Idaho,W,1,6,6.0,0,mike-mapuolesega-1
David Marrero,2005-09-17,2,Stanford,,California-Davis,L,2,3,1.5,0,david-marrero-1
Hoost Marsh,2005-09-17,3,Wyoming,@,Air Force,W,2,3,1.5,0,hoost-marsh-1
Darius McClure,2005-09-17,3,Florida State,@,Boston College,W,1,13,13.0,0,darius-mcclure-1
Brandon McDonald,2005-09-17,2,Memphis,,Chattanooga,W,4,17,4.3,0,brandon-mcdonald-1
Leodis McKelvin,2005-09-17,3,Troy,@,Missouri,L,3,10,3.3,0,leodis-mckelvin-1
Kenny McKinley,2005-09-17,3,South Carolina,,Alabama,L,1,6,6.0,0,kenny-mckinley-1
Daniel McLemore,2005-09-17,3,Oklahoma State,,Arkansas State,W,1,4,4.0,0,daniel-mclemore-1
Lance Melvin,2005-09-17,2,Purdue,@,Arizona,W,1,0,0.0,0,lance-melvin-1
Anthony Mims,2005-09-17,3,West Virginia,@,Maryland,W,1,9,9.0,0,anthony-mims-1
Tim Mixon,2005-09-17,3,California,,Illinois,W,3,101,33.7,1,tim-mixon-1
Durrell Moss,2005-09-17,3,Washington,,Idaho,W,1,12,12.0,0,durrell-moss-1
Idris Moss,2005-09-17,3,Tulsa,@,North Texas,W,3,32,10.7,0,idris-moss-1
Terrence Nunn,2005-09-17,3,Nebraska,,Pittsburgh,W,2,75,37.5,0,terrence-nunn-1
Steve Odom,2005-09-17,3,Toledo,@,Temple,W,3,24,8.0,0,steve-odom-1
Justin Phinisee,2005-09-17,3,Oregon,,Fresno State,W,2,3,1.5,0,justin-phinisee-1
Shatone Powers,2005-09-17,3,Northern Illinois,,Tennessee Tech,W,2,23,11.5,0,shatone-powers-1
Johnny Quinn,2005-09-17,2,North Texas,,Tulsa,L,1,-2,-2.0,0,johnny-quinn-1
Ryan Radloff,2005-09-17,3,Duke,,Virginia Military Institute,W,1,0,0.0,0,ryan-radloff-1
Jejuan Rankins,2005-09-17,3,Oklahoma,@,UCLA,L,1,15,15.0,0,jejuan-rankins-1
Mark Reiter,2005-09-17,3,Northern Illinois,,Tennessee Tech,W,1,2,2.0,0,mark-reiter-1
Darrelle Revis,2005-09-17,3,Pittsburgh,@,Nebraska,L,3,7,2.3,0,darrelle-revis-1
Vaughn Rivers,2005-09-17,3,West Virginia,@,Maryland,W,2,29,14.5,0,vaughn-rivers-1
Bradley Robinson,2005-09-17,3,Middle Tennessee State,,Akron,L,1,10,10.0,0,bradley-robinson-1
Ryne Robinson,2005-09-17,3,Miami (OH),@,Kent State,W,5,66,13.2,0,ryne-robinson-1
Shaun Rochon,2005-09-17,3,Baylor,@,Army,W,2,24,12.0,0,shaun-rochon-1
Alex Rosenblum,2005-09-17,2,Nevada,,Nevada-Las Vegas,W,1,7,7.0,0,alex-rosenblum-1
Aaron Ross,2005-09-17,3,Texas,,Rice,W,3,13,4.3,0,aaron-ross-1
Fred Rouse,2005-09-17,3,Florida State,@,Boston College,W,2,5,2.5,0,fred-rouse-1
Israel Route,2005-09-17,1,Tulane,N,Mississippi State,L,4,26,6.5,0,israel-route-1
Eddie Royal,2005-09-17,3,Virginia Tech,,Ohio,W,3,33,11.0,0,eddie-royal-1
Anthony Russo,2005-09-17,3,Washington,,Idaho,W,2,8,4.0,0,anthony-russo-1
Anthony Scirrotto,2005-09-17,3,Penn State,,Central Michigan,W,1,7,7.0,0,anthony-scirrotto-1
Alphonso Smith,2005-09-17,3,Wake Forest,,East Carolina,W,1,7,7.0,0,alphonso-smith-1
Tre Smith,2005-09-17,3,Auburn,,Ball State,W,2,36,18.0,0,tre-smith-1
Kevin Stanley,2005-09-17,2,Nevada,,Nevada-Las Vegas,W,4,11,2.8,0,kevin-stanley-1
Syndric Steptoe,2005-09-17,3,Arizona,,Purdue,L,2,7,3.5,0,syndric-steptoe-1
Sammie Stroughter,2005-09-17,3,Oregon State,@,Louisville,L,1,4,4.0,0,sammie-stroughter-1
Chansi Stuckey,2005-09-17,3,Clemson,,Miami (FL),L,3,8,2.7,0,chansi-stuckey-1
Chris Sutton,2005-09-17,3,Air Force,,Wyoming,L,2,22,11.0,0,chris-sutton-1
Brandon Tate,2005-09-17,2,North Carolina,,Wisconsin,L,5,31,6.2,0,brandon-tate-1
Larry Taylor,2005-09-17,3,Connecticut,@,Georgia Tech,L,4,28,7.0,0,larry-taylor-1
Dejuan Tribble,2005-09-17,3,Boston College,,Florida State,L,1,6,6.0,0,dejuan-tribble-1
Quincy Wade,2005-09-17,3,Missouri,,Troy,W,1,5,5.0,0,quincy-wade-1
Jo Jo Walker,2005-09-17,3,Maryland,,West Virginia,L,2,22,11.0,0,jo-jo-walker-1
Leon Washington,2005-09-17,3,Florida State,@,Boston College,W,2,16,8.0,0,leon-washington-1
Scott Wesley,2005-09-17,2,Army,,Baylor,L,2,39,19.5,0,scott-wesley-1
Otis Wiley,2005-09-17,3,Michigan State,@,Notre Dame,W,1,0,0.0,0,otis-wiley-1
Brandon Williams,2005-09-17,3,Wisconsin,@,North Carolina,W,3,30,10.0,0,brandon-williams-6
Mario Williams,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,1,7,7.0,0,mario-williams-1
Travis Williams,2005-09-17,2,East Carolina,@,Wake Forest,L,2,0,0.0,0,travis-williams-1
Willie Williams,2005-09-17,2,Miami (FL),@,Clemson,W,1,8,8.0,0,willie-williams-1
Marlon Wood,2005-09-17,3,Washington,,Idaho,W,1,8,8.0,0,marlon-wood-1
Marcus Woods,2005-09-17,3,Missouri,,Troy,W,3,100,33.3,1,marcus-woods-1
Tom Zbikowski,2005-09-17,3,Notre Dame,,Michigan State,L,2,22,11.0,0,tom-zbikowski-1
Vinny Perretta,2005-09-21,3,Boise State,,Bowling Green State,W,1,-10,-10.0,0,vinny-perretta-1
Charles Sharon,2005-09-21,3,Bowling Green State,@,Boise State,L,1,2,2.0,0,charles-sharon-1
Jordan Chambless,2005-09-22,3,Texas A&M,,Texas State,W,2,13,6.5,0,jordan-chambless-1
Mason Denham,2005-09-22,4,Louisiana-Monroe,@,Florida Atlantic,W,3,7,2.3,0,mason-denham-1
Terence Hall,2005-09-22,4,Florida Atlantic,,Louisiana-Monroe,L,1,3,3.0,0,terence-hall-1
Grady Marshall,2005-09-22,4,Utah,,Air Force,W,1,16,16.0,0,grady-marshall-1
Chris Sutton,2005-09-22,4,Air Force,@,Utah,L,2,19,9.5,0,chris-sutton-1
Eric Weddle,2005-09-22,4,Utah,,Air Force,W,1,6,6.0,0,eric-weddle-1
Ryan Baum,2005-09-23,3,Iowa State,@,Army,W,1,14,14.0,0,ryan-baum-1
Caleb Berg,2005-09-23,3,Iowa State,@,Army,W,1,1,1.0,0,caleb-berg-1
Brandon Hampton,2005-09-23,4,California,@,New Mexico State,W,1,8,8.0,0,brandon-hampton-1
Stevelan Harper,2005-09-23,4,New Mexico State,,California,L,1,1,1.0,0,stevelan-harper-1
Scott Wesley,2005-09-23,3,Army,,Iowa State,L,5,38,7.6,0,scott-wesley-1
Brian Allbrooks,2005-09-24,4,Temple,,Western Michigan,L,2,11,5.5,0,brian-allbrooks-1
Danny Amendola,2005-09-24,3,Texas Tech,,Indiana State,W,3,23,7.7,0,danny-amendola-1
David Anderson,2005-09-24,3,Colorado State,,Nevada,W,1,27,27.0,0,david-anderson-1
Darrell Blackman,2005-09-24,3,North Carolina State,,North Carolina,L,1,0,0.0,0,darrell-blackman-1
Will Blackmon,2005-09-24,4,Boston College,@,Clemson,W,2,15,7.5,0,will-blackmon-1
Steve Breaston,2005-09-24,4,Michigan,@,Wisconsin,L,4,22,5.5,0,steve-breaston-1
Kyle Brown,2005-09-24,4,Michigan State,@,Illinois,W,2,19,9.5,0,kyle-brown-2
Vernell Brown,2005-09-24,4,Florida,@,Kentucky,W,1,3,3.0,0,vernell-brown-1
William Buchanon,2005-09-24,3,Southern California,@,Oregon,W,1,0,0.0,0,william-buchanon-1
Joe Burnett,2005-09-24,3,Central Florida,,Marshall,W,3,34,11.3,0,joe-burnett-1
Reggie Bush,2005-09-24,3,Southern California,@,Oregon,W,4,27,6.8,0,reggie-bush-1
Dion Byrum,2005-09-24,4,Ohio,,Kent State,W,1,3,3.0,0,dion-byrum-1
Jackie Chambers,2005-09-24,4,South Florida,,Louisville,W,3,42,14.0,0,jackie-chambers-1
Pat Clark,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,2,14,7.0,0,pat-clark-1
Drew Coleman,2005-09-24,4,Texas Christian,@,Brigham Young,W,1,3,3.0,0,drew-coleman-1
Chris Davis,2005-09-24,4,Duke,@,Virginia,L,3,9,3.0,0,chris-davis-1
Joe Delsardo,2005-09-24,4,Pittsburgh,,Youngstown State,W,1,8,8.0,0,joe-delsardo-1
Kyle Dickerson,2005-09-24,4,Arkansas,@,Alabama,L,1,22,22.0,0,kyle-dickerson-1
Brandon Douglas,2005-09-24,3,Texas Tech,,Indiana State,W,1,27,27.0,1,brandon-douglas-1
Robert Dunn,2005-09-24,4,Auburn,,Western Kentucky,W,1,4,4.0,0,robert-dunn-1
Mike Espy,2005-09-24,3,Mississippi,,Wyoming,L,3,35,11.7,0,mike-espy-1
Yamon Figurs,2005-09-24,3,Kansas State,,North Texas,W,1,28,28.0,0,yamon-figurs-1
Thomas Flowers,2005-09-24,4,Georgia,@,Mississippi State,W,4,60,15.0,0,thomas-flowers-1
Chris Francies,2005-09-24,3,Texas-El Paso,,New Mexico,W,1,17,17.0,0,chris-francies-1
Michael Franklin,2005-09-24,4,San Diego State,,San Jose State,W,6,43,7.2,0,michael-franklin-1
Gabriel Fulbright,2005-09-24,4,New Mexico,@,Texas-El Paso,L,3,23,7.7,0,gabriel-fulbright-1
Ted Ginn Jr.,2005-09-24,4,Ohio State,,Iowa,W,2,0,0.0,0,ted-ginn-jr-1
Tramain Hall,2005-09-24,3,North Carolina State,,North Carolina,L,2,14,7.0,0,tramain-hall-1
Brian Hare,2005-09-24,3,Purdue,@,Minnesota,L,1,6,6.0,0,brian-hare-1
Devin Hester,2005-09-24,3,Miami (FL),,Colorado,W,2,20,10.0,0,devin-hester-1
Peyton Hillis,2005-09-24,4,Arkansas,@,Alabama,L,2,19,9.5,0,peyton-hillis-1
Ed Hinkel,2005-09-24,4,Iowa,@,Ohio State,L,2,11,5.5,0,ed-hinkel-1
Domenik Hixon,2005-09-24,3,Akron,,Northern Illinois,W,5,76,15.2,0,domenik-hixon-1
Willie Idlette,2005-09-24,4,Wake Forest,,Maryland,L,2,12,6.0,0,willie-idlette-1
Jemmy Jasmin,2005-09-24,4,Central Michigan,,Eastern Michigan,L,3,50,16.7,0,jemmy-jasmin-1
Greg Jennings,2005-09-24,4,Western Michigan,@,Temple,W,3,13,4.3,0,greg-jennings-1
James Johnson,2005-09-24,4,Arkansas State,,Florida International,W,1,5,5.0,0,james-johnson-2
Michael Johnson,2005-09-24,3,Virginia,,Duke,W,3,8,2.7,0,michael-johnson-7
Robert Johnson,2005-09-24,3,Texas Tech,,Indiana State,W,1,4,4.0,0,robert-johnson-3
James Jones,2005-09-24,3,San Jose State,@,San Diego State,L,2,1,0.5,0,james-jones-3
Tremayne Kirkland,2005-09-24,4,Nevada-Las Vegas,@,Utah State,L,3,18,6.0,0,tremayne-kirkland-1
Antonio Lewis,2005-09-24,4,West Virginia,,East Carolina,W,2,78,39.0,1,antonio-lewis-1
Rafael Little,2005-09-24,4,Kentucky,,Florida,L,2,23,11.5,0,rafael-little-1
Calvin Lowry,2005-09-24,4,Penn State,@,Northwestern,W,1,3,3.0,0,calvin-lowry-1
Sean Lucas,2005-09-24,2,Tulane,@,Southern Methodist,W,3,74,24.7,0,sean-lucas-1
Hoost Marsh,2005-09-24,4,Wyoming,@,Mississippi,W,1,4,4.0,0,hoost-marsh-1
Derrick Martin,2005-09-24,4,Wyoming,@,Mississippi,W,1,8,8.0,0,derrick-martin-1
Tremaine McCollum,2005-09-24,4,Florida,@,Kentucky,W,1,2,2.0,0,tremaine-mccollum-1
Brandon McDonald,2005-09-24,3,Memphis,@,Tulsa,L,4,19,4.8,0,brandon-mcdonald-1
Leodis McKelvin,2005-09-24,4,Troy,@,South Carolina,L,4,19,4.8,0,leodis-mckelvin-1
Kenny McKinley,2005-09-24,4,South Carolina,,Troy,W,3,13,4.3,0,kenny-mckinley-1
Nathan Meikle,2005-09-24,3,Brigham Young,,Texas Christian,L,3,14,4.7,0,nathan-meikle-1
Jermaine Moreira,2005-09-24,3,Kansas State,,North Texas,W,6,80,13.3,1,jermaine-moreira-1
Josh Morgan,2005-09-24,4,Virginia Tech,,Georgia Tech,W,1,1,1.0,0,josh-morgan-2
Eric Morris,2005-09-24,3,Texas Tech,,Indiana State,W,3,27,9.0,0,eric-morris-1
Idris Moss,2005-09-24,4,Tulsa,,Memphis,W,1,5,5.0,0,idris-moss-1
Dustin Osborn,2005-09-24,3,Colorado State,,Nevada,W,2,13,6.5,0,dustin-osborn-1
Quinton Person,2005-09-24,3,North Carolina,@,North Carolina State,W,1,11,11.0,1,quinton-person-1
Justin Phinisee,2005-09-24,4,Oregon,,Southern California,L,2,10,5.0,0,justin-phinisee-1
Shatone Powers,2005-09-24,4,Northern Illinois,@,Akron,L,2,19,9.5,0,shatone-powers-1
Tyrone Prothro,2005-09-24,4,Alabama,,Arkansas,W,2,10,5.0,0,tyrone-prothro-1
Seth Quivey,2005-09-24,4,Western Michigan,@,Temple,W,1,14,14.0,0,seth-quivey-1
Darrelle Revis,2005-09-24,4,Pittsburgh,,Youngstown State,W,3,38,12.7,0,darrelle-revis-1
Terry Richardson,2005-09-24,4,Arizona State,@,Oregon State,W,2,10,5.0,0,terry-richardson-1
Kevin Robinson,2005-09-24,2,Utah State,,Nevada-Las Vegas,W,2,26,13.0,0,kevin-robinson-1
Stephone Robinson,2005-09-24,3,Colorado,@,Miami (FL),L,2,5,2.5,0,stephone-robinson-1
Cory Rodgers,2005-09-24,4,Texas Christian,@,Brigham Young,W,1,7,7.0,0,cory-rodgers-1
Eddie Royal,2005-09-24,4,Virginia Tech,,Georgia Tech,W,4,35,8.8,0,eddie-royal-1
Anthony Scirrotto,2005-09-24,4,Penn State,@,Northwestern,W,1,12,12.0,0,anthony-scirrotto-1
Tre Smith,2005-09-24,4,Auburn,,Western Kentucky,W,2,19,9.5,0,tre-smith-1
Kevin Stanley,2005-09-24,3,Nevada,@,Colorado State,L,2,0,0.0,0,kevin-stanley-1
Sammie Stroughter,2005-09-24,4,Oregon State,,Arizona State,L,2,20,10.0,0,sammie-stroughter-1
Chansi Stuckey,2005-09-24,4,Clemson,,Boston College,L,2,17,8.5,0,chansi-stuckey-1
Jacob Tamme,2005-09-24,4,Kentucky,,Florida,L,1,10,10.0,0,jacob-tamme-1
Brandon Tate,2005-09-24,3,North Carolina,@,North Carolina State,W,6,63,10.5,0,brandon-tate-1
Andre Taylor,2005-09-24,3,Hawaii,@,Idaho,W,2,32,16.0,0,andre-taylor-1
Terick Thomas,2005-09-24,3,Marshall,@,Central Florida,L,1,18,18.0,0,terick-thomas-1
Dejuan Tribble,2005-09-24,4,Boston College,@,Clemson,W,1,15,15.0,0,dejuan-tribble-1
Gary Vincent,2005-09-24,4,Arkansas State,,Florida International,W,1,8,8.0,0,gary-vincent-1
Jo Jo Walker,2005-09-24,4,Maryland,@,Wake Forest,W,2,13,6.5,0,jo-jo-walker-1
Blake Warren,2005-09-24,4,Southern Methodist,,Tulane,L,3,22,7.3,0,blake-warren-1
Brandon Williams,2005-09-24,4,Wisconsin,,Michigan,W,1,14,14.0,0,brandon-williams-6
Travis Williams,2005-09-24,3,East Carolina,@,West Virginia,L,1,-1,-1.0,0,travis-williams-1
Wes Williams,2005-09-24,4,Idaho,,Hawaii,L,2,38,19.0,0,wes-williams-1
Josh Wilson,2005-09-24,4,Maryland,@,Wake Forest,W,1,0,0.0,0,josh-wilson-1
Marlon Wood,2005-09-24,4,Washington,,Notre Dame,L,1,10,10.0,0,marlon-wood-1
Tom Zbikowski,2005-09-24,4,Notre Dame,@,Washington,W,2,31,15.5,0,tom-zbikowski-1
Skyler Green,2005-09-26,2,Louisiana State,,Tennessee,L,5,90,18.0,0,skyler-green-1
Lucas Taylor,2005-09-26,3,Tennessee,@,Louisiana State,W,3,20,6.7,0,lucas-taylor-1
Adam Jennings,2005-09-27,3,Fresno State,,Toledo,W,2,33,16.5,0,adam-jennings-1
Ricky Miller,2005-09-27,3,Fresno State,,Toledo,W,1,15,15.0,0,ricky-miller-1
Haruki Nakamura,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,11,11.0,0,haruki-nakamura-1
Ryne Robinson,2005-09-28,4,Miami (OH),,Cincinnati,W,1,0,0.0,0,ryne-robinson-1
Dustin Osborn,2005-09-29,4,Colorado State,,Air Force,W,1,6,6.0,0,dustin-osborn-1
Chris Sutton,2005-09-29,5,Air Force,@,Colorado State,L,1,18,18.0,0,chris-sutton-1
Johnny Walker,2005-09-29,4,Colorado State,,Air Force,W,2,8,4.0,0,johnny-walker-1
Willie Foster,2005-09-30,4,Rutgers,,Pittsburgh,W,1,71,71.0,1,willie-foster-1
Darrelle Revis,2005-09-30,5,Pittsburgh,@,Rutgers,L,4,116,29.0,0,darrelle-revis-1
Michael Adams,2005-10-01,4,Louisiana,,Central Florida,L,2,37,18.5,0,michael-adams-3
Brian Allbrooks,2005-10-01,5,Temple,@,Bowling Green State,L,1,1,1.0,0,brian-allbrooks-1
Jon Alston,2005-10-01,3,Stanford,,Oregon,L,1,22,22.0,1,jon-alston-1
Danny Amendola,2005-10-01,4,Texas Tech,,Kansas,W,4,14,3.5,0,danny-amendola-1
Sanchez Anderson,2005-10-01,4,Florida International,,Florida A&M,W,4,14,3.5,0,sanchez-anderson-1
Willie Andrews,2005-10-01,4,Baylor,@,Texas A&M,L,5,32,6.4,0,willie-andrews-1
Zach Arnett,2005-10-01,5,New Mexico,@,Texas Christian,L,1,19,19.0,0,zach-arnett-1
Ryan Baum,2005-10-01,4,Iowa State,@,Nebraska,L,1,11,11.0,0,ryan-baum-1
J.J. Bedle,2005-10-01,4,Syracuse,@,Florida State,L,1,4,4.0,0,jj-bedle-1
Earl Bennett,2005-10-01,5,Vanderbilt,,Middle Tennessee State,L,4,25,6.3,0,earl-bennett-1
Will Blackmon,2005-10-01,5,Boston College,,Ball State,W,1,-6,-6.0,0,will-blackmon-1
D'Juan Brown,2005-10-01,5,South Florida,@,Miami (FL),L,1,8,8.0,0,djuan-brown-1
Kyle Brown,2005-10-01,5,Michigan State,,Michigan,L,1,0,0.0,0,kyle-brown-2
Vernell Brown,2005-10-01,5,Florida,@,Alabama,L,2,28,14.0,0,vernell-brown-1
Michael Bumpus,2005-10-01,4,Washington State,@,Oregon State,L,3,29,9.7,0,michael-bumpus-1
Joe Burnett,2005-10-01,4,Central Florida,@,Louisiana,W,3,45,15.0,0,joe-burnett-1
Derrick Bush,2005-10-01,5,Kent State,@,Eastern Michigan,L,3,16,5.3,0,derrick-bush-1
Reggie Bush,2005-10-01,4,Southern California,@,Arizona State,W,3,13,4.3,0,reggie-bush-1
Kevin Challenger,2005-10-01,5,Boston College,,Ball State,W,1,14,14.0,0,kevin-challenger-1
Jackie Chambers,2005-10-01,5,South Florida,@,Miami (FL),L,2,4,2.0,0,jackie-chambers-1
Aaron Curry,2005-10-01,5,Wake Forest,,Clemson,W,1,13,13.0,0,aaron-curry-1
Elijah Daniel,2005-10-01,4,Louisville,,Florida Atlantic,W,1,9,9.0,0,elijah-daniel-1
Ashlan Davis,2005-10-01,5,Tulsa,,Houston,L,2,36,18.0,0,ashlan-davis-1
Chris Davis,2005-10-01,5,Duke,,Navy,L,1,8,8.0,0,chris-davis-1
Maurice Drew,2005-10-01,4,UCLA,,Washington,W,2,25,12.5,0,maurice-drew-1
Mike Espy,2005-10-01,4,Mississippi,@,Tennessee,L,1,8,8.0,0,mike-espy-1
Jasper Faulk,2005-10-01,3,Southern Mississippi,@,East Carolina,W,2,0,0.0,0,jasper-faulk-1
Jermaine Filer,2005-10-01,4,Marshall,,Southern Methodist,W,2,9,4.5,0,jermaine-filer-1
Casey Flair,2005-10-01,5,Nevada-Las Vegas,@,Wyoming,L,2,11,5.5,0,casey-flair-1
Freddie Franklin,2005-10-01,3,Louisiana Tech,,New Mexico State,W,3,11,3.7,0,freddie-franklin-1
Michael Franklin,2005-10-01,5,San Diego State,,Brigham Young,W,2,1,0.5,0,michael-franklin-1
Gabriel Fulbright,2005-10-01,5,New Mexico,@,Texas Christian,L,3,8,2.7,0,gabriel-fulbright-1
Charles Gordon,2005-10-01,4,Kansas,@,Texas Tech,L,2,26,13.0,0,charles-gordon-1
Nick Graham,2005-10-01,5,Tulsa,,Houston,L,1,22,22.0,0,nick-graham-1
Skyler Green,2005-10-01,3,Louisiana State,@,Mississippi State,W,5,78,15.6,0,skyler-green-1
Cortney Grixby,2005-10-01,4,Nebraska,,Iowa State,W,3,35,11.7,0,cortney-grixby-1
Troy Grosfield,2005-10-01,4,Indiana,@,Wisconsin,L,2,34,17.0,0,troy-grosfield-1
Leon Hall,2005-10-01,5,Michigan,@,Michigan State,W,2,25,12.5,0,leon-hall-1
E.B. Halsey,2005-10-01,5,Illinois,@,Iowa,L,2,10,5.0,0,eb-halsey-1
Devin Hester,2005-10-01,4,Miami (FL),,South Florida,W,1,28,28.0,0,devin-hester-1
Johnnie Lee Higgins Jr.,2005-10-01,4,Texas-El Paso,@,Memphis,L,6,27,4.5,0,johnnie-lee-higgins-jr-1
B.J. Hill,2005-10-01,4,Ball State,@,Boston College,L,1,11,11.0,0,bj-hill-2
Ed Hinkel,2005-10-01,5,Iowa,,Illinois,W,2,26,13.0,0,ed-hinkel-1
Domenik Hixon,2005-10-01,4,Akron,,Central Michigan,L,3,6,2.0,0,domenik-hixon-1
Jesse Imes,2005-10-01,4,Buffalo,@,Western Michigan,L,3,34,11.3,0,jesse-imes-1
