Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Jameel Sewell,2006-09-21,4,Virginia,@,Georgia Tech,L,15,31,48.4,115,1,2,77.3,jameel-sewell-1
Mike Kafka,2006-09-22,4,Northwestern,@,Nevada,L,9,21,42.9,122,0,3,63.1,mike-kafka-1
Jeff Rowe,2006-09-22,4,Nevada,,Northwestern,W,17,22,77.3,197,2,1,173.4,jeff-rowe-1
Caleb Spencer,2006-09-22,4,Nevada,,Northwestern,W,0,1,0.0,0,0,0,0.0,caleb-spencer-1
Mackenzi Adams,2006-09-23,4,Vanderbilt,,Tennessee State,W,3,4,75.0,21,0,0,119.1,mackenzi-adams-1
Seth Adams,2006-09-23,4,Mississippi,,Wake Forest,L,8,11,72.7,84,0,0,136.9,seth-adams-1
Erik Ainge,2006-09-23,4,Tennessee,,Marshall,W,18,27,66.7,258,1,1,151.7,erik-ainge-1
Joel Armstrong,2006-09-23,4,Rice,@,Florida State,L,9,24,37.5,128,1,1,87.7,joel-armstrong-1
Adam Austin,2006-09-23,4,Arizona,,Southern California,L,0,2,0.0,0,0,0,0.0,adam-austin-1
Jerry Babb,2006-09-23,3,Louisiana,,North Carolina A&T,W,5,10,50.0,78,1,0,148.5,jerry-babb-1
Gary Banks,2006-09-23,4,Troy,@,Nebraska,L,1,1,100.0,-8,0,0,32.8,gary-banks-1
Adam Barmann,2006-09-23,4,Kansas,,South Florida,W,25,35,71.4,273,0,0,136.9,adam-barmann-1
Freddie Barnes,2006-09-23,4,Bowling Green State,,Kent State,L,7,17,41.2,61,0,2,47.8,freddie-barnes-1
Jason Beck,2006-09-23,4,Brigham Young,,Utah State,W,20,28,71.4,305,1,1,167.6,jason-beck-1
Shawn Bell,2006-09-23,4,Baylor,,Army,L,26,35,74.3,241,1,0,141.6,shawn-bell-1
Bryan Black,2006-09-23,4,Utah State,@,Brigham Young,L,3,4,75.0,32,0,0,142.2,bryan-black-1
John David Booty,2006-09-23,3,Southern California,@,Arizona,W,24,39,61.5,179,1,1,103.4,john-david-booty-1
Brad Bower,2006-09-23,4,Ohio,@,Missouri,L,4,10,40.0,35,0,1,49.4,brad-bower-1
Mike Brandtner,2006-09-23,4,Iowa State,@,Texas,L,1,1,100.0,28,0,0,335.2,mike-brandtner-1
Ty Branyon,2006-09-23,4,Texas A&M,,Louisiana Tech,W,2,5,40.0,18,0,0,70.2,ty-branyon-1
Tim Brasic,2006-09-23,4,Illinois,,Iowa,L,3,7,42.9,33,0,1,53.9,tim-brasic-1
Colt Brennan,2006-09-23,3,Hawaii,@,Boise State,L,25,36,69.4,388,5,1,200.3,colt-brennan-1
Alex Brink,2006-09-23,4,Washington State,@,Stanford,W,21,33,63.6,228,2,0,141.7,alex-brink-1
Duane Brooks,2006-09-23,4,Central Michigan,@,Eastern Michigan,W,3,6,50.0,23,0,0,82.2,duane-brooks-1
Brian Brunner,2006-09-23,4,Central Michigan,@,Eastern Michigan,W,20,29,69.0,214,1,0,142.3,brian-brunner-1
Sean Canfield,2006-09-23,3,Oregon State,,Idaho,W,4,4,100.0,37,0,0,177.7,sean-canfield-1
Hunter Cantwell,2006-09-23,4,Louisville,@,Kansas State,W,18,26,69.2,173,1,1,130.1,hunter-cantwell-1
Shaun Carney,2006-09-23,2,Air Force,@,Wyoming,W,3,7,42.9,40,1,0,138.0,shaun-carney-1
Rudy Carpenter,2006-09-23,4,Arizona State,@,California,L,16,36,44.4,177,2,4,81.9,rudy-carpenter-1
Zac Champion,2006-09-23,3,Louisiana Tech,@,Texas A&M,L,13,31,41.9,229,1,0,114.6,zac-champion-1
Vaughn Charlton,2006-09-23,4,Temple,@,Western Michigan,L,4,8,50.0,46,0,1,73.3,vaughn-charlton-1
Caleb Clark,2006-09-23,4,Western Michigan,,Temple,W,0,1,0.0,0,0,0,0.0,caleb-clark-1
Sean Clayton,2006-09-23,4,Florida Atlantic,@,South Carolina,L,5,17,29.4,66,1,0,81.4,sean-clayton-1
Omarr Conner,2006-09-23,4,Mississippi State,@,Alabama-Birmingham,W,14,23,60.9,115,0,0,102.9,omarr-conner-1
Quan Cosby,2006-09-23,4,Texas,,Iowa State,W,1,1,100.0,34,0,0,385.6,quan-cosby-1
Brandon Cox,2006-09-23,4,Auburn,,Buffalo,W,6,10,60.0,134,0,1,152.6,brandon-cox-1
Joe Cox,2006-09-23,4,Georgia,,Colorado,W,10,13,76.9,154,2,0,227.2,joe-cox-1
Joe Craddock,2006-09-23,4,Middle Tennessee State,@,Oklahoma,L,3,11,27.3,33,0,1,34.3,joe-craddock-1
Kevin Craft,2006-09-23,3,San Diego State,,Utah,L,0,1,0.0,0,0,1,-200.0,kevin-craft-1
Ryan Cubit,2006-09-23,4,Western Michigan,,Temple,W,15,24,62.5,143,2,0,140.1,ryan-cubit-1
Bryan Cupito,2006-09-23,4,Minnesota,@,Purdue,L,20,34,58.8,205,2,1,123.0,bryan-cupito-1
Joe Dailey,2006-09-23,4,North Carolina,@,Clemson,L,0,1,0.0,0,0,0,0.0,joe-dailey-1
Chase Daniel,2006-09-23,4,Missouri,,Ohio,W,18,34,52.9,258,2,1,130.2,chase-daniel-1
Nate Davis,2006-09-23,4,Ball State,,North Dakota State,L,5,11,45.5,123,1,0,169.4,nate-davis-1
Eric Decker,2006-09-23,4,Minnesota,@,Purdue,L,1,1,100.0,22,0,0,284.8,eric-decker-1
Adam Dimichele,2006-09-23,4,Temple,@,Western Michigan,L,8,18,44.4,94,0,2,66.1,adam-dimichele-1
Jacob Doss,2006-09-23,4,Wyoming,,Air Force,L,13,21,61.9,169,2,0,160.9,jacob-doss-1
Julian Edelman,2006-09-23,4,Kent State,@,Bowling Green State,W,14,22,63.6,141,1,0,132.5,julian-edelman-1
Trent Edwards,2006-09-23,4,Stanford,,Washington State,L,14,23,60.9,159,1,1,124.6,trent-edwards-1
Scott Elliott,2006-09-23,3,Tulane,@,Louisiana State,L,4,13,30.8,48,0,1,46.4,scott-elliott-1
Daniel Evans,2006-09-23,4,North Carolina State,,Boston College,W,15,31,48.4,179,1,1,101.1,daniel-evans-1
Austen Everson,2006-09-23,4,Ohio,@,Missouri,L,13,23,56.5,110,1,0,111.0,austen-everson-1
Blake Field,2006-09-23,4,Auburn,,Buffalo,W,4,4,100.0,19,0,0,139.9,blake-field-1
Austin Flynn,2006-09-23,4,Iowa State,@,Texas,L,0,1,0.0,0,0,0,0.0,austin-flynn-1
Matt Flynn,2006-09-23,4,Louisiana State,,Tulane,W,1,3,33.3,3,0,0,41.7,matt-flynn-1
Julian Foster,2006-09-23,4,Troy,@,Nebraska,L,2,2,100.0,12,0,0,150.4,julian-foster-1
Josh Freeman,2006-09-23,4,Kansas State,,Louisville,L,3,10,30.0,18,0,0,45.1,josh-freeman-1
Dontayo Gage,2006-09-23,4,Eastern Michigan,,Central Michigan,L,2,5,40.0,28,0,0,87.0,dontayo-gage-1
Joe Ganz,2006-09-23,4,Nebraska,,Troy,W,2,6,33.3,13,1,0,106.5,joe-ganz-1
Luke Getsy,2006-09-23,4,Akron,,North Texas,W,14,20,70.0,173,3,0,192.2,luke-getsy-1
Sean Glennon,2006-09-23,4,Virginia Tech,,Cincinnati,W,11,23,47.8,188,1,1,122.1,sean-glennon-1
Tommy Grady,2006-09-23,4,Utah,@,San Diego State,W,1,2,50.0,10,0,1,-8.0,tommy-grady-1
Matt Grothe,2006-09-23,4,South Florida,@,Kansas,L,17,32,53.1,196,0,2,92.1,matt-grothe-1
Dustin Grutza,2006-09-23,4,Cincinnati,@,Virginia Tech,L,14,20,70.0,159,0,2,116.8,dustin-grutza-1
Joey Halzle,2006-09-23,4,Oklahoma,,Middle Tennessee State,W,1,2,50.0,15,0,0,113.0,joey-halzle-1
Brian Hampton,2006-09-23,4,Navy,,Tulsa,L,6,11,54.5,73,1,1,122.1,brian-hampton-1
Cullen Harper,2006-09-23,4,Clemson,,North Carolina,W,5,7,71.4,46,0,0,126.6,cullen-harper-1
Graham Harrell,2006-09-23,4,Texas Tech,,Southeastern Louisiana,W,20,29,69.0,245,4,0,185.4,graham-harrell-1
Omar Haugabook,2006-09-23,4,Troy,@,Nebraska,L,12,21,57.1,88,0,1,82.8,omar-haugabook-1
Chad Henne,2006-09-23,4,Michigan,,Wisconsin,W,18,25,72.0,211,2,3,145.3,chad-henne-1
D.J. Hernandez,2006-09-23,3,Connecticut,@,Indiana,W,5,13,38.5,27,0,2,25.1,dj-hernandez-1
Travis Hewitt,2006-09-23,3,Arkansas State,@,Southern Methodist,L,7,14,50.0,83,0,1,85.5,travis-hewitt-1
Sam Hollenbach,2006-09-23,4,Maryland,,Florida International,W,17,30,56.7,158,2,1,116.2,sam-hollenbach-1
Phil Horvath,2006-09-23,4,Northern Illinois,,Indiana State,W,10,12,83.3,91,0,0,147.0,phil-horvath-1
John Hundley,2006-09-23,3,Louisiana,,North Carolina A&T,W,0,1,0.0,0,0,0,0.0,john-hundley-1
Sam Hunt,2006-09-23,4,Alabama-Birmingham,,Mississippi State,L,3,6,50.0,17,0,0,73.8,sam-hunt-1
Leon Jackson III,2006-09-23,4,Utah State,@,Brigham Young,L,14,24,58.3,90,0,1,81.5,leon-jackson-iii-1
Bernard Jackson,2006-09-23,4,Colorado,@,Georgia,L,14,26,53.8,140,0,1,91.4,bernard-jackson-1
James Jones,2006-09-23,3,San Jose State,,Cal Poly,W,0,1,0.0,0,0,0,0.0,james-jones-3
Rob Kass,2006-09-23,4,East Carolina,,West Virginia,L,2,7,28.6,29,0,1,34.8,rob-kass-1
Mike Kokal,2006-09-23,4,Miami (OH),@,Syracuse,L,17,28,60.7,171,1,0,123.8,mike-kokal-1
Kevin Kolb,2006-09-23,4,Houston,,Oklahoma State,W,21,28,75.0,313,4,0,216.0,kevin-kolb-1
Chris Leak,2006-09-23,4,Florida,,Kentucky,W,15,26,57.7,267,2,1,161.6,chris-leak-1
Xavier Lee,2006-09-23,4,Florida State,,Rice,W,5,11,45.5,111,1,0,160.2,xavier-lee-1
Dan Lefevour,2006-09-23,4,Central Michigan,@,Eastern Michigan,W,4,7,57.1,39,0,1,75.4,dan-lefevour-1
Corey Leonard,2006-09-23,3,Arkansas State,@,Southern Methodist,L,6,14,42.9,110,1,0,132.4,corey-leonard-1
Kellen Lewis,2006-09-23,4,Indiana,,Connecticut,L,6,13,46.2,64,0,2,56.7,kellen-lewis-1
Nate Longshore,2006-09-23,4,California,,Arizona State,W,18,26,69.2,270,4,1,199.5,nate-longshore-1
Jabu Lovelace,2006-09-23,4,Rutgers,,Howard,W,1,1,100.0,9,0,0,175.6,jabu-lovelace-1
Joey Lynch,2006-09-23,4,Ball State,,North Dakota State,L,13,21,61.9,262,1,0,182.4,joey-lynch-1
Clint Marks,2006-09-23,4,Middle Tennessee State,@,Oklahoma,L,3,9,33.3,40,0,1,48.4,clint-marks-1
Colt McCoy,2006-09-23,4,Texas,,Iowa State,W,18,23,78.3,212,2,1,175.7,colt-mccoy-1
Stephen McGee,2006-09-23,4,Texas A&M,,Louisiana Tech,W,19,28,67.9,318,3,0,198.6,stephen-mcgee-1
Daniel Meager,2006-09-23,4,North Texas,@,Akron,L,2,7,28.6,-5,0,0,22.6,daniel-meager-1
Dylan Meier,2006-09-23,4,Kansas State,,Louisville,L,14,33,42.4,121,0,1,67.2,dylan-meier-1
Bret Meyer,2006-09-23,4,Iowa State,@,Texas,L,24,43,55.8,274,2,2,115.4,bret-meyer-1
Kurt Milne,2006-09-23,3,Hawaii,@,Boise State,L,0,1,0.0,0,0,0,0.0,kurt-milne-1
Blake Mitchell,2006-09-23,4,South Carolina,,Florida Atlantic,W,5,11,45.5,75,0,0,102.7,blake-mitchell-1
Matt Moore,2006-09-23,3,Oregon State,,Idaho,W,16,31,51.6,169,1,1,101.6,matt-moore-1
Anthony Morelli,2006-09-23,4,Penn State,@,Ohio State,L,16,25,64.0,106,0,3,75.6,anthony-morelli-1
Bernard Morris,2006-09-23,4,Marshall,@,Tennessee,L,8,14,57.1,110,0,1,108.9,bernard-morris-1
Darren Mougey,2006-09-23,3,San Diego State,,Utah,L,9,19,47.4,83,1,4,59.3,darren-mougey-1
Mitch Mustain,2006-09-23,4,Arkansas,,Alabama,W,7,22,31.8,97,1,3,56.6,mitch-mustain-1
Chris Nelson,2006-09-23,4,New Mexico,,Texas-El Paso,W,9,16,56.3,62,2,1,117.6,chris-nelson-1
Jordy Nelson,2006-09-23,4,Kansas State,,Louisville,L,0,1,0.0,0,0,0,0.0,jordy-nelson-1
Syvelle Newton,2006-09-23,4,South Carolina,,Florida Atlantic,W,13,20,65.0,216,5,0,238.2,syvelle-newton-1
Dan Nicholson,2006-09-23,4,Northern Illinois,,Indiana State,W,2,4,50.0,15,0,0,81.5,dan-nicholson-1
Chris Nickson,2006-09-23,4,Vanderbilt,,Tennessee State,W,9,13,69.2,108,2,1,174.4,chris-nickson-1
Brian Nooy,2006-09-23,4,Idaho,@,Oregon State,L,4,6,66.7,88,0,1,156.5,brian-nooy-1
Ben Olson,2006-09-23,3,UCLA,@,Washington,L,18,31,58.1,135,0,2,81.7,ben-olson-1
Aaron Opelt,2006-09-23,4,Toledo,,McNeese State,W,6,12,50.0,65,0,0,95.5,aaron-opelt-1
T.C. Ostrander,2006-09-23,4,Stanford,,Washington State,L,1,2,50.0,8,0,0,83.6,tc-ostrander-1
Josh Padrick,2006-09-23,4,Florida International,@,Maryland,L,15,32,46.9,221,1,1,109.0,josh-padrick-1
Curtis Painter,2006-09-23,4,Purdue,,Minnesota,W,18,27,66.7,243,2,0,166.7,curtis-painter-1
Tyler Palko,2006-09-23,4,Pittsburgh,,Citadel,W,15,17,88.2,313,4,0,320.5,tyler-palko-1
Jordan Palmer,2006-09-23,3,Texas-El Paso,@,New Mexico,L,26,36,72.2,211,1,0,130.6,jordan-palmer-1
Tony Paoli,2006-09-23,4,Buffalo,@,Auburn,L,0,3,0.0,0,0,0,0.0,tony-paoli-1
Perry Patterson,2006-09-23,4,Syracuse,,Miami (OH),W,14,20,70.0,163,2,0,171.5,perry-patterson-1
Thomas Peregrin,2006-09-23,4,Western Michigan,,Temple,W,0,1,0.0,0,0,0,0.0,thomas-peregrin-1
Ryan Perrilloux,2006-09-23,4,Louisiana State,,Tulane,W,0,2,0.0,0,0,0,0.0,ryan-perrilloux-1
David Pevoto,2006-09-23,4,Army,@,Baylor,W,15,22,68.2,138,1,0,135.9,david-pevoto-1
James Pinkney,2006-09-23,4,East Carolina,,West Virginia,L,20,40,50.0,247,1,1,105.1,james-pinkney-1
Donovan Porterie,2006-09-23,4,New Mexico,,Texas-El Paso,W,2,3,66.7,34,0,0,161.9,donovan-porterie-1
Blake Powers,2006-09-23,4,Indiana,,Connecticut,L,14,30,46.7,128,0,1,75.8,blake-powers-1
Will Proctor,2006-09-23,4,Clemson,,North Carolina,W,9,14,64.3,134,0,1,130.4,will-proctor-1
Brady Quinn,2006-09-23,4,Notre Dame,@,Michigan State,W,20,36,55.6,319,5,1,170.3,brady-quinn-1
Brett Ratliff,2006-09-23,4,Utah,@,San Diego State,W,12,26,46.2,157,1,0,109.6,brett-ratliff-1
Daniel Raudabaugh,2006-09-23,4,Miami (OH),@,Syracuse,L,8,11,72.7,70,1,1,138.0,daniel-raudabaugh-1
Bobby Reid,2006-09-23,4,Oklahoma State,@,Houston,L,13,22,59.1,281,3,0,211.4,bobby-reid-1
Lester Ricard,2006-09-23,3,Tulane,@,Louisiana State,L,6,15,40.0,44,0,0,64.6,lester-ricard-1
Ryan Rowland,2006-09-23,4,Texas Tech,,Southeastern Louisiana,W,1,3,33.3,7,0,0,52.9,ryan-rowland-1
JaMarcus Russell,2006-09-23,4,Louisiana State,,Tulane,W,17,23,73.9,198,2,0,174.9,jamarcus-russell-1
Matt Ryan,2006-09-23,4,Boston College,@,North Carolina State,L,13,25,52.0,149,1,1,107.3,matt-ryan-1
Lorne Sam,2006-09-23,3,Texas-El Paso,@,New Mexico,L,0,1,0.0,0,0,0,0.0,lorne-sam-1
Anthony Scelfo,2006-09-23,3,Tulane,@,Louisiana State,L,2,4,50.0,27,0,1,56.7,anthony-scelfo-1
Brent Schaeffer,2006-09-23,4,Mississippi,,Wake Forest,L,13,28,46.4,127,0,1,77.4,brent-schaeffer-1
Andy Schmitt,2006-09-23,4,Eastern Michigan,,Central Michigan,L,20,27,74.1,129,1,0,126.4,andy-schmitt-1
Cameron Sexton,2006-09-23,4,North Carolina,@,Clemson,L,7,22,31.8,96,0,1,59.4,cameron-sexton-1
Tyler Sheehan,2006-09-23,4,Bowling Green State,,Kent State,L,8,14,57.1,64,0,1,81.3,tyler-sheehan-1
John Thomas Shepherd,2006-09-23,4,Rice,@,Florida State,L,0,3,0.0,0,0,0,0.0,john-thomas-shepherd-1
Riley Skinner,2006-09-23,4,Wake Forest,@,Mississippi,W,4,5,80.0,43,0,0,152.2,riley-skinner-1
Corey Slater,2006-09-23,4,Southern Methodist,,Arkansas State,W,1,3,33.3,5,0,0,47.3,corey-slater-1
Zack Sledge,2006-09-23,4,Southern Methodist,,Arkansas State,W,1,1,100.0,75,1,0,1060.0,zack-sledge-1
Paul Smith,2006-09-23,4,Tulsa,@,Navy,W,24,36,66.7,285,3,0,160.7,paul-smith-2
Rusty Smith,2006-09-23,4,Florida Atlantic,@,South Carolina,L,3,8,37.5,39,0,1,53.5,rusty-smith-1
Troy Smith,2006-09-23,4,Ohio State,,Penn State,W,12,22,54.5,115,1,2,95.3,troy-smith-1
Matthew Stafford,2006-09-23,4,Georgia,,Colorado,W,8,16,50.0,76,0,0,89.9,matthew-stafford-1
Isaiah Stanback,2006-09-23,4,Washington,,UCLA,W,18,29,62.1,200,3,1,147.2,isaiah-stanback-1
Drew Stanton,2006-09-23,4,Michigan State,,Notre Dame,L,10,22,45.5,114,2,2,100.8,drew-stanton-1
John Stocco,2006-09-23,4,Wisconsin,@,Michigan,L,22,42,52.4,236,1,0,107.4,john-stocco-1
Darrell Strong,2006-09-23,4,Pittsburgh,,Citadel,W,1,1,100.0,30,1,0,682.0,darrell-strong-1
Bill Stull,2006-09-23,4,Pittsburgh,,Citadel,W,2,4,50.0,18,0,0,87.8,bill-stull-1
Brandon Summers,2006-09-23,4,Toledo,,McNeese State,W,11,17,64.7,121,1,0,143.9,brandon-summers-1
Adam Tafralis,2006-09-23,3,San Jose State,,Cal Poly,W,20,31,64.5,152,0,1,99.3,adam-tafralis-1
Drew Tate,2006-09-23,4,Iowa,@,Illinois,W,17,27,63.0,190,1,1,126.9,drew-tate-1
Zac Taylor,2006-09-23,4,Nebraska,,Troy,W,14,17,82.4,268,1,1,222.4,zac-taylor-1
Tim Tebow,2006-09-23,4,Florida,,Kentucky,W,1,2,50.0,12,0,0,100.4,tim-tebow-1
Mike Teel,2006-09-23,4,Rutgers,,Howard,W,9,16,56.3,133,1,1,134.2,mike-teel-1
Cade Thompson,2006-09-23,4,South Carolina,,Florida Atlantic,W,1,3,33.3,1,0,0,36.1,cade-thompson-1
Paul Thompson,2006-09-23,4,Oklahoma,,Middle Tennessee State,W,13,18,72.2,257,3,0,247.2,paul-thompson-1
Chris Todd,2006-09-23,4,Texas Tech,,Southeastern Louisiana,W,10,12,83.3,151,1,0,216.5,chris-todd-1
Matt Trannon,2006-09-23,4,Michigan State,,Notre Dame,L,1,1,100.0,26,1,0,648.4,matt-trannon-1
Willie Tuitama,2006-09-23,4,Arizona,,Southern California,L,14,23,60.9,170,0,1,114.3,willie-tuitama-1
Drew Weatherford,2006-09-23,4,Florida State,,Rice,W,8,12,66.7,102,1,0,165.6,drew-weatherford-1
Pat White,2006-09-23,4,West Virginia,@,East Carolina,W,17,24,70.8,216,2,3,148.9,pat-white-1
Steven Wichman,2006-09-23,4,Idaho,@,Oregon State,L,4,17,23.5,40,0,3,8.0,steven-wichman-1
Chris Williams,2006-09-23,4,Alabama-Birmingham,,Mississippi State,L,9,20,45.0,99,0,2,66.6,chris-williams-6
Juice Williams,2006-09-23,4,Illinois,,Iowa,L,9,32,28.1,161,1,3,62.0,juice-williams-1
Justin Willis,2006-09-23,4,Southern Methodist,,Arkansas State,W,15,24,62.5,151,4,1,162.0,justin-willis-1
Drew Willy,2006-09-23,4,Buffalo,@,Auburn,L,12,21,57.1,111,1,0,117.3,drew-willy-1
Cedric Wilson,2006-09-23,4,Kansas State,,Louisville,L,0,1,0.0,0,0,1,-200.0,cedric-wilson-1
John Parker Wilson,2006-09-23,4,Alabama,@,Arkansas,L,16,20,80.0,243,3,0,231.6,john-parker-wilson-1
Woody Wilson,2006-09-23,4,North Texas,@,Akron,L,15,29,51.7,117,1,2,83.2,woody-wilson-1
Andre Woodson,2006-09-23,4,Kentucky,@,Florida,L,26,37,70.3,210,1,0,126.9,andre-woodson-1
Jared Zabransky,2006-09-23,4,Boise State,,Hawaii,W,17,29,58.6,273,3,1,164.9,jared-zabransky-1
Steven Moffett,2006-09-26,4,Central Florida,,Southern Mississippi,L,18,31,58.1,191,1,1,114.0,steven-moffett-1
Jeremy Young,2006-09-26,4,Southern Mississippi,@,Central Florida,W,15,31,48.4,184,1,0,108.9,jeremy-young-1
Jeff Ballard,2006-09-28,4,Texas Christian,,Brigham Young,L,26,49,53.1,296,1,1,106.5,jeff-ballard-1
John Beck,2006-09-28,5,Brigham Young,@,Texas Christian,W,23,37,62.2,321,3,0,161.8,john-beck-1
Brandon Cox,2006-09-28,5,Auburn,@,South Carolina,W,13,19,68.4,180,1,0,165.4,brandon-cox-1
Syvelle Newton,2006-09-28,5,South Carolina,,Auburn,L,21,35,60.0,240,2,1,130.7,syvelle-newton-1
S.J. Green,2006-09-29,5,South Florida,,Rutgers,L,1,1,100.0,14,0,0,217.6,sj-green-1
Matt Grothe,2006-09-29,5,South Florida,,Rutgers,L,16,25,64.0,241,1,2,142.2,matt-grothe-1
Mike Teel,2006-09-29,5,Rutgers,@,South Florida,W,11,20,55.0,100,0,1,87.0,mike-teel-1
Erik Ainge,2006-09-30,5,Tennessee,@,Memphis,W,23,27,85.2,324,4,0,234.9,erik-ainge-1
Joel Armstrong,2006-09-30,5,Rice,@,Army,W,1,1,100.0,30,0,0,352.0,joel-armstrong-1
Jerry Babb,2006-09-30,4,Louisiana,,Eastern Michigan,W,17,21,81.0,202,2,0,193.2,jerry-babb-1
Reggie Ball,2006-09-30,5,Georgia Tech,@,Virginia Tech,W,9,16,56.3,176,2,2,164.9,reggie-ball-1
Adam Barmann,2006-09-30,5,Kansas,@,Nebraska,L,27,54,50.0,405,2,3,114.1,adam-barmann-1
Chris Beckman,2006-09-30,4,Tulane,,Southern Methodist,L,0,1,0.0,0,0,0,0.0,chris-beckman-1
Shawn Bell,2006-09-30,5,Baylor,,Kansas State,W,25,46,54.3,282,2,1,115.8,shawn-bell-1
Matt Bonislawski,2006-09-30,4,Connecticut,,Navy,L,15,37,40.5,176,2,0,98.3,matt-bonislawski-1
Carl Bonnell,2006-09-30,5,Washington,@,Arizona,W,0,1,0.0,0,0,0,0.0,carl-bonnell-1
John David Booty,2006-09-30,4,Southern California,@,Washington State,W,23,32,71.9,269,3,1,167.2,john-david-booty-1
Tom Brandstater,2006-09-30,4,Fresno State,,Colorado State,L,19,42,45.2,205,1,3,79.8,tom-brandstater-1
Colt Brennan,2006-09-30,4,Hawaii,,Eastern Illinois,W,30,41,73.2,409,5,1,192.3,colt-brennan-1
Andrew Brewer,2006-09-30,5,Northwestern,@,Penn State,L,14,30,46.7,157,0,1,84.0,andrew-brewer-1
Alex Brink,2006-09-30,5,Washington State,,Southern California,L,26,46,56.5,287,2,1,118.9,alex-brink-1
Brian Brunner,2006-09-30,5,Central Michigan,@,Kentucky,L,4,8,50.0,51,0,0,103.6,brian-brunner-1
Emmanuel Byers,2006-09-30,5,Virginia,@,Duke,W,1,1,100.0,21,1,0,606.4,emmanuel-byers-1
Sean Canfield,2006-09-30,4,Oregon State,,California,L,5,7,71.4,57,0,0,139.8,sean-canfield-1
Shaun Carney,2006-09-30,3,Air Force,,New Mexico,W,3,5,60.0,19,0,0,91.9,shaun-carney-1
Rudy Carpenter,2006-09-30,5,Arizona State,,Oregon,L,6,19,31.6,33,0,1,35.6,rudy-carpenter-1
Zac Champion,2006-09-30,4,Louisiana Tech,@,Clemson,L,20,35,57.1,194,0,3,86.6,zac-champion-1
Daryll Clark,2006-09-30,5,Penn State,,Northwestern,W,1,2,50.0,7,0,0,79.4,daryll-clark-1
Sean Clayton,2006-09-30,5,Florida Atlantic,@,Louisiana-Monroe,W,12,18,66.7,164,1,0,161.5,sean-clayton-1
Chase Clement,2006-09-30,5,Rice,@,Army,W,29,39,74.4,299,5,0,181.1,chase-clement-2
Brandon Coleman,2006-09-30,5,Missouri,,Colorado,W,0,1,0.0,0,0,0,0.0,brandon-coleman-1
Omarr Conner,2006-09-30,5,Mississippi State,@,Louisiana State,L,15,28,53.6,212,1,0,129.0,omarr-conner-1
Patrick Cowan,2006-09-30,4,UCLA,,Stanford,W,1,1,100.0,4,0,0,133.6,patrick-cowan-1
Joe Cox,2006-09-30,5,Georgia,@,Mississippi,W,4,10,40.0,24,0,0,60.2,joe-cox-1
Kevin Craft,2006-09-30,4,San Diego State,@,San Jose State,L,3,7,42.9,7,0,1,22.7,kevin-craft-1
Chris Crane,2006-09-30,5,Boston College,,Maine,W,3,3,100.0,10,0,0,128.0,chris-crane-1
Jonathan Crompton,2006-09-30,5,Tennessee,@,Memphis,W,2,2,100.0,37,0,0,255.4,jonathan-crompton-1
Bryan Cupito,2006-09-30,5,Minnesota,,Michigan,L,17,34,50.0,215,2,0,122.5,bryan-cupito-1
Chase Daniel,2006-09-30,5,Missouri,,Colorado,W,23,35,65.7,253,4,2,152.7,chase-daniel-1
Nate Davis,2006-09-30,5,Ball State,,Northern Illinois,L,27,38,71.1,298,4,0,171.7,nate-davis-1
Adam Dimichele,2006-09-30,5,Temple,@,Vanderbilt,L,11,16,68.8,148,1,2,142.1,adam-dimichele-1
Dennis Dixon,2006-09-30,4,Oregon,@,Arizona State,W,19,30,63.3,215,3,0,156.5,dennis-dixon-1
Tyler Donovan,2006-09-30,5,Wisconsin,@,Indiana,W,3,4,75.0,26,0,0,129.6,tyler-donovan-1
Jacob Doss,2006-09-30,5,Wyoming,@,Syracuse,L,14,22,63.6,125,1,1,117.3,jacob-doss-1
Julian Edelman,2006-09-30,5,Kent State,,Akron,W,17,21,81.0,305,2,0,234.4,julian-edelman-1
Myles Eden,2006-09-30,4,San Jose State,,San Diego State,W,1,1,100.0,1,0,0,108.4,myles-eden-1
Trent Edwards,2006-09-30,5,Stanford,@,UCLA,L,12,23,52.2,117,0,3,68.8,trent-edwards-1
Austen Everson,2006-09-30,5,Ohio,,Bowling Green State,L,19,32,59.4,165,0,2,90.2,austen-everson-1
Matt Flynn,2006-09-30,5,Louisiana State,,Mississippi State,W,1,3,33.3,8,0,1,-10.9,matt-flynn-1
Josh Freeman,2006-09-30,5,Kansas State,@,Baylor,L,11,33,33.3,196,0,3,65.0,josh-freeman-1
Inoke Funaki,2006-09-30,4,Hawaii,,Eastern Illinois,W,5,10,50.0,120,0,0,150.8,inoke-funaki-1
Luke Getsy,2006-09-30,5,Akron,@,Kent State,L,19,38,50.0,261,2,0,125.1,luke-getsy-1
Sean Glennon,2006-09-30,5,Virginia Tech,,Georgia Tech,L,27,53,50.9,339,1,0,110.9,sean-glennon-1
Tommy Grady,2006-09-30,5,Utah,,Boise State,L,3,6,50.0,21,0,1,46.1,tommy-grady-1
Dustin Grutza,2006-09-30,5,Cincinnati,,Miami (OH),W,5,11,45.5,43,1,1,90.1,dustin-grutza-1
Chad Hall,2006-09-30,3,Air Force,,New Mexico,W,0,1,0.0,0,0,1,-200.0,chad-hall-1
