Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
J.J. Autele,2010-09-11,2,San Diego State,@,New Mexico State,W,1,1,2,1.0,0.0,jj-autele-1
Chase Aven,2010-09-11,2,New Mexico,,Texas Tech,L,0,1,1,0.0,0.0,chase-aven-1
Akeem Ayers,2010-09-11,2,UCLA,,Stanford,L,4,3,7,0.5,0.0,akeem-ayers-1
Johnson Bademosi,2010-09-11,2,Stanford,@,UCLA,W,5,1,6,0.0,0.0,johnson-bademosi-1
Brett Baer,2010-09-11,2,Louisiana,,Arkansas State,W,2,0,2,0.0,0.0,brett-baer-1
Allen Bailey,2010-09-11,2,Miami (FL),@,Ohio State,L,2,4,6,1.5,0.0,allen-bailey-1
Alvin Bailey,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,1,0,1,0.0,0.0,alvin-bailey-1
C.J. Bailey,2010-09-11,2,Southern Mississippi,,Prairie View A&M,W,1,1,2,0.0,0.0,cj-bailey-1
Mychal Bailey,2010-09-11,2,Kentucky,,Western Kentucky,W,5,1,6,0.0,0.0,mychal-bailey-1
Brandon Bair,2010-09-11,2,Oregon,@,Tennessee,W,2,1,3,1.0,0.0,brandon-bair-1
Gabe Baker,2010-09-11,2,Rice,@,North Texas,W,1,0,1,0.0,0.0,gabe-baker-1
Ryan Baker,2010-09-11,2,Louisiana State,@,Vanderbilt,W,6,0,6,3.0,1.0,ryan-baker-2
Sean Baker,2010-09-11,2,Ball State,,Liberty,L,3,3,6,0.0,0.0,sean-baker-1
Marcus Ball,2010-09-11,2,Memphis,@,East Carolina,L,3,5,8,0.5,0.0,marcus-ball-2
Montee Ball,2010-09-11,2,Wisconsin,,San Jose State,W,1,0,1,0.0,0.0,montee-ball-1
Neiron Ball,2010-09-11,2,Florida,,South Florida,W,0,2,2,0.0,0.0,neiron-ball-1
Christian Ballard,2010-09-11,2,Iowa,,Iowa State,W,0,2,2,0.0,0.0,christian-ballard-1
Isaiah Ballard,2010-09-11,2,Toledo,@,Ohio,W,3,4,7,0.0,0.0,isaiah-ballard-1
Shannon Ballard,2010-09-11,2,Ohio,,Toledo,L,1,3,4,0.5,0.0,shannon-ballard-1
Daryle Ballew,2010-09-11,2,Illinois,,Southern Illinois,W,1,0,1,0.0,0.0,daryle-ballew-1
Joey Balthazor,2010-09-11,2,Minnesota,,South Dakota,L,0,1,1,0.0,0.0,joey-balthazor-1
Chris Banjo,2010-09-11,2,Southern Methodist,,Alabama-Birmingham,W,5,1,6,0.0,0.0,chris-banjo-1
Greg Banks,2010-09-11,2,Michigan,@,Notre Dame,W,1,1,2,0.0,0.0,greg-banks-1
Jerome Barbour,2010-09-11,2,Utah State,,Idaho State,W,0,1,1,0.0,0.0,jerome-barbour-1
Isiah Barfield,2010-09-11,2,Kansas,,Georgia Tech,W,4,0,4,0.0,0.0,isiah-barfield-1
Demetrius Barksdale,2010-09-11,2,San Diego State,@,New Mexico State,W,0,1,1,0.0,0.0,demetrius-barksdale-1
Archibald Barnes,2010-09-11,2,Vanderbilt,,Louisiana State,L,2,0,2,1.0,0.0,archibald-barnes-1
C.J. Barnett,2010-09-11,2,Ohio State,,Miami (FL),W,2,1,3,0.0,0.0,cj-barnett-1
Aundrey Barr,2010-09-11,2,Texas Tech,@,New Mexico,W,1,1,2,1.0,0.0,aundrey-barr-1
Sam Barrington,2010-09-11,2,South Florida,@,Florida,L,3,5,8,0.0,0.0,sam-barrington-1
Mark Barron,2010-09-11,2,Alabama,,Penn State,W,4,2,6,0.0,0.0,mark-barron-1
Marcus Bartels,2010-09-11,2,Florida Atlantic,@,Michigan State,L,3,7,10,0.0,0.0,marcus-bartels-1
Bass,2010-09-11,2,Texas A&M,,Louisiana Tech,W,1,1,2,0.0,0.0,bass-1
Hunter Bates,2010-09-11,2,Northwestern,,Illinois State,W,2,0,2,0.0,0.0,hunter-bates-1
Dominique Battle,2010-09-11,2,Cincinnati,,Indiana State,W,4,1,5,1.0,0.0,dominique-battle-1
Khiry Battle,2010-09-11,2,Memphis,@,East Carolina,L,0,3,3,0.0,0.0,khiry-battle-2
Cody Bauer,2010-09-11,2,Rice,@,North Texas,W,1,0,1,0.0,0.0,cody-bauer-1
Isaac Baugh,2010-09-11,2,Buffalo,@,Baylor,L,1,0,1,0.0,0.0,isaac-baugh-1
Alan Baxter,2010-09-11,2,Northern Illinois,,North Dakota,W,0,1,1,0.0,0.0,alan-baxter-1
Jeremy Beal,2010-09-11,2,Oklahoma,,Florida State,W,5,1,6,2.5,1.5,jeremy-beal-1
Ryan Beard,2010-09-11,2,Western Kentucky,@,Kentucky,L,7,0,7,0.0,0.0,ryan-beard-2
B.J. Beatty,2010-09-11,2,Colorado,@,California,L,1,1,2,1.5,0.5,bj-beatty-1
Jalal Beauchman,2010-09-11,2,San Jose State,@,Wisconsin,L,1,0,1,0.0,0.0,jalal-beauchman-1
Steve Beauharnais,2010-09-11,2,Rutgers,@,Florida International,W,6,2,8,1.0,1.0,steve-beauharnais-1
Doug Beaumont,2010-09-11,2,Louisville,,Eastern Kentucky,W,2,0,2,0.0,0.0,doug-beaumont-1
Myron Beck,2010-09-11,2,Washington State,,Montana State,W,5,5,10,0.0,0.0,myron-beck-1
Dwayne Beckford,2010-09-11,2,Purdue,,Western Illinois,W,2,0,2,0.0,0.0,dwayne-beckford-1
David Bedford,2010-09-11,2,South Florida,@,Florida,L,5,0,5,1.0,0.0,david-bedford-1
Kirk Belgrave,2010-09-11,2,Kent State,@,Boston College,L,2,1,3,0.0,0.0,kirk-belgrave-1
B.J. Bell,2010-09-11,2,Nevada-Las Vegas,@,Utah,L,2,2,4,0.0,0.0,bj-bell-1
Dorian Bell,2010-09-11,2,Ohio State,,Miami (FL),W,0,1,1,0.0,0.0,dorian-bell-1
Robert Bell,2010-09-11,2,Toledo,@,Ohio,W,2,0,2,0.0,0.0,robert-bell-1
Shaq Bell,2010-09-11,2,Colorado State,@,Nevada,L,10,0,10,0.0,0.0,shaq-bell-1
Adam Bellamy,2010-09-11,2,Ohio State,,Miami (FL),W,1,0,1,0.0,0.0,adam-bellamy-1
Travon Bellamy,2010-09-11,2,Illinois,,Southern Illinois,W,6,1,7,2.0,0.0,travon-bellamy-1
Aaron Bellazin,2010-09-11,2,North Texas,,Rice,L,1,0,1,0.0,0.0,aaron-bellazin-1
Alex Bellfy,2010-09-11,2,Eastern Michigan,@,Miami (OH),L,0,1,1,0.0,0.0,alex-bellfy-1
Julian Bellinger,2010-09-11,2,Toledo,@,Ohio,W,1,0,1,0.0,0.0,julian-bellinger-1
Jamie Bender,2010-09-11,2,Alabama-Birmingham,@,Southern Methodist,L,1,1,2,0.0,0.0,jamie-bender-1
Eric Benjamin,2010-09-11,2,Ohio,,Toledo,L,3,5,8,0.0,0.0,eric-benjamin-1
Kyron Benoit,2010-09-11,2,Louisiana,,Arkansas State,W,0,1,1,0.0,0.0,kyron-benoit-1
Bene Benwikere,2010-09-11,2,San Jose State,@,Wisconsin,L,5,3,8,0.0,0.0,bene-benwikere-1
Jake Bequette,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,1,2,3,1.5,1.0,jake-bequette-1
Max Bergen,2010-09-11,2,Stanford,@,UCLA,W,3,0,3,0.0,0.0,max-bergen-1
Nat Berhe,2010-09-11,2,San Diego State,@,New Mexico State,W,3,4,7,1.0,0.0,nat-berhe-1
Louis Berman,2010-09-11,2,Maryland,,Morgan State,W,0,1,1,0.0,0.0,louis-berman-1
Jordan Bernstein,2010-09-11,2,Iowa,,Iowa State,W,1,1,2,0.0,0.0,jordan-bernstein-1
Damien Berry,2010-09-11,2,Miami (FL),@,Ohio State,L,1,0,1,0.0,0.0,damien-berry-1
Jamail Berry,2010-09-11,2,Western Michigan,,Nicholls State,W,1,0,1,0.0,0.0,jamail-berry-1
Jamison Berryhill,2010-09-11,2,Texas,,Wyoming,W,1,0,1,0.0,0.0,jamison-berryhill-1
Byron Best,2010-09-11,2,Toledo,@,Ohio,W,1,2,3,0.0,0.0,byron-best-1
Scott Betros,2010-09-11,2,Wake Forest,,Duke,W,1,0,1,0.0,0.0,scott-betros-1
Josh Biezuns,2010-09-11,2,Wyoming,@,Texas,L,4,1,5,1.0,0.0,josh-biezuns-1
Steve Bigach,2010-09-11,2,Iowa,,Iowa State,W,0,1,1,0.0,0.0,steve-bigach-1
Brandon Bing,2010-09-11,2,Rutgers,@,Florida International,W,4,3,7,0.0,0.0,brandon-bing-1
Broderick Binns,2010-09-11,2,Iowa,,Iowa State,W,1,3,4,0.0,0.0,broderick-binns-1
Bront Bird,2010-09-11,2,Texas Tech,@,New Mexico,W,3,6,9,1.0,0.0,bront-bird-1
Greg Bird,2010-09-11,2,Utah,,Nevada-Las Vegas,W,0,1,1,0.0,0.0,greg-bird-1
Jaydan Bird,2010-09-11,2,Oklahoma,,Florida State,W,1,0,1,0.0,0.0,jaydan-bird-1
Brandan Bishop,2010-09-11,2,North Carolina State,@,Central Florida,W,6,0,6,0.0,0.0,brandan-bishop-1
Freddie Bishop,2010-09-11,2,Western Michigan,,Nicholls State,W,0,1,1,0.0,0.0,freddie-bishop-1
Ahmad Black,2010-09-11,2,Florida,,South Florida,W,4,4,8,0.0,0.0,ahmad-black-1
Conroy Black,2010-09-11,2,Utah,,Nevada-Las Vegas,W,1,0,1,0.0,0.0,conroy-black-1
Derek Blacknall,2010-09-11,2,East Carolina,,Memphis,W,1,1,2,0.0,0.0,derek-blacknall-1
Jeff Blake,2010-09-11,2,Arkansas State,@,Louisiana,L,2,0,2,0.0,0.0,jeff-blake-1
Cameron Blakes,2010-09-11,1,Louisiana-Monroe,@,Arkansas,L,1,6,7,0.0,0.0,cameron-blakes-1
Robert Blanton,2010-09-11,2,Notre Dame,,Michigan,L,2,2,4,1.0,0.0,robert-blanton-1
Jamie Blatnick,2010-09-11,2,Oklahoma State,,Troy,W,1,0,1,1.0,1.0,jamie-blatnick-1
Romie Blaylock,2010-09-11,2,Baylor,,Buffalo,W,1,1,2,0.5,0.0,romie-blaylock-1
Brian Blechen,2010-09-11,2,Utah,,Nevada-Las Vegas,W,4,3,7,0.0,0.0,brian-blechen-1
Blue,2010-09-11,2,Louisiana State,@,Vanderbilt,W,1,0,1,0.0,0.0,blue-1
Max Blue,2010-09-11,2,Navy,,Georgia Southern,W,4,2,6,0.0,0.0,max-blue-1
Roderic Blunt,2010-09-11,2,Middle Tennessee State,,Austin Peay,W,1,0,1,0.0,0.0,roderic-blunt-1
Ian Bobak,2010-09-11,2,Nevada-Las Vegas,@,Utah,L,0,2,2,0.0,0.0,ian-bobak-1
Justin Boddie,2010-09-11,2,Central Florida,,North Carolina State,L,4,1,5,0.0,0.0,justin-boddie-1
Omar Bolden,2010-09-11,2,Arizona State,,Northern Arizona,W,1,1,2,0.0,0.0,omar-bolden-1
Tavon Bolden,2010-09-11,2,Missouri,,McNeese State,W,1,0,1,0.0,0.0,tavon-bolden-1
Darnell Bolding,2010-09-11,2,Northern Illinois,,North Dakota,W,1,0,1,1.0,1.0,darnell-bolding-1
Dallas Bollema,2010-09-11,2,New Mexico,,Texas Tech,L,1,1,2,0.0,0.0,dallas-bollema-1
Maalik Bomar,2010-09-11,2,Cincinnati,,Indiana State,W,4,0,4,2.0,1.0,maalik-bomar-1
Bryan Bonilla,2010-09-11,1,New Mexico State,,San Diego State,L,0,3,3,0.0,0.0,bryan-bonilla-1
Matt Bosher,2010-09-11,2,Miami (FL),@,Ohio State,L,1,0,1,0.0,0.0,matt-bosher-1
Jonathan Bostic,2010-09-11,2,Florida,,South Florida,W,3,3,6,0.0,0.0,jonathan-bostic-1
Shane Bothel,2010-09-11,2,Navy,,Georgia Southern,W,2,5,7,1.0,1.0,shane-bothel-1
Brandon Boudreaux,2010-09-11,2,Troy,@,Oklahoma State,L,1,0,1,0.0,0.0,brandon-boudreaux-1
Bubba Boudreaux,2010-09-11,2,Nevada,,Colorado State,W,0,1,1,0.0,0.0,bubba-boudreaux-1
Deandre Boughton,2010-09-11,2,Nevada,,Colorado State,W,4,1,5,1.0,0.0,deandre-boughton-1
Alfred Bowen,2010-09-11,2,Utah State,,Idaho State,W,2,1,3,0.0,0.0,alfred-bowen-1
Winston Bowens,2010-09-11,2,Memphis,@,East Carolina,L,0,2,2,0.0,0.0,winston-bowens-1
Da'Quan Bowers,2010-09-11,2,Clemson,,Presbyterian,W,0,1,1,0.0,0.0,daquan-bowers-1
Anthony Bowman,2010-09-11,2,Kent State,@,Boston College,L,0,1,1,0.0,0.0,anthony-bowman-1
Bar'Ee Boyd,2010-09-11,2,Western Kentucky,@,Kentucky,L,2,0,2,0.0,0.0,baree-boyd-1
Chad Boyd,2010-09-11,2,Louisiana Tech,@,Texas A&M,L,1,4,5,0.0,0.0,chad-boyd-1
Tajh Boyd,2010-09-11,2,Clemson,,Presbyterian,W,0,1,1,0.0,0.0,tajh-boyd-1
Connor Boyett,2010-09-11,2,Alabama-Birmingham,@,Southern Methodist,L,3,1,4,0.0,0.0,connor-boyett-1
John Boyett,2010-09-11,2,Oregon,@,Tennessee,W,2,6,8,0.0,0.0,john-boyett-1
Brandon Boykin,2010-09-11,2,Georgia,@,South Carolina,L,2,5,7,0.0,0.0,brandon-boykin-1
Jarrett Boykin,2010-09-11,2,Virginia Tech,,James Madison,L,1,0,1,0.0,0.0,jarrett-boykin-1
Kerry Boykins,2010-09-11,2,Maryland,,Morgan State,W,0,4,4,0.0,0.0,kerry-boykins-1
Desmond Bozeman,2010-09-11,2,Western Michigan,,Nicholls State,W,1,0,1,0.0,0.0,desmond-bozeman-1
Nigel Bradham,2010-09-11,2,Florida State,@,Oklahoma,L,3,5,8,0.0,0.0,nigel-bradham-1
Brandon Bradley,2010-09-11,2,Brigham Young,@,Air Force,L,1,2,3,0.0,0.0,brandon-bradley-1
Travis Bradshaw,2010-09-11,2,Rice,@,North Texas,W,6,3,9,0.0,0.0,travis-bradshaw-1
Brady,2010-09-11,2,Utah State,,Idaho State,W,1,0,1,0.0,0.0,brady-2
Andre Branch,2010-09-11,2,Clemson,,Presbyterian,W,3,2,5,3.0,2.0,andre-branch-1
Fred Branch,2010-09-11,2,Buffalo,@,Baylor,L,2,0,2,1.0,0.0,fred-branch-1
Teriall Brannon,2010-09-11,2,Vanderbilt,,Louisiana State,L,1,0,1,1.0,0.0,teriall-brannon-1
Marquise Branton,2010-09-11,2,Middle Tennessee State,,Austin Peay,W,0,1,1,0.0,0.0,marquise-branton-1
Lionel Breaux,2010-09-11,2,Mississippi,@,Tulane,W,2,0,2,0.0,0.0,lionel-breaux-1
Ben Bredthauer,2010-09-11,2,Texas A&M,,Louisiana Tech,W,1,1,2,0.0,0.0,ben-bredthauer-1
Aaron Brewer,2010-09-11,2,San Diego State,@,New Mexico State,W,0,2,2,0.0,0.0,aaron-brewer-1
Ricky Brewer,2010-09-11,2,Colorado State,@,Nevada,L,3,2,5,0.0,0.0,ricky-brewer-1
Xavier Brewer,2010-09-11,2,Clemson,,Presbyterian,W,1,1,2,0.0,0.0,xavier-brewer-1
Trey Briggs,2010-09-11,2,Rice,@,North Texas,W,3,1,4,0.0,0.0,trey-briggs-1
Niles Brinkley,2010-09-11,2,Wisconsin,,San Jose State,W,4,0,4,0.0,0.0,niles-brinkley-1
C.J. Broades,2010-09-11,2,Louisiana Tech,@,Texas A&M,L,4,4,8,0.0,0.0,cj-broades-1
Ramon Broadway,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,3,1,4,0.0,0.0,ramon-broadway-1
Tanner Brock,2010-09-11,2,Texas Christian,,Tennessee Tech,W,2,7,9,1.5,0.5,tanner-brock-1
Michael Brockers,2010-09-11,2,Louisiana State,@,Vanderbilt,W,2,1,3,0.0,0.0,michael-brockers-1
Matt Broha,2010-09-11,2,Louisiana Tech,@,Texas A&M,L,1,2,3,1.5,1.5,matt-broha-1
Derrius Brooks,2010-09-11,2,Western Kentucky,@,Kentucky,L,5,2,7,0.0,0.0,derrius-brooks-1
James Brooks,2010-09-11,2,Arizona State,,Northern Arizona,W,2,1,3,1.0,1.0,james-brooks-1
Michael Brooks,2010-09-11,2,East Carolina,,Memphis,W,0,4,4,0.5,0.5,michael-brooks-1
Preston Brooks,2010-09-11,2,Nevada-Las Vegas,@,Utah,L,1,1,2,0.5,0.0,preston-brooks-1
Richard Brooks,2010-09-11,2,Louisiana,,Arkansas State,W,4,1,5,0.5,0.0,richard-brooks-1
Ron Brooks,2010-09-11,2,Louisiana State,@,Vanderbilt,W,2,1,3,0.0,0.0,ron-brooks-1
Braylon Broughton,2010-09-11,2,Texas Christian,,Tennessee Tech,W,1,1,2,0.5,0.0,braylon-broughton-1
Aaron Brown,2010-09-11,2,Hawaii,@,Army,W,2,0,2,0.0,0.0,aaron-brown-4
Austin Brown,2010-09-11,2,Miami (OH),,Eastern Michigan,W,4,3,7,2.5,1.0,austin-brown-1
Broderick Brown,2010-09-11,2,Oklahoma State,,Troy,W,7,0,7,0.0,0.0,broderick-brown-1
Byron Brown,2010-09-11,2,Southern Methodist,,Alabama-Birmingham,W,1,0,1,0.0,0.0,byron-brown-2
Chykie Brown,2010-09-11,2,Texas,,Wyoming,W,2,0,2,0.0,0.0,chykie-brown-1
Curtis Brown,2010-09-11,2,Texas,,Wyoming,W,1,1,2,1.0,0.0,curtis-brown-2
D.J. Brown,2010-09-11,2,Miami (OH),,Eastern Michigan,W,6,3,9,0.0,0.0,dj-brown-1
Dana Brown,2010-09-11,2,Kent State,@,Boston College,L,0,1,1,0.0,0.0,dana-brown-2
Daniel Brown,2010-09-11,2,Louisville,,Eastern Kentucky,W,3,0,3,2.0,1.0,daniel-brown-1
David Brown,2010-09-11,2,Ball State,,Liberty,L,1,0,1,0.0,0.0,david-brown-2
Derrick Brown,2010-09-11,2,Buffalo,@,Baylor,L,1,0,1,1.0,0.0,derrick-brown-2
Greg Brown,2010-09-11,2,North Texas,,Rice,L,0,1,1,0.0,0.0,greg-brown-8
Greg Brown,2010-09-11,2,Kansas,,Georgia Tech,W,0,1,1,0.0,0.0,greg-brown-2
Jalil Brown,2010-09-11,2,Colorado,@,California,L,2,1,3,1.0,0.0,jalil-brown-1
Jaron Brown,2010-09-11,2,Clemson,,Presbyterian,W,1,2,3,0.0,0.0,jaron-brown-1
Jeremy Brown,2010-09-11,2,Florida,,South Florida,W,0,2,2,0.0,0.0,jeremy-brown-1
Johnny Brown,2010-09-11,2,Mississippi,@,Tulane,W,3,1,4,0.0,0.0,johnny-brown-2
Jonathan Brown,2010-09-11,2,Illinois,,Southern Illinois,W,3,2,5,0.0,0.0,jonathan-brown-1
Kantrell Brown,2010-09-11,2,Clemson,,Presbyterian,W,0,1,1,0.0,0.0,kantrell-brown-1
Kenny Brown,2010-09-11,2,Texas A&M,,Louisiana Tech,W,1,1,2,1.0,0.0,kenny-brown-1
Kevin Brown,2010-09-11,2,Middle Tennessee State,,Austin Peay,W,5,2,7,0.0,0.0,kevin-brown-2
Kourtnei Brown,2010-09-11,2,Clemson,,Presbyterian,W,3,3,6,1.5,0.0,kourtnei-brown-1
Kreg Brown,2010-09-11,1,Florida International,,Rutgers,L,1,0,1,0.0,0.0,kreg-brown-1
L.B. Brown,2010-09-11,2,Army,,Hawaii,L,3,3,6,0.0,0.0,lb-brown-1
Nate Brown,2010-09-11,1,Louisiana-Monroe,@,Arkansas,L,5,2,7,0.0,0.0,nate-brown-1
Preston Brown,2010-09-11,2,Louisville,,Eastern Kentucky,W,0,1,1,0.0,0.0,preston-brown-4
Prizell Brown,2010-09-11,2,Kansas State,,Missouri State,W,4,2,6,1.0,1.0,prizell-brown-1
Terrence Brown,2010-09-11,2,Stanford,@,UCLA,W,2,1,3,0.0,0.0,terrence-brown-2
Thaddeus Brown,2010-09-11,2,Nevada,,Colorado State,W,2,0,2,0.0,0.0,thaddeus-brown-1
Wiley Brown,2010-09-11,2,Virginia Tech,,James Madison,L,1,1,2,0.0,0.0,wiley-brown-1
Vince Browne,2010-09-11,2,Northwestern,,Illinois State,W,3,2,5,2.0,2.0,vince-browne-1
Charlie Bryant,2010-09-11,2,Memphis,@,East Carolina,L,0,2,2,0.0,0.0,charlie-bryant-1
Corbin Bryant,2010-09-11,2,Northwestern,,Illinois State,W,1,0,1,1.0,0.0,corbin-bryant-1
Jeramy Bryant,2010-09-11,2,Hawaii,@,Army,W,4,0,4,0.0,0.0,jeramy-bryant-1
Thomas Bryson,2010-09-11,2,Brigham Young,@,Air Force,L,1,0,1,0.0,0.0,thomas-bryson-1
Deone Bucannon,2010-09-11,2,Washington State,,Montana State,W,2,0,2,0.0,0.0,deone-bucannon-1
Ramon Buchanan,2010-09-11,2,Miami (FL),@,Ohio State,L,0,2,2,0.0,0.0,ramon-buchanan-1
Chris Buford,2010-09-11,2,Baylor,,Buffalo,W,0,1,1,0.5,0.5,chris-buford-1
Vince Buhagiar,2010-09-11,2,San Jose State,@,Wisconsin,L,5,4,9,0.0,0.0,vince-buhagiar-1
Brian Bulcke,2010-09-11,2,Stanford,@,UCLA,W,5,0,5,0.0,0.0,brian-bulcke-1
Chris Bullard,2010-09-11,2,Western Kentucky,@,Kentucky,L,4,4,8,0.0,0.0,chris-bullard-1
Max Bullough,2010-09-11,2,Michigan State,,Florida Atlantic,W,0,2,2,0.0,0.0,max-bullough-1
Clarence Bumpas,2010-09-11,2,Kansas State,,Missouri State,W,0,1,1,0.0,0.0,clarence-bumpas-1
Randall Burden,2010-09-11,2,Kentucky,,Western Kentucky,W,1,1,2,1.5,0.0,randall-burden-1
Marvin Burdette,2010-09-11,2,Alabama-Birmingham,@,Southern Methodist,L,6,1,7,0.0,0.0,marvin-burdette-1
Vontaze Burfict,2010-09-11,2,Arizona State,,Northern Arizona,W,6,5,11,1.0,0.0,vontaze-burfict-1
Chase Burge,2010-09-11,2,Navy,,Georgia Southern,W,1,0,1,0.0,0.0,chase-burge-1
Jimmy Burge,2010-09-11,2,Missouri,,McNeese State,W,0,1,1,0.0,0.0,jimmy-burge-1
Greg Burks,2010-09-11,2,Texas Christian,,Tennessee Tech,W,1,0,1,0.0,0.0,greg-burks-1
Kaelin Burnett,2010-09-11,2,Nevada,,Colorado State,W,3,0,3,0.0,0.0,kaelin-burnett-1
Nate Burney,2010-09-11,2,Akron,,Gardner-Webb,L,0,2,2,0.0,0.0,nate-burney-1
Andrew Burns,2010-09-11,2,Southern Mississippi,,Prairie View A&M,W,0,1,1,0.0,0.0,andrew-burns-1
Bobby Burns,2010-09-11,2,Louisville,,Eastern Kentucky,W,2,0,2,0.0,0.0,bobby-burns-1
Miles Burris,2010-09-11,2,San Diego State,@,New Mexico State,W,3,5,8,0.5,0.0,miles-burris-1
Brandon Burton,2010-09-11,2,Utah,,Nevada-Las Vegas,W,2,2,4,0.0,0.0,brandon-burton-1
Josh Bush,2010-09-11,2,Wake Forest,,Duke,W,6,0,6,2.0,0.0,josh-bush-1
Nate Bussey,2010-09-11,2,Illinois,,Southern Illinois,W,3,1,4,0.0,0.0,nate-bussey-1
A.J. Butler,2010-09-11,2,New Mexico,,Texas Tech,L,3,3,6,0.0,0.0,aj-butler-1
B.J. Butler,2010-09-11,2,Louisville,,Eastern Kentucky,W,1,0,1,0.0,0.0,bj-butler-1
Devon Butler,2010-09-11,2,Northern Illinois,,North Dakota,W,3,6,9,1.0,0.5,devon-butler-1
Lee Butler,2010-09-11,2,Duke,@,Wake Forest,L,2,3,5,0.0,0.0,lee-butler-1
Mario Butler,2010-09-11,2,Georgia Tech,@,Kansas,L,4,2,6,0.0,0.0,mario-butler-1
Troy Butler,2010-09-11,2,Kansas State,,Missouri State,W,4,0,4,0.0,0.0,troy-butler-1
Tyson Butler,2010-09-11,2,South Florida,@,Florida,L,0,1,1,0.0,0.0,tyson-butler-1
Patrick Butrym,2010-09-11,2,Wisconsin,,San Jose State,W,0,1,1,0.5,0.0,patrick-butrym-1
Isaac Butts,2010-09-11,2,Idaho,@,Nebraska,L,3,3,6,0.0,0.0,isaac-butts-1
Jordon Byas,2010-09-11,2,Duke,@,Wake Forest,L,1,1,2,1.0,0.0,jordon-byas-1
Justin Byers,2010-09-11,2,North Carolina State,@,Central Florida,W,2,1,3,0.0,0.0,justin-byers-1
Carrington Byndom,2010-09-11,2,Texas,,Wyoming,W,1,0,1,0.0,0.0,carrington-byndom-1
Najel Byrd,2010-09-11,2,Arkansas State,@,Louisiana,L,4,0,4,0.0,0.0,najel-byrd-1
Quinton Byrd,2010-09-11,2,Utah State,,Idaho State,W,1,0,1,0.0,0.0,quinton-byrd-1
Kenny Cain,2010-09-11,2,Texas Christian,,Tennessee Tech,W,3,0,3,1.0,0.0,kenny-cain-1
Carlo Calabrese,2010-09-11,2,Notre Dame,,Michigan,L,3,7,10,0.0,0.0,carlo-calabrese-1
Tank Calais,2010-09-11,2,Louisiana Tech,@,Texas A&M,L,1,4,5,0.5,0.0,tank-calais-1
Brandon Caleb,2010-09-11,2,Oklahoma,,Florida State,W,0,1,1,0.0,0.0,brandon-caleb-1
Mike Callaghan,2010-09-11,2,Arizona State,,Northern Arizona,W,0,2,2,0.0,0.0,mike-callaghan-1
George Callender,2010-09-11,1,New Mexico State,,San Diego State,L,0,1,1,0.0,0.0,george-callender-1
August Campbell,2010-09-11,2,Duke,@,Wake Forest,L,1,2,3,0.0,0.0,august-campbell-1
D.J. Campbell,2010-09-11,2,California,,Colorado,W,0,2,2,0.0,0.0,dj-campbell-1
Jairus Campbell,2010-09-11,2,Bowling Green State,@,Tulsa,L,0,4,4,0.0,0.0,jairus-campbell-1
Matthew Campbell,2010-09-11,2,Army,,Hawaii,L,1,1,2,0.0,0.0,matthew-campbell-1
Nate Campbell,2010-09-11,2,Vanderbilt,,Louisiana State,L,1,0,1,0.0,0.0,nate-campbell-1
Antwon Canady,2010-09-11,2,Louisville,,Eastern Kentucky,W,0,1,1,0.0,0.0,antwon-canady-1
Walt Canty,2010-09-11,2,Duke,@,Wake Forest,L,1,3,4,0.0,0.0,walt-canty-1
Nordly Capi,2010-09-11,2,Colorado State,@,Nevada,L,2,1,3,1.0,0.0,nordly-capi-1
Nico Caponi,2010-09-11,2,Akron,,Gardner-Webb,L,0,1,1,0.0,0.0,nico-caponi-1
Myles Caragein,2010-09-11,2,Pittsburgh,,New Hampshire,W,2,0,2,0.0,0.0,myles-caragein-1
Alex Carder,2010-09-11,2,Western Michigan,,Nicholls State,W,1,0,1,0.0,0.0,alex-carder-1
Tank Carder,2010-09-11,2,Texas Christian,,Tennessee Tech,W,3,2,5,0.5,0.5,tank-carder-1
Chris Carlino,2010-09-11,2,Purdue,,Western Illinois,W,3,2,5,0.0,0.0,chris-carlino-1
Rashad Carmichael,2010-09-11,2,Virginia Tech,,James Madison,L,2,0,2,0.0,0.0,rashad-carmichael-1
Donnie Carona,2010-09-11,2,Texas Tech,@,New Mexico,W,1,0,1,0.0,0.0,donnie-carona-1
Jared Carpenter,2010-09-11,2,Northwestern,,Illinois State,W,3,1,4,1.0,0.0,jared-carpenter-1
Deveron Carr,2010-09-11,2,Arizona State,,Northern Arizona,W,3,0,3,0.0,0.0,deveron-carr-1
Jake Carr,2010-09-11,2,New Mexico,,Texas Tech,L,1,0,1,0.0,0.0,jake-carr-1
Ryan Carrethers,2010-09-11,2,Arkansas State,@,Louisiana,L,1,0,1,0.0,0.0,ryan-carrethers-1
Travis Carrie,2010-09-11,2,Ohio,,Toledo,L,2,2,4,0.0,0.0,travis-carrie-1
Darnell Carter,2010-09-11,2,Virginia,@,Southern California,L,1,3,4,0.5,0.5,darnell-carter-1
David Carter,2010-09-11,2,UCLA,,Stanford,L,4,0,4,1.0,0.0,david-carter-5
