Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Rashard Smith,2012-09-29,5,North Carolina State,@,Miami (FL),L,1,3,3.0,0,rashard-smith-1
Andre Snipes-Booker,2012-09-29,5,Marshall,@,Purdue,L,1,1,1.0,0,andre-snipes-booker-1
Nick Stoner,2012-09-29,4,Indiana,@,Northwestern,L,1,0,0.0,0,nick-stoner-1
Marcus Sullivan,2012-09-29,5,Nevada-Las Vegas,@,Utah State,L,2,5,2.5,0,marcus-sullivan-1
Darryl Surgent,2012-09-29,4,Louisiana,,Florida International,W,4,-20,-5.0,0,darryl-surgent-1
Damien Thigpen,2012-09-29,5,UCLA,@,Colorado,W,1,0,0.0,0,damien-thigpen-1
De'Anthony Thomas,2012-09-29,5,Oregon,@,Washington State,W,2,19,9.5,0,deanthony-thomas-1
Conner Vernon,2012-09-29,5,Duke,@,Wake Forest,W,1,3,3.0,0,conner-vernon-1
Trey Watts,2012-09-29,5,Tulsa,@,Alabama-Birmingham,W,4,30,7.5,0,trey-watts-1
Cameron Webb,2012-09-29,5,Utah State,,Nevada-Las Vegas,W,2,5,2.5,0,cameron-webb-1
Tashon Whitehurst,2012-09-29,5,South Florida,,Florida State,L,1,17,17.0,0,tashon-whitehurst-1
Jackie Williams,2012-09-29,4,Alabama-Birmingham,,Tulsa,L,3,38,12.7,0,jackie-williams-1
Nick Williams,2012-09-29,5,Connecticut,,Buffalo,W,1,10,10.0,0,nick-williams-1
Cody Wilson,2012-09-29,4,Central Michigan,@,Northern Illinois,L,1,1,1.0,0,cody-wilson-1
J.J. Worton,2012-09-29,4,Central Florida,,Missouri,L,1,-3,-3.0,0,jj-worton-1
Ronnie Yell,2012-09-29,5,San Jose State,@,Navy,W,1,8,8.0,0,ronnie-yell-1
Devrin Young,2012-09-29,5,Tennessee,@,Georgia,L,1,5,5.0,0,devrin-young-1
Austin Zouzalik,2012-09-29,4,Texas Tech,@,Iowa State,W,2,31,15.5,0,austin-zouzalik-1
Charles Henderson,2012-10-04,5,Utah,,Southern California,L,1,6,6.0,0,charles-henderson-1
Nickell Robey,2012-10-04,5,Southern California,@,Utah,W,1,22,22.0,0,nickell-robey-1
Wayne Times,2012-10-04,6,Florida International,,Arkansas State,L,2,19,9.5,0,wayne-times-1
Robert Woods,2012-10-04,5,Southern California,@,Utah,W,3,9,3.0,0,robert-woods-1
J.J. Worton,2012-10-04,5,Central Florida,,East Carolina,W,2,34,17.0,0,jj-worton-1
J.D. Falslev,2012-10-05,6,Brigham Young,,Utah State,W,2,-2,-1.0,0,jd-falslev-1
Cameron Saddler,2012-10-05,5,Pittsburgh,@,Syracuse,L,1,0,0.0,0,cameron-saddler-1
Cameron Webb,2012-10-05,6,Utah State,@,Brigham Young,L,1,6,6.0,0,cameron-webb-1
Jared Abbrederis,2012-10-06,6,Wisconsin,,Illinois,W,2,29,14.5,0,jared-abbrederis-1
Ameer Abdullah,2012-10-06,6,Nebraska,@,Ohio State,L,2,49,24.5,0,ameer-abdullah-1
Eric Adeyemi,2012-10-06,5,Kent State,@,Eastern Michigan,W,1,11,11.0,0,eric-adeyemi-2
Keenan Allen,2012-10-06,6,California,,UCLA,W,1,20,20.0,0,keenan-allen-1
Tavon Austin,2012-10-06,5,West Virginia,@,Texas,W,1,3,3.0,0,tavon-austin-1
D.J. Banks,2012-10-06,5,Louisiana Tech,,Nevada-Las Vegas,W,1,9,9.0,0,dj-banks-1
Odell Beckham Jr.,2012-10-06,6,Louisiana State,@,Florida,L,4,22,5.5,0,odell-beckham-jr-1
Giovani Bernard,2012-10-06,6,North Carolina,,Virginia Tech,W,3,19,6.3,0,giovani-bernard-1
Derek Brim,2012-10-06,5,Buffalo,@,Ohio,L,1,0,0.0,0,derek-brim-1
Corey Brown,2012-10-06,6,Ohio State,,Nebraska,W,1,76,76.0,1,corey-brown-2
Justin Brown,2012-10-06,4,Oklahoma,@,Texas Tech,W,1,-3,-3.0,0,justin-brown-1
Matt Brown,2012-10-06,4,Temple,,South Florida,W,1,14,14.0,0,matt-brown-1
Chad Bumphis,2012-10-06,5,Mississippi State,@,Kentucky,W,1,16,16.0,0,chad-bumphis-1
Ryan Burbrink,2012-10-06,6,Bowling Green State,@,Akron,W,4,35,8.8,0,ryan-burbrink-1
Blair Burns,2012-10-06,5,Wyoming,@,Nevada,L,1,6,6.0,0,blair-burns-1
Jon Crucitti,2012-10-06,5,Army,,Boston College,W,2,8,4.0,0,jon-crucitti-1
Andy Cruse,2012-10-06,6,Miami (OH),@,Cincinnati,L,1,11,11.0,0,andy-cruse-1
Andre Davis,2012-10-06,6,South Florida,@,Temple,L,4,19,4.8,0,andre-davis-4
Imani Davis,2012-10-06,6,Akron,,Bowling Green State,L,2,-1,-0.5,0,imani-davis-1
Tommy Davis,2012-10-06,6,Illinois,@,Wisconsin,L,2,1,0.5,0,tommy-davis-2
Skye Dawson,2012-10-06,5,Texas Christian,,Iowa State,L,1,10,10.0,0,skye-dawson-1
Jesse Della Valle,2012-10-06,6,Penn State,,Northwestern,W,2,4,2.0,0,jesse-della-valle-1
Stefon Diggs,2012-10-06,5,Maryland,,Wake Forest,W,3,20,6.7,0,stefon-diggs-1
Drew Dileo,2012-10-06,5,Michigan,@,Purdue,W,1,10,10.0,0,drew-dileo-1
Trey Dudley-Giles,2012-10-06,6,Massachusetts,@,Western Michigan,L,1,29,29.0,0,trey-dudley-giles-1
Mike Edwards,2012-10-06,6,Texas-El Paso,,Southern Methodist,L,1,7,7.0,0,mike-edwards-4
Andy Erickson,2012-10-06,5,Texas State,@,New Mexico,L,2,10,5.0,0,andy-erickson-1
Rashad Evans,2012-10-06,6,Fresno State,@,Colorado State,W,1,0,0.0,0,rashad-evans-1
Lamarcus Farmer,2012-10-06,5,Alabama-Birmingham,,Southeastern Louisiana,W,5,25,5.0,0,lamarcus-farmer-1
Austin Franklin,2012-10-06,6,New Mexico State,@,Idaho,L,1,-1,-1.0,0,austin-franklin-1
Jamal Golden,2012-10-06,6,Georgia Tech,@,Clemson,L,1,7,7.0,0,jamal-golden-1
Rashad Greene,2012-10-06,6,Florida State,@,North Carolina State,L,1,6,6.0,0,rashad-greene-1
Marvin Hall,2012-10-06,5,Washington,@,Oregon,L,1,-12,-12.0,0,marvin-hall-1
Scott Harding,2012-10-06,5,Hawaii,@,San Diego State,L,2,26,13.0,0,scott-harding-1
Dustin Harris,2012-10-06,5,Texas A&M,@,Mississippi,W,2,-1,-0.5,0,dustin-harris-1
Nick Hill,2012-10-06,6,Michigan State,@,Indiana,W,2,9,4.5,0,nick-hill-1
Michael Holmes,2012-10-06,6,Virginia Tech,@,North Carolina,L,3,28,9.3,0,michael-holmes-1
Adam Humphries,2012-10-06,6,Clemson,,Georgia Tech,W,1,-1,-1.0,0,adam-humphries-1
Lovell Jackson,2012-10-06,6,Wake Forest,@,Maryland,L,2,33,16.5,0,lovell-jackson-1
Kyshoen Jarrett,2012-10-06,6,Virginia Tech,@,North Carolina,L,1,0,0.0,0,kyshoen-jarrett-1
Josh Johnson,2012-10-06,5,Purdue,,Michigan,L,1,7,7.0,0,josh-johnson-3
Jim Jones,2012-10-06,6,Texas-El Paso,,Southern Methodist,L,1,11,11.0,0,jim-jones-4
Tracy Lampley,2012-10-06,5,Southern Mississippi,,Boise State,L,2,5,2.5,0,tracy-lampley-1
Javone Lawson,2012-10-06,5,Louisiana,,Tulane,W,2,17,8.5,0,javone-lawson-1
Malon Lee,2012-10-06,5,Louisiana Tech,,Nevada-Las Vegas,W,1,18,18.0,0,malon-lee-1
Evan Lewis,2012-10-06,6,Penn State,,Northwestern,W,1,5,5.0,0,evan-lewis-1
Ty Macarthur,2012-10-06,5,Air Force,,Navy,L,1,2,2.0,0,ty-macarthur-1
Keiwone Malone,2012-10-06,5,Memphis,,Rice,W,3,21,7.0,0,keiwone-malone-1
Steven Manfro,2012-10-06,6,UCLA,@,California,L,1,12,12.0,0,steven-manfro-1
Venric Mark,2012-10-06,6,Northwestern,@,Penn State,L,1,75,75.0,1,venric-mark-1
Jordan Matthews,2012-10-06,5,Vanderbilt,@,Missouri,W,1,6,6.0,0,jordan-matthews-1
Keante Minor,2012-10-06,6,Arkansas,@,Auburn,W,1,0,0.0,0,keante-minor-1
T.J. Moe,2012-10-06,6,Missouri,,Vanderbilt,L,1,3,3.0,0,tj-moe-1
Richard Morrison,2012-10-06,6,Arizona,@,Stanford,L,1,6,6.0,0,richard-morrison-1
Davonte' Neal,2012-10-06,5,Notre Dame,,Miami (FL),W,1,0,0.0,0,davonte-neal-1
Marco Nelson,2012-10-06,6,Tulsa,@,Marshall,W,1,6,6.0,0,marco-nelson-2
Reggie Northrup,2012-10-06,6,Florida State,@,North Carolina State,L,1,4,4.0,0,reggie-northrup-1
Dennis Parks,2012-10-06,6,Rice,@,Memphis,L,2,-5,-2.5,0,dennis-parks-1
Blake Poston,2012-10-06,5,Southern Methodist,@,Texas-El Paso,W,4,4,1.0,0,blake-poston-1
Chris Potter,2012-10-06,5,Boise State,@,Southern Mississippi,W,2,37,18.5,0,chris-potter-1
Jordan Poyer,2012-10-06,4,Oregon State,,Washington State,W,1,24,24.0,0,jordan-poyer-1
Demarius Reed,2012-10-06,5,Eastern Michigan,,Kent State,L,1,-2,-2.0,0,demarius-reed-1
Trovon Reed,2012-10-06,5,Auburn,,Arkansas,L,2,25,12.5,0,trovon-reed-1
Bernard Reedy,2012-10-06,6,Toledo,,Central Michigan,W,4,107,26.8,1,bernard-reedy-1
Orville Reynolds,2012-10-06,6,Wake Forest,@,Maryland,L,1,2,2.0,0,orville-reynolds-1
Demarco Robinson,2012-10-06,6,Kentucky,,Mississippi State,L,2,-2,-1.0,0,demarco-robinson-1
Mason Robinson,2012-10-06,5,Rutgers,,Connecticut,W,1,8,8.0,0,mason-robinson-1
Ace Sanders,2012-10-06,6,South Carolina,,Georgia,W,2,70,35.0,1,ace-sanders-1
Ryan Schlothauer,2012-10-06,5,Maryland,,Wake Forest,W,1,0,0.0,0,ryan-schlothauer-1
A.J. Sebastiano,2012-10-06,6,Northern Illinois,@,Ball State,W,1,2,2.0,0,aj-sebastiano-1
Khalek Shepherd,2012-10-06,6,Virginia,@,Duke,L,4,8,2.0,0,khalek-shepherd-1
Jared Singletary,2012-10-06,5,Middle Tennessee State,,Louisiana-Monroe,L,2,1,0.5,0,jared-singletary-1
Devin Smith,2012-10-06,6,Ohio State,,Nebraska,W,2,1,0.5,0,devin-smith-2
Nick Stoner,2012-10-06,5,Indiana,,Michigan State,L,3,4,1.3,0,nick-stoner-1
Darryl Surgent,2012-10-06,5,Louisiana,,Tulane,W,2,13,6.5,0,darryl-surgent-1
Drew Terrell,2012-10-06,5,Stanford,,Arizona,W,1,6,6.0,0,drew-terrell-1
Tramaine Thompson,2012-10-06,5,Kansas State,,Kansas,W,1,35,35.0,0,tramaine-thompson-1
Justin Veltung,2012-10-06,6,Idaho,,New Mexico State,W,3,0,0.0,0,justin-veltung-1
Conner Vernon,2012-10-06,6,Duke,,Virginia,W,1,25,25.0,0,conner-vernon-1
Tim Vizzi,2012-10-06,6,San Diego State,,Hawaii,W,4,38,9.5,0,tim-vizzi-1
Trey Watts,2012-10-06,6,Tulsa,@,Marshall,W,1,0,0.0,0,trey-watts-1
Nick Williams,2012-10-06,6,Connecticut,@,Rutgers,L,2,8,4.0,0,nick-williams-1
Cody Wilson,2012-10-06,5,Central Michigan,@,Toledo,L,2,9,4.5,0,cody-wilson-1
Jaime Wilson,2012-10-06,6,Western Michigan,,Massachusetts,W,5,45,9.0,0,jaime-wilson-1
Luke Wollet,2012-10-06,5,Kent State,@,Eastern Michigan,W,1,9,9.0,0,luke-wollet-1
Khalid Wooten,2012-10-06,6,Nevada,,Wyoming,W,2,23,11.5,0,khalid-wooten-1
Justin Albert,2012-10-11,6,Troy,,Western Kentucky,L,1,54,54.0,0,justin-albert-1
Antonio Andrews,2012-10-11,6,Western Kentucky,@,Troy,W,1,14,14.0,0,antonio-andrews-1
Conner Floyd,2012-10-11,7,Tulsa,,Texas-El Paso,W,2,28,14.0,0,conner-floyd-1
Jim Jones,2012-10-11,7,Texas-El Paso,@,Tulsa,L,1,8,8.0,0,jim-jones-4
Jamal Miles,2012-10-11,6,Arizona State,@,Colorado,W,2,2,1.0,0,jamal-miles-1
Richard Smith,2012-10-11,6,Arizona State,@,Colorado,W,1,-1,-1.0,0,richard-smith-4
Shawn Lynch,2012-10-12,6,Navy,@,Central Michigan,W,2,12,6.0,0,shawn-lynch-1
Cody Wilson,2012-10-12,6,Central Michigan,,Navy,L,1,5,5.0,0,cody-wilson-1
Kenneth Acker,2012-10-13,6,Southern Methodist,@,Tulane,L,1,2,2.0,0,kenneth-acker-1
Eric Adeyemi,2012-10-13,6,Kent State,@,Army,W,1,12,12.0,0,eric-adeyemi-2
Beau Allen,2012-10-13,7,Wisconsin,@,Purdue,W,1,2,2.0,0,beau-allen-1
Keenan Allen,2012-10-13,7,California,@,Washington State,W,2,14,7.0,0,keenan-allen-1
Tavon Austin,2012-10-13,6,West Virginia,@,Texas Tech,L,1,0,0.0,0,tavon-austin-1
D.J. Banks,2012-10-13,6,Louisiana Tech,,Texas A&M,L,2,0,0.0,0,dj-banks-1
Johnthan Banks,2012-10-13,6,Mississippi State,,Tennessee,W,1,10,10.0,0,johnthan-banks-1
A.J. Barker,2012-10-13,6,Minnesota,,Northwestern,L,5,15,3.0,0,aj-barker-1
Odell Beckham Jr.,2012-10-13,7,Louisiana State,,South Carolina,W,3,6,2.0,0,odell-beckham-jr-1
Giovani Bernard,2012-10-13,7,North Carolina,@,Miami (FL),W,1,26,26.0,0,giovani-bernard-1
Quan Bray,2012-10-13,6,Auburn,@,Mississippi,L,2,4,2.0,0,quan-bray-1
Anthony Brown,2012-10-13,6,Southern California,@,Washington,W,1,21,21.0,1,anthony-brown-4
Corey Brown,2012-10-13,7,Ohio State,@,Indiana,W,3,3,1.0,0,corey-brown-2
Justin Brown,2012-10-13,5,Oklahoma,N,Texas,W,5,67,13.4,0,justin-brown-1
Cody Bruns,2012-10-13,6,Washington,,Southern California,L,2,32,16.0,0,cody-bruns-1
Ryan Burbrink,2012-10-13,7,Bowling Green State,,Miami (OH),W,3,19,6.3,0,ryan-burbrink-1
Blair Burns,2012-10-13,6,Wyoming,,Air Force,L,1,2,2.0,0,blair-burns-1
Tyler Cain,2012-10-13,6,Louisiana-Monroe,,Florida Atlantic,W,1,12,12.0,0,tyler-cain-1
Ryan Clark,2012-10-13,7,Ohio,,Akron,W,3,40,13.3,0,ryan-clark-2
Landon Collins,2012-10-13,6,Alabama,@,Missouri,W,1,13,13.0,0,landon-collins-1
Jon Crucitti,2012-10-13,6,Army,,Kent State,L,2,0,0.0,0,jon-crucitti-1
Imani Davis,2012-10-13,7,Akron,@,Ohio,L,2,3,1.5,0,imani-davis-1
Andre Debose,2012-10-13,6,Florida,@,Vanderbilt,W,1,6,6.0,0,andre-debose-1
Kai Dominguez,2012-10-13,6,Louisville,@,Pittsburgh,W,1,6,6.0,0,kai-dominquez-1
Andy Erickson,2012-10-13,6,Texas State,,Idaho,W,5,76,15.2,0,andy-erickson-1
Rashad Evans,2012-10-13,7,Fresno State,@,Boise State,L,2,3,1.5,0,rashad-evans-1
J.D. Falslev,2012-10-13,7,Brigham Young,,Oregon State,L,2,30,15.0,0,jd-falslev-1
Lamarcus Farmer,2012-10-13,6,Alabama-Birmingham,@,Houston,L,1,20,20.0,0,lamarcus-farmer-1
Jeremy Gallon,2012-10-13,6,Michigan,,Illinois,W,2,14,7.0,0,jeremy-gallon-1
Rashad Greene,2012-10-13,7,Florida State,,Boston College,W,3,54,18.0,0,rashad-greene-1
Jordan Hall,2012-10-13,7,Ohio State,@,Indiana,W,1,13,13.0,0,jordan-hall-1
Marvin Hall,2012-10-13,6,Washington,,Southern California,L,1,6,6.0,0,marvin-hall-1
Joe Hansley,2012-10-13,7,Colorado State,@,San Diego State,L,1,7,7.0,0,joe-hansley-1
Scott Harding,2012-10-13,6,Hawaii,,New Mexico,L,2,4,2.0,0,scott-harding-1
Justin Hardy,2012-10-13,7,East Carolina,,Memphis,W,4,47,11.8,0,justin-hardy-1
Dustin Harris,2012-10-13,6,Texas A&M,@,Louisiana Tech,W,2,26,13.0,0,dustin-harris-1
Maleki Harris,2012-10-13,6,South Alabama,@,Arkansas State,L,1,14,14.0,0,maleki-harris-1
Montel Harris,2012-10-13,5,Temple,@,Connecticut,W,4,21,5.3,0,montel-harris-1
Rocky Hayes,2012-10-13,7,Arkansas State,,South Alabama,W,1,19,19.0,0,rocky-hayes-1
Charles Henderson,2012-10-13,6,Utah,@,UCLA,L,1,0,0.0,0,charles-henderson-1
Tyler Hunter,2012-10-13,7,Florida State,,Boston College,W,1,0,0.0,0,tyler-hunter-1
Kyshoen Jarrett,2012-10-13,7,Virginia Tech,,Duke,W,1,6,6.0,0,kyshoen-jarrett-1
Christion Jones,2012-10-13,6,Alabama,@,Missouri,W,2,33,16.5,0,christion-jones-1
Cyrus Jones,2012-10-13,6,Alabama,@,Missouri,W,1,2,2.0,0,cyrus-jones-1
Travis Jones,2012-10-13,6,Florida Atlantic,@,Louisiana-Monroe,L,3,20,6.7,0,travis-jones-2
Ty Kirk,2012-10-13,7,New Mexico,@,Hawaii,W,1,2,2.0,0,ty-kirk-1
Marcus Leak,2012-10-13,6,Maryland,@,Virginia,W,1,7,7.0,0,marcus-leak-1
Josh Lenz,2012-10-13,6,Iowa State,,Kansas State,L,1,7,7.0,0,josh-lenz-1
Brent Leonard,2012-10-13,6,Louisiana-Monroe,,Florida Atlantic,W,3,26,8.7,0,brent-leonard-1
Keiwone Malone,2012-10-13,6,Memphis,@,East Carolina,L,1,16,16.0,0,keiwone-malone-1
Steven Manfro,2012-10-13,7,UCLA,,Utah,W,1,-3,-3.0,0,steven-manfro-1
Venric Mark,2012-10-13,7,Northwestern,@,Minnesota,W,1,0,0.0,0,venric-mark-1
Jordan Matthews,2012-10-13,6,Vanderbilt,,Florida,L,1,11,11.0,0,jordan-matthews-1
Bradley McDougald,2012-10-13,6,Kansas,,Oklahoma State,L,1,19,19.0,0,bradley-mcdougald-1
Nate McNeal,2012-10-13,7,Northern Illinois,,Buffalo,W,1,0,0.0,0,nate-mcneal-1
Danny Milligan,2012-10-13,5,Cincinnati,,Fordham,W,1,42,42.0,0,danny-milligan-1
Keante Minor,2012-10-13,7,Arkansas,,Kentucky,W,3,33,11.0,0,keante-minor-1
Charlie Moore,2012-10-13,5,Oklahoma State,@,Kansas,W,1,27,27.0,0,charlie-moore-1
Marcus Murphy,2012-10-13,7,Missouri,,Alabama,L,2,21,10.5,0,marcus-murphy-1
Davonte' Neal,2012-10-13,6,Notre Dame,,Stanford,W,2,9,4.5,0,davonte-neal-1
Dennis Norfleet,2012-10-13,6,Michigan,,Illinois,W,1,42,42.0,0,dennis-norfleet-1
Levi Norwood,2012-10-13,5,Baylor,,Texas Christian,L,1,13,13.0,0,levi-norwood-1
Daymond Patterson,2012-10-13,6,Kansas,,Oklahoma State,L,1,0,0.0,0,daymond-patterson-1
Dewayne Peace,2012-10-13,6,Houston,,Alabama-Birmingham,W,2,30,15.0,0,dewayne-peace-1
Blake Poston,2012-10-13,6,Southern Methodist,@,Tulane,L,2,12,6.0,0,blake-poston-1
Chris Potter,2012-10-13,6,Boise State,,Fresno State,W,2,23,11.5,0,chris-potter-1
Jordan Poyer,2012-10-13,5,Oregon State,@,Brigham Young,W,1,15,15.0,0,jordan-poyer-1
Demarius Reed,2012-10-13,6,Eastern Michigan,,Toledo,L,1,6,6.0,0,demarius-reed-1
Steve Rene,2012-10-13,6,Syracuse,@,Rutgers,L,5,7,1.4,0,steve-rene-1
Nickell Robey,2012-10-13,6,Southern California,@,Washington,W,2,2,1.0,0,nickell-robey-1
Isaiah Roundtree,2012-10-13,6,Indiana,,Ohio State,L,1,8,8.0,0,isaiah-roundtree-1
Cameron Saddler,2012-10-13,6,Pittsburgh,,Louisville,L,2,5,2.5,0,cameron-saddler-1
Ace Sanders,2012-10-13,7,South Carolina,@,Louisiana State,L,1,50,50.0,0,ace-sanders-1
Khalek Shepherd,2012-10-13,7,Virginia,,Maryland,L,4,12,3.0,0,khalek-shepherd-1
Andre Sims,2012-10-13,7,Michigan State,,Iowa,L,2,-1,-0.5,0,andre-sims-1
Jared Singletary,2012-10-13,6,Middle Tennessee State,@,Florida International,W,1,0,0.0,0,jared-singletary-1
Jamill Smith,2012-10-13,7,Ball State,,Western Michigan,W,3,72,24.0,0,jamill-smith-1
Kevin Smith,2012-10-13,6,Washington,,Southern California,L,1,5,5.0,0,kevin-smith-3
Troy Stoudermire,2012-10-13,6,Minnesota,,Northwestern,L,1,-5,-5.0,0,troy-stoudermire-1
Derrick Strozier,2012-10-13,6,Tulane,,Southern Methodist,W,2,30,15.0,0,derrick-strozier-1
Marcus Sullivan,2012-10-13,7,Nevada-Las Vegas,,Nevada,L,1,13,13.0,0,marcus-sullivan-1
Drew Terrell,2012-10-13,6,Stanford,@,Notre Dame,L,3,24,8.0,0,drew-terrell-1
Todd Thomas,2012-10-13,6,Pittsburgh,,Louisville,L,1,41,41.0,1,todd-thomas-1
Tramaine Thompson,2012-10-13,6,Kansas State,@,Iowa State,W,1,-2,-2.0,0,tramaine-thompson-1
Wayne Times,2012-10-13,7,Florida International,,Middle Tennessee State,L,2,11,5.5,0,wayne-times-1
Jack Tomlinson,2012-10-13,7,Ball State,,Western Michigan,W,1,19,19.0,0,jack-tomlinson-1
Justin Veltung,2012-10-13,7,Idaho,@,Texas State,L,1,-5,-5.0,0,justin-veltung-1
Conner Vernon,2012-10-13,7,Duke,@,Virginia Tech,L,1,14,14.0,0,conner-vernon-1
Cameron Webb,2012-10-13,7,Utah State,@,San Jose State,W,1,0,0.0,0,cameron-webb-1
Nick Williams,2012-10-13,7,Connecticut,,Temple,L,3,-1,-0.3,0,nick-williams-1
Jaime Wilson,2012-10-13,7,Western Michigan,@,Ball State,L,1,0,0.0,0,jaime-wilson-1
Khalid Wooten,2012-10-13,7,Nevada,@,Nevada-Las Vegas,W,1,11,11.0,0,khalid-wooten-1
J.J. Worton,2012-10-13,6,Central Florida,,Southern Mississippi,W,1,0,0.0,0,jj-worton-1
Devrin Young,2012-10-13,6,Tennessee,@,Mississippi State,L,1,-1,-1.0,0,devrin-young-1
Austin Zouzalik,2012-10-13,6,Texas Tech,,West Virginia,W,1,0,0.0,0,austin-zouzalik-1
Kenneth Acker,2012-10-18,7,Southern Methodist,,Houston,W,1,10,10.0,0,kenneth-acker-1
Jamal Miles,2012-10-18,7,Arizona State,,Oregon,L,3,18,6.0,0,jamal-miles-1
Damian Payne,2012-10-18,7,Houston,@,Southern Methodist,L,1,1,1.0,0,damian-payne-1
Dewayne Peace,2012-10-18,7,Houston,@,Southern Methodist,L,1,-9,-9.0,0,dewayne-peace-1
Richard Smith,2012-10-18,7,Arizona State,,Oregon,L,2,11,5.5,0,richard-smith-4
Luke Stice,2012-10-18,7,Houston,@,Southern Methodist,L,1,0,0.0,0,luke-stice-1
Ritchy Desir,2012-10-19,7,Syracuse,,Connecticut,W,4,39,9.8,0,ritchy-desir-1
Jared Abbrederis,2012-10-20,8,Wisconsin,,Minnesota,W,1,0,0.0,0,jared-abbrederis-1
Ameer Abdullah,2012-10-20,7,Nebraska,@,Northwestern,W,2,-5,-2.5,0,ameer-abdullah-1
Justin Albert,2012-10-20,7,Troy,,Florida International,W,1,0,0.0,0,justin-albert-1
Keenan Allen,2012-10-20,8,California,,Stanford,L,1,29,29.0,0,keenan-allen-1
D.J. Banks,2012-10-20,7,Louisiana Tech,,Idaho,W,3,13,4.3,0,dj-banks-1
Johnthan Banks,2012-10-20,7,Mississippi State,,Middle Tennessee State,W,1,15,15.0,0,johnthan-banks-1
A.J. Barker,2012-10-20,7,Minnesota,@,Wisconsin,L,2,20,10.0,0,aj-barker-1
Kenny Bell,2012-10-20,7,Nebraska,@,Northwestern,W,1,0,0.0,0,kenny-bell-2
Quan Bray,2012-10-20,7,Auburn,@,Vanderbilt,L,2,7,3.5,0,quan-bray-1
Corey Brown,2012-10-20,8,Ohio State,,Purdue,W,1,6,6.0,0,corey-brown-2
Justin Brown,2012-10-20,6,Oklahoma,,Kansas,W,4,108,27.0,1,justin-brown-1
Matt Brown,2012-10-20,6,Temple,,Rutgers,L,3,25,8.3,0,matt-brown-1
Chad Bumphis,2012-10-20,7,Mississippi State,,Middle Tennessee State,W,1,8,8.0,0,chad-bumphis-1
Ryan Burbrink,2012-10-20,8,Bowling Green State,@,Massachusetts,W,4,63,15.8,0,ryan-burbrink-1
Blair Burns,2012-10-20,7,Wyoming,@,Fresno State,L,2,13,6.5,0,blair-burns-1
Isaiah Burse,2012-10-20,8,Fresno State,,Wyoming,W,1,7,7.0,0,isaiah-burse-1
Andre Davis,2012-10-20,7,South Florida,@,Louisville,L,2,6,3.0,0,andre-davis-4
Imani Davis,2012-10-20,8,Akron,,Northern Illinois,L,1,4,4.0,0,imani-davis-1
Skye Dawson,2012-10-20,7,Texas Christian,,Texas Tech,L,4,60,15.0,0,skye-dawson-1
Andre Debose,2012-10-20,7,Florida,,South Carolina,W,1,19,19.0,0,andre-debose-1
Jesse Della Valle,2012-10-20,7,Penn State,@,Iowa,W,1,5,5.0,0,jesse-della-valle-1
Quandre Diggs,2012-10-20,7,Texas,,Baylor,W,2,16,8.0,0,quandre-diggs-1
Stefon Diggs,2012-10-20,7,Maryland,,North Carolina State,L,1,-1,-1.0,0,stefon-diggs-1
Mike Edwards,2012-10-20,8,Texas-El Paso,,Tulane,W,1,15,15.0,0,mike-edwards-4
Rashad Evans,2012-10-20,8,Fresno State,,Wyoming,W,4,125,31.3,1,rashad-evans-1
J.D. Falslev,2012-10-20,8,Brigham Young,@,Notre Dame,L,1,-5,-5.0,0,jd-falslev-1
Lamarcus Farmer,2012-10-20,7,Alabama-Birmingham,,East Carolina,L,1,9,9.0,0,lamarcus-farmer-1
Chris Fields,2012-10-20,8,Ohio State,,Purdue,W,2,14,7.0,0,chris-fields-1
Conner Floyd,2012-10-20,8,Tulsa,,Rice,W,1,11,11.0,0,conner-floyd-1
Tim Foley,2012-10-20,8,New Mexico,@,Air Force,L,1,15,15.0,0,tim-foley-2
Jeremy Gallon,2012-10-20,7,Michigan,,Michigan State,W,1,26,26.0,0,jeremy-gallon-1
T.J. Glover,2012-10-20,7,South Alabama,,Florida Atlantic,W,2,-3,-1.5,0,tj-glover-1
Jamal Golden,2012-10-20,7,Georgia Tech,,Boston College,W,1,3,3.0,0,jamal-golden-1
Rashad Greene,2012-10-20,8,Florida State,@,Miami (FL),W,1,-1,-1.0,0,rashad-greene-1
Aaron Grubb,2012-10-20,7,Texas-San Antonio,,San Jose State,L,1,8,8.0,0,aaron-grubb-1
Justin Hardy,2012-10-20,8,East Carolina,@,Alabama-Birmingham,W,2,4,2.0,0,justin-hardy-1
Dustin Harris,2012-10-20,7,Texas A&M,,Louisiana State,L,3,16,5.3,0,dustin-harris-1
Kenny Harrison,2012-10-20,7,Texas-San Antonio,,San Jose State,L,1,0,0.0,0,kenny-harrison-3
Charles Henderson,2012-10-20,7,Utah,@,Oregon State,L,2,0,0.0,0,charles-henderson-1
Khalif Herbin,2012-10-20,6,Temple,,Rutgers,L,1,12,12.0,0,khalif-herbin-1
Michael Holmes,2012-10-20,8,Virginia Tech,@,Clemson,L,1,0,0.0,0,michael-holmes-1
Adam Humphries,2012-10-20,7,Clemson,,Virginia Tech,W,2,24,12.0,0,adam-humphries-1
Lovell Jackson,2012-10-20,7,Wake Forest,@,Virginia,W,3,54,18.0,0,lovell-jackson-1
