Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Erik Ainge,2004-09-25,3,Tennessee,,Louisiana Tech,W,10,15,66.7,198,3,0,243.5,erik-ainge-1
Donald Allen,2004-09-25,4,Louisiana Tech,@,Tennessee,L,0,1,0.0,0,0,0,0.0,donald-allen-1
Dustin Almond,2004-09-25,2,Southern Mississippi,@,Tulane,W,15,22,68.2,152,2,0,156.2,dustin-almond-1
Derek Anderson,2004-09-25,4,Oregon State,@,Arizona State,L,29,53,54.7,384,1,2,114.3,derek-anderson-1
Joel Armstrong,2004-09-25,3,Rice,@,Texas,L,2,5,40.0,22,0,0,77.0,joel-armstrong-1
Jerry Babb,2004-09-25,4,Louisiana,,Middle Tennessee State,W,16,26,61.5,183,2,0,146.0,jerry-babb-1
Matt Baker,2004-09-25,4,North Carolina,,Louisville,L,4,7,57.1,65,0,1,106.6,matt-baker-1
Marion Barber III,2004-09-25,4,Minnesota,,Northwestern,W,1,1,100.0,21,1,0,606.4,marion-barber-iii-1
Adam Barmann,2004-09-25,4,Kansas,,Texas Tech,L,22,46,47.8,224,2,3,90.0,adam-barmann-1
Brett Basanez,2004-09-25,4,Northwestern,@,Minnesota,L,13,26,50.0,121,0,1,81.4,brett-basanez-1
Jon Beutjer,2004-09-25,4,Illinois,,Purdue,L,22,37,59.5,215,3,0,135.0,jon-beutjer-1
Matt Bohnet,2004-09-25,4,Eastern Michigan,,Eastern Illinois,L,17,28,60.7,279,2,1,160.8,matt-bohnet-1
Matt Bonislawski,2004-09-25,4,Connecticut,,Army,W,2,3,66.7,16,0,0,111.5,matt-bonislawski-1
Carl Bonnell,2004-09-25,3,Washington,@,Notre Dame,L,7,18,38.9,93,0,1,71.2,carl-bonnell-1
Jovon Bouknight,2004-09-25,3,Wyoming,,Mississippi,W,1,1,100.0,69,1,0,1009.6,jovon-bouknight-1
Shane Boyd,2004-09-25,3,Kentucky,@,Florida,L,17,35,48.6,134,0,1,75.0,shane-boyd-1
Corey Bramlet,2004-09-25,3,Wyoming,,Mississippi,W,15,31,48.4,170,1,1,98.6,corey-bramlet-1
Steven Bright,2004-09-25,3,Vanderbilt,@,Navy,L,0,3,0.0,0,0,0,0.0,steven-bright-1
Brian Brohm,2004-09-25,3,Louisville,@,North Carolina,W,5,8,62.5,54,0,0,119.2,brian-brohm-1
Joey Byerly,2004-09-25,4,North Texas,@,Baylor,L,0,1,0.0,0,0,0,0.0,joey-byerly-1
Jason Campbell,2004-09-25,4,Auburn,,Citadel,W,11,14,78.6,194,0,0,195.0,jason-campbell-1
Shaun Carney,2004-09-25,4,Air Force,@,Utah,L,9,13,69.2,158,1,0,196.7,shaun-carney-1
Damion Carter,2004-09-25,2,Southern Mississippi,@,Tulane,W,1,2,50.0,4,0,0,66.8,damion-carter-1
Zac Champion,2004-09-25,4,Louisiana Tech,@,Tennessee,L,1,2,50.0,6,0,0,75.2,zac-champion-1
Kellen Clemens,2004-09-25,3,Oregon,,Idaho,W,11,19,57.9,157,3,0,179.4,kellen-clemens-1
Omarr Conner,2004-09-25,4,Mississippi State,@,Louisiana State,L,4,13,30.8,44,0,3,13.0,omarr-conner-1
Brandon Cox,2004-09-25,4,Auburn,,Citadel,W,11,17,64.7,165,1,0,165.6,brandon-cox-1
Travis Cox,2004-09-25,4,Utah State,@,Nevada-Las Vegas,W,12,26,46.2,177,1,0,116.0,travis-cox-1
Ryan Cubit,2004-09-25,4,Western Michigan,@,Ball State,L,23,34,67.6,203,2,0,137.2,ryan-cubit-1
Sonny Cumbie,2004-09-25,4,Texas Tech,@,Kansas,W,28,52,53.8,356,2,4,108.7,sonny-cumbie-1
Bryan Cupito,2004-09-25,4,Minnesota,,Northwestern,W,12,21,57.1,155,2,0,150.6,bryan-cupito-1
Jay Cutler,2004-09-25,3,Vanderbilt,@,Navy,L,15,20,75.0,176,2,0,181.9,jay-cutler-1
Jay Davis,2004-09-25,3,North Carolina State,@,Virginia Tech,W,4,10,40.0,64,0,1,73.8,jay-davis-1
Dennis Dixon,2004-09-25,3,Oregon,,Idaho,W,5,8,62.5,71,0,0,137.1,dennis-dixon-1
Matt Dlugolecki,2004-09-25,3,San Diego State,,Nevada,W,23,40,57.5,262,2,2,119.0,matt-dlugolecki-1
Paul Dombrowski,2004-09-25,4,New Mexico State,,New Mexico,L,2,12,16.7,22,0,1,15.4,paul-dombrowski-1
Curt Dukes,2004-09-25,4,Duke,,Maryland,L,0,2,0.0,0,0,0,0.0,curt-dukes-1
Darian Durant,2004-09-25,4,North Carolina,,Louisville,L,10,19,52.6,80,0,1,77.5,darian-durant-1
Tony Eckert,2004-09-25,4,Southern Methodist,,San Jose State,W,8,15,53.3,91,1,0,126.3,tony-eckert-1
Trent Edwards,2004-09-25,3,Stanford,,Southern California,L,23,35,65.7,183,2,1,122.8,trent-edwards-1
Tali Ena,2004-09-25,4,New Mexico,@,New Mexico State,W,1,1,100.0,9,0,0,175.6,tali-ena-1
Austen Everson,2004-09-25,4,Ohio,,Buffalo,W,0,1,0.0,0,0,0,0.0,austen-everson-1
Adam Fitch,2004-09-25,4,Air Force,@,Utah,L,2,2,100.0,11,0,0,146.2,adam-fitch-1
Ethan Flatt,2004-09-25,4,Mississippi,@,Wyoming,L,19,44,43.2,284,0,4,79.2,ethan-flatt-1
Matt Flynn,2004-09-25,4,Louisiana State,,Mississippi State,W,2,3,66.7,87,1,0,420.3,matt-flynn-1
Chris Ganter,2004-09-25,4,Penn State,@,Wisconsin,L,6,23,26.1,32,0,1,29.1,chris-ganter-1
Charles Gordon,2004-09-25,4,Kansas,,Texas Tech,L,1,1,100.0,26,1,0,648.4,charles-gordon-1
Bruce Gradkowski,2004-09-25,4,Toledo,,Temple,W,22,27,81.5,276,2,0,191.8,bruce-gradkowski-1
S.J. Green,2004-09-25,3,South Florida,@,Texas Christian,W,0,1,0.0,0,0,0,0.0,sj-green-1
Gino Guidugli,2004-09-25,4,Cincinnati,@,East Carolina,W,14,25,56.0,155,2,1,126.5,gino-guidugli-1
Marc Guillon,2004-09-25,4,Alabama,@,Arkansas,L,6,18,33.3,57,0,1,48.8,marc-guillon-1
Robbie Haas,2004-09-25,4,Western Michigan,@,Ball State,L,1,1,100.0,6,0,0,150.4,robbie-haas-1
Darrell Hackney,2004-09-25,3,Alabama-Birmingham,,Memphis,W,21,31,67.7,398,3,1,201.1,darrell-hackney-1
Marques Hagans,2004-09-25,4,Virginia,,Syracuse,W,11,12,91.7,202,1,0,260.6,marques-hagans-1
Charles Hales,2004-09-25,4,West Virginia,,James Madison,W,2,2,100.0,15,1,0,328.0,charles-hales-1
Scott Hall,2004-09-25,4,North Texas,@,Baylor,L,6,18,33.3,126,1,1,99.4,scott-hall-1
Jake Hammond,2004-09-25,4,Tulsa,,Missouri State,W,0,1,0.0,0,0,0,0.0,jake-hammond-1
Justin Handley,2004-09-25,4,Air Force,@,Utah,L,0,1,0.0,0,0,1,-200.0,justin-handley-1
Caleb Hanie,2004-09-25,4,Colorado State,,Montana State,W,2,2,100.0,7,0,0,129.4,caleb-hanie-1
Michael Harrington,2004-09-25,4,Idaho,@,Oregon,L,20,32,62.5,192,1,2,110.7,michael-harrington-1
Brandon Hassell,2004-09-25,4,Texas Christian,,South Florida,L,11,22,50.0,167,2,0,143.8,brandon-hassell-1
Ryan Hawk,2004-09-25,4,Ohio,,Buffalo,W,11,19,57.9,192,2,0,177.5,ryan-hawk-1
Kris Heavner,2004-09-25,4,Arizona,,Washington State,L,15,31,48.4,183,2,0,119.3,kris-heavner-1
Andy Heiser,2004-09-25,4,Nevada,@,San Diego State,L,0,1,0.0,0,0,0,0.0,andy-heiser-1
Greg Henderson,2004-09-25,3,Rice,@,Texas,L,3,7,42.9,34,0,0,83.7,greg-henderson-1
Chad Henne,2004-09-25,4,Michigan,,Iowa,W,16,26,61.5,236,1,0,150.5,chad-henne-1
Justin Holland,2004-09-25,4,Colorado State,,Montana State,W,21,35,60.0,311,2,1,147.8,justin-holland-1
Sam Hollenbach,2004-09-25,4,Maryland,@,Duke,W,1,1,100.0,12,0,0,200.8,sam-hollenbach-1
Richard Irvin,2004-09-25,3,Tulane,,Southern Mississippi,L,3,6,50.0,38,0,0,103.2,richard-irvin-1
Brian Johnson,2004-09-25,4,Utah,,Air Force,W,1,1,100.0,0,0,0,100.0,brian-johnson-2
Matt Jones,2004-09-25,4,Arkansas,,Alabama,W,7,12,58.3,122,1,1,154.6,matt-jones-1
Pat Julmiste,2004-09-25,3,South Florida,@,Texas Christian,W,22,33,66.7,324,1,0,159.1,pat-julmiste-1
Steven Jyles,2004-09-25,3,Louisiana-Monroe,,Arkansas State,L,11,23,47.8,174,1,1,117.0,steven-jyles-1
James Kilian,2004-09-25,4,Tulsa,,Missouri State,W,23,33,69.7,232,3,1,152.7,james-kilian-1
Dane King,2004-09-25,3,Baylor,,North Texas,W,20,33,60.6,213,2,1,128.8,dane-king-1
Matt Kubik,2004-09-25,4,Louisiana Tech,@,Tennessee,L,17,30,56.7,258,1,2,126.6,matt-kubik-1
Aaron Leak,2004-09-25,4,Troy,@,South Carolina,L,9,21,42.9,108,0,2,67.0,aaron-leak-1
Chris Leak,2004-09-25,3,Florida,,Kentucky,W,25,43,58.1,261,1,3,102.8,chris-leak-1
Stefan Lefors,2004-09-25,3,Louisville,@,North Carolina,W,13,16,81.3,123,0,0,145.8,stefan-lefors-1
Matt Leinart,2004-09-25,4,Southern California,@,Stanford,W,23,30,76.7,284,1,1,160.5,matt-leinart-1
Matt LoVecchio,2004-09-25,4,Indiana,,Michigan State,L,12,22,54.5,153,1,2,109.8,matt-lovecchio-2
Joey Lynch,2004-09-25,4,Ball State,,Western Michigan,W,1,3,33.3,-1,0,0,30.5,joey-lynch-1
Chris Malleo,2004-09-25,4,Northwestern,@,Minnesota,L,1,2,50.0,6,0,0,75.2,chris-malleo-1
Clint Marks,2004-09-25,3,Middle Tennessee State,@,Louisiana,L,35,46,76.1,242,1,1,123.1,clint-marks-1
Rasheed Marshall,2004-09-25,4,West Virginia,,James Madison,W,17,22,77.3,184,2,0,177.5,rasheed-marshall-1
Ben Mauk,2004-09-25,4,Wake Forest,,Boston College,W,2,3,66.7,16,0,1,44.8,ben-mauk-1
D.T. McDowell,2004-09-25,4,Troy,@,South Carolina,L,0,2,0.0,0,0,0,0.0,dt-mcdowell-1
Kole McKamey,2004-09-25,4,New Mexico,@,New Mexico State,W,6,11,54.5,79,0,1,96.7,kole-mckamey-1
Zack Mills,2004-09-25,4,Penn State,@,Wisconsin,L,1,2,50.0,49,0,1,155.8,zack-mills-1
Ryan Mitch,2004-09-25,4,Maryland,@,Duke,W,1,1,100.0,12,0,0,200.8,ryan-mitch-1
Chance Mock,2004-09-25,3,Texas,,Rice,W,3,5,60.0,25,0,0,102.0,chance-mock-1
Chris Moore,2004-09-25,4,Buffalo,@,Ohio,L,1,2,50.0,11,0,1,-3.8,chris-moore-2
Travis Moore,2004-09-25,4,Nevada,@,San Diego State,L,7,12,58.3,67,0,0,105.2,travis-moore-1
Nate Morton,2004-09-25,4,Wake Forest,,Boston College,W,1,1,100.0,53,1,0,875.2,nate-morton-1
Kurt Nantkes,2004-09-25,4,Nevada-Las Vegas,,Utah State,L,20,35,57.1,283,1,4,111.6,kurt-nantkes-1
Reggie Nevels,2004-09-25,3,Army,@,Connecticut,L,2,7,28.6,27,0,1,32.4,reggie-nevels-1
Syvelle Newton,2004-09-25,4,South Carolina,,Troy,W,10,14,71.4,98,0,1,115.9,syvelle-newton-1
Nick Noce,2004-09-25,4,Arkansas State,@,Louisiana-Monroe,W,11,23,47.8,128,2,1,114.6,nick-noce-1
Brian Nooy,2004-09-25,4,Idaho,@,Oregon,L,3,7,42.9,20,0,0,66.9,brian-nooy-1
Dan Orlovsky,2004-09-25,4,Connecticut,,Army,W,25,34,73.5,288,4,1,177.6,dan-orlovsky-1
Kyle Orton,2004-09-25,3,Purdue,@,Illinois,W,35,50,70.0,366,4,0,157.9,kyle-orton-1
Tyler Palko,2004-09-25,3,Pittsburgh,,Furman,W,30,36,83.3,380,3,0,199.5,tyler-palko-1
Perry Patterson,2004-09-25,4,Syracuse,@,Virginia,L,15,23,65.2,141,0,0,116.7,perry-patterson-1
Casey Paus,2004-09-25,3,Washington,@,Notre Dame,L,10,26,38.5,130,0,0,80.5,casey-paus-1
Paul Peterson,2004-09-25,4,Boston College,@,Wake Forest,L,21,38,55.3,269,1,1,118.1,paul-peterson-1
Buck Pierce,2004-09-25,4,New Mexico State,,New Mexico,L,6,6,100.0,38,0,0,153.2,buck-pierce-1
Dondrial Pinkins,2004-09-25,4,South Carolina,,Troy,W,6,10,60.0,101,0,1,124.8,dondrial-pinkins-1
James Pinkney,2004-09-25,3,East Carolina,,Cincinnati,L,10,25,40.0,192,2,0,130.9,james-pinkney-1
P.J. Piskorik,2004-09-25,4,Buffalo,@,Ohio,L,14,22,63.6,83,0,2,77.1,pj-piskorik-1
Aaron Polanco,2004-09-25,4,Navy,,Vanderbilt,W,9,14,64.3,176,1,0,193.5,aaron-polanco-1
Will Proctor,2004-09-25,4,Clemson,@,Florida State,L,0,2,0.0,0,0,0,0.0,will-proctor-1
Brady Quinn,2004-09-25,4,Notre Dame,,Washington,W,17,32,53.1,266,4,1,158.0,brady-quinn-1
Bryan Randall,2004-09-25,4,Virginia Tech,,North Carolina State,L,11,25,44.0,156,1,0,109.6,bryan-randall-1
Marcus Randall,2004-09-25,4,Louisiana State,,Mississippi State,W,7,7,100.0,103,0,0,223.6,marcus-randall-1
Cory Randolph,2004-09-25,4,Wake Forest,,Boston College,W,11,19,57.9,141,1,0,137.6,cory-randolph-1
Lester Ricard,2004-09-25,3,Tulane,,Southern Mississippi,L,6,15,40.0,55,1,2,66.1,lester-ricard-1
Chris Rix,2004-09-25,3,Florida State,,Clemson,W,3,8,37.5,22,0,0,60.6,chris-rix-1
Michael Robinson,2004-09-25,4,Penn State,@,Wisconsin,L,1,3,33.3,6,0,0,50.1,michael-robinson-1
Dale Rogers,2004-09-25,3,San Jose State,@,Southern Methodist,L,13,24,54.2,102,1,0,103.6,dale-rogers-1
Jerad Romo,2004-09-25,4,Southern Methodist,,San Jose State,W,4,7,57.1,52,1,0,166.7,jerad-romo-1
Jeff Rowe,2004-09-25,4,Nevada,@,San Diego State,L,19,40,47.5,204,0,2,80.3,jeff-rowe-1
Matt Rushbrook,2004-09-25,4,Southern Methodist,,San Jose State,W,2,2,100.0,34,1,0,407.8,matt-rushbrook-1
JaMarcus Russell,2004-09-25,4,Louisiana State,,Mississippi State,W,9,12,75.0,137,1,0,198.4,jamarcus-russell-1
Brent Schaeffer,2004-09-25,3,Tennessee,,Louisiana Tech,W,3,7,42.9,50,1,0,150.0,brent-schaeffer-1
Mike Schneider,2004-09-25,4,Duke,,Maryland,L,8,17,47.1,102,1,1,105.1,mike-schneider-1
Randall Secky,2004-09-25,4,Buffalo,@,Ohio,L,0,1,0.0,0,0,1,-200.0,randall-secky-1
Wyatt Sexton,2004-09-25,3,Florida State,,Clemson,W,17,26,65.4,162,1,0,130.4,wyatt-sexton-1
Matt Silva,2004-09-25,3,Army,@,Connecticut,L,9,20,45.0,87,0,0,81.5,matt-silva-1
Alex Smith,2004-09-25,4,Utah,,Air Force,W,13,23,56.5,260,2,0,180.2,alex-smith-3
Luke Sniewski,2004-09-25,4,Louisiana,,Middle Tennessee State,W,0,1,0.0,0,0,0,0.0,luke-sniewski-1
Micheal Spurlock,2004-09-25,4,Mississippi,@,Wyoming,L,7,12,58.3,62,0,0,101.7,micheal-spurlock-1
Drew Stanton,2004-09-25,4,Michigan State,@,Indiana,W,15,23,65.2,172,0,2,110.6,drew-stanton-1
Joel Statham,2004-09-25,4,Maryland,@,Duke,W,22,37,59.5,362,4,3,161.1,joel-statham-1
Jordan Steffy,2004-09-25,4,Maryland,@,Duke,W,1,1,100.0,22,0,0,284.8,jordan-steffy-1
Cole Stinson,2004-09-25,4,Ball State,,Western Michigan,W,17,31,54.8,294,3,0,166.4,cole-stinson-1
John Stocco,2004-09-25,4,Wisconsin,,Penn State,W,12,29,41.4,150,0,2,71.0,john-stocco-1
Marcus Stone,2004-09-25,3,North Carolina State,@,Virginia Tech,W,2,7,28.6,14,0,0,45.4,marcus-stone-1
Josh Swogger,2004-09-25,4,Washington State,@,Arizona,W,18,37,48.6,282,2,0,130.5,josh-swogger-1
Adam Tafralis,2004-09-25,3,San Jose State,@,Southern Methodist,L,0,2,0.0,0,0,0,0.0,adam-tafralis-1
Drew Tate,2004-09-25,4,Iowa,@,Michigan,L,24,32,75.0,270,2,2,154.0,drew-tate-1
Jakari Wallace,2004-09-25,4,Minnesota,,Northwestern,W,1,1,100.0,27,0,0,326.8,jakari-wallace-1
Andrew Walter,2004-09-25,4,Arizona State,,Oregon State,W,16,40,40.0,124,1,0,74.3,andrew-walter-1
Walter Washington,2004-09-25,4,Temple,@,Toledo,L,15,36,41.7,205,0,1,83.9,walter-washington-1
Charlie Whitehurst,2004-09-25,4,Clemson,@,Florida State,L,10,24,41.7,88,1,3,61.2,charlie-whitehurst-1
Danny Wimprine,2004-09-25,4,Memphis,@,Alabama-Birmingham,L,26,43,60.5,347,2,4,125.0,danny-wimprine-1
Charles Wynn,2004-09-25,4,Ball State,,Western Michigan,W,1,1,100.0,25,0,0,310.0,charles-wynn-1
Kyle York,2004-09-25,4,Mississippi State,@,Louisiana State,L,4,14,28.6,46,0,1,41.9,kyle-york-1
Vince Young,2004-09-25,3,Texas,,Rice,W,11,18,61.1,161,3,2,169.0,vince-young-1
Josh Betts,2004-09-29,5,Miami (OH),@,Marshall,L,14,23,60.9,144,1,2,110.4,josh-betts-1
Stan Hill,2004-09-29,4,Marshall,,Miami (OH),W,23,37,62.2,184,3,1,125.3,stan-hill-1
Ryne Robinson,2004-09-29,5,Miami (OH),@,Marshall,L,0,1,0.0,0,0,0,0.0,ryne-robinson-1
Shaun Carney,2004-09-30,5,Air Force,,Navy,L,17,21,81.0,221,2,2,181.7,shaun-carney-1
Adam Fitch,2004-09-30,5,Air Force,,Navy,L,1,3,33.3,12,0,0,66.9,adam-fitch-1
Dan Orlovsky,2004-09-30,5,Connecticut,,Pittsburgh,W,23,43,53.5,237,1,1,102.8,dan-orlovsky-1
Tyler Palko,2004-09-30,4,Pittsburgh,@,Connecticut,L,11,31,35.5,267,1,1,112.0,tyler-palko-1
Aaron Polanco,2004-09-30,5,Navy,@,Air Force,W,5,10,50.0,105,0,1,118.2,aaron-polanco-1
Hank Baskett,2004-10-01,5,New Mexico,,Utah,L,0,2,0.0,0,0,0,0.0,hank-baskett-1
Kole McKamey,2004-10-01,5,New Mexico,,Utah,L,7,22,31.8,83,0,1,54.4,kole-mckamey-1
Alex Smith,2004-10-01,5,Utah,@,New Mexico,W,14,28,50.0,167,0,1,93.0,alex-smith-3
Paris Warren,2004-10-01,5,Utah,@,New Mexico,W,1,1,100.0,21,0,0,276.4,paris-warren-2
Erik Ainge,2004-10-02,4,Tennessee,,Auburn,L,17,35,48.6,173,1,4,76.7,erik-ainge-1
Kainoa Akina,2004-10-02,3,Hawaii,,Tulsa,W,1,2,50.0,19,0,0,129.8,kainoa-akina-1
Dustin Almond,2004-10-02,3,Southern Mississippi,@,South Florida,W,14,27,51.9,200,2,0,138.5,dustin-almond-1
Derek Anderson,2004-10-02,5,Oregon State,,California,L,14,34,41.2,137,0,2,63.3,derek-anderson-1
Joel Armstrong,2004-10-02,4,Rice,@,San Jose State,L,0,3,0.0,0,0,1,-66.7,joel-armstrong-1
Jabari Arthur,2004-10-02,5,Akron,@,Northern Illinois,L,1,2,50.0,6,0,0,75.2,jabari-arthur-1
Jerry Babb,2004-10-02,5,Louisiana,@,Florida International,W,30,42,71.4,302,1,1,134.9,jerry-babb-1
Matt Baker,2004-10-02,5,North Carolina,@,Florida State,L,2,2,100.0,9,0,0,137.8,matt-baker-1
Reggie Ball,2004-10-02,4,Georgia Tech,,Miami (FL),L,8,25,32.0,68,0,3,30.8,reggie-ball-1
Adam Barmann,2004-10-02,5,Kansas,@,Nebraska,L,24,49,49.0,200,0,1,79.2,adam-barmann-1
Brett Basanez,2004-10-02,5,Northwestern,,Ohio State,W,24,44,54.5,278,2,2,113.5,brett-basanez-1
John Beck,2004-10-02,5,Brigham Young,@,Colorado State,W,24,42,57.1,238,1,1,107.8,john-beck-1
Shawn Bell,2004-10-02,4,Baylor,@,Texas,L,4,5,80.0,31,1,0,198.1,shawn-bell-1
Brock Berlin,2004-10-02,4,Miami (FL),@,Georgia Tech,W,10,20,50.0,200,3,0,183.5,brock-berlin-1
Jon Beutjer,2004-10-02,5,Illinois,@,Wisconsin,L,12,27,44.4,85,0,0,70.9,jon-beutjer-1
Damarius Bilbo,2004-10-02,4,Georgia Tech,,Miami (FL),L,0,1,0.0,0,0,0,0.0,damarius-bilbo-1
Jesse Blair,2004-10-02,4,Louisiana-Monroe,@,Wyoming,L,0,1,0.0,0,0,0,0.0,jesse-blair-1
Matt Bohnet,2004-10-02,5,Eastern Michigan,,Idaho,L,22,43,51.2,228,2,1,106.4,matt-bohnet-1
Carl Bonnell,2004-10-02,4,Washington,@,Stanford,L,9,25,36.0,118,0,1,67.6,carl-bonnell-1
Brad Bower,2004-10-02,5,Illinois,@,Wisconsin,L,1,4,25.0,12,0,0,50.2,brad-bower-1
Jayson Boyd,2004-10-02,4,Texas-El Paso,,New Mexico State,W,0,1,0.0,0,0,0,0.0,jayson-boyd-2
Shane Boyd,2004-10-02,4,Kentucky,,Ohio,L,12,25,48.0,118,0,2,71.6,shane-boyd-1
Corey Bramlet,2004-10-02,4,Wyoming,,Louisiana-Monroe,W,16,27,59.3,175,1,1,118.5,corey-bramlet-1
Steven Bright,2004-10-02,4,Vanderbilt,,Mississippi State,W,2,4,50.0,11,0,0,73.1,steven-bright-1
Brian Brohm,2004-10-02,4,Louisville,,East Carolina,W,12,16,75.0,186,1,0,193.3,brian-brohm-1
Jason Campbell,2004-10-02,5,Auburn,@,Tennessee,W,16,23,69.6,252,2,1,181.6,jason-campbell-1
Timmy Chang,2004-10-02,3,Hawaii,,Tulsa,W,22,43,51.2,378,3,0,148.0,timmy-chang-1
Kellen Clemens,2004-10-02,4,Oregon,,Arizona State,L,17,31,54.8,177,1,0,113.4,kellen-clemens-1
Marques Council,2004-10-02,5,Toledo,,Ball State,W,2,2,100.0,13,0,0,154.6,marques-council-1
Travis Cox,2004-10-02,5,Utah State,@,Troy,L,16,33,48.5,222,1,3,96.8,travis-cox-1
Joshua Cribbs,2004-10-02,5,Kent State,@,Central Michigan,L,17,29,58.6,152,0,0,102.6,joshua-cribbs-1
Matt Crivello,2004-10-02,5,Utah State,@,Troy,L,1,3,33.3,5,0,0,47.3,matt-crivello-1
Orlando Cruz,2004-10-02,4,Texas-El Paso,,New Mexico State,W,2,3,66.7,18,0,0,117.1,orlando-cruz-1
Sonny Cumbie,2004-10-02,5,Texas Tech,@,Oklahoma,L,36,55,65.5,369,0,3,110.9,sonny-cumbie-1
Bryan Cupito,2004-10-02,5,Minnesota,,Penn State,W,8,18,44.4,113,0,1,86.1,bryan-cupito-1
Jay Cutler,2004-10-02,4,Vanderbilt,,Mississippi State,W,10,17,58.8,91,1,0,123.2,jay-cutler-1
Zac Dahman,2004-10-02,4,Army,,Texas Christian,L,12,26,46.2,214,0,0,115.3,zac-dahman-1
Joe Dailey,2004-10-02,4,Nebraska,,Kansas,W,16,24,66.7,183,1,3,119.5,joe-dailey-2
Jay Davis,2004-10-02,4,North Carolina State,,Wake Forest,W,18,24,75.0,244,1,0,174.2,jay-davis-1
Pat Dillingham,2004-10-02,5,Notre Dame,,Purdue,L,3,3,100.0,28,0,0,178.4,pat-dillingham-1
Matt Dlugolecki,2004-10-02,4,San Diego State,@,UCLA,L,23,42,54.8,215,0,2,88.2,matt-dlugolecki-1
Paul Dombrowski,2004-10-02,5,New Mexico State,@,Texas-El Paso,L,3,13,23.1,17,0,1,18.7,paul-dombrowski-1
Maurice Drew,2004-10-02,4,UCLA,,San Diego State,W,1,1,100.0,47,0,0,494.8,maurice-drew-1
Omar Duarte,2004-10-02,4,Texas-El Paso,,New Mexico State,W,10,13,76.9,146,3,0,247.4,omar-duarte-1
Curt Dukes,2004-10-02,5,Duke,,Citadel,W,1,1,100.0,16,0,0,234.4,curt-dukes-1
Darian Durant,2004-10-02,5,North Carolina,@,Florida State,L,18,30,60.0,254,1,1,135.5,darian-durant-1
Tony Eckert,2004-10-02,5,Southern Methodist,@,Boise State,L,8,19,42.1,134,1,1,108.2,tony-eckert-1
Trent Edwards,2004-10-02,4,Stanford,,Washington,W,23,33,69.7,254,0,3,116.2,trent-edwards-1
Austen Everson,2004-10-02,5,Ohio,@,Kentucky,W,3,3,100.0,104,1,0,501.2,austen-everson-1
Lamar Ferguson,2004-10-02,4,San Jose State,,Rice,W,1,1,100.0,13,1,0,539.2,lamar-ferguson-1
Ethan Flatt,2004-10-02,5,Mississippi,,Arkansas State,W,18,24,75.0,179,2,1,156.8,ethan-flatt-1
Austin Flynn,2004-10-02,4,Iowa State,@,Oklahoma State,L,3,8,37.5,31,0,0,70.1,austin-flynn-1
Charlie Frye,2004-10-02,5,Akron,@,Northern Illinois,L,16,24,66.7,186,1,0,145.5,charlie-frye-1
Bruce Gradkowski,2004-10-02,5,Toledo,,Ball State,W,26,34,76.5,455,6,0,247.1,bruce-gradkowski-1
David Greene,2004-10-02,4,Georgia,,Louisiana State,W,10,19,52.6,172,5,0,215.5,david-greene-1
Gino Guidugli,2004-10-02,5,Cincinnati,,Alabama-Birmingham,L,29,52,55.8,300,3,1,119.4,gino-guidugli-1
Marc Guillon,2004-10-02,5,Alabama,,South Carolina,L,9,18,50.0,63,0,2,57.2,marc-guillon-1
Ryan Gunderson,2004-10-02,5,Oregon State,,California,L,7,15,46.7,74,0,0,88.1,ryan-gunderson-1
Darrell Hackney,2004-10-02,4,Alabama-Birmingham,@,Cincinnati,W,12,30,40.0,107,2,0,92.0,darrell-hackney-1
Josh Haldi,2004-10-02,5,Northern Illinois,,Akron,W,14,22,63.6,191,3,0,181.6,josh-haldi-1
Charles Hales,2004-10-02,5,West Virginia,@,Virginia Tech,L,1,1,100.0,32,0,0,368.8,charles-hales-1
Scott Hall,2004-10-02,5,North Texas,,Middle Tennessee State,W,17,23,73.9,285,1,0,192.3,scott-hall-1
Michael Harrington,2004-10-02,5,Idaho,@,Eastern Michigan,W,28,36,77.8,318,0,0,152.0,michael-harrington-1
Ryan Hart,2004-10-02,4,Rutgers,@,Syracuse,L,29,49,59.2,311,3,0,132.7,ryan-hart-1
Brandon Hassell,2004-10-02,5,Texas Christian,@,Army,W,14,23,60.9,158,1,1,124.2,brandon-hassell-1
Ryan Hawk,2004-10-02,5,Ohio,@,Kentucky,W,7,15,46.7,114,1,0,132.5,ryan-hawk-1
Greg Henderson,2004-10-02,4,Rice,@,San Jose State,L,4,12,33.3,64,0,2,44.8,greg-henderson-1
Michael Henig,2004-10-02,5,Mississippi State,@,Vanderbilt,L,1,4,25.0,9,0,1,-6.1,michael-henig-1
Chad Henne,2004-10-02,5,Michigan,@,Indiana,W,17,21,81.0,316,3,0,254.5,chad-henne-1
Justin Holland,2004-10-02,5,Colorado State,,Brigham Young,L,22,36,61.1,359,1,1,148.5,justin-holland-1
Phil Horvath,2004-10-02,5,Northern Illinois,,Akron,W,2,4,50.0,26,0,1,54.6,phil-horvath-1
Leon Jackson III,2004-10-02,5,Utah State,@,Troy,L,1,1,100.0,16,0,0,234.4,leon-jackson-iii-1
Omar Jacobs,2004-10-02,4,Bowling Green State,@,Temple,W,21,26,80.8,367,4,1,242.4,omar-jacobs-1
