Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Javier Arenas,2009-09-19,3,Alabama,,North Texas,W,4,90,22.5,0,javier-arenas-1
Terrence Austin,2009-09-19,3,UCLA,,Kansas State,W,2,19,9.5,0,terrence-austin-1
Leon Berry,2009-09-19,3,Mississippi State,@,Vanderbilt,W,4,53,13.3,0,leon-berry-1
Andre Booker,2009-09-19,3,Marshall,,Bowling Green State,W,1,10,10.0,0,andre-booker-1
Chris Borland,2009-09-19,3,Wisconsin,,Wofford,W,1,25,25.0,0,chris-borland-1
Lavon Brazill,2009-09-19,3,Ohio,,Cal Poly,W,1,6,6.0,0,lavon-brazill-1
Antonio Brown,2009-09-19,3,Central Michigan,,Alcorn State,W,3,113,37.7,1,antonio-brown-1
Devon Brown,2009-09-19,3,Wake Forest,,Elon,W,1,0,0.0,0,devon-brown-1
Ryan Broyles,2009-09-19,3,Oklahoma,,Tulsa,W,3,36,12.0,0,ryan-broyles-1
Jeremy Bruce,2009-09-19,3,Akron,,Indiana,L,2,23,11.5,0,jeremy-bruce-1
Krys Buerck,2009-09-19,2,Baylor,,Connecticut,L,3,25,8.3,0,krys-buerck-1
Jalil Carter,2009-09-19,3,Akron,,Indiana,L,1,38,38.0,0,jalil-carter-1
Paul Chaney Jr.,2009-09-19,3,Iowa,,Arizona,W,2,24,12.0,0,paul-chaney-jr-1
Ian Clark,2009-09-19,3,New Mexico,,Air Force,L,1,11,11.0,0,ian-clark-1
Curtis Clay,2009-09-19,2,Texas Christian,,Texas State,W,1,20,20.0,0,curtis-clay-1
Randall Cobb,2009-09-19,2,Kentucky,,Louisville,W,1,0,0.0,0,randall-cobb-1
Donyae Coleman,2009-09-19,3,New Mexico State,,Texas-El Paso,L,1,13,13.0,0,donyae-coleman-1
Dajuane Collins,2009-09-19,3,Toledo,N,Ohio State,L,1,3,3.0,0,dajuane-collins-1
Perrish Cox,2009-09-19,3,Oklahoma State,,Rice,W,1,36,36.0,0,perrish-cox-1
Tommy Davis,2009-09-19,3,Northern Illinois,@,Purdue,W,2,4,2.0,0,tommy-davis-2
David Douglas,2009-09-19,3,Arizona,@,Iowa,L,1,4,4.0,0,david-douglas-1
Riley Dunlop,2009-09-19,3,Ohio,,Cal Poly,W,2,3,1.5,0,riley-dunlop-1
Jason Espinoza,2009-09-19,3,Colorado,,Wyoming,W,2,5,2.5,0,jason-espinoza-1
Troy Evans,2009-09-19,3,Marshall,,Bowling Green State,W,1,2,2.0,0,troy-evans-2
Clint Floyd,2009-09-19,2,Arizona State,,Louisiana-Monroe,W,2,23,11.5,0,clint-floyd-1
Jacoby Ford,2009-09-19,3,Clemson,,Boston College,W,1,8,8.0,0,jacoby-ford-1
Dominique Franks,2009-09-19,3,Oklahoma,,Tulsa,W,1,1,1.0,0,dominique-franks-1
Willie Geter,2009-09-19,3,Bowling Green State,@,Marshall,L,1,-1,-1.0,0,willie-geter-1
Carl Gettis,2009-09-19,3,Missouri,,Furman,W,2,20,10.0,0,carl-gettis-1
David Gilreath,2009-09-19,3,Wisconsin,,Wofford,W,2,7,3.5,0,david-gilreath-1
Mardy Gilyard,2009-09-19,3,Cincinnati,@,Oregon State,W,1,6,6.0,0,mardy-gilyard-1
T.J. Graham,2009-09-19,3,North Carolina State,,Gardner-Webb,W,5,40,8.0,0,tj-graham-1
Waynelle Gravesande,2009-09-19,3,Purdue,,Northern Illinois,L,2,25,12.5,0,waynelle-gravesande-1
Delano Green,2009-09-19,2,Temple,@,Penn State,L,2,14,7.0,0,delano-green-1
D.A. Griffin,2009-09-19,3,Memphis,,Tennessee-Martin,W,1,0,0.0,0,da-griffin-1
Anthony Gulley,2009-09-19,3,Auburn,,West Virginia,W,2,24,12.0,0,anthony-gulley-1
Rich Gunnell,2009-09-19,3,Boston College,@,Clemson,L,1,8,8.0,0,rich-gunnell-1
Trent Guy,2009-09-19,2,Louisville,@,Kentucky,L,1,1,1.0,0,trent-guy-1
Dustin Harris,2009-09-19,2,Texas A&M,,Utah State,W,1,28,28.0,0,dustin-harris-1
Tysyn Hartman,2009-09-19,3,Kansas State,@,UCLA,L,1,11,11.0,0,tysyn-hartman-1
Ryan Henry,2009-09-19,3,Hawaii,@,Nevada-Las Vegas,L,1,4,4.0,0,ryan-henry-1
T.Y. Hilton,2009-09-19,2,Florida International,@,Rutgers,L,1,2,2.0,0,ty-hilton-1
Brandon Hogan,2009-09-19,3,West Virginia,@,Auburn,L,1,0,0.0,0,brandon-hogan-1
Avery Holley,2009-09-19,2,Florida Atlantic,@,South Carolina,L,1,-2,-2.0,0,avery-holley-1
Trindon Holliday,2009-09-19,3,Louisiana State,,Louisiana,W,2,13,6.5,0,trindon-holliday-1
Patrick Honeycutt,2009-09-19,3,Middle Tennessee State,@,Maryland,W,2,15,7.5,0,patrick-honeycutt-1
Faron Hornes,2009-09-19,3,South Florida,,Charleston Southern,W,2,20,10.0,0,faron-hornes-1
Jayron Hosley,2009-09-19,3,Virginia Tech,,Nebraska,W,1,6,6.0,0,jayron-hosley-1
Jasper Howard,2009-09-19,3,Connecticut,@,Baylor,W,3,74,24.7,0,jasper-howard-1
Damion Hunter,2009-09-19,3,Army,,Ball State,W,1,0,0.0,0,damion-hunter-1
Curtis Johnson,2009-09-19,3,Memphis,,Tennessee-Martin,W,1,0,0.0,0,curtis-johnson-1
Chad Jones,2009-09-19,3,Louisiana State,,Louisiana,W,1,2,2.0,0,chad-jones-1
Mike Jones,2009-09-19,3,Syracuse,,Northwestern,W,1,-2,-2.0,0,mike-jones-1
Jeremy Kerley,2009-09-19,2,Texas Christian,,Texas State,W,4,51,12.8,0,jeremy-kerley-1
Preston King,2009-09-19,3,San Diego State,@,Idaho,L,2,45,22.5,0,preston-king-1
Tracy Lampley,2009-09-19,3,Southern Mississippi,,Virginia,W,2,37,18.5,0,tracy-lampley-1
Louis Lee,2009-09-19,3,Louisiana,@,Louisiana State,L,1,0,0.0,0,louis-lee-1
David Leonard,2009-09-19,3,Wyoming,@,Colorado,L,3,25,8.3,0,david-leonard-1
Phillip Livas,2009-09-19,3,Louisiana Tech,,Nicholls State,W,1,6,6.0,0,phillip-livas-1
Tony Logan,2009-09-19,3,Maryland,,Middle Tennessee State,L,1,17,17.0,0,tony-logan-1
Luke Matthews,2009-09-19,3,Utah,@,Oregon,L,4,28,7.0,0,luke-matthews-1
Darrell McNeal,2009-09-19,3,Louisiana-Monroe,@,Arizona State,L,4,15,3.8,0,darrell-mcneal-1
Prince Miller,2009-09-19,3,Georgia,@,Arkansas,W,1,0,0.0,0,prince-miller-1
Chase Minnifield,2009-09-19,3,Virginia,@,Southern Mississippi,L,2,3,1.5,0,chase-minnifield-1
Jim Mitchell,2009-09-19,3,Alabama-Birmingham,@,Troy,L,1,0,0.0,0,jim-mitchell-1
Leneric Muldrow,2009-09-19,3,Kent State,,Iowa State,L,2,10,5.0,0,leneric-muldrow-1
Kejon Murphy,2009-09-19,2,Utah State,@,Texas A&M,L,2,2,1.0,0,kejon-murphy-1
Jerell Norton,2009-09-19,2,Arkansas,,Georgia,L,1,9,9.0,0,jerell-norton-1
Briggs Orsbon,2009-09-19,3,Ball State,@,Army,L,2,4,2.0,0,briggs-orsbon-1
Freddie Parham,2009-09-19,3,Southern Mississippi,,Virginia,W,1,0,0.0,0,freddie-parham-1
Daymond Patterson,2009-09-19,3,Kansas,,Duke,W,4,43,10.8,0,daymond-patterson-1
Niles Paul,2009-09-19,3,Nebraska,@,Virginia Tech,L,6,86,14.3,0,niles-paul-1
Melvin Payne,2009-09-19,3,Ohio,,Cal Poly,W,1,9,9.0,0,melvin-payne-1
Reggie Rembert,2009-09-19,3,Air Force,@,New Mexico,W,1,30,30.0,0,reggie-rembert-1
James Rodgers,2009-09-19,3,Oregon State,,Cincinnati,L,2,23,11.5,0,james-rodgers-1
Emmanuel Sanders,2009-09-19,3,Southern Methodist,@,Washington State,L,1,0,0.0,0,emmanuel-sanders-1
Marvon Sanders,2009-09-19,3,Eastern Michigan,@,Michigan,L,1,6,6.0,0,marvon-sanders-1
Mohamed Sanu,2009-09-19,3,Rutgers,,Florida International,W,2,-6,-3.0,0,mohamed-sanu-1
Da'Norris Searcy,2009-09-19,3,North Carolina,,East Carolina,W,4,44,11.0,0,danorris-searcy-1
Andrew Sendejo,2009-09-19,3,Rice,@,Oklahoma State,L,2,29,14.5,0,andrew-sendejo-1
Richard Sherman,2009-09-19,3,Stanford,,San Jose State,W,4,72,18.0,1,richard-sherman-1
Jordan Shipley,2009-09-19,3,Texas,,Texas Tech,W,2,44,22.0,1,jordan-shipley-1
Travis Simmons,2009-09-19,3,East Carolina,@,North Carolina,L,1,4,4.0,0,travis-simmons-1
Ray Small,2009-09-19,3,Ohio State,N,Toledo,W,4,5,1.3,0,ray-small-1
Brendan Smith,2009-09-19,3,Northwestern,@,Syracuse,L,1,0,0.0,0,brendan-smith-1
Rashard Smith,2009-09-19,3,North Carolina State,,Gardner-Webb,W,2,7,3.5,0,rashard-smith-1
Jeffrey Solomon,2009-09-19,3,Washington State,,Southern Methodist,W,1,21,21.0,0,jeffrey-solomon-1
C.J. Spiller,2009-09-19,3,Clemson,,Boston College,W,3,119,39.7,1,cj-spiller-1
Golden Tate,2009-09-19,3,Notre Dame,,Michigan State,W,2,23,11.5,0,golden-tate-1
Kenny Tate,2009-09-19,3,Maryland,,Middle Tennessee State,L,2,12,6.0,0,kenny-tate-1
Vai Taua,2009-09-19,2,Nevada,@,Colorado State,L,2,8,4.0,0,vai-taua-1
Syd'Quan Thompson,2009-09-19,3,California,@,Minnesota,W,2,10,5.0,0,sydquan-thompson-1
Walter Thurmond III,2009-09-19,3,Oregon,,Utah,W,4,96,24.0,1,walter-thurmond-iii-1
Charlie Todd,2009-09-19,3,Ball State,@,Army,L,1,6,6.0,0,charlie-todd-1
Aaron Valentin,2009-09-19,3,Purdue,,Northern Illinois,L,3,56,18.7,1,aaron-valentin-1
Alex Washington,2009-09-19,3,Vanderbilt,,Mississippi State,L,1,0,0.0,0,alex-washington-1
Mario Washington,2009-09-19,3,Navy,@,Pittsburgh,L,1,11,11.0,0,mario-washington-1
Jordan White,2009-09-19,3,Western Michigan,,Miami (OH),W,1,40,40.0,0,jordan-white-1
Cornelius Williams,2009-09-19,3,Troy,,Alabama-Birmingham,W,2,-3,-1.5,0,cornelius-williams-1
Damian Williams,2009-09-19,3,Southern California,@,Washington,L,3,42,14.0,0,damian-williams-1
Kyle Williams,2009-09-19,2,Arizona State,,Louisiana-Monroe,W,1,9,9.0,0,kyle-williams-1
Brandon Wimberly,2009-09-19,2,Nevada,@,Colorado State,L,1,19,19.0,0,brandon-wimberly-1
Dustin Woods,2009-09-19,3,Miami (OH),@,Western Michigan,L,1,8,8.0,0,dustin-woods-1
Anthony Wright,2009-09-19,3,Air Force,@,New Mexico,W,2,21,10.5,0,anthony-wright-3
Graham Zug,2009-09-19,3,Penn State,,Temple,W,2,2,1.0,0,graham-zug-1
Akeem Auguste,2009-09-24,4,South Carolina,,Mississippi,W,1,13,13.0,0,akeem-auguste-1
Marshay Green,2009-09-24,3,Mississippi,@,South Carolina,L,1,36,36.0,0,marshay-green-1
Carl Gettis,2009-09-25,4,Missouri,@,Nevada,W,1,9,9.0,0,carl-gettis-1
Vai Taua,2009-09-25,3,Nevada,,Missouri,L,1,8,8.0,0,vai-taua-1
Bryant Allen,2009-09-26,4,Minnesota,@,Northwestern,W,1,22,22.0,0,bryant-allen-1
Marcus Anderson,2009-09-26,4,New Mexico State,@,New Mexico,W,4,25,6.3,0,marcus-anderson-2
Javier Arenas,2009-09-26,4,Alabama,,Arkansas,W,4,59,14.8,0,javier-arenas-1
Drew Astorino,2009-09-26,4,Penn State,,Iowa,L,1,11,11.0,0,drew-astorino-1
Brandon Banks,2009-09-26,4,Kansas State,,Tennessee Tech,W,2,29,14.5,0,brandon-banks-1
Freddie Barnes,2009-09-26,4,Bowling Green State,,Boise State,L,1,8,8.0,0,freddie-barnes-1
Dequan Bembry,2009-09-26,4,Marshall,@,Memphis,W,1,23,23.0,0,dequan-bembry-1
Leon Berry,2009-09-26,4,Mississippi State,,Louisiana State,L,1,6,6.0,0,leon-berry-1
Andre Booker,2009-09-26,4,Marshall,@,Memphis,W,3,95,31.7,0,andre-booker-1
Antonio Brown,2009-09-26,4,Central Michigan,,Akron,W,3,31,10.3,0,antonio-brown-1
Devon Brown,2009-09-26,4,Wake Forest,@,Boston College,L,1,0,0.0,0,devon-brown-1
Krys Buerck,2009-09-26,3,Baylor,,Northwestern State,W,1,6,6.0,0,krys-buerck-1
Rex Burkhead,2009-09-26,4,Nebraska,,Louisiana,W,2,59,29.5,0,rex-burkhead-1
Darius Carey,2009-09-26,4,North Texas,,Middle Tennessee State,L,2,-3,-1.5,0,darius-carey-1
Tyron Carrier,2009-09-26,3,Houston,,Texas Tech,W,2,8,4.0,0,tyron-carrier-1
Ian Clark,2009-09-26,4,New Mexico,,New Mexico State,L,1,7,7.0,0,ian-clark-1
Adrian Clayborn,2009-09-26,4,Iowa,@,Penn State,W,1,53,53.0,1,adrian-clayborn-1
Taylor Clements,2009-09-26,3,Arkansas State,,Troy,L,1,0,0.0,0,taylor-clements-1
Dajuane Collins,2009-09-26,4,Toledo,@,Florida International,W,2,16,8.0,0,dajuane-collins-1
Graig Cooper,2009-09-26,3,Miami (FL),@,Virginia Tech,L,1,1,1.0,0,graig-cooper-1
Josh Cooper,2009-09-26,4,Oklahoma State,,Grambling State,W,3,19,6.3,0,josh-cooper-2
Jordan Delegal,2009-09-26,4,Northern Illinois,,Idaho,L,1,14,14.0,0,jordan-delegal-1
Riley Dunlop,2009-09-26,4,Ohio,@,Tennessee,L,3,14,4.7,0,riley-dunlop-1
Ray Fisher,2009-09-26,4,Indiana,@,Michigan,L,1,11,11.0,0,ray-fisher-1
Jacoby Ford,2009-09-26,4,Clemson,,Texas Christian,L,1,0,0.0,0,jacoby-ford-1
Jason Frierson,2009-09-26,3,Florida International,,Toledo,L,1,25,25.0,0,jason-frierson-1
Desmond Gee,2009-09-26,4,Middle Tennessee State,@,North Texas,W,2,2,1.0,0,desmond-gee-1
Willie Geter,2009-09-26,4,Bowling Green State,,Boise State,L,1,8,8.0,0,willie-geter-1
Tebiarus Gill,2009-09-26,4,Troy,@,Arkansas State,W,1,9,9.0,0,tebiarus-gill-1
David Gilreath,2009-09-26,4,Wisconsin,,Michigan State,W,1,3,3.0,0,david-gilreath-1
T.J. Graham,2009-09-26,4,North Carolina State,,Pittsburgh,W,4,18,4.5,0,tj-graham-1
Delano Green,2009-09-26,3,Temple,,Buffalo,W,1,18,18.0,0,delano-green-1
Anthony Gulley,2009-09-26,4,Auburn,,Ball State,W,2,1,0.5,0,anthony-gulley-1
Rich Gunnell,2009-09-26,4,Boston College,,Wake Forest,W,1,-3,-3.0,0,rich-gunnell-1
Dustin Harris,2009-09-26,3,Texas A&M,,Alabama-Birmingham,W,3,40,13.3,0,dustin-harris-1
Eugene Harris,2009-09-26,4,Miami (OH),@,Kent State,L,1,7,7.0,0,eugene-harris-1
Tysyn Hartman,2009-09-26,4,Kansas State,,Tennessee Tech,W,3,52,17.3,0,tysyn-hartman-1
T.Y. Hilton,2009-09-26,3,Florida International,,Toledo,L,1,31,31.0,0,ty-hilton-1
Trindon Holliday,2009-09-26,4,Louisiana State,@,Mississippi State,W,1,5,5.0,0,trindon-holliday-1
Patrick Honeycutt,2009-09-26,4,Middle Tennessee State,@,North Texas,W,1,1,1.0,0,patrick-honeycutt-1
Faron Hornes,2009-09-26,4,South Florida,@,Florida State,W,1,2,2.0,0,faron-hornes-1
Jasper Howard,2009-09-26,4,Connecticut,,Rhode Island,W,4,46,11.5,0,jasper-howard-1
Damion Hunter,2009-09-26,4,Army,@,Iowa State,L,1,3,3.0,0,damion-hunter-1
McKay Jacobson,2009-09-26,4,Brigham Young,,Colorado State,W,1,0,0.0,0,mckay-jacobson-1
Brandon James,2009-09-26,4,Florida,@,Kentucky,W,3,-2,-0.7,0,brandon-james-1
Curtis Johnson,2009-09-26,4,Memphis,,Marshall,L,2,6,3.0,0,curtis-johnson-1
Damaris Johnson,2009-09-26,4,Tulsa,,Sam Houston State,W,2,14,7.0,0,damaris-johnson-1
Chad Jones,2009-09-26,4,Louisiana State,@,Mississippi State,W,2,93,46.5,1,chad-jones-1
Mike Jones,2009-09-26,4,Syracuse,,Maine,W,1,14,14.0,0,mike-jones-1
Kevin Jurovich,2009-09-26,4,San Jose State,,Cal Poly,W,3,12,4.0,0,kevin-jurovich-1
Shiloh Keo,2009-09-26,4,Idaho,@,Northern Illinois,W,1,34,34.0,0,shiloh-keo-1
Jeremy Kerley,2009-09-26,3,Texas Christian,@,Clemson,W,2,8,4.0,0,jeremy-kerley-1
Preston King,2009-09-26,4,San Diego State,@,Air Force,L,1,-1,-1.0,0,preston-king-1
Tracy Lampley,2009-09-26,4,Southern Mississippi,@,Kansas,L,2,53,26.5,0,tracy-lampley-1
Louis Lee,2009-09-26,4,Louisiana,@,Nebraska,L,1,0,0.0,0,louis-lee-1
Josh Lenz,2009-09-26,4,Iowa State,,Army,W,2,44,22.0,0,josh-lenz-1
Matt Marshall,2009-09-26,4,Brigham Young,,Colorado State,W,1,22,22.0,0,matt-marshall-1
Keshawn Martin,2009-09-26,4,Michigan State,@,Wisconsin,L,1,11,11.0,0,keshawn-martin-1
Greg Mathews,2009-09-26,4,Michigan,,Indiana,W,1,6,6.0,0,greg-mathews-1
Luke Matthews,2009-09-26,4,Utah,,Louisville,W,3,17,5.7,0,luke-matthews-1
Derek McBryde,2009-09-26,4,Kent State,,Miami (OH),W,1,33,33.0,0,derek-mcbryde-1
Robert McClain,2009-09-26,4,Connecticut,,Rhode Island,W,1,9,9.0,0,robert-mcclain-1
Prince Miller,2009-09-26,4,Georgia,,Arizona State,W,3,36,12.0,0,prince-miller-1
Kejon Murphy,2009-09-26,3,Utah State,,Southern Utah,W,3,23,7.7,0,kejon-murphy-1
Jerell Norton,2009-09-26,3,Arkansas,@,Alabama,L,1,3,3.0,0,jerell-norton-1
Michael O'Connell,2009-09-26,4,Iowa State,,Army,W,1,6,6.0,0,michael-oconnell-1
Eric Page,2009-09-26,4,Toledo,@,Florida International,W,1,4,4.0,0,eric-page-1
Daymond Patterson,2009-09-26,4,Kansas,,Southern Mississippi,W,1,0,0.0,0,daymond-patterson-1
Niles Paul,2009-09-26,4,Nebraska,,Louisiana,W,2,8,4.0,0,niles-paul-1
Tavious Polo,2009-09-26,3,Florida Atlantic,,Louisiana-Monroe,L,3,13,4.3,0,tavious-polo-1
Chris Rainey,2009-09-26,4,Florida,@,Kentucky,W,1,23,23.0,1,chris-rainey-1
Chris Randle,2009-09-26,3,Utah State,,Southern Utah,W,1,0,0.0,0,chris-randle-1
Greg Reid,2009-09-26,4,Florida State,,South Florida,L,3,78,26.0,0,greg-reid-1
Reggie Rembert,2009-09-26,4,Air Force,,San Diego State,W,2,16,8.0,0,reggie-rembert-1
Nu'Keese Richardson,2009-09-26,4,Tennessee,,Ohio,W,1,21,21.0,0,nukeese-richardson-1
Andrew Robinson,2009-09-26,3,Louisville,@,Utah,L,1,0,0.0,0,andrew-robinson-1
Jermaine Robinson,2009-09-26,4,Toledo,@,Florida International,W,1,3,3.0,0,jermaine-robinson-1
James Rodgers,2009-09-26,4,Oregon State,,Arizona,L,1,-1,-1.0,0,james-rodgers-1
Evan Royster,2009-09-26,4,Penn State,,Iowa,L,1,8,8.0,0,evan-royster-1
Donte Savage,2009-09-26,4,New Mexico State,@,New Mexico,W,1,29,29.0,0,donte-savage-1
Da'Norris Searcy,2009-09-26,4,North Carolina,@,Georgia Tech,L,2,23,11.5,0,danorris-searcy-1
Andrew Sendejo,2009-09-26,4,Rice,,Vanderbilt,L,2,65,32.5,0,andrew-sendejo-1
Richard Sherman,2009-09-26,4,Stanford,,Washington,W,1,0,0.0,0,richard-sherman-1
Jordan Shipley,2009-09-26,4,Texas,,Texas-El Paso,W,3,73,24.3,0,jordan-shipley-1
Ray Small,2009-09-26,4,Ohio State,,Illinois,W,3,14,4.7,0,ray-small-1
Aaron Smith,2009-09-26,4,Pittsburgh,@,North Carolina State,L,1,7,7.0,0,aaron-smith-1
Brendan Smith,2009-09-26,4,Northwestern,,Minnesota,L,2,8,4.0,0,brendan-smith-1
Jeffrey Solomon,2009-09-26,4,Washington State,@,Southern California,L,2,3,1.5,0,jeffrey-solomon-1
Jacob Sykes,2009-09-26,4,Virginia Tech,,Miami (FL),W,1,24,24.0,0,jacob-sykes-1
Jerrard Tarrant,2009-09-26,4,Georgia Tech,,North Carolina,W,3,15,5.0,0,jerrard-tarrant-1
Golden Tate,2009-09-26,4,Notre Dame,@,Purdue,W,1,16,16.0,0,golden-tate-1
Momo Thomas,2009-09-26,4,Colorado State,@,Brigham Young,L,2,2,1.0,0,momo-thomas-1
Brandon Thompkins,2009-09-26,3,Arkansas State,,Troy,L,1,0,0.0,0,brandon-thompkins-1
Syd'Quan Thompson,2009-09-26,4,California,@,Oregon,L,1,7,7.0,0,sydquan-thompson-1
Aaron Valentin,2009-09-26,4,Purdue,,Notre Dame,L,2,49,24.5,0,aaron-valentin-1
Rockey Vann,2009-09-26,3,Florida International,,Toledo,L,1,20,20.0,0,rockey-vann-1
Daylan Walker,2009-09-26,3,Arkansas State,,Troy,L,1,5,5.0,0,daylan-walker-1
Alex Washington,2009-09-26,4,Vanderbilt,@,Rice,W,5,35,7.0,0,alex-washington-1
Lorenzo Washington,2009-09-26,4,Alabama,,Arkansas,W,1,16,16.0,0,lorenzo-washington-1
Cornelius Williams,2009-09-26,4,Troy,@,Arkansas State,W,1,15,15.0,0,cornelius-williams-1
Damian Williams,2009-09-26,4,Southern California,,Washington State,W,6,80,13.3,0,damian-williams-1
Johnny Williams,2009-09-26,4,Duke,,North Carolina Central,W,5,71,14.2,0,johnny-williams-1
Kyle Williams,2009-09-26,3,Arizona State,@,Georgia,L,2,29,14.5,0,kyle-williams-1
Stacy Williams,2009-09-26,3,Baylor,,Northwestern State,W,1,25,25.0,0,stacy-williams-1
Anthony Wiseman,2009-09-26,4,Maryland,,Rutgers,L,2,9,4.5,0,anthony-wiseman-1
Ryan Wolfe,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,2,14,7.0,0,ryan-wolfe-1
Anthony Wright,2009-09-26,4,Air Force,,San Diego State,W,1,13,13.0,0,anthony-wright-3
Devon Wylie,2009-09-26,4,Fresno State,@,Cincinnati,L,2,0,0.0,0,devon-wylie-1
Tyrone Duplessis,2009-09-30,4,Louisiana Tech,,Hawaii,W,1,5,5.0,0,tyrone-duplessis-1
Ryan Henry,2009-09-30,4,Hawaii,@,Louisiana Tech,L,1,8,8.0,0,ryan-henry-1
Jason Espinoza,2009-10-01,4,Colorado,@,West Virginia,L,4,12,3.0,0,jason-espinoza-1
Tracy Lampley,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,5,29,5.8,0,tracy-lampley-1
Jim Mitchell,2009-10-01,5,Alabama-Birmingham,,Southern Mississippi,W,1,11,11.0,0,jim-mitchell-1
Freddie Parham,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,1,3,3.0,0,freddie-parham-1
Jock Sanders,2009-10-01,4,West Virginia,,Colorado,W,1,12,12.0,0,jock-sanders-1
O'Neill Chambers,2009-10-02,5,Brigham Young,,Utah State,W,1,9,9.0,0,oneill-chambers-1
Kejon Murphy,2009-10-02,4,Utah State,@,Brigham Young,L,1,3,3.0,0,kejon-murphy-1
Cameron Saddler,2009-10-02,5,Pittsburgh,@,Louisville,W,1,11,11.0,0,cameron-saddler-1
Antuan Aaron,2009-10-03,5,Army,,Tulane,L,1,4,4.0,0,antuan-aaron-1
Marcus Anderson,2009-10-03,5,New Mexico State,@,San Diego State,L,3,22,7.3,0,marcus-anderson-2
Terrence Austin,2009-10-03,4,UCLA,@,Stanford,L,2,8,4.0,0,terrence-austin-1
D.J. Banks,2009-10-03,4,Tulane,@,Army,W,1,4,4.0,0,dj-banks-1
Kenjon Barner,2009-10-03,5,Oregon,,Washington State,W,2,40,20.0,0,kenjon-barner-1
Freddie Barnes,2009-10-03,5,Bowling Green State,,Ohio,L,2,71,35.5,0,freddie-barnes-1
Travis Benjamin,2009-10-03,4,Miami (FL),,Oklahoma,W,2,-3,-1.5,0,travis-benjamin-1
Andre Booker,2009-10-03,5,Marshall,,East Carolina,L,2,9,4.5,0,andre-booker-1
Lavon Brazill,2009-10-03,5,Ohio,@,Bowling Green State,W,1,72,72.0,1,lavon-brazill-1
Antonio Brown,2009-10-03,5,Central Michigan,@,Buffalo,W,1,0,0.0,0,antonio-brown-1
Devon Brown,2009-10-03,5,Wake Forest,,North Carolina State,W,2,40,20.0,0,devon-brown-1
Paul Chaney Jr.,2009-10-03,5,Iowa,,Arkansas State,W,3,4,1.3,0,paul-chaney-jr-1
Randall Cobb,2009-10-03,4,Kentucky,,Alabama,L,4,58,14.5,0,randall-cobb-1
Andre Crenshaw,2009-10-03,5,Oregon,,Washington State,W,2,3,1.5,0,andre-crenshaw-1
Jonathan Davis,2009-10-03,5,Central Florida,,Memphis,W,1,2,2.0,0,jonathan-davis-1
Tommy Davis,2009-10-03,5,Northern Illinois,,Western Michigan,W,2,35,17.5,0,tommy-davis-2
Riley Dunlop,2009-10-03,5,Ohio,@,Bowling Green State,W,1,1,1.0,0,riley-dunlop-1
Andre Ellington,2009-10-03,5,Clemson,@,Maryland,L,1,3,3.0,0,andre-ellington-1
Jarred Fayson,2009-10-03,4,Illinois,,Penn State,L,1,4,4.0,0,jarred-fayson-1
Jacoby Ford,2009-10-03,5,Clemson,@,Maryland,L,1,10,10.0,0,jacoby-ford-1
Dominique Franks,2009-10-03,4,Oklahoma,@,Miami (FL),L,1,51,51.0,0,dominique-franks-1
Jordan Gafford,2009-10-03,5,Miami (OH),,Cincinnati,L,1,4,4.0,0,jordan-gafford-1
Stephon Gilmore,2009-10-03,5,South Carolina,,South Carolina State,W,2,42,21.0,0,stephon-gilmore-1
David Gilreath,2009-10-03,5,Wisconsin,@,Minnesota,W,1,2,2.0,0,david-gilreath-1
Mardy Gilyard,2009-10-03,5,Cincinnati,@,Miami (OH),W,2,23,11.5,0,mardy-gilyard-1
Waynelle Gravesande,2009-10-03,5,Purdue,,Northwestern,L,1,9,9.0,0,waynelle-gravesande-1
Delano Green,2009-10-03,4,Temple,@,Eastern Michigan,W,1,0,0.0,0,delano-green-1
Marshay Green,2009-10-03,4,Mississippi,@,Vanderbilt,W,2,9,4.5,0,marshay-green-1
Rich Gunnell,2009-10-03,5,Boston College,,Florida State,W,1,0,0.0,0,rich-gunnell-1
Dustin Harris,2009-10-03,4,Texas A&M,N,Arkansas,L,1,1,1.0,0,dustin-harris-1
Eugene Harris,2009-10-03,5,Miami (OH),,Cincinnati,L,2,36,18.0,0,eugene-harris-1
Trindon Holliday,2009-10-03,5,Louisiana State,@,Georgia,W,2,28,14.0,0,trindon-holliday-1
Jayron Hosley,2009-10-03,5,Virginia Tech,@,Duke,W,2,7,3.5,0,jayron-hosley-1
Neal Howey,2009-10-03,4,Eastern Michigan,,Temple,L,1,0,0.0,0,neal-howey-1
Damaris Johnson,2009-10-03,5,Tulsa,@,Rice,W,3,47,15.7,0,damaris-johnson-1
Chad Jones,2009-10-03,5,Louisiana State,@,Georgia,W,1,16,16.0,0,chad-jones-1
Joe Jones,2009-10-03,4,Temple,@,Eastern Michigan,W,1,-8,-8.0,0,joe-jones-1
Josh Jones,2009-10-03,5,Army,,Tulane,L,3,27,9.0,0,josh-jones-1
