"Player","Date","G","School","Loc","Opponent","WL","Rush Att","Rush Yard","Rush Avg","Rush TD","unique_id"
"Brad Anderson","2017-10-14",7,"Middle Tennessee State","@","Alabama-Birmingham","L",15,81,5.4,0,"brad-anderson-3"
"Darius Anderson","2017-10-14",6,"Texas Christian","@","Kansas State","W",2,5,2.5,0,"darius-anderson-1"
"Devin Anderson","2017-10-14",7,"East Carolina","@","Central Florida","L",8,20,2.5,0,"devin-anderson-3"
"Drew Anderson","2017-10-14",7,"Buffalo",,"Northern Illinois","L",2,9,4.5,0,"drew-anderson-1"
"Kilton Anderson","2017-10-14",6,"Coastal Carolina","@","Arkansas State","L",5,-19,-3.8,0,"kilton-anderson-1"
"Rodney Anderson","2017-10-14",6,"Oklahoma","N","Texas","W",10,48,4.8,1,"rodney-anderson-1"
"Theo Anderson","2017-10-14",7,"Buffalo",,"Northern Illinois","L",5,9,1.8,0,"theo-anderson-1"
"Darren Andrews","2017-10-14",6,"UCLA","@","Arizona","L",1,27,27,0,"darren-andrews-1"
"Deangleo Antoine","2017-10-14",6,"South Florida",,"Cincinnati","W",1,12,12,0,"deangleo-antoine-1"
"Ryquell Armstead","2017-10-14",7,"Temple",,"Connecticut","L",9,31,3.4,1,"ryquell-armstead-1"
"Ronald Awatt","2017-10-14",7,"Texas-El Paso","@","Southern Mississippi","L",3,5,1.7,0,"ronald-awatt-1"
"Sherman Badie","2017-10-14",6,"Tulane","@","Florida International","L",4,21,5.3,0,"sherman-badie-1"
"Billy Bahl","2017-10-14",7,"Miami (OH)","@","Kent State","L",7,-18,-2.6,0,"billy-bahl-1"
"Quinton Baker","2017-10-14",6,"Western Kentucky",,"UNC Charlotte","W",14,74,5.3,0,"quinton-baker-1"
"Kalen Ballage","2017-10-14",6,"Arizona State",,"Washington","W",9,17,1.9,1,"kalen-ballage-1"
"Jonathan Banks","2017-10-14",6,"Tulane","@","Florida International","L",20,59,3,0,"jonathan-banks-1"
"Brooks Barden","2017-10-14",7,"UNC Charlotte","@","Western Kentucky","L",4,89,22.3,0,"brooks-barden-1"
"Alex Barnes","2017-10-14",6,"Kansas State",,"Texas Christian","L",4,7,1.8,0,"alex-barnes-1"
"J.T. Barrett","2017-10-14",7,"Ohio State","@","Nebraska","W",10,48,4.8,2,"jt-barrett-1"
"Taz Bateman","2017-10-14",5,"Georgia State","@","Louisiana-Monroe","W",10,43,4.3,0,"taz-bateman-1"
"Cameron Batson","2017-10-14",6,"Texas Tech","@","West Virginia","L",2,12,6,0,"cameron-batson-1"
"Peyton Bender","2017-10-14",6,"Kansas","@","Iowa State","L",2,10,5,0,"peyton-bender-1"
"Kurt Benkert","2017-10-14",6,"Virginia","@","North Carolina","W",6,-17,-2.8,0,"kurt-benkert-1"
"Kani Benoit","2017-10-14",7,"Oregon","@","Stanford","L",6,32,5.3,0,"kani-benoit-1"
"KirVonte Benson","2017-10-14",5,"Georgia Tech","@","Miami (FL)","L",7,40,5.7,0,"kirvonte-benson-1"
"Jake Bentley","2017-10-14",7,"South Carolina","@","Tennessee","W",6,24,4,0,"jake-bentley-2"
"Dillion Birden","2017-10-14",6,"Houston","@","Tulsa","L",11,82,7.5,1,"dillion-birden-1"
"Taven Birdow","2017-10-14",6,"Air Force",,"Nevada-Las Vegas","W",3,7,2.3,0,"taven-birdow-1"
"James Blackman","2017-10-14",5,"Florida State","@","Duke","W",4,0,0,0,"james-blackman-1"
"Raheem Blackshear","2017-10-14",6,"Rutgers","@","Illinois","W",6,87,14.5,1,"raheem-blackshear-1"
"Christian Blake","2017-10-14",6,"Northern Illinois","@","Buffalo","W",1,14,14,0,"christian-blake-1"
"Khari Blasingame","2017-10-14",7,"Vanderbilt","@","Mississippi","L",6,26,4.3,0,"khari-blasingame-1"
"David Blough","2017-10-14",6,"Purdue","@","Wisconsin","L",2,-15,-7.5,0,"david-blough-1"
"George Bollas","2017-10-14",7,"Kent State",,"Miami (OH)","W",5,3,0.6,0,"george-bollas-1"
"Reggie Bonnafon","2017-10-14",7,"Louisville",,"Boston College","L",12,107,8.9,1,"reggie-bonnafon-1"
"Darryl Bonner","2017-10-14",6,"Navy","@","Memphis","L",7,30,4.3,0,"darryl-bonner-1"
"Logan Bonner","2017-10-14",5,"Arkansas State",,"Coastal Carolina","W",1,0,0,0,"logan-bonner-1"
"Ra'Von Bonner","2017-10-14",6,"Illinois",,"Rutgers","L",19,62,3.3,1,"ravon-bonner-1"
"Mike Boone","2017-10-14",7,"Cincinnati","@","South Florida","L",5,0,0,0,"mike-boone-2"
"Taylor Boose","2017-10-14",7,"Cincinnati","@","South Florida","L",3,13,4.3,0,"taylor-boose-1"
"Russell Booze","2017-10-14",7,"Nevada","@","Colorado State","L",1,2,2,0,"russell-booze-1"
"Max Bortenschlager","2017-10-14",6,"Maryland",,"Northwestern","L",12,34,2.8,0,"max-bortenschlager-1"
"Shaun Bradley","2017-10-14",7,"Temple",,"Connecticut","L",2,7,3.5,0,"shaun-bradley-1"
"Ahmad Bradshaw","2017-10-14",7,"Army",,"Eastern Michigan","W",19,171,9,1,"ahmad-bradshaw-2"
"Darius Bradwell","2017-10-14",6,"Tulane","@","Florida International","L",1,29,29,0,"darius-bradwell-1"
"Eugene Brazley","2017-10-14",6,"Mississippi",,"Vanderbilt","W",2,9,4.5,0,"eugene-brazley-1"
"Charlie Brewer","2017-10-14",6,"Baylor","@","Oklahoma State","L",5,21,4.2,0,"charlie-brewer-1"
"D'Angelo Brewer","2017-10-14",7,"Tulsa",,"Houston","W",23,140,6.1,1,"dangelo-brewer-1"
"Shamari Brooks","2017-10-14",7,"Tulsa",,"Houston","W",18,111,6.2,1,"shamari-brooks-1"
"Shannon Brooks","2017-10-14",6,"Minnesota",,"Michigan State","L",5,14,2.8,0,"shannon-brooks-1"
"Tony Brooks-James","2017-10-14",7,"Oregon","@","Stanford","L",7,54,7.7,0,"tony-brooks-james-1"
"John Brown III","2017-10-14",6,"Navy","@","Memphis","L",1,11,11,0,"john-brown-iii-2"
"Anthony Brown","2017-10-14",7,"Boston College","@","Louisville","W",6,52,8.7,0,"anthony-brown-11"
"Brittain Brown","2017-10-14",7,"Duke",,"Florida State","L",6,43,7.2,1,"brittain-brown-1"
"D.J. Brown","2017-10-14",6,"Northern Illinois","@","Buffalo","W",9,44,4.9,0,"dj-brown-3"
"Dorian Brown","2017-10-14",7,"Ohio","@","Bowling Green State","W",10,71,7.1,0,"dorian-brown-1"
"Dre Brown","2017-10-14",6,"Illinois",,"Rutgers","L",4,11,2.8,0,"dre-brown-1"
"Dru Brown","2017-10-14",7,"Hawaii",,"San Jose State","W",5,45,9,0,"dru-brown-1"
"Jordon Brown","2017-10-14",7,"North Carolina",,"Virginia","L",10,30,3,0,"jordon-brown-1"
"LD Brown","2017-10-14",6,"Oklahoma State",,"Baylor","W",2,19,9.5,0,"ld-brown-1"
"Spencer Brown","2017-10-14",6,"Alabama-Birmingham",,"Middle Tennessee State","W",31,167,5.4,1,"spencer-brown-3"
"Jake Browning","2017-10-14",7,"Washington","@","Arizona State","L",10,-24,-2.4,1,"jake-browning-1"
"Jocquez Bruce","2017-10-14",7,"Middle Tennessee State","@","Alabama-Birmingham","L",1,0,0,0,"jocquez-bruce-1"
"Shane Buechele","2017-10-14",6,"Texas","N","Oklahoma","L",3,3,1,0,"shane-buechele-1"
"D.K. Buford","2017-10-14",6,"Mississippi",,"Vanderbilt","W",2,4,2,0,"dk-buford-1"
"Braxton Burmeister","2017-10-14",7,"Oregon","@","Stanford","L",9,31,3.4,1,"braxton-burmeister-1"
"Joe Burrow","2017-10-14",7,"Ohio State","@","Nebraska","W",2,5,2.5,0,"joe-burrow-1"
"Kendall Bussey","2017-10-14",7,"Texas A&M","@","Florida","W",1,3,3,0,"kendall-bussey-3"
"Greg Campbell Jr.","2017-10-14",5,"Texas-San Antonio","@","North Texas","L",2,11,5.5,0,"greg-campbell-3"
"Xzaviar Campbell","2017-10-14",6,"Nevada-Las Vegas","@","Air Force","L",6,27,4.5,1,"xzaviar-campbell-1"
"Mike Carrigan","2017-10-14",7,"Kent State",,"Miami (OH)","W",1,61,61,0,"mike-carrigan-1"
"Duke Carter IV","2017-10-14",6,"Louisiana-Monroe",,"Georgia State","L",2,16,8,0,"duke-carter-iv-1"
"Michael Carter","2017-10-14",7,"North Carolina",,"Virginia","L",13,157,12.1,2,"michael-carter-5"
"Toneil Carter","2017-10-14",6,"Texas","N","Oklahoma","L",5,6,1.2,0,"toneil-carter-1"
"Duke Catalon","2017-10-14",6,"Houston","@","Tulsa","L",24,72,3,1,"duke-catalon-1"
"Ty Chandler","2017-10-14",6,"Tennessee",,"South Carolina","L",4,45,11.3,0,"ty-chandler-1"
"Christian Chapman","2017-10-14",7,"San Diego State",,"Boise State","L",14,26,1.9,0,"christian-chapman-1"
"Daryl Chestnut","2017-10-14",6,"New Mexico","@","Fresno State","L",5,29,5.8,0,"daryl-chestnut-1"
"Marcus Childers","2017-10-14",6,"Northern Illinois","@","Buffalo","W",27,79,2.9,1,"marcus-childers-1"
"Nick Chubb","2017-10-14",7,"Georgia",,"Missouri","W",16,70,4.4,0,"nick-chubb-1"
"Andrew Clair","2017-10-14",7,"Bowling Green State",,"Ohio","L",18,148,8.2,2,"andrew-clair-1"
"Detrich Clark","2017-10-14",7,"Colorado State",,"Nevada","W",2,7,3.5,0,"detrich-clark-1"
"Isaiah Clay","2017-10-14",5,"Texas-San Antonio","@","North Texas","L",14,54,3.9,0,"isaiah-clay-1"
"Josh Cleveland","2017-10-14",7,"Bowling Green State",,"Ohio","L",22,84,3.8,0,"josh-cleveland-1"
"Rona Cleveland","2017-10-14",6,"Air Force",,"Nevada-Las Vegas","W",11,86,7.8,0,"rona-cleveland-1"
"Lavon Coleman","2017-10-14",7,"Washington","@","Arizona State","L",5,20,4,0,"lavon-coleman-1"
"Reggie Corbin","2017-10-14",6,"Illinois",,"Rutgers","L",1,0,0,0,"reggie-corbin-1"
"Taylor Cornelius","2017-10-14",6,"Oklahoma State",,"Baylor","W",3,66,22,1,"taylor-cornelius-1"
"Nate Cottrell","2017-10-14",5,"Georgia Tech","@","Miami (FL)","L",3,24,8,0,"nate-cottrell-1"
"Jeremy Cox","2017-10-14",6,"Old Dominion","@","Marshall","L",15,52,3.5,0,"jeremy-cox-1"
"Montell Cozart","2017-10-14",6,"Boise State","@","San Diego State","W",2,1,0.5,0,"montell-cozart-1"
"Justin Crawford","2017-10-14",6,"West Virginia",,"Texas Tech","W",14,47,3.4,1,"justin-crawford-1"
"Damarea Crockett","2017-10-14",6,"Missouri","@","Georgia","L",9,32,3.6,0,"damarea-crockett-1"
"Demry Croft","2017-10-14",6,"Minnesota",,"Michigan State","L",7,31,4.4,0,"demry-croft-1"
"Sheldon Croney Jr.","2017-10-14",6,"Iowa State",,"Kansas","W",4,11,2.8,1,"sheldon-croney-jr-1"
"Devante Cross","2017-10-14",6,"Virginia","@","North Carolina","W",1,0,0,0,"devante-cross-1"
"Dustin Crum","2017-10-14",7,"Kent State",,"Miami (OH)","W",14,34,2.4,0,"dustin-crum-1"
"Jaelon Darden","2017-10-14",6,"North Texas",,"Texas-San Antonio","W",1,1,1,0,"jaelon-darden-1"
"Sam Darnold","2017-10-14",7,"Southern California",,"Utah","W",6,15,2.5,0,"sam-darnold-1"
"Andy Davidson","2017-10-14",7,"Army",,"Eastern Michigan","W",7,37,5.3,0,"andy-davidson-1"
"A.J. Davis","2017-10-14",7,"Pittsburgh",,"North Carolina State","L",2,1,0.5,0,"aj-davis-4"
"Danny Davis","2017-10-14",6,"Wisconsin",,"Purdue","W",1,3,3,0,"danny-davis-5"
"Keion Davis","2017-10-14",6,"Marshall",,"Old Dominion","W",16,73,4.6,0,"keion-davis-1"
"Malik Davis","2017-10-14",6,"Florida",,"Texas A&M","L",18,97,5.4,0,"malik-davis-1"
"Dalyn Dawkins","2017-10-14",7,"Colorado State",,"Nevada","W",17,191,11.2,1,"dalyn-dawkins-1"
"Alex Delton","2017-10-14",6,"Kansas State",,"Texas Christian","L",19,39,2.1,0,"alex-delton-1"
"Dalton Demos","2017-10-14",6,"Coastal Carolina","@","Arkansas State","L",2,-4,-2,1,"dalton-demos-1"
"Mon Denson","2017-10-14",7,"South Carolina","@","Tennessee","W",4,14,3.5,0,"mon-denson-1"
"AJ Dillon","2017-10-14",7,"Boston College","@","Louisville","W",39,272,7,4,"aj-dillon-1"
"Derrick Dillon","2017-10-14",7,"Louisiana State",,"Auburn","W",2,8,4,0,"derrick-dillon-1"
"Winston Dimel","2017-10-14",6,"Kansas State",,"Texas Christian","L",1,10,10,0,"winston-dimel-1"
"Ben DiNucci","2017-10-14",7,"Pittsburgh",,"North Carolina State","L",4,0,0,0,"ben-dinucci-1"
"Keyion Dixon","2017-10-14",6,"Connecticut","@","Temple","W",2,12,6,0,"keyion-dixon-1"
"Gerrid Doaks","2017-10-14",7,"Cincinnati","@","South Florida","L",6,37,6.2,0,"gerrid-doaks-1"
"J.K. Dobbins","2017-10-14",7,"Ohio State","@","Nebraska","W",12,106,8.8,1,"jk-dobbins-1"
"Quinten Dormady","2017-10-14",6,"Tennessee",,"South Carolina","L",1,13,13,0,"quinten-dormady-1"
"Kevin Dove","2017-10-14",7,"Texas-El Paso","@","Southern Mississippi","L",7,2,0.3,0,"kevin-dove-1"
"Rico Dowdle","2017-10-14",7,"South Carolina","@","Tennessee","W",4,19,4.8,0,"rico-dowdle-1"
"Aaron Duckworth","2017-10-14",6,"Idaho",,"Appalachian State","L",21,113,5.4,0,"aaron-duckworth-1"
"Kameron Duncan","2017-10-14",7,"UNC Charlotte","@","Western Kentucky","L",6,14,2.3,0,"kameron-duncan-1"
"Trestan Ebner","2017-10-14",6,"Baylor","@","Oklahoma State","L",9,37,4.1,1,"trestan-ebner-1"
"Drew Eckels","2017-10-14",6,"Western Kentucky",,"UNC Charlotte","W",3,3,1,0,"drew-eckels-1"
"Gus Edwards","2017-10-14",6,"Rutgers","@","Illinois","W",21,91,4.3,2,"gus-edwards-1"
"Sam Ehlinger","2017-10-14",6,"Texas","N","Oklahoma","L",22,106,4.8,1,"sam-ehlinger-1"
"Brayden El-Bakri","2017-10-14",7,"Brigham Young","@","Mississippi State","L",5,20,4,0,"brayden-el-bakri-1"
"Jordan Ellis","2017-10-14",6,"Virginia","@","North Carolina","W",27,136,5,0,"jordan-ellis-2"
"Morgon Ellison","2017-10-14",6,"Indiana",,"Michigan","L",14,68,4.9,1,"morgon-ellison-1"
"Terren Encalade","2017-10-14",6,"Tulane","@","Florida International","L",1,19,19,0,"terren-encalade-1"
"A.J. Erdely","2017-10-14",6,"Alabama-Birmingham",,"Middle Tennessee State","W",8,61,7.6,0,"aj-erdely-1"
"Ian Eriksen","2017-10-14",6,"Eastern Michigan","@","Army","L",20,107,5.4,0,"ian-eriksen-1"
"Nolan Eriksen","2017-10-14",6,"Air Force",,"Nevada-Las Vegas","W",7,44,6.3,0,"nolan-eriksen-1"
"Danny Etling","2017-10-14",7,"Louisiana State",,"Auburn","W",6,-9,-1.5,0,"danny-etling-1"
"Caleb Evans","2017-10-14",6,"Louisiana-Monroe",,"Georgia State","L",12,12,1,0,"caleb-evans-2"
"Chris Evans","2017-10-14",6,"Michigan","@","Indiana","W",8,5,0.6,0,"chris-evans-2"
"Kyle Evans","2017-10-14",7,"Colorado","@","Oregon State","W",1,-1,-1,0,"kyle-evans-1"
"Nico Evans","2017-10-14",6,"Wyoming","@","Utah State","W",1,6,6,0,"nico-evans-1"
"Nacarius Fant","2017-10-14",6,"Western Kentucky",,"UNC Charlotte","W",1,-21,-21,0,"nacarius-fant-1"
"Deondre Farrier","2017-10-14",7,"East Carolina","@","Central Florida","L",1,13,13,0,"deondre-farrier-1"
"Darrian Felix","2017-10-14",7,"Oregon","@","Stanford","L",1,17,17,0,"darrian-felix-1"
"D'Andre Ferby","2017-10-14",6,"Western Kentucky",,"UNC Charlotte","W",5,34,6.8,0,"dandre-ferby-1"
"Riley Ferguson","2017-10-14",6,"Memphis",,"Navy","W",6,-6,-1,0,"riley-ferguson-1"
"Joshua Fields","2017-10-14",7,"Texas-El Paso","@","Southern Mississippi","L",6,13,2.2,0,"joshua-fields-1"
"Wesley Fields","2017-10-14",5,"Georgia Southern",,"New Mexico State","L",13,103,7.9,1,"wesley-fields-1"
"Mason Fine","2017-10-14",6,"North Texas",,"Texas-San Antonio","W",9,-4,-0.4,1,"mason-fine-1"
"Ryan Finley","2017-10-14",7,"North Carolina State","@","Pittsburgh","W",3,10,3.3,0,"ryan-finley-1"
"Nick Fitzgerald","2017-10-14",6,"Mississippi State",,"Brigham Young","W",15,103,6.9,2,"nick-fitzgerald-2"
"Dimitri Flowers","2017-10-14",6,"Oklahoma","N","Texas","W",2,3,1.5,0,"dimitri-flowers-1"
"Quinton Flowers","2017-10-14",6,"South Florida",,"Cincinnati","W",15,80,5.3,1,"quinton-flowers-1"
"Keith Ford","2017-10-14",7,"Texas A&M","@","Florida","W",9,22,2.4,0,"keith-ford-1"
"Feleipe Franks","2017-10-14",6,"Florida",,"Texas A&M","L",9,82,9.1,0,"feleipe-franks-1"
"Royce Freeman","2017-10-14",7,"Oregon","@","Stanford","L",18,143,7.9,0,"royce-freeman-1"
"Jake Fromm","2017-10-14",7,"Georgia",,"Missouri","W",4,14,3.5,1,"jake-fromm-1"
"Russell Gage","2017-10-14",7,"Louisiana State",,"Auburn","W",2,71,35.5,0,"russell-gage-1"
"Reggie Gallaspy II","2017-10-14",7,"North Carolina State","@","Pittsburgh","W",11,46,4.2,0,"reggie-gallaspy-ii-1"
"Kesean Gamble","2017-10-14",7,"Kent State",,"Miami (OH)","W",5,6,1.2,0,"kesean-gamble-1"
"Ty Gangi","2017-10-14",7,"Nevada","@","Colorado State","L",6,11,1.8,0,"ty-gangi-1"
"Alex Gardner","2017-10-14",6,"Florida International",,"Tulane","W",20,79,4,0,"alex-gardner-2"
"Anthony Gargiulo","2017-10-14",6,"Navy","@","Memphis","L",2,6,3,0,"anthony-gargiulo-1"
"Darell Garretson","2017-10-14",7,"Oregon State",,"Colorado","L",2,13,6.5,0,"darell-garretson-1"
"Monteo Garrett","2017-10-14",5,"Georgia Southern",,"New Mexico State","L",5,15,3,0,"monteo-garrett-1"
"Myles Gaskin","2017-10-14",7,"Washington","@","Arizona State","L",14,67,4.8,0,"myles-gaskin-1"
"Devin Gentry","2017-10-14",5,"Georgia State","@","Louisiana-Monroe","W",1,15,15,1,"devin-gentry-1"
"Jeff George Jr.","2017-10-14",6,"Illinois",,"Rutgers","L",5,13,2.6,0,"jeff-george-jr-1"
"Nick Gibson","2017-10-14",6,"Mississippi State",,"Brigham Young","W",3,23,7.7,0,"nick-gibson-1"
"Demarcus Godfrey","2017-10-14",5,"Georgia Southern",,"New Mexico State","L",1,1,1,0,"demarcus-godfrey-1"
"Derrick Gore","2017-10-14",6,"Louisiana-Monroe",,"Georgia State","L",10,32,3.2,0,"derrick-gore-1"
"Trayone Gray","2017-10-14",5,"Miami (FL)",,"Georgia Tech","W",2,6,3,0,"trayone-gray-1"
"J.J. Green","2017-10-14",5,"Georgia Tech","@","Miami (FL)","L",6,14,2.3,1,"jj-green-1"
"Marcus Green","2017-10-14",6,"Louisiana-Monroe",,"Georgia State","L",1,11,11,0,"marcus-green-6"
"Zach Green","2017-10-14",6,"Arizona",,"UCLA","W",6,27,4.5,0,"zach-green-2"
"Jaelen Greene","2017-10-14",7,"Cincinnati","@","South Florida","L",2,8,4,0,"jaelen-greene-1"
"Zack Greenlee","2017-10-14",7,"Texas-El Paso","@","Southern Mississippi","L",3,12,4,0,"zack-greenlee-1"
"Will Grier","2017-10-14",6,"West Virginia",,"Texas Tech","W",7,-36,-5.1,0,"will-grier-1"
"Jay Griffin IV","2017-10-14",6,"New Mexico","@","Fresno State","L",3,7,2.3,0,"jay-griffin-iv-1"
"Garrett Groshek","2017-10-14",6,"Wisconsin",,"Purdue","W",2,32,16,0,"garrett-groshek-1"
"Jarrett Guarantano","2017-10-14",6,"Tennessee",,"South Carolina","L",17,-2,-0.1,0,"jarrett-guarantano-1"
"Derrius Guice","2017-10-14",7,"Louisiana State",,"Auburn","W",20,71,3.6,0,"derrius-guice-1"
"Jalen Guyton","2017-10-14",6,"North Texas",,"Texas-San Antonio","W",3,12,4,0,"jalen-guyton-1"
"Kumehnnu Gwilly","2017-10-14",7,"Central Michigan",,"Toledo","L",4,2,0.5,0,"kumehnnu-gwilly-1"
"Jacqez Hairston","2017-10-14",6,"Coastal Carolina","@","Arkansas State","L",5,42,8.4,0,"jacqez-hairston-1"
"Darrin Hall","2017-10-14",7,"Pittsburgh",,"North Carolina State","L",9,17,1.9,1,"darrin-hall-1"
"Isaiah Hamilton","2017-10-14",7,"Nevada","@","Colorado State","L",3,8,2.7,0,"isaiah-hamilton-1"
"Daniel Hamm","2017-10-14",6,"Virginia","@","North Carolina","W",3,8,2.7,0,"daniel-hamm-1"
"Justice Hansen","2017-10-14",5,"Arkansas State",,"Coastal Carolina","W",9,68,7.6,0,"justice-hansen-1"
"Tre Harbison","2017-10-14",6,"Northern Illinois","@","Buffalo","W",2,10,5,0,"tre-harbison-1"
"Mecole Hardman","2017-10-14",7,"Georgia",,"Missouri","W",1,35,35,1,"mecole-hardman-1"
"Brandon Harris","2017-10-14",7,"North Carolina",,"Virginia","L",10,25,2.5,0,"brandon-harris-4"
"Damien Harris","2017-10-14",7,"Alabama",,"Arkansas","W",9,125,13.9,2,"damien-harris-1"
"Najee Harris","2017-10-14",7,"Alabama",,"Arkansas","W",5,33,6.6,1,"najee-harris-1"
"Quentin Harris","2017-10-14",7,"Duke",,"Florida State","L",2,3,1.5,0,"quentin-harris-2"
"Lorenzo Harrison","2017-10-14",6,"Maryland",,"Northwestern","L",9,31,3.4,0,"lorenzo-harrison-1"
"N'Keal Harry","2017-10-14",6,"Arizona State",,"Washington","W",2,5,2.5,0,"nkeal-harry-1"
"Penny Hart","2017-10-14",5,"Georgia State","@","Louisiana-Monroe","W",2,5,2.5,0,"penny-hart-1"
"Jake Hartbarger","2017-10-14",6,"Michigan State","@","Minnesota","W",1,-28,-28,0,"jake-hartbarger-1"
"Jalen Harvey","2017-10-14",6,"Arizona State",,"Washington","W",1,2,2,0,"jalen-harvey-2"
"Dwayne Haskins","2017-10-14",7,"Ohio State","@","Nebraska","W",1,4,4,0,"dwayne-haskins-1"
"JaMycal Hasty","2017-10-14",6,"Baylor","@","Oklahoma State","L",6,15,2.5,0,"jamycal-hasty-1"
"Chase Hayden","2017-10-14",6,"Arkansas","@","Alabama","L",9,10,1.1,0,"chase-hayden-1"
"D.J. Henderson","2017-10-14",6,"Idaho",,"Appalachian State","L",1,1,1,0,"dj-henderson-2"
"Darrell Henderson","2017-10-14",6,"Memphis",,"Navy","W",12,94,7.8,0,"darrell-henderson-1"
"Quadree Henderson","2017-10-14",7,"Pittsburgh",,"North Carolina State","L",1,15,15,0,"quadree-henderson-1"
"Devonta'e Henry-Cole","2017-10-14",6,"Utah","@","Southern California","L",6,23,3.8,0,"devontae-henry-cole-1"
"Brian Herrien","2017-10-14",7,"Georgia",,"Missouri","W",6,31,5.2,0,"brian-herrien-1"
"Josh Hicks","2017-10-14",6,"Rutgers","@","Illinois","W",5,25,5,1,"josh-hicks-1"
"Kyle Hicks","2017-10-14",6,"Texas Christian","@","Kansas State","W",16,58,3.6,0,"kyle-hicks-1"
"Karan Higdon","2017-10-14",6,"Michigan","@","Indiana","W",25,200,8,3,"karan-higdon-1"
"Chris High","2017-10-14",6,"Navy","@","Memphis","L",11,42,3.8,0,"chris-high-1"
"Justice Hill","2017-10-14",6,"Oklahoma State",,"Baylor","W",14,117,8.4,1,"justice-hill-1"
"Kenny Hill","2017-10-14",6,"Texas Christian","@","Kansas State","W",6,13,2.2,1,"kenny-hill-1"
"Kylin Hill","2017-10-14",6,"Mississippi State",,"Brigham Young","W",7,44,6.3,0,"kylin-hill-1"
"Dontrell Hilliard","2017-10-14",6,"Tulane","@","Florida International","L",12,90,7.5,1,"dontrell-hilliard-1"
"Jon Hilliman","2017-10-14",7,"Boston College","@","Louisville","W",6,12,2,1,"jon-hilliman-1"
"Nyheim Hines","2017-10-14",7,"North Carolina State","@","Pittsburgh","W",16,135,8.4,1,"nyheim-hines-1"
"Josh Hokit","2017-10-14",6,"Fresno State",,"New Mexico","W",14,70,5,1,"josh-hokit-1"
"Micah Holder","2017-10-14",7,"San Diego State",,"Boise State","L",1,6,6,0,"micah-holder-1"
"T'Qele Holmes","2017-10-14",6,"Coastal Carolina","@","Arkansas State","L",1,11,11,0,"tqele-holmes-1"
"Calen Holt","2017-10-14",7,"Army",,"Eastern Michigan","W",1,3,3,0,"calen-holt-1"
"Elijah Holyfield","2017-10-14",7,"Georgia",,"Missouri","W",6,48,8,0,"elijah-holyfield-1"
"Travis Homer","2017-10-14",5,"Miami (FL)",,"Georgia Tech","W",20,170,8.5,1,"travis-homer-1"
"David Hood","2017-10-14",7,"Temple",,"Connecticut","L",6,29,4.8,1,"david-hood-2"
"Nate Hopkins","2017-10-14",6,"Connecticut","@","Temple","W",1,5,5,0,"nate-hopkins-1"
"Alex Hornibrook","2017-10-14",6,"Wisconsin",,"Purdue","W",2,-3,-1.5,0,"alex-hornibrook-1"
"Keon Howard","2017-10-14",6,"Southern Mississippi",,"Texas-El Paso","W",5,30,6,0,"keon-howard-1"
"Hussein Howe","2017-10-14",7,"East Carolina","@","Central Florida","L",12,69,5.8,0,"hussein-howe-1"
"Stephon Huderson","2017-10-14",6,"Tulane","@","Florida International","L",1,5,5,0,"stephon-huderson-1"
"Jordan Huff","2017-10-14",6,"Northern Illinois","@","Buffalo","W",10,42,4.2,0,"jordan-huff-1"
"Lajuan Hunt","2017-10-14",7,"Utah State",,"Wyoming","L",18,73,4.1,0,"lajuan-hunt-1"
"Jason Huntley","2017-10-14",7,"New Mexico State","@","Georgia Southern","W",16,85,5.3,0,"jason-huntley-1"
"Hayden Hurst","2017-10-14",7,"South Carolina","@","Tennessee","W",1,4,4,0,"hayden-hurst-1"
"Jalen Hurts","2017-10-14",7,"Alabama",,"Arkansas","W",10,41,4.1,1,"jalen-hurts-1"
"Ty Isaac","2017-10-14",6,"Michigan","@","Indiana","W",7,38,5.4,0,"ty-isaac-1"
"Justin Jackson","2017-10-14",6,"Northwestern","@","Maryland","W",28,171,6.1,2,"justin-jackson-5"
"Lamar Jackson","2017-10-14",7,"Louisville",,"Boston College","L",22,180,8.2,3,"lamar-jackson-1"
"Joshua Jacobs","2017-10-14",7,"Alabama",,"Arkansas","W",9,39,4.3,0,"joshua-jacobs-1"
"Soso Jamabo","2017-10-14",6,"UCLA","@","Arizona","L",8,33,4.1,1,"soso-jamabo-1"
"Alex James","2017-10-14",6,"Coastal Carolina","@","Arkansas State","L",4,25,6.3,0,"alex-james-2"
"Richie James","2017-10-14",7,"Middle Tennessee State","@","Alabama-Birmingham","L",3,16,5.3,0,"richie-james-1"
"Adonis Jennings","2017-10-14",7,"Temple",,"Connecticut","L",1,22,22,0,"adonis-jennings-1"
"Anthony Johnson","2017-10-14",7,"Buffalo",,"Northern Illinois","L",1,0,0,0,"anthony-johnson-13"
"D'Ernest Johnson","2017-10-14",6,"South Florida",,"Cincinnati","W",17,53,3.1,0,"dernest-johnson-1"
"Johnathon Johnson","2017-10-14",6,"Missouri","@","Georgia","L",1,0,0,0,"johnathon-johnson-2"
"Kerryon Johnson","2017-10-14",7,"Auburn","@","Louisiana State","L",31,156,5,1,"kerryon-johnson-1"
"Trevorris Johnson","2017-10-14",7,"Oregon State",,"Colorado","L",5,12,2.4,0,"trevorris-johnson-1"
"Ty Johnson","2017-10-14",6,"Maryland",,"Northwestern","L",10,20,2,0,"ty-johnson-1"
