Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Ervin Phillips,2016-10-15,7,Syracuse,,Virginia Tech,W,1,-10,-10.0,0,ervin-phillips-1
Kalif Phillips,2016-10-15,7,UNC Charlotte,,Florida International,L,24,99,4.1,0,kalif-phillips-1
Art Pierce,2016-10-15,6,Oregon State,,Utah,L,9,60,6.7,1,art-pierce-1
Demornay Pierson-El,2016-10-15,6,Nebraska,@,Indiana,W,2,6,3.0,0,demornay-pierson-el-1
Tyrell Pigrome,2016-10-15,6,Maryland,,Minnesota,L,25,71,2.8,0,tyrell-pigrome-1
Chris Platt,2016-10-15,6,Baylor,,Kansas,W,1,8,8.0,0,chris-platt-1
Kyle Porter,2016-10-15,6,Texas,,Iowa State,W,7,37,5.3,0,kyle-porter-1
Kenny Potter,2016-10-15,7,San Jose State,,Nevada,W,13,4,0.3,2,kenny-potter-1
Brandon Powell,2016-10-15,6,Florida,,Missouri,W,2,14,7.0,0,brandon-powell-1
Kavious Price,2016-10-15,7,Kent State,@,Miami (OH),L,5,27,5.4,0,kavious-price-1
Gus Ragland,2016-10-15,7,Miami (OH),,Kent State,W,14,36,2.6,0,gus-ragland-1
Nick Ralston,2016-10-15,7,Arizona State,@,Colorado,L,2,8,4.0,0,nick-ralston-1
Austin Ramesh,2016-10-15,6,Wisconsin,,Ohio State,L,2,7,3.5,1,austin-ramesh-1
La Ramsby,2016-10-15,6,Georgia Southern,@,Georgia Tech,L,7,9,1.3,2,la-ramsby-1
Michael Rector,2016-10-15,6,Stanford,@,Notre Dame,W,1,7,7.0,0,michael-rector-1
Devine Redding,2016-10-15,6,Indiana,,Nebraska,L,11,57,5.2,1,devine-redding-1
Albert Reid,2016-10-15,6,Virginia,,Pittsburgh,L,9,28,3.1,2,albert-reid-1
Brandon Reilly,2016-10-15,6,Nebraska,@,Indiana,W,3,7,2.3,0,brandon-reilly-1
Giovanni Rescigno,2016-10-15,7,Rutgers,,Illinois,L,12,37,3.1,0,giovanni-rescigno-1
Conor Rhoda,2016-10-15,6,Minnesota,@,Maryland,W,5,-8,-1.6,0,conor-rhoda-1
Jalen Rhodes,2016-10-15,6,Texas-San Antonio,@,Rice,W,18,79,4.4,0,jalen-rhodes-1
Demario Richard,2016-10-15,7,Arizona State,@,Colorado,L,10,59,5.9,0,demario-richard-1
Brogan Roback,2016-10-15,7,Eastern Michigan,@,Ohio,W,7,21,3.0,0,brogan-roback-1
Malik Roberson,2016-10-15,7,San Jose State,,Nevada,W,35,139,4.0,0,malik-roberson-1
John Robinson-Woodgett,2016-10-15,7,Massachusetts,,Louisiana Tech,L,3,22,7.3,0,john-robinson-woodgett-1
Sam Rogers,2016-10-15,6,Virginia Tech,@,Syracuse,L,8,21,2.6,0,sam-rogers-1
Tyler Rogers,2016-10-15,6,New Mexico State,@,Idaho,L,10,-13,-1.3,0,tyler-rogers-1
Daryl Rollins Davis,2016-10-15,6,Arkansas State,,South Alabama,W,2,0,0.0,0,daryl-rollins-davis-1
Nate Romine,2016-10-15,6,Air Force,N,New Mexico,L,13,15,1.2,1,nate-romine-1
Larry Rose III,2016-10-15,6,New Mexico State,@,Idaho,L,11,32,2.9,0,larry-rose-iii-1
Alex Ross,2016-10-15,6,Missouri,@,Florida,L,2,-3,-1.5,0,alex-ross-1
Asauni Rufus,2016-10-15,7,Nevada,@,San Jose State,L,1,-2,-2.0,0,asauni-rufus-1
Cooper Rush,2016-10-15,7,Central Michigan,@,Northern Illinois,W,6,1,0.2,0,cooper-rush-1
Seth Russell,2016-10-15,6,Baylor,,Kansas,W,7,68,9.7,2,seth-russell-1
Brett Rypien,2016-10-15,6,Boise State,,Colorado State,W,5,15,3.0,0,brett-rypien-1
Diocemy Saint Juste,2016-10-15,7,Hawaii,,Nevada-Las Vegas,L,10,81,8.1,0,diocemy-saint-juste-1
Curtis Samuel,2016-10-15,6,Ohio State,@,Wisconsin,W,12,46,3.8,0,curtis-samuel-1
Trevon Sands,2016-10-15,7,South Florida,,Connecticut,W,3,11,3.7,0,trevon-sands-1
Isaiah Saunders,2016-10-15,7,Idaho,,New Mexico State,W,12,59,4.9,1,isaiah-saunders-1
Bo Scarbrough,2016-10-15,7,Alabama,@,Tennessee,W,5,109,21.8,1,bo-scarbrough-1
Cameron Scarlett,2016-10-15,6,Stanford,@,Notre Dame,W,4,13,3.3,0,cameron-scarlett-1
Jordan Scarlett,2016-10-15,6,Florida,,Missouri,W,12,101,8.4,1,jordan-scarlett-1
Nick Schrage,2016-10-15,6,Army,,Lafayette,W,1,-10,-10.0,0,nick-schrage-1
Wyatt Schrepfer,2016-10-15,6,Baylor,,Kansas,W,9,39,4.3,0,wyatt-schrepfer-1
Boston Scott,2016-10-15,7,Louisiana Tech,@,Massachusetts,W,7,97,13.9,1,boston-scott-1
LJ Scott,2016-10-15,6,Michigan State,,Northwestern,L,3,25,8.3,0,lj-scott-2
Qua Searcy,2016-10-15,7,Georgia Tech,,Georgia Southern,W,2,10,5.0,0,qua-searcy-1
Bradrick Shaw,2016-10-15,6,Wisconsin,,Ohio State,L,1,6,6.0,0,bradrick-shaw-1
Rushel Shell,2016-10-15,5,West Virginia,@,Texas Tech,W,21,104,5.0,2,rushel-shell-3
Bryant Shirreffs,2016-10-15,7,Connecticut,@,South Florida,L,15,-20,-1.3,0,bryant-shirreffs-1
Kyle Shurmur,2016-10-15,7,Vanderbilt,@,Georgia,W,4,-15,-3.8,0,kyle-shurmur-1
Justin Silmon,2016-10-15,6,Kansas State,@,Oklahoma,L,6,35,5.8,0,justin-silmon-1
Brandon Silvers,2016-10-15,6,Troy,,Georgia State,W,3,13,4.3,0,brandon-silvers-2
Darrius Sims,2016-10-15,7,Vanderbilt,@,Georgia,W,1,18,18.0,0,darrius-sims-1
Devin Singletary,2016-10-15,7,Florida Atlantic,@,Marshall,L,13,111,8.5,1,devin-singletary-1
Connor Slomka,2016-10-15,6,Army,,Lafayette,W,2,10,5.0,0,connor-slomka-1
Alonzo Smith,2016-10-15,7,Miami (OH),,Kent State,W,11,24,2.2,0,alonzo-smith-2
Garrett Smith,2016-10-15,6,Louisiana-Monroe,,Texas State,W,5,22,4.4,0,garrett-smith-2
Ito Smith,2016-10-15,7,Southern Mississippi,@,Louisiana State,L,16,64,4.0,1,ito-smith-1
J'mar Smith,2016-10-15,7,Louisiana Tech,@,Massachusetts,W,1,11,11.0,0,jmar-smith-1
Jerminic Smith,2016-10-15,7,Iowa,@,Purdue,W,1,45,45.0,0,jerminic-smith-1
Rodney Smith,2016-10-15,6,Minnesota,@,Maryland,W,18,144,8.0,2,rodney-smith-5
Zach Smith,2016-10-15,6,Baylor,,Kansas,W,3,0,0.0,0,zach-smith-6
Dalton Sneed,2016-10-15,7,Nevada-Las Vegas,@,Hawaii,W,11,61,5.5,0,dalton-sneed-1
Devon Spalding,2016-10-15,7,Central Michigan,@,Northern Illinois,W,22,124,5.6,1,devon-spalding-1
Elijah St. Hilaire,2016-10-15,6,Army,,Lafayette,W,1,11,11.0,0,elijah-st-hilaire-1
Carter Stanley,2016-10-15,6,Kansas,@,Baylor,L,4,-1,-0.3,0,carter-stanley-1
Nate Starks,2016-10-15,7,UCLA,@,Washington State,L,10,7,0.7,0,nate-starks-1
Tyler Stehling,2016-10-15,6,Rice,,Texas-San Antonio,L,4,0,0.0,1,tyler-stehling-1
Terence Stephens Jr,2016-10-15,7,Bowling Green State,@,Toledo,L,1,-5,-5.0,0,terence-stephens-jr-1
Nick Stevens,2016-10-15,7,Colorado State,@,Boise State,L,6,48,8.0,0,nick-stevens-1
Freddie Stevenson,2016-10-15,7,Florida State,,Wake Forest,W,1,-1,-1.0,0,freddie-stevenson-1
Samuel Stewart,2016-10-15,6,Rice,,Texas-San Antonio,L,17,77,4.5,0,samuel-stewart-1
Tyler Stewart,2016-10-15,7,Nevada,@,San Jose State,L,6,6,1.0,0,tyler-stewart-1
Brent Stockstill,2016-10-15,6,Middle Tennessee State,,Western Kentucky,L,5,18,3.6,0,brent-stockstill-1
Justin Stockton,2016-10-15,6,Texas Tech,,West Virginia,L,2,5,2.5,0,justin-stockton-1
Dontae Strickland,2016-10-15,7,Syracuse,,Virginia Tech,W,16,69,4.3,1,dontae-strickland-2
Darius Stubbs,2016-10-15,6,Georgia State,@,Troy,L,2,1,0.5,0,darius-stubbs-1
Dalton Sturm,2016-10-15,6,Texas-San Antonio,@,Rice,W,7,6,0.9,0,dalton-sturm-1
Terry Swanson,2016-10-15,6,Toledo,,Bowling Green State,W,12,112,9.3,1,terry-swanson-1
Tyrone Swoopes,2016-10-15,6,Texas,,Iowa State,W,4,5,1.3,0,tyrone-swoopes-1
Khalil Tate,2016-10-15,7,Arizona,,Southern California,L,14,72,5.1,1,khalil-tate-1
Corey Taylor II,2016-10-15,6,Tulsa,@,Houston,L,3,3,1.0,1,corey-taylor-ii-1
Zach Terrell,2016-10-15,7,Western Michigan,@,Akron,W,10,34,3.4,2,zach-terrell-1
Jahad Thomas,2016-10-15,7,Temple,@,Central Florida,W,27,120,4.4,1,jahad-thomas-1
Justin Thomas,2016-10-15,7,Georgia Tech,,Georgia Southern,W,16,78,4.9,2,justin-thomas-3
Lexington Thomas,2016-10-15,7,Nevada-Las Vegas,@,Hawaii,W,21,102,4.9,1,lexington-thomas-1
Maurice Thomas,2016-10-15,7,Miami (OH),,Kent State,W,4,27,6.8,0,maurice-thomas-2
Tyreis Thomas,2016-10-15,6,South Alabama,@,Arkansas State,L,5,12,2.4,0,tyreis-thomas-1
Mark Thompson,2016-10-15,6,Florida,,Missouri,W,10,65,6.5,0,mark-thompson-2
Clayton Thorson,2016-10-15,6,Northwestern,@,Michigan State,W,5,12,2.4,1,clayton-thorson-1
John Trainor,2016-10-15,6,Army,,Lafayette,W,1,12,12.0,0,john-trainor-1
Tre Tripton,2016-10-15,7,Pittsburgh,@,Virginia,W,3,10,3.3,0,tre-tripton-1
Mitch Trubisky,2016-10-15,7,North Carolina,@,Miami (FL),W,13,47,3.6,0,mitch-trubisky-1
Davon Tucker,2016-10-15,7,Western Michigan,@,Akron,W,10,53,5.3,1,davon-tucker-1
Aregeros Turner,2016-10-15,7,Northern Illinois,,Central Michigan,L,4,80,20.0,1,aregeros-turner-1
Breck Turner,2016-10-15,7,Eastern Michigan,@,Ohio,W,9,50,5.6,0,breck-turner-1
Malik Turner,2016-10-15,6,Illinois,@,Rutgers,W,1,5,5.0,0,malik-turner-1
Tyler Tutt,2016-10-15,6,Texas State,@,Louisiana-Monroe,L,1,-1,-1.0,0,tyler-tutt-1
Favian Upshaw,2016-10-15,6,Georgia Southern,@,Georgia Tech,L,10,41,4.1,0,favian-upshaw-1
Marquez Valdes-Scantling,2016-10-15,7,South Florida,,Connecticut,W,1,4,4.0,0,marquez-valdes-scantling-1
Ke'Shawn Vaughn,2016-10-15,6,Illinois,@,Rutgers,W,1,2,2.0,0,keshawn-vaughn-1
Solomon Vault,2016-10-15,6,Northwestern,@,Michigan State,W,1,1,1.0,0,solomon-vault-1
Chad Voytik,2016-10-15,6,Arkansas State,,South Alabama,W,3,6,2.0,0,chad-voytik-1
Akrum Wadley,2016-10-15,7,Iowa,@,Purdue,W,15,176,11.7,1,akrum-wadley-1
Anthony Wales,2016-10-15,7,Western Kentucky,@,Middle Tennessee State,W,27,158,5.9,3,anthony-wales-1
Joe Walker,2016-10-15,6,Army,,Lafayette,W,1,8,8.0,0,joe-walker-4
Kell Walker,2016-10-15,6,Army,,Lafayette,W,1,9,9.0,0,kell-walker-1
P.J. Walker,2016-10-15,7,Temple,@,Central Florida,W,6,-17,-2.8,0,pj-walker-1
Austin Walter,2016-10-15,6,Rice,,Texas-San Antonio,L,5,20,4.0,0,austin-walter-1
Mark Walton,2016-10-15,6,Miami (FL),,North Carolina,L,24,82,3.4,0,mark-walton-1
Warren Wand,2016-10-15,6,Arkansas State,,South Alabama,W,18,88,4.9,0,warren-wand-1
Greg Ward Jr.,2016-10-15,7,Houston,,Tulsa,W,25,142,5.7,0,greg-ward-jr-1
Da'Leon Ward,2016-10-15,6,Texas Tech,,West Virginia,L,6,27,4.5,0,daleon-ward-1
Aca'Cedric Ware,2016-10-15,7,Southern California,@,Arizona,W,12,103,8.6,1,acacedric-ware-1
Dalvin Warmack,2016-10-15,6,Kansas State,@,Oklahoma,L,1,4,4.0,0,dalvin-warmack-1
Mike Warren,2016-10-15,7,Iowa State,@,Texas,L,18,60,3.3,0,mike-warren-2
Myles Washington,2016-10-15,7,Kent State,@,Miami (OH),L,5,12,2.4,0,myles-washington-1
Robert Washington,2016-10-15,7,UNC Charlotte,,Florida International,L,6,33,5.5,1,robert-washington-2
Deshaun Watson,2016-10-15,7,Clemson,,North Carolina State,W,13,35,2.7,1,deshaun-watson-1
Tyler Watts,2016-10-15,6,Texas State,@,Louisiana-Monroe,L,1,0,0.0,0,tyler-watts-2
Ralph Webb,2016-10-15,7,Vanderbilt,@,Georgia,W,19,48,2.5,1,ralph-webb-1
Mike Weber,2016-10-15,6,Ohio State,@,Wisconsin,W,11,46,4.2,0,mike-weber-1
Ellijah Wellman,2016-10-15,5,West Virginia,@,Texas Tech,W,2,-2,-1.0,0,ellijah-wellman-1
Terell West,2016-10-15,6,Middle Tennessee State,,Western Kentucky,L,4,4,1.0,0,terell-west-1
Devwah Whaley,2016-10-15,7,Arkansas,,Mississippi,W,11,65,5.9,0,devwah-whaley-1
Johnston White,2016-10-15,6,Arkansas State,,South Alabama,W,12,58,4.8,1,johnston-white-1
Mike White,2016-10-15,7,Western Kentucky,@,Middle Tennessee State,W,5,-23,-4.6,0,mike-white-6
Papi White,2016-10-15,7,Ohio,,Eastern Michigan,L,1,7,7.0,0,papi-white-1
Jordan Whitehead,2016-10-15,7,Pittsburgh,@,Virginia,W,3,28,9.3,0,jordan-whitehead-1
Kerrith Whyte,2016-10-15,7,Florida Atlantic,@,Marshall,L,2,0,0.0,0,kerrith-whyte-1
Gerard Wicks,2016-10-15,6,Washington State,,UCLA,W,9,24,2.7,2,gerard-wicks-1
Christian Wilkins,2016-10-15,7,Clemson,,North Carolina State,W,1,10,10.0,0,christian-wilkins-1
Manny Wilkins,2016-10-15,7,Arizona State,@,Colorado,L,9,-31,-3.4,0,manny-wilkins-1
Rawleigh Williams III,2016-10-15,7,Arkansas,,Mississippi,W,27,180,6.7,0,rawleigh-williams-iii-1
Charles Williams,2016-10-15,7,Nevada-Las Vegas,@,Hawaii,W,14,85,6.1,0,charles-williams-8
Darrel Williams,2016-10-15,6,Louisiana State,,Southern Mississippi,W,6,10,1.7,0,darrel-williams-1
Devonte Williams,2016-10-15,6,Indiana,,Nebraska,L,4,10,2.5,0,devonte-williams-1
Dexter Williams,2016-10-15,7,Notre Dame,,Stanford,L,2,10,5.0,0,dexter-williams-1
James Williams,2016-10-15,6,Washington State,,UCLA,W,9,28,3.1,0,james-williams-13
Jarveon Williams,2016-10-15,6,Texas-San Antonio,@,Rice,W,13,40,3.1,0,jarveon-williams-1
Joe Williams,2016-10-15,7,Utah,@,Oregon State,W,34,179,5.3,1,joe-williams-7
Marshawn Williams,2016-10-15,6,Virginia Tech,@,Syracuse,L,5,23,4.6,0,marshawn-williams-1
Terence Williams,2016-10-15,6,Baylor,,Kansas,W,8,33,4.1,1,terence-williams-2
Troy Williams,2016-10-15,7,Utah,@,Oregon State,W,15,40,2.7,1,troy-williams-2
Tyler Williams,2016-10-15,6,Air Force,N,New Mexico,L,1,1,1.0,0,tyler-williams-5
Teddy Williamson,2016-10-15,7,Ball State,@,Buffalo,W,8,39,4.9,0,teddy-williamson-1
Ryan Willis,2016-10-15,6,Kansas,@,Baylor,L,9,-14,-1.6,0,ryan-willis-2
Dontravious Wilson,2016-10-15,6,Central Florida,,Temple,L,15,35,2.3,0,dontravious-wilson-1
Dontre Wilson,2016-10-15,6,Ohio State,@,Wisconsin,W,1,1,1.0,0,dontre-wilson-1
Nick Wilson,2016-10-15,7,Arizona,,Southern California,L,6,47,7.8,0,nick-wilson-2
Greg Windham,2016-10-15,7,Ohio,,Eastern Michigan,L,7,-2,-0.3,0,greg-windham-1
Ish Witter,2016-10-15,6,Missouri,@,Florida,L,15,82,5.5,1,ish-witter-1
John Wolford,2016-10-15,7,Wake Forest,@,Florida State,L,15,20,1.3,0,john-wolford-1
Logan Woodside,2016-10-15,6,Toledo,,Bowling Green State,W,4,-11,-2.8,0,logan-woodside-1
Richie Worship,2016-10-15,6,Purdue,,Iowa,L,3,9,3.0,0,richie-worship-1
Isaiah Wright,2016-10-15,7,Temple,@,Central Florida,W,1,9,9.0,0,isaiah-wright-1
Brodrick Yancy,2016-10-15,7,Temple,@,Central Florida,W,1,-4,-4.0,0,brodrick-yancy-1
Joseph Yearby,2016-10-15,6,Miami (FL),,North Carolina,L,10,74,7.4,1,joseph-yearby-1
Kenny Young,2016-10-15,7,Miami (OH),,Kent State,W,3,1,0.3,0,kenny-young-2
Marquis Young,2016-10-15,7,Massachusetts,,Louisiana Tech,L,10,40,4.0,1,marquis-young-1
Malik Zaire,2016-10-15,7,Notre Dame,,Stanford,L,3,3,1.0,0,malik-zaire-1
Marvin Zanders,2016-10-15,6,Missouri,@,Florida,L,8,31,3.9,0,marvin-zanders-1
Josh Anderson,2016-10-20,7,Troy,@,South Alabama,W,5,10,2.0,0,josh-anderson-6
Dami Ayoola,2016-10-20,7,South Alabama,,Troy,L,8,34,4.3,0,dami-ayoola-1
Algernon Brown,2016-10-20,8,Brigham Young,@,Boise State,L,2,8,4.0,0,algernon-brown-1
Squally Canada,2016-10-20,8,Brigham Young,@,Boise State,L,21,88,4.2,0,squally-canada-1
C.J. Carroll,2016-10-20,7,Virginia Tech,,Miami (FL),W,1,9,9.0,0,cj-carroll-1
Jordan Chunn,2016-10-20,7,Troy,@,South Alabama,W,23,143,6.2,2,jordan-chunn-1
Dallas Davis,2016-10-20,7,South Alabama,,Troy,L,11,6,0.5,0,dallas-davis-2
Sidney Davis,2016-10-20,7,Troy,@,South Alabama,W,1,4,4.0,0,sidney-davis-1
Jerod Evans,2016-10-20,7,Virginia Tech,,Miami (FL),W,13,98,7.5,1,jerod-evans-1
Isaiah Ford,2016-10-20,7,Virginia Tech,,Miami (FL),W,1,-11,-11.0,0,isaiah-ford-1
Jabir Frye,2016-10-20,7,Troy,@,South Alabama,W,3,22,7.3,0,jabir-frye-1
Aleva Hifo,2016-10-20,8,Brigham Young,@,Boise State,L,1,-6,-6.0,0,aleva-hifo-1
Taysom Hill,2016-10-20,8,Brigham Young,@,Boise State,L,13,48,3.7,1,taysom-hill-1
Xavier Johnson,2016-10-20,7,South Alabama,,Troy,L,6,58,9.7,2,xavier-johnson-1
Brad Kaaya,2016-10-20,7,Miami (FL),@,Virginia Tech,L,9,-55,-6.1,0,brad-kaaya-1
Ryan Kay,2016-10-20,7,Troy,@,South Alabama,W,1,-6,-6.0,0,ryan-kay-1
Jonny Linehan,2016-10-20,8,Brigham Young,@,Boise State,L,1,-3,-3.0,0,jonny-linehan-1
Alexander Mattison,2016-10-20,7,Boise State,,Brigham Young,W,1,4,4.0,0,alexander-mattison-1
Tevaris McCormick,2016-10-20,7,Troy,@,South Alabama,W,1,-1,-1.0,0,tevaris-mccormick-1
Travon McMillian,2016-10-20,7,Virginia Tech,,Miami (FL),W,18,131,7.3,0,travon-mcmillian-1
Jeremy McNichols,2016-10-20,7,Boise State,,Brigham Young,W,30,140,4.7,1,jeremy-mcnichols-1
Deonta Moore,2016-10-20,7,South Alabama,,Troy,L,3,8,2.7,0,deonta-moore-1
Cam Phillips,2016-10-20,7,Virginia Tech,,Miami (FL),W,1,-1,-1.0,0,cam-phillips-1
Sam Rogers,2016-10-20,7,Virginia Tech,,Miami (FL),W,1,0,0.0,0,sam-rogers-1
Brett Rypien,2016-10-20,7,Boise State,,Brigham Young,W,4,-15,-3.8,0,brett-rypien-1
Brandon Silvers,2016-10-20,7,Troy,@,South Alabama,W,4,18,4.5,0,brandon-silvers-2
Tyreis Thomas,2016-10-20,7,South Alabama,,Troy,L,10,41,4.1,0,tyreis-thomas-1
Mark Walton,2016-10-20,7,Miami (FL),@,Virginia Tech,L,11,38,3.5,0,mark-walton-1
Marshawn Williams,2016-10-20,7,Virginia Tech,,Miami (FL),W,6,28,4.7,0,marshawn-williams-1
Joseph Yearby,2016-10-20,7,Miami (FL),@,Virginia Tech,L,9,59,6.6,0,joseph-yearby-1
Rodney Adams,2016-10-21,8,South Florida,@,Temple,L,1,-2,-2.0,0,rodney-adams-1
Ryquell Armstead,2016-10-21,8,Temple,,South Florida,W,20,210,10.5,2,ryquell-armstead-1
Tony Brooks-James,2016-10-21,7,Oregon,@,California,L,15,109,7.3,1,tony-brooks-james-1
Christian Chapman,2016-10-21,7,San Diego State,,San Jose State,W,5,31,6.2,0,christian-chapman-1
Deontae Cooper,2016-10-21,8,San Jose State,@,San Diego State,L,3,4,1.3,0,deontae-cooper-1
Quinton Flowers,2016-10-21,8,South Florida,@,Temple,L,14,90,6.4,1,quinton-flowers-1
Royce Freeman,2016-10-21,7,Oregon,@,California,L,15,10,0.7,0,royce-freeman-1
Taj Griffin,2016-10-21,7,Oregon,@,California,L,6,17,2.8,0,taj-griffin-1
Justin Herbert,2016-10-21,7,Oregon,@,California,L,9,56,6.2,0,justin-herbert-1
D'Ernest Johnson,2016-10-21,8,South Florida,@,Temple,L,3,16,5.3,0,dernest-johnson-1
Brett Kean,2016-10-21,8,South Florida,@,Temple,L,1,-5,-5.0,0,brett-kean-1
Josh Love,2016-10-21,8,San Jose State,@,San Diego State,L,4,-7,-1.8,0,josh-love-1
Marlon Mack,2016-10-21,8,South Florida,@,Temple,L,13,67,5.2,1,marlon-mack-1
Khalfani Muhammad,2016-10-21,7,California,,Oregon,W,23,148,6.4,0,khalfani-muhammad-1
Rashaad Penny,2016-10-21,7,San Diego State,,San Jose State,W,9,105,11.7,3,rashaad-penny-1
Kenny Potter,2016-10-21,8,San Jose State,@,San Diego State,L,9,42,4.7,0,kenny-potter-1
Donnel Pumphrey,2016-10-21,7,San Diego State,,San Jose State,W,24,135,5.6,2,donnel-pumphrey-1
Malik Roberson,2016-10-21,8,San Jose State,@,San Diego State,L,5,14,2.8,0,malik-roberson-1
Trevon Sands,2016-10-21,8,South Florida,@,Temple,L,1,-1,-1.0,0,trevon-sands-1
Nick Sharga,2016-10-21,8,Temple,,South Florida,W,3,9,3.0,0,nick-sharga-1
Jahad Thomas,2016-10-21,8,Temple,,South Florida,W,16,56,3.5,2,jahad-thomas-1
P.J. Walker,2016-10-21,8,Temple,,South Florida,W,3,-11,-3.7,0,pj-walker-1
Juwan Washington,2016-10-21,7,San Diego State,,San Jose State,W,6,22,3.7,0,juwan-washington-1
Tre Watson,2016-10-21,7,California,,Oregon,W,28,154,5.5,0,tre-watson-2
Davis Webb,2016-10-21,7,California,,Oregon,W,6,9,1.5,1,davis-webb-1
Isaiah Wright,2016-10-21,8,Temple,,South Florida,W,6,58,9.7,0,isaiah-wright-1
Zamore Zigler,2016-10-21,8,San Jose State,@,San Diego State,L,7,14,2.0,0,zamore-zigler-1
Abdul Adams,2016-10-22,7,Oklahoma,@,Texas Tech,W,4,22,5.5,0,abdul-adams-1
Maurice Alexander,2016-10-22,8,Florida International,,Louisiana Tech,L,5,1,0.2,0,maurice-alexander-2
Austin Allen,2016-10-22,8,Arkansas,@,Auburn,L,4,-4,-1.0,0,austin-allen-1
Josh Allen,2016-10-22,7,Wyoming,@,Nevada,W,14,52,3.7,2,josh-allen-7
Bilal Ally,2016-10-22,8,Massachusetts,@,South Carolina,L,1,4,4.0,0,bilal-ally-1
Matt Alviti,2016-10-22,7,Northwestern,,Indiana,W,1,-9,-9.0,0,matt-alviti-1
Garrett Anderson,2016-10-22,8,Connecticut,,Central Florida,L,1,-10,-10.0,0,garrett-anderson-2
Tommy Armstrong Jr,2016-10-22,7,Nebraska,,Purdue,W,10,51,5.1,1,tommy-armstrong-jr-1
Jordan Asberry,2016-10-22,7,Army,,North Texas,L,5,13,2.6,0,jordan-asberry-1
Lamar Atkins,2016-10-22,7,Louisville,,North Carolina State,W,1,0,0.0,0,lamar-atkins-1
Josh Augusta,2016-10-22,7,Missouri,,Middle Tennessee State,L,2,5,2.5,0,josh-augusta-1
Sherman Badie,2016-10-22,7,Tulane,@,Tulsa,L,4,4,1.0,0,sherman-badie-1
Sergio Bailey,2016-10-22,8,Eastern Michigan,@,Western Michigan,L,1,2,2.0,0,sergio-bailey-1
Quinton Baker,2016-10-22,8,Western Kentucky,,Old Dominion,W,12,68,5.7,1,quinton-baker-1
Kalen Ballage,2016-10-22,8,Arizona State,,Washington State,L,12,82,6.8,1,kalen-ballage-1
Saquon Barkley,2016-10-22,7,Penn State,,Ohio State,W,12,99,8.3,0,saquon-barkley-1
Alex Barnes,2016-10-22,7,Kansas State,,Texas,W,4,17,4.3,0,alex-barnes-1
Tra Barnett,2016-10-22,7,Georgia State,,Tennessee-Martin,W,6,23,3.8,0,tra-barnett-1
J.T. Barrett,2016-10-22,7,Ohio State,@,Penn State,L,17,26,1.5,0,jt-barrett-1
Faton Bauta,2016-10-22,8,Colorado State,@,Nevada-Las Vegas,W,3,6,2.0,0,faton-bauta-1
C.J. Beathard,2016-10-22,8,Iowa,,Wisconsin,L,6,5,0.8,0,cj-beathard-1
Kurt Benkert,2016-10-22,7,Virginia,,North Carolina,L,4,-4,-1.0,0,kurt-benkert-1
Jake Bentley,2016-10-22,7,South Carolina,,Massachusetts,W,4,-7,-1.8,0,jake-bentley-2
Dillion Birden,2016-10-22,8,Houston,@,Southern Methodist,L,1,5,5.0,0,dillion-birden-1
Christian Blake,2016-10-22,8,Northern Illinois,,Buffalo,W,2,6,3.0,0,christian-blake-1
Khari Blasingame,2016-10-22,8,Vanderbilt,,Tennessee State,W,14,100,7.1,3,khari-blasingame-1
David Blough,2016-10-22,7,Purdue,@,Nebraska,L,5,-21,-4.2,0,david-blough-1
Jamauri Bogan,2016-10-22,8,Western Michigan,,Eastern Michigan,W,10,29,2.9,2,jamauri-bogan-1
Victor Bolden,2016-10-22,7,Oregon State,@,Washington,L,2,75,37.5,1,victor-bolden-1
Darryl Bonner,2016-10-22,6,Navy,,Memphis,W,4,22,5.5,0,darryl-bonner-1
Mike Boone,2016-10-22,7,Cincinnati,,East Carolina,W,14,88,6.3,0,mike-boone-2
Joel Bouagnon,2016-10-22,8,Northern Illinois,,Buffalo,W,17,67,3.9,0,joel-bouagnon-1
Ahmad Bradshaw,2016-10-22,7,Army,,North Texas,L,24,90,3.8,1,ahmad-bradshaw-2
Denzal Brantley,2016-10-22,8,Idaho,@,Appalachian State,L,5,29,5.8,0,denzal-brantley-1
Johnathan Brantley,2016-10-22,7,Tulane,@,Tulsa,L,2,7,3.5,0,johnathan-brantley-1
Eugene Brazley,2016-10-22,7,Mississippi,@,Louisiana State,L,4,8,2.0,0,eugene-brazley-1
Matt Breida,2016-10-22,7,Georgia Southern,@,New Mexico State,W,15,41,2.7,0,matt-breida-1
Connor Brewer,2016-10-22,7,Virginia,,North Carolina,L,2,-15,-7.5,0,connor-brewer-1
D'Angelo Brewer,2016-10-22,7,Tulsa,,Tulane,W,18,61,3.4,0,dangelo-brewer-1
Shannon Brooks,2016-10-22,7,Minnesota,,Rutgers,W,22,87,4.0,1,shannon-brooks-1
John Brown III,2016-10-22,6,Navy,,Memphis,W,2,16,8.0,0,john-brown-iii-2
D.J. Brown,2016-10-22,8,Northern Illinois,,Buffalo,W,3,27,9.0,0,dj-brown-3
Dorian Brown,2016-10-22,8,Ohio,@,Kent State,W,12,110,9.2,1,dorian-brown-1
Dru Brown,2016-10-22,8,Hawaii,@,Air Force,W,7,0,0.0,0,dru-brown-1
