Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Tyler Wilson,2012-10-13,7,Arkansas,,Kentucky,W,23,31,74.2,372,5,0,228.2,tyler-wilson-1
Alex Zordich,2012-10-13,6,Buffalo,@,Northern Illinois,L,18,29,62.1,177,0,2,99.5,alex-zordich-1
Terrence Broadway,2012-10-16,6,Louisiana,@,North Texas,L,26,41,63.4,265,1,1,120.9,terrence-broadway-1
Derek Thompson,2012-10-16,7,North Texas,,Louisiana,W,17,28,60.7,282,2,0,168.9,derek-thompson-1
Bryan Bennett,2012-10-18,7,Oregon,@,Arizona State,W,2,7,28.6,2,1,1,49.5,bryan-bennett-1
Michael Eubank,2012-10-18,7,Arizona State,,Oregon,L,10,19,52.6,123,1,2,103.3,michael-eubank-1
Garrett Gilbert,2012-10-18,7,Southern Methodist,,Houston,W,23,38,60.5,265,4,2,143.3,garrett-gilbert-1
Crawford Jones,2012-10-18,7,Houston,@,Southern Methodist,L,17,33,51.5,252,3,2,133.5,crawford-jones-1
Taylor Kelly,2012-10-18,7,Arizona State,,Oregon,L,10,18,55.6,93,1,2,95.1,taylor-kelly-1
Bram Kohlhausen,2012-10-18,7,Houston,@,Southern Methodist,L,2,7,28.6,13,0,2,-13.0,bram-kohlhausen-1
Marcus Mariota,2012-10-18,7,Oregon,@,Arizona State,W,9,12,75.0,46,1,0,134.7,marcus-mariota-1
David Piland,2012-10-18,7,Houston,@,Southern Methodist,L,15,25,60.0,180,0,2,104.5,david-piland-1
Ryan Nassib,2012-10-19,7,Syracuse,,Connecticut,W,14,20,70.0,251,2,0,208.4,ryan-nassib-1
Chandler Whitmer,2012-10-19,8,Connecticut,@,Syracuse,L,23,41,56.1,296,1,1,119.9,chandler-whitmer-1
Anthony Alford,2012-10-20,7,Southern Mississippi,,Marshall,L,9,21,42.9,65,0,0,68.9,anthony-alford-1
Deon Anthony,2012-10-20,7,Troy,,Florida International,W,29,41,70.7,245,3,1,140.2,deon-anthony-1
David Ash,2012-10-20,7,Texas,,Baylor,W,19,31,61.3,274,1,0,146.2,david-ash-1
Matt Barkley,2012-10-20,7,Southern California,,Colorado,W,19,20,95.0,298,6,0,319.2,matt-barkley-1
Jared Barnett,2012-10-20,7,Iowa State,@,Oklahoma State,L,19,39,48.7,206,1,1,96.4,jared-barnett-1
David Baska,2012-10-20,7,Air Force,,New Mexico,W,0,1,0.0,0,0,1,-200.0,david-baska-1
Blake Bell,2012-10-20,6,Oklahoma,,Kansas,W,2,5,40.0,13,0,0,61.8,blake-bell-1
Tyler Benz,2012-10-20,7,Eastern Michigan,,Army,W,19,31,61.3,369,5,1,208.1,tyler-benz-1
Dominique Blackman,2012-10-20,8,Idaho,@,Louisiana Tech,L,20,35,57.1,199,1,2,102.9,dominique-blackman-1
Blake Bortles,2012-10-20,7,Central Florida,@,Memphis,W,15,26,57.7,122,2,0,122.5,blake-bortles-1
B.J. Bostic,2012-10-20,7,Georgia Tech,,Boston College,W,0,1,0.0,0,0,0,0.0,bj-bostic-1
Tajh Boyd,2012-10-20,7,Clemson,,Virginia Tech,W,12,21,57.1,160,1,1,127.3,tajh-boyd-1
Trevone Boykin,2012-10-20,7,Texas Christian,,Texas Tech,L,26,44,59.1,332,4,2,143.4,trevone-boykin-1
Tyler Bray,2012-10-20,7,Tennessee,,Alabama,L,13,27,48.1,184,0,2,90.6,tyler-bray-1
Teddy Bridgewater,2012-10-20,7,Louisville,,South Florida,W,21,25,84.0,256,2,0,196.4,teddy-bridgewater-1
Austin Brown,2012-10-20,7,Alabama-Birmingham,,East Carolina,L,22,37,59.5,319,3,0,158.6,austin-brown-2
Kolton Browning,2012-10-20,7,Louisiana-Monroe,@,Western Kentucky,W,22,41,53.7,308,4,2,139.2,kolton-browning-1
Chad Bumphis,2012-10-20,7,Mississippi State,,Middle Tennessee State,W,0,1,0.0,0,0,0,0.0,chad-bumphis-1
Devin Burns,2012-10-20,7,Maryland,,North Carolina State,L,3,4,75.0,47,0,0,173.7,devin-burns-1
Trey Burton,2012-10-20,7,Florida,,South Carolina,W,1,1,100.0,1,0,0,108.4,trey-burton-1
Colby Cameron,2012-10-20,7,Louisiana Tech,,Idaho,W,29,37,78.4,400,2,0,187.0,colby-cameron-1
Shane Carden,2012-10-20,8,East Carolina,@,Alabama-Birmingham,W,23,35,65.7,386,2,0,177.2,shane-carden-1
Derek Carr,2012-10-20,8,Fresno State,,Wyoming,W,32,48,66.7,268,3,0,134.2,derek-carr-1
Rakeem Cato,2012-10-20,7,Marshall,@,Southern Mississippi,W,31,42,73.8,340,3,1,160.6,rakeem-cato-1
Cameron Coffman,2012-10-20,7,Indiana,@,Navy,L,25,37,67.6,244,0,2,112.2,cameron-coffman-1
Kain Colter,2012-10-20,8,Northwestern,,Nebraska,L,1,2,50.0,5,0,0,71.0,kain-colter-1
Travaughn Colwell,2012-10-20,7,New Mexico State,@,Utah State,L,1,1,100.0,12,0,0,200.8,travaughn-colwell-1
Taylor Cox,2012-10-20,7,Kansas,@,Oklahoma,L,0,1,0.0,0,0,0,0.0,taylor-cox-1
Chris Coyer,2012-10-20,6,Temple,,Rutgers,L,7,14,50.0,65,1,1,98.3,chris-coyer-1
Dayne Crist,2012-10-20,7,Kansas,@,Oklahoma,L,3,6,50.0,13,0,0,68.2,dayne-crist-1
Micheal Cummings,2012-10-20,7,Kansas,@,Oklahoma,L,10,21,47.6,111,0,2,73.0,micheal-cummings-1
Tony Daniel,2012-10-20,7,Buffalo,,Pittsburgh,L,0,1,0.0,0,0,0,0.0,tony-daniel-1
B.J. Daniels,2012-10-20,7,South Florida,@,Louisville,L,21,38,55.3,189,3,1,117.8,bj-daniels-1
Marcus Davis,2012-10-20,8,Virginia Tech,@,Clemson,L,0,1,0.0,0,0,1,-200.0,marcus-davis-1
Connor Dietz,2012-10-20,7,Air Force,,New Mexico,W,4,4,100.0,61,0,0,228.1,connor-dietz-1
Stefon Diggs,2012-10-20,7,Maryland,,North Carolina State,L,0,1,0.0,0,0,0,0.0,stefon-diggs-1
Adam Dingwell,2012-10-20,8,San Diego State,@,Nevada,W,14,23,60.9,177,3,0,168.6,adam-dingwell-1
Seth Doege,2012-10-20,7,Texas Tech,@,Texas Christian,W,30,42,71.4,318,7,0,190.0,seth-doege-1
Phillip Dorsett,2012-10-20,8,Miami (FL),,Florida State,L,1,1,100.0,6,0,0,150.4,phillip-dorsett-1
A.J. Doyle,2012-10-20,7,Massachusetts,,Bowling Green State,L,4,9,44.4,10,0,2,9.3,aj-doyle-1
Jeff Driskel,2012-10-20,7,Florida,,South Carolina,W,11,16,68.8,93,4,0,200.1,jeff-driskel-1
Cody Fajardo,2012-10-20,8,Nevada,,San Diego State,L,29,40,72.5,304,3,0,161.1,cody-fajardo-1
David Fales,2012-10-20,7,San Jose State,@,Texas-San Antonio,W,17,26,65.4,279,3,0,193.6,david-fales-1
Arsenio Favor,2012-10-20,7,Southern Mississippi,,Marshall,L,4,5,80.0,13,0,0,101.8,arsenio-favor-1
David Fisher,2012-10-20,7,Kent State,,Western Michigan,W,1,2,50.0,10,0,0,92.0,david-fisher-1
Nick Florence,2012-10-20,6,Baylor,@,Texas,L,30,41,73.2,352,2,1,156.5,nick-florence-1
Blake Frohnapfel,2012-10-20,7,Marshall,@,Southern Mississippi,W,1,1,100.0,14,0,0,217.6,blake-frohnapfel-1
Mike Glennon,2012-10-20,7,North Carolina State,@,Maryland,W,23,47,48.9,307,2,0,117.8,mike-glennon-1
Clinton Granger,2012-10-20,6,Temple,,Rutgers,L,1,3,33.3,7,0,0,52.9,clinton-granger-1
Joe Gray,2012-10-20,7,San Jose State,@,Texas-San Antonio,W,1,1,100.0,4,0,0,133.6,joe-gray-1
Ryan Griffin,2012-10-20,7,Tulane,@,Texas-El Paso,L,28,44,63.6,363,2,0,147.9,ryan-griffin-2
Zach Griffith,2012-10-20,7,Louisiana Tech,,Idaho,W,3,5,60.0,31,0,0,112.1,zach-griffith-1
Kenny Guiton,2012-10-20,8,Ohio State,,Purdue,W,6,11,54.5,77,1,1,125.2,kenny-guiton-1
Craig Harrison,2012-10-20,8,Utah State,,New Mexico State,W,1,1,100.0,3,0,0,125.2,craig-harrison-1
Grant Hedrick,2012-10-20,7,Boise State,,Nevada-Las Vegas,W,2,3,66.7,14,0,0,105.9,grant-hedrick-1
Kalen Henderson,2012-10-20,8,Tulsa,,Rice,W,8,23,34.8,201,1,1,113.8,kalen-henderson-1
Andrew Hendrix,2012-10-20,7,Notre Dame,,Brigham Young,W,1,1,100.0,2,0,0,116.8,andrew-hendrix-1
Perry Hills,2012-10-20,7,Maryland,,North Carolina State,L,12,20,60.0,159,0,1,116.8,perry-hills-1
Kevin Hogan,2012-10-20,7,Stanford,@,California,W,1,1,100.0,9,1,0,505.6,kevin-hogan-2
B.R. Holbrook,2012-10-20,8,New Mexico,@,Air Force,L,5,10,50.0,29,0,1,54.4,br-holbrook-1
Kawaun Jakes,2012-10-20,7,Western Kentucky,,Louisiana-Monroe,L,25,32,78.1,308,4,1,194.0,kawaun-jakes-1
Steele Jantz,2012-10-20,7,Iowa State,@,Oklahoma State,L,4,9,44.4,34,0,0,76.2,steele-jantz-1
Matt Johnson,2012-10-20,8,Bowling Green State,@,Massachusetts,W,0,1,0.0,0,0,1,-200.0,matt-johnson-3
Landry Jones,2012-10-20,6,Oklahoma,,Kansas,W,20,29,69.0,300,3,0,190.0,landry-jones-1
Jacob Karam,2012-10-20,7,Memphis,,Central Florida,L,20,28,71.4,121,0,1,100.6,jacob-karam-1
Ryan Katz,2012-10-20,8,San Diego State,@,Nevada,W,3,4,75.0,20,0,0,117.0,ryan-katz-1
Brendon Kay,2012-10-20,6,Cincinnati,@,Toledo,L,0,1,0.0,0,0,0,0.0,brendon-kay-1
Chuckie Keeton,2012-10-20,8,Utah State,,New Mexico State,W,16,26,61.5,257,2,0,170.0,chuckie-keeton-1
Spencer Keith,2012-10-20,7,Kent State,,Western Michigan,W,17,31,54.8,193,1,1,111.3,spencer-keith-1
Cody Kessler,2012-10-20,7,Southern California,,Colorado,W,2,2,100.0,9,0,0,137.8,cody-kessler-1
Logan Kilgore,2012-10-20,7,Middle Tennessee State,@,Mississippi State,L,16,25,64.0,159,0,1,109.4,logan-kilgore-1
Collin Klein,2012-10-20,7,Kansas State,@,West Virginia,W,19,21,90.5,323,3,0,266.8,collin-klein-1
Nick Lamaison,2012-10-20,8,Texas-El Paso,,Tulane,W,11,16,68.8,157,2,0,192.4,nick-lamaison-1
Vad Lee,2012-10-20,7,Georgia Tech,,Boston College,W,2,6,33.3,89,1,0,212.9,vad-lee-1
Munchie Legaux,2012-10-20,6,Cincinnati,@,Toledo,L,15,36,41.7,227,1,2,92.7,munchie-legaux-1
Ricky Lloyd,2012-10-20,7,Southern Mississippi,,Marshall,L,4,7,57.1,37,0,1,73.0,ricky-lloyd-2
Jordan Lynch,2012-10-20,8,Northern Illinois,@,Akron,W,20,33,60.6,223,2,0,137.4,jordan-lynch-1
Andrew Manley,2012-10-20,7,New Mexico State,@,Utah State,L,19,37,51.4,177,1,1,95.0,andrew-manley-1
E.J. Manuel,2012-10-20,8,Florida State,@,Miami (FL),W,21,31,67.7,229,0,0,129.8,ej-manuel-1
Johnny Manziel,2012-10-20,7,Texas A&M,,Louisiana State,L,29,56,51.8,276,0,3,82.5,johnny-manziel-1
Deandre Martin,2012-10-20,7,Wake Forest,@,Virginia,W,1,2,50.0,6,0,0,75.2,deandre-martin-1
Taylor Martinez,2012-10-20,7,Nebraska,@,Northwestern,W,27,39,69.2,342,3,0,168.3,taylor-martinez-1
Andrew Maxwell,2012-10-20,8,Michigan State,@,Michigan,L,21,34,61.8,192,1,1,113.0,andrew-maxwell-1
Zach Maynard,2012-10-20,8,California,,Stanford,L,19,31,61.3,214,0,1,112.8,zach-maynard-1
A.J. McCarron,2012-10-20,7,Alabama,@,Tennessee,W,17,22,77.3,306,4,0,254.1,aj-mccarron-1
Quinton McCown,2012-10-20,8,New Mexico,@,Air Force,L,1,1,100.0,5,0,0,142.0,quinton-mccown-1
Matt McGloin,2012-10-20,7,Penn State,@,Iowa,W,26,38,68.4,289,2,0,149.7,matt-mcgloin-1
Taylor McHargue,2012-10-20,8,Rice,@,Tulsa,L,15,35,42.9,147,1,1,81.9,taylor-mchargue-1
Jake Medlock,2012-10-20,8,Florida International,@,Troy,L,18,29,62.1,316,3,1,180.8,jake-medlock-1
Carson Meger,2012-10-20,8,Texas-El Paso,,Tulane,W,9,14,64.3,71,0,0,106.9,carson-meger-1
Ross Metheny,2012-10-20,7,South Alabama,,Florida Atlantic,W,13,27,48.1,179,1,0,116.1,ross-metheny-1
Zach Mettenberger,2012-10-20,8,Louisiana State,@,Texas A&M,W,11,29,37.9,97,1,0,77.4,zach-mettenberger-1
Paul Millard,2012-10-20,7,West Virginia,,Kansas State,L,2,3,66.7,12,0,0,100.3,paul-millard-1
Braxton Miller,2012-10-20,8,Ohio State,,Purdue,W,9,20,45.0,113,0,1,82.5,braxton-miller-1
Stephen Morris,2012-10-20,8,Miami (FL),,Florida State,L,25,43,58.1,223,1,1,104.7,stephen-morris-1
Clint Moseley,2012-10-20,7,Auburn,@,Vanderbilt,L,14,20,70.0,98,0,0,111.2,clint-moseley-1
Jeff Murphy,2012-10-20,7,Middle Tennessee State,@,Mississippi State,L,4,7,57.1,15,0,1,46.6,jeff-murphy-1
Aaron Murray,2012-10-20,7,Georgia,@,Kentucky,W,30,38,78.9,427,4,0,208.1,aaron-murray-1
Phillip Nelson,2012-10-20,7,Minnesota,@,Wisconsin,L,13,24,54.2,149,2,2,117.2,phillip-nelson-1
Riley Nelson,2012-10-20,8,Brigham Young,@,Notre Dame,L,23,36,63.9,177,2,2,112.4,riley-nelson-1
Morgan Newton,2012-10-20,8,Kentucky,,Georgia,L,1,6,16.7,4,1,0,77.3,morgan-newton-1
Gary Nova,2012-10-20,7,Rutgers,@,Temple,W,17,27,63.0,232,4,1,176.6,gary-nova-1
Josh Nunes,2012-10-20,7,Stanford,@,California,W,16,31,51.6,214,1,1,113.8,josh-nunes-1
Terrance Owens,2012-10-20,8,Toledo,,Cincinnati,W,13,24,54.2,126,0,0,98.3,terrance-owens-1
Kale Pearson,2012-10-20,7,Air Force,,New Mexico,W,1,2,50.0,14,0,0,108.8,kale-pearson-1
Ryan Polite,2012-10-20,7,Texas-San Antonio,,San Jose State,L,20,32,62.5,302,2,1,156.2,ryan-polite-1
Dak Prescott,2012-10-20,7,Mississippi State,,Middle Tennessee State,W,4,5,80.0,28,0,0,127.0,dak-prescott-1
Keith Price,2012-10-20,7,Washington,@,Arizona,L,29,52,55.8,256,1,2,95.8,keith-price-1
Tanner Price,2012-10-20,7,Wake Forest,@,Virginia,W,7,19,36.8,102,0,0,81.9,tanner-price-1
Ryan Radcliff,2012-10-20,7,Central Michigan,,Ball State,L,23,38,60.5,339,3,1,156.3,ryan-radcliff-1
Tommy Rees,2012-10-20,7,Notre Dame,,Brigham Young,W,7,16,43.8,117,1,1,113.3,tommy-rees-1
Sean Renfree,2012-10-20,8,Duke,,North Carolina,W,23,36,63.9,276,1,1,131.9,sean-renfree-1
Bryn Renner,2012-10-20,8,North Carolina,@,Duke,L,19,32,59.4,198,2,0,132.0,bryn-renner-1
Chase Rettig,2012-10-20,7,Boston College,@,Georgia Tech,L,19,31,61.3,264,2,1,147.7,chase-rettig-1
Keenan Reynolds,2012-10-20,7,Navy,,Indiana,W,8,13,61.5,96,1,0,149.0,keenan-reynolds-1
Demarco Robinson,2012-10-20,8,Kentucky,,Georgia,L,1,1,100.0,33,0,0,377.2,demarco-robinson-1
Denard Robinson,2012-10-20,7,Michigan,,Michigan State,W,14,29,48.3,163,0,1,88.6,denard-robinson-1
Jordan Rodgers,2012-10-20,7,Vanderbilt,,Auburn,W,15,25,60.0,173,0,0,118.1,jordan-rodgers-1
Caleb Rowe,2012-10-20,7,Maryland,,North Carolina State,L,2,2,100.0,50,0,0,310.0,caleb-rowe-1
Roman Runner,2012-10-20,8,Idaho,@,Louisiana Tech,L,1,1,100.0,58,1,0,917.2,roman-runner-1
Tyler Russell,2012-10-20,7,Mississippi State,,Middle Tennessee State,W,17,21,81.0,191,3,0,204.5,tyler-russell-1
Daniel Sams,2012-10-20,7,Kansas State,@,West Virginia,W,1,2,50.0,10,0,0,92.0,daniel-sams-1
Matt Schilz,2012-10-20,8,Bowling Green State,@,Massachusetts,W,21,35,60.0,188,2,0,124.0,matt-schilz-1
A.J. Schurr,2012-10-20,7,Army,@,Eastern Michigan,L,2,6,33.3,46,1,0,152.7,aj-schurr-1
Matt Scott,2012-10-20,7,Arizona,,Washington,W,14,22,63.6,256,4,1,212.3,matt-scott-1
Connor Shaw,2012-10-20,8,South Carolina,@,Florida,L,9,20,45.0,72,0,0,75.2,connor-shaw-1
Nick Sherry,2012-10-20,8,Nevada-Las Vegas,@,Boise State,L,14,31,45.2,71,0,2,51.5,nick-sherry-1
Trevor Siemian,2012-10-20,8,Northwestern,,Nebraska,L,15,35,42.9,116,2,0,89.6,trevor-siemian-1
Phillip Sims,2012-10-20,8,Virginia,,Wake Forest,L,22,39,56.4,253,1,1,114.2,phillip-sims-1
Brett Smith,2012-10-20,7,Wyoming,@,Fresno State,L,18,38,47.4,158,2,1,94.4,brett-smith-1
Geno Smith,2012-10-20,7,West Virginia,,Kansas State,L,21,32,65.6,143,1,2,101.0,geno-smith-1
Joe Southwick,2012-10-20,7,Boise State,,Nevada-Las Vegas,W,22,29,75.9,243,0,1,139.4,joe-southwick-1
Nelson Spruce,2012-10-20,7,Colorado,@,Southern California,L,1,1,100.0,15,0,0,226.0,nelson-spruce-1
Joel Stave,2012-10-20,8,Wisconsin,,Minnesota,W,7,15,46.7,106,0,0,106.0,joel-stave-1
Trent Steelman,2012-10-20,7,Army,@,Eastern Michigan,L,1,5,20.0,19,0,0,51.9,trent-steelman-1
Tino Sunseri,2012-10-20,7,Pittsburgh,@,Buffalo,W,9,17,52.9,128,0,0,116.2,tino-sunseri-1
Caleb Terbush,2012-10-20,7,Purdue,@,Ohio State,L,19,30,63.3,230,2,1,143.1,caleb-terbush-1
Gerald Thomas,2012-10-20,7,Colorado,@,Southern California,L,0,1,0.0,0,0,0,0.0,gerald-thomas-1
Logan Thomas,2012-10-20,8,Virginia Tech,@,Clemson,L,15,28,53.6,207,1,2,113.2,logan-thomas-1
Dylan Thompson,2012-10-20,8,South Carolina,@,Florida,L,8,20,40.0,83,0,1,64.9,dylan-thompson-1
Jason Thompson,2012-10-20,7,Wyoming,@,Fresno State,L,2,6,33.3,12,0,1,16.8,jason-thompson-1
Dallas Tidwell,2012-10-20,7,Troy,,Florida International,W,0,3,0.0,0,0,0,0.0,dallas-tidwell-1
Tyler Van Tubbergen,2012-10-20,8,Western Michigan,@,Kent State,L,30,57,52.6,333,1,3,97.0,tyler-van-tubbergen-1
James Vandenberg,2012-10-20,7,Iowa,,Penn State,L,17,36,47.2,189,1,2,89.4,james-vandenberg-1
Cody Vaz,2012-10-20,6,Oregon State,,Utah,W,16,26,61.5,174,0,0,117.8,cody-vaz-1
Jonathan Wallace,2012-10-20,7,Auburn,@,Vanderbilt,L,1,1,100.0,11,0,0,192.4,jonathan-wallace-1
J.W. Walsh,2012-10-20,6,Oklahoma State,,Iowa State,W,32,47,68.1,415,1,0,149.3,jw-walsh-1
Tevin Washington,2012-10-20,7,Georgia Tech,,Boston College,W,4,8,50.0,83,0,0,137.2,tevin-washington-1
Jordan Webb,2012-10-20,7,Colorado,@,Southern California,L,18,35,51.4,210,0,3,84.7,jordan-webb-1
Mike Wegzyn,2012-10-20,7,Massachusetts,,Bowling Green State,L,9,25,36.0,23,0,2,27.7,mike-wegzyn-1
Cody Wells,2012-10-20,7,Louisiana-Monroe,@,Western Kentucky,W,0,1,0.0,0,0,0,0.0,cody-wells-1
Keith Wenning,2012-10-20,8,Ball State,@,Central Michigan,W,23,30,76.7,231,3,1,167.7,keith-wenning-1
Jalen Whitlow,2012-10-20,8,Kentucky,,Georgia,L,9,13,69.2,86,0,0,124.8,jalen-whitlow-1
Graham Wilbert,2012-10-20,7,Florida Atlantic,@,South Alabama,L,27,41,65.9,303,2,0,144.0,graham-wilbert-1
Dalton Williams,2012-10-20,8,Akron,,Northern Illinois,L,15,29,51.7,157,1,1,101.7,dalton-williams-1
Marquise Williams,2012-10-20,8,North Carolina,@,Duke,L,1,1,100.0,39,0,0,427.6,marquise-williams-1
Travis Wilson,2012-10-20,7,Utah,@,Oregon State,L,15,28,53.6,172,1,2,102.7,travis-wilson-4
Max Wittek,2012-10-20,7,Southern California,,Colorado,W,2,3,66.7,33,1,0,269.1,max-wittek-1
Connor Wood,2012-10-20,7,Colorado,@,Southern California,L,4,6,66.7,23,0,0,98.9,connor-wood-1
Justin Worley,2012-10-20,7,Tennessee,,Alabama,L,3,4,75.0,19,0,0,114.9,justin-worley-1
Alex Zordich,2012-10-20,7,Buffalo,,Pittsburgh,L,23,41,56.1,165,0,1,85.0,alex-zordich-1
Ryan Aplin,2012-10-23,8,Arkansas State,@,Louisiana,W,21,31,67.7,269,1,0,151.3,ryan-aplin-1
Brett Baer,2012-10-23,7,Louisiana,,Arkansas State,L,0,1,0.0,0,0,0,0.0,brett-baer-1
Terrence Broadway,2012-10-23,7,Louisiana,,Arkansas State,L,28,39,71.8,374,3,3,162.3,terrence-broadway-1
Tajh Boyd,2012-10-25,8,Clemson,@,Wake Forest,W,27,38,71.1,428,5,0,209.1,tajh-boyd-1
Deandre Martin,2012-10-25,8,Wake Forest,,Clemson,L,1,1,100.0,7,0,0,158.8,deandre-martin-1
Tanner Price,2012-10-25,8,Wake Forest,,Clemson,L,27,44,61.4,232,2,0,120.7,tanner-price-1
Cole Stoudt,2012-10-25,8,Clemson,@,Wake Forest,W,2,2,100.0,5,0,0,121.0,cole-stoudt-1
Teddy Bridgewater,2012-10-26,8,Louisville,,Cincinnati,W,24,41,58.5,416,2,1,155.0,teddy-bridgewater-1
Connor Dietz,2012-10-26,8,Air Force,,Nevada,W,6,7,85.7,139,2,0,346.8,connor-dietz-1
Cody Fajardo,2012-10-26,9,Nevada,@,Air Force,L,15,27,55.6,211,1,1,126.0,cody-fajardo-1
Munchie Legaux,2012-10-26,7,Cincinnati,@,Louisville,L,13,28,46.4,157,1,3,83.9,munchie-legaux-1
Deon Anthony,2012-10-27,8,Troy,@,Florida Atlantic,L,2,3,66.7,6,0,0,83.5,deon-anthony-1
David Ash,2012-10-27,8,Texas,@,Kansas,W,8,16,50.0,63,0,2,58.1,david-ash-1
Matt Barkley,2012-10-27,8,Southern California,@,Arizona,L,31,49,63.3,493,3,2,159.8,matt-barkley-1
Jared Barnett,2012-10-27,8,Iowa State,,Baylor,W,0,1,0.0,0,0,0,0.0,jared-barnett-1
Blake Bell,2012-10-27,7,Oklahoma,,Notre Dame,L,1,1,100.0,8,0,0,167.2,blake-bell-1
Russell Bellomy,2012-10-27,8,Michigan,@,Nebraska,L,3,16,18.8,38,0,3,1.2,russell-bellomy-1
Bryan Bennett,2012-10-27,8,Oregon,,Colorado,W,4,4,100.0,56,0,0,217.6,bryan-bennett-1
Tyler Benz,2012-10-27,8,Eastern Michigan,@,Bowling Green State,L,11,24,45.8,114,0,1,77.4,tyler-benz-1
Corbin Berkstresser,2012-10-27,8,Missouri,,Kentucky,W,10,18,55.6,71,0,2,66.5,corbin-berkstresser-1
Anthony Boone,2012-10-27,9,Duke,@,Florida State,L,3,15,20.0,37,0,0,40.7,anthony-boone-1
Blake Bortles,2012-10-27,8,Central Florida,@,Marshall,W,15,21,71.4,277,2,2,194.6,blake-bortles-1
Trevone Boykin,2012-10-27,8,Texas Christian,@,Oklahoma State,L,21,40,52.5,185,1,1,94.6,trevone-boykin-1
Tyler Bray,2012-10-27,8,Tennessee,@,South Carolina,L,27,43,62.8,368,4,1,160.7,tyler-bray-1
Austin Brown,2012-10-27,8,Alabama-Birmingham,@,Tulane,L,26,52,50.0,409,3,3,123.6,austin-brown-2
Malcolm Brown,2012-10-27,8,Army,,Ball State,L,0,1,0.0,0,0,0,0.0,malcolm-brown-1
Matt Brown,2012-10-27,8,Texas Christian,@,Oklahoma State,L,3,4,75.0,38,0,1,104.8,matt-brown-3
Kolton Browning,2012-10-27,8,Louisiana-Monroe,,South Alabama,W,23,35,65.7,250,4,1,157.7,kolton-browning-1
Trey Burton,2012-10-27,8,Florida,N,Georgia,L,1,1,100.0,0,0,0,100.0,trey-burton-1
Alex Butterworth,2012-10-27,8,Penn State,,Ohio State,L,0,1,0.0,0,0,0,0.0,alex-butterworth-1
Colby Cameron,2012-10-27,8,Louisiana Tech,@,New Mexico State,W,29,44,65.9,292,1,0,129.2,colby-cameron-1
Shane Carden,2012-10-27,9,East Carolina,,Navy,L,19,29,65.5,194,1,1,126.2,shane-carden-1
Derek Carr,2012-10-27,9,Fresno State,@,New Mexico,W,31,44,70.5,416,4,1,175.3,derek-carr-1
Austyn Carta-Samuels,2012-10-27,8,Vanderbilt,,Massachusetts,W,0,1,0.0,0,0,0,0.0,austyn-carta-samuels-1
Rakeem Cato,2012-10-27,8,Marshall,,Central Florida,L,35,62,56.5,298,2,0,107.5,rakeem-cato-1
Cameron Coffman,2012-10-27,8,Indiana,@,Illinois,W,4,7,57.1,64,0,1,105.4,cameron-coffman-1
Kain Colter,2012-10-27,9,Northwestern,,Iowa,W,6,9,66.7,80,1,1,155.8,kain-colter-1
Chris Coyer,2012-10-27,7,Temple,@,Pittsburgh,L,16,25,64.0,143,1,0,125.2,chris-coyer-1
Micheal Cummings,2012-10-27,8,Kansas,,Texas,L,3,9,33.3,39,0,0,69.7,micheal-cummings-1
B.J. Daniels,2012-10-27,8,South Florida,,Syracuse,L,17,30,56.7,183,1,0,118.9,bj-daniels-1
Alex Dennison,2012-10-27,8,Buffalo,,Toledo,L,1,1,100.0,16,0,0,234.4,alex-dennison-1
Adam Dingwell,2012-10-27,9,San Diego State,,Nevada-Las Vegas,W,13,26,50.0,231,2,1,142.3,adam-dingwell-1
Seth Doege,2012-10-27,8,Texas Tech,@,Kansas State,L,35,50,70.0,331,2,1,134.8,seth-doege-1
A.J. Doyle,2012-10-27,8,Massachusetts,@,Vanderbilt,L,8,14,57.1,48,1,1,95.2,aj-doyle-1
Jeff Driskel,2012-10-27,8,Florida,N,Georgia,L,15,27,55.6,191,0,2,100.2,jeff-driskel-1
Zac Dysert,2012-10-27,8,Miami (OH),,Ohio,W,21,36,58.3,311,1,1,134.5,zac-dysert-1
Phillip Ely,2012-10-27,8,Alabama,,Mississippi State,W,1,1,100.0,27,1,0,656.8,phillip-ely-1
David Fales,2012-10-27,8,San Jose State,,Texas State,W,26,38,68.4,376,2,2,158.4,david-fales-1
Arsenio Favor,2012-10-27,8,Southern Mississippi,@,Rice,L,10,22,45.5,180,0,2,96.0,arsenio-favor-1
David Fisher,2012-10-27,8,Kent State,@,Rutgers,W,1,1,100.0,10,0,0,184.0,david-fisher-1
Nick Florence,2012-10-27,7,Baylor,@,Iowa State,L,31,51,60.8,426,2,1,140.0,nick-florence-1
James Franklin,2012-10-27,8,Missouri,,Kentucky,W,6,9,66.7,16,0,0,81.6,james-franklin-1
Kiehl Frazier,2012-10-27,8,Auburn,,Texas A&M,L,6,11,54.5,89,0,0,122.5,kiehl-frazier-1
Tyler Gabbert,2012-10-27,8,Central Florida,@,Marshall,W,1,1,100.0,13,0,0,209.2,tyler-gabbert-1
Garrett Gilbert,2012-10-27,0,Southern Methodist,,Memphis,,25,35,71.4,353,1,0,165.6,garrett-gilbert-1
