Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Chris Bullock,2006-10-07,6,Bowling Green State,@,Ohio State,L,21,72,3.4,0,chris-bullock-1
Keenan Burton,2006-10-07,6,Kentucky,,South Carolina,L,1,-7,-7.0,0,keenan-burton-1
Andre Caldwell,2006-10-07,6,Florida,,Louisiana State,W,2,9,4.5,0,andre-caldwell-1
Dario Camacho,2006-10-07,6,Purdue,@,Iowa,L,6,35,5.8,0,dario-camacho-1
Reggie Campbell,2006-10-07,6,Navy,@,Air Force,W,7,58,8.3,0,reggie-campbell-1
Tyler Campbell,2006-10-07,5,San Diego State,@,Brigham Young,L,2,1,0.5,1,tyler-campbell-3
Shaun Carney,2006-10-07,4,Air Force,,Navy,L,16,35,2.2,0,shaun-carney-1
Delone Carter,2006-10-07,6,Syracuse,,Pittsburgh,L,16,57,3.6,0,delone-carter-1
Tim Castille,2006-10-07,6,Alabama,,Duke,W,3,14,4.7,0,tim-castille-1
Jehuu Caulcrick,2006-10-07,6,Michigan State,@,Michigan,L,14,29,2.1,1,jehuu-caulcrick-1
Terry Caulley,2006-10-07,5,Connecticut,@,South Florida,L,14,38,2.7,0,terry-caulley-1
Zac Champion,2006-10-07,5,Louisiana Tech,@,Boise State,L,3,-15,-5.0,0,zac-champion-1
Trey Chaney,2006-10-07,6,Alabama-Birmingham,,Memphis,W,1,8,8.0,0,trey-chaney-1
Hugh Charles,2006-10-07,6,Colorado,,Baylor,L,15,72,4.8,1,hugh-charles-1
Jamaal Charles,2006-10-07,6,Texas,N,Oklahoma,W,12,65,5.4,0,jamaal-charles-1
Tashard Choice,2006-10-07,6,Georgia Tech,,Maryland,W,26,138,5.3,2,tashard-choice-1
Chase Clement,2006-10-07,6,Rice,@,Tulane,L,19,41,2.2,1,chase-clement-2
Lamarcus Coker,2006-10-07,6,Tennessee,@,Georgia,W,12,57,4.8,0,lamarcus-coker-1
Conredge Collins,2006-10-07,6,Pittsburgh,@,Syracuse,W,2,1,0.5,0,conredge-collins-1
Dajuane Collins,2006-10-07,6,Toledo,,Central Michigan,L,3,8,2.7,0,dajuane-collins-1
Omarr Conner,2006-10-07,6,Mississippi State,,West Virginia,L,9,-8,-0.9,0,omarr-conner-1
Omar Conteh,2006-10-07,6,Northwestern,@,Wisconsin,L,2,11,5.5,0,omar-conteh-1
Chris Cook,2006-10-07,6,Florida International,@,North Texas,L,1,0,0.0,0,chris-cook-1
Jemalle Cornelius,2006-10-07,6,Florida,,Louisiana State,W,1,7,7.0,0,jemalle-cornelius-1
Jon Cornish,2006-10-07,6,Kansas,,Texas A&M,L,23,128,5.6,0,jon-cornish-1
Patrick Cowan,2006-10-07,5,UCLA,,Arizona,W,4,16,4.0,0,patrick-cowan-1
Brandon Cox,2006-10-07,6,Auburn,,Arkansas,L,9,-34,-3.8,0,brandon-cox-1
Kevin Craft,2006-10-07,5,San Diego State,@,Brigham Young,L,5,2,0.4,0,kevin-craft-1
Marcus Cross,2006-10-07,6,Utah State,,Fresno State,W,20,93,4.7,0,marcus-cross-1
Julius Crosslin,2006-10-07,5,Oklahoma State,@,Kansas State,L,2,0,0.0,0,julius-crosslin-1
Ryan Cubit,2006-10-07,5,Western Michigan,@,Ohio,L,6,-10,-1.7,0,ryan-cubit-1
Bryan Cupito,2006-10-07,6,Minnesota,,Penn State,L,6,-12,-2.0,0,bryan-cupito-1
Tony Dace,2006-10-07,6,Army,,Virginia Military Institute,W,7,19,2.7,0,tony-dace-1
Joe Dailey,2006-10-07,5,North Carolina,@,Miami (FL),L,4,5,1.3,0,joe-dailey-1
Chase Daniel,2006-10-07,6,Missouri,@,Texas Tech,W,13,37,2.8,0,chase-daniel-1
Kenneth Darby,2006-10-07,6,Alabama,,Duke,W,18,115,6.4,0,kenneth-darby-1
Craig Davis,2006-10-07,6,Louisiana State,@,Florida,L,1,1,1.0,0,craig-davis-1
James Davis,2006-10-07,6,Clemson,@,Wake Forest,W,26,95,3.7,0,james-davis-1
Nate Davis,2006-10-07,6,Ball State,@,Buffalo,W,2,8,4.0,0,nate-davis-1
Richard Davis,2006-10-07,6,Toledo,,Central Michigan,L,6,33,5.5,0,richard-davis-1
Calvin Dawson,2006-10-07,5,Louisiana-Monroe,@,Arkansas State,L,16,71,4.4,1,calvin-dawson-1
Brett Denton,2006-10-07,6,Boise State,,Louisiana Tech,W,11,50,4.5,1,brett-denton-1
Michael Desormeaux,2006-10-07,5,Louisiana,@,Houston,W,1,51,51.0,0,michael-desormeaux-1
Dorin Dickerson,2006-10-07,6,Pittsburgh,@,Syracuse,W,1,10,10.0,0,dorin-dickerson-1
Adam Dimichele,2006-10-07,6,Temple,,Kent State,L,6,-42,-7.0,0,adam-dimichele-1
Anthony Dixon,2006-10-07,6,Mississippi State,,West Virginia,L,9,15,1.7,1,anthony-dixon-1
Dennis Dixon,2006-10-07,5,Oregon,@,California,L,11,45,4.1,0,dennis-dixon-1
Tony Dixon,2006-10-07,6,Kentucky,,South Carolina,L,5,13,2.6,0,tony-dixon-1
Patrick Dosh,2006-10-07,5,East Carolina,,Virginia,W,1,5,5.0,0,patrick-dosh-1
Joseph Doss,2006-10-07,5,Memphis,@,Alabama-Birmingham,L,18,62,3.4,0,joseph-doss-1
Early Doucet,2006-10-07,6,Louisiana State,@,Florida,L,2,12,6.0,0,early-doucet-1
Ryan Dougherty,2006-10-07,5,East Carolina,,Virginia,W,1,2,2.0,1,ryan-dougherty-1
Jon Drager,2006-10-07,6,Kent State,@,Temple,W,18,84,4.7,2,jon-drager-1
Ronnie Drummer,2006-10-07,5,Duke,@,Alabama,L,2,12,6.0,0,ronnie-drummer-1
Julian Edelman,2006-10-07,6,Kent State,@,Temple,W,17,78,4.6,1,julian-edelman-1
Barrington Edwards,2006-10-07,5,North Carolina,@,Miami (FL),L,10,37,3.7,0,barrington-edwards-1
Larry Edwards,2006-10-07,5,North Carolina,@,Miami (FL),L,1,2,2.0,0,larry-edwards-1
Trent Edwards,2006-10-07,6,Stanford,@,Notre Dame,L,7,-30,-4.3,0,trent-edwards-1
Joey Elliott,2006-10-07,6,Purdue,@,Iowa,L,2,7,3.5,0,joey-elliott-1
Marculus Elliott,2006-10-07,6,Alabama-Birmingham,,Memphis,W,11,109,9.9,0,marculus-elliott-1
Byron Ellis,2006-10-07,6,Colorado,,Baylor,L,8,40,5.0,1,byron-ellis-1
John Ellis,2006-10-07,6,Florida International,@,North Texas,L,1,8,8.0,0,john-ellis-1
Martelius Epps,2006-10-07,6,New Mexico,,Wyoming,L,3,2,0.7,0,martelius-epps-1
Austen Everson,2006-10-07,6,Ohio,,Western Michigan,W,8,92,11.5,0,austen-everson-1
Jarred Fayson,2006-10-07,6,Florida,,Louisiana State,W,3,11,3.7,0,jarred-fayson-1
Matt Feiden,2006-10-07,6,Army,,Virginia Military Institute,W,1,4,4.0,0,matt-feiden-1
Tyrell Fenroy,2006-10-07,5,Louisiana,@,Houston,W,24,110,4.6,1,tyrell-fenroy-1
Rodney Ferguson,2006-10-07,6,New Mexico,,Wyoming,L,24,79,3.3,1,rodney-ferguson-1
Reggie Fish,2006-10-07,5,Arkansas,@,Auburn,W,1,28,28.0,0,reggie-fish-1
Johnnie Fitzgerald,2006-10-07,6,Southern Methodist,@,Texas-El Paso,L,1,1,1.0,0,johnnie-fitzgerald-1
Brian Flowers,2006-10-07,6,Idaho,,New Mexico State,W,19,91,4.8,2,brian-flowers-1
Austin Flynn,2006-10-07,6,Iowa State,,Nebraska,L,1,4,4.0,0,austin-flynn-1
Jacoby Ford,2006-10-07,6,Clemson,@,Wake Forest,W,1,13,13.0,0,jacoby-ford-1
Justin Forsett,2006-10-07,6,California,,Oregon,W,27,163,6.0,1,justin-forsett-1
Matt Forte,2006-10-07,5,Tulane,,Rice,W,19,178,9.4,1,matt-forte-1
Arian Foster,2006-10-07,6,Tennessee,@,Georgia,W,15,63,4.2,3,arian-foster-1
Brandon Fractious,2006-10-07,5,East Carolina,,Virginia,W,19,102,5.4,1,brandon-fractious-1
Brandon Fragger,2006-10-07,6,Nevada,@,Hawaii,L,10,54,5.4,1,brandon-fragger-1
Freddie Franklin,2006-10-07,5,Louisiana Tech,@,Boise State,L,8,32,4.0,0,freddie-franklin-1
Corey Fredrick,2006-10-07,5,Louisiana,@,Houston,W,1,10,10.0,0,corey-fredrick-1
Josh Freeman,2006-10-07,6,Kansas State,,Oklahoma State,W,7,16,2.3,1,josh-freeman-1
Kirby Freeman,2006-10-07,5,Miami (FL),,North Carolina,W,2,9,4.5,0,kirby-freeman-1
Tim Frye,2006-10-07,6,Army,,Virginia Military Institute,W,2,9,4.5,0,tim-frye-1
Aaron Fryer,2006-10-07,5,Duke,@,Alabama,L,2,11,5.5,0,aaron-fryer-1
Jamarcus Gaither,2006-10-07,5,Memphis,@,Alabama-Birmingham,L,1,-1,-1.0,0,jamarcus-gaither-1
Chris Garrett,2006-10-07,6,Ohio,,Western Michigan,W,3,18,6.0,0,chris-garrett-1
Toby Gerhart,2006-10-07,6,Stanford,@,Notre Dame,L,6,28,4.7,0,toby-gerhart-1
Luke Getsy,2006-10-07,6,Akron,@,Cincinnati,L,3,-8,-2.7,0,luke-getsy-1
Bradley Glatthaar,2006-10-07,6,Cincinnati,,Akron,W,11,26,2.4,0,bradley-glatthaar-1
Cody Glenn,2006-10-07,6,Nebraska,@,Iowa State,W,19,148,7.8,2,cody-glenn-1
Mike Goodson,2006-10-07,6,Texas A&M,@,Kansas,W,8,79,9.9,0,mike-goodson-1
Kevin Grady,2006-10-07,6,Michigan,,Michigan State,W,12,51,4.3,0,kevin-grady-1
Rashaun Grant,2006-10-07,6,Georgia Tech,,Maryland,W,1,9,9.0,0,rashaun-grant-1
Marshay Green,2006-10-07,6,Mississippi,,Vanderbilt,W,2,23,11.5,0,marshay-green-1
BenJarvus Green-Ellis,2006-10-07,6,Mississippi,,Vanderbilt,W,24,101,4.2,2,benjarvus-green-ellis-1
Shonn Greene,2006-10-07,6,Iowa,,Purdue,W,11,88,8.0,1,shonn-greene-1
Grant Gregory,2006-10-07,6,South Florida,,Connecticut,W,1,-1,-1.0,0,grant-gregory-1
Matt Grothe,2006-10-07,6,South Florida,,Connecticut,W,15,82,5.5,3,matt-grothe-1
Dustin Grutza,2006-10-07,6,Cincinnati,,Akron,W,12,72,6.0,0,dustin-grutza-1
Mike Hague,2006-10-07,6,Brigham Young,,San Diego State,W,5,18,3.6,0,mike-hague-1
Chad Hall,2006-10-07,4,Air Force,,Navy,L,12,59,4.9,1,chad-hall-1
Matt Hall,2006-10-07,6,Navy,@,Air Force,W,4,5,1.3,0,matt-hall-1
E.B. Halsey,2006-10-07,6,Illinois,,Indiana,L,1,1,1.0,0,eb-halsey-1
Mike Hamilton,2006-10-07,5,Oklahoma State,@,Kansas State,L,9,50,5.6,0,mike-hamilton-1
Brian Hampton,2006-10-07,6,Navy,@,Air Force,W,22,105,4.8,2,brian-hampton-1
Justin Handley,2006-10-07,4,Air Force,,Navy,L,2,20,10.0,0,justin-handley-1
Caleb Hanie,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,9,-18,-2.0,1,caleb-hanie-1
Martin Hankins,2006-10-07,5,Memphis,@,Alabama-Birmingham,L,4,14,3.5,0,martin-hankins-1
Montario Hardesty,2006-10-07,6,Tennessee,@,Georgia,W,1,6,6.0,0,montario-hardesty-1
Anthony Harding,2006-10-07,5,Fresno State,@,Utah State,L,4,6,1.5,0,anthony-harding-1
Jason Harper,2006-10-07,6,Temple,,Kent State,L,7,16,2.3,0,jason-harper-1
Graham Harrell,2006-10-07,6,Texas Tech,,Missouri,L,4,-17,-4.3,0,graham-harrell-1
Clifford Harris,2006-10-07,5,Duke,@,Alabama,L,5,30,6.0,0,clifford-harris-1
Joseph Harris,2006-10-07,6,Wyoming,@,New Mexico,W,9,36,4.0,0,joseph-harris-1
Kevin Harris,2006-10-07,6,Wake Forest,,Clemson,L,12,50,4.2,0,kevin-harris-1
Michael Hart,2006-10-07,6,Michigan,,Michigan State,W,22,122,5.5,0,michael-hart-1
Percy Harvin,2006-10-07,6,Florida,,Louisiana State,W,1,9,9.0,0,percy-harvin-1
Jared Hawkins,2006-10-07,6,Vanderbilt,@,Mississippi,L,2,6,3.0,0,jared-hawkins-1
Jon Helmandollar,2006-10-07,6,Boise State,,Louisiana Tech,W,1,8,8.0,0,jon-helmandollar-1
Atiyyah Henderson,2006-10-07,5,San Diego State,@,Brigham Young,L,21,93,4.4,0,atiyyah-henderson-1
Michael Henig,2006-10-07,6,Mississippi State,,West Virginia,L,1,-3,-3.0,0,michael-henig-1
Chris Henry,2006-10-07,6,Arizona,@,UCLA,L,9,10,1.1,0,chris-henry-1
Jacob Hester,2006-10-07,6,Louisiana State,@,Florida,L,9,43,4.8,0,jacob-hester-1
Geoffrey Hewitt,2006-10-07,6,Army,,Virginia Military Institute,W,2,7,3.5,0,geoffrey-hewitt-1
Travis Hewitt,2006-10-07,5,Arkansas State,,Louisiana-Monroe,W,2,-4,-2.0,0,travis-hewitt-1
Stevie Hicks Jr.,2006-10-07,6,Iowa State,,Nebraska,L,6,21,3.5,0,stevie-hicks-jr-1
Johnnie Lee Higgins Jr.,2006-10-07,5,Texas-El Paso,,Southern Methodist,W,1,-2,-2.0,0,johnnie-lee-higgins-jr-1
B.J. Hill,2006-10-07,6,Ball State,@,Buffalo,W,28,116,4.1,2,bj-hill-2
P.J. Hill,2006-10-07,6,Wisconsin,,Northwestern,W,35,249,7.1,1,pj-hill-1
Rocky Hinds,2006-10-07,5,Nevada-Las Vegas,@,Colorado State,L,7,-2,-0.3,0,rocky-hinds-1
Erroll Hogan,2006-10-07,5,Louisiana-Monroe,@,Arkansas State,L,5,24,4.8,0,erroll-hogan-1
Chase Holbrook,2006-10-07,5,New Mexico State,@,Idaho,L,4,-17,-4.3,0,chase-holbrook-1
Sam Hollenbach,2006-10-07,5,Maryland,@,Georgia Tech,L,7,-26,-3.7,0,sam-hollenbach-1
Mell Holliday,2006-10-07,6,Colorado,,Baylor,L,11,65,5.9,1,mell-holliday-1
Tony Howard,2006-10-07,6,Kent State,@,Temple,W,13,47,3.6,0,tony-howard-1
Robert Hubbard,2006-10-07,6,Nevada,@,Hawaii,L,6,30,5.0,0,robert-hubbard-1
Ray Hudson,2006-10-07,6,Brigham Young,,San Diego State,W,5,12,2.4,0,ray-hudson-1
Tony Hunt,2006-10-07,6,Penn State,@,Minnesota,W,31,144,4.6,2,tony-hunt-1
Derrell Hutsona,2006-10-07,6,Washington State,@,Oregon State,W,6,68,11.3,0,derrell-hutsona-1
Nate Ilaoa,2006-10-07,5,Hawaii,,Nevada,W,14,151,10.8,0,nate-ilaoa-1
Kenny Irons,2006-10-07,6,Auburn,,Arkansas,L,15,75,5.0,0,kenny-irons-1
Bernard Jackson,2006-10-07,6,Colorado,,Baylor,L,13,93,7.2,0,bernard-jackson-1
Brandon Jackson,2006-10-07,6,Nebraska,@,Iowa State,W,22,116,5.3,1,brandon-jackson-2
Erick Jackson,2006-10-07,5,Nevada-Las Vegas,@,Colorado State,L,5,10,2.0,0,erick-jackson-1
Jerome Jackson,2006-10-07,6,Michigan,,Michigan State,W,2,2,1.0,0,jerome-jackson-1
Jimmy Jackson,2006-10-07,6,Missouri,@,Texas Tech,W,7,13,1.9,0,jimmy-jackson-1
Patrick Jackson,2006-10-07,5,Louisiana Tech,@,Boise State,L,15,70,4.7,1,patrick-jackson-1
Cassen Jackson-Garrison,2006-10-07,6,Vanderbilt,@,Mississippi,L,18,45,2.5,0,cassen-jackson-garrison-1
Brandon James,2006-10-07,6,Florida,,Louisiana State,W,1,0,0.0,0,brandon-james-1
Chris James,2006-10-07,5,Arkansas State,,Louisiana-Monroe,W,9,38,4.2,0,chris-james-1
Drisan James,2006-10-07,6,Boise State,,Louisiana Tech,W,1,0,0.0,0,drisan-james-1
Javarris James,2006-10-07,5,Miami (FL),,North Carolina,W,16,111,6.9,1,javarris-james-1
Kenny James,2006-10-07,6,Washington,@,Southern California,L,13,84,6.5,0,kenny-james-1
Chris Jennings,2006-10-07,6,Arizona,@,UCLA,L,10,13,1.3,0,chris-jennings-1
A.J. Jimmerson,2006-10-07,6,Michigan State,@,Michigan,L,1,2,2.0,0,aj-jimmerson-1
Jimmy Johns,2006-10-07,6,Alabama,,Duke,W,5,9,1.8,1,jimmy-johns-1
Chester Johnson,2006-10-07,5,Louisiana,@,Houston,W,1,3,3.0,0,chester-johnson-1
Ian Johnson,2006-10-07,6,Boise State,,Louisiana Tech,W,14,92,6.6,1,ian-johnson-1
James Johnson,2006-10-07,6,Kansas State,,Oklahoma State,W,6,13,2.2,0,james-johnson-3
Manuel Johnson,2006-10-07,5,Oklahoma,N,Texas,L,1,9,9.0,0,manuel-johnson-1
Michael Johnson,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,15,57,3.8,1,michael-johnson-1
Charlie Jones,2006-10-07,5,Miami (FL),,North Carolina,W,5,4,0.8,1,charlie-jones-2
Doug Jones,2006-10-07,6,Cincinnati,,Akron,W,3,12,4.0,0,doug-jones-1
Felix Jones,2006-10-07,5,Arkansas,@,Auburn,W,13,104,8.0,1,felix-jones-1
Marcus Jones,2006-10-07,5,Duke,@,Alabama,L,1,2,2.0,0,marcus-jones-1
Ray Jones,2006-10-07,6,Stanford,@,Notre Dame,L,1,-1,-1.0,0,ray-jones-1
Robert Jordan,2006-10-07,6,California,,Oregon,W,1,3,3.0,0,robert-jordan-1
Terrell Jordan,2006-10-07,6,Northwestern,@,Wisconsin,L,5,13,2.6,0,terrell-jordan-1
Pat Julmiste,2006-10-07,6,South Florida,,Connecticut,W,3,16,5.3,0,pat-julmiste-1
Jacobe Kendrick,2006-10-07,4,Air Force,,Navy,L,6,40,6.7,0,jacobe-kendrick-1
Dennis Kennedy,2006-10-07,6,Akron,@,Cincinnati,L,13,29,2.2,0,dennis-kennedy-1
Anthony Kimble,2006-10-07,6,Stanford,@,Notre Dame,L,15,63,4.2,0,anthony-kimble-1
Rodney Kinlaw,2006-10-07,6,Penn State,@,Minnesota,W,1,-3,-3.0,0,rodney-kinlaw-1
Taz Knockum,2006-10-07,5,Memphis,@,Alabama-Birmingham,L,1,0,0.0,0,taz-knockum-1
Ryan Kock,2006-10-07,6,Iowa State,,Nebraska,L,3,9,3.0,0,ryan-kock-1
Kevin Kolb,2006-10-07,6,Houston,,Louisiana,L,7,-28,-4.0,1,kevin-kolb-1
Kinsmon Lancaster,2006-10-07,5,Louisiana-Monroe,@,Arkansas State,L,10,29,2.9,0,kinsmon-lancaster-1
Jorvorskie Lane,2006-10-07,6,Texas A&M,@,Kansas,W,10,48,4.8,2,jorvorskie-lane-1
Keon Lattimore,2006-10-07,5,Maryland,@,Georgia Tech,L,5,2,0.4,0,keon-lattimore-1
Chris Leak,2006-10-07,6,Florida,,Louisiana State,W,3,-3,-1.0,0,chris-leak-1
Dan Lefevour,2006-10-07,6,Central Michigan,@,Toledo,W,6,0,0.0,0,dan-lefevour-1
Corey Leonard,2006-10-07,5,Arkansas State,,Louisiana-Monroe,W,7,48,6.9,1,corey-leonard-1
Brad Lester,2006-10-07,6,Auburn,,Arkansas,L,4,28,7.0,0,brad-lester-1
Kellen Lewis,2006-10-07,6,Indiana,@,Illinois,W,11,47,4.3,1,kellen-lewis-1
Miquale Lewis,2006-10-07,6,Ball State,@,Buffalo,W,10,99,9.9,1,miquale-lewis-1
Thaddeus Lewis,2006-10-07,5,Duke,@,Alabama,L,7,13,1.9,1,thaddeus-lewis-2
Damien Linson,2006-10-07,6,Central Michigan,@,Toledo,W,1,-4,-4.0,0,damien-linson-1
Luke Lippincott,2006-10-07,6,Nevada,@,Hawaii,L,4,14,3.5,0,luke-lippincott-1
Rafael Little,2006-10-07,6,Kentucky,,South Carolina,L,13,50,3.8,0,rafael-little-1
Lance Long,2006-10-07,6,Mississippi State,,West Virginia,L,1,-1,-1.0,0,lance-long-1
Nate Longshore,2006-10-07,6,California,,Oregon,W,1,1,1.0,1,nate-longshore-1
Kregg Lumpkin,2006-10-07,6,Georgia,,Tennessee,L,13,78,6.0,0,kregg-lumpkin-1
Marshawn Lynch,2006-10-07,6,California,,Oregon,W,7,50,7.1,0,marshawn-lynch-1
Dan Macon,2006-10-07,6,Bowling Green State,@,Ohio State,L,3,63,21.0,0,dan-macon-1
James Mapps,2006-10-07,6,Southern Methodist,@,Texas-El Paso,L,2,4,2.0,0,james-mapps-1
Kevin Marion,2006-10-07,6,Wake Forest,,Clemson,L,2,4,2.0,0,kevin-marion-1
Chris Markey,2006-10-07,5,UCLA,,Arizona,W,14,40,2.9,0,chris-markey-1
Demyron Martin,2006-10-07,6,Southern Methodist,@,Texas-El Paso,L,17,55,3.2,0,demyron-martin-1
Dray Mason,2006-10-07,6,Purdue,@,Iowa,L,1,4,4.0,0,dray-mason-1
Tim Masthay,2006-10-07,6,Kentucky,,South Carolina,L,1,17,17.0,0,tim-masthay-1
Reagan Mauia,2006-10-07,5,Hawaii,,Nevada,W,1,-2,-2.0,0,reagan-mauia-1
Brandon McAnderson,2006-10-07,6,Kansas,,Texas A&M,L,2,5,2.5,0,brandon-mcanderson-1
Kip McCarthy,2006-10-07,4,Air Force,,Navy,L,2,6,3.0,0,kip-mccarthy-1
Le'Ron McClain,2006-10-07,6,Alabama,,Duke,W,1,1,1.0,0,leron-mcclain-1
Colt McCoy,2006-10-07,6,Texas,N,Oklahoma,W,6,11,1.8,0,colt-mccoy-1
J.J. McCoy,2006-10-07,5,Louisiana-Monroe,@,Arkansas State,L,1,5,5.0,0,jj-mccoy-1
Scooter McDougle,2006-10-07,6,Toledo,,Central Michigan,L,2,0,0.0,0,scooter-mcdougle-1
Darren McFadden,2006-10-07,5,Arkansas,@,Auburn,W,28,145,5.2,1,darren-mcfadden-1
Corey McGee,2006-10-07,6,Ball State,@,Buffalo,W,2,9,4.5,0,corey-mcgee-1
Stephen McGee,2006-10-07,6,Texas A&M,@,Kansas,W,12,30,2.5,1,stephen-mcgee-1
Ronnie McGill,2006-10-07,5,North Carolina,@,Miami (FL),L,7,3,0.4,1,ronnie-mcgill-1
Wesley McMahand,2006-10-07,6,Army,,Virginia Military Institute,W,14,80,5.7,2,wesley-mcmahand-1
Kalvin McRae,2006-10-07,6,Ohio,,Western Michigan,W,19,120,6.3,2,kalvin-mcrae-1
Mico McSwain,2006-10-07,6,Mississippi,,Vanderbilt,W,4,26,6.5,0,mico-mcswain-1
Damon McWhite,2006-10-07,6,Wake Forest,,Clemson,L,2,3,1.5,0,damon-mcwhite-1
Daniel Meager,2006-10-07,6,North Texas,,Florida International,W,4,-13,-3.3,0,daniel-meager-1
Rashard Mendenhall,2006-10-07,6,Illinois,,Indiana,L,5,29,5.8,0,rashard-mendenhall-1
Bret Meyer,2006-10-07,6,Iowa State,,Nebraska,L,13,26,2.0,1,bret-meyer-1
Brandon Minor,2006-10-07,6,Michigan,,Michigan State,W,3,39,13.0,1,brandon-minor-1
Emmanuel Moody,2006-10-07,5,Southern California,,Washington,W,15,67,4.5,0,emmanuel-moody-1
Collin Mooney,2006-10-07,6,Army,,Virginia Military Institute,W,1,9,9.0,1,collin-mooney-1
Devin Moore,2006-10-07,6,Wyoming,@,New Mexico,W,4,12,3.0,0,devin-moore-1
Greg Moore,2006-10-07,6,Cincinnati,,Akron,W,15,52,3.5,0,greg-moore-1
Kestahn Moore,2006-10-07,6,Florida,,Louisiana State,W,10,36,3.6,0,kestahn-moore-1
Matt Moore,2006-10-07,5,Oregon State,,Washington State,L,11,-27,-2.5,0,matt-moore-1
Tony Moore,2006-10-07,6,Army,,Virginia Military Institute,W,10,63,6.3,1,tony-moore-1
Travis Moore,2006-10-07,6,Nevada,@,Hawaii,L,1,6,6.0,0,travis-moore-1
Anthony Morelli,2006-10-07,6,Penn State,@,Minnesota,W,2,-6,-3.0,0,anthony-morelli-1
Mitch Morsillo,2006-10-07,6,Ohio,,Western Michigan,W,1,2,2.0,0,mitch-morsillo-1
Michael Mosley,2006-10-07,5,Louisiana Tech,@,Boise State,L,1,-11,-11.0,0,michael-mosley-1
Paul Mosley,2006-10-07,6,Baylor,@,Colorado,W,20,85,4.3,2,paul-mosley-1
Mitch Mustain,2006-10-07,5,Arkansas,@,Auburn,W,2,4,2.0,0,mitch-mustain-1
Michael Myers,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,8,54,6.8,0,michael-myers-1
Chris Nelson,2006-10-07,6,New Mexico,,Wyoming,L,2,-5,-2.5,0,chris-nelson-1
Riley Nelson,2006-10-07,6,Utah State,,Fresno State,W,14,76,5.4,0,riley-nelson-1
Syvelle Newton,2006-10-07,6,South Carolina,@,Kentucky,W,14,77,5.5,1,syvelle-newton-1
Christopher Nichols,2006-10-07,6,Army,,Virginia Military Institute,W,1,2,2.0,0,christopher-nichols-1
Chris Nickson,2006-10-07,6,Vanderbilt,@,Mississippi,L,8,49,6.1,0,chris-nickson-1
Emeka Nnoli,2006-10-07,6,Stanford,@,Notre Dame,L,1,1,1.0,0,emeka-nnoli-1
Chris Nwoko,2006-10-07,5,New Mexico State,@,Idaho,L,3,26,8.7,0,chris-nwoko-1
Marcus O'Keith,2006-10-07,6,California,,Oregon,W,5,18,3.6,0,marcus-okeith-1
Nnamdi Ohaeri,2006-10-07,5,Colorado State,,Nevada-Las Vegas,W,8,36,4.5,0,nnamdi-ohaeri-1
Aaron Opelt,2006-10-07,6,Toledo,,Central Michigan,L,20,54,2.7,0,aaron-opelt-1
T.C. Ostrander,2006-10-07,6,Stanford,@,Notre Dame,L,1,11,11.0,0,tc-ostrander-1
Roy Otis,2006-10-07,6,Houston,,Louisiana,L,1,14,14.0,0,roy-otis-1
Voncarie Owens,2006-10-07,6,Ohio,,Western Michigan,W,4,25,6.3,0,voncarie-owens-1
Josh Padrick,2006-10-07,6,Florida International,@,North Texas,L,5,-7,-1.4,0,josh-padrick-1
Curtis Painter,2006-10-07,6,Purdue,@,Iowa,L,4,15,3.8,0,curtis-painter-1
Tyler Palko,2006-10-07,6,Pittsburgh,@,Syracuse,W,4,6,1.5,1,tyler-palko-1
Jordan Palmer,2006-10-07,5,Texas-El Paso,,Southern Methodist,W,3,-12,-4.0,0,jordan-palmer-1
Tony Paoli,2006-10-07,5,Buffalo,,Ball State,L,1,-4,-4.0,0,tony-paoli-1
Jalen Parmele,2006-10-07,6,Toledo,,Central Michigan,L,10,79,7.9,0,jalen-parmele-1
Corey Partridge,2006-10-07,6,Bowling Green State,@,Ohio State,L,1,4,4.0,0,corey-partridge-1
Allen Patrick,2006-10-07,5,Oklahoma,N,Texas,L,2,2,1.0,0,allen-patrick-1
Perry Patterson,2006-10-07,6,Syracuse,,Pittsburgh,L,10,8,0.8,0,perry-patterson-1
Leon Patton,2006-10-07,6,Kansas State,,Oklahoma State,W,21,151,7.2,1,leon-patton-1
Chance Payne,2006-10-07,5,Louisiana-Monroe,@,Arkansas State,L,2,0,0.0,0,chance-payne-1
Logan Payne,2006-10-07,6,Minnesota,,Penn State,L,1,4,4.0,0,logan-payne-1
David Peeples,2006-10-07,5,Nevada-Las Vegas,@,Colorado State,L,9,39,4.3,1,david-peeples-1
Cedric Peerman,2006-10-07,6,Virginia,@,East Carolina,L,3,26,8.7,0,cedric-peerman-1
Brendan Perretta,2006-10-07,6,Penn State,@,Minnesota,W,1,-2,-2.0,0,brendan-perretta-1
Vinny Perretta,2006-10-07,6,Boise State,,Louisiana Tech,W,5,57,11.4,0,vinny-perretta-1
Adrian Peterson,2006-10-07,5,Oklahoma,N,Texas,L,25,109,4.4,1,adrian-peterson-1
Terry Petrie,2006-10-07,6,Kansas State,,Oklahoma State,W,2,0,0.0,0,terry-petrie-1
