Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Nick O'Leary,2014-10-04,5,Florida State,,Wake Forest,W,2,22,11.0,0,nick-oleary-1
Kristoffer Olugbode,2014-10-04,6,Idaho,@,Texas State,L,3,43,14.3,0,kristoffer-olugbode-1
Scott Orndoff,2014-10-04,6,Pittsburgh,@,Virginia,L,1,6,6.0,0,scott-orndoff-1
Ricky Ortiz,2014-10-04,5,Oregon State,@,Colorado,W,2,26,13.0,0,ricky-ortiz-1
Alec Osborne,2014-10-04,5,Louisiana-Monroe,@,Arkansas State,L,1,-2,-2.0,0,alec-osborne-1
Jacobi Owens,2014-10-04,5,Air Force,,Navy,W,1,5,5.0,0,jacobi-owens-1
Markell Pack,2014-10-04,5,Mississippi,,Alabama,W,1,18,18.0,0,markell-pack-1
Kyrion Parker,2014-10-04,6,Texas A&M,@,Mississippi State,L,1,14,14.0,0,kyrion-parker-1
Kevin Parks,2014-10-04,6,Virginia,,Pittsburgh,W,1,1,1.0,0,kevin-parks-1
Tez Parks,2014-10-04,6,Southern Mississippi,@,Middle Tennessee State,L,1,3,3.0,0,tez-parks-1
Zach Pascal,2014-10-04,6,Old Dominion,,Marshall,L,1,21,21.0,1,zach-pascal-1
Dijon Paschal,2014-10-04,5,Arkansas State,,Louisiana-Monroe,W,5,82,16.4,0,dijon-paschal-1
Derek Patterson,2014-10-04,5,Tulsa,@,Colorado State,L,2,87,43.5,0,derek-patterson-1
George Payne,2014-10-04,6,Southern Mississippi,@,Middle Tennessee State,L,3,51,17.0,0,george-payne-1
Jordan Payton,2014-10-04,5,UCLA,,Utah,L,7,74,10.6,0,jordan-payton-1
Von Pearson,2014-10-04,5,Tennessee,,Florida,L,1,6,6.0,0,von-pearson-1
Quinton Pedroza,2014-10-04,5,Hawaii,@,Rice,L,3,33,11.0,0,quinton-pedroza-2
Reggie Pegram,2014-10-04,5,North Texas,@,Indiana,L,1,7,7.0,0,reggie-pegram-1
Mario Pender,2014-10-04,5,Florida State,,Wake Forest,W,2,14,7.0,0,mario-pender-1
Elijhaa Penny,2014-10-04,6,Idaho,@,Texas State,L,1,20,20.0,0,elijhaa-penny-1
Desmon Peoples,2014-10-04,6,Rutgers,,Michigan,W,2,39,19.5,0,desmon-peoples-1
Nolan Peralta,2014-10-04,5,Colorado State,,Tulsa,W,2,14,7.0,0,nolan-peralta-1
Samaje Perine,2014-10-04,5,Oklahoma,@,Texas Christian,L,1,8,8.0,0,samaje-perine-1
Chris Perkins,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,2,13,6.5,0,chris-perkins-4
Larry Pettis,2014-10-04,5,Louisiana,,Georgia State,W,1,18,18.0,0,larry-pettis-1
Terry Pettis,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,2,77,38.5,1,terry-pettis-2
Cam Phillips,2014-10-04,6,Virginia Tech,@,North Carolina,W,3,47,15.7,0,cam-phillips-1
Darius Phillips,2014-10-04,5,Western Michigan,,Toledo,L,10,121,12.1,1,darius-phillips-1
Gregory Phillips,2014-10-04,6,Purdue,@,Illinois,W,1,11,11.0,0,gregory-phillips-1
Casey Pierce,2014-10-04,5,Kent State,@,Northern Illinois,L,3,22,7.3,0,casey-pierce-1
Torrey Pierce,2014-10-04,5,Louisiana,,Georgia State,W,2,12,6.0,0,torrey-pierce-1
Tony Pierson,2014-10-04,5,Kansas,@,West Virginia,L,2,8,4.0,0,tony-pierson-1
Demornay Pierson-El,2014-10-04,6,Nebraska,@,Michigan State,L,1,-5,-5.0,0,demornay-pierson-el-1
Latroy Pittman,2014-10-04,5,Florida,@,Tennessee,W,2,13,6.5,0,latroy-pittman-1
Justin Podrabsky,2014-10-04,6,Idaho,@,Texas State,L,7,62,8.9,0,justin-podrabsky-1
Edgar Poe,2014-10-04,5,Army,,Ball State,W,1,37,37.0,0,edgar-poe-1
D.J. Polite-Bray,2014-10-04,5,Texas Tech,@,Kansas State,L,2,28,14.0,0,dj-polite-bray-1
Edward Pope,2014-10-04,6,Texas A&M,@,Mississippi State,L,2,38,19.0,0,edward-pope-1
David Porter,2014-10-04,4,Texas Christian,,Oklahoma,W,1,19,19.0,0,david-porter-1
Darius Powell,2014-10-04,5,Alabama-Birmingham,@,Western Kentucky,W,2,14,7.0,0,darius-powell-2
Kyle Prater,2014-10-04,5,Northwestern,,Wisconsin,W,5,55,11.0,0,kyle-prater-1
Andrew Pratt,2014-10-04,5,Akron,,Eastern Michigan,W,2,27,13.5,0,andrew-pratt-1
Jordan Pratt,2014-10-04,5,Stanford,@,Notre Dame,L,1,6,6.0,0,jordan-pratt-1
Dak Prescott,2014-10-04,5,Mississippi State,,Texas A&M,W,1,11,11.0,0,dak-prescott-1
Jhurell Pressley,2014-10-04,5,New Mexico,@,Texas-San Antonio,W,1,-2,-2.0,0,jhurell-pressley-1
Josiah Price,2014-10-04,5,Michigan State,,Nebraska,W,1,21,21.0,0,josiah-price-1
Roderick Proctor,2014-10-04,5,Memphis,@,Cincinnati,W,3,61,20.3,0,roderick-proctor-1
Austin Proehl,2014-10-04,5,North Carolina,,Virginia Tech,L,1,12,12.0,0,austin-proehl-1
C.J. Prosise,2014-10-04,5,Notre Dame,,Stanford,W,2,16,8.0,0,cj-prosise-1
Trey Quinn,2014-10-04,6,Louisiana State,@,Auburn,L,1,-2,-2.0,0,trey-quinn-1
Kenneth Rains,2014-10-04,5,Arkansas State,,Louisiana-Monroe,W,1,15,15.0,0,kenneth-rains-1
Austin Ramesh,2014-10-04,5,Wisconsin,@,Northwestern,L,1,9,9.0,0,austin-ramesh-1
Thomas Rawls,2014-10-04,6,Central Michigan,,Ohio,W,1,16,16.0,0,thomas-rawls-1
Latevius Rayford,2014-10-04,6,Vanderbilt,@,Georgia,L,3,29,9.7,0,latevius-rayford-1
Michael Rector,2014-10-04,5,Stanford,@,Notre Dame,L,1,5,5.0,0,michael-rector-1
Teo Redding,2014-10-04,6,Bowling Green State,,Buffalo,W,1,43,43.0,0,teo-redding-1
Jordan Reid,2014-10-04,6,Ohio,@,Central Michigan,L,1,5,5.0,0,jordan-reid-1
Josh Reynolds,2014-10-04,6,Texas A&M,@,Mississippi State,L,7,66,9.4,2,josh-reynolds-1
Marquise Ricard,2014-10-04,6,Southern Mississippi,@,Middle Tennessee State,L,3,34,11.3,1,marquise-ricard-1
Anthony Rice,2014-10-04,6,Central Michigan,,Ohio,W,2,12,6.0,0,anthony-rice-2
Jerico Richardson,2014-10-04,5,Nevada,,Boise State,L,4,41,10.3,1,jerico-richardson-1
Al-Damion Riles,2014-10-04,5,Louisiana,,Georgia State,W,8,80,10.0,0,al-damion-riles-1
Anthony Ritossa,2014-10-04,5,Akron,,Eastern Michigan,W,1,15,15.0,1,anthony-ritossa-1
Kendrick Roberts,2014-10-04,5,Western Michigan,,Toledo,L,1,8,8.0,0,kendrick-roberts-1
Jalen Robinette,2014-10-04,5,Air Force,,Navy,W,5,36,7.2,0,jalen-robinette-1
Corey Robinson,2014-10-04,5,Notre Dame,,Stanford,W,4,46,11.5,0,corey-robinson-3
Demarco Robinson,2014-10-04,5,Kentucky,,South Carolina,W,3,37,12.3,0,demarco-robinson-1
Demarcus Robinson,2014-10-04,5,Florida,@,Tennessee,W,2,19,9.5,0,demarcus-robinson-3
Isaiah Robinson,2014-10-04,6,Wake Forest,@,Florida State,L,1,5,5.0,0,isaiah-robinson-2
Jamal Robinson,2014-10-04,5,Louisiana,,Georgia State,W,8,119,14.9,2,jamal-robinson-3
Josh Robinson,2014-10-04,5,Mississippi State,,Texas A&M,W,3,13,4.3,0,josh-robinson-2
Darreus Rogers,2014-10-04,5,Southern California,,Arizona State,L,4,34,8.5,0,darreus-rogers-1
Sam Rogers,2014-10-04,6,Virginia Tech,@,North Carolina,W,1,9,9.0,0,sam-rogers-1
Jake Roh,2014-10-04,6,Boise State,@,Nevada,W,3,27,9.0,1,jake-roh-1
Alex Ross,2014-10-04,5,Oklahoma,@,Texas Christian,L,1,6,6.0,0,alex-ross-1
Fred Ross,2014-10-04,5,Mississippi State,,Texas A&M,W,1,22,22.0,0,fred-ross-1
Isaiah Roundtree,2014-10-04,5,Indiana,,North Texas,W,6,29,4.8,0,isaiah-roundtree-1
Travis Rudolph,2014-10-04,5,Florida State,,Wake Forest,W,4,66,16.5,1,travis-rudolph-1
Joel Ruiz,2014-10-04,5,Georgia State,@,Louisiana,L,4,75,18.8,0,joel-ruiz-1
Alonzo Russell,2014-10-04,6,Toledo,@,Western Michigan,W,4,43,10.8,1,alonzo-russell-1
Tyreese Russell,2014-10-04,5,Eastern Michigan,@,Akron,L,1,21,21.0,0,tyreese-russell-1
Ian Sadler,2014-10-04,5,Texas Tech,@,Kansas State,L,3,21,7.0,0,ian-sadler-1
Ezra Saffold,2014-10-04,5,Northern Illinois,,Kent State,W,1,4,4.0,0,ezra-saffold-1
Diocemy Saint Juste,2014-10-04,5,Hawaii,@,Rice,L,1,-1,-1.0,0,diocemy-saint-juste-1
Deion Sanders Jr.,2014-10-04,5,Southern Methodist,@,East Carolina,L,3,41,13.7,0,deion-sanders-jr-1
Debrandon Sanders,2014-10-04,6,Navy,@,Air Force,L,1,40,40.0,1,debrandon-sanders-1
Vince Sanders,2014-10-04,5,Mississippi,,Alabama,W,2,41,20.5,1,vince-sanders-1
Jacob Sannon,2014-10-04,6,Idaho,@,Texas State,L,2,35,17.5,0,jacob-sannon-1
Wes Saxton,2014-10-04,5,South Alabama,@,Appalachian State,W,1,13,13.0,0,wes-saxton-1
Steven Scheu,2014-10-04,6,Vanderbilt,@,Georgia,L,5,74,14.8,0,steven-scheu-1
Mason Schreck,2014-10-04,6,Buffalo,@,Bowling Green State,L,1,25,25.0,0,mason-schreck-1
Harley Scioneaux,2014-10-04,5,Louisiana-Monroe,@,Arkansas State,L,1,-2,-2.0,0,harley-scioneaux-1
Caleb Scott,2014-10-04,6,Vanderbilt,@,Georgia,L,1,7,7.0,0,caleb-scott-1
E.J. Scott,2014-10-04,6,Wake Forest,@,Florida State,L,4,28,7.0,0,ej-scott-1
Kenneth Scott,2014-10-04,5,Utah,@,UCLA,W,1,3,3.0,0,kenneth-scott-1
Jhajuan Seales,2014-10-04,5,Oklahoma State,,Iowa State,W,4,75,18.8,1,jhajuan-seales-1
Ricky Seals-Jones,2014-10-04,6,Texas A&M,@,Mississippi State,L,10,72,7.2,0,ricky-seals-jones-1
Cam Serigne,2014-10-04,6,Wake Forest,@,Florida State,L,3,17,5.7,0,cam-serigne-1
Canaan Severin,2014-10-04,6,Virginia,,Pittsburgh,W,1,30,30.0,0,canaan-severin-1
Curry Sexton,2014-10-04,5,Kansas State,,Texas Tech,W,9,128,14.2,2,curry-sexton-1
Adam Shapiro,2014-10-04,6,New Mexico State,,Georgia Southern,L,2,27,13.5,0,adam-shapiro-1
Tajae Sharpe,2014-10-04,6,Massachusetts,@,Miami (OH),L,9,154,17.1,0,tajae-sharpe-1
Rushel Shell,2014-10-04,5,West Virginia,,Kansas,W,2,12,6.0,0,rushel-shell-3
Sterling Shepard,2014-10-04,5,Oklahoma,@,Texas Christian,L,7,215,30.7,1,sterling-shepard-1
Brandon Sheperd,2014-10-04,5,Oklahoma State,,Iowa State,W,8,91,11.4,0,brandon-sheperd-1
Khalek Shepherd,2014-10-04,6,Virginia,,Pittsburgh,W,1,3,3.0,1,khalek-shepherd-1
Chris Shillings,2014-10-04,5,Ball State,@,Army,L,3,34,11.3,0,chris-shillings-1
Jaxon Shipley,2014-10-04,5,Texas,,Baylor,L,3,20,6.7,0,jaxon-shipley-1
Daikiel Shorts,2014-10-04,5,West Virginia,,Kansas,W,2,23,11.5,0,daikiel-shorts-1
Miles Shuler,2014-10-04,5,Northwestern,,Wisconsin,W,2,11,5.5,0,miles-shuler-1
Tommy Shuler,2014-10-04,5,Marshall,@,Old Dominion,W,9,81,9.0,1,tommy-shuler-1
Ashton Shumpert,2014-10-04,5,Mississippi State,,Texas A&M,W,1,3,3.0,0,ashton-shumpert-1
Jean Sifrin,2014-10-04,6,Massachusetts,@,Miami (OH),L,6,67,11.2,1,jean-sifrin-1
Darrius Sims,2014-10-04,6,Vanderbilt,@,Georgia,L,1,14,14.0,0,darrius-sims-1
Justin Sinz,2014-10-04,6,Purdue,@,Illinois,W,1,25,25.0,0,justin-sinz-1
Patrick Skov,2014-10-04,5,Stanford,@,Notre Dame,L,1,16,16.0,0,patrick-skov-1
Ty Slanina,2014-10-04,4,Texas Christian,,Oklahoma,W,2,15,7.5,0,ty-slanina-1
Kyle Slavin,2014-10-04,6,Colorado,,Oregon State,L,1,9,9.0,0,kyle-slavin-1
Wendell Smallwood,2014-10-04,5,West Virginia,,Kansas,W,1,-4,-4.0,0,wendell-smallwood-1
Brandon Smith,2014-10-04,5,Texas State,,Idaho,W,2,43,21.5,0,brandon-smith-7
Caleb Smith,2014-10-04,5,Oregon State,@,Colorado,W,4,67,16.8,1,caleb-smith-1
Cameron Smith,2014-10-04,5,Arizona State,@,Southern California,W,3,85,28.3,1,cameron-smith-2
Corey Smith,2014-10-04,5,Ohio State,@,Maryland,W,4,44,11.0,0,corey-smith-6
Devin Smith,2014-10-04,5,Ohio State,@,Maryland,W,2,35,17.5,1,devin-smith-2
L.T. Smith,2014-10-04,5,Akron,,Eastern Michigan,W,10,117,11.7,1,lt-smith-1
Marcus Smith,2014-10-04,5,North Texas,@,Indiana,L,1,20,20.0,1,marcus-smith-7
Ryan Smith,2014-10-04,6,Miami (OH),,Massachusetts,W,1,10,10.0,0,ryan-smith-9
Shane Smith,2014-10-04,5,San Jose State,,Nevada-Las Vegas,W,1,7,7.0,0,shane-smith-4
Shannon Smith,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,1,9,9.0,0,shannon-smith-1
Shavarez Smith,2014-10-04,5,South Alabama,@,Appalachian State,W,6,133,22.2,2,shavarez-smith-1
Tanner Smith,2014-10-04,5,North Texas,@,Indiana,L,1,1,1.0,1,tanner-smith-1
JuJu Smith-Schuster,2014-10-04,5,Southern California,,Arizona State,L,4,24,6.0,0,juju-smith-1
Evan Spencer,2014-10-04,5,Ohio State,@,Maryland,W,1,8,8.0,0,evan-spencer-1
Thomas Sperbeck,2014-10-04,6,Boise State,@,Nevada,W,3,51,17.0,0,thomas-sperbeck-1
Nelson Spruce,2014-10-04,6,Colorado,,Oregon State,L,6,35,5.8,0,nelson-spruce-1
Tony Stevens,2014-10-04,5,Auburn,,Louisiana State,W,1,22,22.0,0,tony-stevens-1
Freddie Stevenson,2014-10-04,5,Florida State,,Wake Forest,W,1,0,0.0,0,freddie-stevenson-1
Cameron Stingily,2014-10-04,5,Northern Illinois,,Kent State,W,1,-2,-2.0,0,cameron-stingily-1
Nick Stoner,2014-10-04,5,Indiana,,North Texas,W,3,3,1.0,0,nick-stoner-1
Ja'Juan Story,2014-10-04,4,Texas Christian,,Oklahoma,W,1,6,6.0,0,jajuan-story-1
Kris Strange,2014-10-04,5,Eastern Michigan,@,Akron,L,1,25,25.0,0,kris-strange-1
Jaelen Strong,2014-10-04,5,Arizona State,@,Southern California,W,10,202,20.2,3,jaelen-strong-1
Marcus Sullivan,2014-10-04,6,Nevada-Las Vegas,@,San Jose State,L,2,18,9.0,0,marcus-sullivan-1
Micheal Summers,2014-10-04,5,Georgia Tech,,Miami (FL),W,2,14,7.0,0,micheal-summers-1
Geoff Swaim,2014-10-04,5,Texas,,Baylor,L,2,13,6.5,0,geoff-swaim-1
Terry Swanson,2014-10-04,6,Toledo,@,Western Michigan,W,3,54,18.0,0,terry-swanson-1
Zachary Swanson,2014-10-04,6,Virginia,,Pittsburgh,W,1,28,28.0,0,zachary-swanson-1
Ryan Switzer,2014-10-04,5,North Carolina,,Virginia Tech,L,5,67,13.4,0,ryan-switzer-1
Jack Tabb,2014-10-04,5,North Carolina,,Virginia Tech,L,1,11,11.0,0,jack-tabb-1
Jeremy Tabuyo,2014-10-04,6,Texas A&M,@,Mississippi State,L,1,8,8.0,0,jeremy-tabuyo-1
T.J. Taimatuia,2014-10-04,5,Hawaii,@,Rice,L,1,0,0.0,0,tj-taimatuia-1
Jayme Taylor,2014-10-04,5,Northwestern,,Wisconsin,W,1,18,18.0,0,jayme-taylor-1
Jordan Taylor,2014-10-04,5,Rice,,Hawaii,W,5,103,20.6,1,jordan-taylor-2
Kelvin Taylor,2014-10-04,5,Florida,@,Tennessee,W,1,-2,-2.0,0,kelvin-taylor-1
Taywan Taylor,2014-10-04,5,Western Kentucky,,Alabama-Birmingham,L,3,44,14.7,1,taywan-taylor-1
Trent Taylor,2014-10-04,6,Louisiana Tech,,Texas-El Paso,W,1,14,14.0,0,trent-taylor-2
Randall Telfer,2014-10-04,5,Southern California,,Arizona State,L,3,18,6.0,0,randall-telfer-1
Darius Terrell,2014-10-04,5,North Texas,@,Indiana,L,1,8,8.0,0,darius-terrell-1
Zach Terrell,2014-10-04,5,Western Michigan,,Toledo,L,1,18,18.0,0,zach-terrell-1
Brandon Terry,2014-10-04,6,Wake Forest,@,Florida State,L,3,27,9.0,0,brandon-terry-1
Jordan Thiel,2014-10-04,5,San Jose State,,Nevada-Las Vegas,W,1,5,5.0,0,jordan-thiel-1
Michael Thomas,2014-10-04,6,Southern Mississippi,@,Middle Tennessee State,L,9,114,12.7,2,michael-thomas-6
Michael Thomas,2014-10-04,5,Ohio State,@,Maryland,W,4,75,18.8,1,michael-thomas-3
D.J. Thompson,2014-10-04,6,Southern Mississippi,@,Middle Tennessee State,L,3,28,9.3,0,dj-thompson-1
Der'Rikk Thompson,2014-10-04,5,Southern Methodist,@,East Carolina,L,7,45,6.4,0,derrikk-thompson-1
Jordan Thompson,2014-10-04,5,West Virginia,,Kansas,W,2,26,13.0,0,jordan-thompson-2
Shadrach Thornton,2014-10-04,6,North Carolina State,@,Clemson,L,1,18,18.0,0,shadrach-thornton-1
T.J. Thorpe,2014-10-04,5,North Carolina,,Virginia Tech,L,2,4,2.0,0,tj-thorpe-1
Jamir Tillman,2014-10-04,6,Navy,@,Air Force,L,4,63,15.8,0,jamir-tillman-1
Ryan Timmons,2014-10-04,5,Kentucky,,South Carolina,W,5,61,12.2,1,ryan-timmons-1
Terrance Timmons,2014-10-04,5,South Alabama,@,Appalachian State,W,1,4,4.0,0,terrance-timmons-1
Eric Tomlinson,2014-10-04,5,Texas-El Paso,@,Louisiana Tech,L,6,36,6.0,0,eric-tomlinson-1
Malcolm Trail,2014-10-04,5,Texas-El Paso,@,Louisiana Tech,L,1,21,21.0,0,malcolm-trail-1
Mykel Traylor-Bennett,2014-10-04,5,Akron,,Eastern Michigan,W,1,5,5.0,0,mykel-traylor-bennett-1
Laquon Treadwell,2014-10-04,5,Mississippi,,Alabama,W,5,55,11.0,1,laquon-treadwell-1
Bryce Treggs,2014-10-04,5,California,@,Washington State,W,10,120,12.0,2,bryce-treggs-1
Markese Triplett,2014-10-04,6,Southern Mississippi,@,Middle Tennessee State,L,3,33,11.0,0,markese-triplett-1
Jeff Trojan,2014-10-04,5,Stanford,@,Notre Dame,L,3,12,4.0,0,jeff-trojan-1
Tyler Trosin,2014-10-04,5,Arkansas State,,Louisiana-Monroe,W,1,12,12.0,1,tyler-trosin-1
Stanton Truitt,2014-10-04,5,Auburn,,Louisiana State,W,1,1,1.0,0,stanton-truitt-1
John Tsimis,2014-10-04,6,Rutgers,,Michigan,W,3,24,8.0,1,john-tsimis-1
Shane Tucker,2014-10-04,6,Middle Tennessee State,,Southern Mississippi,W,6,78,13.0,0,shane-tucker-1
Aregeros Turner,2014-10-04,5,Northern Illinois,,Kent State,W,4,23,5.8,0,aregeros-turner-1
Richy Turner,2014-10-04,5,Nevada,,Boise State,L,2,36,18.0,0,richy-turner-1
Andrew Turzilli,2014-10-04,6,Rutgers,,Michigan,W,2,94,47.0,2,andrew-turzilli-1
Bryan Underwood,2014-10-04,6,North Carolina State,@,Clemson,L,1,8,8.0,0,bryan-underwood-1
Terrence Upshaw,2014-10-04,5,Appalachian State,,South Alabama,L,2,9,4.5,0,terrence-upshaw-1
C.J. Uzomah,2014-10-04,5,Auburn,,Louisiana State,W,2,10,5.0,1,cj-uzomah-1
Nick Vannett,2014-10-04,5,Ohio State,@,Maryland,W,2,17,8.5,1,nick-vannett-1
Antonio Vaughan,2014-10-04,6,Old Dominion,,Marshall,L,3,24,8.0,0,antonio-vaughan-1
Jacquille Veii,2014-10-04,6,Maryland,,Ohio State,L,4,78,19.5,0,jacquille-veii-1
Jordan Villamin,2014-10-04,5,Oregon State,@,Colorado,W,1,21,21.0,0,jordan-villamin-1
D.J. Vinson,2014-10-04,5,Alabama-Birmingham,@,Western Kentucky,W,1,2,2.0,0,dj-vinson-1
Dan Vitale,2014-10-04,5,Northwestern,,Wisconsin,W,2,21,10.5,1,dan-vitale-1
Brian Vogler,2014-10-04,5,Alabama,@,Mississippi,L,1,3,3.0,0,brian-vogler-1
Andrew Vollert,2014-10-04,5,San Jose State,,Nevada-Las Vegas,W,3,32,10.7,0,andrew-vollert-1
Anthony Wales,2014-10-04,5,Western Kentucky,,Alabama-Birmingham,L,1,13,13.0,0,anthony-wales-1
Clive Walford,2014-10-04,6,Miami (FL),@,Georgia Tech,L,2,37,18.5,0,clive-walford-1
Robbie Walker,2014-10-04,6,Ohio,@,Central Michigan,L,1,17,17.0,0,robbie-walker-1
Shelby Walker,2014-10-04,5,Southern Methodist,@,East Carolina,L,2,23,11.5,0,shelby-walker-1
Steven Walker,2014-10-04,5,Colorado State,,Tulsa,W,1,4,4.0,0,steven-walker-1
Jaylen Walton,2014-10-04,5,Mississippi,,Alabama,W,1,10,10.0,1,jaylen-walton-1
Troy Ware,2014-10-04,6,Boise State,@,Nevada,W,2,25,12.5,0,troy-ware-1
Damien Washington,2014-10-04,5,North Carolina,,Virginia Tech,L,1,7,7.0,0,damien-washington-1
David Washington,2014-10-04,6,Old Dominion,,Marshall,L,2,13,6.5,0,david-washington-4
Deandre Washington,2014-10-04,5,Texas Tech,@,Kansas State,L,1,4,4.0,0,deandre-washington-1
James Washington,2014-10-04,5,Oklahoma State,,Iowa State,W,2,3,1.5,0,james-washington-5
Shaq Washington,2014-10-04,4,Cincinnati,,Memphis,L,3,16,5.3,0,shaq-washington-1
Herb Waters,2014-10-04,6,Miami (FL),@,Georgia Tech,L,2,20,10.0,0,herb-waters-1
Deon Watson,2014-10-04,6,Idaho,@,Texas State,L,3,18,6.0,0,deon-watson-1
Kevin Weatherspoon,2014-10-04,6,Pittsburgh,@,Virginia,L,2,34,17.0,0,kevin-weatherspoon-1
Alex Welch,2014-10-04,6,Miami (OH),,Massachusetts,W,5,63,12.6,0,alex-welch-1
Jauan Wesley,2014-10-04,5,Iowa State,@,Oklahoma State,L,2,16,8.0,0,jauan-wesley-1
Jarvis West,2014-10-04,5,Iowa State,@,Oklahoma State,L,1,0,0.0,0,jarvis-west-1
Theron West,2014-10-04,6,Washington State,,California,L,1,-5,-5.0,0,theron-west-1
Tevin Westbrook,2014-10-04,5,Florida,@,Tennessee,W,1,5,5.0,0,tevin-westbrook-1
Jordan Westerkamp,2014-10-04,6,Nebraska,@,Michigan State,L,9,158,17.6,0,jordan-westerkamp-1
Jaquan White,2014-10-04,5,Texas-El Paso,@,Louisiana Tech,L,2,9,4.5,0,jaquan-white-1
Kevin White,2014-10-04,5,West Virginia,,Kansas,W,6,132,22.0,1,kevin-white-6
Kris White,2014-10-04,5,Kent State,@,Northern Illinois,L,4,67,16.8,0,kris-white-1
Tyler White,2014-10-04,6,Illinois,,Purdue,L,1,13,13.0,1,tyler-white-2
Keith Whitely,2014-10-04,6,Nevada-Las Vegas,@,San Jose State,L,2,11,5.5,0,keith-whitely-2
Geoffrey Whiteside,2014-10-04,6,Navy,@,Air Force,L,1,21,21.0,0,geoffrey-whiteside-1
Kermit Whitfield,2014-10-04,5,Florida State,,Wake Forest,W,1,9,9.0,0,kermit-whitfield-1
Gerard Wicks,2014-10-04,6,Washington State,,California,L,1,6,6.0,0,gerard-wicks-1
Brandon Wilds,2014-10-04,6,South Carolina,@,Kentucky,L,1,4,4.0,0,brandon-wilds-1
Craig Wilkins,2014-10-04,5,Marshall,@,Old Dominion,W,3,24,8.0,0,craig-wilkins-1
Trey Wilkins,2014-10-04,6,Vanderbilt,@,Georgia,L,1,5,5.0,0,trey-wilkins-1
Bryce Williams,2014-10-04,5,East Carolina,,Southern Methodist,W,2,17,8.5,0,bryce-williams-1
D'Haquille Williams,2014-10-04,5,Auburn,,Louisiana State,W,2,28,14.0,0,dhaquille-williams-1
Darrel Williams,2014-10-04,6,Louisiana State,@,Auburn,L,2,6,3.0,0,darrel-williams-1
David Williams,2014-10-04,6,South Carolina,@,Kentucky,L,1,9,9.0,0,david-williams-5
Dom Williams,2014-10-04,6,Washington State,,California,L,5,107,21.4,0,dom-williams-1
Eric Williams,2014-10-04,5,Colorado State,,Tulsa,W,1,9,9.0,0,eric-williams-6
Hosey Williams,2014-10-04,4,Cincinnati,,Memphis,L,1,18,18.0,0,hosey-williams-1
Jalen Williams,2014-10-04,6,Massachusetts,@,Miami (OH),L,2,14,7.0,0,jalen-williams-3
Jarveon Williams,2014-10-04,5,Texas-San Antonio,,New Mexico,L,2,62,31.0,0,jarveon-williams-1
Jonathan Williams,2014-10-04,6,Wake Forest,@,Florida State,L,1,9,9.0,0,jonathan-williams-4
Jordan Williams,2014-10-04,5,Ball State,@,Army,L,3,31,10.3,0,jordan-williams-3
Karlos Williams,2014-10-04,5,Florida State,,Wake Forest,W,1,4,4.0,0,karlos-williams-1
Kellen Williams,2014-10-04,6,Vanderbilt,@,Georgia,L,1,6,6.0,0,kellen-williams-1
Mike Williams,2014-10-04,5,Clemson,,North Carolina State,W,6,155,25.8,2,mike-williams-17
Rokeem Williams,2014-10-04,6,Miami (OH),,Massachusetts,W,6,133,22.2,0,rokeem-williams-1
Tyler Williams,2014-10-04,5,Akron,,Eastern Michigan,W,1,16,16.0,0,tyler-williams-1
Xavier Williams,2014-10-04,5,Colorado State,,Tulsa,W,1,9,9.0,0,xavier-williams-1
Shane Williams-Rhodes,2014-10-04,6,Boise State,@,Nevada,W,6,54,9.0,1,shane-williams-rhodes-1
Ron Willoughby,2014-10-04,6,Buffalo,@,Bowling Green State,L,4,34,8.5,1,ron-willoughby-1
De'Runnya Wilson,2014-10-04,5,Mississippi State,,Texas A&M,W,4,72,18.0,1,derunnya-wilson-1
Dontre Wilson,2014-10-04,5,Ohio State,@,Maryland,W,3,42,14.0,0,dontre-wilson-1
Hansel Wilson,2014-10-04,5,San Jose State,,Nevada-Las Vegas,W,1,51,51.0,1,hansel-wilson-1
Jesus Wilson,2014-10-04,5,Florida State,,Wake Forest,W,4,40,10.0,0,jesus-wilson-1
Tyler Winston,2014-10-04,5,San Jose State,,Nevada-Las Vegas,W,3,42,14.0,0,tyler-winston-1
Austin Wolf,2014-10-04,5,Akron,,Eastern Michigan,W,1,14,14.0,0,austin-wolf-1
Ethan Wolf,2014-10-04,5,Tennessee,,Florida,L,1,3,3.0,0,ethan-wolf-1
Storm Woods,2014-10-04,5,Oregon State,@,Colorado,W,3,14,4.7,0,storm-woods-1
Danny Woodson Jr.,2014-10-04,5,South Alabama,@,Appalachian State,W,3,71,23.7,1,danny-woodson-jr-1
Remound Wright,2014-10-04,5,Stanford,@,Notre Dame,L,2,21,10.5,0,remound-wright-1
Zach Wright,2014-10-04,5,Rice,,Hawaii,W,1,4,4.0,0,zach-wright-1
Shane Wynn,2014-10-04,5,Indiana,,North Texas,W,5,127,25.4,2,shane-wynn-1
Deangelo Yancey,2014-10-04,6,Purdue,@,Illinois,W,1,8,8.0,0,deangelo-yancey-1
